,Postcentral_L,Heschl_L,N_Acc_R,Rectus_R,SupraMarginal_L,ACC_pre_L,OFClat_L,Thal_PuI_R,Thal_MDl_L,OFCant_R,Thal_Re_R,Thal_MDm_R,Rolandic_Oper_R,Cerebellum_Crus2_L,SN_pc_L,Cerebellum_Crus2_R,SN_pr_R,Temporal_Mid_R,Thal_LP_R,Thal_VPL_L,Thal_MDm_L,Frontal_Sup_Medial_R,Thal_MGN_L,Precentral_R,Postcentral_R,Paracentral_Lobule_R,Vermis_6,N_Acc_L,Cerebellum_8_R,Vermis_9,Caudate_L,Lingual_R,Thal_PuM_R,Cerebellum_3_R,Temporal_Inf_L,Thal_Re_L,Pallidum_R,Frontal_Mid_2_L,Frontal_Med_Orb_L,Angular_L,ACC_sub_R,Thal_LP_L,Cerebellum_4_5_R,Amygdala_R,Thal_PuL_R,Thal_VL_R,Cerebellum_10_R,Cerebellum_Crus1_R,Thal_AV_L,Temporal_Pole_Mid_R,Thal_PuA_L,Thal_LGN_L,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_R,Calcarine_L,VTA_R,Lingual_L,Red_N_R,Rolandic_Oper_L,Occipital_Sup_R,LC_R,Frontal_Inf_Tri_L,Vermis_10,Frontal_Sup_2_L,Calcarine_R,Thal_PuM_L,ACC_sup_L,Precuneus_R,Thal_MGN_R,Raphe_D,Parietal_Inf_R,ParaHippocampal_L,Cerebellum_Crus1_L,Supp_Motor_Area_L,Temporal_Sup_R,Vermis_8,VTA_L,Frontal_Mid_2_R,Fusiform_R,SN_pc_R,SN_pr_L,ParaHippocampal_R,OFCmed_R,Frontal_Sup_Medial_L,Precentral_L,Frontal_Inf_Oper_R,Heschl_R,Cingulate_Mid_R,Fusiform_L,Vermis_4_5,Paracentral_Lobule_L,OFCpost_L,OFCmed_L,Cerebellum_8_L,Occipital_Inf_L,Occipital_Inf_R,Frontal_Sup_2_R,Thal_VL_L,Hippocampus_R,Cerebellum_9_R
Thal_PuA_L,0.1524725215122847,0.39035203903724525,0.490278284708919,0.4320823564601724,0.24255658548930503,0.48956488440599844,0.4967819628084732,0.5307699396062299,0.3541578197515779,0.42371750121833057,0.3150210741082209,0.5058215451847168,0.27235100770568194,0.47762805011046766,-0.30367951457824516,0.19200342510594204,0.013716106237168981,-0.15740917929995152,0.4349541885656295,0.5775382817411308,0.4689118671980462,0.47159319851639847,0.4402025832178426,0.10493096017043968,-0.0482745840473096,0.2097908451025833,0.08726429225332276,0.09015077730273457,-0.033407516421747066,-0.09476942356936609,0.6104220608500229,-0.06521035981888207,0.5682720440957458,0.3645015370804617,0.587953839918549,0.5000856201940748,0.42946989402076097,0.6149612075364437,0.3249691375535979,-0.15586423887386083,0.24972520766539635,0.14117647688195903,-0.024850587450095413,0.20010828761917676,0.6426515763338323,0.5413672984647866,0.003781730654294486,0.0473296543480311,-0.04000261519257996,-0.6052381670627991,1.0,0.4849740278697144,0.2991188647787454,0.2712387751003256,-0.1380607785314274,-0.21114939807147626,0.08813578663070372,-0.18765149429231215,0.7628119311969043,-0.25506521341725563,0.3632902449260914,0.5960158620484296,-0.22740201087695966,0.4446105620305412,-0.2846133119824868,0.5703991757764227,0.3990696226974012,0.2350027222614321,0.3058252654440612,0.42281014488230045,-0.20257294868622386,0.6307761571155729,0.023487251214875774,0.31546806930206744,0.06370984024891678,0.22718411209158063,-0.22943681857982626,0.4544152615240996,0.06076663732190137,0.2875709687849184,0.4007757722399583,0.5561910829838173,0.3188599759548546,0.4419005223102582,0.5389347621212027,0.14217582289730854,0.2484610476929037,0.3139876719824988,0.5881414779425069,0.4805045755429534,0.29625478104338915,0.3746099469784676,0.3319670696737046,-0.17320331600288513,-0.2867541704441723,-0.2634845930951803,0.30835962528516586,0.5574297896301065,0.4626655479883075,0.015837553128983994
Thal_LGN_L,0.2987674259439031,0.26324008903160834,0.016375406453133776,0.18867746698566706,0.4546949696044197,0.20902573289489693,0.19960415574520549,0.7053964612563023,0.11013200866528215,0.19491151965813527,0.05134083234683881,0.4312909814345815,0.1930703512411483,0.25130194372076625,0.16278675360383726,0.07011658519333701,0.3024802048534423,0.020376612355924726,0.28668002502553924,0.3494665077654338,0.4591417130308237,0.35404032447030986,0.5160873478709808,0.2022653968964041,0.20096689426846076,0.27759662102481136,0.09771498240885303,0.34482013011287393,0.03739100884737826,0.10441861461842257,0.4102473585969206,0.25783605708238555,0.6123916520791874,0.21158800556767846,0.401279687986524,0.036515233322540516,0.2073824170798364,0.39224471526216254,0.26057430472126825,0.11552909748563156,-0.024393108967655088,0.16635716849404422,0.31733425549994543,0.07301839734334307,0.30403540141007107,0.4559026021495871,0.13129531485754403,0.1137362679390691,0.26387840442318006,-0.1424381849594973,0.4849740278697144,1.0,0.17460619333736868,0.05737855551903374,0.13159334626368338,0.2331538237330357,0.3619578579987745,0.23327496581772678,0.3871280132796766,0.041405974346541786,0.0722763266441669,0.5255904254470198,0.10837407199456349,0.2901410501632178,0.17305975792238362,0.5154345268123866,0.29312513989831523,0.44215620328654587,0.13960520429538248,0.11562984115974308,0.06105243552795658,0.30190922605293585,0.22710225006455392,0.25240292652562274,0.13185310498813196,-0.05979569038162176,0.08326646085333585,0.3320757839641312,0.21335567264837904,0.19690231745162676,0.2937325615809252,0.2656154958124898,0.1705858760342773,0.2725167718550062,0.4210143354665765,0.2344032361530632,0.11341126494521112,0.30357138005224044,0.5274593223942501,0.617320709518616,0.24145967033657675,0.268132964792126,0.10641222916047303,0.15762340968966884,0.12620508123573648,-0.018248826912841395,0.22673514657832075,0.49745820132280455,0.17482332723586433,0.0785276451562733
Frontal_Med_Orb_R,0.4071945967628654,0.36516554601193246,-0.18075634713752772,0.7784537968377017,0.3203838555352289,0.3443539047165717,0.49674718416315294,0.09495546513909392,0.037309113363072396,0.496234237618006,0.1524547774756948,0.1734339552573422,-0.23634309579725438,0.3025949859193955,-0.013680349776441041,-0.19803254717607938,-0.007100168907483646,-0.5111419348340893,0.12612633688931116,-0.013853093630543755,-0.01225497170142808,0.3916525767889918,0.06619854749722112,-0.17134458808370884,-0.12009443714101453,0.2636554000480323,-0.1706679768721339,0.6743915266051813,-0.49801070511438306,-0.24180573420754317,0.46959882195925673,-0.2516827652244612,-0.13492783144969298,0.3305257788590257,0.34826365395146835,0.19628001961421762,-0.38833010917535987,0.447202167528733,0.8654390101005585,-0.0016495897601396746,-0.032419051618843134,-0.15775559444025028,-0.18887334431880312,0.49741063198717117,-0.1050004486684976,-0.276969529929937,0.2188847593846919,-0.5155237386825287,-0.2763816345925001,-0.48999018396179883,0.2991188647787454,0.17460619333736868,1.0,-0.30736632763727306,-0.28417514065983707,0.09272446378817222,-0.2617936683331975,-0.25421223435308543,0.4594408299013107,-0.15753932789704833,0.05188119330325653,0.42207639160908117,-0.2758002387464452,0.6118896794291837,-0.14202289351553332,-0.014234553929078643,-2.071409899720402e-05,0.028181332702599905,0.1689458611530265,0.36031900678017925,-0.19125142397723552,0.5000355094869563,-0.296264884931699,0.4940522362943895,-0.33955856992117345,-0.03171316117992358,-0.17122809133799924,-0.042092376758565954,-0.27524665355530376,0.3248674497918696,0.6087149678662661,0.3302123452619043,0.5654510290240273,0.34476995828842544,0.5810937913012948,-0.47646494276198825,-0.2891372329508882,-0.04368476983326616,0.46799962517891425,0.07406895751082535,0.31600324518649275,0.29615409675539295,0.7760124831458801,-0.18040466198412583,-0.17904978747385913,-0.5469148034022859,0.07146663088506885,0.16197060190413826,0.1377261890303159,-0.193077253438582
Frontal_Inf_Orb_2_R,-0.4316092266747579,0.00614123604016138,0.15827843889737075,0.015949853361460195,-0.30460336703218543,0.23472969782902556,-0.0641986722459761,0.13909198909459206,0.29970866495238696,0.09729245505569264,0.040528518356787356,0.08534899926838621,0.8460070011988656,-0.17821538403867482,-0.4090011865465063,0.16283577855173054,0.2524144609686838,0.4151647629135274,0.20210045306497734,0.5019644872206349,0.2931038656944202,-0.07158790469207399,0.2430887538832325,0.2655908325493602,-0.37730468441793424,-0.47981797274967125,0.4706758048532705,-0.2752169244981427,0.4357341644830035,-0.1285333254924402,0.09958944042902644,0.27391735075570695,0.38805864502384757,0.3208270803455292,-0.11081187188033356,0.3758149531072857,0.5364657847408241,0.13733398138479444,-0.48418687166311797,-0.3818242577346276,0.5103392130644658,0.2467596638647494,0.3583247098580344,0.026405364393746595,0.5000392793233538,0.33196307763003424,0.07768461260624634,0.15739985113392124,0.09879737226166585,-0.19078410045471594,0.2712387751003256,0.05737855551903374,-0.30736632763727306,1.0,-0.10884245035940814,0.19560067898044087,0.2575633696095056,0.31437197524531185,0.1634711921255043,-0.39258564031107895,0.27189329960839553,-0.14053404730725919,0.10659130821055064,-0.22718963056334518,0.03545599162556657,0.42751099695194716,0.22982471202917182,-0.188370517755752,0.02032704229061584,0.2937595729818507,-0.3382826463278364,0.23078975731631557,-0.1857225991376648,-0.2892458294280494,0.7841521630679714,0.2805572736875327,-0.19121310850350517,0.5548187792151588,0.5997226521166897,0.4116113918888014,0.11726959433645745,0.33385822492545814,-0.24710384287293558,-0.018698941918308145,-0.14028006214933877,0.5313758371694793,0.8257166666461225,0.1169200416793497,0.07619449026868827,0.4366682493707256,-0.27316574945178973,0.18664812050694798,-0.03646491631232061,0.325283182630391,-0.3047940561652404,0.2783499026743475,0.36154114646240304,0.18075521055845029,0.6613167807707583,0.42939652672805145
Calcarine_L,0.34728183499799503,-0.33353624750190103,0.01360323724795264,-0.46169425869427433,0.5954048927390633,-0.6666297003854076,-0.6617420337605635,0.0638974438532073,-0.26929751672119284,-0.6653528385568889,-0.0959222735953054,-0.09799102631152146,-0.07856101410134349,-0.037707542617159966,0.7196260719161396,0.44334223934292677,0.34154447523921155,0.6571008835055615,-0.20109791404194036,-0.14426332459950336,-0.048989832939884216,-0.34278196866469396,0.010518786872263465,-0.04832401006738301,0.527286323880761,0.5363894007750996,0.3946252716902235,-0.13465144891001846,0.3327680156859178,0.7644656419009559,-0.5051047097664182,0.6451953637360184,0.26223823254926976,-0.7057434234390637,-0.3694593083677808,-0.5259048326316277,-0.2206997007701265,-0.5495833047208034,-0.2060150262663582,0.8556960647070295,-0.6654128706272799,-0.3881153866824352,0.45208930757384935,-0.6222203801956758,0.09095858253279485,0.3338492127204765,-0.6852098850453453,0.4135446781528634,0.3645402434475426,0.4862759348839782,-0.1380607785314274,0.13159334626368338,-0.28417514065983707,-0.10884245035940814,1.0,-0.05860260028864441,0.7478653700494314,0.09243212293441029,-0.3950566755312055,0.8676422234604442,-0.6186015911014878,0.04330031139412377,0.6729257360998288,-0.4316515796104678,0.7198312639354468,-0.042401799686963386,-0.18566698552224664,0.6401468917114125,0.3877056207781841,-0.7969804998946726,0.8230413827259045,-0.6128859498343818,0.449756781213845,-0.12617543431989137,0.13108607951398316,-0.4734444665441187,0.7279490998063948,-0.24587501195752062,0.17287022870399435,-0.5250480277972038,-0.4576284924300423,-0.6439023723120124,-0.4276627811518856,-0.20207186579282324,-0.21273682574313557,0.5710251018358972,-0.10650179648762671,0.27561021797346774,-0.2072531449896241,-0.06592660235072438,-0.07826252231225304,0.04585953074049126,-0.3188395817299669,-0.030388051157042,0.7938920898379883,0.5998479435540872,-0.5490638711734898,-0.19697110604128604,-0.6375027922718934,0.35063348676204353
VTA_R,-0.21927080536314,-0.11162626232147599,-0.4678282949380148,0.08030272698428607,-0.07401752876106225,-0.05587730116781333,-0.09971801397244932,0.11892689112726933,-0.24168158748660182,0.03213511407669379,-0.12557563425631954,-0.1631032595036525,0.2756967095899778,-0.23898286438137306,0.20399961295459804,-0.07325830048820896,0.5408740706132582,0.18616174966317883,0.04236198195224311,-0.06522520015892512,-0.06808253717816885,-0.16042551753538323,0.24493154273152618,0.06836617576151485,-0.2703855517976631,-0.17564860245697045,0.3152425214602846,0.43281746393313275,0.1878703384013967,0.024858197460613015,0.02941878590083352,0.3865308170596077,0.1150644909807101,0.32467276774131604,-0.11636462565651201,-0.21290036368513351,-0.15498522944641338,-0.11810682456089204,-0.05083863630932118,-0.05256706631820106,-0.05039074836118132,0.008496716390082098,0.519163351081505,0.14117009725213833,-0.0689688611593203,-0.18333539437768528,0.38881253156211915,-0.1224562270898117,0.22803879923866874,0.21923204370416288,-0.21114939807147626,0.2331538237330357,0.09272446378817222,0.19560067898044087,-0.05860260028864441,1.0,0.2685196801269246,0.5709329921921514,-0.16621919674886682,-0.1017560031498533,-0.21533952312202578,-0.21956468462690243,0.324781530885257,-0.15326540752172002,0.36250322717703914,0.1187566841165438,-0.03601193337247569,-0.06761869442023204,0.034749906606111575,0.06232566160193961,-0.11436624570670048,0.04610605749823485,-0.10800710972505885,-0.1720087492850369,0.3479045895872445,-0.0786803981542191,0.1309476801373386,-0.03368246254873683,0.46402605073968073,0.5182014610237942,0.3954820959208608,0.011316726013150617,-0.15678017570824151,-0.2610980758488912,-0.0454318125347877,0.07211614659343782,0.17253884101662,-0.25359729206134074,0.19142166710459843,0.4121698059126776,-0.22457120615057632,0.012523133812168415,0.010093920538438887,0.5761415620812671,0.0879909969353433,0.10676685644425073,0.09613803087429351,0.009204692910114281,0.15230902816372996,0.33833572008494067
Lingual_L,0.07605608911283467,-0.18640930362374228,0.006389406299011371,-0.2984733267541702,0.4744714522944517,-0.4486131488227969,-0.5660400791887968,0.2559212727399425,-0.21224725653321347,-0.46638194926255655,-0.15448512373511053,-0.022956359593069756,0.3185158230345567,-0.20152692981291467,0.49831789710230184,0.33618098768891513,0.6285194185291507,0.7633408504252918,0.11162430421980568,0.19047133464320318,0.08560984218721791,-0.4055253726228475,0.2355624691661702,0.056724917889755824,0.13721196704075217,0.2580488624504778,0.7177627047026849,-0.0796991036114247,0.45975134838734744,0.595906771362406,-0.2805332462267454,0.8624282899072621,0.5030862603284554,-0.27524250665048855,-0.23477833339619844,-0.40270673137568946,0.020465660847284534,-0.37655110273008624,-0.24473615092726247,0.5750389123589802,-0.34507930833834627,-0.18236821473763293,0.7793178585988186,-0.595984200396168,0.3153272273695565,0.4496747758600395,-0.3929707785528884,0.42885664899922377,0.4781877677550773,0.365118663301906,0.08813578663070372,0.3619578579987745,-0.2617936683331975,0.2575633696095056,0.7478653700494314,0.2685196801269246,1.0,0.48513879426021034,-0.1983503315496299,0.5024436024325831,-0.5226767113803285,0.07199639599963796,0.8032577986172995,-0.4658778878663381,0.7326468187659002,0.31975925611204914,-0.07069055861985489,0.4878019047320875,0.2972700244892792,-0.48597527392629436,0.4312249278011963,-0.28348447685071465,0.3946398518100182,-0.2098134575506142,0.5397071328960383,-0.3477213495261362,0.5715710911811929,0.0004975834062417618,0.602409274541244,-0.0929280098196238,-0.18975467450414096,-0.32942724665048806,-0.3861361087976489,-0.3068548323236455,-0.15694800873812328,0.7102196305971427,0.3256993428686288,0.12270998702971295,0.1690516164760083,0.45208418720343563,-0.1814694745915732,0.15951953635035682,-0.24934256979967978,0.31509919307033724,0.6940129093670455,0.6189422149219623,-0.33296358246231367,0.008801741130056807,-0.21126006308061143,0.6935101755646649
Red_N_R,-0.21735975036048513,0.07746834340465616,-0.10762509337841879,-0.23215433816418177,-0.020401299031348904,-0.03640076211481973,-0.26142942591955787,0.0032353253492682934,-0.07523219089948285,-0.048310995974099734,-0.21282018659806867,0.017149403950050133,0.34525114404221374,-0.36520283105013185,0.15079026963718867,-0.07584734827752505,0.5587017006915631,0.32281165604603584,0.1641092041967802,0.2607902819465475,0.1528372777424175,-0.2716220578974725,0.2128198679939027,0.06911659839780179,-0.23008864433021595,-0.3295590268212254,0.29317212937749565,-0.024644206749015164,0.2349753808007047,-0.02899025944905574,-0.07193632297027738,0.4145163393133876,0.18511115361860114,0.21446142289163697,-0.17838026248850838,-0.2683774753133875,0.1533368386128059,-0.10754083193362571,-0.18462838620392488,0.014680560978393618,0.10054110275503858,0.17769552751806517,0.5151273770368858,-0.16857400071960194,-0.030814784877036684,0.1462668022603249,0.24147215190314064,0.154744878038817,0.3543429993321382,0.3350538362072799,-0.18765149429231215,0.23327496581772678,-0.25421223435308543,0.31437197524531185,0.09243212293441029,0.5709329921921514,0.48513879426021034,1.0,-0.18409560348787324,-0.03233723213740183,-0.15589924239351724,-0.05192647887395745,0.37626477356917115,-0.2522026319776414,0.3045737850833153,0.33177138628403735,0.09090584561937141,-0.10006008658877942,-0.3170036163892216,0.011431158814466675,-0.10256918524632579,-0.08800967058571849,0.16867097872348016,-0.29282194852149673,0.5080113635510944,-0.0936214299696555,0.11971569719899128,0.1336308683097272,0.5090432523359896,0.2284548299117022,-0.055579524626439766,0.006982959114097928,-0.14765846294132617,-0.23605053601934076,-0.24172827472045946,0.3369117548573454,0.42568728689409063,-0.0674825592482125,0.08432612629911816,0.41992157959062215,-0.3154299895799181,-0.05558977457696143,-0.2802652532609799,0.4914505836540527,0.2869610355870744,0.3035204074884252,0.045348745789244235,0.10815450497081544,0.146815122404457,0.3489157441447533
Rolandic_Oper_L,0.08306686347217872,0.6898928687522708,0.44653980510252184,0.6015994138854379,0.15321114447656037,0.8114877318713397,0.8140277602452046,0.35423381228509954,0.5175922311790949,0.7301924619870382,0.43682165483255275,0.6517705637707918,0.24407558930687456,0.4185862383958146,-0.526377251370637,-0.1347574684342348,-0.17624951662586372,-0.5404525423128154,0.34239949940101594,0.6286991301059057,0.5011852748793278,0.6830733140208796,0.43003959380375184,0.07786618690087514,-0.164065049659956,0.009509000538742799,-0.23220240496729064,0.19073259562720557,-0.38881873618129414,-0.47635609040348936,0.8622446489513919,-0.40027800662969587,0.3188763421352998,0.6232635257232766,0.7407715839507453,0.6862178415402278,0.4472601705543483,0.8758477102516109,0.47507855833956897,-0.36858405542754125,0.42658811172172323,0.31935092777897045,-0.25349767606918355,0.40833209622947,0.5459222063878177,0.358429647143725,0.3165233119341397,-0.35479624595276243,-0.3522535570540417,-0.7634900737676297,0.7628119311969043,0.3871280132796766,0.4594408299013107,0.1634711921255043,-0.3950566755312055,-0.16621919674886682,-0.1983503315496299,-0.18409560348787324,1.0,-0.5176326203635394,0.5963904593922763,0.7107348672818402,-0.5695980072934645,0.7325628259989156,-0.4908721337623148,0.5441592179288819,0.5305122599779463,0.004461791171180164,0.13770078713555434,0.7306121677798719,-0.4133746159996997,0.8321477726780164,-0.30964366376818736,0.43709696322113034,-0.11615461628595351,0.2262112992651002,-0.519573288170263,0.5843470058728993,-0.22380267672795745,0.45250337516106703,0.5799947755683938,0.7485246754801952,0.5801043258437291,0.7271561296273347,0.6430188866975993,-0.14752924032762132,0.21881839968653946,0.3567558828321705,0.6475511910563312,0.4143884133025443,0.21057729905166864,0.4656097215649725,0.533382533028294,-0.24553075909986818,-0.5219500527376564,-0.5837672187229846,0.5427898054382911,0.6828447772204745,0.6140934313321387,-0.2997911038645915
Occipital_Sup_R,0.516091064043549,-0.3596797851416379,-0.10254896567157323,-0.41003050410593345,0.6073079898066466,-0.7383475739895735,-0.6247954384103055,-0.034661553490177854,-0.4689825203596374,-0.6790975953391848,-0.20217388997403934,-0.28071624571462955,-0.35387802634317084,0.06027069130535322,0.7791292951657578,0.4119935756696845,0.2327970206481479,0.5018856028861373,-0.27253732552555154,-0.4478227389636222,-0.25259649045387267,-0.28029391033677115,-0.16896355326331003,-0.06269267401051003,0.6923873294152735,0.6601321569459664,0.22369699527982748,0.018252224028565387,0.19448283892856347,0.7324378439074795,-0.5928428497473184,0.49684970797396844,0.06118061447570899,-0.7865195005374511,-0.3723772782179472,-0.6756831996160083,-0.4649387102856493,-0.5811352646078158,-0.03230055713148646,0.9354237879406105,-0.7977942251321786,-0.5232907490722857,0.23881446799656425,-0.5659854686034888,-0.21863646495347058,0.07661436097054238,-0.6503188108051527,0.3773301526426416,0.4146671529004369,0.5584753551463495,-0.25506521341725563,0.041405974346541786,-0.15753932789704833,-0.39258564031107895,0.8676422234604442,-0.1017560031498533,0.5024436024325831,-0.03233723213740183,-0.5176326203635394,1.0,-0.6967604360564041,0.005445303231883096,0.6146060098117889,-0.3470530315949499,0.6479007829411513,-0.31092655107987716,-0.2991234254095789,0.6352129657657923,0.2696539878833224,-0.8583858411565025,0.9222817013566734,-0.6714640660970014,0.48937609563105194,-0.003708227822343643,-0.08894744321223869,-0.503744646095862,0.7666346639333115,-0.4562049619785916,0.020384674392213357,-0.6169849704304599,-0.4871753150331911,-0.7488846265101984,-0.34778494413533056,-0.229905581204932,-0.17920087612412736,0.35446133290747917,-0.3866795201491152,0.17965643322626698,-0.2818759440685614,-0.289735907253138,0.16113064918575132,-0.05590161359041955,-0.29713493935058694,-0.1584250569521406,0.8132783427755057,0.4677318236166751,-0.6162360973600316,-0.3834419838528135,-0.8150222127951449,0.20622280290738418
LC_R,-0.2067776400401065,0.465152900753032,0.3579079667567192,0.2823445866162465,-0.41053111444055423,0.6947184198647537,0.6592520859889242,0.15344370837963875,0.5804318854655532,0.6041706641503819,0.3384821007819978,0.4928549725322472,0.20765872899233842,0.21820597764546568,-0.6751067393961877,-0.1949524069966906,-0.3552700371264156,-0.5494453549103162,0.12958232302823794,0.4874973955316824,0.48660379377234597,0.4294925764763515,0.35623902501178717,0.08444197955549179,-0.24108960532662316,-0.42119390670644724,-0.450120436690061,-0.0845825290257117,-0.2073571476202193,-0.657163234321638,0.5988043805501428,-0.6101112899997538,0.13037881544115712,0.6002346648613609,0.4841991464280032,0.7467810003196196,0.5542164644298181,0.6570168870936197,0.05764762855532068,-0.7475777072839666,0.6544619630288623,0.4611249094696154,-0.4149715249824564,0.5550479809429969,0.28910066437010495,0.1747182997111126,0.43420698069561164,-0.173243870237805,-0.38902215285942726,-0.5978801628446327,0.3632902449260914,0.0722763266441669,0.05188119330325653,0.27189329960839553,-0.6186015911014878,-0.21533952312202578,-0.5226767113803285,-0.15589924239351724,0.5963904593922763,-0.6967604360564041,1.0,0.22057777804290926,-0.7568947992533177,0.4619867025091009,-0.6823387784610693,0.31753582881792486,0.4061774721255132,-0.34815232375011274,-0.11261294747865302,0.7535677738390195,-0.6244462072446096,0.6083891145809359,-0.2814012566557096,0.07074681529036095,-0.10581373981670142,0.541980408853061,-0.6227323722880542,0.4970949992335017,-0.22977961679699135,0.3993153730983995,0.34019427062792945,0.7637172072918524,0.3614541115739632,0.4246251480678222,0.2137684601274526,-0.28579557124202776,0.21295960764414892,0.14571289815843663,0.17607256150637043,0.12419800584256796,0.05537631850773267,0.07658326813079352,0.15060692819938779,-0.16167489447519226,-0.8032455179377896,-0.5010616556560871,0.560492108496092,0.4572980810389949,0.6703397935545851,-0.49747282846959817
Frontal_Inf_Tri_L,0.5336247623732371,0.7146827839163739,0.39757716362630957,0.3715021014228484,0.6127622468459718,0.4914582591941899,0.48240605740371945,0.3036305151931919,0.4574769453231439,0.47801570319215697,0.28649151660400224,0.7359908713478055,0.034815408121482795,0.4051005933365538,-0.127462836712443,-0.0313588080421326,-0.10069461481435463,-0.366060597337574,0.22424666541361968,0.45168060296226,0.5923485466245423,0.5951638897998518,0.3190999848594933,0.10150026046674318,0.2535139299541174,0.30075543737242455,-0.28359452408996083,0.22844162650769737,-0.375863320176343,-0.23414205753044334,0.5872814230887736,-0.19749062884672883,0.33491300999786844,0.23235901855609922,0.5654434534243215,0.2665719771492731,0.2861759542470667,0.6991650843184021,0.5965338245984803,0.16401198731700214,0.0691277355108259,0.16529711485706916,-0.1759852756273593,0.16042881185319102,0.30162276597464455,0.5055063485833432,0.11633583030650335,-0.18390393230656404,-0.13826626853742308,-0.3640989678540827,0.5960158620484296,0.5255904254470198,0.42207639160908117,-0.14053404730725919,0.04330031139412377,-0.21956468462690243,0.07199639599963796,-0.05192647887395745,0.7107348672818402,0.005445303231883096,0.22057777804290926,1.0,-0.3032474925044544,0.6606026594807716,-0.21443902743612045,0.5521755479398849,0.39972137057211304,0.2961197038501946,0.012128553969253027,0.27146471648718573,0.007257326209736245,0.4686074953994331,0.026044141731451167,0.530714722952862,-0.16128076416912665,-0.10280149474708715,-0.18351709969431027,0.47567808377779497,-0.2649942846465978,0.007172553508352225,0.2041149091177691,0.3697087348464536,0.5587083123641979,0.74429905264986,0.6039038945044543,0.10751126245367616,0.05277581517011913,0.5417417066770418,0.49704389760809764,0.3073113041639392,0.37183135199637785,0.4236168524845976,0.3829771512030424,-0.2630795596329388,-0.015563867356009817,-0.34258294767514536,0.2682627587892827,0.5632653886665018,0.19333356025543813,-0.29283866107111595
Vermis_10,0.06455988183139603,-0.4998232848013465,-0.3290652983731532,-0.3776496518822397,0.34129314939452393,-0.7110437097357232,-0.8041628744284239,0.10625520874614476,-0.5659855724113413,-0.7039291845133424,-0.3797010831404907,-0.4692928879164256,0.11887047615901537,-0.29362478644870915,0.6190891977732454,0.40094944321528997,0.6484949904977179,0.8669658213329826,0.011701426352253557,-0.22776567800789474,-0.3390245575058358,-0.5497699413797605,-0.1510858329789854,0.10547258965982316,0.16760485310859605,0.30115503835210894,0.8003559328872559,0.03198644683388685,0.5920340598283518,0.7585623485050468,-0.5779001453975696,0.9046721740825729,0.2678776659155655,-0.5024661282879468,-0.5307349051461105,-0.6720283099436628,-0.3752371612386051,-0.6773914106189955,-0.3263965745908025,0.6237280155673192,-0.49484200678935963,-0.38008906875525555,0.7804522723142803,-0.6475716982488059,-0.025411337732555574,0.07217845068697237,-0.45941894687332335,0.5124625150100472,0.6304613796509568,0.6030097095340909,-0.22740201087695966,0.10837407199456349,-0.2758002387464452,0.10659130821055064,0.6729257360998288,0.324781530885257,0.8032577986172995,0.37626477356917115,-0.5695980072934645,0.6146060098117889,-0.7568947992533177,-0.3032474925044544,1.0,-0.6408338302996944,0.8549511452090813,-0.06646438644147366,-0.2965527236655183,0.4475877546458546,0.17135125958426306,-0.699768907929382,0.5259628729709173,-0.5531233586611672,0.42499382411573094,-0.21759967923113815,0.4789629863826637,-0.3702335476610411,0.7005970623073625,-0.30014344302050205,0.6674120761428379,-0.21870876246123822,-0.3082948863288455,-0.6097023557262478,-0.5857878101700175,-0.5856553461056079,-0.2761696260225949,0.5795157876773558,0.11764306168247995,-0.11281369146457546,-0.06748356019459771,0.19729102821739922,-0.09141394387481556,-0.09007962956460093,-0.3303853515937782,0.3835630453224102,0.7669986830048563,0.7170532772631147,-0.45974329516467255,-0.3186321048377887,-0.45850195710634845,0.826824030356333
