,SN_pr_R,Precuneus_L,Temporal_Inf_L,Cingulate_Mid_L,Vermis_4_5,Temporal_Mid_L,Parietal_Sup_L,Cerebellum_6_L,Occipital_Sup_R,Cingulate_Post_L,Cingulate_Mid_R,Paracentral_Lobule_L,Olfactory_L,Thal_MGN_R,Precentral_R,Rolandic_Oper_L,N_Acc_L,OFCant_L,ACC_sub_R,Red_N_R,Fusiform_L,Thal_PuA_R,Pallidum_R,Cerebellum_7b_L,Thal_PuI_R,Vermis_1_2,Cerebellum_9_R,Frontal_Sup_Medial_L,Cerebellum_10_R,Thal_PuL_R,Thal_VA_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_R,Parietal_Inf_R,ACC_pre_R,Occipital_Inf_R,N_Acc_R,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_R,OFCmed_L,Thal_MDl_L,Thal_MDm_R,Fusiform_R,Precuneus_R,Rolandic_Oper_R,Cerebellum_Crus2_R,ACC_pre_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,Vermis_9,Cerebellum_4_5_R,Insula_L,Occipital_Inf_L,Caudate_L,Frontal_Inf_Tri_R,Thal_IL_L,Rectus_R,OFClat_L,Thal_VA_R,Thal_MDm_L,Thal_IL_R,Thal_MGN_L,SN_pc_R,Parietal_Sup_R,Thal_LP_L,Thal_PuM_L,Angular_L,ACC_sup_R,Temporal_Sup_L,Cuneus_R,Frontal_Inf_Oper_R,Pallidum_L,Red_N_L,Cerebellum_Crus1_L,Supp_Motor_Area_L,Cuneus_L,Cerebellum_7b_R,Vermis_8,Putamen_L,Thal_Re_L,Thal_VPL_R,Thal_Re_R,Cingulate_Post_R,Thal_PuL_L
Cerebellum_9_R,0.5959860028889112,0.07242395775650234,-0.3243217595531471,-0.12228979348631938,0.4317554284475576,0.2317306002691738,0.1165846409656001,0.8384321404256811,0.20622280290738418,0.029712481856183772,-0.14855181914876459,-0.05045617935738676,-0.18188217664446663,0.16731517467029788,0.23723200283956097,-0.2997911038645915,0.01676588672454655,-0.4824291391379394,-0.101162197625647,0.3489157441447533,0.19269072661921474,0.12435985360226083,-0.1419856434553836,0.5304641059114588,0.17693072861560014,0.5021965976460223,1.0,-0.5075069895464385,-0.2782146108206744,0.18843655035827714,-0.10480707678169295,-0.29283866107111595,-0.453290587469444,0.15479142967837764,-0.30545128100094965,0.6562913484440238,-0.2142939177843264,0.876904639975615,-0.07587533945229781,0.26945776830384427,-0.1364333807353473,-0.3531202481089679,-0.35458940416314233,0.8676865208846435,0.31625875646525803,0.3619295229469069,0.38473432951715564,-0.4160755322051641,0.42939652672805145,-0.06903526759202473,0.580379969854647,0.773468128909847,-0.21278490779924664,0.4455167477756449,-0.3284752860562644,0.1535788990343823,0.12255888109453049,-0.1347477833045028,-0.5941011477214974,-0.3366889449598027,-0.22593200780649783,-0.0731157847544133,-0.08602593440230268,0.11661172039878324,-0.013127910190711392,-0.15467595924162458,0.10632639506894255,0.2680085839311687,0.1270337965480886,-0.3783367305791423,0.4789277329033123,0.5383831617357263,-0.3292172594605239,0.45272218113344675,0.19258614722957057,-0.1877008139051979,0.20278832407251238,0.5457417879743522,-0.023848353127137564,-0.28603489046152436,-0.33080121532840756,0.33632324477084985,-0.26227130634384993,0.386024864769695,0.5298637147490515
Frontal_Sup_Medial_L,-0.2899528208099849,0.20338481419966728,0.471407254973122,0.7181348679829137,0.11398142918449629,0.17245135324138092,-0.07871222065038552,-0.4543968163623206,-0.229905581204932,0.5347395942736383,0.6993096092380734,0.2727461798504431,0.4435321069098907,-0.05274719327607378,0.2872061297780121,0.7271561296273347,0.13751697427799114,0.514139407859194,0.19103873332707835,-0.23605053601934076,0.2622070859740807,0.29567700777484135,0.31477320302170064,-0.23269090566939366,0.1512968869926692,-0.14854331929215553,-0.5075069895464385,1.0,0.23737742240520435,0.3374469655451415,0.4989147210164816,0.74429905264986,0.8733475588143295,-0.08009665284402834,0.5812578719048378,-0.49924061412220483,0.3586232993260803,-0.5338066313865979,0.38032245331153547,-0.45700147002509434,0.3597655605810332,0.5119843844557037,0.6592190827078898,-0.4237022994648196,0.10381760690673009,0.11417062872854923,-0.06755305023909,0.7026321581371681,-0.018698941918308145,0.47394319870554014,-0.43511085360106744,-0.41018242454749604,0.5942731329633266,-0.3663929857040579,0.6660013772104632,0.34199132043817027,0.0438841366461882,0.30958582147714614,0.6167558988850449,0.49146769159640147,0.5099329941976908,0.17138286829785712,0.21938987635776017,0.1034327429243316,-0.07602758765237672,0.27829841558898605,0.3770293079237495,-0.1306411743889395,0.4111101266403765,0.6638308430442165,-0.2795162310572657,-0.061382740572687854,0.48574456430456914,-0.23092802754322966,-0.18463850437818138,0.6441111878711815,-0.09054897805349192,-0.36479991895358066,-0.00464994318713309,0.6068448849635337,0.4400988582010595,0.14756156555896374,0.3918235989377573,0.24979587746782234,-0.09862392619682565
Cerebellum_10_R,-0.2019728511304464,-0.4822651762803854,0.4312452816862276,0.0375642738108425,0.3735961992925999,-0.12930312269651514,-0.6238907338707135,-0.16355140632808662,-0.6503188108051527,-0.0746854066207258,-0.22324605225800526,-0.0025994840867935645,0.5736814541842664,-0.39525319136862314,0.09432433694049328,0.3165233119341397,0.14442793916850905,0.6850012563537422,0.4995825373232009,0.24147215190314064,0.3541637492557538,0.04114208168365892,0.32481560375801516,-0.5732854950670224,-0.02547211692494915,0.42773668382011026,-0.2782146108206744,0.23737742240520435,1.0,-0.07861287255552277,0.4942223513456341,0.11633583030650335,0.2568132639932019,-0.6310329979901308,0.6435657571398729,-0.45616566586518154,-0.15443312918468904,-0.17520826416214208,-0.208964067317174,-0.17854951882565803,0.24517130434223564,0.3497922529809032,0.27876115388450806,-0.03171234844850087,-0.4496007739075257,0.19192069793418187,-0.4907432033923532,0.6094000447953798,0.07768461260624634,0.11975852009349534,-0.70964395718712,-0.09863669978382182,0.41909680274451067,-0.5234026454250998,0.46103213997925535,0.17284153971107646,-0.4274566079782807,0.34644383303161985,0.5589646523893838,0.5090916539638659,0.3076486002138661,0.06430644619593424,0.19724145433622714,0.4415412707241002,-0.5754397956681915,0.4970916029721569,0.18907999158308483,-0.5840610315628489,0.17622106077689467,0.47286306221196567,-0.6422636783745304,-0.3543642526037656,0.3781074546941545,0.1925232267615532,-0.3088175817938081,0.10936874664803861,-0.6362755655882312,-0.4781791691143357,0.17302288024713286,0.2706683348115842,0.2834780940502318,-0.20321164396886005,0.13810780285740276,-0.26629185650925874,-0.34801469392494555
Thal_PuL_R,0.16136504050438769,0.02688849576002679,0.3165593380211476,0.21339813409400263,0.4391481936473537,0.1484773291715536,-0.15278588573113272,0.04934046272235377,-0.21863646495347058,0.4768577910284654,0.3932016672492059,-0.12825653692011008,0.3517010833794909,0.4460061633284977,0.16883577366299465,0.5459222063878177,-0.1476262119900889,0.1333162271208508,0.19001868319919277,-0.030814784877036684,0.3603399934242466,0.43763360355865877,0.5298440487395571,0.1707773052560885,0.3457969401983854,0.19563206097479063,0.18843655035827714,0.3374469655451415,-0.07861287255552277,1.0,0.4565978149120224,0.30162276597464455,0.271838750018372,-0.10186473851108725,0.3376182344879178,-0.020162273831210224,0.5343055320421551,0.09306851671970977,0.27607058818331,-0.3463157946005653,0.08186614093708446,0.32028903641900375,0.4207591704175833,0.22065576530294026,0.23026943732119973,0.49973204351064615,0.2912930102275034,0.32302182557994297,0.5000392793233538,0.11835509650759106,0.03158412983767777,0.17374359918096846,0.2538005517081846,-0.18931694149100803,0.4284825320802907,0.47979678566397105,0.09006257198651557,0.0680243256620429,0.21845497354069657,0.34066053411629765,0.3733862174760241,0.23708137482880584,0.45318542470645146,0.27264390337956035,-0.27261912709889147,0.09777270486304675,0.4941786584571136,-0.15455550965823747,0.37537113426069896,0.27969282511466576,-0.039855316348432944,0.3842178311070207,0.4405312309688656,-0.02854662215237468,0.0003087718916755289,0.05158133553277931,-0.08974484773347949,0.17177676833108602,0.19613867716250585,0.6376439988341521,0.41437005574325997,0.5882869558707295,0.3740959886284876,0.5887524263805743,0.6237664141419682
Thal_VA_L,-0.20909488314404376,-0.23182060872174157,0.6344422619967967,0.3418494492738432,0.6194807845355587,0.11233333286383622,-0.5047458554475404,-0.13396381362935078,-0.5662919060824907,0.42910998902370584,0.29027368275296317,0.15040415964498588,0.7024283084565297,-0.23121904511071,0.3130009031598697,0.6727278312180502,-0.1331950227063033,0.5992302915038726,0.6781604930341727,0.17271621882392735,0.5545246511926902,0.5664861495885469,0.7878981360770669,-0.3365168428419204,0.3017812376181185,0.2287278895738633,-0.10480707678169295,0.4989147210164816,0.4942223513456341,0.4565978149120224,1.0,0.5366638301840372,0.4156843380567906,-0.5043717746131219,0.6825498560384543,-0.25296335424490335,0.38317229738914776,-0.2541804734895929,0.08573918631468856,-0.44580204498098974,0.18598635081346102,0.7256908770859039,0.7259827241973374,0.10475872893148813,-0.07877725976399044,0.46612763306772736,-0.21357885224688192,0.7210500437338604,0.39407073455552405,0.1722306383369089,-0.491292099291349,-0.009578080114100015,0.617545525035826,-0.4553096285725525,0.6128225817564859,0.6382467316926655,0.007245639418749783,0.28126252859349327,0.5411274665593307,0.805926183045298,0.7451093555733074,0.32162834916486954,0.3488068020675977,0.3249095147718052,-0.46248472115317735,0.6297988439760577,0.6769885251783037,-0.4779293179787307,0.5163308203935486,0.6608861921555935,-0.4704867014959809,0.11789262873469664,0.8150792417323219,0.07806103203881741,-0.13093793941356385,0.20029026132609487,-0.5099926599386423,-0.2550662722082065,0.3293442021070563,0.7826027305537782,0.5625019820653463,0.3143388834344626,0.37428779970451026,0.3251302485184652,0.05362546202010904
Frontal_Inf_Tri_L,-0.10069461481435463,0.3815246986288659,0.5654434534243215,0.5437624264334996,0.3073113041639392,0.5617927023556188,0.12267293656980442,-0.1278326729959715,0.005445303231883096,0.6022224070858071,0.5417417066770418,0.37183135199637785,0.3779553031813842,0.012128553969253027,0.10150026046674318,0.7107348672818402,0.22844162650769737,0.36156921323269164,0.0691277355108259,-0.05192647887395745,0.49704389760809764,0.5300136125175959,0.2861759542470667,0.0644098732962899,0.3036305151931919,-0.09045021014122658,-0.29283866107111595,0.74429905264986,0.11633583030650335,0.30162276597464455,0.5366638301840372,1.0,0.5951638897998518,0.007257326209736245,0.29397342144293226,-0.34258294767514536,0.39757716362630957,-0.3120231214397604,0.6393887646975495,-0.3640989678540827,0.3829771512030424,0.4574769453231439,0.7359908713478055,-0.2649942846465978,0.2961197038501946,0.034815408121482795,-0.0313588080421326,0.4914582591941899,-0.14053404730725919,0.20454537589772948,-0.23414205753044334,-0.1759852756273593,0.7900790762733996,-0.015563867356009817,0.5872814230887736,0.4016607691500987,0.42368873247846645,0.3715021014228484,0.48240605740371945,0.4479572889661044,0.5923485466245423,0.19453059767595757,0.3190999848594933,0.007172553508352225,0.13162256360600408,0.16529711485706916,0.5521755479398849,0.16401198731700214,0.28328901961116265,0.7797944597676928,-0.07317557004619435,0.10751126245367616,0.5267806410028346,-0.04319616917176215,0.026044141731451167,0.530714722952862,0.1346323716224218,-0.2877566018891549,-0.10280149474708715,0.6577381891980467,0.2665719771492731,0.428401927181779,0.28649151660400224,0.4153708859711373,-0.08502358088608944
Frontal_Sup_Medial_R,-0.17785057968305498,0.212334505691506,0.5180854656908022,0.6171925084334664,0.15706638710100132,0.1635014711692075,-0.12304789507571015,-0.4480867568026574,-0.28029391033677115,0.4389738474350691,0.6039611116104854,0.46068757147476225,0.4108098888423125,-0.013690405488961449,0.407209403300849,0.6830733140208796,0.3301661140393305,0.5562226235368113,0.16623290739563926,-0.2716220578974725,0.3351039734811396,0.2421324983365177,0.171953480886719,-0.1738015187012927,0.34471733265399823,-0.13574910816651264,-0.453290587469444,0.8733475588143295,0.2568132639932019,0.271838750018372,0.4156843380567906,0.5951638897998518,1.0,-0.1026203213453551,0.6295036349476962,-0.549457144935877,0.21474759825922507,-0.4444763847512467,0.37221952654808615,-0.49401280698897393,0.3652182036303834,0.31341631262795583,0.5146393900992796,-0.33874749043362623,0.1618306714595582,0.03401017561501047,0.011120561623046556,0.6797672585246458,-0.07158790469207399,0.6560738218652413,-0.34744302317567183,-0.3707003556002326,0.5099549346353974,-0.4367224193809466,0.7264435464285656,0.18397971085877188,-0.11200722356266302,0.39028274981861005,0.655259578255221,0.48873279595918634,0.37567769759406267,0.3000411466957943,0.21913276502730517,0.2559848069846871,-0.09505184387618672,0.2745286319825227,0.30934427488419824,-0.22642365106578546,0.49785457306697095,0.5850848988155476,-0.24993013399155142,-0.19156679992846312,0.3422682075310349,-0.1030009881488083,-0.16881011301514093,0.6894099131342937,-0.171006571523598,-0.22215156997390606,0.16846851886027137,0.4811455541861097,0.3542336673116682,0.12006213377380397,0.25040493406031644,0.13592956737320083,-0.16041857421094327
Parietal_Inf_R,0.19330974181676314,0.8277993452460366,-0.3019781322428841,0.25017278034132895,-0.2466869719494078,0.383999116335034,0.914289828392064,0.3051726491301734,0.9222817013566734,0.09316355040174087,0.32327746781508565,0.20169390355524572,-0.6055626303619527,0.32583381316972637,0.11053344863737252,-0.4133746159996997,0.041230139639240306,-0.7027987413974732,-0.7650291104976706,-0.10256918524632579,-0.2386948866874708,-0.03589828449030371,-0.3868116465786798,0.5381417137390414,0.0516566036333109,-0.4008107099568759,0.15479142967837764,-0.08009665284402834,-0.6310329979901308,-0.10186473851108725,-0.5043717746131219,0.007257326209736245,-0.1026203213453551,1.0,-0.6514193356540477,0.4008531832952762,-0.07514676728351975,0.25667421751986064,0.3606129726189295,0.46125697244102465,-0.2425900133724177,-0.42712546408903945,-0.21825712197241098,-0.020458081222129214,0.6937437753414925,-0.2793727456890239,0.38295926117825063,-0.6242049201783063,-0.3382826463278364,0.1464958190438518,0.7054095459701665,0.22751290839976984,-0.23108498469095684,0.6922415970904602,-0.4761434015698139,-0.1494129429361235,0.44206618046771906,-0.3815419173837879,-0.5151055128537692,-0.5526225812453496,-0.23226724507261506,-0.1939808930234777,-0.1513583717031159,-0.5310084704707214,0.9067496653274458,-0.462798188950627,-0.27937001941678163,0.8657561363253302,-0.2180602138401089,-0.3841200014979487,0.845052550106137,0.35898843007463616,-0.5306998283682687,-0.13713589631673376,0.3620934583241032,0.12654219271274408,0.874403932874094,0.1829756944174687,-0.4939029513703212,-0.35892417828840956,-0.5554722221834294,0.1367627954840398,-0.08513506622066784,0.20816983230447203,0.10211588324262562
ACC_pre_R,-0.20264774609290276,-0.43521551168567685,0.530536752491859,0.2761487232944883,0.41270139512844073,-0.15542399917446081,-0.7260018993371463,-0.38138828117745754,-0.8064755314384002,0.2699620160290372,0.19494318134408992,0.037837276963042225,0.7739446788251779,-0.21381473005805818,0.2718516004556715,0.704509578702801,0.10530889887765552,0.8108103355291669,0.6772628306350506,0.038102309113067,0.41016219116080854,0.19410752439731105,0.5185044220716839,-0.5635622609308828,0.17641777373407086,0.34729011163976414,-0.30545128100094965,0.5812578719048378,0.6435657571398729,0.3376182344879178,0.6825498560384543,0.29397342144293226,0.6295036349476962,-0.6514193356540477,1.0,-0.5587054443737394,0.16290744125578346,-0.35335965198167607,-0.003792479049683529,-0.6202212603642804,0.3697261822437128,0.49980672008037913,0.47260957438101964,-0.09125923548628784,-0.3481237014643476,0.40595872804250266,-0.34066056510937726,0.9279293929594461,0.3641736695403705,0.32059480799490564,-0.689507860412932,-0.2318286653316409,0.5375837560656015,-0.7599576833939264,0.7977036957394711,0.37552434006793683,-0.4222956724418755,0.45310900478582866,0.7683330975400171,0.6870992626408365,0.4450210409185988,0.2698897127253348,0.3013918686264968,0.6128902427978719,-0.6940289267410158,0.5513959348261083,0.444706903394251,-0.7424834201930334,0.555698308818426,0.6327939281688405,-0.6673236457425548,-0.21738585040317054,0.5884976841212275,0.09552105300320611,-0.4497467221649101,0.22273443184492628,-0.687191790291126,-0.3363587203138941,0.3831321585693776,0.5943649940225513,0.6372956649045135,0.026332970057055052,0.28636941238746283,0.028185650328973202,-0.005949016244435118
Occipital_Inf_R,0.38036435554373715,0.15826777905035147,-0.5397930689992295,-0.08429950750180235,0.032410129941963836,0.05054497101991286,0.3576856670957086,0.579807200169169,0.4677318236166751,-0.0038125752916594526,-0.023219156569212553,-0.19209988430000954,-0.5230607984251494,0.061074498571642204,0.15270168103819318,-0.5837672187229846,-0.29554597907820485,-0.7256677866959841,-0.27326191831020347,0.3035204074884252,-0.30584288452385855,0.10436601040898037,-0.07482117673370235,0.383078789693235,0.05239418871282004,0.01166108803876798,0.6562913484440238,-0.49924061412220483,-0.45616566586518154,-0.020162273831210224,-0.25296335424490335,-0.34258294767514536,-0.549457144935877,0.4008531832952762,-0.5587054443737394,1.0,-0.14979957088762882,0.6105301429011414,-0.2670937143358505,0.548446482051527,-0.5142961967834598,-0.3158653584068405,-0.34404319919752735,0.5998896090013659,0.2933461229890255,0.194031198070884,0.4434976136504758,-0.6386618102423659,0.2783499026743475,-0.1785996736361374,0.637874930463255,0.5275575795236842,-0.4331543322456131,0.6244214187451952,-0.6105918963075994,0.1736048346425148,0.3327104883137078,-0.5461023467193239,-0.8219774102941223,-0.3432958615448005,-0.15619828143446896,-0.0046325352574787294,-0.10190671368162033,-0.35635957577560295,0.282712095508733,-0.08910534848850102,-0.049202729855932416,0.43070107409371955,0.027271440618697983,-0.6365090618870509,0.6026971561099744,0.6115222960571078,-0.3271134888810471,0.21154518880018797,0.4098216688673731,-0.30185471856598783,0.3924677253166373,0.5159703922755757,-0.10582928396185197,-0.3857465635762123,-0.47836868280589206,0.22582059109230385,-0.3486392366998798,0.31471763369765055,0.39500404758174357
N_Acc_R,-0.17690777479780578,0.039494324631486916,0.3629747509897086,0.05435499997166397,-0.04573998608525496,0.059694187772071264,-0.04213086149513405,-0.2698227474980988,-0.10254896567157323,0.15604702718427305,0.2983051588886274,0.029881678210330095,0.22429338977951385,0.18072810330110214,-0.08687306611608762,0.44653980510252184,-0.3942591351163779,0.10806118570493708,0.13448362173651318,-0.10762509337841879,0.10833018283986733,0.2838490625130546,0.5450709405180663,0.003982216805489022,-0.037853643610007225,-0.26532149009901446,-0.2142939177843264,0.3586232993260803,-0.15443312918468904,0.5343055320421551,0.38317229738914776,0.39757716362630957,0.21474759825922507,-0.07514676728351975,0.16290744125578346,-0.14979957088762882,1.0,-0.3392498707087202,0.2641850447739029,-0.2932620625707914,-0.0679826867818646,0.38124152126225996,0.4153161031451149,-0.19094368020920524,0.029819157769439667,0.08547130655398318,0.2164472616010206,0.26927760729254085,0.15827843889737075,-0.08067905145738662,-0.13988420852227249,-0.3289714879388365,0.21305527527521853,-0.17045021647807002,0.24779329626878743,0.18770269929357572,0.28215870307378105,-0.09321573226742536,0.29308588496006116,0.3789666968740269,0.32633293368224864,0.2517157216660631,0.20510983275419972,-0.061311778719178874,-0.02396035128922442,0.003989383441264328,0.3017004398616361,-0.11207090781468301,0.220224241070647,0.3294283549850581,-0.20038349308050765,0.0998597777092201,0.538137576051426,-0.25828017090406064,0.07441053047663071,0.0017883339005773146,-0.06957348728337505,0.13188983607348118,0.18614033853922135,0.6996941314180122,0.38253244792736224,0.21046847213653883,0.4461845276097528,0.2239217386216802,0.2885732695305793
Cerebellum_9_L,0.6591040183222269,0.16718649703626753,-0.3274547078066001,-0.14389941464148315,0.40412088684163217,0.35111772288339216,0.22404799251313207,0.8805636939786783,0.3146953166263174,-0.014266568114281227,-0.19113805416241653,-0.09298538928214369,-0.2982346534641333,0.1740701363208235,0.19116199452944554,-0.39656281576406305,0.1748603738794993,-0.5120811144628737,-0.2806085464079049,0.43134201526402133,0.1662368376726988,0.039428480880861524,-0.2837391043206167,0.5749497971185269,0.1925484762543093,0.4688770629628923,0.876904639975615,-0.5338066313865979,-0.17520826416214208,0.09306851671970977,-0.2541804734895929,-0.3120231214397604,-0.4444763847512467,0.25667421751986064,-0.35335965198167607,0.6105301429011414,-0.3392498707087202,1.0,-0.03128385142563283,0.4276152398548282,-0.1821601570311302,-0.5112412903398077,-0.39242828604119123,0.7928349282447537,0.3898036955252026,0.19274352189254837,0.3575148467206043,-0.4726764238456604,0.20891453872180574,-0.08706847129187274,0.6304434311223327,0.8106053000785202,-0.17594117352956068,0.5656070313792673,-0.3086782275080833,0.04352007523280329,0.14722388139508502,-0.167683109914373,-0.5916439860262899,-0.4121568878620926,-0.27821380936701895,-0.06278655400368516,-0.0023382412693573563,0.09014401855393601,0.08955146539311958,-0.22657940879445593,0.006476410475219878,0.36809451454592196,0.04932990705355228,-0.37927900167782563,0.5768524790551481,0.4407103078650791,-0.46685370237148854,0.5576219748473978,0.27138782859708094,-0.16040574368860094,0.32947108837914396,0.4641866859687703,-0.12186527163970448,-0.3935329233499189,-0.512866608207547,0.34395352479333635,-0.31153011532781155,0.27373839298943375,0.4163858443044771
Frontal_Inf_Orb_2_L,0.09763733705270515,0.6034801338085641,0.46682280969679096,0.22151429309404805,0.17763224123285812,0.6619340140749337,0.4562941398504244,0.096720976029164,0.321351271194826,0.3053136689279366,0.2715008681873786,0.38324292450197694,0.20726511319292773,0.42940634296027314,-0.11066235908612213,0.5016257526942947,0.3918158213260572,0.11205650259637914,-0.33113013658817675,-0.21537825932498558,0.5113736464034464,0.24090648449142274,-0.07256458635167876,0.44634769924124834,0.365124683113354,-0.08211530770318343,-0.07587533945229781,0.38032245331153547,-0.208964067317174,0.27607058818331,0.08573918631468856,0.6393887646975495,0.37221952654808615,0.3606129726189295,-0.003792479049683529,-0.2670937143358505,0.2641850447739029,-0.03128385142563283,1.0,-0.31333107005414035,0.3944235017795593,-0.07126906736832181,0.24396846161105112,-0.21900172435189427,0.5009122815396879,-0.1781615876687194,0.10912296923402706,0.14263824798493635,-0.2289176442518426,0.2023823345834919,0.17270762719071334,-0.019124308155441742,0.5359212268533187,0.21549421235997587,0.36216900995349055,-0.07048927451813448,0.297687537248019,0.38778727218941494,0.35979626143116594,-0.04269329611012951,0.09963784226639355,-0.08412345289441253,0.27913871715865696,0.01907583416960614,0.41851332335659713,-0.29589246429425253,0.16530319522449657,0.4438919573976668,-0.02790991605917203,0.49042600079248694,0.2697322870727089,0.01068098502489111,0.07741630365963859,-0.08187310264017549,0.08679544335803603,0.4150097183761057,0.4467833975587044,-0.1501314777134001,-0.28774069738874647,0.4040139740936671,0.0890757964406576,0.3769722998603164,0.20154398178580862,0.24759589421114997,0.02703502826652418
Temporal_Pole_Mid_R,0.19216574374006162,0.15995950697440492,-0.5636653207423661,-0.10162066860882293,-0.19676785283744713,0.05086861445500471,0.3882093707330317,0.45889424345776036,0.5584753551463495,-0.19738333528608343,-0.1547989450786492,-0.1676513737929786,-0.6312700988242683,-0.20798702128781008,0.030910953839614036,-0.7634900737676297,-0.21958654181196632,-0.6523559204135402,-0.4209406061906374,0.3350538362072799,-0.46629685718203434,-0.14656130683386073,-0.2573672719636076,0.2070412028918714,-0.26698502393652357,-0.11856082078834768,0.26945776830384427,-0.45700147002509434,-0.17854951882565803,-0.3463157946005653,-0.44580204498098974,-0.3640989678540827,-0.49401280698897393,0.46125697244102465,-0.6202212603642804,0.548446482051527,-0.2932620625707914,0.4276152398548282,-0.31333107005414035,1.0,-0.5755477646901587,-0.39048852460132377,-0.4074284647415698,0.22593169107831093,0.12895919590906496,-0.12527097493231024,0.18396345130161468,-0.6535339515974997,-0.19078410045471594,-0.1760508858013776,0.4171974217509374,0.3110122342733163,-0.3613221993881847,0.647483958822786,-0.7196199473183577,-0.05885710062136844,0.2820002836253501,-0.6472969802621646,-0.7226892111194929,-0.44333664626412045,-0.2883797939486167,-0.1894864243288767,-0.34009100391876435,-0.517560724158789,0.4052420934318329,-0.21645047700705047,-0.2885432444020446,0.47302883072120294,-0.20008022383186366,-0.571671421014198,0.47886753747527494,0.34020843619688174,-0.5121690680920096,0.10514466003534358,0.42912302589421636,-0.23831950610313182,0.412021044760557,0.2167465648294358,-0.41958255391150584,-0.587576318382941,-0.7211509920164975,-0.08859907081615319,-0.34618314396545186,0.0008750109793962139,0.02442797880647682
OFCmed_L,-0.18396657481579978,0.044895823632351894,0.4477584930662014,0.18886268650694346,0.20081994986917126,0.15262471372332145,-0.12386432849278563,-0.1560709091882797,-0.29713493935058694,0.09699403474547512,0.030054884473838937,0.3013171466959036,0.5857275104447633,0.1755839691651605,-0.02644989582216113,0.533382533028294,0.4300862612500534,0.57371359516345,0.24697086647001032,-0.2802652532609799,0.5527505805970109,-0.003747046222170468,-0.057342345903419384,-0.06509203625244797,0.04958769220848432,0.2963642892413951,-0.1364333807353473,0.3597655605810332,0.24517130434223564,0.08186614093708446,0.18598635081346102,0.3829771512030424,0.3652182036303834,-0.2425900133724177,0.3697261822437128,-0.5142961967834598,-0.0679826867818646,-0.1821601570311302,0.3944235017795593,-0.5755477646901587,1.0,0.2761357858440599,0.28907325343480994,-0.17419785127573473,0.006918279108515558,0.04706597156742385,-0.34244940939754315,0.4341539009216733,-0.03646491631232061,0.22411841642018235,-0.31046596096333245,-0.09632121199713174,0.4359263557355175,-0.3452754451492704,0.4995105413548161,-0.018020776147759564,-0.28216630750606186,0.881316892797007,0.5429932673269382,0.1100613877984855,0.1182452111441268,-0.1954470810185066,-0.009202329802913403,0.38966019184548034,-0.16921139396284343,0.037906484372591635,0.1337333202213383,-0.1453933865269849,-0.09605056283461054,0.4961236893039329,-0.2797069422368149,-0.3178113051269464,0.23408396608900978,-0.0844789461228768,-0.6358212463969711,0.4163599840544964,-0.16177020213495852,-0.4287223938495807,0.08872059180389553,0.28973841649114584,0.4261299382063524,-0.08903125966229197,0.19609254353746167,-0.04457028013415169,-0.2948359644886596
Thal_MDl_L,-0.3884517244781894,-0.23788321632193207,0.41586027519008134,0.3180015688895385,0.28671860561539386,-0.17656513417547717,-0.41180590180772425,-0.4583372681203746,-0.4689825203596374,0.3122038307905449,0.28376465967445264,0.07932527847773338,0.5423020623647188,-0.15281227670677933,0.13647358709473337,0.5175922311790949,-0.29649169339777565,0.562207307754251,0.6327813898263868,-0.07523219089948285,0.2219928761477811,0.44455067059931175,0.7247922215249847,-0.448599772530306,-0.0011157333601838162,-0.008900500579498719,-0.3531202481089679,0.5119843844557037,0.3497922529809032,0.32028903641900375,0.7256908770859039,0.4574769453231439,0.31341631262795583,-0.42712546408903945,0.49980672008037913,-0.3158653584068405,0.38124152126225996,-0.5112412903398077,-0.07126906736832181,-0.39048852460132377,0.2761357858440599,1.0,0.7877113853425399,-0.18924468775541659,-0.1994471476674249,0.33906179867553426,-0.23684772185324945,0.5894534849730511,0.29970866495238696,0.03962734464609414,-0.5187302356844552,-0.1842606615972626,0.4023836921521486,-0.5492521139222745,0.37445676063966465,0.5690151769223424,-0.0053084475750225036,0.25673884677204195,0.47370697215106533,0.717653733787042,0.767293474198053,0.2310856931857408,0.19278942483253036,0.1344629883603982,-0.33116667413653117,0.5591353480423007,0.5014983252128644,-0.4503337916217732,0.18841693728359096,0.4772657598125677,-0.524024478925556,0.02621797584567829,0.8186755526064228,-0.23008962159871968,-0.338234318824199,0.09519692615886202,-0.47074087706070217,-0.3595424544056771,0.25589476704129427,0.6612263021301266,0.64535477228312,0.05336023637955532,0.44083925493033327,0.17261518597200387,-0.14292055466115008
