,OFCant_R,Caudate_R,Temporal_Pole_Mid_R,Thal_PuI_L,Cerebellum_6_R,Cuneus_R,ACC_sub_L,Rectus_L,Thal_LP_R,Thal_LGN_R,Rectus_R,N_Acc_L,Occipital_Inf_L,Olfactory_R,Lingual_L,Thal_VL_R,Thal_VA_R,Frontal_Mid_2_R,Cerebellum_Crus2_R,Thal_AV_R,Parietal_Inf_R,LC_L,Thal_IL_R,Occipital_Inf_R,Pallidum_L,Calcarine_L,Occipital_Sup_R,Cerebellum_7b_L,Olfactory_L,Heschl_R,Thal_PuL_L,Thal_VL_L,Frontal_Inf_Tri_L,Postcentral_R,Temporal_Mid_R,SN_pc_L,Temporal_Mid_L,Cingulate_Post_L,Cerebellum_Crus1_L,Thal_VPL_L,Thal_PuA_R,Paracentral_Lobule_R,Angular_R,Raphe_D,Angular_L,SupraMarginal_L,Thal_AV_L,Frontal_Med_Orb_R,Thal_PuI_R,Cerebellum_10_R,Cerebellum_10_L,Frontal_Inf_Tri_R,OFCant_L,SupraMarginal_R,Vermis_9,Supp_Motor_Area_L,Thal_LP_L,SN_pc_R,Thal_PuM_R,ACC_sup_R,Temporal_Sup_L,Putamen_R,Precentral_R,Thal_VA_L,Fusiform_R
Parietal_Inf_R,-0.615549507847241,-0.6128408184633491,0.46125697244102465,0.3849157098594179,0.17142601455398002,0.845052550106137,-0.7129250644404297,-0.30158127506871235,-0.25085915902671185,-0.006366853893267234,-0.3815419173837879,0.041230139639240306,0.6922415970904602,-0.7121482207113327,0.4312249278011963,0.11257776373221204,-0.5526225812453496,-0.32612589945321824,0.38295926117825063,0.1915576362547928,1.0,-0.46549497901053427,-0.1939808930234777,0.4008531832952762,-0.5306998283682687,0.8230413827259045,0.9222817013566734,0.5381417137390414,-0.6055626303619527,-0.3574085500299387,0.10211588324262562,-0.29624124633463983,0.007257326209736245,0.7879187222258031,0.45399864379864613,0.7074352458246592,0.383999116335034,0.09316355040174087,0.3620934583241032,-0.4145955224507689,-0.03589828449030371,0.7077655797205611,0.9278499325841606,-0.7958760252368821,0.8657561363253302,0.5547943082437179,0.37359545873577754,-0.19125142397723552,0.0516566036333109,-0.6310329979901308,-0.23225225377756523,-0.1494129429361235,-0.7027987413974732,0.6502268507603842,0.7054095459701665,0.12654219271274408,-0.462798188950627,-0.5310084704707214,0.10421249804110054,-0.2180602138401089,-0.3841200014979487,-0.5509809766080059,0.11053344863737252,-0.5043717746131219,-0.020458081222129214
LC_L,0.5629346518876012,0.45127879825289413,-0.5319071925668709,0.018855400645459697,-0.3220531901751526,-0.4362926357647053,0.5717845506629298,0.48382658951631663,0.0743432308023716,-0.16458051596011317,0.5855219853286459,0.1366090817255509,-0.33655777298990897,0.5054862713355603,-0.21181441913050536,0.05024384928287928,0.392768453704824,0.312239923460779,-0.3282108578040293,0.10895304783679582,-0.46549497901053427,1.0,0.14516354557106168,-0.31355847437848966,0.5051349015600638,-0.38553649870696205,-0.455549342012059,-0.13710470967968402,0.6035666079871407,0.14570423512101718,-0.2136049418578318,0.3421727495600552,0.3523488444146027,-0.28284065155186167,-0.41019369893241664,-0.4079166264794545,0.07450853990255143,0.05623828943648926,-0.338238710558808,0.28388236376461246,0.16451604136225742,-0.12909194768008456,-0.49736466793353884,0.584396005176682,-0.3134937329581101,0.026981239637764654,-0.32939523335104703,0.41673392489355043,0.12983244370534508,0.32995333239765734,0.006273739080824847,0.1267960293755007,0.5435360544013168,-0.4396999987583315,-0.40499486925558975,0.1719438640226564,0.27441068653314366,0.3221294281404051,0.04658196711217529,0.07288875144175067,0.500977898290286,0.46439951273504293,-0.11534702196368893,0.4556503580964415,-0.07279704891607969
Thal_IL_R,0.10032318029711691,0.4908917535263404,-0.1894864243288767,0.15747329794846426,0.23225733622324957,-0.05237879462441932,0.14077148116982405,-0.16799618725506973,0.2652879832450498,-0.019361115525499732,-0.054444569273881784,0.10593383830585773,-0.2009636672211479,0.08292224609934788,-0.057945070612653825,0.535865352882351,0.618786875563146,0.3741341597588876,0.27726440550700265,0.1799600333327323,-0.1939808930234777,0.14516354557106168,1.0,-0.0046325352574787294,0.38223932807791255,-0.13287273424042242,-0.22468251270216558,-0.0035088285538586446,0.00484718907520032,0.13337379810323727,0.1360577304972428,0.6459471450088261,0.19453059767595757,0.0733263947449848,-0.05264743744665739,-0.2170303152933719,0.04841293239883382,0.3453296490863209,0.14568243628969318,0.4435683738493383,0.33576407630249544,-0.11820900802185814,-0.2055912494649791,0.26259948518803,-0.27934265720529905,-0.06254551011558829,0.21283079175119124,-0.18783480346044892,0.4766496350314123,0.06430644619593424,-0.17810479290098094,0.3389970320884861,0.14770374869578418,-0.047348690193970325,-0.030400634940964438,-0.0022207195472556266,0.33710631789312284,0.2659914394915803,0.5650035095839665,0.5117689571711062,0.17846868088878373,0.3882766057515203,0.25851299718913245,0.32162834916486954,0.17963995855531692
Occipital_Inf_R,-0.6771935522524732,-0.35382827329682415,0.548446482051527,0.24930596444570377,0.6231896800493706,0.6026971561099744,-0.4577715000044824,-0.6033348280284607,-0.056632331919475,0.4521531826235261,-0.5461023467193239,-0.29554597907820485,0.6244214187451952,-0.4183975170631906,0.6189422149219623,0.2136674755365236,-0.3432958615448005,-0.09820196706795763,0.4434976136504758,0.20456636396256797,0.4008531832952762,-0.31355847437848966,-0.0046325352574787294,1.0,-0.3271134888810471,0.5998479435540872,0.4677318236166751,0.383078789693235,-0.5230607984251494,0.23742229105313284,0.39500404758174357,-0.2763200588449598,-0.34258294767514536,0.14761662818749122,0.8347890960799589,0.39758282511481235,0.05054497101991286,-0.0038125752916594526,0.4098216688673731,-0.1792898223554872,0.10436601040898037,0.08583467822706818,0.6011526987194021,-0.6441782439768019,0.43070107409371955,0.1514886406693925,0.5645401797592822,-0.5469148034022859,0.05239418871282004,-0.45616566586518154,0.027562150958440626,0.1736048346425148,-0.7256677866959841,0.6895778486337658,0.637874930463255,-0.30185471856598783,-0.08910534848850102,-0.35635957577560295,0.21799348385607542,0.027271440618697983,-0.6365090618870509,-0.18382758608145872,0.15270168103819318,-0.25296335424490335,0.5998896090013659
Pallidum_L,0.6285931663566425,0.7333199637084014,-0.5121690680920096,0.11107878769135832,-0.3593026794132303,-0.5593507064630457,0.7432736898033049,0.2007003012561394,0.19149107450658606,-0.09913182843088736,0.3135239054164481,-0.24525641736680082,-0.5363807124229457,0.5731865028681535,-0.19034942782949796,0.51418416862166,0.8061762723167516,0.6538966849305041,-0.20096192835022103,0.3217474042029753,-0.5306998283682687,0.5051349015600638,0.38223932807791255,-0.3271134888810471,1.0,-0.38690985701565717,-0.5572656020349611,-0.3997636685442014,0.6552286791694844,0.421989303573751,-0.02169706724917696,0.5247424539903424,0.5267806410028346,-0.1879574641420738,-0.4026209182187725,-0.6377896488585536,-0.054987904532298716,0.31783759822901464,-0.2131438127270283,0.6288095338455469,0.5305432988386226,-0.3065273706502841,-0.563743976785805,0.6435049913493354,-0.5152671294184649,-0.11909034066215582,-0.3802691030831752,0.018297023572513824,0.1806460024463398,0.3781074546941545,-0.1350147190407897,0.557434117210986,0.6420448275441933,-0.3641835578549027,-0.543918587619112,0.09165545831621637,0.570984172189507,0.25926793734002507,0.24777239092998365,0.3399848003484907,0.623149911315998,0.7664057317237684,0.08268872834516473,0.8150792417323219,-0.10530817680119624
Calcarine_L,-0.6653528385568889,-0.5281924788506797,0.4862759348839782,0.6067372823834041,0.25202383255326105,0.8544203793467069,-0.6431284597648838,-0.4178654995758441,-0.20109791404194036,0.23102313861610832,-0.46169425869427433,-0.13465144891001846,0.7938920898379883,-0.698350855733167,0.7478653700494314,0.3338492127204765,-0.5139361069966082,-0.24587501195752062,0.44334223934292677,0.34814993267178046,0.8230413827259045,-0.38553649870696205,-0.13287273424042242,0.5998479435540872,-0.38690985701565717,1.0,0.8676422234604442,0.6234208896658969,-0.6210254841610509,-0.10650179648762671,0.3400156814973397,-0.19697110604128604,0.04330031139412377,0.527286323880761,0.6571008835055615,0.7196260719161396,0.42907772216461637,0.2432586176003055,0.449756781213845,-0.14426332459950336,0.15660652668413388,0.5363894007750996,0.8886548657678086,-0.7969804998946726,0.8556960647070295,0.5954048927390633,0.3645402434475426,-0.28417514065983707,0.0638974438532073,-0.6852098850453453,-0.18137587673862296,0.07764751590178512,-0.7824503785154303,0.6913151072042508,0.7644656419009559,-0.12617543431989137,-0.3881153866824352,-0.5250480277972038,0.26223823254926976,-0.2002433431211154,-0.3891070200606355,-0.37008101753413336,-0.04832401006738301,-0.3851864546343048,0.17287022870399435
Occipital_Sup_R,-0.6790975953391848,-0.7351857277961463,0.5584753551463495,0.4713780778361566,0.2210370679851919,0.8648724453284328,-0.7840558326279701,-0.2946757289004589,-0.27253732552555154,0.04335637647001618,-0.41003050410593345,0.018252224028565387,0.8132783427755057,-0.7877176149970829,0.5024436024325831,0.07661436097054238,-0.6248422693129513,-0.4562049619785916,0.4119935756696845,0.09888245946982309,0.9222817013566734,-0.455549342012059,-0.22468251270216558,0.4677318236166751,-0.5572656020349611,0.8676422234604442,1.0,0.5893180636222385,-0.701773786510311,-0.3866795201491152,0.05867507190414642,-0.3834419838528135,0.005445303231883096,0.6923873294152735,0.5018856028861373,0.7791292951657578,0.4080775213009341,0.017739080591667192,0.48937609563105194,-0.4478227389636222,-0.03836674468037811,0.6601321569459664,0.933412297728785,-0.8583858411565025,0.9354237879406105,0.6073079898066466,0.4146671529004369,-0.15753932789704833,-0.034661553490177854,-0.6503188108051527,-0.18760053450613454,-0.21699451381357393,-0.7568040608577833,0.6496181932897752,0.7324378439074795,-0.003708227822343643,-0.5232907490722857,-0.6169849704304599,0.06118061447570899,-0.30746584838088825,-0.4286678555757237,-0.601876535490169,-0.06269267401051003,-0.5662919060824907,0.020384674392213357
Cerebellum_7b_L,-0.4675853655239895,-0.4470078886637761,0.2070412028918714,0.5058590756076266,0.4120629406736606,0.6897300639946243,-0.49854628094680453,-0.16381563152846393,0.005502441796031121,0.0849821324778018,-0.08278439127687927,0.2628843331041875,0.6494317667394276,-0.4455883434242132,0.5728329651010416,0.17287945823093295,-0.4320997469593654,-0.33339999876536824,0.5204244997861248,0.391733078633586,0.5381417137390414,-0.13710470967968402,-0.0035088285538586446,0.383078789693235,-0.3997636685442014,0.6234208896658969,0.5893180636222385,1.0,-0.3817977631913457,-0.26757470179481907,0.21867936677471939,-0.03666492648292089,0.0644098732962899,0.3093783752571537,0.465121841941544,0.5493947842812577,0.6165915869447122,0.04823277253755735,0.4123098222499624,-0.21611258712732603,0.051136433096449004,0.6721692854784691,0.592260193268297,-0.5066667734800585,0.6807477063382654,0.6021387384078006,0.4240751671953258,0.06638772209257138,0.3049911060255933,-0.5732854950670224,-0.08656510219132538,-0.21737722029827128,-0.5545701431458765,0.3363503714643492,0.7813807871262481,0.14109351309011386,-0.4658004588225081,-0.19751304204235814,0.3101869313857351,-0.17770848120448499,-0.17594576868136852,-0.3974714994256375,-0.030029453850348345,-0.3365168428419204,0.2871657372504706
Olfactory_L,0.8264167002557415,0.6726354868758206,-0.6312700988242683,-0.24749923247978828,-0.44093203209434373,-0.6347731590214926,0.8701912817570502,0.5343179695439827,0.19291424625379575,-0.13181912182784405,0.6665136580975236,0.10279770731930638,-0.6161635050240653,0.891681833790166,-0.3012987852081831,0.0735714812911654,0.563178747206596,0.5577963164988261,-0.46106173599448724,0.22502863705893691,-0.6055626303619527,0.6035666079871407,0.00484718907520032,-0.5230607984251494,0.6552286791694844,-0.6210254841610509,-0.701773786510311,-0.3817977631913457,1.0,0.3525512816147999,-0.10448083723185016,0.37697236008050766,0.3779553031813842,-0.34811803706970945,-0.5148445745995318,-0.6912175319809761,0.01783896867833784,0.1428012024697697,-0.5284897547063944,0.3900491199361708,0.1918204942827508,-0.26153645022443706,-0.6544091060845499,0.8021412096839422,-0.5647514051316442,-0.16683074314388513,-0.45644121186531095,0.34462429981940157,0.1407534049781017,0.5736814541842664,0.19850981077775473,0.30318416732917175,0.8215402583421199,-0.4876263449872846,-0.6226906337870406,0.22386982672001907,0.3989296469422911,0.5623587851120605,0.038417594376398634,0.2267779715187944,0.707955680331056,0.6571567779621319,0.11725224262046192,0.7024283084565297,-0.06168569367605967
Heschl_R,0.11874004996930866,0.5235851669750715,-0.09905850509667202,0.03981351003187464,0.10592315287878525,-0.222020737058817,0.4654346476898628,-0.15450726352736527,0.20925801083451792,0.4365158077554175,0.005564814067833695,-0.35550534251992527,-0.2185576675464169,0.5065787293740633,0.3256993428686288,0.42294073503823787,0.3508676333192528,0.6439814121992766,-0.00824392628267826,0.4262096475536438,-0.3574085500299387,0.14570423512101718,0.13337379810323727,0.23742229105313284,0.421989303573751,-0.10650179648762671,-0.3866795201491152,-0.26757470179481907,0.3525512816147999,1.0,0.5613466701782257,0.24128025213919554,0.05277581517011913,-0.34968525999266986,0.38030549365686495,-0.43277755710522947,-0.20295821000774164,0.42528232942187744,-0.20564261898583586,0.6267940061937798,0.46950367394283826,-0.5202644331181986,-0.15357469807977478,0.2937677695398839,-0.3395514285841335,-0.17790074530276756,0.03108154910697305,-0.2891372329508882,0.052359338996621964,0.18830116019664478,0.20292430189508628,0.7396286380250807,0.1301692643067409,0.31017362463877163,-0.24843345302908199,-0.22101461159634572,0.36456535579503785,0.3210752912969716,0.3672220238184094,0.5259115385418448,0.0949263382554545,0.7356059712152703,0.30245900459787417,0.5238875086916124,0.5783792099954986
Thal_PuL_L,-0.3237040344061094,0.18075433943494262,0.02442797880647682,0.24341186380120874,0.47307937982799353,0.262388088739705,-0.10473878135013642,-0.5159854868223532,0.3611582208379177,0.4617772861375363,-0.3351774537873524,-0.25317605909989255,0.17113367233405505,-0.01845876675376127,0.5962184001878174,0.5018441961616276,-0.10021546798224926,0.20287414520786567,0.43433596979915595,0.5302836783943817,0.10211588324262562,-0.2136049418578318,0.1360577304972428,0.39500404758174357,-0.02169706724917696,0.3400156814973397,0.05867507190414642,0.21867936677471939,-0.10448083723185016,0.5613466701782257,1.0,0.2545458466377016,-0.08502358088608944,-0.15877096436895938,0.6218198608401291,0.04377178866310325,0.028098414714492054,0.387686745677464,0.16614775601059947,0.5505998426801862,0.28786843522395034,-0.10890163171276217,0.25726737166439956,-0.11806174421647803,0.0624821295739321,-0.05099449430560749,0.30225386674407323,-0.3939665197464268,0.14117189567451285,-0.34801469392494555,-0.0249456111113353,0.3885515752161551,-0.3524463074278412,0.42888076356570637,0.2910263874165508,-0.3131094245684928,-0.13045708678985443,0.13721416840243464,0.4775672244862402,0.41965084128966534,-0.16900338499446013,0.277849942528984,0.09688743288057657,0.05362546202010904,0.5257736803670591
Thal_VL_L,0.4708314738258184,0.7359252254846512,-0.5043990328735048,0.22811740572969935,-0.038156073547551864,-0.14538163395974452,0.35110102636619234,0.1986702079951161,0.524247735288762,0.007337014734087789,0.25272051308157545,0.21227644787043543,-0.27912407826810715,0.3966571826303976,0.008801741130056807,0.6214011152391746,0.6498431649622953,0.5526856752681754,0.07389029108335486,0.35596178423733,-0.29624124633463983,0.3421727495600552,0.6459471450088261,-0.2763200588449598,0.5247424539903424,-0.19697110604128604,-0.3834419838528135,-0.03666492648292089,0.37697236008050766,0.24128025213919554,0.2545458466377016,1.0,0.5632653886665018,-0.09070855945328077,-0.2580948238458516,-0.32013819523179454,0.3129338969856689,0.5926256826094458,-0.025834888964155676,0.7129029227185217,0.5045150416204702,-0.008237130034644151,-0.36292241801509223,0.49446166165267585,-0.2816046492669222,0.13209156100702443,0.10060443791230661,0.16197060190413826,0.5112492634804775,0.23588979781149538,-0.002601704101008048,0.4298782917594264,0.4090447449948726,-0.22376132881788863,-0.22728160141200796,0.279772755665141,0.3838465968986994,0.382328244910083,0.5550757150990449,0.6468983703637745,0.6181386783970887,0.6046646292029239,0.22396382622055835,0.5695792993124908,0.04742962206247625
Frontal_Inf_Tri_L,0.47801570319215697,0.35402258746468956,-0.3640989678540827,0.4864822921992206,-0.4663377039195999,-0.07317557004619435,0.25773992028226034,0.45764233901455237,0.22424666541361968,-0.1385237919333843,0.3715021014228484,0.22844162650769737,-0.015563867356009817,0.2232299674326444,0.07199639599963796,0.5055063485833432,0.4479572889661044,0.47567808377779497,-0.0313588080421326,0.4134176092721544,0.007257326209736245,0.3523488444146027,0.19453059767595757,-0.34258294767514536,0.5267806410028346,0.04330031139412377,0.005445303231883096,0.0644098732962899,0.3779553031813842,0.05277581517011913,-0.08502358088608944,0.5632653886665018,1.0,0.2535139299541174,-0.366060597337574,-0.127462836712443,0.5617927023556188,0.6022224070858071,0.026044141731451167,0.45168060296226,0.5300136125175959,0.30075543737242455,-0.08515795082807086,0.27146471648718573,0.16401198731700214,0.6127622468459718,-0.13826626853742308,0.42207639160908117,0.3036305151931919,0.11633583030650335,-0.09649691651187878,0.4016607691500987,0.36156921323269164,-0.09336055635780259,-0.23414205753044334,0.530714722952862,0.16529711485706916,0.007172553508352225,0.33491300999786844,0.28328901961116265,0.7797944597676928,0.39228828410135275,0.10150026046674318,0.5366638301840372,-0.2649942846465978
Postcentral_R,-0.3490989907715214,-0.3296240753353131,0.24255422270452642,0.30982295309621427,-0.015557195936347419,0.6160944788450101,-0.4167832240469272,-0.13825071453827856,-0.192513471832181,-0.20804421917048438,-0.19452317753466083,0.08912032973337447,0.37316699235084616,-0.4614562484311395,0.13721196704075217,0.24315550787760293,-0.12819314939344992,-0.008333459963876395,0.2709813286982928,0.1713548813037793,0.7879187222258031,-0.28284065155186167,0.0733263947449848,0.14761662818749122,-0.1879574641420738,0.527286323880761,0.6923873294152735,0.3093783752571537,-0.34811803706970945,-0.34968525999266986,-0.15877096436895938,-0.09070855945328077,0.2535139299541174,1.0,0.1545787498103615,0.37731795126322526,0.37191033398242856,0.1950776633488888,0.2536758118070192,-0.30090094989922617,0.14778071023902012,0.6585666145607494,0.6591976656756955,-0.5171132432254285,0.5941678687656884,0.522766934945331,0.27243980674708645,-0.12009443714101453,0.2169857476175923,-0.40760270812782345,-0.3433204203283862,0.0010177371260508279,-0.34957330073556353,0.49591070071377125,0.43865747300610797,0.37596073184215556,-0.1302699103819976,-0.429444379013767,0.19296650796232165,0.007825055652037918,-0.10372989036177928,-0.33259801980883086,0.41127179891076987,-0.16168435938165424,-0.13497389350875647
Temporal_Mid_R,-0.7543750794890975,-0.32299160931693505,0.523047588630751,0.3196920782433246,0.6672147738891095,0.6748194074927856,-0.44000193307144153,-0.6076371638937593,0.021934735488159694,0.5093816059642474,-0.47854482712779023,-0.24056064526133214,0.5773568519504794,-0.37057010078579605,0.7633408504252918,0.2785266460255035,-0.4216368065929296,-0.05186408055860144,0.5204162805363198,0.3572892359050227,0.45399864379864613,-0.41019369893241664,-0.05264743744665739,0.8347890960799589,-0.4026209182187725,0.6571008835055615,0.5018856028861373,0.465121841941544,-0.5148445745995318,0.38030549365686495,0.6218198608401291,-0.2580948238458516,-0.366060597337574,0.1545787498103615,1.0,0.3991388864774151,0.0533863821895854,0.13964441849352466,0.3361310259777761,-0.048393721843158426,0.1743790403914311,0.11264372039077225,0.6943041861658346,-0.6389641273024504,0.44994159878669315,0.1655618146279569,0.6025013341795649,-0.5111419348340893,0.08576160256400797,-0.5347072459692476,0.04714965304748552,0.25076841598680116,-0.7400922380182772,0.8213620016551064,0.6851244979358961,-0.32864432356430995,-0.2314701531617941,-0.20061465262133382,0.37873425657083315,0.11477053169418343,-0.6577965132848453,-0.10998133505429643,0.2365919609329656,-0.28708594952387134,0.7421398338844487
SN_pc_L,-0.5862648951218192,-0.6666190186024034,0.48066434750972237,0.41237628157783063,0.26458225406265024,0.7291275882151451,-0.7732645180143816,-0.18384788226690243,-0.17813864935571794,0.22652663561930664,-0.3457046116362112,0.22781123010669024,0.7428916557411134,-0.7301959901398081,0.49831789710230184,-0.12295339715530836,-0.662888077598439,-0.5668303763433958,0.27997468231265216,-0.1128332812696314,0.7074352458246592,-0.4079166264794545,-0.2170303152933719,0.39758282511481235,-0.6377896488585536,0.7196260719161396,0.7791292951657578,0.5493947842812577,-0.6912175319809761,-0.43277755710522947,0.04377178866310325,-0.32013819523179454,-0.127462836712443,0.37731795126322526,0.3991388864774151,1.0,0.37834004766138546,-0.01032544664095354,0.4714709542266827,-0.3956951619666865,-0.1418448481270364,0.4961777126154916,0.7205013244350696,-0.7285789332931334,0.7589569265624269,0.46958271932200585,0.35836534496332173,-0.013680349776441041,0.08738988779110156,-0.5008393297780424,-0.008408210282409673,-0.2893703921837076,-0.6842343703673813,0.4551147563817782,0.6702494799254232,-0.12924517212155293,-0.5431071381903299,-0.3757071030828222,0.01887792873352342,-0.4167472892037206,-0.4088810956229462,-0.6332905904651265,-0.24858406091499313,-0.603247292788069,0.03627273208933728
Temporal_Mid_L,0.03689650460464311,-0.13784721764621982,0.05086861445500471,0.4483754202560778,0.047538543935244974,0.49859154614919116,-0.22243655727890313,0.2444126516163787,0.18073049314336992,0.043469375875344905,0.16755120489092076,0.3875792114429053,0.5574501945509296,-0.13507664957640106,0.5041250625848727,0.32463120463881223,-0.08883003699582073,-0.008389009181259689,0.1356574926047156,0.3316649724335748,0.383999116335034,0.07450853990255143,0.04841293239883382,0.05054497101991286,-0.054987904532298716,0.42907772216461637,0.4080775213009341,0.6165915869447122,0.01783896867833784,-0.20295821000774164,0.028098414714492054,0.3129338969856689,0.5617927023556188,0.37191033398242856,0.0533863821895854,0.37834004766138546,1.0,0.3490181309315096,0.2871228896263853,0.048187956830637396,0.2720342806927939,0.6524003270541628,0.36337547004398296,-0.1946046734076985,0.5877343944708256,0.8011169859245522,0.26282461086702363,0.26788749976718584,0.38228858335939336,-0.12930312269651514,0.20597842061079324,0.025052701481468695,-0.16600128562229713,0.18458484094514072,0.4039906104728722,0.37557858865757765,-0.1217247252221863,-0.07196098918032101,0.3366483462903153,0.04780599973821101,0.4562592309370491,-0.10581340205993087,0.0690631401926732,0.11233333286383622,0.10821938839382635
Cingulate_Post_L,0.10592437400622391,0.4683529010986428,-0.19738333528608343,0.5052597377681052,-0.13353266841438902,0.15375962925927789,0.14205881807573473,0.031389908972706444,0.31354275522796965,0.21223414557766335,0.08616533780088867,0.13143734894184755,0.02492958810184487,0.1137476036027281,0.3741855575256147,0.6476107029104374,0.35820910134134565,0.6237219750699143,0.14543498877127206,0.5104241605357502,0.09316355040174087,0.05623828943648926,0.3453296490863209,-0.0038125752916594526,0.31783759822901464,0.2432586176003055,0.017739080591667192,0.04823277253755735,0.1428012024697697,0.42528232942187744,0.387686745677464,0.5926256826094458,0.6022224070858071,0.1950776633488888,0.13964441849352466,-0.01032544664095354,0.3490181309315096,1.0,0.032579577393819135,0.6263455947195431,0.6436076204087244,0.06347261874342218,0.1222161725734252,0.07118248159520246,0.10912320802670525,0.4728757054173569,0.07375953443442407,0.032746000521244746,0.4756058364925715,-0.0746854066207258,-0.07934195809272424,0.6945900884728274,0.06985400505316884,0.3387690915578135,-0.009913614354185796,0.19836879255791529,0.21867271895249396,0.15019896653175158,0.6713901133889675,0.5112102803701387,0.3911042230924683,0.47314045377255526,0.30284120422385086,0.42910998902370584,0.143266730309578
Cerebellum_Crus1_L,-0.4093201579483861,-0.3095277425553132,0.42912302589421636,0.42926778476129024,0.5119553945672045,0.4493987935516329,-0.6176483272768643,-0.49282792072173487,0.13597465975874914,0.21642323535398061,-0.6023435053446018,-0.11461388004817967,0.5510408770295269,-0.5236432515712277,0.3946398518100182,0.21161745967647785,-0.13743847471039658,-0.2648452763570512,0.49087674490409755,0.08569524735990734,0.3620934583241032,-0.338238710558808,0.14568243628969318,0.4098216688673731,-0.2131438127270283,0.449756781213845,0.48937609563105194,0.4123098222499624,-0.5284897547063944,-0.20564261898583586,0.16614775601059947,-0.025834888964155676,0.026044141731451167,0.2536758118070192,0.3361310259777761,0.4714709542266827,0.2871228896263853,0.032579577393819135,1.0,-0.052860613666876305,0.18505441248911772,0.3390961548914781,0.41420578646817435,-0.5098514841417359,0.42765101570160735,0.29671582330041785,0.5943357876084397,-0.296264884931699,0.20839774751474432,-0.3088175817938081,-0.019046902102310772,-0.056277709668994536,-0.4957513744182758,0.29324925743341407,0.4443919866765677,-0.061961780913040256,-0.1660181536900242,-0.5056616845484999,0.25347356953433875,0.0809356869560127,-0.2613099285709917,-0.25351641490714893,-0.023029270238400696,-0.13093793941356385,0.14642435785617725
Thal_VPL_L,0.3560856853679852,0.7168521180768286,-0.4464231439193806,0.2735590140120248,-0.07847044858826739,-0.31858879460436695,0.45224724858948046,0.021526168255990217,0.46870883677469305,0.2196062249584949,0.11199992725811032,-0.16508179015085447,-0.32919426995895307,0.42964052694368415,0.19047133464320318,0.6440607164633536,0.5557682313822695,0.6165221460027207,0.042501094472885255,0.43958477571843224,-0.4145955224507689,0.28388236376461246,0.4435683738493383,-0.1792898223554872,0.6288095338455469,-0.14426332459950336,-0.4478227389636222,-0.21611258712732603,0.3900491199361708,0.6267940061937798,0.5505998426801862,0.7129029227185217,0.45168060296226,-0.30090094989922617,-0.048393721843158426,-0.3956951619666865,0.048187956830637396,0.6263455947195431,-0.052860613666876305,1.0,0.6024401706013958,-0.3395797093245527,-0.36840992605751843,0.49994456945586296,-0.37671476411787425,-0.04541703970674167,-0.10436519100547341,-0.013853093630543755,0.27358503042153837,0.140476696001644,-0.056568264178426836,0.6291450360391945,0.338015900902885,-0.07170753651192607,-0.33940191588902285,-0.04534604260338863,0.3523471142804872,0.33578348400389313,0.5122687997706458,0.6025939998337853,0.49962747845666006,0.7676502345442784,0.0684895105780015,0.6179598784023935,0.14337800226103983
Thal_PuA_R,0.11936629693038532,0.4408302905230243,-0.14656130683386073,0.5316191042914098,0.0012650682038783834,0.05017706434776436,0.23189085000590665,-0.04640352597147233,0.2906184581229445,0.25036637521542776,0.031388729269559136,-0.12196957473853866,-0.011208497513678485,0.16994502097489658,0.3669079935648832,0.7430676967796236,0.4856766403759267,0.5485139064463316,0.1807215322635842,0.5124224154519978,-0.03589828449030371,0.16451604136225742,0.33576407630249544,0.10436601040898037,0.5305432988386226,0.15660652668413388,-0.03836674468037811,0.051136433096449004,0.1918204942827508,0.46950367394283826,0.28786843522395034,0.5045150416204702,0.5300136125175959,0.14778071023902012,0.1743790403914311,-0.1418448481270364,0.2720342806927939,0.6436076204087244,0.18505441248911772,0.6024401706013958,1.0,0.04175950150869816,0.046109848071283786,0.09357775578055402,-0.003499044550007132,0.2857520460121121,0.1640256028147607,-0.09788844191552065,0.5052741127900471,0.04114208168365892,-0.04556076011643796,0.6600101757234976,0.09322617362105888,0.25040102846016193,0.005449656855310072,0.1293798367094692,0.373709890872554,0.0208744238983864,0.7109696889014696,0.4931372640621515,0.3262350881626089,0.5903019305174596,0.2684132599544529,0.5664861495885469,0.25005348676831685
