,LC_R,ACC_sup_R,Pallidum_L,Cerebellum_10_R,N_Acc_L,Hippocampus_R,Precuneus_L,Cerebellum_8_R,Cingulate_Post_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Amygdala_L,Temporal_Sup_L,Precentral_R,Calcarine_L,Cerebellum_3_L,OFCpost_L,OFCmed_R,Raphe_D,Thal_VPL_L,Temporal_Inf_R,Rectus_L,Thal_PuI_L,ACC_sup_L,SN_pc_L,Lingual_L,Cerebellum_Crus1_L,Cingulate_Mid_L,OFCmed_L,Thal_PuL_R,Temporal_Pole_Mid_L,Cerebellum_6_R,Calcarine_R,Thal_PuA_L,Temporal_Mid_R,Occipital_Sup_R,Rolandic_Oper_R,Insula_L,Postcentral_L,Thal_PuI_R,Thal_VPL_R,Cerebellum_7b_L,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Post_L,Thal_MDl_R,Thal_PuL_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,OFCpost_R
Cingulate_Mid_L,0.07177433302275536,0.45314629054201133,0.19802250093968823,0.0375642738108425,0.11170195089841599,0.11598873860210865,0.38569911936059315,-0.20554556518658731,0.5227466583322367,0.08803898713007545,0.8620551662357624,0.2164679927216894,0.32396396644323866,0.5652564883748797,0.14472565274426177,-0.019759605351348446,0.23569163789755657,0.12114816385935903,0.01835310119909238,0.26173393873505585,0.02580972611737839,0.1739153973083603,0.24997308955669112,0.502481679506203,-0.09878538165993553,0.0823564282558515,-0.0982398974241722,1.0,0.18886268650694346,0.21339813409400263,-0.1329899768329961,-0.28491447286393295,0.07233270474117151,0.18987698532458866,-0.003756211304514598,0.09321441410900687,0.31468760722360184,0.41155809762915035,0.4668659570105241,0.17167775578381309,0.24167708441783148,-0.09662228232114156,0.3418494492738432,0.2911785383107551,0.6906136284435663,0.09410322183590655,0.06006884841850846,-0.13039958511656566,-0.10162066860882293,0.14059165205658852
OFCmed_L,0.15060692819938779,-0.09605056283461054,0.23408396608900978,0.24517130434223564,0.4300862612500534,0.39592881159662496,0.044895823632351894,-0.5004158827232331,-0.04457028013415169,-0.03646491631232061,0.030054884473838937,0.6610317918721008,0.4961236893039329,-0.02644989582216113,-0.3188395817299669,0.4486070138570836,0.37960293514236126,0.5990255625532656,0.47870710875839023,0.08950144628524845,-0.08239229623868102,0.8415407870685896,-0.008468593045343292,0.03469557002633142,-0.29190857846027735,-0.24934256979967978,-0.6358212463969711,0.18886268650694346,1.0,0.08186614093708446,-0.36400284430307833,-0.5306135977517449,-0.19032384744096487,0.3319670696737046,-0.42581956753560196,-0.29713493935058694,0.04706597156742385,0.4359263557355175,0.23715154283679,0.04958769220848432,-0.08903125966229197,-0.06509203625244797,0.18598635081346102,0.3013171466959036,0.09699403474547512,-0.21315024218431708,-0.2948359644886596,-0.6214160625625276,-0.5755477646901587,0.45330140084686554
Thal_PuL_R,0.28910066437010495,0.37537113426069896,0.4405312309688656,-0.07861287255552277,-0.1476262119900889,0.4215529653415413,0.02688849576002679,0.2031790575252997,0.5887524263805743,0.5000392793233538,0.3932016672492059,0.12592350468679664,0.27969282511466576,0.16883577366299465,0.09095858253279485,0.3761990407389118,0.286263607002905,-0.06150149959021444,0.2726051799043373,0.6254931211115998,0.1288913920672204,-0.1654224024912307,0.3184448454348054,0.46277980003542213,-0.2582301025697255,0.3153272273695565,0.0003087718916755289,0.21339813409400263,0.08186614093708446,1.0,0.023586135596560802,0.08157145926130954,-0.07945680119418377,0.6426515763338323,0.15922785412644758,-0.21863646495347058,0.49973204351064615,0.2538005517081846,-0.1792945763544264,0.3457969401983854,0.5882869558707295,0.1707773052560885,0.4565978149120224,-0.12825653692011008,0.4768577910284654,-0.20717593968619608,0.6237664141419682,-0.14714026948903106,-0.3463157946005653,0.05997312713013718
Temporal_Pole_Mid_L,-0.5588188617017065,-0.1630279460827807,-0.5568056722632067,-0.6719483731571654,-0.08635709995478474,-0.5671062336272374,0.42206175130088186,0.48504661806301136,0.2044019162515279,-0.03169130715979675,-0.024422627275344482,-0.7052467087669824,-0.5944490699162347,0.010736520840185514,0.647795446100996,-0.5311594881510262,-0.1035696702196048,-0.6203763285650086,-0.7006263419121689,-0.2818805598186805,0.3443151626146605,-0.46940706905305,0.34095872944482475,-0.26537727719898363,0.5672291096840529,0.5196699577061044,0.4241047094324825,-0.1329899768329961,-0.36400284430307833,0.023586135596560802,1.0,0.4552018567855142,0.5906698288076999,-0.1377661526890101,0.6618663664904281,0.6235059669856797,-0.07358749567395416,-0.49726792706885925,0.1355439308012177,0.05757716645516421,0.20644711813381025,0.588029289805269,-0.47488865326212715,-0.05064619902596437,-0.04855020911901214,0.11275207981645177,0.31877404372036067,0.6947753551375384,0.40858092203955354,-0.709151722156307
Cerebellum_6_R,-0.2776195739413527,0.25162418413387116,-0.3593026794132303,-0.27949671390713104,-0.03742050495697216,-0.19830101920031332,0.06643568321143485,0.7682071659620908,0.11282891793654654,0.26444093227898513,-0.13719023894628418,-0.6573312864471154,-0.5288189204793816,0.22651972615323082,0.25202383255326105,-0.18654119600089764,-0.3934702901878796,-0.5489688585776287,-0.3669878015733291,-0.07847044858826739,0.5660598220872644,-0.5723431702069982,0.11664737251107357,0.04586072988873117,0.26458225406265024,0.4250384814756391,0.5119553945672045,-0.28491447286393295,-0.5306135977517449,0.08157145926130954,0.4552018567855142,1.0,0.4877078068296328,-0.08852502799301448,0.6672147738891095,0.2210370679851919,0.1058917710764131,-0.41021571709950505,-0.14177216936075276,0.25668296429186754,0.28623654787547087,0.4120629406736606,-0.22337276576656195,-0.05466117325443332,-0.13353266841438902,0.3550260837704306,0.47307937982799353,0.5258968401985608,0.31922004869130033,-0.43616333758703113
Calcarine_R,-0.6823387784610693,-0.08227383969838224,-0.6350781697720337,-0.4659365489817782,0.24351666678713596,-0.4526850648080727,0.4472561622607068,0.4055126115146484,0.3781812241425708,0.03545599162556657,0.05629124956916492,-0.6684403890407559,-0.4620985152478379,0.141942718154413,0.7198312639354468,-0.38363198045010083,-0.03570492178761569,-0.45493991475570045,-0.6654505786917728,-0.2468890967811307,0.5424605981314257,-0.24029185540508832,0.35887083597617875,-0.18022850591565873,0.6816731531669099,0.7326468187659002,0.2504424691776928,0.07233270474117151,-0.19032384744096487,-0.07945680119418377,0.5906698288076999,0.4877078068296328,1.0,-0.2846133119824868,0.7477917919454947,0.6479007829411513,0.07905866510762326,-0.1965073630683205,0.19403285876068574,0.22760748872869685,0.3663503618756006,0.5885203592831424,-0.46872536409238236,-0.0833207623381921,0.1760255793908416,0.4506221314219667,0.32824063209062504,0.6163849004651486,0.47090732230134974,-0.3618627751797464
Thal_PuA_L,0.3632902449260914,0.35880553179234226,0.5686977697526864,0.003781730654294486,0.09015077730273457,0.4626655479883075,0.14033764966688253,-0.033407516421747066,0.41764405028682966,0.2712387751003256,0.3139876719824988,0.40238178902726257,0.5422217701557976,0.10493096017043968,-0.1380607785314274,0.41209432210274477,0.3746099469784676,0.3188599759548546,0.42281014488230045,0.5775382817411308,-0.060700636647351494,0.22972407717690616,0.44188724402286983,0.3990696226974012,-0.30367951457824516,0.08813578663070372,0.023487251214875774,0.18987698532458866,0.3319670696737046,0.6426515763338323,-0.1377661526890101,-0.08852502799301448,-0.2846133119824868,1.0,-0.15740917929995152,-0.25506521341725563,0.27235100770568194,0.481817088489002,0.1524725215122847,0.5307699396062299,0.5483428165472418,0.14654866800352262,0.5837367047656504,0.29625478104338915,0.44447748025367456,-0.19053412486759677,0.24856053838235193,-0.36025212682986285,-0.6052381670627991,0.17677180251270655
Temporal_Mid_R,-0.5494453549103162,0.11477053169418343,-0.4026209182187725,-0.5347072459692476,-0.24056064526133214,-0.2538281997352641,0.21435717159257592,0.7228626954458744,0.5127549367564542,0.4151647629135274,0.07436343639785256,-0.7855124525262926,-0.6577965132848453,0.2365919609329656,0.6571008835055615,-0.388843220951044,-0.15188522366153567,-0.7120042048376704,-0.6389641273024504,-0.048393721843158426,0.7355007183081937,-0.6076371638937593,0.3196920782433246,-0.1735363813547851,0.3991388864774151,0.7633408504252918,0.3361310259777761,-0.003756211304514598,-0.42581956753560196,0.15922785412644758,0.6618663664904281,0.6672147738891095,0.7477917919454947,-0.15740917929995152,1.0,0.5018856028861373,0.38754805872360326,-0.4291268981814796,-0.055326700087954636,0.08576160256400797,0.36360162022176384,0.465121841941544,-0.28708594952387134,-0.17254768834913178,0.13964441849352466,0.20905433165958376,0.6218198608401291,0.5830816541803661,0.523047588630751,-0.49729979006811664
Occipital_Sup_R,-0.6967604360564041,-0.30746584838088825,-0.5572656020349611,-0.6503188108051527,0.018252224028565387,-0.8150222127951449,0.7906256224959223,0.19448283892856347,0.15634574955756433,-0.39258564031107895,0.17965643322626698,-0.7009024028901748,-0.4286678555757237,-0.06269267401051003,0.8676422234604442,-0.7898293776055891,-0.05590161359041955,-0.34778494413533056,-0.8583858411565025,-0.4478227389636222,0.05008682884109295,-0.2946757289004589,0.4713780778361566,-0.2991234254095789,0.7791292951657578,0.5024436024325831,0.48937609563105194,0.09321441410900687,-0.29713493935058694,-0.21863646495347058,0.6235059669856797,0.2210370679851919,0.6479007829411513,-0.25506521341725563,0.5018856028861373,1.0,-0.35387802634317084,-0.26227782604560607,0.516091064043549,-0.034661553490177854,0.13790725625289127,0.5893180636222385,-0.5662919060824907,0.16113064918575132,0.017739080591667192,0.19622573154096346,0.05867507190414642,0.7476022188760343,0.5584753551463495,-0.5963718007776695
Rolandic_Oper_R,0.20765872899233842,0.48592930648573257,0.32874183171471494,0.19192069793418187,-0.21707400065416768,0.6581759273621512,-0.32121732294127203,0.24716952891594274,0.6484327110951367,0.8460070011988656,0.25716752611366517,0.08642678557733947,0.05093781132839734,0.3286202568253766,-0.07856101410134349,0.4482586352274511,0.257088803860277,-0.17084334920555488,0.2872231172244937,0.5527444870611726,0.5436207981424032,-0.1357214354204335,0.05784856504779731,0.2690956065325875,-0.36794329131308057,0.3185158230345567,-0.2334172043759301,0.31468760722360184,0.04706597156742385,0.49973204351064615,-0.07358749567395416,0.1058917710764131,0.07905866510762326,0.27235100770568194,0.38754805872360326,-0.35387802634317084,1.0,0.15805289597105046,-0.36901929521329524,0.16120312260806288,0.35714211154962844,-0.23065904035799448,0.46612763306772736,-0.25992462925262966,0.4816857093194233,-0.12979982807117585,0.5598490280512854,-0.2485785350570217,-0.12527097493231024,0.2916190236084801
Insula_L,0.27582650096886796,0.35564531923316356,0.5365003483355858,0.41909680274451067,0.28177337976773265,0.4108279038288514,0.08217722873004675,-0.4400116535707257,0.29036707458667604,-0.01461118321610877,0.2957338933774065,0.6150622722210083,0.8842884428651764,0.11095836716813909,-0.19752858773437448,0.44957957268943805,0.5271322047641384,0.6520042752159284,0.4984158415515085,0.4977190630457463,-0.2074581677472225,0.5697210850976965,0.16556150343444467,0.4259689876611044,-0.2811942364530008,0.051174980451836244,-0.19381605607203398,0.41155809762915035,0.4359263557355175,0.2538005517081846,-0.49726792706885925,-0.41021571709950505,-0.1965073630683205,0.481817088489002,-0.4291268981814796,-0.26227782604560607,0.15805289597105046,1.0,0.21556147852477964,0.27906503497098145,0.3699059455969741,-0.11184190595131303,0.617545525035826,0.23234268421451745,0.4761695151755661,-0.005188130088450605,-0.052850482855219594,-0.37149161312436796,-0.3613221993881847,0.6753387976357951
Postcentral_L,-0.2067776400401065,-0.0027889746174614865,-0.06198000661904443,-0.22272779123393527,0.3439604876807577,-0.3649546444921905,0.7917226644083716,-0.11503564802585914,0.08055864305974798,-0.4316092266747579,0.4301048996175048,0.0032015668441513277,0.171791680628514,0.29227268286884706,0.34728183499799503,-0.3554845355780198,0.0808100936247174,0.22807921908326095,-0.29087105347333114,-0.21334922027696787,-0.1515977122978024,0.32448231160604873,0.49629000702556647,0.05870046686235902,0.2922931997528305,0.07605608911283467,0.23206744440058868,0.4668659570105241,0.23715154283679,-0.1792945763544264,0.1355439308012177,-0.14177216936075276,0.19403285876068574,0.1524725215122847,-0.055326700087954636,0.516091064043549,-0.36901929521329524,0.21556147852477964,1.0,0.23608726351887682,0.13916400125668085,0.3776998409568167,-0.0381104376766506,0.7131150213675904,0.22914226793164794,0.256676128377789,-0.3792683874376901,0.12007347636896036,0.016164103154439467,-0.20571501848852375
Thal_PuI_R,0.15344370837963875,0.34232846787380816,0.1806460024463398,-0.02547211692494915,0.3760510480883953,0.19049005044928555,0.2845000742924308,0.22091287665006798,0.4035408624738186,0.13909198909459206,0.26571418269802616,0.06069340235887661,0.2306845807863053,0.34012257605597995,0.0638974438532073,0.23956019891890473,0.11118775639917784,0.03238581156421091,0.09877246318853782,0.27358503042153837,0.12186933684622857,0.020158126071153592,0.4645838680986268,0.3501622702634951,0.08738988779110156,0.2559212727399425,0.20839774751474432,0.17167775578381309,0.04958769220848432,0.3457969401983854,0.05757716645516421,0.25668296429186754,0.22760748872869685,0.5307699396062299,0.08576160256400797,-0.034661553490177854,0.16120312260806288,0.27906503497098145,0.23608726351887682,1.0,0.6522688628359263,0.3049911060255933,0.3017812376181185,0.30749259927368205,0.4756058364925715,0.3571282699790557,0.14117189567451285,-0.04893795720307096,-0.26698502393652357,0.023874141885735743
Thal_VPL_R,-0.04005014908588373,0.40456881089246194,0.208245178751313,-0.20321164396886005,0.09653777907034332,0.14284514690197983,0.29190214704504996,0.28678297738190545,0.7258173493324817,0.28520010185654515,0.3839655756516278,-0.13885431347251953,0.23170186360432976,0.13851557859286204,0.40778142265258593,0.14584057261804503,0.2034406260413669,-0.10275782189128378,-0.042089763166393804,0.5944056276564255,0.26685739151628046,-0.14643195853450466,0.691534739752853,0.3910927507447856,0.20062515336126135,0.671371229339272,0.366407889534478,0.24167708441783148,-0.08903125966229197,0.5882869558707295,0.20644711813381025,0.28623654787547087,0.3663503618756006,0.5483428165472418,0.36360162022176384,0.13790725625289127,0.35714211154962844,0.3699059455969741,0.13916400125668085,0.6522688628359263,1.0,0.4304965375372156,0.3143388834344626,-0.036702251011046204,0.6637821057313364,0.27603430909614496,0.564006710685775,0.18340782007699305,-0.08859907081615319,-0.06372287960996253
Cerebellum_7b_L,-0.545933601153774,-0.17770848120448499,-0.3997636685442014,-0.5732854950670224,0.2628843331041875,-0.4849822600285351,0.5945741258463646,0.42700378346260226,0.2575906367708241,-0.1758083978206185,-0.003822956344073125,-0.49537311031005477,-0.17594576868136852,-0.030029453850348345,0.6234208896658969,-0.3562709032449111,0.03473316872162091,-0.24021895458125547,-0.5066667734800585,-0.21611258712732603,0.25421403149091204,-0.16381563152846393,0.5058590756076266,-0.17112843827220145,0.5493947842812577,0.5728329651010416,0.4123098222499624,-0.09662228232114156,-0.06509203625244797,0.1707773052560885,0.588029289805269,0.4120629406736606,0.5885203592831424,0.14654866800352262,0.465121841941544,0.5893180636222385,-0.23065904035799448,-0.11184190595131303,0.3776998409568167,0.3049911060255933,0.4304965375372156,1.0,-0.3365168428419204,0.20047485383139133,0.04823277253755735,0.21876854366894646,0.21867936677471939,0.49830182271131096,0.2070412028918714,-0.4552716937694394
Thal_VA_L,0.5819288832594447,0.5163308203935486,0.8150792417323219,0.4942223513456341,-0.1331950227063033,0.6902630616194516,-0.23182060872174157,-0.13602521200869708,0.3251302485184652,0.39407073455552405,0.29027368275296317,0.6031037836697836,0.6608861921555935,0.3130009031598697,-0.3851864546343048,0.5772030201863726,0.32472265054361843,0.4092860856198526,0.6267953895528087,0.6179598784023935,-0.060978334242975385,0.18917731152681513,0.053648099397576185,0.4695188294667856,-0.603247292788069,-0.040942516288948155,-0.13093793941356385,0.3418494492738432,0.18598635081346102,0.4565978149120224,-0.47488865326212715,-0.22337276576656195,-0.46872536409238236,0.5837367047656504,-0.28708594952387134,-0.5662919060824907,0.46612763306772736,0.617545525035826,-0.0381104376766506,0.3017812376181185,0.3143388834344626,-0.3365168428419204,1.0,0.15040415964498588,0.42910998902370584,-0.12003950354324375,0.05362546202010904,-0.5235623439578325,-0.44580204498098974,0.5840032890681889
Paracentral_Lobule_L,0.05537631850773267,0.1722179153232047,0.08570086821791262,-0.0025994840867935645,0.3088657349965844,-0.06003401181695295,0.5290438837825795,-0.04443242444868025,-0.06402549094543263,-0.27316574945178973,0.23862292018155307,0.19499274020006754,0.23277531099906404,0.487794259072692,-0.07826252231225304,-0.09397791810232507,0.049641756646001546,0.23675707552823952,0.019177734609888624,-0.18019394865710336,-0.1407243052138574,0.3249640404002353,0.130987904393873,0.09737946571553568,-0.10061480974135457,-0.1814694745915732,0.03190814788745399,0.2911785383107551,0.3013171466959036,-0.12825653692011008,-0.05064619902596437,-0.05466117325443332,-0.0833207623381921,0.29625478104338915,-0.17254768834913178,0.16113064918575132,-0.25992462925262966,0.23234268421451745,0.7131150213675904,0.30749259927368205,-0.036702251011046204,0.20047485383139133,0.15040415964498588,1.0,0.024805683031016493,0.12625106662614938,-0.3743114364874475,-0.13421911639887424,-0.1676513737929786,0.031461085575369245
Cingulate_Post_L,0.1573154634016431,0.5112102803701387,0.31783759822901464,-0.0746854066207258,0.13143734894184755,0.25883518114011045,0.2723059163174982,0.006301368035615026,0.8412268386487766,0.28901047827135573,0.7505908771981321,0.12372831715049831,0.3911042230924683,0.30284120422385086,0.2432586176003055,0.15125479375129636,0.2728555036253307,-0.008370097929292917,0.07118248159520246,0.6263455947195431,0.09802420206333197,0.031389908972706444,0.5052597377681052,0.549037491808,-0.01032544664095354,0.3741855575256147,0.032579577393819135,0.6906136284435663,0.09699403474547512,0.4768577910284654,-0.04855020911901214,-0.13353266841438902,0.1760255793908416,0.44447748025367456,0.13964441849352466,0.017739080591667192,0.4816857093194233,0.4761695151755661,0.22914226793164794,0.4756058364925715,0.6637821057313364,0.04823277253755735,0.42910998902370584,0.024805683031016493,1.0,0.18563665557008024,0.387686745677464,-0.1067475381969581,-0.19738333528608343,0.08987252482193879
Thal_MDl_R,-0.09740975539997045,0.1802756639167407,-0.21174417697916412,-0.13567899465709374,0.39412189785159213,-0.1717012313939906,0.1517675319143009,0.28888818651852743,0.08294764697638256,-0.08405845759897744,0.11801013575238703,-0.227058151625505,-0.14204189611014392,0.21750121927650357,0.1750553174345513,-0.1334168347780371,-0.2600710081783582,-0.1906696959272711,-0.2117029355947129,-0.028604154818412112,0.18707396475005528,-0.10207846082770516,0.19502611246038998,0.12366308280684972,0.2926274400926917,0.18789492601031402,0.3256068257214867,0.09410322183590655,-0.21315024218431708,-0.20717593968619608,0.11275207981645177,0.3550260837704306,0.4506221314219667,-0.19053412486759677,0.20905433165958376,0.19622573154096346,-0.12979982807117585,-0.005188130088450605,0.256676128377789,0.3571282699790557,0.27603430909614496,0.21876854366894646,-0.12003950354324375,0.12625106662614938,0.18563665557008024,1.0,-0.024401086598513755,0.2961429457309618,0.15808892391897084,-0.1863433391623762
Thal_PuL_L,-0.08968099228738138,0.41965084128966534,-0.02169706724917696,-0.34801469392494555,-0.25317605909989255,0.16308571556173643,-0.02702976823164646,0.4776464366572776,0.6453978963514097,0.5777431420483767,0.25400001942361977,-0.37503765726915606,-0.16900338499446013,0.09688743288057657,0.3400156814973397,0.06126981955205013,0.02335834912985671,-0.49230746909223994,-0.11806174421647803,0.5505998426801862,0.47775512998222447,-0.5159854868223532,0.24341186380120874,0.28999471930936427,0.04377178866310325,0.5962184001878174,0.16614775601059947,0.06006884841850846,-0.2948359644886596,0.6237664141419682,0.31877404372036067,0.47307937982799353,0.32824063209062504,0.24856053838235193,0.6218198608401291,0.05867507190414642,0.5598490280512854,-0.052850482855219594,-0.3792683874376901,0.14117189567451285,0.564006710685775,0.21867936677471939,0.05362546202010904,-0.3743114364874475,0.387686745677464,-0.024401086598513755,1.0,0.2655720721649178,0.02442797880647682,-0.2431608960019891
Temporal_Pole_Sup_L,-0.6540272672205535,-0.16391950106189235,-0.6566822489851188,-0.5270696202065579,-0.07365051102318633,-0.7512926862734092,0.42771080348689794,0.3892468686995735,0.1040337536074843,-0.2545775091786141,-0.04323083406216303,-0.8158630170806679,-0.5392473071041125,-0.07315379661833013,0.6803392188942202,-0.6703358273339897,-0.22152408806492743,-0.5637967441481276,-0.7763883477645859,-0.3630822865392247,0.2348275798243156,-0.5734048320257666,0.25379841037738543,-0.2293361010286371,0.696644044855567,0.533765884352831,0.6698165757641454,-0.13039958511656566,-0.6214160625625276,-0.14714026948903106,0.6947753551375384,0.5258968401985608,0.6163849004651486,-0.36025212682986285,0.5830816541803661,0.7476022188760343,-0.2485785350570217,-0.37149161312436796,0.12007347636896036,-0.04893795720307096,0.18340782007699305,0.49830182271131096,-0.5235623439578325,-0.13421911639887424,-0.1067475381969581,0.2961429457309618,0.2655720721649178,1.0,0.6659085537347051,-0.6290820357397865
Temporal_Pole_Mid_R,-0.5978801628446327,-0.20008022383186366,-0.5121690680920096,-0.17854951882565803,-0.21958654181196632,-0.5757253189784598,0.15995950697440492,0.3608252106341564,0.0008750109793962139,-0.19078410045471594,-0.1547989450786492,-0.7041834351806548,-0.571671421014198,0.030910953839614036,0.4862759348839782,-0.6253938249591434,-0.25682579678918444,-0.4663912882975487,-0.7169382040533065,-0.4464231439193806,0.2704300670805104,-0.45313764350901464,-0.026224911352808588,-0.37889211772400705,0.48066434750972237,0.365118663301906,0.42912302589421636,-0.10162066860882293,-0.5755477646901587,-0.3463157946005653,0.40858092203955354,0.31922004869130033,0.47090732230134974,-0.6052381670627991,0.523047588630751,0.5584753551463495,-0.12527097493231024,-0.3613221993881847,0.016164103154439467,-0.26698502393652357,-0.08859907081615319,0.2070412028918714,-0.44580204498098974,-0.1676513737929786,-0.19738333528608343,0.15808892391897084,0.02442797880647682,0.6659085537347051,1.0,-0.3138900938312505
OFCpost_R,0.41380366258002876,0.14109806022663987,0.5230076130407153,0.7504087309951555,0.15098934484539467,0.6359299748007374,-0.39931118729796944,-0.4387756916712602,-0.053006634931728414,0.20205770257036132,-0.08456404078078755,0.7185946739289467,0.6580921195504953,0.0836321586274969,-0.5558288169196716,0.6656300030961065,0.4661764314763824,0.6260774417443586,0.6870360212155078,0.27966163476759026,-0.11436066584199221,0.55501883767405,-0.35183820498188495,0.1783950506612093,-0.5129204735443086,-0.22886687435722491,-0.4760969823676813,0.14059165205658852,0.45330140084686554,0.05997312713013718,-0.709151722156307,-0.43616333758703113,-0.3618627751797464,0.17677180251270655,-0.49729979006811664,-0.5963718007776695,0.2916190236084801,0.6753387976357951,-0.20571501848852375,0.023874141885735743,-0.06372287960996253,-0.4552716937694394,0.5840032890681889,0.031461085575369245,0.08987252482193879,-0.1863433391623762,-0.2431608960019891,-0.6290820357397865,-0.3138900938312505,1.0
