,Temporal_Sup_L,Calcarine_R,Rolandic_Oper_R,Caudate_L,Occipital_Sup_R,Thal_LGN_L,Temporal_Sup_R,SN_pr_L,Frontal_Sup_2_R,Cerebellum_4_5_R,Vermis_6,Supp_Motor_Area_R,Thal_PuL_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Thal_VPL_L,Cingulate_Mid_L,Thal_MDl_R,Thal_PuA_L,Cingulate_Post_R,Precuneus_L,Thal_MGN_R,Temporal_Mid_R,LC_L,Thal_Re_L,Thal_IL_R,Rectus_R,Thal_AV_L,Thal_Re_R,Occipital_Mid_R,Temporal_Inf_L,Heschl_L,Olfactory_R,Thal_MDm_L,Putamen_R,ACC_sub_R,Rolandic_Oper_L,ACC_sup_L,Frontal_Med_Orb_R,Angular_R,Temporal_Pole_Mid_R,Hippocampus_R,Insula_R,Occipital_Inf_R,ParaHippocampal_L,Vermis_9,Paracentral_Lobule_L,Putamen_L,Parietal_Inf_R,Amygdala_L,N_Acc_R,Paracentral_Lobule_R,Frontal_Inf_Tri_L,Vermis_8,OFCmed_L,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Cerebellum_3_L,VTA_R,Cerebellum_10_R,ACC_pre_L,Postcentral_R,Frontal_Med_Orb_L,Thal_VL_R,Amygdala_R,LC_R,Thal_PuA_R,Frontal_Sup_Medial_L,Pallidum_L,SupraMarginal_R,Precentral_L,OFCpost_R,Parietal_Sup_L,Thal_VA_R,Cerebellum_9_R,Thal_MDl_L,SN_pc_L,Cuneus_L
Thal_IL_R,0.17846868088878373,-0.11665239944224588,0.12385761044069132,0.4057829984479942,-0.22468251270216558,0.3205886536430395,0.03200335309987835,0.14954938092370715,0.30518625372733044,-0.0001636162323137369,-0.053207472111116295,0.07013492401225908,0.1360577304972428,-0.0035088285538586446,0.3000411466957943,-0.0022207195472556266,0.1033209715348111,0.4435683738493383,0.08471939243095894,0.4158215048476079,0.2739494507852055,0.23347981659967545,-0.03973067308567071,-0.01181455353413944,-0.05264743744665739,0.14516354557106168,0.1882176467333399,1.0,-0.054444569273881784,0.21283079175119124,-0.002384818037726736,-0.1548865787589208,0.23902847511213815,0.1561216952890436,0.08292224609934788,0.4690749339322035,0.3882766057515203,0.2651821947418664,0.2520818620264248,0.47862031873049343,-0.18783480346044892,-0.2055912494649791,-0.1894864243288767,0.2985384020575975,0.02402476874017399,-0.0046325352574787294,0.20546989708111807,-0.030400634940964438,0.14840586691364965,0.2950456788377195,-0.1939808930234777,0.07977058034867475,0.2517157216660631,-0.11820900802185814,0.19453059767595757,0.4883064962542714,-0.1954470810185066,-0.15987394968717633,0.13939750216752933,0.23020023395993938,0.022368990164606136,0.06430644619593424,0.25217245396939103,0.0733263947449848,-0.13957080689246687,0.535865352882351,0.2136363365820518,0.44333729504572617,0.33576407630249544,0.17138286829785712,0.38223932807791255,-0.047348690193970325,0.10600369427488485,0.028477140648369283,-0.22281933881583624,0.618786875563146,-0.0731157847544133,0.2310856931857408,-0.2170303152933719,-0.21742101968312955
Rectus_R,0.5721451222379659,-0.23218012521965486,0.054133718474159855,0.5956329711025372,-0.41003050410593345,0.18867746698566706,-0.12220832055520894,0.7162146960429268,0.24885816342530928,-0.10663336180871581,-0.07108742511775522,0.2238843343229294,-0.3351774537873524,-0.08278439127687927,0.39028274981861005,0.39230283561251195,-0.35844415626312437,0.11199992725811032,0.12803409693459075,-0.16418481309875177,0.4320823564601724,-0.08159966973536244,-0.03522964080364405,0.13373383480233175,-0.47854482712779023,0.5855219853286459,0.4915999315984441,-0.054444569273881784,1.0,-0.3795781729698885,0.17551794796215325,-0.5211854754165156,0.5508667853245095,0.4101303897902328,0.6009281719377827,0.15697664799024516,0.31573266775875886,0.35544805923254397,0.6015994138854379,0.0832385108559341,0.7784537968377017,-0.4483962869562116,-0.6472969802621646,0.47300064490317095,-0.12897326662507394,-0.5461023467193239,0.7738835597571097,-0.362159808880907,0.3496366687380464,0.34741007275813796,-0.3815419173837879,0.7146957955077566,-0.09321573226742536,0.07217080994697579,0.3715021014228484,0.2536171335544771,0.881316892797007,-0.6859094392012762,0.5246606312965937,0.575140458986077,0.08030272698428607,0.34644383303161985,0.4985418154741878,-0.19452317753466083,0.6463113770734065,-0.14708433793574893,0.635369354224894,0.2823445866162465,0.031388729269559136,0.30958582147714614,0.3135239054164481,-0.4419508860967576,0.5560660916305588,0.5414764802509275,-0.24075160867317277,0.23815950591889856,-0.1347477833045028,0.25673884677204195,-0.3457046116362112,-0.28517736817505923
Thal_AV_L,-0.3666029977499273,0.5762517170202031,0.048259256382176985,-0.19707458510862347,0.4146671529004369,0.26387840442318006,0.33306648922265114,-0.21958918259705765,-0.05331832048496951,0.4928148024039901,0.504871909795053,0.20601073689320848,0.30225386674407323,0.4240751671953258,-0.10482536458873375,0.06348682425306824,0.4190362740202424,-0.10436519100547341,0.05636831470918994,0.528647699447803,-0.04000261519257996,0.2285864035128308,0.3473037512512311,-0.045788727105503815,0.6025013341795649,-0.32939523335104703,-0.5486305718559926,0.21283079175119124,-0.3795781729698885,1.0,-0.4130676710783016,0.49975577750199157,-0.286479421802732,-0.29897642611349173,-0.28214351512208613,-0.06382455071670957,-0.10235234078926354,-0.3130955906723596,-0.3522535570540417,0.2054069744812664,-0.2763816345925001,0.4816776747955571,0.3787623260431003,-0.2664314067073079,0.3574151714861905,0.5645401797592822,-0.3645165699705857,0.5340133758343851,0.19059685228772322,-0.31294774916225215,0.37359545873577754,-0.5945322889908944,-0.2087206859248928,0.30877631719212206,-0.13826626853742308,-0.01028670500690215,-0.43981333917535675,0.556523681544932,-0.2425279417749966,-0.28244664888183685,0.22803879923866874,-0.21990505869117385,-0.32873449218559975,0.27243980674708645,-0.22204988955230082,0.2215579540397845,-0.3304183991414077,-0.38902215285942726,0.1640256028147607,-0.2578235835739882,-0.3802691030831752,0.5543600080003908,0.04854072298010773,-0.378970640737616,0.3316945766060511,-0.14857960853668814,0.5424937812067233,-0.4590618152526901,0.35836534496332173,0.4075977862328321
Thal_Re_R,0.3209776130304132,-0.3918988589875423,0.07918842802762492,0.2607856766074269,-0.20217388997403934,0.05134083234683881,-0.18570199738217635,0.30903257604921236,0.25408568382736174,-0.21491619050668995,-0.21214264442225053,0.08747644097100411,0.02171986530430599,-0.11436957599760542,0.25040493406031644,0.0942553852326806,-0.07965205668643825,0.18222293148258623,0.17217495763468807,-0.37070137499922984,0.3150210741082209,0.06656096348752195,0.01972623243482317,0.29778058972562454,-0.30831132813038997,0.1686779681576943,0.5147942985169845,-0.002384818037726736,0.17551794796215325,-0.4130676710783016,1.0,-0.3550436174965485,0.3759151583694159,0.20276831976158963,0.2106197889888469,0.24005746733693348,0.1542447333039255,0.11857706717497667,0.43682165483255275,0.12864575703683784,0.1524547774756948,-0.18697703125851653,-0.34618314396545186,0.23419843406629443,-0.159000732541823,-0.3486392366998798,0.3344289912923718,-0.23107874196584458,0.0085984075474694,0.4633766204237479,-0.08513506622066784,0.3469671726845025,0.4461845276097528,0.03253375047496639,0.28649151660400224,0.05168462913252826,0.19609254353746167,-0.30927006610117436,0.31646384548410467,0.2698697873978597,-0.12557563425631954,0.13810780285740276,0.3196819945273088,-0.006699454054411469,0.08522371833289656,0.21326823914799173,0.2351798549646939,0.3384821007819978,0.0693923631796723,0.3918235989377573,0.37235458739583915,-0.27373746899603557,0.23567687775307736,0.13599042515459298,-0.09739131957934404,0.24729722252466663,-0.26227130634384993,0.44083925493033327,-0.17859383144007682,-0.17365055374675534
Occipital_Mid_R,-0.529797736921136,0.7115297580717023,-0.2416460318972827,-0.689786640286178,0.8980291243150977,-0.018397152041121866,0.09630122463509093,-0.6049757386189802,-0.6413834241322123,0.3673289222150259,0.34320978164387284,-0.2123793770033493,0.142288484067222,0.5655296045581785,-0.4613320312122048,-0.13731764346980926,0.4605299062118251,-0.39943461396488494,0.008005036514680642,0.2840928027306968,-0.3537616840737132,0.18663280576608884,0.590407977558822,0.12001733160764748,0.6573875614384199,-0.3974602172882731,-0.7094792279782154,-0.1548865787589208,-0.5211854754165156,0.49975577750199157,-0.3550436174965485,1.0,-0.4955927682205009,-0.3859452192160861,-0.7438967446550614,-0.23105271274962358,-0.5064174242890336,-0.6482525338977396,-0.6373939366730663,-0.352030374186891,-0.3285324552837308,0.8888446986262296,0.6707706090484747,-0.7362763381265736,0.1254814490276481,0.7097427067904777,-0.747403776748261,0.7497155114691126,0.01471917973207765,-0.48934358595863187,0.7913434750301702,-0.7810424676788074,-0.16216739429950283,0.4632982461613069,-0.11157462976894653,-0.41302016797069196,-0.4231602295220462,0.7599705729418321,-0.5485032401781832,-0.782579132289352,-0.029741582498394318,-0.6099886537244177,-0.7841382901894919,0.5335755502102666,-0.2157880397480866,0.1228481607590808,-0.6204616787928717,-0.7261629813562527,0.011808259908712516,-0.3762654533089801,-0.5220758431176971,0.7280732226977111,-0.3410129956824361,-0.5706105040440856,0.8078108821559129,-0.5903585653899064,0.3905846154247549,-0.4348797156481904,0.7042124917211952,0.8228732875719171
Temporal_Inf_L,0.796355808679303,-0.4788005489647,-0.0663804314445086,0.7065424061775436,-0.3723772782179472,0.401279687986524,-0.3489981272733496,0.5370507951643227,0.365558704327167,-0.2071729984347674,-0.34123047100020254,0.17637164957193469,-0.28053144154038595,-0.05800218492910484,0.5180854656908022,0.36689105699914687,-0.33647328581576225,0.2520156703678673,0.1228598170609223,-0.2266704570771497,0.587953839918549,-0.039583773615479954,0.07974540180353785,0.08136705212281672,-0.6146498314747925,0.531549715515803,0.5107356808821321,0.23902847511213815,0.5508667853245095,-0.286479421802732,0.3759151583694159,-0.4955927682205009,1.0,0.5350401228358328,0.5009880339701585,0.41564932463586507,0.37085169062784906,0.3356295676459343,0.7407715839507453,0.3126247741972286,0.34826365395146835,-0.44138352533462394,-0.5636653207423661,0.403828528889256,-0.3328433296311662,-0.5397930689992295,0.7908835803071731,-0.3140145188398176,0.39201103367821993,0.7340655890313216,-0.3019781322428841,0.7045800619729862,0.3629747509897086,0.19286548464668438,0.5654434534243215,0.28843636815974716,0.4477584930662014,-0.5073772988187526,0.5807707718540258,0.5341963106733044,-0.11636462565651201,0.4312452816862276,0.6102148082128616,0.022740454152367116,0.45843509245704633,0.2309373482791135,0.4275150279138501,0.4841991464280032,0.24811212778084224,0.471407254973122,0.613153899711233,-0.5237168467433362,0.5954481988763435,0.5766351022057703,-0.18087103837198393,0.5647197690727889,-0.3243217595531471,0.41586027519008134,-0.3801054835230234,-0.297709192741856
Heschl_L,0.8080988839807175,-0.46703695156901365,0.12554840689906224,0.5646182410040287,-0.3596797851416379,0.26324008903160834,-0.06610171501333899,0.22407215291624719,0.3842249746980925,-0.23372747071429834,-0.4194500965260042,0.05628524932386856,-0.1982995341062931,-0.29980005086635647,0.4454226892343341,0.33277163963999695,-0.16646369992485946,0.5063826228504638,0.33361418484777106,-0.06674171550149215,0.39035203903724525,0.12623888783625792,-0.08420116691569626,-0.2672822971863746,-0.5269617614362566,0.4383648746575641,0.38528446760170926,0.1561216952890436,0.4101303897902328,-0.29897642611349173,0.20276831976158963,-0.3859452192160861,0.5350401228358328,1.0,0.46834892094633956,0.6012503985640342,0.5284079334406444,0.4119858607679921,0.6898928687522708,0.2911016456946443,0.36516554601193246,-0.43510822646587577,-0.41559755971517853,0.44121269166977445,-0.09269400699510874,-0.4639027079270574,0.5698597430093434,-0.5770615394720954,0.22984919956583585,0.6030879992895026,-0.38993598185548695,0.655170055369248,0.27265965007959364,-0.1752022574922835,0.7146827839163739,0.05557157303856362,0.3648059723394297,-0.5360307983115138,0.5991429204414902,0.41266998123101184,-0.11162626232147599,0.4673240129107444,0.65951341222496,-0.08367585505782103,0.5215854385713729,0.25802787503257046,0.32283390060115147,0.465152900753032,0.4329784114049687,0.5906367067477075,0.6287666788778387,-0.2815112721831747,0.38237130963022364,0.5434719998947665,-0.295455623605542,0.5659191532568694,-0.3629207976344528,0.5897644575819491,-0.4214257635237067,-0.2956764184305582
Olfactory_R,0.557756814623197,-0.4625260072269524,0.48743129333193064,0.6139686389597696,-0.7877176149970829,0.11639644260375334,0.26965512435264705,0.5626338139111737,0.6486230628592554,-0.019387520185130253,-0.02155165849653619,0.20200248908661073,-0.01845876675376127,-0.4455883434242132,0.340457376417823,0.1368041427909237,-0.14384404555885252,0.42964052694368415,0.1275801852223484,-0.18178867957516648,0.40378943038392573,0.024321719836376463,-0.4909365166299938,-0.22321496375856772,-0.37057010078579605,0.5054862713355603,0.634650440895892,0.08292224609934788,0.6009281719377827,-0.28214351512208613,0.2106197889888469,-0.7438967446550614,0.5009880339701585,0.46834892094633956,1.0,0.35870747035130435,0.707101805004889,0.7813400013319699,0.6098653547005092,0.31254599672979705,0.29515905445893237,-0.6948872451836314,-0.5868087409800639,0.8585557412792265,0.2413177973030695,-0.4183975170631906,0.8083340034972022,-0.6175000622790187,0.08972623062104916,0.53285387458217,-0.7121482207113327,0.7596968835752218,0.08830589910666206,-0.4294233066564701,0.2232299674326444,0.38878680758528694,0.5146944234894738,-0.713943191491231,0.4038532148897005,0.8079552245092092,0.17241878130244231,0.6301652973253828,0.7728130906821635,-0.4614562484311395,0.1624137196783338,0.04789982164666047,0.5213100691891583,0.5286933387933056,0.16994502097489658,0.334421592795961,0.5731865028681535,-0.39564858464383335,0.36733319610699694,0.7421336611469594,-0.7256162498150222,0.5729931580465859,-0.005248695009879429,0.5207165511903029,-0.7301959901398081,-0.7044048037601399
Thal_MDm_L,0.4980607691624696,-0.26339432824136616,0.40289507523711526,0.5021432254951812,-0.25259649045387267,0.4591417130308237,0.2361335286956418,0.11153058725637982,0.4449906781398771,0.05609070881768097,-0.20672763807022365,0.0891304715168578,0.04853436976807989,-0.2939456311697413,0.37567769759406267,0.1311687043300472,0.2577353650149918,0.6341861154173519,0.4716230030424627,0.10480865029855152,0.4689118671980462,0.4166950875607097,0.017813021339587114,-0.07996691810447724,-0.15184082087152428,0.30053663940659725,0.40584958846246516,0.4690749339322035,0.15697664799024516,-0.06382455071670957,0.24005746733693348,-0.23105271274962358,0.41564932463586507,0.6012503985640342,0.35870747035130435,1.0,0.7467328714514871,0.45070577026904984,0.5011852748793278,0.48826471389298504,-0.01225497170142808,-0.23445743887827544,-0.2883797939486167,0.5041915902676889,0.182010147302787,-0.15619828143446896,0.4195181637917151,-0.3362653677540787,0.14110173983518248,0.6626291986874792,-0.23226724507261506,0.40531524723073475,0.32633293368224864,-0.14421853674429555,0.5923485466245423,0.24330159003455826,0.1182452111441268,-0.40083542097240116,0.3741028786129198,0.3611789112169789,-0.06808253717816885,0.3076486002138661,0.5257454592649531,0.080662443750227,0.09112076305604584,0.6826802860076909,0.3250690181080841,0.48660379377234597,0.7169978630359507,0.5099329941976908,0.7626940188773975,-0.0069989949491418265,0.29201541240724377,0.36621816084066255,-0.2325479653470517,0.7351093225044808,-0.22593200780649783,0.767293474198053,-0.34379896542915356,-0.19208267452506617
Putamen_R,0.49966244460386355,-0.3270010292106099,0.6940811891772728,0.5956691456871785,-0.601876535490169,0.32950016879227545,0.4872124184210488,0.28256499856638145,0.5895600473518138,0.08336146205436568,0.017093320851738137,0.11314693908516832,0.277849942528984,-0.3974714994256375,0.32914936314703985,0.052037006530598444,0.27497494090659313,0.7676502345442784,0.303792480729529,-0.08876510100384365,0.5492681470215376,0.4288711691598047,-0.3669068806208044,-0.18356361441046762,-0.10998133505429643,0.46439951273504293,0.5832593811475618,0.3882766057515203,0.31573266775875886,-0.10235234078926354,0.1542447333039255,-0.5064174242890336,0.37085169062784906,0.5284079334406444,0.707101805004889,0.7467328714514871,1.0,0.7404770213613071,0.6089096484650752,0.48616056724982776,-0.009671848913858404,-0.49579616236158025,-0.42067337326300663,0.849332697703148,0.44444773663845505,-0.18382758608145872,0.6361159538948147,-0.5279521691630182,-0.03346838269521226,0.7084075946650492,-0.5509809766080059,0.517027166085042,0.3026745018044794,-0.43137977022472584,0.39228828410135275,0.36364600937855074,0.2339935942768205,-0.576213088948659,0.3076320235511495,0.6546632780566596,0.03762494157138002,0.442746910478241,0.698588074713008,-0.33259801980883086,-0.011549762438914285,0.5213883912440208,0.37569398108971214,0.5676945902390601,0.5903019305174596,0.4116855969942333,0.7664057317237684,-0.12247589149737126,0.23923031679329054,0.5788815888021825,-0.5928087742546719,0.7360373156815198,-0.022723776038611605,0.6475079225757971,-0.6332905904651265,-0.49786230643090273
ACC_sub_R,0.3762541275434046,-0.5040019012637521,0.4320957243658069,0.4451180290547353,-0.7977942251321786,-0.024393108967655088,0.2636185953053376,0.23257071501443385,0.537993609239142,-0.11535436467597517,-0.13329655557716197,0.05574733299268434,-0.04934151469508703,-0.5688947308078869,0.16623290739563926,-0.01111187292641054,-0.06917390263929536,0.44154314586026894,0.03799667295052071,-0.08756816408534586,0.24972520766539635,-0.0030519371213763745,-0.6402569470140244,-0.40758453201676326,-0.2915826582722327,0.4691427822228911,0.6691035512663696,0.2651821947418664,0.35544805923254397,-0.3130955906723596,0.11857706717497667,-0.6482525338977396,0.3356295676459343,0.4119858607679921,0.7813400013319699,0.45070577026904984,0.7404770213613071,1.0,0.42658811172172323,0.2564970221744058,-0.032419051618843134,-0.7310770679130961,-0.4209406061906374,0.8178364884127831,0.1645185838340486,-0.27326191831020347,0.6128563874827534,-0.6383725822722285,-0.007292646382134387,0.4703670484490195,-0.7650291104976706,0.6341447146629128,0.13448362173651318,-0.6206934895482119,0.0691277355108259,0.5320152769142347,0.24697086647001032,-0.7060876222143458,0.1720782806857993,0.6286520563685782,-0.05039074836118132,0.4995825373232009,0.6448118532588689,-0.4269199761941809,-0.10916744329120369,0.13433274206694595,0.504594191613279,0.6544619630288623,0.23501605293718417,0.19103873332707835,0.6896478044505512,-0.3438670194057215,0.10030700652704955,0.6124088047644893,-0.7970497026790302,0.6637927507995064,-0.101162197625647,0.6327813898263868,-0.7978646974457058,-0.7816517896310994
Rolandic_Oper_L,0.8622352458656551,-0.4908721337623148,0.24407558930687456,0.8622446489513919,-0.5176326203635394,0.3871280132796766,-0.11615461628595351,0.5799947755683938,0.5427898054382911,-0.25349767606918355,-0.23220240496729064,0.2587730340459447,0.05361384910301111,-0.13495324565810343,0.6830733140208796,0.43709696322113034,-0.14752924032762132,0.6286991301059057,0.3322092566697627,-0.2403498346536022,0.7628119311969043,0.2814889576770794,-0.03865461706368394,0.13770078713555434,-0.5404525423128154,0.5377120936618446,0.6862178415402278,0.2520818620264248,0.6015994138854379,-0.3522535570540417,0.43682165483255275,-0.6373939366730663,0.7407715839507453,0.6898928687522708,0.6098653547005092,0.5011852748793278,0.6089096484650752,0.42658811172172323,1.0,0.5305122599779463,0.4594408299013107,-0.5312283287096717,-0.7634900737676297,0.6140934313321387,-0.07156006347888418,-0.5837672187229846,0.8321477726780164,-0.47635609040348936,0.21057729905166864,0.822385110426185,-0.4133746159996997,0.7543093466978064,0.44653980510252184,0.009509000538742799,0.7107348672818402,0.2262112992651002,0.533382533028294,-0.6203125845846437,0.7325628259989156,0.629719133350069,-0.16621919674886682,0.3165233119341397,0.8114877318713397,-0.164065049659956,0.47507855833956897,0.358429647143725,0.40833209622947,0.5963904593922763,0.3956399017761961,0.7271561296273347,0.6588960863793866,-0.47596352781046747,0.6430188866975993,0.48430624899993585,-0.34686124364062926,0.6080601752524918,-0.2997911038645915,0.5175922311790949,-0.526377251370637,-0.35076212990154254
ACC_sup_L,0.43021351416253606,-0.18022850591565873,0.2690956065325875,0.7138739258817316,-0.2991234254095789,0.29312513989831523,0.07889619042228643,0.23655123359009456,0.6701451799565986,-0.09270083010982996,-0.08498397552036271,0.35721926256950165,0.28999471930936427,-0.17112843827220145,0.6523729378991651,0.3257644142224817,0.12886640692240134,0.5641879860698209,0.502481679506203,0.12366308280684972,0.3990696226974012,0.3201587212852948,0.06273983598495318,-0.060526338542116864,-0.1735363813547851,0.07019290597480068,0.27412086868948693,0.47862031873049343,0.0832385108559341,0.2054069744812664,0.12864575703683784,-0.352030374186891,0.3126247741972286,0.2911016456946443,0.31254599672979705,0.48826471389298504,0.48616056724982776,0.2564970221744058,0.5305122599779463,1.0,-2.071409899720402e-05,-0.2714900567731908,-0.37889211772400705,0.3702378190891978,0.15197214257899594,-0.23633912071291968,0.3508763881014565,-0.24152110044287908,0.09737946571553568,0.49213691565385853,-0.1636757373779668,0.2707298669149726,0.31482356765586694,0.0002926892085224264,0.39972137057211304,0.2671188504550174,0.03469557002633142,-0.2293361010286371,0.5665186257389874,0.3135601455563113,-0.03601193337247569,0.1732260127638497,0.6042235504228046,0.018311755575113137,0.03785102256248709,0.48722151286707976,0.21290751424534118,0.4061774721255132,0.34237487531386646,0.6247193816339844,0.372477903637579,-0.11310523442637355,0.4728704157224856,0.1783950506612093,-0.24170167644472015,0.5025807454553293,-0.15623219145270942,0.20660288677246472,-0.34492122841025696,-0.11630839439241704
Frontal_Med_Orb_R,0.47847111470983866,-0.14202289351553332,-0.23634309579725438,0.46959882195925673,-0.15753932789704833,0.17460619333736868,-0.33955856992117345,0.6087149678662661,0.07146663088506885,-0.18887334431880312,-0.1706679768721339,0.199892669222552,-0.3939665197464268,0.06638772209257138,0.3916525767889918,0.4940522362943895,-0.47646494276198825,-0.013853093630543755,0.1033316767643105,-0.022702946736744542,0.2991188647787454,-0.1920173404586625,0.16115282398031783,0.1689458611530265,-0.5111419348340893,0.41673392489355043,0.19628001961421762,-0.18783480346044892,0.7784537968377017,-0.2763816345925001,0.1524547774756948,-0.3285324552837308,0.34826365395146835,0.36516554601193246,0.29515905445893237,-0.01225497170142808,-0.009671848913858404,-0.032419051618843134,0.4594408299013107,-2.071409899720402e-05,1.0,-0.30080808122251784,-0.48999018396179883,0.1377261890303159,-0.28914210210760594,-0.5469148034022859,0.5000355094869563,-0.24180573420754317,0.31600324518649275,0.11144599343651788,-0.19125142397723552,0.5353816967308695,-0.18075634713752772,0.2636554000480323,0.42207639160908117,-0.03171316117992358,0.7760124831458801,-0.3855289753666683,0.6118896794291837,0.3285137919531746,0.09272446378817222,0.2188847593846919,0.3443539047165717,-0.12009443714101453,0.8654390101005585,-0.276969529929937,0.49741063198717117,0.05188119330325653,-0.09788844191552065,0.34476995828842544,0.018297023572513824,-0.43120874041619506,0.5810937913012948,0.22241045907549117,0.0191765802548155,-0.031591270419722796,-0.193077253438582,0.037309113363072396,-0.013680349776441041,-0.007568613116652572
Angular_R,-0.5031477854826819,0.7483098948934204,-0.10066724920587629,-0.6222533687636912,0.933412297728785,0.07578341265432184,0.1685656857693947,-0.46540307259956476,-0.5028593176292564,0.43024789823740633,0.4424692454918734,-0.008457939781369508,0.25726737166439956,0.592260193268297,-0.32013234308691946,-0.07409150681428181,0.5505372350386141,-0.36840992605751843,0.16734993155457342,0.17352658278786784,-0.23289942160127475,0.3446215874642967,0.7260512103578343,0.3052272131273466,0.6943041861658346,-0.49736466793353884,-0.6550794248440907,-0.2055912494649791,-0.4483962869562116,0.4816776747955571,-0.18697703125851653,0.8888446986262296,-0.44138352533462394,-0.43510822646587577,-0.6948872451836314,-0.23445743887827544,-0.49579616236158025,-0.7310770679130961,-0.5312283287096717,-0.2714900567731908,-0.30080808122251784,1.0,0.5803798510141337,-0.7004601264389289,0.1903773434039078,0.6011526987194021,-0.6809757341862549,0.7881462199499414,0.10788331837128039,-0.43946032474776126,0.9278499325841606,-0.7610936327607782,-0.13550615271061847,0.584288637606017,-0.08515795082807086,-0.48146530370246077,-0.33293921282093125,0.7349433223716278,-0.4609892895079351,-0.7222761481181962,0.010173657754354292,-0.644583299259376,-0.7467076477348504,0.6591976656756955,-0.23985567407990202,0.1648665928880366,-0.6534616132358138,-0.7216614802033121,0.046109848071283786,-0.2809504381538098,-0.563743976785805,0.8149773184746297,-0.21612033481231996,-0.5637211710564105,0.8526900307068852,-0.5941121347819011,0.4088925462776233,-0.4515986126815199,0.7205013244350696,0.8560435244751737
Temporal_Pole_Mid_R,-0.571671421014198,0.47090732230134974,-0.12527097493231024,-0.7196199473183577,0.5584753551463495,-0.1424381849594973,0.16415055630841507,-0.6310630102179657,-0.4140651027464273,0.3110122342733163,0.17432335524872822,-0.1760508858013776,0.02442797880647682,0.2070412028918714,-0.49401280698897393,-0.23831950610313182,0.34020843619688174,-0.4464231439193806,-0.10162066860882293,0.15808892391897084,-0.6052381670627991,0.0008750109793962139,0.15995950697440492,-0.20798702128781008,0.523047588630751,-0.5319071925668709,-0.7211509920164975,-0.1894864243288767,-0.6472969802621646,0.3787623260431003,-0.34618314396545186,0.6707706090484747,-0.5636653207423661,-0.41559755971517853,-0.5868087409800639,-0.2883797939486167,-0.42067337326300663,-0.4209406061906374,-0.7634900737676297,-0.37889211772400705,-0.48999018396179883,0.5803798510141337,1.0,-0.5757253189784598,0.14567585526149748,0.548446482051527,-0.7522920043077802,0.4171974217509374,-0.1676513737929786,-0.587576318382941,0.46125697244102465,-0.7041834351806548,-0.2932620625707914,0.09926079012958051,-0.3640989678540827,-0.41958255391150584,-0.5755477646901587,0.6659085537347051,-0.5677880446527882,-0.6253938249591434,0.21923204370416288,-0.17854951882565803,-0.6535339515974997,0.24255422270452642,-0.3767175353408968,-0.09390656885611448,-0.5067778007593161,-0.5978801628446327,-0.14656130683386073,-0.45700147002509434,-0.5121690680920096,0.5385007376289406,-0.44099663401753453,-0.3138900938312505,0.3882093707330317,-0.44333664626412045,0.26945776830384427,-0.39048852460132377,0.48066434750972237,0.412021044760557
Hippocampus_R,0.4583564449154033,-0.4526850648080727,0.6581759273621512,0.6120134089385303,-0.8150222127951449,0.17482332723586433,0.4082351809993397,0.4856493441192225,0.634438304343211,-0.028402780117052186,0.003584439597573539,0.15062046155461667,0.16308571556173643,-0.4849822600285351,0.3062733293381106,0.010305473074013643,0.020611757532729962,0.6256625028078155,0.11598873860210865,-0.1717012313939906,0.4626655479883075,0.20799815488221493,-0.571391672870941,-0.10977624958184005,-0.2538281997352641,0.5391799357482473,0.7272109650429543,0.2985384020575975,0.47300064490317095,-0.2664314067073079,0.23419843406629443,-0.7362763381265736,0.403828528889256,0.44121269166977445,0.8585557412792265,0.5041915902676889,0.849332697703148,0.8178364884127831,0.6140934313321387,0.3702378190891978,0.1377261890303159,-0.7004601264389289,-0.5757253189784598,1.0,0.36083387682783297,-0.3260228757000602,0.7640468809392345,-0.644822182968454,-0.06003401181695295,0.5847061346203065,-0.7415385542823196,0.6669457664067006,0.22453175540320888,-0.5566169403874094,0.19333356025543813,0.4675187730531245,0.39592881159662496,-0.7512926862734092,0.3053504332653557,0.8494038693420419,0.15230902816372996,0.5616057468406144,0.732004684667652,-0.5138631769167888,-0.0018910481812127432,0.23313370876034079,0.5203939909534419,0.6703397935545851,0.3253667578345201,0.3186123566517957,0.6823582252250885,-0.3232749750701113,0.22012328159162106,0.6359299748007374,-0.7768340072881577,0.6731810263458543,-0.04314422541717198,0.5798771451320301,-0.7516725103683134,-0.7343802116088262
