,Cingulate_Post_R,Thal_VPL_L,OFClat_R,Heschl_L,Parietal_Sup_R,Cerebellum_3_R,Cerebellum_10_R,Cerebellum_8_R,Red_N_L,Temporal_Inf_L,Angular_L,Thal_VA_L,Paracentral_Lobule_R,Calcarine_R,Thal_MGN_L,ParaHippocampal_R,Postcentral_R,Angular_R,LC_L,Thal_LP_L,Insula_L,Thal_MDm_L,Thal_PuI_R,Putamen_L,Cerebellum_6_R,Thal_Re_L,Thal_MGN_R,Frontal_Mid_2_R,Thal_AV_R,Frontal_Sup_Medial_R,Occipital_Mid_L,Putamen_R,Frontal_Sup_2_R,Cerebellum_7b_R,ACC_pre_R,Precentral_R,Frontal_Inf_Oper_R,Caudate_L,Temporal_Mid_R,Cerebellum_Crus2_L,Hippocampus_L,ACC_sub_L,Paracentral_Lobule_L,Insula_R,Postcentral_L,Thal_Re_R,Temporal_Sup_L,Thal_IL_R,Fusiform_L,Rectus_R,Frontal_Inf_Orb_2_R,Thal_PuA_L,ACC_pre_L,Pallidum_R,Cerebellum_7b_L,Cerebellum_Crus1_L,SN_pc_R,OFCmed_R,Vermis_10,Parietal_Sup_L,Cerebellum_9_L,OFCant_R,Occipital_Mid_R,Rolandic_Oper_L,Frontal_Sup_Medial_L,ACC_sub_R,Thal_MDl_L,Temporal_Pole_Mid_L,VTA_R,Precentral_L,Frontal_Inf_Orb_2_L,Lingual_L,Cuneus_R,Vermis_3,Precuneus_L,Supp_Motor_Area_R,Frontal_Inf_Tri_R,Occipital_Inf_R,Thal_VL_L,VTA_L,Thal_LGN_R,Thal_PuL_L,Olfactory_L,Cerebellum_4_5_R,Vermis_8,Occipital_Sup_R,Calcarine_L,ParaHippocampal_L,Thal_VL_R,Frontal_Mid_2_L
Thal_Re_L,0.02719337665379312,0.43329496483491053,0.4809257453125091,0.38528446760170926,-0.5233198179454661,0.5811509634868298,0.2834780940502318,-0.2698238211546093,-0.22913213637309582,0.5107356808821321,-0.6440932423388477,0.5625019820653463,-0.3053836133163738,-0.599177333322172,0.3041007834603953,0.7305921096771234,-0.3132268084280676,-0.6550794248440907,0.48015580430661325,0.3679559643719255,0.3017804442091232,0.40584958846246516,0.15843709179314472,0.6639463283872393,-0.4181799172806298,1.0,0.08426513940038095,0.4961786716081572,0.22435053172069197,0.3542336673116682,-0.6067477845137743,0.5832593811475618,0.449162703825381,-0.25551961145523017,0.6372956649045135,0.0009698489502806984,-0.19658957390563306,0.5710452363833277,-0.48133629773064,0.16748359048744244,0.6458872140289169,0.7843021365691026,0.01855952821561491,-0.07946664502083754,-0.22468394203051525,0.5147942985169845,0.4951596544894256,0.1882176467333399,0.30958663429431765,0.4915999315984441,0.3758149531072857,0.5000856201940748,0.6692613260385643,0.553216513286579,-0.38799719498690616,-0.513171399435984,0.45812322288448803,0.43442958601818327,-0.6720283099436628,-0.5430792593539419,-0.512866608207547,0.6120966961695238,-0.7094792279782154,0.6862178415402278,0.4400988582010595,0.6691035512663696,0.64535477228312,-0.5229791927829753,-0.21290036368513351,0.26662390342881764,0.0890757964406576,-0.40270673137568946,-0.6364614136556513,-0.36744052457530824,-0.3795885354682368,0.12521524958666438,0.2937565150615072,-0.47836868280589206,0.3715511777811293,-0.5915053873679211,-0.20151010982397893,-0.03885676268117436,0.7019490762312232,-0.33777006540863164,0.4037048284418332,-0.6756831996160083,-0.5259048326316277,0.7250211710971778,0.1710086675664525,0.6462165206116525
Thal_MGN_R,0.21766214117931,-0.005975038466008874,-0.3113251246032381,-0.2672822971863746,0.2419791570933483,-0.12482723281427277,-0.39525319136862314,0.1276760110028782,-0.16252760141984307,0.08136705212281672,0.2758417533642212,-0.23121904511071,0.417084935521395,0.24406583979824087,0.35676485124026924,-0.06080504389010167,0.11970180676602211,0.3052272131273466,0.0092416241235652,-0.3915565797045988,-0.15864008887505093,-0.07996691810447724,0.23998773173512916,0.09783581146133094,0.045028261480981525,0.08426513940038095,1.0,-0.16790194608651537,0.4538432994860384,-0.013690405488961449,0.25960989974771104,-0.18356361441046762,-0.242522625845273,0.23364862780089476,-0.21381473005805818,-0.21939760908343203,0.1008269728377418,0.04973132187141118,0.20314989583105297,0.33924997038617666,0.13676895795340988,-0.1485304264062272,-0.024758603549886314,0.06855681310699319,0.06502702770393434,0.29778058972562454,-0.1086580725672273,-0.01181455353413944,0.14296165647073383,0.13373383480233175,0.02032704229061584,0.3058252654440612,-0.21362401418391588,-0.12510804487953994,0.49659432040131934,-0.003826239580473436,0.1483607783114184,-0.1784951664275358,0.17135125958426306,0.3668255494374974,0.1740701363208235,-0.2036424930994148,0.12001733160764748,0.13770078713555434,-0.05274719327607378,-0.40758453201676326,-0.15281227670677933,0.35537069664796456,0.034749906606111575,0.06798191670633041,0.42940634296027314,0.2972700244892792,0.3074786629751073,0.6045479665288163,0.3554649098246654,-0.022900038503197422,-0.1263775906022129,0.061074498571642204,0.050592021737451816,0.3992203903032889,-0.031181314431856472,0.2838453143519339,-0.10865106152140618,0.1546509762978784,-0.037980087328140275,0.2696539878833224,0.3877056207781841,0.04243703868513183,0.20097079438878176,-0.13389978862872084
Frontal_Mid_2_R,0.5455422279660942,0.6165221460027207,0.6041822873520998,0.4661498619191844,-0.4220677278724324,0.48279524873714064,0.3120127067563333,-0.02180315816745908,0.113875167701281,0.34723762131997604,-0.37595012787536547,0.7635655438353435,-0.2441036846973417,-0.22618472814394874,0.2997381577777473,0.5740126614498,-0.008333459963876395,-0.31944140665993015,0.312239923460779,0.5757184046206116,0.4874449695398128,0.6905549841818331,0.3195044755559821,0.5949594154615228,-0.1783133813544169,0.4961786716081572,-0.16790194608651537,1.0,0.46573094054956926,0.5254722701207923,-0.42746209314551337,0.788772356826757,0.7302794787565274,-0.10865633841574877,0.6551853299298728,0.6055728017880115,0.3919159321801321,0.5618820296260486,-0.05186408055860144,-0.054481792159121606,0.5434149506330032,0.6563774121402063,0.11638152672484231,0.3850595858012561,0.04767825020295076,0.24512273308085075,0.458211870204258,0.3741341597588876,0.3546471139696334,0.25773817794285725,0.5548187792151588,0.4544152615240996,0.6244015503185231,0.6755089359046774,-0.33339999876536824,-0.2648452763570512,0.3613326921078473,0.22534904747021844,-0.30014344302050205,-0.41749115007794746,-0.15752437900369423,0.4423191887175845,-0.39245040323469527,0.5843470058728993,0.5981835556091547,0.6354727312351107,0.6428476750914845,-0.34717694568042057,-0.03368246254873683,0.4219832411212391,-0.024241720848089454,0.0004975834062417618,-0.27899140518266485,-0.21051611603803116,-0.12966663430088585,0.3700405043401061,0.8160022332291509,-0.09820196706795763,0.5526856752681754,-0.4802203527114705,0.026330628544572337,0.20287414520786567,0.5577963164988261,0.08687832552062846,0.3311119627909014,-0.4562049619785916,-0.24587501195752062,0.516542033877275,0.5245858225876209,0.6895826079703975
Thal_AV_R,0.7054788042199064,0.43958477571843224,0.039836656682063945,0.105904030133063,0.06355827295235236,0.029030692005812618,-0.2384285187565343,0.28043997630367046,-0.013126913044489784,0.26328719246999227,0.17722058950363775,0.4409193236009194,0.30698890197934453,0.12164740358532508,0.309572885938101,0.17271456035349642,0.1713548813037793,0.25359448322451855,0.10895304783679582,0.012530085943951594,0.24922998575889252,0.3993791451942257,0.3788987874241088,0.5328899795296667,0.1049133527817147,0.22435053172069197,0.4538432994860384,0.46573094054956926,1.0,0.19060248565817056,0.10455300075829055,0.39894507733192053,0.16673003467655442,0.2255172194298953,0.10261685268605734,0.26765697615482476,0.5754816830540339,0.22273887206854429,0.3572892359050227,0.22708740484302084,0.31973180765183595,0.17366446193061072,0.13449111076105918,0.4216094999665839,0.1142080721230103,0.34167497880316094,0.19837963969765873,0.1799600333327323,0.40936592916515313,0.058209281787504584,0.45756953821488155,0.6472919569813386,0.13961780844951843,0.43146040562952487,0.391733078633586,0.08569524735990734,0.07453356622124334,-0.08588265396104944,0.20243712513787468,0.1657092502735273,0.20798452314819585,-0.002626515210673663,0.06676425073121488,0.4389669988379051,0.28801697178819863,0.0038237531004040553,0.2954530403222596,0.23202798546583087,-0.11616372442246184,0.31254760932877235,0.4407120623858052,0.5062062292404272,0.21596357776063774,0.4397412595467705,0.3259992518896262,0.18577825396402978,0.5017431023168668,0.20456636396256797,0.35596178423733,0.09955348037310774,0.14565097081118636,0.5302836783943817,0.22502863705893691,0.3304407980089888,0.003691045243124132,0.09888245946982309,0.34814993267178046,0.23885039678967834,0.7022426773872213,0.2511475179199788
Frontal_Sup_Medial_R,0.13592956737320083,0.30494783661518277,0.1336709790656822,0.4454226892343341,-0.09505184387618672,0.31875227233953995,0.2568132639932019,-0.3726664431699617,-0.1030009881488083,0.5180854656908022,-0.22642365106578546,0.4156843380567906,0.18731173018198388,-0.3974030479827023,0.21913276502730517,0.44159177722453147,0.24314458179203352,-0.32013234308691946,0.21077546279025108,0.2745286319825227,0.5099549346353974,0.37567769759406267,0.34471733265399823,0.4811455541861097,-0.3748662231550375,0.3542336673116682,-0.013690405488961449,0.5254722701207923,0.19060248565817056,1.0,-0.12557897403963827,0.32914936314703985,0.7196667875249732,-0.22215156997390606,0.6295036349476962,0.407209403300849,-0.19156679992846312,0.7264435464285656,-0.522041644392702,0.49874446778151255,0.5957285086273822,0.3229033618656223,0.46068757147476225,-0.2542767615893108,0.3746836205216244,0.25040493406031644,0.5850848988155476,0.3000411466957943,0.3351039734811396,0.39028274981861005,-0.07158790469207399,0.47159319851639847,0.6797672585246458,0.171953480886719,-0.1738015187012927,-0.16881011301514093,0.2559848069846871,0.38779932315883403,-0.5497699413797605,-0.12304789507571015,-0.4444763847512467,0.5504021172252671,-0.4613320312122048,0.6830733140208796,0.8733475588143295,0.16623290739563926,0.31341631262795583,-0.3630310294227078,-0.16042551753538323,0.7522748604280224,0.37221952654808615,-0.4055253726228475,-0.24993013399155142,-0.26612317143380976,0.212334505691506,0.6560738218652413,0.18397971085877188,-0.549457144935877,0.5696575948039203,-0.4178424964350196,-0.3653199475680832,-0.16041857421094327,0.4108098888423125,-0.3707003556002326,0.16846851886027137,-0.28029391033677115,-0.34278196866469396,0.4959394738695047,0.21371956608724116,0.7857693659058104
Occipital_Mid_L,0.13609699885410262,-0.35782568965061734,-0.8246807114849152,-0.17025580182739883,0.8473088843332405,-0.6530496792493563,-0.5565132242203785,0.009500831543448987,-0.03468113226716818,-0.15422452821869415,0.9473515584016509,-0.4570542928521237,0.7535275944681593,0.5666337219531252,-0.08776981733863094,-0.610497342985838,0.5684668838402841,0.7596300323713135,-0.23228237992156683,-0.5197755262951179,-0.012649675719851214,-0.20399173464107553,0.019889146451581102,-0.27445253272179054,0.09049779167450593,-0.6067477845137743,0.25960989974771104,-0.42746209314551337,0.10455300075829055,-0.12557897403963827,1.0,-0.5408255289196131,-0.5910081298156414,0.08429297252526649,-0.6923898792924261,-0.14962155377253752,0.19743821713702928,-0.3303978970914876,0.2819826428527001,0.18648580257958866,-0.3711491924303946,-0.6895185740966326,0.20268949379005877,-0.1576748017899496,0.6384719586568975,-0.18102886931754747,-0.1399923566324982,-0.22131439748863596,-0.04591605387627531,-0.17709911092349304,-0.5250717790669327,-0.08432361217263191,-0.556105400677762,-0.5180305247849356,0.6626320344981934,0.48401634704667884,-0.5526719583396373,-0.0374279902478784,0.4971954822565607,0.9147581008386151,0.2674195049013852,-0.4422387691580471,0.7891255568371854,-0.2790707298592919,-0.05761138863764179,-0.7796783868999232,-0.451154392299719,0.49226129784030237,-0.11880473385000721,0.055904448484887,0.5136799241511045,0.46590800013202727,0.7714612503193563,0.6007382680693077,0.8119983615175651,-0.09776466955827624,-0.272923479063781,0.3113597825965826,-0.1938716924796228,0.6837337741432491,-0.05299418540848824,-0.046908635222596785,-0.538980377262948,0.1478724381238871,-0.5138076180771423,0.8917371549995424,0.7733749685363507,-0.45819119691558513,0.06053017974004197,-0.38837631527409233
Putamen_R,0.4288711691598047,0.7676502345442784,0.7197457937860882,0.5284079334406444,-0.5994258228262862,0.6425027756637428,0.442746910478241,-0.02690734885881444,0.18995332468189888,0.37085169062784906,-0.5287993121159584,0.7885527174959877,-0.43137977022472584,-0.3270010292106099,0.41703333982273844,0.7174606591542705,-0.33259801980883086,-0.49579616236158025,0.46439951273504293,0.5324616092116825,0.5614180900943908,0.7467328714514871,0.2724031855952238,0.7084075946650492,-0.13043098856096763,0.5832593811475618,-0.18356361441046762,0.788772356826757,0.39894507733192053,0.32914936314703985,-0.5408255289196131,1.0,0.5895600473518138,-0.12889727568529621,0.6880572177611416,0.27165005349200116,0.27497494090659313,0.5956691456871785,-0.10998133505429643,-0.06993656890274016,0.6242414325548242,0.7527982137949474,-0.03346838269521226,0.44444773663845505,-0.19995201714746602,0.1542447333039255,0.49966244460386355,0.3882766057515203,0.38831844400439347,0.31573266775875886,0.6538716767200466,0.5492681470215376,0.698588074713008,0.781340678756982,-0.3974714994256375,-0.25351641490714893,0.4534219342177346,0.3320589783285013,-0.3291999932522491,-0.5928087742546719,-0.14734765866620822,0.5695666334996267,-0.5064174242890336,0.6089096484650752,0.4116855969942333,0.7404770213613071,0.6475079225757971,-0.4824014007508678,0.03762494157138002,0.23923031679329054,-0.0011468229361224522,0.017656899422799407,-0.4659074884011909,-0.27952202911268587,-0.3669068806208044,0.11314693908516832,0.7328125175197019,-0.18382758608145872,0.6046646292029239,-0.5730545280251034,0.15945960483755675,0.277849942528984,0.6571567779621319,0.08336146205436568,0.36364600937855074,-0.601876535490169,-0.37008101753413336,0.6361159538948147,0.5213883912440208,0.6492778233375491
Frontal_Sup_2_R,0.16479604062079503,0.43023728089960195,0.6165092117059149,0.3842249746980925,-0.5207757926522164,0.5675649143780658,0.5327123410224905,-0.14294184790157688,0.1283737900656096,0.365558704327167,-0.6038428608927213,0.618420244104251,-0.2522748583226889,-0.4189843573630705,0.21300337514105852,0.5588511952315368,-0.06738059425288119,-0.5028593176292564,0.17052513747081205,0.5421623180521472,0.39710099077870054,0.4449906781398771,0.2555737121652257,0.4344653045217834,-0.14696865282358598,0.449162703825381,-0.242522625845273,0.7302794787565274,0.16673003467655442,0.7196667875249732,-0.5910081298156414,0.5895600473518138,1.0,-0.14295764638760147,0.8421042559410616,0.6455225244623615,-0.025679352294171065,0.6412104939752438,-0.30830060031330814,0.09988591763018358,0.5622889870384211,0.548863122503261,0.24559469586647786,0.144403046679313,-0.05377022549300909,0.25408568382736174,0.4378712897944387,0.30518625372733044,0.2940455725088507,0.24885816342530928,0.36154114646240304,0.30835962528516586,0.7541313575722948,0.447482050661886,-0.46368077248412815,-0.30281594740720463,0.49215039779403263,0.1812925972351427,-0.45974329516467255,-0.5612623234693422,-0.2458116022173194,0.5583932826452873,-0.6413834241322123,0.5427898054382911,0.6282133994067203,0.537993609239142,0.42694635004980247,-0.4602298755624566,0.09613803087429351,0.5455555379030367,-0.08356670660809488,-0.33296358246231367,-0.4448335738921865,-0.44466406204725323,-0.22060618843289265,0.6425229025220678,0.4585286468569599,-0.3677519601254085,0.5208283198852316,-0.6204388960635121,-0.07383381405511397,0.05974081029997531,0.5538005967727978,-0.11091702283373535,0.3354997859152388,-0.6162360973600316,-0.5490638711734898,0.5120522351603386,0.21772819300372137,0.7340040239194886
Cerebellum_7b_R,0.2531516891646498,0.036882452644430956,-0.09639500291803181,-0.36166881511473253,0.09475622828001525,-0.3408145537532417,-0.4781791691143357,0.804645604886032,0.29547859412185284,-0.36108132731469283,0.12764460051419008,-0.2550662722082065,0.06032300632129129,0.33098554911957273,-0.008181817846688616,-0.23335846238783117,0.07012589751054653,0.3277073283908017,-0.26101444167471366,-0.2429856456923334,-0.40248155491844334,-0.1967856167524909,0.1891335319166804,-0.23129473946776646,0.6952935066554664,-0.25551961145523017,0.23364862780089476,-0.10865633841574877,0.2255172194298953,-0.22215156997390606,0.08429297252526649,-0.12889727568529621,-0.14295764638760147,1.0,-0.3363587203138941,0.15393004762720053,0.3664734331344938,-0.28263445470756354,0.6025108012402871,0.2768373530541287,-0.29385224843188,-0.36453769561036115,0.03727778364139084,0.32570057154847754,-0.0751010815666881,-0.1704986994690451,-0.45840719139056796,0.38745320769256075,-0.1774232666240616,-0.33557333579060744,0.28108503846354144,0.03705237992975182,-0.40248700314595687,-0.15985081354243658,0.44591635996994955,0.3205554438851204,0.020386967715079356,-0.5847068818024139,0.4754548468589512,0.14407016735581485,0.4641866859687703,-0.5389151522859208,0.32838619688526244,-0.2682854711216091,-0.36479991895358066,-0.19786493373801223,-0.3595424544056771,0.4360208478200451,0.07399546419608745,-0.2332167072419871,-0.1501314777134001,0.3147506740394379,0.3821583653354141,0.3627896806502709,0.11383104405626458,-0.028369844553429183,-0.010659394374250663,0.5159703922755757,0.026989685575871263,0.47595014865989893,0.17459466882254424,0.5033164372798818,-0.45866134484688004,0.28531585985944075,0.2450142601666923,0.22502300089995902,0.25413743870102773,-0.32467127116296224,0.27065593961806994,-0.39219843321649467
ACC_pre_R,0.028185650328973202,0.532703802094584,0.6824220621626033,0.49874025577831826,-0.6940289267410158,0.7781258818619083,0.6435657571398729,-0.32810272473583374,0.09552105300320611,0.530536752491859,-0.7424834201930334,0.6825498560384543,-0.4023609692994562,-0.5688062177720387,0.3013918686264968,0.7318086874716178,-0.3601918050817643,-0.7425435546810673,0.38355549614515255,0.5513959348261083,0.5375837560656015,0.4450210409185988,0.17641777373407086,0.5943649940225513,-0.3129184325984856,0.6372956649045135,-0.21381473005805818,0.6551853299298728,0.10261685268605734,0.6295036349476962,-0.6923898792924261,0.6880572177611416,0.8421042559410616,-0.3363587203138941,1.0,0.2718516004556715,-0.21738585040317054,0.7977036957394711,-0.5444433746696041,0.08510753115697291,0.7419975699881423,0.7446750443041273,0.037837276963042225,0.07736207923757825,-0.25296980103136746,0.28636941238746283,0.6327939281688405,0.2698897127253348,0.41016219116080854,0.45310900478582866,0.3641736695403705,0.39185810961365114,0.9279293929594461,0.5185044220716839,-0.5635622609308828,-0.4497467221649101,0.6128902427978719,0.42323899242218566,-0.6387758581520165,-0.7260018993371463,-0.35335965198167607,0.8027636585165507,-0.8222430939491393,0.704509578702801,0.5812578719048378,0.6772628306350506,0.49980672008037913,-0.6152909727687778,0.10499754339652033,0.44076206963837933,-0.003792479049683529,-0.42529824875742095,-0.6673236457425548,-0.5310384199106742,-0.43521551168567685,0.32059480799490564,0.37552434006793683,-0.5587054443737394,0.5834786682592432,-0.7630489112857238,-0.10551606310804067,-0.005949016244435118,0.7739446788251779,-0.2318286653316409,0.3831321585693776,-0.8064755314384002,-0.7060189892656945,0.7213906734161256,0.12641554612521014,0.8097285442147751
Precentral_R,0.3041635525944302,0.0684895105780015,0.2762912906217781,0.008378991911959463,-0.029627484442477085,0.04742671977426465,0.09432433694049328,0.23577925115969706,0.22092058394078531,0.04568309353908435,-0.08391497259691323,0.3130009031598697,0.15334275277257178,0.141942718154413,-0.03704646677929462,0.09759332490804593,0.41127179891076987,0.0886849896810433,-0.11534702196368893,0.3456831279153937,0.11095836716813909,0.26248891652047696,0.34012257605597995,0.03344910581130476,0.22651972615323082,0.0009698489502806984,-0.21939760908343203,0.6055728017880115,0.26765697615482476,0.407209403300849,-0.14962155377253752,0.27165005349200116,0.6455225244623615,0.15393004762720053,0.2718516004556715,1.0,0.3658216570137816,0.18170342543013265,0.2365919609329656,-0.12351585281252266,0.12360209779234957,0.1534532232062019,0.487794259072692,0.25285178249421325,0.29227268286884706,-0.0276823434468318,0.001398592329910547,0.25851299718913245,0.18384237768273853,0.008897734953219438,0.2655908325493602,0.10493096017043968,0.1753807006807566,0.17420536021000466,-0.030029453850348345,-0.023029270238400696,0.15101534041989698,-0.12958915568748272,0.10547258965982316,-0.056509781567531364,0.19116199452944554,-0.014085564871385509,-0.04139530755958221,0.07786618690087514,0.2872061297780121,0.25310505584034815,0.13647358709473337,0.010736520840185514,0.06836617576151485,0.49700657589873215,-0.11066235908612213,0.056724917889755824,0.184857587149618,-0.026668919994531595,0.2112072604645079,0.739180254138961,0.4508927348831029,0.15270168103819318,0.22396382622055835,-0.13101757305569958,-0.014113838943080171,0.09688743288057657,0.11725224262046192,0.28781641322273127,0.1792489861419918,-0.06269267401051003,-0.04832401006738301,0.10183435277568202,0.2740960420153526,0.2753002829794711
Frontal_Inf_Oper_R,0.794431767680359,0.28861330650132977,0.06017677603369653,-0.16646369992485946,0.14796662190887994,-0.2892665768745079,-0.3543642526037656,0.5057133606992236,0.20744769699139537,-0.33647328581576225,0.36440131728086383,0.11789262873469664,0.06047236846542584,0.5369626493819544,0.10268604708839314,-0.25311556734093194,0.21475225240972998,0.5505372350386141,-0.23852749458958716,-0.02208409639982368,-0.016570545334248225,0.2577353650149918,0.22096112450681143,0.030402041204513085,0.345578195691622,-0.19658957390563306,0.1008269728377418,0.3919159321801321,0.5754816830540339,-0.19156679992846312,0.19743821713702928,0.27497494090659313,-0.025679352294171065,0.3664734331344938,-0.21738585040317054,0.3658216570137816,1.0,-0.25200595002088,0.7739185516736589,-0.24117282243874918,-0.23271839975417005,-0.14457484934788878,-0.13998063041610181,0.7543694150280512,0.01503253364055059,-0.07965205668643825,-0.26176674821115353,0.1033209715348111,-0.0926085980814498,-0.35844415626312437,0.5313758371694793,0.14217582289730854,-0.2748896213649961,0.28154028471186343,0.24017445347711625,0.26804367301078663,-0.14991847884811962,-0.43348364287357144,0.5795157876773558,0.22533161603285146,0.4407103078650791,-0.4379683527922416,0.4605299062118251,-0.14752924032762132,-0.061382740572687854,-0.06917390263929536,0.02621797584567829,0.3923820042729732,0.07211614659343782,-0.1663700366375952,0.01068098502489111,0.7102196305971427,0.4875558523094183,0.4449735585323081,0.22847493804615326,0.026487571290562895,0.7038036537927185,0.6115222960571078,0.04074179900742981,0.364661113532623,0.4793316938724333,0.639492927481876,-0.19755143181688328,0.5477870993204291,-0.18020390397040312,0.35446133290747917,0.5710251018358972,-0.28196010137145255,0.5666495338470723,-0.19965740137290985
Caudate_L,0.13427458317799856,0.5621421777627502,0.3178054071718343,0.5646182410040287,-0.45404589814255286,0.6719267242563574,0.46103213997925535,-0.3788471682754399,0.1198386117920694,0.7065424061775436,-0.4550363069573531,0.6128225817564859,-0.026374876360224783,-0.41034685052506387,0.48948393150970315,0.7422149886502802,-0.20481320537412412,-0.6222533687636912,0.5124757739734123,0.3805990780446316,0.697131345551708,0.5021432254951812,0.43109258732472444,0.6866053944558316,-0.30326838531919825,0.5710452363833277,0.04973132187141118,0.5618820296260486,0.22273887206854429,0.7264435464285656,-0.3303978970914876,0.5956691456871785,0.6412104939752438,-0.28263445470756354,0.7977036957394711,0.18170342543013265,-0.25200595002088,1.0,-0.5893810064209718,0.32990858631355446,0.8864933853142796,0.5921377763769696,0.1944183851238484,-0.08536279609930865,0.07177619374637768,0.2607856766074269,0.7975497536384751,0.4057829984479942,0.6175753908837757,0.5956329711025372,0.09958944042902644,0.6104220608500229,0.8370793193772402,0.34797501442435397,-0.20649268751927466,-0.2859508022485621,0.5659876603518829,0.5875897103931683,-0.5779001453975696,-0.4269669298124619,-0.3086782275080833,0.7622929018106553,-0.689786640286178,0.8622446489513919,0.6660013772104632,0.4451180290547353,0.37445676063966465,-0.5462521619825068,0.02941878590083352,0.6733882418308329,0.36216900995349055,-0.2805332462267454,-0.427047499033628,-0.2292653883339112,-0.09783638548855568,0.3119411621988993,0.2722680629564359,-0.6105918963075994,0.8118759117161822,-0.5105107070174297,-0.21955069541959923,-0.0449347525811599,0.6806005936249998,-0.20929567102115545,0.33696493561910984,-0.5928428497473184,-0.5051047097664182,0.8117119969155829,0.27843806618783934,0.8416291224058925
Temporal_Mid_R,0.5127549367564542,-0.048393721843158426,-0.09014548517391753,-0.5269617614362566,0.24478304180769841,-0.5095140313280122,-0.5347072459692476,0.7228626954458744,0.279686638518805,-0.6146498314747925,0.44994159878669315,-0.28708594952387134,0.11264372039077225,0.7477917919454947,-0.07977464592280217,-0.5326862411940378,0.1545787498103615,0.6943041861658346,-0.41019369893241664,-0.2314701531617941,-0.4291268981814796,-0.15184082087152428,0.08576160256400797,-0.4017035323171888,0.6672147738891095,-0.48133629773064,0.20314989583105297,-0.05186408055860144,0.3572892359050227,-0.522041644392702,0.2819826428527001,-0.10998133505429643,-0.30830060031330814,0.6025108012402871,-0.5444433746696041,0.2365919609329656,0.7739185516736589,-0.5893810064209718,1.0,-0.30018756215880804,-0.5476587399658713,-0.44000193307144153,-0.17254768834913178,0.6944158819246835,-0.055326700087954636,-0.30831132813038997,-0.6577965132848453,-0.05264743744665739,-0.23970093598361686,-0.47854482712779023,0.4151647629135274,-0.15740917929995152,-0.65104578821839,-0.09372634373730684,0.465121841941544,0.3361310259777761,-0.20061465262133382,-0.7120042048376704,0.8669658213329826,0.343692886924619,0.7329113444918284,-0.7543750794890975,0.6573875614384199,-0.5404525423128154,-0.5164170488680283,-0.2915826582722327,-0.34565661000318915,0.6618663664904281,0.18616174966317883,-0.37954511655166834,-0.17225413380447221,0.7633408504252918,0.6748194074927856,0.6062322048395433,0.21435717159257592,-0.09656194820472419,0.25076841598680116,0.8347890960799589,-0.2580948238458516,0.602117940243676,0.5093816059642474,0.6218198608401291,-0.5148445745995318,0.6998702032405505,-0.14781032052932153,0.5018856028861373,0.6571008835055615,-0.5653146312471161,0.2785266460255035,-0.6378355794606763
Cerebellum_Crus2_L,-0.00189986111269896,0.086490061660164,-0.2360503374656123,0.2056389542287862,0.21313016413495495,-0.0060579952210588935,-0.14735777190429553,0.027940391253344778,-0.16609449415063995,0.40829105254909837,0.0669509651242323,0.05035209490210897,0.3858759546418337,-0.27891581153685124,0.2393397157912784,0.18661683361253273,0.21365014518865622,-0.04051838352766494,0.12012288365990516,-0.16135966291626208,0.15055944485179193,0.026960129431047617,0.2931651546908836,0.3489399569626059,-0.05778424016523109,0.16748359048744244,0.33924997038617666,-0.054481792159121606,0.22708740484302084,0.49874446778151255,0.18648580257958866,-0.06993656890274016,0.09988591763018358,0.2768373530541287,0.08510753115697291,-0.12351585281252266,-0.24117282243874918,0.32990858631355446,-0.30018756215880804,1.0,0.3086109466916541,-0.09665354320695234,0.40468747505039426,-0.3629479542583861,0.343497343927436,0.21161761281204905,0.28299761006799373,0.28726258095788115,0.20714134862264563,0.18592309808488455,-0.17821538403867482,0.47762805011046766,0.19962421507011946,-0.06261544464795496,0.29451989675101986,0.18925947922671282,-0.0023748288531091166,0.18857608778920232,-0.29362478644870915,0.22166711048040616,-0.2731764224306839,0.21242613019469309,-0.0863159811796349,0.4185862383958146,0.3834196318820451,-0.24632078388499445,-0.006548899905016927,-0.03496194671036366,-0.23898286438137306,0.39408461890323915,0.5028167298255843,-0.20152692981291467,-0.022512630518514144,0.07368875433928786,0.3392562724437916,0.24099171120535517,-0.21654049313619628,-0.22125109739289847,0.31706843038619903,0.03737427931579222,-0.3050715209559034,-0.05910277187583555,0.04332846007404832,-0.39746706952528665,0.10423375420222826,0.06027069130535322,-0.037707542617159966,0.22555113040459962,0.2150177044379827,0.3179656277076456
