,Olfactory_L,Cingulate_Mid_R,Cerebellum_9_L,Thal_AV_R,Thal_IL_L,Cerebellum_6_L,ACC_sub_L,Cerebellum_10_R,OFClat_R,Temporal_Mid_L,Parietal_Sup_L,Cerebellum_8_R,Thal_LP_L,Thal_MGN_L,ACC_pre_R,Supp_Motor_Area_L,Thal_Re_R,Cuneus_R,Thal_VA_L,Thal_MDm_L,Angular_L,SN_pr_R,N_Acc_L,Precentral_R,Vermis_3,SupraMarginal_L,Frontal_Inf_Tri_R,Occipital_Sup_L,Putamen_R,Temporal_Mid_R,OFCmed_L,Thal_AV_L,Frontal_Mid_2_R,Red_N_R,Cingulate_Post_L,Thal_LGN_R,Rectus_L,Precentral_L,Thal_LGN_L,Temporal_Inf_L,Thal_PuL_L,Insula_L,Hippocampus_R,OFClat_L,Temporal_Sup_L,Occipital_Mid_R,Thal_MDl_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Occipital_Mid_L,Lingual_L,Thal_MDl_L,Amygdala_L,Cuneus_L,SN_pc_L,SN_pc_R,Red_N_L,Fusiform_L,OFCant_L,Temporal_Inf_R,Vermis_7,Frontal_Sup_2_L,Cerebellum_Crus2_R,Parietal_Inf_R,Cerebellum_Crus2_L,OFCpost_L,Occipital_Inf_R,Thal_PuL_R,Thal_IL_R,Thal_VL_R,Thal_PuM_R,Caudate_R,OFCmed_R,Cerebellum_9_R,Paracentral_Lobule_L
OFCmed_L,0.5857275104447633,0.030054884473838937,-0.1821601570311302,0.09904409107700171,-0.28216630750606186,-0.1560709091882797,0.5212380488453714,0.24517130434223564,0.17464214093659028,0.15262471372332145,-0.12386432849278563,-0.5004158827232331,0.037906484372591635,-0.009202329802913403,0.3697261822437128,0.4163599840544964,0.19609254353746167,-0.2797069422368149,0.18598635081346102,0.1182452111441268,-0.1453933865269849,-0.18396657481579978,0.4300862612500534,-0.02644989582216113,-0.06290967806470271,0.19316632817390061,-0.018020776147759564,-0.30878072653428745,0.2339935942768205,-0.42581956753560196,1.0,-0.43981333917535675,0.20781357107628556,-0.2802652532609799,0.09699403474547512,-0.33337780864394867,0.8415407870685896,0.5180186452674411,0.10641222916047303,0.4477584930662014,-0.2948359644886596,0.4359263557355175,0.39592881159662496,0.5429932673269382,0.4961236893039329,-0.4231602295220462,-0.21315024218431708,0.18886268650694346,0.3944235017795593,-0.09174544718969582,-0.24934256979967978,0.2761357858440599,0.6610317918721008,-0.16177020213495852,-0.29190857846027735,0.38966019184548034,-0.0844789461228768,0.5527505805970109,0.57371359516345,-0.08239229623868102,0.27808595957017473,0.5093042321442115,-0.34244940939754315,-0.2425900133724177,0.11676620717256303,0.37960293514236126,-0.5142961967834598,0.08186614093708446,-0.1954470810185066,-0.1262911996951358,-0.10691854458676758,0.2501545397124447,0.5990255625532656,-0.1364333807353473,0.3013171466959036
Thal_AV_L,-0.45644121186531095,0.12807590690905626,0.6200088022221023,0.18239637417273555,0.28992357698105775,0.5512051843889437,-0.51364912860682,-0.21990505869117385,-0.1377193470752574,0.26282461086702363,0.3316945766060511,0.585008962441695,-0.06643035429132481,0.06928687672695745,-0.2900766090052089,0.06348682425306824,-0.4130676710783016,0.6174203700905961,-0.11939250670502347,-0.06382455071670957,0.36713460598588893,0.5597899948095618,0.10101353909990206,0.3961159222562521,0.40981051580237127,0.2359059206530066,0.05891706845527042,0.35881739584874567,-0.10235234078926354,0.6025013341795649,-0.43981333917535675,1.0,-0.061112643740686035,0.3543429993321382,0.07375953443442407,0.3423819011460057,-0.3705851267759041,0.04854072298010773,0.26387840442318006,-0.286479421802732,0.30225386674407323,-0.15924329663975248,-0.2664314067073079,-0.5271463773875782,-0.3666029977499273,0.49975577750199157,0.528647699447803,0.05636831470918994,0.011305377643990045,0.32942981749453787,0.4781877677550773,-0.4590618152526901,-0.5945322889908944,0.4075977862328321,0.35836534496332173,-0.1219562580821306,0.4799691661944494,-0.03810599753748692,-0.46249441255627577,0.49885496841626337,-0.21427953858253232,-0.2425279417749966,0.5256358723324894,0.37359545873577754,0.02376693487563667,-0.304236824728088,0.5645401797592822,-0.023307308253517917,0.21283079175119124,0.2215579540397845,0.4454991790715071,-0.1543707774474214,-0.41961226846628347,0.5424937812067233,0.19059685228772322
Frontal_Mid_2_R,0.5577963164988261,0.5899158832780771,-0.15752437900369423,0.46573094054956926,-0.008550427573633133,-0.10940446969081084,0.6563774121402063,0.3120127067563333,0.6041822873520998,-0.008389009181259689,-0.41749115007794746,-0.02180315816745908,0.5757184046206116,0.2997381577777473,0.6551853299298728,0.30072914191528144,0.24512273308085075,-0.27899140518266485,0.7635655438353435,0.6905549841818331,-0.37595012787536547,-0.09515681964289718,-0.08962111685869806,0.6055728017880115,-0.21051611603803116,0.05808101074040869,0.8160022332291509,-0.3872807485537118,0.788772356826757,-0.05186408055860144,0.20781357107628556,-0.061112643740686035,1.0,0.1336308683097272,0.6237219750699143,0.026330628544572337,0.11940002505874595,0.4219832411212391,0.3320757839641312,0.34723762131997604,0.20287414520786567,0.4874449695398128,0.679252711958611,0.33128128656122313,0.458211870204258,-0.39245040323469527,-0.020426030283709862,0.6254808942326002,-0.024241720848089454,-0.42746209314551337,0.0004975834062417618,0.6428476750914845,0.4745118860382392,-0.37473871387493235,-0.5668303763433958,0.3613326921078473,0.113875167701281,0.3546471139696334,0.4618860895962574,0.12902641703726134,0.2877898150208608,0.39885728989935487,-0.03886479079340226,-0.32612589945321824,-0.054481792159121606,0.24980821215219362,-0.09820196706795763,0.48803286798199597,0.3741341597588876,0.5245858225876209,0.4878825095092663,0.7904278014947511,0.22534904747021844,-0.0016176095436879897,0.11638152672484231
Red_N_R,-0.04897380940028106,-0.0674825592482125,0.43134201526402133,-0.05162075228972192,0.3250481055416127,0.5372800413922827,-0.07853383092077704,0.24147215190314064,0.2550762159055697,0.15377930123751155,-0.18554630264614894,0.2349753808007047,0.17769552751806517,0.2128198679939027,0.038102309113067,-0.29282194852149673,-0.21282018659806867,0.10323750236280176,0.17271621882392735,0.1528372777424175,0.014680560978393618,0.5587017006915631,-0.024644206749015164,0.06911659839780179,0.14399169341304566,-0.020401299031348904,0.3532574609246438,0.05958766722909448,0.2653980072464672,0.32281165604603584,-0.2802652532609799,0.3543429993321382,0.1336308683097272,1.0,0.1760302922207392,0.5857378727193281,-0.11964803569397459,-0.24172827472045946,0.23327496581772678,-0.17838026248850838,0.3037485508513278,0.19996425218748057,0.146815122404457,-0.26142942591955787,0.016100833896446922,0.1563113599642987,0.257787522480736,0.023185146573844982,-0.21537825932498558,-0.051584203986552286,0.48513879426021034,-0.07523219089948285,-0.16577982443551625,-0.0010592194901323754,0.15079026963718867,0.2284548299117022,0.7437821442640534,0.08432612629911816,-0.13896400169804524,0.43042403652624833,-0.3511407097005176,-0.2522026319776414,-0.07584734827752505,-0.10256918524632579,-0.36520283105013185,-0.05558977457696143,0.3035204074884252,-0.030814784877036684,0.1255308445622103,0.1462668022603249,0.18511115361860114,0.08111450728707995,-0.14765846294132617,0.3489157441447533,-0.3154299895799181
Cingulate_Post_L,0.1428012024697697,0.7505908771981321,-0.014266568114281227,0.5104241605357502,0.44881374851449907,0.07570346513456928,0.14205881807573473,-0.0746854066207258,0.06589078334295118,0.3490181309315096,0.012814732530886587,0.006301368035615026,0.21867271895249396,0.4065488131974232,0.2699620160290372,0.19836879255791529,0.13953808726589473,0.15375962925927789,0.42910998902370584,0.6143993666820028,0.10912320802670525,0.2398859785433419,0.13143734894184755,0.30284120422385086,0.25924045639174337,0.4728757054173569,0.6945900884728274,-0.0002259318228086949,0.47314045377255526,0.13964441849352466,0.09699403474547512,0.07375953443442407,0.6237219750699143,0.1760302922207392,1.0,0.21223414557766335,0.031389908972706444,0.29679816623089855,0.6226728552408433,0.14576364391418156,0.387686745677464,0.4761695151755661,0.25883518114011045,0.089346964642835,0.3911042230924683,-0.025437181306584667,0.18563665557008024,0.6906136284435663,0.3053136689279366,0.07815827856856765,0.3741855575256147,0.3122038307905449,0.12372831715049831,0.14441499041286793,-0.01032544664095354,0.15019896653175158,0.16574349040476533,0.2567601996012951,0.06985400505316884,0.09802420206333197,0.1609395888468946,0.31324394589177107,0.14543498877127206,0.09316355040174087,0.10001014330782745,0.2728555036253307,-0.0038125752916594526,0.4768577910284654,0.3453296490863209,0.6476107029104374,0.6713901133889675,0.4683529010986428,-0.008370097929292917,0.029712481856183772,0.024805683031016493
Thal_LGN_R,-0.13181912182784405,-0.1319297668331339,0.44400395434168777,0.14565097081118636,0.28717876275420834,0.50641054319173,-0.1779895983892058,-0.0105609669355177,0.15516225094640004,0.043469375875344905,-0.11688121100318846,0.3040495694454011,0.03648300603824884,0.12516047976992106,-0.10551606310804067,-0.388762994337355,-0.17395038600649973,0.16743251359673753,0.06631214730741324,0.04545652811610108,0.050027490105705924,0.4620805678787542,-0.1586043438595322,-0.014113838943080171,0.31097060880488053,-0.07377565491906918,0.3697559569011185,0.06025823768735661,0.15945960483755675,0.5093816059642474,-0.33337780864394867,0.3423819011460057,0.026330628544572337,0.5857378727193281,0.21223414557766335,1.0,-0.3186477232776383,-0.3712933115962515,0.305745321389413,-0.3044973286737883,0.4617772861375363,-0.009101471835333223,0.11829492112440827,-0.38208343195994676,-0.19015426929577614,0.21243805213909217,0.1826218740992531,-0.10571774871838206,-0.14601728643894038,-0.05299418540848824,0.5819512573995925,-0.12755291357870369,-0.3365306343159207,0.04062005161889601,0.22652663561930664,0.04416681285424198,0.3909923286547799,-0.08550128303135822,-0.3209627948958863,0.49351359085608704,-0.22587640432945166,-0.4271509807287408,0.012049466825153453,-0.006366853893267234,-0.3050715209559034,-0.023843686155046475,0.4521531826235261,0.1248020941473826,-0.019361115525499732,0.23106559175767935,0.2438288802883537,-0.019027005513971153,-0.34221018477141774,0.4272206560611722,-0.3909902615928707
Rectus_L,0.5343179695439827,-0.0492380682012457,-0.22025833130733388,-0.14999306018778547,-0.23748010325906108,-0.1555017760985901,0.44986938108445607,0.45720853626250846,0.1291973670680585,0.2444126516163787,-0.1424258439359622,-0.6219855861794441,0.048731706102585835,0.04922884034401907,0.38586711065921087,0.4814329342692222,0.11903472431554556,-0.3418868724339797,0.18917731152681513,0.13896447998492767,-0.13252534147281186,-0.1602174345535823,0.5630959294082315,-0.06577281252885359,-0.19498070259640418,0.2266638463330464,-0.12131214004520395,-0.2417092487445852,0.17856708536240026,-0.6076371638937593,0.8415407870685896,-0.3705851267759041,0.11940002505874595,-0.11964803569397459,0.031389908972706444,-0.3186477232776383,1.0,0.5639357770434571,0.1953940742469319,0.47106289530618783,-0.5159854868223532,0.5697210850976965,0.2926907317215956,0.6020184319029029,0.6085908591027627,-0.4190126426769182,-0.10207846082770516,0.1739153973083603,0.3731280419133932,-0.01572450579705284,-0.33499220248844025,0.2118916673585799,0.6970958641509322,-0.1650292452864482,-0.18384788226690243,0.3675705600422682,0.0697501047045303,0.5458995940412965,0.6431977881399256,-0.18531878694573653,0.23308288886731232,0.6311050031454323,-0.45389337977908956,-0.30158127506871235,0.11132035171677268,0.36240394980972196,-0.6033348280284607,-0.1654224024912307,-0.16799618725506973,-0.2600777079375761,-0.2024228373601126,0.1984086584087585,0.7326672557138743,-0.28751103357196445,0.3249640404002353
Precentral_L,0.4415191476986334,0.41174296076009276,-0.10305577410784954,0.31254760932877235,-0.1254791819049496,-0.11057149542119042,0.31445725216196463,0.25679681592706577,0.03147320172826957,0.44101843804237056,0.04036639456336866,-0.25717764982598124,0.19265231079603043,0.2137212758024472,0.44076206963837933,0.8743263296488138,0.23567687775307736,-0.06087669112054298,0.4007898231257915,0.29201541240724377,-0.046539276818501306,-0.029428814949697825,0.4536589390087174,0.49700657589873215,0.0006981119001451448,0.4182296421697859,0.10928418307892462,-0.23739454635585747,0.23923031679329054,-0.37954511655166834,0.5180186452674411,0.04854072298010773,0.4219832411212391,-0.24172827472045946,0.29679816623089855,-0.3712933115962515,0.5639357770434571,1.0,0.4210143354665765,0.5954481988763435,-0.22765237417056008,0.5237596239634864,0.22012328159162106,0.5419305778218858,0.5762307797110886,-0.3410129956824361,-0.016136373103390913,0.4931284487761447,0.49744782007242544,0.055904448484887,-0.15694800873812328,0.22784099499841634,0.49589233147906453,-0.040931021202936554,-0.2298244087602067,0.24498885707676737,0.029797406505888205,0.6400055732647966,0.4812199025625643,-0.13102044928609036,0.4956138236346967,0.787490242397642,0.01857115641129011,-0.05017092543364686,0.39408461890323915,0.30321209932906285,-0.4069099331371274,0.2766374174167069,0.10600369427488485,0.16630580405986142,0.25630771606438757,0.3839609701169333,0.4562711083810512,-0.13335709069665475,0.6214598889896193
Thal_LGN_L,0.18314134964854792,0.30357138005224044,0.15110686798957246,0.3998723654678286,0.33275340545954907,0.2228988123886809,0.06716707649920879,0.13129531485754403,-0.02137267154154237,0.5414081438567352,0.09368406586052003,0.03739100884737826,0.16635716849404422,0.5160873478709808,0.1777572534849961,0.25240292652562274,0.05134083234683881,0.16374553330037317,0.4070598582628093,0.4591417130308237,0.11552909748563156,0.3024802048534423,0.34482013011287393,0.2022653968964041,0.3695595459172955,0.4546949696044197,0.39001975759869234,0.015413026940658723,0.32950016879227545,0.020376612355924726,0.10641222916047303,0.26387840442318006,0.3320757839641312,0.23327496581772678,0.6226728552408433,0.305745321389413,0.1953940742469319,0.4210143354665765,1.0,0.401279687986524,0.1089413730131548,0.5148208603332486,0.17482332723586433,0.19960415574520549,0.4140971706950364,-0.018397152041121866,0.21364597491884482,0.29514177172239564,0.46136478897095157,0.14915533669301154,0.3619578579987745,0.11013200866528215,0.12033498731734366,0.11936103007996872,0.16278675360383726,0.19690231745162676,0.31426351470337444,0.5274593223942501,0.141867682545908,0.0831955087574721,0.33314494872692463,0.2901410501632178,0.07011658519333701,0.06105243552795658,0.25130194372076625,0.268132964792126,-0.018248826912841395,0.30403540141007107,0.3205886536430395,0.4559026021495871,0.6123916520791874,0.30797244686467945,0.1705858760342773,0.0785276451562733,0.24145967033657675
Temporal_Inf_L,0.693894146004825,0.09535680773938449,-0.3274547078066001,0.26328719246999227,-0.102219064186239,-0.2326688766451979,0.5393218187302802,0.4312452816862276,0.11817163319329599,0.4231344694957516,-0.18087103837198393,-0.3655378743656464,0.3359857239185465,0.37235003786648246,0.530536752491859,0.36689105699914687,0.3759151583694159,-0.34719782359853557,0.6344422619967967,0.41564932463586507,-0.25701344359814104,-0.3024426162400358,0.20568240534834056,0.04568309353908435,-0.13897789960022314,0.18946715339165188,0.09708922870326882,-0.3573102618854165,0.37085169062784906,-0.6146498314747925,0.4477584930662014,-0.286479421802732,0.34723762131997604,-0.17838026248850838,0.14576364391418156,-0.3044973286737883,0.47106289530618783,0.5954481988763435,0.401279687986524,1.0,-0.28053144154038595,0.6513296639230071,0.403828528889256,0.7956702833758024,0.796355808679303,-0.4955927682205009,-0.2266704570771497,0.1228598170609223,0.46682280969679096,-0.15422452821869415,-0.23477833339619844,0.41586027519008134,0.7045800619729862,-0.297709192741856,-0.3801054835230234,0.33278421438494266,-0.09184297187765812,0.7848931823801588,0.6453078619051452,-0.42782534207836437,0.6642849669116326,0.5807707718540258,-0.22319142144884346,-0.3019781322428841,0.40829105254909837,0.35327967820420747,-0.5397930689992295,0.3165593380211476,0.23902847511213815,0.2309373482791135,0.1731037886424897,0.49265081718120884,0.650016376386995,-0.3243217595531471,0.39201103367821993
Thal_PuL_L,-0.10448083723185016,0.25400001942361977,0.4163858443044771,0.5302836783943817,0.2546216717755722,0.4000482198010214,-0.10473878135013642,-0.34801469392494555,0.07830823323666955,0.028098414714492054,-0.05163122152422676,0.4776464366572776,-0.13045708678985443,0.197895508180661,-0.005949016244435118,-0.3131094245684928,0.02171986530430599,0.262388088739705,0.05362546202010904,0.04853436976807989,0.0624821295739321,0.466889879552292,-0.25317605909989255,0.09688743288057657,0.3623418820732641,-0.05099449430560749,0.3885515752161551,-0.09484206154928114,0.277849942528984,0.6218198608401291,-0.2948359644886596,0.30225386674407323,0.20287414520786567,0.3037485508513278,0.387686745677464,0.4617772861375363,-0.5159854868223532,-0.22765237417056008,0.1089413730131548,-0.28053144154038595,1.0,-0.052850482855219594,0.16308571556173643,-0.32515408147710634,-0.16900338499446013,0.142288484067222,-0.024401086598513755,0.06006884841850846,0.02703502826652418,-0.046908635222596785,0.5962184001878174,-0.14292055466115008,-0.37503765726915606,0.1440775291286316,0.04377178866310325,0.13721416840243464,0.23291416451721106,-0.044102048176074306,-0.3524463074278412,0.47775512998222447,-0.1745043096297154,-0.2922022108724282,0.43433596979915595,0.10211588324262562,-0.05910277187583555,0.02335834912985671,0.39500404758174357,0.6237664141419682,0.1360577304972428,0.5018441961616276,0.4775672244862402,0.18075433943494262,-0.49230746909223994,0.5298637147490515,-0.3743114364874475
Insula_L,0.6294547646482161,0.2957338933774065,-0.17594117352956068,0.24922998575889252,0.20010997366991864,0.03792327011927541,0.46506817177344745,0.41909680274451067,0.13795364780717131,0.535075176687552,-0.19434578432955044,-0.4400116535707257,0.3191769518952055,0.32929223028892524,0.5375837560656015,0.3937747571206505,0.14487972761232212,-0.22811967470288877,0.617545525035826,0.5623139607709443,-0.07866435456274824,-0.06993165289641769,0.28177337976773265,0.11095836716813909,-0.09361314000284504,0.330719117556964,0.39088557054515294,-0.18803682706339844,0.5614180900943908,-0.4291268981814796,0.4359263557355175,-0.15924329663975248,0.4874449695398128,0.19996425218748057,0.4761695151755661,-0.009101471835333223,0.5697210850976965,0.5237596239634864,0.5148208603332486,0.6513296639230071,-0.052850482855219594,1.0,0.4108279038288514,0.6197548755154975,0.8842884428651764,-0.30261037874526026,-0.005188130088450605,0.41155809762915035,0.5359212268533187,-0.012649675719851214,0.051174980451836244,0.4023836921521486,0.6150622722210083,-0.10689091065849247,-0.2811942364530008,0.32964777072478646,0.20093743276794113,0.6685423699733379,0.5489698765209234,-0.2074581677472225,0.3454432462246903,0.5992111897953809,-0.3215475973441167,-0.23108498469095684,0.15055944485179193,0.5271322047641384,-0.4331543322456131,0.2538005517081846,0.186319069229267,0.36283033889223104,0.28911268947481666,0.5029353975213046,0.6520042752159284,-0.21278490779924664,0.23234268421451745
Hippocampus_R,0.7799087200433865,0.05087359362651374,-0.20701156179230967,0.24847682879748204,-0.360195744890647,-0.21440719275500073,0.8473326969218429,0.5616057468406144,0.8374863413205968,-0.2941858470574827,-0.7768340072881577,-0.09724176968412555,0.4893159903203853,0.3258373925058816,0.774732172246715,0.010305473074013643,0.23419843406629443,-0.6688433869053924,0.6902630616194516,0.5041915902676889,-0.7517226730081795,-0.08308330616478399,-0.011812366659908995,0.18693347185916445,-0.3770921688523606,-0.3842504559894225,0.5331640642602528,-0.7642034808895992,0.849332697703148,-0.2538281997352641,0.39592881159662496,-0.2664314067073079,0.679252711958611,0.146815122404457,0.25883518114011045,0.11829492112440827,0.2926907317215956,0.22012328159162106,0.17482332723586433,0.403828528889256,0.16308571556173643,0.4108279038288514,1.0,0.5509902605599039,0.4583564449154033,-0.7362763381265736,-0.1717012313939906,0.11598873860210865,-0.12607929617602626,-0.7654350302618528,-0.21126006308061143,0.5798771451320301,0.6669457664067006,-0.7343802116088262,-0.7516725103683134,0.6761486453016425,0.16533935863239935,0.41398747336305214,0.7110864780193119,0.11645754311208412,0.374239745602813,0.3053504332653557,-0.2514739516413897,-0.7415385542823196,-0.025356331425945806,0.26085336618805066,-0.3260228757000602,0.4215529653415413,0.2985384020575975,0.23313370876034079,0.25164225084793884,0.8283175168042684,0.3371129655566202,-0.04314422541717198,-0.06003401181695295
OFClat_L,0.7890100692699883,0.05824667164317581,-0.5916439860262899,0.027945280590574332,-0.3633349341935094,-0.5601042033226609,0.6671289730780966,0.5589646523893838,0.30134431870585193,0.048857906600378885,-0.46024070791283017,-0.602197670980195,0.30774316124891854,0.3177536602713722,0.7683330975400171,0.3485258224248602,0.41532894040149526,-0.6744352988553052,0.5411274665593307,0.3350026665801901,-0.5485628091655081,-0.39136168588038356,0.2514399481090818,-0.0646531351982918,-0.46427117552308944,-0.14438027511043558,0.008021844374623825,-0.6393543281876838,0.4218941145226536,-0.8545883514437166,0.5429932673269382,-0.5271463773875782,0.33128128656122313,-0.26142942591955787,0.089346964642835,-0.38208343195994676,0.6020184319029029,0.5419305778218858,0.19960415574520549,0.7956702833758024,-0.32515408147710634,0.6197548755154975,0.5509902605599039,1.0,0.8093653592794531,-0.7890907730792578,-0.298756197323643,0.11672194817120524,0.35979626143116594,-0.41794140510274547,-0.5660400791887968,0.47370697215106533,0.8789667002901904,-0.5249791837798082,-0.5562347723121629,0.4737238322934821,-0.1685575244783063,0.5325993445671308,0.8776027290044351,-0.5579753463063988,0.6860372582209567,0.768848659966609,-0.3971152390137531,-0.5151055128537692,0.38076022208549837,0.3872260027734371,-0.8219774102941223,0.21845497354069657,0.14176414161859732,-0.0015565677053216613,-0.061580289897655585,0.5973195105840287,0.686617941704344,-0.5941011477214974,0.22289944355706282
Temporal_Sup_L,0.707955680331056,0.23952427131620024,-0.37927900167782563,0.19837963969765873,0.05177197230414454,-0.1986541656562096,0.5636231139642514,0.47286306221196567,0.13927809097828095,0.4562592309370491,-0.3023102197974415,-0.5452103010174382,0.3467380269972572,0.3597167064088547,0.6327939281688405,0.42313953667230364,0.3209776130304132,-0.4454266451841156,0.6608861921555935,0.4980607691624696,-0.24629346023458376,-0.2052904000490344,0.25709975922103795,0.001398592329910547,-0.24200492370322632,0.25199110941200425,0.24355454205406823,-0.3772287070386527,0.49966244460386355,-0.6577965132848453,0.4961236893039329,-0.3666029977499273,0.458211870204258,0.016100833896446922,0.3911042230924683,-0.19015426929577614,0.6085908591027627,0.5762307797110886,0.4140971706950364,0.796355808679303,-0.16900338499446013,0.8842884428651764,0.4583564449154033,0.8093653592794531,1.0,-0.529797736921136,-0.14204189611014392,0.32396396644323866,0.49042600079248694,-0.1399923566324982,-0.1736611492112188,0.4772657598125677,0.7845269065031147,-0.28057765276504704,-0.4088810956229462,0.3717269393949666,0.0418662361982223,0.697099072185059,0.6796816631418039,-0.3923759045674708,0.4979950979738357,0.7201984577780073,-0.35582200749227716,-0.3841200014979487,0.28299761006799373,0.4632171660618867,-0.6365090618870509,0.27969282511466576,0.17846868088878373,0.2557880023116307,0.15337488876067853,0.5577678849987079,0.7113785140490108,-0.3783367305791423,0.23277531099906404
Occipital_Mid_R,-0.7228986086037964,0.06862637227266938,0.46354558526132816,0.06676425073121488,0.5915304725879542,0.5217485825527528,-0.745565849630972,-0.6099886537244177,-0.5912375952781358,0.3494805115902369,0.8078108821559129,0.3962965500228682,-0.38095117454729394,-0.20859639726012036,-0.8222430939491393,-0.13731764346980926,-0.3550436174965485,0.840778003930154,-0.5149957179971844,-0.23105271274962358,0.8673096765338173,0.2694021371391754,-0.11849002520971673,-0.04139530755958221,0.596511018653312,0.5014472506473796,-0.09719468002491367,0.9270132085969262,-0.5064174242890336,0.6573875614384199,-0.4231602295220462,0.49975577750199157,-0.39245040323469527,0.1563113599642987,-0.025437181306584667,0.21243805213909217,-0.4190126426769182,-0.3410129956824361,-0.018397152041121866,-0.4955927682205009,0.142288484067222,-0.30261037874526026,-0.7362763381265736,-0.7890907730792578,-0.529797736921136,1.0,0.2840928027306968,0.008005036514680642,0.08611625944829146,0.7891255568371854,0.5965108004598257,-0.4348797156481904,-0.7810424676788074,0.8228732875719171,0.7042124917211952,-0.6187486533446421,0.03710432070221331,-0.3443423307810259,-0.8342673362966871,0.22425103768845084,-0.45150092118470253,-0.5485032401781832,0.40593193195188054,0.7913434750301702,-0.0863159811796349,-0.15307257060301668,0.7097427067904777,-0.2609080938355039,-0.1548865787589208,0.1228481607590808,0.07854872726979321,-0.7051970659959692,-0.3963715885363339,0.3905846154247549,0.01471917973207765
Thal_MDl_R,-0.3724909462193972,0.11801013575238703,0.25991146028220397,-0.19139749872419712,0.3454597794174524,0.2073353494974922,-0.32016385977444567,-0.13567899465709374,-0.12924668873742434,0.17033275690148572,0.11710653466532084,0.28888818651852743,0.07141647126811487,0.0506092624338555,-0.18643599946173062,0.05794788740849553,-0.37070137499922984,0.38361057540156174,-0.12003950354324375,0.10480865029855152,0.16997559322863812,0.4462939443446445,0.39412189785159213,0.21750121927650357,0.2593519131358795,0.17468649196311495,0.08166690522276823,0.26045321079740014,-0.08876510100384365,0.20905433165958376,-0.21315024218431708,0.528647699447803,-0.020426030283709862,0.257787522480736,0.18563665557008024,0.1826218740992531,-0.10207846082770516,-0.016136373103390913,0.21364597491884482,-0.2266704570771497,-0.024401086598513755,-0.005188130088450605,-0.1717012313939906,-0.298756197323643,-0.14204189611014392,0.2840928027306968,1.0,0.09410322183590655,-0.09003226709732952,0.17155037467509718,0.18789492601031402,-0.16703346946267025,-0.227058151625505,0.19732854759406843,0.2926274400926917,0.0296685127208937,0.42212957722882094,-0.08653285797413009,-0.23563155215955536,0.18707396475005528,-0.18990952299135822,-0.08501696982007959,0.1787282328327419,0.13380313217749115,-0.055464909148870124,-0.2600710081783582,0.2291692914214068,-0.20717593968619608,0.4158215048476079,0.11231710744092428,0.35815691939493305,-0.048640487327599825,-0.1906696959272711,0.1743708542519031,0.12625106662614938
Cingulate_Mid_L,0.14865888180013764,0.8620551662357624,-0.14389941464148315,0.32530348482045907,0.22002772168956555,-0.02066723666830373,0.13797178585708944,0.0375642738108425,0.05901920198415452,0.2402206240423302,0.1317248626255132,-0.20554556518658731,0.24788909168649645,0.09068298751361328,0.2761487232944883,0.5372358925031921,0.17217495763468807,0.15558989176323088,0.3418494492738432,0.4716230030424627,0.18219221512060063,-0.035899594110221304,0.11170195089841599,0.5652564883748797,-0.020301585201566056,0.4751988721927597,0.4993889944910627,0.08930943327700598,0.303792480729529,-0.003756211304514598,0.18886268650694346,0.05636831470918994,0.6254808942326002,0.023185146573844982,0.6906136284435663,-0.10571774871838206,0.1739153973083603,0.4931284487761447,0.29514177172239564,0.1228598170609223,0.06006884841850846,0.41155809762915035,0.11598873860210865,0.11672194817120524,0.32396396644323866,0.008005036514680642,0.09410322183590655,1.0,0.22151429309404805,0.1302261661027736,0.0823564282558515,0.3180015688895385,0.2164679927216894,0.19564549597580982,-0.09878538165993553,0.0219691759593435,0.003600967641079834,0.16610922191672844,0.12670369059061112,0.02580972611737839,0.10090404075866684,0.49060406342643537,0.04340534202778835,0.25017278034132895,0.02386576615102608,0.23569163789755657,-0.08429950750180235,0.21339813409400263,0.08471939243095894,0.371067693670545,0.31749386499222415,0.30643593792278223,0.12114816385935903,-0.12228979348631938,0.2911785383107551
