,Precentral_R,Cerebellum_9_R,N_Acc_R,Cingulate_Mid_L,OFCant_L,Putamen_R,ACC_sup_L,Vermis_4_5,Cingulate_Post_R,ACC_sub_R,Supp_Motor_Area_R,Cerebellum_7b_L,Temporal_Sup_R,Thal_MGN_L,Frontal_Mid_2_L,Thal_PuA_R,Precuneus_L,ACC_sup_R,Cerebellum_Crus1_R,Rectus_L,Cerebellum_10_L,Cerebellum_4_5_R,Thal_IL_L,ACC_pre_R,Hippocampus_L,Cerebellum_8_R,Thal_PuL_L,Cerebellum_6_L,Thal_LGN_R,Rectus_R,Thal_VA_L,Frontal_Mid_2_R,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Cerebellum_Crus1_L,Precentral_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Cuneus_R,Frontal_Sup_2_L,Red_N_L,Cerebellum_7b_R,Caudate_R,OFCmed_L,Frontal_Inf_Oper_R,Cerebellum_8_L,Cingulate_Post_L,Thal_Re_L,Temporal_Inf_R,Thal_VA_R,SupraMarginal_L,Temporal_Inf_L,Vermis_8,ParaHippocampal_L,Cerebellum_Crus2_L,Thal_PuM_L,Thal_PuA_L,Calcarine_L,OFClat_R,Vermis_9,Rolandic_Oper_R,Frontal_Sup_Medial_R,LC_L,Parietal_Inf_R,Cerebellum_3_L,LC_R,Parietal_Inf_L,Vermis_1_2,N_Acc_L,Thal_PuI_L,Thal_VPL_L,OFClat_L,OFCant_R,VTA_R,Occipital_Inf_R,Calcarine_R,Temporal_Mid_R,Cerebellum_9_L,Occipital_Mid_L,SN_pr_L,Parietal_Sup_L,Angular_L,Occipital_Sup_L,Vermis_10,Temporal_Pole_Mid_L,SN_pr_R,Rolandic_Oper_L,OFCpost_L,Frontal_Sup_2_R,Thal_MDm_R,Thal_VL_L,Occipital_Sup_R,Frontal_Inf_Oper_L,Cerebellum_6_R,Thal_PuL_R,Frontal_Inf_Tri_R,Vermis_7,ParaHippocampal_R,OFCmed_R,Pallidum_L,SupraMarginal_R,Frontal_Med_Orb_R,Insula_R,Postcentral_L,Heschl_L,ACC_sub_L,Thal_PuI_R,Pallidum_R,Thal_MDm_L,Cerebellum_4_5_L,Fusiform_L,Lingual_R,Cerebellum_3_R,Temporal_Pole_Sup_L,Thal_LP_R,Temporal_Pole_Sup_R,Thal_MGN_R,Temporal_Mid_L
LC_R,0.08444197955549179,-0.49747282846959817,0.3579079667567192,0.07177433302275536,0.6827326416093047,0.5676945902390601,0.4061774721255132,0.12419800584256796,-0.06510991041697996,0.6544619630288623,0.12213599375302575,-0.545933601153774,-0.10581373981670142,0.35623902501178717,0.6570168870936197,0.20366629859851315,-0.4132195974852879,0.32749051419338965,-0.173243870237805,0.13824513875226666,-0.22617603588805218,-0.4149715249824564,-0.29949772677402137,0.6766185353153388,0.5867030028016355,-0.2073571476202193,-0.08968099228738138,-0.6486288053803647,-0.26456461171521745,0.2823445866162465,0.5819288832594447,0.4970949992335017,0.22057777804290926,0.27189329960839553,0.4568970454979578,-0.2814012566557096,0.2137684601274526,0.017411585025415323,-0.12237428845900555,-0.7261629813562527,-0.6802112871404646,0.4619867025091009,-0.12541160107673763,-0.14156921227960456,0.7337483147578492,0.15060692819938779,-0.28579557124202776,-0.16167489447519226,0.1573154634016431,0.7467810003196196,-0.4001797198959306,0.729622103628068,-0.41053111444055423,0.4841991464280032,0.541980408853061,0.6083891145809359,0.21820597764546568,0.31753582881792486,0.3632902449260914,-0.6186015911014878,0.5031282244196548,-0.657163234321638,0.20765872899233842,0.4294925764763515,0.42792902601823524,-0.6244462072446096,0.5961056903007645,1.0,-0.6127507777140532,-0.012285055335776155,-0.0845825290257117,-0.17733285949114827,0.4874973955316824,0.6592520859889242,0.6041706641503819,-0.21533952312202578,-0.5010616556560871,-0.6823387784610693,-0.5494453549103162,-0.5978166772401994,-0.6751078072876463,0.34019427062792945,-0.6174092447950192,-0.7475777072839666,-0.6539970988887572,-0.7568947992533177,-0.5588188617017065,-0.3552700371264156,0.5963904593922763,0.07658326813079352,0.560492108496092,0.4928549725322472,0.4572980810389949,-0.6967604360564041,0.3317845483816937,-0.2776195739413527,0.28910066437010495,0.2726561958969841,0.5052879919943783,0.7637172072918524,0.3614541115739632,0.6814985283537767,-0.5523348664413499,0.05188119330325653,-0.16095461579758502,-0.2067776400401065,0.465152900753032,0.6391008836563351,0.15344370837963875,0.5542164644298181,0.48660379377234597,0.0018379620863862966,0.17607256150637043,-0.6101112899997538,0.6002346648613609,-0.6540272672205535,0.12958232302823794,-0.6594496119689918,-0.11261294747865302,-0.3412738841726273
Parietal_Inf_L,0.13065490413013642,0.18539504149296648,-0.11281233886576729,0.3699850499352623,-0.5206225339650641,-0.455720618562488,-0.11220918598264715,-0.06859657414297737,0.22257372613843326,-0.6573771182130563,0.12502520866341682,0.6337385836444197,-0.1585665148394142,-0.14199615404578148,-0.24361996809679504,0.05727901471600571,0.8920078916597781,-0.17038985596255168,0.18385254672849993,0.052785417958429566,-0.11998065509881362,0.24133453383508957,0.5424477112109531,-0.5852053004592893,-0.2823666636552881,0.0340069332499577,-0.10353862453065218,0.39241993812565185,-0.1153619452105801,-0.0789159320766606,-0.32539599499758004,-0.20313576955359552,0.3207743173819804,-0.445959426096737,-0.07440808638519648,0.35219960885468243,0.2339181453589604,0.17669514095624822,0.48778862852726174,0.7424113982064829,0.7895807939970227,-0.013306824576556606,0.005897699515521156,0.06669891884213874,-0.5424208424069156,0.015001701230723044,0.2592606974492705,-0.1406706904434097,0.18463610405084063,-0.5417803619721824,0.026330152676761302,-0.45826426398095554,0.8699827747461528,-0.07572893342147446,-0.4523251581476148,-0.36115089306381337,0.15937420630857227,-0.1425657194810615,-0.06313340020154246,0.7211922684853544,-0.710080758969238,0.6059262593892261,-0.35205234797589635,0.028600018366941243,-0.21129624219836324,0.8193436578050516,-0.6123939764211921,-0.6127507777140532,1.0,-0.29043377509822205,0.24426487359025623,0.514987494038353,-0.3593739582998646,-0.38733945628811767,-0.39274362209116775,-0.10986525520270213,0.2956818100951366,0.5791659260806535,0.29438068719304783,0.26503729589102004,0.9049342691853761,-0.23912539177629977,0.905487871096712,0.922337128156579,0.8238617055682536,0.47975573662585763,0.4497118895300404,0.1920018403195575,-0.2027781898223346,0.0862013510626215,-0.39422714431538125,-0.03671955562842224,-0.15183820666797504,0.8463748206078892,0.13177269325369892,0.0525721617086467,-0.177062197166621,-0.13380299992110217,-0.1896390649067044,-0.5122010072343123,-0.03991223905395891,-0.4076101645738577,0.5300365752339292,0.15584045332684443,-0.11147703375841916,0.7904382895252114,-0.06970403885060507,-0.5664822380912348,0.10237666007751112,-0.4568844837367339,-0.11419759611594449,0.031186613924895943,0.08162738695725745,0.38718829817131206,-0.572454257597753,0.5194069428523189,-0.1258970816277277,0.2843488493092992,0.18528413985548492,0.6705934413683988
Vermis_1_2,0.1156228986341883,0.5021965976460223,-0.26532149009901446,0.007655352517881656,0.2165453500334167,0.3899635800602808,0.05193871383659631,0.5873932611492372,0.2257836233497651,0.3206622828626303,-0.04070027841788016,-0.08006786440116256,0.5913459803631671,0.1620381838080729,0.13110378835846506,0.06444425363831259,-0.38873331512080783,0.20530326821876946,-0.2546151750634247,0.2766238952737207,0.6559295665772764,0.5433722230362067,-0.24595934153621163,0.34729011163976414,0.3303310565805011,0.07550221450489243,0.2822200062510276,0.49897215996281974,0.3920539471735079,0.34473942547851294,0.2287278895738633,0.25653606000112966,-0.09045021014122658,0.5100028648729189,0.16933973620146406,-0.3584602889064585,0.030981703856963642,0.11441752274886634,-0.08211530770318343,-0.2858237268990868,-0.1765158691554833,-0.07717272837569086,0.5662828817472814,-0.023585799536571295,0.29431599317577517,0.2963642892413951,0.15266495638264993,0.5155894677319977,0.12689587880015482,0.1051862562564878,0.586421308232795,0.05169893100938581,-0.13843595479353427,0.01169456693969492,0.03133988522575426,0.37464862647588804,-0.3707946570632838,0.32718121404966344,0.04723335725246125,-0.24655480562227813,0.5289515743226002,-0.21143174634024667,0.5723807623046359,-0.13574910816651264,0.20576451580239757,-0.4008107099568759,0.637773614034502,-0.012285055335776155,-0.29043377509822205,1.0,0.24239156850731236,-0.18113186865889944,0.2517953665937643,0.05906275549420992,0.25077986315910233,0.6447672020654178,0.01166108803876798,0.2169560207449596,0.18339365638847216,0.4688770629628923,-0.3504012165469961,0.4582196707196523,-0.46487614298180935,-0.2601992951913543,-0.3968662805588013,0.25589610953308356,-0.15242633793459173,0.41062490368285537,0.14668645969531985,0.21759358094240383,0.2577980475054801,-0.05763704609194117,0.11174350836400836,-0.396509096652301,0.014340406001765471,0.09125039464956256,0.19563206097479063,0.27509694415121455,-0.17141939027332165,0.29365304960625144,0.015227519621742763,0.010591088610460275,0.07011551950351357,0.16480219322533973,0.6396210167353614,-0.357297818583404,0.11826582136516797,0.3562758891591241,0.044403577431049376,0.10309782103988714,0.03215157529432551,0.6233734052589659,0.44068622387236617,0.3232900045543589,0.5781144086464811,-0.21736539635493504,0.22469164476809225,0.13312706167549357,-0.00907545334097856,0.04005796751671119
N_Acc_L,0.07735309543911728,0.01676588672454655,-0.3942591351163779,0.11170195089841599,0.18060802756130098,-0.17540688829176548,0.09822092820854668,0.16573771801896428,-0.07159421150426001,-0.19289373975091378,0.2945977176075878,0.2628843331041875,-0.2527002632984524,0.14992566081911937,0.2028355385960048,-0.12196957473853866,0.26123081382433244,-0.0447231386122834,-0.21330591657732487,0.5630959294082315,0.21721025505064626,0.08566246181079692,-0.07579785226132678,0.10530889887765552,0.34559758525715284,-0.17961325889298488,-0.25317605909989255,0.12327143644269208,-0.1586043438595322,0.5136513911837134,-0.1331950227063033,-0.08962111685869806,0.22844162650769737,-0.2752169244981427,0.25709975922103795,-0.11461388004817967,0.4536589390087174,-0.13215558673539998,0.3918158213260572,-0.11849002520971673,0.1373244494062463,0.3793809816749028,0.37441810931755426,-0.027955836199039963,-0.009331756198650027,0.4300862612500534,-0.27957722022358805,-0.011746194447242843,0.13143734894184755,-0.054690716579757326,0.03837403301410761,-0.09664547145194465,0.32145193152226564,0.20568240534834056,-0.02530729997016355,0.2737616790774235,0.27926376134766956,0.002569092551236741,0.09015077730273457,-0.13465144891001846,-0.15719842868557668,0.05738711101501161,-0.21707400065416768,0.3301661140393305,0.1366090817255509,0.041230139639240306,0.23521179780643386,-0.0845825290257117,0.24426487359025623,0.24239156850731236,1.0,0.060278601165342914,-0.16508179015085447,0.2514399481090818,0.20585324275384465,0.43281746393313275,-0.29554597907820485,0.24351666678713596,-0.24056064526133214,0.1748603738794993,0.2035487153039798,0.6084299893051826,0.11355197541441824,0.12090967459339055,-0.05644431121787224,0.03198644683388685,-0.08635709995478474,0.32974060423075896,0.19073259562720557,0.08061061304943754,0.10584236152339246,0.02272922386953364,0.21227644787043543,0.018252224028565387,0.26122413293446056,-0.03742050495697216,-0.1476262119900889,-0.22113245525717684,0.17686304668540984,0.09685938466128652,0.24456429022111148,-0.24525641736680082,-0.1265121322926221,0.6743915266051813,-0.14454161767987925,0.3439604876807577,0.045298126668964336,-0.049735011127445904,0.3760510480883953,-0.5050573619139431,-0.14356772557708714,0.29842495839026084,0.4004556421894134,0.08372954173693221,0.16620883105614717,-0.07365051102318633,0.17401093041366528,-0.2167518171448086,0.18306703029069465,0.3875792114429053
Thal_PuI_L,-0.030808270010938534,0.17440236708957194,0.18239115060711875,0.24997308955669112,-0.26060297205853056,0.09167015835253171,0.08775873907016886,0.24716393597737632,0.5400933921259152,-0.33931203669187987,-0.0024953328535309025,0.5058590756076266,0.11048187929546638,0.4116172017448407,0.039497066512171754,0.5316191042914098,0.5741437610042772,0.07137121934482021,0.3651721382723098,-0.049185216281306815,-0.2642252442121288,0.2987063445143361,0.6437755810343628,-0.32185662741604903,0.06799819642166248,0.20853401200750232,0.24341186380120874,0.1872664230922685,0.11807350030989444,-0.03199063792323165,0.053648099397576185,0.1049388339516782,0.4864822921992206,0.006938235496517307,0.06259613567851303,0.42926778476129024,0.21443948354461695,0.49899304022217117,0.48331158338141417,0.4056049951195823,0.47735203335812426,0.04374480068840907,0.06388907031230517,0.17074108196200274,-0.021806824423259496,-0.008468593045343292,0.44109984541038066,-0.08800582188563516,0.5052597377681052,-0.1315219331660151,0.10185725676179697,-0.022477591728524107,0.6564593991305254,0.03522122405677235,-0.19603551130310756,-0.06275582382326883,0.28831405080358985,0.3553471253223251,0.44188724402286983,0.6067372823834041,-0.35327933151539453,0.4194411211202725,0.05784856504779731,0.0679671020869373,0.018855400645459697,0.3849157098594179,-0.20064729578893034,-0.17733285949114827,0.514987494038353,-0.18113186865889944,0.060278601165342914,1.0,0.2735590140120248,-0.202198378922134,-0.20070160595479286,-0.12261951638723276,0.24930596444570377,0.35887083597617875,0.3196920782433246,0.16507149135306076,0.5449718571649614,-0.0640004137530831,0.5135744532849594,0.518736592978921,0.4384055680876105,0.31148200229018874,0.34095872944482475,0.32330845797652297,0.16836591695693467,0.18549189373041727,-0.2351363255146353,0.31979258580781983,0.22811740572969935,0.4713780778361566,0.27080927064611815,0.11664737251107357,0.3184448454348054,0.2733641931977885,0.04325931089802073,-0.07030908012435799,-0.043907193362528574,0.11107878769135832,0.3352424357580858,0.12659528901843115,0.1738638530108864,0.49629000702556647,0.11984819334752478,-0.22896048239321862,0.4645838680986268,0.015786661842156925,0.3482592213732809,0.32347772275467074,0.16024880633033095,0.43364074598119406,-0.2465824131201924,0.25379841037738543,0.1314883436591663,0.14909851073001018,0.3828777877814773,0.4483754202560778
Thal_VPL_L,0.0684895105780015,-0.010461723462535702,0.44597990395033704,0.26173393873505585,0.338015900902885,0.7676502345442784,0.5641879860698209,0.4839063778780581,0.5741937265757282,0.44154314586026894,-0.04425517428158371,-0.21611258712732603,0.37700849643905837,0.44293751339329385,0.5245688245637785,0.6024401706013958,-0.2398977387827955,0.6025939998337853,0.059828521375260596,0.021526168255990217,-0.056568264178426836,0.05968725045890547,0.2672142914994881,0.532703802094584,0.5127402128129329,0.004748515390115057,0.5505998426801862,-0.09415638316702613,0.2196062249584949,0.11199992725811032,0.6179598784023935,0.6165221460027207,0.45168060296226,0.5019644872206349,0.49962747845666006,-0.052860613666876305,0.14143368601740414,0.43958477571843224,0.10913219013572846,-0.39943461396488494,-0.31858879460436695,0.3047679655624677,0.18849214751126747,0.036882452644430956,0.7168521180768286,0.08950144628524845,0.28861330650132977,-0.043562149633771544,0.6263455947195431,0.43329496483491053,0.032282500013509824,0.5557682313822695,-0.04541703970674167,0.2520156703678673,0.22476662548433152,0.44338128573656527,0.086490061660164,0.7856967771930555,0.5775382817411308,-0.14426332459950336,0.38949632787772315,-0.33940191588902285,0.5527444870611726,0.30494783661518277,0.28388236376461246,-0.4145955224507689,0.5082137311833731,0.4874973955316824,-0.3593739582998646,0.2517953665937643,-0.16508179015085447,0.2735590140120248,1.0,0.31987365233542214,0.3560856853679852,-0.06522520015892512,-0.1792898223554872,-0.2468890967811307,-0.048393721843158426,-0.14951375797867128,-0.35782568965061734,0.19952371265020843,-0.46206056715134247,-0.37671476411787425,-0.4436212399108232,-0.22776567800789474,-0.2818805598186805,0.1625153609178213,0.6286991301059057,0.22332285559076734,0.43023728089960195,0.5966991460966318,0.7129029227185217,-0.4478227389636222,0.46415631693233744,-0.07847044858826739,0.6254931211115998,0.6291450360391945,0.21084644115633608,0.5593521932874074,0.12160298104044799,0.6288095338455469,-0.07170753651192607,-0.013853093630543755,0.39878305275062403,-0.21334922027696787,0.5063826228504638,0.45224724858948046,0.27358503042153837,0.6196449087472755,0.6341861154173519,0.31200977547558967,0.285136423558803,-0.03775695975826037,0.43744989153321107,-0.3630822865392247,0.46870883677469305,-0.26643796347259535,-0.005975038466008874,0.048187956830637396
OFClat_L,-0.0646531351982918,-0.5941011477214974,0.29308588496006116,0.11672194817120524,0.8776027290044351,0.4218941145226536,0.37058515527118696,0.2002348347648468,-0.21410917122124035,0.45264778411315426,0.2385947726469501,-0.39294827875416005,-0.4136651621765711,0.3177536602713722,0.841038794834452,0.07500709869442365,-0.20781604971149012,0.1445962370265235,-0.5816770344261812,0.6020184319029029,-0.013181532083369453,-0.4920903998883097,-0.3633349341935094,0.7683330975400171,0.8418913699726979,-0.602197670980195,-0.32515408147710634,-0.5601042033226609,-0.38208343195994676,0.6343776605586507,0.5411274665593307,0.33128128656122313,0.48240605740371945,-0.0641986722459761,0.8093653592794531,-0.41686411258435124,0.5419305778218858,0.027945280590574332,0.35979626143116594,-0.7890907730792578,-0.6744352988553052,0.768848659966609,-0.1685575244783063,-0.4969921705100732,0.5973195105840287,0.5429932673269382,-0.5488550021908817,-0.2415548792890247,0.089346964642835,0.6825924015176477,-0.5579753463063988,0.5922071038698684,-0.14438027511043558,0.7956702833758024,0.2508665366037401,0.8323898586187161,0.38076022208549837,0.23557798314910003,0.4967819628084732,-0.6617420337605635,0.30134431870585193,-0.6628250972641103,-0.03496868229930717,0.655259578255221,0.49592876612064796,-0.5151055128537692,0.6573795257238392,0.6592520859889242,-0.38733945628811767,0.05906275549420992,0.2514399481090818,-0.202198378922134,0.31987365233542214,1.0,0.8871945261831755,-0.09971801397244932,-0.8219774102941223,-0.71669875524115,-0.8545883514437166,-0.5916439860262899,-0.41794140510274547,0.6289833198008166,-0.46024070791283017,-0.5485628091655081,-0.6393543281876838,-0.8041628744284239,-0.663109514959124,-0.39136168588038356,0.8140277602452046,0.3872260027734371,0.5328729172336036,0.5116001407766297,0.47261224856609224,-0.6247954384103055,0.6911566444155761,-0.5748976045752502,0.21845497354069657,0.008021844374623825,0.6860372582209567,0.7480990700839836,0.686617941704344,0.5938692570638503,-0.7395081788973444,0.49674718416315294,-0.39542397679256525,-0.02976383381952598,0.5871259336928182,0.6671289730780966,0.1614095444750287,0.349797552851351,0.3350026665801901,0.09914872995947377,0.5325993445671308,-0.7188388386700107,0.7129883471399339,-0.7069247640057378,0.15961586716264378,-0.8907707958751915,-0.01904081994819629,0.048857906600378885
OFCant_R,-0.014085564871385509,-0.44782735781800853,0.16821727459191022,0.17268883695176593,0.8986695443437387,0.5695666334996267,0.3618708542126661,0.3350165797225415,-0.16947073333656976,0.549504705298379,0.16129626713634868,-0.4675853655239895,-0.1850979130950992,0.3069614185153516,0.8208823472670679,0.11936629693038532,-0.3028887457449182,0.1940252786653176,-0.6170075530596408,0.681573887823251,0.22783660007751866,-0.3422460801464555,-0.3420828171446547,0.8027636585165507,0.8021253192227445,-0.5201451964959012,-0.3237040344061094,-0.39282661274423514,-0.2688961759740968,0.6656508615687142,0.6289230560566267,0.4423191887175845,0.47801570319215697,0.09729245505569264,0.7809489566674861,-0.4093201579483861,0.5178659184562902,-0.002626515210673663,0.2289896691266866,-0.7384304583915042,-0.6901814249115584,0.7154746256635582,-0.018116115208558686,-0.5389151522859208,0.6459958543128594,0.564231290307584,-0.4379683527922416,0.0590116966008325,0.10592437400622391,0.6120966961695238,-0.34151131657026546,0.6117689408298018,-0.11861576891538272,0.7145476375231903,0.2352080753973315,0.8294155504588709,0.21242613019469309,0.2941717593543338,0.42371750121833057,-0.6653528385568889,0.5041912695356465,-0.7210541720062326,0.12655216427910623,0.5504021172252671,0.5629346518876012,-0.615549507847241,0.702584731587962,0.6041706641503819,-0.39274362209116775,0.25077986315910233,0.20585324275384465,-0.20070160595479286,0.3560856853679852,0.8871945261831755,1.0,0.03213511407669379,-0.6771935522524732,-0.6407318714234381,-0.7543750794890975,-0.4438855512243719,-0.4422387691580471,0.6021159637969236,-0.5334303119331962,-0.5505033159243268,-0.6065166701643498,-0.7039291845133424,-0.7272450180429499,-0.3280826725579871,0.7301924619870382,0.3890786111139212,0.5583932826452873,0.513084485837063,0.4708314738258184,-0.6790975953391848,0.6313131784188043,-0.5199782407049001,0.16571623107269742,0.15684373404871585,0.556462007961742,0.7731653437191094,0.7538951396610222,0.6285931663566425,-0.6573172555152487,0.496234237618006,-0.18652478960087893,-0.04175260612976241,0.640405892103618,0.7361369865778596,0.09186221164369099,0.40268428943714824,0.4202014991527801,0.22309043073842014,0.5562513381429202,-0.6331642827817278,0.8004450832013335,-0.7485267773037391,0.18374060846013918,-0.7660667128016312,-0.2036424930994148,0.03689650460464311
VTA_R,0.06836617576151485,0.33833572008494067,-0.4678282949380148,-0.07991057952217116,-0.004517256368223704,0.03762494157138002,-0.03601193337247569,0.4121698059126776,0.047269031013941025,-0.05039074836118132,-0.028196260039675885,0.03227627288045146,0.3479045895872445,0.24493154273152618,-0.11810682456089204,-0.08481687865407174,-0.17388157568375737,0.01049596824127899,-0.1224562270898117,0.15600283196904688,0.6556854234078304,0.519163351081505,-0.1337734401029643,0.10499754339652033,0.11942266688555216,0.1878703384013967,0.08700307220179304,0.44751799277891746,0.4124261665536792,0.08030272698428607,-0.07596017687145956,-0.03368246254873683,-0.21956468462690243,0.19560067898044087,-0.05015912338829669,-0.10800710972505885,-0.0454318125347877,-0.11616372442246184,-0.15171200539681579,-0.029741582498394318,0.06385866827553101,-0.15326540752172002,0.6576520542207519,0.07399546419608745,0.014421495178141898,0.010093920538438887,0.07211614659343782,0.5761415620812671,0.038814087162401416,-0.21290036368513351,0.4388766742018702,-0.08142441239158747,-0.07401752876106225,-0.11636462565651201,-0.0786803981542191,0.04610605749823485,-0.23898286438137306,0.1187566841165438,-0.21114939807147626,-0.05860260028864441,0.29064170500627,0.024858197460613015,0.2756967095899778,-0.16042551753538323,-0.08843092866976116,-0.11436624570670048,0.3819785238739108,-0.21533952312202578,-0.10986525520270213,0.6447672020654178,0.43281746393313275,-0.12261951638723276,-0.06522520015892512,-0.09971801397244932,0.03213511407669379,1.0,0.10676685644425073,0.36250322717703914,0.18616174966317883,0.5232023114335709,-0.11880473385000721,0.3954820959208608,-0.18097779369481523,-0.05256706631820106,-0.11990136150957856,0.324781530885257,-0.042723786878146396,0.5408740706132582,-0.16621919674886682,0.012523133812168415,0.09613803087429351,-0.1631032595036525,0.009204692910114281,-0.1017560031498533,-0.14960495194106066,0.22313812616507922,-0.0689688611593203,0.08162424230119758,-0.2054393663306552,0.011316726013150617,-0.15678017570824151,-0.24865708770920056,0.1409796722866187,0.09272446378817222,0.42475957984339846,-0.21927080536314,-0.11162626232147599,-0.023661806488880093,0.11892689112726933,-0.15498522944641338,-0.06808253717816885,0.5486153580791928,0.19142166710459843,0.3865308170596077,0.32467276774131604,0.06566475865936777,0.04236198195224311,0.2978454539321356,0.034749906606111575,0.09555487986726828
Occipital_Inf_R,0.15270168103819318,0.6562913484440238,-0.14979957088762882,-0.08429950750180235,-0.7256677866959841,-0.18382758608145872,-0.23633912071291968,0.032410129941963836,0.31471763369765055,-0.27326191831020347,-0.1785996736361374,0.383078789693235,0.4920161359267807,-0.10190671368162033,-0.636584530610727,0.10436601040898037,0.15826777905035147,0.027271440618697983,0.5878979585544897,-0.6033348280284607,0.027562150958440626,0.5275575795236842,0.3327104883137078,-0.5587054443737394,-0.5923009617598072,0.6976390764551381,0.39500404758174357,0.579807200169169,0.4521531826235261,-0.5461023467193239,-0.25296335424490335,-0.09820196706795763,-0.34258294767514536,0.2783499026743475,-0.6365090618870509,0.4098216688673731,-0.4069099331371274,0.20456636396256797,-0.2670937143358505,0.7097427067904777,0.6026971561099744,-0.6950581324487594,0.21154518880018797,0.5159703922755757,-0.35382827329682415,-0.5142961967834598,0.6115222960571078,0.36387213679212393,-0.0038125752916594526,-0.47836868280589206,0.5620422932677688,-0.3432958615448005,0.1514886406693925,-0.5397930689992295,-0.10582928396185197,-0.6055535915731122,-0.22125109739289847,-0.049202729855932416,-0.2634845930951803,0.5998479435540872,-0.09895441737871165,0.637874930463255,0.194031198070884,-0.549457144935877,-0.31355847437848966,0.4008531832952762,-0.45853279761822097,-0.5010616556560871,0.2956818100951366,0.01166108803876798,-0.29554597907820485,0.24930596444570377,-0.1792898223554872,-0.8219774102941223,-0.6771935522524732,0.10676685644425073,1.0,0.6195571387204881,0.8347890960799589,0.6105301429011414,0.3113597825965826,-0.4857441088979564,0.3576856670957086,0.43070107409371955,0.5226388136397162,0.7170532772631147,0.5802711628334614,0.38036435554373715,-0.5837672187229846,-0.24674464744964897,-0.3677519601254085,-0.34404319919752735,-0.2763200588449598,0.4677318236166751,-0.47270617221948746,0.6231896800493706,-0.020162273831210224,0.1736048346425148,-0.38545882509956414,-0.5272616761798355,-0.5412787037136041,-0.3271134888810471,0.6895778486337658,-0.5469148034022859,0.49134729194289506,-0.0053931932392742845,-0.4639027079270574,-0.4577715000044824,0.05239418871282004,-0.07482117673370235,-0.15619828143446896,0.07538910747733386,-0.30584288452385855,0.7095449829516439,-0.5277571271066201,0.572448113461956,-0.056632331919475,0.8251070139480938,0.061074498571642204,0.05054497101991286
Calcarine_R,0.141942718154413,0.6312804023587021,-0.472346423439144,0.07233270474117151,-0.684584824603499,-0.3270010292106099,-0.18022850591565873,0.14802021272788457,0.3781812241425708,-0.5040019012637521,-0.05386571998781037,0.5885203592831424,0.35972851510380566,-0.025292038266909848,-0.5893052661461443,0.004968522114657449,0.4472561622607068,-0.08227383969838224,0.34802228319194906,-0.24029185540508832,0.20452452613846436,0.7135352934852506,0.3579963709099614,-0.5688062177720387,-0.43033568629493324,0.4055126115146484,0.32824063209062504,0.7389059455411009,0.37179778104389827,-0.23218012521965486,-0.46872536409238236,-0.22618472814394874,-0.21443902743612045,0.03545599162556657,-0.4620985152478379,0.2504424691776928,-0.17819723421693967,0.12164740358532508,0.11306431315506311,0.7115297580717023,0.84641070686966,-0.5126312982785237,0.37559744926943256,0.33098554911957273,-0.42445490316574985,-0.19032384744096487,0.5369626493819544,0.26382544546083825,0.1760255793908416,-0.599177333322172,0.5424605981314257,-0.5854206406323468,0.4421035575513322,-0.4788005489647,-0.3323034926594072,-0.4910343383627596,-0.27891581153685124,-0.04737934423335649,-0.2846133119824868,0.7198312639354468,-0.3736957525402494,0.7091436059186532,0.07905866510762326,-0.3974030479827023,-0.3445668115918825,0.6129231959161076,-0.38363198045010083,-0.6823387784610693,0.5791659260806535,0.2169560207449596,0.24351666678713596,0.35887083597617875,-0.2468890967811307,-0.71669875524115,-0.6407318714234381,0.36250322717703914,0.6195571387204881,1.0,0.7477917919454947,0.7284139040267692,0.5666337219531252,-0.17481796281762182,0.5541910203044155,0.687650154556801,0.5918055890383853,0.8549511452090813,0.5906698288076999,0.6112126915763726,-0.4908721337623148,-0.03570492178761569,-0.4189843573630705,-0.36273282586738304,-0.18271428207481544,0.6479007829411513,-0.3130520795859671,0.4877078068296328,-0.07945680119418377,0.042127923969144,-0.5096122989409178,-0.5848766094506699,-0.45493991475570045,-0.6350781697720337,0.7237651785845916,-0.14202289351553332,0.44631454280887006,0.19403285876068574,-0.46703695156901365,-0.5635806549924481,0.22760748872869685,-0.4539010685351954,-0.26339432824136616,0.310509529913236,-0.06259681233375027,0.8576754419280219,-0.5056712928731285,0.6163849004651486,-0.03630336614290184,0.7359272187030305,0.24406583979824087,0.3726645069110151
