,Cerebellum_3_R,Thal_VL_R,Raphe_M,Frontal_Inf_Tri_R,Vermis_7,Frontal_Inf_Orb_2_R,Amygdala_R,OFClat_R,Cerebellum_8_R,ACC_sup_L,ACC_sup_R,Hippocampus_L,OFCpost_R,Thal_PuM_R,Thal_MGN_L,Frontal_Med_Orb_L,Rectus_L,Parietal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Temporal_Inf_L,Red_N_L,Red_N_R,Pallidum_R,Insula_R,N_Acc_L,Frontal_Sup_2_L,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Frontal_Inf_Tri_L,SN_pr_R,OFCmed_R,SupraMarginal_L,Putamen_R,VTA_R,Occipital_Mid_R,Frontal_Sup_Medial_R,OFCant_R,Frontal_Sup_Medial_L,Vermis_10,ACC_pre_L,ACC_pre_R,Thal_IL_R,Thal_MDm_R,Cerebellum_Crus1_L,Olfactory_L,Thal_PuL_L,OFCmed_L,Occipital_Inf_R,Thal_VL_L,Putamen_L,Postcentral_R,Thal_VPL_L,Thal_Re_L,Frontal_Sup_2_R,ParaHippocampal_L,Paracentral_Lobule_L,Rolandic_Oper_L,Caudate_L,Caudate_R,Vermis_3,Thal_MDl_L,Thal_VPL_R,SN_pc_L,Cerebellum_9_L,Temporal_Pole_Mid_R,Pallidum_L,Postcentral_L,Lingual_L,Paracentral_Lobule_R,Cerebellum_4_5_L,Precentral_R,Temporal_Pole_Mid_L,Temporal_Sup_L,Angular_L,Angular_R,Cerebellum_9_R,Raphe_D,Thal_LP_R,Thal_VA_L,Temporal_Pole_Sup_L,Insula_L,Frontal_Inf_Oper_L,Cerebellum_4_5_R,Cingulate_Post_R,Vermis_4_5,Cingulate_Post_L,Thal_LGN_L,Cerebellum_3_L,Cingulate_Mid_R,Rectus_R,Temporal_Mid_L,Temporal_Sup_R,Thal_AV_L,Heschl_R,OFCant_L,Frontal_Inf_Oper_R,Vermis_8,Occipital_Sup_R,Precuneus_R,Vermis_1_2,Supp_Motor_Area_R,Thal_MDm_L,Cuneus_R,Thal_PuI_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Cuneus_L,Amygdala_L,ACC_sub_L
Frontal_Sup_2_L,0.503038865218281,0.36770173842764936,0.2084088177843705,0.17615631286971403,0.6960399199184015,-0.4795493071053516,-0.5102808738306515,-0.06439855972369653,0.36105180786351715,0.24716887437581267,0.18959678876181324,-0.6699020043058255,-0.4240038899613483,-0.20169791767595058,0.24288484165391044,0.19965268982480208,-0.45774873000432365,-0.41672075025491123,0.9150815661465874,0.4271954554428505,0.007256764371332105,-0.07779097702557586,-0.07978283575561404,0.1144224587621763,-0.41215542647756775,-0.06641749618271427,1.0,0.4694932894153797,-0.2698662418316413,0.43888298895384836,-0.23041455868298075,-0.2661890998091637,0.7228060441917213,0.12361698839952488,-0.5628659073756684,0.2841942473522397,0.36644607381298605,-0.18177935850663252,0.9030632275291174,0.19260755282041137,-0.5382708635629793,-0.47415612963287074,0.35576274489993925,0.34445367060005566,0.5253222779361557,-0.6782966046304225,0.01780445037682813,-0.47241729047751196,0.7330359233258206,0.15410700503895772,0.20937826702311843,-0.2908447344079017,-0.11506828726614393,-0.3218296396461854,0.6222708682060952,-0.32087651451778454,0.899512082816198,0.4693105039459679,-0.07755146717885532,-0.20389963460505608,0.13698781106097194,0.15772203101837307,0.11207265681713816,0.24848216168862983,0.5163895574342148,0.7971962484973311,0.46890590059717924,0.8486420314478795,0.6195535567774672,0.5197977960134215,0.2687574947646653,-0.13741616762599992,-0.7654946940788872,-0.16886223824473184,0.5201955573736557,0.10236789959325605,0.4522137303189173,-0.42677622040842894,0.08000945373822066,-0.16780787903415534,-0.6882190362973584,0.11427890333432546,0.5618495167893466,0.6742813060875971,0.4292937408982829,0.5356968954365976,0.4297161661354881,-0.01600238417850452,0.2256805392421962,0.6232560687892168,-0.5528417606757616,-0.38538807865225727,0.4717412054258498,0.5929369153403353,0.3183176448750592,-0.7483421369599091,0.14900204985395465,0.6772063850674356,0.22345235136609926,0.26314455007365944,0.27617595690899716,0.707339595945726,-0.03885064786745137,0.17906696590691792,0.2770810759302944,-0.6813350860314455,-0.09328077845859481,0.2962916228234342,-0.5503268055923314,-0.5723024949166863
Cerebellum_Crus2_R,0.03403841024117251,-0.2739646916618344,0.10647713094445327,-0.4448606983725782,0.24838539974891297,-0.6150028381235602,-0.6162904051161067,-0.6988932953682884,0.6873194388975441,-0.20589599213446214,-0.10436998241355996,-0.6388509003196038,-0.5447020355384418,-0.5436140908056332,0.07989401745351886,0.2528582091268069,-0.546429768825983,-0.23972901471575453,0.5454422751758983,0.37347742779707527,-0.16477787504421174,-0.08647095687081749,-0.3213758836569674,-0.33997191122083037,-0.6587647695680185,-0.15734525518473594,0.4694932894153797,1.0,-0.19535473007510526,-0.11454375815369823,-0.5146448193922187,-0.3702331063015804,0.48865327576260487,-0.4068016569751491,-0.7117976339702521,0.42714885628660526,-0.09680915811017574,-0.4314233467835729,0.398695463377434,-0.4088313995470618,-0.598371308762701,-0.6735146651364408,0.3973450526833876,0.13662549578671954,0.6779842601367737,-0.6951999180726478,-0.29204344206860516,-0.6293550191782156,0.7076090750224125,-0.2979578221653653,-0.23676307681518394,-0.4755363853439984,-0.5914301389208411,-0.40734309504365,0.05604054009407,-0.5988945531289946,0.48270247693821,-0.11068262961376367,-0.3092707837258571,-0.37187325871376536,-0.4045026710054639,-0.3970421903091173,-0.010829682998200012,-0.2816628853452863,-0.07155534478150549,0.7354776058363706,0.3199371127050612,0.5105871794185253,0.7029758512966783,0.17701332969584244,-0.22857886440131436,-0.42094408698778774,-0.695683137698863,-0.417920282473742,0.488427719578064,0.1301330213109089,0.19408237542719123,-0.13689730176239018,-0.007300724810382555,-0.6165754207564602,-0.6254960956850021,-0.26094214890568734,0.03330457232244793,0.21718548649493197,-0.11477272707531737,0.06337277558194389,-0.03399578173208853,-0.08904578210463293,-0.34595839733883227,-0.00558314569161212,-0.5192753647049324,-0.18460612642393365,0.254336215463891,0.003123625084309274,0.05833269501543689,-0.7353601555653733,-0.16467691895421352,0.6419113014698826,0.30843264591338365,-0.10987288633780057,-0.16907093795034916,0.28366279774234093,-0.43299538258201214,0.1889236701667219,-0.2532364468856226,-0.6183631037981115,-0.5256018714254088,0.2898495528085295,-0.3304288262278501,-0.6972319136517421
Frontal_Med_Orb_R,0.25550288917551117,0.1227070148006593,0.20214049358390102,0.19158040446282204,0.007107248105793736,0.2920678149783618,-0.03111057732512716,0.18553613158811916,-0.10178163470534166,-0.15546774048827713,-0.2275838873440021,0.0815584365766847,0.032495200863718494,0.05250187697333397,0.32868011509423045,-0.4753560880819244,0.2501235714831926,0.12335593645176228,-0.41315916568386807,-0.1662321111936452,0.09077800720566909,0.3669864146573268,0.20039012568166875,0.40260400744811825,0.0789358239588334,-0.37818009723013124,-0.2698662418316413,-0.19535473007510526,1.0,-0.1435329120152996,-0.006361573637655743,0.058205169051093936,-0.30076451103891866,0.09699802054889978,0.11542147478770348,-0.0016608458533988635,0.31500259109513795,-1.1692147557620595e-05,-0.11507288757597833,0.16791771170120723,0.5924524590374937,0.4337271655802183,0.06257571954941367,-0.09048752074878835,-0.09217033615104785,0.13688437063036757,-0.16769569238546886,0.4364370154160905,-0.12865663310701023,0.03301721031561057,0.19828169223371117,0.1352407784298749,0.02454444670589026,0.29558934393871816,0.07494513848440074,0.3301099425963728,-0.28885111298041566,-0.03731647220575141,0.14898528376842746,0.16188876826127335,0.3132877860040289,0.051597465207241955,-0.09158589217480187,0.04889451833445234,0.07662182801351199,-0.10020582143191833,-0.308356961897072,-0.29832234016434506,-0.08437216048204375,-0.2714675678497777,0.10624764687302242,0.04163421070170816,0.24892048315658996,0.016746374594568722,-0.20515265275844466,0.14447547706568337,-0.02702335128074182,0.18558904188733713,-0.11388699735581845,0.021364381635251718,0.2479474172330383,0.20395405247371123,-0.249373113848298,0.07366478110216083,0.11895792562304208,0.03332252405609078,0.07991052837646065,0.15916562315224128,0.24360863319161774,0.024849935796781637,-0.050536212080584585,-0.013484922886596168,0.06885635208201583,-0.15177232258538212,0.251304594464511,0.3306368528779446,0.2749086512945215,-0.10965679402865042,0.04070782105321325,0.16899596801557112,0.29841828016591904,-0.3091133845146653,0.06802875469485076,-0.00891180451174557,-0.06037517013111622,0.09558228096884801,0.3663433407542648,0.02670539963883478,0.19328374762939537,0.42695917893453617
Frontal_Inf_Tri_L,0.042117117808132,0.35396627612813586,0.059289399593956765,0.4810199735836334,0.17929780391308361,0.08638440003285588,0.14920866404003005,0.3203749738428434,0.05129101207036433,0.70047604906729,-0.1355646404485568,0.11591606329557574,0.27709471540671643,0.1517042001812768,-0.0385542795057735,-0.026583844288841498,-0.008825852935276707,-0.1726933714308875,0.23139822872088456,0.0747590446989106,0.44417401456056577,-0.07793318813101012,0.04323554340376502,-0.007904233134100769,0.34992872966882815,0.013919482984025105,0.43888298895384836,-0.11454375815369823,-0.1435329120152996,1.0,0.11569853829911683,0.2092241214926769,0.41505214451024336,0.10118942244602978,0.18755456112452668,-0.2645722653669446,0.60824465428099,0.2200225539448621,0.388763410709627,0.21075324673262313,0.13509843810147504,0.25663507328454355,-0.16552070722746343,-0.0404158754980792,0.09481888482197404,0.059415647179576356,0.31524893560424805,-0.12599682722206867,-0.01645876532347976,0.4014014237372488,0.11210488270066069,0.09664236861588571,0.2415144986604306,0.0787049674168534,0.48145030953439466,0.16018908126085124,0.2927084026525616,0.6191936415000087,-0.1618618642585852,0.19887119356062152,0.15506465831967864,0.2645085033398501,0.1820478872366611,0.13057275544089716,0.061071047412281525,0.05432497728520373,-0.20911878153674018,0.3194851361784176,0.021778125318924813,0.2567757239313238,0.15830608617917888,0.21035833738825316,0.08901973462971376,0.6490240061315539,0.1874384987292456,-0.2630059753897679,0.029249541635192867,0.01534952679300059,0.10032917276549788,0.4251138195086524,0.2105688941115971,0.4900439099144255,0.862077896046704,0.046836631869324755,0.30516799508520775,0.20867388038630943,0.1712587700397115,0.26062368799545055,0.08569553043928185,0.5293792813802745,0.11084412146115326,0.3771590559000365,-0.2103858385998104,0.38273546668681296,-0.1914811003725294,-0.035909908542081044,0.17347960537711407,0.0672649451878303,-0.16259634284730912,0.08544150446709901,0.005799989339193323,0.24053534587450265,0.3582291300204383,-0.0426782670813539,0.07244093653775677,0.1850461006612644,0.4173674003041233,-0.03707406204068074,0.25274036444875825,0.07598336692464916
SN_pr_R,-0.029555421490072568,0.35136831397664103,-0.36171093583367797,0.24625175623580417,-0.14935122102311557,0.5163761326130152,0.6977751867588223,0.5148549798685339,-0.4357484345221941,0.1124484082367604,-0.09019539101064458,0.6217107535224317,0.6889971745587364,0.31979286439843874,-0.12078164295211649,-0.04917162797423588,0.10385304527555889,0.13671836777484878,-0.31100773637143675,-0.32586804579108897,0.2631751222168607,-0.42381874788718515,-0.24863663754709253,0.4221786290288739,0.7240033324870284,0.26330497236481115,-0.23041455868298075,-0.5146448193922187,-0.006361573637655743,0.11569853829911683,1.0,-0.11654650324716864,-0.36464682839527873,0.5523995691676427,0.5922433934411211,-0.45137696170036695,0.16031910970969315,-0.10113561038680821,-0.0821780070311926,0.3412313690264589,0.38219265977753664,0.5681657050825774,-0.45404775224959004,0.44416840999797996,-0.40715808311687957,0.6518719009592491,0.08069571295427715,0.5385431174777836,-0.4591118176211829,0.5239633005238505,0.2405652081388377,0.3484956900190641,0.41227974098963954,0.4085948779181851,0.14750014888902838,0.5785930476441099,-0.34104815345052225,-0.04259532969860119,0.4768830723781886,0.6400130410884142,0.3711741165484843,0.38203634923061136,0.4868791538906257,0.04973945997463148,0.09614977948856884,-0.466055357425095,-0.023191688750858787,-0.37288613538530047,-0.42769327905888815,-0.07838431119487335,0.514989059437503,0.27111229854716345,0.49253675214114695,0.3105906676433771,-0.37677189178242576,-0.1121309447447175,-0.18454998168343192,0.37529325412309433,0.4439120806591305,0.6271028080497479,0.5046825225759274,0.30229208493195514,-0.008386381853005265,-0.027819138029578024,0.3936371988137769,0.09612609744290834,0.08909601244169087,0.43458281059411574,0.2541762359356188,0.28827384883689106,0.18818132427377338,0.14757956259335328,-0.18028752204738646,0.104581616891124,-0.10884225249848418,0.5299402038743232,0.04156131599654751,-0.5086562748662062,-0.35268373733638425,0.05451024119740395,0.0788390545788096,-0.05918418329371841,0.7319677538333711,-0.1312093164416708,-0.002875904593417531,0.5613300581610279,0.5004732287568601,-0.3273514059518608,0.3384311481084561,0.42082910245101096
OFCmed_R,-0.15710417513822225,-0.17883428035568474,0.2302536474387861,0.3117568246029809,-0.203126224401429,0.23764251614796805,0.14789474629808927,0.2296243819313838,-0.23743292126403845,0.23321837400843956,0.04754516922536074,0.35145292989610194,0.14488883271812125,0.24612765967565636,-0.07249875688666596,-0.13766454952443874,0.5887826597636303,0.20337961653555933,-0.2622597807914326,-0.14767438621778975,0.2078557695396422,0.15341954938375638,0.4919098302917299,-0.11998044539028344,0.29466288810647884,0.2424309770104243,-0.2661890998091637,-0.3702331063015804,0.058205169051093936,0.2092241214926769,-0.11654650324716864,1.0,-0.1588426438603151,0.063166901631564,0.3310432020285342,-0.13679276857759834,0.062430769286339026,0.6325220447164174,-0.30218114012143826,0.05308445175195636,0.23575074629565768,0.22306017979980747,-0.2895012273470264,-0.5147522486645953,-0.25474244024075854,0.2879646684689184,0.2690662229984275,0.17350933021154513,-0.35893621699279293,0.16541528056153215,0.15427141532384575,0.28241847259541897,0.2726518250730572,0.24289073768485606,-0.019219827597746174,0.29424778247384265,-0.2307593238170333,0.38001495962774984,0.06936964773526944,-0.17860885939391688,0.019373960476201213,0.12760211445180347,-0.3669321479608592,0.0235821629304164,-0.15799616576463124,-0.35466425531452955,-0.29683743509274,-0.24932886288886671,-0.26273960862816076,-0.033571951016035446,-0.11753429398173942,0.36716808065625733,0.4008079528268744,0.4677635757203326,-0.1731809331341796,-0.11108543371061395,-0.20404938595964708,-0.11353905181859751,-0.24919504661986086,0.2971901230338841,0.3557326719847755,0.269507369953434,0.1995404414422477,-0.3107426235490713,-0.20470102309510016,-0.041742538689512866,-0.0970436477007653,-0.05115834478300408,0.014813613133405155,-0.18028120912984436,0.6162743520839751,0.3633906669968336,-0.08362573083967995,-0.016219500717996913,0.039471168647437195,0.34403140236497803,0.18252101874707552,-0.24103345369480636,-0.0874012873348646,0.011303423785576014,-0.042667328966274266,-0.09936073076983583,-0.0723854055569295,0.02834934154485934,0.06505873674970022,0.3484458991274149,0.2507139399550351,-0.07475537712146668,0.3314604833060309,0.29959421742997233
SupraMarginal_L,0.04034657169196722,0.040812021591399995,-0.08039608509276872,0.04238718220404809,0.22357617257945284,-0.4894891836361005,-0.4456704694222579,-0.34436254735858846,0.5236605270284777,0.3288946028280915,0.03722698954330287,-0.5080487970350778,-0.2979764180264164,-0.3075371847378852,-0.1015667108968526,0.28657346212309104,-0.5617940732241982,-0.18922905909034515,0.7486072206529459,0.7651841283566747,-0.04370709840345692,-0.06709309331037935,-0.09948532816698523,-0.32144598752330317,-0.3700785258025464,-0.06969856750867463,0.7228060441917213,0.48865327576260487,-0.30076451103891866,0.41505214451024336,-0.36464682839527873,-0.1588426438603151,1.0,-0.3374991323681237,-0.4530251379685842,0.3749415553697311,0.21426650023068616,-0.24839928374781484,0.5510865863780643,4.0343419759857864e-05,-0.5678999338567757,-0.4899599519997823,0.4246158552164642,0.06587510329617684,0.2907040124412955,-0.6318205865384426,0.16559777654364496,-0.6848090171117001,0.5497974920169836,-0.07793407629708281,-0.09787351097609495,-0.2102233244266896,-0.3069757209107134,-0.4545128034153955,0.4221077516183854,-0.6185936869556888,0.8425926464855287,0.43686981876080905,-0.3035978643321733,-0.11536789724420769,-0.16825020228779108,-0.06750338822856904,0.17884187062148363,0.05522347308792797,0.13044043174071834,0.7021581115024407,0.33740642809321525,0.9358557752417438,0.6589182135480107,0.5628167174212202,-0.15334001909715717,-0.14482826553615297,-0.6246785421409523,0.018167205653294178,0.8917850592771955,0.1294060523705278,0.4959974511134953,-0.1917700675136769,-0.05556540875000385,-0.23345990374024578,-0.5380890967072982,-0.059779643806743034,0.6307694696168848,0.272118901552712,0.1866791872866795,0.31197117702798155,0.2925958637812458,-0.15400295094721805,-0.0630008470714279,0.4299081519198233,-0.4142192492009278,0.054406607618494335,0.2217289492738917,0.2386851199367595,-0.0917144516334633,-0.7216521424440179,0.13562805851883142,0.6151008436663515,0.3796614716724963,0.21760105153817283,-0.15553525221930678,0.491379464296205,-0.2535343236900628,0.41427686630134286,0.16797186568358036,-0.5186737143172525,-0.16393937478229925,0.5116022634459412,-0.3291293413914862,-0.638185211070467
Putamen_R,0.4490493759643776,0.4448100541687967,0.15495844337770195,0.3655778587886504,0.3851831133920672,0.4666617990315965,0.2519879973325413,0.6694783777510138,-0.4525905554318768,-0.004221816032999053,0.21026963223432893,0.20489578092675695,0.2400023189479795,0.4018806462804839,0.16856914476483792,-0.151535631279794,0.33750161085442726,-0.17446382538337013,0.02592845062805137,-0.4130445878090725,0.1483780619855217,-0.2925473446820229,0.041315828433162824,0.7101517619194411,0.4778397006168229,0.46251066223402354,0.12361698839952488,-0.4068016569751491,0.09699802054889978,0.10118942244602978,0.5523995691676427,0.063166901631564,-0.3374991323681237,1.0,0.21422181250495406,-0.3407979264442431,0.20300220483207085,0.2285242960611683,0.26129819191302267,0.489600664246251,0.2260548616456024,0.3088534269250256,-0.4877649602882397,0.414433672221603,-0.1467748296562399,0.3516728418519024,0.05153993577916855,0.5279752083720617,-0.11881871947155082,0.6527154650966241,0.5738430364989789,0.13322543116552613,0.6315170524039163,0.30801077406347627,0.2848297111119155,0.5833963215546992,-0.034016612069773654,0.2150888813073247,0.6321250278079901,0.14224074230053016,0.5241457373528186,0.6201023735279503,0.08138268937023192,0.2912960453201003,0.5552202630437432,-0.1659425895707354,0.1968501613253564,-0.17488178647099312,-0.2852479722597526,0.016909105633680546,0.6991166651676495,0.2215513138466651,0.10072645653433537,0.035318416733741254,-0.45426984566283124,-0.09541796028663202,-0.10465138570165515,-0.24457310256877587,0.4169733570896997,0.5611667293080963,0.04447281617637161,0.39933758191334173,-0.00936252796887063,0.38681273490200935,0.46105372827331226,0.42152897533567,0.29162099302261013,0.2242095159198874,0.5623503066449014,0.2684717806926356,0.10907277935278754,-0.34854988403359316,0.33321173647717534,0.4432926833176308,0.49571709786525275,0.25683137849286214,0.20214163455688736,-0.17839714144980054,-0.32444500431044104,0.16223268384909584,0.49271722994448197,0.20998220536453305,0.5711807525905037,-0.199053952262521,0.25690236150526297,0.17274337943769028,0.41104086401861234,-0.33875773625316125,-0.12115193634324443,0.30126623069369474
VTA_R,-0.32915386376679645,0.06815220356498813,-0.267354425372885,0.31140882587930746,-0.5040096120072093,0.5791555605864359,0.7498809861909889,0.4973708705779177,-0.4785158924767456,0.2331091521785234,0.006738804283569095,0.8316984259699176,0.6535377951862825,0.5208585609715087,-0.2987113802001278,-0.20800410234289163,0.39595192116658473,0.29082630940860227,-0.614974088208835,-0.39670771653169695,0.3405687845227395,-0.06854844925680185,0.1864695075626229,0.09123993602280658,0.7546220319204716,0.18625967284741382,-0.5628659073756684,-0.7117976339702521,0.11542147478770348,0.18755456112452668,0.5922433934411211,0.3310432020285342,-0.4530251379685842,0.21422181250495406,1.0,-0.5600947242535436,0.024459512005375855,0.39958977010347774,-0.49482786629475795,0.2470484484381993,0.5829595782032209,0.6819830660181034,-0.5100146691872549,-0.21084353667401182,-0.6046664994299271,0.7715366545525592,0.3784998445921307,0.5509736654855256,-0.817816691490783,0.31706207866881353,0.0812667152599479,0.4822995908185567,0.5168638255405674,0.428960982065809,-0.15398064418758486,0.599806125785638,-0.5786562193107481,0.04874952049167898,0.20636297841858992,0.45661006547944205,0.2389679739724494,0.3156608977891427,0.13691150136055408,0.08449352814893316,-0.23393935673397195,-0.7754033992347912,-0.4637267673488053,-0.5784448139997614,-0.6780436465729114,-0.1986718295670357,0.09753109697581656,0.4107140317553037,0.8152906384718984,0.630263561078666,-0.441680136327152,-0.26312105908655753,-0.2879409434086742,0.3388117697323837,0.04288764796969939,0.6891446866145338,0.7713039339437674,0.21493133061677835,0.032353222948035644,-0.4708700607982601,0.02810371341812207,-0.1431049389124278,-0.0926801120327847,0.2432188854930948,0.03596828975099494,-0.08725656811945512,0.5992427193697392,0.5246420661495759,-0.471289191445475,-0.15701120358613058,-0.3157261454866292,0.7822617518383429,0.11507316199363396,-0.7213865055436992,-0.42005432432088313,-0.04077896926974419,-0.13317703971739098,-0.34150127925669255,0.48430692772449807,-0.22451466924422292,0.06692121481393623,0.8075382431670213,0.4511270904558122,-0.371293813925463,0.6083205984838814,0.6739569254831963
Occipital_Mid_R,0.12927430389119066,-0.12483138615008446,0.18482310080321768,0.00784687054625969,0.2716839939511255,-0.6319870335381241,-0.6305567062685755,-0.5006791304067326,0.626358926468907,-0.009667707822379851,0.061060404752193556,-0.6151872957676169,-0.4672910840390777,-0.5859045533671983,0.10070484313455084,0.16054781327728662,-0.35647432784200866,0.41758742482306516,0.4072570812152663,0.7588602143181162,-0.034908641137151704,0.1736706615925175,0.03104953296277022,-0.27357237134896817,-0.6234603248543635,-0.25188695593172966,0.2841942473522397,0.42714885628660526,-0.0016608458533988635,-0.2645722653669446,-0.45137696170036695,-0.13679276857759834,0.3749415553697311,-0.3407979264442431,-0.5600947242535436,1.0,0.10823530572902326,-0.29780978051646845,0.25564213963254967,-0.15321701202478216,-0.546061456393061,-0.46527719959879416,0.7363670482320205,0.14973673576550234,0.4552966940262405,-0.648539140738994,-0.5019255351176604,-0.45929027154366925,0.6699642017445585,-0.27000375743727995,0.039842443650581726,0.08640924396420586,-0.7309326897812473,-0.40295824832035737,0.33416288405552264,-0.4722468997435532,0.4371793040338004,0.06593566734842381,0.017240853190559187,-0.2149798737564887,-0.1284971124008374,-0.24916602850577121,-0.08319845175882216,0.06833290010369798,0.15278861256868434,0.6205121358453024,0.4914203110587611,0.4539557626394286,0.70497881724878,0.4393702679520011,-0.04527805157850301,0.10413983501509487,-0.533483705184926,-0.39542777524768075,0.6358773285986101,0.8618467168530503,0.5382841250941821,-0.2288232594701996,-0.2345687942425046,-0.5706841048410612,-0.41716781786020496,0.007378890387920569,0.048948939333526884,0.38661469542245064,-0.04526407013590002,0.19407432057778695,0.23330005810140259,-0.22855619357215703,0.07898256031029653,0.14972756951470953,-0.4012996123386875,-0.1655206643237425,0.5181335211916368,0.15620003520492085,0.05213929584100656,-0.5810139113389243,0.21829101831978834,0.7354280612063735,0.9501063641217146,0.5616963565724945,0.04365663489820018,0.43496517787663586,-0.5580001084084395,0.7489425697982772,0.18823649604906137,-0.6408296582938098,-0.11581192671560223,0.9052833541702322,-0.23465799957670247,-0.6172786666411373
Frontal_Sup_Medial_R,0.2856818697082601,0.4099336482373936,0.24963931018147595,0.5741846138075611,0.328908838783571,0.0920542151983719,-0.05099219836003541,0.26799911463512155,0.20143972107641853,0.5353835727695709,-0.3080431472916519,-0.033877319247575526,0.21206128628393967,-0.16816260091366309,0.24629893664770286,-0.24605584399701383,0.030456230000468473,0.08755059799676078,0.145340272906505,0.1916841276246033,0.46455914664492437,-0.007854437995794399,0.0010547224363147785,0.27510088190494264,0.26437340853676167,-0.19346463967866373,0.36644607381298605,-0.09680915811017574,0.31500259109513795,0.60824465428099,0.16031910970969315,0.062430769286339026,0.21426650023068616,0.20300220483207085,0.024459512005375855,0.10823530572902326,1.0,-0.05788063617086053,0.49352485012227376,0.2117222819165924,0.2511157462673669,0.4001617917430093,0.06904626059530518,0.1662611599844766,0.21582386669195877,-0.033738636881487497,-0.1249611503834647,0.0283784106462094,0.2082898783746595,0.4518937582223776,0.39556702740176086,0.27007530849253003,-0.06322795898955769,0.26212704112717,0.7534835510336866,0.24990873343345354,0.24263022558868655,0.5316157795770073,0.20269378483245323,0.3128309236343376,0.3032080941827167,0.2236269936326813,0.15033116378527356,0.11610329056963405,0.18628697741452308,0.24837878008379652,0.002442325989090386,0.21060085313836635,0.274353608275413,0.24740558395425835,0.4048196028876838,0.30918990646464334,0.014720198869654769,0.37940227616463046,0.19640288506949283,0.18349523077791816,0.15931772446776843,0.07928706412027005,0.12786734992887155,0.27870731404356563,0.21261999314661215,0.7163629705672055,0.5661112629446893,0.3349665395285523,0.5457501440835031,0.39630503402229256,0.3793609614983529,0.3600945639351659,0.30392653195385627,0.6811851632163378,-0.09491544823852845,0.19827645399193564,0.16525270292583613,0.3957977734666518,0.10577143684930507,-0.052261861637735475,0.32563792825899224,0.28449796931406285,0.1774136049435977,0.4513765796737,0.2020850835132535,0.2864906020394117,0.2857817717031183,0.27813771662175096,0.022174902605539167,0.01575418780291102,0.6642105538647929,0.2589553517630973,0.3059808531100103,0.09279739200060352
OFCant_R,0.026249816680328834,0.021552704926088274,0.34704553871554933,0.33171202784020287,0.03922990615666495,0.34890950566980544,0.21412942255052872,0.5250582589701072,-0.3766550267583689,0.259749945015378,0.2423786018887898,0.311953599290541,0.12305286879276936,0.5156339838103503,-0.04138480785150156,-0.2276858813261034,0.5988803064783846,-0.06910629874378457,-0.22335454159839552,-0.3403507305270562,0.2404202297081468,0.22446276023452677,0.5285088436892598,0.09725791847051866,0.2894740845518909,0.26737722694116334,-0.18177935850663252,-0.4314233467835729,-1.1692147557620595e-05,0.2200225539448621,-0.10113561038680821,0.6325220447164174,-0.24839928374781484,0.2285242960611683,0.39958977010347774,-0.29780978051646845,-0.05788063617086053,1.0,-0.20636313496115258,0.24124287813345877,0.27908391155250634,0.19415127553194922,-0.41601172644162376,-0.466320888990727,-0.17145188508808046,0.30316490113013345,0.32701775149484746,0.24310231824303818,-0.41362767919912324,0.18585769960531556,0.10133777679617359,0.10103969620053209,0.531869846942749,0.18875883431912635,-0.14553123259247377,0.3927333584828166,-0.23349086666581595,0.31612156628026084,-0.012938641915167371,-0.264885723509027,0.1951167245458963,0.33064361758087113,-0.34189237135797196,0.3059677257944736,0.07223732449350981,-0.42965324352021944,-0.36537857634486326,-0.2638720331593003,-0.42900915283950175,-0.12323169597943939,-0.007528720252309432,0.22440431732387786,0.38074436433437675,0.3950769878835648,-0.35616660394291827,-0.2696878989423929,-0.2602696249551122,-0.29556004247862644,-0.21371788630871497,0.3991292490151397,0.2554492183002952,0.11904464917228277,0.15902763019202842,-0.18494628414475414,-0.18802269684285744,-0.008153982669953189,-0.05824542377234736,-0.1008179470034432,0.11711932925108497,-0.24359347979742704,0.5792243874518066,0.16569534908660513,-0.0580908845212812,0.08653715771114931,0.13116958139873788,0.35407105577974274,0.22287966393377565,-0.29588601126031794,-0.2753537036522186,-0.03200006679403932,0.12501565692477448,-0.12687561281174053,0.08751615770335297,-0.22864741100025696,0.2683251899546182,0.33210719497962216,0.20688011288958252,-0.2457811945842521,0.12310813609133098,0.41261318914083267
