,Thal_LP_R,Thal_VL_L,Insula_L,N_Acc_L,Heschl_L,Frontal_Mid_2_R,OFClat_R,Paracentral_Lobule_L,VTA_L,Thal_PuA_R,Vermis_3,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Angular_R,Vermis_6,Cerebellum_9_R,Thal_PuM_L,Frontal_Med_Orb_L,Calcarine_R,Frontal_Sup_Medial_L,Thal_MDl_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_R,Cerebellum_6_L,Frontal_Med_Orb_R,Occipital_Sup_L,Thal_Re_L,Thal_IL_L,OFCpost_L,Thal_MDm_R,Temporal_Mid_R,Cerebellum_Crus1_R,Thal_LGN_L,Occipital_Mid_R,Raphe_D,Occipital_Sup_R,Lingual_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_L,Putamen_R,VTA_R,Thal_VL_R,Paracentral_Lobule_R,Cingulate_Mid_L,Postcentral_L,Calcarine_L,Parietal_Sup_L,Occipital_Inf_L,Rectus_L,Thal_MDl_R,Vermis_9,Rectus_R,Amygdala_R,Vermis_7,Cerebellum_8_R,Angular_L,Pallidum_R,SN_pc_R,Occipital_Inf_R,Frontal_Inf_Oper_R,Precuneus_R,SupraMarginal_R,Cerebellum_Crus2_L,Thal_VPL_L,SN_pr_L,Cingulate_Post_R,ACC_sub_L,Parietal_Inf_R,OFCant_R,Thal_MGN_R
Temporal_Mid_R,0.050925161307617865,-0.05966709503310834,-0.03275643741524371,-0.06595841560504391,-0.3037861460239754,-0.22128162297236467,-0.19091279337254627,0.6386818572434017,-0.455702378796813,0.2053089884003616,0.056881998519147194,0.7717099973610907,-0.09450310500392546,0.4358474041227151,0.8228547434607142,0.40573795378232047,-0.13035006303727453,0.13746824073654693,0.848738463176146,0.6367386826222227,-0.019594295311917427,-0.0335728480237837,0.5694897396699294,0.3650276879192407,-0.04605242584970449,0.08731754803947388,-0.25497276656040785,-0.2203703350574994,-0.7273992852586076,0.44889273716967487,1.0,0.8957758405840701,-0.1659326234893975,0.6202215251488201,-0.5186840545845108,0.48553098955218155,0.7048517701939122,0.11255626494599584,-0.22730945326954782,0.1501210752367646,-0.7507227200174508,0.1113601892154452,0.2799544134046486,0.05300701607091555,0.5940915160710515,0.7116861987227343,0.40849190336773006,-0.15416504880879586,-0.355289422229545,0.6532368144531412,0.6120885755165287,-0.663270341461941,-0.6478677578185547,0.7322204525587016,0.33288951246544185,0.373946791763065,0.27010820234001126,-0.46902853704933134,0.8631338719518696,0.07437591315473299,0.31461414388756404,-0.1565269262582683,0.509308047040025,-0.40523926471534477,0.5452187697718806,0.22168367861630034,-0.5946494260009081,-0.2609817379886026,-0.32719910861435825,-0.2979328278909517
Cerebellum_Crus1_R,0.06801659519088062,-0.08809311139371007,-0.0616999706026965,-0.17692195902825936,-0.2268036081009045,-0.3164076063840031,-0.3014778188186064,0.7363725559287347,-0.5380079507162467,0.2752045506275794,-0.04249331442861674,0.7067241470712383,-0.15584812465788483,0.2756397497231799,0.843700889598341,0.37331616548548485,-0.18942598169162095,0.1585431545423194,0.8326513986915994,0.7524672034485173,-0.05943808374251621,0.13922539499374464,0.445488777409017,0.47735034985696406,-0.12617923854324795,0.010593674862431492,-0.3232069955956469,-0.30433867327156566,-0.8429896167666233,0.40931963028873103,0.8957758405840701,1.0,-0.0899008225336545,0.5286630050161775,-0.42986151530723515,0.3999378860982835,0.7594544160806488,0.16790137897834556,0.0006143912353150512,-0.0035139341388347113,-0.8143434963268965,0.17196606501330583,0.30953056595356476,-0.012770092377601105,0.7049078309768225,0.7330378297407841,0.403924208688398,-0.047341144848017734,-0.4953664357932656,0.6153400487585821,0.5136583359899342,-0.7413277592454841,-0.7050819336357009,0.7640898759092208,0.5140381951712314,0.4443872603823389,0.13555070077089887,-0.6002190022720167,0.9304772540068622,-0.028498024750421562,0.19094226422470295,-0.3598638855819845,0.6920180113027836,-0.4229440403211678,0.5176166561376122,0.21478800920201527,-0.6666902423108824,-0.39769147684462114,-0.356736580711189,-0.24388139880009652
Thal_LGN_L,0.37034287019290796,0.48173561909558527,0.5106629605150436,0.05527971146010992,0.5356197081470141,0.4290045677016452,0.15530246704981754,-0.1722718301632232,0.3617190010558018,0.2775829535369941,0.23587569392247668,0.08488594000198556,0.17826943311308166,-0.06498264661379527,-0.046824091991773634,-0.20459286593716192,0.04887879864028076,-0.1333947073833903,0.00950085373019029,0.02815822784946495,0.16617049638771,0.22073093588029777,0.004719058539112176,0.28977418909271463,0.15916562315224128,-0.1715081610878738,0.4021490574662487,0.14532985967460502,0.30275083905579997,0.2698787580302426,-0.1659326234893975,-0.0899008225336545,1.0,-0.22855619357215703,0.3388060157848753,-0.1688912312216195,0.00021614560839146635,0.3600945639351659,0.26062368799545055,0.2242095159198874,0.2432188854930948,0.17652103114299608,-0.05614485783771786,0.5225982176963387,-0.2200160578095339,0.09045215170433611,-0.2537105523132725,0.25533323517460743,0.0445298538215912,0.06626010474172454,-0.050101391974667696,0.0840813663730098,0.23333983617871254,0.0700393601635767,-0.01988739342680949,-0.20697798720806593,0.24239744637994093,0.27726361431827984,-0.10472914731232548,0.042037553853447415,-0.006221979579777309,0.18631884099284715,-0.11048578873972024,0.07384376429126706,-0.4384367340326408,0.18031151694061767,0.09298001881298087,0.10353490823099039,-0.1008179470034432,-0.03997999560915369
Occipital_Mid_R,-0.2345687942425046,-0.27000375743727995,0.007378890387920569,-0.25188695593172966,-0.34024198052062044,-0.11581192671560223,-0.5006791304067326,0.4371793040338004,-0.5476380376778224,0.0704963986490699,-0.1284971124008374,0.38661469542245064,0.00784687054625969,0.8618467168530503,0.46836574953866283,0.5382841250941821,-0.5794766260264397,0.16054781327728662,0.5031418707728149,0.25564213963254967,-0.24916602850577121,0.048948939333526884,0.09730883454792139,0.39439437096020796,-0.0016608458533988635,0.7109286567444176,-0.40295824832035737,-0.45931588594729605,-0.5345042556499533,0.14973673576550234,0.6202215251488201,0.5286630050161775,-0.22855619357215703,1.0,-0.2288232594701996,0.9501063641217146,0.70497881724878,0.10823530572902326,-0.2645722653669446,-0.3407979264442431,-0.5600947242535436,-0.12483138615008446,0.4393702679520011,0.005639050583372328,0.4539557626394286,0.6236510416761668,0.7588602143181162,0.14495050230450784,-0.35647432784200866,0.5260979165746996,0.3551978826254267,-0.4012996123386875,-0.6305567062685755,0.2716839939511255,0.626358926468907,0.6358773285986101,-0.27357237134896817,-0.5751737354333214,0.6699642017445585,0.21829101831978834,0.5616963565724945,0.2763163587111866,0.4951516839943049,-0.7309326897812473,0.4283976292773543,-0.04526407013590002,-0.6172786666411373,0.41758742482306516,-0.29780978051646845,-0.22043599066805206
Raphe_D,0.08578906527839236,-0.045546180973216915,0.1281198409039412,-0.29554663522580976,0.09656875582548975,0.1839886567282146,-0.11888895521127356,-0.4153410273121153,0.23954849049446422,0.2532172152336451,0.12551402859736024,-0.2877075069500253,0.017372348514447154,-0.009540137972745407,-0.47034320875447355,-0.17658846731550606,-0.2377006517158581,0.0005099977514085596,-0.44930086145940007,-0.34889850987728255,-0.20266836294864002,-0.03218368661143763,-0.19722878257416562,-0.1253790276387923,0.18558904188733713,0.12490370845723651,0.1790202625633818,0.04587237338333654,0.39761684959781673,0.052093685217821754,-0.5186840545845108,-0.42986151530723515,0.3388060157848753,-0.2288232594701996,1.0,-0.11884140710883698,-0.20936501952419243,0.07928706412027005,0.01534952679300059,-0.24457310256877587,0.3388117697323837,0.11095963647386975,-0.22358064219115217,0.04058400271330492,-0.3508758566096961,-0.3363401693511393,-0.11201324886734527,0.24779242286735778,-0.14451513483514547,-0.25492699513424194,-0.47266605977968773,0.09122554024331554,0.42886364263813775,-0.5165599748141926,-0.032152914220006816,-0.10482719964125391,-0.11329802144139024,0.2232910432065231,-0.39352839925382777,-0.0748337838053115,-0.11590158502748997,0.36838164916379473,-0.11507096175998872,-0.13592975652439004,-0.5556884300384181,0.005215684239275794,0.20634725647777077,0.3327190698394072,-0.29556004247862644,0.5574520713030279
Occipital_Sup_R,-0.19319699245072822,-0.19846954029673974,0.10147335254955465,-0.21811459697021962,-0.2706513378523596,0.04434593057688042,-0.4165689107207145,0.40209931350676453,-0.42208432848404226,0.04857348755763931,-0.07898696170617474,0.3153656520535711,0.13892578357734847,0.8981730352494546,0.3802739001352569,0.5503639562095854,-0.5756635072642418,0.1414937495984238,0.38850754577390834,0.21332967204781275,-0.18064834946422512,0.1403426936519322,0.05772113702829847,0.4092682618626549,0.04070782105321325,0.7680684224892251,-0.39115250036129623,-0.3571311074666625,-0.4068412268009467,0.14408297873945144,0.48553098955218155,0.3999378860982835,-0.1688912312216195,0.9501063641217146,-0.11884140710883698,1.0,0.6547092966006837,0.1774136049435977,-0.16259634284730912,-0.32444500431044104,-0.42005432432088313,-0.06957184727544559,0.5234686152877209,0.0918643785229125,0.42983512643681293,0.5815982556293544,0.7998051322265365,0.159317826024252,-0.3277721880340583,0.5054371521400312,0.3140332577212856,-0.31327904303215875,-0.5201719374351638,0.16878383735198468,0.6277670524579397,0.6468624650487482,-0.2877535951242149,-0.4640921862505074,0.5663836818212438,0.3023876077832458,0.6682337058432557,0.39458459480844216,0.36646731223222984,-0.6560533338572758,0.35892192806467715,0.0019238940661290374,-0.5375638648043439,0.5595018870802562,-0.2753537036522186,-0.16712790771796804
Lingual_L,-0.017048035418382537,-0.11365938670320302,0.08281733684575775,-0.15776803278060372,-0.18599504365713684,-0.17598802950891967,-0.524691083425155,0.7019532298642714,-0.5571131733345142,0.15275471958547768,-0.13749267168512413,0.5344376128839575,-0.06429073041984341,0.490756093859346,0.7651642809818646,0.4882943187639557,-0.48141940900135205,0.18445299649329283,0.7586678460855748,0.5828955155899832,-0.2356927938152001,0.2754225740005123,0.36271765532618816,0.509189982386383,-0.08437216048204375,0.42263337570953075,-0.35483653067644283,-0.4555022721002742,-0.7418248566999837,0.22943539061903825,0.7048517701939122,0.7594544160806488,0.00021614560839146635,0.70497881724878,-0.20936501952419243,0.6547092966006837,1.0,0.274353608275413,0.021778125318924813,-0.2852479722597526,-0.6780436465729114,-0.0852088369945475,0.4928355111765091,0.08333883310940984,0.7151468067991922,0.8434417768457468,0.6984716777241055,0.34982161775150905,-0.5330320876209953,0.5400571051797283,0.3930906606363568,-0.5641998689919899,-0.6724551348629192,0.40072585006073963,0.7109876496281428,0.7165908647222127,-0.20207096095087473,-0.5891499165367641,0.8554264202201856,0.11390443267415579,0.3783012625565272,-0.12555722475656492,0.6270304859572059,-0.633002363943848,0.3388760380908602,0.16191208895424605,-0.7450529332822455,0.017108504834352608,-0.42900915283950175,-0.3167377446069164
Frontal_Sup_Medial_R,0.12786734992887155,0.4518937582223776,0.7163629705672055,-0.19346463967866373,0.5041047034983462,0.6642105538647929,0.26799911463512155,0.24263022558868655,0.01896843620333872,0.08146735451387421,0.3032080941827167,0.3349665395285523,0.5741846138075611,0.18349523077791816,0.3191664526514791,0.15931772446776843,-0.01727707421299377,-0.24605584399701383,0.23272426386817113,0.49352485012227376,0.2236269936326813,0.5661112629446893,0.20682761794449633,0.46545605880367386,0.31500259109513795,0.19819974855695283,0.26212704112717,-0.03571485351525405,0.08641288355891578,0.1662611599844766,0.11255626494599584,0.16790137897834556,0.3600945639351659,0.10823530572902326,0.07928706412027005,0.1774136049435977,0.274353608275413,1.0,0.60824465428099,0.20300220483207085,0.024459512005375855,0.4099336482373936,0.24740558395425835,0.48879657406330596,0.21060085313836635,0.35246658966309957,0.1916841276246033,0.060725006963416865,0.030456230000468473,0.25465917507317215,0.23584902163909863,-0.09491544823852845,-0.05099219836003541,0.328908838783571,0.20143972107641853,0.19640288506949283,0.27510088190494264,0.0039032146113229327,0.2082898783746595,0.32563792825899224,0.4513765796737,0.08901705439765613,0.04872382739274883,-0.06322795898955769,0.03699459494254849,0.5457501440835031,0.09279739200060352,0.08755059799676078,-0.05788063617086053,0.0306948810249958
Frontal_Inf_Tri_L,0.10032917276549788,0.4014014237372488,0.4900439099144255,0.013919482984025105,0.5977669162967717,0.4173674003041233,0.3203749738428434,0.2927084026525616,0.1589884259591546,0.026962574366129987,0.15506465831967864,0.046836631869324755,0.4810199735836334,-0.2630059753897679,0.06747984630379542,0.029249541635192867,0.06672700260764067,-0.026583844288841498,0.029411254580700073,0.388763410709627,0.2645085033398501,0.862077896046704,-0.11519060177432879,0.2918604096060961,-0.1435329120152996,-0.04828680199597733,0.0787049674168534,0.07282494368985787,0.048914090229791145,-0.0404158754980792,-0.22730945326954782,0.0006143912353150512,0.26062368799545055,-0.2645722653669446,0.01534952679300059,-0.16259634284730912,0.021778125318924813,0.60824465428099,1.0,0.10118942244602978,0.18755456112452668,0.35396627612813586,0.2567757239313238,0.36254863513199403,0.3194851361784176,0.152243934182578,0.0747590446989106,0.11409894170327867,-0.008825852935276707,0.034314214556120194,0.0939286061148086,0.11084412146115326,0.14920866404003005,0.17929780391308361,0.05129101207036433,0.1874384987292456,-0.007904233134100769,0.09022842266997275,-0.01645876532347976,0.17347960537711407,0.08544150446709901,-0.2526345492987665,-0.07269072579910585,0.2415144986604306,0.02414294178628753,0.30516799508520775,0.07598336692464916,-0.1726933714308875,0.2200225539448621,0.04511562701593376
Putamen_R,0.4169733570896997,0.6527154650966241,0.39933758191334173,0.46251066223402354,0.2573423882176318,0.41104086401861234,0.6694783777510138,-0.034016612069773654,0.5043260502556036,-0.03250455374779074,0.5241457373528186,0.38681273490200935,0.3655778587886504,-0.09541796028663202,0.17225578651314646,-0.10465138570165515,0.6091080073383653,-0.151535631279794,0.07963042472271079,0.26129819191302267,0.6201023735279503,-0.00936252796887063,0.30004140596569845,0.10816235736176538,0.09699802054889978,-0.4525076646672358,0.30801077406347627,0.6350156504035347,0.2847215998883547,0.414433672221603,0.1501210752367646,-0.0035139341388347113,0.2242095159198874,-0.3407979264442431,-0.24457310256877587,-0.32444500431044104,-0.2852479722597526,0.20300220483207085,0.10118942244602978,1.0,0.21422181250495406,0.4448100541687967,0.016909105633680546,0.39563127287164346,-0.17488178647099312,-0.06699953658215704,-0.4130445878090725,-0.4737225142602605,0.33750161085442726,0.28254355971188416,0.26456108396043415,0.10907277935278754,0.2519879973325413,0.3851831133920672,-0.4525905554318768,-0.45426984566283124,0.7101517619194411,0.44080672519034997,-0.11881871947155082,0.20214163455688736,0.16223268384909584,0.10199290823642422,-0.3991234949540171,0.6315170524039163,0.14663686910484486,0.46105372827331226,0.30126623069369474,-0.17446382538337013,0.2285242960611683,-0.07804701603464696
VTA_R,0.04288764796969939,0.31706207866881353,0.21493133061677835,0.18625967284741382,0.3522546443376517,0.4511270904558122,0.4973708705779177,-0.5786562193107481,0.6193742970190912,-0.11222800965035172,0.2389679739724494,-0.4708700607982601,0.31140882587930746,-0.26312105908655753,-0.6528829422767795,-0.2879409434086742,0.3160912079065863,-0.20800410234289163,-0.6566995012789096,-0.49482786629475795,0.3156608977891427,0.032353222948035644,-0.31762456822756374,-0.21779965004762583,0.11542147478770348,-0.0849455694006917,0.428960982065809,0.4362932034696049,0.8091911122046757,-0.21084353667401182,-0.7507227200174508,-0.8143434963268965,0.2432188854930948,-0.5600947242535436,0.3388117697323837,-0.42005432432088313,-0.6780436465729114,0.024459512005375855,0.18755456112452668,0.21422181250495406,1.0,0.06815220356498813,-0.1986718295670357,0.1472840811302545,-0.5784448139997614,-0.5535059639009743,-0.39670771653169695,-0.0391467001796536,0.39595192116658473,-0.41598496270242713,-0.3505907276698357,0.5992427193697392,0.7498809861909889,-0.5040096120072093,-0.4785158924767456,-0.441680136327152,0.09123993602280658,0.701351582728425,-0.817816691490783,0.11507316199363396,-0.04077896926974419,0.32803527291916196,-0.6817544284255909,0.5168638255405674,-0.37143905487864953,0.02810371341812207,0.6739569254831963,0.29082630940860227,0.39958977010347774,0.2687278201333307
Thal_VL_R,0.13693626747857351,0.3652191779440497,0.2567007802865976,-0.20727900012161132,0.1300472381856239,0.38151404617736184,0.5224895723468069,0.21197578346891904,0.21197437320660617,0.3805679415185058,0.6373366238137358,0.47867874819817857,0.47260570540222346,0.09453885078965273,0.14600665868999943,0.1916071259781477,0.25859066644787276,-0.12846175503805937,0.09666267437875481,0.49812554623446387,0.49758034355462843,0.28362774903012666,0.14520213800400167,0.3525326534755072,0.1227070148006593,-0.0911407474912631,0.19580303002804036,0.45112563191686095,0.08220223693017792,0.5058059837204643,0.1113601892154452,0.17196606501330583,0.17652103114299608,-0.12483138615008446,0.11095963647386975,-0.06957184727544559,-0.0852088369945475,0.4099336482373936,0.35396627612813586,0.4448100541687967,0.06815220356498813,1.0,0.16860350535802576,0.31821724308348387,0.14633513477865095,0.030789260861322696,-0.05754407063722798,-0.43125890333369077,-0.04588266563992412,0.3541966151238461,0.24528359212082554,-0.24417290071123976,0.20657231123201905,0.4662320786036725,-0.10289343735127356,-0.08826712893968461,0.568612333448867,-0.004665692556606859,0.02644009193307627,0.20478151512408552,0.36384145887207053,0.13084165139640092,-0.08817313188337136,0.3165670793969608,0.24516066013419677,0.6418082833480367,0.1716507280386049,-0.14682552408338895,0.021552704926088274,0.5290003587349905
Paracentral_Lobule_R,0.046055017764332434,0.22667560303916848,0.17045181433460765,0.13700157332515403,-0.02049361420712373,0.12750910914529603,-0.16380154004462458,0.7158540896073293,-0.17769798607180656,-0.06718108784935704,0.09188247925764273,0.3377587612446852,0.38190664768460103,0.4745819320844109,0.392882549417184,0.4980174338776426,-0.2868407544926343,0.3013027986677516,0.3221719449878585,0.5155940632422444,0.23473934494425017,0.5078654271639231,-0.057549876648657516,0.3817103279109174,-0.2714675678497777,0.4335028127024899,-0.45786887606967763,0.023776687220987504,-0.3968555346415919,0.1958744946266495,0.2799544134046486,0.30953056595356476,-0.05614485783771786,0.4393702679520011,-0.22358064219115217,0.5234686152877209,0.4928355111765091,0.24740558395425835,0.2567757239313238,0.016909105633680546,-0.1986718295670357,0.16860350535802576,1.0,0.3052835606323789,0.6215008022439683,0.4521654627989593,0.6255417340489549,0.030871072994628827,-0.3704353852464076,0.6149681197981479,0.2887092578657874,-0.17301103006258509,-0.3670547217118458,0.1517025249815359,0.4931079163430969,0.5764973520491343,-0.22404835307656615,-0.19191743551196086,0.3561890148724144,0.3872085262362916,0.6617472718861698,0.24393372143557213,0.07735451837139334,-0.11262657499519182,0.4117712210063719,0.38251080209010535,-0.5268130467877552,0.3422269194584641,-0.12323169597943939,-0.1969275422010921
Cingulate_Mid_L,0.3681088899907866,0.6693398070549432,0.6392664330095339,0.20260044187195325,0.5743893681556618,0.6772413954084996,0.3513752949333814,0.09074862159286838,0.2810668414676965,0.11527197173516378,0.4599052321840279,0.34998846537572315,0.6012439593226024,0.2204229278562648,0.17783727599595842,-0.017675732555412018,0.14280310528175938,-0.08475421957838977,0.2269818699893261,0.24331398163802404,0.4425049407974064,0.44497912726059874,0.0965532110502911,0.5238131351420321,0.11097101923951705,0.055243271597279375,0.20254722170740758,0.2128669834695162,0.1985825910734346,0.2602782112077026,0.05300701607091555,-0.012770092377601105,0.5225982176963387,0.005639050583372328,0.04058400271330492,0.0918643785229125,0.08333883310940984,0.48879657406330596,0.36254863513199403,0.39563127287164346,0.1472840811302545,0.31821724308348387,0.3052835606323789,1.0,0.018862501949573222,0.3288699993605921,-0.02939569010858854,0.08215068578202951,0.08172857717099545,0.3208456329595772,0.21073958959069114,0.11419283346680142,0.0646687288986837,0.2965371903476337,-0.04661672058927865,-0.016337295395649203,0.2958061320931512,0.2527252644419838,-0.05080050098734481,0.509161346219299,0.4257727257320439,0.37041627370753255,-0.22974577289715295,0.1581931180267099,-0.07065107013079545,0.44043605247272727,0.009602679938733007,0.22106079006113621,0.061764710432381735,-0.1449001523315147
Postcentral_L,-0.04351697735922103,-0.058019270799001564,-0.07270370584508659,-0.05622080633236377,-0.17650625993275093,-0.20573132376096287,-0.27225713824790226,0.9498294774841328,-0.4698781595920529,0.15292157467642126,-0.0582854085135796,0.49563053100873,0.056080521867770364,0.21500352616613985,0.620418403110811,0.5670435989780994,-0.3605182454773268,0.31102042984810147,0.6245619584477489,0.7044263717004304,-0.0006968965379736707,0.5480117183291059,0.31843478967272193,0.29605245088088256,-0.29832234016434506,0.31553136814709204,-0.4970177540539004,-0.22843322802696697,-0.8086808049886088,0.2139029197064375,0.5940915160710515,0.7049078309768225,-0.2200160578095339,0.4539557626394286,-0.3508758566096961,0.42983512643681293,0.7151468067991922,0.21060085313836635,0.3194851361784176,-0.17488178647099312,-0.5784448139997614,0.14633513477865095,0.6215008022439683,0.018862501949573222,1.0,0.631840689112286,0.7512290133301404,0.03724274748774091,-0.5910040209514444,0.5604933590284389,0.48576281045275443,-0.5419731995070325,-0.5463209776598041,0.42199026849678145,0.49297229177945534,0.8267546042515757,-0.1588597726658976,-0.46045607927197,0.7003924829645531,0.14259484808351902,0.3026474930092499,-0.36824690549030054,0.364289232802055,-0.30624736813880343,0.5544855331370264,0.2549175383158844,-0.7030786430040099,-0.24701216671998552,-0.2638720331593003,-0.17291580962697167
Calcarine_L,-0.04486385741493912,0.12159155802330666,0.2999640619598299,-0.09298339492903873,0.06802118232093086,0.021883165801951848,-0.28216909336795887,0.6553303121219233,-0.4741921175316435,0.06361885600046163,0.1290348509205421,0.6752081600857089,0.2225286136810889,0.4659654999317704,0.7840376032411929,0.45160121257976177,-0.2301259360886807,0.09530726919283607,0.9068530243204777,0.6100961799327015,-0.024497993311778744,0.42056023064134307,0.28846939669896926,0.6708084082633627,-0.06812146488111337,0.27575557954792906,-0.21065381944400535,-0.4032422229583394,-0.6356639180320517,0.15048770940844333,0.7116861987227343,0.7330378297407841,0.09045215170433611,0.6236510416761668,-0.3363401693511393,0.5815982556293544,0.8434417768457468,0.35246658966309957,0.152243934182578,-0.06699953658215704,-0.5535059639009743,0.030789260861322696,0.4521654627989593,0.3288699993605921,0.631840689112286,1.0,0.5268923423588928,0.22818692247436823,-0.3294312011867023,0.4947714274279001,0.555777000059183,-0.41189952192042345,-0.6484245254739197,0.6204156336340456,0.5108298263896851,0.5516739774189852,0.0075419924892779645,-0.4778087066218849,0.7540356196276615,0.3282654628678708,0.4726508921962773,-0.08587459582340506,0.4987643715133153,-0.4373535980500316,0.42074213276411326,0.22929807529506852,-0.621604907436763,-0.02435862050433135,-0.15897115966918166,-0.3575026553019934
Parietal_Sup_L,-0.15506845333532707,-0.1865552610211147,-0.02062131903476212,-0.1368413181248705,-0.26726227942096803,-0.07018302484231909,-0.4370771028981899,0.6563748787307485,-0.41939873860450294,0.07339172469098483,-0.17634629424528345,0.24268758441849547,0.07477319014660637,0.6323971600956145,0.3570483243527375,0.6377691157512263,-0.6641887258625103,0.2672868157749412,0.3765534039916379,0.3345777893093833,-0.17162644281724815,0.38581165231272385,0.14086781397303028,0.2566679290226151,-0.1662321111936452,0.8031548059137066,-0.48213338074226514,-0.32213525278490646,-0.5555804373206971,0.10514601270576858,0.40849190336773006,0.403924208688398,-0.2537105523132725,0.7588602143181162,-0.11201324886734527,0.7998051322265365,0.6984716777241055,0.1916841276246033,0.0747590446989106,-0.4130445878090725,-0.39670771653169695,-0.05754407063722798,0.6255417340489549,-0.02939569010858854,0.7512290133301404,0.5268923423588928,1.0,0.22516651566040183,-0.5130279478616699,0.5015327940327455,0.323318623236966,-0.35362103903377934,-0.4525934273265184,0.061531772728012,0.648914886540635,0.9259984278812669,-0.4154523422666642,-0.41437804994078137,0.5357379068891294,0.20750219133825334,0.5370106672667125,0.07861982999825066,0.28859711637692,-0.584066414818765,0.3704229733271153,0.11467286503609012,-0.6281752147364134,0.34118658084278974,-0.3403507305270562,-0.13485480405123493
Occipital_Inf_L,0.03526885551977676,-0.006601352111529114,0.1456688607168542,0.12748510363501545,0.1957241104614269,-0.04534043407754155,-0.462201402206015,-0.06280597606536031,-0.014260455470347613,0.0851401152644642,-0.3691060752627489,-0.29482433496184945,-0.22381040422000126,0.035030628233382675,-0.07144821568401873,-0.10186565209785402,-0.41578633489842737,0.054489842103390765,0.035580404898460434,-0.16171337932125257,-0.3173705531287,0.23171913393003932,-0.09487397692110729,0.21933979147141083,-0.12369238845331121,0.31121301243511823,-0.008071220623308218,-0.3202619751588795,-0.06001211602636749,-0.14235316503598142,-0.15416504880879586,-0.047341144848017734,0.25533323517460743,0.14495050230450784,0.24779242286735778,0.159317826024252,0.34982161775150905,0.060725006963416865,0.11409894170327867,-0.4737225142602605,-0.0391467001796536,-0.43125890333369077,0.030871072994628827,0.08215068578202951,0.03724274748774091,0.22818692247436823,0.22516651566040183,1.0,-0.06919793943886594,-0.11199864909079771,-0.18658437572445677,0.115778948401006,-0.03519815213226467,-0.2439825234003972,0.4084680967071818,0.33644850036182683,-0.5274469642061966,-0.17896993941046754,0.06882251736203952,-0.046345233603528886,-0.1311064997981624,-0.07172485759035632,0.23289575337063248,-0.40651648379141175,-0.3413298859830586,-0.201841169209608,-0.2678664391657927,0.21005691890619196,-0.12092515811810092,-0.29407422227819774
Rectus_L,-0.05720199303772978,0.2588154022987235,0.2693746876884463,0.31341481810921473,0.32835366483938977,0.3300730681519462,0.5104836020958025,-0.5431522168498528,0.45546805065492124,-0.34612388129371013,0.11193669607117337,-0.30849053517958863,0.17722555461369738,-0.2503942534881452,-0.3368898576483467,-0.4370261851968908,0.5464984940665568,-0.34063719634718187,-0.30130821412855724,-0.3785279312777857,0.21578455192512533,-0.1520732653677678,-0.11170498189572896,-0.15540181812584938,0.2501235714831926,-0.28289352098391374,0.4689030762265505,0.18898749170671594,0.6501226845319196,-0.3435189350761127,-0.355289422229545,-0.4953664357932656,0.0445298538215912,-0.35647432784200866,-0.14451513483514547,-0.3277721880340583,-0.5330320876209953,0.030456230000468473,-0.008825852935276707,0.33750161085442726,0.39595192116658473,-0.04588266563992412,-0.3704353852464076,0.08172857717099545,-0.5910040209514444,-0.3294312011867023,-0.5130279478616699,-0.06919793943886594,1.0,-0.47507966060521306,-0.12512142941745955,0.6309895530470908,0.36925772507401383,-0.08852252413885117,-0.48947731846023695,-0.5726795110979894,0.2747744362514255,0.2996010911507875,-0.5010777515241834,0.03113453168225479,-0.12389447939843064,0.081583089068635,-0.41663555616939557,0.4660183421995345,-0.22225598653767384,-0.11021190264297666,0.651946363183038,0.0687865147668616,0.5988803064783846,-0.14380265284346067
Thal_MDl_R,0.3651033819880298,0.28828050596435295,0.18568441528104898,0.14281050941279813,-0.11512199021023083,0.02937810440836275,-0.10047485726663608,0.6407894265686059,-0.09416709038209432,0.3147324615033951,0.16040095289370818,0.6414603779195861,0.1323729279204105,0.5413577497082426,0.5491885590931233,0.4520448863214159,-0.27758991149831036,0.2965796617863673,0.5099993604947294,0.6450644033081686,0.2831233112546652,0.2296302115814319,0.2789368779166193,0.4359491691591985,-0.2317869921815741,0.28825995729404963,-0.2975138624209714,0.15628790781388202,-0.5103017378900887,0.7281281656168662,0.6532368144531412,0.6153400487585821,0.06626010474172454,0.5260979165746996,-0.25492699513424194,0.5054371521400312,0.5400571051797283,0.25465917507317215,0.034314214556120194,0.28254355971188416,-0.41598496270242713,0.3541966151238461,0.6149681197981479,0.3208456329595772,0.5604933590284389,0.4947714274279001,0.5015327940327455,-0.11199864909079771,-0.47507966060521306,1.0,0.40427544338634075,-0.4734516890956581,-0.3728769713263103,0.5077230365566873,0.4220949919793319,0.4401158109863513,0.08134678426116537,-0.2082322926957596,0.6086996957546436,0.17264208912470827,0.5081644379150206,0.13784512205907432,0.25150307436209346,-0.24481822868574174,0.4445260607825647,0.45774188740417826,-0.6200176942161266,0.10331253000126757,-0.39554517845100495,-0.16251056854023108
