,Calcarine_R,Cerebellum_4_5_R,Cerebellum_3_R,Vermis_9,Thal_VA_R,ACC_sub_L,Precuneus_L,Frontal_Mid_2_L,Vermis_6,Postcentral_R,OFCpost_L,Thal_AV_R,Angular_R,Frontal_Sup_2_L,Occipital_Mid_L,Angular_L,Frontal_Inf_Oper_L,Hippocampus_R,OFCpost_R,Frontal_Inf_Orb_2_L,Thal_MDl_R,Thal_MDm_L,Putamen_L,Cerebellum_Crus1_L,Thal_VA_L,Occipital_Sup_R,Cingulate_Post_R,Thal_MDl_L,Lingual_R,Thal_LGN_R,Heschl_L,OFClat_L,Thal_Re_L,Cingulate_Post_L,Cingulate_Mid_L,OFCmed_R,Precuneus_R,Parietal_Inf_L,Paracentral_Lobule_L,Vermis_4_5,Frontal_Mid_2_R,OFCant_L,Occipital_Mid_R,Thal_AV_L,Cerebellum_6_R,SN_pr_R,Red_N_R,Calcarine_L,Cingulate_Mid_R,Parietal_Sup_L,Temporal_Inf_L,SupraMarginal_L,Postcentral_L,Cuneus_L,Cerebellum_Crus2_R,Heschl_R,Frontal_Inf_Oper_R,Amygdala_L,Thal_PuL_L,Temporal_Pole_Sup_L,VTA_L,Thal_PuM_R,Precentral_L,Occipital_Inf_R,OFCant_R,Vermis_3,Temporal_Inf_R,ACC_pre_R,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Cerebellum_8_R,Cerebellum_Crus2_L,Cerebellum_Crus1_R,OFCmed_L,Vermis_7,Thal_VL_L,Supp_Motor_Area_L,N_Acc_L,SN_pc_R,Raphe_D,Thal_PuI_L,Frontal_Inf_Tri_L,Caudate_R,Thal_VL_R,Thal_PuL_R,Cerebellum_9_L,Thal_IL_L,Paracentral_Lobule_R,Frontal_Sup_2_R,ACC_sup_L,Cerebellum_9_R,Thal_MGN_R,Supp_Motor_Area_R,Frontal_Med_Orb_L,Cerebellum_8_L,N_Acc_R,Thal_PuA_L,Parietal_Sup_R,Temporal_Pole_Sup_R,ParaHippocampal_R,Frontal_Med_Orb_R,Occipital_Inf_L,Temporal_Mid_L,Temporal_Pole_Mid_R,Thal_MDm_R,SN_pc_L,Cerebellum_4_5_L,Insula_R,Putamen_R,Thal_LGN_L,Occipital_Sup_L,Rectus_R,Amygdala_R,Rolandic_Oper_L
Lingual_R,0.8598443182704857,0.743843338982135,0.39885312021584446,0.5591912598102504,0.039328080815708745,-0.6648232851003267,0.6431765910788665,0.6600777888193133,0.8462115272191449,-0.093985218278458,-0.6827568837400283,0.44723868263823385,0.5027519689795246,0.7298112304893808,0.17498807536537153,0.5897665366157195,0.32283233640286463,-0.26117641363272764,-0.47975079067872245,-0.7161554436854551,0.6423404296114107,-0.2549840911752972,0.29745401120381204,0.5562438263987668,-0.3637066555659847,0.5941852774512146,0.32380502005535067,-0.04014006355342207,1.0,0.729826452507286,-0.12834845433816314,-0.6905103184961728,-0.2857958266819234,0.41577438204451656,0.22599316102779965,-0.22186762588359016,0.5059502494757541,0.7017149463817068,0.7618975298572566,0.6851672715742012,-0.03821376564864108,-0.7371361520113007,0.645641754630523,0.40176187558015963,0.8915164367524174,-0.3108201730074393,-0.07755516665756153,0.8823690886362642,0.520341444645237,0.596770407255735,0.033790432634825465,0.5815135513978094,0.707602597897835,0.6164390330730055,0.5304966769393024,0.3483301611018409,0.25349758437010056,-0.38582772605105686,-0.2452590819343846,-0.6209829774320784,-0.4526429167405622,-0.491127545366779,0.6997481577419294,0.8441183449777182,-0.3123479298025991,0.10290446425369493,0.6613622727989594,-0.45670074574870917,-0.33168243706924794,-0.5420336779375335,-0.18878112241914055,0.5593940987500776,0.5008582923712152,0.7849270264925028,-0.46521408353454896,0.5797271379046705,0.060332322641843905,0.7546546308283464,-0.08403127159912553,-0.4974497013177166,-0.34951826940590686,-0.37255855929450327,0.08459503496188413,-0.21004477258195187,0.11315176793123985,0.41141434599830434,0.3835493465512875,-0.3027381670060804,0.5448644663123575,0.6402701572710596,0.07389932924532205,0.5470130846519763,-0.292451981923967,0.666376581816076,0.1578069647285477,0.6306205756588995,-0.7323807974522876,-0.4894828697267047,0.19225575256884608,0.4130738095473089,-0.20159806568408736,-0.09020460711629517,0.09285067653425336,-0.3104201719875941,0.8517568853803441,0.3133609478577089,0.1252112520704706,0.34745899091596544,-0.4835461914070226,0.01334233955957017,0.021870219689228164,0.2879182326876291,-0.5294621928829737,-0.6542705712447552,0.39313345505154945
Thal_LGN_R,0.5762681736135866,0.5734686763129134,0.2747547508100913,0.3715343597699666,0.0705104797489448,-0.6369713963882999,0.5930828731161636,0.44538392814636074,0.5886018041285196,-0.00635952439070974,-0.5752971185619327,0.26119502901462455,0.5765087470288153,0.5265670931963913,0.18293067457294337,0.51257547264792,0.0575245386867313,-0.08923557373464444,-0.42580693281331317,-0.6571364330604662,0.6877917289349373,-0.1663364650546678,0.1733362061895295,0.3413048608310844,-0.3592989225483795,0.6309434159188462,0.29782705980763946,-0.01870658043232253,0.729826452507286,1.0,-0.3581582064264494,-0.7092447255476994,-0.32817729171810317,0.3617841738631975,0.03432635501247506,-0.28511215929415584,0.5072661663710045,0.5838737432934084,0.6165650816976648,0.44018515452164125,-0.17609891630974522,-0.6228672400276731,0.6612987476157021,0.27766740391996203,0.6921336318694509,-0.24900399474157392,-0.18668273068682742,0.5891670231702194,0.3728397920904121,0.576167252727246,-0.14911336734566474,0.44977437597475234,0.5789590874893974,0.6106412121915107,0.37948066048283224,0.15566823552267706,0.0939168717461108,-0.4396362262227918,-0.3423359540924623,-0.5877648317806734,-0.3606041003764049,-0.34243483397044633,0.5481323327735259,0.6914727546012475,-0.36021350252373247,0.07514500582104125,0.5493626682630981,-0.4253908596797838,-0.45673240571047796,-0.5000283625756875,-0.20588343772555234,0.478424071300462,0.3712118054098478,0.6328896697488473,-0.36663596915345814,0.38765322933061896,-0.11120694448778286,0.6182053384581002,-0.0683176374304755,-0.46177007423678496,-0.20524546079273515,-0.4131210064700983,-0.15607429753870805,-0.012059363318489634,0.21374911585831596,0.3146800561337917,0.32244021524090577,-0.07271953493518896,0.4954180725322481,0.43547694665568754,-0.0856974205799032,0.5475801818608985,-0.014856320258216689,0.5647496262534072,0.27414362684698984,0.5213032329535937,-0.6681732405904232,-0.4962472149243789,0.3211350823477214,0.28483311546764845,-0.0988060876025485,-0.12311362259449112,-0.05379390671760716,-0.3889339836906836,0.6875314862983009,0.44946806893229907,0.20869260591450314,0.210275110291376,-0.5148838509821922,-0.030747329702876015,-0.12734194862134743,0.39069419363746444,-0.5607155396728079,-0.47816669797054245,0.11441415085313733
Heschl_L,-0.038638849966243616,-0.05984607352689998,0.052972796706325535,-0.06302582329100785,-0.19144237928710897,0.2582758036754385,-0.08848031454629773,0.02374722744906574,-0.07151223290954492,0.22920105917729583,0.3609233011303652,0.37538752849755325,-0.23894321415809167,0.01960990044635148,-0.06434291333479612,-0.21968977656564953,0.5216218583147486,0.19478806087271583,0.43989804097375773,0.46763383073604337,-0.11512199021023083,0.43609143494062297,0.4238579626653585,0.026233434717537037,0.5187052704918863,-0.2706513378523596,0.1368772251401196,0.27180028348961643,-0.12834845433816314,-0.3581582064264494,1.0,0.5288352584574397,0.356276534472328,-0.03874426606450247,0.5743893681556618,0.31387651839196395,-0.02932082140871306,-0.2298950653453747,-0.14961098778579862,0.17790604849271202,0.5509053681062299,0.3049350410323559,-0.34024198052062044,0.25418125883612525,-0.1485968771164758,0.29457100629691463,0.02931161225880819,0.06802118232093086,0.34749096893030706,-0.26726227942096803,0.576995947978834,-0.08893947717369068,-0.17650625993275093,-0.22899523171887307,-0.3089690806465952,-0.030367412345098276,0.15813893558556838,0.49689350609522437,0.1784720374018878,0.49258908697232906,0.3695082632141136,0.05388300517039537,-0.08115985271000274,-0.24571180792230907,0.27735706936685905,0.15638286766829151,-0.23222951575865197,0.45468652804585746,0.6900255272760488,0.2466147239969938,0.36022109220864557,-0.2177362810453843,-0.20645748081120302,-0.2268036081009045,0.17112866156249007,0.09527805459157783,0.5856185822713574,-0.15874024137039922,0.21428990704275092,0.349956675831791,0.09656875582548975,0.4153836649443396,0.5977669162967717,0.18486273672606954,0.1300472381856239,0.00597199296734592,-0.0012664967916905787,0.06985128621300851,-0.02049361420712373,0.31987559966518886,0.5100598724788538,-0.32163349758044224,-0.1873283203081721,0.00530428749298598,-0.21868162191401472,-0.16776759546612882,0.2855235044421353,0.27052840492796115,-0.0627775040924406,-0.17355366506384526,0.18243686854414234,-0.01225822182541605,0.1957241104614269,0.45894367444998097,-0.25705803740900357,-0.11396814368476316,-0.1418737097351354,0.3138783206514357,0.5707079192958863,0.2573423882176318,0.5356197081470141,-0.1872136993573076,0.3606023682810097,0.24299471031147618,0.46990142958098724
OFClat_L,-0.6716814511080691,-0.6320288257650386,-0.44648486597837744,-0.4865161613822643,-0.10346634802530873,0.6595123014760073,-0.4386800384689226,-0.6222906035804493,-0.6829027768460338,0.3476802376454584,0.7884352219993543,-0.20356758532510913,-0.34079169440960067,-0.6614204658322418,0.07170019624438893,-0.48058146126830936,0.040337043258508905,0.2317972537369147,0.6251161769790309,0.8811819773317239,-0.6017168257876822,0.370098208654307,-0.10643552176217948,-0.38069814135030344,0.5045189788846101,-0.43399121217706665,-0.1973681945641853,0.04183139873132157,-0.6905103184961728,-0.7092447255476994,0.5288352584574397,1.0,0.45224665266077724,-0.33942593708276236,0.14202139817137013,0.3971310346172085,-0.26855437511759567,-0.6426872570511181,-0.7392979835114009,-0.36771252263092197,0.4060831074793474,0.7850257134096706,-0.536841522260362,-0.2508421874336955,-0.7690527999243407,0.37348790915949553,0.04528362938585424,-0.5388780721172453,-0.21499038108046556,-0.49134816778450435,0.43015027824883817,-0.5104422964149773,-0.7104292791674022,-0.41641794541610183,-0.5478898523652685,-0.4130503459624324,-0.0521504621402848,0.7656190878508089,0.1778664970547461,0.8912881970385137,0.5249476383593106,0.26478403475850415,-0.6831478144933669,-0.7641659180495536,0.38196604624876945,-0.004522292153457388,-0.7888975333122371,0.6851819290702469,0.6857171005857928,0.5466620548366677,0.4656943827410694,-0.3617271237368069,-0.4409012313523669,-0.8012817703377308,0.4263092154110935,-0.5103541026914856,0.22548631006853992,-0.7663563576590074,0.08829982561014821,0.48776083315543733,0.43711501473615755,0.448598062863422,0.23099266531821142,0.31867717096514536,-0.1069252147156101,-0.3055761488858436,-0.4735444556977769,0.16808036255018294,-0.3990423706358451,-0.26088191033422603,0.22798129228175995,-0.5100338923868044,0.14323788947592797,-0.5307997518821506,-0.29779130396334424,-0.467151583619003,0.6748187450782713,0.37199578114585646,0.0316900074766653,-0.4533740825581773,0.1258624040798525,0.1389186569826559,0.24294082259860791,0.6824465234340469,-0.7896516699661189,-0.3649402566737829,-0.2057972624608453,-0.09991422483041651,0.6771485840699784,0.011802415105425268,0.31478768777051197,-0.12633714683971495,0.681105412877829,0.6251552318018755,-0.0364097622839764
Thal_Re_L,-0.17075491428261413,-0.0896473150491534,0.11725287354492182,-0.07225085975408393,0.08430480191069928,0.5899104622385734,-0.3742404357672274,-0.36262426455981095,-0.21548800696912124,0.053378360912245015,0.569385035736206,0.18168948432376703,-0.2593088322344674,-0.3218296396461854,-0.26735423795563806,-0.48594306579249735,-0.09532205965645894,0.46995954667412515,0.44790857319742267,0.46588302258982656,-0.2975138624209714,0.40006104178692575,0.16849138115497525,-0.136806015711052,0.4386614189099762,-0.39115250036129623,0.10876394956824129,0.1816843686111535,-0.2857958266819234,-0.32817729171810317,0.356276534472328,0.45224665266077724,1.0,-0.08039298831668258,0.20254722170740758,0.24289073768485606,-0.1050565062776432,-0.5164205004307348,-0.48942590984055445,0.005437731734528549,0.4214106952142659,0.528530777499388,-0.40295824832035737,-0.08713760935271622,-0.27477687124927425,0.4085948779181851,0.07616330856919772,-0.21065381944400535,-0.014799088816790967,-0.48213338074226514,0.28852213712827185,-0.4545128034153955,-0.4970177540539004,-0.3820141744782075,-0.40734309504365,0.14452742358030785,-0.03760997662645121,0.4426103638018737,-0.010527916735651037,0.4986486765468587,0.4258716541043368,0.21339807214904416,-0.46080756424267294,-0.35977404521379247,0.18875883431912635,0.23618883216080014,-0.17939087933802017,0.5767096217670239,0.2946152753686103,0.5298299125648815,0.08186761774710946,-0.3867196919988315,-0.2692739402025596,-0.3232069955956469,0.5340813729727683,-0.006239861391246213,0.3235456596493284,-0.48071525330065046,0.05413851117289729,0.38562403265881284,0.1790202625633818,0.600103376295858,0.0787049674168534,0.27040062014603794,0.19580303002804036,-0.26567787613917676,0.025945415089865566,0.2701562664020066,-0.45786887606967763,-0.03616141642027014,0.10982732102976848,-0.36360888342142644,0.13225785333517273,-0.4016315292179381,-0.29585250217741604,-0.34696194042141154,0.5438051668859211,0.4209581684561717,-0.2094138747375389,0.16703004109320713,0.4025846030038399,0.29558934393871816,-0.008071220623308218,0.16338371374658495,-0.39376398953977476,-0.017752275188141146,0.04007241952786346,0.24054683560768853,0.5213293863124117,0.30801077406347627,0.4021490574662487,-0.28103797777707573,0.28776375747387434,0.4795647623907107,-0.0037071714896015732
Cingulate_Post_L,0.3542464832362873,0.49373385641333234,0.38008709324404955,0.35452159823230844,0.038786872565883666,-0.1333313282738866,0.47118544924688904,0.34470071583705586,0.4050843466061304,0.2361934473863509,-0.18246265981269044,0.4634312525949086,0.3421152146084011,0.4297161661354881,0.051646998963626276,0.3148067384760999,0.28187754339490134,0.0594393577967976,-0.1259106591351789,-0.26663636527188445,0.4716370165090035,0.15841073761335123,0.27963602894352696,0.08156924038030851,0.1337309518007756,0.24233396308190613,0.7308187868866802,0.45049255995035714,0.41577438204451656,0.3617841738631975,-0.03874426606450247,-0.33942593708276236,-0.08039298831668258,1.0,0.40122562030333236,-0.0970436477007653,0.6330623014628217,0.3546457460398953,0.416437896118146,0.5390370842802797,0.31266847162927197,-0.2432323549126865,0.23330005810140259,0.4880749414108276,0.41765363846465364,0.08909601244169087,0.10351374323529976,0.33689051686577515,0.5333862068868492,0.3136848137200653,0.24539084439805672,0.2925958637812458,0.3699883425553803,0.36012403332155685,-0.03399578173208853,0.20710946429250243,0.504810943621478,-0.19396176011747665,0.1360865696621205,-0.22882052849608087,-0.09796124337177065,-0.00737969168908414,0.37876237762360054,0.17436980106132008,-0.05824542377234736,0.4171320727852278,0.25395493287432097,-0.03288362496656197,0.06590243400339825,-0.1507105262644474,0.13195972191345415,0.19405280431570227,-0.04642661745614253,0.2478739755797797,-0.08323920213846744,0.3601531683081118,0.34662369306882423,0.37460179945483085,-0.018288975013476833,-0.08178440234892709,-0.2225547588618324,-0.1074720917187408,0.1712587700397115,0.12685034975818701,0.4384553126628584,-0.00902429377482589,0.42671597150857743,0.165710694481793,0.45285183031562787,0.5649206250927329,0.30187623384629136,0.3944601532238825,-0.026297570039355896,0.4911764938324891,-0.05596056546820948,0.2765743313867978,-0.2545365130220488,-0.005894251046550262,0.2568370426259145,0.23617125583659784,0.1368615728655818,0.07991052837646065,-0.22467737645849892,-0.12604152344379566,0.28049808546860977,0.21093357779228913,0.3454856148216577,0.3995198022659722,-0.049031915099970666,0.29162099302261013,-0.07318724058579246,0.2912616503979671,-0.15881614648241527,-0.22245348501233037,0.4644022256243611
Cingulate_Mid_L,0.2269818699893261,0.34998846537572315,0.25397119571020055,0.21073958959069114,-0.17615172458733452,0.009602679938733007,0.2566765542707087,0.09339619986644469,0.17783727599595842,0.44551735996546643,0.1985825910734346,0.6691655511811196,0.2204229278562648,0.18090475791760172,0.02311530211653487,-0.016337295395649203,0.44497912726059874,0.30821108068092073,0.31906227918037816,0.18879147969146284,0.3208456329595772,0.4950125811044558,0.5535225258960761,0.06071306270894372,0.4168683578942017,0.0918643785229125,0.44043605247272727,0.4425049407974064,0.22599316102779965,0.03432635501247506,0.5743893681556618,0.14202139817137013,0.20254722170740758,0.40122562030333236,1.0,0.07777683997910913,0.4257727257320439,-0.016085564479901927,0.09074862159286838,0.5107251128889633,0.6772413954084996,0.11832526986257859,0.005639050583372328,0.3837935327565882,0.19022850740565792,0.3926350134865493,-0.05154451819008489,0.3288699993605921,0.6900490891974952,-0.02939569010858854,0.6115732016545179,-0.0008051920351118917,0.018862501949573222,0.14548948260926758,-0.24235527272853635,0.11498819857279154,0.509161346219299,0.2679699453051988,0.031531181793106274,0.24595055592303047,0.2810668414676965,-0.05789971043144911,0.0746252129681089,-0.05080050098734481,0.061764710432381735,0.4599052321840279,0.028248697320448133,0.3479707327569682,0.4379789817580519,0.06399121109072164,0.3474341120667658,-0.04661672058927865,-0.22974577289715295,-0.012770092377601105,0.1443742603428462,0.2965371903476337,0.6693398070549432,0.07892354630579153,0.20260044187195325,0.2527252644419838,0.04058400271330492,0.3062893357885587,0.36254863513199403,0.329362046739189,0.31821724308348387,0.1266108209750856,0.2825064075386536,0.2128669834695162,0.3052835606323789,0.6518525279666444,0.3923230594357384,-0.017675732555412018,-0.1449001523315147,0.3726791837959745,-0.08475421957838977,0.0632923459487252,-0.008549090305757448,0.09058409737329082,0.16704281625877299,0.0965532110502911,0.31436135922721187,0.11097101923951705,0.08215068578202951,0.2368709044385541,-0.040293841557189264,0.2602782112077026,0.006070466401281422,0.662522723653764,0.41477820172881247,0.39563127287164346,0.5225982176963387,0.055243271597279375,0.11419283346680142,0.0646687288986837,0.5072108644351522
OFCmed_R,-0.21149391604598092,-0.3107426235490713,-0.15710417513822225,-0.07351478691880772,0.28004995213841705,0.29959421742997233,-0.10323169396582046,-0.20586642848790818,-0.20513217139060294,0.28241847259541897,0.3584304680880073,-0.11717001259681437,-0.11108543371061395,-0.2661890998091637,0.08055305927884733,-0.1731809331341796,0.1995404414422477,-0.157129292750198,0.14488883271812125,0.3484458991274149,-0.3912621771447222,-0.0723854055569295,0.15427141532384575,-0.25474244024075854,0.2971901230338841,-0.0874012873348646,-0.20470102309510016,0.12760211445180347,-0.22186762588359016,-0.28511215929415584,0.31387651839196395,0.3971310346172085,0.24289073768485606,-0.0970436477007653,0.07777683997910913,1.0,0.011303423785576014,-0.24947508723526127,-0.2307593238170333,-0.041742538689512866,0.2507139399550351,0.34403140236497803,-0.13679276857759834,-0.016219500717996913,-0.3681807832499879,-0.11654650324716864,0.4919098302917299,-0.10621665582972988,-0.18028120912984436,-0.14767438621778975,0.2078557695396422,-0.1588426438603151,-0.24932886288886671,-0.07475537712146668,-0.3702331063015804,0.039471168647437195,0.18252101874707552,0.3314604833060309,0.2690662229984275,0.3557326719847755,0.12284051546799571,0.24612765967565636,-0.2605318792375389,-0.35893621699279293,0.6325220447164174,0.019373960476201213,-0.42186336186823603,0.22306017979980747,0.4677635757203326,0.23764251614796805,0.4993159529667757,-0.23743292126403845,-0.3162001698866308,-0.4296697652198008,0.17350933021154513,-0.203126224401429,0.16541528056153215,-0.2622597807914326,0.2424309770104243,0.1056353314969668,-0.11353905181859751,0.20047444337744494,0.2092241214926769,-0.17860885939391688,-0.17883428035568474,-0.23908166608446024,-0.15799616576463124,-0.008743695135033267,-0.033571951016035446,-0.019219827597746174,0.23321837400843956,-0.20404938595964708,-0.1922055356016474,-0.09936073076983583,-0.13766454952443874,-0.32940451994395037,0.36832574689124464,0.24338570752772531,0.08550625603446779,-0.28359703676956993,0.007253794768322836,0.058205169051093936,0.10229715008941867,0.3633906669968336,-0.35466425531452955,-0.5147522486645953,0.0235821629304164,-0.11753429398173942,0.29466288810647884,0.063166901631564,-0.05115834478300408,0.008226005911387209,0.6162743520839751,0.14789474629808927,0.38001495962774984
Precuneus_R,0.3425804841420789,0.460282207175431,0.23009378059701255,0.40632622076039465,0.09575587450210192,-0.17293526198202305,0.7469791380355161,0.14975760469805,0.3889936276363421,0.5677667634546684,-0.08664017441001176,0.4533580604559723,0.7595074292202945,0.26314455007365944,0.3230681362910742,0.3789731023288915,0.29720019881740245,-0.0333754015798481,-0.09241557838369399,-0.2416527392720265,0.5081644379150206,0.023354200650726804,0.37860417796941415,0.09489660835121286,0.09811721999033247,0.6682337058432557,0.5726483150148912,0.3121255667161794,0.5059502494757541,0.5072661663710045,-0.02932082140871306,-0.26855437511759567,-0.1050565062776432,0.6330623014628217,0.4257727257320439,0.011303423785576014,1.0,0.3605918890893317,0.36166031203306487,0.5949067195904373,0.4790239839946335,-0.17746636034244068,0.5616963565724945,0.4035591172009692,0.40753656067603755,0.05451024119740395,0.18280243738913365,0.4726508921962773,0.5720375961049572,0.5370106672667125,0.3216800410656462,0.21760105153817283,0.3026474930092499,0.7156407808860766,-0.10987288633780057,0.09230430045927149,0.5818261532128814,-0.02105678040244353,-0.08715140836891497,-0.07167515204151965,-0.12740428666582876,-0.13749074824596597,0.25442356044639675,0.22661239201279526,-0.03200006679403932,0.4028603100923401,0.13531099965132543,0.09324712115671134,0.07460835732072854,-0.1897599539467979,0.35874069154956856,0.39090330355042285,-0.0750075805684173,0.19094226422470295,-0.08355982669584619,0.2591081161436858,0.27487008884005615,0.29652844857416627,-0.09719632769324164,-0.12947839353451238,-0.11590158502748997,-0.2104851717106512,0.08544150446709901,0.1949350951380079,0.36384145887207053,-0.02264276226786858,0.29741876120501004,0.0341083685085987,0.6617472718861698,0.6778382735985764,0.35529695262080657,0.4987582484476576,-0.010120303606603,0.5954368195382302,-0.06450100200292608,0.43860130872129116,-0.34299773483910756,-0.2525764452202237,0.7107557343446048,0.06555940252161119,0.04222636495976102,0.16899596801557112,-0.1311064997981624,0.0027051329184006804,0.26613482944273886,0.18891221202597508,0.357569397191362,0.43056517451830656,-0.06261514705513249,0.16223268384909584,-0.006221979579777309,0.5940061551208153,-0.11614324389685146,-0.2723333155884825,0.5247367710859271
Parietal_Inf_L,0.5524242618430624,0.3971753584584553,0.10687809999953721,0.44013473330722447,-0.02075624980076098,-0.7132453920302712,0.804500448193169,0.769905661821609,0.534658140337383,-0.1536323937679959,-0.7528147815993159,0.13640379495809205,0.3709068517823801,0.7300499665043756,0.42983690960026794,0.9361657817221787,0.5156091319839033,-0.31747646157568654,-0.3802381897043076,-0.6513964611282652,0.5405733440893926,-0.342359349602499,-0.05147418534986407,0.3385471067042084,-0.3585360535717428,0.5821890169303122,0.20462529078499495,-0.0992416265347817,0.7017149463817068,0.5838737432934084,-0.2298950653453747,-0.6426872570511181,-0.5164205004307348,0.3546457460398953,-0.016085564479901927,-0.24947508723526127,0.3605918890893317,1.0,0.8778029438846513,0.35465336143815196,-0.18522082700713216,-0.7907379607525085,0.5867356331993766,0.2627666488533341,0.6583594322979693,-0.3726927445115808,-0.09307425532227188,0.6277643877332538,0.4384812474786006,0.8893944624795466,-0.09801149989486467,0.9424231190739267,0.9509721038533016,0.6741292072768607,0.526661207584869,-0.028760943143355144,0.1712316956518943,-0.4030343796886018,-0.01534895977814041,-0.6219519315196799,-0.4873271506251137,-0.4064542911579056,0.8980270076786435,0.6780981470316908,-0.3520107819395928,-0.13872442493351878,0.45505266032332614,-0.5634340557422798,-0.16246315095809408,-0.5776226737808093,-0.22414237184424532,0.6014545506106465,0.3825150356797237,0.6239503259145047,-0.6815047972568541,0.2804158091815294,-0.12775639481860582,0.7932572831674203,-0.118747277342002,-0.46452436893667387,-0.23729769640573645,-0.69424048159787,0.24797637816496113,-0.13148600392189175,0.04503898472979572,0.5065022321974406,0.21126468230862994,-0.3074800186622633,0.624351036114473,0.47260823482602116,0.2477547886705611,0.631231855132761,-0.1634501612584735,0.5852133362446709,0.30733959656211873,0.6360809917477153,-0.7295911956180718,-0.6152469870769444,0.3403955666721975,0.27865699586979015,-0.3321835031046905,-0.2573097629432552,0.17030561087906473,-0.08104580689637365,0.7943416703097502,0.17385183635088008,0.08590132714535474,-0.07959315602179184,-0.4838003249508762,-0.3179107757584562,-0.22637942827631066,0.5273270220672898,-0.5085713670695576,-0.5367355668194267,0.35421928695874355
Paracentral_Lobule_L,0.6596635576811292,0.5958546102320407,0.3315748575527952,0.5409963966566116,0.0018902716246365092,-0.6986817071785705,0.6762600299505573,0.8986381449627249,0.6785474909358665,-0.13937175499173615,-0.7864983398028389,0.3307714830077516,0.24093781517007754,0.899512082816198,0.07521560512312786,0.7129672689509996,0.5199200131529685,-0.27538409963740296,-0.48397289307992647,-0.7214547470850771,0.6407894265686059,-0.19831929330486517,0.16912069583281295,0.3851531829904378,-0.2681038811456104,0.40209931350676453,0.3262657258895299,0.08258469396036489,0.7618975298572566,0.6165650816976648,-0.14961098778579862,-0.7392979835114009,-0.48942590984055445,0.416437896118146,0.09074862159286838,-0.2307593238170333,0.36166031203306487,0.8778029438846513,1.0,0.5113831924749952,-0.17046014751719757,-0.8132933014865134,0.4371793040338004,0.4701262369441003,0.7837476264862915,-0.34104815345052225,-0.04098670414265698,0.6553303121219233,0.5673641682688424,0.6563748787307485,-0.11140652207251706,0.8425926464855287,0.9498294774841328,0.47299272753193733,0.48270247693821,0.21861887922686035,0.21850471673059044,-0.5723843627150801,0.05114468814379242,-0.7444829824800545,-0.4517568135851371,-0.26009880037491223,0.9553934536917505,0.7276456765916892,-0.23349086666581595,0.03447715749491457,0.6286996189338524,-0.5672683774711645,-0.2232630110420731,-0.5678396943876933,-0.21232819931368044,0.4689172736699038,0.36327352348944597,0.7363725559287347,-0.5901440567238923,0.5008205657077452,0.037832154840992976,0.948745316844057,-0.028718657894702165,-0.42896074765697134,-0.4153410273121153,-0.5051950839158581,0.2927084026525616,-0.21045427325979707,0.21197578346891904,0.338392183638566,0.42060305400661335,-0.17807015585530508,0.7158540896073293,0.5968239523643314,0.23043185849390957,0.5953850366845642,-0.18453811025624933,0.7640017315126908,0.3053188126472219,0.5952838263566412,-0.7202275818337992,-0.36742066190016104,0.14427864497188153,0.28571877921950717,-0.17740712369883846,-0.28885111298041566,-0.06280597606536031,-0.3178309963546466,0.8259279141783213,0.25326405605246416,0.21161843683663628,0.12734406280254332,-0.4755585462229332,-0.034016612069773654,-0.1722718301632232,0.2044470446202967,-0.5429925424858594,-0.5852981627672307,0.4601533448567129
