,Amygdala_L,Thal_MDm_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Rolandic_Oper_R,Vermis_10,Lingual_L,Frontal_Mid_2_L,Insula_L,Temporal_Sup_L,Heschl_L,Precuneus_R,Cingulate_Post_R,OFClat_L,Thal_IL_L,Cerebellum_4_5_L,Cingulate_Post_L,Cerebellum_9_R,Occipital_Sup_L,Frontal_Sup_2_R,ParaHippocampal_R,Temporal_Sup_R,Thal_MDl_L,Frontal_Sup_Medial_L,OFCpost_R,Frontal_Inf_Orb_2_R,Angular_L,Vermis_1_2,Frontal_Med_Orb_L,Rectus_L,Vermis_3,Thal_AV_L,Temporal_Inf_R,ACC_sup_R,Olfactory_L,OFCmed_L,Thal_MDl_R,Cerebellum_3_L,Raphe_M,Thal_VL_L,Precentral_R,Thal_PuM_L,Cerebellum_Crus1_L,OFCpost_L,Thal_PuI_L,Thal_PuA_R,Red_N_L,Heschl_R,Vermis_9,Raphe_D,Pallidum_L,Parietal_Sup_L,OFCant_R,Vermis_7,Postcentral_R,Thal_PuM_R,Temporal_Pole_Sup_R,Pallidum_R,Thal_IL_R,Thal_MDm_L,Supp_Motor_Area_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Putamen_R,Temporal_Pole_Mid_R,Cerebellum_3_R,Parietal_Sup_R,Thal_LP_L,Caudate_L,Thal_VPL_R,ACC_sub_L,Cuneus_R,Cerebellum_6_R,VTA_L,ACC_pre_L
Frontal_Med_Orb_L,-0.21014062827304036,0.17286001856758318,-0.2734342973247106,-0.2878397079144772,-0.019341219466883542,-0.08025848700778472,0.18445299649329283,0.2543940235766128,-0.20177898394331825,-0.1851241818908767,-0.21868162191401472,-0.06450100200292608,-0.1016388864496384,-0.29779130396334424,-0.021201349387531068,-0.08108475791429826,-0.05596056546820948,0.20212328717444597,0.10167043800552122,0.006775900548737504,-0.08745921150768646,-0.019381920188277797,-0.20101702916870043,0.11306682436228878,-0.10900739791841052,-0.3392323564501312,0.2760560844282355,-0.2079626931610907,1.0,-0.34063719634718187,-0.18739914586780654,0.09193853911353059,0.09966472507141709,0.09446812360616222,-0.1858283891198496,-0.36485649492061556,0.2965796617863673,-0.11392063607659603,-0.3327247367205566,-0.18602169298507468,0.0031708179641737272,-0.3860424722883912,0.025529027574492026,-0.34530413909155067,-0.312525600446158,0.07472702358856487,-0.22629313686026636,-0.2353547129490074,0.051123613153264025,0.0005099977514085596,0.32543150587892206,0.2672868157749412,-0.2276858813261034,-0.053578688191922165,-0.031975033983827915,-0.08803784605870804,-0.1420143208600888,-0.34855157473755516,0.17249084603996753,-0.1264853020151647,0.3569576909394026,-0.19659910247984158,0.29644806900834025,-0.151535631279794,0.19444000395188535,-0.17128689491126253,0.08644922257527173,-0.2266198539932334,-0.08421371059283775,0.16188507442944763,-0.4720039492093273,0.13275878898697904,0.13980185299036338,-0.06454550831406435,-0.5013295389503173
Rectus_L,0.3474754037193756,-0.3435189350761127,0.49641544345559774,0.5939500199431834,0.3290651183261396,0.13363746133455603,-0.5330320876209953,-0.4667165922994114,0.2693746876884463,0.33266859073191685,0.32835366483938977,-0.12389447939843064,-0.11021190264297666,0.5140173348389854,0.18898749170671594,0.038703036474622976,-0.1420348034996262,-0.4370261851968908,-0.28289352098391374,-0.19727762448467204,0.24328362507094223,-0.07240195519072423,0.21578455192512533,-0.3785279312777857,0.3365095454440202,0.5122039592514767,-0.5726795110979894,0.15322605140931425,-0.34063719634718187,1.0,0.11193669607117337,-0.07177571347268548,-0.34638450023831646,-0.07136371682503241,0.5803976048334664,0.61965341801209,-0.47507966060521306,0.1418320538581083,0.2914245946582071,0.2588154022987235,0.2372611442081206,0.5464984940665568,-0.28398333191064806,0.6501226845319196,0.5099102995105621,-0.34612388129371013,0.05034926803129208,0.18776534946387002,-0.12512142941745955,-0.14451513483514547,-0.4399146744866534,-0.5130279478616699,0.5988803064783846,-0.08852252413885117,0.1869945722624459,0.408915812561562,-0.11170498189572896,0.2747744362514255,-0.5632854659210483,0.14189913263477028,-0.5318249379412838,0.5135672778551401,-0.3540832050324121,0.33750161085442726,-0.5492778292040869,-0.028452293503698496,-0.16171304959983313,0.2835654918651497,0.2174146340087208,-0.3621531687657443,0.651946363183038,-0.22679768680172938,-0.47412806645304306,0.45546805065492124,0.5408027029942869
Vermis_3,0.07749452894122949,0.22465866527027156,0.08709247429296205,0.11510653775192227,0.24381387752733602,0.7397164272883676,-0.13749267168512413,0.03204089685524706,0.37638186726974465,0.2040884773177613,0.15638286766829151,0.4028603100923401,0.4959109073250262,-0.004522292153457388,0.2824469005891399,0.7520858170400543,0.4171320727852278,0.11453486081051054,-0.13137980329960175,0.4210589878834063,0.4946557612658772,0.24246776412831217,0.4478657845437755,0.25324107959681824,0.12121436380445531,0.18789632653055277,-0.2117366419919324,0.6497585524851678,-0.18739914586780654,0.11193669607117337,1.0,0.33106342501151204,0.11699158273908569,0.13932779052295866,0.13937595357631288,0.3277928947405131,0.16040095289370818,0.8009349855512534,0.22557497172079835,0.4341614390930969,0.36591453464165313,0.4183066765797901,-0.06508684676198231,0.22341848005195591,0.35875247589266085,0.12129519455612471,0.2703796924582906,0.27355884452702645,0.2732145339398587,0.12551402859736024,0.030960760246526445,-0.17634629424528345,0.1951167245458963,0.3580622844678313,0.3431533047370898,0.29715065277500374,0.11480957766067337,0.5810685948744435,0.036858043648527995,0.43484257874223536,-7.702824639650192e-05,0.04799480337259807,0.24158053067338972,0.5241457373528186,-0.12532596170667537,0.6080242693283113,0.028869493658885526,0.35350346339768024,0.38528678196830946,0.17919491606467053,0.21388964775787794,-0.03132046067932623,0.1508632922380424,0.19947500998449502,0.24892967700752294
Thal_AV_L,-0.21301940257361582,0.30741311435017044,-0.23110867094926332,-0.3159241369453435,0.1418372470300783,0.4078661160340229,0.16966377734930424,0.517108310428573,0.37418173562898654,0.0966787835473321,0.25418125883612525,0.4035591172009692,0.4867781363755285,-0.2508421874336955,0.12870401899131864,0.41197049097869126,0.4880749414108276,0.31038141443952366,-0.01355154495487885,0.5968974196178009,0.18454889903525312,0.4258356756400522,0.38788956052985507,0.605347878834943,-0.12131738561078517,-0.21324473582386622,0.12471629764398155,0.3809504874870732,0.09193853911353059,-0.07177571347268548,0.33106342501151204,1.0,0.3511812004227343,0.23446659209579376,-0.2691301459704007,-0.07973119053603009,0.5514324860561147,0.40140428971794057,0.29342982619737584,0.47231761048013043,0.258220069928959,0.09793674033261782,0.28336726088541636,-0.21738777417358868,0.002125877746313611,-0.004044065123578985,-0.08021115586174248,0.29349820669402565,0.43829091077917237,-0.40105034230821895,0.2833146386953742,0.1373899843784865,0.08653715771114931,0.56294597129079,0.11644738642855455,0.0556186723804158,0.034737311034658276,0.2539006068432174,0.06272415890360918,0.18715739347921576,0.505365119415358,-0.2796732141743328,0.6074220317939332,0.4432926833176308,0.3180015933466891,0.4534034050575988,0.05333619410717426,0.11708442771276314,0.23321229714399117,0.045151128346853545,-0.2007545515242253,0.1629996610493274,0.4788650185281062,-0.05728499455387824,-0.2585192835450749
Temporal_Inf_R,-0.7237179430721067,0.47964487888369545,-0.8175791468709779,-0.8160725371302843,-0.6717740347252923,0.11219444870634673,0.5561217216969775,0.6670631099175852,-0.08759285340833996,-0.645523103486319,-0.23222951575865197,0.13531099965132543,0.25136991060805913,-0.7888975333122371,-0.0902109326965132,0.30945351286589057,0.25395493287432097,0.27175030836880637,-0.18164382142863997,0.2909721379829688,0.08885783539109592,0.6778316754488268,0.07920427899663825,0.7027452731187672,-0.48437925452583297,-0.30986804082696345,0.2311884085829749,0.4521902183536828,0.09966472507141709,-0.34638450023831646,0.11699158273908569,0.3511812004227343,1.0,0.10497023843467253,-0.6262349461687846,-0.27171648422366956,0.5625380732726032,0.2467692025312614,0.3256891170453537,-0.0028164305465695986,-0.45160812750841084,0.05854322835623754,0.5618782995863301,-0.6997199186572814,-0.15034972603495886,0.28686111520634544,-0.04399778688176573,0.6428851413931219,0.5829628659276381,-0.5034311812528768,0.5824342078915801,0.21072902976340957,-0.2521261913583557,0.8115127300726448,-0.5530040911821085,-0.22581666752249335,0.6166280096816081,0.42001640442548543,0.32934153680854084,-0.15565027383805194,0.7019149737764442,-0.8000051137463345,0.4206648313553437,0.25246169532171886,0.7434052284957131,0.7029880651757208,-0.35413289648303337,-0.19969178904999874,0.07301144991927457,0.013487452494263238,-0.47035358657410326,0.040603724367951295,0.8494500777773966,-0.3566892381140394,-0.48201788977835164
ACC_sup_R,-0.49542708189081547,-0.041426695230068436,-0.35492995239233094,-0.22132339098005002,0.12235465351219532,0.1388059193007736,-0.05955571923286927,0.1691994108964527,-0.3073939531725022,-0.18776579148299596,-0.3436105744505175,0.3211275446011618,0.2076638440710231,-0.3002600329873626,0.1914232845872184,0.06965908439249544,0.36685696679580804,0.23662682857517028,0.004028180553701929,0.0006101616448437717,0.081647294232083,0.2136182636348178,0.3351985276564905,0.2020608364313772,-0.39388599178616207,-0.18419168613699294,-0.003944180236499199,0.09297493929397684,0.09446812360616222,-0.07136371682503241,0.13932779052295866,0.23446659209579376,0.10497023843467253,1.0,-0.235688362704358,-0.10122279943882403,0.20634684477431853,0.1104540342838378,0.004322668831834718,-0.024672834716986662,0.14823688889044231,0.22740202782857272,-0.10807087829073503,-0.2020792686378023,-0.05875425591345971,-0.28954034409975815,0.1495711033550699,0.13449808746237368,0.16802616327058112,-0.39845178680597576,0.24263588989249152,0.06011412200974854,0.2423786018887898,0.12454130426393861,0.11616153015532134,0.2815768046252733,-0.2342009382524809,-0.04938910717756151,0.09637702795673565,-0.06622438306197855,0.32546151728406864,-0.2464243147292717,0.3880112562990882,0.21026963223432893,0.015613268129779418,0.10355345004110551,0.12031040978718592,0.04508874165432879,0.09161599640120828,-0.21527676815800553,-0.1369514550949788,0.039242916532352165,0.12348871009024384,-0.14675832125308705,-0.24988556401086934
Olfactory_L,0.5896012137709841,-0.03396012595980351,0.8158069726367985,0.8663141360668593,0.36571767151952106,0.14639464417439466,-0.7549017707959605,-0.6553917986508124,0.24682198122708762,0.49551880162074036,0.36860823848048097,-0.26883095995597295,-0.06302103208212478,0.7513171352889755,0.5769769249090528,0.12222270783062576,-0.269794658280334,-0.48354345683790145,-0.2705287514212676,-0.2778699307650808,0.5252003283702855,-0.5184765162545677,0.2438352841631134,-0.5684793080021918,0.7478931541041988,0.781493332482225,-0.627018235977315,-0.09370192195323951,-0.1858283891198496,0.5803976048334664,0.13937595357631288,-0.2691301459704007,-0.6262349461687846,-0.235688362704358,1.0,0.7249277244605373,-0.4515585930189085,0.0171321543125776,-0.22518051427048527,0.33870199770534587,0.24465297563604074,0.39155929038992626,-0.5781750381916105,0.900670907928857,0.635300877441072,-0.008528611952707068,-0.20700463989224138,-0.2656492357825447,-0.4296221252481806,0.38912277260372025,-0.4943154425546804,-0.5968384339832538,0.30316490113013345,-0.4523165868809326,0.32645021374167954,0.5026706722461773,-0.15538779276898537,0.22069207356670972,-0.7100942934754779,0.5876163903000162,-0.752821351961358,0.9056120277967644,-0.529308116644951,0.3516728418519024,-0.8257738586644295,-0.32533318108636805,-0.06560891688527877,0.482065939182872,0.2803620903529937,0.20010395803721062,0.7381214838099136,-0.3518832678079692,-0.7265699658310513,0.8000273150583171,0.706229540746075
OFCmed_L,0.2805256474618944,0.04709368631140571,0.5533243916701075,0.6468608404911741,0.23281857525983723,0.2895364577433204,-0.6217500112777877,-0.5462847388423371,0.2322943301792775,0.1942904792184182,0.17112866156249007,-0.08355982669584619,0.09595765274880909,0.4263092154110935,0.4747484244978527,0.2602037799675409,-0.08323920213846744,-0.2857955911647431,-0.3688715231459009,-0.11998074455849511,0.5998995098982123,-0.13568950729004206,0.3002265986887695,-0.32519386667592415,0.46294491477914373,0.628608774578626,-0.6764417422148653,0.2040664420696251,-0.36485649492061556,0.61965341801209,0.3277928947405131,-0.07973119053603009,-0.27171648422366956,-0.10122279943882403,0.7249277244605373,1.0,-0.30970762176189187,0.2369134697435018,-0.0739700749150805,0.2735678388483682,0.1745546731205713,0.5695697527772857,-0.44877121647828594,0.8069301794222251,0.6560125680319816,-0.07868942992250377,-0.04626682373668614,0.18769242825831262,-0.1325334714207843,0.11403956200841713,-0.34489752545061403,-0.6051078248933854,0.24310231824303818,-0.15015828677178,0.2324049131762364,0.5080837729851245,0.12439494199436595,0.5636130794669193,-0.5009825585933778,0.47582680062978683,-0.597783763805041,0.5481008616344987,-0.40249109415046,0.5279752083720617,-0.563255902558313,0.05192489503492033,-0.1583738217467695,0.4047952147245647,0.3732884599002147,0.002538529281507798,0.7662830090179696,-0.30286728554232817,-0.4152892616307099,0.5934103844587933,0.7081669113048206
Thal_MDl_R,-0.390344995390928,0.7281281656168662,-0.48914822076459513,-0.6175396504780462,-0.1446669975044422,0.14335686382921203,0.5400571051797283,0.518635472979263,0.18568441528104898,-0.31015327930072534,-0.11512199021023083,0.5081644379150206,0.45774188740417826,-0.6017168257876822,0.15628790781388202,0.448849143964442,0.4716370165090035,0.4520448863214159,0.28825995729404963,0.6087925052777213,0.07663968502737131,0.5438764570154553,0.2831233112546652,0.6450644033081686,-0.20410588544997552,-0.41427159819856996,0.4401158109863513,0.2092102105424145,0.2965796617863673,-0.47507966060521306,0.16040095289370818,0.5514324860561147,0.5625380732726032,0.20634684477431853,-0.4515585930189085,-0.30970762176189187,1.0,0.3645028564432475,0.00041043806371339936,0.28828050596435295,0.14253086787899755,-0.27758991149831036,0.35271266101254634,-0.5103017378900887,-0.3029937766526444,0.3147324615033951,-0.33905168752571574,0.14841871384906066,0.40427544338634075,-0.25492699513424194,0.6863123905605729,0.5015327940327455,-0.39554517845100495,0.5077230365566873,0.09710041423246313,-0.26002615069855406,0.2789368779166193,0.08134678426116537,0.37659733864514217,0.12292807451128486,0.6817242653995395,-0.5081687354379365,0.7503790902183233,0.28254355971188416,0.5997449747466607,0.32402365796119276,0.30444445163330447,-0.29316918114859775,0.3444491742261281,0.41749103451555025,-0.6200176942161266,0.45468485290891963,0.7281845110992464,-0.09416709038209432,-0.5527942428995972
Cerebellum_3_L,-0.08804662435412232,0.33607785042525207,-0.0701588603502809,-0.06596560921619922,0.18168407646190143,0.6728729155875277,-0.00876186241224754,0.12409722655044106,0.41694251261134524,0.03659478727771928,0.12408518888359045,0.39289576749450345,0.3714460311667418,-0.16038651713604912,0.2551169288555937,0.7083604628118927,0.3641189222673541,0.20320010850055334,-0.023558857712748096,0.4722599456566363,0.3841137599513098,0.4307699246708207,0.44867156706224887,0.2975876732556763,0.04255618263181695,0.08826804812012845,-0.06188369044131338,0.7229348041020551,-0.11392063607659603,0.1418320538581083,0.8009349855512534,0.40140428971794057,0.2467692025312614,0.1104540342838378,0.0171321543125776,0.2369134697435018,0.3645028564432475,1.0,0.27949828993928716,0.42163974127434234,0.3816297756434868,0.28851219425497215,-0.04652867951802377,0.06733532338974256,0.19547290455196986,0.08933995171837347,0.10477168660111733,0.3896474645472298,0.39995399225212286,-0.08509279015316953,0.24367964125806013,0.0046373977888405785,0.11711932925108497,0.4301874479381724,0.3235215946994426,0.15459359760620398,0.21592927709683693,0.5141131082904637,0.08285455153734678,0.2978005094784664,0.15791556733405607,-0.09862828709586798,0.39252892074135604,0.5623503066449014,0.03742525393571874,0.6095887849919412,0.07540410660355659,0.10366802736913557,0.4718095780826292,0.12543451249886592,-0.0047592952982496795,0.10497360079546739,0.28560712280027817,0.15025473132723746,0.033223735767518144
Raphe_M,-0.07841094127220304,-0.1347342044463039,-0.182414096290477,-0.1683573296689388,-0.1204884861787275,0.18398485975081955,0.1928106121102334,0.1564459360448095,0.2615667769089204,-0.024288696371498917,0.23965011956215482,0.10636322430080782,-0.00420254845830661,-0.08657129625374178,-0.2758778583891887,0.22838701025337008,0.12979594342146966,-0.03487639818104787,-0.14434297063498863,0.16929470427710677,-0.1064675323923045,0.3852893709497547,0.15456583600979149,0.2256706069371045,-0.3424387464309019,-0.09753253262663862,-0.11712861712025972,0.6130625008803741,-0.3327247367205566,0.2914245946582071,0.22557497172079835,0.29342982619737584,0.3256891170453537,0.004322668831834718,-0.22518051427048527,-0.0739700749150805,0.00041043806371339936,0.27949828993928716,1.0,0.2150679512374111,-0.041966792904743325,0.2652438001538148,0.510341405890374,-0.15930705600762368,0.143054711358343,-0.11199635915898432,0.31039894096122944,0.4609754691923036,0.31959316640220325,-0.3776290026884797,0.027637934148733532,-0.13196443567819266,0.34704553871554933,0.578166971371514,-0.1942578022968826,-0.16067501557829456,0.091735688410605,0.26514361219851407,0.021042615108760026,-0.1388116102378751,0.11152241733237002,-0.26513747875998667,0.10076205933790026,0.15495844337770195,0.21509490307771081,0.5797347717281128,-0.23596810493581102,-0.056780829483371154,0.09787177070729255,-0.35263159379759185,-0.031875680790505734,-0.06027275290766133,0.3023929092404187,-0.3089372578316294,-0.01603168147946302
Thal_VL_L,0.2689381055032421,0.2956362193676218,0.2667563261167175,0.22578527089033926,0.28030032105627206,0.4877422408332529,-0.11365938670320302,0.09088007811177556,0.6368413478981181,0.4996740344881225,0.5856185822713574,0.27487008884005615,0.5175758453887078,0.22548631006853992,0.502778210064044,0.6471952019169478,0.34662369306882423,-0.13870547461449625,-0.1484469732638756,0.5189270716876074,0.45108322630126935,0.2003040442499505,0.6901884507334564,0.26510690796223696,0.4199681473397201,0.3283571378605795,-0.16178112784810877,0.3115045013875997,-0.18602169298507468,0.2588154022987235,0.4341614390930969,0.47231761048013043,-0.0028164305465695986,-0.024672834716986662,0.33870199770534587,0.2735678388483682,0.28828050596435295,0.42163974127434234,0.2150679512374111,1.0,0.4390226586418194,0.3897086371124106,-0.0012095485583910204,0.29495234802159903,0.467151321451492,0.040240971637422615,-0.36927601545953886,0.1692867237680637,0.15313692406338367,-0.045546180973216915,0.10872040887975705,-0.1865552610211147,0.18585769960531556,0.27629009692944806,0.3596599067753745,0.16310299814084253,0.14938759561152126,0.40414206371741496,-0.4552526260306455,0.6676486847702948,0.04314507744772483,0.3423070228831554,0.3328767412958425,0.6527154650966241,-0.13442582529310868,0.24394061633884218,0.030386915343795857,0.4773442670724776,0.6321705578124718,0.2632291054678287,0.17973082747222266,0.03608591718508441,0.07674772018495347,0.4855334108489181,0.19878079514674377
Precentral_R,0.45489351473509565,-0.09216431648137353,0.45659510845495066,0.3815815470314395,0.8273632270537467,0.3183244308429119,-0.11189127191077448,-0.20960278023964815,0.5325062187095961,0.5106184561164416,0.34604684155741616,0.5670619141374994,0.2250472817131774,0.30120597527015447,0.15485071526977773,0.39282393783879155,0.24879572524876267,0.12759876144441293,0.3078833511860592,0.49955955272816654,0.11675930216364709,0.06426771716273215,0.271225535015079,-0.056258504586619185,0.29115300422312596,0.018650648091993835,-0.018535830958965882,0.044477693389953374,0.0031708179641737272,0.2372611442081206,0.36591453464165313,0.258220069928959,-0.45160812750841084,0.14823688889044231,0.24465297563604074,0.1745546731205713,0.14253086787899755,0.3816297756434868,-0.041966792904743325,0.4390226586418194,1.0,-0.0047941118923631515,-0.273355259846665,0.3837219551294019,0.08530221206666079,-0.280257457615531,-0.061083462022755074,-0.16440648169770164,-0.008633975664674255,0.12893870730334783,0.036944683994617825,0.11027822026299469,0.22440431732387786,-0.19245742436023916,0.931941813621252,0.05652787413380137,-0.3671903892784435,-0.08832390806862138,-0.04369345057718599,0.22678583499860455,-0.08155486153295458,0.3564902566316327,0.42960246348563047,0.2215513138466651,-0.29061172795785134,-0.1782646270851673,0.6244572724517922,0.05474164074411601,0.47202948918629384,-0.01354219494414737,0.09227193713432341,0.4422284480781951,-0.16034103832845328,0.2920239451279677,0.11881689601701702
Thal_PuM_L,-0.07862013598812173,-0.14890400356231104,0.12276207208146635,0.2714699126839598,0.04367617342586695,0.3941196742685242,-0.48141940900135205,-0.11602171572665747,0.160107799843442,0.15486180528506877,0.2699651772480393,-0.11835922659964147,0.19904932407570566,0.1992505509472213,0.37076387681154604,0.3412450641694207,0.06681252792748968,-0.32871307092824154,-0.6412790203223847,-0.10280153578283399,0.5383196635870205,0.09234772242511699,0.5171622658437727,-0.014508959784540193,0.11671327609879174,0.5517506669315573,-0.6481412732145642,0.4055410513187627,-0.3860424722883912,0.5464984940665568,0.4183066765797901,0.09793674033261782,0.05854322835623754,0.22740202782857272,0.39155929038992626,0.5695697527772857,-0.27758991149831036,0.28851219425497215,0.2652438001538148,0.3897086371124106,-0.0047941118923631515,1.0,-0.20116159196849584,0.3914962866221356,0.6991780584046136,-0.2725093649698143,0.1233087919823476,0.480301279208618,0.07838727070552473,-0.2377006517158581,-0.23488942658218817,-0.6641887258625103,0.5343245778095902,0.24000844766255075,-0.07004267745994475,0.5222586056975199,0.12449961108228955,0.5911046264155492,-0.5214674984921249,0.37990636257344823,-0.21054852592286527,0.2562346424345139,-0.1763972753318127,0.6091080073383653,-0.3607344948996342,0.39679134813221684,-0.4853842966006963,0.6376369951660299,0.28079957721239734,-0.2739403860074919,0.5696331002736433,-0.49791330915272525,-0.161553688949876,0.35819537474007135,0.4557171251141267
Cerebellum_Crus1_L,-0.1929588334137739,0.20581205882155912,-0.45257110481163443,-0.550908975105932,-0.3928721867247815,-0.1075076530176588,0.597390067675293,0.46933958820269805,0.10619936700697921,-0.2560249495708902,0.026233434717537037,0.09489660835121286,0.053113020619765916,-0.38069814135030344,-0.4123596715593564,0.0971656849317631,0.08156924038030851,0.14210519078253178,0.026130866280880037,0.26651446338035745,-0.37208234951519153,0.3073230050154015,-0.1332791729311252,0.520920854270363,-0.4821967068426596,-0.540724720462105,0.2620068120075363,0.23796536810128813,0.025529027574492026,-0.28398333191064806,-0.06508684676198231,0.28336726088541636,0.5618782995863301,-0.10807087829073503,-0.5781750381916105,-0.44877121647828594,0.35271266101254634,-0.04652867951802377,0.510341405890374,-0.0012095485583910204,-0.273355259846665,-0.20116159196849584,1.0,-0.5886108032831169,-0.2504826934386141,0.23932769341446491,0.10451903131588897,0.20164999638295572,0.3003112077980407,-0.21961188076910979,0.2303546836294636,0.20466852374763084,-0.17145188508808046,0.6892333705012189,-0.3812667386002051,-0.5046751125372605,0.12152646022899218,-0.017647615898871826,0.36953085340743363,-0.20531481861870848,0.4653729461705395,-0.5711619051560871,0.3174123475158523,-0.1467748296562399,0.6570508282833292,0.4262256323954461,-0.10224618075158302,-0.2536339132593538,-0.17037466684983585,-0.021757495473534467,-0.5013448395967463,0.13804931438066226,0.668149503385234,-0.4476563076364426,-0.394873387978361
OFCpost_L,0.671043031400721,-0.1797821795388495,0.903112070435295,0.9327837384544628,0.5140300353052109,0.17979770360680006,-0.7418248566999837,-0.7440474781275458,0.3035035764765251,0.5499054577038301,0.3609233011303652,-0.08664017441001176,-0.006601817802182801,0.7884352219993543,0.4293928240289687,0.1182974028568324,-0.18246265981269044,-0.43221273571459545,-0.15272041598346361,-0.18813236151686633,0.4528069606470295,-0.46485616878024993,0.22588205419780466,-0.5728618508606246,0.7175155537251829,0.707878622058969,-0.6307747821074251,-0.05185411392743765,-0.34530413909155067,0.6501226845319196,0.22341848005195591,-0.21738777417358868,-0.6997199186572814,-0.2020792686378023,0.900670907928857,0.8069301794222251,-0.5103017378900887,0.06733532338974256,-0.15930705600762368,0.29495234802159903,0.3837219551294019,0.3914962866221356,-0.5886108032831169,1.0,0.6088400067528253,-0.13150069689461352,-0.03460531984727941,-0.22230982906800206,-0.4101735079834346,0.39761684959781673,-0.5547679180829508,-0.5555804373206971,0.34454830807790454,-0.4762242364845503,0.4825437173834617,0.46938486396218204,-0.2066871080688057,0.24801588330569685,-0.5663232037297423,0.5020442095741251,-0.8301574287905465,0.8716888393748634,-0.5184422033866478,0.2847215998883547,-0.8396714392346064,-0.2879484621786625,0.07599833100254026,0.4296299794781809,0.29204283730865105,0.06581555835764698,0.8477867428853884,-0.24480659459990614,-0.7387413501841662,0.6934438138515732,0.8154956854185227
Thal_PuI_L,0.24626810494037013,0.035273562665571905,0.43667163652013297,0.5371042128000943,0.1287386234286705,0.3242745869907568,-0.5178110126989002,-0.36410121601575135,0.2953464828068723,0.2662139140387803,0.4153836649443396,-0.2104851717106512,0.13327343723403337,0.448598062863422,0.4572286078328705,0.41082082174008994,-0.1074720917187408,-0.46280164304453475,-0.5950754241192744,-0.11164122021184128,0.5522854008043163,-0.09190869478391823,0.36052070824023963,-0.21852699380259696,0.38229137608518304,0.6029297592575894,-0.7462531025024332,0.3216301042751263,-0.312525600446158,0.5099102995105621,0.35875247589266085,0.002125877746313611,-0.15034972603495886,-0.05875425591345971,0.635300877441072,0.6560125680319816,-0.3029937766526444,0.19547290455196986,0.143054711358343,0.467151321451492,0.08530221206666079,0.6991780584046136,-0.2504826934386141,0.6088400067528253,1.0,-0.06619193187456456,-0.18492847160475098,0.2520158903174342,-0.08107072541249673,0.0688993271206973,-0.2536904211441347,-0.7431609696233643,0.325113367406568,0.035149002158267356,0.07530217811417908,0.41223499941705966,0.0578719644137364,0.5545841442477695,-0.671702131654911,0.5573435532934664,-0.4631600047612342,0.5411919892146271,-0.32903573487275706,0.5870473204350714,-0.5294687102305261,0.17944345427007627,-0.4123015554892297,0.5651185950074566,0.41825590446946204,0.018161929352500106,0.5954902475187488,-0.4490488579754817,-0.3098902287346865,0.5163053341594944,0.5589178054712227
Thal_PuA_R,-0.016031680043441306,0.6844925386567831,-0.09295852118633413,-0.16187912691770096,-0.42718679773837853,0.02982831966579678,0.15275471958547768,0.13005636177223273,-0.09489358497086119,-0.1643061525199094,-0.11522111806568293,-0.05857831471981469,0.17402770156289335,-0.16824099728397707,0.22278733791472008,0.1523391384018825,0.0161694931703499,0.05835489762465963,0.0461104635623905,0.0873400933929672,0.1852098619157602,-0.07736624286666857,0.06576539065095846,0.2087747960292108,0.16338912930201296,-0.023730358690242308,0.11322349330469147,0.07156230851874372,0.07472702358856487,-0.34612388129371013,0.12129519455612471,-0.004044065123578985,0.28686111520634544,-0.28954034409975815,-0.008528611952707068,-0.07868942992250377,0.3147324615033951,0.08933995171837347,-0.11199635915898432,0.040240971637422615,-0.280257457615531,-0.2725093649698143,0.23932769341446491,-0.13150069689461352,-0.06619193187456456,1.0,-0.1042410446410933,-0.14977013780412213,0.011336348542750565,0.2532172152336451,0.10638461259309404,0.07339172469098483,-0.35874287020022083,0.22902692105983838,-0.1612578064612477,0.06930736477049157,0.24369445701382766,0.18800053740667552,0.2306027484122137,0.3400572927677869,0.0825468543623626,-0.09907162016312826,-0.010964624535891159,-0.03250455374779074,0.17828164087522538,0.16597874573863525,-0.054658877291131946,-0.048776897975852086,-0.026047219955005956,0.7414967698090416,-0.18123353448881194,-0.09956311435368674,0.22306114201161276,0.0927120724458767,-0.026226117575415084
