,Thal_AV_L,Precuneus_L,Fusiform_L,Precuneus_R,Pallidum_R,Cingulate_Post_R,Temporal_Sup_L,Caudate_R,Thal_MGN_L,Amygdala_R,Hippocampus_L,ACC_sub_R,OFClat_L,Frontal_Inf_Tri_L,OFCant_L,Thal_AV_R,ACC_sup_L,ParaHippocampal_L,Rectus_L,Heschl_L,Frontal_Med_Orb_L,Thal_PuM_L,Temporal_Inf_R,Calcarine_L,Supp_Motor_Area_L,Thal_VL_L,Caudate_L,Fusiform_R,Parietal_Inf_R,Vermis_6,Thal_VPL_L,Thal_Re_L,SN_pr_L,Cerebellum_Crus2_L,Parietal_Sup_R,Thal_PuI_L,Cingulate_Mid_R,Cerebellum_6_L,Temporal_Mid_L,Parietal_Inf_L,N_Acc_R,Olfactory_R,Temporal_Pole_Sup_L,Cingulate_Mid_L,Lingual_R,SN_pc_L,Vermis_8,Cerebellum_3_L,Temporal_Pole_Sup_R,Postcentral_L,Thal_PuL_R,Vermis_10,OFCant_R,SN_pc_R,Temporal_Inf_L,Thal_IL_R,VTA_R,Cuneus_L,Vermis_9,Thal_MDm_L,Vermis_3,OFCpost_R,Vermis_1_2,Calcarine_R,Frontal_Inf_Orb_2_R
Frontal_Med_Orb_L,0.09193853911353059,0.16377611888299065,-0.1092484593346974,-0.06450100200292608,-0.34855157473755516,-0.1016388864496384,-0.1851241818908767,-0.048989422211899586,-0.2591041877763855,-0.06734793319947752,-0.17092095624322268,-0.4952046478010649,-0.29779130396334424,-0.026583844288841498,-0.3464666927686577,-0.08416083275830533,-0.03839253908028806,-0.36602746248041435,-0.34063719634718187,-0.21868162191401472,1.0,-0.3860424722883912,0.09966472507141709,0.09530726919283607,0.3569576909394026,-0.18602169298507468,-0.08421371059283775,0.12644989889754155,0.03303378967624866,0.04005042360931675,-0.23105459263798167,-0.29585250217741604,0.13179034975714413,0.17276143375043287,0.08644922257527173,-0.312525600446158,0.04484665471720856,-0.10535081828816713,-0.052361531669937685,0.30733959656211873,-0.3243532718831486,-0.3823004113583225,-0.2734342973247106,-0.08475421957838977,0.1578069647285477,-0.05486774959985222,0.15149747363488628,-0.11392063607659603,-0.1420143208600888,0.31102042984810147,0.19477716863992034,-0.08025848700778472,-0.2276858813261034,-0.09003394880537147,-0.19176587317808824,0.17249084603996753,-0.20800410234289163,0.12009867493648943,0.051123613153264025,-0.1264853020151647,-0.18739914586780654,-0.10900739791841052,-0.2079626931610907,0.09725888619179002,-0.3392323564501312
Thal_PuM_L,0.09793674033261782,-0.47218495247267667,0.013536872825120255,-0.11835922659964147,0.5911046264155492,0.19904932407570566,0.15486180528506877,-0.18003357875791207,0.21388195596477833,0.2566190576442085,0.29359944835853247,0.49344763480966164,0.1992505509472213,0.06672700260764067,0.4410104759226864,0.2327534885660341,-0.038049690454315804,0.6100927133034657,0.5464984940665568,0.2699651772480393,-0.3860424722883912,1.0,0.05854322835623754,-0.2301259360886807,-0.21054852592286527,0.3897086371124106,0.28079957721239734,-0.036154608121392574,-0.3702530673370909,-0.024623075422903283,0.7999609061238641,0.40360021376196764,0.08264138958701246,-0.40295914545374834,-0.4853842966006963,0.6991780584046136,-0.08811654859821248,-0.020782209705994183,-0.22407868703683792,-0.5281681620446652,0.5800819393547346,0.5943417071730871,0.12276207208146635,0.14280310528175938,-0.2717907172305168,0.3646116924773585,-0.4021910058233099,0.28851219425497215,0.12449961108228955,-0.3605182454773268,-0.4930685756319368,0.3941196742685242,0.5343245778095902,0.4058049920086865,0.08325214596494389,-0.5214674984921249,0.3160912079065863,-0.5733524312985021,0.07838727070552473,0.37990636257344823,0.4183066765797901,0.11671327609879174,0.4055410513187627,-0.06693366628520366,0.5517506669315573
Temporal_Inf_R,0.3511812004227343,0.21091677179925597,-0.353955730880623,0.13531099965132543,0.42001640442548543,0.25136991060805913,-0.645523103486319,-0.3281354350840264,0.4327974033252278,-0.52563490954856,-0.749973565760875,-0.5184542114454814,-0.7888975333122371,-0.08099338609718738,-0.689544191853722,0.41893135570522794,-0.20298910497762504,-0.21481230188408978,-0.34638450023831646,-0.23222951575865197,0.09966472507141709,0.05854322835623754,1.0,0.6002944645638346,0.7019149737764442,-0.0028164305465695986,0.07301144991927457,0.9342586038461791,-0.5375219136006473,0.7851486243987835,-0.19194660410192324,-0.17939087933802017,0.5213138398269401,0.45582768887389735,-0.35413289648303337,-0.15034972603495886,0.28520010165747,0.3181881321619439,-0.7852326962880339,0.45505266032332614,-0.49782955134061574,-0.3838946659887599,-0.8175791468709779,0.028248697320448133,0.6613622727989594,0.24723766758771523,0.5914589014184708,0.2467692025312614,0.6166280096816081,0.5941699942452856,0.2838970053432839,0.11219444870634673,-0.2521261913583557,-0.38652398587485376,-0.2856443232120472,0.32934153680854084,-0.7032082017747835,0.2036526678121978,0.5829628659276381,-0.15565027383805194,0.11699158273908569,-0.48437925452583297,0.4521902183536828,0.7974466389877606,-0.30986804082696345
Calcarine_L,0.3750452623600123,0.6027624744981304,0.29164902832578454,0.4726508921962773,0.0075419924892779645,0.22929807529506852,-0.14360133932361013,-0.29805121098476267,0.3071626995108653,-0.6484245254739197,-0.5700192722478703,-0.6281546231978479,-0.5388780721172453,0.152243934182578,-0.6800379436319811,0.4651962272554226,0.14289458430517046,-0.22753257142054398,-0.3294312011867023,0.06802118232093086,0.09530726919283607,-0.2301259360886807,0.6002944645638346,1.0,0.6697582613376935,0.12159155802330666,0.09144634989183378,0.7193588833131284,-0.02435862050433135,0.7840376032411929,-0.4373535980500316,-0.21065381944400535,0.42074213276411326,0.4987643715133153,0.14898900255697664,-0.3171606325369467,0.4908954529318085,0.6708084082633627,-0.13982613037295685,0.6277643877332538,-0.6677952509172016,-0.5663915635845034,-0.5233491067066042,0.3288699993605921,0.8823690886362642,0.07634783623772505,0.7039826825583497,0.19260377989832148,0.28846939669896926,0.631840689112286,0.49697689969495473,0.15503836977028138,-0.15897115966918166,-0.4778087066218849,0.2265416531353296,0.45263506930634595,-0.5535059639009743,0.6274096827274857,0.555777000059183,-0.2934145354838969,0.1290348509205421,-0.4550390586644105,0.2916038692780139,0.9068530243204777,-0.5493927263301642
Supp_Motor_Area_L,0.505365119415358,0.5659848851977359,-0.062218797138565374,0.29652844857416627,-0.06884766230027715,0.30309316679584186,-0.3072945608664905,-0.2942611314407885,0.09456599752728338,-0.5919595104369496,-0.7163813289188566,-0.8306948634861082,-0.7663563576590074,0.23139822872088456,-0.831805450961984,0.36150894015501495,0.1504208162664785,-0.5125306754408367,-0.5318249379412838,-0.15874024137039922,0.3569576909394026,-0.21054852592286527,0.7019149737764442,0.6697582613376935,1.0,0.04314507744772483,-0.05477015736409207,0.7479700182524858,-0.2783538694498711,0.7041117924138002,-0.21177160707537804,-0.48071525330065046,0.6073500631189565,0.40320982454795734,0.03404393683984909,-0.4631600047612342,0.49738793282348276,0.3638844708746011,-0.40538962204199586,0.7932572831674203,-0.719677887964685,-0.6582081393869136,-0.7981191512674263,0.07892354630579153,0.7546546308283464,0.1911887486924294,0.7336324282841283,0.15791556733405607,0.24204120756615569,0.89095002130602,0.3358081504791038,0.09274784109427509,-0.22335454159839552,-0.43383340525248754,-0.12583457587023325,0.4218822556166108,-0.614974088208835,0.39393581644642167,0.5182394908843555,-0.19750294959204331,-7.702824639650192e-05,-0.5291040600693127,0.15125139925401868,0.7123175098725266,-0.5947436543039047
Thal_VL_L,0.47231761048013043,0.08020150978773095,0.4854759589426695,0.27487008884005615,0.40414206371741496,0.5175758453887078,0.4996740344881225,0.27972199710965134,0.13138491344867068,0.22250711911914203,0.3802663885540446,0.10852930966918062,0.22548631006853992,0.4014014237372488,0.22314950274402298,0.6500623164570762,0.3874880356543998,0.5339139821930972,0.2588154022987235,0.5856185822713574,-0.18602169298507468,0.3897086371124106,-0.0028164305465695986,0.12159155802330666,0.04314507744772483,1.0,0.6321705578124718,0.12449068010955452,0.049106354451777856,0.11225653183388,0.47940660716934347,0.3235456596493284,-0.027422576466262807,-0.3577061112265437,0.030386915343795857,0.467151321451492,0.4890874801333611,0.3981998539134028,0.21065385646140872,-0.12775639481860582,0.2535481474357195,0.39533822705416904,0.2667563261167175,0.6693398070549432,0.060332322641843905,0.09482938939395262,-0.15243309707543304,0.42163974127434234,0.14938759561152126,-0.058019270799001564,-0.009844516520386506,0.4877422408332529,0.18585769960531556,0.4071159374962085,0.5736989634336598,-0.4552526260306455,0.31706207866881353,-0.12260235519437913,0.15313692406338367,0.6676486847702948,0.4341614390930969,0.4199681473397201,0.3115045013875997,0.10221391365853225,0.3283571378605795
Caudate_L,0.23321229714399117,0.10579789701648555,0.25190416098499435,0.40996262545741863,0.4422315009587517,0.38358206235394116,0.07496150584212899,0.22671850160920046,0.12689975082637997,0.09654461506431535,0.25954068482798953,0.09259294406785827,-0.016580656655242176,-0.1618618642585852,0.2329769703907454,0.5546426647168498,-0.052589452321925675,0.417823136171418,0.2174146340087208,0.20530620151790432,-0.08421371059283775,0.28079957721239734,0.07301144991927457,0.09144634989183378,-0.05477015736409207,0.6321705578124718,1.0,0.17830439505609025,0.2877091320619952,0.1456929638366241,0.24926931431290536,0.24380095043522368,0.056208011365098474,-0.37320767861363796,0.1428576915314647,0.41825590446946204,0.29250229107961323,0.19778893207446538,-0.06410368297973622,-0.22020097963934493,0.1923869691521167,0.3219577930463406,0.13845081212080013,0.5537751527657662,0.12337221625967733,0.0719579961867216,-0.12580795335664624,0.4718095780826292,0.30238281085796,-0.19795834614572694,-0.001230982489717028,0.3601520266452343,-0.012938641915167371,0.40899156098259487,0.2216878242733351,-0.25245220517141664,0.20636297841858992,0.05209295575267282,0.16690202083869807,0.39043667306911556,0.38528678196830946,0.22602240562470718,0.34745609129644145,0.11789602764906115,0.2761923227420562
Fusiform_R,0.412014863759985,0.36786976601042065,-0.15735375355012274,0.27408899824230953,0.369447925061716,0.354042035529257,-0.5182475721064719,-0.17021033062195626,0.4356354784904584,-0.5046081468902288,-0.6801382275543291,-0.5879283369145984,-0.7664878373256729,0.005015717139929113,-0.706931116557592,0.5546550985410573,-0.07091442674967886,-0.16526416641597658,-0.43396578776682543,-0.13054688455395957,0.12644989889754155,-0.036154608121392574,0.9342586038461791,0.7193588833131284,0.7479700182524858,0.12449068010955452,0.17830439505609025,1.0,-0.3599126899191049,0.8357987231898483,-0.24874933689847326,-0.17052278050876027,0.4826427528323026,0.4549999104172288,-0.1797303143282111,-0.15223562270556032,0.4702943587517278,0.4772697123938217,-0.6372957669742576,0.5282559091250775,-0.5775013289632441,-0.43969571874807917,-0.729338563566933,0.21193832151448175,0.8007655938233466,0.21542518603318936,0.6581605150852443,0.3239070259359071,0.6082942169242284,0.6322409386458798,0.3829863757473579,0.18471109405545416,-0.3203944243396044,-0.3435664021339031,-0.09633170231327014,0.36709231080451965,-0.6542762513517505,0.3231811971184769,0.5920798527102129,-0.048126309328022886,0.20799874399402885,-0.4117210154970056,0.4291051260109904,0.8407028989187187,-0.36429428125042557
Parietal_Inf_R,-0.09239875029517913,0.4275336128488404,0.4247036784103675,0.5153554557457576,-0.34747112516079903,-0.03801351481895878,0.24615514750084136,0.3191087284033574,-0.23747626617645287,0.09642221514430681,0.3078318446620429,0.0034854183148022764,0.26427650971276845,-0.1726933714308875,0.2729455397627067,-0.04681173637023914,0.15687063019721215,0.06079050509152235,0.0687865147668616,0.02843727920588319,0.03303378967624866,-0.3702530673370909,-0.5375219136006473,-0.02435862050433135,-0.2783538694498711,0.049106354451777856,0.2877091320619952,-0.3599126899191049,1.0,-0.272752200672346,-0.27682937076515624,-0.06471868216314378,-0.18064736222680605,-0.17286599440051625,0.8458765451885182,-0.14935350405733774,0.08963218509198136,0.11504249552462166,0.46218029759344725,-0.04439334053867363,-0.05691933082953527,-0.07856319882152565,0.4640753109379966,0.22106079006113621,-0.027070674766684354,-0.12200425389449673,-0.011082084952673838,0.0887753045987323,-0.38566437327380965,-0.24701216671998552,0.0435124112164933,-0.03705722768288695,-0.06910629874378457,0.12185125583056572,0.3146863422388644,0.2064202278606437,0.29082630940860227,0.48666737074649974,-0.1898671121283413,-0.04209487545800132,0.05605715503102315,0.21519858104644504,-0.23912617032964337,-0.28121759205847163,-0.11671657014329401
Vermis_6,0.42233998559847213,0.41532733835901986,-0.04686360382391584,0.3889936276363421,0.22807653993041946,0.36772481987203526,-0.38749950383003684,-0.34343194406141225,0.35579200176121567,-0.6901520151276321,-0.7148806889960179,-0.5542133369575023,-0.6829027768460338,0.06747984630379542,-0.7119940322387723,0.5112106039127101,-0.0033353945178435295,-0.24759086517854506,-0.3368898576483467,-0.07151223290954492,0.04005042360931675,-0.024623075422903283,0.7851486243987835,0.7840376032411929,0.7041117924138002,0.11225653183388,0.1456929638366241,0.8357987231898483,-0.272752200672346,1.0,-0.2506777680682379,-0.21548800696912124,0.5247569070007334,0.4850933649644418,-0.0830645909236532,-0.18723845857793556,0.40670979464917567,0.5536290871726431,-0.4886756608433117,0.534658140337383,-0.5798647882046717,-0.4568738651294781,-0.6971149178360186,0.17783727599595842,0.8462115272191449,0.1547665268378557,0.7144521682367715,0.24650858144067536,0.46066141932471744,0.620418403110811,0.3319444666147258,0.06217027902910794,-0.1979920432671079,-0.47212355949828844,-0.05091413084937941,0.3382684117076182,-0.6528829422767795,0.4017430650824609,0.5404836344323222,-0.20886846823050234,0.150249302118191,-0.5501723781699935,0.37319312247192454,0.8519253783548107,-0.3983472982864667
Thal_VPL_L,0.18068212320628843,-0.3763080007295517,0.11180047088500955,-0.12770034957332682,0.4189671883874704,0.24605520374128978,0.37737070616284374,0.0889232826703543,-0.09981445261214855,0.4595921401689843,0.4954130777974276,0.4611058847295831,0.3338564121305335,0.2415144986604306,0.5169731773278065,0.12710233421729894,0.136406248484177,0.508470090926708,0.4660183421995345,0.29021327433299926,-0.23105459263798167,0.7999609061238641,-0.19194660410192324,-0.4373535980500316,-0.21177160707537804,0.47940660716934347,0.24926931431290536,-0.24874933689847326,-0.27682937076515624,-0.2506777680682379,1.0,0.28929183955768795,-0.03339113685202512,-0.5993663493640833,-0.331756480970337,0.6416189554594102,-0.01091652600483275,-0.1657119372329944,-0.012424204897426938,-0.45150201377806337,0.6432198592622322,0.6423150120018521,0.26116881298993727,0.1581931180267099,-0.4143733903387518,0.28963791791005994,-0.5272070588171412,0.22748947155951177,-0.026180721980667863,-0.30624736813880343,-0.6032212843061394,0.4164206876017938,0.531869846942749,0.537137107107367,0.12437522825387941,-0.6879655338733253,0.5168638255405674,-0.6129269815092282,-0.05048508203490814,0.5627056002344306,0.36720631504947954,0.33423712624497093,0.1795847642740204,-0.3338255535179868,0.6119751279180253
Thal_Re_L,-0.08713760935271622,-0.3742404357672274,0.13299493137450127,-0.1050565062776432,0.46247772754062444,0.10876394956824129,0.2946152753686103,0.27040062014603794,0.186214969215954,0.4795647623907107,0.49335049371608863,0.577717154123524,0.45224665266077724,0.0787049674168534,0.528530777499388,0.18168948432376703,0.10982732102976848,0.6800040570741688,0.4689030762265505,0.356276534472328,-0.29585250217741604,0.40360021376196764,-0.17939087933802017,-0.21065381944400535,-0.48071525330065046,0.3235456596493284,0.24380095043522368,-0.17052278050876027,-0.06471868216314378,-0.21548800696912124,0.28929183955768795,1.0,-0.311200152210594,-0.2692739402025596,-0.2094138747375389,0.600103376295858,-0.014799088816790967,0.008600128147351097,0.16338371374658495,-0.5164205004307348,0.5438051668859211,0.5977873652443031,0.4986486765468587,0.20254722170740758,-0.2857958266819234,0.04007241952786346,-0.4224686400822452,0.07368562182024022,0.16703004109320713,-0.4970177540539004,-0.26567787613917676,0.19543727207787678,0.18875883431912635,0.38562403265881284,0.28852213712827185,-0.4102355225966271,0.428960982065809,-0.3820141744782075,-0.07225085975408393,0.40006104178692575,0.23618883216080014,0.44790857319742267,0.1709158915698417,-0.17075491428261413,0.5298299125648815
SN_pr_L,0.3996733186540296,0.3650908184998846,-0.07168624238938782,0.41667453602468063,0.10289540616729559,0.20081720235704034,-0.3341443737290454,-0.36057959715844307,0.15424088761806826,-0.45073205366048474,-0.6441449242993111,-0.5077866421459087,-0.6107104172941377,0.02414294178628753,-0.5464854866168779,0.15286450539528643,0.09756792646812414,-0.3195859167229298,-0.22225598653767384,-0.30228461964982417,0.13179034975714413,0.08264138958701246,0.5213138398269401,0.42074213276411326,0.6073500631189565,-0.027422576466262807,0.056208011365098474,0.4826427528323026,-0.18064736222680605,0.5247569070007334,-0.03339113685202512,-0.311200152210594,1.0,0.19851324147964497,0.10435204602439548,-0.3505961591708887,0.13598061159718622,0.29750790485874773,-0.48232737551479354,0.4616219186960615,-0.3397315563863946,-0.37913717554719206,-0.6326099312578962,-0.07065107013079545,0.4823970162953926,0.701743848969344,0.5485113502178857,0.349545871138116,0.1448058295114719,0.5544855331370264,0.019167705089426397,0.22047945787421053,0.13143423788331332,-0.43395394874784826,-0.17698357199444573,0.4085851278174235,-0.37143905487864953,0.40057315775411556,0.49685848199282034,-0.24461444863517948,0.21854120790151657,-0.5910794187002801,0.3532053479865777,0.48179808425265785,-0.2603692753564732
Cerebellum_Crus2_L,0.08092628062174777,0.12015414563097074,-0.2241607572716839,-0.0750075805684173,-0.24004274668230632,-0.1381962529046361,-0.43793219615027157,-0.3032286968273496,0.264985198824201,-0.5637415334291729,-0.6626480389524747,-0.4842438396211539,-0.4409012313523669,-0.07269072579910585,-0.645832840979884,-0.09343005073958725,-0.10291890979809548,-0.4616446155559947,-0.41663555616939557,-0.20645748081120302,0.17276143375043287,-0.40295914545374834,0.45582768887389735,0.4987643715133153,0.40320982454795734,-0.3577061112265437,-0.37320767861363796,0.4549999104172288,-0.17286599440051625,0.4850933649644418,-0.5993663493640833,-0.2692739402025596,0.19851324147964497,1.0,-0.06568724117069225,-0.45481218993547273,-0.006040523634019495,0.3328825476803896,-0.2531350926630582,0.3825150356797237,-0.6310125766182495,-0.6057470395557886,-0.4963730471327336,-0.22974577289715295,0.5008582923712152,-0.09026072811641046,0.6168922020865627,-0.2466145501267817,0.07626353961998585,0.364289232802055,0.41641613190267784,-0.4110154919077243,-0.3742560051006951,-0.6888263055100022,-0.10361688260741934,0.4900060350530539,-0.6817544284255909,0.310226046065529,0.07885478386341511,-0.42314869494583385,-0.2792358606082749,-0.5746148814634656,-0.004236195601741089,0.4864195282967515,-0.5940209615774953
Parietal_Sup_R,0.05333619410717426,0.7224590135391409,0.45391085867138553,0.7107557343446048,-0.3769140455661031,0.15631273948714774,0.2379546844501065,0.32905838126454307,-0.26585400246402535,-0.04617448114957763,0.052843063832883036,-0.24410250960027155,0.0316900074766653,0.03532737630976234,-0.010117501539449347,-0.00011188589983089146,0.3867905896926114,-0.18875913507148057,-0.16171304959983313,-0.0627775040924406,0.08644922257527173,-0.4853842966006963,-0.35413289648303337,0.14898900255697664,0.03404393683984909,0.030386915343795857,0.1428576915314647,-0.1797303143282111,0.8458765451885182,-0.0830645909236532,-0.331756480970337,-0.2094138747375389,0.10435204602439548,-0.06568724117069225,1.0,-0.4123015554892297,0.2753786819883105,0.27073702262842314,0.42033688879558395,0.3403955666721975,-0.27436573386741997,-0.2833304626587751,0.22811183462780127,0.16704281625877299,0.19225575256884608,0.06773856768944513,0.2935349995967865,0.07540410660355659,-0.27119731299778704,0.15033994577210347,0.11628199533669936,-0.026801686987952295,-0.14515473782347954,-0.06552688487098168,0.30767310663977987,0.4043011672973823,0.14466110676806887,0.7060845437184083,-0.0019849310242465432,-0.061278504551313076,0.028869493658885526,0.09194054199904446,-0.2685307998097445,-0.11670373781828619,-0.24073601101916253
Thal_PuI_L,0.002125877746313611,-0.528484201574915,0.07763590269373427,-0.2104851717106512,0.5545841442477695,0.13327343723403337,0.2662139140387803,0.21083826805003925,0.20671729866546756,0.4830556141870841,0.5853528218384857,0.6372790038475701,0.448598062863422,0.019973536231497818,0.6187177894684374,0.257884999674775,-0.04683367511499583,0.7698168156765282,0.5099102995105621,0.4153836649443396,-0.312525600446158,0.6991780584046136,-0.15034972603495886,-0.3171606325369467,-0.4631600047612342,0.467151321451492,0.41825590446946204,-0.15223562270556032,-0.14935350405733774,-0.18723845857793556,0.6416189554594102,0.600103376295858,-0.3505961591708887,-0.45481218993547273,-0.4123015554892297,1.0,-0.03299350791402085,-0.0770166627900951,0.016370694670450735,-0.69424048159787,0.6599912553120656,0.7099327369685383,0.43667163652013297,0.3062893357885587,-0.37255855929450327,-0.01229793102025295,-0.6116752033422612,0.19547290455196986,0.0578719644137364,-0.5994016052225823,-0.38885664219921023,0.3242745869907568,0.325113367406568,0.5175732619989114,0.2188552512758743,-0.671702131654911,0.46435528112915625,-0.6135062728795514,-0.08107072541249673,0.5573435532934664,0.35875247589266085,0.38229137608518304,0.3216301042751263,-0.21949800299960404,0.6029297592575894
Cingulate_Mid_R,0.5562954184176747,0.5806946249927046,0.3142450098090659,0.5720375961049572,0.2622926840784893,0.6934971512259996,0.27090420211588034,0.3819413160242759,0.19927369356218613,-0.11477311736147085,-0.13119931651962458,-0.3314078150979689,-0.21499038108046556,0.5293792813802745,-0.2479206552807784,0.7007686623298017,0.44956710697032665,0.08576523778631856,-0.3031776556795297,0.34749096893030706,0.04484665471720856,-0.08811654859821248,0.28520010165747,0.4908954529318085,0.49738793282348276,0.4890874801333611,0.29250229107961323,0.4702943587517278,0.08963218509198136,0.40670979464917567,-0.01091652600483275,-0.014799088816790967,0.13598061159718622,-0.006040523634019495,0.2753786819883105,-0.03299350791402085,1.0,0.499970766408875,0.030144514514777926,0.4384812474786006,-0.3963746761319929,-0.2256236477319662,-0.07302737552138147,0.6900490891974952,0.520341444645237,0.1478170052639791,0.3341345431531662,0.4199500824316129,0.19889296414508195,0.48163957251184847,0.06338937177274301,0.41261533906938125,-0.24359347979742704,0.048162408939385004,0.3984461298288953,0.2155103162059311,-0.08725656811945512,0.3152944314033771,0.39221350110559083,0.38584008074398024,0.44395764750208244,0.11448363082049878,0.25109550736099867,0.407602252823228,-0.18673731855351897
Cerebellum_6_L,0.3879823495762245,0.41197430829882475,0.6141041254422235,0.5544968628716095,0.11173330907342859,0.41529142570571503,0.15901452523079423,0.002037197632131854,0.36440769992495936,-0.34555247414357976,-0.2501347051027669,-0.3571390981657657,-0.1852511411586573,0.2918604096060961,-0.3445590076952908,0.5456012734441723,0.4025716684272802,0.08264104263603135,-0.15540181812584938,0.24264380310179928,-0.10535081828816713,-0.020782209705994183,0.3181881321619439,0.6708084082633627,0.3638844708746011,0.3981998539134028,0.19778893207446538,0.4772697123938217,0.11504249552462166,0.5536290871726431,-0.1657119372329944,0.008600128147351097,0.29750790485874773,0.3328825476803896,0.27073702262842314,-0.0770166627900951,0.499970766408875,1.0,0.09767762257857049,0.2975797748447681,-0.3889765193210839,-0.2896917910786154,-0.15517667619830955,0.5238131351420321,0.5484626376387528,0.18603218485821196,0.5109322250726808,0.26633388175027023,0.09758627330328473,0.29605245088088256,0.30894826123204683,0.25798646857257096,0.029945349773654328,-0.33884127659872426,0.6807079090553249,0.2540270261242527,-0.21779965004762583,0.47889699428970056,0.34396004557084764,0.15917678759648943,0.34739981456391167,-0.1902015602698941,0.3258236414268395,0.5313823345117008,-0.3108151983261611
Temporal_Mid_L,-0.21245193572150056,0.0939824989101977,0.686524192356219,0.0027051329184006804,-0.4714722513831527,-0.10634376953351797,0.8270266061826607,0.3185817359935824,-0.3317665083196595,0.3542886528055176,0.6428189326317932,0.2622201649461832,0.6824465234340469,0.3771590559000365,0.39050971834596443,-0.14543437810677506,0.4505531142760367,0.15223333938027658,0.1631584649808299,0.45894367444998097,-0.052361531669937685,-0.22407868703683792,-0.7852326962880339,-0.13982613037295685,-0.40538962204199586,0.21065385646140872,-0.06410368297973622,-0.6372957669742576,0.46218029759344725,-0.4886756608433117,-0.012424204897426938,0.16338371374658495,-0.48232737551479354,-0.2531350926630582,0.42033688879558395,0.016370694670450735,0.030144514514777926,0.09767762257857049,1.0,-0.08104580689637365,0.2386261548881603,0.20682973534742946,0.6976659814884774,0.2368709044385541,-0.3104201719875941,-0.32415909257645636,-0.32366117357390267,-0.22430836570336188,-0.4074165155025641,-0.23246814604458646,0.13161658340676227,-0.01594201047604903,0.16569534908660513,0.23578024407172907,0.5851831263074585,-0.2403624439637162,0.5246420661495759,0.06191132266694428,-0.3820030864269117,0.16473485398801876,-0.09434557613503544,0.48511115502079005,-0.4070874475535265,-0.41781507811495133,0.1318230159458832
Parietal_Inf_L,0.2627666488533341,0.804500448193169,0.0532066306167877,0.3605918890893317,-0.30047660586347846,0.20462529078499495,-0.16246315095809408,-0.13148600392189175,-0.07065360696932078,-0.5367355668194267,-0.6284456251865114,-0.7615639798530667,-0.6426872570511181,0.24797637816496113,-0.7907379607525085,0.13640379495809205,0.2477547886705611,-0.6633938089457214,-0.6151039079711299,-0.2298950653453747,0.30733959656211873,-0.5281681620446652,0.45505266032332614,0.6277643877332538,0.7932572831674203,-0.12775639481860582,-0.22020097963934493,0.5282559091250775,-0.04439334053867363,0.534658140337383,-0.45150201377806337,-0.5164205004307348,0.4616219186960615,0.3825150356797237,0.3403955666721975,-0.69424048159787,0.4384812474786006,0.2975797748447681,-0.08104580689637365,1.0,-0.7295911956180718,-0.6942827612601243,-0.6219519315196799,-0.016085564479901927,0.7017149463817068,0.08590132714535474,0.7434316308317803,0.021978096568645352,0.27865699586979015,0.9509721038533016,0.5065022321974406,-0.007667518155556824,-0.3520107819395928,-0.46452436893667387,-0.09801149989486467,0.5717657647695145,-0.5435919483956081,0.6741292072768607,0.44013473330722447,-0.342359349602499,-0.13872442493351878,-0.3802381897043076,-0.09554405642794334,0.5524242618430624,-0.5776226737808093
N_Acc_R,-0.2602987947763239,-0.5903481707212844,0.038370927491048215,-0.34299773483910756,0.3249921290595247,-0.12794958290458736,0.3993944962549424,0.19564695763271714,-0.1895837639836465,0.7292717190789563,0.759789851115779,0.8304268348755344,0.6748187450782713,0.006986647379727455,0.8311605282869194,-0.16123290603698873,-0.009228826701554772,0.6753120483025724,0.6857688512613628,0.2855235044421353,-0.3243532718831486,0.5800819393547346,-0.49782955134061574,-0.6677952509172016,-0.719677887964685,0.2535481474357195,0.1923869691521167,-0.5775013289632441,-0.05691933082953527,-0.5798647882046717,0.6432198592622322,0.5438051668859211,-0.3397315563863946,-0.6310125766182495,-0.27436573386741997,0.6599912553120656,-0.3963746761319929,-0.3889765193210839,0.2386261548881603,-0.7295911956180718,1.0,0.9169088789643385,0.6444684471542796,-0.008549090305757448,-0.7323807974522876,0.07210474157355985,-0.7990632492891544,0.01149572653836404,-0.05421414569984437,-0.7025144669230017,-0.4619347634789011,0.17015515710043322,0.5193150446466211,0.5930468676037025,0.07955366589491383,-0.7673817781568837,0.7070779305178493,-0.6216129899775025,-0.32454883219380815,0.42237219533443965,0.12009845780061987,0.5731434966480577,0.018853888660768977,-0.6050295983736264,0.8566774758412422
