,Red_N_R,Thal_MGN_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Thal_AV_R,Thal_VA_L,Thal_PuI_R,Paracentral_Lobule_R,Thal_LP_L,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDl_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Thal_AV_L,Hippocampus_R,Vermis_6,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_10,Thal_PuL_L,Paracentral_Lobule_L,Thal_MDm_L,OFCmed_R,Vermis_9,Temporal_Mid_L,Thal_VL_L,Frontal_Med_Orb_L,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,ACC_sup_R,Temporal_Inf_L,Vermis_7,Rolandic_Oper_R,Occipital_Sup_L,Thal_IL_R,Thal_VL_R,Parietal_Inf_R,Thal_LP_R,Thal_MGN_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,SN_pc_L,Postcentral_R,Cerebellum_3_R,Lingual_L,SN_pr_L,Vermis_8,Raphe_M,Rectus_R
Thal_MDm_L,-0.3443815192852693,0.1329042740891437,0.5662317699059548,-0.26663633557439115,0.370098208654307,-0.12644233397042087,-0.40639761028712273,-0.39404618025761246,-0.15565027383805194,0.7319677538333711,0.4274327654801706,0.6967933889126282,0.07033092210047248,-0.007134322756616111,0.6902099771184127,0.5969633394124093,0.43791533770203417,0.2992568079773883,0.12292807451128486,-0.1691162054413935,0.3355640630941637,0.4956564466234722,0.38101505984796846,-0.26916148830500103,0.18715739347921576,0.7401455516166877,-0.20886846823050234,-0.419952374030948,-0.18359161220171946,0.16678424014488175,0.36466400334330334,0.16724902982713713,-0.19831929330486517,1.0,-0.0723854055569295,-0.13536055693852608,0.16473485398801876,0.6676486847702948,-0.1264853020151647,0.39043667306911556,0.05753401155604151,0.2978005094784664,0.08751615770335297,-0.2737021875150222,0.29002237516495627,0.5036947248333282,-0.03885064786745137,-0.06622438306197855,0.4316708512345744,0.05870614612127371,0.15311083072467999,-0.31182550095897515,-0.44823270711414936,0.60947416468736,-0.04209487545800132,0.540998733549941,0.31313421183789764,0.11497710013792585,0.48430692772449807,0.06802875469485076,-0.12220201657830544,0.14189913263477028,0.12782135369978467,0.29316198653619113,0.0939902136682339,-0.3834548364366027,-0.24461444863517948,-0.38446168683457943,-0.1388116102378751,0.13052464904564237
OFCmed_R,0.4919098302917299,-0.07249875688666596,0.14488883271812125,-0.08362573083967995,0.3971310346172085,0.039471168647437195,-0.07475537712146668,-0.35893621699279293,-0.42186336186823603,-0.11654650324716864,-0.11717001259681437,0.2971901230338841,0.06505873674970022,-0.033571951016035446,0.1626074264784529,0.14789474629808927,0.4677635757203326,0.23321837400843956,-0.3912621771447222,-0.2605318792375389,-0.11353905181859751,0.23764251614796805,0.269507369953434,-0.24932886288886671,-0.016219500717996913,-0.157129292750198,-0.20513217139060294,-0.14767438621778975,-0.10323169396582046,0.061715672714673736,0.05308445175195636,0.2690662229984275,-0.2307593238170333,-0.0723854055569295,1.0,-0.07351478691880772,0.3633906669968336,0.16541528056153215,-0.13766454952443874,0.06936964773526944,0.18252101874707552,0.014813613133405155,0.6325220447164174,-0.4296697652198008,0.3314604833060309,0.2507139399550351,-0.2661890998091637,0.04754516922536074,0.2078557695396422,-0.203126224401429,0.4993159529667757,0.008226005911387209,-0.2895012273470264,-0.17883428035568474,0.20337961653555933,-0.24919504661986086,-0.1922055356016474,-0.30218114012143826,0.3310432020285342,0.058205169051093936,-0.29683743509274,0.5887826597636303,0.0235821629304164,0.28241847259541897,-0.15710417513822225,-0.26273960862816076,-0.00284182007222542,-0.24103345369480636,0.2302536474387861,0.6162743520839751
Vermis_9,0.23960560067647588,0.17359102615454441,-0.28069426981878887,0.6446582522545684,-0.4865161613822643,0.5002619221402834,0.36002544875798986,0.48888878853495754,0.5829628659276381,-0.10605566468295469,0.4095285457950806,-0.06497028365147257,0.28559447307704533,0.2887092578657874,-0.10468535058365745,-0.39204672260980283,-0.2204354658688911,0.07335882135294763,0.40427544338634075,0.48322680774414195,-0.47266605977968773,-0.21405301405899319,0.16724504097495416,0.48576281045275443,0.43829091077917237,-0.07402307189976184,0.5404836344323222,0.323318623236966,0.4073330019108666,-0.13031278280741634,0.4764436264115239,-0.059430374511708677,0.5409963966566116,-0.13536055693852608,-0.07351478691880772,1.0,-0.3820030864269117,0.15313692406338367,0.051123613153264025,0.16690202083869807,0.3710420432938996,0.39995399225212286,0.012423496749148713,0.5136583359899342,-0.4150931582954895,0.10093175712795521,0.5410033994952196,0.16802616327058112,0.03911665834179395,0.6033712395877964,-0.17201662859678982,0.08292573238288926,0.2598246313685696,0.24528359212082554,-0.1898671121283413,-0.08373611018625667,-0.20065423416788436,0.5164092708563004,-0.3505907276698357,0.05443694327811799,0.4149742579632383,-0.12512142941745955,0.3374800255260429,-0.1489922494838104,0.5709484694273471,0.3930906606363568,0.49685848199282034,0.4980115391509432,0.31959316640220325,-0.32015898000047954
Temporal_Mid_L,-0.016121957710507548,-0.3317665083196595,0.48511115502079005,-0.5092876262109992,0.6824465234340469,-0.6419502580964795,0.06191132266694428,-0.5121966614865342,-0.7852326962880339,0.14757956259335328,-0.14543437810677506,0.3793338584259793,-0.2916965325274789,0.043335600711734555,0.17670543807109879,0.3542886528055176,0.8270266061826607,0.4505531142760367,-0.3574537408147306,-0.2664018736261399,0.48229625317121744,0.1318230159458832,0.30676507032560385,-0.23246814604458646,-0.21245193572150056,0.027558022691360276,-0.4886756608433117,0.07767214546771045,0.0939824989101977,0.1956454920354214,-0.01594201047604903,0.2581247492196568,-0.3178309963546466,0.16473485398801876,0.3633906669968336,-0.3820030864269117,1.0,0.21065385646140872,-0.052361531669937685,-0.06410368297973622,0.1729739841321214,-0.22430836570336188,0.16569534908660513,-0.5998404213894073,0.8036415373516562,0.3605398643960434,-0.38538807865225727,-0.32208500702667675,0.5851831263074585,-0.5516034362755892,0.5528173514323569,0.3532756453724643,-0.2403624439637162,-0.24057857018177947,0.46218029759344725,0.004826699677357343,-0.0029221985140232836,-0.4060702721749995,0.5246420661495759,-0.013484922886596168,-0.42937740051919376,0.1631584649808299,-0.32415909257645636,0.4621101866603617,-0.5799492989765296,-0.15187793823178075,-0.48232737551479354,-0.32366117357390267,-0.15460649395580436,0.5235348534750611
Thal_VL_L,-0.039656667178818814,0.13138491344867068,0.4199681473397201,0.2003040442499505,0.22548631006853992,0.1692867237680637,-0.12260235519437913,-0.19094252638295034,-0.0028164305465695986,0.5239633005238505,0.6500623164570762,0.6580908055992013,0.04600690896969208,0.22667560303916848,0.4773442670724776,0.22250711911914203,0.4996740344881225,0.3874880356543998,0.28828050596435295,0.018367721011776382,-0.045546180973216915,0.3283571378605795,0.6368413478981181,-0.058019270799001564,0.47231761048013043,0.43662927354432995,0.11225653183388,-0.1865552610211147,0.08020150978773095,0.15291505787297688,0.4877422408332529,0.17081971718035735,0.037832154840992976,0.6676486847702948,0.16541528056153215,0.15313692406338367,0.21065385646140872,1.0,-0.18602169298507468,0.6321705578124718,0.34128626756831315,0.42163974127434234,0.18585769960531556,-0.08809311139371007,0.2689381055032421,0.5854925376020601,0.15410700503895772,-0.024672834716986662,0.5736989634336598,0.27629009692944806,0.28030032105627206,-0.1484469732638756,-0.4552526260306455,0.3652191779440497,0.049106354451777856,0.4866277394243167,-0.19834828881443536,0.26510690796223696,0.31706207866881353,0.03301721031561057,0.10872040887975705,0.2588154022987235,0.09482938939395262,0.3596599067753745,0.24394061633884218,-0.11365938670320302,-0.027422576466262807,-0.15243309707543304,0.2150679512374111,0.22365621502549732
Frontal_Med_Orb_L,-0.18187016780442433,-0.2591041877763855,-0.10900739791841052,-0.019381920188277797,-0.29779130396334424,-0.2353547129490074,0.12009867493648943,0.20242063616236208,0.09966472507141709,-0.04917162797423588,-0.08416083275830533,-0.20038244219728965,0.08279108214635353,0.3013027986677516,-0.2266198539932334,-0.06734793319947752,-0.1851241818908767,-0.03839253908028806,0.2965796617863673,0.28525686066307837,0.0005099977514085596,-0.3392323564501312,-0.20177898394331825,0.31102042984810147,0.09193853911353059,-0.0834943346819599,0.04005042360931675,0.2672868157749412,0.16377611888299065,-0.08558531919953477,-0.08025848700778472,-0.10528506509364707,0.3053188126472219,-0.1264853020151647,-0.13766454952443874,0.051123613153264025,-0.052361531669937685,-0.18602169298507468,1.0,-0.08421371059283775,-0.2151221708754262,-0.11392063607659603,-0.2276858813261034,0.1585431545423194,-0.21014062827304036,-0.3521499624697213,0.19965268982480208,0.09446812360616222,-0.19176587317808824,-0.053578688191922165,-0.019341219466883542,0.10167043800552122,0.17249084603996753,-0.12846175503805937,0.03303378967624866,0.08184568650880028,-0.029595522864987428,0.11306682436228878,-0.20800410234289163,-0.4753560880819244,0.32543150587892206,-0.34063719634718187,-0.05486774959985222,-0.031975033983827915,-0.17128689491126253,0.18445299649329283,0.13179034975714413,0.15149747363488628,-0.3327247367205566,-0.17052692885533585
Caudate_L,-0.017834279077061605,0.12689975082637997,0.22602240562470718,0.45869824598074677,-0.016580656655242176,0.3433968679263183,0.05209295575267282,-0.10933334485971853,0.07301144991927457,0.4768830723781886,0.5546426647168498,0.3467185792200583,0.09046554197792694,0.21243244739138764,0.06350204171458039,0.09654461506431535,0.07496150584212899,-0.052589452321925675,0.3444491742261281,-0.19314050427787277,-0.07394144869504446,0.2761923227420562,0.43856020612438434,-0.19795834614572694,0.23321229714399117,0.38577959240598864,0.1456929638366241,-0.13163620569056153,0.10579789701648555,0.48257431099610304,0.3601520266452343,-0.04476697968044599,-0.0781161550881287,0.39043667306911556,0.06936964773526944,0.16690202083869807,-0.06410368297973622,0.6321705578124718,-0.08421371059283775,1.0,0.3573346325420034,0.4718095780826292,-0.012938641915167371,-0.0785931888288288,0.07380913257804016,0.4428083817891346,-0.07755146717885532,0.09161599640120828,0.2216878242733351,0.1264087148492853,0.23942971385037548,0.0014505420484656377,-0.25245220517141664,0.11952455004896542,0.2877091320619952,0.39521154770904277,-0.20414704294583516,0.0880872062164952,0.20636297841858992,0.14898528376842746,0.4225569588887487,0.2174146340087208,0.0719579961867216,0.45152048709259107,0.21619374765435134,-0.0592161261969929,0.056208011365098474,-0.12580795335664624,0.09787177070729255,0.09853624042349224
Frontal_Inf_Oper_R,0.3894191613221599,0.03799704504439117,-0.049890246653135566,0.44753491980537763,-0.0521504621402848,0.23734044947033042,0.36857118576396725,-0.027962883925035042,-0.018698114128662915,0.04156131599654751,0.3958671697314259,0.20857882381202686,0.32879112770177077,0.3872085262362916,0.10747748517087548,-0.19027454008727465,0.32524907796485314,0.2876563556186931,0.17264208912470827,0.12190966937659667,-0.0748337838053115,-0.06123498367025125,0.40377881692199385,0.14259484808351902,0.35601886835950186,-0.05901465052659597,0.17948906862904077,0.20750219133825334,0.4386767065778069,0.3857604689955519,0.5003909493736679,0.1770167792671517,0.21850471673059044,0.05753401155604151,0.18252101874707552,0.3710420432938996,0.1729739841321214,0.34128626756831315,-0.2151221708754262,0.3573346325420034,1.0,0.44586473755879236,0.22287966393377565,-0.028498024750421562,0.08877077489087831,0.550558430829983,0.14900204985395465,0.1471464869724985,0.42566532745635877,0.16505253957139593,0.4895019194172983,0.22237890066761418,0.12160283852555133,0.20478151512408552,0.3074769457180596,-0.04853469187775595,-0.06410945768017333,0.18113377821873597,0.11507316199363396,0.2749086512945215,0.14435186422973506,0.03113453168225479,0.29025489194694987,0.4382684208177318,0.2780464483702434,0.11390443267415579,0.23684605972677525,0.15764633700677683,0.21013109962873747,0.10965737069417304
Cerebellum_3_L,0.20771273501382095,0.31718233322613765,0.04255618263181695,0.4307699246708207,-0.16038651713604912,0.3896474645472298,0.11342440441662885,0.027702089822553306,0.2467692025312614,0.2541762359356188,0.5299346456610325,0.25145159254067817,0.319760991840344,0.2011719585028482,0.10366802736913557,-0.01597758124739348,0.03659478727771928,0.05933550034428357,0.3645028564432475,0.1165680069175655,-0.08509279015316953,0.08826804812012845,0.41694251261134524,0.09681265170428677,0.40140428971794057,0.2511496088230168,0.24650858144067536,0.0046373977888405785,0.18569616443240072,0.31528927032491155,0.6728729155875277,-0.0628437408443487,0.1973257586303728,0.2978005094784664,0.014813613133405155,0.39995399225212286,-0.22430836570336188,0.42163974127434234,-0.11392063607659603,0.4718095780826292,0.44586473755879236,1.0,0.11711932925108497,0.09053380315598605,-0.08804662435412232,0.37557429320594365,0.2256805392421962,0.1104540342838378,0.18229280239618945,0.4301874479381724,0.18168407646190143,-0.023558857712748096,0.08285455153734678,0.49165015532330614,0.0887753045987323,0.0996437182933178,0.06467017337043747,0.2975876732556763,0.03596828975099494,0.24360863319161774,0.24367964125806013,0.1418320538581083,0.40295054226230526,0.3235215946994426,0.6095887849919412,-0.00876186241224754,0.349545871138116,0.04236721859409728,0.27949828993928716,-0.05950589228227958
OFCant_R,0.5285088436892598,-0.04138480785150156,0.12305286879276936,-0.0580908845212812,0.38196604624876945,0.13116958139873788,-0.2457811945842521,-0.41362767919912324,-0.2521261913583557,-0.10113561038680821,-0.11464437666462486,0.3991292490151397,0.2683251899546182,-0.12323169597943939,0.33785133015991914,0.21412942255052872,0.3950769878835648,0.259749945015378,-0.39554517845100495,-0.24448738988533358,-0.29556004247862644,0.34890950566980544,0.11904464917228277,-0.2638720331593003,0.08653715771114931,-0.01447618729200264,-0.1979920432671079,-0.3403507305270562,-0.2788070055203917,-0.08082402957615432,0.24124287813345877,0.32701775149484746,-0.23349086666581595,0.08751615770335297,0.6325220447164174,0.012423496749148713,0.16569534908660513,0.18585769960531556,-0.2276858813261034,-0.012938641915167371,0.22287966393377565,0.11711932925108497,1.0,-0.356736580711189,0.12310813609133098,0.20688011288958252,-0.18177935850663252,0.2423786018887898,0.2404202297081468,0.03922990615666495,0.32957786359216157,-0.24245616881888174,-0.41601172644162376,0.021552704926088274,-0.06910629874378457,-0.21371788630871497,-0.10855885074743434,-0.20636313496115258,0.39958977010347774,-1.1692147557620595e-05,-0.36537857634486326,0.5988803064783846,0.3059677257944736,0.10103969620053209,0.026249816680328834,-0.42900915283950175,0.13143423788331332,-0.29588601126031794,0.34704553871554933,0.5792243874518066
Cerebellum_Crus1_R,-0.1989749893102097,0.3777006478412138,-0.6158725952159962,0.5998899743379509,-0.8012817703377308,0.4374716746373237,0.38810483066914736,0.9304772540068622,0.9051763382931773,-0.40741352836131045,0.362112198924331,-0.5074876307242868,0.0685338621690834,0.30953056595356476,-0.32232728453220727,-0.7050819336357009,-0.5748454782993544,-0.095897022216173,0.6153400487585821,0.736560136408024,-0.42986151530723515,-0.5590275784883187,-0.0616999706026965,0.7049078309768225,0.3521204271637033,-0.2813327747424528,0.843700889598341,0.403924208688398,0.3635570422253622,-0.3598638855819845,-0.06979676918582908,-0.34249975951139666,0.7363725559287347,-0.2737021875150222,-0.4296697652198008,0.5136583359899342,-0.5998404213894073,-0.08809311139371007,0.1585431545423194,-0.0785931888288288,-0.028498024750421562,0.09053380315598605,-0.356736580711189,1.0,-0.6352510414652844,-0.3164076063840031,0.7991800686785115,0.0639426763462631,-0.16262115764631,0.7640898759092208,-0.598164366442303,0.010593674862431492,0.4948149577745474,0.17196606501330583,-0.39769147684462114,0.06801659519088062,-0.24388139880009652,0.7524672034485173,-0.8143434963268965,-0.12617923854324795,0.5594951076649697,-0.4953664357932656,0.12812684305142036,-0.4992275670743858,0.5594847750868625,0.7594544160806488,0.5176166561376122,0.8056197854231716,0.32356419220131694,-0.7413277592454841
Amygdala_L,0.0011958412716345233,-0.13667529664577613,0.6431195895948713,-0.4791340988438705,0.7656190878508089,-0.48834823380638537,-0.09766682444822587,-0.5487117059946564,-0.7237179430721067,0.3384311481084561,-0.04896404327928312,0.43677743474655417,-0.3282774306488055,-0.20214295007252922,0.17251991228098493,0.5507017338960226,0.6947824202506079,0.2919139902899686,-0.390344995390928,-0.5347423282475365,0.5605751227207812,0.3237222320706938,0.46431206405510933,-0.5250905151805634,-0.21301940257361582,0.25581674356349576,-0.5049155639287151,-0.18753941254736692,-0.13906612782382652,0.3869085361397686,0.025673643443515214,0.01507570012439092,-0.5723843627150801,0.29002237516495627,0.3314604833060309,-0.4150931582954895,0.8036415373516562,0.2689381055032421,-0.21014062827304036,0.07380913257804016,0.08877077489087831,-0.08804662435412232,0.12310813609133098,-0.6352510414652844,1.0,0.5034808838140938,-0.5503268055923314,-0.49542708189081547,0.5694878193010128,-0.4703289747835829,0.5446940155168319,0.17684261934250897,-0.28897446218174866,-0.08003232817225071,0.49575134663989484,0.023957546889573713,0.16557533484593498,-0.4574596774070584,0.6083205984838814,0.19328374762939537,-0.5109344627723217,0.3474754037193756,-0.2767962337362376,0.5099896339255985,-0.41516988593788345,-0.2827297195994748,-0.6011976642193486,-0.445602855920155,-0.07841094127220304,0.5230264145505544
Frontal_Mid_2_R,0.12123785369383094,0.049208778944959314,0.5756909650749583,0.05215925555486441,0.4060831074793474,0.03902609011152515,0.09680732595897742,-0.2969123699338976,-0.23269348142140384,0.5004732287568601,0.4659213589092727,0.6228476795629174,0.12662613441126008,0.12750910914529603,0.34633284369440814,0.3253856120896298,0.572580074454646,0.490213228220458,0.02937810440836275,-0.17759738871787772,0.1839886567282146,0.4611408409540972,0.6817295001793668,-0.20573132376096287,0.24284598270879496,0.4051960687271524,-0.09434640042956939,-0.07018302484231909,0.2204901814739932,0.45408366039478143,0.4081740974951225,0.07663649179930661,-0.17046014751719757,0.5036947248333282,0.2507139399550351,0.10093175712795521,0.3605398643960434,0.5854925376020601,-0.3521499624697213,0.4428083817891346,0.550558430829983,0.37557429320594365,0.20688011288958252,-0.3164076063840031,0.5034808838140938,1.0,-0.09328077845859481,-0.2291837158698378,0.5847323946239678,0.04863902878720825,0.48163569051080635,0.1262686020143495,-0.25159087144793985,0.38151404617736184,0.33500256984620763,0.21980694187427222,0.0735515044163097,0.045757431160502716,0.4511270904558122,0.3663433407542648,-0.17550443987602143,0.3300730681519462,0.12669448696688987,0.563671334533954,0.10496218512847139,-0.17598802950891967,-0.19580939975158515,-0.1628121334462261,0.07762934342167291,0.3061623301966601
Frontal_Sup_2_L,-0.07978283575561404,0.24288484165391044,-0.4240038899613483,0.4717412054258498,-0.6614204658322418,0.3183176448750592,0.2962916228234342,0.7330359233258206,0.7269048764342334,-0.23041455868298075,0.46840066468986996,-0.16780787903415534,0.2770810759302944,0.5197977960134215,0.030190433955301403,-0.5102808738306515,-0.16886223824473184,0.24716887437581267,0.6148529299680265,0.9252329160265802,-0.42677622040842894,-0.4795493071053516,0.11427890333432546,0.8486420314478795,0.5929369153403353,-0.16854713855552783,0.7301492844265033,0.4271954554428505,0.480469530069617,-0.3994871306551265,0.19260755282041137,0.01780445037682813,0.899512082816198,-0.03885064786745137,-0.2661890998091637,0.5410033994952196,-0.38538807865225727,0.15410700503895772,0.19965268982480208,-0.07755146717885532,0.14900204985395465,0.2256805392421962,-0.18177935850663252,0.7991800686785115,-0.5503268055923314,-0.09328077845859481,1.0,0.18959678876181324,0.007256764371332105,0.6960399199184015,-0.3114922596326842,-0.004841920670287029,0.35576274489993925,0.36770173842764936,-0.41672075025491123,0.08000945373822066,-0.1572496410943396,0.9030632275291174,-0.5628659073756684,-0.2698662418316413,0.46890590059717924,-0.45774873000432365,0.24848216168862983,-0.2908447344079017,0.503038865218281,0.6195535567774672,0.5397172383213221,0.6772063850674356,0.2084088177843705,-0.5528417606757616
ACC_sup_R,0.27495852793311,-0.11566036817206203,-0.39388599178616207,0.2136182636348178,-0.3002600329873626,0.13449808746237368,0.07873975350428818,-0.00891393079607162,0.10497023843467253,-0.09019539101064458,-0.029492959774203468,-0.002077750503181713,0.6020756886092157,0.3764043036032056,0.04508874165432879,-0.20186629666323544,-0.18776579148299596,0.054886292676486176,0.20634684477431853,0.14399819318111434,-0.39845178680597576,-0.18419168613699294,-0.3073939531725022,0.15002846121612512,0.23446659209579376,-0.19147260912281072,0.15253976491708685,0.06011412200974854,0.11733683348896012,0.05359026681596533,0.1388059193007736,0.3194832509233165,0.2514206110009822,-0.06622438306197855,0.04754516922536074,0.16802616327058112,-0.32208500702667675,-0.024672834716986662,0.09446812360616222,0.09161599640120828,0.1471464869724985,0.1104540342838378,0.2423786018887898,0.0639426763462631,-0.49542708189081547,-0.2291837158698378,0.18959678876181324,1.0,-0.11475729572006954,0.12454130426393861,0.12235465351219532,0.004028180553701929,0.09637702795673565,0.11727561783604408,0.0066728691397742596,-0.20843996675470386,-0.0757652256266828,0.2020608364313772,0.006738804283569095,-0.2275838873440021,0.24263588989249152,-0.07136371682503241,0.3612693994928749,0.11616153015532134,0.10355345004110551,-0.05955571923286927,0.5049417836403485,0.14028562532705083,0.004322668831834718,0.024472839069047823
Temporal_Inf_L,-0.0015608597159525019,0.0867547851893796,0.3048954353774971,-0.11232096812336421,0.43015027824883817,-0.2230145855965527,0.13404105777245762,-0.1785293854287428,-0.2856443232120472,0.2631751222168607,0.38809898840246004,0.488491468447058,-0.08304309425278983,0.16145485384432898,0.3106165204890288,0.15430080067157917,0.65554639284999,0.5433091938518914,0.05525133196465435,-0.10961786340796172,0.16887380625902726,0.016745038647951006,0.5928953630554199,-0.1565368312137556,0.25750679833721785,0.12146945783810403,-0.05091413084937941,-0.045565367184088976,0.15245020716100394,0.25665432306617586,0.35581539730745254,0.07730793397367339,-0.11140652207251706,0.4316708512345744,0.2078557695396422,0.03911665834179395,0.5851831263074585,0.5736989634336598,-0.19176587317808824,0.2216878242733351,0.42566532745635877,0.18229280239618945,0.2404202297081468,-0.16262115764631,0.5694878193010128,0.5847323946239678,0.007256764371332105,-0.11475729572006954,1.0,0.18914468513692184,0.4198135512572654,0.1399973135234743,-0.1834651385522399,0.2383341704727176,0.3146863422388644,0.19063489047475188,-0.08854476921215965,0.08618194224153129,0.3405687845227395,0.09077800720566909,-0.1980364390516778,0.17010536725156494,-0.03170144422476871,0.4043063945410245,0.04624118775393254,-0.00047019970195315216,-0.17698357199444573,-0.026530173867174833,0.2476234670226785,0.2504770292286538
Vermis_7,0.021825107349624267,0.5202894830552339,-0.3693031086055014,0.5853571920866073,-0.5103541026914856,0.5745196559547774,0.18625226442907022,0.6182305369760652,0.8115127300726448,-0.14935122102311557,0.5817625508867403,-0.09823650100090461,0.17661968017950905,0.1517025249815359,0.004531613651954331,-0.4368988356768405,-0.30030735453241186,0.09086070358788412,0.5077230365566873,0.5057663911825026,-0.5165599748141926,-0.25147148079260084,0.21468757158497723,0.42199026849678145,0.56294597129079,-0.036937403861758276,0.7256239181858467,0.061531772728012,0.15305260651515837,-0.2535056767810788,0.3410568570703443,-0.2363392602118727,0.5008205657077452,0.05870614612127371,-0.203126224401429,0.6033712395877964,-0.5516034362755892,0.27629009692944806,-0.053578688191922165,0.1264087148492853,0.16505253957139593,0.4301874479381724,0.03922990615666495,0.7640898759092208,-0.4703289747835829,0.04863902878720825,0.6960399199184015,0.12454130426393861,0.18914468513692184,1.0,-0.39411758564357224,-0.19069459852242723,0.1980538752163179,0.4662320786036725,-0.4237188626587449,0.12553004591981679,-0.20793348221628744,0.7039595150178191,-0.5040096120072093,0.007107248105793736,0.37205900842715356,-0.08852252413885117,0.35979948581654836,-0.34674751005590104,0.8184959769743971,0.40072585006073963,0.5193171990193457,0.5172273376023944,0.578166971371514,-0.46427797880277005
Rolandic_Oper_R,0.36235325920424005,-0.2675227133997073,0.3330384319872546,-0.12872292098207186,0.4656943827410694,-0.27117367295569833,0.09210123104364838,-0.47800388704570795,-0.6717740347252923,0.21734533110511306,0.024898873959269364,0.40768747441694797,0.24932335177935525,0.291384906282156,0.16009344485883342,0.256456954541918,0.630435334512247,0.40521753441208713,-0.1446669975044422,-0.3054953282871413,0.23733769200816168,0.07682302572744935,0.48635904358596727,-0.29777258658518885,0.1418372470300783,-0.04049271745830248,-0.3456631767063454,-0.01167772655028048,0.16515307566473675,0.5646922894902421,0.1826891178550097,0.22184429150271467,-0.21232819931368044,0.15311083072467999,0.4993159529667757,-0.17201662859678982,0.5528173514323569,0.28030032105627206,-0.019341219466883542,0.23942971385037548,0.4895019194172983,0.18168407646190143,0.32957786359216157,-0.598164366442303,0.5446940155168319,0.48163569051080635,-0.3114922596326842,0.12235465351219532,0.4198135512572654,-0.39411758564357224,1.0,0.24164998498761686,-0.1360608163165742,-0.0011900709492672521,0.671721993604365,-0.12104625375300988,0.05869024177369048,-0.28638294919373664,0.5396336591230602,0.015258321868374572,-0.19868861156724255,0.3290651183261396,0.023815626384919204,0.8140589660378542,-0.3274397310585203,-0.28405969709903606,-0.1857725510697488,-0.2475997465842864,-0.1204884861787275,0.5608612066358027
Occipital_Sup_L,0.012781787567492351,-0.20513114130138269,-0.023711257196225265,0.1089459517190436,-0.12633714683971495,-0.37850483897101245,0.8498895112952071,0.16592997872985604,-0.18164382142863997,-0.1594807630370849,-0.06713871996447662,-0.201008777203219,0.16755277057579424,0.4335028127024899,-0.5706433375682823,-0.20275961350277466,0.08714353536842438,0.2596985201575286,0.28825995729404963,0.19730246683864935,0.12490370845723651,-0.33680022156633915,0.04267493202570371,0.31553136814709204,-0.01355154495487885,-0.25442349415070503,0.04040902216014831,0.8031548059137066,0.7112416181490512,0.38985969343431165,-0.10742849812258853,-0.1727196697891027,0.2044470446202967,-0.31182550095897515,0.008226005911387209,0.08292573238288926,0.3532756453724643,-0.1484469732638756,0.10167043800552122,0.0014505420484656377,0.22237890066761418,-0.023558857712748096,-0.24245616881888174,0.010593674862431492,0.17684261934250897,0.1262686020143495,-0.004841920670287029,0.004028180553701929,0.1399973135234743,-0.19069459852242723,0.24164998498761686,1.0,0.5540440928513735,-0.0911407474912631,0.6176134018872025,-0.25715804047070856,-0.0003559904006652528,-0.006873792188091044,-0.0849455694006917,-0.002667358189182226,0.22291255661628664,-0.28289352098391374,-0.01757580717678095,0.393444823253232,-0.26158398813796047,0.42263337570953075,0.15262646419349113,0.38251549340750607,-0.14434297063498863,-0.07606804489478541
Thal_IL_R,0.040894707680662515,0.2714421450399329,-0.5226701623339592,0.25120867446747513,-0.5828270287428545,-0.03156622913303102,0.6851459398850898,0.5659610955943583,0.32934153680854084,-0.45404775224959004,-0.0281220568117481,-0.6168167788001448,0.25103632434522793,0.3474099612545853,-0.568815420133268,-0.5378230642338518,-0.4171696665975282,-0.030992489413074732,0.37659733864514217,0.4471763560360152,0.034488362324710566,-0.6963398701789296,-0.1872430412722685,0.499249291455023,0.06272415890360918,-0.3946622600688089,0.3382684117076182,0.6398499441557125,0.5194659684992176,0.19251253867881268,-0.08655263461501725,-0.29042409283078113,0.47723327474638605,-0.44823270711414936,-0.2895012273470264,0.2598246313685696,-0.2403624439637162,-0.4552526260306455,0.17249084603996753,-0.25245220517141664,0.12160283852555133,0.08285455153734678,-0.41601172644162376,0.4948149577745474,-0.28897446218174866,-0.25159087144793985,0.35576274489993925,0.09637702795673565,-0.1834651385522399,0.1980538752163179,-0.1360608163165742,0.5540440928513735,1.0,0.14820888939844404,0.2064202278606437,-0.4280048885532604,0.23379122232295624,0.3005052627109805,-0.5100146691872549,0.06257571954941367,0.3466013163771822,-0.5632854659210483,0.18855764649961895,0.0049258730611874526,0.21858760629364682,0.5879546514819621,0.4085851278174235,0.6129971944185556,0.021042615108760026,-0.5527051827360641
