,Cingulate_Mid_L,Vermis_10,Vermis_9,Parietal_Sup_L,Frontal_Inf_Orb_2_L,Pallidum_L,Thal_VA_R,Vermis_3,SN_pc_L,Rolandic_Oper_R,Thal_MGN_R,Rectus_R,Vermis_6,Thal_VA_L,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Cerebellum_6_R,Thal_PuM_R,ACC_pre_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,Thal_PuI_L,Thal_PuL_L,Cerebellum_9_R,Rectus_L,Thal_MGN_L,Cerebellum_4_5_L,Thal_AV_L,Cuneus_L,Calcarine_R,Thal_LGN_L,Vermis_7,Parietal_Inf_L,Vermis_8,ACC_pre_L,Lingual_R,Raphe_D,Red_N_R,Raphe_M,SN_pc_R,Cerebellum_Crus2_R,VTA_R,Olfactory_L,Cerebellum_3_L,ACC_sup_R,Temporal_Inf_R,Frontal_Inf_Oper_R,Thal_PuM_L,Cerebellum_Crus1_R,Precentral_R,Frontal_Inf_Tri_R,Caudate_L,Occipital_Sup_R,Supp_Motor_Area_L,Frontal_Inf_Tri_L,Insula_R,Cerebellum_8_L,Frontal_Sup_2_R,Thal_MDm_L,Heschl_R,Postcentral_R,Occipital_Sup_L,Thal_MDl_L,Frontal_Med_Orb_L,N_Acc_L,Precuneus_R,Precuneus_L,Temporal_Pole_Sup_L,Temporal_Sup_L,Amygdala_R,Thal_VPL_R,Fusiform_R,Cingulate_Post_R,ACC_sup_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Parietal_Inf_R,Thal_PuA_R,OFCant_L,Temporal_Sup_R,Temporal_Mid_L,Lingual_L,Thal_LP_R,Thal_PuA_L,Vermis_1_2,VTA_L,OFCpost_L,OFCmed_R,Insula_L,Thal_PuI_R,Calcarine_L,Cerebellum_6_L,Thal_MDl_R
Cerebellum_Crus1_R,-0.012770092377601105,-0.06979676918582908,0.5136583359899342,0.403924208688398,-0.868450641624892,0.5594951076649697,-0.013820282350316846,-0.04249331442861674,0.12812684305142036,-0.598164366442303,-0.24388139880009652,-0.7413277592454841,0.843700889598341,-0.5074876307242868,0.445488777409017,0.30953056595356476,0.9250178271664755,-0.4375195688940624,-0.6478270033882281,-0.5590275784883187,-0.3164076063840031,-0.374841809329958,-0.34249975951139666,0.37331616548548485,-0.4953664357932656,0.3777006478412138,0.16254144201685453,0.3521204271637033,0.38810483066914736,0.8326513986915994,-0.0899008225336545,0.7640898759092208,0.6239503259145047,0.8056197854231716,-0.6026772636706902,0.7849270264925028,-0.42986151530723515,-0.1989749893102097,0.32356419220131694,-0.6002190022720167,0.7167362167271939,-0.8143434963268965,-0.7925895597128237,0.09053380315598605,0.0639426763462631,0.9051763382931773,-0.028498024750421562,-0.18942598169162095,1.0,-0.4049140416462519,-0.15584812465788483,-0.0785931888288288,0.3999378860982835,0.789081940407271,0.0006143912353150512,-0.680527910155823,0.55302452615583,0.3714075754811793,-0.2737021875150222,0.4374716746373237,-0.4992275670743858,0.010593674862431492,-0.05943808374251621,0.1585431545423194,-0.17692195902825936,0.19094226422470295,0.3635570422253622,-0.831493336270228,-0.5748454782993544,-0.7050819336357009,0.014601529401694013,0.8977017222948102,0.21478800920201527,-0.095897022216173,0.1015598131378388,0.765577964342594,0.9070497997984239,0.7991800686785115,-0.39769147684462114,0.2752045506275794,-0.8442389783094367,0.5998899743379509,-0.5998404213894073,0.7594544160806488,0.06801659519088062,-0.3949219536928433,0.2800740953307543,-0.5380079507162467,-0.8429896167666233,-0.4296697652198008,-0.0616999706026965,0.0685338621690834,0.7330378297407841,0.47735034985696406,0.6153400487585821
Precentral_R,0.5321190297951119,0.3183244308429119,-0.008633975664674255,0.11027822026299469,0.3564902566316327,0.036944683994617825,-0.02060022537952914,0.36591453464165313,0.040505708642345296,0.8273632270537467,-0.04594894445849305,0.4569018486229996,-0.16427725796136275,0.3850787829286617,-0.3671903892784435,0.4919473406040848,-0.16034103832845328,0.05652787413380137,0.39470410234068415,0.018650648091993835,0.5900279256221538,0.08530221206666079,0.10621396891078279,0.12759876144441293,0.2372611442081206,-0.1766096754752166,0.39282393783879155,0.258220069928959,0.25042800457506315,-0.15914381623120427,0.2432990343756942,-0.19245742436023916,-0.10149078959164419,-0.08659065074511914,0.11881689601701702,0.017046552528490834,0.12893870730334783,0.23625432261014184,-0.041966792904743325,0.3076294981349647,-0.42094408698778774,0.4107140317553037,0.24465297563604074,0.3816297756434868,0.14823688889044231,-0.45160812750841084,0.5349214155673323,-0.0047941118923631515,-0.4049140416462519,1.0,0.6619544665793381,0.47202948918629384,0.24674086294353131,-0.08155486153295458,0.21035833738825316,0.41381567340075026,0.08146348168153925,0.49955955272816654,0.22678583499860455,-0.16440648169770164,0.931941813621252,0.3078833511860592,0.271225535015079,0.0031708179641737272,0.19811126050867564,0.5670619141374994,0.3575503944048655,0.45659510845495066,0.5106184561164416,0.14658419039527576,-0.01354219494414737,-0.265164828041185,0.2250472817131774,0.36848611289070154,0.476082273843831,-0.273355259846665,-0.29061172795785134,-0.13741616762599992,0.7492046492557937,-0.280257457615531,0.30130306564634857,0.06426771716273215,0.43355249122922346,-0.11189127191077448,0.015291212420684106,0.016795450940214184,0.044477693389953374,0.2920239451279677,0.3837219551294019,0.36716808065625733,0.5325062187095961,0.28144723932147914,0.048441779012125215,0.22699162694119684,0.14253086787899755
Frontal_Inf_Tri_R,0.6012439593226024,0.5510888857506501,0.3051134181989882,0.07477319014660637,0.14126730554332717,-0.008187777964793322,0.11920669580871317,0.6246403503843689,0.3578434659320869,0.6220264601833232,0.12826281610206314,0.22458672077942585,0.10684091319244124,0.4658199631145503,-0.05348894145381985,0.38190664768460103,0.08910552255912312,0.1706920836064717,0.3798665518068758,0.12926983894192376,0.7388898272047849,0.16073659933288753,0.1894022674907792,0.18856713604156167,0.17722555461369738,0.09418738738182422,0.53901036087452,0.4679891239087426,0.21047747981456358,0.08563834375509527,0.17826943311308166,0.2035095957991724,0.0330849365057101,0.006093928729120352,0.22640448697224463,0.14408653543838765,0.017372348514447154,0.41174455654089875,0.22937515246414586,0.22800160333152278,-0.4448606983725782,0.31140882587930746,0.11129932440362923,0.518894154770361,0.12445370113756234,-0.11533752519181457,0.7722409404855135,0.2541176114464735,-0.15584812465788483,0.6619544665793381,1.0,0.3581495027771949,0.13892578357734847,0.06334597595148872,0.4810199735836334,0.3779823464960703,0.018340374197445147,0.6701175137870317,0.31233941095605855,0.12419630390243575,0.5672832730936906,0.14033359276889734,0.4601834510492836,-0.21769320764434938,-0.04046814487489602,0.6160706263349173,0.34642290003313436,0.26871835146782214,0.5395637855931457,0.06031275217650979,-0.017614074059584452,0.015451521206205698,0.4496180711576686,0.5523357953756766,0.7137160139103136,-0.09403557725224874,-0.10095452913574214,0.17615631286971403,0.2896493870738533,-0.21724569050285952,0.15321171718619783,0.2448523579113214,0.2333192831452784,-0.06429073041984341,-0.014911135258817916,0.21049089075163,0.3607934926790932,0.14763346115999476,0.2554668649579037,0.3117568246029809,0.6423889603609149,0.3803465799344609,0.2225286136810889,0.4163549078720165,0.1323729279204105
Caudate_L,0.5537751527657662,0.3601520266452343,0.16690202083869807,-0.13163620569056153,0.175202808183133,0.4225569588887487,-0.22727499007460958,0.38528678196830946,0.0719579961867216,0.23942971385037548,-0.20414704294583516,0.09853624042349224,0.1456929638366241,0.3467185792200583,0.30238281085796,0.21243244739138764,0.09801138284348171,0.015688506590629838,0.28806598999299915,0.2761923227420562,0.4428083817891346,0.41825590446946204,-0.04476697968044599,-0.05817920426226128,0.2174146340087208,0.12689975082637997,0.6400281874919721,0.23321229714399117,0.05209295575267282,0.11789602764906115,0.27487746894737325,0.1264087148492853,-0.22020097963934493,-0.12580795335664624,0.10613901319005471,0.12337221625967733,-0.07394144869504446,-0.017834279077061605,0.09787177070729255,0.40899156098259487,-0.3092707837258571,0.20636297841858992,0.2803620903529937,0.4718095780826292,0.09161599640120828,0.07301144991927457,0.3573346325420034,0.28079957721239734,-0.0785931888288288,0.47202948918629384,0.3581495027771949,1.0,0.06237124222688415,-0.05477015736409207,-0.1618618642585852,0.4070485151888695,0.04895151379349103,0.3840955304692774,0.39043667306911556,0.3433968679263183,0.45152048709259107,0.0014505420484656377,0.4961539532371409,-0.08421371059283775,0.48937243804280955,0.40996262545741863,0.10579789701648555,0.13845081212080013,0.07496150584212899,0.09654461506431535,0.10020488053540214,0.17830439505609025,0.38358206235394116,-0.052589452321925675,0.22187430413313428,-0.17037466684983585,-0.11804701716669673,-0.07755146717885532,0.2877091320619952,-0.026047219955005956,0.2329769703907454,0.45869824598074677,-0.06410368297973622,-0.0592161261969929,0.39521154770904277,0.17315327494521637,0.34745609129644145,0.3676998545084212,0.29204283730865105,0.06936964773526944,0.43856020612438434,0.09046554197792694,0.09144634989183378,0.19778893207446538,0.3444491742261281
Occipital_Sup_R,0.0918643785229125,-0.12497835598620183,0.3140332577212856,0.7998051322265365,-0.5002255338848368,0.4258335299365398,0.06688011026405462,-0.07898696170617474,0.07024001380784828,0.08656185691588572,-0.16712790771796804,-0.31327904303215875,0.3802739001352569,-0.4182520526131196,0.05772113702829847,0.5234686152877209,0.48113148610541745,-0.5046301301210159,-0.31251359953875896,-0.52808757002967,0.04434593057688042,-0.5926773616416863,-0.4273856640577507,0.5503639562095854,-0.3277721880340583,0.017665689156677752,0.012920122520007852,0.12331239023619668,0.945759704629569,0.38850754577390834,-0.1688912312216195,0.16878383735198468,0.5821890169303122,0.6790136902360835,-0.427289882937094,0.5941852774512146,-0.11884140710883698,0.008222991999986981,0.0869200976455771,-0.4640921862505074,0.30843264591338365,-0.42005432432088313,-0.5282170101211278,0.09265462463523845,0.055943184805224234,0.2211865165379048,0.3023876077832458,-0.5756635072642418,0.3999378860982835,0.24674086294353131,0.13892578357734847,0.06237124222688415,1.0,0.3457983947278451,-0.16259634284730912,-0.4654500995397686,0.5697139200999306,0.4029058489585688,-0.45022658325049913,-0.06934534917023223,0.24443302955072366,0.7680684224892251,-0.18064834946422512,0.1414937495984238,-0.21811459697021962,0.6682337058432557,0.7789411713393285,-0.2732945794718676,-0.2544698971608031,-0.5201719374351638,-0.012736000210169515,0.330658701555671,0.0019238940661290374,0.10450434657146603,0.1400970064553608,0.33544363925563003,0.5208598443590271,0.22345235136609926,0.5595018870802562,0.04857348755763931,-0.4689029763676696,0.43256217277435804,-0.03431046351321922,0.6547092966006837,-0.19319699245072822,-0.7367013047798037,-0.02296191786551712,-0.42208432848404226,-0.4068412268009467,-0.0874012873348646,0.10147335254955465,0.24744402677720312,0.5815982556293544,0.4092682618626549,0.5054371521400312
Supp_Motor_Area_L,0.07892354630579153,0.09274784109427509,0.5182394908843555,0.5490496050258326,-0.7480057387613369,0.6119701975191747,-0.018786500965290616,-7.702824639650192e-05,0.1911887486924294,-0.294867713909398,-0.2551359686967587,-0.5246960104875201,0.7041117924138002,-0.29321368812860676,0.24204120756615569,0.6653110514132748,0.8156783423034941,-0.2658428779168252,-0.6544305157439478,-0.5947436543039047,-0.2533946920221125,-0.4631600047612342,0.006249360457535092,0.5275748917286993,-0.5318249379412838,0.09456599752728338,0.16930945767351013,0.505365119415358,0.39393581644642167,0.7123175098725266,-0.16685232786207374,0.5693831459383647,0.7932572831674203,0.7336324282841283,-0.7447239489489673,0.7546546308283464,-0.4876620309430325,-0.07936711827229616,0.11152241733237002,-0.43383340525248754,0.5454422751758983,-0.614974088208835,-0.752821351961358,0.15791556733405607,0.32546151728406864,0.7019149737764442,0.1228086830604535,-0.21054852592286527,0.789081940407271,-0.08155486153295458,0.06334597595148872,-0.05477015736409207,0.3457983947278451,1.0,0.23139822872088456,-0.5165868170868922,0.5794512547545848,0.528841742040093,-0.19750294959204331,0.26332513140739006,-0.22849736451963404,0.10223442545189104,0.09333691232611964,0.3569576909394026,0.04525131462840936,0.29652844857416627,0.5659848851977359,-0.7981191512674263,-0.3072945608664905,-0.5919595104369496,0.052738592818445874,0.7479700182524858,0.30309316679584186,0.1504208162664785,0.3916678946139526,0.4653729461705395,0.8185479386313249,0.9150815661465874,-0.2783538694498711,0.0825468543623626,-0.831805450961984,0.5246332284116695,-0.40538962204199586,0.6777061838648236,0.03923210969442805,-0.34491794553140886,0.15125139925401868,-0.4287085269944774,-0.8301574287905465,-0.2622597807914326,-0.05625724025160012,0.32214282800599686,0.6697582613376935,0.3638844708746011,0.6817242653995395
Frontal_Inf_Tri_L,0.36254863513199403,0.21075324673262313,0.0939286061148086,0.0747590446989106,0.1850461006612644,-0.20911878153674018,-0.08872864172798597,0.15506465831967864,0.13057275544089716,0.2603693398192076,0.04511562701593376,0.11084412146115326,0.06747984630379542,0.4251138195086524,-0.11519060177432879,0.2567757239313238,0.10624978255172346,0.1517042001812768,0.25663507328454355,0.08638440003285588,0.4173674003041233,0.019973536231497818,0.31524893560424805,0.029249541635192867,-0.008825852935276707,-0.0385542795057735,0.15830608617917888,0.38273546668681296,-0.03707406204068074,0.029411254580700073,0.26062368799545055,0.17929780391308361,0.24797637816496113,0.0672649451878303,0.13509843810147504,0.08459503496188413,0.01534952679300059,0.04323554340376502,0.059289399593956765,0.09022842266997275,-0.11454375815369823,0.18755456112452668,0.059415647179576356,0.08569553043928185,-0.1355646404485568,-0.08099338609718738,0.17347960537711407,0.06672700260764067,0.0006143912353150512,0.21035833738825316,0.4810199735836334,-0.1618618642585852,-0.16259634284730912,0.23139822872088456,1.0,0.34992872966882815,0.08033982241315091,0.48145030953439466,0.3582291300204383,-0.1914811003725294,0.09664236861588571,-0.04828680199597733,0.2645085033398501,-0.026583844288841498,0.013919482984025105,0.08544150446709901,0.1795327532283378,0.2105688941115971,0.6490240061315539,0.14920866404003005,0.1820478872366611,0.005015717139929113,0.30516799508520775,0.70047604906729,0.6191936415000087,0.09481888482197404,0.05432497728520373,0.43888298895384836,-0.1726933714308875,0.026962574366129987,-0.035909908542081044,-0.2103858385998104,0.3771590559000365,0.021778125318924813,0.10032917276549788,0.1549103835211639,0.005799989339193323,0.1589884259591546,0.048914090229791145,0.2092241214926769,0.4900439099144255,0.07244093653775677,0.152243934182578,0.2918604096060961,0.034314214556120194
Insula_R,0.41477820172881247,0.2969575237227989,-0.24007191391293128,-0.4094985340293584,0.8502266460935994,-0.30817656115815106,-0.3118971644980786,0.2583545893677377,-0.06612794176790011,0.4772627943532687,0.08841617458749032,0.5630460935504832,-0.48880908850238924,0.8344136524295971,-0.014649772360282696,-0.15953896955383598,-0.5214503141978646,0.42885202502002795,0.760004223639116,0.7435114419353411,0.6586586235206642,0.5951129702068405,0.30705899936811953,-0.3914384553206599,0.4563731183291421,-0.2117855353987111,0.3486943110462166,-0.03158138783342778,-0.4260881550379089,-0.5075523638270456,0.4457017318042076,-0.33420920273118887,-0.4838003249508762,-0.637730596012169,0.602017470204881,-0.4835461914070226,0.3425400534794338,-0.03679170908057557,-0.20454092472065338,0.7694957440258335,-0.6587647695680185,0.7546220319204716,0.8388554717471053,0.1544158040052491,-0.24012389139416623,-0.51822863505462,0.13415392659559813,0.3664998000426571,-0.680527910155823,0.41381567340075026,0.3779823464960703,0.4070485151888695,-0.4654500995397686,-0.5165868170868922,0.34992872966882815,1.0,-0.2997281762964021,0.07952966378691455,0.6696968643797959,-0.17076284636768765,0.43539810245272254,-0.20109193217444843,0.40076807373119416,-0.16366836208809046,0.4312192928284092,-0.06261514705513249,-0.21861496793099774,0.7573912182102069,0.665558474974279,0.7647276540299768,0.2649589541846722,-0.4292685878965289,0.1646278323366879,0.335107083575093,0.1902042631855531,-0.5543067525118888,-0.679019393154181,-0.41215542647756775,0.173514958224966,-0.061091457703536356,0.7088771056270425,-0.31144836885574095,0.49004607220395846,-0.5694413866244253,0.39320901184061674,0.5207552850650369,-0.06682637206649884,0.8215098813591605,0.7819172218048163,0.29466288810647884,0.49363722855116726,-0.10207918874629086,-0.44674574640933323,-0.145576993222852,-0.2399174757818582
Cerebellum_8_L,0.0632923459487252,-0.2088731964348583,0.3178218691697065,0.6380793070176791,-0.4555724842415651,0.45570602308197317,-0.2964364542828153,-0.22878102753495225,-0.100353815538958,-0.10920236526757213,-0.30652190388361056,-0.4334873253769142,0.4622792290451293,-0.22137369818687608,0.2526767071217274,0.5708078271242194,0.6246347375149965,-0.4459936760331187,-0.2928314972653745,-0.43441759633518195,0.02099545421274505,-0.5243833919656069,-0.23708248637803453,0.44244080343838516,-0.5216685503709707,-0.08824783332752294,0.07126580999637999,0.22827699513614375,0.5565636418626152,0.40835821279497425,0.032233466038075705,0.20744079137099822,0.6360809917477153,0.7782128281322978,-0.46959616427575496,0.6306205756588995,-0.17262915043613422,-0.23312980949190032,-0.1600176071865674,-0.2100251875577578,0.5427249428013977,-0.4082501549425978,-0.5221201974126163,-0.0602833387801688,0.04840109862709987,0.35597518508140913,0.13501729207856808,-0.4642388324785957,0.55302452615583,0.08146348168153925,0.018340374197445147,0.04895151379349103,0.5697139200999306,0.5794512547545848,0.08033982241315091,-0.2997281762964021,1.0,0.517104231955804,-0.1867089119678245,0.02222232362406838,0.0312895609155732,0.4027711835338062,-0.05320637782193032,0.17639042684294884,-0.061982680098125964,0.43860130872129116,0.654116229269599,-0.38842097463777586,-0.22516998128829863,-0.4564342651917236,0.11162617544868504,0.4887258542025453,0.21025538059806473,0.1655922143991764,0.1612219230264223,0.38375074538830756,0.6726306583460847,0.5060513986095033,0.16862755451440267,0.06003963499389141,-0.5564300651942014,0.3703549576432568,-0.09899806011294833,0.667921109559343,0.1227938821596382,-0.539537982383884,-0.17241386600275424,-0.23549891178411012,-0.5226873681189907,-0.32940451994395037,0.12413172146767487,0.1309772710126994,0.5066051779628202,0.3572165755825239,0.6496499793511095
Frontal_Sup_2_R,0.6518525279666444,0.3513087237925669,0.43748228575550313,0.4122177777980638,-0.23370438823355838,0.373274605572354,-0.07990921542144747,0.4210589878834063,0.17044348677963225,0.2660455161441244,-0.0920502497767428,-0.23545878322805852,0.5202911629021884,0.1890998533069874,0.22813448625835434,0.6730917511314815,0.5996064377299309,-0.21137486851297446,0.11259245636724635,-0.2215543965214589,0.5682572982573716,-0.11164122021184128,-0.08177112644514384,0.38441824929908575,-0.19727762448467204,0.22456077935879945,0.5814335397780471,0.5968974196178009,0.4680052504695532,0.47066047418986057,0.33079007956836765,0.44875847495778404,0.47260823482602116,0.4898054238271207,-0.12974325265620557,0.6402701572710596,-0.09130724694539592,-0.027770009897021723,0.16929470427710677,-0.061704759047682474,0.05604054009407,-0.15398064418758486,-0.2778699307650808,0.4722599456566363,0.0006101616448437717,0.2909721379829688,0.5472472791729069,-0.10280153578283399,0.3714075754811793,0.49955955272816654,0.6701175137870317,0.3840955304692774,0.4029058489585688,0.528841742040093,0.48145030953439466,0.07952966378691455,0.517104231955804,1.0,0.2520127022535368,0.18020719048668707,0.41111799066958943,0.27977927585784124,0.3186309622893872,0.006775900548737504,-0.030593555117290634,0.6778382735985764,0.6487566755738801,-0.10477577433745631,0.2377959405453095,-0.2597801753569443,0.23132738723214813,0.49129241732201984,0.6151833566454121,0.49469602535051543,0.6589080573221784,0.26651446338035745,0.46547308928082154,0.6222708682060952,0.20823754687077803,0.0873400933929672,-0.297919784129699,0.46068368222997985,0.041256298675439146,0.4905893215988647,0.19336270668289188,-0.175839515734949,0.28329211977729823,-0.04752472086476021,-0.18813236151686633,-0.019219827597746174,0.6317479343912067,0.285086868133011,0.5910945795870833,0.6080346934452925,0.6087925052777213
Thal_MDm_L,0.4950125811044558,0.36466400334330334,-0.13536055693852608,-0.419952374030948,0.5433844249644323,-0.12220201657830544,-0.3166867879347944,0.43484257874223536,0.12782135369978467,0.15311083072467999,0.31313421183789764,0.13052464904564237,-0.20886846823050234,0.6967933889126282,0.05808214776124413,-0.007134322756616111,-0.15741403850130392,0.4298405913227253,0.6001079471935343,0.4956564466234722,0.5036947248333282,0.5573435532934664,0.16724902982713713,-0.22403084370322926,0.14189913263477028,0.1329042740891437,0.5200818156989616,0.18715739347921576,-0.40639761028712273,-0.28135546297194985,0.5240490803641531,0.05870614612127371,-0.342359349602499,-0.38446168683457943,0.49025118714101856,-0.2549840911752972,0.3355640630941637,-0.3443815192852693,-0.1388116102378751,0.47677413153128306,-0.43299538258201214,0.48430692772449807,0.5876163903000162,0.2978005094784664,-0.06622438306197855,-0.15565027383805194,0.05753401155604151,0.37990636257344823,-0.2737021875150222,0.22678583499860455,0.31233941095605855,0.39043667306911556,-0.45022658325049913,-0.19750294959204331,0.3582291300204383,0.6696968643797959,-0.1867089119678245,0.2520127022535368,1.0,-0.12644233397042087,0.29316198653619113,-0.31182550095897515,0.6430872646380671,-0.1264853020151647,0.2750108327758549,0.023354200650726804,-0.18359161220171946,0.4312554875695418,0.43791533770203417,0.5969633394124093,0.6275245733385211,-0.048126309328022886,0.490459766433215,0.2992568079773883,0.11564766473415669,-0.20531481861870848,-0.3643317363238869,-0.03885064786745137,-0.04209487545800132,0.3400572927677869,0.4561498635295194,-0.26663633557439115,0.16473485398801876,-0.3834548364366027,0.540998733549941,0.5466155789769973,0.13174010461775412,0.657300912955232,0.5020442095741251,-0.0723854055569295,0.38101505984796846,0.07033092210047248,-0.2934145354838969,0.15917678759648943,0.12292807451128486
Heschl_R,0.11498819857279154,0.26399181631647967,0.5002619221402834,-0.1851651036537584,-0.43891311169752745,0.3518707768572042,0.21994740167087945,0.27355884452702645,0.23117949009866032,-0.27117367295569833,-0.3228886947803594,-0.2024251083507867,0.5267964073906742,-0.1218037563547051,0.5394797195435846,-0.09229542085668228,0.4474905942024098,-0.006158938493060847,-0.17200604690578383,0.04685887941945039,0.03902609011152515,0.2520158903174342,-0.06494035814335199,0.027783913172442352,0.18776534946387002,0.44833901152098105,0.35325585131798043,0.29349820669402565,-0.08863763740430373,0.5478834281376027,-0.0397098983010652,0.5745196559547774,-0.028760943143355144,0.19770789574990488,-0.08084151180368203,0.3483301611018409,-0.5284420300461756,0.35490313198912316,0.4609754691923036,-0.028810765031583356,0.05833269501543689,-0.3157261454866292,-0.2656492357825447,0.3896474645472298,0.13449808746237368,0.6428851413931219,0.23734044947033042,0.480301279208618,0.4374716746373237,-0.16440648169770164,0.12419630390243575,0.3433968679263183,-0.06934534917023223,0.26332513140739006,-0.1914811003725294,-0.17076284636768765,0.02222232362406838,0.18020719048668707,-0.12644233397042087,1.0,-0.29379740903836976,-0.37850483897101245,0.22399192392059813,-0.2353547129490074,0.0464845075848868,0.09230430045927149,-0.08542487773708796,-0.44617096198396067,-0.39027830339691033,-0.36489426505482664,-0.3915888540337467,0.5460216757755874,0.16757864147890397,-0.2942897004559713,0.19144113828487946,0.20164999638295572,0.2945119696697866,0.3183176448750592,-0.41655337233149714,-0.14977013780412213,-0.1885378212676085,0.7386844148530978,-0.6419502580964795,0.13976628452961604,0.007932173464491295,0.24762356786665904,0.5730215281739772,-0.17433493830984162,-0.22230982906800206,0.039471168647437195,0.1181813612163844,0.11141773075839215,0.3365552360764887,0.09678051036308796,0.14841871384906066
Postcentral_R,0.44551735996546643,0.2183873668667676,-0.1489922494838104,0.11743348065494882,0.4359291839838152,-0.01332633016024235,-0.04533824938954864,0.3431533047370898,0.024633672639527423,0.8140589660378542,0.13213152343223752,0.4065090442777902,-0.275123202357093,0.3757479324002149,-0.3619417850000129,0.461670773399885,-0.2746845988594938,0.08466115092717338,0.4899556117411342,0.0907930065613242,0.563671334533954,0.07530217811417908,0.07657087765744691,0.10208431182143408,0.1869945722624459,-0.17651104631407896,0.31094691896448434,0.11644738642855455,0.24712636394806767,-0.31800600694478903,0.23121045184677017,-0.34674751005590104,-0.1536323937679959,-0.16666530778502317,0.24030803823701977,-0.093985218278458,0.3139081821100223,0.118488133611987,-0.1942578022968826,0.3147293554307307,-0.4755363853439984,0.4822995908185567,0.32645021374167954,0.3235215946994426,0.11616153015532134,-0.5530040911821085,0.4382684208177318,-0.07004267745994475,-0.4992275670743858,0.931941813621252,0.5672832730936906,0.45152048709259107,0.24443302955072366,-0.22849736451963404,0.09664236861588571,0.43539810245272254,0.0312895609155732,0.41111799066958943,0.29316198653619113,-0.29379740903836976,1.0,0.393444823253232,0.2426042752505868,-0.031975033983827915,0.11504109732994733,0.5677667634546684,0.3355769449206004,0.5399188614974502,0.4781239282891624,0.2578693671021199,0.12211772214973778,-0.3728960429690698,0.264113425996517,0.3245509515415817,0.32305762463523574,-0.3812667386002051,-0.37491316534521657,-0.2908447344079017,0.825878603102369,-0.1612578064612477,0.39422072896881305,-0.054133359202520576,0.4621101866603617,-0.16738103272179367,0.010011188032122692,0.007954791149867815,-0.08370557794989363,0.32078739782382465,0.4825437173834617,0.28241847259541897,0.43381744310484943,0.27015706202760686,-0.11808194974384956,0.1374583542001092,0.09710041423246313
Occipital_Sup_L,0.055243271597279375,-0.10742849812258853,0.08292573238288926,0.8031548059137066,-0.15993723941116408,0.22291255661628664,0.08625864010216659,-0.13137980329960175,-0.01757580717678095,0.24164998498761686,-0.0003559904006652528,-0.07606804489478541,0.04040902216014831,-0.201008777203219,-0.06278726861521823,0.4335028127024899,0.11631633951812906,-0.41756207733968087,-0.09186883599650325,-0.33680022156633915,0.1262686020143495,-0.5950754241192744,-0.1727196697891027,0.43882651921655247,-0.28289352098391374,-0.20513114130138269,-0.16408574991916655,-0.01355154495487885,0.8498895112952071,0.06061797100353224,-0.1715081610878738,-0.19069459852242723,0.5273270220672898,0.38251549340750607,-0.26991594366637456,0.2879182326876291,0.12490370845723651,0.012781787567492351,-0.14434297063498863,-0.2794452957576401,0.09488832617749698,-0.0849455694006917,-0.2705287514212676,-0.023558857712748096,0.004028180553701929,-0.18164382142863997,0.22237890066761418,-0.6412790203223847,0.010593674862431492,0.3078833511860592,0.14033359276889734,0.0014505420484656377,0.7680684224892251,0.10223442545189104,-0.04828680199597733,-0.20109193217444843,0.4027711835338062,0.27977927585784124,-0.31182550095897515,-0.37850483897101245,0.393444823253232,1.0,-0.14310624270361988,0.10167043800552122,-0.1627988254155591,0.5940061551208153,0.7112416181490512,0.02674615770995424,0.08714353536842438,-0.20275961350277466,0.14444031003336608,-0.055129124212766806,0.10728892889016889,0.2596985201575286,0.180660842124711,0.026130866280880037,0.23007585602770572,-0.004841920670287029,0.6176134018872025,0.0461104635623905,-0.23413367609535018,0.1089459517190436,0.3532756453724643,0.42263337570953075,-0.25715804047070856,-0.692160937425915,-0.28069474886179474,-0.26271649390294316,-0.15272041598346361,0.008226005911387209,0.04267493202570371,0.16755277057579424,0.27575557954792906,0.2410396139952699,0.28825995729404963
