,Calcarine_R,Temporal_Inf_R,OFCant_R,ACC_sup_L,Thal_LGN_L,Cerebellum_9_L,Cerebellum_9_R,VTA_R,Heschl_R,Precentral_L,Occipital_Mid_R,Occipital_Mid_L,Parietal_Sup_R,Cerebellum_Crus1_L,Paracentral_Lobule_R,Cerebellum_Crus1_R,Cingulate_Post_L,Thal_MDm_L,Pallidum_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Cuneus_L,Temporal_Sup_L,Vermis_7,Caudate_L,Thal_PuA_L,Thal_VL_R,Frontal_Sup_2_L,Thal_Re_L,N_Acc_R,Temporal_Pole_Sup_R,Thal_MGN_R,Temporal_Sup_R,Putamen_R,Paracentral_Lobule_L,OFCpost_R,SN_pc_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Cuneus_R,Temporal_Pole_Sup_L,Vermis_8,Olfactory_R,Thal_VL_L,Rectus_L,ACC_sub_L,Red_N_L,Amygdala_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Amygdala_R,Hippocampus_R,Cingulate_Mid_L,OFCpost_L,Lingual_R,N_Acc_L,Vermis_4_5,Thal_VPL_L,Thal_IL_L,Parietal_Sup_L,Pallidum_L,Vermis_9,Frontal_Sup_Medial_L,Thal_VPL_R,ACC_sup_R,Frontal_Sup_2_R,Occipital_Inf_L,VTA_L,Cerebellum_Crus2_R,Cerebellum_3_L,Temporal_Mid_L,Cerebellum_8_L,OFClat_L,Postcentral_L,Cerebellum_3_R,Caudate_R,Frontal_Med_Orb_R,Raphe_M,Vermis_3,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Calcarine_L,Thal_PuM_R,Cingulate_Post_R,Parietal_Inf_R,Thal_PuM_L,Thal_MDm_R,ACC_pre_R,Temporal_Inf_L,Heschl_L,Thal_LP_L,OFCmed_R,Vermis_10,Thal_PuI_R,SN_pr_L,OFClat_R,ParaHippocampal_L,Cerebellum_8_R,Vermis_1_2,Frontal_Mid_2_R,Thal_LP_R,Temporal_Mid_R,Temporal_Pole_Mid_L,Red_N_R,Thal_AV_R,Occipital_Inf_R,Thal_MDl_R,Rolandic_Oper_R,Supp_Motor_Area_L,Cerebellum_4_5_R,ACC_sub_R,Rolandic_Oper_L,Vermis_6,Cerebellum_6_R,Putamen_L,Lingual_L,Thal_IL_R,Raphe_D,SN_pr_R,Cerebellum_Crus2_L,Thal_AV_L,SN_pc_R,Rectus_R,Frontal_Med_Orb_L
Frontal_Sup_2_L,0.7216798046947578,0.7269048764342334,-0.18177935850663252,0.24716887437581267,-0.01600238417850452,0.5163895574342148,0.4522137303189173,-0.5628659073756684,0.3183176448750592,0.9252329160265802,0.2841942473522397,-0.148969443567704,-0.0882201774563458,0.5253222779361557,0.5197977960134215,0.7991800686785115,0.4297161661354881,-0.03885064786745137,0.1144224587621763,-0.4795493071053516,0.01780445037682813,0.2962916228234342,-0.16886223824473184,0.6960399199184015,-0.07755146717885532,-0.20299349455222251,0.36770173842764936,1.0,-0.3218296396461854,-0.6370851701287985,0.3013913115250421,-0.1572496410943396,0.4717412054258498,0.12361698839952488,0.899512082816198,-0.4240038899613483,0.24848216168862983,0.43888298895384836,-0.058711395237258164,0.17906696590691792,-0.6882190362973584,0.6772063850674356,-0.5440801889767706,0.15410700503895772,-0.45774873000432365,-0.5723024949166863,-0.07779097702557586,-0.5503268055923314,0.707339595945726,0.14900204985395465,-0.5102808738306515,-0.16854713855552783,0.18090475791760172,-0.71780283111185,0.7298112304893808,-0.06641749618271427,0.5356968954365976,-0.11506828726614393,-0.12273927655406125,0.4271954554428505,0.46890590059717924,0.5410033994952196,0.9030632275291174,0.11207265681713816,0.18959678876181324,0.6222708682060952,-0.10871623549051068,-0.36820955402146205,0.4694932894153797,0.2256805392421962,-0.38538807865225727,0.5060513986095033,-0.6614204658322418,0.8486420314478795,0.503038865218281,-0.20389963460505608,-0.2698662418316413,0.2084088177843705,0.13698781106097194,0.2687574947646653,-0.6813350860314455,0.17615631286971403,0.6731591059004064,-0.20169791767595058,0.4292937408982829,-0.41672075025491123,-0.0876304758217561,0.34445367060005566,-0.47415612963287074,0.007256764371332105,0.01960990044635148,0.030190433955301403,-0.2661890998091637,0.19260755282041137,0.2770810759302944,0.5397172383213221,-0.06439855972369653,-0.32087651451778454,0.36105180786351715,0.27617595690899716,-0.09328077845859481,0.08000945373822066,0.652947350215839,-0.7654946940788872,-0.07978283575561404,0.46840066468986996,0.7330359233258206,0.6148529299680265,-0.3114922596326842,0.9150815661465874,0.6742813060875971,-0.6858644771199952,0.4693105039459679,0.7301492844265033,0.8331819778541641,0.20937826702311843,0.6195535567774672,0.35576274489993925,-0.42677622040842894,-0.23041455868298075,0.4100579783133319,0.5929369153403353,-0.3893244505441795,-0.5528417606757616,0.19965268982480208
Thal_Re_L,-0.17075491428261413,-0.17939087933802017,0.18875883431912635,0.10982732102976848,0.4021490574662487,0.025945415089865566,-0.36360888342142644,0.428960982065809,0.14452742358030785,-0.46080756424267294,-0.40295824832035737,-0.26735423795563806,-0.2094138747375389,-0.136806015711052,-0.45786887606967763,-0.3232069955956469,-0.08039298831668258,0.40006104178692575,0.46247772754062444,0.5298299125648815,-0.010527916735651037,-0.3820141744782075,0.2946152753686103,-0.006239861391246213,0.24380095043522368,0.4209581684561717,0.19580303002804036,-0.3218296396461854,1.0,0.5438051668859211,0.16703004109320713,0.13225785333517273,-0.16049229333712756,0.30801077406347627,-0.48942590984055445,0.44790857319742267,0.04007241952786346,0.0787049674168534,0.4025846030038399,-0.25870452302561225,0.4986486765468587,-0.4224686400822452,0.5977873652443031,0.3235456596493284,0.4689030762265505,0.5899104622385734,-0.06714393350932003,0.4426103638018737,-0.4016315292179381,-0.03760997662645121,0.4795647623907107,0.46995954667412515,0.20254722170740758,0.569385035736206,-0.2857958266819234,0.05413851117289729,0.005437731734528549,0.28929183955768795,0.2701562664020066,-0.48213338074226514,-0.3209331768901027,-0.07225085975408393,-0.20383597688860647,0.06490851731500313,-0.3061392765803762,-0.03616141642027014,-0.008071220623308218,0.4258716541043368,-0.40734309504365,0.07368562182024022,0.16338371374658495,-0.34696194042141154,0.45224665266077724,-0.4970177540539004,0.11725287354492182,0.27040062014603794,0.29558934393871816,0.15702490748317455,0.23618883216080014,0.24054683560768853,0.46588302258982656,0.1586036839756872,-0.21065381944400535,0.21339807214904416,0.10876394956824129,-0.06471868216314378,0.40360021376196764,-0.017752275188141146,0.5767096217670239,0.28852213712827185,0.356276534472328,0.36110057021678155,0.24289073768485606,0.19543727207787678,-0.20741796993460862,-0.311200152210594,0.43407982310323856,0.6800040570741688,-0.3867196919988315,0.1709158915698417,0.4214106952142659,0.14325303335403208,-0.25497276656040785,0.5127484284381101,0.07616330856919772,0.18168948432376703,-0.35977404521379247,-0.2975138624209714,0.08186761774710946,-0.48071525330065046,-0.0896473150491534,0.577717154123524,-0.0037071714896015732,-0.21548800696912124,-0.27477687124927425,0.16849138115497525,-0.35483653067644283,-0.4102355225966271,0.1790202625633818,0.4085948779181851,-0.2692739402025596,-0.08713760935271622,0.38562403265881284,0.28776375747387434,-0.29585250217741604
N_Acc_R,-0.6050295983736264,-0.49782955134061574,0.5193150446466211,-0.009228826701554772,0.05775830060984618,-0.13850882921666124,-0.5080031203502268,0.7070779305178493,-0.04088536384290183,-0.6854321381691605,-0.686268168723474,-0.3095677131310605,-0.27436573386741997,-0.5781135018284397,-0.5413724999954421,-0.7267532248701094,-0.2545365130220488,0.42237219533443965,0.3249921290595247,0.8566774758412422,0.24999441992014723,-0.6216129899775025,0.3993944962549424,-0.3498571313755156,0.1923869691521167,0.6976051964883312,-0.001601590996973757,-0.6370851701287985,0.5438051668859211,1.0,-0.05421414569984437,0.1542736534596027,-0.37920248981169474,0.3752801818252229,-0.7202275818337992,0.5731434966480577,0.07210474157355985,0.006986647379727455,0.5407004680378171,-0.4897294850319019,0.6444684471542796,-0.7990632492891544,0.9169088789643385,0.2535481474357195,0.6857688512613628,0.8211576468787275,-0.0359691661981565,0.39181973600035697,-0.6080617770554614,-0.08718845754686026,0.7292717190789563,0.507881328260783,-0.008549090305757448,0.8084570629719551,-0.7323807974522876,0.36967970046364196,-0.277949387382513,0.6432198592622322,0.5018660058360548,-0.6569720138337655,-0.5335925675330518,-0.32454883219380815,-0.5518925483253405,-0.044280544708047716,-0.12178302467908553,-0.42483436640029354,-0.15082463786106226,0.6227426738480023,-0.6856458645885336,0.01149572653836404,0.2386261548881603,-0.6544225583141479,0.6748187450782713,-0.7025144669230017,-0.17099510425541975,0.19564695763271714,0.21657128496919476,-0.031240606047490443,0.12009845780061987,0.006040956338807512,0.7809793582409291,0.06968198283294276,-0.6677952509172016,0.598569717629726,-0.12794958290458736,-0.05691933082953527,0.5800819393547346,-0.21771183001332364,0.6011550841616337,0.07955366589491383,0.2855235044421353,0.4848138788501583,0.36832574689124464,0.17015515710043322,-0.11267769296258019,-0.3397315563863946,0.6296429845584696,0.6753120483025724,-0.7182049240335123,0.018853888660768977,0.3193457768495531,0.13074180846485878,-0.610483690195842,0.76181327666942,0.19385446506625958,-0.16123290603698873,-0.7813190763065732,-0.5824334015019289,0.1909791448906555,-0.719677887964685,-0.4897763306522191,0.8304268348755344,-0.15524145873846878,-0.5798647882046717,-0.7107043444291646,0.0029941134879387177,-0.7970030071263602,-0.7673817781568837,0.11985220484037329,0.4573857426175993,-0.6310125766182495,-0.2602987947763239,0.5930468676037025,0.5972868975566339,-0.3243532718831486
Temporal_Pole_Sup_R,0.4306195759932703,0.6166280096816081,-0.2899696814550381,-0.23386316090142456,0.004719058539112176,0.4302204812851334,0.10991913702965928,-0.31762456822756374,0.5394797195435846,0.2943624734211752,0.09730883454792139,-0.15600911859603936,-0.27119731299778704,0.12152646022899218,-0.057549876648657516,0.445488777409017,0.23617125583659784,0.05808214776124413,0.5289626326062403,0.20557786044596335,-0.123824626653509,0.08926207350300683,-0.3445596404046818,0.3684112576063427,0.30238281085796,0.003700352931637551,0.14520213800400167,0.3013913115250421,0.16703004109320713,-0.05421414569984437,1.0,-0.12252757700988644,0.5251023792175328,0.30004140596569845,0.28571877921950717,-0.003936350517591367,0.06929854648348725,-0.11519060177432879,0.27312660989614657,0.10920764766664798,-0.37112852121622564,0.25726579878932987,0.11006943264733511,0.14938759561152126,-0.11170498189572896,-0.059252193094726825,-0.22133894217113742,-0.2902887603250251,0.046820402928315165,0.1121040373927686,-0.11094422731863064,0.3475034560965783,0.0965532110502911,-0.2066871080688057,0.4130738095473089,0.07832492004936892,0.38562049239342305,-0.026180721980667863,0.12770163215923033,0.14086781397303028,0.3796639557936021,0.41479753695315624,0.3837691031882424,0.16138046799444333,-0.2342009382524809,0.22813448625835434,-0.09487397692110729,-0.016401782058167676,0.21542600107934773,0.21592927709683693,-0.4074165155025641,0.2526767071217274,-0.4533740825581773,0.31843478967272193,0.4148454997982248,0.006036257249329008,0.27231246083969357,0.091735688410605,0.11480957766067337,0.28908385234089173,-0.32478941376370524,-0.05348894145381985,0.28846939669896926,-0.13081189148737515,0.26721982300857117,-0.38566437327380965,0.12449961108228955,0.3701889772345991,-0.08467626865171791,-0.19609261893883642,-0.17355366506384526,-0.02135259261514103,-0.28359703676956993,0.16440908554488445,-0.06963370824830871,0.1448058295114719,0.13226894633916642,0.0404124363137284,0.008601530391938172,0.2628849897537004,0.12345848232823588,0.2917603525098974,0.5694897396699294,-0.35793701126651967,-0.13427716423458877,0.343306929571788,0.39970555894402104,0.2789368779166193,-0.5291082519023813,0.24204120756615569,0.4562041889958713,-0.02220135919855398,0.004641442393567755,0.46066141932471744,0.48450373390699897,0.2602104561914282,0.36271765532618816,-0.0010023810548737487,-0.19722878257416562,0.09910420720680663,0.07626353961998585,0.034737311034658276,0.03549460544181322,-0.43145023000676797,-0.1420143208600888
Thal_MGN_R,-0.34215116923692157,-0.19960800048646826,-0.10855885074743434,0.006574092152383449,-0.03997999560915369,-0.04891745382876661,0.15129462446158942,0.2687278201333307,-0.3228886947803594,-0.13938318367299407,-0.22043599066805206,-0.1362270565016325,0.0572449335706034,-0.21592938073443002,-0.1969275422010921,-0.24388139880009652,-0.026297570039355896,0.31313421183789764,0.2116891899054601,0.17794904467826014,-0.043715365306523826,-0.14860487777889855,0.05755878031371037,-0.20793348221628744,-0.20414704294583516,0.12890895447347098,0.5290003587349905,-0.1572496410943396,0.13225785333517273,0.1542736534596027,-0.12252757700988644,1.0,-0.43901925206351194,-0.07804701603464696,-0.18453811025624933,0.15439265149093936,0.33381370058075505,0.04511562701593376,0.2697883527889686,-0.2703462621981009,0.24211468301009031,-0.29919522633573203,0.09475392316608103,-0.19834828881443536,-0.14380265284346067,0.3194123518087563,0.46334423025218985,0.16557533484593498,-0.24656978908709837,-0.06410945768017333,0.44627988066245783,0.38608837462053575,-0.1449001523315147,0.28003102736051383,-0.292451981923967,-0.4587963665344879,-0.2665314901962919,0.042911522259401924,0.20952330395555757,-0.13485480405123493,-0.26819442199555277,-0.20065423416788436,-0.06971256259415128,0.4059968985017562,-0.0757652256266828,-0.0920502497767428,-0.29407422227819774,0.06320439829692825,-0.27840752499251953,0.06467017337043747,-0.0029221985140232836,-0.30652190388361056,0.14323788947592797,-0.17291580962697167,0.049706521104578044,0.5818690366859017,0.15688608916939742,-0.2652775983068615,0.33424992904954126,-0.0036156195666858333,0.16303786425784866,0.12826281610206314,-0.3575026553019934,0.2804686609263227,0.16906223463837733,0.03586673044800042,-0.055831773871353185,0.15033764046174422,0.2957730318653804,-0.08854476921215965,-0.1873283203081721,0.22579077830978128,-0.1922055356016474,0.12646520912870585,0.19556775403597812,-0.07041606599926448,0.16095710341925398,0.11107447665170313,-0.2145010654506959,-0.00048445404445682873,0.0735515044163097,-0.220950071276757,-0.2979328278909517,0.23442347928754964,-0.07139740927323893,-0.14519509472376707,-0.28766423627869875,-0.16251056854023108,0.05869024177369048,-0.2551359686967587,-0.04253161243720383,0.2783146741374555,-0.22345371704879588,-0.3665828096077564,-0.24283369334933372,-0.17675129191272723,-0.3167377446069164,0.23379122232295624,0.5574520713030279,0.26821287846699904,-0.07460353035839827,-0.11989917860373363,0.057510977826882824,-0.13128705793154108,-0.029595522864987428
Temporal_Sup_R,0.7592328266124693,0.6778316754488268,-0.0580908845212812,-0.11683510550752978,-0.12801832871475363,0.6045625995679325,0.3358013771740235,-0.471289191445475,0.7386844148530978,0.3976682449501806,0.5181335211916368,-0.032862019025914076,0.007640821566134096,0.3073230050154015,0.3676409047137596,0.5998899743379509,0.4477294410452532,-0.26663633557439115,0.3406673539575515,-0.2684160717242436,-0.20090028080287356,0.42125042662966067,-0.3852416496064334,0.5853571920866073,0.45869824598074677,-0.18986384348045093,0.04274542095337858,0.4717412054258498,-0.16049229333712756,-0.37920248981169474,0.5251023792175328,-0.43901925206351194,1.0,0.33321173647717534,0.5160225144871696,-0.405162445666047,0.1999480391271607,-0.2103858385998104,0.07263490338700318,0.4584489900558495,-0.5887625628843521,0.5359274094789169,-0.28848896824731163,0.2003040442499505,-0.07240195519072423,-0.38847100368427184,-0.04477827495241846,-0.4791340988438705,0.5367566232804244,0.44753491980537763,-0.5684921476955529,-0.14465629838634608,0.2763421711860533,-0.46485616878024993,0.6920624677026198,0.13740152035391176,0.6344392937637506,-0.13772154520544516,-0.12864500517613078,0.32675975423170084,0.6674046755246683,0.6446582522545684,0.4740130464414194,-0.2347055950019282,0.2136182636348178,0.46068368222997985,-0.19344028331264776,-0.28472549476028997,0.254336215463891,0.4307699246708207,-0.5092876262109992,0.3703549576432568,-0.6470548381678187,0.4264979905707646,0.566210298637895,-0.36396405405536403,0.06885635208201583,0.3852893709497547,0.24246776412831217,0.4312870268718229,-0.61878644886441,0.2448523579113214,0.6548137238441112,-0.24599865687011382,0.2863967539664141,-0.05983429556603499,0.09234772242511699,0.22884940414127555,-0.3776699880822685,-0.11232096812336421,-0.11365765804623407,-0.33372320879541334,-0.08362573083967995,0.2538991660550705,0.26914308640553725,0.5149304164982751,-0.0006880163656566337,-0.0984261037343184,0.18372301467045307,0.4520888499493107,0.05215925555486441,0.03211294143242493,0.8092554478682218,-0.5746738991272847,0.24452922543801694,0.5199447309264867,0.5631247060765525,0.5438764570154553,-0.12872292098207186,0.5246332284116695,0.7079648628985802,-0.4415325140513576,0.36525264008712677,0.7370649803340417,0.6822741133667017,0.5749093399062944,0.5288575360573489,0.25120867446747513,-0.5668518444136714,-0.18028752204738646,0.175306998515076,0.4258356756400522,-0.2179189704341497,-0.3128179044393153,-0.019381920188277797
Putamen_R,0.07963042472271079,0.25246169532171886,0.2285242960611683,-0.004221816032999053,0.2242095159198874,0.5552202630437432,-0.10465138570165515,0.21422181250495406,0.49571709786525275,-0.09367216147984124,-0.3407979264442431,-0.5976946486247181,-0.2507931892583203,-0.1467748296562399,0.016909105633680546,-0.0035139341388347113,0.29162099302261013,0.5711807525905037,0.7101517619194411,0.4666617990315965,0.05153993577916855,-0.33875773625316125,0.035318416733741254,0.3851831133920672,0.6321250278079901,0.587227251550885,0.4448100541687967,0.12361698839952488,0.30801077406347627,0.3752801818252229,0.30004140596569845,-0.07804701603464696,0.33321173647717534,1.0,-0.034016612069773654,0.2400023189479795,0.2912960453201003,0.10118942244602978,0.678403434121718,-0.199053952262521,0.04447281617637161,-0.17839714144980054,0.48914023570863363,0.6527154650966241,0.33750161085442726,0.30126623069369474,-0.2925473446820229,-0.12115193634324443,0.20998220536453305,0.20214163455688736,0.2519879973325413,0.5016121116774283,0.39563127287164346,0.2847215998883547,0.01334233955957017,0.46251066223402354,0.42152897533567,0.6315170524039163,0.6350156504035347,-0.4130445878090725,0.1968501613253564,0.26456108396043415,0.26129819191302267,0.08138268937023192,0.21026963223432893,0.2848297111119155,-0.4737225142602605,0.5043260502556036,-0.4068016569751491,0.5623503066449014,-0.34854988403359316,-0.08764869183561635,0.011802415105425268,-0.17488178647099312,0.4490493759643776,0.14224074230053016,0.09699802054889978,0.15495844337770195,0.5241457373528186,0.6991166651676495,0.17274337943769028,0.3655778587886504,-0.06699953658215704,0.4018806462804839,0.46105372827331226,-0.17446382538337013,0.6091080073383653,0.414433672221603,0.3088534269250256,0.1483780619855217,0.2573423882176318,0.43771338362592954,0.063166901631564,0.489600664246251,0.25690236150526297,0.14663686910484486,0.6694783777510138,0.5833963215546992,-0.4525905554318768,0.49271722994448197,0.41104086401861234,0.4169733570896997,0.1501210752367646,0.10072645653433537,0.041315828433162824,0.5736070572882481,-0.11881871947155082,0.28254355971188416,0.06463708833763208,0.02592845062805137,0.38681273490200935,0.21249480925068706,0.2150888813073247,0.17225578651314646,0.1514160246704425,0.5738430364989789,-0.2852479722597526,-0.4877649602882397,-0.24457310256877587,0.5523995691676427,-0.3991234949540171,0.4432926833176308,0.44080672519034997,0.10907277935278754,-0.151535631279794
Paracentral_Lobule_L,0.6596635576811292,0.6286996189338524,-0.23349086666581595,0.23043185849390957,-0.1722718301632232,0.42060305400661335,0.5953850366845642,-0.5786562193107481,0.21861887922686035,0.9553934536917505,0.4371793040338004,0.07521560512312786,0.14427864497188153,0.3851531829904378,0.7158540896073293,0.7363725559287347,0.416437896118146,-0.19831929330486517,-0.07816250601888536,-0.5678396943876933,0.05114468814379242,0.47299272753193733,-0.2232630110420731,0.5008205657077452,-0.0781161550881287,-0.36742066190016104,0.21197578346891904,0.899512082816198,-0.48942590984055445,-0.7202275818337992,0.28571877921950717,-0.18453811025624933,0.5160225144871696,-0.034016612069773654,1.0,-0.48397289307992647,0.21161843683663628,0.2927084026525616,-0.17740712369883846,0.3797216218762894,-0.7444829824800545,0.7513499738361353,-0.6512381313033788,0.037832154840992976,-0.5431522168498528,-0.6986817071785705,-0.06426905307576244,-0.5723843627150801,0.7640017315126908,0.21850471673059044,-0.5852981627672307,-0.27538409963740296,0.09074862159286838,-0.7864983398028389,0.7618975298572566,-0.028718657894702165,0.5113831924749952,-0.22193013304797482,-0.17807015585530508,0.6563748787307485,0.5753904366825658,0.5409963966566116,0.787629317531982,0.08692837136632273,0.2514206110009822,0.5968239523643314,-0.06280597606536031,-0.4517568135851371,0.48270247693821,0.1973257586303728,-0.3178309963546466,0.5952838263566412,-0.7392979835114009,0.9498294774841328,0.3315748575527952,-0.21045427325979707,-0.28885111298041566,0.06608906923860126,0.03447715749491457,0.12734406280254332,-0.7214547470850771,0.14832203142654815,0.6553303121219233,-0.26009880037491223,0.3262657258895299,-0.2119905849921426,-0.2558761860491273,0.25326405605246416,-0.5672683774711645,-0.11140652207251706,-0.14961098778579862,-0.1370565911818915,-0.2307593238170333,0.11949600393628398,0.3537432665715965,0.5939146415755562,-0.2356531709846356,-0.5401484685400223,0.4689172736699038,0.11863659002061944,-0.17046014751719757,0.003895400371485507,0.6386818572434017,-0.8052527846818233,-0.04098670414265698,0.3307714830077516,0.7276456765916892,0.6407894265686059,-0.21232819931368044,0.948745316844057,0.5958546102320407,-0.7851361172690867,0.4601533448567129,0.6785474909358665,0.7837476264862915,0.16912069583281295,0.7019532298642714,0.47723327474638605,-0.4153410273121153,-0.34104815345052225,0.36327352348944597,0.4701262369441003,-0.42896074765697134,-0.5429925424858594,0.3053188126472219
OFCpost_R,-0.5148525304751109,-0.48437925452583297,0.12305286879276936,0.2702896536313634,0.42296116265467526,-0.2328358048337338,-0.3923262177578499,0.6535377951862825,-0.32878568968428756,-0.4095137621621199,-0.4672910840390777,0.018374052272547334,0.09194054199904446,-0.4821967068426596,-0.2182991452892923,-0.6158725952159962,-0.1259106591351789,0.5662317699059548,0.15927697165685428,0.6412469830962623,0.1402206733349145,-0.2892329107304492,0.5498611139198063,-0.3693031086055014,0.22602240562470718,0.2927701725447546,0.14841722223935452,-0.4240038899613483,0.44790857319742267,0.5731434966480577,-0.003936350517591367,0.15439265149093936,-0.405162445666047,0.2400023189479795,-0.48397289307992647,1.0,-0.1761635387239602,0.27709471540671643,0.4463051952965775,-0.08320145982496682,0.7381374195535717,-0.5723753244197234,0.6262262855994118,0.4199681473397201,0.3365095454440202,0.555498338325842,-0.4330235347760423,0.6431195895948713,-0.3195713531980722,-0.049890246653135566,0.7661356544936363,0.6691001701825774,0.31906227918037816,0.7175155537251829,-0.47975079067872245,0.261757736766773,-0.14750548813421505,0.33423712624497093,0.4902267643944177,-0.2534017549244036,-0.34894469148737084,-0.28069426981878887,-0.3501547567760015,0.39936178749489787,-0.39388599178616207,0.01638509172077674,0.0961547169600926,0.8133541427271778,-0.5447020355384418,0.04255618263181695,0.48511115502079005,-0.20922418188894998,0.6251161769790309,-0.4171566884281166,-0.3546485549219107,0.563166860787992,0.032495200863718494,-0.3424387464309019,0.12121436380445531,0.2150511002697893,0.7720913699766193,0.18622726367967438,-0.4550390586644105,0.34942881715671437,0.07125826647747562,0.21519858104644504,0.11671327609879174,0.10753482229583558,0.7167218054390998,0.3048954353774971,0.43989804097375773,0.3813373600171211,0.14488883271812125,0.17092894806733477,-0.1250424730851153,-0.5910794187002801,0.5287074627120557,0.5643753946686126,-0.3774399881132619,-0.2156387500969992,0.5756909650749583,0.342540487920514,-0.557943219662767,0.6881342646098753,-0.17644764387054895,0.059274479797236906,-0.6065864823575484,-0.20410588544997552,0.3330384319872546,-0.5291040600693127,-0.37129090666959813,0.49361332658611895,0.0208159055144643,-0.5501723781699935,-0.5066714382860142,0.06438729390619513,-0.48627914114127385,-0.5226701623339592,0.43864431987496005,0.6889971745587364,-0.5746148814634656,-0.12131738561078517,0.67976658831218,0.4777489342879014,-0.10900739791841052
SN_pc_L,0.1443456189227229,0.24723766758771523,0.3059677257944736,0.18211690002778494,-0.25495247046236613,0.4785877353798155,0.3917771566960842,0.08449352814893316,0.23117949009866032,0.1941268943275241,0.06833290010369798,-0.2485434728232659,0.06773856768944513,-0.0009232368783856201,0.1164299289969038,0.12812684305142036,0.3454856148216577,0.12782135369978467,0.3603372180117378,0.13867912543772556,0.10065800933331218,0.10644408184596213,-0.06711191790616419,0.35979948581654836,0.0719579961867216,0.2538946697039286,0.5315733870203404,0.24848216168862983,0.04007241952786346,0.07210474157355985,0.06929854648348725,0.33381370058075505,0.1999480391271607,0.2912960453201003,0.21161843683663628,-0.1761635387239602,1.0,0.13057275544089716,0.44786245237585065,-0.032157972571782656,-0.16750150572129655,0.10508495999827673,0.03220508696945802,0.09482938939395262,0.02603454944394106,0.15092438887057916,0.4793458398372368,-0.2767962337362376,0.1738799776823636,0.29025489194694987,0.05484676792339273,0.15405927377352144,0.006070466401281422,-0.014824506790333744,0.1252112520704706,-0.12103938519964969,0.2525754575434599,0.28963791791005994,0.2161699832745434,0.041848676339449956,0.09377934529234563,0.3374800255260429,0.3408189112353442,-0.029021504108035837,0.3612693994928749,0.17044348677963225,-0.4677799313962631,0.001995805171734239,-0.2816628853452863,0.40295054226230526,-0.32415909257645636,-0.100353815538958,-0.2057972624608453,0.17274324365916716,0.4802214956198786,0.0018217535996052374,0.04889451833445234,0.14868160770598304,0.49131005610095874,0.2595055314148607,-0.20419828031695522,0.3578434659320869,0.07634783623772505,0.3308706838441438,0.29001845561450457,-0.12200425389449673,0.3646116924773585,0.10361651500538184,0.0022334553980176077,-0.03170144422476871,-0.1418737097351354,0.153941199988508,0.0235821629304164,0.45373654620370957,0.6073050344693002,0.701743848969344,0.39868730810921493,0.14895371370983815,-0.16484166513592238,0.3939041570061605,0.12669448696688987,-0.2202728589130474,0.1717742447913341,-0.13541319893768347,0.3708179470606933,0.10810820351340475,0.057942056491473326,0.1529319364184923,0.023815626384919204,0.1911887486924294,0.3964573857633809,-0.04125499096276226,0.2379245426690879,0.1547665268378557,0.2230281329536757,0.17514642994290358,-0.08808824914770051,0.18855764649961895,-0.24122841415222435,0.04973945997463148,-0.09026072811641046,0.3126538199555592,-0.04802900133725273,-0.1761675814272105,-0.05486774959985222
