,ACC_sub_L,Temporal_Sup_L,Hippocampus_L,Rolandic_Oper_R,Vermis_7,ACC_sup_R,SN_pc_R,OFCant_R,Thal_VA_L,Paracentral_Lobule_R,VTA_L,Cerebellum_3_L,Thal_PuM_L,Frontal_Med_Orb_R,SupraMarginal_L,Supp_Motor_Area_L,Rolandic_Oper_L,Thal_MDl_R,OFClat_L,Temporal_Pole_Mid_L,Vermis_8,Thal_PuA_R,Olfactory_R,Temporal_Pole_Sup_L,Thal_AV_R,Temporal_Inf_L,Raphe_D,ACC_sub_R,Parietal_Inf_R,OFCant_L,Thal_AV_L,SN_pr_L,Red_N_R,Thal_Re_L,Caudate_L,Calcarine_L,Thal_MGN_R,Caudate_R,Pallidum_L,OFCmed_R,Frontal_Inf_Orb_2_R,Heschl_L,Angular_R,Lingual_L,Thal_LP_R,Frontal_Inf_Orb_2_L,Parietal_Inf_L,Temporal_Inf_R,Thal_LGN_L,OFCpost_R,Putamen_R,Temporal_Mid_L,Cerebellum_Crus2_L,Cerebellum_8_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_MGN_L,Cerebellum_6_L,Fusiform_L,Raphe_M,Calcarine_R,Precentral_L,Cerebellum_4_5_R,Thal_PuI_R,Cerebellum_3_R,Cerebellum_Crus1_R,Thal_LGN_R,Insula_R,Occipital_Sup_L,Vermis_9,OFCpost_L,Amygdala_L,OFClat_R,Olfactory_L,Frontal_Inf_Tri_R,Frontal_Sup_Medial_R,ParaHippocampal_R,Precuneus_R,Rectus_R,Vermis_10,Amygdala_R,Thal_VPL_R,Angular_L,Cingulate_Mid_L,VTA_R,Parietal_Sup_R,Pallidum_R,Thal_VL_L,Thal_PuL_L,Occipital_Mid_R,Temporal_Sup_R,Frontal_Sup_2_L,Thal_PuA_L,Thal_PuL_R,Frontal_Sup_2_R,Postcentral_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Frontal_Inf_Oper_L
Cerebellum_Crus2_L,-0.5367023617312067,-0.43793219615027157,-0.6626480389524747,-0.4111980954891343,0.3708962372960656,-0.14309711986983434,-0.6888263055100022,-0.3742560051006951,-0.6485828911705731,0.07735451837139334,-0.5811161679061526,-0.2466145501267817,-0.40295914545374834,-0.09737028363398076,0.31214932990292404,0.40320982454795734,-0.16824141026342324,0.25150307436209346,-0.4409012313523669,-0.6027468286078436,0.6168922020865627,0.20056123744879062,-0.6057470395557886,-0.4963730471327336,-0.09343005073958725,-0.10361688260741934,-0.11507096175998872,-0.4842438396211539,-0.17286599440051625,-0.645832840979884,0.08092628062174777,0.19851324147964497,-0.25085729146433394,-0.2692739402025596,-0.37320767861363796,0.4987643715133153,-0.07460353035839827,-0.3032286968273496,0.21101659857460486,-0.3162001698866308,-0.5940209615774953,-0.20645748081120302,0.21769113591430944,0.6270304859572059,-0.06679414821375373,-0.6165176565498048,0.3825150356797237,0.45582768887389735,-0.11048578873972024,-0.5746148814634656,-0.3991234949540171,-0.2531350926630582,1.0,0.3509359311628651,0.3863345626775134,0.36327352348944597,0.264985198824201,0.3328825476803896,-0.2241607572716839,0.2953930358993161,0.4864195282967515,0.3887207575929548,0.3042571183038254,-0.21732127892149802,0.2032828210705468,0.6920180113027836,0.3712118054098478,-0.678293140755152,0.08199674671906584,0.07885478386341511,-0.6375953667177202,-0.24828931622204228,-0.5863088964352702,-0.6199931799457978,-0.32967026689749745,0.04872382739274883,-0.5278193507440043,-0.0750075805684173,-0.571835106339615,-0.4110154919077243,-0.5637415334291729,-0.06378881778724292,0.31764860481335777,-0.22974577289715295,-0.6817544284255909,-0.06568724117069225,-0.24004274668230632,-0.3577061112265437,-0.4233433899354344,0.4951516839943049,0.175306998515076,0.4100579783133319,-0.5097217062233067,0.41641613190267784,0.07013858021013486,0.364289232802055,0.7782576134618652,-0.19793753408670306,-0.18367908566594354,0.01010752054037703
Cerebellum_8_L,-0.5625804242933361,-0.22516998128829863,-0.4805431771903957,-0.10920236526757213,0.20744079137099822,0.04840109862709987,-0.2100251875577578,-0.4422505724714471,-0.22137369818687608,0.5708078271242194,-0.23549891178411012,-0.0602833387801688,-0.4642388324785957,-0.14780453849027103,0.51609125132231,0.5794512547545848,0.1612219230264223,0.6496499793511095,-0.467151583619003,-0.5348012688342395,0.7782128281322978,0.06003963499389141,-0.5313796207020097,-0.38842097463777586,0.25471980892238916,0.08010992323736867,-0.17262915043613422,-0.5990654959618779,0.16862755451440267,-0.5564300651942014,0.22827699513614375,0.2374362968536283,-0.23312980949190032,-0.34696194042141154,0.04895151379349103,0.5066051779628202,-0.30652190388361056,-0.041730484097566946,0.45570602308197317,-0.32940451994395037,-0.43441759633518195,-0.16776759546612882,0.463235644524768,0.667921109559343,0.1227938821596382,-0.4555724842415651,0.6360809917477153,0.35597518508140913,0.032233466038075705,-0.20922418188894998,-0.08764869183561635,-0.09899806011294833,0.3509359311628651,1.0,0.4516738176072306,0.5952838263566412,-0.08824783332752294,0.3572165755825239,0.06363408772764306,-0.1600176071865674,0.40835821279497425,0.5397260719643555,0.3118333635019719,0.1309772710126994,-0.054729865612726816,0.55302452615583,0.5213032329535937,-0.2997281762964021,0.4027711835338062,0.3178218691697065,-0.5226873681189907,-0.2088829112838383,-0.3605009819703315,-0.5221201974126163,0.018340374197445147,0.30398314040806135,-0.306667028057091,0.43860130872129116,-0.4334873253769142,-0.2088731964348583,-0.4564342651917236,0.11162617544868504,0.6127630527496383,0.0632923459487252,-0.4082501549425978,0.4196697287959787,-0.19683973210188657,0.017239293985357305,-0.23708248637803453,0.5525542181703355,0.3703549576432568,0.5060513986095033,-0.539537982383884,0.4427051977603626,0.517104231955804,0.5711484188887451,0.5427249428013977,0.13501729207856808,0.07126580999637999,0.2640861232167106
Frontal_Mid_2_L,-0.5803392206522954,-0.1231520737099714,-0.641881001390689,-0.32540825826529657,0.6119494519828996,0.1691994108964527,-0.3948185234436118,-0.1264367191283285,-0.1778557763093799,0.4925304070283998,-0.3779784587808576,0.12409722655044106,-0.11602171572665747,-0.34651201567943296,0.8007342287117157,0.9094173262214494,0.46612724539922284,0.518635472979263,-0.6222906035804493,-0.7488386196747868,0.6357363908758188,0.13005636177223273,-0.5187241228284694,-0.6880032062131788,0.35272469526565287,-0.049188891550449726,-0.43505346491170305,-0.6803292198953989,-0.477336697190372,-0.7616155380877861,0.517108310428573,0.525040392688823,-0.059924449186732835,-0.36262426455981095,-0.19520033310588275,0.6183367603650267,-0.17419896237444732,-0.2450286118270656,0.4049910654460221,-0.20586642848790818,-0.4466104622365618,0.02374722744906574,-0.014916589436086904,0.5833036564508748,0.05569210772431406,-0.6394156556139936,0.769905661821609,0.6670631099175852,-0.10187221167385219,-0.409754763917081,0.03695417966606899,-0.3145403000565338,0.3863345626775134,0.4516738176072306,1.0,0.8986381449627249,0.13479730489740283,0.3569797462580339,-0.053414836570087595,0.1564459360448095,0.6592191735935652,0.9541896738806721,0.5583504977840578,0.22957702368166594,0.4050744473885381,0.7442930938203662,0.44538392814636074,-0.38822146783357664,-0.012046945017121145,0.49606626348732225,-0.7440474781275458,-0.5471630347352663,-0.09134382680113434,-0.6553917986508124,0.12012384340711607,0.299337607020069,-0.09167588645125302,0.14975760469805,-0.4971416747537356,0.13663470205823114,-0.48205873609835104,0.08794010830000858,0.5676741133276288,0.09339619986644469,-0.5413358819461875,-0.13241835901681775,0.004273122603864671,0.09088007811177556,0.09505481128913666,0.21748499816712646,0.37683285847062287,0.9648262483555288,-0.21160810981778164,0.2717738723235815,0.519239550561628,0.890212032109293,0.47565720886478907,0.09009211929879071,0.13831117497604264,0.6179016344543673
Paracentral_Lobule_L,-0.6986817071785705,-0.2232630110420731,-0.6981290552916367,-0.21232819931368044,0.5008205657077452,0.2514206110009822,-0.42896074765697134,-0.23349086666581595,-0.2681038811456104,0.7158540896073293,-0.4517568135851371,0.1973257586303728,-0.2558761860491273,-0.28885111298041566,0.8425926464855287,0.948745316844057,0.4601533448567129,0.6407894265686059,-0.7392979835114009,-0.8052527846818233,0.7513499738361353,0.08077441708372132,-0.6512381313033788,-0.7444829824800545,0.3307714830077516,-0.11140652207251706,-0.4153410273121153,-0.7851361172690867,-0.2119905849921426,-0.8132933014865134,0.4701262369441003,0.5939146415755562,-0.04098670414265698,-0.48942590984055445,-0.0781161550881287,0.6553303121219233,-0.18453811025624933,-0.21045427325979707,0.5753904366825658,-0.2307593238170333,-0.5678396943876933,-0.14961098778579862,0.24093781517007754,0.7019532298642714,0.003895400371485507,-0.7214547470850771,0.8778029438846513,0.6286996189338524,-0.1722718301632232,-0.48397289307992647,-0.034016612069773654,-0.3178309963546466,0.36327352348944597,0.5952838263566412,0.8986381449627249,1.0,0.07006799634785786,0.34767355454726073,-0.01958769397373303,0.06608906923860126,0.6596635576811292,0.9553934536917505,0.5958546102320407,0.3537432665715965,0.3315748575527952,0.7363725559287347,0.6165650816976648,-0.4755585462229332,0.2044470446202967,0.5409963966566116,-0.7864983398028389,-0.5723843627150801,-0.2356531709846356,-0.7512133773360363,0.14832203142654815,0.24263022558868655,-0.17740712369883846,0.36166031203306487,-0.5429925424858594,0.11949600393628398,-0.5852981627672307,0.08692837136632273,0.7129672689509996,0.09074862159286838,-0.5786562193107481,0.14427864497188153,-0.07816250601888536,0.037832154840992976,0.05114468814379242,0.4371793040338004,0.5160225144871696,0.899512082816198,-0.36742066190016104,0.338392183638566,0.5968239523643314,0.9498294774841328,0.48270247693821,0.21850471673059044,0.12734406280254332,0.5199200131529685
Thal_MGN_L,-0.06550522273982019,-0.22813711860792993,-0.27833565080525186,-0.2675227133997073,0.5202894830552339,-0.11566036817206203,-0.28762613475565546,-0.04138480785150156,-0.14028726887974152,-0.14531019180548796,-0.20046486613234515,0.31718233322613765,0.21388195596477833,0.32868011509423045,-0.1015667108968526,0.09456599752728338,0.07946873714248104,0.09324293694042675,-0.22328599433461568,-0.2017504683848929,0.17009735456869482,0.24138351275634612,-0.11535530401303051,-0.19897974103191918,0.3250909712514933,0.0867547851893796,0.011367827488276507,-0.004262363121651299,-0.23747626617645287,-0.1613065216175529,0.12176923961208076,0.15424088761806826,-0.034249001782636054,0.186214969215954,0.12689975082637997,0.3071626995108653,0.08435300088128463,-0.014301364908991301,0.13696148259028407,-0.07249875688666596,-0.10746554437598713,0.062361381901407435,0.11238972507946843,0.221448231751542,-0.03553933883319046,-0.30373140686106276,-0.07065360696932078,0.4327974033252278,0.3112035596681638,-0.2475777388433694,0.16856914476483792,-0.3317665083196595,0.264985198824201,-0.08824783332752294,0.13479730489740283,0.07006799634785786,1.0,0.36440769992495936,-0.019540933186292523,0.44754655619402584,0.3881920334995071,0.0775345268457801,0.5077255125149327,-0.0678143918045181,0.5860395604348503,0.3777006478412138,0.24741206138226002,-0.2117855353987111,-0.20513114130138269,0.17359102615454441,-0.1337046677802439,-0.13667529664577613,0.09941901149755544,-0.20011074300259515,0.09418738738182422,0.24629893664770286,0.05520056838501912,0.07944979731297135,-0.34614849778408524,0.1521827205479816,-0.2033437171487794,0.06634189721302951,-0.15954464851588981,0.20495496482485662,-0.2987113802001278,-0.26585400246402535,0.47540775591547446,0.13138491344867068,-0.20659374636242267,0.10070484313455084,0.24352338196657658,0.24288484165391044,0.09454480375002203,-2.429921556478367e-05,0.22456077935879945,0.018434566831755154,0.07989401745351886,0.03799704504439117,0.33434013569748633,-0.04705679888451283
Cerebellum_6_L,-0.3102647070975304,0.15901452523079423,-0.2501347051027669,0.02851076591411912,0.642260434952081,0.07193750572388422,-0.33884127659872426,0.029945349773654328,0.053697402687698216,0.3817103279109174,-0.161335718713831,0.26633388175027023,-0.020782209705994183,0.08387441956682765,0.2592023504054668,0.3638844708746011,0.4719081934108624,0.4359491691591985,-0.1852511411586573,-0.26147128888672094,0.5109322250726808,0.1822372971031746,-0.2896917910786154,-0.15517667619830955,0.5456012734441723,0.6807079090553249,-0.1253790276387923,-0.3571390981657657,0.11504249552462166,-0.3445590076952908,0.3879823495762245,0.29750790485874773,-0.06628487018674728,0.008600128147351097,0.19778893207446538,0.6708084082633627,-0.18403374010548842,0.002037197632131854,0.23573653675682812,-0.057287902213700115,-0.3108151983261611,0.24264380310179928,0.44129534302710627,0.509189982386383,0.10520297097354624,-0.2681059751130918,0.2975797748447681,0.3181881321619439,0.28977418909271463,-0.1902015602698941,0.10816235736176538,0.09767762257857049,0.3328825476803896,0.3572165755825239,0.3569797462580339,0.34767355454726073,0.36440769992495936,1.0,0.6141041254422235,0.4785184335416256,0.5313823345117008,0.33084755101697133,0.5406049730364565,0.0739789210093121,0.4248684437568237,0.47735034985696406,0.33565154373119316,-0.145576993222852,0.2410396139952699,0.34396004557084764,-0.2665299795251223,0.06375431418335058,-0.014193177228763489,-0.31845480939648857,0.4163549078720165,0.46545605880367386,-0.08834129763026001,0.5544968628716095,-0.24346467051791926,0.25798646857257096,-0.34555247414357976,0.15964512268963776,0.2732078879528131,0.5238131351420321,-0.21779965004762583,0.27073702262842314,0.11173330907342859,0.3981998539134028,-0.14371980126897652,0.39439437096020796,0.34690605111565676,0.45146554802930244,-0.1814818858017264,0.30894826123204683,0.6080346934452925,0.29605245088088256,0.275485640761159,0.4222535552075361,0.4863684288419284,0.43481312762200985
Fusiform_L,0.014176701603982465,0.6851344214813114,0.3922206813594522,0.5143908107810469,-0.010237011153063911,-0.02209429097844634,0.08305843389690386,0.332287823226181,0.4309771074896309,0.31740818458020365,0.22662444392789616,0.1597171466071067,0.013536872825120255,0.06219219712937861,0.12909674414382571,-0.062218797138565374,0.5749660255426148,-0.003643334007519915,0.3347093052459182,0.3426954668887384,-0.009770617294698592,-0.06768313549690086,0.07855697760599235,0.38841758398821147,0.2701672249308342,0.8036365606509782,0.15689028945542466,0.008198082116241921,0.4247036784103675,0.17714724388941983,0.12787072382439443,-0.07168624238938782,0.10439561270293393,0.13299493137450127,0.25190416098499435,0.29164902832578454,-0.15795540887722084,0.17567519565209636,-0.1073633475438206,0.37226103796348897,0.0008678045273121184,0.41039930624737697,0.23088770698647668,0.10384551111443979,0.00901786082370984,0.34293848145540257,0.0532066306167877,-0.353955730880623,0.39028538004471636,0.25803265228870487,0.018469025564259726,0.686524192356219,-0.2241607572716839,0.06363408772764306,-0.053414836570087595,-0.01958769397373303,-0.019540933186292523,0.6141041254422235,1.0,0.1661792867874542,0.020366911812720687,-0.04057063225951961,-0.021263846570474348,0.07035483321440028,-0.11987883534824491,-0.2336521049580571,-0.03734147224358008,0.35047111181763924,0.32513730117017453,0.047052189041411056,0.247030736909169,0.539568339295222,0.06201026363620469,0.18584227496198136,0.5377684211819042,0.3040562535166322,0.023238917040130726,0.4255644125231488,0.3744483176066735,0.34233182883473456,0.10235955783123434,0.14500288035407044,0.18519153507127284,0.5463108556407269,0.35070554194291065,0.45391085867138553,-0.12628866857223903,0.4854759589426695,0.2312169172650868,0.05917405589653606,-0.02946351975911003,-0.037298295079406255,-0.005243565451048143,0.1208535158597378,0.4052952993443743,-0.020168560731807745,-0.12118189644395296,0.547698881334501,0.3008173395269037,0.517364180872419
Raphe_M,-0.031875680790505734,-0.024288696371498917,-0.27457708611988374,-0.1204884861787275,0.578166971371514,0.004322668831834718,-0.3985600640925712,0.34704553871554933,-0.10449422472780795,-0.11465860525987472,-0.3089372578316294,0.27949828993928716,0.2652438001538148,0.20214049358390102,-0.08039608509276872,0.11152241733237002,0.3120444440693153,0.00041043806371339936,-0.08657129625374178,-0.1683573296689388,0.20438274645255497,-0.11199635915898432,-0.0300223829450925,-0.182414096290477,0.2650453838968315,0.2476234670226785,-0.3776290026884797,-0.016054516337500577,-0.21666193755319701,-0.19766301537557945,0.29342982619737584,0.28179018602969297,0.30569731882525447,0.15702490748317455,0.09787177070729255,0.43010317375733365,-0.2652775983068615,-0.40127931325768595,0.027637934148733532,0.2302536474387861,-0.09753253262663862,0.23965011956215482,0.07852056634544295,0.1928106121102334,-0.15051313878576003,-0.26513747875998667,-0.0607396135282746,0.3256891170453537,0.05794015476978247,-0.3424387464309019,0.15495844337770195,-0.15460649395580436,0.2953930358993161,-0.1600176071865674,0.1564459360448095,0.06608906923860126,0.44754655619402584,0.4785184335416256,0.1661792867874542,1.0,0.45990222099353895,0.0626367511525031,0.3794348598317843,-0.08495629672161151,0.5797347717281128,0.32356419220131694,0.055298478453621173,-0.20454092472065338,-0.14434297063498863,0.31959316640220325,-0.15930705600762368,-0.07841094127220304,0.08679504493505955,-0.22518051427048527,0.22937515246414586,0.24963931018147595,-0.1064675323923045,0.10636322430080782,0.0012348397527786011,0.18398485975081955,-0.39104657059987175,-0.35263159379759185,-0.11712861712025972,0.1937409654724564,-0.267354425372885,-0.23596810493581102,0.26514361219851407,0.2150679512374111,-0.160670842284415,0.18482310080321768,0.3852893709497547,0.2084088177843705,0.0773770850150281,0.05056188111653921,0.16929470427710677,0.008776511553279975,0.10647713094445327,0.21013109962873747,0.22838701025337008,0.115994984000691
Calcarine_R,-0.5812205415164872,-0.35415617408147526,-0.6637131852581826,-0.3753965276261502,0.733864760982079,0.05574599533454453,-0.4628568710616795,-0.17206750189511053,-0.36356962045739966,0.3221719449878585,-0.46002945928696276,0.2317391870386275,-0.06693366628520366,-0.10636324286502744,0.47336533671618264,0.7123175098725266,0.37506867112029274,0.5099993604947294,-0.6716814511080691,-0.7356058677145159,0.6473913576393668,0.10990565843810793,-0.5117243422739444,-0.6937145433620535,0.515515858781303,0.002553252943410176,-0.44930086145940007,-0.6166292570420547,-0.28121759205847163,-0.7186879659317779,0.3895923374553609,0.48179808425265785,0.03330455367847228,-0.17075491428261413,0.11789602764906115,0.9068530243204777,-0.34215116923692157,-0.3892374925420445,0.572146269208476,-0.21149391604598092,-0.48589810984660287,-0.038638849966243616,0.3178230518147256,0.7586678460855748,-0.025715909683146704,-0.7417550138630434,0.5524242618430624,0.7974466389877606,0.00950085373019029,-0.5148525304751109,0.07963042472271079,-0.41781507811495133,0.4864195282967515,0.40835821279497425,0.6592191735935652,0.6596635576811292,0.3881920334995071,0.5313823345117008,0.020366911812720687,0.45990222099353895,1.0,0.6401594769358269,0.7732480627200851,0.07140749616283629,0.5981825328449564,0.8326513986915994,0.5762681736135866,-0.5075523638270456,0.06061797100353224,0.5944038244234298,-0.7011847093402557,-0.45637781588226417,-0.18702237779379677,-0.6971101935710283,0.08563834375509527,0.23272426386817113,-0.0860197516061503,0.3425804841420789,-0.49525747308432344,0.17722559713607053,-0.64907108848809,-0.11507845414550721,0.41520702593853326,0.2269818699893261,-0.6566995012789096,-0.11670373781828619,0.21110738992489317,0.10221391365853225,-0.22939094727296608,0.5031418707728149,0.7592328266124693,0.7216798046947578,-0.3499639243194761,0.4203665959222175,0.47066047418986057,0.6245619584477489,0.539680575703732,0.18732170729263026,0.3612943023554249,0.25400380917973675
Precentral_L,-0.6640839200411346,-0.15996611215008985,-0.6797714566557683,-0.3054953282871413,0.5057663911825026,0.14399819318111434,-0.4375115199219154,-0.24448738988533358,-0.2562065228766942,0.5967200198756272,-0.43519826475493495,0.1165680069175655,-0.2845054333448493,-0.32409560661179415,0.9004623729319333,0.9167281864957898,0.45169199668180104,0.5786394351735884,-0.6831478144933669,-0.7896852619727567,0.702093119044307,0.17328268839138714,-0.6210424128190858,-0.7090169192205785,0.2946320759751014,-0.10961786340796172,-0.35391031055123817,-0.7612870819065424,-0.33299326220257475,-0.8217544272205706,0.44285025178683995,0.5400832726068037,-0.09466539299238559,-0.46080756424267294,-0.19314050427787277,0.631393511221016,-0.13938318367299407,-0.1783089043511106,0.48254709970111925,-0.2605318792375389,-0.5198585197925675,-0.08115985271000274,0.1400740386292593,0.6740188978721521,0.01751628488251981,-0.6866554904469744,0.8980270076786435,0.6299819499977148,-0.15674517735703558,-0.4095137621621199,-0.09367216147984124,-0.2664018736261399,0.3887207575929548,0.5397260719643555,0.9541896738806721,0.9553934536917505,0.0775345268457801,0.33084755101697133,-0.04057063225951961,0.0626367511525031,0.6401594769358269,1.0,0.5374057262576154,0.2683782442032078,0.3211363801115719,0.736560136408024,0.5481323327735259,-0.4443987406026041,0.19730246683864935,0.48322680774414195,-0.7880098035348736,-0.5347423282475365,-0.20241655161396538,-0.7247197870159742,0.0960124547975496,0.279420412840536,-0.1767128418398716,0.25442356044639675,-0.5468877412841738,0.08776187797054846,-0.5241248689575854,0.15504690104452337,0.7378288357974788,0.0746252129681089,-0.5792873185840866,0.0544914609057319,-0.08982550662533065,0.018367721011776382,0.06982152298710154,0.36900392533912846,0.3976682449501806,0.9252329160265802,-0.37463088465982813,0.3680378719743566,0.5400702909653836,0.9744847834102336,0.5004117476287959,0.12190966937659667,0.06968793752147019,0.5999433981907788
Cerebellum_4_5_R,-0.403604601577086,-0.34624045364111544,-0.5542647984577665,-0.23629547712827825,0.7873474264153355,0.1612201084564578,-0.27329763316456857,-0.18494628414475414,-0.14814995178350338,0.3377587612446852,-0.26375570307063434,0.6480804273773559,0.11005744436058268,0.07366478110216083,0.272118901552712,0.6112458366797376,0.34665910258575955,0.6414603779195861,-0.6320288257650386,-0.6071482535403516,0.5405844407998256,0.23076382208720905,-0.39066017852860124,-0.5710573299211581,0.6315069952617668,0.058017534882990496,-0.2877075069500253,-0.4642401812682498,-0.1909827279681738,-0.550771811108042,0.5086984209119664,0.5436948748330952,0.02380311713513643,-0.0896473150491534,0.292720183932078,0.6752081600857089,-0.04253161243720383,-0.07055358919338026,0.5683392936679912,-0.3107426235490713,-0.30594751347438315,-0.05984607352689998,0.3900035843425497,0.5344376128839575,0.10539954037197714,-0.6358008377511359,0.3971753584584553,0.7684040405702096,0.08488594000198556,-0.37129090666959813,0.38681273490200935,-0.5412897294805944,0.3042571183038254,0.3118333635019719,0.5583504977840578,0.5958546102320407,0.5077255125149327,0.5406049730364565,-0.021263846570474348,0.3794348598317843,0.7732480627200851,0.5374057262576154,1.0,0.288745599868053,0.8118351976919306,0.7067241470712383,0.5734686763129134,-0.3106242209783945,-0.024847146052025,0.6317393626507486,-0.49213344941580156,-0.44254231654438414,0.08202614487261056,-0.516046810229542,0.31119133596037357,0.3349665395285523,0.19321658506898498,0.460282207175431,-0.5337698110999992,0.44658665367318,-0.44293179677593636,0.11050651078681852,0.21874787747758928,0.34998846537572315,-0.4708700607982601,-0.052389213684382034,0.4733057174129983,0.23567426269700534,-0.20015814531058104,0.38661469542245064,0.7079648628985802,0.6742813060875971,-0.11296676480112805,0.16878760827852513,0.5939932601562053,0.49563053100873,0.21718548649493197,0.3444912386339991,0.6811288417216255,0.1922017097267068
Thal_PuI_R,-0.013137599762263388,-0.05620830415192942,-0.20174390672938666,0.24932335177935525,0.17661968017950905,0.6020756886092157,-0.06330238608385239,0.2683251899546182,0.16626518279338964,0.4590564800433866,0.008209667351024219,0.319760991840344,0.14546859936313591,-0.06037517013111622,0.16797186568358036,0.32214282800599686,0.3298234277499008,0.34954471244765384,-0.32208516338311105,-0.18809533059722355,0.228401163007593,-0.03609977454109794,-0.16949138357685412,-0.21639168211208043,0.08956596025571797,-0.08304309425278983,-0.33189362562526875,-0.2749917995732342,0.11240045964541809,-0.0965515385072176,0.42119440302523775,0.5316019309808995,0.30168490627646427,-0.20741796993460862,0.09046554197792694,0.05361008099070642,0.19556775403597812,0.06420469111247577,0.1881028425956252,0.06505873674970022,-0.0913616742175962,-0.25279234548251234,0.2886752587155639,-0.014767326384043123,-0.22877451004050273,-0.23629561458129247,0.21462810783688924,0.14210909554123,-0.27543695230596416,-0.1250424730851153,0.25690236150526297,-0.2916965325274789,-0.21732127892149802,0.1309772710126994,0.22957702368166594,0.3537432665715965,-0.0678143918045181,0.0739789210093121,0.07035483321440028,-0.08495629672161151,0.07140749616283629,0.2683782442032078,0.288745599868053,1.0,0.1976877760151436,0.0685338621690834,0.4388651368604624,-0.10207918874629086,0.16755277057579424,0.28559447307704533,-0.06882537858673664,-0.3282774306488055,0.30214223040620664,-0.1674899040960426,0.3803465799344609,0.022174902605539167,0.2993142591631205,0.5544927859436473,-0.046432545884698126,0.30454108001526053,-0.049600374021332896,0.05106470576543947,0.13212947632224525,0.027745359892864568,0.06692121481393623,0.31848433124031383,0.18426010393496636,0.04600690896969208,0.16124558014480173,0.18823649604906137,0.26914308640553725,0.2770810759302944,0.1500982094074641,-0.37938185025937415,0.285086868133011,0.2821185102740451,-0.2532364468856226,0.32879112770177077,0.16170433613190593,0.1571089225745562
Cerebellum_3_R,-0.06641946399837327,-0.2731286463147324,-0.44617253855553807,-0.3274397310585203,0.8184959769743971,0.10355345004110551,-0.2078478775637205,0.026249816680328834,-0.05749842466487797,-0.020757688156455338,-0.2550293266099145,0.6095887849919412,0.39679134813221684,0.25550288917551117,0.04034657169196722,0.3578040876461813,0.26061932852300385,0.32402365796119276,-0.44648486597837744,-0.4191658549931808,0.2500700417049232,0.16597874573863525,-0.09626723206192053,-0.44502229864954296,0.5421907275659977,0.04624118775393254,-0.3251422598875018,-0.13328241689726167,-0.41184292366745534,-0.31706114097169913,0.4534034050575988,0.49345600136088036,0.20414059851869398,0.11725287354492182,0.21619374765435134,0.4346724161687107,0.049706521104578044,-0.16639294586974518,0.2833578593533046,-0.15710417513822225,-0.08718298049056608,0.052972796706325535,0.12177317337915537,0.1893765823656898,0.016887835156353014,-0.5104330184041782,0.10687809999953721,0.7029880651757208,0.013085459373871452,-0.3546485549219107,0.4490493759643776,-0.5799492989765296,0.2032828210705468,-0.054729865612726816,0.4050744473885381,0.3315748575527952,0.5860395604348503,0.4248684437568237,-0.11987883534824491,0.5797347717281128,0.5981825328449564,0.3211363801115719,0.8118351976919306,0.1976877760151436,1.0,0.5594847750868625,0.2747547508100913,-0.24665946464437652,-0.26158398813796047,0.5709484694273471,-0.2879484621786625,-0.41516988593788345,0.27662524613720874,-0.32533318108636805,0.2975905415820425,0.2856818697082601,0.28878409208593786,0.23009378059701255,-0.4199963445914773,0.5359016999285972,-0.3186307406270189,-0.042961320418412434,-0.08370944746067538,0.25397119571020055,-0.32915386376679645,-0.3280168543659267,0.6605393345259392,0.24394061633884218,-0.1329585510304954,0.12927430389119066,0.566210298637895,0.503038865218281,0.1875822260125418,-0.04488320454094925,0.34653818163854877,0.24589447582077334,0.03403841024117251,0.2780464483702434,0.5452275859979062,0.06847209011868356
