,OFCant_R,Thal_VA_R,Frontal_Inf_Oper_R,Thal_PuA_R,Cingulate_Post_L,SupraMarginal_R,Occipital_Sup_R,OFClat_L,Calcarine_L,ACC_pre_R,Cerebellum_Crus1_L,Rectus_L,Cerebellum_6_R,Cerebellum_9_L,Thal_AV_R,Vermis_9,Paracentral_Lobule_R,Thal_IL_R,OFClat_R,Thal_VPL_L,Red_N_R,Thal_PuL_R,Occipital_Mid_L,Cuneus_R,Thal_VL_L,Cerebellum_Crus1_R,Cerebellum_9_R,Thal_MGN_R,OFCmed_L,Cingulate_Mid_L,Heschl_L,ACC_sup_R,Lingual_R,Supp_Motor_Area_L,Insula_L,Temporal_Sup_L,Thal_PuI_R,Rolandic_Oper_L,VTA_R,Frontal_Inf_Orb_2_R,Lingual_L,N_Acc_R,Thal_VA_L,SN_pr_L,Postcentral_L,Rolandic_Oper_R,Insula_R,Caudate_L,Cuneus_L,Hippocampus_R,Vermis_6,Parietal_Sup_R,ACC_sub_L,Frontal_Sup_2_R,N_Acc_L,Pallidum_R,OFCmed_R,Frontal_Sup_Medial_L,Raphe_M,Thal_PuA_L
Occipital_Mid_L,-0.20841005810938656,-0.018480555539015512,0.14603697893077025,0.04008776495876486,0.051646998963626276,0.2712729170718533,0.628440624583932,0.07170019624438893,0.24577524687536872,-0.11737382035235613,0.05254762156858629,-0.21995648194064285,-0.04711602148423872,-0.37785169581832273,-0.20179264724235502,-0.08092475832528236,0.31038196462375073,0.3784686217809466,-0.4990305169931121,-0.604147024229317,-0.03513423577781955,0.49404308786434187,1.0,0.6586129981066583,-0.17504940691423526,-0.08974587377989082,0.2636739963178301,-0.1362270565016325,-0.4200479070425998,0.02311530211653487,-0.06434291333479612,-0.20369684274596314,0.17498807536537153,-0.025165061137139004,0.03829890358691955,0.2012158442756472,-0.11217389730399542,0.09031363046466437,-0.028708350182387776,-0.3316037876944958,0.40501936121991056,-0.3095677131310605,-0.23534584121980923,-0.04986787772506503,0.20471641455011338,0.23184240862154992,-0.14214682076340507,-0.08495526958279112,0.6957966702810721,-0.3253270303184933,-0.06577465801160218,0.6893916719218003,-0.34715306742836277,0.11251897815228748,-0.08591196758894507,-0.6216028255197367,0.08055305927884733,-0.18605721212521895,-0.1212936850496225,-0.7198789425515764
Cuneus_R,-0.22864741100025696,-0.013457304519149517,0.4403241715953588,-0.09956311435368674,0.36377778613398065,0.40611218653627357,0.8348762894818391,-0.28484350448389656,0.5583923927972154,-0.11217071416976894,0.13804931438066226,-0.22679768680172938,0.36952998387322816,0.02018544186256502,0.19122282900350632,0.3015488570756647,0.5900174898414473,0.42625755581884056,-0.3195508043269942,-0.4704084123605699,0.07752951933639643,0.38228486519653737,0.6586129981066583,1.0,0.03608591718508441,0.19855771531018054,0.48426284894666866,-0.2703462621981009,-0.30286728554232817,0.2744760980561001,-0.11246788904906312,0.039242916532352165,0.5909121355543872,0.30081728680532527,0.28647852394389284,0.015226171562138064,0.24396462692144186,0.35493224937279283,-0.22451466924422292,-0.36187216678123135,0.5990227705301248,-0.4897294850319019,-0.1613823069008239,0.19915333292705592,0.3968591339732617,0.30645210012527624,-0.161187270524255,0.2192810758312185,0.8479670391846567,-0.25442995054735257,0.30686977213776134,0.7330159819382517,-0.43035824354534263,0.534519404111866,-0.007133932144410331,-0.28473895714509306,0.02834934154485934,0.19122324389367373,-0.06027275290766133,-0.6271036621708773
Thal_VL_L,0.18585769960531556,-0.2832116053013744,0.34128626756831315,0.040240971637422615,0.34662369306882423,0.15291505787297688,-0.19846954029673974,0.22548631006853992,0.12159155802330666,0.40254356254484674,-0.0012095485583910204,0.2588154022987235,0.07674772018495347,0.24803509134265161,0.6500623164570762,0.15313692406338367,0.22667560303916848,-0.4552526260306455,0.4951393881115549,0.47940660716934347,-0.039656667178818814,-0.009844516520386506,-0.17504940691423526,0.03608591718508441,1.0,-0.08809311139371007,-0.13870547461449625,-0.19834828881443536,0.2735678388483682,0.6693398070549432,0.5856185822713574,-0.024672834716986662,0.060332322641843905,0.04314507744772483,0.6368413478981181,0.4996740344881225,0.04600690896969208,0.530520454542163,0.31706207866881353,0.3283571378605795,-0.11365938670320302,0.2535481474357195,0.6580908055992013,-0.027422576466262807,-0.058019270799001564,0.28030032105627206,0.6051263293082413,0.6321705578124718,-0.12260235519437913,0.43662927354432995,0.11225653183388,0.030386915343795857,0.17973082747222266,0.5189270716876074,0.4713501077685463,0.40414206371741496,0.16541528056153215,0.26510690796223696,0.2150679512374111,0.3643228292232331
Cerebellum_Crus1_R,-0.356736580711189,-0.013820282350316846,-0.028498024750421562,0.2752045506275794,0.2478739755797797,-0.3598638855819845,0.3999378860982835,-0.8012817703377308,0.7330378297407841,-0.6478270033882281,0.765577964342594,-0.4953664357932656,0.9250178271664755,0.4524509889105757,0.362112198924331,0.5136583359899342,0.30953056595356476,0.4948149577745474,-0.3014778188186064,-0.4229440403211678,-0.1989749893102097,0.4475787477384564,-0.08974587377989082,0.19855771531018054,-0.08809311139371007,1.0,0.37331616548548485,-0.24388139880009652,-0.5046226685411517,-0.012770092377601105,-0.2268036081009045,0.0639426763462631,0.7849270264925028,0.789081940407271,-0.0616999706026965,-0.5748454782993544,0.0685338621690834,0.1015598131378388,-0.8143434963268965,-0.5590275784883187,0.7594544160806488,-0.7267532248701094,-0.5074876307242868,0.5176166561376122,0.7049078309768225,-0.598164366442303,-0.680527910155823,-0.0785931888288288,0.38810483066914736,-0.2813327747424528,0.843700889598341,-0.15638910162252465,-0.6666902423108824,0.3714075754811793,-0.17692195902825936,0.13555070077089887,-0.4296697652198008,0.7524672034485173,0.32356419220131694,-0.3949219536928433
Cerebellum_9_R,-0.2602696249551122,0.18618249482526378,0.2967935070667922,0.05835489762465963,0.3944601532238825,0.09021440148422848,0.5503639562095854,-0.5100338923868044,0.45160121257976177,-0.31213423914895616,0.14210519078253178,-0.4370261851968908,0.490288812847879,0.4085507026801202,0.07589974617482793,0.5631808789377906,0.4980174338776426,0.5738319634989311,-0.2673387214784991,-0.2803420239742897,0.08929473145004636,0.12110686724991011,0.2636739963178301,0.48426284894666866,-0.13870547461449625,0.37331616548548485,1.0,0.15129462446158942,-0.2857955911647431,-0.017675732555412018,-0.32163349758044224,0.23662682857517028,0.5470130846519763,0.5275748917286993,-0.005229501323473256,-0.20476271869393015,0.44441871390121035,0.2215908217224087,-0.2879409434086742,-0.4295750497734221,0.4882943187639557,-0.5080031203502268,-0.27346087109380895,0.5233340895257582,0.5670435989780994,0.019195711740394226,-0.3914384553206599,-0.05817920426226128,0.5834761000728618,-0.20954371560715965,0.3169308906844892,0.4411740789675244,-0.422840005081547,0.38441824929908575,-0.21729697525075792,-0.09704238636947077,-0.20404938595964708,0.4445447237429543,-0.03487639818104787,-0.42788480693307407
Thal_MGN_R,-0.10855885074743434,0.2388798695038402,-0.06410945768017333,0.32875394193495716,-0.026297570039355896,0.2184462376424293,-0.16712790771796804,0.14323788947592797,-0.3575026553019934,0.2957730318653804,-0.21592938073443002,-0.14380265284346067,-0.24283369334933372,-0.04891745382876661,-0.14519509472376707,-0.20065423416788436,-0.1969275422010921,0.23379122232295624,0.16095710341925398,0.042911522259401924,-0.07139740927323893,-0.42035275332683253,-0.1362270565016325,-0.2703462621981009,-0.19834828881443536,-0.24388139880009652,0.15129462446158942,1.0,0.22105199792878605,-0.1449001523315147,-0.1873283203081721,-0.0757652256266828,-0.292451981923967,-0.2551359686967587,-0.1106647401816886,0.05755878031371037,0.19556775403597812,-0.22345371704879588,0.2687278201333307,0.17794904467826014,-0.3167377446069164,0.1542736534596027,0.09543455013959837,-0.07041606599926448,-0.17291580962697167,0.05869024177369048,0.08841617458749032,-0.20414704294583516,-0.14860487777889855,0.38608837462053575,-0.3665828096077564,0.0572449335706034,0.3194123518087563,-0.0920502497767428,-0.4587963665344879,0.2116891899054601,-0.1922055356016474,-0.06971256259415128,-0.2652775983068615,0.12890895447347098
OFCmed_L,0.24310231824303818,0.02123308858296115,0.07962357535283582,-0.07868942992250377,-0.08323920213846744,0.3040257083556293,-0.3968940295963726,0.4263092154110935,-0.48438558295002654,0.6562383194989478,-0.44877121647828594,0.61965341801209,-0.4152892616307099,0.11727227296296705,0.08372499247214132,-0.1325334714207843,-0.41372946133779853,-0.5009825585933778,0.6019654380403537,0.5310903412007301,0.16674657459779563,-0.5326055362114936,-0.4200479070425998,-0.30286728554232817,0.2735678388483682,-0.5046226685411517,-0.2857955911647431,0.22105199792878605,1.0,0.1443742603428462,0.17112866156249007,-0.10122279943882403,-0.46521408353454896,-0.597783763805041,0.2322943301792775,0.1942904792184182,0.06215762742187747,-0.20485004432806617,0.5509736654855256,0.628608774578626,-0.6217500112777877,0.707331638447795,0.4844673282763234,-0.33143076598074417,-0.6809789004101906,0.23281857525983723,0.564935317912352,0.3732884599002147,-0.47554558352044723,0.5356550932502935,-0.3963670886322012,-0.1583738217467695,0.7662830090179696,-0.11998074455849511,0.1350724680246099,0.5636130794669193,0.17350933021154513,-0.32519386667592415,-0.0739700749150805,0.6537057489264498
Cingulate_Mid_L,0.061764710432381735,-0.17615172458733452,0.509161346219299,0.11527197173516378,0.40122562030333236,0.37041627370753255,0.0918643785229125,0.14202139817137013,0.3288699993605921,0.3479707327569682,0.06071306270894372,0.08172857717099545,0.19022850740565792,0.2825064075386536,0.6691655511811196,0.21073958959069114,0.3052835606323789,-0.1446361180830921,0.3513752949333814,0.1581931180267099,-0.05154451819008489,0.1266108209750856,0.02311530211653487,0.2744760980561001,0.6693398070549432,-0.012770092377601105,-0.017675732555412018,-0.1449001523315147,0.1443742603428462,1.0,0.5743893681556618,-0.14166456902493327,0.22599316102779965,0.07892354630579153,0.6392664330095339,0.4379789817580519,0.027745359892864568,0.5072108644351522,0.1472840811302545,0.06399121109072164,0.08333883310940984,-0.008549090305757448,0.4168683578942017,-0.07065107013079545,0.018862501949573222,0.3474341120667658,0.41477820172881247,0.5537751527657662,0.14548948260926758,0.30821108068092073,0.17783727599595842,0.16704281625877299,0.009602679938733007,0.6518525279666444,0.20260044187195325,0.2958061320931512,0.07777683997910913,0.24331398163802404,0.1937409654724564,0.09058409737329082
Heschl_L,0.27735706936685905,-0.19144237928710897,0.15813893558556838,-0.11522111806568293,-0.03874426606450247,0.0018771722529215007,-0.2706513378523596,0.5288352584574397,0.06802118232093086,0.45468652804585746,0.026233434717537037,0.32835366483938977,-0.1485968771164758,-0.0012664967916905787,0.37538752849755325,-0.06302582329100785,-0.02049361420712373,-0.448909671002777,0.3690564406444808,0.29021327433299926,0.02931161225880819,0.00597199296734592,-0.06434291333479612,-0.11246788904906312,0.5856185822713574,-0.2268036081009045,-0.32163349758044224,-0.1873283203081721,0.17112866156249007,0.5743893681556618,1.0,-0.3436105744505175,-0.12834845433816314,-0.15874024137039922,0.7118137368565531,0.6900255272760488,-0.25279234548251234,0.46990142958098724,0.3522546443376517,0.2466147239969938,-0.18599504365713684,0.2855235044421353,0.5187052704918863,-0.30228461964982417,-0.17650625993275093,0.36022109220864557,0.5707079192958863,0.20530620151790432,-0.22899523171887307,0.19478806087271583,-0.07151223290954492,-0.0627775040924406,0.2582758036754385,0.31987559966518886,0.21428990704275092,0.1326194732346911,0.31387651839196395,-0.015363455745938927,0.23965011956215482,0.27052840492796115
ACC_sup_R,0.2423786018887898,0.20712684468521012,0.1471464869724985,-0.28954034409975815,0.36685696679580804,0.05359026681596533,0.055943184805224234,-0.3002600329873626,-0.007447993978556408,-0.24996819036912307,-0.10807087829073503,-0.07136371682503241,0.12348871009024384,0.21019378084547624,-0.029492959774203468,0.16802616327058112,0.3764043036032056,0.09637702795673565,0.07373694850952658,0.34049643629631615,0.27495852793311,-0.33077072515518446,-0.20369684274596314,0.039242916532352165,-0.024672834716986662,0.0639426763462631,0.23662682857517028,-0.0757652256266828,-0.10122279943882403,-0.14166456902493327,-0.3436105744505175,1.0,0.0912958315448443,0.32546151728406864,-0.3073939531725022,-0.18776579148299596,0.6020756886092157,0.18074579695590504,0.006738804283569095,-0.18419168613699294,-0.05955571923286927,-0.12178302467908553,-0.002077750503181713,0.5049417836403485,0.15002846121612512,0.12235465351219532,-0.24012389139416623,0.09161599640120828,0.07873975350428818,-0.19147260912281072,0.15253976491708685,0.12031040978718592,-0.1369514550949788,0.0006101616448437717,0.1512228432552687,-0.04938910717756151,0.04754516922536074,0.2020608364313772,0.004322668831834718,0.19807803970625976
Lingual_R,-0.3123479298025991,0.039328080815708745,0.25349758437010056,0.07259362455161841,0.41577438204451656,-0.0761857122740822,0.5941852774512146,-0.6905103184961728,0.8823690886362642,-0.45670074574870917,0.5562438263987668,-0.4101577788170189,0.8915164367524174,0.3835493465512875,0.44723868263823385,0.5591912598102504,0.5448644663123575,0.5053732249491399,-0.3041247875554544,-0.4143733903387518,-0.07755516665756153,0.41141434599830434,0.17498807536537153,0.5909121355543872,0.060332322641843905,0.7849270264925028,0.5470130846519763,-0.292451981923967,-0.46521408353454896,0.22599316102779965,-0.12834845433816314,0.0912958315448443,1.0,0.7546546308283464,0.21851433805526865,-0.33168243706924794,0.1982286125205359,0.39313345505154945,-0.6567886878469945,-0.5420336779375335,0.9015553267091994,-0.7323807974522876,-0.3637066555659847,0.4823970162953926,0.707602597897835,-0.18878112241914055,-0.4835461914070226,0.12337221625967733,0.6164390330730055,-0.26117641363272764,0.8462115272191449,0.19225575256884608,-0.6648232851003267,0.6402701572710596,-0.08403127159912553,0.04534388165066774,-0.22186762588359016,0.7266390917186077,0.2748822166695186,-0.4894828697267047
Supp_Motor_Area_L,-0.22335454159839552,-0.018786500965290616,0.1228086830604535,0.0825468543623626,0.37460179945483085,-0.32466551981134134,0.3457983947278451,-0.7663563576590074,0.6697582613376935,-0.6544305157439478,0.4653729461705395,-0.5318249379412838,0.8156783423034941,0.44591754911880194,0.36150894015501495,0.5182394908843555,0.6653110514132748,0.4218822556166108,-0.2427355712648544,-0.21177160707537804,-0.07936711827229616,0.3358081504791038,-0.025165061137139004,0.30081728680532527,0.04314507744772483,0.789081940407271,0.5275748917286993,-0.2551359686967587,-0.597783763805041,0.07892354630579153,-0.15874024137039922,0.32546151728406864,0.7546546308283464,1.0,-0.05625724025160012,-0.3072945608664905,0.32214282800599686,0.3916678946139526,-0.614974088208835,-0.5947436543039047,0.6777061838648236,-0.719677887964685,-0.29321368812860676,0.6073500631189565,0.89095002130602,-0.294867713909398,-0.5165868170868922,-0.05477015736409207,0.39393581644642167,-0.27242101882307135,0.7041117924138002,0.03404393683984909,-0.740978018606692,0.528841742040093,0.04525131462840936,-0.06884766230027715,-0.2622597807914326,0.8083245736384375,0.11152241733237002,-0.34491794553140886
Insula_L,0.11904464917228277,-0.11328263091073099,0.40377881692199385,-0.09489358497086119,0.16496626723883223,0.29800552207077374,0.10147335254955465,0.29953307478635677,0.2999640619598299,0.5061487272568016,0.10619936700697921,0.2693746876884463,0.13010320454413613,0.15895246211075442,0.5831598544337905,0.16724504097495416,0.17045181433460765,-0.1872430412722685,0.31778856680256345,0.09776157738223733,0.07482316652463562,0.0023326188371718703,0.03829890358691955,0.28647852394389284,0.6368413478981181,-0.0616999706026965,-0.005229501323473256,-0.1106647401816886,0.2322943301792775,0.6392664330095339,0.7118137368565531,-0.3073939531725022,0.21851433805526865,-0.05625724025160012,1.0,0.5162744900159393,-0.0475851590640304,0.5813411029010052,0.21493133061677835,0.18496193454388465,0.08281733684575775,0.08913434489832736,0.42609477657348854,-0.10791852874778887,-0.07270370584508659,0.48635904358596727,0.49363722855116726,0.43856020612438434,0.11380079719918844,0.19195281121350016,0.15375562026492653,0.21534129637493427,0.14563140243792813,0.6317479343912067,0.14662629240553152,0.26372182310131825,0.269507369953434,0.18915350365395717,0.2615667769089204,0.09626285134284013
Temporal_Sup_L,0.3950769878835648,-0.08323895226060184,0.32524907796485314,-0.1643061525199094,0.06590243400339825,0.12700575155448646,-0.2544698971608031,0.6857171005857928,-0.14360133932361013,0.56270918398867,-0.2560249495708902,0.33266859073191685,-0.4432379781880354,-0.24328483546988425,0.12349692978169635,-0.2204354658688911,0.08085660690135195,-0.4171696665975282,0.3145375874779108,0.37737070616284374,0.17396762331121363,-0.13808213748897447,0.2012158442756472,0.015226171562138064,0.4996740344881225,-0.5748454782993544,-0.20476271869393015,0.05755878031371037,0.1942904792184182,0.4379789817580519,0.6900255272760488,-0.18776579148299596,-0.33168243706924794,-0.3072945608664905,0.5162744900159393,1.0,-0.05620830415192942,0.5403153090267558,0.630263561078666,0.30737487545935244,-0.3310296169939069,0.3993944962549424,0.6498955106922869,-0.3341443737290454,-0.20340086991338355,0.630435334512247,0.665558474974279,0.07496150584212899,-0.13635512787835405,0.20083874816602573,-0.38749950383003684,0.2379546844501065,0.3959758565897143,0.2377959405453095,0.17565802969481742,-0.11639456535021281,0.4677635757203326,-0.18031287278001934,-0.024288696371498917,0.29011868483316083
Thal_PuI_R,0.2683251899546182,0.2621126107478792,0.32879112770177077,-0.03609977454109794,0.48040211941508476,0.18074460162408856,0.24744402677720312,-0.32208516338311105,0.05361008099070642,-0.028271733453706135,-0.18530988776220259,-0.022705298630093,0.2065949101691128,0.3693756473077691,0.08956596025571797,0.28559447307704533,0.4590564800433866,0.25103632434522793,0.30214223040620664,0.2880593009225424,0.30168490627646427,-0.37938185025937415,-0.11217389730399542,0.24396462692144186,0.04600690896969208,0.0685338621690834,0.44441871390121035,0.19556775403597812,0.06215762742187747,0.027745359892864568,-0.25279234548251234,0.6020756886092157,0.1982286125205359,0.32214282800599686,-0.0475851590640304,-0.05620830415192942,1.0,0.3298234277499008,0.06692121481393623,-0.0913616742175962,-0.014767326384043123,-0.11267769296258019,0.16626518279338964,0.5316019309808995,0.2821185102740451,0.24932335177935525,-0.10207918874629086,0.09046554197792694,0.2513059025138314,0.055160428671025656,0.1359878705893246,0.31848433124031383,-0.013137599762263388,0.285086868133011,-0.010169696258235005,0.18426010393496636,0.06505873674970022,0.3054155376656982,-0.08495629672161151,0.1500982094074641
Rolandic_Oper_L,0.31612156628026084,0.11972045804818574,0.5727009403485618,-0.24842465253021032,0.4644022256243611,0.005768533091625073,0.1400970064553608,-0.0364097622839764,0.4834269659264991,0.10523096785657415,0.09446020120587895,0.09637726953621978,0.28165332585994257,0.26899512418040705,0.4923026530264633,0.37988537295542557,0.5256051476411866,0.00847075546198884,0.25096361763962055,0.22771187137843013,0.3704905581930354,-0.016738299660630857,0.09031363046466437,0.35493224937279283,0.530520454542163,0.1015598131378388,0.2215908217224087,-0.22345371704879588,-0.20485004432806617,0.5072108644351522,0.46990142958098724,0.18074579695590504,0.39313345505154945,0.3916678946139526,0.5813411029010052,0.5403153090267558,0.3298234277499008,1.0,0.04874952049167898,-0.07890416811228106,0.24525658124504582,-0.15524145873846878,0.33163829471590306,0.30928440772244165,0.4234190452500587,0.4274945118295206,0.1902042631855531,0.22187430413313428,0.278206689953983,-0.07175243729182411,0.36088250611868267,0.22662244467787643,-0.10042967093054253,0.6589080573221784,0.1394506977139795,0.09014669770397858,0.38001495962774984,0.4303110643281273,0.3120444440693153,0.07471275254625807
VTA_R,0.39958977010347774,-0.030369515683590333,0.11507316199363396,-0.11222800965035172,-0.0926801120327847,0.32803527291916196,-0.42005432432088313,0.7253842234763801,-0.5535059639009743,0.6819830660181034,-0.6046664994299271,0.39595192116658473,-0.6970765109495826,-0.23393935673397195,-0.09599183173441696,-0.3505907276698357,-0.1986718295670357,-0.5100146691872549,0.4973708705779177,0.5168638255405674,0.1864695075626229,-0.42799599930419546,-0.028708350182387776,-0.22451466924422292,0.31706207866881353,-0.8143434963268965,-0.2879409434086742,0.2687278201333307,0.5509736654855256,0.1472840811302545,0.3522546443376517,0.006738804283569095,-0.6567886878469945,-0.614974088208835,0.21493133061677835,0.630263561078666,0.06692121481393623,0.04874952049167898,1.0,0.5791555605864359,-0.6780436465729114,0.7070779305178493,0.6891446866145338,-0.37143905487864953,-0.5784448139997614,0.5396336591230602,0.7546220319204716,0.20636297841858992,-0.371293813925463,0.47266249470189764,-0.6528829422767795,0.14466110676806887,0.6739569254831963,-0.15398064418758486,0.18625967284741382,0.09123993602280658,0.3310432020285342,-0.49482786629475795,-0.267354425372885,0.49134359952162876
Frontal_Inf_Orb_2_R,0.34890950566980544,-0.15913741018590152,-0.06123498367025125,-0.023730358690242308,-0.1507105262644474,0.020713011219474182,-0.52808757002967,0.5466620548366677,-0.5493927263301642,0.6505520811214243,-0.540724720462105,0.5122039592514767,-0.4996301301412265,-0.08889805331626259,-0.017388510210417686,-0.21405301405899319,-0.4433832102891772,-0.6963398701789296,0.6903749268787601,0.6119751279180253,0.03257452707306615,-0.40568375044335164,-0.3316037876944958,-0.36187216678123135,0.3283571378605795,-0.5590275784883187,-0.4295750497734221,0.17794904467826014,0.628608774578626,0.06399121109072164,0.2466147239969938,-0.18419168613699294,-0.5420336779375335,-0.5947436543039047,0.18496193454388465,0.30737487545935244,-0.0913616742175962,-0.07890416811228106,0.5791555605864359,1.0,-0.6212708577292082,0.8566774758412422,0.603762377556759,-0.2603692753564732,-0.5303455643648962,0.07682302572744935,0.7435114419353411,0.2761923227420562,-0.5011666387410184,0.6310537130138846,-0.3983472982864667,-0.24073601101916253,0.7610823566030942,-0.2215543965214589,0.3317389239040192,0.44856811768208743,0.23764251614796805,-0.3381431386834827,-0.09753253262663862,0.6426342746094365
Lingual_L,-0.42900915283950175,-0.044125648052731975,0.11390443267415579,0.15275471958547768,0.2598124599243553,-0.12555722475656492,0.6547092966006837,-0.6332173271483129,0.8434417768457468,-0.5208349306583028,0.597390067675293,-0.5330320876209953,0.7918647357766143,0.1423154200215459,0.2481332160396329,0.3930906606363568,0.4928355111765091,0.5879546514819621,-0.524691083425155,-0.633002363943848,-0.21027704527312863,0.6044068035421631,0.40501936121991056,0.5990227705301248,-0.11365938670320302,0.7594544160806488,0.4882943187639557,-0.3167377446069164,-0.6217500112777877,0.08333883310940984,-0.18599504365713684,-0.05955571923286927,0.9015553267091994,0.6777061838648236,0.08281733684575775,-0.3310296169939069,-0.014767326384043123,0.24525658124504582,-0.6780436465729114,-0.6212708577292082,1.0,-0.7970030071263602,-0.5122863834117362,0.3388760380908602,0.7151468067991922,-0.28405969709903606,-0.5694413866244253,-0.0592161261969929,0.6849851444897022,-0.36547295638753874,0.7651642809818646,0.24715991805220772,-0.7450529332822455,0.4905893215988647,-0.15776803278060372,-0.20207096095087473,-0.26273960862816076,0.5828955155899832,0.1928106121102334,-0.6713871789228513
N_Acc_R,0.5193150446466211,-0.00678632472114965,-0.08718845754686026,-0.1447263478790811,-0.2545365130220488,0.04054348102872577,-0.6252696098046978,0.6748187450782713,-0.6677952509172016,0.6011550841616337,-0.5781135018284397,0.6857688512613628,-0.7107043444291646,-0.13850882921666124,-0.16123290603698873,-0.32454883219380815,-0.5413724999954421,-0.7673817781568837,0.6296429845584696,0.6432198592622322,0.19385446506625958,-0.4619347634789011,-0.3095677131310605,-0.4897294850319019,0.2535481474357195,-0.7267532248701094,-0.5080031203502268,0.1542736534596027,0.707331638447795,-0.008549090305757448,0.2855235044421353,-0.12178302467908553,-0.7323807974522876,-0.719677887964685,0.08913434489832736,0.3993944962549424,-0.11267769296258019,-0.15524145873846878,0.7070779305178493,0.8566774758412422,-0.7970030071263602,1.0,0.5858900253873582,-0.3397315563863946,-0.7025144669230017,0.1909791448906555,0.7105478247242314,0.1923869691521167,-0.6216129899775025,0.507881328260783,-0.5798647882046717,-0.27436573386741997,0.8211576468787275,-0.42483436640029354,0.36967970046364196,0.3249921290595247,0.36832574689124464,-0.5518925483253405,-0.031240606047490443,0.6976051964883312
Thal_VA_L,0.3991292490151397,-0.19816288126854928,0.20857882381202686,-0.061121415519946216,0.1337309518007756,0.12733892005490396,-0.4182520526131196,0.5045189788846101,-0.3149779408655591,0.6386774236336181,-0.4084798983468395,0.4135670916506577,-0.35340182667185904,0.06748737205717788,0.28386480281498505,-0.06497028365147257,0.007749740824962913,-0.6168167788001448,0.6920947795355227,0.684474400585999,0.011250264901869728,-0.36779181149399665,-0.23534584121980923,-0.1613823069008239,0.6580908055992013,-0.5074876307242868,-0.27346087109380895,0.09543455013959837,0.4844673282763234,0.4168683578942017,0.5187052704918863,-0.002077750503181713,-0.3637066555659847,-0.29321368812860676,0.42609477657348854,0.6498955106922869,0.16626518279338964,0.33163829471590306,0.6891446866145338,0.603762377556759,-0.5122863834117362,0.5858900253873582,1.0,-0.22680882110962025,-0.3026187910404265,0.40768747441694797,0.8344136524295971,0.3467185792200583,-0.3565944226208745,0.5956483803939793,-0.3280358335653778,0.04265107258950914,0.5433547338653526,0.1890998533069874,0.38822500915850716,0.34391064545123323,0.2971901230338841,-0.09107204715524049,-0.10449422472780795,0.5932084965203797
SN_pr_L,0.13143423788331332,0.35925499275810213,0.23684605972677525,-0.007060162481637639,0.3872273687284904,-0.15644453302329442,0.35892192806467715,-0.6107104172941377,0.42074213276411326,-0.4634454515017488,0.26015123475592145,-0.22225598653767384,0.5572597101957892,0.500331030262121,0.15286450539528643,0.49685848199282034,0.4117712210063719,0.4085851278174235,-0.00746084827937284,-0.03339113685202512,0.301116767314372,0.019167705089426397,-0.04986787772506503,0.19915333292705592,-0.027422576466262807,0.5176166561376122,0.5233340895257582,-0.07041606599926448,-0.33143076598074417,-0.07065107013079545,-0.30228461964982417,0.5049417836403485,0.4823970162953926,0.6073500631189565,-0.10791852874778887,-0.3341443737290454,0.5316019309808995,0.30928440772244165,-0.37143905487864953,-0.2603692753564732,0.3388760380908602,-0.3397315563863946,-0.22680882110962025,1.0,0.5544855331370264,-0.1857725510697488,-0.4724486671933526,0.056208011365098474,0.40057315775411556,-0.27973862595084753,0.5247569070007334,0.10435204602439548,-0.41087996874097293,0.26564869271448016,0.008539739138992449,0.10289540616729559,-0.00284182007222542,0.5322855075914917,0.28179018602969297,-0.12535029347422708
Postcentral_L,-0.2638720331593003,-0.00988206932192146,0.14259484808351902,0.15292157467642126,0.3699883425553803,-0.36824690549030054,0.42983512643681293,-0.7104292791674022,0.631840689112286,-0.5893881401895148,0.3577928387964061,-0.5910040209514444,0.7216087193795219,0.3317683145019881,0.215556365951717,0.48576281045275443,0.6215008022439683,0.499249291455023,-0.27225713824790226,-0.30624736813880343,-0.0764527315578373,0.42449050646623954,0.20471641455011338,0.3968591339732617,-0.058019270799001564,0.7049078309768225,0.5670435989780994,-0.17291580962697167,-0.6809789004101906,0.018862501949573222,-0.17650625993275093,0.15002846121612512,0.707602597897835,0.89095002130602,-0.07270370584508659,-0.20340086991338355,0.2821185102740451,0.4234190452500587,-0.5784448139997614,-0.5303455643648962,0.7151468067991922,-0.7025144669230017,-0.3026187910404265,0.5544855331370264,1.0,-0.29777258658518885,-0.47584420458902443,-0.19795834614572694,0.5276533363139148,-0.26028041349810466,0.620418403110811,0.15033994577210347,-0.7030786430040099,0.4875864805462211,-0.05622080633236377,-0.1588597726658976,-0.24932886288886671,0.7044263717004304,0.008776511553279975,-0.46075023688795674
