,ParaHippocampal_R,Occipital_Inf_L,Thal_LP_R,Frontal_Inf_Orb_2_L,Red_N_R,Frontal_Mid_2_R,OFCant_R,OFCpost_L,Olfactory_L,Temporal_Inf_L,Occipital_Sup_L,Postcentral_L,Paracentral_Lobule_R,Cerebellum_6_R,Frontal_Med_Orb_L,Cingulate_Post_R,OFClat_L,Cerebellum_3_L,LC_L,Thal_PuI_L,Lingual_L,Caudate_R,Cingulate_Post_L,Thal_LGN_R,N_Acc_R,Thal_VPL_R,ACC_sub_L,Supp_Motor_Area_L,Fusiform_R,Thal_PuM_R,Vermis_8,Putamen_L,Vermis_10,Temporal_Mid_L,Rolandic_Oper_R,Cerebellum_Crus2_L,Hippocampus_L,Occipital_Mid_L,Vermis_1_2,SupraMarginal_R,Occipital_Inf_R,Thal_PuM_L,Caudate_L,OFCpost_R,ACC_sup_R,Cerebellum_9_L,Thal_MDl_L,SN_pc_L,Postcentral_R,Parietal_Sup_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Insula_L,Cerebellum_Crus1_L,Occipital_Mid_R,Frontal_Sup_Medial_L,Cerebellum_8_L,Precuneus_L,Thal_PuL_L,Thal_AV_L,Temporal_Pole_Mid_R,Thal_PuI_R,Frontal_Med_Orb_R,Thal_VA_L,Cerebellum_4_5_R,Raphe_D,Fusiform_L,Thal_MGN_L,Thal_MDm_L,Vermis_9,Thal_LGN_L,Cuneus_R,Cerebellum_4_5_L,Precentral_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Sup_2_L,Cuneus_L,Vermis_3,Thal_IL_R,Red_N_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Temporal_Sup_L,ACC_pre_L,Cerebellum_Crus1_R,Angular_L,Rectus_R,Thal_VL_R,SN_pr_R,Rolandic_Oper_L,Thal_MDm_R,Thal_PuA_L,Cingulate_Mid_R,Thal_PuA_R
Thal_VPL_R,0.6650759776369229,0.16661790114432082,0.19232836493345568,0.6273263955506897,0.7051315710878749,0.4477605395535581,0.3661394893916767,0.4819071957930444,0.35555761403394154,0.6558472180824783,0.266122782683974,0.5021605792918465,0.22534294354731255,0.2871784973453473,0.08535542704467092,0.41274090005557995,0.15080831598357122,0.5513698229688951,0.4069804043202987,0.816416089172189,0.5589801771533731,0.9530146998951526,0.37927507760810003,0.7412940640614538,0.5815893524515617,1.0,0.13738225978063429,0.2530907086294781,0.5895256206753154,0.6190877834584625,0.23110488288433018,0.6859027158924005,0.5139181831410963,0.7517981958230215,0.572538355126105,0.09268690235165332,0.6655767083405273,0.14256076954593044,0.5081440669661815,0.5353533419653137,0.1111770716667464,0.44299229192201584,0.9190569955259608,0.4054456070106393,0.6287322941970981,0.5028451941934731,0.8043774919070189,0.4889659586060542,0.6222030607284798,0.26408690202688495,0.573623050386687,0.6296856278087704,0.7302390268958239,0.2592587662630287,0.14874026199310625,0.2726975468999104,0.2595708976984819,0.36178439093454645,0.2622118172600283,0.8279862553229684,0.21840138222203112,0.658042994226877,-0.04787891441211648,0.7734156480089522,0.5208278767485948,0.07321000193050413,0.7908933660421148,0.26022989054863216,0.8417158250306273,0.3914054671439914,0.48643451993144565,0.39044974782457376,0.7945626074153679,0.5968429801528733,0.7078180204847123,0.4476719339845005,0.27556070051377396,0.3499400333935239,0.5716565733660646,0.8475228740749231,0.5974151830863754,0.3601710202828423,0.22985942562866762,0.7650826552213613,0.29928165236011794,0.11323791060682949,0.24794162375946063,0.10831669418578992,0.9419588130827005,0.6949130009568406,0.8255546881724427,0.7828739164795144,0.8870772815111694,0.6344475826687361,0.7170869486029816
ACC_sub_L,0.3508758766216183,-0.5308219341052347,-0.14572656631005407,0.5459651884957231,0.3168340842647613,-0.19897695453510802,0.036170539714755735,0.03113681794284722,0.18375958822291297,0.11717128202939389,0.028264487604410853,0.06286448287563218,0.21769560941669455,-0.18216409406090175,0.677562305505418,0.1368633887185588,0.05455581452176286,0.32525509218132437,0.15213268016792478,-0.02121878264569038,-0.17075513221269642,0.28016012915625343,0.1243120638073291,0.33471503512624773,0.5807516615195998,0.13738225978063429,1.0,-0.10725500517534829,0.0935778740169748,-0.2428061812012137,0.07050945670423236,0.3630837464124981,0.0808470210069836,0.013796872970152052,0.13718344043173217,-0.6119242086411801,0.08658544063660592,-0.5688551418129925,0.46967786935416433,0.3097507033299642,-0.6468085303939575,-0.28091614258428543,0.24154443423171026,0.24915801237393387,0.510269941034088,0.07697209335355089,-0.07270234237733872,0.4437480762555385,0.2661059808032206,0.3048178284297964,0.1421836735025055,0.45142374316201533,-0.10358792824684943,-0.4861948875974142,-0.09337092980778929,-0.2969646316896368,-0.17743060705447847,0.2133266038486055,-0.14478129558377872,0.2933731770654338,0.6293801252165023,-0.4370263835435566,0.6985570553812955,0.31018897886055014,0.271349535424719,-0.18506419312885064,-0.06701679303162464,0.3172974195041423,-0.04785109973960444,0.10785258678933314,0.07742878500963395,0.0668194911908508,0.17397929017352834,-0.07928787949554127,-0.015161279178701591,-0.11103488149271414,-0.365131870774127,0.19295174134800183,0.3339488782371357,0.20542606213585385,0.43449844125004977,-0.39568474446775154,-0.3967859875680414,0.13064008353583667,-0.3124033020076127,-0.3762330009088222,0.08018632002000357,0.6473223551577452,0.2620231560233964,0.041179962602330575,0.12646063516141665,-0.13210150168237317,0.12751614333757658,0.20103601126823642,-0.3570338574254325
Supp_Motor_Area_L,0.3189164388924068,0.2515013322974006,0.4704736972494415,0.2365197434567085,0.2876597007713018,0.6260170332955897,0.47389465958175286,0.25216126136103323,0.30826318203234987,0.5078705194737858,0.08625237659333644,0.5862721946039915,-0.2108274686906197,0.36059245709819604,-0.031049932531451527,0.39705450411628707,0.6699326274777698,0.2990759450437958,0.2742248382695889,0.14821910520650797,0.4236206479442038,0.2932311524758438,0.3143064722106417,0.37245156537711466,0.14187220323470945,0.2530907086294781,-0.10725500517534829,1.0,0.304340607874891,0.23288140947138355,0.2637377568556556,0.22603026576613008,0.19773517585813705,0.5202380510808104,0.3860068912726966,0.11011988669550657,0.38733117992045685,0.15803879165554902,0.13834657777986556,0.21191173318262352,0.31724886967560834,0.15438716248345694,0.12051944800983568,0.11093161393252779,0.013688952768013513,0.4801708574841949,0.27267333466534294,0.29363680081920357,0.5480166537469068,-0.05474774498200312,0.574574298028804,0.15582919609719226,0.48776771616488007,0.38126835454632774,0.16842839022560008,0.5446405280138781,0.3725743180154865,0.3417500927235038,0.07161816572044676,0.30655849187382533,-0.2752931611953248,0.10244878992876545,-0.25550833127616857,0.08881845269114778,0.32668607946963657,0.1209098746297222,0.491031367999428,0.3110753949918655,0.05532154351106993,0.36593485499152906,0.609177305183888,0.1934645145075802,0.3029120945751565,0.7567513656629644,0.5058638066787532,0.5739231907309885,0.6480775172049574,0.23934466778115338,0.3473438345906088,0.327210375787209,0.32241496663170566,0.447213567103261,0.5378428051410338,0.4626169059224037,0.1793571056424685,0.2428364623392669,0.17962854161954953,-0.2965247075556457,0.22411943229222808,0.21664980695913144,0.39881063213707985,0.26775972745060556,0.17171979995136652,0.6230147782856911,0.09133296195544949
Fusiform_R,0.6366973168946646,0.22172984461927708,0.01489204549845713,0.5034322532225283,0.5564810475349443,0.6229022610115592,0.31426053137829885,0.521557500477927,0.26594091479749,0.7896927572084501,-0.055607597946973536,0.34064263800910644,-0.13926516586832569,0.5372774503267832,-0.003333246833628583,0.6869693138595343,0.20398648683673662,0.5033818363721213,0.33735184147056624,0.5665385694012914,0.7879362061162465,0.6259600320485054,0.5816147014425961,0.600023839751009,0.6294541786455576,0.5895256206753154,0.0935778740169748,0.304340607874891,1.0,0.2985357433420009,0.51698737873998,0.7159544216561518,0.8227920939809503,0.7401714475789405,0.820871290700587,0.325922131850999,0.8045667174073607,-0.04307227254210821,0.3160784157740056,0.3498224730638967,0.3444467787507496,0.04753517355164081,0.6376327276964802,0.5735158179504536,0.46102795853718054,0.7898230564883217,0.3754610499885867,0.49189136425733476,0.320754697846961,0.1603110338109131,0.6851649277953759,0.6537418746795192,0.7103024788103236,0.43746743068187754,-0.1370682614743846,0.48661252088311074,0.49749564390175066,0.42435317381631915,0.3573516296324299,0.5699798870108967,0.24675313044248592,0.37171941252378665,-0.1667349454349157,0.690429773338706,0.8207427987862952,0.04397720255215589,0.7097221043484576,0.43891901087391727,0.4886455057866843,0.5833380937556594,0.36212525722717864,0.14620168914889078,0.805967807681148,0.4301916438843671,0.6803887277140527,0.642541105584633,0.408734855003032,0.3303034515160685,0.6039102431032535,0.5987773209535561,0.5815810097072626,0.6847130206616281,0.43448937257865516,0.7731548337830167,0.374908519264445,0.3358935463279942,-0.02012206362037846,0.12951065153428304,0.6228479289290272,0.5253350761077291,0.7819619332211499,0.3879439196172851,0.43385694177244044,0.6872024697429943,0.4253113690376123
Thal_PuM_R,0.43592169412429177,0.2957463197134221,0.3255119898804083,0.1352014459933974,0.38436936385691683,0.15551909571566602,0.1407101525928157,0.36190032248456117,0.3092382466251322,0.34821595746887835,0.6185274001520744,0.4329170504047922,0.5406546822029904,0.21335213011295678,-0.1459378512457341,0.4665112714840626,-0.06472903816980664,0.532155536217075,0.44263461486500066,0.6319773209644449,0.5320415170524567,0.5465064529507058,0.39487189227080755,0.3049767994605727,0.0738290701766518,0.6190877834584625,-0.2428061812012137,0.23288140947138355,0.2985357433420009,1.0,0.03503866787982975,0.5017366204968485,0.2791268083476806,0.5995328829539812,0.33655664257229595,0.09887400185670805,0.513935318023538,0.3673750453902961,0.40930904332121915,0.6177061047133627,0.18258377226261344,0.8756832082639447,0.5714340883063891,0.24619471764434359,0.395624542350582,0.24795758947710103,0.7456670715820202,0.2695106699641755,0.5739924546839185,0.38999929745999673,0.4776653179713931,0.29735800862147815,0.5945176254240591,0.17948030954098856,0.6080319472029859,-0.038321423478675905,0.05386712667323558,0.5593771408706139,0.3921695216209403,0.27071991034298376,-0.07785689038509812,0.8216507713207722,-0.30820657204719504,0.3211257633823567,0.2695851551264442,0.09514753620740625,0.6124559342919947,0.0764306968675325,0.7150413328924108,0.18523788856187587,0.4498610253098601,0.7288284897751311,0.6174698898725874,0.5934206031672499,0.3363034207518499,0.10597309428434222,0.03089240920073334,0.5789898862132596,0.40634731103125854,0.46715373004639593,0.29070883420317584,0.23195053765207066,0.0067663398166558685,0.5063796177202597,0.07046832329412456,0.05041851830685827,0.6568815066294257,-0.11938268918216541,0.5297352323114646,0.6661824265516884,0.5471424422843996,0.8752059925098719,0.6986451016966414,0.5614076172686571,0.8182812114529484
Vermis_8,0.2619086247065072,0.3227451205060102,0.13475747955497022,0.18215022649786136,0.1153947013914223,0.3015882119398022,0.004437416968826052,0.2573726440292233,0.07959312183922518,0.41459731590060195,0.1809697623091433,0.36229427843316675,-0.15402143949717984,0.8862377578016292,-0.09067659411538428,0.416856209251664,0.04538997324164208,0.2919458926723584,0.13412577042637,0.12238135968628909,0.6461743942506989,0.23827986174515198,0.37501638769263296,0.17366156433937188,0.22772010245365149,0.23110488288433018,0.07050945670423236,0.2637377568556556,0.51698737873998,0.03503866787982975,1.0,0.26410062087474423,0.7469597026485215,0.41509244764305214,0.4024725329649067,0.1754320065913235,0.2653741445033475,0.2087933634856163,0.0971148923643329,0.3572005456656168,0.3749098130868433,0.011742367325819649,0.26572091321492575,0.3260831031284588,0.3352637647293691,0.7944812510893636,0.14233809814235276,0.053148742464149426,0.2882783112013894,-0.17888968257027962,0.5203884090888338,0.3347351004124707,0.4150363737596199,0.5711325715793631,0.014501895028427124,0.33365134210462516,0.7695752418384189,0.4229386997917157,0.0024368514757495867,0.3082817261305734,0.17871156680981765,0.1101486027826223,0.08698342490888351,0.22421790690190474,0.7168926010274294,-0.007988187945598886,0.3459813880095648,-0.12234657271996201,0.1998838927810966,0.9274702576655549,0.05935196522181871,0.15842955144152643,0.30102882898549477,0.28149829473111565,0.38397468041944444,0.36557083394889717,0.24758640841647442,0.308074315750224,0.31485912949685096,0.12421320537570446,0.029710363080780622,0.6536257164952755,0.23573212637320926,0.4486801471472538,0.028731279584245525,0.6615766365786409,0.04819485077806042,0.08954950992271557,0.19564097060383637,0.14074226142044455,0.4265149171536173,0.10812764334715244,0.10009291273054867,0.4010650063747848,0.12759754448222452
Putamen_L,0.7835792215577548,0.04734414129373416,0.09344419750377239,0.7189625213095221,0.7145549478648763,0.35625989966892807,0.23393347315059648,0.6090174000936284,0.5103366345935423,0.7035908611280135,0.2910503413721126,0.38990354140589234,0.28549498896812975,0.2864487711111696,0.24626254297470035,0.6830709369716862,0.06920540675613646,0.6547788400912234,0.5234485412764466,0.6197303669985844,0.596638754181719,0.765357954683214,0.5993524013991628,0.702183185573055,0.7032370427350184,0.6859027158924005,0.3630837464124981,0.22603026576613008,0.7159544216561518,0.5017366204968485,0.26410062087474423,1.0,0.6142733436918504,0.7604953191817522,0.7472646191976023,-0.0015231600757914857,0.8300605131879595,-0.11094162026565961,0.5274992750340369,0.6442228149591873,-0.027991649267045296,0.27738518215274843,0.7753348561702672,0.6231304060159961,0.719761650120567,0.5293467404869848,0.5032910444331171,0.6263182174383868,0.5546973905653844,0.3953001684193914,0.7034560953748097,0.7943536936153069,0.7074977459292905,0.128746349210669,0.15095083661599437,0.13327434082673403,0.19814872361229613,0.5920597002978257,0.34074647491363397,0.574840864232054,0.4403176005594381,0.4008711278267419,0.14943356619364848,0.7463380932544328,0.6379497747352069,-0.035115256353843896,0.6840569066928551,0.4944937114603354,0.5795898612188316,0.3963511788696144,0.46008259525113937,0.4429024078462711,0.8427568616270158,0.46243490897965267,0.53499444091691,0.3796685936525482,0.05945043160663716,0.5676542410642423,0.712704576076443,0.6745624451780609,0.733677040150261,0.30568598940701996,0.05675580556094055,0.7652207779613298,0.13726263545064474,0.061579328870531545,0.3464020387144394,0.3534749156483878,0.7563854335832266,0.7539939513989898,0.7836617715789845,0.5618263689116043,0.6204992070179884,0.7781670205405704,0.43320751660593443
Vermis_10,0.5253353179827916,0.27454397794077323,-0.058818501225438045,0.3778801095457729,0.4210999719007431,0.4334574492568337,0.10960471288103547,0.5098107677588336,0.21781680529226946,0.6170639281317338,0.1278688384752603,0.3800372154987333,-0.009159073659504175,0.692044737124158,-0.010853219832062248,0.6674189232687865,0.004535478348530294,0.4803392706155004,0.3503951712077409,0.4624842360359742,0.7486525746935291,0.5267888859508406,0.6018740308988576,0.387669629181626,0.49010212353177385,0.5139181831410963,0.0808470210069836,0.19773517585813705,0.8227920939809503,0.2791268083476806,0.7469597026485215,0.6142733436918504,1.0,0.6429683473342425,0.7128531281647054,0.2687198143507515,0.6583916148183334,0.026787710374599243,0.3031067084322016,0.4888899715598165,0.2656461479442315,0.14500589472839076,0.5926268651985718,0.5825125081394722,0.5197254831476442,0.7757351243727446,0.3783781999155608,0.29165655850636224,0.3770954764816636,0.0972300867263005,0.7072059038693138,0.578488611706332,0.6515850427697787,0.43907375794523973,-0.02689682369226593,0.34519867423918466,0.528491153886062,0.5232694610321217,0.28721409882032384,0.46887897439764886,0.2765573125111702,0.38601530412325635,-0.0693252290056231,0.5867477362539989,0.8572057083483736,-0.04406928784523409,0.5594733975333779,0.18479290359140813,0.5068043349105225,0.7978619714279382,0.16070327030300013,0.2781495432815606,0.686657474906112,0.36118546339126717,0.5924786294353679,0.5137568325995804,0.2612777963967063,0.4414018124292152,0.55651256467182,0.42086433325760525,0.3902904987649374,0.6230131621424868,0.2855977177136094,0.7167101284693663,0.2143632199117966,0.400467099763221,0.09765058323686253,0.13558319710564232,0.5192215659610121,0.4858572957362351,0.7111820461423456,0.37500247100623507,0.394244458368313,0.6305766925489065,0.44707903366789187
Temporal_Mid_L,0.7347655301895254,0.39225727361009927,0.28608054398421323,0.5627886422469257,0.5623305806372983,0.5626040132979224,0.36799133940234363,0.619793412261051,0.45146720891082137,0.8780755620376574,0.34530886493083285,0.6915158437785404,0.07959485705291876,0.5349187952536192,-0.03233396299401015,0.7213213769980166,0.2690043687894112,0.577034309526571,0.4704009123638018,0.6704121733644681,0.7822354737469142,0.7716492480575534,0.5831072535802101,0.6369614277468643,0.5258315108223638,0.7517981958230215,0.013796872970152052,0.5202380510808104,0.7401714475789405,0.5995328829539812,0.41509244764305214,0.7604953191817522,0.6429683473342425,1.0,0.8340403498758173,0.2132079909481732,0.8398204657579652,0.24809313433697971,0.40964996790447794,0.5898174874918382,0.3207246959245954,0.37502926414685017,0.7278004232879027,0.5673958891060056,0.5800774251815339,0.6732192393474967,0.6061730915257928,0.4769544050015849,0.6216413133680505,0.14208514579682066,0.8182996606280091,0.7561022383293768,0.8874558046660593,0.4789621830188452,0.1967703438504327,0.39343653056231515,0.44593420280312424,0.6051117437318678,0.3536658254246241,0.6353655043934534,0.17493057510864043,0.6084992083532347,-0.11059611428713803,0.6712666512690217,0.6637414291260584,0.10357813150287407,0.8492948372323543,0.3848081611811524,0.6155904706726592,0.5472113491393664,0.5987244233621575,0.45499088740290033,0.7819280305777101,0.6583739487491687,0.7549006273679327,0.6251585251785087,0.4024296043955857,0.5213026261097222,0.629710287926067,0.6638183894269084,0.588864871959448,0.6026971117084596,0.3342536328113021,0.9466358448435496,0.19749504390220793,0.30844362902542766,0.3424277617656217,0.043808350725391736,0.7224003119983192,0.6999080403520818,0.8713174991044208,0.6915871815177791,0.6398030563749258,0.8499756019096589,0.6075406331875649
Rolandic_Oper_R,0.6364557885724496,0.18096610491079912,0.0944661427551637,0.5854813863093863,0.46787353225275174,0.5872171109112958,0.33600062341702586,0.5517709069830152,0.27060579273274693,0.8354303114347901,-5.255608817433573e-06,0.5878595660643362,-0.058162318789595005,0.3899193629585862,0.04319916439628044,0.7221878154978476,0.3166875204497166,0.5705747305356549,0.38826740857070446,0.6068297639269791,0.662752952621568,0.624789459076202,0.6239305731768313,0.5282816230348069,0.6499507719863991,0.572538355126105,0.13718344043173217,0.3860068912726966,0.820871290700587,0.33655664257229595,0.4024725329649067,0.7472646191976023,0.7128531281647054,0.8340403498758173,1.0,0.16914878853824108,0.8429108676083695,-0.06199169246789704,0.4241895468785353,0.45034732902446584,0.18439585233702055,0.0824338068887674,0.6352716655115829,0.6151154661627521,0.5495053270426317,0.6353109924368063,0.372463008906772,0.5526516232726394,0.49055552832706045,0.15036455448332176,0.7757276875151119,0.7490772081756388,0.8130756036691628,0.3171779064719677,-0.1380497882496477,0.44875740855748436,0.3337758006989429,0.4708908590010369,0.3180373530165331,0.5273960406753246,0.20815740577230407,0.3421684431927818,-0.1555490430358629,0.6483450034889772,0.7166951968818521,-0.018181949387653776,0.6666250722491127,0.48076658088252366,0.4623068043063453,0.5033954276453463,0.45245346836616995,0.19373854809700244,0.7457649726112907,0.49499971708419194,0.7664136631810307,0.7211151354405325,0.4178357295020563,0.38293817710707556,0.6805631854293779,0.5244662688898362,0.6352476361610733,0.5130954246263233,0.394857999488015,0.885663016250922,0.25967819162659483,0.1516128936218476,0.05308284043753251,0.1862449106534765,0.6035978140578456,0.5920941557744387,0.8535197521103011,0.4071990904085809,0.480110318526442,0.7824168357422744,0.3979168389671725
Cerebellum_Crus2_L,-0.03352375679244675,0.5827569175820565,0.03617308002690864,-0.14141467637873364,-0.002944907732045794,0.41798977699161194,0.0654561280341706,0.23267335277861104,-0.026233158344447706,0.28417203305535044,-0.22208337090295088,-0.18165655196479463,-0.41518398963787356,0.3918186560511228,-0.541843716026143,-0.00022532694003887902,-0.0034056880081335087,-0.2589334938552619,-0.16092560044916054,0.0767473648905491,0.3458763278067438,0.01581249018795966,0.033690136009861496,0.060514028909044906,-0.1532430097685087,0.09268690235165332,-0.6119242086411801,0.11011988669550657,0.325922131850999,0.09887400185670805,0.1754320065913235,-0.0015231600757914857,0.2687198143507515,0.2132079909481732,0.16914878853824108,1.0,0.20769620395814822,0.4770243682060166,-0.5086522602951299,-0.2843428067800325,0.764759082276604,0.020027852832906236,0.029359992848974368,0.0168209602227303,-0.20368144571314795,0.2008192429466512,0.07738295640822815,-0.26603393119287355,-0.24496429143402756,-0.33584128180447553,0.00032316229539657894,-0.08538521323624837,0.26848759636760655,0.7596939070906057,-0.0932239499717792,0.49459400280283655,0.42963270980063056,-0.21438083749029957,0.14414929607281798,0.03222937847532152,-0.2501756498977964,0.40730876881787625,-0.4824255032822248,0.07567455341010658,0.040162046349325485,0.31168412156864944,0.32058209533476495,-0.11869656483683573,0.12871495770156816,0.14499789256851853,-0.12768065866563982,-0.20842703563197065,0.10018323152271985,0.11268123553166819,0.19625436496144893,0.3106055628193904,0.45367159969292853,-0.18808375831181348,-0.13629175870139887,0.09845231565771881,-0.1860495429695947,0.682795127907813,0.5170753639139798,0.09449867053351078,0.4595260249381197,0.5807777088049179,-0.28432793109773297,-0.3922066177396145,0.04883809897390358,0.052959178016425516,0.13190545486691962,0.08947902904875449,-0.07504434757383008,-0.04488369570268216,0.317032353560185
Hippocampus_L,0.7419532363934394,0.1832046646214881,0.15278819113419254,0.6069133559748913,0.6741678546076548,0.5729051748877217,0.40251822550877203,0.6393240203248323,0.43857272016922866,0.8219022156912832,0.11002408521945542,0.4794462367692831,0.048184215672696415,0.3576295217625638,0.020743948947800763,0.7253506565577107,0.24290149853992316,0.6248510032508614,0.4936461814795774,0.6861292986378277,0.6756413103084025,0.7313937626566727,0.6380673970755988,0.6857589931947486,0.6429261928999489,0.6655767083405273,0.08658544063660592,0.38733117992045685,0.8045667174073607,0.513935318023538,0.2653741445033475,0.8300605131879595,0.6583916148183334,0.8398204657579652,0.8429108676083695,0.20769620395814822,1.0,-0.02312174734972367,0.4474764176946791,0.4743346752427015,0.19423242324032527,0.255375592430971,0.7202225824733706,0.5757228026297717,0.5363398770313015,0.5957748393321692,0.5041873240061809,0.607733962949053,0.4714027714006744,0.24399402543906745,0.7378844448491154,0.7201332361519275,0.8139988113422746,0.3262250360558421,0.016404062044228798,0.39413097706924327,0.26398530112386487,0.4992541040662354,0.46132578977169103,0.5690851593000203,0.1956338542822113,0.48892952886871227,-0.14557979852150243,0.7345874438022082,0.6436859949143691,0.08432863461208763,0.7836417411482762,0.6004374268820307,0.5427900400649986,0.4256504670055691,0.6171990490398098,0.29283952665114876,0.8608525288827087,0.5196951404083515,0.6858036181460151,0.6045883758975135,0.36814271231890516,0.4580357806557752,0.694671776951258,0.6959490943807449,0.7277639027831952,0.503499627512583,0.3569647501978739,0.8313339006991408,0.3388158500695077,0.11924832573760824,0.17990606306262832,0.08100123028367759,0.7259486316167252,0.7395244867455026,0.8151836029869514,0.5946113076096867,0.5885306068610381,0.7883781319051493,0.5053576931335193
Occipital_Mid_L,-0.07808613986100205,0.7901015269642108,0.19138928949758047,-0.20707409207685717,-0.1849470247264726,0.1387677205698805,-0.025412647797021817,0.10732378476545448,-0.016886685703394234,0.1146739956837707,0.3680844318095327,0.2002086355506546,-0.01219864100839772,0.46551465833508926,-0.6020438312441644,-0.08178252448200343,-0.18838620575584808,-0.0721663137248512,-0.0336428303003952,0.133994861440492,0.30596815536361,0.02779894652034176,-0.07231236683454532,-0.1263061578849138,-0.3050875038290563,0.14256076954593044,-0.5688551418129925,0.15803879165554902,-0.04307227254210821,0.3673750453902961,0.2087933634856163,-0.11094162026565961,0.026787710374599243,0.24809313433697971,-0.06199169246789704,0.4770243682060166,-0.02312174734972367,1.0,-0.23434590944304945,0.0450807357868428,0.680548560517243,0.41217920441336364,0.062497206757465215,-0.08008163636115295,-0.02692631279397662,0.09326229914638322,0.2808148533872344,-0.32507575147389967,0.0749832848604612,-0.3625403434381661,0.05530415393697422,-0.09058559824584432,0.2753410081340905,0.6377190325399523,0.3813746499821352,0.2330847380953494,0.42661036027571897,0.055511262235493665,0.09886664817309361,-0.010171535950929822,-0.18185929361942116,0.5299078818711156,-0.266110128942688,-0.08767680956824628,-0.07611609587607786,0.2079448654959827,0.33778915546773397,-0.45079125085361826,0.2891933759322719,0.12971919368408744,-0.039442787310801725,0.19014601071503928,-0.029913020715199946,0.22366914151190023,0.14814916065945796,0.10585802852295165,0.23994249867293518,0.07134338597280097,-0.12150632477056574,-0.031627388517546914,-0.36279205447360385,0.4672544173847488,0.19993885662851624,0.0895708698563894,0.09526316752652382,0.6008163068815597,0.17297402270698722,-0.2896681844050947,0.0065007250419008055,0.10822752370478786,0.06300472442167755,0.3397416614742293,0.12867982910220313,-0.007621983742774661,0.41832432584565515
Vermis_1_2,0.4763453562057152,-0.2289346615962035,-0.034372778276895874,0.4862144864581461,0.5101157434838175,0.10256255792088176,0.19623074497738036,0.15783206920668175,0.25353230310262315,0.36867082394815526,0.34437679766260576,0.5204810225310018,0.5482366988669967,-0.02745234150776143,0.36778375283445963,0.4606751325549513,0.10023131046945141,0.6861805042025743,0.46092933403662756,0.5892399663375121,0.28409539924300253,0.5751726299431468,0.42342197457953834,0.319839445620971,0.524260956202681,0.5081440669661815,0.46967786935416433,0.13834657777986556,0.3160784157740056,0.40930904332121915,0.0971148923643329,0.5274992750340369,0.3031067084322016,0.40964996790447794,0.4241895468785353,-0.5086522602951299,0.4474764176946791,-0.23434590944304945,1.0,0.693465865378628,-0.4309049693874205,0.3481310311976513,0.6094106179728472,0.2930366270819022,0.5738219741940648,0.2616020821979785,0.5397720044395635,0.6065655306181122,0.6532974258269697,0.540514281842802,0.567353849718648,0.5072084955767628,0.3633127317796636,-0.30274837077616285,0.1457386443020209,-0.03895334487414048,-0.10452189448914079,0.5714555940906101,0.3014167379759064,0.4595527932567477,0.3003160527856489,0.20588808605832995,0.12264908010846923,0.5069729078504486,0.4662763773120937,-0.17633433253533976,0.36529347924145783,0.413237414305334,0.5417703207393016,0.21390199926957396,0.4436975685498659,0.4713596334172153,0.6027718367447326,0.38419712431158365,0.40717745609637446,0.21870664574108875,-0.05549979029667197,0.5018749389493514,0.622260131040255,0.4014493289795535,0.6007418796067817,-0.17182884952147337,-0.07667260402033282,0.5395312080363851,-0.028372087932319313,-0.32190335806078507,0.35808794081469997,0.3391120231987105,0.5771505419951114,0.5422975872394097,0.5135207856667229,0.5197361026761668,0.6267055719633492,0.5914884234314801,0.30785598058416086
SupraMarginal_R,0.540582610002064,0.025223445187342576,0.11804546865154632,0.3822694054504932,0.47278568940453736,0.07314972330697501,0.06615057313883836,0.2834648533680237,0.35505668182409966,0.3909901321815083,0.7338639925808018,0.6040891391043741,0.6819182342326124,0.30049086835464467,0.22518830868733516,0.5934152635453773,-0.07041762226618001,0.6512940818684876,0.4672319640736392,0.47434399094038937,0.5340415801107874,0.5689854462505938,0.4999811887766783,0.3132242356265929,0.4089629996257422,0.5353533419653137,0.3097507033299642,0.21191173318262352,0.3498224730638967,0.6177061047133627,0.3572005456656168,0.6442228149591873,0.4888899715598165,0.5898174874918382,0.45034732902446584,-0.2843428067800325,0.4743346752427015,0.0450807357868428,0.693465865378628,1.0,-0.19484549790910022,0.5659364292954616,0.611704840568682,0.3841040679627488,0.6212790169751721,0.39790936756014034,0.5957586157032194,0.4395696155394657,0.8165853345239676,0.4605676464098213,0.7232944973531261,0.5434787075662386,0.49488684701822044,-0.03448845800597914,0.5278911327138881,-0.1582104119052084,0.12957611094838378,0.836866347867575,0.3008050545207553,0.3587106613676774,0.33187349364235724,0.4156333494522545,0.14981519391986203,0.4450575157832918,0.5098890632282334,-0.034142703285033264,0.43132976102900217,0.15017016580614434,0.6149856454878954,0.43568499273241257,0.339547548231684,0.7790326362154871,0.5857604543699034,0.5512702840202051,0.36654122743441336,0.13962303853244726,-0.1461570094816527,0.7429846482622832,0.5333790072143497,0.3608153985875196,0.47291590249737386,0.07427656235609191,-0.20520619782192562,0.6436812830338252,-0.21955387557501593,0.012594492958792043,0.7135460720609781,0.34080662877283435,0.5421093447957943,0.6453233303818767,0.5869633146742763,0.6409524150161746,0.6239115273215047,0.718261541657203,0.46800639510966807
