,Heschl_L,Cuneus_L,Caudate_R,Putamen_L,ACC_sub_R,ACC_pre_L,Parietal_Sup_L,Temporal_Mid_R,Occipital_Mid_L,VTA_R,Cerebellum_6_L,Angular_L,ACC_sup_R,Caudate_L,Heschl_R,Occipital_Mid_R,Insula_R,Thal_LGN_R,Precentral_R,SN_pr_R,Calcarine_R,Cerebellum_3_L,Thal_PuM_R,ACC_sup_L,Parietal_Inf_R,Frontal_Sup_2_R,Precentral_L,Vermis_8,OFCmed_L,OFCmed_R,Rectus_L,Cuneus_R,Temporal_Pole_Sup_L,Thal_MDm_R,Temporal_Mid_L,Frontal_Sup_Medial_R,Amygdala_L,N_Acc_L,VTA_L,Thal_PuM_L,Temporal_Inf_L,Thal_VA_L,Cerebellum_7b_L,Thal_PuL_R,Cingulate_Post_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Putamen_R,Cerebellum_10_L,Parietal_Inf_L,Temporal_Sup_R,Lingual_L,Thal_PuA_R,Hippocampus_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Thal_VPL_R,ParaHippocampal_L,Cerebellum_10_R,Temporal_Pole_Sup_R,Olfactory_L,Amygdala_R,SN_pc_L,Vermis_10,OFClat_L,Fusiform_R,Raphe_D,Occipital_Sup_R,Thal_MGN_L,Temporal_Sup_L,Cerebellum_3_R,Olfactory_R,Vermis_6,Occipital_Inf_L,Precuneus_R,Frontal_Inf_Orb_2_L,Thal_VL_R,SupraMarginal_L,ParaHippocampal_R,OFClat_R,Frontal_Inf_Oper_R,Vermis_4_5,Thal_AV_R,Cerebellum_4_5_L,Calcarine_L,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,Thal_MDm_L,Parietal_Sup_R,Thal_MDl_R,Thal_VL_L,Thal_PuI_R,Temporal_Inf_R,Vermis_1_2,Angular_R,N_Acc_R,Thal_MDl_L,OFCant_R,Pallidum_R,Cerebellum_4_5_R,ACC_pre_R,Thal_IL_R,Thal_MGN_R,Cingulate_Post_L,Thal_VA_R,Temporal_Pole_Mid_L,Cerebellum_8_L,Frontal_Inf_Oper_L,Thal_PuI_L,Red_N_L,Frontal_Inf_Tri_R,Thal_IL_L,SN_pr_L,Paracentral_Lobule_R,Thal_LGN_L,Rolandic_Oper_L,SN_pc_R,Frontal_Med_Orb_R,OFCpost_R,Supp_Motor_Area_R,Thal_VPL_L
Cuneus_R,-0.09970455930426163,0.7832210513267005,0.3611545869223155,0.4429024078462711,0.06437644582420454,-0.3351449211282852,0.33097935132451956,0.4900912693027508,0.19014601071503928,-0.08547555411284814,0.012037492706210146,0.9055835310645141,0.4154556711871113,0.36913016133717763,0.4095027531811206,0.7889473939374063,0.25403082039957825,0.1549419089402997,0.5014771282553119,0.4675581334955539,0.45482895733590495,0.48237227269992544,0.7288284897751311,0.5676130824202015,0.6519767430209912,-0.21545816421678832,0.12995569339412352,0.15842955144152643,0.1413232370729523,0.21459886654107896,-0.030468795476818,1.0,0.2450456516976464,0.6291360903824212,0.45499088740290033,-0.3388263248842224,0.23802275690801084,0.3157345221575736,0.4342109236844671,0.7528832414446996,0.1726734452836887,0.1626240094351447,0.05403561796723627,0.7370266534108255,0.5543658171675012,-0.16044886838317776,0.5385453151550245,-0.29996875579639515,-0.34128043131081975,0.3045372030355804,0.1658542236087069,0.6257308351864941,0.39839793325350664,0.41668702601022795,0.5343233659794122,0.4340443939625814,-0.3811805688640657,-0.1387505983598035,0.1934645145075802,0.07708842522045967,0.39044974782457376,0.3631058997545176,0.4797035161695887,0.2649973289664784,0.3339530303436787,0.32928959032204597,0.2364422064451319,0.2781495432815606,-0.1438080807661159,0.14620168914889078,-0.04224056091883259,0.8864583721525537,-0.05936574614125406,0.4118404162871293,0.28426190451707983,0.03028043864735339,0.19318731552384705,0.06933972845592179,0.7860072292523371,0.08607074862897673,0.30204371420762033,0.7743791545770429,0.3807025328393289,0.08834925578934599,0.2685185396952601,0.3966764166233978,0.39878067638365383,0.4222579921487035,0.7051348160367571,0.08436908249504202,-0.015891334364204673,0.4925583235696435,0.43956696153184,0.5122177183447865,0.41554813968926124,0.4959153611313475,0.2043977453120403,0.4713596334172153,0.85949597519022,0.08108784207215686,0.5533619483388339,-0.09352703828124541,0.25967716351297565,0.31955308037858865,-0.319071184603784,0.27064001568025176,-0.11509313427486464,0.46661037981598574,0.2869965612026739,0.3028750957227974,-0.023029298131282447,0.06990464907413257,0.33023042002676944,0.18787408877092954,0.06299299863427597,0.013031898388852405,0.40989383427346143,0.6834902168966929,0.3014105817512171,0.3964328236051696,0.321394221843417,0.07289337308732392,0.19741463721161956,0.3772782398079427,0.34850773983553374
Temporal_Pole_Sup_L,0.4833607128391686,0.3952743084734503,0.6608610925127795,0.7664663364874684,0.33299987402176673,-0.024648116202045496,-0.038422593199939764,0.5474515367686363,-0.058065077351657314,0.08019740220037355,0.23324563845497234,0.1785358087410155,0.7225776344682322,0.6796124898102741,0.18629698031951056,0.012773728799542857,0.6633709876004072,0.5641438421887874,0.15933770494892194,0.5732386433177543,0.3419164349713962,0.4157081231659891,0.18052990497212756,0.6986289012367896,0.22142635275076547,-0.059527924313923404,0.07733635367032247,0.34425767767672966,0.2838108312865281,0.5121461334124202,0.28442549701840775,0.2450456516976464,1.0,0.38232774103426426,0.652258884395408,-0.08175359014013808,0.25987815439344747,0.5325843198387851,0.1435923307943452,0.019447836964807792,0.6421361858340479,0.7464375736784103,0.13178593287723145,0.18864412478419595,0.4678092421474866,0.2827948701799551,0.16017060086088666,-0.056001967133718814,0.09071592287177552,0.7067208644848111,0.47624186294121457,0.3265451213485377,0.7213045258487953,0.448795671014391,0.28978256698415833,0.5724238243248458,0.0602041336852493,0.18088960616747568,0.0009889179086518003,0.6007378136840065,0.5809526149068356,0.6503371113336476,0.4951207821763974,0.8643158360283641,0.4808283075043436,0.22013009611099146,0.40431979668492996,0.5974205319178293,-0.11119668911935918,0.6026434713326528,0.0286056125071336,0.152323950153863,0.3472686592524788,0.6888933733254248,0.47472177695998935,0.4631459069762707,0.27801531810969643,0.11803996041817294,0.4451892873209523,0.6953554743849127,0.6629604797977741,0.17849224452797482,0.7025958695107121,0.46755689988441335,0.5294583859441664,0.5607328424739977,-0.08928182389741054,0.6136554859682285,0.44626269912203453,0.7008521113949714,0.13266220583729846,0.49534156844622,0.18972254634044336,0.313725360753206,0.6165195411942295,0.2613468961215804,0.611897486718331,0.41732908847567884,0.36274320627830986,0.6861016285996218,0.35403547980580125,0.1200926773673053,0.6460541546536395,0.5466990122375,0.03492072188245175,0.5013000169292808,0.6211000482150258,0.39051552454545774,0.7206425295856584,0.5360816002968916,0.2652803721956853,0.4347028518106523,0.417849083722202,0.5986017999568857,0.6981223644646047,0.695478661791614,0.5810807185140824,0.18218265870196954,0.12579695763022636,0.6090855227479349,0.29272077840613225,0.42735920348419354,0.6530522194510012,0.2314511858422113,0.44455301140341325
Thal_MDm_R,0.04398403518594677,0.5301598020084081,0.7304532370028021,0.5618263689116043,0.02654369967169246,0.11696311637400161,-0.0021752571254443163,0.7028022552585041,0.3397416614742293,0.022990373190362557,0.2505223650899373,0.5622066137610188,0.4955741787703232,0.7209280256951142,0.5768389941547974,0.4938354247190422,0.5658427542139567,0.4544839910187448,0.5801742723602009,0.7552609351205827,0.38914391216655275,0.5147909084257052,0.8752059925098719,0.5294671905167813,0.20703874402738806,0.15874867732883283,0.40364181585412995,0.10812764334715244,0.17698304715247662,0.03222777181565885,-0.07842308957411245,0.6291360903824212,0.38232774103426426,1.0,0.6915871815177791,0.071599347720255,0.5140097143428461,0.5063726033714708,0.6685388250129807,0.7829602364819878,0.4669283307832868,0.544602062677429,0.2242996361772113,0.8170545687390439,0.42923361043722685,0.23812373714973697,0.2946664559368327,0.1270362732718202,0.04891405339682641,0.3158002500236586,0.24983307116281592,0.4539593644514842,0.695177839635085,0.563958752949053,0.8356617218961692,0.7996487803816009,0.07168655741135808,0.24630370459240356,0.26775972745060556,0.2658698073775374,0.7828739164795144,0.7219995959424317,0.4744299904446863,0.4356404458289897,0.44632908934570414,0.48205357833783363,0.31701674340614944,0.37500247100623507,0.0345563856575746,0.3879439196172851,0.15433301064202387,0.5048779375971368,0.22763875458740937,0.6432118878274901,0.2510668011100464,0.1566553491863064,0.38736212244978074,0.2918443766653561,0.5209976862728851,0.32290538091571386,0.728126854047761,0.5544620468573237,0.5667393440744757,0.22021506547936548,0.5878180012723326,0.506930347089487,0.5098147780351014,0.6811349220066506,0.5136875982978227,0.03739853407227119,0.09058052258113666,0.8500394314351675,0.3259033900677914,0.7805729728168849,0.8099388241096568,0.8471433613943847,0.4607249934635944,0.5197361026761668,0.5970011149654341,0.24820351238665123,0.8624531365382535,0.23835478845876468,0.31148542111197863,0.33695946010284217,0.11822041709617014,0.629385056309679,0.2532086368381908,0.3624670049353516,0.546133437845628,0.12215871012206321,0.1492176621995857,0.4755270202908511,0.7514066770336526,0.4605818488485339,0.3949162871215922,0.4840792100133201,0.5086577513085337,0.478806801903525,0.4934811397748738,0.6152178737498271,0.5069983581192617,-0.2013414586388407,0.2500763611543913,0.43666242797527266,0.7306152201151739
Temporal_Mid_L,0.578108489980104,0.5213026261097222,0.7716492480575534,0.7604953191817522,0.12217103972921949,0.19749504390220793,-0.0442796298396128,0.8700489840652362,0.24809313433697971,0.1261328881215501,0.6026971117084596,0.3424277617656217,0.5800774251815339,0.7278004232879027,0.6548200934775311,0.1967703438504327,0.7250438977088063,0.6369614277468643,0.6583739487491687,0.6999080403520818,0.7166548774928526,0.577034309526571,0.5995328829539812,0.5767447806462566,0.21117248709106007,0.4359998210474942,0.5889042067098338,0.41509244764305214,0.29799488371790517,0.14331802161306317,-0.02118860931517087,0.45499088740290033,0.652258884395408,0.6915871815177791,1.0,0.3342536328113021,0.47453782920882615,0.5933591117612617,0.4474963308092199,0.37502926414685017,0.8780755620376574,0.6712666512690217,0.3383034911858851,0.6194126866347336,0.7213213769980166,0.6251585251785087,0.09154804500246808,0.4024296043955857,0.4538647540861952,0.6387795535516384,0.5781315501316959,0.3192384261499819,0.8960341342616587,0.7822354737469142,0.6075406331875649,0.7870891675993752,0.39343653056231515,0.5626040132979224,0.5202380510808104,0.5030642905693835,0.7517981958230215,0.788366052321216,0.7103986773317639,0.7561022383293768,0.45146720891082137,0.6418178335637247,0.4769544050015849,0.6429683473342425,0.2690043687894112,0.7401714475789405,0.10357813150287407,0.19834734815660993,0.3848081611811524,0.9466358448435496,0.6189686010997597,0.33382063958217373,0.6333197252840096,0.39225727361009927,0.6503166449619894,0.5627886422469257,0.7224003119983192,0.4045687367526361,0.7347655301895254,0.5238755845231811,0.8137813790207983,0.7775639095737865,0.3889586258918114,0.7819280305777101,0.6614009305333055,0.17493057510864043,0.30844362902542766,0.6155904706726592,0.14208514579682066,0.5177159539653897,0.7785511720739622,0.6084992083532347,0.7795200833189342,0.40964996790447794,0.4284640869521967,0.5258315108223638,0.6061730915257928,0.36799133940234363,0.5595428476814013,0.6637414291260584,0.16260565031981722,0.6638183894269084,0.4440472180110601,0.5831072535802101,0.597997953236186,0.15840782763731573,0.44593420280312424,0.7549006273679327,0.6704121733644681,0.588864871959448,0.7078672058997751,0.5659386056573733,0.7583902749113937,0.07959485705291876,0.5987244233621575,0.8713174991044208,0.4633365109381386,-0.11059611428713803,0.5673958891060056,0.7071405193277842,0.7110806767921248
Frontal_Sup_Medial_R,0.40710034276788254,-0.29222883655689214,0.19646844232229008,0.05675580556094055,-0.2853346478838631,0.833673158931225,-0.3568085309420015,0.2694266474266587,0.19993885662851624,0.08332233056234464,0.6592528029456677,-0.48008753080439237,-0.23793127939982658,0.1512060001561779,0.27238396672022275,-0.41971681512769987,0.17717836446181226,0.23506372854271496,0.4614928816684915,0.10375573495029718,0.3969682810678483,0.013199711608853764,0.0067663398166558685,-0.36004189428628425,-0.4879081260843768,0.9496702822991596,0.6207046305622429,0.23573212637320926,0.1670846426644139,-0.28007800712562547,-0.4218359581399735,-0.3388263248842224,-0.08175359014013808,0.071599347720255,0.3342536328113021,1.0,0.24917279655447147,0.07554004932764305,0.18974303933454956,-0.13720522072555522,0.5061194550959122,0.1756444570055739,0.3734923517892545,0.0019495707061408015,0.12772031494686922,0.8153817608884762,-0.44743897867265103,0.9420375316842287,0.8888759492538972,0.035200000549102675,0.25831149993047847,-0.38368305100726746,0.2425267700769887,0.3849207385112476,0.17118971816631942,0.24590642325366108,0.9596413159186614,0.8884070066166938,0.5378428051410338,0.1551776054599857,0.22985942562866762,0.2164215497658394,0.20777167025072427,-0.031214655017790634,0.02795077120395153,0.2460803942757889,0.20846604508320546,0.2855977177136094,0.543206561443252,0.43448937257865516,0.20117920200338654,-0.583486154979367,0.23745369292044297,0.3310080905887312,0.3087607641611904,-0.10263704710106968,0.4607197001690817,0.31724762519331573,-0.1134220892725499,0.15909726238528832,0.2076919956444356,-0.35135163991332613,0.03804876463226779,0.27124630948108,0.48935294165789117,0.3128312818921081,0.13457834364686724,0.24056214984491023,0.001402412305174874,-0.4358316513169857,0.33234875937130587,0.10104088254141368,-0.26896891775638865,0.08294013889626287,0.19307900046761028,0.1756886874254629,0.4063577924190735,-0.07667260402033282,-0.3855495928448307,0.0886317689090517,0.16263428524927953,0.5450596479005316,0.018966537113344756,0.29680722918068914,0.7334538238797528,0.2372469485500286,0.25490046955940593,0.1298471731844188,0.01730907872356575,-0.4345725187034002,0.4422738790843812,0.6342099853447788,0.2830466266198925,0.17141086671749298,0.43407472993769025,0.22323587112277116,0.23467892647491959,-0.5307573260135265,0.3141817240334336,0.3716044829177134,0.22406690833623008,-0.6494959443129403,0.11348266273047475,0.5265178588261387,0.24041686372040505
Amygdala_L,-0.05832418878386034,0.3042731045998178,0.27783030804533226,0.3259322120229435,-0.2872891446386002,0.2076065290723834,-0.3742556440511695,0.4110515048495659,0.3243583095078913,-0.003963748108846416,0.38200511760862876,0.1679960599268321,0.2371147255223182,0.39364994437662054,0.40892462043331695,0.09680368847531381,0.38794626817026046,-0.025328002591096823,0.1826837155753467,0.5205510693676904,0.3931145875566607,0.2185925496449929,0.4572007076924229,0.27447482032196485,-0.16843993340307759,0.23830673956461004,0.27960854440278193,0.18190753980910862,0.21063952897532603,-0.37755462261162187,-0.38199816839609885,0.23802275690801084,0.25987815439344747,0.5140097143428461,0.47453782920882615,0.24917279655447147,1.0,0.09107855581181318,0.5211444093580474,0.43713610657109314,0.34084879944998897,0.33547721305278083,0.3617128268288039,0.18682201646623414,0.42058630407893005,0.39439636631979624,0.06020478181022454,0.21197339901129308,0.2316161901296898,0.24850280396144359,0.14955193665541305,0.21333640628923042,0.5189943708303387,0.5538249668805154,0.6818755534986717,0.38217193940723254,0.25602108381892036,0.24259096701163751,0.0761811775897804,-0.006624422282897232,0.30401350651516323,0.4901297156918858,0.3601002985650578,0.2733615356556696,0.10590575752143337,0.003367927481352044,-0.012716665527805295,0.4930661125878356,-0.17867576081904626,0.45847005804182245,0.13626677041886176,0.07273459605692625,0.14432051989318861,0.48869900111372794,0.25239241194247464,-0.13989947593967703,0.40987692420817373,0.5268009327321728,0.3243921685021766,0.012812907229765767,0.2763635106418442,0.08727129500043872,0.2167256099232711,-0.008942134757144938,0.4110916278431947,0.3664231001020589,-0.13670349299167783,0.4599392835741934,0.3684295233181407,-0.00026555896377860287,0.2937847359672995,0.5885496494853414,0.04373876203342176,0.6991099984637099,0.520122297643805,0.6709953683542645,0.5189476232153742,0.2322542704459713,0.19127248560916665,0.10225028307094228,0.4317086482826866,-0.06865886410934315,0.07668713019440043,0.2672756426442351,0.1446055560587636,0.17777274078176825,0.2532108749172514,0.3714803766255325,0.35141962233513396,-0.2232396167952476,0.245292044506013,0.44870719628019834,0.5547252250691823,0.19162109729974514,0.37793525135148087,0.3632058065028076,0.3635834631511771,0.11989188806873959,0.10732206625765255,0.41801509599495207,0.4342590191534241,-0.4225060247645027,0.20653903196925763,0.30393842034663654,0.5550238998470481
N_Acc_L,0.44097755525387705,0.3182158057449404,0.5852588577013497,0.5844441474225863,0.22023701469720414,0.1439636140703111,0.01520780669861409,0.5867916660063145,0.07918550214799125,0.3028687824255849,0.30073766051719364,0.3190791132518749,0.4043301302607958,0.4498739885070045,0.19897704211291012,0.22888756520366366,0.5354211509535041,0.6603424982048522,0.3643101441275351,0.5120121948667287,0.31194700710913,0.34297398288538605,0.4054012041148807,0.3662478981135877,0.2202334614434742,0.1397625795287883,0.26062403570732817,0.12518494758332463,0.09030536338543044,0.3870880628510306,0.07002590459892206,0.3157345221575736,0.5325843198387851,0.5063726033714708,0.5933591117612617,0.07554004932764305,0.09107855581181318,1.0,0.40831549705147546,0.2527186201771559,0.501624387317029,0.4643393960255012,0.15203144367371074,0.4732859146623801,0.37479554217387745,0.19452494620767052,0.048355854022955266,0.1357204295840283,0.13974717116389107,0.43676649524329453,0.32988138500231434,0.1670617248118848,0.5463564649759003,0.4188198364709214,0.3073963118783288,0.6659198041275721,0.11062183715714462,0.3013972831369999,0.3242118740757188,0.5018895982278768,0.5288265652609835,0.5545708097299773,0.4699841361932047,0.4851496615465911,0.7452769838389338,0.5550069411893163,0.43841058533307853,0.2626439693297581,0.20858870627299883,0.41543513728917286,0.23545888250338293,0.22171259738972335,0.42129009426025216,0.512504046354421,0.31518821532811486,0.4385546088278738,0.3781528654083993,0.08217152842087165,0.3791877677538868,0.5645318389767504,0.5396509096577295,0.28387759698649684,0.6573480577856755,0.38180444425877663,0.4456101310255811,0.4675790748482018,0.5308521167717604,0.49841300442072417,0.33880985098675553,0.18018227064836465,0.11213823219994747,0.31996237577396347,0.1337510773636466,0.2201140499787548,0.5665499376347651,0.33209482300553256,0.4079047714046873,0.18381959056034322,0.3210062278950544,0.40682432836341853,0.4234874226901157,0.34943792396852663,0.6094205193502484,0.33231070699469767,0.1895214563927412,0.5970451387626751,0.3192436900478222,0.27954616928211595,0.5511447281851487,0.23272746558920743,0.2177612947859963,0.308419173262088,0.3298866133804618,0.5082977140261963,0.33697133386948736,0.43995007423260235,0.48540727365295055,0.1002418825018936,0.4330803015884019,0.47364957270035524,0.3920450838610275,0.22299122557808604,0.3880661088623341,0.38225998091916846,0.451169464577204
VTA_L,-0.07783358693134436,0.3180656872538926,0.391787243948025,0.25647446482614755,-0.1044585290325851,0.20170939941893265,-0.10291617788594144,0.5278992406120674,0.5467360167199814,0.22215124698599092,0.3985455639142125,0.39251770754626203,0.16451339873367074,0.372592867074823,0.264987617833823,0.44057411524198714,0.2591310199566433,0.21803712229393477,0.41971738617119425,0.5295525864484824,0.344095067158571,0.22024988149748417,0.5948823154147841,0.15856098467974392,0.03128704121060296,0.22145132277732674,0.33148827811460824,0.18267051930394063,-0.12192590797348435,-0.1940387072190466,-0.42659178789354496,0.4342109236844671,0.1435923307943452,0.6685388250129807,0.4474963308092199,0.18974303933454956,0.5211444093580474,0.40831549705147546,1.0,0.621962697506397,0.28115146043468725,0.22072799898648793,0.47713182963791373,0.5482720286362052,0.20533493106217762,0.1477755449362985,0.2461083763235533,0.19198661181641302,0.12086571221181382,-0.014649543312266988,0.09412114485289653,0.3289416189634515,0.37875104941443727,0.5116230314236787,0.6009895908882755,0.48161968215800094,0.18766155906689583,0.2355163712848565,0.2858894055279207,0.053441332246469346,0.4428319183265909,0.38875905014859674,0.3930287402713035,0.10074784403434636,0.39830128692696826,0.3121625523681104,0.06410676129757496,0.20582746499645682,-0.011260495511629937,0.18583764659629645,0.17667896853123957,0.35318928158547824,0.019415151388910944,0.360654454278188,0.15701162506153074,-0.19974391083891896,0.5467426390295818,0.4625066555285817,0.290318962099748,0.1204102394302555,0.3635548473645329,0.36311043778610896,0.3323023349473072,-0.09542586850857558,0.31621081205045964,0.23490766047466535,0.41961764159235815,0.3894888255839178,0.41754406874330385,-0.0966924870311344,0.4008006892731148,0.5431416938060479,0.06891612444515421,0.4938186116860839,0.4608687684241813,0.6853919857088961,0.36288871123751204,0.2027447865781784,0.41628097164377564,-0.027028891775399504,0.6188071676909871,0.10019805044945508,0.07307508312314348,0.13675302373382495,0.19779994797123576,0.3597521644498765,0.03476914908142375,0.16785573316222532,0.28074650310740173,-0.2660918256317932,0.3223177405120629,0.26826961354248785,0.45478404011443524,0.13878500975193472,0.16350551354179696,0.24888829193831746,0.19471430336070514,0.25246052472394487,0.340134984483714,0.31962296374623295,0.5098062322481103,-0.21108485773229618,-0.08857034332702601,0.35832605145889135,0.39641362493739873
Thal_PuM_L,-0.28175146038415533,0.5896203185565662,0.3577502960535272,0.27738518215274843,-0.08203135830443642,-0.08667300903696826,0.1137673596957448,0.51339436401048,0.41217920441336364,0.048330745081508406,0.07462230885359551,0.7017114749435609,0.2976628575786088,0.370218110063125,0.507093432244906,0.7256806258527612,0.250127875906088,0.06365267724209407,0.48027166938740107,0.4884624984583241,0.27415760106339476,0.4254261027189423,0.8756832082639447,0.3847289671375152,0.3396270521203123,-0.05594093939286357,0.174190051267621,0.011742367325819649,0.01998451733995854,-0.16664669995145076,-0.14302875868203194,0.7528832414446996,0.019447836964807792,0.7829602364819878,0.37502926414685017,-0.13720522072555522,0.43713610657109314,0.2527186201771559,0.621962697506397,1.0,0.09416296133040727,0.05679412666628917,0.22261273144921012,0.7815166213851905,0.31885116566367266,-0.11389111610669259,0.3885175684120117,-0.13416173941650533,-0.2688037623046415,0.0610751597403391,0.0009518033003297473,0.4938864899392081,0.37233935642243665,0.4001984080979603,0.7524683807879171,0.44646588763579953,-0.18625809346478947,-0.06190284832649785,0.15438716248345694,-0.05824110707490177,0.44299229192201584,0.33673419470954025,0.2913552369958184,0.08257639466074301,0.20370894123185987,0.3022560438440032,0.02876808736642188,0.14500589472839076,-0.19316688707380256,0.04753517355164081,0.0687164491238702,0.7135148990706435,-0.1566327506612413,0.28488045400250417,0.07574785468115308,-0.03211255569878617,0.27321875498982,0.29806200485227924,0.47920776266311405,-0.08002252230214468,0.3167751900840008,0.6457799936268591,0.19755445286283219,-0.09513700533303181,0.2902485641534164,0.28129060896720454,0.47443803201095625,0.4199329124656705,0.5149835480790396,-0.10967882809693681,0.07727610086999785,0.6629745405144553,0.33847583663028724,0.6557149013666854,0.4435061517753824,0.7365430636662545,0.20348481370572796,0.3481310311976513,0.6363045925228429,-0.11986287596664309,0.7454167071641618,-0.03201416471208029,0.04077295136456137,0.11576385648304652,-0.07531966301231982,0.2901744741849966,-0.17515614817899783,0.3145242165463251,0.19666676024570348,-0.024602196304586398,0.014020159485352996,0.1369487287740747,0.47699993564959614,0.05463368298102896,0.004594379724681463,0.021953161914268018,0.22186474476648962,0.5702862083093668,0.265567724407125,0.34202610636795594,0.3585800435082244,-0.24316809670768252,0.027753006817259535,0.25925661819027734,0.39076498719507596
Temporal_Inf_L,0.7484653142394853,0.2806921173433356,0.6973564721684504,0.7035908611280135,0.13647242617213692,0.35923000621167334,-0.15571328564738893,0.7925362192135509,0.1146739956837707,0.1313312427764492,0.6366101905546729,0.016072240118267526,0.4883831046804325,0.649041765158749,0.5436224001380181,-0.07502426009061461,0.6331963113362431,0.6782194574405274,0.5999222519512919,0.5585163556524954,0.6613714415724897,0.5249273871974114,0.34821595746887835,0.4232379734216211,0.033250567150388675,0.5624711747019844,0.5292306582339625,0.41459731590060195,0.31905519127120774,0.2066197106712742,-0.005277075481044734,0.1726734452836887,0.6421361858340479,0.4669283307832868,0.8780755620376574,0.5061194550959122,0.34084879944998897,0.501624387317029,0.28115146043468725,0.09416296133040727,1.0,0.6702303182907622,0.3368859169468076,0.3764899198445802,0.6008992492259058,0.7239091014203821,-0.07512533154968506,0.5278771089022518,0.5826463520388065,0.6698121282867823,0.6004630347807794,0.0771690050219176,0.7833444340849306,0.685944035772064,0.38818754727518273,0.6986065014064304,0.5826778484378349,0.6766549220724192,0.5078705194737858,0.5598353927528876,0.6558472180824783,0.709297584301988,0.6266350351278729,0.7192835085309746,0.374608056392617,0.5877732588847291,0.5542759417324769,0.6170639281317338,0.36907580703933957,0.7896927572084501,0.11052462556047041,-0.08616883819276915,0.4513174467519989,0.8434868929996542,0.6955006025361593,0.31874360652981054,0.5981066094699942,0.3265186886081255,0.44091641738829995,0.6309807096282393,0.6770688500177366,0.08667532072041806,0.6809560985859024,0.6220163423672785,0.791340930078779,0.8045692548594576,0.24799434371554385,0.759140431557957,0.48424974650324953,0.22499439932911003,0.2975581745426248,0.45449108878486066,0.06525184092392787,0.3119300500263047,0.6714322408872367,0.37835996199974126,0.8577430482491235,0.36867082394815526,0.14276830781000077,0.6282755311461609,0.43714669410549845,0.45647399455807197,0.6094239745350013,0.6967689052613159,0.3096303094435933,0.6381479451440683,0.5604132664188105,0.49269279358455376,0.596522394746063,0.22022058896360744,0.46081706026418806,0.7585096073115438,0.5610933096549836,0.6081516729927579,0.7653724329412441,0.5949547668753833,0.7091004559595406,-0.1457799807264165,0.5429041876218499,0.8248853271308563,0.369612265366703,-0.09757736533277679,0.5397556492504448,0.6743200428564611,0.5840868866306106
Thal_VA_L,0.49714104161672795,0.26060928150482243,0.8272846057411511,0.7463380932544328,0.2961578927452234,0.3035887398161398,-0.12344423608821085,0.5681297935244107,-0.08767680956824628,0.11374677777797333,0.316027306035349,0.06603484090432764,0.6440810110348651,0.8737635972357868,0.3307468483956225,-0.1048555023321685,0.6590328782477082,0.7286166552640605,0.27491522970384225,0.6808952448093976,0.38119734409442274,0.469277095399764,0.3211257633823567,0.6191421553986005,-0.04106540668141887,0.16922220944389518,0.2444215772924652,0.22421790690190474,0.3023167378406277,0.42319984642600755,0.17793760649214424,0.1626240094351447,0.7464375736784103,0.544602062677429,0.6712666512690217,0.1756444570055739,0.33547721305278083,0.4643393960255012,0.22072799898648793,0.05679412666628917,0.6702303182907622,1.0,0.14346684612297278,0.2675028170935937,0.44529169672811164,0.4658008563310427,0.01527515314454064,0.19681125589025347,0.2929313866447244,0.6861688217848245,0.4893223458089616,0.12366076843061324,0.7594038893548398,0.5071065371305788,0.456228089711798,0.7587195753592828,0.2618868402765303,0.41183850002356753,0.08881845269114778,0.5861609663106871,0.7734156480089522,0.8312733309769219,0.46823433424914374,0.7375941935372441,0.3351622552716947,0.34807832655693716,0.5639183731043369,0.5867477362539989,0.037327468949531185,0.690429773338706,0.02878283106282727,-0.0004344211795557677,0.549507479047726,0.7364284376840395,0.4416754646598089,0.36661308845409635,0.2677338322303637,0.08155399173736923,0.3559898705218392,0.6992308969049325,0.8757883584830202,0.08493568986521058,0.6939225935044124,0.43873450469349207,0.6918616937594021,0.6228719616555207,0.03568645042239946,0.7605306127291374,0.3455771543623893,0.456091928234338,0.027376893518830058,0.6199903118306516,0.2042156222429292,0.49096642068816326,0.8601296424279393,0.4405795015176979,0.5783334679087788,0.5069729078504486,0.24640634950400891,0.7567031349273653,0.46659424567438396,0.29767178878764794,0.6547760477408868,0.5206547281174442,0.31139539551311546,0.7566344656292108,0.7743167848654171,0.365735246715968,0.8020155772041673,0.4470952768337942,0.20002534376965198,0.6118039116823839,0.7036996038507156,0.7432558383698341,0.7606868161456052,0.8670962584989947,0.6527054338299583,0.12123715205542059,0.3969421220447458,0.7128498245152282,0.4337191064217538,0.11456634110306001,0.4897842628791011,0.3090885010160766,0.7069052184961665
