,Thal_IL_L,N_Acc_L,Thal_PuM_L,Angular_L,Pallidum_L,Thal_MDl_R,Cerebellum_9_R,Thal_PuI_R,Insula_L,Thal_MGN_L,OFCmed_L,Vermis_10,Cuneus_L,OFClat_L,ACC_sub_L,Thal_LP_L,Fusiform_R,Lingual_R,Cingulate_Mid_L,Fusiform_L,Thal_PuA_R,SupraMarginal_R,Cuneus_R,Cerebellum_4_5_L,Vermis_7,Frontal_Inf_Tri_L,SN_pr_R,Caudate_L,Supp_Motor_Area_R,Pallidum_R,Rolandic_Oper_R,OFCpost_R,OFClat_R,Thal_LGN_R,Precentral_L,OFCmed_R,Cerebellum_7b_R,Thal_MGN_R,Paracentral_Lobule_R,Thal_PuM_R,Caudate_R,Frontal_Sup_Medial_L,Red_N_L,OFCant_L,Putamen_L,Cerebellum_Crus2_R,Thal_VL_R,Lingual_L,Cerebellum_8_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Precentral_R,Thal_VPL_L,Rectus_R,Temporal_Pole_Sup_R,ParaHippocampal_L,Frontal_Inf_Orb_2_R,OFCpost_L,Postcentral_L,SN_pc_R
Cerebellum_4_5_L,0.6842635089764986,0.49841300442072417,0.4199329124656705,0.2709998434052834,0.6909850024269282,0.5978670246388722,0.6222741488586844,0.5457028003385355,0.7595526778177726,0.45630239340062817,0.3987385073496052,0.686657474906112,0.5260705553210792,0.07476970610161988,0.17397929017352834,0.1677617993777021,0.805967807681148,0.7576404274776817,0.7365903042819131,0.8095847520872965,0.6067757382995626,0.5857604543699034,0.4222579921487035,1.0,0.013161922533848942,0.46526072092999493,0.7608286941662686,0.8465484293639239,0.5167719951533373,0.6999111099217887,0.7457649726112907,0.5381555234364267,0.5119694693216105,0.6990105107046022,0.33406192478495167,0.28753512970603423,0.18490701587321992,0.6044348519475341,0.2076064153593276,0.6174698898725874,0.8267119847675816,0.2821168418889627,0.7133721738948946,0.2402623538140317,0.8427568616270158,0.19939800315986023,0.8215006001670273,0.7154353014289306,0.22484499958925733,0.4110871696996183,0.6548205946526836,0.5648652332033552,0.7272015873687678,0.16126295128257956,0.7062643881535208,0.8653148657796419,0.5915769494530533,0.5323057041165553,0.4392843091012003,0.5315953967026227
Vermis_7,0.003838707450825695,0.04350962549726508,0.06886945924799866,-0.03732906683168667,-0.07980470070633446,-0.10417575792483195,0.5727822379942763,0.26246950574377553,0.24248523116271617,-0.39821123507946893,-0.2840181057977418,0.3886308515336956,0.07100500776056956,-0.08548052660925248,-0.43358309052176397,0.08162162105725976,0.2298106080726487,0.45238407239732736,0.1984148576722029,0.29994873545948425,0.15517964226971726,-0.0001634936661270255,0.02196908770382278,0.013161922533848942,1.0,0.19995830154680325,-0.014578103418270054,-0.011442552155100759,0.23048908463063716,-0.1322222517451244,0.08160082278410778,0.04090678599697536,-0.2877706054330371,0.0037446501150222413,0.2712936879954367,-0.3299509091986328,0.713806552586634,-0.09725022267549162,-0.2865830208562535,0.053925547248431106,-0.03158826154013872,0.37426541081914766,-0.36320931924285604,-0.3805801059504213,-0.05897437280079012,0.7385721394346293,-0.03853503411980825,0.48681449051964965,0.7162321400617532,-0.5477844672625177,0.15309571927112275,0.1579141513989272,-0.1912681621507313,-0.2600229621015679,-0.020050452760249842,-0.14342198773172563,-0.16569146256157355,0.15193654332593862,0.09747338148743663,0.06532264870451648
Frontal_Inf_Tri_L,0.4005384181216926,0.19452494620767052,-0.11389111610669259,-0.3132893586242693,0.46788049127585757,0.24876519923158683,0.6546478012883915,0.23205022842049258,0.7301186409511916,0.3963833414885202,0.3904871438322666,0.5137568325995804,-0.04585736768280432,0.5905322744908218,-0.11103488149271414,0.25019769311214707,0.642541105584633,0.5285283024379256,0.6152763756322788,0.5967542501495493,0.2661550667363206,0.13962303853244726,-0.16044886838317776,0.46526072092999493,0.19995830154680325,1.0,0.3350874304405466,0.43256245635210516,0.6853980705737278,0.27271459609209436,0.7211151354405325,0.3768222285353519,0.5337631902610626,0.3680620180359078,0.7839320256792903,-0.11928481114142198,0.3621525694786453,0.4247176002607885,-0.35174511679940507,0.10597309428434222,0.46759324652699774,0.8574392620530217,0.460054505453149,0.5023393040475176,0.3796685936525482,0.38943424212958627,0.46364242969308916,0.539260739621852,0.48844813829501005,-0.14591320195865384,0.9089195753586976,0.5655824442126142,0.4902020000794866,-0.11549906891185747,0.37937210957497164,0.5083564747951194,0.36488024382852974,0.40595275628063066,0.5924571161461316,0.2648276265274227
SN_pr_R,0.6310108540224098,0.5120121948667287,0.4884624984583241,0.4156429612561998,0.5654635716202534,0.60877933385227,0.4609359830758805,0.6234890263094378,0.7168874481019276,0.42210011091223687,0.34552987592497686,0.4858572957362351,0.44733691894672695,0.0022448518209237742,0.041179962602330575,0.09145173942054685,0.5253350761077291,0.4897728835473186,0.5906238111293586,0.6986146960493097,0.6054721101674481,0.6453233303818767,0.4675581334955539,0.7608286941662686,-0.014578103418270054,0.3350874304405466,1.0,0.7701295115628427,0.4387397916259241,0.5568680950513675,0.5920941557744387,0.48750450770326664,0.39496761518731277,0.5829586599893392,0.3607562763092494,0.26580778961728885,0.10363394219252266,0.45109766977162935,0.402868390567945,0.6661824265516884,0.7339809221380056,0.12745451811417463,0.7101584080590225,0.1396463677882151,0.7539939513989898,0.07133835137789488,0.7358868049464508,0.5694318993082006,0.09638714855378361,0.31000763970194906,0.5220735841136221,0.4715706399302317,0.7566822477650275,0.16153081842658765,0.6203099802849741,0.8069074809479482,0.5318031790005961,0.5341548135274193,0.48142956748007304,0.44681397243444776
Caudate_L,0.7809291624758272,0.4498739885070045,0.370218110063125,0.24062338460218977,0.5920218577921786,0.6497311090059215,0.5502941723880826,0.6063104318361265,0.7208633695326578,0.3427174994201171,0.3226028774612474,0.5926268651985718,0.422318879828154,-0.021572018490005083,0.24154443423171026,0.14141392235583541,0.6376327276964802,0.5092578744831985,0.6305174342894686,0.7467096483758243,0.6645503129097342,0.611704840568682,0.36913016133717763,0.8465484293639239,-0.011442552155100759,0.43256245635210516,0.7701295115628427,1.0,0.3503812265625511,0.5661079969641015,0.6352716655115829,0.4856846628015396,0.3779599353491783,0.6959417509199304,0.3338948866833863,0.3176335404668687,0.18121849615958752,0.6370470682333063,0.31133754312419265,0.5714340883063891,0.9406745240121781,0.21898423448037815,0.6633943228512481,0.20044715959228712,0.7753348561702672,0.13805920359364002,0.9350135689788989,0.5681356104586501,0.22266492199828,0.40207064158350825,0.6879637040360956,0.47035812797743176,0.7063034675066607,0.2847226892352408,0.7394787308487534,0.8367116434612158,0.5635494161228022,0.48912184163140354,0.4847723523895892,0.41967862764690966
Supp_Motor_Area_R,0.1646596902857284,0.38225998091916846,0.25925661819027734,0.2668081391128026,0.4749867433167569,0.23478747513505424,0.5780210221257908,0.29055854773697976,0.6759556033756167,0.3309209119195119,0.2480304995807301,0.4337285120391951,0.39112188451632685,0.542346725687657,-0.08860221130936106,0.23113538376361814,0.5062585079206401,0.677167485725487,0.8163769122345116,0.6384927423801706,0.297532596449959,0.4784678786718374,0.3772782398079427,0.5167719951533373,0.23048908463063716,0.6853980705737278,0.4387397916259241,0.3503812265625511,1.0,0.3933589895313323,0.5956850953491879,0.333512852226145,0.5396972528528826,0.3817831814944182,0.8177142112801007,0.018800357301620288,0.2766540433765245,0.16752501270458242,-0.00114913788995744,0.4148592385498378,0.43475519173122446,0.5287193443277854,0.45454625833328643,0.2532977322756027,0.44991199323571934,0.243739138075911,0.38306554051577657,0.6200108564607216,0.40524065074932614,-0.035349943417462476,0.6646159908325612,0.8303904415445581,0.5080551286057583,-0.16264456375217876,0.36590750954997775,0.4805374793705665,0.2971549508499698,0.3819106387736568,0.7416727089772412,0.3432787570409101
Pallidum_R,0.551950528046096,0.6094205193502484,0.04077295136456137,0.21699280553656447,0.8442065202427561,0.12482542920725362,0.34719004617403193,0.07545092719853036,0.4650878785222326,0.5666643159047807,0.283962286569903,0.44087595323043666,0.4226464707241082,0.15078036628070196,0.49389274401629646,0.02428251951695465,0.5962589079985877,0.48805333191235767,0.5580844623300492,0.5543731947980816,0.11836404134666632,0.42236112417102606,0.25967716351297565,0.6999111099217887,-0.1322222517451244,0.27271459609209436,0.5568680950513675,0.5661079969641015,0.3933589895313323,1.0,0.5667436854343761,0.4753482260300561,0.5752760704062316,0.749736281109598,0.12828447710782095,0.576635371469062,0.03430728283256392,0.5931647734590964,0.09802912932878681,0.23682116655118424,0.6177316598828708,0.10591468599030389,0.743345225079788,0.29715771883306574,0.8220882255321315,0.05095247731190695,0.6084798415181352,0.40253961869991334,0.11332373918926206,0.6014280322178627,0.3641691271595829,0.3351429264052719,0.4840623398607709,0.33593522813772786,0.6702495549341277,0.6711488385073894,0.6968753278004202,0.44247243055206775,0.23103587582401136,0.3764517229710946
Rolandic_Oper_R,0.5597147882321929,0.367698360436141,0.0824338068887674,0.05308284043753251,0.6965807886021198,0.40442995586220143,0.6617528089075629,0.3421684431927818,0.8130756036691628,0.48076658088252366,0.43005584117552326,0.7128531281647054,0.38293817710707556,0.3166875204497166,0.13718344043173217,0.1278801822952381,0.820871290700587,0.6433463379347597,0.7757276875151119,0.6666250722491127,0.3979168389671725,0.45034732902446584,0.19373854809700244,0.7457649726112907,0.08160082278410778,0.7211151354405325,0.5920941557744387,0.6352716655115829,0.5956850953491879,0.5667436854343761,1.0,0.6151154661627521,0.643732473999884,0.5282816230348069,0.46614333491891347,0.14198663409716397,0.26491549827405153,0.5443158998275572,-0.058162318789595005,0.33655664257229595,0.624789459076202,0.44875740855748436,0.6352476361610733,0.43909890877970853,0.7472646191976023,0.2322214986633135,0.6035978140578456,0.662752952621568,0.3337758006989429,0.27418763499075666,0.7664136631810307,0.49499971708419194,0.634413932369813,0.1862449106534765,0.7490772081756388,0.7236012208252961,0.5437197941902425,0.5517709069830152,0.5878595660643362,0.31798577270273803
OFCpost_R,0.3842440620278773,0.3880661088623341,0.027753006817259535,0.09792818629029523,0.5270866584638504,0.2569522892125333,0.5133221908091652,0.19649790006728093,0.6071347838758356,0.30050362971457845,0.5743109827268196,0.5825125081394722,0.2993178589129344,0.02011447900365095,0.24915801237393387,0.04843424618873752,0.5735158179504536,0.42133317927744135,0.5166430079646925,0.4740494885524827,0.24836959420843335,0.3841040679627488,0.19741463721161956,0.5381555234364267,0.04090678599697536,0.3768222285353519,0.48750450770326664,0.4856846628015396,0.333512852226145,0.4753482260300561,0.6151154661627521,1.0,0.5230651625239789,0.41363137986030174,0.23080242116205452,0.3649934163797945,0.09829754746189129,0.3327966134572797,0.10368243958627124,0.24619471764434359,0.46240523913005266,0.17308058452838962,0.4330131534541667,0.2676131125196147,0.6231304060159961,0.07417939443731426,0.43769913659558757,0.4234187834385336,0.18407539388148816,0.3382145928267131,0.47110813725876094,0.22342300481737468,0.3768956876831076,0.35216234005592795,0.6750022308149608,0.5094538630270697,0.5895789367217535,0.8226519436285231,0.3355320617850518,0.15801819997886424
OFClat_R,0.31668533970595897,0.38180444425877663,-0.09513700533303181,0.052349429603043986,0.6273747410334283,0.10708249286443698,0.317642117624079,-0.08304039410626063,0.491341003076213,0.6535720627566242,0.5101157751753006,0.3639464889028268,0.19567568833251717,0.6186520674760242,0.46955695492984506,0.08944271298105476,0.5282619026189032,0.345645218536978,0.5328750610038604,0.41967370794804143,-0.0356944435115663,0.38655880525808123,0.08834925578934599,0.5119694693216105,-0.2877706054330371,0.5337631902610626,0.39496761518731277,0.3779599353491783,0.5396972528528826,0.5752760704062316,0.643732473999884,0.5230651625239789,1.0,0.5230077700025791,0.3691199754081104,0.4669093999427302,-0.010165060064589533,0.41104838604635785,-0.004036901555060248,0.0983764292850842,0.4841482685117566,0.30590508211133566,0.725806934854158,0.7158154493089701,0.5920056209077779,-0.06813725752298322,0.46072509719042776,0.32175205756128605,0.11367562712174542,0.5309807603451857,0.5205766264308179,0.4698770554714296,0.5031452921738071,0.20711421292512777,0.5588667658442343,0.6031088894842965,0.6851414019076175,0.47308382118373965,0.4465298194703331,0.20372139918119608
Thal_LGN_R,0.6947341261434193,0.6603424982048522,0.06365267724209407,0.10957412652548587,0.7004553503226475,0.15210786555321104,0.49782361241783885,0.24456770458462485,0.5379624706741762,0.5518043742839907,0.19138251318021818,0.387669629181626,0.24419347583455137,0.312578896449137,0.33471503512624773,0.07141274496513422,0.600023839751009,0.5346514447967432,0.4811336869008512,0.7184611516358063,0.2639107120650123,0.3132242356265929,0.1549419089402997,0.6990105107046022,0.0037446501150222413,0.3680620180359078,0.5829586599893392,0.6959417509199304,0.3817831814944182,0.749736281109598,0.5282816230348069,0.41363137986030174,0.5230077700025791,1.0,0.2962069212183943,0.5511590089232011,0.1750882342676451,0.715569379304495,-0.029781342477823575,0.3049767994605727,0.8112111421452619,0.2942229807138815,0.7244948571486876,0.27584287005647296,0.702183185573055,0.20294987743371115,0.808195987461125,0.42774149627158087,0.1920249744404769,0.4190117053451091,0.4992346917522598,0.4508178015225459,0.526001116820778,0.10869398695326227,0.6180855178245145,0.703643900346186,0.6706854442074839,0.4708076763955743,0.2700060759421251,0.41122125986821195
Precentral_L,0.15768241240679814,0.26062403570732817,0.174190051267621,0.054552497634739905,0.2407997530672082,0.22792234866189134,0.5219075844344362,0.32987077710813667,0.6865810980950907,0.186861640918119,0.24978655395478247,0.29971429878679123,0.09609614529255892,0.6021082546443391,-0.2382658699299427,0.19162545689871963,0.3689360377627643,0.49088485560116857,0.6029851228493053,0.5681914452771175,0.3169577272571341,0.2959983121978496,0.12995569339412352,0.33406192478495167,0.2712936879954367,0.7839320256792903,0.3607562763092494,0.3338948866833863,0.8177142112801007,0.12828447710782095,0.46614333491891347,0.23080242116205452,0.3691199754081104,0.2962069212183943,1.0,-0.17411040410578352,0.3058204845430157,0.11102418297288376,-0.07997329637884545,0.3434792863097547,0.4138103980064195,0.6327631106985244,0.3350143064605142,0.2643052847751123,0.23998297499243923,0.29584802763728557,0.38563150814600694,0.49040019102717197,0.45646386750808166,-0.2916516378039322,0.7759679589093536,0.749910920020227,0.45416459273472476,-0.2202418951902803,0.23181418282862082,0.3606790949330816,0.17271115445009486,0.3300240835427069,0.7750042148932578,0.22776843857028875
OFCmed_R,0.283939559268973,0.3870880628510306,-0.16664669995145076,0.2172407661890678,0.512119536737562,-0.10233354499182813,0.026555609257424093,-0.2375887605210972,-0.012837207515739853,0.38128999587806983,0.3157954246228847,0.12784077343156058,0.18659735054772467,0.08605002551503965,0.7169420781582013,-0.029320756008755427,0.19708067753151548,0.0670331820887581,0.192573218688165,0.14870850627291649,-0.1841525487349963,0.33249657164751656,0.21459886654107896,0.28753512970603423,-0.3299509091986328,-0.11928481114142198,0.26580778961728885,0.3176335404668687,0.018800357301620288,0.576635371469062,0.14198663409716397,0.3649934163797945,0.4669093999427302,0.5511590089232011,-0.17411040410578352,1.0,-0.19078111192147607,0.38042293458944787,0.23884676219071918,-0.0660787721380042,0.36496506713997895,-0.2542568142728277,0.5495236825803117,0.3547163574163548,0.4383127162963333,-0.2894373236528262,0.3697979533079883,0.005500660769243543,-0.17406063036861144,0.7696808914431114,-0.02402064136922406,0.051912308658075834,0.15861478502263135,0.3900254834584449,0.39572953603987077,0.32165348039652364,0.5290974522669357,0.17378228441938204,-0.010896034932755882,0.09467563885945537
Cerebellum_7b_R,0.2364876201824137,0.15679148606051566,0.027796796671289578,-0.10239336210504098,0.06919574719426264,0.05560850918695776,0.7179079191568332,0.2866988105476407,0.36416002867944425,-0.1249795947818982,-0.16533998209762824,0.4424603568483203,0.09137630568639381,0.0792803474678467,-0.28208472313677124,0.0821204256193948,0.45603068942433334,0.4763459606884572,0.28206482586569603,0.39827452117695716,0.23851249409098904,0.04535789903687898,-0.05824972201431392,0.18490701587321992,0.713806552586634,0.3621525694786453,0.10363394219252266,0.18121849615958752,0.2766540433765245,0.03430728283256392,0.26491549827405153,0.09829754746189129,-0.010165060064589533,0.1750882342676451,0.3058204845430157,-0.19078111192147607,1.0,0.20229760014345732,-0.3074018932573123,0.04136576450715455,0.19441154676282424,0.45474641690590833,-0.08607921864704703,-0.13523646024286157,0.1259975637570048,0.8769765335979197,0.17567375523624038,0.6095015700179948,0.8635940170856706,-0.35826833117840357,0.35471274234386246,0.2246196417912668,0.05140062304856462,-0.14256877811101656,0.19994303798977744,0.12614087480473746,0.04162908754580289,0.23028991026922346,0.15729753910614835,0.22377117377452962
Thal_MGN_R,0.8449202997471228,0.3192436900478222,-0.17515614817899783,-0.17488220037415414,0.6142892927687207,0.26583355150565013,0.43054441404891763,0.19919260330675137,0.3786955393532935,0.5583752380361776,0.18689504899799703,0.49051630580516825,0.0889710248345754,0.09803379044593948,0.2775171445163734,0.05321876474342604,0.6823055642847788,0.32777014013275596,0.38198152663889123,0.45008927325160314,0.26063005156344166,0.1606697662904393,-0.11509313427486464,0.6044348519475341,-0.09725022267549162,0.4247176002607885,0.45109766977162935,0.6370470682333063,0.16752501270458242,0.5931647734590964,0.5443158998275572,0.3327966134572797,0.41104838604635785,0.715569379304495,0.11102418297288376,0.38042293458944787,0.20229760014345732,1.0,-0.1423983801112567,0.03354069278566789,0.6434532864784381,0.32306423407856183,0.6799822691691629,0.3693726239076658,0.6002090115390445,0.22391406617720336,0.6982441159918993,0.3477462456672327,0.15587508099393535,0.38065475130001863,0.4787768558550778,0.13953563035701952,0.4953913039363572,0.24592689486147146,0.5708250264261119,0.6463314681189554,0.5183542595279343,0.34562759668695425,0.09403324015885588,0.4365102737284679
Paracentral_Lobule_R,0.03596726525892784,0.1002418825018936,0.5702862083093668,0.6794969807214403,0.03426232596204472,0.43609617830909075,-0.18989463007186927,0.3172213858233801,0.03971737916333886,-0.050488632102647854,0.12475007804318461,-0.009159073659504175,0.5149906703236024,-0.35064037252060437,0.21769560941669455,-0.015899408167313014,-0.13926516586832569,-0.09368841228479298,0.19327194092697872,0.016762631827377524,0.3423477578011312,0.6819182342326124,0.6834902168966929,0.2076064153593276,-0.2865830208562535,-0.35174511679940507,0.402868390567945,0.31133754312419265,-0.00114913788995744,0.09802912932878681,-0.058162318789595005,0.10368243958627124,-0.004036901555060248,-0.029781342477823575,-0.07997329637884545,0.23884676219071918,-0.3074018932573123,-0.1423983801112567,1.0,0.5406546822029904,0.2236406396635078,-0.5559905721374448,0.1443871003300426,-0.11603834223448019,0.28549498896812975,-0.44980602942668124,0.2371516407350648,0.002673418896885353,-0.32473933842023167,0.4418336373668379,-0.12113034371096769,0.13863388095057713,0.26747559546724,0.30390123688778026,0.15510432700703952,0.22408182323093512,0.03765072225420022,0.01625170012015298,0.22041182932341896,0.09431449831435709
Thal_PuM_R,0.2674433324199052,0.4054012041148807,0.8756832082639447,0.6568815066294257,0.1930845661635658,0.7223321231719592,0.3354970376176966,0.8216507713207722,0.5945176254240591,0.0764306968675325,0.148867036655071,0.2791268083476806,0.5789898862132596,-0.06472903816980664,-0.2428061812012137,0.1906990075182722,0.2985357433420009,0.5252889645374126,0.4776653179713931,0.6124559342919947,0.8182812114529484,0.6177061047133627,0.7288284897751311,0.6174698898725874,0.053925547248431106,0.10597309428434222,0.6661824265516884,0.5714340883063891,0.4148592385498378,0.23682116655118424,0.33655664257229595,0.24619471764434359,0.0983764292850842,0.3049767994605727,0.3434792863097547,-0.0660787721380042,0.04136576450715455,0.03354069278566789,0.5406546822029904,1.0,0.5465064529507058,-0.038321423478675905,0.29070883420317584,-0.15257344281217647,0.5017366204968485,0.036697311150197226,0.5297352323114646,0.5320415170524567,0.05386712667323558,0.08163058412425436,0.3363034207518499,0.5934206031672499,0.6035029152439932,-0.11938268918216541,0.29735800862147815,0.5503862542748169,0.13161058239615622,0.36190032248456117,0.4329170504047922,0.4185255639601788
Caudate_R,0.7387007225646853,0.5852588577013497,0.3577502960535272,0.24990559700063994,0.5887736076976768,0.5513162708461795,0.5601131817662005,0.5482312339364234,0.7360030501627666,0.41664951708321335,0.30372294322173216,0.5267888859508406,0.40676687994779226,0.18078025813751927,0.28016012915625343,0.16863335163324578,0.6259600320485054,0.5334046761674708,0.6294893699341212,0.7825856645428936,0.6029636002929455,0.5689854462505938,0.3611545869223155,0.8267119847675816,-0.03158826154013872,0.46759324652699774,0.7339809221380056,0.9406745240121781,0.43475519173122446,0.6177316598828708,0.624789459076202,0.46240523913005266,0.4841482685117566,0.8112111421452619,0.4138103980064195,0.36496506713997895,0.19441154676282424,0.6434532864784381,0.2236406396635078,0.5465064529507058,1.0,0.26645936963063815,0.7103998395682566,0.24792608095663843,0.765357954683214,0.1590547907589002,0.9572357689621191,0.5556623577918253,0.2426535040298927,0.3894257346482414,0.7168521360593549,0.5672445961000048,0.6989803147483029,0.21109896534681885,0.7255779615258828,0.8487326001900992,0.6267498798817748,0.5169333558041215,0.5258321572975757,0.45326628652846085
Frontal_Sup_Medial_L,0.2998071807820421,0.11062183715714462,-0.18625809346478947,-0.5166322523770034,0.2757828707535531,0.034342797702184645,0.614469735672125,0.15373532146050137,0.5163383035052219,0.2468451810765109,0.15014403359409267,0.34519867423918466,-0.25698099141676983,0.5135950961319518,-0.2969646316896368,0.20881231241274073,0.48661252088311074,0.49430572159833364,0.36032521906425813,0.5111879963569014,0.13948329732940565,-0.1582104119052084,-0.3811805688640657,0.2821168418889627,0.37426541081914766,0.8574392620530217,0.12745451811417463,0.21898423448037815,0.5287193443277854,0.10591468599030389,0.44875740855748436,0.17308058452838962,0.30590508211133566,0.2942229807138815,0.6327631106985244,-0.2542568142728277,0.45474641690590833,0.32306423407856183,-0.5559905721374448,-0.038321423478675905,0.26645936963063815,1.0,0.19670931750038087,0.3049624442000922,0.13327434082673403,0.5615731711759743,0.27757778501529085,0.4289261624836154,0.5535591699666104,-0.3915893173409266,0.6940858320134403,0.43772407863749613,0.23438054580301199,-0.3088484342852943,0.10125133772517816,0.26810395139249055,0.22515361052601823,0.27759555680492365,0.28952404738086057,0.18957356228351316
Red_N_L,0.641500618099244,0.5082977140261963,0.05463368298102896,0.16770969195130325,0.766227456724598,0.3561905772985264,0.3224536353403898,0.16920896639871366,0.5300175371178237,0.7852597277139183,0.45703647130043856,0.3902904987649374,0.2726250364953542,0.36694665870187,0.43449844125004977,0.10784508045508535,0.5815810097072626,0.36003471485213845,0.55759698233168,0.5483079916151575,0.21318031871383863,0.47291590249737386,0.18787408877092954,0.7133721738948946,-0.36320931924285604,0.460054505453149,0.7101584080590225,0.6633943228512481,0.45454625833328643,0.743345225079788,0.6352476361610733,0.4330131534541667,0.725806934854158,0.7244948571486876,0.3350143064605142,0.5495236825803117,-0.08607921864704703,0.6799822691691629,0.1443871003300426,0.29070883420317584,0.7103998395682566,0.19670931750038087,1.0,0.5377975967425949,0.733677040150261,-0.11971978330646471,0.7218919147567389,0.3664481733475999,-0.03096873990356379,0.5872913891244301,0.5487317355252826,0.41890389042188636,0.7443505160845121,0.25222794654518654,0.6421662573280199,0.8166611170455392,0.6484963691216311,0.3797045864844541,0.42148941443365634,0.3903836371857425
OFCant_L,0.209759159979191,-0.0003563463537458218,-0.3223554877866743,-0.25810932342765175,0.37818455299844983,-0.004524423649124038,0.07316366077948076,-0.2658591962935753,0.22551731939860234,0.4699159324709497,0.5327715415074774,0.1617902658316334,-0.12406498358086954,0.5907933574671098,0.4239344200919587,0.07448697916185264,0.34866384411147083,0.0667038548128609,0.24936818876335728,0.14395775695708476,-0.17400380469858104,0.1006694927411794,-0.1831109851402632,0.2402623538140317,-0.3805801059504213,0.5023393040475176,0.1396463677882151,0.20044715959228712,0.2532977322756027,0.29715771883306574,0.43909890877970853,0.2676131125196147,0.7158154493089701,0.27584287005647296,0.2643052847751123,0.3547163574163548,-0.13523646024286157,0.3693726239076658,-0.11603834223448019,-0.15257344281217647,0.24792608095663843,0.3049624442000922,0.5377975967425949,1.0,0.26899077434748464,-0.16039750362290794,0.2801576291939068,0.035474402738091375,-0.04128797315959418,0.43214639696014784,0.42204175726510124,0.2837792927249103,0.22967943292324797,0.1892273453629008,0.2584748677686712,0.3306433140282135,0.41429362904825906,0.1422404055359049,0.20813207569594522,-0.08210078229848253
Putamen_L,0.6814248586726175,0.5844441474225863,0.27738518215274843,0.3464020387144394,0.8177928028892536,0.44091139165050613,0.5122600096234717,0.4008711278267419,0.7074977459292905,0.4944937114603354,0.3510547379503623,0.6142733436918504,0.5676542410642423,0.06920540675613646,0.3630837464124981,0.05677090781354758,0.7159544216561518,0.5880512486278864,0.7034560953748097,0.6840569066928551,0.43320751660593443,0.6442228149591873,0.4429024078462711,0.8427568616270158,-0.05897437280079012,0.3796685936525482,0.7539939513989898,0.7753348561702672,0.44991199323571934,0.8220882255321315,0.7472646191976023,0.6231304060159961,0.5920056209077779,0.702183185573055,0.23998297499243923,0.4383127162963333,0.1259975637570048,0.6002090115390445,0.28549498896812975,0.5017366204968485,0.765357954683214,0.13327434082673403,0.733677040150261,0.26899077434748464,1.0,0.10738601687249481,0.7563854335832266,0.596638754181719,0.19814872361229613,0.5606179804970612,0.53499444091691,0.46243490897965267,0.6473051397037345,0.3534749156483878,0.7943536936153069,0.8084057258173039,0.6777984936608219,0.6090174000936284,0.38990354140589234,0.4439910954962586
Cerebellum_Crus2_R,0.2688186624160135,0.16089483827470363,-0.01481946842380154,-0.2428979020364054,0.07624648136055674,0.0014107399782503284,0.6894436435826967,0.28697360333162725,0.37604184619079084,-0.1355140869131125,-0.16742541907028752,0.403080967194478,-0.02698161515931779,0.07869977893530095,-0.3994852805147657,0.09681923573613742,0.46565390061340434,0.5074733963755506,0.17524024126849697,0.41873274141438827,0.22791104924813313,-0.1439997991277405,-0.1826660886384611,0.19939800315986023,0.7385721394346293,0.38943424212958627,0.07133835137789488,0.13805920359364002,0.243739138075911,0.05095247731190695,0.2322214986633135,0.07417939443731426,-0.06813725752298322,0.20294987743371115,0.29584802763728557,-0.2894373236528262,0.8769765335979197,0.22391406617720336,-0.44980602942668124,0.036697311150197226,0.1590547907589002,0.5615731711759743,-0.11971978330646471,-0.16039750362290794,0.10738601687249481,1.0,0.15562571700962727,0.5433982100801661,0.8311132768635401,-0.46370428986417433,0.3402070627262025,0.2167793425020118,-0.01848852091014501,-0.22209742861102544,0.13705181547326398,0.06948215850374813,0.05369166488888137,0.2881537230037647,0.022241127237758843,0.21801672264753152
Thal_VL_R,0.8201596728339613,0.5396509096577295,0.3167751900840008,0.1875397418873567,0.5946109213409819,0.5436086771421146,0.5354639043097906,0.5583470287810497,0.6874480182085486,0.4408436982120967,0.2926655112339549,0.5192215659610121,0.3503566206112102,0.1545102946232958,0.2620231560233964,0.19266408699128582,0.6228479289290272,0.49697944203317396,0.5897488584957106,0.7665200637514938,0.59740613863433,0.5421093447957943,0.30204371420762033,0.8215006001670273,-0.03853503411980825,0.46364242969308916,0.7358868049464508,0.9350135689788989,0.38306554051577657,0.6084798415181352,0.6035978140578456,0.43769913659558757,0.46072509719042776,0.808195987461125,0.38563150814600694,0.3697979533079883,0.17567375523624038,0.6982441159918993,0.2371516407350648,0.5297352323114646,0.9572357689621191,0.27757778501529085,0.7218919147567389,0.2801576291939068,0.7563854335832266,0.15562571700962727,1.0,0.5136013248475478,0.20156339932860526,0.399519722889414,0.6976827814144455,0.5151416850265579,0.7152268222597645,0.21685638485086003,0.6968171515404368,0.8404102553195596,0.6033715836254391,0.5014201174132241,0.4615749091908252,0.4701538277858643
