,ACC_sub_L,Frontal_Med_Orb_R,Fusiform_R,Pallidum_L,N_Acc_L,Olfactory_R,Frontal_Sup_2_R,Thal_IL_R,Pallidum_R,ACC_pre_R,Cerebellum_9_L,Cuneus_R,Temporal_Pole_Mid_L,Precuneus_R,Insula_R,Thal_VA_R,Vermis_6,ParaHippocampal_L,Lingual_R,Thal_VL_L,ACC_pre_L,Thal_PuA_L,SN_pc_R,Thal_PuA_R,Cerebellum_Crus2_R,Postcentral_L,Amygdala_R,SupraMarginal_L,Occipital_Inf_R,OFCant_R,ACC_sup_R,Fusiform_L,Temporal_Mid_L,Paracentral_Lobule_R,Cingulate_Post_R,Insula_L,Thal_AV_R,Parietal_Inf_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Thal_PuL_L,Cuneus_L,OFCant_L,Cerebellum_3_R,Cerebellum_10_R,Parietal_Inf_R,Thal_PuI_L,Temporal_Sup_L,SN_pr_R,Thal_LGN_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Red_N_L,SN_pc_L,LC_L,Vermis_3,Angular_L,Cerebellum_8_R,Paracentral_Lobule_L,Precuneus_L,Frontal_Sup_2_L,Vermis_9,Rectus_R,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,Vermis_10,Temporal_Pole_Sup_R,Angular_R,Thal_VPL_L
ACC_sup_R,0.510269941034088,0.4197035891889207,0.46102795853718054,0.49566059872370827,0.4043301302607958,0.47283090250538506,-0.18684728935988296,0.5427588385031386,0.5937997946998272,-0.07825180157739091,0.3893988315348132,0.4154556711871113,0.5352399283615356,0.5376481322296328,0.6403243878250925,0.6072422287342729,0.19751421640467623,0.6062723171327598,0.32229673039186346,0.5807926126187005,-0.19103575196879286,0.5990951031586894,0.18355651796218278,0.4049190046472031,0.016704788276680635,0.4173876980007975,0.2816317839322131,0.4602501298672566,-0.1806938950465655,-0.05937521226370345,1.0,0.47420535059531327,0.5800774251815339,0.37165225870728297,0.5155377994632963,0.5226490687851463,0.03693347404572455,0.47784547652382464,0.49244919226870454,0.63302114384948,0.6894416357237675,0.1370165728461038,0.5871587646471267,0.1369950687007403,0.45296427342993767,0.41575882903245454,0.3880261669831194,0.5186886007216677,0.6125488373390989,0.5804412853161308,0.48999068935902546,0.08543444151577816,0.5812170011668347,0.4617334873181196,0.37791827647388465,0.39695088557081887,0.638900338138033,0.355482092628736,0.164702468295047,0.3250055718111679,0.5611374091687514,-0.20489564616796177,0.39553278824674437,0.5421079907482454,0.06796450860270167,-0.23793127939982658,0.5197254831476442,0.804477870367206,0.4709837577080339,0.41080657143990934
Fusiform_L,-0.06701679303162464,-0.19304740986360408,0.7097221043484576,0.5887074915665182,0.5960904295025952,0.3133993079121044,0.5182783173692226,0.7496753248102771,0.5543731947980816,0.40256847363881937,0.642252532999802,0.33099179156056296,0.10566966082948752,0.4142991565332404,0.6589880135087998,0.5867393512031072,0.6774130654577022,0.7575786261389854,0.7903016599645657,0.7803881312072795,0.42109149483131975,0.6834093038032453,0.4720114207983457,0.6043812996510416,0.41873274141438827,0.49761189408174644,0.676578096757683,0.24593646466566363,0.45973020184737134,0.5016022588721412,0.47420535059531327,1.0,0.8492948372323543,0.016762631827377524,0.5082674178985153,0.8242437679472627,0.45132586729260876,0.14162540458807785,0.5096289400018478,0.10367808114071483,0.7928870083498217,0.3833996711255356,0.3218993171455179,0.14395775695708476,0.5586892534447542,0.6103808402249926,0.017017049031081543,0.6789613943350069,0.775519149778994,0.6986146960493097,0.7184611516358063,0.46107974182879813,0.5634711911164754,0.5483079916151575,0.4940879811977168,0.44711676264154027,0.642630023464541,0.1857866013862283,0.6291239373633659,0.01424315717269853,0.4033272826620678,0.490350540088254,0.4796604204917517,-0.06711900864493114,0.3342925354009345,0.45855300829659557,0.5594733975333779,0.5787801797814497,0.2833274811751134,0.6403880157216274
Temporal_Mid_L,0.013796872970152052,-0.11059611428713803,0.7401714475789405,0.6265379888472881,0.5933591117612617,0.33382063958217373,0.4359998210474942,0.6638183894269084,0.5595428476814013,0.16260565031981722,0.6732192393474967,0.45499088740290033,0.15840782763731573,0.6503166449619894,0.7250438977088063,0.597997953236186,0.6333197252840096,0.788366052321216,0.7525218714275911,0.7785511720739622,0.19749504390220793,0.6398030563749258,0.4633365109381386,0.6075406331875649,0.33499872341657067,0.6915158437785404,0.6418178335637247,0.4045687367526361,0.3207246959245954,0.36799133940234363,0.5800774251815339,0.8492948372323543,1.0,0.07959485705291876,0.7213213769980166,0.8874558046660593,0.3889586258918114,0.3192384261499819,0.5030642905693835,0.17493057510864043,0.8960341342616587,0.3536658254246241,0.5213026261097222,0.15189263659537697,0.6189686010997597,0.7103986773317639,0.21117248709106007,0.6704121733644681,0.9466358448435496,0.6999080403520818,0.6369614277468643,0.39225727361009927,0.5627886422469257,0.588864871959448,0.4769544050015849,0.4704009123638018,0.629710287926067,0.3424277617656217,0.6025500492760538,0.09154804500246808,0.6051117437318678,0.4024296043955857,0.5472113491393664,0.043808350725391736,0.30844362902542766,0.3342536328113021,0.6429683473342425,0.7561022383293768,0.4284640869521967,0.7110806767921248
Paracentral_Lobule_R,0.21769560941669455,0.15422213475702834,-0.13926516586832569,0.03426232596204472,0.1002418825018936,0.08079859865092429,-0.4925728614069921,0.07098100790626384,0.09802912932878681,-0.26624217729908295,-0.15781348891713848,0.6834902168966929,0.4418336373668379,0.45329189508143986,0.2053384373633129,0.24730706752515116,-0.24079248562284883,0.22408182323093512,-0.09368841228479298,0.2886950002901016,-0.3449014773792063,0.42720611179973556,0.09431449831435709,0.3423477578011312,-0.44980602942668124,0.22041182932341896,-0.023150776818660814,0.5878908661394887,-0.41738763639523596,-0.1802336668715009,0.37165225870728297,0.016762631827377524,0.07959485705291876,1.0,0.17593405520434094,0.03971737916333886,0.09546009693809347,0.6387007903178138,0.03765072225420022,0.2217002909964744,0.19822219095445945,0.1871909254873935,0.5149906703236024,-0.11603834223448019,-0.07844653301082533,0.11278136629087462,0.4256806218453227,0.2571521620321259,0.11395134848395118,0.402868390567945,-0.029781342477823575,-0.19216011224733107,0.06210743762963741,0.1443871003300426,0.2014852729642675,0.262616852436577,0.1546334752363072,0.6794969807214403,-0.3672892984930689,0.6763119292674938,0.5101185955796461,-0.5127912153681757,-0.07484943164699527,0.30390123688778026,-0.30931373356058983,-0.5307573260135265,-0.009159073659504175,0.15510432700703952,0.7160104464215652,0.26747559546724
Cingulate_Post_R,0.1368633887185588,-0.02144521720504249,0.6869693138595343,0.5619869600212707,0.37479554217387745,0.21517719150388942,0.2210545372855598,0.4039489834324399,0.5522458921625626,-0.026433816892269195,0.5887325570700371,0.5543658171675012,0.28941580568378356,0.8846150399933159,0.5232729515554664,0.5278432016546247,0.4351663033846178,0.6004396333765979,0.6836731460386043,0.5647168026901176,0.0021070595535889456,0.3779057025575094,0.37724048244670283,0.41187982507683696,0.1032447181408945,0.5209632834105266,0.41039993404128444,0.3602996348898414,0.05096259605829124,0.10267274191806719,0.5155377994632963,0.5082674178985153,0.7213213769980166,0.17593405520434094,1.0,0.639280515619767,0.15289705636240125,0.34670345080436143,0.36703147925418717,0.14665562513486077,0.6893247114156368,0.31200647807316634,0.767708799234426,0.14504776449752982,0.7271177714196111,0.6566645962016664,0.3299494354878942,0.46672732007950374,0.720687293352678,0.47055211465026464,0.384271609467507,0.09069865266068922,0.36697380942740687,0.4608252817666089,0.41913747490188036,0.46331964861241154,0.6539799338595585,0.39244482815401444,0.39603683267208284,0.15920866446877224,0.8175755901468843,0.1424560232187878,0.5381449847503376,0.14686290114445558,0.11504627753083448,0.12772031494686922,0.6674189232687865,0.6181639736134987,0.4539701000215278,0.5201346125000511
Insula_L,-0.10358792824684943,-0.2840763137348487,0.7103024788103236,0.5194099297608289,0.4752963361109677,0.37824973418517754,0.5543014765319707,0.5787496323268433,0.4650878785222326,0.332527237282641,0.6459666379218874,0.3152705741914958,0.01605884502701573,0.4994860881122511,0.8135378653023656,0.48515061418617417,0.5942600619349854,0.7449639770399781,0.7094949933049514,0.7328309258167246,0.3523638902596967,0.6412481391892833,0.40502162708286654,0.6302149222268376,0.37604184619079084,0.6822560472176331,0.6137652194096708,0.31985947850726215,0.37795917403005663,0.43484240155057713,0.5226490687851463,0.8242437679472627,0.8874558046660593,0.03971737916333886,0.639280515619767,1.0,0.33811423095740956,0.21650879596213302,0.5329844228535973,0.03373756578735761,0.8721146366418288,0.3446421310660255,0.4068847749991617,0.22551731939860234,0.5318635066673038,0.6018221771192132,0.08733338648593314,0.7023768352777215,0.8528395042581843,0.7168874481019276,0.5379624706741762,0.4268932646161129,0.5563731666137378,0.5300175371178237,0.42127917019801653,0.5049054760300737,0.6329440990102864,0.18231357818391755,0.6209929168933999,0.02968329896625865,0.45078798168936307,0.5267910374980292,0.5080430409290493,0.005358355061852213,0.3406855094606858,0.47141159878394867,0.6515850427697787,0.6513035247163277,0.26616481061002367,0.6707199642630793
Thal_AV_R,-0.10609712496147718,-0.10681851344183399,0.015138721030593844,0.08548309668920508,0.5308521167717604,0.12740073027081103,0.2830599828934183,0.4757604407099339,0.20911232724068693,-0.004473229017438102,0.20622081642923817,0.39878067638365383,-0.04522650660576363,0.2672569056871876,0.11838937443001381,0.10934316656301085,0.2750948544719682,0.2740102687507305,0.3525819832840807,0.31345725659142654,0.041135967380194614,0.3494948793009919,0.2511525130812315,0.23876852241955285,0.04227523895257962,0.3546364216423274,0.7378677761792747,0.48979311891111854,0.17019685250508693,0.4712959298605897,0.03693347404572455,0.45132586729260876,0.3889586258918114,0.09546009693809347,0.15289705636240125,0.33811423095740956,1.0,0.16084752633390595,0.176848076429658,-0.29644691200575113,0.18140045903765972,0.06424237760331514,0.235945385118169,-0.03854605819088965,0.07968843853203762,0.2380787076724684,0.3124534650006075,0.16295833394958517,0.2549292637760591,0.2742795535739268,0.46692994300363955,0.04467216684464608,0.15984107512614626,0.2345290965714663,0.2652265555779209,0.2612378510515816,0.11863683262838005,0.442058165422355,0.1541883086736624,0.08703179281629923,0.21774031894665913,0.2589833497901498,0.12319707652367397,-0.3701289392428372,-0.007184833595968094,0.13457834364686724,-0.09419348121340015,0.03198095657003936,0.3267464424084902,0.2965608906431053
Parietal_Inf_L,0.22402469201550432,0.2832095177793814,-0.014257357760710408,0.08657550576402938,0.1670617248118848,0.08646565746832442,-0.2651579264522385,0.06748857997778597,0.12300268639168012,-0.40646888532444403,0.13515232480189637,0.6257308351864941,0.20756063812597125,0.628479143210573,0.19715129458345748,0.24474032305489324,0.11469560759829939,0.24238130358583473,0.10852090199303412,0.2668610717011624,-0.4700816627860854,0.35047417602830705,0.04321112260521757,0.26911613262784884,-0.1640522468814086,0.5310466270421761,0.15698021847264246,0.7689975292905761,-0.18640601637979,-0.17307950291550087,0.47784547652382464,0.14162540458807785,0.3192384261499819,0.6387007903178138,0.34670345080436143,0.21650879596213302,0.16084752633390595,1.0,0.047601648946161354,0.30080684580216915,0.271605825599651,0.14104587574009897,0.6407256332053836,-0.1640892807878684,0.20160651067311963,0.3378071638975724,0.6055954952440036,0.195675133630518,0.3343999161176907,0.36703288269588397,0.029040686096666254,0.1317945992139892,0.11068587989612862,0.10429046741580976,0.07229997919513566,0.2904944379510719,0.2969952202891671,0.6665346935690866,-0.05235666741502476,0.6252627394946288,0.6879641195144292,-0.28056799199681565,0.2800092931467223,0.3092111182167213,0.07392269674858117,-0.38368305100726746,0.20182327712392834,0.3522861961941214,0.7881120643152816,0.23587285604584973
Frontal_Inf_Orb_2_R,0.46979432187474834,0.28751721653351126,0.491208990494422,0.634114965824327,0.5018895982278768,0.5449248070340268,0.1726250869149679,0.5579412939594269,0.6968753278004202,0.2939526338833375,0.3967232927962628,0.07708842522045967,0.5141555143522032,0.26703633734170523,0.7028097340290029,0.5547197600308797,0.139456406473915,0.6673062224951176,0.3306331660248129,0.5167111634149963,0.2384189889094538,0.4162644050001662,0.22973484248307094,0.07231169285298847,0.05369166488888137,0.2814552403298132,0.47360878850927474,0.10096253290602261,-0.11742052000873383,0.4800787889615073,0.49244919226870454,0.5096289400018478,0.5030642905693835,0.03765072225420022,0.36703147925418717,0.5329844228535973,0.176848076429658,0.047601648946161354,1.0,0.4042068023978872,0.5807215248777537,0.12026156724892019,0.21603973857245423,0.41429362904825906,0.4720605662121773,0.3688382202684314,0.19045252076106145,0.41757619720308686,0.5392193030774569,0.5318031790005961,0.6706854442074839,-0.08908773900133364,0.9057219047495074,0.6484963691216311,0.5816593098637973,0.4831250932867368,0.5553786605666339,0.04069850298388488,0.227222317261593,-0.013649564350291639,0.2320906680434295,0.14882361027602717,0.28434889713493483,0.35212171478821935,-0.0629206811516941,0.1551776054599857,0.3994664181969009,0.6399119106377025,0.14501341879564264,0.40213953600938473
Temporal_Pole_Mid_R,0.6293801252165023,0.6573620565737647,0.24675313044248592,0.40148546972484006,0.18018227064836465,0.3886615417128167,-0.45269021473319354,0.2511084969538277,0.5086192765986967,-0.19974307827094023,0.12086168203248887,0.08436908249504202,0.6133736726376098,0.19527508079378283,0.2858830105337877,0.49390841629864507,-0.007422254638301564,0.33064894144970924,-0.011586663566806668,0.26369873901076807,-0.2996413848498767,0.21085062347385716,0.033590330095441816,-0.05961592127086507,-0.05172686373061455,-0.009962374213343398,-0.0704200535844148,0.13586724078033754,-0.3392766511349325,-0.1491232002395434,0.63302114384948,0.10367808114071483,0.17493057510864043,0.2217002909964744,0.14665562513486077,0.03373756578735761,-0.29644691200575113,0.30080684580216915,0.4042068023978872,1.0,0.3012799583408422,0.06511537072831929,0.2799193657570343,0.0852169789862834,0.2551693661884794,0.21421196363773767,0.2576526777225466,0.10814889524716462,0.22766631944038634,0.24762192750741713,0.29846800040142796,-0.015916916554349528,0.43721654760107337,0.3362399834204901,0.17573153349920764,0.21718447073764416,0.318335499401768,0.15335160131142475,-0.06600634192108873,0.23738457004875702,0.2695626406922575,-0.44260572472619314,0.1337713356631359,0.6697679945838484,-0.007102515949885185,-0.4358316513169857,0.2765573125111702,0.6244174502250839,0.26436084522652326,0.09906405783637673
Temporal_Sup_R,0.09074975199974458,-0.08285791414889503,0.7850718250453994,0.6725733473280416,0.5463564649759003,0.4408783501327861,0.2963136114168542,0.6745788490641715,0.6300755194781896,0.28246248499450854,0.5985909583519425,0.39839793325350664,0.27385842432407326,0.5643324668934435,0.8543991588384815,0.7227509639851989,0.5152831291849098,0.8241249771284059,0.6768601776241747,0.8415254526574442,0.25500556618108283,0.6951264157595964,0.43153246115501603,0.6558549438278243,0.2970693235162873,0.5189196424190385,0.4892976149623147,0.2819387917795746,0.21347581311642216,0.2755157122464213,0.6894416357237675,0.7928870083498217,0.8960341342616587,0.19822219095445945,0.6893247114156368,0.8721146366418288,0.18140045903765972,0.271605825599651,0.5807215248777537,0.3012799583408422,1.0,0.34411315444316487,0.5224151709484709,0.2011574094523357,0.5491264809116668,0.6298348303278024,0.10610079193880928,0.7564975817140442,0.8724062119915265,0.781100615811735,0.636217907644623,0.29378149464810055,0.6313626521476359,0.634683511031859,0.5108484445246138,0.4737541440931062,0.6552642915155803,0.2667138944821474,0.5252492616876507,0.12089404518969382,0.5403021729336142,0.26163552397377565,0.4484549578981533,0.2447342267703745,0.23427494900707702,0.2425267700769887,0.6757177824993273,0.8039952696195825,0.3828127094187212,0.7026517604278251
Thal_PuL_L,-0.14478129558377872,-0.2566239474871216,0.3573516296324299,0.2565928975583092,0.3026856749933574,-0.06623540824073028,0.18512930843912523,0.25542976925854405,0.24651958132606708,0.18274099051579434,0.18502245321514646,0.20578012375575683,0.10665708030589062,0.28546627429963783,0.27167647796431377,0.4283018809829994,0.19845382479745857,0.495716046278351,0.3216834798992297,0.49862712343769094,0.2538998155561213,0.3344977767793754,0.4627603532757388,0.45021591021193197,0.07197186146748204,0.24375890104172498,0.0862129255506844,0.058083757762730504,0.08409417680696238,0.15817667313939504,0.1370165728461038,0.3833996711255356,0.3536658254246241,0.1871909254873935,0.31200647807316634,0.3446421310660255,0.06424237760331514,0.14104587574009897,0.12026156724892019,0.06511537072831929,0.34411315444316487,1.0,0.2086527867910784,-0.008367613902996767,0.24665305151055844,0.35388520718195016,-0.07557304007677346,0.4704390437241824,0.38990300763839303,0.3989768869496839,0.12528426379618185,0.1723590426078269,0.12881392047614362,0.3215101239750306,0.27296939121050695,0.29311088914158084,0.30734777429169535,0.15834333158338162,0.24628639113841144,0.023818194439712656,0.27426186347543074,0.15950993370525718,0.08277599901380081,-0.052763575050701804,0.010654771246785325,0.18986948137227116,0.28721409882032384,0.19293245107328572,0.22412341268842575,0.5691788416964463
Cuneus_L,0.19295174134800183,0.2134374178537899,0.3303034515160685,0.30253175443227587,0.3182158057449404,0.1875830789115281,-0.1782885226120158,0.3136589475590479,0.4226464707241082,-0.3194846141997261,0.35238735584163194,0.7832210513267005,0.3332529528425046,0.8824846809153786,0.35209118294520564,0.4614383394636012,0.2936803315329206,0.4394602697445517,0.44154136949470124,0.44905065335752153,-0.34884268296676757,0.4182810899741359,0.2547241009845172,0.41066239099368024,-0.02698161515931779,0.4106390795703909,0.3218515143350625,0.6647144625320741,-0.1259905950469542,-0.11840222342599212,0.5871587646471267,0.3218993171455179,0.5213026261097222,0.5149906703236024,0.767708799234426,0.4068847749991617,0.235945385118169,0.6407256332053836,0.21603973857245423,0.2799193657570343,0.5224151709484709,0.2086527867910784,1.0,-0.12406498358086954,0.46941069209409514,0.5096132003970266,0.5906492215583568,0.3440011661768922,0.5006673396229117,0.44733691894672695,0.24419347583455137,0.07335342585401573,0.20971949759241004,0.2726250364953542,0.22515021027631665,0.42490313542630964,0.45095295390237283,0.7403031394033601,0.14202361120616425,0.4365555568019029,0.900769059620125,-0.2608105268384596,0.3951247637839909,0.2321834636132971,0.08329775960176503,-0.29222883655689214,0.4414018124292152,0.49528438169161626,0.7369667738718533,0.3483241050362229
OFCant_L,0.4239344200919587,-0.1055827339664543,0.34866384411147083,0.37818455299844983,-0.0003563463537458218,0.25513648031085,0.3256360058399012,0.20926512882308665,0.29715771883306574,0.15241281060295842,0.22783385272451379,-0.1831109851402632,0.43214639696014784,0.023571490831595637,0.20743877705634323,0.2070587155252881,-0.22964807708969376,0.3306433140282135,0.0667038548128609,0.18155047328735743,0.1930839902952294,0.1701334620798419,-0.08210078229848253,-0.17400380469858104,-0.16039750362290794,0.20813207569594522,0.17737731159369347,-0.17772179572608512,-0.247313527935923,0.4076730256042701,0.1369950687007403,0.14395775695708476,0.15189263659537697,-0.11603834223448019,0.14504776449752982,0.22551731939860234,-0.03854605819088965,-0.1640892807878684,0.41429362904825906,0.0852169789862834,0.2011574094523357,-0.008367613902996767,-0.12406498358086954,1.0,0.24876842598532387,0.09385467227323725,-0.025196637352263684,0.15981643333072032,0.29166322432546515,0.1396463677882151,0.27584287005647296,-0.37755794536082093,0.4548099894025236,0.5377975967425949,0.5849332412782471,0.14301554154109836,0.3156854412426985,-0.25810932342765175,0.021831005652168074,-0.09793416542880909,-0.04971175815581731,0.31640962661582506,0.06981276084843734,0.1892273453629008,-0.300038782162735,0.29279229140843993,0.1617902658316334,0.2584748677686712,-0.13976884445063575,0.22967943292324797
Cerebellum_3_R,0.23936461794745223,0.05263649511687746,0.7777364494923515,0.5944840602502318,0.31518821532811486,0.14208086161034564,0.36126329649035016,0.4280661393279085,0.5679891857123653,0.10985685936366485,0.7848841819225617,0.28426190451707983,0.274531411439418,0.6080821335164022,0.41060963207237267,0.5152577110330792,0.5909873822178147,0.5373785595277281,0.7779723327253147,0.43261631934928135,0.14950271956530495,0.2885271606681522,0.3823310169386322,0.1985728395197579,0.31770333744355894,0.41678260109513726,0.39483464451166966,0.13552571545921838,0.22910365018854303,0.1783785410046477,0.45296427342993767,0.5586892534447542,0.6189686010997597,-0.07844653301082533,0.7271177714196111,0.5318635066673038,0.07968843853203762,0.20160651067311963,0.4720605662121773,0.2551693661884794,0.5491264809116668,0.24665305151055844,0.46941069209409514,0.24876842598532387,1.0,0.7589692449090429,0.20888417469734713,0.32193792319790393,0.6553935748812573,0.36625836141742846,0.47126928063699297,0.18736038896912732,0.42133948441022195,0.4261337318455491,0.41751562056452357,0.4791362050969559,0.6917264319702429,0.12167837118294941,0.5492497543326941,-0.013857549457589153,0.6119658110117566,0.2909116569682209,0.7270840825968925,0.11072117834906897,0.31788588243589133,0.3087607641611904,0.7775380702028547,0.5465051511835423,0.2655543622373964,0.36346531710080804
Cerebellum_10_R,0.1120526311055122,-0.01697839428186707,0.7095749492032329,0.5732021515381257,0.4699841361932047,0.14307201920799598,0.2640974507832058,0.44489486141414875,0.5214772802326001,0.09527320300265306,0.8395419142524165,0.4797035161695887,0.2243692042381348,0.6431347081072791,0.45713848323285705,0.513054489071512,0.6347691515924703,0.6226465710198387,0.7276266403523484,0.5583676581144298,0.1180750163178759,0.3800172533005825,0.44273874530667967,0.3725367730450848,0.35384205355354637,0.477397551648808,0.44646806040303677,0.32607116459657665,0.2678429700315542,0.22074884028327235,0.41575882903245454,0.6103808402249926,0.7103986773317639,0.11278136629087462,0.6566645962016664,0.6018221771192132,0.2380787076724684,0.3378071638975724,0.3688382202684314,0.21421196363773767,0.6298348303278024,0.35388520718195016,0.5096132003970266,0.09385467227323725,0.7589692449090429,1.0,0.3345590521508669,0.4011673760429481,0.7092185324106656,0.5285012131093858,0.4497163407033591,0.2361696847526057,0.36216141288875975,0.4626241717579971,0.44044019378146665,0.43439961317652853,0.4943486975469078,0.3829065392145422,0.5877822037236877,0.11500207921857576,0.6608846223771975,0.22030813238494254,0.7642465131524618,0.0625586769133261,0.4134157131670017,0.20777167025072427,0.7327707839482791,0.4969182199949265,0.5471009907563166,0.5323531168087599
Parietal_Inf_R,0.4343644422008283,0.46827294349342047,-0.1051539701414456,0.14024095371720163,0.2202334614434742,0.2052990419109885,-0.329935442222824,0.0182651191894721,0.26094729024852154,-0.5474111837934291,0.11438507497857212,0.6519767430209912,0.4090107631115674,0.5941556109408314,0.11588292841265757,0.04814575757361026,-0.06147891007710187,0.13857475141833273,0.062268932398185865,0.05306147411814619,-0.5854724686052535,0.1976167905402322,-0.050073744660837395,-0.01786140962066186,-0.3498358962009176,0.37730981804911917,0.3082631605740921,0.7514702166123998,-0.3698313834457422,-0.057065793468237376,0.3880261669831194,0.017017049031081543,0.21117248709106007,0.4256806218453227,0.3299494354878942,0.08733338648593314,0.3124534650006075,0.6055954952440036,0.19045252076106145,0.2576526777225466,0.10610079193880928,-0.07557304007677346,0.5906492215583568,-0.025196637352263684,0.20888417469734713,0.3345590521508669,1.0,-0.03721308896499687,0.2016809648267395,0.1754932256896082,0.056855130307187265,-0.1482492298074312,0.17305652313160286,0.15395765973073272,0.17806606699515934,0.3962018351690926,0.2651383436714683,0.696477254460813,-0.2427345621976497,0.44625244337864794,0.6048256676642461,-0.3922958227913852,0.22810129146784608,0.31909582570663364,-0.11774525913094114,-0.4879081260843768,0.08646926400732992,0.2897905807518692,0.6989305041002781,0.08066670434247054
Thal_PuI_L,-0.02121878264569038,-0.25897564828339514,0.5665385694012914,0.42422988196050837,0.3298866133804618,0.22827388847973418,0.2842014600781317,0.6687405819111808,0.3526462347290405,0.394958421521414,0.3945573683015399,0.33023042002676944,0.19899486680432912,0.4118183121671591,0.6710146519894326,0.5774475500063136,0.26589267507457004,0.8066089739261462,0.46215223889595053,0.8235863676977702,0.38311694675279273,0.8363510543921613,0.419728718975064,0.7415853910996129,0.10481500026849042,0.5063478642431106,0.34090899981844913,0.27644118700746917,0.06831837126566591,0.2957152491796687,0.5186886007216677,0.6789613943350069,0.6704121733644681,0.2571521620321259,0.46672732007950374,0.7023768352777215,0.16295833394958517,0.195675133630518,0.41757619720308686,0.10814889524716462,0.7564975817140442,0.4704390437241824,0.3440011661768922,0.15981643333072032,0.32193792319790393,0.4011673760429481,-0.03721308896499687,1.0,0.7130851241420798,0.693542078319752,0.4934902563774492,0.18322039281200792,0.5124421781396075,0.5440341132995812,0.4445377722092635,0.3646100705792953,0.5615243198322571,0.2046564252524529,0.34675632485322944,0.0675540553137333,0.3610570174095127,0.26794870033251067,0.2685450189489184,0.08258261514103897,0.0254262464622724,0.2830466266198925,0.4624842360359742,0.5268635970085958,0.3025604390883494,0.7901960485362457
Temporal_Sup_L,0.13064008353583667,-0.09201362212056047,0.7731548337830167,0.6541758289914221,0.512504046354421,0.2928472776859636,0.4235561938695899,0.6499709543746635,0.564859272096693,0.15564842632284115,0.685492365661877,0.4118404162871293,0.26199870371968864,0.6650047528453591,0.7205706898582644,0.6335489914578999,0.491790925072891,0.8263419969708561,0.6750845983085552,0.7893777482221219,0.19905767787372133,0.6666570083781966,0.4698151938281569,0.5676931992517158,0.24568653098847806,0.7520090810411815,0.5297617197916175,0.37891147364588734,0.1739273888449156,0.3603669459195103,0.6125488373390989,0.775519149778994,0.9466358448435496,0.11395134848395118,0.720687293352678,0.8528395042581843,0.2549292637760591,0.3343999161176907,0.5392193030774569,0.22766631944038634,0.8724062119915265,0.38990300763839303,0.5006673396229117,0.29166322432546515,0.6553935748812573,0.7092185324106656,0.2016809648267395,0.7130851241420798,1.0,0.6922671018000063,0.6061289378374797,0.24512309738835206,0.6094497728674128,0.6692120053094657,0.5600738914385825,0.4352557606112647,0.682806805976761,0.28311328199872204,0.5465045452731736,0.08211071949273292,0.6119018881812663,0.4044014034098229,0.5771862903956518,0.1427731294561692,0.21328719939264118,0.3310080905887312,0.7167101284693663,0.7763401186586447,0.4294511849272355,0.7513862680525906
SN_pr_R,0.041179962602330575,-0.0819969227709121,0.5253350761077291,0.5654635716202534,0.5120121948667287,0.3728539826380584,0.14121506263246444,0.6238874436075162,0.5568680950513675,0.23466003163077354,0.3737117271821516,0.4675581334955539,0.31000763970194906,0.4854602348157811,0.6942917269698146,0.7039748391879632,0.35736931644674075,0.8069074809479482,0.4897728835473186,0.8337149497423558,0.19363192242332097,0.7133204427884401,0.44681397243444776,0.6054721101674481,0.07133835137789488,0.48142956748007304,0.5320937367102122,0.37442714722541054,0.062399399492583045,0.3026205686269657,0.5804412853161308,0.6986146960493097,0.6999080403520818,0.402868390567945,0.47055211465026464,0.7168874481019276,0.2742795535739268,0.36703288269588397,0.5318031790005961,0.24762192750741713,0.781100615811735,0.3989768869496839,0.44733691894672695,0.1396463677882151,0.36625836141742846,0.5285012131093858,0.1754932256896082,0.693542078319752,0.6922671018000063,1.0,0.5829586599893392,0.18898708565665504,0.5517742041170733,0.7101584080590225,0.5138514987247573,0.5237103834280337,0.5562339354993665,0.4156429612561998,0.27350487659398404,0.24482854864339473,0.49616263549795747,0.12816887793859844,0.27123582303173016,0.16153081842658765,0.027822506435149073,0.10375573495029718,0.4858572957362351,0.6203099802849741,0.4983255289630113,0.7566822477650275
