,Cerebellum_4_5_R,Temporal_Pole_Mid_L,Cingulate_Post_R,Thal_PuA_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,ParaHippocampal_L,Frontal_Med_Orb_L,Thal_PuL_L,Postcentral_R,Vermis_9,Thal_PuI_L,OFCpost_R,Cerebellum_9_R,Cerebellum_7b_L,Temporal_Sup_L,Frontal_Sup_2_L,Cerebellum_9_L,Frontal_Sup_Medial_L,Fusiform_L,Thal_LGN_R,SupraMarginal_L,Precuneus_L,Fusiform_R,N_Acc_R,ACC_sub_L,Vermis_7,Calcarine_R,VTA_L,Temporal_Mid_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_R,Thal_MDm_R,OFClat_R,ACC_sup_R,Thal_AV_L,SN_pr_L,Olfactory_R,Precentral_L,Occipital_Mid_R,Thal_AV_R,Amygdala_R,Cerebellum_8_L,Thal_MGN_L,Precentral_R
Frontal_Inf_Oper_R,0.6750343507715749,0.21021444408650833,0.6491560044205116,0.6811290739420451,0.21739579613503382,0.6253143396433323,0.7797659793687594,0.004107727355326099,0.3415950885940188,0.5872815312583771,0.48492010413299746,0.7335529030616315,0.5767493325214982,0.6896538289212906,0.2512902795931066,0.8306930771593856,0.4920051561266353,0.6441296438802694,0.526600871238992,0.7978276229498724,0.6418138051224436,0.1897834109038784,0.43197944002971833,0.7607411240593479,0.6029639847878783,0.06631598549207686,0.07481296790770826,0.6496986563515156,0.31621081205045964,0.750629677190921,0.7167433168342916,1.0,0.5878180012723326,0.5685864086282885,0.5369712955692001,0.6850685619309823,0.7348996239598313,0.33589797362542245,0.5561489303408422,-0.050838328302068046,0.2616575835538528,0.5317349125708003,0.36144358036267715,0.40471723632765066,0.6639301048919183
Thal_MDm_R,0.33695946010284217,0.12215871012206321,0.42923361043722685,0.8065553668402162,0.12348075612263307,0.32290538091571386,0.7219995959424317,-0.08629293253080064,0.44473842757472115,0.6122274853445746,0.2642536826192385,0.7514066770336526,0.2500763611543913,0.4405991456034548,0.2242996361772113,0.6432118878274901,0.1270362732718202,0.3463074997091698,0.07168655741135808,0.6947719060881872,0.4544839910187448,0.5544620468573237,0.5122808642313286,0.3879439196172851,0.24820351238665123,-0.13210150168237317,0.04566978316611149,0.38914391216655275,0.6685388250129807,0.7028022552585041,0.23812373714973697,0.5878180012723326,1.0,0.22021506547936548,0.4955741787703232,0.49382659592365374,0.5086577513085337,0.1566553491863064,0.40364181585412995,0.4938354247190422,0.5098147780351014,0.48205357833783363,0.1492176621995857,0.22763875458740937,0.5801742723602009
OFClat_R,0.5131653514403246,0.5309807603451857,0.44420620254502224,0.3330740758239302,-0.21825622637834527,0.6655987033166574,0.6031088894842965,0.39867325975785917,0.17501548953138418,0.5281132190504637,0.28630310496114747,0.32340531308156956,0.5230651625239789,0.317642117624079,-0.18390842615619368,0.6008512636604149,0.305497018966866,0.4716328448250921,0.30590508211133566,0.41967370794804143,0.5230077700025791,0.11418506230072253,0.3002491466814163,0.5282619026189032,0.5834586221510536,0.46955695492984506,-0.2877706054330371,0.33614511928401014,-0.09542586850857558,0.4510898328994343,0.5337631902610626,0.5685864086282885,0.22021506547936548,1.0,0.3185045905846065,0.450786212787614,0.588045052345138,0.430409971979111,0.3691199754081104,-0.1425188435496291,0.2405794660268414,0.5154068639175491,0.11367562712174542,0.6535720627566242,0.4698770554714296
ACC_sup_R,0.5455160205829921,0.5352399283615356,0.5155377994632963,0.5990951031586894,-0.1806938950465655,0.5812170011668347,0.6062723171327598,0.2849412312842778,0.1370165728461038,0.49741000135401725,0.39553278824674437,0.5186886007216677,0.4996397328842765,0.3316011990967086,0.0865182329039747,0.6125488373390989,-0.20489564616796177,0.3893988315348132,-0.10872996221222238,0.47420535059531327,0.48999068935902546,0.4602501298672566,0.5611374091687514,0.46102795853718054,0.6706527327184498,0.510269941034088,-0.03408482193410319,0.3052682379775523,0.16451339873367074,0.5879754055570879,0.1394269525832165,0.5369712955692001,0.4955741787703232,0.3185045905846065,1.0,0.5339721515978927,0.4851254445873183,0.47283090250538506,0.06927497010118576,0.19899239402809318,0.03693347404572455,0.2816317839322131,0.18082820737210073,0.1675258354691778,0.243244760189342
Thal_AV_L,0.5318401324100117,0.3378982847251226,0.32994448505260665,0.6723588708256422,0.07286769211883334,0.6695852817882914,0.6739568359895207,0.25111255672262367,0.12404055366849924,0.49083431114023646,0.4617811257320783,0.5977344986161978,0.30300487913802476,0.5531843939540082,0.21022147398980773,0.6768277426936179,0.3279376994390331,0.5702312539951319,0.36523110334163783,0.7010930128968316,0.7975821829641311,0.17479821364170475,0.24019562575856648,0.5699798870108967,0.6621619295173363,0.2933731770654338,0.05585088981895584,0.42230675018016645,0.29502533189785735,0.5921306279444523,0.459300451722273,0.6850685619309823,0.49382659592365374,0.450786212787614,0.5339721515978927,1.0,0.48092103774656475,0.25987608020869246,0.33707481154091323,-0.04052159538852771,0.32927117563098285,0.4691459804279945,0.3204646349108723,0.346782975777343,0.49955041938249556
SN_pr_L,0.6556202976421056,0.39075934956704245,0.6987432517160593,0.5041419520384193,0.05613002068041454,0.5555998000922835,0.7513669057680116,0.13130906386928348,0.38220954382740596,0.5045410158276905,0.41758423820385787,0.5323904526579399,0.6047387235364913,0.5440160612921513,0.057214613118665485,0.7823336580951743,0.2689886145778966,0.5385094838017296,0.24638872359062003,0.6752253333587641,0.5653841786473925,0.2577510886413392,0.5443933353045838,0.7185708599723512,0.6061789675368084,0.17380302926902608,-0.056715272555218826,0.6042784112475638,0.19471430336070514,0.6600939715913979,0.5191276396655573,0.7348996239598313,0.5086577513085337,0.588045052345138,0.4851254445873183,0.48092103774656475,1.0,0.3474793418559889,0.40873034172573514,0.10814031480749552,0.19721163547666923,0.48214196223214745,0.17479473722206268,0.5059139124249645,0.5169783762959531
Olfactory_R,0.2699925156953092,0.4335375061251843,0.21517719150388942,0.2683509358573339,-0.15490585607761215,0.5700614959090358,0.39332000297492953,0.22017122333449887,-0.06623540824073028,0.22083961229760343,0.07110267893913513,0.22827388847973418,0.6129959665279429,0.12293219170497229,-0.17181409609571208,0.2928472776859636,-0.06318509490801567,0.17378139531003076,-0.03720170127885707,0.3133993079121044,0.4958648419506213,0.1726928338301777,0.16456680009533328,0.28511206492419405,0.47279454162569723,0.42227577317316906,-0.18128467426429318,-0.0050290054857700635,-0.19974391083891896,0.30430220060839,0.09623288674776898,0.33589797362542245,0.1566553491863064,0.430409971979111,0.47283090250538506,0.25987608020869246,0.3474793418559889,1.0,0.052727669558103464,0.0007319256988015655,0.12740073027081103,0.44726864087046386,-0.03912564062529342,0.3232932686813527,0.08913592798317775
Precentral_L,0.3368138421663624,-0.2916516378039322,0.33219515554267764,0.3624235391162184,0.4187133286557508,0.2452670229106871,0.3606790949330816,-0.2805257455601439,0.14783281603702217,0.5433945555977802,0.36246471596352803,0.3607038042819984,0.23080242116205452,0.5219075844344362,0.2132998852007735,0.5826748153346231,0.7831387013594687,0.46850391145974707,0.6327631106985244,0.5681914452771175,0.2962069212183943,0.3223201543083981,0.22973366278693608,0.3689360377627643,0.19695304990033202,-0.2382658699299427,0.2712936879954367,0.4477545713290099,0.33148827811460824,0.4587789822823575,0.7839320256792903,0.5561489303408422,0.40364181585412995,0.3691199754081104,0.06927497010118576,0.33707481154091323,0.40873034172573514,0.052727669558103464,1.0,0.016993724797899793,0.4338852492741361,0.5234455521375524,0.45646386750808166,0.186861640918119,0.749910920020227
Occipital_Mid_R,-0.03058797297570835,0.08176274068479854,0.1787904244916748,0.2932953795096338,0.04796469962372701,-0.14521173503202855,0.09419650354110874,-0.01676716835428372,0.10914499185980486,0.44481292821413837,0.045364635403565313,0.049663856876111113,-0.04506713678584177,-0.011695168779575603,0.1217614896309322,0.07615570786694188,-0.3711945075266569,0.004655368758312694,-0.4565942671176183,0.16758385500563214,-0.0049129885917545526,0.6982752244912994,0.5442197907100722,-0.1370682614743846,-0.14859671451738068,-0.09337092980778929,0.12223334206349722,0.1699440170937922,0.44057411524198714,0.373409345414908,-0.3958473227965995,-0.050838328302068046,0.4938354247190422,-0.1425188435496291,0.19899239402809318,-0.04052159538852771,0.10814031480749552,0.0007319256988015655,0.016993724797899793,1.0,0.43859766350144225,0.29390658176580814,-0.02574967217880867,-0.24877041649436085,0.34362080160387465
Thal_AV_R,0.03143375318630531,-0.04522650660576363,0.15289705636240125,0.3494948793009919,0.17019685250508693,0.15984107512614626,0.2740102687507305,0.0018864052625772426,0.06424237760331514,0.4644598866102536,0.12319707652367397,0.16295833394958517,0.011835329767341649,0.18584084125976577,0.017375435953355133,0.2549292637760591,0.2589833497901498,0.20622081642923817,0.08448413057641031,0.45132586729260876,0.46692994300363955,0.48979311891111854,0.21774031894665913,0.015138721030593844,0.013878348418914565,-0.10609712496147718,0.06303245642612043,0.20930385521552614,0.41961764159235815,0.4484202588463716,0.0912519260760752,0.2616575835538528,0.5098147780351014,0.2405794660268414,0.03693347404572455,0.32927117563098285,0.19721163547666923,0.12740073027081103,0.4338852492741361,0.43859766350144225,1.0,0.7378677761792747,0.04697010143073719,0.20970638167865377,0.5979382703874446
Amygdala_R,0.31562619032502637,0.12327655375881963,0.41039993404128444,0.4591721636921898,0.26165272553109065,0.46025460335564006,0.5189200556871502,0.06978585653002854,0.0862129255506844,0.533444006233376,0.31676072660451565,0.34090899981844913,0.3184954547707577,0.412028573417368,0.13322651564841964,0.5297617197916175,0.3438833768681541,0.4600501137099429,0.25691992488077514,0.676578096757683,0.6739795021256679,0.3799462241442366,0.3704046232935111,0.3744226093495416,0.3728903635728472,0.03927936280199357,0.15195577558192955,0.43985663709023626,0.3121625523681104,0.6766356036055171,0.3511880192506836,0.5317349125708003,0.48205357833783363,0.5154068639175491,0.2816317839322131,0.4691459804279945,0.48214196223214745,0.44726864087046386,0.5234455521375524,0.29390658176580814,0.7378677761792747,1.0,0.231125411894714,0.3652613691747727,0.6449618699048878
Cerebellum_8_L,0.4491178197340941,-0.3321671772347577,0.2623760495179413,0.08101879527268083,0.6480253225579342,0.15215850135546197,0.15881003685760983,-0.2955246151777339,0.04920167496166313,0.170241588349424,0.6512179585486526,0.15306354046528167,0.18407539388148816,0.7549414615486825,0.7528645280285311,0.40689168153461835,0.4625041722730798,0.7582009024356238,0.5535591699666104,0.4398986778373035,0.1920249744404769,0.036635618998075575,0.18871213399459608,0.49749564390175066,0.129871280716642,-0.17743060705447847,0.7162321400617532,0.5523612514010897,0.3223177405120629,0.46479006832119846,0.48844813829501005,0.36144358036267715,0.1492176621995857,0.11367562712174542,0.18082820737210073,0.3204646349108723,0.17479473722206268,-0.03912564062529342,0.45646386750808166,-0.02574967217880867,0.04697010143073719,0.231125411894714,1.0,-0.12119685993746489,0.35128110990769607
Thal_MGN_L,0.2598104154759175,0.4202265611787334,0.3542095308334136,0.20052187478711128,-0.27040063534282055,0.5525262676386808,0.6670355782946016,0.29226220386017887,0.35324850696364596,0.15505842876132694,0.05071405374936627,0.38208456634853466,0.30050362971457845,0.2008887686025555,-0.23469675027274803,0.43974465062676277,0.2569849745663178,0.2462070060719285,0.2468451810765109,0.33478885260493363,0.5518043742839907,-0.08587945245728908,0.14904018451686207,0.43891901087391727,0.4917978941470759,0.3172974195041423,-0.39821123507946893,0.15667771946635334,0.019415151388910944,0.26367207439115087,0.3963833414885202,0.40471723632765066,0.22763875458740937,0.6535720627566242,0.1675258354691778,0.346782975777343,0.5059139124249645,0.3232932686813527,0.186861640918119,-0.24877041649436085,0.20970638167865377,0.3652613691747727,-0.12119685993746489,1.0,0.14383268005963878
Precentral_R,0.46522519083903746,0.0360320211791097,0.48609735071432153,0.5721752161457304,0.30221914445055315,0.3243004517724322,0.4802210208772306,-0.028961977906359855,0.1912070642154715,0.8256735361494371,0.4035388282594232,0.44105776094772675,0.22342300481737468,0.5187736113811595,0.2753113277738752,0.626367021653798,0.5366095487778305,0.5381828702363926,0.43772407863749613,0.6698560414991815,0.4508178015225459,0.4535839026799776,0.4851716824677711,0.4301916438843671,0.27980592452947295,-0.07928787949554127,0.1579141513989272,0.5854435188164291,0.41971738617119425,0.6874955117177561,0.5655824442126142,0.6639301048919183,0.5801742723602009,0.4698770554714296,0.243244760189342,0.49955041938249556,0.5169783762959531,0.08913592798317775,0.749910920020227,0.34362080160387465,0.5979382703874446,0.6449618699048878,0.35128110990769607,0.14383268005963878,1.0
