,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R
Vermis_8,0.2772537889496527,0.038201872049949494,0.3260831031284588,0.33982488397145727,0.04538997324164208,0.174774421566164,0.308074315750224,0.3749098130868433,0.5513145764589185,0.14074226142044455,1.0,0.3082817261305734,-0.12234657271996201,-0.15402143949717984,0.9274702576655549,0.1837163538815281,0.4486801471472538,0.273305566685698,0.1998838927810966,0.3073948504693913,0.13412577042637,0.17334819575090624,0.4150363737596199,0.36229427843316675,0.6969311154656447,0.13323248509513796,0.6996723184336788,-0.0006227351015882041,0.4229386997917157,0.3572005456656168,0.651571435866401,0.0024368514757495867,0.023444777053377545,0.19108353673916245,0.2637377568556556,0.2919458926723584,0.004437416968826052,0.6615766365786409,-0.04904008897703905,0.18190753980910862,0.3015882119398022,0.24758640841647442,0.22421790690190474,0.41459731590060195,0.0971148923643329,0.4024725329649067,0.1809697623091433,0.06564285012894987,0.26572091321492575,0.19887514224853256,0.044146937550086765,0.7469597026485215,0.33365134210462516,0.0021321012652835533,0.08698342490888351,0.2261856091081726,-0.03365764194820946,0.8862377578016292,0.053148742464149426,0.2882783112013894,0.7695752418384189,0.6461743942506989,-0.007988187945598886,0.12518494758332463,0.1153947013914223,0.08954950992271557,0.36036558188374324,0.3459813880095648,0.1101486027826223,0.07959312183922518,0.3352637647293691,0.23573212637320926,0.0717880137313506,0.12238135968628909,0.41509244764305214,0.13475747955497022,0.37501638769263296,0.3347351004124707,0.037775729241467895,0.03238613292255507
Thal_AV_L,0.48092103774656475,0.28848500403715993,0.30300487913802476,0.6147343491221865,0.2985889796596484,0.2593297922367116,0.20920297619146777,0.07286769211883334,0.5396553263593092,0.48307625193414216,0.3082817261305734,1.0,0.346782975777343,-0.012165781352505291,0.4617811257320783,0.4691459804279945,0.6768277426936179,0.4563082299518514,0.5596839876767886,0.33707481154091323,0.2924837585459808,0.5852031265874731,0.5397629688896692,0.36312310305111734,0.05585088981895584,0.6826213143349783,0.44323975763789447,0.006316002162389337,0.24019562575856648,0.3587106613676774,0.32808690336650326,0.12404055366849924,-0.008231154393160977,0.6739568359895207,0.30655849187382533,0.4515535115721237,0.40640996380456124,0.1261831657069739,0.32927117563098285,0.044719042316924064,0.5043577858152153,0.3279376994390331,0.7564775576996927,0.6626090579252352,0.4595527932567477,0.5273960406753246,0.03961618621199336,0.15001280210818946,0.7610609674597838,0.035649603611350555,0.45493880442829787,0.46887897439764886,0.36523110334163783,0.16971133834101707,0.13187846246438537,0.5320987278333208,0.12157456748200916,0.3045969265700117,0.5476255049381332,0.49083431114023646,0.3204646349108723,0.4810258029404627,0.020861842811043665,0.48184462432666664,0.7039636311522792,0.09786447032163233,0.6850685619309823,0.7010930128968316,0.30165938929856756,0.3069716568627945,0.5339721515978927,0.289227356051012,0.22375983576238728,0.5977344986161978,0.6353655043934534,0.14596002112770837,0.30135091731632146,0.5688565001598543,-0.03461083759165925,0.33075818000486956
Thal_MGN_L,0.5059139124249645,0.1953245335204558,0.30050362971457845,0.3782336176023781,0.43379267742461436,0.21629988463913952,0.08702098724015105,-0.27040063534282055,0.2785993383917909,0.42210011091223687,-0.12234657271996201,0.346782975777343,1.0,-0.050488632102647854,0.05071405374936627,0.3652613691747727,0.43974465062676277,0.16348806053832585,0.07513061587743422,0.186861640918119,0.21774050313682694,0.5008989769040856,0.3041636674306705,0.24025745947485194,-0.39821123507946893,0.6437993231481585,0.326400117669961,-0.14134082952637286,0.14904018451686207,0.15017016580614434,-0.01326527034189591,0.35324850696364596,-0.17932407910934384,0.6670355782946016,0.3110753949918655,0.3029048720623384,0.5056459455776204,-0.3473738858909004,0.20970638167865377,0.14432051989318861,0.3841456390198356,0.2569849745663178,0.549507479047726,0.4513174467519989,0.413237414305334,0.48076658088252366,-0.12541876045742387,0.10829559613542344,0.3427174994201171,-0.03921174893164128,0.6811129388260928,0.18479290359140813,0.2468451810765109,-0.026105979740064067,-0.013868621075040066,0.6209122904662296,0.09506199023659986,-0.1412796013700627,0.6283683375608465,0.15505842876132694,-0.12119685993746489,0.18919449547714942,0.08820848861018805,0.42129009426025216,0.6202060481862192,0.08998245391935791,0.40471723632765066,0.33478885260493363,0.006951164291912381,0.47003831891868253,0.1675258354691778,0.23745369292044297,0.30067510084465493,0.38208456634853466,0.3848081611811524,-0.0006523737203913928,0.2360184041796714,0.4012459572082703,-0.15487772034710756,0.24130775344621383
Paracentral_Lobule_R,0.13987290327682808,0.43609617830909075,0.10368243958627124,0.19822219095445945,-0.35064037252060437,0.2306657089588573,0.5149906703236024,-0.41738763639523596,-0.12067053016317116,0.402868390567945,-0.15402143949717984,-0.012165781352505291,-0.050488632102647854,1.0,-0.07484943164699527,-0.023150776818660814,0.11395134848395118,0.5058125101485343,0.4149235990156348,-0.07997329637884545,0.262616852436577,0.03765072225420022,0.03971737916333886,0.22041182932341896,-0.2865830208562535,0.25518132453250186,0.11278136629087462,0.2921667998247115,0.5101185955796461,0.6819182342326124,-0.24079248562284883,0.1871909254873935,0.7925288269673003,0.22408182323093512,-0.2108274686906197,0.3442556152700261,-0.1802336668715009,-0.30931373356058983,0.09546009693809347,0.11989188806873959,-0.3807982360926336,-0.5127912153681757,0.12123715205542059,-0.1457799807264165,0.5482366988669967,-0.058162318789595005,0.6664956349620478,-0.015899408167313014,0.31133754312419265,0.4256806218453227,0.26747559546724,-0.009159073659504175,-0.5559905721374448,-0.31970604759153576,0.15422213475702834,0.03426232596204472,0.23625670055567588,-0.1961173548145211,0.2014852729642675,0.43855965008744424,-0.32473933842023167,0.002673418896885353,-0.08229406902248942,0.1002418825018936,0.183807281851668,0.30390123688778026,0.024627174936609923,0.016762631827377524,0.3172213858233801,0.17873475993206778,0.37165225870728297,-0.5307573260135265,0.12475007804318461,0.2571521620321259,0.07959485705291876,-0.07655973176066705,0.168528877671297,0.15510432700703952,0.6763119292674938,-0.26624217729908295
Vermis_9,0.41758423820385787,0.149768506506029,0.36103792412202323,0.4484549578981533,0.16493304579845372,0.2924293474061008,0.3951247637839909,0.3072309570363272,0.5602213580756398,0.27123582303173016,0.9274702576655549,0.4617811257320783,0.05071405374936627,-0.07484943164699527,1.0,0.31676072660451565,0.5771862903956518,0.357487911852624,0.2898355703476179,0.36246471596352803,0.25699006351828524,0.28434889713493483,0.5080430409290493,0.43370528492240973,0.5933970023885162,0.33736299672922115,0.7642465131524618,0.046140134879802445,0.49782452580885167,0.43568499273241257,0.6544977271404739,0.08277599901380081,0.0878203252155358,0.3706985562320887,0.36593485499152906,0.39928146715261037,0.1013919418261872,0.5015609655919671,0.12319707652367397,0.18725792329931865,0.37765788137543893,0.2892827200090283,0.35274913054573953,0.519512861881433,0.21390199926957396,0.5033954276453463,0.20448068981405643,0.14594358927648687,0.39333843049234335,0.22810129146784608,0.21362107945657338,0.7978619714279382,0.3487390191647742,0.06374514800150906,0.04948335242098033,0.33952023053212205,-0.053431128594025,0.8392625188150535,0.23812727867267916,0.40566411535282515,0.6512179585486526,0.6729977125908003,0.0023235966422369193,0.2621114107734905,0.2881429244331373,-0.0014221752552925466,0.48492010413299746,0.4796604204917517,0.2215243159481918,0.22208038719365822,0.39553278824674437,0.2763937209832021,0.16647369130227613,0.2685450189489184,0.5472113491393664,0.19615870795916135,0.48524789538625634,0.38935448215133167,0.04901292750701878,0.09274086052551755
Amygdala_R,0.48214196223214745,0.09188033582428812,0.3184954547707577,0.4892976149623147,0.4739035415078201,0.589043508893779,0.3218515143350625,0.26165272553109065,0.4087211150640012,0.5320937367102122,0.1837163538815281,0.4691459804279945,0.3652613691747727,-0.023150776818660814,0.31676072660451565,1.0,0.5297617197916175,0.2701220041244924,0.21997420031534,0.5234455521375524,0.38528887513913707,0.47360878850927474,0.6137652194096708,0.47780748747810203,0.15195577558192955,0.6429432650369229,0.44646806040303677,0.05419646916955941,0.3704046232935111,0.3503793639447311,0.4604687520378383,0.0862129255506844,0.202014240188456,0.5189200556871502,0.6439711722546649,0.5102168706631186,0.5506448963624468,0.1318243681538234,0.7378677761792747,0.003367927481352044,0.445713893022172,0.3438833768681541,0.34807832655693716,0.5877732588847291,0.19898951077977095,0.4713119808778839,0.23762700932185798,0.02109765200679787,0.39702164776137244,0.3082631605740921,0.47605670166630804,0.22525670090893002,0.25691992488077514,0.2242304770261633,-0.04810486250075724,0.4391464967075895,0.08340243011964701,0.30685074169570997,0.4378637829665809,0.533444006233376,0.231125411894714,0.4656847447989274,0.07479243503724306,0.5550069411893163,0.4966267489475266,-0.1456460162979426,0.5317349125708003,0.676578096757683,0.2921046985183061,0.4145822957990385,0.2816317839322131,0.2460803942757889,0.06897740761735946,0.34090899981844913,0.6418178335637247,0.6055428365618646,0.3208522206653421,0.4251810106735337,0.020739372028022323,0.0635495515565721
Temporal_Sup_L,0.7823336580951743,0.5505877785235778,0.5698330906165874,0.8724062119915265,0.2996486994970349,0.6084393727318589,0.5006673396229117,0.1739273888449156,0.7587110647123304,0.6922671018000063,0.4486801471472538,0.6768277426936179,0.43974465062676277,0.11395134848395118,0.5771862903956518,0.5297617197916175,1.0,0.6095192092561079,0.6443135818759315,0.5826748153346231,0.4352557606112647,0.5392193030774569,0.8528395042581843,0.7520090810411815,0.1382992596568189,0.777962968228779,0.7092185324106656,-0.062466357641740265,0.6119018881812663,0.6436812830338252,0.491790925072891,0.38990300763839303,0.14794047443252067,0.8263419969708561,0.4626169059224037,0.6127548068442433,0.3603669459195103,0.21328719939264118,0.2549292637760591,0.48869900111372794,0.5695737680869981,0.4044014034098229,0.7364284376840395,0.8434868929996542,0.5395312080363851,0.885663016250922,0.28360721551992973,0.21493808642402754,0.7739790705767319,0.2016809648267395,0.7513862680525906,0.7167101284693663,0.38974976021198326,-0.02546771249232493,-0.09201362212056047,0.6541758289914221,0.0011644534227909838,0.47087398367141803,0.5600738914385825,0.6598725915933038,0.40689168153461835,0.7524831535587151,0.06372763006461196,0.512504046354421,0.5920998885987213,0.1427731294561692,0.8306930771593856,0.775519149778994,0.525059613363758,0.4164870536569176,0.6125488373390989,0.3310080905887312,0.3906581940908224,0.7130851241420798,0.9466358448435496,0.13430793665738291,0.5993622995188453,0.7763401186586447,0.08211071949273292,0.15564842632284115
ACC_sup_L,0.5433034805408448,0.4837864096751892,0.5115547194275439,0.6793548117714389,-0.27219247937895974,0.4127645022855442,0.6578792094608625,-0.2792797106202397,0.45480801224331535,0.6287397771749565,0.273305566685698,0.4563082299518514,0.16348806053832585,0.5058125101485343,0.357487911852624,0.2701220041244924,0.6095192092561079,1.0,0.6036772775798935,0.016146650058599506,0.4733617615357935,0.45373646035195225,0.49707209533195224,0.42412349891880835,-0.11701556836336144,0.5481439689824357,0.42989491907758254,0.1683145413997905,0.6527075820856107,0.7125944140956283,0.12674089108114783,0.1727742588665181,0.5166709478309662,0.6155058229996824,-0.06573028346286633,0.651516263255981,-0.11299580800118562,-0.04978631010752263,0.02827896521312534,0.27447482032196485,-0.11396827977813608,-0.3338868488345983,0.6191421553986005,0.4232379734216211,0.6061723630647415,0.5363408339897868,0.4839721593059232,-0.0755813154894317,0.7397193579338455,0.4716690290027946,0.4735608384810351,0.5086016022290765,-0.278764896195652,0.030878878837214366,0.4039547241529098,0.49104093608492727,0.4113895007723378,0.18774671028851897,0.3764196949099823,0.5187521329710272,0.03903691017247661,0.39435031851508856,-0.2055542218794429,0.3662478981135877,0.4749806582379394,0.5169531519222498,0.5165938068719496,0.4184997524363452,0.3782426304796026,0.24043974644883842,0.9284451340824855,-0.36004189428628425,0.25719240458075787,0.5327681617222227,0.5767447806462566,-0.026406805952892277,0.5149247403586803,0.7900675076970001,0.41973610576768794,-0.18686206210054673
Thal_MDm_L,0.471547712162312,0.834657658382854,0.27997442837191183,0.7379473504371542,-0.14421826329130835,0.46206071242822944,0.4608398396615552,0.10284690352193192,0.5425794572935548,0.6910980160235104,0.1998838927810966,0.5596839876767886,0.07513061587743422,0.4149235990156348,0.2898355703476179,0.21997420031534,0.6443135818759315,0.6036772775798935,1.0,0.28854701158491114,0.3707548829917218,0.2890068376922745,0.6380689015993466,0.4270113755009191,0.048727227950387454,0.6856207705186823,0.40637951189575106,-0.039766358670740375,0.4399350044758034,0.6149856454878954,0.3193590611079041,0.4035068772704377,0.3538431340347339,0.6990975541924718,0.05532154351106993,0.49265539024296795,0.1054193039358595,0.15535608873684245,0.14096234888222925,0.5885496494853414,0.24786923788041396,0.09310919206108743,0.6199903118306516,0.45449108878486066,0.5417703207393016,0.4623068043063453,0.42553516054129453,0.19476204785677462,0.8352829232807147,0.07522453170642872,0.6175282050078824,0.5068043349105225,0.13532055161949003,-0.005564994491493113,-0.1660785713587688,0.27720267188599007,0.016687743907832224,0.27580454299929813,0.27520962084847955,0.5783495087968157,0.21475906413429563,0.561243188980891,0.06305978675112994,0.31996237577396347,0.5470309867391205,0.13648950717659936,0.6436611395162285,0.6230858927426421,0.7968704347204401,0.2308385145879053,0.5949133730532811,0.10104088254141368,0.22576246797643584,0.8288175797702354,0.6155904706726592,-0.01992811597203647,0.3959762818658638,0.5029233344750879,0.2363762989892541,0.23105527297323514
Precentral_L,0.40873034172573514,0.22792234866189134,0.23080242116205452,0.425620609065695,0.6021082546443391,0.5068370864751832,0.09609614529255892,0.4187133286557508,0.3913996681667402,0.3607562763092494,0.3073948504693913,0.33707481154091323,0.186861640918119,-0.07997329637884545,0.36246471596352803,0.5234455521375524,0.5826748153346231,0.016146650058599506,0.28854701158491114,1.0,0.24724429681637358,0.17271115445009486,0.6865810980950907,0.7750042148932578,0.2712936879954367,0.4163114472124275,0.36474486224475294,-0.11526824229332946,0.22973366278693608,0.2959983121978496,0.4268180538792817,0.14783281603702217,-0.057544806828512304,0.3606790949330816,0.7481976299909101,0.29605912693227027,0.47091915150604474,0.32080922831338315,0.4338852492741361,0.27960854440278193,0.738013546175866,0.7831387013594687,0.2444215772924652,0.5292306582339625,0.19324312161229534,0.46614333491891347,0.07655738185801234,0.19162545689871963,0.3338948866833863,0.027330097182411504,0.45416459273472476,0.29971429878679123,0.6327631106985244,-0.1463154456269639,-0.4239755878524977,0.2407997530672082,-0.24551943484781513,0.3787216660133287,0.30071134918794257,0.5433945555977802,0.45646386750808166,0.49040019102717197,0.23557482850123845,0.26062403570732817,0.22852571996702858,-0.2202418951902803,0.5561489303408422,0.5681914452771175,0.32987077710813667,0.21253314907731508,0.06927497010118576,0.6207046305622429,0.24978655395478247,0.3607038042819984,0.5889042067098338,0.38057306909485183,0.2653965027957882,0.23181418282862082,0.048890591825364864,0.2295127558995943
LC_L,0.48058968081241155,0.34959039801994024,0.3595101928029389,0.4737541440931062,0.08757968522737618,0.3973955666771656,0.42490313542630964,-0.03266762785699857,0.43113612148272085,0.5237103834280337,0.13412577042637,0.2924837585459808,0.21774050313682694,0.262616852436577,0.25699006351828524,0.38528887513913707,0.4352557606112647,0.4733617615357935,0.3707548829917218,0.24724429681637358,1.0,0.4831250932867368,0.5049054760300737,0.3927920883332083,-0.1296255100726923,0.4881528877692726,0.43439961317652853,0.07433103091012006,0.4022467717984452,0.4672319640736392,0.2363454367761322,0.29311088914158084,0.3549401801902046,0.5372578235085835,0.2742248382695889,0.6852465964431095,0.1819671615163572,0.004447699143846861,0.2612378510515816,0.26107907755111903,0.1602923892001113,0.021043088633415773,0.2959773496729792,0.3965897971234528,0.46092933403662756,0.38826740857070446,0.30583284880967454,-0.04732520888187811,0.42697480153635126,0.3962018351690926,0.42754482602818494,0.3503951712077409,0.03104156297165223,0.035849149427629526,0.09724249953542582,0.39060491832170935,0.011855327777183884,0.19769200034525142,0.37774622009128134,0.522988894457722,0.062173145458274195,0.34963370429578183,-0.12599313495413428,0.3519353235628815,0.42968290308468365,0.07505475345377466,0.4179124180286174,0.44711676264154027,0.2782591075543658,0.4055723121863282,0.39695088557081887,0.0018030720641303071,0.5330950165280234,0.3646100705792953,0.4704009123638018,0.23846880697400813,0.36683616289535953,0.4201501982202287,0.2762152268754358,-0.010253640878522163
Frontal_Inf_Orb_2_R,0.5474112790001067,0.12976155618360086,0.5895789367217535,0.5807215248777537,0.23769486992816527,0.2014755367964689,0.21603973857245423,-0.11742052000873383,0.44587704697276326,0.5318031790005961,0.17334819575090624,0.5852031265874731,0.5008989769040856,0.03765072225420022,0.28434889713493483,0.47360878850927474,0.5392193030774569,0.45373646035195225,0.2890068376922745,0.17271115445009486,0.4831250932867368,1.0,0.5329844228535973,0.2814552403298132,-0.16569146256157355,0.5910110118314938,0.3688382202684314,-0.06982226969973027,0.2320906680434295,0.3261408730858192,0.139456406473915,0.12026156724892019,-0.007599331054826973,0.6673062224951176,0.2262194275696965,0.493179520604416,0.4800787889615073,-0.0629206811516941,0.176848076429658,-0.006624422282897232,0.3679557930693009,0.14882361027602717,0.5861609663106871,0.5598353927528876,0.4049374573911229,0.5437197941902425,-0.009606991186019941,-0.004831179119562744,0.5635494161228022,0.19045252076106145,0.40213953600938473,0.3994664181969009,0.22515361052601823,0.14021022796937352,0.28751721653351126,0.634114965824327,0.32881263241775316,0.11551922093831656,0.5816593098637973,0.3957289027834269,0.12187483928252484,0.2862661052990628,-0.08446793599521334,0.5018895982278768,0.6234757871637053,0.35212171478821935,0.6010735790810932,0.5096289400018478,0.030917994112032547,0.5834073757356997,0.49244919226870454,0.1551776054599857,0.43696960344500163,0.41757619720308686,0.5030642905693835,0.13768477150243322,0.3170731040392719,0.6399119106377025,-0.013649564350291639,0.2939526338833375
Insula_L,0.6971872145155085,0.5456657378849747,0.6071347838758356,0.8721146366418288,0.2870859231964136,0.7238562413161765,0.4068847749991617,0.37795917403005663,0.7258120317943325,0.7168874481019276,0.4150363737596199,0.5397629688896692,0.3041636674306705,0.03971737916333886,0.5080430409290493,0.6137652194096708,0.8528395042581843,0.49707209533195224,0.6380689015993466,0.6865810980950907,0.5049054760300737,0.5329844228535973,1.0,0.6822560472176331,0.24248523116271617,0.7370569364971207,0.6018221771192132,-0.14768718218129656,0.45078798168936307,0.49488684701822044,0.5942600619349854,0.3446421310660255,0.07513848613248054,0.7449639770399781,0.48776771616488007,0.576425134822454,0.43484240155057713,0.3406855094606858,0.33811423095740956,0.5469216256420927,0.6556059920453039,0.5267910374980292,0.5956821147615887,0.7832729364057699,0.3633127317796636,0.8130756036691628,0.20822621467492589,0.15585227710457777,0.7208633695326578,0.08733338648593314,0.6707199642630793,0.6515850427697787,0.5163383035052219,0.10638712643608522,-0.2840763137348487,0.5194099297608289,-0.03660719244935302,0.5195299513183754,0.42127917019801653,0.5929771224582886,0.47032680692587536,0.7451367539504965,0.10927933393291435,0.4752963361109677,0.4897528055002341,0.005358355061852213,0.8747804965370847,0.8242437679472627,0.6132002501377638,0.375639746862776,0.5226490687851463,0.47141159878394867,0.39955258161118584,0.7023768352777215,0.8874558046660593,0.3326202550215577,0.5840481628268053,0.6513035247163277,0.02968329896625865,0.332527237282641
Postcentral_L,0.5012538856129138,0.38716851543268194,0.3355320617850518,0.5189196424190385,0.3897793178182775,0.5444915413807488,0.4106390795703909,0.08346780696701767,0.434915272458154,0.48142956748007304,0.36229427843316675,0.36312310305111734,0.24025745947485194,0.22041182932341896,0.43370528492240973,0.47780748747810203,0.7520090810411815,0.42412349891880835,0.4270113755009191,0.7750042148932578,0.3927920883332083,0.2814552403298132,0.6822560472176331,1.0,0.09747338148743663,0.49375473837144973,0.477397551648808,0.01290406486607324,0.5524593282336632,0.6040891391043741,0.28286026800002817,0.24375890104172498,0.2707856642895951,0.5224553792259415,0.5862721946039915,0.5313955995556419,0.3207170565871827,0.13884931445527954,0.3546364216423274,0.3576403541504092,0.4050201735255705,0.4138651006692418,0.3461041058794515,0.5342113488153764,0.5204810225310018,0.5878595660643362,0.3998986147338729,0.13449517990260285,0.4847723523895892,0.37730981804911917,0.5951473200670906,0.3800372154987333,0.28952404738086057,-0.28312316239768376,-0.10240873812713394,0.307937829057819,-0.047760541340946185,0.35026485952343356,0.3818610116527188,0.7190319090166015,0.30803137344915243,0.4805068022119875,0.03751509307967966,0.30080045706989994,0.2657911799041264,0.07138282884718382,0.550699800301322,0.49761189408174644,0.35539853713641156,0.30024238176195805,0.4173876980007975,0.2512576965406976,0.29630578511796885,0.5063478642431106,0.6915158437785404,0.23772385911409666,0.4172382063659392,0.4964464862701325,0.2817668883628247,-0.0678292046149982
Vermis_7,-0.056715272555218826,-0.10417575792483195,0.04090678599697536,0.11391777644925569,-0.08548052660925248,0.06330014880779182,0.07100500776056956,0.7729143380582381,0.34259484402290624,-0.014578103418270054,0.6969311154656447,0.05585088981895584,-0.39821123507946893,-0.2865830208562535,0.5933970023885162,0.15195577558192955,0.1382992596568189,-0.11701556836336144,0.048727227950387454,0.2712936879954367,-0.1296255100726923,-0.16569146256157355,0.24248523116271617,0.09747338148743663,1.0,-0.09882172529651599,0.35543472331307135,-0.14171759384014743,0.13425737951949157,-0.0001634936661270255,0.7819497737505896,-0.04453579394705665,-0.06074446939784765,-0.14342198773172563,0.20985629476755135,-0.05379869291663214,-0.07367373634358261,0.8359823816102215,0.06303245642612043,0.19517604246900366,0.26559318328313186,0.3241405358994826,-0.03905470164354325,0.2236099359180374,-0.3682726831740102,0.08160082278410778,0.14731735358171638,0.08162162105725976,-0.011442552155100759,-0.12817453232108983,-0.1912681621507313,0.3886308515336956,0.37426541081914766,0.2565920286917291,-0.14857103006150793,-0.07980470070633446,-0.30766476142133053,0.8074200493287288,-0.3175787523857494,-0.04076495703374325,0.7162321400617532,0.48681449051964965,0.16834454959455541,0.04350962549726508,-0.14018951672649627,-0.2600229621015679,0.07481296790770826,0.29994873545948425,0.26246950574377553,-0.05711778686148206,-0.03408482193410319,0.3171929296119213,-0.2840181057977418,-0.06746720371616344,0.23671101249878004,0.18778765262488,0.112062919255764,-0.020050452760249842,-0.04110996101391002,0.10422409020835127
Hippocampus_R,0.7249254200185333,0.6074004443066391,0.4729189526464369,0.8157169321915833,0.27225952823056715,0.5843198709316495,0.4569963420164604,0.02171400815666912,0.594415541398343,0.8263844085364589,0.13323248509513796,0.6826213143349783,0.6437993231481585,0.25518132453250186,0.33736299672922115,0.6429432650369229,0.777962968228779,0.5481439689824357,0.6856207705186823,0.4163114472124275,0.4881528877692726,0.5910110118314938,0.7370569364971207,0.49375473837144973,-0.09882172529651599,1.0,0.5826642777270343,-0.04997201684004538,0.48801772375189945,0.572062208309719,0.3712251019401253,0.44334894936268743,0.23824563034268811,0.9139831554448655,0.39492006729812174,0.6272269338377394,0.5021603419128601,-0.04023056224749042,0.48641373497713014,0.38217193940723254,0.49272749335283655,0.2781857577464836,0.7587195753592828,0.6986065014064304,0.5921317336450828,0.65124217871301,0.2969177819240181,0.22140329356762578,0.8097803418307062,0.14234561454589095,0.8383781062283748,0.49725778561646683,0.26335145927916426,0.10108135815448807,-0.09647479390807742,0.631445027926752,0.061469503161496915,0.22380031674735693,0.6580107448044984,0.5966001390127751,0.1428296012593803,0.6063709764093793,0.12938318115668507,0.6659198041275721,0.8324975711787068,0.05791329759486273,0.7796801025890606,0.8046159347856339,0.6000467032073983,0.594141483971723,0.5495876008875988,0.24590642325366108,0.34307068288393183,0.7599624012559762,0.7870891675993752,0.24181882200933746,0.48330649162693046,0.6381531096026151,0.08026526030013546,0.3105469869584585
Cerebellum_10_R,0.6303504786346957,0.3726093401883136,0.42975876727978046,0.6298348303278024,0.14974767684347146,0.4179705481361637,0.5096132003970266,0.2678429700315542,0.6941586938831427,0.5285012131093858,0.6996723184336788,0.44323975763789447,0.326400117669961,0.11278136629087462,0.7642465131524618,0.44646806040303677,0.7092185324106656,0.42989491907758254,0.40637951189575106,0.36474486224475294,0.43439961317652853,0.3688382202684314,0.6018221771192132,0.477397551648808,0.35543472331307135,0.5826642777270343,1.0,0.051079472251862594,0.6608846223771975,0.6281769824772414,0.6347691515924703,0.35388520718195016,0.28842216540812354,0.6226465710198387,0.413384188926614,0.5811435104676675,0.22074884028327235,0.4134157131670017,0.2380787076724684,0.3601002985650578,0.4219912719609401,0.22030813238494254,0.46823433424914374,0.6266350351278729,0.37355557588839733,0.6078691271868165,0.4062844229750095,0.18246660853664412,0.49049629067265377,0.3345590521508669,0.5323531168087599,0.7327707839482791,0.2555193197799453,0.010249322126713919,-0.01697839428186707,0.5732021515381257,-0.05714172844319527,0.7221814395666322,0.44044019378146665,0.5132620273239036,0.5677745997382866,0.8325295807937192,0.06520552584252996,0.4699841361932047,0.49386273673789244,0.0625586769133261,0.5782103452139206,0.6103808402249926,0.3591001980796261,0.41160275766150367,0.41575882903245454,0.20777167025072427,0.2681082835510459,0.4011673760429481,0.7103986773317639,0.2356000674328112,0.4812214553834992,0.4969182199949265,0.11500207921857576,0.09527320300265306
Parietal_Sup_L,-0.00014714833521135026,-0.0852039471827043,-0.08933609392355284,-0.068483875676085,0.016457671880890697,-0.020503169609060533,0.22875098819958956,-0.27087126971627,-0.225163587212698,-0.09984136223265347,-0.0006227351015882041,0.006316002162389337,-0.14134082952637286,0.2921667998247115,0.046140134879802445,0.05419646916955941,-0.062466357641740265,0.1683145413997905,-0.039766358670740375,-0.11526824229332946,0.07433103091012006,-0.06982226969973027,-0.14768718218129656,0.01290406486607324,-0.14171759384014743,-0.04997201684004538,0.051079472251862594,1.0,0.17776025335931964,0.2472468655918198,-0.20251734821491887,-0.22817993679722678,0.37410478876303205,-0.10160819320684474,-0.0727046724329905,0.11538611769761717,-0.16756121227682472,-0.1792985352550461,0.18058983786495406,-0.3742556440511695,-0.2598289630820973,-0.32676682889758996,-0.12344423608821085,-0.15571328564738893,0.12900259164619146,-0.12159231365991681,0.2674998203344905,-0.22227228559365655,-0.03302759672080325,0.45222577344399506,-0.1103490527081157,-0.13435011113467102,-0.3747073206346026,-0.09121847535814183,0.2367154298209652,0.0024261505889577165,0.21277636596042207,-0.06670992155722358,0.12121973191334008,0.2306389021816662,-0.15421668724827028,-0.1241033160710879,-0.24626972550647033,0.01520780669861409,-0.06182188598124451,0.12533908790468778,-0.10398510494192,-0.15045910846292201,-0.12820244480767146,-0.010178251673371276,0.08762031015180234,-0.3568085309420015,-0.0446414402703155,-0.10474886747728702,-0.0442796298396128,0.19413840737422783,0.05053697495705314,-0.014775644134213724,0.3060922454186466,-0.28419374074349085
