,LC_L,Olfactory_R,Thal_IL_L,Cingulate_Mid_R,Thal_LGN_L,Vermis_3,Thal_IL_R,Cerebellum_6_R,Cerebellum_4_5_L,Lingual_L,Precuneus_R,Cingulate_Post_L,Fusiform_R,Thal_PuM_R,Occipital_Mid_L,Vermis_7,Occipital_Mid_R,Thal_PuA_R,Heschl_R,Thal_MDl_L,Thal_PuI_R,Thal_PuM_L,Frontal_Sup_Medial_R,ACC_sub_R,Thal_PuL_R,Cerebellum_6_L,Thal_LGN_R,Frontal_Mid_2_L,Rolandic_Oper_L,Cerebellum_7b_R,Fusiform_L,Thal_PuA_L,Frontal_Inf_Orb_2_R,VTA_L,Insula_L,SN_pr_L,SN_pc_R,Thal_AV_L,Thal_MGN_R,Temporal_Pole_Mid_L,OFCant_L,Precentral_R,Angular_R,Thal_MDl_R,ACC_sup_L,Frontal_Inf_Oper_L,Thal_VL_R,Cerebellum_10_L,Red_N_R,Cerebellum_3_R,Calcarine_R,Frontal_Inf_Oper_R,Olfactory_L,Thal_MDm_L,Insula_R,Thal_VL_L,Temporal_Sup_L,Occipital_Sup_R,Thal_PuI_L,Temporal_Inf_L,Caudate_R,SN_pr_R,SupraMarginal_R,ParaHippocampal_L,OFCmed_L,Thal_LP_R,Rolandic_Oper_R,VTA_R,Cerebellum_9_L,Angular_L,Frontal_Sup_Medial_L,Raphe_D,Thal_VA_R,Thal_VPL_L,Cerebellum_3_L
Cerebellum_7b_R,-0.11914588576138548,-0.10667637935144099,0.2364876201824137,0.1964178893431389,0.01975422781024813,0.0157878957764245,0.1936839509909606,0.701022368198181,0.18490701587321992,0.6095015700179948,0.05364781608404753,0.1694438942430852,0.45603068942433334,0.04136576450715455,0.4318314326150133,0.713806552586634,-0.005541180947446786,0.23851249409098904,0.06974150774255358,0.1740177911043758,0.2866988105476407,0.027796796671289578,0.3782506170169629,-0.18019578345022433,0.044665634751762905,0.7250423813393095,0.1750882342676451,0.400808427909584,0.33743945630064265,1.0,0.39827452117695716,0.061067758328121564,0.04162908754580289,0.3754469717383265,0.36416002867944425,0.08642925123286482,0.22377117377452962,0.2805137348656857,0.20229760014345732,-0.35826833117840357,-0.13523646024286157,0.2246196417912668,-0.011954474311363105,0.05560850918695776,-0.009713519225232184,0.35471274234386246,0.17567375523624038,0.4579892099238891,0.14246365709377296,0.3563821539013283,0.5023899644539993,0.2664635948991295,0.03032272157564782,0.21694337566786862,0.11778866644122644,0.1549898504974423,0.33421726447686373,-0.190989271187093,0.14045706660056223,0.3966631513891782,0.19441154676282424,0.10363394219252266,0.04535789903687898,0.12614087480473746,-0.16533998209762824,0.11950680939858296,0.26491549827405153,0.23580116168893192,0.6071420413527906,-0.10239336210504098,0.45474641690590833,0.24017242024711832,0.1452807850354832,0.05140062304856462,0.0032341551920339
Fusiform_L,0.44711676264154027,0.3133993079121044,0.6112937549864162,0.7082157326464041,0.5929853409905418,0.642630023464541,0.7496753248102771,0.5072298724755124,0.8095847520872965,0.7618208448655447,0.4142991565332404,0.42907770762745173,0.7097221043484576,0.6124559342919947,0.33778915546773397,0.29994873545948425,0.16758385500563214,0.6043812996510416,0.5935965707445564,0.6392994524635508,0.6292232436679964,0.38512751374119036,0.45855300829659557,0.15117054531659757,0.6135623957152189,0.6768883332848884,0.7184611516358063,0.4806429539371021,0.8149943786169926,0.39827452117695716,1.0,0.6834093038032453,0.5096289400018478,0.5329024054252175,0.8242437679472627,0.6752253333587641,0.4720114207983457,0.7010930128968316,0.45008927325160314,0.10566966082948752,0.14395775695708476,0.6698560414991815,0.2833274811751134,0.46282491949008553,0.4184997524363452,0.7235004930384732,0.7665200637514938,0.5121840831568485,0.636447782023988,0.5586892534447542,0.6294992753467125,0.7978276229498724,0.4234727781302155,0.6230858927426421,0.6589880135087998,0.7803881312072795,0.775519149778994,0.11375872222015196,0.6789613943350069,0.8298425808985269,0.7825856645428936,0.6986146960493097,0.43132976102900217,0.7575786261389854,0.27107938350295335,0.3587707292876828,0.6666250722491127,0.22635612256505722,0.642252532999802,0.1857866013862283,0.5111879963569014,0.14837560556205434,0.5867393512031072,0.6403880157216274,0.5654296142515145
Thal_PuA_L,0.45408666859634006,0.2683509358573339,0.5857394180511271,0.6034554482450915,0.4957297271740168,0.5679622431169974,0.7244536007888267,0.15159473159243717,0.7502047246196759,0.464510532065665,0.4336974497982811,0.35425930986840426,0.43385694177244044,0.6986451016966414,0.12867982910220313,-0.09934044343713605,0.2932953795096338,0.6914369957632548,0.5621655681801506,0.7879184644235468,0.6609751164289054,0.5901777500739852,0.0770603309772445,0.2589877604103885,0.7098798817194846,0.17180100089258812,0.5710311995878399,0.10144689666467709,0.730731647654961,0.061067758328121564,0.6834093038032453,1.0,0.4162644050001662,0.42876954028608905,0.6412481391892833,0.5041419520384193,0.4261760138143103,0.6723588708256422,0.39555016869586457,0.35262139279432003,0.1701334620798419,0.5721752161457304,0.4747260240492631,0.6541173765288892,0.6238587365916034,0.5950095113496808,0.8579896720347718,0.3391575578158027,0.6316312144219837,0.2885271606681522,0.3310772263074959,0.6811290739420451,0.22739054372883233,0.8286348856503128,0.5926430348058274,0.7888408708654544,0.6666570083781966,0.38542824040010176,0.8363510543921613,0.5087491752545228,0.8425446119651472,0.7133204427884401,0.6239115273215047,0.7314212373223574,0.30898209914168523,0.16177064628753085,0.480110318526442,0.011291061305333076,0.36648799820356565,0.37668677464355554,0.09504460211227493,-0.026792695994468926,0.549765908187013,0.6799598563938224,0.6323578013918283
Frontal_Inf_Orb_2_R,0.4831250932867368,0.5449248070340268,0.5284300230618311,0.5000361194000479,0.4214649092036156,0.5553786605666339,0.5579412939594269,0.11551922093831656,0.5915769494530533,0.2862661052990628,0.26703633734170523,0.3170731040392719,0.491208990494422,0.13161058239615622,-0.2579116364136806,-0.16569146256157355,-0.08064242269233704,0.07231169285298847,0.2014755367964689,0.2898284807446115,0.030917994112032547,-0.05824110707490177,0.1551776054599857,0.5624303384165997,0.21329061395035925,0.16274304103690465,0.6706854442074839,0.23469706429209825,0.5739910018892654,0.04162908754580289,0.5096289400018478,0.4162644050001662,1.0,0.053441332246469346,0.5329844228535973,0.5474112790001067,0.22973484248307094,0.5852031265874731,0.5183542595279343,0.5141555143522032,0.41429362904825906,0.30034766949009767,0.14501341879564264,0.12976155618360086,0.45373646035195225,0.45883745198018916,0.6033715836254391,0.41892414493111496,0.6234757871637053,0.4720605662121773,0.21377235937589925,0.6010735790810932,0.5834073757356997,0.2890068376922745,0.7028097340290029,0.5167111634149963,0.5392193030774569,-0.007599331054826973,0.41757619720308686,0.5598353927528876,0.6267498798817748,0.5318031790005961,0.3261408730858192,0.6673062224951176,0.43696960344500163,0.13768477150243322,0.5437197941902425,0.14021022796937352,0.3967232927962628,0.04069850298388488,0.22515361052601823,-0.08446793599521334,0.5547197600308797,0.40213953600938473,0.493179520604416
VTA_L,0.262121038537567,-0.19974391083891896,0.24888829193831746,0.3185898292137951,0.340134984483714,0.13686391347281615,0.3597521644498765,0.42129142284817206,0.3894888255839178,0.5116230314236787,0.290318962099748,0.16785573316222532,0.18583764659629645,0.5948823154147841,0.5467360167199814,0.36429109177300845,0.44057411524198714,0.6009895908882755,0.264987617833823,0.6188071676909871,0.6853919857088961,0.621962697506397,0.18974303933454956,-0.1044585290325851,0.5482720286362052,0.3985455639142125,0.21803712229393477,0.12086571221181382,0.31962296374623295,0.3754469717383265,0.5329024054252175,0.42876954028608905,0.053441332246469346,1.0,0.43072816252321744,0.19471430336070514,0.5098062322481103,0.29502533189785735,0.03476914908142375,-0.2660918256317932,-0.35522870508132043,0.41971738617119425,0.41628097164377564,0.4938186116860839,0.15856098467974392,0.26826961354248785,0.3635548473645329,0.09412114485289653,0.37632935541688883,0.15701162506153074,0.344095067158571,0.31621081205045964,0.39830128692696826,0.5431416938060479,0.2591310199566433,0.4608687684241813,0.360654454278188,0.35318928158547824,0.45478404011443524,0.28115146043468725,0.391787243948025,0.5295525864484824,0.36898033660532703,0.38875905014859674,-0.12192590797348435,0.2619579915831123,0.1335631064003273,0.22215124698599092,0.28050337455679003,0.39251770754626203,0.18766155906689583,0.17667896853123957,0.28074650310740173,0.39641362493739873,0.22024988149748417
Insula_L,0.5049054760300737,0.37824973418517754,0.5220609292908862,0.7752553000295549,0.5243877901446192,0.6329440990102864,0.5787496323268433,0.5195299513183754,0.7595526778177726,0.7451367539504965,0.4994860881122511,0.5840481628268053,0.7103024788103236,0.5945176254240591,0.2753410081340905,0.24248523116271617,0.0741326630432466,0.6302149222268376,0.7238562413161765,0.627564505570427,0.6132002501377638,0.3890855074336261,0.47141159878394867,0.16633762052508685,0.5738298665371213,0.6172345765182813,0.5379624706741762,0.5577503803724789,0.8748863953247538,0.36416002867944425,0.8242437679472627,0.6412481391892833,0.5329844228535973,0.43072816252321744,1.0,0.6971872145155085,0.40502162708286654,0.5397629688896692,0.3786955393532935,0.01605884502701573,0.22551731939860234,0.6737992026405557,0.26616481061002367,0.5456657378849747,0.49707209533195224,0.8578616684119951,0.6874480182085486,0.5499553343654945,0.4897528055002341,0.5318635066673038,0.6164593198023259,0.8747804965370847,0.375639746862776,0.6380689015993466,0.8135378653023656,0.7328309258167246,0.8528395042581843,0.07513848613248054,0.7023768352777215,0.7832729364057699,0.7360030501627666,0.7168874481019276,0.49488684701822044,0.7449639770399781,0.39955258161118584,0.3326202550215577,0.8130756036691628,0.10638712643608522,0.6459666379218874,0.18231357818391755,0.5163383035052219,0.10927933393291435,0.48515061418617417,0.6707199642630793,0.576425134822454
SN_pr_L,0.48058968081241155,0.3474793418559889,0.5146223135844522,0.7732291275684445,0.5309636555419648,0.6518512830874247,0.5509704804302729,0.26708918863972014,0.7541424185894099,0.6231681255900696,0.600466771446085,0.5706941479413189,0.7185708599723512,0.4761141874602393,-0.0878918569072254,-0.056715272555218826,0.10814031480749552,0.43582699158754534,0.526961169202775,0.43104294009071026,0.36666621514376474,0.22186474476648962,0.23467892647491959,0.18769746629397344,0.41932632184371976,0.3892793425315593,0.5653841786473925,0.3240946754555105,0.7533655993536843,0.08642925123286482,0.6752253333587641,0.5041419520384193,0.5474112790001067,0.19471430336070514,0.6971872145155085,1.0,0.45090384232819447,0.48092103774656475,0.47869211809968387,0.39075934956704245,0.33309802955866247,0.5169783762959531,0.36462367698302217,0.4832133969394315,0.5433034805408448,0.6067164719687413,0.6131222692702796,0.5314904141289958,0.5803341724537078,0.5818736174889282,0.6042784112475638,0.7348996239598313,0.434708354571216,0.471547712162312,0.6524388243479211,0.7171516763506544,0.7823336580951743,0.16322732257916575,0.5323904526579399,0.7091004559595406,0.6202239898561968,0.6713998995461975,0.5494758118197636,0.7513669057680116,0.4923391348892173,0.1004511320153725,0.7597654964246424,0.0034248366792033282,0.5385094838017296,0.29884863129197314,0.24638872359062003,0.07818138353342126,0.6334941435022593,0.6893099456464693,0.5672661247854178
SN_pc_R,0.33199938629291015,-0.14772182916098672,0.3972306337039753,0.42103767004624865,0.32791516595099074,0.2632373951677418,0.5397610713793252,0.24585098109575906,0.5315953967026227,0.48232368546787724,0.3175439440798879,0.2799473151398027,0.4549057024194516,0.4185255639601788,0.002097442275985347,0.06532264870451648,0.1594668289264076,0.5391192100919804,0.25731967453424315,0.4650872922911749,0.5471092140977275,0.3585800435082244,0.22406690833623008,-0.0899615640602247,0.3521278780826183,0.3451907820272152,0.41122125986821195,0.15515172932491825,0.4351794336788518,0.22377117377452962,0.4720114207983457,0.4261760138143103,0.22973484248307094,0.5098062322481103,0.40502162708286654,0.45090384232819447,1.0,0.383214888327862,0.4365102737284679,0.060264025877903304,-0.08210078229848253,0.3506215870077095,0.2399619215124147,0.5102468693043782,0.22036126428765168,0.34026142680668087,0.4701538277858643,0.3492831359351442,0.584591813535876,0.3823310169386322,0.4264265104907637,0.44026863604172983,0.3715645389352475,0.4410996438797895,0.31632186815361596,0.5822435588010372,0.4698151938281569,0.11357510141357172,0.419728718975064,0.369612265366703,0.45326628652846085,0.44681397243444776,0.28586440985363626,0.5372892441042124,0.19140078637003025,0.060340196559007395,0.31798577270273803,0.4246570032566051,0.377158911712109,0.24806264633873149,0.18957356228351316,0.1071322332300614,0.5064946657225661,0.5256674324153979,0.23520577105858348
Thal_AV_L,0.2924837585459808,0.25987608020869246,0.6461447302188604,0.5629171718925325,0.5018294011389901,0.4821366398033834,0.8271144802765432,0.3045969265700117,0.6638036209731412,0.4810258029404627,0.2820981437069614,0.30135091731632146,0.5699798870108967,0.27071991034298376,-0.010171535950929822,0.05585088981895584,-0.04052159538852771,0.3498080206900051,0.2593297922367116,0.5796494852195822,0.30165938929856756,0.09760564132907344,0.289227356051012,0.26425255831092276,0.4139394221659756,0.3672720171837156,0.7975821829641311,0.3681781561442585,0.7245233823945004,0.2805137348656857,0.7010930128968316,0.6723588708256422,0.5852031265874731,0.29502533189785735,0.5397629688896692,0.48092103774656475,0.383214888327862,1.0,0.6146727593509942,0.3378982847251226,0.3119539564449961,0.49955041938249556,0.2057873720564784,0.28848500403715993,0.4563082299518514,0.6290707628084948,0.8276144696150095,0.5380951481501979,0.7039636311522792,0.46111562870977135,0.42230675018016645,0.6850685619309823,0.3069716568627945,0.5596839876767886,0.49484596346670784,0.6533094887759905,0.6768277426936179,-0.008231154393160977,0.5977344986161978,0.6626090579252352,0.8388005276310104,0.48307625193414216,0.3587106613676774,0.6739568359895207,0.22375983576238728,0.14596002112770837,0.5273960406753246,0.16971133834101707,0.5702312539951319,0.03720466876160128,0.36523110334163783,0.020861842811043665,0.5554290375972998,0.45493880442829787,0.4515535115721237
Thal_MGN_R,0.11837891145970504,0.3061378011227308,0.8449202997471228,0.3845503449899405,0.25222779422639013,0.37606161294230905,0.694539273267378,0.0865439734751136,0.6044348519475341,0.3477462456672327,0.13910665903875782,0.29434168528197835,0.6823055642847788,0.03354069278566789,-0.26607712686746365,-0.09725022267549162,-0.3021612241597598,0.26063005156344166,0.1166421424722619,0.2641952055554051,0.19919260330675137,-0.17515614817899783,0.25490046955940593,0.17767319431528314,-0.03654185775506071,0.2760719902554653,0.715569379304495,0.30802322623953454,0.5326737501064891,0.20229760014345732,0.45008927325160314,0.39555016869586457,0.5183542595279343,0.03476914908142375,0.3786955393532935,0.47869211809968387,0.4365102737284679,0.6146727593509942,1.0,0.38065475130001863,0.3693726239076658,0.13953563035701952,-0.049718353717558963,0.26583355150565013,0.344567040902579,0.4787768558550778,0.6982441159918993,0.3993242489718653,0.7226107035824966,0.41494971624795973,0.268939499104852,0.5322174163723893,0.21240915018924286,0.43100314781651383,0.4410636942051621,0.6623861321597213,0.522789907541502,-0.27717108536568125,0.49229231694507103,0.5604132664188105,0.6434532864784381,0.45109766977162935,0.1606697662904393,0.6463314681189554,0.18689504899799703,-0.21763151849378762,0.5443158998275572,0.23549657508698638,0.3802218067475316,-0.17488220037415414,0.32306423407856183,0.05562363450358291,0.7851290450935787,0.4953913039363572,0.24309306045844553
Temporal_Pole_Mid_L,0.30099823332256875,0.4335375061251843,0.31474047651908976,0.3442381045635736,0.19165603046702123,0.4450106293300152,0.354756380475429,-0.2659857670741741,0.4110871696996183,-0.01740516338750745,0.3578291415897767,0.2287563617131969,0.24858146157643887,0.08163058412425436,-0.5938062036682107,-0.5477844672625177,0.08176274068479854,-0.08779713485353327,0.07797823321229673,0.09731491149885896,-0.17481163823448406,-0.024602196304586398,-0.4345725187034002,0.5137422485632314,0.11199428854220193,-0.37561067464797593,0.4190117053451091,-0.3684520726352879,0.29384403092426703,-0.35826833117840357,0.10566966082948752,0.35262139279432003,0.5141555143522032,-0.2660918256317932,0.01605884502701573,0.39075934956704245,0.060264025877903304,0.3378982847251226,0.38065475130001863,1.0,0.43214639696014784,0.0360320211791097,0.38247555008940815,0.09251989205960949,0.6055895463885052,-0.0024779662163806992,0.399519722889414,0.24966317294161017,0.47145476371418066,0.274531411439418,0.026077556180015848,0.21021444408650833,0.25967675368110427,0.164479644732621,0.28183318322015677,0.3448047194960694,0.26199870371968864,0.33569725122019484,0.19899486680432912,0.22022058896360744,0.3894257346482414,0.31000763970194906,0.48315298163486986,0.43541052185532875,0.3406689581643119,-0.13634095025887147,0.27418763499075666,-0.1584813383032774,0.09374008690939736,0.27919536158679914,-0.3915893173409266,-0.17537953921580618,0.5177677834021012,0.27487144261803836,0.4634683222371608
OFCant_L,0.14301554154109836,0.25513648031085,0.209759159979191,0.30582800455306464,0.23770256373084753,0.3156854412426985,0.20926512882308665,-0.183704881066906,0.2402623538140317,0.035474402738091375,0.023571490831595637,0.1573460630012879,0.34866384411147083,-0.15257344281217647,-0.4669775896830433,-0.3805801059504213,-0.37468205578973046,-0.17400380469858104,0.20784711636712241,0.05119199575518283,-0.2658591962935753,-0.3223554877866743,0.29279229140843993,0.1301391915266292,-0.08941195794255105,-0.04817495227433021,0.27584287005647296,0.3400137161185554,0.3295609512505075,-0.13523646024286157,0.14395775695708476,0.1701334620798419,0.41429362904825906,-0.35522870508132043,0.22551731939860234,0.33309802955866247,-0.08210078229848253,0.3119539564449961,0.3693726239076658,0.43214639696014784,1.0,0.2837792927249103,-0.13976884445063575,-0.004524423649124038,0.08460141166254738,0.42204175726510124,0.2801576291939068,0.2814959576524309,0.28987891263160315,0.24876842598532387,0.07223363694476717,0.36493098954065206,0.0765426571193339,0.03308222313227988,0.20743877705634323,0.18155047328735743,0.29166322432546515,-0.28798365624289907,0.15981643333072032,0.34981038418338156,0.24792608095663843,0.1396463677882151,0.1006694927411794,0.3306433140282135,0.5327715415074774,-0.046361367327746955,0.43909890877970853,-0.4122124077600387,0.22783385272451379,-0.25810932342765175,0.3049624442000922,0.0760524143430319,0.2070587155252881,0.22967943292324797,0.24248258296276343
Precentral_R,0.4095481006380377,0.08913592798317775,0.18249292359330566,0.7663294837942982,0.580342149530227,0.5134126832034909,0.48929065862238924,0.3685503058909673,0.5648652332033552,0.5898239719757638,0.5031080511131963,0.42797197374489654,0.4301916438843671,0.5934206031672499,0.22366914151190023,0.1579141513989272,0.34362080160387465,0.4576479931634407,0.6242648593913285,0.6393774772877281,0.4097545685169745,0.48027166938740107,0.4614928816684915,0.010198051127951656,0.7148623242146901,0.45945495664445873,0.4508178015225459,0.44366450162872934,0.6928623711093019,0.2246196417912668,0.6698560414991815,0.5721752161457304,0.30034766949009767,0.41971738617119425,0.6737992026405557,0.5169783762959531,0.3506215870077095,0.49955041938249556,0.13953563035701952,0.0360320211791097,0.2837792927249103,1.0,0.42187211314276746,0.3473651229262461,0.22437042135281085,0.6496625923037604,0.5151416850265579,0.41179278591864554,0.41939440072728656,0.46331935018617065,0.5854435188164291,0.6639301048919183,0.2989142651787232,0.4789742200883468,0.3736307302156843,0.49482587722777455,0.626367021653798,0.28798775652221104,0.44105776094772675,0.5999222519512919,0.5672445961000048,0.4715706399302317,0.5512702840202051,0.4802210208772306,0.2712246098741465,0.46307756682299045,0.49499971708419194,-0.057274901033544864,0.5381828702363926,0.34867197528008376,0.43772407863749613,0.1611717331267874,0.2681473651847214,0.4492240428476437,0.5085728467403934
Angular_R,0.35109367944590236,0.11609554273583747,0.0764737483722267,0.5512767117752742,0.2971694095207649,0.3002230736622622,0.25672605741957455,0.23966393865174704,0.37633129146775374,0.42525055609179135,0.7478276146604796,0.32138548357839014,0.10933058181474274,0.612124869713643,0.13791198666745896,0.014310265167478993,0.7303480803258569,0.39784840215572065,0.3406151512817785,0.4978426281718518,0.3796929942812457,0.6363045925228429,-0.3855495928448307,0.19891991269378276,0.6313348619768187,-0.039407028408215826,0.1833900711257538,-0.31578645004232814,0.3368913378824003,-0.011954474311363105,0.2833274811751134,0.4747260240492631,0.14501341879564264,0.41628097164377564,0.26616481061002367,0.36462367698302217,0.2399619215124147,0.2057873720564784,-0.049718353717558963,0.38247555008940815,-0.13976884445063575,0.42187211314276746,1.0,0.4379204756336321,0.5937168517587361,0.07446809129418519,0.34139625106862487,0.1870569578442417,0.345451433791337,0.2655543622373964,0.3880625032894469,0.24191278392370552,0.3509545750664992,0.47091504504843523,0.26135255076478786,0.43438125631528585,0.4294511849272355,0.8672124201783492,0.3025604390883494,0.14276830781000077,0.38865155024787323,0.4983255289630113,0.896874243705769,0.4247403021095607,0.07300865853530461,0.14852583621622442,0.16409545012148802,-0.21531427707747697,0.24559084135594458,0.8773722016547353,-0.3663898997842582,-0.048363238824330225,0.3643529172476509,0.40386242982694515,0.49399771056858355
Thal_MDl_R,0.34959039801994024,0.021788706624213706,0.42531746084046523,0.4333486971539046,0.22217002157416582,0.34424927347102663,0.40660477440325316,0.12551423670107054,0.5978670246388722,0.49256916224632324,0.4199634404027541,0.3311166023141096,0.40597844982095377,0.7223321231719592,0.19038325383181215,-0.10417575792483195,0.27951286675800713,0.8762119600988193,0.4869085427419397,0.736249427279739,0.8090791201254963,0.6557149013666854,0.08294013889626287,-0.12230365146695021,0.49772114544176194,0.15860737895725333,0.15210786555321104,0.029612873647136596,0.5287712516631465,0.05560850918695776,0.46282491949008553,0.6541173765288892,0.12976155618360086,0.4938186116860839,0.5456657378849747,0.4832133969394315,0.5102468693043782,0.28848500403715993,0.26583355150565013,0.09251989205960949,-0.004524423649124038,0.3473651229262461,0.4379204756336321,1.0,0.4837864096751892,0.4442992167216881,0.5436086771421146,0.19692282077393858,0.36903089030321684,0.16616730166850724,0.3514485639114391,0.5297682593136914,0.2305442100811589,0.834657658382854,0.5386830262152076,0.7079086206073071,0.5505877785235778,0.3444644707263558,0.7597868259325617,0.3119300500263047,0.5513162708461795,0.60877933385227,0.5235616381227983,0.647261829229473,0.32670694357324165,-0.10516879116213797,0.40442995586220143,-0.06935962472116343,0.22202564560117335,0.40750412022268084,0.034342797702184645,0.054683560214619446,0.40538278886409,0.7089023844341906,0.36956853004897905
ACC_sup_L,0.4733617615357935,0.4536602676069332,0.4668961421918516,0.6158326090286546,0.22652438638316263,0.6226119373800051,0.48965317126271596,0.18774671028851897,0.6600706944907561,0.39435031851508856,0.6299735090692117,0.5149247403586803,0.4271651011879059,0.48626964157387786,-0.09306219972741828,-0.11701556836336144,0.30634274458099897,0.45160643409015655,0.4127645022855442,0.48006849556588793,0.3782426304796026,0.3847289671375152,-0.36004189428628425,0.4741979448111801,0.44709534762022024,-0.009678608076734693,0.43364736429056383,-0.2138836157797782,0.6284715399527384,-0.009713519225232184,0.4184997524363452,0.6238587365916034,0.45373646035195225,0.15856098467974392,0.49707209533195224,0.5433034805408448,0.22036126428765168,0.4563082299518514,0.344567040902579,0.6055895463885052,0.08460141166254738,0.22437042135281085,0.5937168517587361,0.4837864096751892,1.0,0.3174591967083602,0.6164693027758268,0.38915382583012,0.4749806582379394,0.41351921937835157,0.3246974221315232,0.5165938068719496,0.24043974644883842,0.6036772775798935,0.6359823715927332,0.6072384624621597,0.6095192092561079,0.5166709478309662,0.5327681617222227,0.4232379734216211,0.6611861504592232,0.6287397771749565,0.7125944140956283,0.6155058229996824,0.25719240458075787,-0.026406805952892277,0.5363408339897868,0.030878878837214366,0.31251572472550376,0.5209943037489987,-0.278764896195652,-0.2055542218794429,0.589810241382739,0.4735608384810351,0.651516263255981
Frontal_Inf_Oper_L,0.3267381399097794,0.21354732184478445,0.5169434029346432,0.6852293574007916,0.4748517285171018,0.6052854939363789,0.5510501548508391,0.4064849095242953,0.6548205946526836,0.6269393807965141,0.3563502040434211,0.4771604644347073,0.6803887277140527,0.3363034207518499,0.14814916065945796,0.15309571927112275,-0.20820841388993952,0.48775460310257374,0.5631378762302887,0.5566477186940596,0.4191538297245521,0.1369487287740747,0.6342099853447788,0.027689623053484703,0.3516548067348151,0.5654100061987389,0.4992346917522598,0.7517091665121262,0.8289129947254058,0.35471274234386246,0.7235004930384732,0.5950095113496808,0.45883745198018916,0.26826961354248785,0.8578616684119951,0.6067164719687413,0.34026142680668087,0.6290707628084948,0.4787768558550778,-0.0024779662163806992,0.42204175726510124,0.6496625923037604,0.07446809129418519,0.4442992167216881,0.3174591967083602,1.0,0.6976827814144455,0.5080458071747159,0.4562689754997888,0.4967179081055015,0.5565964610115676,0.8482594383645669,0.20750490082666292,0.5685234371588311,0.6420380249141608,0.6422837388224395,0.8223484743088122,-0.188593889003636,0.676005758490081,0.7585096073115438,0.7168521360593549,0.5220735841136221,0.36654122743441336,0.6676518860728025,0.432986065791153,0.17198645158347395,0.7664136631810307,-0.07421263232433137,0.6089911615084344,-0.09568157293660694,0.6940858320134403,0.15567753138349957,0.4088092061490383,0.6135912489994295,0.4706660300272459
Thal_VL_R,0.3883602531282285,0.3838668652116172,0.8201596728339613,0.6442779217717007,0.5012177583888479,0.6012952661775198,0.8654360954623549,0.21606164095911998,0.8215006001670273,0.5136013248475478,0.40007194411140073,0.4097871665327428,0.6228479289290272,0.5297352323114646,0.0065007250419008055,-0.03853503411980825,0.05447443451208311,0.59740613863433,0.4563718735833869,0.7170867323039862,0.5583470287810497,0.3167751900840008,0.2076919956444356,0.27523296272358366,0.550691891606229,0.2980166564945618,0.808195987461125,0.2706555643950669,0.79405613545704,0.17567375523624038,0.7665200637514938,0.8579896720347718,0.6033715836254391,0.3635548473645329,0.6874480182085486,0.6131222692702796,0.4701538277858643,0.8276144696150095,0.6982441159918993,0.399519722889414,0.2801576291939068,0.5151416850265579,0.34139625106862487,0.5436086771421146,0.6164693027758268,0.6976827814144455,1.0,0.4557562812633751,0.8158898929598386,0.417311331685729,0.3735277616005837,0.7728623289304835,0.39339968769297734,0.7774284430614212,0.7031967082755792,0.8982571380946758,0.7627687084049528,0.14191385890750058,0.7969815960786629,0.6770688500177366,0.9572357689621191,0.7358868049464508,0.5421093447957943,0.8404102553195596,0.2926655112339549,0.09400127199579861,0.6035978140578456,0.10321933280753595,0.49025421794747104,0.1875397418873567,0.27757778501529085,0.08343340282277262,0.7831517032498688,0.7152268222597645,0.5756964764502569
Cerebellum_10_L,0.3661307781034726,0.21894113846025726,0.3817594831021361,0.5630780513846376,0.32270594190627583,0.44382985771686007,0.4148467712452604,0.6355781192948372,0.574975336133077,0.6637898297880366,0.3774621845724973,0.4154139644229523,0.759257848295368,0.1606297300035213,-0.072367603261682,0.2871055212178077,-0.05255784768348065,0.2086147638093771,0.28799787771531277,0.25787379629548113,0.15564968258116196,0.0009518033003297473,0.25831149993047847,0.16539605012870282,0.2169953798353535,0.5884696316356625,0.4730166167548751,0.38452144532096344,0.6093653644456677,0.4579892099238891,0.5121840831568485,0.3391575578158027,0.41892414493111496,0.09412114485289653,0.5499553343654945,0.5314904141289958,0.3492831359351442,0.5380951481501979,0.3993242489718653,0.24966317294161017,0.2814959576524309,0.41179278591864554,0.1870569578442417,0.19692282077393858,0.38915382583012,0.5080458071747159,0.4557562812633751,1.0,0.40187426622511047,0.7210703946867415,0.6403164931495935,0.5836602837514899,0.19633142210351076,0.3167163203793097,0.4665489135105003,0.40920313501692585,0.6107101932735249,-0.03397147642560146,0.3364237529895038,0.6004630347807794,0.49157027335217285,0.3030251682322584,0.3643758036173192,0.49442883480824684,0.2856415164784554,0.14101288687726218,0.6015634619721139,0.07534410729685369,0.8870619785402649,0.04353287400094403,0.34605125189072217,-0.04165080222406232,0.4094987745931208,0.33426614854756787,0.46419161821693344
