,Heschl_R,ParaHippocampal_R,OFCant_R,Cerebellum_6_L,Temporal_Mid_L,Amygdala_L,Precentral_L,Frontal_Inf_Oper_R,Rectus_R,Vermis_10,Cerebellum_Crus1_L,Postcentral_L,Frontal_Mid_2_L,Thal_LGN_R,SN_pc_R,Thal_VPL_R,Temporal_Mid_R,ACC_sup_L,Putamen_R,Vermis_1_2,Occipital_Inf_L,Cerebellum_3_R,Temporal_Inf_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Paracentral_Lobule_L,Angular_R,OFCmed_L,ACC_pre_L,Vermis_3,Cerebellum_7b_R,Thal_PuM_R,Calcarine_L,Red_N_R,Frontal_Sup_Medial_R,SupraMarginal_L,OFCpost_L,OFClat_L,Thal_LGN_L,Parietal_Sup_L,Temporal_Inf_L,Thal_PuL_R,Thal_AV_L,Fusiform_R,Frontal_Med_Orb_R,Cerebellum_6_R,Thal_VL_R,Vermis_7,Calcarine_R,Vermis_4_5,Lingual_L,SN_pr_L,Vermis_6,VTA_R,VTA_L,Thal_LP_L,Temporal_Sup_L,Red_N_L,Vermis_9,Supp_Motor_Area_L,Postcentral_R,OFCmed_R,LC_L,Thal_VA_L,Thal_MDl_R,Thal_PuA_R,Caudate_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,ACC_pre_R,Hippocampus_R,Occipital_Mid_L,Thal_VA_R,ACC_sub_R,Frontal_Inf_Oper_L,Rolandic_Oper_R,Thal_PuI_L,Thal_PuA_L,Temporal_Pole_Mid_L,Insula_L,OFCpost_R,SupraMarginal_R,Paracentral_Lobule_R,Thal_AV_R,Thal_MGN_L,Thal_PuM_L,Precuneus_L,Rectus_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_R,Frontal_Inf_Tri_L,Cuneus_L,SN_pr_R,Caudate_R,Thal_IL_R,Cerebellum_8_R,Cerebellum_8_L,Frontal_Med_Orb_L,Amygdala_R,Precuneus_R,Occipital_Inf_R,Thal_LP_R,Pallidum_L,Insula_R,Occipital_Mid_R,Thal_IL_L,Thal_MDm_L,Cingulate_Post_R,Temporal_Pole_Mid_R,Angular_L,ACC_sup_R,Cerebellum_3_L,Cerebellum_Crus1_R,Rolandic_Oper_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R
Postcentral_R,0.5763132483820228,0.49312803398217775,0.31129033716232246,0.141665043805528,0.6216413133680505,0.14724563703192486,0.5433945555977802,0.5872815312583771,0.17525945863304046,0.3770954764816636,0.06571870100790063,0.7190319090166015,0.14769369042550995,0.40768521897823423,0.23285604368857393,0.6222030607284798,0.6132221683555569,0.5187521329710272,0.39322716034241245,0.6532974258269697,0.026110983975216637,0.4567749192683847,0.4113556670008767,0.49855935468863094,0.5877573818926467,0.3823506693886684,0.6853615839498581,0.32621584730015035,-0.05957762936732178,0.5746742924940236,0.021762002254880668,0.5739924546839185,0.6080063356254979,0.4572242361318177,0.08301533552330197,0.7020541814968261,0.29255448241966286,0.3081545689841144,0.5067873412908153,0.2306389021816662,0.4919318062337924,0.7169013603249043,0.49083431114023646,0.320754697846961,-0.004994290640954354,0.26752702091349995,0.5819363585881212,-0.04076495703374325,0.4508052978443149,0.5811487489345395,0.4653936042732128,0.5045410158276905,0.21294591572470914,-0.2533798036665844,0.32954443259379784,0.15756851395205534,0.6598725915933038,0.4935528236879461,0.40566411535282515,0.5480166537469068,1.0,0.2355315881430746,0.522988894457722,0.32693603983437314,0.4055494502284506,0.41221596411418826,0.5741592756605477,0.44828489145637046,0.3674447882508495,0.37460408994573585,0.5009100303691775,-0.05721872859521011,0.5966001390127751,0.0749832848604612,0.36433237820136993,0.20044916052280443,0.5608824423962864,0.49055552832706045,0.4906421595549833,0.6764580519425869,0.3396378520299155,0.5929771224582886,0.30393768380124037,0.8165853345239676,0.43855965008744424,0.4644598866102536,0.15505842876132694,0.5410028720587183,0.668180533605809,0.1178246560160925,0.11254599806022667,-0.08846701842351187,0.5278782361676354,0.6122274853445746,0.35903208887982674,0.6002500294754937,0.538840430730484,0.6369018175569761,0.456442326300812,0.15268344563628464,0.170241588349424,0.21545103357624018,0.533444006233376,0.6735348122657102,-0.087034317383087,0.32219613676829234,0.37732285195403403,0.4417321906289421,0.44481292821413837,0.1914676850340569,0.5783495087968157,0.5221559284804196,0.11589544550446525,0.5513198914034484,0.49741000135401725,0.6793261790672074,0.006271119906322184,0.6630229261722161,0.5578622551255586,0.3957289027834269
OFCmed_R,-0.08748138402698866,0.49035531897584933,0.2291619222482884,-0.2087081195394254,0.14331802161306317,-0.37755462261162187,-0.17411040410578352,0.16121361381142463,0.3900254834584449,0.12784077343156058,-0.3454528586867463,-0.010896034932755882,-0.20002501608801546,0.5511590089232011,0.09467563885945537,0.25664009050870956,0.14888675626659156,0.4176056525786893,0.45748289308543094,0.36716198124882893,-0.4636223239363493,0.2539133555827711,0.0639122517019278,0.2588549034654495,0.28753512970603423,0.16704066458909803,0.2972451902737032,0.3157954246228847,-0.13696009712166346,0.2899802692281253,-0.19078111192147607,-0.0660787721380042,0.13139981750522178,0.5064109584224492,-0.28007800712562547,0.12496253250726441,0.17378228441938204,0.08605002551503965,0.21107362958670106,0.2081396907306202,0.2066197106712742,0.07038795507876099,0.4090973066450332,0.19708067753151548,0.5695654930784473,-0.15275490753079504,0.3697979533079883,-0.3299509091986328,0.05573653057377603,0.30226592353698967,0.005500660769243543,0.33792032349457113,-0.18059624544076966,-0.004853662828030299,-0.1940387072190466,-0.029320756008755427,0.19160479357842597,0.5495236825803117,0.11648903514750822,-0.03361623107912773,0.2355315881430746,1.0,0.2569203999306439,0.42319984642600755,-0.10233354499182813,-0.1841525487349963,0.3176335404668687,0.5351650139299235,0.5121461334124202,0.3210871976935855,0.25450706406742085,-0.08723447646126095,0.33517338407425923,-0.48967577161571996,0.4315761156566208,0.4436050466365563,-0.02402064136922406,0.14198663409716397,-0.008239768314383833,0.20439150118242785,0.7696808914431114,-0.012837207515739853,0.3649934163797945,0.33249657164751656,0.23884676219071918,0.1283901141445933,0.38128999587806983,-0.16664669995145076,0.22924860299857722,0.33194012472425244,-0.2542568142728277,-0.2894373236528262,0.09238500050200105,0.03222777181565885,-0.11928481114142198,0.18659735054772467,0.26580778961728885,0.36496506713997895,0.40096107374459095,-0.17821466287120838,-0.17406063036861144,0.633429681640708,0.2246494935927875,0.23349812720545582,-0.45991271176473175,0.04453482438342242,0.512119536737562,0.16662968706678272,0.05879757590900145,0.283939559268973,0.007408984192440871,0.16147703834594607,0.49238958372171787,0.2172407661890678,0.3639059861432807,0.27969760135789307,-0.34037332596601744,0.219965307019771,0.16884964899726224,0.5290974522669357
LC_L,0.3973955666771656,0.5530901833389621,0.1819671615163572,0.1253745223451284,0.4704009123638018,0.26107907755111903,0.24724429681637358,0.4179124180286174,0.07505475345377466,0.3503951712077409,0.07232548717265294,0.3927920883332083,0.04003337166523093,0.32772547899807786,0.33199938629291015,0.4069804043202987,0.5091700286177879,0.4733617615357935,0.4338208477414545,0.46092933403662756,0.14380604902771804,0.4791362050969559,0.43113612148272085,0.437451177716786,0.6073440978856212,0.2762152268754358,0.35109367944590236,0.5330950165280234,0.0156379814944152,0.5720860926894686,-0.11914588576138548,0.44263461486500066,0.3742852859251299,0.42968290308468365,0.0018030720641303071,0.40605644733072743,0.36609431256965685,0.08757968522737618,0.4409286869849569,0.07433103091012006,0.3965897971234528,0.4564383609902342,0.2924837585459808,0.33735184147056624,0.09724249953542582,0.19769200034525142,0.3883602531282285,-0.1296255100726923,0.24058349909073842,0.6065327680584983,0.34963370429578183,0.48058968081241155,0.2363454367761322,0.035849149427629526,0.262121038537567,-0.04732520888187811,0.4352557606112647,0.45364688683889,0.25699006351828524,0.2742248382695889,0.522988894457722,0.2569203999306439,1.0,0.2959773496729792,0.34959039801994024,0.310796450766919,0.42697480153635126,0.38729250030841417,0.3241359398642905,0.3612167849895763,0.34406153683374896,-0.010253640878522163,0.4881528877692726,-0.0336428303003952,0.35119619492792,0.23141312939770659,0.3267381399097794,0.38826740857070446,0.3646100705792953,0.45408666859634006,0.30099823332256875,0.5049054760300737,0.3595101928029389,0.4672319640736392,0.262616852436577,0.2612378510515816,0.21774050313682694,0.40630027332505114,0.4022467717984452,0.011855327777183884,0.03104156297165223,-0.06339778892645795,0.30583284880967454,0.4394411944168895,0.18332769656843464,0.42490313542630964,0.5237103834280337,0.4324213937706577,0.3206660534887752,0.08101761750199617,0.062173145458274195,0.24322099999857189,0.38528887513913707,0.445380135035189,-0.03266762785699857,0.23846880697400813,0.39060491832170935,0.461537709990015,0.3118688437712933,0.19310041312594753,0.3707548829917218,0.46331964861241154,0.21718447073764416,0.3619796117418446,0.39695088557081887,0.6852465964431095,0.004447699143846861,0.45193820062957835,0.4737541440931062,0.4831250932867368
Thal_VA_L,0.3307468483956225,0.6939225935044124,0.29767178878764794,0.316027306035349,0.6712666512690217,0.33547721305278083,0.2444215772924652,0.6918616937594021,0.28782364197846355,0.5867477362539989,0.14607819107811845,0.3461041058794515,0.2929313866447244,0.7286166552640605,0.4337191064217538,0.7734156480089522,0.5681297935244107,0.6191421553986005,0.6861688217848245,0.5069729078504486,0.08155399173736923,0.4416754646598089,0.5783334679087788,0.5206547281174442,0.7605306127291374,0.01527515314454064,0.24640634950400891,0.3023167378406277,0.3035887398161398,0.5799157154137881,0.19289574603406048,0.3211257633823567,0.3455771543623893,0.7627739175868904,0.1756444570055739,0.08493568986521058,0.4806651024156281,0.037327468949531185,0.3969421220447458,-0.12344423608821085,0.6702303182907622,0.2675028170935937,0.7564775576996927,0.690429773338706,0.11456634110306001,0.1984002713115312,0.8757883584830202,-0.03905470164354325,0.38119734409442274,0.6228719616555207,0.5071065371305788,0.6527054338299583,0.2677338322303637,0.11374677777797333,0.22072799898648793,0.11878721852824974,0.7364284376840395,0.7432558383698341,0.35274913054573953,0.08881845269114778,0.32693603983437314,0.42319984642600755,0.2959773496729792,1.0,0.49096642068816326,0.456228089711798,0.8737635972357868,0.6992308969049325,0.7464375736784103,0.2042156222429292,0.7606868161456052,0.31139539551311546,0.7587195753592828,-0.08767680956824628,0.8020155772041673,0.2961578927452234,0.6118039116823839,0.6483450034889772,0.7036996038507156,0.6722234755912019,0.4470952768337942,0.5956821147615887,0.4897842628791011,0.4450575157832918,0.12123715205542059,0.03568645042239946,0.549507479047726,0.05679412666628917,0.31806793902967617,0.17793760649214424,0.2618868402765303,0.14661239364952872,0.08840129265847749,0.544602062677429,0.4658008563310427,0.26060928150482243,0.6808952448093976,0.8272846057411511,0.7566344656292108,0.3598755593150102,0.20002534376965198,0.16625506728118736,0.34807832655693716,0.3559898705218392,-0.0320936122922107,-0.13577715212248298,0.7075926213519833,0.6590328782477082,-0.1048555023321685,0.8670962584989947,0.6199903118306516,0.44529169672811164,0.456091928234338,0.06603484090432764,0.6440810110348651,0.469277095399764,0.027376893518830058,0.7128498245152282,0.7594038893548398,0.5861609663106871
Thal_MDl_R,0.4869085427419397,0.3596912477213759,0.0619982578767659,0.15860737895725333,0.5177159539653897,0.6991099984637099,0.22792234866189134,0.5297682593136914,-0.007620063034051134,0.4240860741135018,0.07988363866113879,0.38716851543268194,0.029612873647136596,0.15210786555321104,0.5102468693043782,0.6253700614709446,0.44692789688680445,0.4837864096751892,0.28675925028271737,0.46610713193415226,0.23644825483727716,0.16616730166850724,0.37912136080721776,0.30473626740461734,0.5978670246388722,0.20203478572792327,0.4379204756336321,0.32670694357324165,0.20178673052100343,0.34424927347102663,0.05560850918695776,0.7223321231719592,0.40346558755453715,0.36903089030321684,0.08294013889626287,0.3326737498517443,0.28292151986746344,-0.137138863852582,0.22217002157416582,-0.0852039471827043,0.3119300500263047,0.49772114544176194,0.28848500403715993,0.40597844982095377,-0.3541202034784272,0.12551423670107054,0.5436086771421146,-0.10417575792483195,0.3514485639114391,0.4071231512874603,0.49256916224632324,0.4832133969394315,0.17647864608353342,-0.06935962472116343,0.4938186116860839,0.2487769752228529,0.5505877785235778,0.3561905772985264,0.149768506506029,-0.012039882917468728,0.4055494502284506,-0.10233354499182813,0.34959039801994024,0.49096642068816326,1.0,0.8762119600988193,0.6497311090059215,0.17652327539422105,0.313725360753206,0.34435268119286816,0.35172892174032105,0.17808328316682406,0.6074004443066391,0.19038325383181215,0.40538278886409,-0.12230365146695021,0.4442992167216881,0.40442995586220143,0.7597868259325617,0.6541173765288892,0.09251989205960949,0.5456657378849747,0.2569522892125333,0.5235616381227983,0.43609617830909075,0.08700200505547226,0.1953245335204558,0.6557149013666854,0.3919038873446902,-0.15704514608700684,0.034342797702184645,0.0014107399782503284,0.41519759939025,0.7805729728168849,0.24876519923158683,0.37752383324105593,0.60877933385227,0.5513162708461795,0.40660477440325316,0.1930471581042849,0.034577434972065765,-0.11917994500860946,0.09188033582428812,0.4199634404027541,0.011508668978923097,-0.10516879116213797,0.1611868931921617,0.5386830262152076,0.27951286675800713,0.42531746084046523,0.834657658382854,0.4035024189605027,0.03755189388282507,0.40750412022268084,0.3853122881002632,0.36956853004897905,-0.010410361466642992,0.5287712516631465,0.6007360853892085,0.12976155618360086
Thal_PuA_R,0.5618803579126589,0.35039318595596075,0.066980834710027,0.3619918450983593,0.6075406331875649,0.6818755534986717,0.3169577272571341,0.5651134948461997,-0.1285414128221144,0.44707903366789187,0.33134328175024064,0.388317492833687,0.09488049419588493,0.2639107120650123,0.5391192100919804,0.7170869486029816,0.5840184414392455,0.45160643409015655,0.24470754487388235,0.30785598058416086,0.4281426891094153,0.1985728395197579,0.4520937334643083,0.31639767228594856,0.6067757382995626,0.1314306562099825,0.39784840215572065,0.17682729169983025,0.24093862160764082,0.33577806246655995,0.23851249409098904,0.8182812114529484,0.4782830881430762,0.3582425439600782,0.17118971816631942,0.3533152007862974,0.3581320066122489,-0.1558315146927504,0.24478925498670948,-0.09981646624973788,0.38818754727518273,0.6542249156298893,0.3498080206900051,0.4253113690376123,-0.3966617962096046,0.2992256368951326,0.59740613863433,0.15517964226971726,0.441992775724007,0.41312477708795664,0.5807322178140915,0.43582699158754534,0.4083220787661583,0.11554354713866707,0.6009895908882755,0.2674846716107172,0.5676931992517158,0.21318031871383863,0.23731447042358472,0.09133296195544949,0.41221596411418826,-0.1841525487349963,0.310796450766919,0.456228089711798,0.8762119600988193,1.0,0.6645503129097342,0.12478308869616038,0.28978256698415833,0.2029438046614548,0.3332674685090402,0.22529504378405943,0.6118956045719858,0.41832432584565515,0.4042272011191376,-0.16061884582849367,0.48775460310257374,0.3979168389671725,0.7415853910996129,0.6914369957632548,-0.08779713485353327,0.6302149222268376,0.24836959420843335,0.46800639510966807,0.3423477578011312,0.23876852241955285,0.0009365323020427127,0.7524683807879171,0.3975406353583315,-0.20972490094894936,0.13948329732940565,0.22791104924813313,0.4457295134150324,0.8356617218961692,0.2661550667363206,0.41066239099368024,0.6054721101674481,0.6029636002929455,0.5134884440864697,0.36624594185866205,0.2061409855278511,-0.2715023390397931,0.24160144128714295,0.3984078492116777,0.2915489418545876,0.07801849692404017,0.11850290259592113,0.5398177866310526,0.3587503742720889,0.4474800989055155,0.8648620740652909,0.41187982507683696,-0.05961592127086507,0.3932851970899761,0.4049190046472031,0.35624925372801197,0.20044582177880774,0.6037079420439088,0.6558549438278243,0.07231169285298847
Caudate_L,0.5063847965088605,0.6741384085193615,0.27673317463703767,0.30182037265451706,0.7278004232879027,0.39364994437662054,0.3338948866833863,0.7848271148908496,0.2847226892352408,0.5926268651985718,0.17750601209531394,0.4847723523895892,0.2282638249310947,0.6959417509199304,0.41967862764690966,0.9190569955259608,0.6796684266158297,0.7397193579338455,0.6459552550669072,0.6094106179728472,0.14242756407619753,0.4370063154520756,0.6110712627359396,0.5694681003250139,0.8465484293639239,0.15822590975263373,0.4051894669559329,0.3226028774612474,0.27250317056662016,0.6696065150915264,0.18121849615958752,0.5714340883063891,0.48635187439894306,0.7303892480246764,0.1512060001561779,0.337797095772917,0.48912184163140354,-0.021572018490005083,0.4179560269106542,-0.03302759672080325,0.649041765158749,0.5231612837683135,0.7610609674597838,0.6376327276964802,0.040300855165922946,0.2707143623366584,0.9350135689788989,-0.011442552155100759,0.42254914324962767,0.670860527842916,0.5681356104586501,0.6310255785985165,0.30444720264762526,0.06592036123409654,0.372592867074823,0.14141392235583541,0.7739790705767319,0.6633943228512481,0.39333843049234335,0.12051944800983568,0.5741592756605477,0.3176335404668687,0.42697480153635126,0.8737635972357868,0.6497311090059215,0.6645503129097342,1.0,0.658970683887602,0.6796124898102741,0.29607167599121353,0.7666802897662408,0.3201374174834891,0.8097803418307062,0.062497206757465215,0.7235229541017072,0.30707583070828504,0.6879637040360956,0.6352716655115829,0.832410814896756,0.8504431050185096,0.40207064158350825,0.7208633695326578,0.4856846628015396,0.611704840568682,0.31133754312419265,0.16251558492049045,0.3427174994201171,0.370218110063125,0.44901827679467055,0.2097714733177224,0.21898423448037815,0.13805920359364002,0.2953598271505018,0.7209280256951142,0.43256245635210516,0.422318879828154,0.7701295115628427,0.9406745240121781,0.7859550674347718,0.34977478390720357,0.22266492199828,0.10772191649502606,0.39702164776137244,0.460019849095899,0.0038807261070355273,0.03156702258426418,0.5920218577921786,0.7474096457210875,0.09828132554836606,0.7809291624758272,0.8352829232807147,0.4925126686644345,0.39746735839239616,0.24062338460218977,0.746417574137282,0.6246164150177823,0.07219235122428232,0.8199989469503512,0.8393304346601304,0.5635494161228022
Frontal_Inf_Orb_2_L,0.19605157224451403,0.7443731676588438,0.4653758848716606,0.15362368317793795,0.5627886422469257,0.012812907229765767,0.2452670229106871,0.6253143396433323,0.448596205828004,0.3778801095457729,0.04281937976842318,0.3763840091856647,0.28858104158688724,0.7181150348286293,0.19292773225732088,0.6273263955506897,0.4859141837454783,0.5097333490698658,0.5888836893592703,0.4862144864581461,-0.09029997652456247,0.42133948441022195,0.46437168684093816,0.47274811367539604,0.5955733156328905,0.030763302925475588,0.18021660476587492,0.3507089889717457,0.2308479340587689,0.569123930071516,0.042611625001323684,0.1352014459933974,0.20700332705969532,0.6530262074548712,0.15909726238528832,0.13968613723770845,0.5098669860045818,0.2823350944638942,0.4310647308681843,-0.030173049451807828,0.6309807096282393,0.24332447996479425,0.6695852817882914,0.5034322532225283,0.32168759879058545,0.12292113806135964,0.7129631288740343,-0.18308879239309794,0.21011648267070293,0.5573777174475116,0.28297022786775583,0.5555998000922835,0.12368855629589375,0.06926234216360204,0.1204102394302555,0.018824029688082392,0.6094497728674128,0.7139007648223452,0.3064192103479054,0.2365197434567085,0.44828489145637046,0.5351650139299235,0.38729250030841417,0.6992308969049325,0.17652327539422105,0.12478308869616038,0.658970683887602,1.0,0.6953554743849127,0.17536937246168258,0.7370005795739799,0.30229323490965065,0.6515634760196213,-0.20707409207685717,0.6298022834702067,0.5448806843816167,0.5459690936401643,0.5854813863093863,0.5124421781396075,0.49470998698066665,0.5432144864742385,0.5563731666137378,0.5148569073626141,0.3822694054504932,0.06210743762963741,0.15984107512614626,0.5525262676386808,-0.08002252230214468,0.24320023811298427,0.3547635034458978,0.2584079137928732,0.023996140887943888,0.01687558017236324,0.32290538091571386,0.4387808124163064,0.20971949759241004,0.5517742041170733,0.7250108344673692,0.6181867452049886,0.22029622845612784,0.15215850135546197,0.32927794103816593,0.46025460335564006,0.3013335094927318,-0.15690924100874418,0.10579508559337596,0.687938070076544,0.7237011947932239,-0.14521173503202855,0.6511700484979105,0.36958204844132087,0.36697380942740687,0.43721654760107337,0.02712194048698019,0.5812170011668347,0.46255087479057155,-0.07404061652059792,0.6251572405061006,0.6313626521476359,0.9057219047495074
Temporal_Pole_Sup_L,0.18629698031951056,0.7025958695107121,0.1200926773673053,0.23324563845497234,0.652258884395408,0.25987815439344747,0.07733635367032247,0.5294583859441664,0.5448868919007828,0.5974205319178293,0.13379063634776933,0.31866106482746737,0.09071592287177552,0.5641438421887874,0.29272077840613225,0.5809526149068356,0.5474515367686363,0.6986289012367896,0.7067208644848111,0.41732908847567884,0.11803996041817294,0.47472177695998935,0.611897486718331,0.5466990122375,0.6136554859682285,0.16017060086088666,0.36274320627830986,0.2838108312865281,-0.024648116202045496,0.5105681663286513,0.23244347754198752,0.18052990497212756,0.44626269912203453,0.571865373199884,-0.08175359014013808,0.17849224452797482,0.5552188136922355,-0.11119668911935918,0.12579695763022636,-0.038422593199939764,0.6421361858340479,0.18864412478419595,0.5515374853376092,0.6026434713326528,0.42735920348419354,0.2974937112213771,0.6629604797977741,0.023528046936343475,0.3419164349713962,0.5607328424739977,0.448795671014391,0.5810807185140824,0.27801531810969643,0.08019740220037355,0.1435923307943452,0.021200154277829154,0.6888933733254248,0.5986017999568857,0.38237428368988713,0.0009889179086518003,0.3674447882508495,0.5121461334124202,0.3241359398642905,0.7464375736784103,0.313725360753206,0.28978256698415833,0.6796124898102741,0.6953554743849127,1.0,0.18972254634044336,0.6981223644646047,0.03492072188245175,0.5724238243248458,-0.058065077351657314,0.7206425295856584,0.33299987402176673,0.4347028518106523,0.6083427761035316,0.417849083722202,0.444429604474008,0.5360816002968916,0.5053590212413943,0.6530522194510012,0.5439749882496234,0.18218265870196954,-0.08928182389741054,0.3472686592524788,0.019447836964807792,0.450386083202411,0.28442549701840775,0.0602041336852493,0.1437988502656956,0.26280859907002213,0.38232774103426426,0.2827948701799551,0.3952743084734503,0.5732386433177543,0.6608610925127795,0.5013000169292808,0.2907572621434462,0.2652803721956853,0.2693187352085288,0.22013009611099146,0.4451892873209523,-0.09204110652490911,-0.12465141538302481,0.6686971682946101,0.6633709876004072,0.012773728799542857,0.695478661791614,0.49534156844622,0.4678092421474866,0.7008521113949714,0.1785358087410155,0.7225776344682322,0.4157081231659891,0.13266220583729846,0.6090855227479349,0.7213045258487953,0.6007378136840065
Parietal_Sup_R,0.2658831546380269,0.2990992117626631,0.046007454261604595,-0.27241462702576164,0.14208514579682066,0.04373876203342176,-0.0754081201305226,0.220358839199762,0.1618684168327118,0.0972300867263005,-0.3914547744197671,0.08898433550736846,-0.3375468417531838,0.19039674314203303,0.21921114403470335,0.26408690202688495,0.19290112901611967,0.40333350899735554,0.3260907061063412,0.540514281842802,-0.3591295932871594,0.15690888872673028,0.0424839428394308,0.17399860789003224,0.3893018199227219,0.30641538369773,0.43133930529874503,0.2626199651851282,-0.09867546551118044,0.2882777982416575,-0.2908819592116878,0.38999929745999673,0.21001850320140308,0.3562281246612515,-0.26896891775638865,0.2662025363813416,0.0927855114817817,-0.043950117319737726,0.23736816093255725,0.25506437665510834,0.06525184092392787,0.3371241168063809,0.1411827188612649,0.1603110338109131,0.06566601250111005,-0.25418512001240884,0.29024857725820624,-0.46073044591242435,0.0697652150582621,0.33729458786512745,0.11071603417127802,0.3272216379852066,-0.2275105704935558,-0.1919782246335759,0.06891612444515421,0.00921841006588536,0.18473288727384682,0.39052961247599843,-0.048051468448845995,-0.05474774498200312,0.37460408994573585,0.3210871976935855,0.3612167849895763,0.2042156222429292,0.34435268119286816,0.2029438046614548,0.29607167599121353,0.17536937246168258,0.18972254634044336,1.0,0.12548748733369353,-0.07466476367317391,0.36180558172131005,-0.3625403434381661,0.35998428744864075,0.20035468914418827,-0.0016926983960500021,0.15036455448332176,0.2665007948858114,0.36301057509688694,0.5484460602290099,0.0958120815531072,0.16418777234236392,0.4605676464098213,0.5785516789954513,0.11705139848933019,0.261199741162693,0.33847583663028724,0.37258935589889114,0.21152788962142363,-0.31195597514166495,-0.3734054759918012,0.27092053033659913,0.3259033900677914,-0.14054361917061908,0.3576625965898364,0.370823823093759,0.27985738974686397,0.23522144498597755,-0.19090052901844948,-0.3066108545827989,0.3809443960891132,0.09645718485123093,0.3580222265893476,-0.38339910253731907,-0.0069003716634550485,0.24260800007049668,0.21005280209209176,0.2735882702307407,0.15122771416972539,0.2993812561161333,0.27547255541460086,0.17602691490027766,0.4034962158373385,0.27302211162869705,0.38873503348143146,-0.3695776725574955,0.24954926520700732,0.24634524549024023,0.22022604637461005
Frontal_Inf_Tri_R,0.43379303545226583,0.5913107016890294,0.40479644891137945,0.4261993967507394,0.7078672058997751,0.37793525135148087,0.4889925923665026,0.8374312997778242,0.32507598848573804,0.6445806123660663,0.2806941708711943,0.5472189494961205,0.5593917871274713,0.5804448066080874,0.2650136980037145,0.6603048947558744,0.612184999017647,0.523135049733079,0.6687563954107788,0.5379256347432636,0.15111483399136402,0.577687163896812,0.7016720635214688,0.6564235391776135,0.7204468284016516,-0.04197786402645981,0.16932483326027065,0.426050582168218,0.39645762720806266,0.7111101850181223,0.2837933534483387,0.2173367783417469,0.41761678615892794,0.5949610634662581,0.43407472993769025,0.0858772096501491,0.5685870577529443,0.2153216968693217,0.36857769369775334,-0.20293772127214912,0.7653724329412441,0.2041509518619963,0.645657064326878,0.7259389042186996,-0.013227110374059332,0.3533575048176967,0.7454407042058121,0.05918676792988986,0.49568710910272346,0.7179833822071197,0.5815494262718429,0.6558579916101803,0.34627116423136506,-0.06710235774271703,0.16350551354179696,0.13606984715931605,0.7910876450962085,0.6667349740205379,0.4620324743995555,0.29458797137910636,0.5009100303691775,0.25450706406742085,0.34406153683374896,0.7606868161456052,0.35172892174032105,0.3332674685090402,0.7666802897662408,0.7370005795739799,0.6981223644646047,0.12548748733369353,1.0,0.4217389744023899,0.6416007124184266,-0.026112795025201346,0.6236294966884931,0.27027598087484633,0.8412366244412111,0.788927632282873,0.6443964893883225,0.5538269969556491,0.31110404093198735,0.7644337945468341,0.6277828949317298,0.47149551033753323,0.00950046249163717,-0.02804942232420551,0.4439476480266474,0.004594379724681463,0.37184471067645664,0.14718902949071982,0.5468699728408288,0.23880791696058076,0.004834347286166814,0.3949162871215922,0.7519087394093819,0.27179920283865244,0.6214444889659457,0.7397301578673858,0.5580736322112528,0.4937048130401195,0.3783341609345667,0.052215484478932706,0.35250111146261315,0.40387853679685876,0.07641308060056266,0.04005885353118032,0.6954712653205576,0.7156423013175255,-0.2244715439905442,0.6754851302144066,0.5473491053677103,0.5428562992081478,0.35798696707013367,-0.07828796831462873,0.5956315710290275,0.5481403582585235,0.16261338168253223,0.7927974247466991,0.7877100817171541,0.669293907228107
