,OFCmed_L,Paracentral_Lobule_L,Vermis_10,Cerebellum_9_L,Cuneus_R,Red_N_R,Hippocampus_R,Cingulate_Post_R,Cingulate_Post_L,Thal_MDl_L,OFCant_L,Putamen_L,Thal_IL_R,Precuneus_R,Occipital_Inf_R,Supp_Motor_Area_L,Thal_LGN_L,Calcarine_L,Frontal_Sup_Medial_R,Paracentral_Lobule_R,ACC_sup_R,VTA_R,Postcentral_L,Cerebellum_Crus1_L,OFCmed_R,Thal_VA_L,Thal_AV_L,Thal_PuL_L,Caudate_R,Lingual_L,Occipital_Mid_R,Cuneus_L,Thal_VL_L,Pallidum_R,Thal_MGN_L,Rectus_L,SN_pc_R,Thal_PuI_L,Occipital_Sup_R,Raphe_D,Thal_LP_L,Insula_L,SN_pr_R,Thal_MDm_R,Cerebellum_10_R,Thal_PuM_R,N_Acc_R,Occipital_Sup_L,Cerebellum_3_R,Temporal_Sup_R,ParaHippocampal_L,SupraMarginal_R,Temporal_Pole_Sup_L,Temporal_Inf_R,Frontal_Med_Orb_L,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Frontal_Mid_2_R,Temporal_Inf_L,Vermis_1_2,OFCpost_L,Vermis_7,Heschl_L,Thal_VL_R,Caudate_L
SN_pr_R,0.34552987592497686,0.24482854864339473,0.4858572957362351,0.3737117271821516,0.4675581334955539,0.7115414174864085,0.8263844085364589,0.47055211465026464,0.38829311041609094,0.6224199068819524,0.1396463677882151,0.7539939513989898,0.6238874436075162,0.4854602348157811,0.062399399492583045,0.21664980695913144,0.49157237445803564,0.4576044174113132,0.10375573495029718,0.402868390567945,0.5804412853161308,0.04232323340835923,0.48142956748007304,0.13866257973461077,0.26580778961728885,0.6808952448093976,0.48307625193414216,0.3989768869496839,0.7339809221380056,0.5694318993082006,0.30013271757363486,0.44733691894672695,0.8337149497423558,0.5568680950513675,0.42210011091223687,0.06376143990811088,0.44681397243444776,0.693542078319752,0.3703479272057624,0.08865886086633783,0.09145173942054685,0.7168874481019276,1.0,0.7552609351205827,0.5285012131093858,0.6661824265516884,0.5423619517067365,0.4094765777428468,0.36625836141742846,0.781100615811735,0.8069074809479482,0.6453233303818767,0.5732386433177543,0.518500165094264,0.009385148163447748,0.15486691517747456,0.3350874304405466,0.3457739646214112,0.5585163556524954,0.5422975872394097,0.5341548135274193,-0.014578103418270054,0.28814194040918284,0.7358868049464508,0.7701295115628427
Thal_MDm_R,0.17698304715247662,0.2946664559368327,0.37500247100623507,0.3463074997091698,0.6291360903824212,0.5929190198823759,0.7996487803816009,0.42923361043722685,0.3624670049353516,0.8624531365382535,-0.049985199437030954,0.5618263689116043,0.629385056309679,0.5209976862728851,0.12348075612263307,0.26775972745060556,0.4934811397748738,0.5136875982978227,0.071599347720255,0.478806801903525,0.4955741787703232,0.022990373190362557,0.5227531926737339,0.20272271845587164,0.03222777181565885,0.544602062677429,0.49382659592365374,0.44473842757472115,0.7304532370028021,0.563958752949053,0.4938354247190422,0.5301598020084081,0.8099388241096568,0.31148542111197863,0.22763875458740937,-0.07842308957411245,0.5069983581192617,0.7514066770336526,0.5048779375971368,0.15433301064202387,0.23864073917306808,0.6574169620557146,0.7552609351205827,1.0,0.4744299904446863,0.8752059925098719,0.24820351238665123,0.5672447434426394,0.2510668011100464,0.695177839635085,0.7219995959424317,0.6409524150161746,0.38232774103426426,0.4607249934635944,-0.08629293253080064,0.04891405339682641,0.23812373714973697,0.24630370459240356,0.4669283307832868,0.5197361026761668,0.4185189863826235,0.04566978316611149,0.04398403518594677,0.728126854047761,0.7209280256951142
Cerebellum_10_R,0.2681082835510459,0.11500207921857576,0.7327707839482791,0.8395419142524165,0.4797035161695887,0.49386273673789244,0.5826642777270343,0.6566645962016664,0.4812214553834992,0.3815205411763732,0.09385467227323725,0.6215991230118281,0.44489486141414875,0.6431347081072791,0.2678429700315542,0.413384188926614,0.46674591305908514,0.7990254737238266,0.20777167025072427,0.11278136629087462,0.41575882903245454,0.010249322126713919,0.477397551648808,0.42272990950845146,0.24127949573666327,0.46823433424914374,0.44323975763789447,0.35388520718195016,0.4981282381864442,0.8325295807937192,0.26264252231412233,0.5096132003970266,0.5583676581144298,0.5214772802326001,0.326400117669961,-0.05714172844319527,0.44273874530667967,0.4011673760429481,0.28842216540812354,0.06520552584252996,0.18246660853664412,0.6018221771192132,0.5285012131093858,0.4744299904446863,1.0,0.41528590960203804,0.3990914753838105,0.4062844229750095,0.7589692449090429,0.6298348303278024,0.6226465710198387,0.6281769824772414,0.4951207821763974,0.6941586938831427,0.049634867144112194,0.30290455296650176,0.40223967913703756,0.4219912719609401,0.6266350351278729,0.37355557588839733,0.38815919338449856,0.35543472331307135,0.3797164058793932,0.4495627179478171,0.49049629067265377
Thal_PuM_R,0.148867036655071,0.34561539202406166,0.2791268083476806,0.24795758947710103,0.7288284897751311,0.38436936385691683,0.6664402817665575,0.4665112714840626,0.39487189227080755,0.7456670715820202,-0.15257344281217647,0.5017366204968485,0.46715373004639593,0.5461023932244752,0.18258377226261344,0.23288140947138355,0.4498610253098601,0.5391239374930155,0.0067663398166558685,0.5406546822029904,0.395624542350582,0.05262256742082968,0.4329170504047922,0.17948030954098856,-0.0660787721380042,0.3211257633823567,0.27071991034298376,0.3921695216209403,0.5465064529507058,0.5320415170524567,0.6080319472029859,0.5789898862132596,0.6702051281654648,0.23682116655118424,0.0764306968675325,-0.052028353718150414,0.4185255639601788,0.6319773209644449,0.6094903778490705,0.09514753620740625,0.1906990075182722,0.5945176254240591,0.6661824265516884,0.8752059925098719,0.41528590960203804,1.0,0.0738290701766518,0.6185274001520744,0.2000192194977577,0.6151089572578576,0.5503862542748169,0.6177061047133627,0.18052990497212756,0.34442169397611777,-0.1459378512457341,-0.06909564352778462,0.10597309428434222,0.15551909571566602,0.34821595746887835,0.40930904332121915,0.36190032248456117,0.053925547248431106,-0.031621862877059245,0.5297352323114646,0.5714340883063891
N_Acc_R,0.3453362210428798,0.027514488395487372,0.49010212353177385,0.4309178966619401,0.08108784207215686,0.654184098216268,0.5827416154765755,0.45126561696342643,0.42592884258541397,0.28558067474146454,0.4985996238473544,0.7032370427350184,0.6473544657365244,0.3510965789365461,-0.15927516753434492,0.14187220323470945,0.3802836303481442,0.29655300781722366,0.0886317689090517,0.039605142671678285,0.6706527327184498,-0.007654924290461105,0.34679403886942484,-0.017767572663332197,0.5644802236498309,0.7567031349273653,0.6621619295173363,0.1335867950755337,0.7106552879672806,0.3484366175851353,-0.14859671451738068,0.2639146654821399,0.5958152505824074,0.7631599252185925,0.4917978941470759,0.35557904423058506,0.16858366291548368,0.4490302916223227,-0.017574270974152956,-0.03891649327744211,0.029132934939090544,0.4791763752007105,0.5423619517067365,0.24820351238665123,0.3990914753838105,0.0738290701766518,1.0,-0.04147495474623899,0.5173319355666736,0.6055983102455599,0.6587143114962606,0.4089629996257422,0.6861016285996218,0.5487000957603567,0.36057062413293284,0.24954897113782434,0.4286184065379402,0.3587137100859272,0.6282755311461609,0.524260956202681,0.34539177415230804,-0.15473978603963387,0.6543029820819039,0.6939175500647252,0.69743480194827
Occipital_Sup_L,-0.0912484901402304,0.5525320930283258,0.1278688384752603,0.09141911967900754,0.8236381995735987,0.16335912853974985,0.2969177819240181,0.3336588636596713,0.23240469929160534,0.44474547840812667,-0.42470835052792505,0.2910503413721126,0.1352087795448248,0.644741379633885,-0.07513050720831728,0.08625237659333644,0.19305945364591762,0.637672164611364,-0.4306019640015936,0.6664956349620478,0.3662891060553769,-0.08370551556192624,0.3998986147338729,0.014769230986862489,0.09238500050200105,0.08840129265847749,0.03961618621199336,0.21474268914029485,0.27298778832649795,0.33763180157610184,0.7961829693157058,0.6865967967723507,0.32330697633990996,0.1104025845663448,-0.12541876045742387,0.04380084690688957,0.1874853423126968,0.22643644287891293,0.8662546053859177,-0.008192846099645943,0.0035649924758964797,0.20822621467492589,0.4094765777428468,0.5672447434426394,0.4062844229750095,0.6185274001520744,-0.04147495474623899,1.0,0.1081083837436589,0.2777437227313666,0.26014553130440493,0.7338639925808018,0.26280859907002213,0.10551617990975748,0.03845478414758359,-0.36417514290894276,-0.27507170898639355,-0.2647596887114258,0.025222956161125486,0.34437679766260576,0.10298978409114926,0.14731735358171638,-0.31564214487778536,0.21318740212181944,0.2953598271505018
Cerebellum_3_R,0.2971139494418661,-0.013857549457589153,0.7775380702028547,0.7848841819225617,0.28426190451707983,0.4358929171373142,0.47197821190633726,0.7271177714196111,0.5913306716644724,0.2696420707294936,0.24876842598532387,0.5890264627990427,0.4280661393279085,0.6080821335164022,0.22910365018854303,0.46658724983803057,0.3986720665219359,0.6984930721155491,0.3087607641611904,-0.07844653301082533,0.45296427342993767,0.032437895864177675,0.41678260109513726,0.3817041044130123,0.2539133555827711,0.4416754646598089,0.46111562870977135,0.24665305151055844,0.4509538127118724,0.6964281050410043,0.028177128481027623,0.46941069209409514,0.43261631934928135,0.5679891857123653,0.3011869670657079,-0.0028942533171492733,0.3823310169386322,0.32193792319790393,0.044273935913583855,-0.1641234400954312,0.13114626107120458,0.5318635066673038,0.36625836141742846,0.2510668011100464,0.7589692449090429,0.2000192194977577,0.5173319355666736,0.1081083837436589,1.0,0.5491264809116668,0.5373785595277281,0.4427505199315398,0.47472177695998935,0.7807502758280528,0.1715977090048914,0.3536129802268334,0.4787830518813331,0.45893137640089154,0.6955006025361593,0.406746821937533,0.39420395207168546,0.2994748871300622,0.5772520900388756,0.417311331685729,0.4370063154520756
Temporal_Sup_R,0.35282447686394625,0.12089404518969382,0.6757177824993273,0.5985909583519425,0.39839793325350664,0.6277277310485863,0.8157169321915833,0.6893247114156368,0.6092108183525778,0.638681208617695,0.2011574094523357,0.8732387907441799,0.6745788490641715,0.5643324668934435,0.21347581311642216,0.27413128365984646,0.42215779000488207,0.587915799125813,0.2425267700769887,0.19822219095445945,0.6894416357237675,0.12160678577602752,0.5189196424190385,0.3526689138023667,0.16884964899726224,0.7594038893548398,0.6147343491221865,0.34411315444316487,0.8142119808960998,0.7235519723765307,0.12853505328197534,0.5224151709484709,0.8415254526574442,0.6300755194781896,0.3782336176023781,0.13878148561209622,0.43153246115501603,0.7564975817140442,0.18013964005750221,0.057393029688357536,0.1291568348498327,0.8721146366418288,0.781100615811735,0.695177839635085,0.6298348303278024,0.6151089572578576,0.6055983102455599,0.2777437227313666,0.5491264809116668,1.0,0.8241249771284059,0.597359779442067,0.7213045258487953,0.7640168749274352,-0.025382228514083244,0.33236795589620993,0.5498501734570965,0.497470199900961,0.7833444340849306,0.46675376272142355,0.6663284671879046,0.11391777644925569,0.5190664321539481,0.8049317687425893,0.8393304346601304
ParaHippocampal_L,0.43347021369201943,0.0810521613923384,0.5856137801585101,0.5338003849660959,0.3631058997545176,0.8150069403862784,0.9139831554448655,0.6004396333765979,0.4814080733453036,0.6340143440525638,0.3306433140282135,0.8084057258173039,0.7839795003182032,0.5445306440366904,-0.03771404129998127,0.31756639960143157,0.6261017813637064,0.4746494741356702,0.2164215497658394,0.22408182323093512,0.6062723171327598,0.042536316473606985,0.5224553792259415,0.11531515315866638,0.32165348039652364,0.8312733309769219,0.6739568359895207,0.495716046278351,0.8487326001900992,0.6136310667962048,0.09419650354110874,0.4394602697445517,0.9202907343336909,0.6711488385073894,0.6670355782946016,0.12973592996272781,0.5372892441042124,0.8066089739261462,0.17651204064323334,0.035017612242369336,0.18289751853191993,0.7449639770399781,0.8069074809479482,0.7219995959424317,0.6226465710198387,0.5503862542748169,0.6587143114962606,0.26014553130440493,0.5373785595277281,0.8241249771284059,1.0,0.5889148925934982,0.6503371113336476,0.6457272558406478,0.173578781714812,0.28267393492747467,0.5083564747951194,0.45494273813707053,0.709297584301988,0.6397194897575508,0.556820135710321,-0.14342198773172563,0.46311284870342917,0.8404102553195596,0.8367116434612158
SupraMarginal_R,0.27355315162559246,0.5556359628246942,0.4888899715598165,0.39790936756014034,0.7790326362154871,0.47278568940453736,0.572062208309719,0.5934152635453773,0.4999811887766783,0.5957586157032194,0.1006694927411794,0.6442228149591873,0.3608153985875196,0.7863789851138534,-0.19484549790910022,0.21191173318262352,0.339547548231684,0.7507652107498929,-0.20520619782192562,0.6819182342326124,0.6212790169751721,-0.2808107932780376,0.6040891391043741,-0.03448845800597914,0.33249657164751656,0.4450575157832918,0.3587106613676774,0.3008050545207553,0.5689854462505938,0.5340415801107874,0.5278911327138881,0.7429846482622832,0.5924313721156044,0.42236112417102606,0.15017016580614434,0.157583806542804,0.28586440985363626,0.47434399094038937,0.7230624485978416,-0.034142703285033264,0.09189590433456374,0.49488684701822044,0.6453233303818767,0.6409524150161746,0.6281769824772414,0.6177061047133627,0.4089629996257422,0.7338639925808018,0.4427505199315398,0.597359779442067,0.5889148925934982,1.0,0.5439749882496234,0.39094795681964917,0.22518830868733516,-0.11308516204049378,0.13962303853244726,0.07314972330697501,0.3909901321815083,0.693465865378628,0.2834648533680237,-0.0001634936661270255,0.07772625465006451,0.5421093447957943,0.611704840568682
Temporal_Pole_Sup_L,0.2838108312865281,0.16017060086088666,0.5974205319178293,0.4287973164122438,0.2450456516976464,0.571865373199884,0.5724238243248458,0.4678092421474866,0.39051552454545774,0.35403547980580125,0.18511051395368136,0.7664663364874684,0.5013000169292808,0.4451892873209523,-0.09204110652490911,0.0009889179086518003,0.12579695763022636,0.44626269912203453,-0.08175359014013808,0.18218265870196954,0.7225776344682322,0.08019740220037355,0.31866106482746737,0.13379063634776933,0.5121461334124202,0.7464375736784103,0.5515374853376092,0.24311598056049455,0.6608610925127795,0.448795671014391,0.012773728799542857,0.3952743084734503,0.6165195411942295,0.6460541546536395,0.3472686592524788,0.28442549701840775,0.29272077840613225,0.417849083722202,0.152323950153863,0.0286056125071336,0.021200154277829154,0.5053590212413943,0.5732386433177543,0.38232774103426426,0.4951207821763974,0.18052990497212756,0.6861016285996218,0.26280859907002213,0.47472177695998935,0.7213045258487953,0.6503371113336476,0.5439749882496234,1.0,0.611897486718331,0.2693187352085288,0.09071592287177552,0.2827948701799551,0.18088960616747568,0.6421361858340479,0.41732908847567884,0.5552188136922355,0.023528046936343475,0.4833607128391686,0.6629604797977741,0.6796124898102741
Temporal_Inf_R,0.23701550724934742,-0.026301957513623044,0.7321196837976964,0.7395422152140185,0.2043977453120403,0.4964407244506245,0.594415541398343,0.6227670140180007,0.5455820638528457,0.45349134987301737,0.18337959264381873,0.6731055927351116,0.5231096252644999,0.45350014299385527,0.43094202483313415,0.3828743353120906,0.3481762707682704,0.6118775395310008,0.4063577924190735,-0.12067053016317116,0.539116786270366,0.16348681404313348,0.434915272458154,0.5894399806397123,0.0639122517019278,0.5783334679087788,0.5396553263593092,0.3970044372932006,0.6022886685556089,0.7884412056178225,0.025897411191434756,0.39809441386829897,0.6065187037409846,0.5515111644864049,0.2785993383917909,-0.0656773457317057,0.4022429910246402,0.540929024749504,-0.02486882321310753,0.054866990384690284,0.15021566531064767,0.7258120317943325,0.518500165094264,0.4607249934635944,0.6941586938831427,0.34442169397611777,0.5487000957603567,0.10551617990975748,0.7807502758280528,0.7640168749274352,0.6457272558406478,0.39094795681964917,0.611897486718331,1.0,-0.0435849015466436,0.4564493160179877,0.5950929246097988,0.5442631956340443,0.8577430482491235,0.34467602455519675,0.48768759960991476,0.34259484402290624,0.5619511287893276,0.5734011291063784,0.6110712627359396
Frontal_Med_Orb_L,0.20952900554758583,0.09640122501774125,-0.010853219832062248,-0.01878819877589929,0.1550200608036918,0.34132582300718173,0.15362573021246373,0.14519377963228233,0.15369058346095624,-0.01535105489526595,0.33700279866818167,0.24626254297470035,0.21979954018751155,0.22188088299088582,-0.6374005253022256,-0.031049932531451527,0.13569442011395377,0.07135008959583201,-0.37165678468450963,0.1726721453369452,0.2849412312842778,-0.038092970468277955,-0.0390503596711725,-0.5230417261118425,0.633429681640708,0.16625506728118736,0.25111255672262367,-0.09790177012989182,0.16386721348996666,-0.15659685949781132,-0.01676716835428372,0.2279611133227747,0.06400303548993554,0.41683693541703815,0.29226220386017887,0.3389206087278499,0.08844786126873798,-0.06796552866224462,0.18143493393536594,-0.22294301430502186,-0.1287066662155468,-0.18355404871874034,0.009385148163447748,-0.08629293253080064,0.049634867144112194,-0.1459378512457341,0.36057062413293284,0.03845478414758359,0.1715977090048914,-0.025382228514083244,0.173578781714812,0.22518830868733516,0.2693187352085288,-0.0435849015466436,1.0,-0.3429210803054318,-0.21810980860259138,-0.241800555974264,0.031231519241554873,0.36778375283445963,-0.11379434028745734,-0.49849730362842076,0.21710267765113028,0.1640568911766281,0.10772191649502606
Frontal_Mid_2_L,0.22924853878086857,-0.3641993134088988,0.3468011040403349,0.5074653639174513,-0.34128043131081975,0.15372493514529104,0.2493581128343119,0.1861115137878592,0.13283644204255562,0.08917388131050638,0.3400137161185554,0.14082571174905248,0.23950860590031547,-0.023562349714458794,0.5333950037317294,0.5735075741996986,0.37292355671966987,0.05350705643568022,0.8888759492538972,-0.5421236335842404,-0.09310561097246758,0.01662732674271423,0.4598075803116438,0.6073672761039858,-0.20002501608801546,0.2929313866447244,0.3681781561442585,0.11883976503950726,0.2837098171605516,0.4245950856360261,-0.4429930260818711,-0.2642376225360522,0.23537815825369784,0.12513482162683914,0.28667625938065405,-0.2882925884186308,0.15515172932491825,0.28235446839670586,-0.5639260564421457,0.225830001466895,0.18768061872456324,0.5577503803724789,0.15486691517747456,0.04891405339682641,0.30290455296650176,-0.06909564352778462,0.24954897113782434,-0.36417514290894276,0.3536129802268334,0.33236795589620993,0.28267393492747467,-0.11308516204049378,0.09071592287177552,0.4564493160179877,-0.3429210803054318,1.0,0.9064625004517238,0.890595528999379,0.5826463520388065,-0.04336092303827023,0.28226953398451426,0.33538406267998516,0.4930180574914232,0.2706555643950669,0.2282638249310947
Frontal_Inf_Tri_L,0.3904871438322666,-0.25028889321841863,0.5137568325995804,0.5749671877540937,-0.16044886838317776,0.3168209279899014,0.4491509795655544,0.4094599334809634,0.3621194555736837,0.294584807778275,0.5023393040475176,0.3796685936525482,0.36073090124816837,0.1936692213152173,0.38677667481219075,0.5739231907309885,0.4213877734682291,0.2076420060625724,0.8153817608884762,-0.35174511679940507,0.1394269525832165,-0.09691730557914383,0.5924571161461316,0.5045409388648404,-0.11928481114142198,0.4658008563310427,0.459300451722273,0.2582041701981713,0.46759324652699774,0.539260739621852,-0.3958473227965995,-0.04585736768280432,0.4479489113388931,0.27271459609209436,0.3963833414885202,-0.21467395824373878,0.2648276265274227,0.47623570035754315,-0.42984129159764534,0.18672145869243428,0.25019769311214707,0.7301186409511916,0.3350874304405466,0.23812373714973697,0.40223967913703756,0.10597309428434222,0.4286184065379402,-0.27507170898639355,0.4787830518813331,0.5498501734570965,0.5083564747951194,0.13962303853244726,0.2827948701799551,0.5950929246097988,-0.21810980860259138,0.9064625004517238,1.0,0.8851921511033649,0.7239091014203821,0.21870664574108875,0.40595275628063066,0.19995830154680325,0.5656319536893132,0.46364242969308916,0.43256245635210516
Frontal_Mid_2_R,0.290847830675217,-0.31700898869057564,0.4334574492568337,0.5834272908951218,-0.1387505983598035,0.39865830087608195,0.49272749335283655,0.3271490208707824,0.28089308190909973,0.3179554301203561,0.39354157061086176,0.35625989966892807,0.45726530658772047,0.11414650734271596,0.5074204241913502,0.6260170332955897,0.4754111299679119,0.20359650233801987,0.8884070066166938,-0.3807982360926336,-0.011329562030832125,0.07211564163358525,0.4050201735255705,0.5672788177694323,-0.03611514787376006,0.41183850002356753,0.5043577858152153,0.24295251698266931,0.45861113138147597,0.5662925242010989,-0.2861795547389127,-0.08929159063116154,0.43984818657148117,0.32400975888843414,0.3841456390198356,-0.2950638117793127,0.33468127272998427,0.39870449553560766,-0.40730998485929915,0.25430279169772846,0.2727952358925354,0.6556059920453039,0.3457739646214112,0.24630370459240356,0.4219912719609401,0.15551909571566602,0.3587137100859272,-0.2647596887114258,0.45893137640089154,0.497470199900961,0.45494273813707053,0.07314972330697501,0.18088960616747568,0.5442631956340443,-0.241800555974264,0.890595528999379,0.8851921511033649,1.0,0.6766549220724192,0.10256255792088176,0.3682456583505273,0.26559318328313186,0.5813692978279585,0.4628772869905039,0.38471801126307714
Temporal_Inf_L,0.31905519127120774,-0.07512533154968506,0.6170639281317338,0.6820906923401032,0.1726734452836887,0.5573457625652048,0.6986065014064304,0.6008992492259058,0.49269279358455376,0.43714669410549845,0.34981038418338156,0.7035908611280135,0.6381479451440683,0.44091641738829995,0.349144674396075,0.5078705194737858,0.5429041876218499,0.48424974650324953,0.5061194550959122,-0.1457799807264165,0.4883831046804325,0.1313312427764492,0.5342113488153764,0.5308801368175706,0.2066197106712742,0.6702303182907622,0.6626090579252352,0.34207318904455875,0.6973564721684504,0.685944035772064,-0.07502426009061461,0.2806921173433356,0.6714322408872367,0.6094239745350013,0.4513174467519989,-0.005277075481044734,0.369612265366703,0.5610933096549836,-0.08616883819276915,0.11052462556047041,0.18632579781576586,0.7832729364057699,0.5585163556524954,0.4669283307832868,0.6266350351278729,0.34821595746887835,0.6282755311461609,0.025222956161125486,0.6955006025361593,0.7833444340849306,0.709297584301988,0.3909901321815083,0.6421361858340479,0.8577430482491235,0.031231519241554873,0.5826463520388065,0.7239091014203821,0.6766549220724192,1.0,0.36867082394815526,0.5503348267311253,0.2236099359180374,0.7484653142394853,0.6770688500177366,0.649041765158749
Vermis_1_2,0.41173912908416427,0.35570314359298577,0.3031067084322016,0.2616020821979785,0.4713596334172153,0.5101157434838175,0.5921317336450828,0.4606751325549513,0.42342197457953834,0.5397720044395635,0.399630283598106,0.5274992750340369,0.4014493289795535,0.5879763126552475,-0.4309049693874205,0.13834657777986556,0.4436975685498659,0.40848755133690706,-0.07667260402033282,0.5482366988669967,0.5738219741940648,-0.4997880864530175,0.5204810225310018,-0.30274837077616285,0.36716198124882893,0.5069729078504486,0.4595527932567477,0.3014167379759064,0.5751726299431468,0.28409539924300253,0.1457386443020209,0.5018749389493514,0.552374382569974,0.40587456361431196,0.413237414305334,0.21252139445965001,0.11093130495830746,0.5892399663375121,0.39558636754837356,-0.17633433253533976,0.14238784761878243,0.3633127317796636,0.5422975872394097,0.5197361026761668,0.37355557588839733,0.40930904332121915,0.524260956202681,0.34437679766260576,0.406746821937533,0.46675376272142355,0.6397194897575508,0.693465865378628,0.41732908847567884,0.34467602455519675,0.36778375283445963,-0.04336092303827023,0.21870664574108875,0.10256255792088176,0.36867082394815526,1.0,0.15783206920668175,-0.3682726831740102,0.10321483971605545,0.5771505419951114,0.6094106179728472
OFCpost_L,0.38525507322714575,-0.0534979737355889,0.5098107677588336,0.41250107180207035,0.14500518456784053,0.39213617763042596,0.5487276363600754,0.4260241620161347,0.3680930176593054,0.3386500354095645,0.1422404055359049,0.6090174000936284,0.4085052715455804,0.29029088184587837,0.20496881521624524,0.25216126136103323,0.3006818075209098,0.3010731391447614,0.2021364644608694,0.01625170012015298,0.4244213581087307,0.20033594607871924,0.32236935622069923,0.3241074446127595,0.17378228441938204,0.4806651024156281,0.3560730234465109,0.1491977257540851,0.5169333558041215,0.4451692795974119,0.027427433232251996,0.2677211526695761,0.5302638642720371,0.44247243055206775,0.304370833812157,0.14807470195757902,0.287091028899738,0.38865468490051047,0.013243966631046777,0.06505396722378161,0.07678487644222118,0.6970962443437894,0.5341548135274193,0.4185189863826235,0.38815919338449856,0.36190032248456117,0.34539177415230804,0.10298978409114926,0.39420395207168546,0.6663284671879046,0.556820135710321,0.2834648533680237,0.5552188136922355,0.48768759960991476,-0.11379434028745734,0.28226953398451426,0.40595275628063066,0.3682456583505273,0.5503348267311253,0.15783206920668175,1.0,0.15193654332593862,0.42397458642361807,0.5014201174132241,0.48912184163140354
Vermis_7,-0.2840181057977418,-0.04110996101391002,0.3886308515336956,0.4577349521342355,0.02196908770382278,-0.14018951672649627,-0.09882172529651599,0.0976444895629008,0.112062919255764,0.033281403026595296,-0.3805801059504213,-0.05897437280079012,-0.026888888873048175,0.04054055590190232,0.7729143380582381,0.20985629476755135,-0.08906650721947436,0.4249493122414059,0.3171929296119213,-0.2865830208562535,-0.03408482193410319,0.2565920286917291,0.09747338148743663,0.8338187173625686,-0.3299509091986328,-0.03905470164354325,0.05585088981895584,-0.04453579394705665,-0.03158826154013872,0.48681449051964965,0.12223334206349722,0.07100500776056956,-0.04759308660104214,-0.1322222517451244,-0.39821123507946893,-0.30766476142133053,0.06532264870451648,-0.06746720371616344,-0.06074446939784765,0.16834454959455541,0.08162162105725976,0.24248523116271617,-0.014578103418270054,0.04566978316611149,0.35543472331307135,0.053925547248431106,-0.15473978603963387,0.14731735358171638,0.2994748871300622,0.11391777644925569,-0.14342198773172563,-0.0001634936661270255,0.023528046936343475,0.34259484402290624,-0.49849730362842076,0.33538406267998516,0.19995830154680325,0.26559318328313186,0.2236099359180374,-0.3682726831740102,0.15193654332593862,1.0,0.07018663554906746,-0.03853503411980825,-0.011442552155100759
Heschl_L,0.22711199445350194,-0.25791293541769966,0.4538687248521092,0.5387917140949792,-0.09970455930426163,0.4537575545174943,0.4648185167935104,0.4434642831179098,0.3965956496486956,0.07584543338653103,0.48185302514349926,0.5774362471011494,0.559127082175612,0.2043730831090065,0.18326368492782935,0.4402836456592091,0.43812992119016503,0.20451184972735623,0.40710034276788254,-0.3852531083468917,0.3394840720528924,0.2894688312825442,0.2501873333421071,0.30277170659111585,0.3578003568409612,0.49714104161672795,0.5875001425969784,0.03299483575692566,0.48441313272816655,0.36627897098049905,-0.2940571706371982,0.08665271011705655,0.3734938330942074,0.6291764628451644,0.4705582190447704,0.1558968891335942,0.21355089865025406,0.24370303802552057,-0.3050094691342268,0.014640840297785233,0.015477666897049033,0.5137518515133783,0.28814194040918284,0.04398403518594677,0.3797164058793932,-0.031621862877059245,0.6543029820819039,-0.31564214487778536,0.5772520900388756,0.5190664321539481,0.46311284870342917,0.07772625465006451,0.4833607128391686,0.5619511287893276,0.21710267765113028,0.4930180574914232,0.5656319536893132,0.5813692978279585,0.7484653142394853,0.10321483971605545,0.42397458642361807,0.07018663554906746,1.0,0.46872321292528424,0.3801155042740218
Thal_VL_R,0.2926655112339549,0.08006825647218511,0.5192215659610121,0.49025421794747104,0.30204371420762033,0.8158898929598386,0.8629625358554587,0.43055002341481474,0.4097871665327428,0.7170867323039862,0.2801576291939068,0.7563854335832266,0.8654360954623549,0.40007194411140073,0.00460564293771553,0.22411943229222808,0.5012177583888479,0.40139745099517415,0.2076919956444356,0.2371516407350648,0.6549276999158384,0.10321933280753595,0.4615749091908252,0.17935755956170393,0.3697979533079883,0.8757883584830202,0.8276144696150095,0.3031729257928371,0.9572357689621191,0.5136013248475478,0.05447443451208311,0.3503566206112102,0.8982571380946758,0.6084798415181352,0.4408436982120967,0.18653872889780215,0.4701538277858643,0.7969815960786629,0.14191385890750058,0.08343340282277262,0.19266408699128582,0.6874480182085486,0.7358868049464508,0.728126854047761,0.4495627179478171,0.5297352323114646,0.6939175500647252,0.21318740212181944,0.417311331685729,0.8049317687425893,0.8404102553195596,0.5421093447957943,0.6629604797977741,0.5734011291063784,0.1640568911766281,0.2706555643950669,0.46364242969308916,0.4628772869905039,0.6770688500177366,0.5771505419951114,0.5014201174132241,-0.03853503411980825,0.46872321292528424,1.0,0.9350135689788989
