,Rectus_L,Angular_L,Cerebellum_3_R,Caudate_R,Hippocampus_R,Occipital_Sup_R,Cerebellum_Crus2_L,Cerebellum_6_L,Precentral_L,Thal_PuI_R,SN_pr_L,Postcentral_R,Fusiform_R,Supp_Motor_Area_L,Temporal_Mid_L,Postcentral_L,Frontal_Inf_Orb_2_L,Amygdala_R,SupraMarginal_R,Olfactory_L,Thal_VA_L,Putamen_L,Thal_LGN_R,Vermis_4_5,OFCpost_L,SupraMarginal_L,ACC_sup_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Occipital_Sup_L,Supp_Motor_Area_R,Thal_PuA_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,Cuneus_R,Occipital_Inf_R,Vermis_7,Paracentral_Lobule_L,Raphe_M,Cerebellum_7b_R,Lingual_R,Parietal_Sup_L,Frontal_Med_Orb_R,Cerebellum_9_L,Vermis_6,Thal_PuL_R,Cerebellum_Crus1_L,Temporal_Sup_R,OFClat_L,Cerebellum_8_L,Caudate_L,Thal_LP_R,Temporal_Pole_Sup_R,Thal_MDm_L,Frontal_Inf_Tri_R,ParaHippocampal_L,Thal_LGN_L,Vermis_3,Calcarine_R,Red_N_L,Cingulate_Post_R,N_Acc_R,ACC_pre_L,Rolandic_Oper_L,LC_L,N_Acc_L,Thal_VL_L,Thal_MGN_R,Cerebellum_10_L,Frontal_Inf_Orb_2_R,Cerebellum_3_L,Fusiform_L,Paracentral_Lobule_R,LC_R,Precentral_R,Olfactory_R,OFCant_R,Frontal_Med_Orb_L,Hippocampus_L,Precuneus_R,Cingulate_Mid_L,Frontal_Sup_Medial_R,VTA_L,Thal_PuM_L,Putamen_R,Amygdala_L,Pallidum_L,Rectus_R,ACC_pre_R,Cerebellum_8_R,Cuneus_L,Vermis_8,OFCpost_R,Frontal_Sup_2_L,Thal_IL_R,Thal_PuL_L,Occipital_Mid_L,Cingulate_Post_L,Cerebellum_6_R,Pallidum_R,Thal_VA_R,Frontal_Sup_2_R,Thal_LP_L,OFClat_R,Thal_IL_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Rolandic_Oper_R,Thal_AV_L,Frontal_Inf_Oper_R,Thal_MDl_R,Vermis_1_2,Heschl_L,Thal_PuA_L,Red_N_R,ACC_sup_R,Thal_MGN_L,Thal_VPL_R,Thal_VPL_L
Vermis_3,-0.06961681704167891,0.3359481126339365,0.6911808613662939,0.34997366970243515,0.5360848736864159,0.6247122710431893,0.11715592789641206,0.6422824390686569,0.4031373323014642,0.5574024567060281,0.6742232971106025,0.5356699651693828,0.5086943044512282,0.4865283775577813,0.6407092027557887,0.5373819309662073,0.33622688666204936,-0.32093619161900677,0.5501637661950057,0.2860779445085262,0.5880569251399695,0.5082211760843574,0.6633384894812568,0.7632029646342552,0.46008449534938417,0.5473912197967983,0.6329098380649042,0.41996830338077423,0.6965415539134076,0.6425542951561061,0.405306290223107,0.727749465150546,0.2984156614205102,0.24872349680154582,0.5710614257672227,0.48710474146792637,-0.37945272835470545,0.5024943963531332,0.5778617030407518,0.25538101325970797,0.7630356342701676,0.3205820086698903,-0.07283267261439746,0.4860572998187423,-0.34035817576429067,0.3666977771480827,-0.28064233544090994,0.6900119408475721,0.44036878212845476,0.06051932451274509,0.5153587886839981,0.32076357647482406,0.4140866578612932,0.5180092841240782,0.28843279215852285,0.27473152450136284,0.5338850674751336,1.0,0.7397164712929475,0.22691204869784207,0.5690108119459335,0.20405050677479988,0.10030545056555443,0.6658868901645474,-0.20637514735188428,0.2763245776851433,0.5114837519106078,0.6048384375614413,0.01227450805245147,0.047476548072917506,0.7526320471311199,0.28311937365962714,0.5888584767271516,-0.0022385808733555047,0.3858598404635546,0.14074945662957197,-0.3447652926305576,-0.2614867377715408,0.3683176528630659,0.5588111903378842,0.6725218010660695,0.15969754528916924,-0.017496201398746147,0.6953010670470385,0.3762176951641077,0.045051795178058344,0.2981439694959771,-0.17003679733285587,0.04806845027873646,0.3372729799397665,0.7256151856968409,-0.07422759725043211,0.0761188657931105,0.12497612043709222,0.5353984428459089,0.1816016840708581,0.6254713550011505,0.5509722296691081,0.24533283895580926,0.2904737074436998,0.1173223571408537,0.15187191986770987,0.022244836118060513,0.3436531697321535,0.5041982935586257,0.4723843756662386,0.6189448872013082,0.5833503402159372,0.5543754667022033,0.13432097696899054,0.23152928507681217,0.1295126459290946,0.29604572737103285,0.17785155347436535,0.7230683904671901,0.26900504317321994,0.4488455425625849,0.4856673469074589,0.5348876283377831,0.6064609725101724
Calcarine_R,0.12631584092154005,0.35583239718455584,0.6338217222751881,0.31049136911660474,0.5732245004981553,0.689271751781487,0.13911128654210547,0.40365840455460944,0.39325333058879625,0.597974361487218,0.5559416032803035,0.6205606373423906,0.796609805539723,0.5519976449244081,0.7540442820372797,0.5533249331083843,0.04951774605976074,-0.03668150099657434,0.6314929646910225,0.21897398499935003,0.5788048398455151,0.4097852545900361,0.512198166849672,0.742415581165276,0.2797319709215182,0.577760696222618,0.4675164085956105,0.2704545610603853,0.7162349516632217,0.6426525182511974,0.5139092983190112,0.6101857105154256,0.44086414814295977,0.027537575684324724,0.556190926165371,0.4259675093937377,-0.4016487264269025,0.5211220610074028,0.6068060949671159,0.6798014825528603,0.8420244898821131,0.4172257491825177,-0.167818089770469,0.669298933388551,-0.32039000347230195,0.2811542981383519,-0.2765787740955365,0.762896823180201,0.5200592502789327,0.2800262756366372,0.21022226382050777,0.23879586682246787,0.41436475190448335,0.45139463758133297,0.20141782596223878,0.44152478410647594,0.4458805498228451,0.7397164712929475,1.0,0.330492680191463,0.477492606156822,0.10852306976227905,-0.10935092021093992,0.7275767023459275,-0.37130591644014327,0.06762468877040849,0.4522066030927184,0.6769964050194952,-0.08569913069791558,-0.10881891074279841,0.7426199735168688,0.38278669445337293,0.6251545719787805,-0.23278987250046934,0.4510167658379878,0.0723140520186237,-0.4059794636168017,-0.12759537427590648,0.4205592334893393,0.6745059014962442,0.6645632897292192,-0.13201200958601778,0.22950899956883386,0.47556412239092855,0.3599384424880328,-0.03247110757924702,0.2110941543133458,-0.03857173675887778,-0.18646803015545405,0.7355667430492967,0.7710244572722249,0.1493392974700388,-0.12079739340499646,-0.23994700242556768,0.376615005488133,-0.08742574778846512,0.6501533154252161,0.5868113961278622,0.521543784666162,0.40603309060721476,0.12440888226579251,-0.21360840742948198,0.03192300040299376,0.3290613847998945,0.39234211382549533,0.6191084135499673,0.5659303528980186,0.4739534882830869,0.5399037243356801,0.3866834059440413,0.09046053100004539,0.19580643414939894,0.40781363975729124,0.19067600115805483,0.665480758078369,0.2848909305469457,0.40192435511877506,0.3095334920192297,0.4787322345404514,0.5859364430439683
Red_N_L,0.07729865485771162,0.13035183943028208,0.35343820836610923,0.32490590539749914,0.5522769783320283,-0.09791831311596783,-0.053853702173423106,-0.17933124394122021,0.4456315747361083,0.6427653586747482,0.28105376252330727,0.5423402931952827,0.058151746605782456,0.5328335452839988,0.20149388232773469,0.5024123454814641,0.20620598495241318,0.3251058073949685,0.37210223446108887,0.45099764491503286,0.4014814776260309,0.3336985301663497,0.5234453556299077,-0.06844856909916715,0.12464048105027183,0.38847845949349835,0.4062749730687901,0.36553989513883356,0.4354059731254846,-0.06989848765732769,0.5865718761169759,0.23111430215497328,-0.18244206114634431,0.15947314569038068,-0.17749345493440483,0.2437296860166461,0.362345375790936,0.4584182825627039,0.13301162649964549,0.28757099765244665,0.08292450285529705,0.32238213117154735,0.044667929271668946,0.4638542162156585,0.29424180537524924,0.19423383316584206,0.33167137958974924,0.46220304260470096,0.4085178905744061,0.49225417718244974,0.2650367879155023,0.09242315893529643,0.15310112527903308,0.4401788543353827,0.4655480425140831,0.6505946439010896,0.47239849457161165,0.22691204869784207,0.330492680191463,1.0,0.3289243656446666,0.21338930205481332,0.21294152263345867,0.43135323324824454,-0.22571543923608564,0.28067244350219606,0.35987360731166784,0.17510135330504525,0.24105276828664277,0.2601173684831794,0.1863620521249372,0.5222468475255145,0.40320491697685756,-0.18820964455591557,0.4919452396485462,0.2098233142251237,-0.07277158454847,0.11408030772122715,0.6794490052554959,0.4087185591788619,0.5479328999989485,0.10690137947260216,0.591115847535518,0.22214351358457327,0.4905810804159531,-0.0130960077530115,0.3025568729656236,0.07696369268310917,0.13614188581521564,0.4141593705324534,0.004219695142093918,0.5557172634224891,0.14762331601085235,0.0044981536162762605,0.08292892413251107,-0.007834814564895364,-0.08457210902195546,0.4036610512833959,0.03310980102152292,0.490884178895759,0.39060503532155927,0.1454175481243429,0.39273021750621884,0.13705759121312408,0.42264598288929084,0.5921066512819562,0.2777853544610176,0.49255577468650313,0.4693041116976409,0.27486098826239397,0.3996153214830121,0.30444704675779827,0.06432557443567062,0.5661635033735748,0.2219797018477109,0.3113089267628128,0.4501636584886751,0.2678765892615301,0.4945957729200654,0.5462135976817485
Cingulate_Post_R,-0.1512768581183934,0.5050910383136517,0.317463792429156,0.5711163088674257,0.6543287490388605,0.3712291424654926,0.01948671479505093,0.44744355077376613,0.6009195491594901,0.5034368267027687,0.5944738578337342,0.7016045316010218,0.2580738404343057,0.708642210506476,0.4065487787389648,0.7188281587857678,0.31042397056653204,0.04567330070694766,0.6057772995522038,0.3299590106028967,0.5815212810173016,0.42259651050356406,0.5779288299706873,0.39209642417062907,0.21102851088640784,0.6793643595795995,0.8368544566182257,0.6220890154283933,0.7916314301649681,0.4497225691910396,0.6630661947070429,0.44971103451949984,0.12516480534378394,0.4801354085009332,0.3982947982803325,0.42681598418244726,0.10487124498370808,0.618779548256495,0.20549792020416033,0.18592369971620176,0.504629447814337,0.6273669162552113,-0.0007943188018115753,0.5875270207675181,-0.09171921023838206,0.40170573181111346,0.09823419517704089,0.6823263822868482,0.4434944330118622,0.24830244752277428,0.6754849705378849,0.1888908167605573,0.17871585085062233,0.6084969639903215,0.5327282413372213,0.5983186882298002,0.43080871905224616,0.5690108119459335,0.477492606156822,0.3289243656446666,1.0,0.03165460101461473,0.264718135005483,0.482865892049861,-0.18834166072215192,0.10301944531455452,0.49982906138342975,0.2545381177326183,0.16318754216677608,0.08907435624387103,0.38644882613170134,0.41963291802049024,0.6438723040124384,0.1585822892348573,0.5470198750840249,0.07773199457662675,-0.2094358534531279,0.04164519650837246,0.4897208730867315,0.7356742737501678,0.7675907546635652,0.30699953045618567,0.16433771079944645,0.6427149347918159,0.4008133614608038,-0.12009604524684599,0.07135345087587772,-0.08130006516914326,0.23414173851800568,0.28586851273397723,0.44193959349993495,0.30526391581769763,0.07852695538783147,0.2149416616910604,0.556384205530791,0.4312707879419151,0.37276349215974125,0.8689725543492921,0.23020192765058822,0.3872679092754266,0.5777156508423094,0.28126668195044674,0.44037606754273795,0.27306266915125527,0.4720408901745279,0.5463898605662689,0.6521528088552572,0.7853292362309814,0.3411094408150934,0.2565732865187392,0.45871331605098287,0.13341888357281012,-0.12642202921390167,0.542527188422211,0.3775784681330512,0.30418076685985174,0.8226108923951706,0.39324843365580525,0.6729726579087132,0.6626958708119786
N_Acc_R,0.27769682746752933,-0.028405235103380676,0.459426259749135,0.25714085446638235,0.2011169466246546,0.013851728496758194,-0.12735980101562952,-0.08027736418029388,0.31679508444547644,0.30925388837516443,0.2004502308054977,0.23969137789514378,-0.02895224669212599,0.241219230699777,0.26412927316279755,0.2832002253641306,0.620852059861479,-0.01903462743390155,0.09960248399806303,0.3553170682706007,0.16585247998928,0.43349702110929494,0.19655186819217424,0.16244051308617732,0.4542311630206573,0.18281077666146578,0.1480247980775111,0.4620269520809078,0.08253398995360278,-0.02671033250391298,0.2314261015438072,0.19473383506749484,-0.1464771845858879,0.3438249675858788,-0.007074238399514925,-0.0050977334791659605,-0.011270286690207009,0.33715530460532006,0.30871320729049095,-0.1880098493563469,0.07598013661522457,-0.1258073477692246,-0.09954636409669156,0.043668549848871,-0.03997064511325488,0.4330495374429248,-0.1731551879962425,0.15169540865913236,0.32722341520212384,-0.13974929489680388,0.2315828790123007,0.443591412337591,0.4690083460369527,0.45069496930180275,0.42978947386778804,0.006173199427110288,0.41789797995991645,0.20405050677479988,0.10852306976227905,0.21338930205481332,0.03165460101461473,1.0,0.24546627523560396,0.46878008764507634,-0.09728696740885173,0.5001898590352051,0.44209689400297825,-0.06946998675037153,0.12772807642561526,0.5834642604088545,0.2828677267980115,-0.09985748991793525,0.25258144038560204,-0.332757069815249,0.35909176696283684,0.6564254087701348,0.40518945812848745,0.13916729506582864,0.36757138526350636,0.05819623074689162,0.08558144869579358,0.44943108690369904,0.24831725644187783,0.25306426022273604,0.45050983123949956,-0.04668382934614726,0.6017578866791071,-0.13454060547292754,0.46167446249611865,-0.05449975636530977,-0.005502451607103934,-0.07604979336996777,0.5678089644210671,0.422425746750105,0.3124909335380653,-0.044075442530784784,-0.05187052702313488,-0.06457017292427601,-0.24465830378051107,0.46981641876919683,0.06153623493798999,0.37404155287275476,-0.214623630195034,-0.3572541290450526,0.3198325293956681,0.1286773199553981,0.31248422593398584,0.3434935842364034,0.5554824292289364,0.0855991662865501,0.41421758355204646,0.45903913463520385,0.08780724505392573,0.2060519940139792,0.3040740396057927,0.4488658487963521,0.12296783703018989,0.039657279782812326,0.2958906795529324,0.31331620878934147
ACC_pre_L,-0.34726537226739024,0.0674003602966463,0.27787221224110914,-0.06258471064283218,0.1428786052524901,-0.08798939074028234,0.042243735830014645,0.06621853200018274,0.4164847133426632,0.21478929739118013,-0.08172084916960924,0.27442372671177306,-0.19818658859762728,0.3292945129456859,0.06045655320522639,0.33197182045440243,0.6372934478083309,-0.08112238497392239,0.16036500969819434,0.5462832451539167,-0.10994249189784945,0.5514662945759935,0.2957026207829882,0.06633169911688357,0.6010892174374539,0.2459341690532791,0.39537021904720115,0.4266572251567265,0.06747322292976014,-0.09600607817046124,0.2500513045550596,0.24180603168301065,-0.11715095570434128,0.6667579178872093,-0.046343067390209325,0.0957858011225031,0.06248206655825895,0.3529445064022456,-0.047311415689331913,-0.36482446702361443,-0.103224545269202,-0.02543283129091378,0.24108993935633233,0.005219982234141016,0.032612454198699056,-0.031175670720916843,-0.009660073272892379,0.19313828469845473,0.226803724897631,-0.00773741120061857,0.37771481369066445,-0.08934125507253786,0.32378079213740224,0.16405125075103563,0.4944709964592635,0.09497845221304317,0.21392525647897906,0.10030545056555443,-0.10935092021093992,0.21294152263345867,0.264718135005483,0.24546627523560396,1.0,0.33495091529086224,0.20693659093330924,0.3403614273166468,0.09435366553195244,-0.014603629478965067,0.2723880312363419,0.5649449384687187,0.1744312290406302,0.012533725655399555,0.2761701948401222,0.01976408543681146,0.3945875404747917,0.3484201830937904,0.4847695548536821,0.31619229496335166,0.19222287572580735,0.11231758612750577,0.07590499633114632,0.7203387546921056,-0.11850597984591908,0.034173481611584566,0.5332979865074069,-0.1949620593086479,0.2977635938775884,0.11217849121311055,0.6920319951606463,-0.20745744295719165,-0.1652321525888759,-0.05036358823066527,0.7344754058927179,0.6920682262809558,0.11349895203896743,0.12511392000782978,-0.10070478732624924,0.05569094650961442,-0.2863787109550209,0.1498275539378746,0.19790708992141653,0.6793401604968635,0.4995210353631234,-0.30811111874431124,0.21649411158213422,-0.05053766078554342,0.3441811534182309,0.44846024473218266,0.4171976547646654,-0.07926419972760634,0.6152039999305452,-0.173856683056825,-0.10209372908102311,0.22685476456203155,0.2435520995381911,0.08816078701252258,0.303594270707134,0.15080577327598804,0.16159960624700026,0.2061518095327321
Rolandic_Oper_L,0.12069547479486584,0.33353708206104965,0.7347323716631363,0.3732027137966138,0.4873239943512666,0.5201316491811084,0.18901978703505543,0.32191672796298076,0.6741694624458766,0.6470118274272123,0.38643675127643967,0.7489912198414663,0.5077367749020001,0.6728056374354355,0.7731105465040893,0.7269030585558467,0.6106519973696055,-0.1041584308582726,0.7299989475209285,0.5157406313090013,0.4077450697346835,0.7779996331186324,0.5669442855092481,0.6371037637389637,0.7061847219018095,0.6696954831432376,0.5676445211553948,0.5939230189182931,0.6425221671756512,0.49104824493972066,0.6259265209980986,0.5863592150154944,0.26149558843961573,0.3999602153417576,0.39749336067880076,0.3907851323377508,-0.2446125226960734,0.7471414346202327,0.5310197509147206,0.3468475679329623,0.5832360907676813,0.3128118013020897,-0.07004388419891493,0.5816885859620455,-0.19403210839421328,0.4420259578048521,-0.18959270116471238,0.7771210986518479,0.6310160233893644,0.24720414219912845,0.3410375279585464,0.4111452597912131,0.6445229601538688,0.5697341723778294,0.5535211307951262,0.3676959079857283,0.5541989762845888,0.6658868901645474,0.7275767023459275,0.43135323324824454,0.482865892049861,0.46878008764507634,0.33495091529086224,1.0,-0.2447754957708171,0.34110886802573354,0.44714883958311863,0.5589263107727408,0.014950354498736232,0.36830362992593013,0.745728779371766,0.2613672992903017,0.7831678364596142,-0.22078965811619883,0.6917551746043611,0.3727100933873653,0.03821597540110056,0.08277447640709017,0.4908999271265234,0.6356123346024934,0.5846780500687191,0.36788614747937076,0.19671677811236737,0.4130159174126265,0.6696425313575147,-0.0757629098482504,0.6376777538290479,-0.013632702986393824,0.2748291797324132,0.5086373282284264,0.530778021396934,0.08923648620441339,0.4031295490717167,0.2714407024004193,0.37754927148700546,-0.09997577062533979,0.4909428184657882,0.41368009680393925,0.22389228398191788,0.5496572680034449,0.12264104554534543,0.27155346877554215,0.03672107202022912,0.021186471450525563,0.5541243207021905,0.44807353935287336,0.767383524611468,0.6991199064805436,0.7870845527254211,0.26594606574668506,0.49522899304951845,0.27867187394469206,0.35603154812895205,0.2767975892117759,0.7549294948591302,0.38985642730655984,0.4438921709537043,0.2908359003076518,0.5190960703344025,0.667162181069035
LC_L,-0.16781363175440359,0.19186228310312284,-0.20436376561784866,-0.2633955242437402,-0.5418451909801913,-0.0004817391215313283,0.410273772251279,0.18326430759578682,-0.10330659285836073,-0.37236909791297085,-0.2622289657356733,-0.23441209913222377,-0.3313936622178554,-0.24503846457315984,-0.17112403706489604,-0.17928634690158438,0.1693838374902148,-0.0735734653438363,-0.10712613200487589,-0.16707228359478604,-0.3350305156418157,-0.055972017484005314,-0.3428232148782766,-0.03161012634158007,0.05197137829173187,-0.08941555421760822,-0.20197925202487418,-0.05562415917564325,-0.25831194803908464,0.038281068629230856,-0.29305287577573413,-0.21242093200194467,0.02340356759035977,0.06524606082973805,0.12103793308978071,-0.13508385482098884,-0.2181630226101389,-0.15499810826784519,0.12221629568355724,-0.4234383253398709,-0.19371137657417883,-0.06415497583249499,0.08040383580702395,-0.5137306295279077,-0.03557242747337098,-0.10000595353343558,0.1306892731245074,-0.2096621933029509,-0.39496989809116223,-0.3943306519654704,-0.07784233790612655,0.014153325221685423,-0.10923970385198747,-0.41155169083829,-0.09130165389408275,-0.492601412541041,-0.4025560543824595,-0.20637514735188428,-0.37130591644014327,-0.22571543923608564,-0.18834166072215192,-0.09728696740885173,0.20693659093330924,-0.2447754957708171,1.0,0.13921477524927536,-0.2557388164107032,0.05284409552630964,0.23623878698847045,0.032397126805178415,-0.3917550269983114,-0.24620707775083675,-0.14084931608196186,0.2942711455439331,-0.17919983201309414,-0.19263049811643215,0.16662829626946402,0.0861812660484126,-0.4592824014290412,-0.18510360661968783,-0.31209995296091164,0.12202196445776065,-0.368555766644121,-0.28143465127843603,-0.08345163185791396,-0.0037630389342931535,-0.13626789733419936,0.12030823656704874,0.1273341520282128,-0.46161086295006626,-0.1865619831810138,-0.37768219940192843,0.11825726909222797,0.2230557509735734,-0.20752356554270035,0.24476759751443702,0.03199442614969643,-0.193497740177189,-0.14521279003269466,-0.3704988709287596,-0.26965033018293155,0.18353937825437655,0.0429263621558781,-0.043199787965475925,-0.41002419574260196,-0.5701129877364853,-0.08495664129231915,-0.19976050489525973,-0.23790795824422675,-0.28735080463473667,0.026927766633555648,-0.28861529892132026,-0.03506912075075881,-0.09341521349461686,-0.29811441829673896,-0.3321366901140962,-0.34972407670643507,-0.1016811681868709,-0.3617716355783942,-0.4123368422003971
N_Acc_L,0.1076461429556251,0.20492546704588463,0.2935157582177618,0.19901108569822396,0.06859518926284615,0.17165331871987685,0.18253519452712597,0.27974462896494173,0.3600491780713913,0.19603964246314998,0.0816593977689756,0.30777462803414135,-0.02207825183093131,0.30467730664619436,0.23395190895407814,0.36803590519687834,0.572546200046848,0.08920001693282054,0.2958479644582948,0.5593951512639294,0.22037216708787338,0.39248979524781236,0.21622754470011707,0.21566698201829718,0.47785708577251224,0.26352751803040264,0.2180638742122397,0.47677646151151293,0.23150209196725205,0.1841485073298224,0.2779102145867616,0.23382211947889187,0.06125161976014437,0.4297805378667985,0.21525649029507724,0.27502501126902495,-0.07915736158542692,0.3720737846835863,0.3002094584708428,-0.1963904729330445,0.13276483078332496,0.1469608718628819,0.08108079431404516,0.026991122301871548,-0.09518251308717146,0.16372545807152666,-0.013793690295579543,0.30647789823569227,0.19214360657513424,0.019010382224236337,0.25656395021675665,0.22580211324277358,0.2544890641543285,0.19835073963186983,0.4216125837536775,-0.010740306782887274,0.37859381848494433,0.2763245776851433,0.06762468877040849,0.28067244350219606,0.10301944531455452,0.5001898590352051,0.3403614273166468,0.34110886802573354,0.13921477524927536,1.0,0.30639747321117655,0.12997942653220232,0.3304508174082887,0.3101171390857718,0.1507656026437651,0.11041383526977071,0.3453834925280701,0.21189020369510536,0.32322227622133437,0.34266319680312357,0.23126878043736535,0.1395924686489487,0.18548625389501538,0.21672459047244566,0.21885132773487617,0.4882800565397689,-0.06217107609144989,0.1875955758279768,0.30080846139541867,0.04195291917381654,0.5011804588170118,0.04626210032746702,0.4158090351921435,-0.12904033290285746,0.09358716347950626,-0.09054214302623094,0.38631046790080537,0.48366925871979993,-0.06163268687358041,0.23473971401978885,0.152491379730022,0.10518870423978455,-0.10106426395361301,0.3153758071659979,0.02055271530682228,0.4213711971283102,0.16197035685608072,-0.0979714762600501,0.23986152007781877,0.05100869249479282,0.43529348728621753,0.38267305596986406,0.3343291437892777,-0.05582840277097455,0.36745130570925355,-0.00019689420428712056,0.17387358629597263,0.1297294637633957,0.19573832433369723,0.029988158990649768,0.06346667958710552,0.10772848821916182,0.23482382851173453,0.21724468508309489
Thal_VL_L,0.06813413960750178,0.04212386962430902,0.39253973184475666,0.6391685622701956,0.6791020834671913,0.14128266517200946,-0.2754385917857694,0.14404400155331643,0.36182521043179633,0.4323880379700548,0.6336123255296885,0.4507580543097115,0.338490930763141,0.4966870445942614,0.29189104692215273,0.48120328052470496,0.23841372356410434,0.1017445568454132,0.20380861608670514,0.32256151318144366,0.6992085232567412,0.3238070464564297,0.49829425048616005,0.33901216221585195,0.13204861834787734,0.3227211640166701,0.4809276228807625,0.5714443342630944,0.44864626520866563,0.13560887466681829,0.43779285063177925,0.37760052501142644,0.11377654969597117,0.33073152257079197,0.16192086222072805,0.29421898487827053,-0.03702622608126892,0.43415470873001377,0.3661324733146777,0.17673933474876202,0.4946968558339669,0.18429072846172173,0.02198304177346237,0.42708891502960444,-0.05969320700172812,0.5632075131185396,-0.11340741482954199,0.47623192587341373,0.3637233046507622,0.06654341748453452,0.589307998402095,0.47306021183364017,0.1994873494674144,0.7239374665237319,0.40082391037379167,0.5259946682178732,0.4664906457828571,0.5114837519106078,0.4522066030927184,0.35987360731166784,0.49982906138342975,0.44209689400297825,0.09435366553195244,0.44714883958311863,-0.2557388164107032,0.30639747321117655,1.0,0.1236738981685569,0.17995349986559628,0.136125002287504,0.3584186102534988,0.2570900577108804,0.4127566660687177,-0.13376251242826948,0.40422478363159975,0.42808584641011604,-0.030171155485233907,0.07165546464041167,0.633854771290169,0.3623808918034236,0.5744918582760977,0.20669700665507915,0.41375072861136014,0.7178448608927921,0.3675284532871616,-0.18204703570334832,0.307728396151558,-0.17822105236681246,0.3054078809886702,0.247325059319365,0.2556302963760353,0.16120688180335097,0.16675394210934824,0.18863006269271052,0.5454272425338416,0.14476662228171674,0.04702059972245749,0.4742966759009147,0.20957538498550335,0.7560757981827738,0.5302213532512002,0.10869821122873513,0.2174667917258688,0.03453328784254453,0.442044582958095,0.6688633402082887,0.39542361514095975,0.5816047708378069,0.39686071795825034,0.26795818377991454,0.23309959541194653,0.5040384113710888,-0.06547597064059714,0.39440693612311123,0.3389982164476526,0.5117796155089884,0.4205026734727484,0.2227257239535541,0.7706661124995551,0.6849117265550037
Thal_MGN_R,0.025231956503106372,0.3998238518857227,0.5064207637595457,0.05140601937852192,0.09902960793624421,0.6741553130323191,0.4912629865141809,0.542336659260899,0.30349039553617413,0.3217179958100301,0.2642963659016777,0.4466705433290576,0.5644390758553901,0.3417788992167619,0.6532446171866213,0.3944915547994845,0.1570125668576426,-0.15875506233960016,0.6180354004595844,0.0277763566762247,0.27713132790794753,0.4884571210369111,0.3838180105583279,0.7055872097483934,0.4407711220156872,0.45349834181361987,0.28905555548831013,0.1481202407357397,0.5122789013714981,0.667256921926276,0.29373698463229164,0.49727227415691316,0.510131292625275,0.07001160894913154,0.5768321993963856,0.35562697649136904,-0.5372613082112773,0.40658458522204005,0.6267006053742941,0.3942835600837777,0.640136722410616,0.3247548675052213,-0.17162182964531766,0.32732886836227454,-0.311141193492684,0.12698908125899003,-0.20075970542919752,0.5917983261762833,0.30082113307932234,0.13484466784503213,0.05859848384715564,0.17037067093517083,0.3495867892707975,0.14145710255666386,0.09387213383782554,0.0802839385648681,0.1700315571652236,0.6048384375614413,0.6769964050194952,0.17510135330504525,0.2545381177326183,-0.06946998675037153,-0.014603629478965067,0.5589263107727408,0.05284409552630964,0.12997942653220232,0.1236738981685569,1.0,-0.05416740303530417,-0.06147717532520806,0.5418485021759941,0.2053354001882074,0.5139863899733772,0.05350393472286981,0.3081188677920061,-0.18380272252682472,-0.33087306955751705,-0.13057787384186054,0.014668182801089358,0.47582834974379334,0.3833050036386661,-0.005133678116259677,-0.10138188674161848,0.20968175963726218,0.3489504311364372,0.0889557424748266,0.2127750096748891,0.10478814519408423,-0.16477648407968057,0.4219650972664365,0.6362715843591619,-0.15542836834460605,-0.011629889806035652,-0.038890827612260516,0.1261703157033648,-0.008253476134019246,0.6798905761038413,0.3316732428072052,0.38809361219431127,0.10798384882887724,-0.22563180912190378,0.012853669173521844,-0.022019045778585114,0.29211029605913613,0.16855183592966458,0.15130405333024316,0.510397367651902,0.27245129780897764,0.39644259484226674,0.16359525848537126,0.10304433940412362,-0.06756594676678619,0.562435953464323,0.0047229390570872895,0.5291510518084791,-0.08707187057785683,0.12201817156190045,0.2545555851616949,0.11605995540786125,0.2832564941863301
