,Thal_PuM_R,Precuneus_L,Cerebellum_8_R,VTA_R,OFCmed_R,Occipital_Sup_L,Vermis_1_2,Frontal_Sup_2_R,Raphe_D,Cuneus_R,Vermis_6,Occipital_Sup_R,ACC_sub_R,LC_L,Thal_VA_R,Occipital_Inf_L,Lingual_L,Pallidum_R,Thal_MGN_R,Vermis_9,Thal_PuA_L,Frontal_Sup_2_L,Thal_IL_R,Thal_VA_L,Frontal_Sup_Medial_L,OFCpost_L,Heschl_L,Cerebellum_3_R,VTA_L,Frontal_Med_Orb_L,Putamen_L,N_Acc_R,Cingulate_Post_L,Thal_IL_L,Cerebellum_6_L,Cuneus_L,Thal_PuA_R,Thal_PuL_R,Parietal_Inf_L,Temporal_Inf_L,Cingulate_Mid_R,Parietal_Sup_R,Thal_AV_L,Thal_MDl_R,Cerebellum_3_L,Precuneus_R,Vermis_7,ACC_sup_L,Red_N_R,Caudate_L,OFClat_L,Putamen_R,Parietal_Inf_R,Cerebellum_Crus1_R,Paracentral_Lobule_L,Thal_LP_R,Frontal_Inf_Orb_2_R,SN_pr_L,Fusiform_R,ACC_pre_L,Thal_MGN_L,Thal_AV_R,Hippocampus_L,Temporal_Pole_Mid_L,Thal_VL_R,OFCant_R,Frontal_Sup_Medial_R,Thal_PuM_L,Frontal_Mid_2_R,Lingual_R
Putamen_L,0.6317811055155073,0.4244001022637245,0.18922080412935063,0.29697213018430224,-0.07923804511407147,0.4001028676395891,0.28554700852685927,0.597514840071407,0.33023590016461074,0.3341288155973376,-0.11687741741593714,0.4337494762258822,0.07981823737637253,-0.055972017484005314,0.05856293853933955,0.24346153038295695,0.4027531425663319,0.4767519168506091,0.4884571210369111,0.08312056800842137,0.6261449382874755,0.5861546850378924,0.3551658790924944,0.19299319031277218,0.656205978205332,0.8066758406588851,0.17652315050730993,0.6160116072563371,-0.013663063944636095,0.1285064532056294,1.0,0.43349702110929494,0.27020951509771696,0.502621382450938,0.31766522285119203,0.2977875296852597,0.5486566790419967,0.2998544438750637,0.4958110164363765,0.43954037068594326,0.35071978292038375,0.17396082795659898,0.1642384005916061,0.053080212309821725,0.6521669227102626,0.49198284010621973,-0.21892474432443862,0.5725065246096701,0.25384995797808485,0.4679457925557226,0.46928139046221856,0.8747157968059258,0.3396565523725491,0.01141706268110873,0.6726858990437726,0.29092792250608585,0.6405013406213614,0.20306166577725507,0.26600471839804624,0.5514662945759935,0.22775379906122997,0.2082064684161392,0.29898743955029633,0.15026085781738122,0.5697330262946149,0.24868703679806028,0.6879360000508062,0.25129245487616275,0.5891476907513518,0.35699036910496
N_Acc_R,0.4068941016361239,0.015533566000114516,-0.05449975636530977,0.19444607702146394,0.13199705569601886,-0.02671033250391298,0.08780724505392573,0.37404155287275476,-0.24215355487002413,-0.007074238399514925,-0.03997064511325488,0.013851728496758194,0.11822266766430169,-0.09728696740885173,0.06153623493798999,0.018187340716789804,0.03009970833056961,0.46981641876919683,-0.06946998675037153,0.11135378302564262,0.3040740396057927,0.422425746750105,0.3124909335380653,0.16585247998928,0.3438249675858788,0.4542311630206573,0.2060519940139792,0.459426259749135,0.24831725644187783,0.13916729506582864,0.43349702110929494,1.0,-0.06457017292427601,0.3198325293956681,-0.08027736418029388,-0.005502451607103934,0.19473383506749484,0.4330495374429248,0.08253398995360278,0.12273663360516608,0.10500516774127949,-0.2404847737671888,0.0855991662865501,0.45903913463520385,0.2828677267980115,0.05819623074689162,-0.011270286690207009,0.1480247980775111,0.4488658487963521,0.2315828790123007,0.32722341520212384,0.45050983123949956,-0.08313669987709756,-0.2303121646841888,0.33715530460532006,0.443591412337591,0.5834642604088545,0.2004502308054977,-0.02895224669212599,0.24546627523560396,0.039657279782812326,0.09841131841951764,0.36757138526350636,-0.03125521529086714,0.1951240821745867,0.40518945812848745,0.44943108690369904,0.25306426022273604,0.37354235482573445,0.07598013661522457
Cingulate_Post_L,0.5429846010466239,0.8581871246220069,0.44528406422478056,0.5398846086782282,0.420690731162701,0.5041503864616222,-0.04060376812450315,0.06410545720974659,0.2478069441528004,0.4325022575101825,-0.03556256027893734,0.41802082340669,0.0718689804950721,-0.193497740177189,0.4496143388458026,-0.18613768155841035,0.6405993544260966,0.3628394729577516,0.3316732428072052,0.3354159679587052,0.33767135993157055,-0.06030191815152946,0.39851263017649735,0.662556622579382,0.24897719919060454,0.061021901314148294,0.550653145264345,0.273864502358929,0.23016738450576021,0.012144761213581295,0.27020951509771696,-0.06457017292427601,1.0,0.42845960288330714,0.4281151210373152,0.573938637137502,0.40651857954962417,0.22272242795421573,0.872774391013138,0.4594826193500767,0.8820320068630161,0.6223173855713785,0.26677445849600157,0.12371460678318719,0.28785469589716267,0.7891928700796683,0.11566558649745994,0.7474307813968044,0.21231819306324354,0.45553899975096546,0.442360436524811,0.31950455278112116,0.8138943017946194,0.13262046795320376,0.5619364695581305,0.1081378288544594,-0.03502618342052425,0.6535930486200775,0.3712438420905367,0.05569094650961442,0.3401221114996592,0.6168033748142032,0.465219944734958,0.006388818262002576,0.5256762109235151,-0.43553830694670187,0.05051704567813097,0.6016649957698014,0.45437805785110685,0.5998669341494884
Thal_IL_L,0.7129215581941459,0.461447554784171,0.24198761023614088,0.4410432658883383,0.17091526108849037,0.16572674928802225,0.14656567000891765,0.41009116763355086,0.12518319883604792,0.03913108820233368,0.12011984778518853,0.12848920112990406,0.054545139786349575,-0.41002419574260196,0.2511537531440022,-0.05383726847468244,0.2506008197302792,0.4029796196294753,0.16855183592966458,0.19860055143137864,0.6136330947260308,0.24615064428068179,0.36723148525566957,0.5228810464099205,0.28860734684258577,0.37353270463475446,0.39812705883774274,0.532782829033834,0.26388174001598647,-0.026429491749602758,0.502621382450938,0.3198325293956681,0.42845960288330714,1.0,0.1167122206739703,0.2644664832796683,0.4664133491751392,0.3274398102099481,0.5363753041169819,0.3458598560110462,0.547645070518969,0.19288411918064052,0.11503081156874037,0.3553866033251532,0.4906851031699733,0.44284267367811353,0.21406038948712203,0.6223601677283047,0.3181626003029948,0.3557487574574219,0.4864234713833183,0.5526206937805825,0.44462330736989053,-0.17609088248610266,0.49006205430025307,0.23692952449552668,0.38777858240054597,0.4275143019450243,0.08301199549503287,0.21649411158213422,0.3980191897377426,0.4170085014977464,0.6388379234583977,-0.19743296340900263,0.39602153858628136,-0.1246051306168036,0.3212512348252415,0.5667504183358677,0.569083012360464,0.24558144974314347
Cerebellum_6_L,0.23333633302613843,0.43334354371106254,-0.041543571778699696,0.04627072009570076,-0.06197978314219181,0.8075042855233324,0.13043987354859354,0.1533190584909452,0.759449237044347,0.7978458162027905,-0.49345272260272627,0.7268027823106955,-0.004481295891852195,0.18326430759578682,-0.07326093985671803,0.06262759253484129,0.8282517889084242,-0.0676485264851832,0.542336659260899,-0.11667572877266574,0.3843090747868982,0.1715817583868603,0.30601395398157083,0.2294585449866875,0.2401232044640684,0.37293191327099123,-0.1473237010461994,0.2566554367256204,-0.4991409777556139,-0.16065843835119575,0.31766522285119203,-0.08027736418029388,0.4281151210373152,0.1167122206739703,1.0,0.6803387776758811,0.46217507459548224,0.08678943200346724,0.5374924912098017,0.47567961755493665,0.31611092065796464,0.308626753481014,-0.12161475416711871,-0.3634708183990395,0.398501040208129,0.4137001316087875,-0.5632176063118903,0.38785534745110456,-0.10890948757293731,0.3246096899669167,0.07621375375329102,0.07234618373703708,0.5065069406438198,0.056298551815383825,0.2765506973831611,0.1398818767343035,-0.15807783591065397,0.3301316829223624,0.3644169530957754,0.06621853200018274,0.3449912598198384,0.030474066554436435,-0.16069370829827867,0.16296529618585967,0.2254166738075278,-0.28664274340779244,0.16424999165197615,0.4021972549225141,-0.03429714895595253,0.674158133503727
Cuneus_L,0.4669985759443488,0.5647424098233841,0.42335531446768143,0.15847388733216974,0.08765395225420783,0.7939343546144204,0.3628693866181613,-0.12590661123363586,0.5073653330928496,0.7290945673918706,-0.40333662813935806,0.7891837939787488,-0.06608406830134264,-0.1865619831810138,-0.08623149399510953,-0.3057857884368538,0.7724585929318543,0.1581065579356087,0.6362715843591619,-0.06939793483775006,0.6393930903032453,-0.1475251816794788,0.2820612235039719,0.4449418178832934,-0.023439061959077422,0.303386778267633,-0.05036329542071949,0.5025854821967067,-0.13813387388089016,-0.17790253577735224,0.2977875296852597,-0.005502451607103934,0.573938637137502,0.2644664832796683,0.6803387776758811,1.0,0.5791396125835198,0.06140023854045014,0.6410938627175604,0.7083259163282265,0.4749009318949703,0.33514478463483527,0.18078494867643652,-0.04065336834036871,0.6044196190082759,0.5473761784219263,-0.5036680160800889,0.37769193877598234,0.04076083421704816,0.14205980892293482,0.36517353985370704,0.14004559079930015,0.6608724633324008,0.2071684544875307,0.33676378029671494,0.11423556882170152,-0.2068193464039017,0.45520823095899265,0.6720703035832664,-0.1652321525888759,0.32296662180063157,0.30714503268518856,0.1327685382228547,0.16538171717542186,0.1817571837737777,-0.46910327622283016,-0.11078657199112453,0.48433269263421436,-0.05733363101782031,0.815863247490676
Thal_PuA_R,0.7714216806081363,0.3430425428725772,0.24200320616373802,0.23818604116745834,0.03424715387603026,0.4240214070364595,0.3245114802631726,0.24390739018508276,0.49739968462429374,0.3730124451250755,-0.29249456035717386,0.42350961273984494,0.030694296871800798,-0.21242093200194467,0.1399729649934154,-0.27254503205140385,0.5478643839842114,0.22206512464639966,0.49727227415691316,0.11513924958930608,0.786293335839657,0.19283492810391595,0.42149594662201645,0.4808520897707275,0.2626749682278513,0.44764579043272856,0.08250514038374586,0.6986755301689339,0.03562198942519561,-0.20510029218954043,0.5486566790419967,0.19473383506749484,0.40651857954962417,0.4664133491751392,0.46217507459548224,0.5791396125835198,1.0,0.13281115766132973,0.5199306976750118,0.5570282807290018,0.4558948679764789,-0.01501768317429305,0.1936118463450021,0.08419900661021795,0.6555932678449555,0.32122709961035356,-0.3721282529953958,0.6001587076350121,0.2680079259504038,0.45671812613715657,0.453522384082339,0.47925501881039634,0.4023756588238722,-0.04966142663283886,0.32691777029331265,0.08762463454670823,0.15763266050501334,0.4375538960299958,0.43013244612417306,0.24180603168301065,0.49370952827507153,0.3244486173638521,0.466149169627262,0.0513190366104819,0.3239534814051469,-0.1919763035704236,0.2289051697193273,0.6201861523308324,0.23682918657957538,0.58935886693847
Thal_PuL_R,0.35411164505912335,0.3867043814862114,0.22659932099989596,0.4521259353401631,0.2567677856131221,0.1992322231544332,-0.01318231033026187,0.11386488117425689,0.03968854736197653,0.1770027906781176,-0.000731498393547293,0.18460791940465412,-0.09482817386513834,-0.10000595353343558,0.30472650389335315,-0.1156814738484368,0.24753497748328682,0.4539877638874529,0.12698908125899003,0.16705258401685152,0.1467049067156731,0.19787326029224997,0.47358042209780493,0.3547178531200441,0.3291331513460463,0.11716580252406454,0.42266419205491046,0.19248191589295918,0.30210638036638565,-0.03226646336547812,0.2998544438750637,0.4330495374429248,0.22272242795421573,0.3274398102099481,0.08678943200346724,0.06140023854045014,0.13281115766132973,1.0,0.3478797849782991,0.18806448714208618,0.39010966432697053,0.17619263873519855,0.14338323684008267,0.6076330034161332,0.25172429802920016,0.4110286699913453,0.023183045903001843,0.3052739193628915,0.46888360146899494,0.4414017915448063,0.19194218449971545,0.2871922063882952,0.2846017893759878,0.12682891622727657,0.4722966993609368,0.8379705184198005,0.17264523730009165,0.396048308546234,0.14803702237977948,-0.031175670720916843,0.12776534874479628,0.36286258155546597,0.2967352905951423,-0.1616139755500669,0.3601670170784437,0.004965842456365611,0.22236950440823153,0.43963289764676033,0.3630815623088296,0.2562136213958624
Parietal_Inf_L,0.6643174204974789,0.9159006831323614,0.5524400197947565,0.5912098433986728,0.3595781111073773,0.6666823685304143,0.16718208362699166,0.12527793385694722,0.38064039457688065,0.5349727338329379,-0.14372893531380296,0.6042447902417184,0.015045426624238698,-0.25831194803908464,0.2998303450248765,-0.1022430660570827,0.7349913347953856,0.41462230922161186,0.5122789013714981,0.3144625278674539,0.48297845905668696,-0.009292171784099855,0.4363716640617328,0.6489272772932234,0.30895341046495794,0.28756613999265607,0.4682270559164347,0.43950812071880935,0.18016710663546218,-0.018904438286297426,0.4958110164363765,0.08253398995360278,0.872774391013138,0.5363753041169819,0.5374924912098017,0.6410938627175604,0.5199306976750118,0.3478797849782991,1.0,0.6594677645833754,0.8576378010629992,0.6945079446592044,0.23573156600362505,0.11886761322621722,0.5184936517982869,0.8845098015893271,-0.016990428946669054,0.7710008822055586,0.22789686535069845,0.4630249803833137,0.5449073064003622,0.48055739500585193,0.9210319957286854,0.20305360117262763,0.7108601079323884,0.2567757000555976,0.09085404775465765,0.6526908875140564,0.49330398333527764,0.06747322292976014,0.36036401572027565,0.5975193088434165,0.4370911152498095,0.01938355493225763,0.5313248211864489,-0.43560396658823547,0.1446753194652842,0.5364080572986143,0.5079321832280653,0.7009404205488429
Temporal_Inf_L,0.5890366244028425,0.5951375911178652,0.6235754457968891,0.3220335933309987,0.173708099280611,0.6004027653500934,0.43694808592597034,-0.16140512128415574,0.31767037160240164,0.4530995204618318,-0.2556686208403812,0.5964235966609627,-0.04305020381723163,-0.24128226862055924,-0.013011331449754769,-0.3026034215211302,0.6401178402171606,0.37216722157221827,0.655385253543373,0.16033410049213898,0.589294671212429,-0.2170337924494742,0.2241153276852773,0.45603611814453704,-0.026221828861891335,0.3421422893273492,0.07640112946619321,0.5790943028087278,0.12570600584245728,-0.09433835313130541,0.43954037068594326,0.12273663360516608,0.4594826193500767,0.3458598560110462,0.47567961755493665,0.7083259163282265,0.5570282807290018,0.18806448714208618,0.6594677645833754,1.0,0.5154939630626499,0.323359146075062,0.1844542044354,0.07722166542376967,0.6853323671698713,0.5732333182433784,-0.35177408774517865,0.3405419026005796,0.20279365043654268,0.1111028053948093,0.48692466994053973,0.34176408696971394,0.6755843200693835,0.25503472783936004,0.479402597231172,0.19949199699602274,-0.054448128168675995,0.4248118841475675,0.6874313875326835,-0.04493372903963187,0.165774326870834,0.40060280899912093,0.31145592119889315,0.08900696914399947,0.2881462086547302,-0.4439933971370888,-0.1179307652081063,0.3374290080834926,0.1172485077069358,0.7054237210087219
Cingulate_Mid_R,0.6811376340796235,0.8258938158345744,0.5139501833588332,0.6885140744980814,0.5126457798333425,0.344310404213204,-0.01570752983825866,0.1250548320619492,0.1574122017577601,0.2605403306834143,0.032808830316843195,0.29420126366289245,0.10081270758002567,-0.29933842834026597,0.5156584045034689,-0.2565850896226177,0.5586031899308646,0.5926740283636708,0.29024475611404477,0.43883800618839697,0.3843302831483236,0.01608122593790617,0.46104157406091134,0.7163340563296429,0.30885926934075003,0.0998042031545794,0.6137779569746752,0.3765135046790278,0.41717105441395314,0.07956450305767522,0.35071978292038375,0.10500516774127949,0.8820320068630161,0.547645070518969,0.31611092065796464,0.4749009318949703,0.4558948679764789,0.39010966432697053,0.8576378010629992,0.5154939630626499,1.0,0.5080706003313015,0.2856112382423759,0.32866853691055786,0.3686346424259754,0.7472224753395391,0.1704158177443705,0.7759381996262358,0.35675042825440245,0.5656328578117042,0.48462833545834466,0.42927872492500574,0.7671364211069979,0.15305748073998357,0.6560995711708509,0.28722368723726854,0.10033738694835875,0.7055263411127932,0.3829982226929938,0.0884546360402847,0.34773703246004284,0.6947047836419097,0.6508826234501878,-0.07267979656186146,0.6064625325162754,-0.3705744080468366,0.11516440670849103,0.659355457027807,0.605924839071163,0.5674824051304214
Parietal_Sup_R,0.11094430580887767,0.8059156910204857,0.507441224610894,0.350484546136341,0.22928455029461742,0.5414998461526862,0.04466024446606135,-0.09088949273521678,0.20468545681378073,0.4565580992162052,0.029902398899536272,0.5049365790424323,-0.1316738488810769,-0.04382944955770756,0.13753672944774598,0.1594712038065044,0.3887238036688559,0.12128905961915364,0.2946349272017435,0.10200176118075924,-0.018726159348889077,-0.1535657054327338,0.028119579295352238,0.29570579265054736,0.1584037063873929,-0.010349583224894095,0.2806671169285918,-0.1342488884320109,0.036484332335363225,0.027324366043801812,0.17396082795659898,-0.2404847737671888,0.6223173855713785,0.19288411918064052,0.308626753481014,0.33514478463483527,-0.01501768317429305,0.17619263873519855,0.6945079446592044,0.323359146075062,0.5080706003313015,1.0,0.14470705719295401,-0.07043303386826873,0.07259798050149625,0.7952491881917615,0.18759911527521259,0.38945158046490824,-0.10511328488811134,0.10820404814402242,0.2155682988263491,0.16936354633818088,0.7879562281837426,0.4783782235347933,0.46592068243772317,0.1087405178600453,-0.0825207405001762,0.23801606793475275,0.31128932980710866,-0.11662945634856693,0.004187652440733256,0.3841368298060055,0.001229458864837511,0.11747047741808676,0.2570316346055818,-0.37755663966918646,0.002066777705911592,0.02755635405828645,0.2896894927655292,0.3316524495106692
Thal_AV_L,0.30823178250747296,0.28109830681953435,0.4396180290244973,0.20217957946353368,0.265587579102089,0.1123136690209999,0.1552570505927893,-0.1667671582538206,-0.05396914051748847,0.08382348578175165,-0.0893757397704095,0.15850655920359347,-0.0024277961572970273,-0.28735080463473667,0.3264604649233518,-0.29975203696571096,0.13590201770704927,0.4070191123816929,0.16359525848537126,0.022399015925689873,0.1505995642986108,-0.1533962750771521,0.1331122168721383,0.4007377231582163,0.04966569666674094,-0.05527806592817477,0.19108688511118732,0.20561039429108455,0.3184779187330633,0.005677901988155157,0.1642384005916061,0.0855991662865501,0.26677445849600157,0.11503081156874037,-0.12161475416711871,0.18078494867643652,0.1936118463450021,0.14338323684008267,0.23573156600362505,0.1844542044354,0.2856112382423759,0.14470705719295401,1.0,0.25402697769442195,0.2511923899320974,0.25194858780112567,-0.021931082432921602,0.2193501101230729,0.16962885573017927,0.12443755539240259,0.34901246433542144,0.1885155049048717,0.2528776974780393,0.30748071207526523,0.20641395853261651,0.004291217065491899,-0.04773552730386466,0.13828051219219198,0.39841143111906085,-0.07926419972760634,0.003987471412146006,0.44136141170825294,0.33353756450980837,0.28968808293718684,0.29525934647270574,-0.004246140325425522,-0.058495607955843326,0.12221950873046686,0.1068821386047476,0.27697681972978694
Thal_MDl_R,0.40771639851246116,0.14405867126437452,0.3088487236718663,0.38122596725283975,0.25848717580893293,-0.2258054581964173,0.041138496783578365,-0.01648460006233454,-0.35332238828810786,-0.2504602256099764,0.24146340348873063,-0.17878344004211394,-0.009295743720049663,-0.28861529892132026,0.2238198290826511,-0.292937053223071,-0.16077527657105709,0.480270217712553,-0.06756594676678619,0.2188880903517465,0.1830272645702283,-0.021001270012143476,0.23122880240562696,0.37084057357897743,0.045942087003091846,-0.10966384354552185,0.4479375819705617,0.18168458129652598,0.6289632344538085,0.006060863429628867,0.053080212309821725,0.45903913463520385,0.12371460678318719,0.3553866033251532,-0.3634708183990395,-0.04065336834036871,0.08419900661021795,0.6076330034161332,0.11886761322621722,0.07722166542376967,0.32866853691055786,-0.07043303386826873,0.25402697769442195,1.0,0.08880622830687449,0.15532404134820868,0.2516422897963239,0.16785314414167068,0.45624687872054176,0.1302365830988519,0.1840857086803682,0.2453388939876367,0.09263933651124265,0.07773038544125867,0.29050979077785866,0.6129174391285693,0.23661463195077162,0.30044832288623735,0.09668646849697869,-0.173856683056825,-0.04304610463899102,0.4088264012993719,0.5159994108321938,-0.20022991042989213,0.10041917659571636,0.06086214431255292,-0.005851314690730473,0.362146543462739,0.29446576958717285,0.04465893199658292
Cerebellum_3_L,0.6683925459788312,0.4215780871696625,0.43769309979743465,0.3631280651250195,0.11797639661572339,0.5153213085980479,0.4409661381607875,0.13478887995327704,0.40314943714746204,0.4054068475020701,-0.303453680652881,0.5726654505157791,-0.01121610046071354,-0.3917550269983114,0.020084391299798915,-0.1894650679369236,0.5332671811521266,0.3759223494425142,0.5418485021759941,-0.06957855453357552,0.7780084140021978,0.1182638119840251,0.39821251667346574,0.37926460554148345,0.22870776333132067,0.5827854749592957,0.006291934698572694,0.7561780071226961,0.024722486351435077,-0.13428318879720266,0.6521669227102626,0.2828677267980115,0.28785469589716267,0.4906851031699733,0.398501040208129,0.6044196190082759,0.6555932678449555,0.25172429802920016,0.5184936517982869,0.6853323671698713,0.3686346424259754,0.07259798050149625,0.2511923899320974,0.08880622830687449,1.0,0.46348825081212114,-0.3727718856475289,0.456702858624888,0.3022468655728123,0.32295804555994323,0.5230361959832273,0.5054120682668458,0.44153592826976723,0.08761905641756236,0.47793896829879867,0.1819782623666171,0.22046836495502012,0.3934028926003329,0.5561412705398889,0.1744312290406302,0.2957399374708005,0.3544189672288374,0.35083799775771546,0.06607911843108383,0.3877395310966692,-0.1405692162708768,0.20975037765563845,0.4038900805799842,0.2472008353384758,0.5990473896585196
Precuneus_R,0.5125883323677575,0.9655212534041687,0.6137964493232708,0.5265313204724075,0.2968961410777256,0.6452776934542209,0.1643086906583152,0.11337928553656967,0.2737765798222749,0.5615777226881125,-0.08332340894826838,0.6381039156025546,-0.020231654840528544,-0.18510360661968783,0.25639921231996093,0.005559495873612806,0.5988034167098357,0.38808782617592624,0.47582834974379334,0.23258762750865236,0.35863664893335645,0.060276218627159664,0.320160923467115,0.5089800262524135,0.4080425847935968,0.2881117608562685,0.48921114072586025,0.3170375790772958,0.15668643772144858,0.056028953540245056,0.49198284010621973,0.05819623074689162,0.7891928700796683,0.44284267367811353,0.4137001316087875,0.5473761784219263,0.32122709961035356,0.4110286699913453,0.8845098015893271,0.5732333182433784,0.7472224753395391,0.7952491881917615,0.25194858780112567,0.15532404134820868,0.46348825081212114,1.0,0.013254743052022266,0.6594396623246642,0.17072637322724063,0.3677964675453548,0.4533821725319641,0.49157417589753316,0.8597035718468287,0.36114777562616207,0.8131705903016025,0.34638870923822124,0.14282758760431258,0.4900383940250881,0.4817746599255918,0.11231758612750577,0.1845655856750069,0.5772519937762407,0.3098574848247052,0.14350550669543152,0.5170919204953801,-0.28497652957483594,0.2212936363133419,0.34248234456276033,0.5484049781695653,0.5939054404530354
Vermis_7,-0.06864725533397267,0.057756154292420946,0.049968872868306084,0.33401586853110243,0.32432146206078466,-0.5551094013886422,-0.38846348015082255,0.08139239578349122,-0.512873216784213,-0.644826000451342,0.6311277045668244,-0.6452995760129503,0.10230868219690745,-0.2181630226101389,0.3128503397236048,0.13318266955597516,-0.5405043236946229,0.08673829534630735,-0.5372613082112773,0.1845902682729045,-0.35750966432298836,-0.0791336506500993,-0.14661043575945898,0.047751030544864785,-0.058646923295738555,-0.31807426858128895,0.47764435441825415,-0.29494538227168166,0.44514090645577814,0.1485303762914268,-0.21892474432443862,-0.011270286690207009,0.11566558649745994,0.21406038948712203,-0.5632176063118903,-0.5036680160800889,-0.3721282529953958,0.023183045903001843,-0.016990428946669054,-0.35177408774517865,0.1704158177443705,0.18759911527521259,-0.021931082432921602,0.2516422897963239,-0.3727718856475289,0.013254743052022266,1.0,0.04302589186367865,0.1289883570619161,-0.020648167006017952,0.12936856081433756,0.03815390846358883,-0.03621374249609634,-0.21942616379357208,0.005421007666586229,-0.123575452013579,0.2410381482196704,-0.028876760597178704,-0.520695088470761,0.06248206655825895,-0.08639100399107935,0.1841874518620137,0.3319655396685645,-0.367242361200883,0.008357507157282446,-0.021475750027427607,-0.0037884971993833757,-0.08004864243141917,0.4055109858381897,-0.592730705687618
ACC_sup_L,0.7044754984223138,0.6833499272630925,0.2442588964333629,0.5434832663138468,0.23400544385356062,0.37823763307772906,0.02866552293353035,0.44728714444950474,0.3638666831833314,0.33012021953040954,-0.10339194324000055,0.33593139001745387,0.17251238857259704,-0.20197925202487418,0.4721174663076637,-0.011801420428473212,0.5605078517859532,0.39250295790499323,0.28905555548831013,0.3619766053187747,0.5556141329474615,0.36056315328747673,0.5409912474096622,0.5785375903803648,0.5950609497315228,0.36161289667075514,0.48511545192860905,0.4611061348013371,0.1576977939423832,0.07682493978089215,0.5725065246096701,0.1480247980775111,0.7474307813968044,0.6223601677283047,0.38785534745110456,0.37769193877598234,0.6001587076350121,0.3052739193628915,0.7710008822055586,0.3405419026005796,0.7759381996262358,0.38945158046490824,0.2193501101230729,0.16785314414167068,0.456702858624888,0.6594396623246642,0.04302589186367865,1.0,0.26965198381878647,0.7044448822945988,0.4233632330240961,0.5622737955487682,0.6100528494351275,0.01996636200860176,0.6657799919047734,0.17065126035114372,0.27405652065300756,0.5901105019989251,0.25443396518015227,0.39537021904720115,0.419766852189596,0.5065334358001553,0.538304705215658,0.012276089736295261,0.6328999806981862,-0.09807856440854966,0.44426288435624056,0.621761171682144,0.6471087454841241,0.5012170965090434
Red_N_R,0.45775685303465286,0.14731136657798694,0.231776776706649,0.46365128220712615,0.4679230549151298,-0.0916125869075014,-0.3367671607818083,0.059834094356506766,-0.32067224664031735,-0.07241942201813814,0.08823620294899942,-0.06139187734185857,0.17366981249331606,-0.3321366901140962,0.4444841033782017,-0.36452249811585924,0.13732560619258488,0.570248527262791,-0.08707187057785683,0.2660848259631645,0.26590964758818275,0.12920776363967987,0.6741308999989465,0.18211525829280106,0.23386004225030496,0.06450534265147878,0.30933466973953916,0.2904885644055047,0.5645025671406664,0.1427720977439095,0.25384995797808485,0.4488658487963521,0.21231819306324354,0.3181626003029948,-0.10890948757293731,0.04076083421704816,0.2680079259504038,0.46888360146899494,0.22789686535069845,0.20279365043654268,0.35675042825440245,-0.10511328488811134,0.16962885573017927,0.45624687872054176,0.3022468655728123,0.17072637322724063,0.1289883570619161,0.26965198381878647,1.0,0.4625110375469405,0.33245266689994807,0.29423239526357925,0.10321472159101658,-0.005927581135411984,0.2966614839785409,0.3303060558149246,0.21415085766717357,0.45471833513229376,0.15395194717226385,0.08816078701252258,0.07391435099883932,0.4219535147818105,0.5614147868122693,-0.27693082516991957,0.38134483523618184,0.08874906350821174,0.1651615470316231,0.4371413139786664,0.4203624973751174,0.2028363224246572
Caudate_L,0.49074910541010297,0.37979030067965425,-0.038692543588168024,0.5025906114150889,0.34869576886331555,0.16330598899194473,-0.2762568028833485,0.43954138033228424,0.275523103409031,0.2181114287178802,-0.10451974151786772,0.15009501319557766,0.20772907843597005,-0.07784233790612655,0.6304607809767769,-0.029236575161148855,0.43410870648547506,0.44092648146074526,0.05859848384715564,0.282485186991007,0.27249572052668164,0.50137951586286,0.6921476155174465,0.3701298775800245,0.6404690425211824,0.2109139274173652,0.38218346293653793,0.2824415309983579,0.1401421637001532,0.08642208553768507,0.4679457925557226,0.2315828790123007,0.45553899975096546,0.3557487574574219,0.3246096899669167,0.14205980892293482,0.45671812613715657,0.4414017915448063,0.4630249803833137,0.1111028053948093,0.5656328578117042,0.10820404814402242,0.12443755539240259,0.1302365830988519,0.32295804555994323,0.3677964675453548,-0.020648167006017952,0.7044448822945988,0.4625110375469405,1.0,0.1933736148306471,0.38435371447676997,0.28193663974007077,-0.05694452395377832,0.44661765136278186,0.2401543724345064,0.20272877839062853,0.4784795981054269,0.07271546572195875,0.37771481369066445,0.3512584854836967,0.3722318847142739,0.4503905726369056,-0.08480997503310515,0.6563091109660112,0.09209275549153231,0.49714890720845933,0.596080160001423,0.5607294470423704,0.31409194593205403
