,Precentral_L,Raphe_D,OFCmed_R,SN_pr_L,Rectus_L,SN_pr_R,Cerebellum_9_R,Parietal_Inf_L,Temporal_Inf_R,Frontal_Sup_Medial_L,OFClat_R,SN_pc_R,Cerebellum_10_R,Thal_IL_L,Thal_PuL_R,ACC_pre_L,ParaHippocampal_L,Temporal_Sup_L,VTA_R,Frontal_Sup_2_R,Temporal_Sup_R,Temporal_Pole_Mid_R,Cerebellum_8_R,Thal_PuM_L,Cingulate_Post_R,Amygdala_L,Cerebellum_8_L,Occipital_Sup_R,Vermis_1_2,Cerebellum_Crus2_R,Rolandic_Oper_L,Cerebellum_7b_R,Postcentral_R,Precuneus_R,Insula_L,OFCmed_L,Frontal_Sup_Medial_R,Cuneus_L,Thal_MDl_R,Raphe_M,VTA_L,Cerebellum_3_L,Paracentral_Lobule_R,OFCant_R,Thal_MDl_L,Vermis_10,Vermis_4_5,Temporal_Mid_L,Rectus_R,N_Acc_L,Thal_MGN_R,Frontal_Med_Orb_R,Temporal_Inf_L,SupraMarginal_R,Fusiform_R,Thal_PuM_R,Cerebellum_Crus2_L,Thal_LP_L,Cerebellum_Crus1_L,Cerebellum_4_5_R,Calcarine_R,Temporal_Mid_R,Thal_PuI_R,OFClat_L,Occipital_Inf_R,Insula_R,Frontal_Med_Orb_L,Thal_AV_L,Calcarine_L,Frontal_Inf_Oper_R,Red_N_R,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Heschl_R,ACC_pre_R,Supp_Motor_Area_R,Amygdala_R,Cingulate_Mid_L,Parietal_Inf_R,Thal_PuL_L,Cerebellum_7b_L,Occipital_Inf_L,Pallidum_L,Fusiform_L,Cingulate_Mid_R,Frontal_Mid_2_L,Thal_VPL_L,ACC_sup_L,Frontal_Inf_Tri_L,Thal_VA_R,LC_L,Occipital_Mid_L,Thal_IL_R,Thal_VL_R,Thal_VL_L,Thal_LP_R,Cerebellum_6_L,Vermis_8,Precentral_R,Frontal_Sup_2_L,ParaHippocampal_R,ACC_sub_R,OFCant_L,Vermis_6,Red_N_L,Cerebellum_9_L,ACC_sup_R,Occipital_Sup_L,Supp_Motor_Area_L,Frontal_Inf_Tri_R,Heschl_L,Cuneus_R,Cingulate_Post_L,Paracentral_Lobule_L,OFCpost_L,Frontal_Inf_Orb_2_L,Vermis_7,Temporal_Pole_Mid_L,Thal_MGN_L,Olfactory_L,Thal_MDm_R,Postcentral_L,Cerebellum_6_R,Vermis_3,Putamen_R,Cerebellum_4_5_L,SN_pc_L,Putamen_L,Thal_MDm_L,Cerebellum_Crus1_R
Cerebellum_Crus2_R,0.2651327388958853,0.3695650518021093,-0.06264973782391059,0.08010080490491686,-0.033605455634403605,-0.02960991870236692,0.22247446593714557,0.2832298906072633,0.3258875800854297,0.24874238842297583,-0.03180511009706027,-0.12971423552036973,-0.14651557776527285,-0.19178968295712218,0.13302237080710233,-0.11715095570434128,-0.09650804450543782,-0.02684590080749134,-0.021777335151075043,-0.21638397498297843,0.40109482977957206,0.6929755582940605,0.3715786750811361,-0.022924469326956284,0.12516480534378394,-0.15024700937529195,0.011175648676187299,0.7064014818043858,0.25036599821324806,1.0,0.26149558843961573,0.45886606360704596,0.3029561373326477,0.38590267657775923,0.2470474334956683,0.0260261197216815,0.018275078577505502,0.4682485336683693,-0.13086771662899338,0.41988861219282003,-0.2517642906184022,0.2829270002089709,0.42263980029612286,-0.00678942210612352,0.2585235588079599,-0.068921864589371,0.6505538747946353,0.3664608153655215,0.03045309515813411,0.06125161976014437,0.510131292625275,-0.12710636421164098,0.37996728684388587,0.35961298843138223,0.7484824913862563,0.013951300360370445,0.36731782799614604,-0.013456924743602624,-0.38551486397719703,0.7260884608901322,0.44086414814295977,0.6445440855393761,-0.19535465971720933,-0.059050303120583285,0.21746158006691796,-0.057575588333484834,0.05553606423578864,0.19787350828777123,0.4078590631895702,-0.08582580402085822,-0.0981444155773473,-0.22831796371186922,0.6390511252261388,0.01222251591414975,-0.0011870820692842137,0.17609998845741393,-0.0067073384338819,0.13446121051131896,0.3356654654361872,0.0828753504091036,0.010128519061215454,-0.10227517973275418,-0.06533606946865195,-0.18766179938177807,0.14593165923568133,0.17778775030731922,0.03781932047289669,0.1159712663520248,0.22609745871980508,-0.07232575295833954,0.02340356759035977,0.5019401441827677,0.13981771135399992,0.21701567812926717,0.11377654969597117,0.2097942815062983,0.4796964198728174,-0.3140860099847168,0.27583586262530974,0.0245539520499089,0.013781711804595044,-0.007878028301766898,-0.2564626110361994,-0.46226920276070477,-0.18244206114634431,0.250910756620026,-0.06875873446629834,0.5684250979208182,0.30585065327401806,0.040582075375526314,-0.24863647850480275,0.6837947414304159,0.15269500790529242,0.32316947014045344,0.1479867052158023,-0.07182071004067855,-0.6396649055794278,0.5172113053926057,-0.15247631155977467,-0.07659660675056279,-0.048837411763144684,0.2902522476811998,0.8010833273664971,0.2984156614205102,0.022089972860103273,0.49907917335099083,-0.2966299382087207,0.2057996191378872,0.013338136483074978,0.7949620741324165
Rolandic_Oper_L,0.6741694624458766,0.22988395901101802,0.15343259669644801,0.38643675127643967,0.12069547479486584,0.4469017941895565,0.5145612760731422,0.6425221671756512,0.16975009546175165,0.3999602153417576,0.021186471450525563,0.31704057735361585,0.3263037439527056,0.5541243207021905,0.4420259578048521,0.33495091529086224,0.3676959079857283,0.7677493388415405,0.42644958252260007,0.27155346877554215,0.7771210986518479,0.19941341448434513,0.5086373282284264,0.4130159174126265,0.482865892049861,-0.0757629098482504,0.24720414219912845,0.5201316491811084,0.35603154812895205,0.26149558843961573,1.0,0.3468475679329623,0.7489912198414663,0.6356123346024934,0.8057584231592069,0.4716727349690023,0.36788614747937076,0.530778021396934,0.27867187394469206,0.5310197509147206,0.19671677811236737,0.745728779371766,0.7831678364596142,0.03821597540110056,0.6284432102847365,0.20988669813749194,0.6371037637389637,0.7731105465040893,-0.013632702986393824,0.34110886802573354,0.5589263107727408,-0.07004388419891493,0.6761208282818292,0.7299989475209285,0.5077367749020001,0.7430639880483834,0.18901978703505543,0.03672107202022912,-0.18959270116471238,0.5312383742664379,0.7275767023459275,0.66029088917243,0.6470118274272123,0.6310160233893644,0.3907851323377508,0.6928954104365459,0.08277447640709017,0.26594606574668506,0.7262431532982683,0.49522899304951845,0.38985642730655984,0.36830362992593013,0.18534622377668747,0.6309236528738653,0.2748291797324132,0.6259265209980986,-0.1041584308582726,0.5846780500687191,0.5688296183219294,-0.09997577062533979,0.2970285410223292,-0.15151122289880256,0.6376777538290479,0.2613672992903017,0.5168746367933243,0.6991199064805436,0.667162181069035,0.5676445211553948,0.5939230189182931,0.12264104554534543,-0.2447754957708171,0.4909428184657882,0.37754927148700546,0.5050420662416112,0.44714883958311863,0.4111452597912131,0.32191672796298076,0.08923648620441339,0.6917551746043611,0.2714407024004193,0.44807353935287336,-0.005790380228879244,0.14375636795812358,-0.19403210839421328,0.43135323324824454,0.5816885859620455,0.4438921709537043,0.49104824493972066,0.6728056374354355,0.5535211307951262,0.2767975892117759,0.39749336067880076,0.41368009680393925,0.7471414346202327,0.7061847219018095,0.6106519973696055,-0.2446125226960734,0.1517287454829029,0.2908359003076518,0.5157406313090013,0.19989900617990602,0.7269030585558467,0.22389228398191788,0.6658868901645474,0.6696425313575147,0.7200746417277987,0.296268275815467,0.7779996331186324,0.5697341723778294,0.13380836916864025
Cerebellum_7b_R,0.19478559609931523,0.0026073465506816535,0.21974266640795917,0.26013393481829283,0.2736421588280793,0.32104843575697334,0.7133854889141104,0.44524272530036707,-0.10121553673087663,-0.23490525285535005,0.23925381456923306,0.34837906915987416,0.3121162426506676,0.14217056521430882,0.14927404870995095,-0.36482446702361443,0.4195521742565328,0.31104811694848017,0.3098934158359632,-0.5462524929115502,0.48531286189510153,0.5421246174598876,0.9140035976780188,0.06042217354148239,0.18592369971620176,-0.01773689596483347,0.5778852738434844,0.39432015392467396,0.3006778567860974,0.45886606360704596,0.3468475679329623,1.0,0.4270292031154991,0.525197885184193,0.0851826557018783,-0.19073406425071182,-0.4224272148408037,0.4103892248627223,0.27256399473566606,0.2690081500966202,0.3614522133586712,0.35090937107419945,0.36797643439901395,-0.4043325019047951,0.14813277644563602,0.1647684730579463,0.24527262452350357,0.4322707081858525,0.0681139634833683,-0.1963904729330445,0.3942835600837777,-0.21487526783586663,0.5617030801864102,0.4450369085953461,0.7519621063490161,0.2880550828527999,0.10197722367169028,-0.03454968461827374,0.006599598511324272,0.7683585808236679,0.6798014825528603,0.31911867935862215,0.3113159358556639,0.3012645983097958,0.22723971539555526,-0.02182066909297282,-0.0721549875740931,0.38996781520976853,0.5461782426635338,-0.15862421722027084,0.08780577306366479,-0.2537719323696065,0.16155880972192743,0.2624363814539804,-0.4235261335270048,0.42826999024056084,0.21167499968172013,0.4361932518473823,0.5921545898544359,-0.28971435852950783,0.6866962164251861,-0.4414463981372846,-0.015687776828784146,0.31208443480228226,0.3977260587741907,0.17808139905800252,0.3050531288400671,0.14755171840346099,0.009736536632509063,0.08565886992143178,-0.4234383253398709,0.3256380661396514,-0.007720098845177858,0.07622963945569008,0.17673933474876202,0.1271272221897554,-0.011762641873349746,0.4431262487918223,0.2823081302187191,-0.542352784483715,0.5672471105604551,-0.12118221047979176,-0.459135356312626,-0.03045629908726427,0.28757099765244665,0.6518629593028613,0.20592333989703304,0.3052465968500065,0.3780566003492547,0.023511331344389985,0.13173974009588202,0.2250170372324148,0.3725475697594515,0.27704273559630976,-0.15280799678634566,-0.3923779263812662,-0.04305235044565565,0.16021680603043173,-0.0532662007070101,-0.037020086321582636,0.011895926204373445,0.30859559312389856,0.7249702908332075,0.25538101325970797,0.10773806569089402,0.4318806346534886,0.07228111943830498,0.04528624509359109,0.19329313740066154,0.7280518647406033
Postcentral_R,0.9077083004385074,0.13487730252615818,0.34087817421290967,0.42957819493022864,0.09287034907625534,0.5022932661164763,0.6992212178922254,0.8104454076889988,0.0181872685213988,0.5423506883492153,0.08791759412342887,0.47048714933248853,0.40436288981082,0.5352984625546012,0.4790395808580222,0.27442372671177306,0.6036782987796571,0.8146359734483628,0.595874656157263,0.3044292821572403,0.8753573942874012,0.3544634970412164,0.589887756764063,0.3460435442488832,0.7016045316010218,-0.06111083938285128,0.49820785524586425,0.4623527042470331,0.17393358885723323,0.3029561373326477,0.7489912198414663,0.4270292031154991,1.0,0.9001608764067067,0.6529548779110059,0.20196827447490207,0.39307295903029765,0.40842616932738135,0.28704443135901275,0.3965646246717497,0.321953225019657,0.5136993090754469,0.944488692114519,-0.0958945232249363,0.5936530952447342,0.1230021704896582,0.40510977607573745,0.6502301336781633,0.007016984944771235,0.30777462803414135,0.4466705433290576,-0.07338115894917663,0.5459066712760804,0.8555987577114715,0.39256371318681843,0.6443786182832859,0.2605908230565687,0.3086622003330871,0.11502008226255087,0.4501343442424233,0.6205606373423906,0.5461279383066225,0.6219034329983709,0.556683115424872,0.45319558708360197,0.6914233592858742,0.18088352726613405,0.3027165766057246,0.5333486508917948,0.6796324879870779,0.3219520163889087,0.3285122401968555,0.17102512420427024,0.7969404797992014,0.24937495676743748,0.9432192334086937,0.15292701967649777,0.7545073385472726,0.7239298056487942,0.20899448628173342,0.45670340379256213,-0.034395868294222955,0.3535765893994848,0.37531958786578484,0.7572833470823391,0.8739923166965398,0.700063933024237,0.6875543104274513,0.7620879462433716,0.3650448260649006,-0.23441209913222377,0.3810643253854795,0.356837368943777,0.6603152728155547,0.4507580543097115,0.36873628751656634,0.26287979709521464,0.42033203320891743,0.9201014293480002,0.2476018309570375,0.5417536327089053,0.07931181045969683,0.018991151384149432,-0.03502263668724008,0.5423402931952827,0.7618356476214061,0.6392852645239855,0.44192422042803103,0.944633041095046,0.8040424760766821,0.5970383325904558,0.3495158180662687,0.6707534238017718,0.9339305204501824,0.40295612787173085,0.4284834685234365,0.07764487408433927,0.20360778531624615,0.23619284712391092,0.45556602947584984,0.39744015561268686,0.9637958822506615,0.3347040440651256,0.5356699651693828,0.6403038109082151,0.5843999305116088,0.48327997328150707,0.6202460763755209,0.6371132019093176,0.2679865374639848
Precuneus_R,0.7805996231763304,0.2737765798222749,0.2968961410777256,0.4900383940250881,0.09452538710335351,0.39573965857247106,0.654620988389601,0.8845098015893271,0.07825340495735793,0.4080425847935968,0.22545349199368794,0.3621362269269027,0.39454469171390594,0.44284267367811353,0.4110286699913453,0.11231758612750577,0.5142484248633167,0.6953518178590566,0.5265313204724075,0.11337928553656967,0.8542602839766612,0.4227008332768525,0.6137964493232708,0.34248234456276033,0.7356742737501678,0.012015662681691582,0.46088174198439774,0.6381039156025546,0.1643086906583152,0.38590267657775923,0.6356123346024934,0.525197885184193,0.9001608764067067,1.0,0.5477021346736721,0.12436945945562901,0.2212936363133419,0.5473761784219263,0.15532404134820868,0.44962548925991747,0.15668643772144858,0.46348825081212114,0.8611561031549039,-0.28497652957483594,0.5197470845650367,0.14296259697688854,0.47051293316047116,0.6843925806120725,-0.0287757233719609,0.21672459047244566,0.47582834974379334,-0.14967938176827023,0.5732333182433784,0.8739731481695716,0.4817746599255918,0.5125883323677575,0.3556074865940812,0.24492307548614264,0.13569263715087213,0.5093361778741079,0.6745059014962442,0.6219627144407476,0.5107224597081639,0.4533821725319641,0.4768098274506967,0.5361650264166944,0.056028953540245056,0.25194858780112567,0.5992122046223154,0.5174011811294085,0.17072637322724063,0.14282758760431258,0.4268740104848081,0.6158240683925548,0.026275403412341504,0.8601646571329417,0.0683608352185289,0.7462726089795849,0.8597035718468287,0.29616256030896704,0.43310370468842235,0.005559495873612806,0.1712116093680587,0.40678238038513714,0.7472224753395391,0.7695215509981921,0.6346103482077,0.6594396623246642,0.6425410459945733,0.25639921231996093,-0.18510360661968783,0.5790893941061989,0.320160923467115,0.5170919204953801,0.3623808918034236,0.34638870923822124,0.4137001316087875,0.38460671613323394,0.767107003407802,0.060276218627159664,0.48734504778005866,-0.020231654840528544,-0.17603560599289897,-0.08332340894826838,0.4087185591788619,0.7442416907749061,0.5996966948843214,0.6452776934542209,0.8565540992982906,0.6319342656867294,0.48921114072586025,0.5615777226881125,0.7891928700796683,0.8131705903016025,0.2881117608562685,0.24654841760424892,0.013254743052022266,0.14350550669543152,0.1845655856750069,0.26973481574606417,0.2123313335567854,0.8683283922375227,0.46513038869636103,0.5588111903378842,0.49157417589753316,0.5979857608769945,0.3862509922801602,0.49198284010621973,0.5317696737455944,0.36114777562616207
Insula_L,0.6874112839412381,0.3047314623044344,-0.10505721792485039,0.2707810358499643,0.21575233824991055,0.23867914506004878,0.33534725036984053,0.4993918975313519,0.3444889748613531,0.5655892310270126,-0.17091292943846798,0.07595957111003428,0.29448286258833334,0.48709997713619496,0.4232690175222671,0.4096627749017611,0.1344239913395879,0.5935250979123057,0.25028686578169995,0.5261985890272501,0.6159340017344909,0.1398424859969076,0.22673384193568388,0.2984789463454032,0.3523902182703875,0.01679857537385048,0.10233086855033505,0.5090813803063982,0.42055624358796917,0.2470474334956683,0.8057584231592069,0.0851826557018783,0.6529548779110059,0.5477021346736721,1.0,0.47657473088252394,0.5990311132595986,0.39933845160950837,0.23252936614460218,0.5185648669986889,-0.011824539253457863,0.6008104832925161,0.7143711886645527,0.17975424313675661,0.7256285220463814,0.10055951089606133,0.564812630576144,0.7336249124494951,0.0814548936014237,0.49445205029081246,0.5168418932343631,-0.12051225113656007,0.48683883113999543,0.6609715109892974,0.3058507218269453,0.6026069005980373,0.34185543469494145,-0.07617825043190661,-0.1531159825878902,0.3157537997143106,0.4665998901406897,0.6889573617116997,0.4614714888563142,0.45253788223050084,0.253755341800373,0.7972481825192034,0.055205527953333895,0.12447469367033213,0.49307481837089345,0.6165422517167295,0.18471554427912848,0.5661389117050173,0.26716893320941504,0.5146582771531845,0.37497528539637603,0.5386035631508355,-0.1395521319403524,0.3664620689365404,0.3880617928471754,0.04107539322863441,0.09518525024238465,0.184229806340386,0.7392819751646679,0.08380127427526059,0.35974047393588326,0.6322377352019367,0.5263981703561583,0.4712835991385476,0.646161245932627,-0.09405449881473575,-0.023695356572026344,0.4553753793681077,0.27371458066265736,0.45793944142924453,0.3882957850195938,0.49867086606068145,0.3324925991868097,-0.12091564326593086,0.6797811124192895,0.5176749726111975,0.16568332280037193,-0.01714636397454978,0.3004864463319811,-0.18002546930191937,0.2882779526335993,0.32799161732626164,0.30347390851722367,0.4783538465461892,0.5818088595796668,0.5979315817768963,0.2308631576826277,0.4147004515421072,0.26601432761848237,0.7148645359928351,0.7950426918073509,0.7483667319319495,-0.26945112697120543,0.16310497552686473,0.21655055545767066,0.3618167413014959,0.14573976830839044,0.6557936362199581,0.056448274618471614,0.5572223969911742,0.7697837912340517,0.4937503373010261,0.2868798753857067,0.8529953811472061,0.5130183716656862,0.021820853668527134
OFCmed_L,0.2961851006034909,0.23049232885904108,-0.04454144819122829,0.0749628741590093,-0.25078397260884966,0.12489401719520869,-0.023286591874418748,0.18101979023922424,0.4199779631869617,0.318591144860118,-0.13671920688196282,-0.07639412263850097,0.03464028323310231,0.28004330568424834,0.030442724423242546,0.4261435278658185,-0.11021491558590792,0.2966768562701097,0.12026893718945159,0.4134971109253196,0.1834819820105415,-0.10691922782828944,-0.08315455967024221,0.16747323014775356,0.09469779231413074,-0.024967348718286597,-0.10913560672661367,0.22616345707041402,0.105367838228648,0.0260261197216815,0.4716727349690023,-0.19073406425071182,0.20196827447490207,0.12436945945562901,0.47657473088252394,1.0,0.43779759130259066,0.2740235728124605,-0.038504255673336034,0.14389323301470017,-0.22133848592888494,0.47305461523850517,0.3049885107095795,0.22746291609256072,0.33779017432743563,0.17958197320468403,0.32414161421549853,0.35587208072697063,-0.23430054604229328,0.34746046284814786,0.15809652496969592,0.29219851884781245,0.2648656485498583,0.1831898671771656,0.04950319539582716,0.29668261774332666,0.11419495726506784,-0.08692803514068605,-0.19748247000846794,0.00812607730997976,0.13301927573118227,0.3450186588427543,0.209880417937543,0.19227472056358733,0.18853971582184742,0.43228730304531005,0.209057258478415,-0.15380940003810548,0.2604833425672052,0.34426557284099557,0.11896851700162829,0.4601095538407495,0.12500620833038156,0.1495539546125952,0.3202297155464551,0.14318112936399577,-0.35945706669443744,0.1735873632367112,0.0486896938997144,-0.08761954429169105,-0.2081160564374627,0.2196336729276389,0.4614185268463501,-0.022586509870676674,0.11932348394503298,0.3296684381095414,0.2453933747612128,0.25238863344567786,0.299367116526049,-0.1677014259380052,0.03985401775767452,0.2031872215029964,0.19934921374458883,0.1723935395815798,0.1227830393454981,0.1133510287369734,0.3204204621841921,-0.17039311153732928,0.2914430258690975,0.44442286938139697,-0.0026346571872714014,0.12029460203698307,0.3759978918671186,-0.12714443191824984,-0.023502484404522832,0.1122961146897873,0.09545753330267706,0.21425860696884635,0.20401040519660357,0.27751333400005346,-0.11465229740757714,0.19188936433173698,0.0032230279098346064,0.3228843739899543,0.635636411839419,0.5601975717262935,-0.17137123310863137,-0.07680814585311674,0.1162715866593276,0.39206460505219387,-0.15672946175988983,0.2577642523232775,-0.2095405932089052,0.40523177015710526,0.3751461459845829,0.2679655853385741,-0.03347898679993659,0.4944747613506821,0.21988491765715662,-0.19027887618882852
Frontal_Sup_Medial_R,0.593419386100178,0.13742862414834184,-0.10987739804858988,-0.03848747038543221,-0.18801380130161524,0.057372460927100216,-0.06650975102117375,0.1446753194652842,0.06134749852110676,0.9104503971615581,-0.4327189870965893,-0.005238785714677048,0.05076055602570436,0.3212512348252415,0.22236950440823153,0.7203387546921056,-0.014279029227087387,0.3662623901944992,0.13561971998951156,0.8653974799929373,0.22946485130248837,-0.11103992169408007,-0.2977260432676371,0.14643328674637507,0.30699953045618567,-0.19096584958866802,-0.10043105420419818,0.10870651412104691,-0.10076825999460957,0.018275078577505502,0.36788614747937076,-0.4224272148408037,0.39307295903029765,0.2212936363133419,0.5990311132595986,0.43779759130259066,1.0,-0.11078657199112453,-0.005851314690730473,0.007004489829000867,-0.17319092103410805,0.20975037765563845,0.4088442138839726,0.591763887174476,0.44414299640847893,-0.07162373558287835,0.18023840859644027,0.16528811077625233,-0.012780229337027564,0.4882800565397689,-0.005133678116259677,0.14550090668860247,-0.1179307652081063,0.2637178631481687,-0.19075349724080046,0.305225407256598,0.05923373659177226,0.23874294683663655,-0.11883608605289613,-0.17443357097145618,-0.13201200958601778,0.23049767003424704,0.1491665665290924,0.16943700193935538,0.08059145532064489,0.6425361908720439,0.33262612717709844,-0.058495607955843326,-0.10292632880087867,0.750563920673751,0.1651615470316231,0.7168291621070318,0.08352411773003908,0.3056628580071274,0.8003202505222624,0.370243108595482,-0.11709875968886076,0.06384534722650022,-0.06357610554438263,0.27983125522160407,-0.29221681966115953,0.48145827222736637,0.4847982804937355,-0.17598197497299173,0.11516440670849103,0.5863230389912831,0.2951115357588881,0.44426288435624056,0.6459928842926814,0.1667932906794573,0.12202196445776065,-0.0067890362300408935,0.28121611542448605,0.5256866818069331,0.20669700665507915,0.1977613015716201,0.16424999165197615,-0.1869955060085331,0.5429919293586895,0.9352334591028032,-0.11137140203217687,0.19748602179923114,0.6443429330446473,-0.05079594502161071,0.10690137947260216,-0.01768787514084134,0.37134411667510103,0.06874155561423591,0.45249872218851883,0.6635600967873807,0.18429626777911484,0.14726118623517684,0.05051704567813097,0.5157211052834303,0.6595316372666021,0.799328218107036,-0.0037884971993833757,0.18068261633470298,0.12835495858243684,0.45931284077273044,0.32429892201523786,0.47693435816010804,-0.2654269765443387,0.15969754528916924,0.6187097806999777,0.05124463494896477,0.15828182289898357,0.6879360000508062,0.38237195881295516,-0.18132825122414598
Cuneus_L,0.21193597354002133,0.5073653330928496,0.08765395225420783,0.45520823095899265,0.08678632800051826,0.3192090270394607,0.21751249732552072,0.6410938627175604,0.4542387587058591,-0.023439061959077422,0.41331994695276136,0.10082770913687554,0.06408907409516078,0.2644664832796683,0.06140023854045014,-0.1652321525888759,0.18714282923664907,0.3007006547575186,0.15847388733216974,-0.12590661123363586,0.5648409917000319,0.22851880501252406,0.42335531446768143,0.48433269263421436,0.44193959349993495,0.07345232417255504,0.051997318303945536,0.7891837939787488,0.3628693866181613,0.4682485336683693,0.530778021396934,0.4103892248627223,0.40842616932738135,0.5473761784219263,0.39933845160950837,0.2740235728124605,-0.11078657199112453,1.0,-0.04065336834036871,0.4964561111351142,-0.13813387388089016,0.6044196190082759,0.4700650913031545,-0.46910327622283016,0.37921106613388256,0.14992500883321608,0.7825839391266094,0.6466400949468463,0.022672651228877197,0.09358716347950626,0.6362715843591619,-0.08688526514666306,0.7083259163282265,0.5105215518608719,0.6720703035832664,0.4669985759443488,0.22060348698793353,-0.13002114719807897,-0.3460935793122382,0.6511370735112713,0.7710244572722249,0.686632779321003,0.34060694690497684,0.36517353985370704,0.40468411532635606,0.2775856729190956,-0.17790253577735224,0.18078494867643652,0.7597944025836123,-0.06664152096909097,0.04076083421704816,-0.2068193464039017,0.5728757659111209,0.12921664715899767,-0.3300028549581075,0.27120570888657897,-0.17411495297327306,0.5502036036437827,0.6608724633324008,0.05920307141882296,0.08474573287214142,-0.3057857884368538,0.10457600154919568,0.22158771864166352,0.4749009318949703,0.3298856929456718,0.39213406838021775,0.37769193877598234,0.12043383300652004,-0.08623149399510953,-0.1865619831810138,0.7907019376135765,0.2820612235039719,0.1817571837737777,0.2556302963760353,0.11423556882170152,0.6803387776758811,-0.1475502616113784,0.20995089425285773,-0.1475251816794788,0.31677079592925683,-0.06608406830134264,-0.38106874711558875,-0.40333662813935806,0.004219695142093918,0.4659765819582465,0.2631040229109455,0.7939343546144204,0.33492610541355916,-0.006819588861806585,-0.05036329542071949,0.7290945673918706,0.573938637137502,0.33676378029671494,0.303386778267633,0.05968602141100148,-0.5036680160800889,0.16538171717542186,0.32296662180063157,0.0971252318333948,-0.12040134308458629,0.37021607651736405,0.4384149652874118,0.7256151856968409,0.14004559079930015,0.7965252343159682,0.02643084170016919,0.2977875296852597,0.2284426155897228,0.2071684544875307
Thal_MDl_R,0.2759997297338611,-0.35332238828810786,0.25848717580893293,0.30044832288623735,0.4208431179223028,0.4037717542200487,0.31372586943298614,0.11886761322621722,-0.15944040166600884,0.045942087003091846,-0.16090343064325016,0.4886422978595054,0.11541306169839233,0.3553866033251532,0.6076330034161332,-0.173856683056825,0.3772540080112943,0.28357152969131383,0.38122596725283975,-0.01648460006233454,0.16124331670292133,0.016522963415065203,0.3088487236718663,0.362146543462739,0.13341888357281012,-0.07479139904769505,0.14097230842974864,-0.17878344004211394,0.041138496783578365,-0.13086771662899338,0.27867187394469206,0.27256399473566606,0.28704443135901275,0.15532404134820868,0.23252936614460218,-0.038504255673336034,-0.005851314690730473,-0.04065336834036871,1.0,0.18459006303549383,0.6289632344538085,0.08880622830687449,0.20809996432114714,0.06086214431255292,0.368746783812951,-0.056700095656317645,-0.1125551556728747,0.10229596731082069,-0.09907424006630851,-0.00019689420428712056,-0.06756594676678619,-0.1852171353999115,0.07722166542376967,0.06529292809902781,0.09668646849697869,0.40771639851246116,-0.27357192598786645,-0.2843934784495126,0.057902441849982896,0.1599823702696131,0.19580643414939894,-0.03877703492703608,0.36637356086183626,0.1840857086803682,-0.04229120231792534,0.24329675265896117,0.006060863429628867,0.25402697769442195,0.13043418895695788,0.151458356594072,0.45624687872054176,0.23661463195077162,-0.3742577196360107,0.43681090236099696,0.01653291720534859,0.3582326354447437,0.1866381066762574,0.29767323778233706,0.09263933651124265,-0.23529653887107774,0.21870371558871132,-0.292937053223071,0.28883666406407854,0.010204109175707186,0.32866853691055786,0.2913048581095464,0.3252490000402529,0.16785314414167068,0.2834000514879884,0.2238198290826511,-0.28861529892132026,-0.2652133235751043,0.23122880240562696,0.10041917659571636,0.5040384113710888,0.6129174391285693,-0.3634708183990395,0.3050938195999757,0.33430871974541304,-0.021001270012143476,0.48173719117064157,-0.009295743720049663,0.06802999049279057,0.24146340348873063,0.30444704675779827,0.26178763570294905,0.198545778312797,-0.2258054581964173,0.29338737015494937,0.2917832479051706,0.4479375819705617,-0.2504602256099764,0.12371460678318719,0.29050979077785866,-0.10966384354552185,0.08432330563264785,0.2516422897963239,-0.20022991042989213,-0.04304610463899102,-0.012118475052304426,0.025271009497672626,0.29001314041858794,0.07521294038346192,0.1295126459290946,0.2453388939876367,0.0912250439604171,0.34511887116683077,0.053080212309821725,0.5156692072865996,0.07773038544125867
