,Frontal_Inf_Tri_R,LC_L,Frontal_Inf_Tri_L,Vermis_4_5,Vermis_9,Red_N_R,ACC_pre_R,N_Acc_L,Occipital_Mid_R,Thal_VL_R,Olfactory_R,Thal_VA_R,Temporal_Sup_R,Lingual_L,Temporal_Mid_L,OFCant_L,SupraMarginal_R,Amygdala_L,Frontal_Sup_Medial_R,OFCmed_R,Frontal_Med_Orb_L,Thal_MDm_R,Putamen_R,Precuneus_R,Thal_LGN_L,Parietal_Sup_L,Supp_Motor_Area_R,Rectus_R,Thal_VPL_R,Pallidum_R,Postcentral_L,Cerebellum_10_R,Thal_LP_R,Parietal_Sup_R,Cerebellum_Crus1_L,Postcentral_R,Precentral_R,SupraMarginal_L,Temporal_Inf_L,Cerebellum_8_R,Frontal_Inf_Oper_L,SN_pr_R,Cerebellum_6_R,Insula_L,OFClat_R,Temporal_Pole_Mid_L,Vermis_10,Raphe_D,Hippocampus_L,Red_N_L,Cerebellum_6_L,Temporal_Mid_R,Heschl_R,Cingulate_Post_R,Parietal_Inf_L,Cingulate_Mid_L,Rectus_L,ACC_pre_L,ACC_sup_R,Thal_AV_R,Vermis_6,Thal_PuI_L,Cerebellum_4_5_R,Calcarine_R,SN_pc_L,Caudate_L,Thal_MGN_L,ParaHippocampal_L,Temporal_Inf_R,Cerebellum_9_L,Frontal_Mid_2_L,Cingulate_Mid_R,Cerebellum_3_L,Thal_PuA_R,Amygdala_R,Occipital_Inf_L,Occipital_Sup_L,Thal_MDl_R,Thal_PuA_L,Thal_VA_L,OFCpost_R,Thal_AV_L,Vermis_1_2,OFCmed_L,Thal_MDl_L,Putamen_L,Paracentral_Lobule_R,Insula_R,Frontal_Sup_2_L,Thal_PuM_R,OFCant_R,Temporal_Sup_L,Cerebellum_8_L,Parietal_Inf_R,SN_pr_L,Cuneus_L,Thal_MGN_R,Supp_Motor_Area_L,Vermis_8,VTA_L,Calcarine_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,Thal_PuM_L,Cerebellum_7b_L,N_Acc_R,Frontal_Inf_Oper_R,Fusiform_L,SN_pc_R,Angular_R,Frontal_Sup_2_R,ACC_sub_L,Heschl_L,ACC_sub_R,ParaHippocampal_R,Vermis_3,Cerebellum_9_R,Cerebellum_4_5_L,OFClat_L,Cerebellum_7b_R,Occipital_Sup_R,Thal_LGN_R,Thal_LP_L,Rolandic_Oper_R,Cerebellum_3_R
Temporal_Inf_R,-0.05406881901487966,0.27590081832744956,0.007150263844468516,0.38254987376981364,-0.2662349666746434,-0.2347516357013073,-0.18708393498320705,0.28880404603688725,0.3959613189407846,-0.13954665403673525,0.07407094828123514,-0.5155708966904657,0.1124070616141514,0.25203116109821405,0.30594772017782423,0.025187497903727197,0.18025625300389825,0.20586989546697526,0.06134749852110676,-0.22830258106336704,-0.07067695814327371,-0.3863122785102202,-0.0673068427848656,0.07825340495735793,-0.07665347661174723,0.028459899191035594,-0.09981943609138953,0.027565895932054354,-0.16474189627923885,-0.1339419824998972,0.02036060295111184,-0.028124663992872723,0.2106095435610437,0.051361269054494216,-0.24552696572681937,0.0181872685213988,-0.0017272335343892862,0.10590664004551799,0.3072319374676924,-0.08105514609747451,0.19780508641563024,-0.20656268089742877,0.08424638664277782,0.3444889748613531,0.06338955043644115,0.1854927988672535,0.0613397493395763,0.336881550090647,-0.3702585500952514,-0.3123103749573901,0.49172866751846644,0.5355502655102987,-0.07709482879581304,-0.14570930487026276,0.05937283371421209,-0.03466008398344564,0.09447327364008143,-0.06104156786608217,-0.3580343285990014,-0.2396366027783402,-0.2483789470289817,-0.15585714308405266,0.10373488675885081,0.08656770753826515,-0.22510656771001347,-0.2000424930305245,-0.009727532851810333,-0.4145869099157404,1.0,-0.04348745234860692,-0.04133996990520153,-0.07744345618504624,0.15872097794625933,0.10961053138484682,-0.22595168115609146,0.17392504404443976,0.4244945848690116,-0.15944040166600884,0.20669930072316184,-0.10999752147865091,0.0607050361681865,-0.24348647168832085,0.29944902324963263,0.4199779631869617,0.1893391289430043,0.13084575405755783,0.19024823946200559,0.087951327885627,0.14087942953276458,-0.08748307853060788,-0.11229533352928427,-0.17589137008580022,-0.18417579019275626,0.09997061767829137,-0.006133316770409962,0.4542387587058591,0.37977111926737955,-0.07355176953785955,-0.4483452291944151,-0.4446673299913219,0.17603742167624098,0.18271503492218305,-0.04515154107130574,-0.0014741946507652538,-0.2166610647036392,0.06822007844437132,-0.0451676011434319,-0.22256424515683265,-0.37411748015557145,0.317747378252557,0.11261886199497168,0.13167209140712147,-0.30620192637557747,-0.06451352351888312,-0.3093412918270263,0.30134046472989384,-0.08199463324924162,0.16673807139297592,-0.0738946362011184,-0.10121553673087663,0.41764301236892537,-0.10073622773289152,-0.37395937887132463,0.060041025069216034,0.14803042763803678
Cerebellum_9_L,0.50215376128542,-0.5137306295279077,0.4548076225406349,0.285476918798585,0.2561924710905633,0.37021709858981916,-0.05941220740295785,0.026991122301871548,0.061621263826802664,0.4882011399222503,0.24227963706817326,0.3618159183669412,0.7582553179999793,0.41253686724809585,0.4941967190433048,-0.2506833101496104,0.6114516076978542,-0.04420716935691073,-0.01768787514084134,0.48305195184310373,0.11708442755918291,0.19491168485041213,0.3661632415075515,0.7442416907749061,0.4492826720438471,0.6194126349735484,0.7710651000399938,-0.11545450275189911,0.6435447054509109,0.5615431261043466,0.6806934877759271,0.4137090651399201,0.19143905377494452,0.5577802803955432,0.04230604487236091,0.7618356476214061,0.6252123343586486,0.6217914293819053,0.6219128056528768,0.8078991100076255,0.5219809372835351,0.6247576248897816,0.47025246903165946,0.32799161732626164,0.3070876770310905,0.0014344259306697299,0.3355353495934152,-0.03410315189729698,0.5043082689823822,0.4638542162156585,0.12638998803284202,0.41718205350606885,0.6101633965871665,0.5875270207675181,0.738309381077814,0.7738918297299427,0.09765576184692625,0.005219982234141016,0.5812007778213713,0.7177076730136602,0.041040067758912946,0.2937490786604177,0.5668596427713576,0.669298933388551,0.33689198895607636,0.2881287357613812,0.15858526617176297,0.6712547694973753,-0.04348745234860692,1.0,0.6467008300962578,0.7613413557847384,0.49939804692083944,0.30603241463948183,0.17906351270564996,-0.2978657051478855,0.32174204069777307,0.26178763570294905,0.38625074656222597,0.49804314383751336,-0.06944907398436252,0.3242678028492665,0.05021245246739235,0.1122961146897873,0.35331339390821237,0.34498378942590247,0.6655235126271616,0.4406044654045615,-0.15769579844922213,0.5639077612502916,-0.3914058650773214,0.703079862173406,0.6648896868957022,0.705913702005392,0.5070841386466977,0.4659765819582465,0.32732886836227454,0.7500764309226072,0.5897843725757305,0.4161232616013339,0.5924030934905578,0.39140703640984514,-0.05540275137222019,0.390215528416221,0.5746669152556287,0.043668549848871,0.3069291302946745,0.45333843219695985,0.6257649470954577,0.5250656448947633,-0.10501246646246296,-0.12345700019416415,0.4203213474801768,0.04036565705063815,0.7171093572528193,0.4860572998187423,0.7763976303640453,0.5997310651325172,0.5920847872851797,0.6518629593028613,0.3408788962859143,0.5050734260203897,0.28032237022112066,0.43391572118508664,0.31161769505849507
Frontal_Mid_2_L,0.8123393732000952,-0.19976050489525973,0.8485541396342007,0.38172565013829873,0.31239073830935826,0.42291303339307285,0.4830645799728438,0.38267305596986406,0.14586847979630102,0.7495411429274679,0.40162813038158035,0.5037113018374739,0.8019129584780414,0.48335269213920956,0.4680500834988107,0.15328496996575955,0.6655248858548327,-0.15052283098117117,0.5863230389912831,0.39222301536715876,0.25946818151831064,0.4269191925841239,0.6396926928844534,0.7695215509981921,0.5448398149091571,0.5800918410541671,0.8471509294772972,-0.10870711732506602,0.7494735990656048,0.599497435771404,0.9024408323797416,0.24821205291929824,0.37503981858185653,0.427012230600199,0.010513040497028673,0.8739923166965398,0.8379144534370148,0.754800382058744,0.3739579703491075,0.3397585093536895,0.7915728038691981,0.5801517332702558,0.1879768060983092,0.6322377352019367,0.01617065097905239,0.08043810772815238,0.10882071206509257,0.15071804023953417,0.5749355165662537,0.49255577468650313,0.3002934644276581,0.4466428940479764,0.7749846561574187,0.7853292362309814,0.7369499205614659,0.7530350568795361,-0.06792104675382661,0.44846024473218266,0.7292280402910237,0.5739629459590239,-0.028946886353634335,0.34817784461857026,0.30968689643779745,0.4739534882830869,0.5223873823542995,0.6818167389179338,0.2990173055934872,0.57175130659979,-0.04133996990520153,0.6467008300962578,1.0,0.774005062865668,0.4700542154187361,0.43951759790164485,0.10530336984900641,0.008559540850215553,0.3331384494235283,0.2913048581095464,0.47600809191140436,0.4773775465454443,0.4204983272952671,0.2040691339048273,-0.06719474804233196,0.3296684381095414,0.5693002204956956,0.6515771744217492,0.8291865895594219,0.7373749301191695,0.4983625598089407,0.6825178439890038,0.056190839667899097,0.7955578869171417,0.3011966843201272,0.5825100035724856,0.5093054405637405,0.3298856929456718,0.27245129780897764,0.9008511082996257,0.29214360541070766,0.25754260436115567,0.4454151300924302,0.3729104900135789,0.06789657495185017,0.5606068717085048,0.17485672979116632,0.3434935842364034,0.7014746903565665,0.28572853701919726,0.5218512788257349,0.44625430719972053,0.48575372495317176,0.02245652100142582,0.6207155107195755,0.15061484574952944,0.5564970297518952,0.5833503402159372,0.4482480537122945,0.5692152864528006,0.5037707952199018,0.17808139905800252,0.33982469360914586,0.6079878279967458,0.40144204323234706,0.5668530389480406,0.4393946148660136
Cingulate_Mid_R,0.5336392762910398,-0.29933842834026597,0.5796684081921701,0.3229448620153217,0.43883800618839697,0.35675042825440245,0.07252227323634265,0.22628207881009663,0.08444214329397304,0.6064625325162754,0.22699355641125493,0.5156584045034689,0.7432090981380917,0.5586031899308646,0.4352014259567581,-0.3230266101698527,0.5697526903291228,-0.08352431193510214,0.11516440670849103,0.5126457798333425,0.07956450305767522,0.35990172848086127,0.42927872492500574,0.7472224753395391,0.49419715552740673,0.6671143029370951,0.7721071866235615,-0.1091098840177734,0.7441617441375011,0.5926740283636708,0.7631691207858853,0.16312909983857843,0.28722368723726854,0.5080706003313015,0.14375106000186838,0.7572833470823391,0.6120463062712552,0.6810665784864404,0.5154939630626499,0.5139501833588332,0.5562653714322413,0.7322910639976679,0.34231329833911106,0.35974047393588326,0.37532279381081357,-0.07267979656186146,0.11428644259869233,0.1574122017577601,0.6508826234501878,0.5294764651007089,0.31611092065796464,0.3068100413902211,0.6551127672885293,0.7908841296658121,0.8576378010629992,0.9641571976602507,-0.016705121135010357,0.0884546360402847,0.7279923277179399,0.6947047836419097,0.032808830316843195,0.49420375656378185,0.45247011035264867,0.6021370487508905,0.6278575326008301,0.5656328578117042,0.34773703246004284,0.7347296688955065,-0.07744345618504624,0.7613413557847384,0.774005062865668,1.0,0.3686346424259754,0.4558948679764789,0.18357126767170553,-0.2565850896226177,0.344310404213204,0.32866853691055786,0.3843302831483236,0.7163340563296429,0.005444962406818298,0.2856112382423759,-0.01570752983825866,0.11932348394503298,0.46545783282691555,0.35071978292038375,0.6574741017084132,0.5641430680526388,0.01608122593790617,0.6811376340796235,-0.3705744080468366,0.7365423758459613,0.4228294680616147,0.7671364211069979,0.7055263411127932,0.4749009318949703,0.29024475611404477,0.7874050264312386,0.4876688741909413,0.41717105441395314,0.5736559581107872,0.3227870891438114,0.06736637629221028,0.659355457027807,0.33817017400243454,0.10500516774127949,0.38254176753268115,0.5440109173422479,0.6466329701293463,0.38754005613521997,0.1250548320619492,-0.07291358042517156,0.6137779569746752,0.10081270758002567,0.7892188098825708,0.6095679910692742,0.522889592557882,0.6473782958173555,0.48462833545834466,0.3977260587741907,0.29420126366289245,0.6464200533014696,0.38206351916679687,0.4518577394496438,0.3765135046790278
Cerebellum_3_L,0.3146401904715184,-0.3917550269983114,0.3579587507579708,0.6888962568878821,-0.06957855453357552,0.3022468655728123,0.11856452930106498,0.1507656026437651,0.25213243663181534,0.3877395310966692,0.2579241346385398,0.020084391299798915,0.5832994339341084,0.5332671811521266,0.7514644403200209,0.05138694507482518,0.5355071752482387,-0.031445626470169644,0.20975037765563845,0.11797639661572339,-0.13428318879720266,-0.006306587222190366,0.5054120682668458,0.46348825081212114,0.529230888970202,0.1559598502881652,0.38481499369946004,-0.06255895326876551,0.38748639102871574,0.3759223494425142,0.46974907555162027,0.346654777764068,0.1819782623666171,0.07259798050149625,-0.32318206683587547,0.5136993090754469,0.45853914537001095,0.4705723706052658,0.6853323671698713,0.43769309979743465,0.5811640941973542,0.3902389576745146,0.13581805865560215,0.6008104832925161,0.07880743599430613,0.06607911843108383,0.2618312387373665,0.40314943714746204,0.35083799775771546,0.1863620521249372,0.398501040208129,0.6265421677673405,0.33753690753373267,0.38644882613170134,0.5184936517982869,0.43039875215646123,-0.024858198281531046,0.1744312290406302,0.38784859382849685,0.3544189672288374,-0.303453680652881,0.20392569087537457,0.5568506074748804,0.7426199735168688,0.09565996729666436,0.32295804555994323,0.2957399374708005,0.2540427311749581,0.15872097794625933,0.49939804692083944,0.4700542154187361,0.3686346424259754,1.0,0.6555932678449555,-0.3063667031535056,-0.1894650679369236,0.5153213085980479,0.08880622830687449,0.7780084140021978,0.37926460554148345,0.23233335155004192,0.2511923899320974,0.4409661381607875,0.47305461523850517,0.587295324653391,0.6521669227102626,0.5421639462133023,0.5186012221857331,0.1182638119840251,0.6683925459788312,-0.1405692162708768,0.6085086840950857,0.2199260113262063,0.44153592826976723,0.3934028926003329,0.6044196190082759,0.5418485021759941,0.44539817721706976,-0.009444927256072579,0.024722486351435077,0.7654755587420947,0.25426791936560283,-0.07996840737589155,0.4038900805799842,0.23285150176248998,0.2828677267980115,0.30697420452008817,0.2695770387430303,0.16757662910527768,0.5586299904616921,0.13478887995327704,-0.22020653202239002,0.006291934698572694,-0.01121610046071354,0.40828245313844774,0.7526320471311199,0.33018672249416414,0.7431875971558352,0.5230361959832273,0.35090937107419945,0.5726654505157791,0.6082342357967183,-0.04783814478211969,0.6824520746298938,0.7561780071226961
Thal_PuA_R,0.2051304051930748,-0.21242093200194467,0.2413667728438227,0.628913449271301,0.11513924958930608,0.2680079259504038,0.13080072092651518,0.23382211947889187,0.22054842588571447,0.3239534814051469,0.1604862986384883,0.1399729649934154,0.471251571151862,0.5478643839842114,0.4689989346235072,-0.13624321465738193,0.3672440564519563,-0.0867257904356455,0.2289051697193273,0.03424715387603026,-0.20510029218954043,0.214549480324545,0.47925501881039634,0.32122709961035356,0.5430786721092011,0.1130144181229361,0.2727248785036147,-0.00018328351547353084,0.43651975261213727,0.22206512464639966,0.38006632039843724,0.08885682016990751,0.08762463454670823,-0.01501768317429305,-0.2602997797748736,0.3700875883828982,0.2785594066600096,0.3196848325360595,0.5570282807290018,0.24200320616373802,0.4131530208065939,0.5075778788692699,0.11293839805744656,0.4797021434308102,0.27242819888316816,0.0513190366104819,0.03746713918654861,0.49739968462429374,0.466149169627262,0.23111430215497328,0.46217507459548224,0.3719148174447718,0.23936822158856513,0.44971103451949984,0.5199306976750118,0.5235535063165299,-0.1366720622004828,0.24180603168301065,0.49865809311907816,0.3244486173638521,-0.29249456035717386,0.42820409599892767,0.48190232553069906,0.6101857105154256,0.2867071106666863,0.45671812613715657,0.49370952827507153,0.3043959875295692,0.10961053138484682,0.30603241463948183,0.43951759790164485,0.4558948679764789,0.6555932678449555,1.0,-0.20673902591791546,-0.27254503205140385,0.4240214070364595,0.08419900661021795,0.786293335839657,0.4808520897707275,0.27282450900438965,0.1936118463450021,0.3245114802631726,0.34315074199384643,0.4493490021572726,0.5486566790419967,0.35563705674530915,0.5166456216725437,0.19283492810391595,0.7714216806081363,-0.1919763035704236,0.4651303445858594,0.07699022779666595,0.4023756588238722,0.4375538960299958,0.5791396125835198,0.49727227415691316,0.37943416011002845,-0.09922142229972696,0.03562198942519561,0.6291836544903838,0.18989850134239578,0.010632225746239414,0.6201861523308324,0.06166365336043385,0.19473383506749484,0.2365920426688818,0.3040819813964607,0.2360046809052577,0.33519599454156207,0.24390739018508276,-0.14120941894866154,0.08250514038374586,0.030694296871800798,0.44343476851374125,0.727749465150546,0.13666186885533008,0.7111002131863599,0.453522384082339,0.16861282793381185,0.42350961273984494,0.6075811724474974,0.10609444522804513,0.5871915867844201,0.6986755301689339
Amygdala_R,0.06119433900895457,-0.0735734653438363,0.02453449369662041,-0.3244860216375105,0.27676940874686085,0.013311826262462865,-0.003601907141379347,0.08920001693282054,-0.25067646605952687,0.12323161253255162,0.15883887394552107,0.3349591869569088,0.06989451587787193,-0.1860895666976031,-0.21277693722913857,-0.13164414922036272,-0.04232705935688828,-0.03983286328162658,-0.11709875968886076,0.28164803564318985,0.31013983044781107,0.5209779172638642,-0.031048280415239285,0.0683608352185289,0.04399295640195476,0.1344598851576657,0.2410673678651755,0.2525792301033017,0.11776319284489102,0.2398772323115495,0.1204410937933559,-0.11187711561610955,-0.14386390511704988,0.15248775984681315,0.2631794776337371,0.15292701967649777,0.13845397837322485,-0.06453620711534762,-0.012819695027252475,0.22581713088970415,-0.14159789901043232,0.23482182119894976,0.2206821432839729,-0.1395521319403524,-0.015125428332911795,0.20922251728243813,-0.2192055383135835,-0.4541470530591039,0.27873176238013947,0.3251058073949685,-0.36824071478693987,-0.3060812104226821,0.2354241726967457,0.04567330070694766,-0.003138345467170588,0.1156635617484872,0.21441924066123008,-0.08112238497392239,0.07912241563022046,0.26776598258856876,0.19856552830204383,0.011605906212927798,0.07368915069525263,-0.03668150099657434,0.3303946951200681,-0.102126344518728,-0.1479835560812278,0.4356926823352654,-0.22595168115609146,0.17906351270564996,0.10530336984900641,0.18357126767170553,-0.3063667031535056,-0.20673902591791546,1.0,-0.23377549167370307,-0.3104091053518918,0.1866381066762574,-0.23446155810025598,0.10800426429722972,-0.061098283826958345,0.18600463424437635,-0.09880952501812612,-0.35945706669443744,-0.2030405979916057,-0.1781523127430746,0.06246725018432003,-0.05042700083626839,-0.11515326565540975,0.015255765988177242,0.06641313800129758,0.08609940441033336,0.2855528803485034,0.05752707889522625,0.005250392782981387,-0.17411495297327306,-0.15875506233960016,0.19420534521361973,0.4006985204982235,0.4380433396620586,-0.19119130270775994,0.2578897189962871,0.03764731072309704,-0.0832883905367868,0.31597292153934525,-0.01903462743390155,-0.0667104003827239,0.20333274486564454,0.36641018346766585,-0.10208291134676445,-0.12056642065642356,0.055120986948086925,0.30564597971109453,0.12057814082267213,0.28274418745318797,-0.32093619161900677,0.27248358187363797,-0.10054140265429772,0.0001917375947573857,0.21167499968172013,-0.26852880913238897,-0.1719250396183591,0.3227522586201167,-0.1474317461207414,-0.16440815578519025
Occipital_Inf_L,0.24343199234102395,0.4132802095954134,0.14773014487390873,-0.20110848302873263,-0.06712575245531217,-0.36452249811585924,0.2618579588250454,0.1551693073627852,0.14698532434934247,-0.05919922355203281,-0.04069774020058472,-0.3176823453452678,-0.17565197090657134,-0.20727983063417504,-0.009141063761129052,0.4111431171790102,0.057443973508221356,0.10900086615611684,0.48145827222736637,-0.3930632124548143,0.10254147973292743,-0.122267922309858,0.22999401841628211,0.005559495873612806,-0.2877360691817114,0.1510826164183728,0.011290163839072765,0.054489879051630406,-0.3354471832392479,-0.27301104864030507,0.03157444313986458,0.20303274593242476,0.019082106972770744,0.1594712038065044,0.3058186062455122,-0.034395868294222955,0.14191532961035602,0.16186099287371655,-0.3026034215211302,-0.42958631544423925,0.11296021486637088,-0.4398758755856957,-0.36012021530252486,0.184229806340386,-0.32137536829000624,-0.04256462155434999,-0.03664147411568579,0.17244975250898367,-0.4371970339279333,-0.17882654685890406,0.06262759253484129,0.02765933025864361,-0.16511183613963598,-0.12046978073084662,-0.1022430660570827,-0.2956412463751619,-0.16750302875459336,0.35444610430278206,-0.08558104439867378,-0.4210104545836164,0.11621708469601924,-0.31134615207710076,-0.4824563911907849,-0.4740117085171685,-0.1054182731297433,-0.029236575161148855,-0.19832941681031313,-0.3768266889692191,0.17392504404443976,-0.2978657051478855,0.008559540850215553,-0.2565850896226177,-0.1894650679369236,-0.27254503205140385,-0.23377549167370307,1.0,-0.008007943075382558,-0.292937053223071,-0.2338524168591074,-0.3995543806758238,0.3916490865612356,-0.29975203696571096,-0.011272659663014738,0.2196336729276389,0.1064578357633482,0.24346153038295695,-0.00897513628978341,0.19130868367084566,0.44843521934404795,-0.2954269363546792,0.28841425048377367,-0.09255958809427348,-0.03357321616025823,-0.1793454667086976,-0.3110537880640988,-0.3057857884368538,-0.08817214519744458,-0.0032236588659313773,-0.12614230132418855,-0.42298248364929786,-0.4247866920877114,0.08755427106396049,0.03838356225322031,-0.3818443240272636,-0.19395810817628603,0.018187340716789804,0.45601066519588274,-0.12540472151923324,-0.4642022499960671,-0.005618526264382506,0.4876741973109286,0.09922795518170077,-0.033018638760699714,0.03796421852437002,-0.53056115699199,-0.22316909324983333,-0.14039263329283394,-0.45609518502083385,-0.21669317253780587,-0.4414463981372846,-0.029827567390431933,-0.05157720599260944,-0.018770429366458015,0.00020234173709825798,-0.22581113736648994
Occipital_Sup_L,0.10479286959043944,0.038281068629230856,0.27197232789868075,0.8191711389434202,-0.1248016649829811,-0.0916125869075014,-0.15720145715160086,0.1841485073298224,0.8217701321514066,0.21228696635944075,-0.19597909084149437,-0.1348445994055954,0.5856836969369162,0.8331661741945396,0.7000197813283915,-0.2566770900722997,0.6715740145114323,0.131846501630357,0.06874155561423591,-0.03801838204602998,-0.17968534953651796,-0.14651370211314932,0.19728766681570922,0.6452776934542209,0.1414584999981736,0.5732686340393072,0.2815890452310126,-0.021863959901850107,0.19988112746570333,0.026318157943099288,0.4231213153468677,0.08197762127878545,0.22299113463382847,0.5414998461526862,-0.23919322928771877,0.44192422042803103,0.2603251088413741,0.5955179531158858,0.6004027653500934,0.288676699756064,0.673771261444618,0.05036373047713434,0.4444354450468225,0.4783538465461892,0.34390250708712533,0.2347213854031669,0.1440315719144547,0.6748194670217759,-0.1421416293602156,-0.06989848765732769,0.8075042855233324,0.8229528793368102,0.07186241096678171,0.4497225691910396,0.6666823685304143,0.39396176517226394,0.043349602555932405,-0.09600607817046124,0.2360065694433609,0.18606182075448482,-0.510086261883108,0.08122243143671949,0.5424228962201051,0.6426525182511974,-0.05356705668554409,0.16330598899194473,0.23640627996451416,-0.02020213309263395,0.4244945848690116,0.32174204069777307,0.3331384494235283,0.344310404213204,0.5153213085980479,0.4240214070364595,-0.3104091053518918,-0.008007943075382558,1.0,-0.2258054581964173,0.4403944031993804,0.33430515131032595,-0.12319992782219817,0.1123136690209999,0.3227885968435991,0.21425860696884635,0.445447412493205,0.4001028676395891,0.545771240618964,0.2700723871509411,-0.01680212210710279,0.2983203586533562,-0.3498001040066822,0.24609313409716807,-0.04266219424269212,0.6876749752284321,0.3488239103589494,0.7939343546144204,0.667256921926276,0.3636262564790659,-0.2441095731260391,-0.35422862701806057,0.6693116525548626,0.24291165492138722,-0.22153214773155716,0.3046297149423677,0.033934307562493916,-0.02671033250391298,0.08894703918933022,0.16447395160103637,-0.1450736546375392,0.8490058992334685,-0.018543288593667936,0.02454712211848875,-0.09977221541983076,-0.12131900649267019,0.05262480375579352,0.6425542951561061,0.14961171753453995,0.6780157436227735,0.25008764751886076,0.3052465968500065,0.9439721378742287,0.2466013601862249,-0.08362827686855635,0.2121619331121363,0.33910181922532345
Thal_MDl_R,0.2917832479051706,-0.28861529892132026,0.2834000514879884,-0.1125551556728747,0.2188880903517465,0.45624687872054176,0.01653291720534859,-0.00019689420428712056,-0.3742577196360107,0.10041917659571636,0.38081798189689386,0.2238198290826511,0.16124331670292133,-0.16077527657105709,0.10229596731082069,0.06802999049279057,0.06529292809902781,-0.07479139904769505,-0.005851314690730473,0.25848717580893293,0.006060863429628867,0.025271009497672626,0.2453388939876367,0.15532404134820868,0.23658760496794293,0.019998291517274173,0.3582326354447437,-0.09907424006630851,0.3826035089301611,0.480270217712553,0.29001314041858794,0.11541306169839233,0.6129174391285693,-0.07043303386826873,0.057902441849982896,0.28704443135901275,0.33430871974541304,0.12153367781990478,0.07722166542376967,0.3088487236718663,0.07737786923052441,0.4037717542200487,0.07521294038346192,0.23252936614460218,-0.16090343064325016,-0.20022991042989213,-0.056700095656317645,-0.35332238828810786,0.5159994108321938,0.30444704675779827,-0.3634708183990395,-0.03877703492703608,0.43681090236099696,0.13341888357281012,0.11886761322621722,0.29767323778233706,0.4208431179223028,-0.173856683056825,0.198545778312797,0.4088264012993719,0.24146340348873063,0.13937390983607473,0.1599823702696131,0.19580643414939894,0.34511887116683077,0.1302365830988519,-0.04304610463899102,0.3772540080112943,-0.15944040166600884,0.26178763570294905,0.2913048581095464,0.32866853691055786,0.08880622830687449,0.08419900661021795,0.1866381066762574,-0.292937053223071,-0.2258054581964173,1.0,0.1830272645702283,0.37084057357897743,0.11716144698154399,0.25402697769442195,0.041138496783578365,-0.038504255673336034,0.368746783812951,0.053080212309821725,0.20809996432114714,0.24329675265896117,-0.021001270012143476,0.40771639851246116,0.06086214431255292,0.28357152969131383,0.14097230842974864,0.09263933651124265,0.30044832288623735,-0.04065336834036871,-0.06756594676678619,0.29338737015494937,0.3050938195999757,0.6289632344538085,0.13043418895695788,0.083929147336926,-0.1852171353999115,0.362146543462739,0.21870371558871132,0.45903913463520385,0.151458356594072,0.010204109175707186,0.4886422978595054,-0.1033608490843885,-0.01648460006233454,-0.060526235794890554,0.4479375819705617,-0.009295743720049663,0.48173719117064157,0.1295126459290946,0.31372586943298614,0.0912250439604171,0.1840857086803682,0.27256399473566606,-0.17878344004211394,0.1633758164131342,-0.2843934784495126,0.2996013519462155,0.18168458129652598
Thal_PuA_L,0.20510949044481205,-0.29811441829673896,0.23368972084943182,0.6512939404636482,0.022233250516048447,0.26590964758818275,0.06602130573238137,0.19573832433369723,0.18604990161702215,0.32730472747072803,0.28755616943375123,-0.015686330691514126,0.5234134074950368,0.5102619142758366,0.6123579756661269,0.007369604871064734,0.4565660849409492,-0.047414582910888736,0.2607473789733775,-0.03465285393546385,-0.06954882709529463,0.06285089936499239,0.5225621968082771,0.35863664893335645,0.6001824773291801,0.07638340395487164,0.3382007298475287,0.07355883941257192,0.4065534587432416,0.2882721653653562,0.43613298745347306,0.18251830260250318,0.14219373258881346,-0.018726159348889077,-0.3406755855452666,0.4371484515018911,0.37000228604283175,0.371095608234189,0.589294671212429,0.30215877767453714,0.4654337959932122,0.4356668014629574,0.07879832673408609,0.620900056233756,0.09461218794342262,0.05480215371030194,0.18211726969827804,0.38424165347858213,0.45415647200836123,0.2219797018477109,0.3843090747868982,0.5160894648427705,0.30172723009743957,0.3775784681330512,0.48297845905668696,0.46133413032612913,0.06805345802985459,0.2435520995381911,0.44212283727963764,0.29387679714779436,-0.2553577988003594,0.32188156462944095,0.4818121966909319,0.665480758078369,0.19464825982588077,0.27249572052668164,0.42895672911363786,0.2901559859303139,0.20669930072316184,0.38625074656222597,0.47600809191140436,0.3843302831483236,0.7780084140021978,0.786293335839657,-0.23446155810025598,-0.2338524168591074,0.4403944031993804,0.1830272645702283,1.0,0.3901446955246059,0.33837191645512604,0.1505995642986108,0.399522339277869,0.49678931981857205,0.4872720872161267,0.6261449382874755,0.4740181717089312,0.5518645185468628,0.23542190323764062,0.7654665077799928,-0.08036154398367601,0.5340525856701314,0.08983863133091058,0.4021200194665604,0.3864238904389932,0.6393930903032453,0.5291510518084791,0.405043763895397,-0.10236532400228655,0.03852371463538475,0.6665994056165072,0.22317630112070322,0.09394774106810898,0.5760030180347664,0.07347688040185635,0.3040740396057927,0.23116202980121447,0.2170598294180504,0.22472306609393047,0.4253025232606639,0.2608974949824553,-0.10270187326724632,0.031623244955863404,-0.010296890647373992,0.3961749388163271,0.7230683904671901,0.22889725480172,0.7056712783462848,0.486655144069289,0.22108340534300927,0.46963405976505135,0.5660065322961249,-0.06551811122203646,0.6966782648956785,0.7829453595620499
