,Thal_MDl_R,OFClat_L,Thal_PuL_R,Thal_VPL_R,Calcarine_R,Thal_AV_L,Frontal_Sup_Medial_R,Lingual_R,Insula_R,Vermis_9,Olfactory_L,Precuneus_L,Cerebellum_6_R,Cingulate_Mid_L,OFCmed_L,OFCpost_R,Cerebellum_Crus1_L,Heschl_L,Thal_PuM_L,Frontal_Mid_2_R,Cerebellum_4_5_L,Frontal_Med_Orb_L,Red_N_R,Frontal_Inf_Tri_R,Occipital_Sup_R,OFCmed_R,Thal_LP_L,Thal_VA_L,Cingulate_Post_L,Cerebellum_Crus2_L,SN_pr_L,Precuneus_R,Cuneus_L,LC_L,OFCant_L,OFCant_R,Rolandic_Oper_L,Postcentral_L,Raphe_M,Vermis_3,Cerebellum_8_R,Cerebellum_9_R,Thal_MGN_L,Temporal_Sup_L,SN_pc_R,Frontal_Med_Orb_R,Cerebellum_7b_R,Frontal_Inf_Tri_L,Vermis_1_2,Caudate_L,Thal_PuL_L,Cingulate_Mid_R,Lingual_L,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Temporal_Pole_Mid_R,Cerebellum_9_L,Parietal_Inf_L,Cerebellum_7b_L,SupraMarginal_R,Cerebellum_3_R,Caudate_R,Cerebellum_8_L,Vermis_7,Postcentral_R,Thal_IL_L,Hippocampus_R,ParaHippocampal_L,Putamen_R,Thal_VPL_L,Thal_LGN_L,ACC_pre_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_PuA_R,LC_R,Frontal_Sup_2_R,Pallidum_R,Temporal_Sup_R,Amygdala_L,Thal_MGN_R,Vermis_6,Thal_VA_R,Thal_VL_R,Temporal_Pole_Sup_L,SN_pc_L,VTA_L,Precentral_R,Thal_PuI_L,Cerebellum_4_5_R,Insula_L,Thal_MDm_L,Thal_LP_R,VTA_R,Occipital_Inf_L,Angular_R,Cerebellum_Crus1_R,Raphe_D,Frontal_Mid_2_L,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Fusiform_L,Hippocampus_L,Cerebellum_10_R,ACC_sup_R,Supp_Motor_Area_L,N_Acc_R,Temporal_Mid_L,Calcarine_L,Heschl_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Rectus_L,Paracentral_Lobule_L,Parietal_Inf_R,ACC_sub_L,Olfactory_R,Fusiform_R,Thal_AV_R,OFClat_R,Thal_LGN_R,Cuneus_R,Thal_MDm_R,Thal_MDl_L,Temporal_Pole_Sup_R,Putamen_L,Parietal_Sup_L,SupraMarginal_L,OFCpost_L,Frontal_Inf_Oper_R,Supp_Motor_Area_R,ACC_pre_R,Rectus_R,Vermis_10
Putamen_R,0.2453388939876367,0.48658627963793455,0.2871922063882952,0.431815043481602,0.3599384424880328,0.1885155049048717,0.6187097806999777,0.21764382811565258,0.8591841996061543,0.2816054103968151,0.41530421919724997,0.42872524271711604,-0.07880202405582835,0.41775968955340637,0.3751461459845829,0.6849707003207787,0.080985148283292,0.40416366924941005,0.2226310694020927,0.7219077832866585,0.32360276216477907,0.1747772452749731,0.29423239526357925,0.6685760267373348,0.2298125111495555,-0.06025222137267439,0.15622817268617573,0.24835656067381667,0.31950455278112116,0.2045541149830244,0.22758096858608415,0.49157417589753316,0.14004559079930015,-0.08345163185791396,0.30246153641216816,0.2326476518372126,0.6696425313575147,0.6375203439267976,0.293621500017008,0.3762176951641077,0.2654161740782553,0.44933124232725763,0.20412219654093516,0.7084730898320267,0.28974099097402667,0.006765944883573743,0.10773806569089402,0.5764499346160992,0.23792535635883572,0.38435371447676997,-0.022052897875995865,0.42927872492500574,0.19711227884191843,0.5729724742706462,0.043952915327082585,0.16936354633818088,0.024012856387541616,0.3661632415075515,0.48055739500585193,0.2559813084600147,0.5259240272470134,0.5704473066480477,0.2786770221181551,0.27156864747030973,0.03815390846358883,0.6403038109082151,0.5526206937805825,0.4091842456145159,0.344482950851124,1.0,0.5874076351584804,0.40838214930771577,0.5332979865074069,0.7905796495957491,0.2881387390700908,0.47925501881039634,-0.19039402085343243,0.5636692164613496,0.5021329676655975,0.48992315849479756,-0.15109606697480593,0.3489504311364372,0.08054163730187411,0.1365545070498938,0.5140372013233981,0.4565982835281053,0.4160613025350921,0.23052846024609935,0.7297232210579233,-0.010786523247649962,0.19439279699852147,0.7697837912340517,0.5812015950220839,0.2713914851651165,0.3476979750675557,0.22999401841628211,0.33894265257748385,-0.034469001345907045,0.1457304751681318,0.6396926928844534,-0.017033824683683127,0.7700524403542319,0.2738550675102522,0.4540763970987652,0.3726811265210303,0.5300923837479511,0.6422106077680685,0.45050983123949956,0.5500820950228641,0.3287162929177295,0.5195219537234959,0.022089972860103273,0.4686891254463447,-0.024941163491632563,0.6681051626754948,0.30345669791245317,-0.07631575967533533,0.34703198154838333,0.1455878528153487,0.29139422895832207,-0.16505579292639486,0.5973581786548641,0.11529056455603526,0.3507913120772352,0.6014742719852695,0.6559934427138184,0.8747157968059258,0.3133511961254651,0.5842529952526642,0.6422845710686268,0.7611237171465282,0.6218815689731025,0.4624905665433419,0.026064439461557044,0.06326873466271299
Thal_VPL_L,0.3252490000402529,0.6061891493387155,0.45124101356017676,0.8444466912021247,0.5859364430439683,0.257824721013234,0.2951115357588881,0.4997480831948842,0.6991509932338001,0.3044920260072407,0.4329418578889435,0.664994213765053,0.16955068793063569,0.7573838816008773,0.2453933747612128,0.24319106050825434,0.00010562446810013955,0.4709580721467698,0.681683638644877,0.6373220421123279,0.6230649161195351,0.11346903011202196,0.5053372266849105,0.5867988856106553,0.2791484057012876,0.402037038951001,0.272769570240522,0.6194874675401921,0.6536903661495288,-0.08973375509908348,0.6010513565896318,0.6346103482077,0.39213406838021775,-0.4123368422003971,-0.0664682010624801,-0.19036103488809564,0.667162181069035,0.6827425541310823,0.30049436240836935,0.6064609725101724,0.4645328686591731,0.49193306998766795,0.3344890141634468,0.7698009825535991,0.6201089493312388,0.05874786257125288,0.3050531288400671,0.6042029782151047,-0.0070700918607305,0.5303570646709937,0.1948587517417183,0.7744146236897155,0.4700040325318857,0.6113142750583587,-0.1330246410614207,0.32151787840596174,0.00867398552002737,0.7299450517239314,0.7241325906754685,0.3003014684652357,0.5079493343193976,0.5284562271341128,0.5533727434722663,0.3948768355325479,0.13363345868891618,0.700063933024237,0.6653712314864213,0.7732398653897923,0.642162318920921,0.5874076351584804,1.0,0.6281330599984547,0.2061518095327321,0.6159111816171383,0.3668196355341464,0.5107742127475298,-0.1506467486022288,0.2493438450342142,0.6348787953151342,0.6884893078938797,-0.12558066778334856,0.2832564941863301,0.00831232491453092,0.42152042498018466,0.6556290401807192,0.3023503521249786,0.5197600101485255,0.37942662097386437,0.6171352834761059,0.48527116990489266,0.39798104287375496,0.5263981703561583,0.806507144998362,0.3280960492223343,0.6627614387581362,-0.18950224174047656,0.3703085255870969,0.04317636320051598,0.07617196943960651,0.7661497327468137,0.023012567304124616,0.319590954721044,0.43592956762113927,0.6737363150835094,0.2777891771108181,0.6876047687506289,0.7329379963618058,0.31331620878934147,0.47952344096924143,0.5788125561545838,0.6046563067963439,0.03781932047289669,0.18572864101737674,0.035979678981581574,0.6411968260257652,0.5850218027678775,-0.04935786249659414,0.3489336458826511,0.3513065047222074,0.6571447991577888,0.21063851440978207,0.7346290854643928,0.21244282864629677,0.277832361033327,0.5880865036072588,0.40440714241244374,0.573504859952205,0.4627319748750212,0.5776949990037283,0.31970171386296553,0.48743267500668147,0.7078048194282082,0.21909465687120475,-0.17161110980322408,0.23008694386144946
Thal_LGN_L,0.23658760496794293,0.584492021504768,0.24213789458965393,0.632061455972005,0.4458805498228451,0.24448295548551705,0.2562786433643931,0.27830757476001255,0.5524351206470212,0.15804369672570556,0.5757036001908649,0.3543496556046414,-0.13330390054132346,0.5480850006218327,0.3009961304988002,0.23956522556018436,-0.09227410539510483,0.3289997563229107,0.5931444731694203,0.4411979616935326,0.5062309949367306,0.028619075376132338,0.49000803754036376,0.3820556154833998,0.1156677201385291,0.3977768875317116,0.1807006210700851,0.4939864169594407,0.36934094511858834,-0.21886105138077136,0.46112222057700053,0.3028927873671828,0.3078388537049368,-0.4025560543824595,0.09716846294292433,-0.07122646562905072,0.5541989762845888,0.419308896911429,0.13564753702793117,0.5338850674751336,0.24545958084888386,0.24146149532408048,0.4767737180097155,0.6484040646618949,0.5267943249846909,0.08808823118517867,0.10407062143830081,0.3454102418993311,0.040781969195406456,0.42552239704889233,0.0026726327271765857,0.49419715552740673,0.29577798698503793,0.3778494594108517,-0.09003663235525,0.016166484934410915,-0.20918115348135752,0.4492826720438471,0.45516609872036123,0.1774793815812355,0.3498296622845999,0.6194733296171693,0.3058837733097982,0.2694036157963666,0.11231328520014605,0.45271852502775584,0.6567254295350469,0.6900102118548199,0.476530609298427,0.40838214930771577,0.6281330599984547,1.0,0.21392525647897906,0.5992319379764415,0.16935469820269644,0.5430786721092011,-0.18244785793486135,0.27351935751336354,0.49758505662540964,0.5002055770729853,-0.016946234762461085,0.1700315571652236,-0.04746799100105382,0.3808366925022177,0.438454430591839,0.17367320893206678,0.5079093064445177,0.36725311990952947,0.34362345904863045,0.5542861544670645,0.1915896995167979,0.3968928283336368,0.5594097598893218,0.05688116146156847,0.45804357072304763,-0.2877360691817114,0.18996497694428366,-0.22423542938527513,0.04588557052040221,0.5448398149091571,-0.10996286732827966,0.2203038765261325,0.40888014921270766,0.703547111158455,0.22832192472367974,0.5561936980362662,0.43482117857234004,0.41789797995991645,0.3170828991063373,0.4377467381630722,0.47809611142300634,-0.20928005898364657,0.1958739392077337,0.0758830243811129,0.37093389901754303,0.36470488630586506,-0.10561030397291783,0.3629900479791962,0.1404091466428492,0.4712917163771277,0.23373648254182042,0.6625203445594219,0.05487482149210572,0.34999776786512976,0.37641546856082136,0.3045398318297303,0.4293027700021959,0.08719413948021235,0.2662303609249017,0.3484856347483616,0.3210540457115971,0.4319191130646158,0.23187850018011283,-0.09596326387886779,0.19350323399069908
ACC_pre_L,-0.173856683056825,0.226803724897631,-0.031175670720916843,0.16159960624700026,-0.10935092021093992,-0.07926419972760634,0.7203387546921056,-0.103224545269202,0.49968822116921174,0.15493297287050542,0.5462832451539167,0.06752039613461788,-0.2863787109550209,0.07590499633114632,0.4261435278658185,0.7344754058927179,-0.009660073272892379,0.22685476456203155,0.034173481611584566,0.55057817151667,0.04210902028701807,0.31619229496335166,0.08816078701252258,0.4944709964592635,-0.08798939074028234,-0.08834778970319661,0.4995210353631234,-0.10994249189784945,0.05569094650961442,0.042243735830014645,-0.08172084916960924,0.11231758612750577,-0.1652321525888759,0.20693659093330924,0.5081444722003566,0.4847695548536821,0.33495091529086224,0.33197182045440243,-0.047311415689331913,0.10030545056555443,-0.20745744295719165,-0.0013971722145523426,0.15080577327598804,0.3632927236426512,0.04493962263084001,0.24108993935633233,-0.36482446702361443,0.4266572251567265,-0.10209372908102311,0.37771481369066445,0.12511392000782978,0.0884546360402847,0.03076096397632787,0.2761701948401222,0.1854005550768806,-0.11662945634856693,-0.20105930232147207,0.005219982234141016,0.06747322292976014,-0.10762705653497458,0.16036500969819434,0.27787221224110914,-0.06258471064283218,-0.00773741120061857,0.06248206655825895,0.27442372671177306,0.21649411158213422,0.1428786052524901,0.09497845221304317,0.5332979865074069,0.2061518095327321,0.21392525647897906,1.0,0.4171976547646654,0.003969287296101569,0.24180603168301065,0.01976408543681146,0.6793401604968635,0.1498275539378746,0.19313828469845473,-0.1949620593086479,-0.014603629478965067,0.032612454198699056,0.19790708992141653,0.46534354878276074,0.23141957341910033,0.20688650130747765,-0.11850597984591908,0.3945875404747917,0.024475092596240755,-0.18692969895580464,0.4096627749017611,0.16405125075103563,-0.08934125507253786,0.10953772554686386,0.35444610430278206,-0.04671613172929983,-0.25163601528893553,0.09089477867860442,0.44846024473218266,-0.07685257001276478,0.5649449384687187,0.012533725655399555,0.19222287572580735,0.05910663435287093,0.303594270707134,0.3292945129456859,0.24546627523560396,0.06045655320522639,-0.09433651443206295,0.30319067922776866,-0.11715095570434128,0.6920682262809558,-0.34726537226739024,0.3529445064022456,-0.09218871428836646,0.04435236992509047,0.3484201830937904,-0.19818658859762728,-0.05636208755028427,-0.30811111874431124,0.2957026207829882,-0.046343067390209325,0.4301397099044909,0.14449169288895486,0.32378079213740224,0.5514662945759935,-0.02543283129091378,0.2459341690532791,0.6010892174374539,0.6152039999305452,0.2500513045550596,0.6920319951606463,0.11217849121311055,0.008893728442364513
Rolandic_Oper_R,0.2996013519462155,0.6211349525416918,0.2699607876729308,0.42702499159423457,0.5399037243356801,0.17351140246906108,0.41877945262271987,0.30641386642434715,0.825133388602072,0.30647456011320634,0.5169947083745928,0.3904407640751753,-0.18924188968478783,0.48817495849132514,0.47854560928691003,0.5703844632501917,-0.05527123276243918,0.39573673126469916,0.3614118023526143,0.5960827600963343,0.47489912022137953,0.06878538237086923,0.35132278257424354,0.5661099430743741,0.22279047017930345,0.09344212158727921,0.023831323065790673,0.35811483744977723,0.29768876595443894,0.12261768065721045,0.33241752782072215,0.43245966651720247,0.32540913360859114,-0.23790795824422675,0.24300529037633362,0.029190775185547715,0.7870845527254211,0.5871166713650625,0.3705662732384094,0.5543754667022033,0.32269574278081414,0.4464969743334174,0.32866238282010035,0.7782029333789843,0.32544800508852473,0.025301211567172154,0.11227538233676244,0.4468168932433658,0.35034258933721013,0.27562892254437305,-0.11839254575425269,0.4518577394496438,0.2633049101675095,0.5541836436636163,-0.064212312705352,-0.013025839856374203,-0.06412049816655166,0.43391572118508664,0.49786921002083734,0.26279355312503044,0.5100097431034707,0.8207651105742215,0.11658718359948837,0.25601324685593674,-0.030115300240185723,0.600721401953401,0.6455694914314717,0.526591655904686,0.3583517307174491,0.7905796495957491,0.6159111816171383,0.5992319379764415,0.4171976547646654,1.0,0.33980667748892024,0.5871915867844201,-0.27995825146641945,0.4564429792880581,0.46917983787512074,0.5281900622662876,-0.03630362163155676,0.39644259484226674,-0.012408557542050253,0.03003491484541903,0.3971441336950933,0.41229506843273983,0.41647374878274296,0.26749182637878627,0.6196725935635806,0.20008594863401807,0.23249810131674148,0.7346532939769242,0.542182531617942,0.2748687667980279,0.35074514206035945,0.00020234173709825798,0.2920575433572719,-0.2404220593858062,0.11834322498797636,0.5668530389480406,-0.14302451852450962,0.6342649751574342,0.32958314227991437,0.5906517784600348,0.4517750143926664,0.450517111768846,0.5534713136662366,0.5554824292289364,0.6245197852220529,0.5267163131156862,0.5401103184125128,-0.11136007220393324,0.29632360330250346,0.08975419683534018,0.6044827434501685,0.33607838800605844,-0.21502786852706848,0.44452372666861867,0.18252770842389301,0.28260662009333576,0.004075685331981576,0.6935081815711184,0.07430758036607688,0.2016777619739518,0.5409445643261381,0.7374075171356432,0.7304957484738307,0.12780393010776842,0.5542341409006739,0.6635669932438211,0.6356762002701662,0.547978260118532,0.26598912535739766,0.016334200260002343,0.16799921701527432
Temporal_Mid_R,-0.03877703492703608,0.30211063573976243,0.3786389415759597,0.230704924694531,0.6318022900245565,0.09710222575475819,0.23049767003424704,0.7194442883476843,0.35770159407554214,-0.1928714992543221,0.07759886628940767,0.5713645848137132,0.4516486396443202,0.35232927880219567,0.3450186588427543,0.06484010472416449,-0.3665909488535329,-0.09441389766504085,0.26247600011413946,0.07262878063435521,0.6732509579963176,-0.11965824861780942,0.02749163591699654,0.2863334051372526,0.8644299293317486,-0.05563744095714459,-0.19815942733996098,0.2512649201504099,0.3179355627508727,0.43609020106735813,0.3030841687202258,0.6219627144407476,0.686632779321003,-0.0724898343140878,-0.06348741048565193,-0.17255863799189441,0.66029088917243,0.5180655541266507,0.6417676593254993,0.6730139273550656,0.36313833231569337,0.2937372377327928,0.16295722632963985,0.32101740371376275,-0.12829567608352083,-0.25341244309997446,0.31911867935862215,0.4469914813068196,0.41363561412970645,0.19065786890951952,0.16235653007104778,0.3068100413902211,0.7056064140737219,0.6770865185507917,0.2522107865888971,0.4172871998544453,0.4234171843055291,0.41718205350606885,0.57103900290884,0.03665029344748875,0.6977166696259453,0.414332091511844,0.30995207166772293,0.03648961908836452,-0.5534055787478023,0.5461279383066225,0.21242342871966063,0.046731455664304464,-0.05758369631554353,0.2881387390700908,0.3668196355341464,0.16935469820269644,0.003969287296101569,0.33980667748892024,1.0,0.3719148174447718,0.03238348628520641,0.09308584882359697,0.21872577439372437,0.6781381929605074,0.09860034557887239,0.6699176763621946,-0.4489740275920059,-0.21921730195203992,0.28287453130565554,0.3497256842006134,-0.10455525076270873,-0.2917534314263869,0.4379547922577137,-0.06258196271888718,0.5745965151711627,0.6889573617116997,0.2834439858968869,0.43078156095469916,0.15636625380677302,0.02765933025864361,0.8147125831857261,0.35132661538139015,0.5371142206105167,0.4466428940479764,0.6588794987425396,0.02746243035171052,-0.022537796572459516,-0.11661837307352059,0.21326412284622506,0.13025145095137663,0.45167982843646154,0.18165717840234558,0.7604156262907817,0.6819017824955341,0.25337764455993816,0.6445440855393761,0.1765041067093403,0.14675801383225032,0.550107591037412,0.5687050979959889,0.05333621348573284,0.031422366927465396,0.6170434708447952,0.1922491595451949,0.08231502360762451,0.2601112758851712,0.7881461342248348,-0.19442540460602123,0.5784004204240174,0.49702686992489387,0.5460709940636825,0.4488517272880936,0.5911390928392161,0.5544689489790873,0.2140615325590153,0.3770335691294071,0.030915606549604194,-0.06317031841111106,0.20747413031665424
Thal_PuA_R,0.08419900661021795,0.453522384082339,0.13281115766132973,0.43651975261213727,0.6101857105154256,0.1936118463450021,0.2289051697193273,0.58935886693847,0.5166456216725437,0.11513924958930608,0.3875133852250039,0.3430425428725772,0.11293839805744656,0.5235535063165299,0.34315074199384643,0.27282450900438965,-0.2602997797748736,0.08250514038374586,0.6201861523308324,0.23682918657957538,0.7111002131863599,-0.20510029218954043,0.2680079259504038,0.2051304051930748,0.42350961273984494,0.03424715387603026,0.10609444522804513,0.4808520897707275,0.40651857954962417,0.05616663027082342,0.4375538960299958,0.32122709961035356,0.5791396125835198,-0.21242093200194467,-0.13624321465738193,-0.1919763035704236,0.5863592150154944,0.38006632039843724,0.3940827286783601,0.727749465150546,0.24200320616373802,0.13666186885533008,0.49370952827507153,0.4651303445858594,0.2360046809052577,0.010632225746239414,0.16861282793381185,0.2413667728438227,0.3245114802631726,0.45671812613715657,-0.01877863628461798,0.4558948679764789,0.5478643839842114,0.35563705674530915,0.0513190366104819,-0.01501768317429305,-0.04196204855568862,0.30603241463948183,0.5199306976750118,0.06166365336043385,0.3672440564519563,0.6986755301689339,0.14304252219010108,0.07699022779666595,-0.3721282529953958,0.3700875883828982,0.4664133491751392,0.5384247879289205,0.3043959875295692,0.47925501881039634,0.5107742127475298,0.5430786721092011,0.24180603168301065,0.5871915867844201,0.3719148174447718,1.0,-0.03030584073826671,0.24390739018508276,0.22206512464639966,0.471251571151862,-0.0867257904356455,0.49727227415691316,-0.29249456035717386,0.1399729649934154,0.3239534814051469,0.18989850134239578,0.2867071106666863,0.03562198942519561,0.2785594066600096,0.42820409599892767,0.48190232553069906,0.4797021434308102,0.4171341470015008,0.08762463454670823,0.23818604116745834,-0.27254503205140385,0.33519599454156207,-0.04966142663283886,0.49739968462429374,0.43951759790164485,0.22054842588571447,0.15763266050501334,0.3040819813964607,0.466149169627262,0.08885682016990751,0.49865809311907816,0.37943416011002845,0.19473383506749484,0.4689989346235072,0.6291836544903838,0.23936822158856513,0.16378738773940077,0.19283492810391595,-0.1366720622004828,0.32691777029331265,0.4023756588238722,-0.14120941894866154,0.1604862986384883,0.43013244612417306,0.3244486173638521,0.27242819888316816,0.6075811724474974,0.3730124451250755,0.214549480324545,0.4493490021572726,0.33756104954313476,0.5486566790419967,0.1130144181229361,0.3196848325360595,0.44764579043272856,0.2365920426688818,0.2727248785036147,0.13080072092651518,-0.00018328351547353084,0.03746713918654861
LC_R,-0.33843410292664533,-0.16659624449797883,-0.1315028397157427,-0.05462445161222026,-0.23278987250046934,-0.1475270249490645,0.08302367062250673,-0.021913909878086314,-0.06914367325150393,-0.2166606885030077,-0.02448380223299618,0.10671083828319164,0.00753221404906468,-0.0015372498676656625,-0.05720759121466579,-0.11493124729261263,0.12302439215221515,-0.05705227187758693,0.01642351722669692,-0.0674685944643581,-0.07346801540673899,-0.16030971178578599,-0.35666488783408273,-0.04319087023851275,0.08412449605237611,-0.1075354824253036,0.10267953783061695,0.01068344303006229,0.13602510121887557,0.19503117565799463,-0.062018196017515084,0.044089771789579166,0.040405189618132734,0.2942711455439331,-0.09660328109997503,-0.0948718557278852,-0.22078965811619883,-0.004880662310339582,-0.1018196843941137,-0.0022385808733555047,-0.2745628452212156,-0.30351435604567484,0.07839198150626998,-0.20109363314148523,-0.26196568778425106,0.14465057995781808,-0.217064580211251,0.02856900834179095,-0.029890919176177727,0.04160381675996141,0.42810205443565713,0.02241969202537135,0.13199676172242417,0.011630861436676663,0.14577032364269765,0.20839924618327657,-0.08066398172776851,-0.18978312395157587,0.055358797582932114,-0.16785755537296218,0.05894600394698099,-0.2166239340932064,-0.0021225028615392194,-0.1267389394408827,-0.005123710049024651,-0.04450461519461461,-0.1352513005139255,-0.20447658393551005,-0.17339888344009285,-0.19039402085343243,-0.1506467486022288,-0.18244785793486135,0.01976408543681146,-0.27995825146641945,0.03238348628520641,-0.03030584073826671,1.0,0.14960053873263668,-0.21931535866328983,-0.06568454772362575,0.19005510072381668,0.05350393472286981,-0.07806700816514754,-0.05325998055547235,0.033261542669401,-0.016892404022292463,-0.0066950954415488486,-0.3670588204970001,-0.14427409608539626,0.0575882782656633,-0.15763577533073822,-0.07520484099186235,-0.1848844544706931,-0.08603748207119834,-0.13033661173699668,0.15540036943730365,0.07282525929801119,-0.05690342492894171,0.3548930701904313,-0.022011763240236782,0.3039641871007262,-0.14900092614407404,-0.04135140222914581,-0.2746844237808475,-0.19183142423369054,-0.04390959922449478,-0.051983124116698684,-0.332757069815249,-0.11429376994308121,-0.16347803547382203,-0.12293385381838726,0.09241122340487967,0.12005010564741711,-0.09750986129335641,-0.037733596489551664,0.08842195684144978,0.17612581861966006,-0.3330789849840129,-0.1569576114725328,-0.13649970955421017,0.19773689337520067,-0.09489300007981376,0.20754243900308855,0.049596678402989314,-0.008625923584085067,-0.15783411193287025,-0.0995943127131859,0.1843684903771839,0.02473079100649319,-0.009218691619311735,-0.058942367028736224,-0.0680267766898176,-0.034155000330535805,0.10945905493461032,-0.00589558523000328
Frontal_Sup_2_R,-0.01648460006233454,0.10718230760427679,0.11386488117425689,0.19159174965324854,-0.21360840742948198,-0.1667671582538206,0.8653974799929373,-0.15751322048522182,0.652829947108115,0.06914614794820605,0.37761225920235797,0.06159111035399255,-0.48850386034892807,0.0919109194424569,0.4134971109253196,0.770335037759246,0.036328653994654465,0.2626833691504865,0.1778960530171212,0.6380285625179458,-0.03914052218597883,0.2297385789883467,0.059834094356506766,0.5677206119530737,-0.057696493820711035,-0.15439996489644292,0.1852260210856006,-0.05423418282252752,0.06410545720974659,0.09915709564530502,-0.01798571510161269,0.11337928553656967,-0.12590661123363586,0.18353937825437655,0.5296983855160332,0.41783835924546736,0.27155346877554215,0.40671408642998735,-0.08703612797855693,0.15187191986770987,-0.42946127874332696,-0.14510927160943338,0.31051463613541663,0.3352382762132254,-0.047445988896116585,0.23616613583217014,-0.5462524929115502,0.5215455213138714,-0.032521699288025105,0.43954138033228424,0.31435139728808414,0.1250548320619492,0.010489490534291079,0.3037795604034139,0.017392726657659997,-0.09088949273521678,-0.34887365547260163,-0.10501246646246296,0.12527793385694722,-0.28668437957148807,0.20069389633273862,0.3139124084850326,0.0830251837666441,-0.10621627471488249,0.08139239578349122,0.3044292821572403,0.41009116763355086,0.0550422517285125,0.005349764724112757,0.5636692164613496,0.2493438450342142,0.27351935751336354,0.6793401604968635,0.4564429792880581,0.09308584882359697,0.24390739018508276,0.14960053873263668,1.0,0.15620644368962794,0.10517643746110031,-0.06057633989548295,0.012853669173521844,0.030077059235346048,0.08822937811484008,0.4148274627791736,0.09243775053111405,0.29382056660840294,-0.17777849866499806,0.4242831420663517,0.13191152074081613,-0.34808374098054307,0.5261985890272501,0.3001652205741936,0.11938539376518845,0.0921962009726612,0.4876741973109286,-0.04911495696567749,-0.44846929658954016,0.15583557694517447,0.48575372495317176,-0.05329968732327309,0.6993277925788104,-0.06594159412008181,0.18098734856334373,0.08191892817102031,0.35922859726067163,0.34632907355661147,0.37404155287275476,0.09869826978591159,-0.1708607902495605,0.28909081461401953,-0.21638397498297843,0.8692384668906555,-0.14330781541539717,0.4205011214404852,-0.10096837179862558,0.07152336311241592,0.3002576642016403,-0.3851337444791773,-0.10407374495029288,-0.24357194620538578,0.36469574287639406,-0.020374234469540866,0.30320821745649146,0.38305408532719976,0.32718284358391925,0.597514840071407,0.025069114553453422,0.27183441455501284,0.5784936823286462,0.7135085690880713,0.30410946105142805,0.6646772019093853,0.10822407574939989,-0.11283642973366201
Pallidum_R,0.480270217712553,0.45858786394299006,0.4539877638874529,0.6795774512760795,0.40603309060721476,0.4070191123816929,0.28847205546263577,0.3320528844311683,0.563568119321751,0.2612218589858604,0.47346047276856396,0.41207496589735143,0.22407266656453712,0.5250261576110286,0.13488740006725913,0.273938150085285,-0.07571121228426964,0.3807611526672173,0.3828299574919211,0.5471411778260264,0.45615198948025953,0.28141696973544394,0.570248527262791,0.5614715147891575,0.09682412796871735,0.437517007646818,0.21892996508762189,0.45541054638476086,0.3628394729577516,-0.18448357422700856,0.3861546312818058,0.38808782617592624,0.1581065579356087,-0.3704988709287596,0.10093622036099324,0.16803567527438354,0.5496572680034449,0.5658371327006168,0.1859444292675576,0.2904737074436998,0.4178473299325321,0.4327252729394338,0.05527523771102044,0.6519863730113699,0.5877637390117,0.02225503841674037,0.2961104082431679,0.6107401175365663,-0.017759221973607547,0.44092648146074526,-0.02538194202243631,0.5926740283636708,0.21282196189597094,0.5073622991671938,0.09092439150960029,0.12128905961915364,0.0999888304379549,0.5615431261043466,0.41462230922161186,0.2726457466041132,0.3415111663328367,0.31301346464846685,0.6658475243295995,0.35017780686539945,0.08673829534630735,0.5813480071233296,0.4029796196294753,0.6344222891292353,0.5449518074520056,0.5021329676655975,0.6348787953151342,0.49758505662540964,0.1498275539378746,0.46917983787512074,0.21872577439372437,0.22206512464639966,-0.21931535866328983,0.15620644368962794,1.0,0.5294200032899552,-0.20736119560080182,0.10798384882887724,0.05350142975777431,0.488844744892234,0.6831731039354522,0.2733159586734444,0.4527064724154027,0.5310602708314471,0.5996081094257083,0.12771395790322496,0.4092860563640856,0.47419914582809286,0.6818058455721737,0.3762327298826884,0.5510963248727748,-0.27301104864030507,0.19738438360804433,0.22772077848743805,-0.22205494533279366,0.599497435771404,-0.1303628650393393,0.2905096737873082,0.24423742806876436,0.6282740222744193,0.0820021697999831,0.42304184014534735,0.5887069177770702,0.46981641876919683,0.3655963006661581,0.3857698666212786,0.5969029635236243,0.16737759614249273,0.21403680771905684,0.12994853884503021,0.5562821160912035,0.32737389246989973,-0.014821008938764618,0.5272128490691126,0.36515898965779847,0.5727769602219842,-0.14472735461143924,0.4163733214542475,0.013018702853669581,0.4277794809077262,0.5475217391864662,0.3681314220553788,0.4767519168506091,0.23321960282062854,0.36732343959556624,0.21661644074110079,0.3855216812376154,0.5687692133316058,0.3804489220110201,-0.08797279315578546,0.03696678475298328
