,Red_N_R,Vermis_1_2,LC_R,Thal_LGN_L,Occipital_Inf_R,Vermis_7,Cerebellum_3_L,Occipital_Mid_L,Postcentral_R,Thal_IL_L,Frontal_Sup_2_R,OFClat_L,SupraMarginal_R,Vermis_9,Temporal_Pole_Sup_R,OFCmed_L,N_Acc_R,SupraMarginal_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Cerebellum_7b_L,Putamen_L,Lingual_L,Vermis_6,Thal_MDl_R,Thal_MDl_L,Frontal_Sup_Medial_L,Cerebellum_8_L,Cingulate_Mid_R,SN_pc_L,Cerebellum_4_5_R,Vermis_8,Fusiform_L,Cingulate_Post_L,Temporal_Mid_L,Cerebellum_9_R,Thal_PuL_L,Frontal_Mid_2_L,OFClat_R,Thal_PuA_R,Frontal_Sup_2_L,SN_pr_L,Thal_MGN_L,Putamen_R,Thal_VL_R,Frontal_Inf_Tri_R,Thal_LP_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Temporal_Sup_L,Olfactory_L,Cerebellum_4_5_L,Cuneus_R,Occipital_Sup_L,Temporal_Pole_Sup_L,Rolandic_Oper_L,Insula_R,Precentral_L,Amygdala_R,Raphe_D,ParaHippocampal_R,Amygdala_L,Thal_PuI_L,Cerebellum_8_R,Thal_MGN_R,Thal_PuA_L,OFCant_L,Thal_AV_R,Rectus_L,Hippocampus_R,Thal_VL_L,Insula_L,Caudate_L,LC_L,Cerebellum_6_L,N_Acc_L,Cerebellum_10_R,Parietal_Sup_R,Temporal_Pole_Mid_R,Parietal_Sup_L,Caudate_R,Calcarine_R,ACC_sub_R,Thal_IL_R,ACC_pre_L,ParaHippocampal_L,Precuneus_L,Thal_MDm_R,Cerebellum_6_R,Cerebellum_Crus1_R,Thal_PuM_R,Frontal_Med_Orb_L,SN_pr_R,Lingual_R,Occipital_Mid_R
Thal_MDl_R,0.45624687872054176,0.041138496783578365,-0.33843410292664533,0.23658760496794293,-0.04229120231792534,0.2516422897963239,0.08880622830687449,-0.2652133235751043,0.28704443135901275,0.3553866033251532,-0.01648460006233454,0.1840857086803682,0.06529292809902781,0.2188880903517465,0.17235662591089262,-0.038504255673336034,0.45903913463520385,0.12153367781990478,0.2834000514879884,-0.13086771662899338,0.21870371558871132,0.053080212309821725,-0.16077527657105709,0.24146340348873063,1.0,0.368746783812951,0.045942087003091846,0.14097230842974864,0.32866853691055786,0.34511887116683077,0.1599823702696131,0.3050938195999757,0.010204109175707186,0.12371460678318719,0.10229596731082069,0.31372586943298614,-0.23529653887107774,0.2913048581095464,-0.16090343064325016,0.08419900661021795,-0.021001270012143476,0.30044832288623735,-0.04304610463899102,0.2453388939876367,0.10041917659571636,0.2917832479051706,-0.2843934784495126,0.27256399473566606,0.057902441849982896,0.28357152969131383,-0.012118475052304426,0.0912250439604171,-0.2504602256099764,-0.2258054581964173,0.083929147336926,0.27867187394469206,0.24329675265896117,0.2759997297338611,0.1866381066762574,-0.35332238828810786,0.48173719117064157,-0.07479139904769505,0.13937390983607473,0.3088487236718663,-0.06756594676678619,0.1830272645702283,0.06802999049279057,0.4088264012993719,0.4208431179223028,0.3571629679356941,0.5040384113710888,0.23252936614460218,0.1302365830988519,-0.28861529892132026,-0.3634708183990395,-0.00019689420428712056,0.11541306169839233,-0.07043303386826873,0.016522963415065203,0.019998291517274173,0.4493688879094341,0.19580643414939894,-0.009295743720049663,0.23122880240562696,-0.173856683056825,0.3772540080112943,0.14405867126437452,0.025271009497672626,0.07521294038346192,0.07773038544125867,0.40771639851246116,0.006060863429628867,0.4037717542200487,0.04465893199658292,-0.3742577196360107
Thal_MDl_L,0.2652149652335454,0.3019768704314083,-0.008625923584085067,0.37641546856082136,0.2689250796723233,-0.1803846686955799,0.587295324653391,0.3978452619593749,0.5936530952447342,0.4810108119693644,0.38305408532719976,0.3486293367595778,0.5728766855916814,0.011683165231414569,0.4408134620099275,0.33779017432743563,0.41891083868847895,0.5282144379081668,0.6568141937456835,0.2585235588079599,0.13875244878404044,0.6899180555382397,0.42199123298630403,-0.13717183225898008,0.368746783812951,1.0,0.4779976977639226,0.16080497152061818,0.46545783282691555,0.2954740501746903,0.34792861389856444,-0.009960850431285967,0.15977460037194582,0.34293390825486453,0.6636842061195489,0.25719588332966326,0.1656998477962857,0.5693002204956956,-0.06151179476886259,0.4493490021572726,0.3686541228097684,0.34744804919474537,0.2503206171332977,0.6014742719852695,0.5262427185166823,0.5560248438992741,-0.13682422148385717,0.14813277644563602,-0.04492470075836089,0.5399232561508092,0.23570263489806145,0.5052882795860295,0.3610997145181758,0.445447412493205,0.315258410781917,0.6284432102847365,0.6645621016834485,0.5833263006171893,-0.2030405979916057,0.3716788911888134,0.31149765547724817,-0.03768242754463656,0.11023061766090411,0.214629055089364,0.4014397507012198,0.4872720872161267,0.13184375587605357,0.31540870883479805,0.0960874548642341,0.3353244039963694,0.5341508136765852,0.7256285220463814,0.4808374287555895,-0.12944217377256115,0.36584250714533834,0.3383740724252367,0.24820368747668162,0.24793297744829665,0.12399378490950552,0.34981640783777773,0.5915740589946695,0.42757677034672786,-0.04586705430362696,0.40400437490605073,0.14449169288895486,0.2014230489297719,0.47983506513538715,0.10642533132473093,0.1119686021255091,0.0846228091249208,0.6091605201167021,-0.0540308668543222,0.297926472255044,0.42835506126606754,0.2551476202911177
Frontal_Sup_Medial_L,0.23386004225030496,-0.15308117484513123,0.07820108091427272,0.22173443472086815,0.17578821482935114,-0.058646923295738555,0.22870776333132067,0.0447322927064042,0.5423506883492153,0.28860734684258577,0.7374796622121612,0.1410212010003762,0.36315859104333165,0.07488432954805677,0.3772638173183093,0.318591144860118,0.3438249675858788,0.49015443891553495,0.7726823405576244,0.24874238842297583,-0.22720078612898514,0.656205978205332,0.24595087520810296,-0.10257620663213832,0.045942087003091846,0.4779976977639226,1.0,-0.019252154594121808,0.30885926934075003,0.20048591895947346,0.046744869191515215,-0.11205652391195715,-0.1338080048142773,0.24897719919060454,0.19752683244519245,0.06165009972282196,0.37945210890625425,0.7115977431984557,-0.3973749520813219,0.2626749682278513,0.85928202577611,0.10488904239707125,0.11333882920424404,0.5786741113734776,0.6572521916145087,0.7356405088364398,0.3801101792091469,-0.23490525285535005,-0.14381967030814305,0.42336488440385805,0.43461313561036513,0.21738584031598657,0.2768357832462672,0.15976540065816877,0.23163926963271736,0.3999602153417576,0.5818223853673811,0.7154415878625466,-0.01644590279082588,0.16483083050366829,0.05797108347655107,-0.28708968767975807,-0.00631823213951838,-0.12645765060601,0.07001160894913154,0.24695963712502825,0.45834544458278353,0.18524022118050543,-0.22107270462404474,0.1733964335769544,0.33073152257079197,0.5655892310270126,0.6404690425211824,0.06524606082973805,0.2401232044640684,0.4297805378667985,-0.0026882115962122964,0.1584037063873929,0.10774447379255622,0.30804613400833214,0.41426003126359184,0.027537575684324724,0.229863317289438,0.4104264486086518,0.6667579178872093,0.13946773686036176,0.3242110012395663,0.3927238298289919,0.014585425108154347,0.06486491373795937,0.3384943570789482,0.3551495584483816,0.17889516284499538,0.16596625153920347,0.19688835481618713
Cerebellum_8_L,0.12911710586735226,0.11649739718936131,-0.1267389394408827,0.2694036157963666,0.28590689748875986,0.45896774457489636,0.2199260113262063,0.017349170720346727,0.49820785524586425,0.33375361229756556,-0.10621627471488249,0.3605030698606748,0.4515342906164487,0.23671441573333415,0.13164336659576129,-0.10913560672661367,-0.13974929489680388,0.35234583972084216,0.18083254152770287,0.011175648676187299,0.8061860964695385,0.18966160077717392,-0.07341782519323305,0.28712441047835074,0.14097230842974864,0.16080497152061818,-0.019252154594121808,1.0,0.4228294680616147,0.38251664765551546,0.2692641035163044,0.7626442857247256,0.5936142970659483,0.32073650806138937,0.25338174321123313,0.7331449874254379,-0.14956882593544749,0.3011966843201272,0.1912565812840362,0.07699022779666595,-0.23482672195166054,0.11438875656694053,-0.07068774241536657,0.27156864747030973,0.2817510888203119,0.3621205557392849,0.2873076680716366,0.5778852738434844,0.4977604683222363,0.4960730330246387,0.2391363765797218,0.11961854961508751,-0.19942393903614664,-0.04266219424269212,0.38401320694097285,0.24720414219912845,0.258715238935706,0.3778852733088999,0.2855528803485034,-0.1560183726856925,0.5266831023608152,0.054427135741438544,0.08429633620496262,0.6406186730781687,0.13484466784503213,0.08983863133091058,-0.20248371464104917,0.47153064094543345,0.1111775682661569,0.40492832770504816,0.06654341748453452,0.10233086855033505,0.0565699736358631,-0.3943306519654704,-0.18806703771053593,0.019010382224236337,0.5126250297817814,0.5282643190835062,0.23620607680236694,0.4796929091482089,0.2981338337770041,0.2800262756366372,-0.020306630525522965,-0.06449261804379601,-0.00773741120061857,0.5375366935891711,0.4723962173029695,0.3151964003753162,0.23219697297319272,0.34143467866441846,0.3009184214227543,0.08189545322081113,0.3820977461020485,-0.002847875569661157,-0.1279981367693995
Cingulate_Mid_R,0.35675042825440245,-0.01570752983825866,0.02241969202537135,0.49419715552740673,0.48920116032642874,0.1704158177443705,0.3686346424259754,0.26127070166142774,0.7572833470823391,0.547645070518969,0.1250548320619492,0.48462833545834466,0.5697526903291228,0.43883800618839697,0.2746567623926751,0.11932348394503298,0.10500516774127949,0.6810665784864404,0.5796684081921701,0.14593165923568133,0.33817017400243454,0.35071978292038375,0.5586031899308646,0.032808830316843195,0.32866853691055786,0.46545783282691555,0.30885926934075003,0.4228294680616147,1.0,0.6278575326008301,0.45247011035264867,0.4876688741909413,0.5440109173422479,0.8820320068630161,0.4352014259567581,0.522889592557882,0.2703841737668623,0.774005062865668,0.37532279381081357,0.4558948679764789,0.01608122593790617,0.7055263411127932,0.34773703246004284,0.42927872492500574,0.6064625325162754,0.5336392762910398,0.38206351916679687,0.3977260587741907,0.14375106000186838,0.7365423758459613,0.36988178014178547,0.6473782958173555,0.2605403306834143,0.344310404213204,0.3227870891438114,0.5168746367933243,0.5641430680526388,0.5984596685909731,0.18357126767170553,0.1574122017577601,0.7892188098825708,-0.08352431193510214,0.49420375656378185,0.5139501833588332,0.29024475611404477,0.3843302831483236,-0.3230266101698527,0.6947047836419097,-0.016705121135010357,0.7990186004757936,0.6618227971858988,0.35974047393588326,0.5656328578117042,-0.29933842834026597,0.31611092065796464,0.22628207881009663,0.16312909983857843,0.5080706003313015,0.10274750028906683,0.6671143029370951,0.6140277622012108,0.6021370487508905,0.10081270758002567,0.46104157406091134,0.0884546360402847,0.7347296688955065,0.8258938158345744,0.35990172848086127,0.34231329833911106,0.15305748073998357,0.6811376340796235,0.07956450305767522,0.7322910639976679,0.5674824051304214,0.08444214329397304
SN_pc_L,0.22867470091917644,0.04452415908362442,-0.0066950954415488486,0.5079093064445177,0.24163819100205308,0.37249218896596137,0.09565996729666436,-0.0747898644732224,0.48327997328150707,0.5633539822432442,0.29382056660840294,0.3698944437634242,0.3365139574116026,0.5322354163205243,0.060212330151758635,-0.03347898679993659,0.2318957557543788,0.36524281451417173,0.4194905630183168,-0.2966299382087207,0.32397101568751185,0.26796097780257994,0.1381503450438811,0.24263775182218766,0.34511887116683077,0.2954740501746903,0.20048591895947346,0.38251664765551546,0.6278575326008301,1.0,0.007197346607526379,0.48402234929125865,0.5968579321062973,0.5130602059456166,0.14277329360641294,0.3283963884212905,0.1825642012161508,0.5223873823542995,0.23191653093520814,0.2867071106666863,0.11321559154857413,0.4810160823918968,0.3803869272235239,0.4160613025350921,0.46227180223454684,0.4455206391388599,0.3598755145540136,0.07228111943830498,0.4322552013599575,0.5779056660971476,0.3441779033496251,0.23970130329259795,-0.1507253107034891,-0.05356705668554409,0.33565084557012764,0.296268275815467,0.5419367263191748,0.43024963562559365,0.3303946951200681,-0.03149813751945008,0.583526620880786,0.05153259817282859,0.4825749614369072,0.1615872446310767,0.06400163513791084,0.19464825982588077,-0.12177300634412894,0.4359763546301265,0.1124993566119482,0.5721468141832717,0.47970349626307185,0.2868798753857067,0.3919127199034406,-0.15910365095919876,-0.02191556289381766,0.3938670669139351,0.09537425164545792,0.2215924378176365,-0.19374476248620112,0.3267847744414673,0.4022835275478179,0.20656575007626848,0.052804499793386146,0.16678274991793834,0.20688650130747765,0.6249368578335357,0.4591767930991306,0.5898935901489899,-0.10383209733421321,-0.21581747390357298,0.5565516315549072,0.049454600557502705,0.6107749638552638,0.07794052452720987,-0.23708739538334114
Cerebellum_4_5_R,0.1822869897360882,0.33795560794198887,-0.15763577533073822,0.1915896995167979,0.31635052148847703,-0.48718062549526947,0.5568506074748804,0.5256901511696148,0.4501343442424233,0.15609374852383284,-0.34808374098054307,0.32597435359385624,0.4367016652363024,0.01473608299097269,0.23980951119922786,0.00812607730997976,-0.006973760248695353,0.3460131104330195,0.17209040870750192,0.7260884608901322,0.3532554425887741,0.2739295186130298,0.5886163664248992,-0.403475716638392,0.1599823702696131,0.34792861389856444,0.046744869191515215,0.2692641035163044,0.45247011035264867,0.007197346607526379,1.0,0.030205913271614135,0.19126467630942495,0.4119923335247661,0.5427377683933164,0.4697577169852849,-0.15539515087167072,0.30968689643779745,0.18569795759275676,0.48190232553069906,-0.24498558227319997,0.4175879474566604,0.04271450508403071,0.19439279699852147,0.310030233737093,0.038081755440090126,0.006845274629144598,0.7683585808236679,-0.3367515719690032,0.3444151115960904,0.09090345101790516,0.7758834848168598,0.5471074773251637,0.5424228962201051,0.2847920951280107,0.5312383742664379,0.13210955453902865,0.25575252383078384,0.07368915069525263,0.258458438871288,0.5522465447719199,-0.126782141649573,0.05243311446253154,0.7462667600654452,0.5638284828959371,0.4818121966909319,-0.4107284585650021,0.5280565635586588,0.11595851603051475,0.4163686525457811,0.4041797082537485,0.3157537997143106,0.14756226113398158,-0.3477028214567451,0.3377474648248404,-0.01393930412288741,0.01642594247386372,0.3216807558570066,0.5354924977778385,0.3755781089166796,0.3621770450749478,0.8215648562005976,-0.01362638865465396,0.2929625090866,-0.18692969895580464,0.3155074481156037,0.5171718955710491,0.0804008430764472,0.8243736555594603,0.7247443968800135,0.4638314761969036,-0.07582472912498225,0.4167201195104327,0.8327509890637674,0.4028255285126984
Vermis_8,0.22186565046144832,-0.13725584938303978,-0.11437371839713842,0.25576148952566496,0.15163840926290675,0.7317672402089327,-0.009444927256072579,-0.22582010622704907,0.42033203320891743,0.31068136268123003,-0.15433255040218744,0.3165681175752436,0.2507349044697596,0.387653285781172,0.02248149278345061,-0.17039311153732928,-0.07604979336996777,0.3059979209645825,0.15364616797780845,-0.3140860099847168,0.7301159893266082,-0.05294217362072235,-0.1970420952381797,0.4653459621358544,0.3050938195999757,-0.009960850431285967,-0.11205652391195715,0.7626442857247256,0.4876688741909413,0.48402234929125865,0.030205913271614135,1.0,0.6212640275494482,0.4045634984266472,0.06970891548956729,0.6047248553866197,-0.05745365495150526,0.29214360541070766,0.2055935942218826,-0.09922142229972696,-0.33749845243317167,0.19839419985902587,-0.03112834470165156,0.19573333665839496,0.19582152195367467,0.3440775569311873,0.33362537898391176,0.4431262487918223,0.6304632880270304,0.5028671377839972,0.22370802233176093,-0.041996669344547224,-0.40474560918530156,-0.2441095731260391,0.24813897240377228,0.08923648620441339,0.1688068506101783,0.2934854725562104,0.4006985204982235,-0.3719897203100264,0.6050766550606873,0.06273206290918601,0.2191053358415912,0.5302711150348196,-0.15542836834460605,-0.10236532400228655,-0.14870038700165197,0.4695031663042334,0.10571791106318473,0.5129775171577915,0.16120688180335097,-0.12091564326593086,0.055938576873128705,-0.37768219940192843,-0.38286486416112964,-0.09054214302623094,0.391068584005438,0.432273573399145,0.04092068286341441,0.4277336992025925,0.28978747010458467,0.1493392974700388,0.07968317208583764,-0.032754941327011844,-0.05036358823066527,0.6806887705016993,0.42950826083143856,0.32509262121940863,0.05609295480850902,0.10283387777677322,0.2541189974364652,0.14345630196548273,0.42382691466354605,-0.15494249765779652,-0.3962786280276325
Fusiform_L,0.09452969329284325,0.12140381414291056,-0.04135140222914581,0.40888014921270766,0.39531775076691433,0.26863546574569347,0.2695770387430303,0.21389308418371553,0.37531958786578484,0.4314740575033194,-0.06594159412008181,0.34650142153338087,0.3960223313704236,0.40270892718752516,0.002224267257435904,-0.022586509870676674,-0.09985748991793525,0.3838032382645487,0.13404276247028488,-0.18766179938177807,0.6246075338789155,0.18980119924574398,0.29698533302960844,0.11396528547083422,0.010204109175707186,0.15977460037194582,-0.1338080048142773,0.5936142970659483,0.5440109173422479,0.5968579321062973,0.19126467630942495,0.6212640275494482,1.0,0.5116657989444356,0.34123457376012617,0.3631054757146091,-0.008032854643374377,0.28572853701919726,0.48121192175515576,0.3040819813964607,-0.3056169112213505,0.36826348408193194,0.22994158490497094,0.2738550675102522,0.28407537098083874,0.16630213995490178,0.3600769384340496,0.31208443480228226,0.6172247953160769,0.5369712608871239,0.25741038507214525,0.34188309513929965,-0.06634077032792006,0.16447395160103637,0.3067560896544454,0.2613672992903017,0.33665228630121574,0.22174120475957143,0.20333274486564454,0.1314070517684148,0.581948401472534,0.11574930792998213,0.3730831497978659,0.3590250662529349,0.2053354001882074,0.2170598294180504,-0.3713565450931953,0.3697735139164762,-0.04258513403611384,0.5586432575958611,0.2570900577108804,0.08380127427526059,0.1979452908808722,-0.24620707775083675,0.15303597071548702,0.11041383526977071,0.21212860172872025,0.39498333046828243,-0.10133405153684975,0.41376731881247203,0.20570900063121939,0.38278669445337293,0.018766564269487696,0.09171965946036181,0.012533725655399555,0.5806688917492805,0.4932491348942997,0.3651683749333726,0.022600617208922726,-0.07184152448173518,0.45808630137299056,-0.056456826149298096,0.4452785123324378,0.19930276160163488,-0.021420498764161317
Cingulate_Post_L,0.21231819306324354,-0.04060376812450315,0.13602510121887557,0.36934094511858834,0.46715209683746556,0.11566558649745994,0.28785469589716267,0.42519062044696687,0.6707534238017718,0.42845960288330714,0.06410545720974659,0.442360436524811,0.5974600109028684,0.3354159679587052,0.17796459935717923,0.0032230279098346064,-0.06457017292427601,0.6989671990010764,0.44009690883840646,0.15269500790529242,0.274839585117065,0.27020951509771696,0.6405993544260966,-0.03556256027893734,0.12371460678318719,0.34293390825486453,0.24897719919060454,0.32073650806138937,0.8820320068630161,0.5130602059456166,0.4119923335247661,0.4045634984266472,0.5116657989444356,1.0,0.42155384129535517,0.4086751547696385,0.36861472322845884,0.6797988480450434,0.42775068491103097,0.40651857954962417,-0.06030191815152946,0.6535930486200775,0.3401221114996592,0.31950455278112116,0.5256762109235151,0.3899665819496332,0.40350035871047407,0.3725475697594515,0.13663625542951002,0.6109296954732555,0.2531642912376882,0.5990153694553358,0.4325022575101825,0.5041503864616222,0.26090929967724413,0.41368009680393925,0.44438544844589667,0.502438071774888,0.13269854724871244,0.2478069441528004,0.6348439367079405,-0.019242355932795423,0.47542939192127337,0.44528406422478056,0.3316732428072052,0.33767135993157055,-0.37932441098102604,0.6168033748142032,-0.00572698194710296,0.6602503413816573,0.4742966759009147,0.26601432761848237,0.45553899975096546,-0.193497740177189,0.4281151210373152,0.10518870423978455,0.15863622584607218,0.6223173855713785,0.1004659838315226,0.7619790734549431,0.47195173379965794,0.5868113961278622,0.0718689804950721,0.39851263017649735,0.05569094650961442,0.6511103306372755,0.8581871246220069,0.30637686866474106,0.3649221608626534,0.13262046795320376,0.5429846010466239,0.012144761213581295,0.5668552356353974,0.5998669341494884,0.3056249681098804
Temporal_Mid_L,0.09898182445822747,0.5591669775446904,-0.11429376994308121,0.3170828991063373,0.32896839538986794,-0.35956882320978933,0.7514644403200209,0.7219670645279516,0.6502301336781633,0.4105493995900974,0.09869826978591159,0.43199119633558863,0.7737086321512454,0.006551835093005297,0.5878408777983667,0.35587208072697063,0.26412927316279755,0.7095050842199795,0.4444983614513498,0.3664608153655215,0.3459964545988248,0.6580741556787933,0.5862552968667086,-0.23629203450583972,0.10229596731082069,0.6636842061195489,0.19752683244519245,0.25338174321123313,0.4352014259567581,0.14277329360641294,0.5427377683933164,0.06970891548956729,0.34123457376012617,0.42155384129535517,1.0,0.4624543892490663,-0.059584184613567605,0.4680500834988107,0.11542583949724215,0.4689989346235072,0.02853298840667166,0.33440799658204934,0.20588887862846186,0.5500820950228641,0.3031053649697941,0.3657643062017486,-0.13250309095667415,0.4322707081858525,-0.07779790126035357,0.6340274694760066,0.20992213122788003,0.6581572069907702,0.5433287324006115,0.7000197813283915,0.4352951729406052,0.7731105465040893,0.5480362958342575,0.562516358800355,-0.21277693722913857,0.42660404041904915,0.28730411469018785,0.0852224269870246,0.0028861995807935234,0.49881526998374925,0.6532446171866213,0.6123579756661269,-0.026518931529205307,0.24870334702560978,0.16488837516824179,0.27027754579176205,0.29189104692215273,0.7336249124494951,0.14795314492767767,-0.17112403706489604,0.45931364350254295,0.23395190895407814,0.42303986588215203,0.39953611041579085,0.3166627393148162,0.44489000298275727,0.31502860374922415,0.7540442820372797,-0.11639138191810061,0.22922109799332177,0.06045655320522639,0.20090817119822585,0.6322180720418832,-0.04291891849023968,0.2508609387503809,0.18019643104094912,0.5403020882278098,-0.1306088251463213,0.19746884655441752,0.611950711751948,0.39160456911213587
Cerebellum_9_R,0.2241078638800148,0.2526454344260801,-0.30351435604567484,0.24146149532408048,0.333223820286864,0.22802583457673198,0.33018672249416414,0.1646693847470164,0.6992212178922254,0.3285169562804252,-0.14510927160943338,0.5104404674946048,0.6271265204512931,0.342372321859346,0.4447773441895956,-0.023286591874418748,0.05711414040690363,0.5382405152431496,0.2949565878056058,0.22247446593714557,0.7133838229237828,0.3315550731538783,0.10603064469436382,0.20509443413719705,0.31372586943298614,0.25719588332966326,0.06165009972282196,0.7331449874254379,0.522889592557882,0.3283963884212905,0.4697577169852849,0.6047248553866197,0.3631054757146091,0.4086751547696385,0.4624543892490663,1.0,-0.18112408420813317,0.4482480537122945,0.1518459451243045,0.13666186885533008,-0.22179151734489863,0.22467363307648291,-0.015025086664600291,0.44933124232725763,0.28715908187962863,0.48300261070023254,0.1668418042592003,0.7133854889141104,0.18196389795004672,0.5924298193000624,0.2380999864507488,0.30751752132730753,0.03612163872019188,0.14961171753453995,0.5839804756975837,0.5145612760731422,0.3741786818684508,0.5194195274938471,0.27248358187363797,-0.1600143791541225,0.5218697233743664,-0.023562054947349087,-0.023984726100077854,0.8510757336035868,0.36498433359926563,0.22889725480172,-0.19196213106611862,0.5346688315749156,0.21281095303529698,0.40495296671774067,0.16987626523833982,0.33534725036984053,0.015923446213211206,-0.29633583846434874,-0.1567833918642235,0.02830807545629714,0.6110148419740192,0.5650143757501632,0.47834194849871775,0.5650742026221972,0.30004418095789454,0.5468246425798046,-0.11073535978911392,0.034244751602851446,-0.0013971722145523426,0.5334106976215731,0.6287360187945741,0.2131152785076736,0.4304464037908301,0.4657660297265771,0.4121856611961947,0.11579309061106144,0.4103469711655862,0.24997774964704855,-0.06582334841360096
Thal_PuL_L,-0.00968815992067681,-0.30617587299268006,0.42810205443565713,0.0026726327271765857,0.17774655771468484,0.027495813271771363,-0.11846478665779223,0.1704515535061685,0.20899448628173342,-0.05464182031700489,0.31435139728808414,-0.09898633565238917,0.168978543449036,0.11901976360473666,-0.10827810430635362,-0.08761954429169105,-0.044075442530784784,0.28910425476868146,0.4309131583955941,0.0828753504091036,-0.3098556398867285,0.03539602293757185,0.31505882795792717,-0.09148463811878299,-0.23529653887107774,0.1656998477962857,0.37945210890625425,-0.14956882593544749,0.2703841737668623,0.1825642012161508,-0.15539515087167072,-0.05745365495150526,-0.008032854643374377,0.36861472322845884,-0.059584184613567605,-0.18112408420813317,1.0,0.34079692853068355,0.21697344011093136,-0.01877863628461798,0.29057200994631577,0.22202237395292693,0.24490405693436915,-0.022052897875995865,0.30333058846304767,0.3234476477064188,0.3004253531347789,-0.28971435852950783,0.06479054819313709,0.08999207738606695,0.028252022034927184,0.08348771718785311,0.3272337232425733,0.2680450579844321,-0.08595676422603034,-0.09997577062533979,0.17347768709670142,0.24022753902013122,-0.07183492793309806,0.26408553540901797,-0.06743809674486687,0.07107215554679687,0.2880210842675472,-0.25670346061153965,-0.008253476134019246,-0.21823950451310764,-0.03708320677943614,0.0841040371225674,-0.22605392272049277,0.028854160243605317,0.14476662228171674,0.04107539322863441,0.4558223521997856,0.24476759751443702,0.4223154084060819,0.23473971401978885,-0.05583430394650197,0.2861209647797212,-0.007381938679042475,0.37867622926891875,0.2942988968266552,-0.08742574778846512,0.11317424146501813,0.27590097695299165,0.12511392000782978,-0.04723441403615317,0.30583543921877965,0.07943999763201488,-0.004707561720895616,-0.13525739538102452,-0.026023078837646794,-0.0026574322123842963,-0.025657128136145322,0.11722022727299995,0.29151750663312026
Frontal_Mid_2_L,0.42291303339307285,-0.06719474804233196,-0.022011763240236782,0.5448398149091571,0.4612370025175319,0.10529198022388658,0.4700542154187361,0.24382682281227566,0.8739923166965398,0.5890780845200201,0.48575372495317176,0.5037707952199018,0.6655248858548327,0.31239073830935826,0.4579047469563739,0.3296684381095414,0.3434935842364034,0.754800382058744,0.8485541396342007,0.17778775030731922,0.17485672979116632,0.6515771744217492,0.48335269213920956,-0.028946886353634335,0.2913048581095464,0.5693002204956956,0.7115977431984557,0.3011966843201272,0.774005062865668,0.5223873823542995,0.30968689643779745,0.29214360541070766,0.28572853701919726,0.6797988480450434,0.4680500834988107,0.4482480537122945,0.34079692853068355,1.0,0.01617065097905239,0.43951759790164485,0.4983625598089407,0.5093054405637405,0.2990173055934872,0.6396926928844534,0.7495411429274679,0.8123393732000952,0.40144204323234706,0.17808139905800252,0.010513040497028673,0.7955578869171417,0.5270149242094349,0.5692152864528006,0.31415448958480185,0.3331384494235283,0.3729104900135789,0.6991199064805436,0.7373749301191695,0.8516833477464787,0.10530336984900641,0.15071804023953417,0.5564970297518952,-0.15052283098117117,0.34817784461857026,0.3397585093536895,0.27245129780897764,0.47600809191140436,0.15328496996575955,0.5739629459590239,-0.06792104675382661,0.6351245986243115,0.5816047708378069,0.6322377352019367,0.6818167389179338,-0.19976050489525973,0.3002934644276581,0.38267305596986406,0.24821205291929824,0.427012230600199,0.10577852395291244,0.5800918410541671,0.6327775536381057,0.4739534882830869,0.15061484574952944,0.5303546026468186,0.44846024473218266,0.57175130659979,0.7533735508266244,0.4269191925841239,0.1879768060983092,0.0993462763177874,0.6825178439890038,0.25946818151831064,0.5801517332702558,0.44341036479936674,0.14586847979630102
