,Thal_PuA_R,Frontal_Sup_Medial_L,Insula_L,Red_N_L,Lingual_L,ParaHippocampal_R,OFCant_L,SN_pc_R,Frontal_Med_Orb_R,VTA_L,Lingual_R,Precuneus_R,Rectus_L,Cerebellum_6_L,Cerebellum_Crus1_R,Cerebellum_9_L,Temporal_Sup_R,Vermis_6,Thal_MDl_L,Thal_MDl_R,Thal_VPL_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Precentral_L,Cerebellum_Crus2_L,SN_pc_L,OFCpost_R,Frontal_Inf_Tri_L,Cerebellum_3_L,Heschl_R,Vermis_9,VTA_R,Cuneus_R,ParaHippocampal_L,Raphe_D,Supp_Motor_Area_R,Angular_R,Temporal_Sup_L,SupraMarginal_R,Thal_PuL_R,OFClat_L,Cerebellum_8_L,Thal_PuI_L,Cerebellum_8_R,Caudate_R,Thal_VA_L,Thal_PuM_R,SN_pr_R,Temporal_Pole_Mid_R,Occipital_Mid_R,SN_pr_L,LC_R,Precentral_R,Temporal_Inf_L,OFCmed_L,Paracentral_Lobule_R,Cerebellum_4_5_L,Cerebellum_10_L,Cingulate_Post_R,ACC_pre_L,OFCmed_R,Cuneus_L,Caudate_L,Temporal_Pole_Mid_L,Temporal_Inf_R,OFCpost_L,Cerebellum_6_R,Rectus_R,Occipital_Sup_R,Frontal_Med_Orb_L,Pallidum_R,Vermis_1_2,ACC_sub_L,Frontal_Inf_Oper_L,Vermis_8,Postcentral_L,Thal_VPL_R,Cerebellum_7b_R,Thal_LP_L,Thal_MGN_R,Paracentral_Lobule_L,Red_N_R,Temporal_Mid_R,Thal_PuM_L,Rolandic_Oper_R,Thal_IL_R,N_Acc_L,Thal_MDm_R,Frontal_Mid_2_R,Thal_LGN_L,Fusiform_R,Temporal_Pole_Sup_R,OFClat_R,Cerebellum_3_R,Occipital_Inf_L,Olfactory_L,Cingulate_Post_L,ACC_sup_L,ACC_pre_R,Thal_PuA_L
Precentral_R,0.2785594066600096,0.6666160501328,0.6797811124192895,0.4919452396485462,0.27965502992303914,0.42873382042340513,0.23539607878433014,0.4063439813435444,-0.006909208293686975,0.3042089815966157,0.3124796675054661,0.767107003407802,0.04646404433497668,0.12470495520302585,0.23757190900815373,0.6252123343586486,0.7191794712718849,0.038066313838335177,0.5754663828747911,0.33430871974541304,0.6171352834761059,0.6917551746043611,0.12432771128771405,0.9613962784728896,0.2715904773213326,0.4196278367892495,0.4791892744965441,0.8135826815711703,0.45853914537001095,0.7518012763884966,0.3515269412524678,0.5445051121614337,0.20865099285862912,0.48368815543564947,0.006677071486129707,0.9004172295649183,0.4930063807682711,0.7685472154533178,0.709981565806551,0.4566592895747248,0.4216826440253527,0.4417863222067513,-0.013400252042734628,0.4417980740323604,0.5417832490404868,0.2513082579490821,0.567028553286698,0.4114046892418423,0.3638537746124995,0.06337841133255802,0.27899708931221906,-0.14427409608539626,1.0,0.4151936362316386,0.2914430258690975,0.8813009128477486,0.4065140664254665,0.12179454544085723,0.5470198750840249,0.3945875404747917,0.2469322665901294,0.20995089425285773,0.43914641047949476,0.1935694112611338,-0.0017272335343892862,0.4457464892629587,0.19991344901436928,-0.017258282791374233,0.3233812961961863,0.30892271132765475,0.5996081094257083,0.1221436878465906,0.027882667339431993,0.783630904892761,0.3597199715423947,0.9285814271077751,0.5286024271053097,0.2823081302187191,0.2827905373183633,0.3081188677920061,0.9491267723521645,0.3557711097871638,0.4379547922577137,0.1919549790536146,0.6196725935635806,0.3438065031469895,0.32322227622133437,0.36840001183215165,0.8196697765780391,0.34362345904863045,0.2752760352351717,0.6177812216291869,-0.18571094291008838,0.38535595092618236,0.14191532961035602,0.465260661673499,0.4832337420737173,0.6071622557276695,0.42098043980530614,0.37000228604283175
Temporal_Inf_L,0.5570282807290018,-0.026221828861891335,0.48683883113999543,0.2681510368428988,0.6401178402171606,0.48308307424703106,-0.3126253787195425,0.21112496168159975,-0.13872716118208747,0.12570600584245728,0.7054237210087219,0.5732333182433784,0.11993954086913061,0.47567961755493665,0.25503472783936004,0.6219128056528768,0.6637736703997763,-0.2556686208403812,0.4182344801447297,0.07722166542376967,0.5149154893217925,0.6761208282818292,-0.053196993484778,0.3515258863065034,0.36032303822441375,0.2225540209026946,-0.07437116147446575,0.26302978915836434,0.6853323671698713,0.3284236221904065,0.16033410049213898,0.3220335933309987,0.4530995204618318,0.32059825082416776,0.31767037160240164,0.4423537694869295,0.6456643758828144,0.526997683652014,0.5995402193078255,0.18806448714208618,0.48692466994053973,0.37043937437480945,0.15741540450845656,0.6235754457968891,0.2069020525993131,0.45603611814453704,0.5890366244028425,0.3942738654364302,0.37582036484149656,0.3208679223852175,0.4248118841475675,-0.14997142885798623,0.4151936362316386,1.0,0.2648656485498583,0.5747980868952172,0.7539328249880216,0.015217773851060122,0.3395733273523624,-0.04493372903963187,0.173708099280611,0.7083259163282265,0.1111028053948093,0.08900696914399947,0.3072319374676924,0.3421422893273492,0.401444801254401,-0.013118176129874775,0.5964235966609627,-0.09433835313130541,0.37216722157221827,0.43694808592597034,-0.14023842777323045,0.5143403053964805,0.17772397695028458,0.4838996463123156,0.3593944137707255,0.5617030801864102,0.028938308753378605,0.655385253543373,0.479402597231172,0.20279365043654268,0.6113352267138611,0.3374290080834926,0.5192772749535657,0.2241153276852773,0.2426752950378531,0.052641080012539684,0.1172485077069358,0.40571525846047746,0.6874313875326835,0.4645506816365059,0.3636239491018371,0.5790943028087278,-0.3026034215211302,0.28812465308285584,0.4594826193500767,0.3405419026005796,-0.19378506762543557,0.589294671212429
OFCmed_L,0.34315074199384643,0.318591144860118,0.47657473088252394,-0.023502484404522832,0.23046769971802647,-0.0026346571872714014,0.3759978918671186,-0.07639412263850097,0.29219851884781245,-0.22133848592888494,0.17496833837031972,0.12436945945562901,-0.25078397260884966,0.3204204621841921,-0.19027887618882852,0.1122961146897873,0.1834819820105415,-0.12714443191824984,0.33779017432743563,-0.038504255673336034,0.2453933747612128,0.4716727349690023,-0.19748247000846794,0.2961851006034909,0.11419495726506784,-0.03347898679993659,0.5200406574197665,0.299367116526049,0.47305461523850517,0.1495539546125952,-0.06080348467246471,0.12026893718945159,0.19188936433173698,-0.11021491558590792,0.23049232885904108,0.14318112936399577,0.15406025740617477,0.2966768562701097,0.1831898671771656,0.030442724423242546,0.19227472056358733,-0.10913560672661367,0.03324041869140112,-0.08315455967024221,-0.018723066451267745,-0.04242168002486795,0.29668261774332666,0.12489401719520869,-0.10691922782828944,0.12500620833038156,0.0749628741590093,-0.05720759121466579,0.2914430258690975,0.2648656485498583,1.0,0.3049885107095795,0.2679655853385741,0.0385609212387885,0.09469779231413074,0.4261435278658185,-0.04454144819122829,0.2740235728124605,0.21878585642509954,-0.07680814585311674,0.4199779631869617,0.635636411839419,-0.2095405932089052,-0.23430054604229328,0.22616345707041402,0.209057258478415,0.13488740006725913,0.105367838228648,-0.029663778848924897,0.32924868865972623,-0.17039311153732928,0.2577642523232775,0.1130946301388149,-0.19073406425071182,-0.08692803514068605,0.15809652496969592,0.3228843739899543,0.11896851700162829,0.3450186588427543,0.16747323014775356,0.47854560928691003,0.19934921374458883,0.34746046284814786,-0.15672946175988983,0.26431887890642836,0.3009961304988002,0.04950319539582716,0.4840124309593529,-0.13671920688196282,0.45621232715722515,0.2196336729276389,0.39206460505219387,0.0032230279098346064,0.25238863344567786,0.3202297155464551,0.49678931981857205
Paracentral_Lobule_R,0.35563705674530915,0.5566559613056542,0.7143711886645527,0.40320491697685756,0.5387719550054375,0.40543516661957935,0.08014343738306803,0.3070402183306979,-0.05603385993955066,0.14063885034643592,0.5394705726908007,0.8611561031549039,0.09380575006449149,0.3943730848504412,0.2824776016117882,0.6655235126271616,0.8621233897864848,-0.16672955034066458,0.6086163637942413,0.20809996432114714,0.6113142750583587,0.7831678364596142,-0.0038955155854511645,0.902587384849208,0.3307273192332585,0.34793373472853745,0.269583151612776,0.772533855510279,0.5421639462133023,0.7383459494416525,0.22893372199085799,0.4995305149890721,0.47500961881390946,0.44110618280869746,0.23718997759319782,0.849994602196467,0.7079045339936783,0.7326458248840559,0.8533114018951076,0.4842833699034136,0.4537709303410702,0.3426263738103365,0.09693379277056012,0.5038177770665234,0.5473285134917082,0.37880801545537574,0.5610268256518276,0.3779983334180636,0.4082887969028629,0.28277736797259956,0.38232856171380963,0.011630861436676663,0.8813009128477486,0.5747980868952172,0.3049885107095795,1.0,0.6220293542739399,0.0918751078308569,0.6438723040124384,0.2761701948401222,0.2249424676816442,0.4700650913031545,0.4102530341777735,0.28383630022567297,0.19024823946200559,0.5059992364340157,0.3609207472676406,0.02508242481891707,0.5637070213286551,0.1651900267165049,0.5073622991671938,0.22683118511006134,0.023183574808715714,0.8941896360632048,0.23645573072840304,0.9386051075674378,0.5302383945760228,0.36797643439901395,0.23008464374722537,0.5139863899733772,0.9554823427211246,0.23490602734916968,0.6770865185507917,0.31009192727489193,0.5541836436636163,0.33602713303410886,0.3453834925280701,0.28617030979558117,0.6099073983472095,0.3778494594108517,0.4369224540220086,0.5623883245114664,0.027799953063649626,0.4569999912364572,-0.00897513628978341,0.4060407779206478,0.5866521880747931,0.6324346282708824,0.2670897338459926,0.4740181717089312
Cerebellum_4_5_L,0.7111002131863599,0.21738584031598657,0.4937503373010261,0.24870579217856478,0.8592658218272904,0.5823763639097755,-0.319960168104005,0.3586010937117124,-0.047557744676382095,0.1016241287241638,0.9025327661431757,0.5979857608769945,-0.05590572120434315,0.6103435064182686,0.26289302483120175,0.5997310651325172,0.7546351805903572,-0.44203546541900385,0.5052882795860295,0.0912250439604171,0.6230649161195351,0.7200746417277987,-0.3518472180899373,0.39328016507143143,0.07967600702551299,0.23970130329259795,-0.015284037221512534,0.4078050427601453,0.7431875971558352,0.39876714123482526,0.15001210388641517,0.4139353866062933,0.6425162024540321,0.41686953464292625,0.4570331151230595,0.4366635470749419,0.6182632573424459,0.5582303473885591,0.5725571064282927,0.32215971637360785,0.4811733295562506,0.11961854961508751,0.37540668450483644,0.5048577479609754,0.4228979407971833,0.614018280961882,0.6933257649420105,0.5670857435681824,0.23247451106936182,0.4312225545623047,0.6347225720608994,-0.07346801540673899,0.4065140664254665,0.7539328249880216,0.2679655853385741,0.6220293542739399,1.0,0.037055071745108796,0.6027577048543988,0.04210902028701807,0.26966770315064464,0.7965252343159682,0.47451826119855806,0.16578287596810287,0.16673807139297592,0.3828244215924651,0.4947804898434712,-0.0873876491053074,0.6967780813042489,-0.09466839984429183,0.45615198948025953,0.2775427703905961,-0.09098824079176093,0.6429181180408711,-0.041996669344547224,0.5609886583068426,0.5878748802604254,0.4318806346534886,0.15030161137539638,0.6229970379801694,0.5111742796843056,0.31045288304755375,0.6732509579963176,0.6517758468100658,0.47489912022137953,0.5422429529931097,0.197810442488637,0.17253713473101556,0.1904210251977562,0.5062309949367306,0.7406545293238769,0.3244779631377978,0.3326527093426225,0.6409791672226403,-0.45609518502083385,0.32874998248477055,0.5990153694553358,0.6046976508365127,0.03780715702281254,0.7056712783462848
Cerebellum_10_L,0.045695197525964876,0.20593537992848432,0.007079460632612964,0.24105276828664277,0.04917187469790911,0.13170670791231867,0.06238806346767245,0.2873824399425577,0.17511456098449812,0.21827016142917122,-0.04119007680833066,0.04031782402028945,-0.1091609612395571,0.015857036689767106,-0.16738032904605632,0.09347007739011119,0.16471838558871904,0.0940954758240612,-0.15110987326374833,-0.010267890889590337,0.1104303423196877,0.014950354498736232,0.13371081395908765,0.11278418666559488,-0.10191311816819341,0.2843660405009627,0.1711933377100314,0.1679108190430006,-0.21396534894352667,0.2523630684943792,0.4415190535794039,0.12153727903967095,-0.08428975260783705,0.2111519772917263,-0.15821463731844954,0.15941414065094353,-0.19858297526619714,0.12932215529149346,-0.04354548815920764,-0.051199590291722524,0.07951006259949296,0.04454589594616333,0.2202114743588086,-0.07378169284350533,0.02037560217732667,0.08034133873494734,0.0983656084660943,0.2816728484483108,-0.03664900740585035,-0.13746505731706568,0.14578705855530893,0.0527404005442471,0.12179454544085723,0.015217773851060122,0.0385609212387885,0.0918751078308569,0.037055071745108796,1.0,0.16318754216677608,0.2723880312363419,0.26710983703622165,-0.05094224548583018,0.2571174858104828,0.004399446861200477,0.016431437540342632,-0.01467938729390595,-0.04377442589838778,-0.05814889983427103,-0.1879392127924343,0.22371810829455074,0.098091662756645,-0.27624014922241846,0.15682580705078603,0.025737671786317643,0.13714375548798344,0.15083854266258376,0.21616564518357434,-0.2534210916511511,0.4470573845494952,-0.05416740303530417,0.1463639748063244,0.15429051434761845,-0.16537263726462564,0.1426542048876277,0.10521942491354212,0.13962977356019393,0.3304508174082887,0.382901151101298,0.29196571232763124,0.21539161400267556,-0.15508866842110666,0.0011310717536775782,0.18884679831021675,0.09569245770468274,0.007361265395341302,0.3838573415448361,0.20281818155223738,0.1809238256318698,0.2244726623292282,-0.0622991055762745
Cingulate_Post_R,0.44971103451949984,0.4801354085009332,0.3523902182703875,0.3289243656446666,0.6145842728919301,0.5463898605662689,-0.1262255931210188,0.4640155104668757,-0.0007943188018115753,0.16433771079944645,0.504629447814337,0.7356742737501678,-0.1512768581183934,0.44744355077376613,0.0382224123553291,0.5875270207675181,0.6823263822868482,-0.09171921023838206,0.5087444013733171,0.13341888357281012,0.6626958708119786,0.482865892049861,0.09823419517704089,0.6009195491594901,0.01948671479505093,0.47492061636668015,0.07852695538783147,0.6220890154283933,0.38644882613170134,0.5488936285906618,0.25882004383378465,0.5890962962392979,0.3982947982803325,0.5983186882298002,0.3191550418479314,0.6630661947070429,0.4496761922729895,0.6517299513110254,0.6057772995522038,0.40170573181111346,0.4434944330118622,0.24830244752277428,0.4836879966867405,0.28586851273397723,0.5711163088674257,0.5815212810173016,0.5819798212245638,0.5533470464652515,-0.011912011235713787,0.29304837844192066,0.5944738578337342,0.1585822892348573,0.5470198750840249,0.3395733273523624,0.09469779231413074,0.6438723040124384,0.6027577048543988,0.16318754216677608,1.0,0.264718135005483,0.40243457914445324,0.44193959349993495,0.6754849705378849,0.018767537080687933,-0.14570930487026276,0.21102851088640784,0.23020192765058822,-0.08130006516914326,0.3712291424654926,0.04164519650837246,0.3872679092754266,-0.12642202921390167,-0.09852160324924877,0.6521528088552572,0.30526391581769763,0.7188281587857678,0.6729726579087132,0.18592369971620176,0.44037606754273795,0.2545381177326183,0.618779548256495,0.30418076685985174,0.3362797536341112,0.6427149347918159,0.3411094408150934,0.556384205530791,0.10301944531455452,0.3775672011108831,0.5755582981505692,0.43080871905224616,0.2580738404343057,0.17871585085062233,0.27306266915125527,0.317463792429156,-0.12046978073084662,0.3299590106028967,0.8689725543492921,0.8368544566182257,0.23414173851800568,0.3775784681330512
ACC_pre_L,0.24180603168301065,0.6667579178872093,0.4096627749017611,0.21294152263345867,0.03076096397632787,-0.05053766078554342,0.5081444722003566,0.04493962263084001,0.24108993935633233,-0.11850597984591908,-0.103224545269202,0.11231758612750577,-0.34726537226739024,0.06621853200018274,-0.25163601528893553,0.005219982234141016,0.19313828469845473,0.032612454198699056,0.14449169288895486,-0.173856683056825,0.2061518095327321,0.33495091529086224,-0.009660073272892379,0.4164847133426632,0.042243735830014645,0.20688650130747765,0.7344754058927179,0.4266572251567265,0.1744312290406302,0.30319067922776866,0.15493297287050542,0.10953772554686386,-0.046343067390209325,0.09497845221304317,0.09089477867860442,0.2500513045550596,-0.04671613172929983,0.3632927236426512,0.16036500969819434,-0.031175670720916843,0.226803724897631,-0.00773741120061857,0.024475092596240755,-0.20745744295719165,-0.06258471064283218,-0.10994249189784945,0.24456250650606703,0.11193561724595585,-0.20105930232147207,-0.07685257001276478,-0.08172084916960924,0.01976408543681146,0.3945875404747917,-0.04493372903963187,0.4261435278658185,0.2761701948401222,0.04210902028701807,0.2723880312363419,0.264718135005483,1.0,-0.08834778970319661,-0.1652321525888759,0.37771481369066445,0.1854005550768806,-0.06104156786608217,0.6010892174374539,-0.2863787109550209,0.11217849121311055,-0.08798939074028234,0.31619229496335166,0.1498275539378746,-0.10209372908102311,0.04435236992509047,0.3441811534182309,-0.05036358823066527,0.33197182045440243,0.16159960624700026,-0.36482446702361443,0.4995210353631234,-0.014603629478965067,0.3529445064022456,0.08816078701252258,0.003969287296101569,0.034173481611584566,0.4171976547646654,0.11349895203896743,0.3403614273166468,0.4301397099044909,0.55057817151667,0.21392525647897906,-0.19818658859762728,0.32378079213740224,-0.30811111874431124,0.27787221224110914,0.35444610430278206,0.5462832451539167,0.05569094650961442,0.39537021904720115,0.6920319951606463,0.2435520995381911
OFCmed_R,0.03424715387603026,0.03251216866193072,-0.10505721792485039,0.34705983490256287,0.1408542238710137,0.5793945535640246,-0.06245560288444652,0.5945973798640652,-0.04999433378791696,0.5010768534118828,0.16133774360500913,0.2968961410777256,-0.04693712008836078,-0.06197978314219181,0.10125969555837638,0.48305195184310373,0.3820002331733601,0.0492278606232415,0.06595720159432407,0.25848717580893293,0.402037038951001,0.15343259669644801,0.046197363378797554,0.2001509326843613,-0.3647432987491464,0.34383618627815093,-0.19433141425612868,0.28401328245742236,0.11797639661572339,0.4384196532178946,0.2248416789744659,0.4868394066361501,-0.057132021614809764,0.49009100948038004,-0.3232346921581463,0.37767762628292284,0.034548659796707085,0.39779285289864574,0.13076554411922495,0.2567677856131221,0.31499088546344034,0.31683881107915557,0.3841291526077919,0.33069330492618804,0.4211818947228836,0.34048883147645653,0.26572980251124995,0.5431551677201282,0.06907380575992182,-0.16210233807479657,0.39313924608792633,-0.1075354824253036,0.2469322665901294,0.173708099280611,-0.04454144819122829,0.2249424676816442,0.26966770315064464,0.26710983703622165,0.40243457914445324,-0.08834778970319661,1.0,0.08765395225420783,0.34869576886331555,-0.11208016192776574,-0.22830258106336704,-0.26557548682936716,0.16827337110693114,-0.2872833457738514,-0.05991237780278877,0.20875444431956205,0.437517007646818,-0.38001311932789894,-0.08504773812432492,0.15717316876341575,0.4416370760599258,0.29519383010665273,0.5441198416299345,0.21974266640795917,0.32212097794872524,-0.17196392141599282,0.231662828833848,0.4679230549151298,-0.05563744095714459,0.34134768920151587,0.09344212158727921,0.33011517686044933,0.10278996199636875,0.27545497118118517,0.3319321732340146,0.3977768875317116,0.15062845106718403,-0.019893345998523264,0.2172533257946393,0.06737316051986321,-0.3930632124548143,0.4006360171069256,0.420690731162701,0.23400544385356062,0.07248568866700696,-0.03465285393546385
Cuneus_L,0.5791396125835198,-0.023439061959077422,0.39933845160950837,0.004219695142093918,0.7724585929318543,0.31677079592925683,-0.38106874711558875,0.10082770913687554,-0.08688526514666306,-0.13813387388089016,0.815863247490676,0.5473761784219263,0.08678632800051826,0.6803387776758811,0.2071684544875307,0.4659765819582465,0.5648409917000319,-0.40333662813935806,0.37921106613388256,-0.04065336834036871,0.39213406838021775,0.530778021396934,-0.3460935793122382,0.21193597354002133,0.22060348698793353,0.02643084170016919,-0.15345022697899316,0.12043383300652004,0.6044196190082759,0.12921664715899767,-0.06939793483775006,0.15847388733216974,0.7290945673918706,0.18714282923664907,0.5073653330928496,0.27120570888657897,0.6733482572930469,0.3007006547575186,0.5105215518608719,0.06140023854045014,0.36517353985370704,0.051997318303945536,0.259148755167544,0.42335531446768143,0.14847878490727698,0.4449418178832934,0.4669985759443488,0.3192090270394607,0.22851880501252406,0.5728757659111209,0.45520823095899265,0.040405189618132734,0.20995089425285773,0.7083259163282265,0.2740235728124605,0.4700650913031545,0.7965252343159682,-0.05094224548583018,0.44193959349993495,-0.1652321525888759,0.08765395225420783,1.0,0.14205980892293482,0.16538171717542186,0.4542387587058591,0.303386778267633,0.4384149652874118,0.022672651228877197,0.7891837939787488,-0.17790253577735224,0.1581065579356087,0.3628693866181613,-0.08967668209884377,0.449672385976901,-0.1475502616113784,0.37021607651736405,0.2892950877327924,0.4103892248627223,-0.13002114719807897,0.6362715843591619,0.33676378029671494,0.04076083421704816,0.686632779321003,0.48433269263421436,0.32540913360859114,0.2820612235039719,0.09358716347950626,-0.12040134308458629,-0.05733363101782031,0.3078388537049368,0.6720703035832664,0.30906875996961464,0.41331994695276136,0.5025854821967067,-0.3057857884368538,0.0971252318333948,0.573938637137502,0.37769193877598234,-0.3300028549581075,0.6393930903032453
Caudate_L,0.45671812613715657,0.6404690425211824,0.3017623573435122,0.2650367879155023,0.43410870648547506,0.424232639675538,0.0825760538258486,0.40281868738793253,0.08900085808779626,0.1401421637001532,0.31409194593205403,0.3677964675453548,-0.41743206580427267,0.3246096899669167,-0.05694452395377832,0.2881287357613812,0.4617984534773181,-0.10451974151786772,0.4808374287555895,0.1302365830988519,0.5303570646709937,0.3410375279585464,-0.05820065275331481,0.4813202724716381,-0.12286111897935117,0.3919127199034406,0.2793337890886804,0.69037897401813,0.32295804555994323,0.44588612043189974,0.282485186991007,0.5025906114150889,0.2181114287178802,0.34483276990706496,0.275523103409031,0.426094131643002,0.10561764411691206,0.4750760943235358,0.27386834268687565,0.4414017915448063,0.1933736148306471,0.0565699736358631,0.42893697081748566,-0.038692543588168024,0.6425737635843699,0.3701298775800245,0.49074910541010297,0.500139188853546,-0.07139237959106408,0.14164109866359012,0.4784795981054269,0.04160381675996141,0.43914641047949476,0.1111028053948093,0.21878585642509954,0.4102530341777735,0.47451826119855806,0.2571174858104828,0.6754849705378849,0.37771481369066445,0.34869576886331555,0.14205980892293482,1.0,-0.08480997503310515,-0.2000424930305245,0.2109139274173652,0.03568608803605696,-0.3047904164153089,0.15009501319557766,0.08642208553768507,0.44092648146074526,-0.2762568028833485,-0.04564722583634295,0.5024595242944737,0.055938576873128705,0.5209269813829976,0.620962653092609,-0.12585179429066806,0.4655534046283203,0.05859848384715564,0.44661765136278186,0.4625110375469405,0.19065786890951952,0.596080160001423,0.27562892254437305,0.6921476155174465,0.25656395021675665,0.3713698988073252,0.5607294470423704,0.42552239704889233,0.07271546572195875,0.08740243347133585,0.05209229321978834,0.2824415309983579,-0.029236575161148855,0.4299792692626851,0.45553899975096546,0.7044448822945988,0.6190936327926232,0.27249572052668164
Temporal_Pole_Mid_L,0.0513190366104819,0.2634477052245043,0.16310497552686473,-0.08739777528518067,0.11953632268607124,-0.14236142723621162,0.11162442517734351,-0.14697042446013675,-0.015285813163326613,-0.1809493597023651,0.20263959865093462,0.14350550669543152,0.11087517105752176,0.16296529618585967,0.3644069318644541,0.0014344259306697299,0.22161629937472635,-0.29224375239100003,0.03446734614396603,-0.20022991042989213,-0.1330246410614207,0.1517287454829029,-0.2889925983972775,0.18807046143888317,0.15523178265110912,-0.1892692059446777,0.13780016678119186,0.0560895406785881,0.06607911843108383,0.024973419370605827,-0.1770122213346913,-0.22144054155991078,0.3205238210868748,0.007851602845380846,0.09050882005660772,0.09270577984069564,0.32956412865280543,-0.06545435930986239,0.24208425638809095,-0.1616139755500669,0.07234600778567092,-0.014028005189943236,-0.24819653868894861,0.13438403284231085,-0.011209774673238271,-0.014399302462108809,-0.03120822971468177,-0.1497993500383149,0.3890933509022728,0.28850547344938643,-0.26051461383201613,0.14577032364269765,0.1935694112611338,0.08900696914399947,-0.07680814585311674,0.28383630022567297,0.16578287596810287,0.004399446861200477,0.018767537080687933,0.1854005550768806,-0.11208016192776574,0.16538171717542186,-0.08480997503310515,1.0,0.1854927988672535,0.204667614976079,0.35894402663996056,0.46595749330128056,0.3342866396450685,0.21689751099309165,0.09092439150960029,0.2400807871468379,0.16262594579406364,0.2540801655083032,-0.20963259970566359,0.1893805647438895,-0.1244331214680105,0.16021680603043173,0.2168247918136675,0.29150195163833603,0.22290338626989206,-0.27693082516991957,0.2522107865888971,-0.20944549374711377,-0.064212312705352,-0.22995446934508768,0.20166966707947065,0.3666404318607827,-0.07034024780977256,-0.09003663235525,0.3447794750845716,0.1178012155202875,-0.24923110837410617,-0.009538875548728513,-0.04256462155434999,0.15470037203938425,0.006388818262002576,0.012276089736295261,0.12080168711886814,0.05480215371030194
Temporal_Inf_R,0.10961053138484682,0.003888848148884792,0.3444889748613531,-0.3123103749573901,0.25203116109821405,-0.3093412918270263,0.025187497903727197,-0.37411748015557145,-0.04515154107130574,-0.4446673299913219,0.2413188799431556,0.07825340495735793,0.09447327364008143,0.49172866751846644,0.03655745189129348,-0.04348745234860692,0.1124070616141514,-0.2483789470289817,0.1893391289430043,-0.15944040166600884,-0.11307905702347519,0.16975009546175165,-0.24552696572681937,0.03767041426593097,0.38140527202062063,-0.22510656771001347,0.0607050361681865,0.007150263844468516,0.15872097794625933,-0.07709482879581304,-0.2662349666746434,-0.2700860166890169,0.41787828227914203,-0.4145869099157404,0.336881550090647,-0.09981943609138953,0.317747378252557,-0.17589137008580022,0.18025625300389825,-0.020419216524417264,-0.0738946362011184,-0.18417579019275626,-0.15585714308405266,-0.08105514609747451,-0.17064808972559575,-0.10999752147865091,-0.08748307853060788,-0.20656268089742877,0.14629157080991861,0.3959613189407846,-0.006133316770409962,0.23527544764951744,-0.0017272335343892862,0.3072319374676924,0.4199779631869617,0.19024823946200559,0.16673807139297592,0.016431437540342632,-0.14570930487026276,-0.06104156786608217,-0.22830258106336704,0.4542387587058591,-0.2000424930305245,0.1854927988672535,1.0,0.3248032427158317,0.08424638664277782,0.027565895932054354,0.41764301236892537,-0.07067695814327371,-0.1339419824998972,0.29944902324963263,0.13167209140712147,0.19780508641563024,-0.4483452291944151,0.02036060295111184,-0.16474189627923885,-0.10121553673087663,-0.37395937887132463,0.37977111926737955,0.10787224722276721,-0.2347516357013073,0.5355502655102987,-0.0014741946507652538,0.060041025069216034,-0.10736616493047098,0.28880404603688725,-0.3863122785102202,-0.1963342908626193,-0.07665347661174723,0.1872726776964631,0.3050828092537918,0.06338955043644115,0.14803042763803678,0.17392504404443976,-0.056218541838610074,-0.07344766541573663,-0.12977040876007342,-0.18708393498320705,0.20669930072316184
OFCpost_L,0.44764579043272856,0.518986346905246,0.7950426918073509,0.12464048105027183,0.3724780810171201,-0.07631139145074445,0.42077722510006016,-0.11988744223725879,0.06914141356029539,-0.262370098618044,0.2870864155155591,0.2881117608562685,-0.04663093062598234,0.37293191327099123,-0.15861109809373156,0.11616114424877168,0.40284392974423633,-0.19649024077878302,0.4750045614254526,-0.10966384354552185,0.31970171386296553,0.7061847219018095,-0.256145742294139,0.4699972247353684,0.2962337545204715,0.075985873367188,0.6826187368850831,0.43126624979223704,0.5827854749592957,0.26738997318945734,-0.06233101601963539,0.06800454296300384,0.34959545626806493,-0.06755583594111197,0.3738049947205937,0.2757519248799555,0.39317371280922425,0.4492053309643503,0.4769663728033534,0.11716580252406454,0.4192416045987465,-0.08066276806896153,-0.04201400943586429,-0.008295259913795407,-0.006382697922130167,0.03791520974356025,0.43912716955478465,0.045514056507520245,-0.025411773998737907,0.23366669715901836,0.08260890422420387,-0.009218691619311735,0.4457464892629587,0.3421422893273492,0.635636411839419,0.5059992364340157,0.3828244215924651,-0.01467938729390595,0.21102851088640784,0.6010892174374539,-0.26557548682936716,0.303386778267633,0.2109139274173652,0.204667614976079,0.3248032427158317,1.0,-0.14497825235775594,0.104383333615279,0.4016694634799314,0.07159610227985648,0.21661644074110079,0.3711743480634872,0.0178357568550359,0.5952395126068154,-0.2869557975519595,0.4255614242535156,0.1356907109472699,-0.15280799678634566,-0.007712206511391846,0.4407711220156872,0.4951564109172203,0.06450534265147878,0.5544689489790873,0.15281838457639565,0.6635669932438211,0.15428097281492575,0.47785708577251224,0.12203653938263925,0.35402971585973586,0.3484856347483616,0.13812742976067222,0.6311443189217834,-0.19285650206215993,0.6245824275755466,0.28160212303300075,0.4257461056620076,0.061021901314148294,0.36161289667075514,0.4526228839979926,0.6269143117654331
