,Thal_VPL_R,Raphe_M,Cerebellum_7b_L,Vermis_7,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Frontal_Sup_Medial_R,Vermis_6,Cerebellum_10_R,Angular_R,Calcarine_R,Pallidum_L,Thal_PuA_L,OFCmed_L,Rectus_L,Thal_VA_R,Paracentral_Lobule_L,Occipital_Inf_R,OFCant_L,Thal_PuI_L,Parietal_Sup_R,Pallidum_R,N_Acc_L,Thal_VL_L,Cerebellum_8_L,Frontal_Inf_Orb_2_L,Parietal_Inf_L,Hippocampus_L,Frontal_Inf_Tri_L,Cerebellum_10_L,Parietal_Sup_L,Thal_LGN_L,Cerebellum_6_R,Thal_VA_L,Heschl_L,Temporal_Inf_L,Frontal_Mid_2_L,Thal_IL_R,Red_N_R,OFClat_L,Temporal_Pole_Sup_R,Occipital_Mid_R,Thal_PuA_R,Thal_PuL_R,Precuneus_R,ACC_sub_R,Vermis_4_5,Olfactory_R,Lingual_R,Rectus_R,Thal_MDm_L,Thal_MDm_R,Cuneus_L,Amygdala_L,Insula_L,Putamen_R,Cingulate_Mid_L,Frontal_Inf_Tri_R,Heschl_R,ACC_pre_R,Precentral_L,Vermis_9,Occipital_Sup_R,Cerebellum_8_R,Cerebellum_6_L
Thal_PuA_R,0.43651975261213727,0.3940827286783601,0.06166365336043385,-0.3721282529953958,0.7111002131863599,0.2365920426688818,0.2289051697193273,-0.29249456035717386,0.08885682016990751,0.33519599454156207,0.6101857105154256,0.3457700870196107,0.786293335839657,0.34315074199384643,-0.1366720622004828,0.1399729649934154,0.32691777029331265,0.37300518192865856,-0.13624321465738193,0.42820409599892767,-0.01501768317429305,0.22206512464639966,0.23382211947889187,0.37760052501142644,0.07699022779666595,0.3206704427887839,0.5199306976750118,0.466149169627262,0.2413667728438227,0.045695197525964876,0.1130144181229361,0.5430786721092011,0.11293839805744656,0.4808520897707275,0.08250514038374586,0.5570282807290018,0.43951759790164485,0.42149594662201645,0.2680079259504038,0.453522384082339,0.33756104954313476,0.22054842588571447,1.0,0.13281115766132973,0.32122709961035356,0.030694296871800798,0.628913449271301,0.1604862986384883,0.58935886693847,-0.00018328351547353084,0.4171341470015008,0.214549480324545,0.5791396125835198,-0.0867257904356455,0.4797021434308102,0.47925501881039634,0.5235535063165299,0.2051304051930748,0.23936822158856513,0.13080072092651518,0.26886166347969076,0.11513924958930608,0.42350961273984494,0.24200320616373802,0.46217507459548224
Thal_PuL_R,0.5279320207155929,0.42987761112129685,0.08025203084811466,0.023183045903001843,0.32215971637360785,0.37264265014060194,0.22236950440823153,-0.000731498393547293,0.16729801264950453,0.244075126827025,0.2811542981383519,0.34824768515966487,0.1467049067156731,0.030442724423242546,0.17389909103213635,0.30472650389335315,0.4722966993609368,0.1619539490838635,0.10559100705540929,0.1466724399926458,0.17619263873519855,0.4539877638874529,0.16372545807152666,0.5632075131185396,0.04474518325332939,0.32479298590399225,0.3478797849782991,0.2967352905951423,0.6731120926164793,-0.051199590291722524,0.25654044141855714,0.24213789458965393,0.17301668044821147,0.3547178531200441,0.42266419205491046,0.18806448714208618,0.5090570728886424,0.47358042209780493,0.46888360146899494,0.19194218449971545,0.2373024832737902,0.06110832920013664,0.13281115766132973,1.0,0.4110286699913453,-0.09482817386513834,0.23823475737337044,0.18084831779435168,0.2562136213958624,-0.3292896571164952,0.6123138685258203,-0.03358747815117948,0.06140023854045014,-0.09959137053655238,0.4232690175222671,0.2871922063882952,0.36790502180224577,0.5281250239291737,0.5139701257877427,0.31799882341241753,0.4847200708483338,0.16705258401685152,0.18460791940465412,0.22659932099989596,0.08678943200346724
Precuneus_R,0.5299466727428628,0.44962548925991747,0.43310370468842235,0.013254743052022266,0.5979857608769945,0.5174011811294085,0.2212936363133419,-0.08332340894826838,0.39454469171390594,0.7975308320962791,0.6745059014962442,0.1712116093680587,0.35863664893335645,0.12436945945562901,0.09452538710335351,0.25639921231996093,0.8131705903016025,0.4768098274506967,-0.17603560599289897,0.156502258775751,0.7952491881917615,0.38808782617592624,0.21672459047244566,0.3623808918034236,0.46088174198439774,0.24654841760424892,0.8845098015893271,0.3098574848247052,0.6425410459945733,0.04031782402028945,0.8806268752663784,0.3028927873671828,0.46513038869636103,0.5089800262524135,0.48921114072586025,0.5732333182433784,0.7695215509981921,0.320160923467115,0.17072637322724063,0.4533821725319641,0.445204741573956,0.4268740104848081,0.32122709961035356,0.4110286699913453,1.0,-0.020231654840528544,0.47051293316047116,0.07821975305561851,0.5939054404530354,-0.0287757233719609,0.5317696737455944,0.2123313335567854,0.5473761784219263,0.012015662681691582,0.5477021346736721,0.49157417589753316,0.7462726089795849,0.6319342656867294,0.6158240683925548,0.026275403412341504,0.7805996231763304,0.23258762750865236,0.6381039156025546,0.6137964493232708,0.4137001316087875
ACC_sub_R,0.15788010248148374,-0.15105728226364626,-0.07398454560630763,0.10230868219690745,0.03274761001667822,0.15504126924790043,0.19748602179923114,0.046133663794930904,-0.23204388005268872,-0.1885240050962129,-0.06044299746702974,-0.11336943090030366,-0.010296890647373992,0.12029460203698307,-0.1724363800240196,0.2866236233863634,0.18361492813984534,-0.05271924787364968,0.19027384839330075,-0.007032299513470863,-0.1316738488810769,0.15760315752904758,-0.011802684839428727,0.18883116103242373,-0.020306630525522965,0.08970451072278272,0.015045426624238698,0.11150056188204926,0.15532360361867995,0.2487355628092762,-0.032453283068979995,0.08485215777713447,-0.01749727468231252,0.012098581708984976,0.09037900079889903,-0.04305020381723163,0.15061484574952944,0.24097619990117589,0.17366981249331606,-0.020554692616831963,0.06095042251553243,-0.17562524407560615,0.030694296871800798,-0.09482817386513834,-0.020231654840528544,1.0,-0.03918965206071608,0.2136644693009857,0.009558580719098759,-0.08975669031736216,0.154646743577042,0.15487657978897912,-0.06608406830134264,-0.15432539157119837,-0.01714636397454978,0.15307355358345423,0.05084286291186706,0.16323734555013109,0.1366950407770319,0.24604702311489507,0.14555139200191092,0.18194948917169104,-0.11933855193609895,-0.08075211110800506,-0.004481295891852195
Vermis_4_5,0.2927765183654235,0.6584653144558604,-0.1264906244710273,-0.786825666220763,0.8525744597603756,0.08013345300051795,0.18023840859644027,-0.5980620204142604,-0.049144769521635316,0.6671177421237869,0.742415581165276,0.2386174571654412,0.6512939404636482,0.32414161421549853,-0.08024185326074183,-0.0762475845181216,0.41304510872095623,0.36336943058625154,-0.18585298206466241,0.10515689586205863,0.16526968689783864,0.2042853862714845,0.21566698201829718,0.33901216221585195,-0.17250038050988312,0.3085754046053294,0.5402336071835422,0.024273498236278664,0.3238614646648509,-0.08685073324767681,0.2554103360782139,0.26377671046609424,0.4413256121559745,0.31788597651820333,-0.15177978624015992,0.6517788492910268,0.38172565013829873,0.4662106060882388,0.13981059254964917,0.2863507487245951,0.38936945050173266,0.6551924658014294,0.628913449271301,0.23823475737337044,0.47051293316047116,-0.03918965206071608,1.0,0.006973547561901329,0.887708696372848,-0.0798299780480808,0.2760301542346368,-0.07045531588175434,0.7825839391266094,-0.06984404345860976,0.564812630576144,0.27906748834259565,0.36778838409423587,0.11012051447686144,0.12342557956689706,0.07593770104104898,0.3112623548744999,-0.06617526497386265,0.8624176480938456,0.26367127473219454,0.7609553799297122
Olfactory_R,0.34972337976185625,0.04552135643676432,-0.040089645894605765,0.13035238765693935,0.15715548659385745,0.380404010690064,0.40073071681953376,0.06961541158639709,-0.023673262862971608,-0.09990896195115721,0.0723140520186237,0.3910679866787001,0.28755616943375123,0.5480227060295638,-0.023272455047608363,0.22357577163711354,0.3650827866893985,0.056479894922401956,0.46431984568320367,0.056826542574901634,-0.18488580149260267,0.5272128490691126,0.34266319680312357,0.42808584641011604,0.09211306021338633,0.4103547795099134,0.06728887440770567,0.42796331610215477,0.40075734026847304,0.223837278963384,-0.07688990358061995,0.3629900479791962,-0.111126731744596,0.10549097498732819,0.1899996364992994,0.12272239888197434,0.40162813038158035,0.22464404378236533,0.3603492671898759,0.2797453576680318,0.39554873995574785,-0.24036782953883185,0.1604862986384883,0.18084831779435168,0.07821975305561851,0.2136644693009857,0.006973547561901329,1.0,0.01796184772414046,-0.14359512685486514,0.3712037787319482,0.1920726857358378,0.012574541215930334,-0.18659266141382566,0.3565923716220844,0.34703198154838333,0.19482651470598625,0.4238610558816564,0.3519150953522577,0.4093250769742483,0.3505715794371527,0.1370636151993164,-0.09452767880315187,0.08247301840643305,-0.17213877292900925
Lingual_R,0.459959695482566,0.6553008838473972,0.04573498910181879,-0.592730705687618,0.9025327661431757,-0.03199561816022783,-0.02980713977515614,-0.5093367092765917,-0.08367362489394899,0.6436513204521342,0.8420244898821131,0.09471358537549938,0.5814827541757005,0.17496833837031972,0.021290467011510782,0.09571245040137485,0.43651228936799447,0.4228642427318965,-0.4150315071248376,0.2208448739858223,0.3316524495106692,0.3320528844311683,0.13276483078332496,0.4946968558339669,-0.002847875569661157,0.07432964939660255,0.7009404205488429,0.18209611820334,0.29458368210287494,-0.04119007680833066,0.4506456860421186,0.27830757476001255,0.651540387347307,0.545366324189014,-0.0011703290842764742,0.7054237210087219,0.44341036479936674,0.4880650764904387,0.2028363224246572,0.3591260851532881,0.3164628113026449,0.587584726942403,0.58935886693847,0.2562136213958624,0.5939054404530354,0.009558580719098759,0.887708696372848,0.01796184772414046,1.0,-0.09629664302870163,0.37863700751320667,-0.002191601888653741,0.815863247490676,-0.05975599272570629,0.4223814283567363,0.21764382811565258,0.5887209626129197,0.08753026651926923,0.20683286159668687,-0.10435555602831392,0.30190233590934135,0.06100957067666186,0.8069230737638279,0.4867064542698944,0.674158133503727
Rectus_R,-0.2777783041733796,-0.13337966993781097,0.22275589866565026,-0.04649763858359712,-0.0873876491053074,-0.09086366185275258,-0.012780229337027564,-0.023771454913288678,-0.010079485921193124,0.08788962316523333,-0.03857173675887778,0.0332723846513682,0.07355883941257192,-0.23430054604229328,0.45204152054398355,-0.13791326040638985,-0.00811358259922921,-0.16282101812296704,0.02925270426532683,-0.056358835041909465,0.03751764559716329,-0.08797279315578546,0.04626210032746702,-0.17822105236681246,0.07976622957081901,0.021583375770946656,-0.056686074478039354,-0.025855506076351217,-0.2001766319881704,-0.05814889983427103,-0.009469987696216872,-0.09596326387886779,-0.008310220381360258,0.06964761283928032,-0.04252889110171506,-0.013118176129874775,-0.10870711732506602,-0.5154704751582385,-0.5399373674770254,0.03071062963493319,-0.07761090544278697,0.010236459306217595,-0.00018328351547353084,-0.3292896571164952,-0.0287757233719609,-0.08975669031736216,-0.0798299780480808,-0.14359512685486514,-0.09629664302870163,1.0,-0.3284059146708777,0.3353047839087272,0.022672651228877197,0.1559234986067636,0.0814548936014237,0.026064439461557044,-0.12089208133524468,-0.1632898953605215,-0.04147648918032524,-0.15608816630557584,0.01778074645637374,-0.007254443888165006,-0.016934967005206924,-0.02146048382352499,-0.09218726022577399
Thal_MDm_L,0.8074682935072295,0.23539528400802484,0.14216401967028297,0.1419072093835264,0.5030743508666391,0.5301019564181285,0.38237195881295516,0.056427009098629875,0.21150981348085926,0.24374520435323851,0.45139463758133297,0.43800642098675685,0.4335872287290486,0.21988491765715662,0.0061027922005074085,0.513034215141747,0.6234304159930767,0.3169396714478384,0.11631485298004655,0.3870737165140993,0.19230085280426198,0.6818058455721737,0.19835073963186983,0.7239374665237319,0.2637312338199693,0.37791251888983796,0.5814242043995369,0.6236075719970823,0.6831006486828217,0.07429695180794338,0.35102182738029075,0.5594097598893218,0.0927749721108328,0.5493037513261554,0.520113363738978,0.31892936596263954,0.7368105371537379,0.6528202519584362,0.6149097150602847,0.45452750802022013,0.3950518162257198,-0.05260506682461962,0.4171341470015008,0.6123138685258203,0.5317696737455944,0.154646743577042,0.2760301542346368,0.3712037787319482,0.37863700751320667,-0.3284059146708777,1.0,0.23341076096535027,0.2284426155897228,-0.14249478665980875,0.5130183716656862,0.5812015950220839,0.6335799508408274,0.6444069941347111,0.6022062750705922,0.37076305941620574,0.5846274294582863,0.24391108863827463,0.19194536517251326,0.33846407831953984,0.12427005271571205
Thal_MDm_R,0.35811625485622,-0.04495466433245264,0.2909082863691874,0.2142199626841876,0.17253713473101556,0.3282029737946326,0.32429892201523786,0.041387379795208436,-0.0979816160208808,0.016617561672322242,0.07127435651131579,0.10345277283090619,0.06285089936499239,-0.15672946175988983,-0.06471958297253036,0.5918601457730347,0.3441347564719999,0.21071972052090643,0.04179335660739829,0.21469829171184332,0.1274445667593312,0.4277794809077262,0.3825266016978374,0.32131675088582645,0.3151964003753162,0.24215637203589735,0.2388308185217483,0.5209188264847808,0.3170393358663238,0.382901151101298,0.172073124509825,0.34999776786512976,0.052288471392496406,0.33719908675581095,0.38660281949671865,0.052641080012539684,0.4269191925841239,0.00043677284840536954,0.0980029671518379,0.3549237348287219,-0.07246342546625788,-0.14232121033721137,0.214549480324545,-0.03358747815117948,0.2123313335567854,0.15487657978897912,-0.07045531588175434,0.1920726857358378,-0.002191601888653741,0.3353047839087272,0.23341076096535027,1.0,-0.12040134308458629,-0.18125169421243012,0.14573976830839044,0.3507913120772352,0.3259375794540856,0.36604346853094044,0.40706915542544186,0.4105521753078063,0.3597016315812279,0.3625099947201272,-0.14225150031583264,0.09989714057811439,-0.1266055022441467
Cuneus_L,0.2892950877327924,0.4964561111351142,0.08474573287214142,-0.5036680160800889,0.7965252343159682,-0.06664152096909097,-0.11078657199112453,-0.40333662813935806,0.06408907409516078,0.6733482572930469,0.7710244572722249,0.10457600154919568,0.6393930903032453,0.2740235728124605,0.08678632800051826,-0.08623149399510953,0.33676378029671494,0.40468411532635606,-0.38106874711558875,0.259148755167544,0.33514478463483527,0.1581065579356087,0.09358716347950626,0.2556302963760353,0.051997318303945536,0.05968602141100148,0.6410938627175604,0.1327685382228547,0.12043383300652004,-0.05094224548583018,0.3904175749112469,0.3078388537049368,0.4384149652874118,0.4449418178832934,-0.05036329542071949,0.7083259163282265,0.3298856929456718,0.2820612235039719,0.04076083421704816,0.36517353985370704,0.30906875996961464,0.5728757659111209,0.5791396125835198,0.06140023854045014,0.5473761784219263,-0.06608406830134264,0.7825839391266094,0.012574541215930334,0.815863247490676,0.022672651228877197,0.2284426155897228,-0.12040134308458629,1.0,0.07345232417255504,0.39933845160950837,0.14004559079930015,0.5502036036437827,-0.006819588861806585,0.12921664715899767,-0.3300028549581075,0.21193597354002133,-0.06939793483775006,0.7891837939787488,0.42335531446768143,0.6803387776758811
Amygdala_L,-0.1492701842468503,-0.01851989255592331,0.1415268648514078,0.086338870386843,-0.10528843931291229,-0.13089711313509636,-0.19096584958866802,0.038562085869594455,0.1843347313704627,0.10129539941509395,-0.03247110757924702,0.02573970894170304,-0.047414582910888736,-0.024967348718286597,0.2424347137742759,-0.2603632587638895,-0.06424789881944835,0.011247324754014305,-0.02609383057369593,0.07579056174364915,0.12553404545630759,-0.20736119560080182,0.04195291917381654,-0.18204703570334832,0.054427135741438544,-0.06462115095035778,0.0314096662995881,-0.11864552652764204,-0.17569403643646803,-0.07296942280805149,0.07085534824197649,-0.016946234762461085,-0.11279728242591999,0.03124854492877994,-0.06809890582771513,0.05022474622623973,-0.15052283098117117,-0.27140655095088784,-0.2655930399029228,0.0774448618237338,-0.0031010897735447534,0.06894356266805615,-0.0867257904356455,-0.09959137053655238,0.012015662681691582,-0.15432539157119837,-0.06984404345860976,-0.18659266141382566,-0.05975599272570629,0.1559234986067636,-0.14249478665980875,-0.18125169421243012,0.07345232417255504,1.0,0.01679857537385048,-0.15109606697480593,-0.040683512420438564,-0.1465375305920458,-0.12847335661527076,-0.327677476813764,-0.10608737904678829,-0.19599212808506344,0.03177825550858678,-0.001452224959161271,0.1107391988435989
Insula_L,0.3952476385252372,0.5185648669986889,0.09518525024238465,-0.26945112697120543,0.4937503373010261,0.6165422517167295,0.5990311132595986,-0.18002546930191937,0.29448286258833334,0.5655131174532504,0.4665998901406897,0.7392819751646679,0.620900056233756,0.47657473088252394,0.21575233824991055,-0.09405449881473575,0.7148645359928351,0.253755341800373,0.3004864463319811,-0.022656232462618903,0.18556225555081896,0.47419914582809286,0.49445205029081246,0.3882957850195938,0.10233086855033505,0.7483667319319495,0.4993918975313519,0.25578614442421627,0.646161245932627,0.007079460632612964,0.28986065861669247,0.3968928283336368,0.056448274618471614,0.2846365204112924,0.2308631576826277,0.48683883113999543,0.6322377352019367,0.27371458066265736,0.18471554427912848,0.45253788223050084,0.7015037119128443,0.26716893320941504,0.4797021434308102,0.4232690175222671,0.5477021346736721,-0.01714636397454978,0.564812630576144,0.3565923716220844,0.4223814283567363,0.0814548936014237,0.5130183716656862,0.14573976830839044,0.39933845160950837,0.01679857537385048,1.0,0.7697837912340517,0.3664620689365404,0.5979315817768963,0.5146582771531845,0.37497528539637603,0.6874112839412381,0.044539391353585714,0.5090813803063982,0.22673384193568388,0.3324925991868097
Putamen_R,0.431815043481602,0.293621500017008,0.2559813084600147,0.03815390846358883,0.32360276216477907,0.7611237171465282,0.6187097806999777,0.08054163730187411,0.3726811265210303,0.33894265257748385,0.3599384424880328,0.6243090024046636,0.5225621968082771,0.3751461459845829,-0.024941163491632563,0.1365545070498938,0.6681051626754948,0.16908182907482014,0.30246153641216816,-0.010786523247649962,0.16936354633818088,0.5021329676655975,0.30080846139541867,0.3675284532871616,0.27156864747030973,0.6469121167720606,0.48055739500585193,0.4540763970987652,0.5764499346160992,0.03264845747287273,0.3133511961254651,0.40838214930771577,-0.07880202405582835,0.24835656067381667,0.40416366924941005,0.34176408696971394,0.6396926928844534,0.31015514070843736,0.29423239526357925,0.48658627963793455,0.6559934427138184,-0.017033824683683127,0.47925501881039634,0.2871922063882952,0.49157417589753316,0.15307355358345423,0.27906748834259565,0.34703198154838333,0.21764382811565258,0.026064439461557044,0.5812015950220839,0.3507913120772352,0.14004559079930015,-0.15109606697480593,0.7697837912340517,1.0,0.41775968955340637,0.6685760267373348,0.5195219537234959,0.4624905665433419,0.6720049089515275,0.2816054103968151,0.2298125111495555,0.2654161740782553,0.07234618373703708
Cingulate_Mid_L,0.7095740441905282,0.38071124047914423,0.3718780197283288,0.13159736414669854,0.6895504176230206,0.33812653643187496,0.06384534722650022,-0.015944029896226154,0.20540105358254182,0.44542573656061185,0.6645632897292192,0.17176974515688417,0.46133413032612913,0.1735873632367112,-0.020621566276045413,0.4705248184580383,0.6408282306759598,0.5331277131139,-0.3532555051823316,0.5247011753616696,0.5076511557901139,0.5250261576110286,0.21885132773487617,0.5744918582760977,0.4452198043933932,0.16692596898465595,0.8798074024379149,0.6525081780815312,0.5183554852825133,0.2289941630930442,0.6460057769236398,0.5480850006218327,0.339863402617468,0.6901939827283039,0.5784071028621677,0.5779992600840833,0.7530350568795361,0.43304018692766677,0.3520745581459447,0.5373902171099927,0.293097532018117,0.10933765447649202,0.5235535063165299,0.36790502180224577,0.7462726089795849,0.05084286291186706,0.36778838409423587,0.19482651470598625,0.5887209626129197,-0.12089208133524468,0.6335799508408274,0.3259375794540856,0.5502036036437827,-0.040683512420438564,0.3664620689365404,0.41775968955340637,1.0,0.4869336425876553,0.6493178244667108,0.012302761732500153,0.5742877388006135,0.41832622833126476,0.34017173872770556,0.5619938776171428,0.36027062976168317
Frontal_Inf_Tri_R,0.5510366336696969,0.1680344073359583,0.19349507965684723,0.27254169965660746,0.21857969373253108,0.9165674913426035,0.6635600967873807,0.1542092168830329,0.3784178892530189,0.28955410356463396,0.20141782596223878,0.4501173842107815,0.20510949044481205,0.27751333400005346,-0.06283132834327615,0.38121430481737006,0.822078334654848,0.31945433714822696,0.37175646563606773,0.06711299167684671,0.34221170172293425,0.5614715147891575,0.4216125837536775,0.40082391037379167,0.3621205557392849,0.5903253633204523,0.5022042066180293,0.4077706510544749,0.881932215768205,0.21886954538505998,0.4752604318795953,0.3820556154833998,-0.03153922553361134,0.18785268620472437,0.6068443113879161,0.21088019790815543,0.8123393732000952,0.3753018813389793,0.4609198024296807,0.37636966817997675,0.5376352753132994,-0.04042174326702059,0.2051304051930748,0.5281250239291737,0.6319342656867294,0.16323734555013109,0.11012051447686144,0.4238610558816564,0.08753026651926923,-0.1632898953605215,0.6444069941347111,0.36604346853094044,-0.006819588861806585,-0.1465375305920458,0.5979315817768963,0.6685760267373348,0.4869336425876553,1.0,0.7423905318355151,0.5953742272408664,0.8670790465545172,0.33216255907435577,0.11965908529702661,0.21644350885176727,0.057954124828033395
Heschl_R,0.6397246051843319,0.2409870719794966,0.3687370795921507,0.2439283121479356,0.39876714123482526,0.5939302104887139,0.3056628580071274,0.14531353681012646,0.3214685132294451,0.2908162310830269,0.41101815741919223,0.3414942433592991,0.30172723009743957,0.1495539546125952,0.09379647495665999,0.492631560277938,0.7417406274599496,0.33754221026767856,0.12623515202887597,0.2794719116938476,0.2786962887341717,0.5969029635236243,0.2738302891076046,0.48911594303481465,0.37038873266027816,0.43207286562765873,0.5338206154857384,0.623641090358338,0.6973428070963965,0.2523630684943792,0.37327880338419656,0.47809611142300634,0.12897736213242866,0.4263498464955533,0.6998106301267863,0.3284236221904065,0.7749846561574187,0.31107786805227416,0.4399348274714341,0.4626308379469508,0.3784741589431761,-0.18703723501219166,0.23936822158856513,0.5139701257877427,0.6158240683925548,0.1366950407770319,0.12342557956689706,0.3519150953522577,0.20683286159668687,-0.04147648918032524,0.6022062750705922,0.40706915542544186,0.12921664715899767,-0.12847335661527076,0.5146582771531845,0.5195219537234959,0.6493178244667108,0.7423905318355151,1.0,0.3260074330300851,0.7343400609675996,0.4396015669544713,0.06767319587161581,0.4468711252830352,-0.02008423358128009
ACC_pre_R,0.31248855989706037,-0.019102996629542165,-0.2914173286642026,0.007275523251247976,0.03780715702281254,0.6144390482413438,0.8003202505222624,-0.019332523667081724,-0.10834256598413736,-0.12663246786288654,-0.18646803015545405,0.38461038282341636,0.06602130573238137,0.3202297155464551,-0.3055353056205031,0.40793671967779793,0.3695842143155672,0.05017550406763643,0.5990982657682674,-0.02748417477681845,-0.18214964252930607,0.3804489220110201,0.4158090351921435,0.3054078809886702,-0.12594749558975557,0.6740768377634874,-0.01402612384877596,0.19740394359595506,0.6605677422243948,0.2244726623292282,-0.07939646740756735,0.23187850018011283,-0.22598348823824246,-0.11872521241611046,0.21519388644711285,-0.19378506762543557,0.4830645799728438,0.35168864682891776,0.34339862762721696,0.05884428551639971,0.20327676186442592,-0.0766861479384872,0.13080072092651518,0.31799882341241753,0.026275403412341504,0.24604702311489507,0.07593770104104898,0.4093250769742483,-0.10435555602831392,-0.15608816630557584,0.37076305941620574,0.4105521753078063,-0.3300028549581075,-0.327677476813764,0.37497528539637603,0.4624905665433419,0.012302761732500153,0.5953742272408664,0.3260074330300851,1.0,0.4502613774033733,0.11906222516653595,-0.1110993577396291,-0.3075136512312487,-0.009809347331276029
Precentral_L,0.49531994842391963,0.27990584838151933,0.27080917367191726,0.07053444456298996,0.39328016507143143,0.7987321569853871,0.593419386100178,-0.010814322108279286,0.29249669373997056,0.5177041886398307,0.39325333058879625,0.399431032930573,0.35545605402329317,0.2961851006034909,0.045554121829550286,0.30191270784047175,0.9606706531534798,0.29826263294934036,0.2350079487952898,0.03135560023155679,0.4746047583191418,0.5066444359485759,0.3600491780713913,0.36182521043179633,0.3778852733088999,0.584634863193624,0.6462016763914462,0.3646082514604142,0.8549467734996667,0.11278418666559488,0.6045302727247518,0.3174225250880999,0.17465674769238232,0.25689762307825337,0.5581131025520567,0.3515258863065034,0.8516833477464787,0.3236571113216176,0.2596181770735332,0.3476987044589495,0.530815895512026,0.14756136682740928,0.26886166347969076,0.4847200708483338,0.7805996231763304,0.14555139200191092,0.3112623548744999,0.3505715794371527,0.30190233590934135,0.01778074645637374,0.5846274294582863,0.3597016315812279,0.21193597354002133,-0.10608737904678829,0.6874112839412381,0.6720049089515275,0.5742877388006135,0.8670790465545172,0.7343400609675996,0.4502613774033733,1.0,0.31801348610565,0.3481881828354369,0.3289478743337698,0.220214923006712
Vermis_9,0.32492703379427706,0.23067805325788765,0.23099505732444942,0.1845902682729045,0.15001210388641517,0.3220668442838148,-0.012668576944977923,0.20335125109151708,-0.011934753098382026,-0.06705337544550119,0.16303584326680884,-0.014523938907035244,0.022233250516048447,-0.06080348467246471,-0.09584854869746372,0.36633523073023705,0.3168823700637247,0.09291628976598051,-0.19312944265497825,0.15469627676108355,0.10200176118075924,0.2612218589858604,0.05821949835323561,0.30812044921753123,0.23671441573333415,0.08741052678360711,0.3144625278674539,0.4457768446318778,0.2528411712076127,0.4415190535794039,0.20524636291732176,0.15804369672570556,0.001159610484549295,0.2730385198243399,0.5509777564681487,0.16033410049213898,0.31239073830935826,0.2454368188905819,0.2660848259631645,0.13219661759878415,0.086731810307902,-0.251512456739273,0.11513924958930608,0.16705258401685152,0.23258762750865236,0.18194948917169104,-0.06617526497386265,0.1370636151993164,0.06100957067666186,-0.007254443888165006,0.24391108863827463,0.3625099947201272,-0.06939793483775006,-0.19599212808506344,0.044539391353585714,0.2816054103968151,0.41832622833126476,0.33216255907435577,0.4396015669544713,0.11906222516653595,0.31801348610565,1.0,-0.15511786071275566,0.15412168657007397,-0.11667572877266574
Occipital_Sup_R,0.17193205162167366,0.6005496105360421,0.018137141667035964,-0.6452995760129503,0.6967780813042489,0.08571320729685233,0.10870651412104691,-0.5319847449403275,0.09881658206639385,0.8739108489562636,0.689271751781487,0.1346828548358989,0.46963405976505135,0.22616345707041402,0.047540244905531194,-0.15596515435295294,0.42825761591639966,0.3308846838515993,-0.21226126763751071,-0.04483495956409355,0.5049365790424323,0.09682412796871735,0.17165331871987685,0.14128266517200946,-0.016305056311470813,0.17672651513487145,0.6042447902417184,-0.17039988168678066,0.269532857106802,-0.1879392127924343,0.534895167841234,0.1156677201385291,0.5447912948372688,0.2712995879776919,-0.16358850650232276,0.5964235966609627,0.33982469360914586,0.26956824068313884,-0.06139187734185857,0.23190257372794956,0.39462759925672075,0.8165107677047252,0.42350961273984494,0.18460791940465412,0.6381039156025546,-0.11933855193609895,0.8624176480938456,-0.09452767880315187,0.8069230737638279,-0.016934967005206924,0.19194536517251326,-0.14225150031583264,0.7891837939787488,0.03177825550858678,0.5090813803063982,0.2298125111495555,0.34017173872770556,0.11965908529702661,0.06767319587161581,-0.1110993577396291,0.3481881828354369,-0.15511786071275566,1.0,0.3718452597017565,0.7268027823106955
Cerebellum_8_R,0.3571343157654068,0.3488064812196911,0.7329185698285651,0.049968872868306084,0.5048577479609754,0.032986250260545164,-0.2977260432676371,0.0074300200052960196,0.4471446766024601,0.5682598957920426,0.7355667430492967,0.09230915106721746,0.30215877767453714,-0.08315455967024221,0.2237498857960138,0.16625918544338147,0.43220094035735834,0.3092386970723367,-0.3607669560273568,0.06165174345578208,0.507441224610894,0.4178473299325321,-0.12904033290285746,0.247325059319365,0.6406186730781687,-0.23703118458268138,0.5524400197947565,0.35265794907521336,0.13973210698484564,-0.07378169284350533,0.5004655097722699,0.24545958084888386,0.6640356540541706,0.4196935908887552,0.2737593321219465,0.6235754457968891,0.3397585093536895,0.10203363237803427,0.231776776706649,0.5134266542233454,0.3457233161633074,0.04485498902666233,0.24200320616373802,0.22659932099989596,0.6137964493232708,-0.08075211110800506,0.26367127473219454,0.08247301840643305,0.4867064542698944,-0.02146048382352499,0.33846407831953984,0.09989714057811439,0.42335531446768143,-0.001452224959161271,0.22673384193568388,0.2654161740782553,0.5619938776171428,0.21644350885176727,0.4468711252830352,-0.3075136512312487,0.3289478743337698,0.15412168657007397,0.3718452597017565,1.0,-0.041543571778699696
