,ACC_sub_L,Frontal_Sup_Medial_L,ParaHippocampal_R,Thal_PuL_L,Vermis_9,Rolandic_Oper_R,Calcarine_L,OFCant_R,Vermis_8,Vermis_6,Supp_Motor_Area_L,Supp_Motor_Area_R,SN_pc_R,ACC_sup_R,Occipital_Mid_L,Cingulate_Mid_L,Thal_VA_L,Precentral_R,Thal_LP_L,Fusiform_L,Thal_MGN_R,Thal_PuM_L,Angular_R,Frontal_Med_Orb_L,OFCpost_R,Precuneus_R,Vermis_10,OFCmed_L,SN_pr_R,Fusiform_R,Thal_IL_L,Cerebellum_4_5_R,ACC_sup_L,Vermis_7,Cerebellum_10_L,Hippocampus_R,Heschl_R,Thal_VL_L,Frontal_Inf_Orb_2_R,SupraMarginal_R,Temporal_Inf_L,Amygdala_L,ACC_pre_L,Frontal_Inf_Oper_L,Occipital_Sup_L,Caudate_L,Temporal_Pole_Sup_R,Thal_AV_L,Temporal_Pole_Mid_R,Heschl_L,OFCpost_L,Occipital_Inf_L,Raphe_M,Thal_AV_R,Cerebellum_7b_R,Cerebellum_Crus1_R,Frontal_Sup_2_L,Red_N_L,Thal_MDm_L,Cerebellum_6_R,Rolandic_Oper_L,Precuneus_L,Thal_PuA_L,ACC_sub_R,Cerebellum_3_R,Temporal_Sup_R,Thal_PuA_R,Angular_L,SupraMarginal_L,Parietal_Sup_R,Cerebellum_4_5_L,Occipital_Inf_R,Olfactory_L,Frontal_Mid_2_L,Rectus_L,Thal_VPL_R,Cerebellum_7b_L,N_Acc_L,Cerebellum_Crus1_L,Cerebellum_10_R,Temporal_Mid_R,Pallidum_R,Insula_L,Thal_LP_R,Raphe_D,Thal_MDl_R,Calcarine_R,Thal_PuM_R,Frontal_Sup_2_R,Insula_R,Cuneus_L,Temporal_Sup_L,Temporal_Pole_Mid_L,Thal_IL_R,Postcentral_L,Thal_VPL_L,Cerebellum_8_R,Parietal_Sup_L,Caudate_R,Cerebellum_3_L,Cerebellum_Crus2_R,Precentral_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Thal_MGN_L,Temporal_Inf_R,Frontal_Inf_Tri_R,Amygdala_R,Cerebellum_6_L,Postcentral_R,Frontal_Sup_Medial_R,Paracentral_Lobule_L,ACC_pre_R,Cingulate_Post_R,Hippocampus_L
Vermis_10,-0.14551771319058765,-0.10670073625030406,0.06841616111652774,-0.07380870336974085,-0.08745032204702326,0.16799921701527432,0.2178282020537425,-0.2431139804283397,0.158042622727643,0.06193243691251528,0.06291836237640222,0.10531596626227493,0.021632036028157234,0.10196316720903915,0.13781540495923017,0.18077156891207988,0.0861807847152306,0.0486090636800923,-0.0330727058883642,0.0707988764048852,0.1507663285467226,0.05809518498973184,0.17359354633886764,-0.17362071077351032,-0.09153828151099946,0.14296259697688854,1.0,0.17958197320468403,0.06621782356107281,0.06788976739400442,0.1604970904113876,0.022654206799513764,0.03933476241766245,0.1585786188984245,-0.07194119487159102,0.16497895878705884,0.11529651041010021,-0.03471490804372562,0.05827660981067289,0.2038938948141322,0.2241971427583891,0.26373121014775036,0.008893728442364513,0.10875877533363357,0.1440315719144547,-0.057102805891372274,0.3276543885657395,0.05829519786834051,0.014455656396327532,-0.03125939008389667,0.16793656808418575,-0.03664147411568579,0.06888807676202274,0.1470498287018926,0.1647684730579463,-0.04480122629208061,-0.1574783864984048,0.03386075884970911,0.1332476456677385,0.008496170597042309,0.20988669813749194,0.16433271454369905,0.18211726969827804,-0.06456160939123737,0.13653422797682174,0.2205678977027074,0.03746713918654861,-0.011690710762485255,0.14443251820696384,0.13511386341154585,0.11287327839553332,0.075144638721268,0.07636086954724804,0.10882071206509257,-0.0014683726793825657,0.13969214977609892,0.17536313644839005,-0.1313687779338179,-0.06941085714372687,0.323294533476197,0.20747413031665424,0.03696678475298328,0.10055951089606133,-0.05519883131140779,0.10752545081583552,-0.056700095656317645,0.17825556829446684,0.1274887724833231,-0.11283642973366201,0.09454007686093825,0.14992500883321608,0.16640797186117284,-0.1521220724484666,0.08310003721311415,0.05867446958266217,0.23008694386144946,0.2712366119425031,0.09491441577274759,0.012195394800514306,0.2618312387373665,-0.068921864589371,0.012438282589322969,-0.02293211582523074,0.02337008554771071,0.08584720889434556,0.0613397493395763,0.06224059047018473,-0.2192055383135835,0.06177481712881651,0.1230021704896582,-0.07162373558287835,0.08322559146545139,-0.14515580325197078,0.08834611855329069,0.023560348287784496
OFCmed_L,-0.029663778848924897,0.318591144860118,-0.0026346571872714014,-0.08761954429169105,-0.06080348467246471,0.47854560928691003,0.2604833425672052,0.22746291609256072,-0.17039311153732928,-0.12714443191824984,0.20401040519660357,0.14318112936399577,-0.07639412263850097,0.09545753330267706,0.2031872215029964,0.1735873632367112,-0.04242168002486795,0.2914430258690975,-0.08692803514068605,-0.022586509870676674,0.15809652496969592,0.16747323014775356,0.15406025740617477,0.209057258478415,0.5200406574197665,0.12436945945562901,0.17958197320468403,1.0,0.12489401719520869,0.04950319539582716,0.28004330568424834,0.00812607730997976,0.25238863344567786,-0.17137123310863137,0.0385609212387885,0.14505332410078225,0.1495539546125952,0.1227830393454981,0.4601095538407495,0.1831898671771656,0.2648656485498583,-0.024967348718286597,0.4261435278658185,0.32924868865972623,0.21425860696884635,0.21878585642509954,0.4840124309593529,-0.15380940003810548,-0.10691922782828944,-0.11465229740757714,0.635636411839419,0.2196336729276389,0.14389323301470017,-0.12219567777544038,-0.19073406425071182,-0.19027887618882852,0.44442286938139697,-0.023502484404522832,0.21988491765715662,-0.2095405932089052,0.4716727349690023,0.09649992712678271,0.49678931981857205,0.12029460203698307,0.45621232715722515,0.1834819820105415,0.34315074199384643,0.13375875805252863,0.27183789921216045,-0.09581393730887058,0.2679655853385741,0.18853971582184742,0.39206460505219387,0.3296684381095414,-0.25078397260884966,0.1130946301388149,-0.2081160564374627,0.34746046284814786,-0.19748247000846794,0.03464028323310231,0.3450186588427543,0.13488740006725913,0.47657473088252394,0.1133510287369734,0.23049232885904108,-0.038504255673336034,0.13301927573118227,0.29668261774332666,0.4134971109253196,0.43228730304531005,0.2740235728124605,0.2966768562701097,-0.07680814585311674,0.19934921374458883,0.2577642523232775,0.2453933747612128,-0.08315455967024221,-0.03301540493397545,-0.018723066451267745,0.47305461523850517,0.0260261197216815,0.2961851006034909,0.5601975717262935,0.26431887890642836,0.1162715866593276,0.4199779631869617,0.27751333400005346,-0.35945706669443744,0.3204204621841921,0.20196827447490207,0.43779759130259066,0.3228843739899543,0.3202297155464551,0.09469779231413074,0.09747376603053055
SN_pr_R,-0.0707276163906051,0.17889516284499538,0.8192667447869271,-0.025657128136145322,0.4067435820408024,0.4840371573386323,0.45817286795760775,-0.179505463670125,0.42382691466354605,0.03681156414047482,0.548633918634233,0.5196878365086607,0.8150521400272307,0.6350188467798384,0.016939535390624396,0.7285043424552528,0.5777540892185563,0.4114046892418423,0.33448937183828703,0.4452785123324378,0.1549095853786488,0.6228400520877537,0.11366126696315884,0.13577436604296905,0.10979724660230551,0.39573965857247106,0.06621782356107281,0.12489401719520869,1.0,0.32670218669828177,0.5170954403095308,0.4167201195104327,0.5997632452193864,0.18027912601478063,0.2816728484483108,0.8560449735937357,0.5582054502674706,0.6187575352921071,0.11353207879431858,0.2561963947642031,0.3942738654364302,-0.17522239280434918,0.11193561724595585,0.2791723252067996,0.05036373047713434,0.500139188853546,0.19511103196074187,0.33896364115726907,-0.05186509371768696,0.46474360670003156,0.045514056507520245,-0.4398758755856957,0.16390465105055446,0.6831773555013863,0.32104843575697334,0.06899807664241606,-0.004666866007814056,0.5293099553324293,0.6130910033945013,0.19493733492969598,0.4469017941895565,0.4589290378043145,0.4356668014629574,0.20700018701785172,0.45376104271354667,0.5170257845522228,0.5075778788692699,-0.007939293124289813,0.32971121927191327,0.11833607864909779,0.5670857435681824,0.37030872930659564,0.44928099163501306,0.5801517332702558,-0.06964380332036467,0.7177555836334905,0.2961905429997902,0.12876608376607512,-0.028781911899906285,0.09906201637843302,0.03607891647949306,0.5910598641228487,0.23867914506004878,0.1400035233944586,-0.08740724927302826,0.4037717542200487,0.5195701602807632,0.6973096973587387,0.051421495757137135,0.4717003325114958,0.3192090270394607,0.6303177922997297,-0.1497993500383149,0.5195399623064012,0.4804104148525392,0.6574850034546299,0.46381723556630194,0.24600303219301836,0.44014175121924737,0.3902389576745146,-0.02960991870236692,0.33947896898345853,0.09003851308182258,0.5015611145778709,0.29116387815487044,-0.20656268089742877,0.36930934539807764,0.23482182119894976,0.01668952090355413,0.5022932661164763,0.057372460927100216,0.4116222261995897,0.13284572647045007,0.5533470464652515,0.7802738479955917
Fusiform_R,0.04197214559335639,0.021078587843178724,0.46808152634654726,-0.17907360838895725,-0.0897967568056211,0.18252770842389301,0.7167442554314031,-0.23947475991346592,-0.02441693853623931,-0.3980939633003158,0.37152541039667825,0.28956820265509703,0.21419232828711432,0.16181977532362418,0.54741098835438,0.409305519766706,0.37799923839904054,0.2752760352351717,-0.03178245491459373,0.13543773600109144,0.5644390758553901,0.2504681368332739,0.6262488890046564,-0.05988130013384162,-0.17001079281794462,0.4817746599255918,0.06788976739400442,0.04950319539582716,0.32670218669828177,1.0,0.08301199549503287,0.9720219485896902,0.25443396518015227,-0.520695088470761,-0.15508866842110666,0.33753440262005835,0.13909073341187705,0.338490930763141,-0.25286450689321477,0.40460221113757006,0.6874313875326835,-0.10110842364667895,-0.19818658859762728,0.4037299931630698,0.5685799259651872,0.07271546572195875,0.2704173198820412,0.39841143111906085,0.5669596120131098,-0.11171759836687258,0.13812742976067222,-0.44205206054120477,0.4835818329935825,0.4693043829106331,0.7519621063490161,0.7313879255465874,-0.25479102867941184,0.058151746605782456,0.25659862719519966,0.8203574395798982,0.5077367749020001,0.4789691325884181,0.45568109425113135,-0.026048252948139398,0.28338617058199433,0.5565946649888498,0.43013244612417306,0.21000238945880748,0.3183246112263479,0.31128932980710866,0.7406545293238769,0.29100962411354914,0.05586903400084549,0.25418161032467973,0.10860825022535373,0.279808436425574,0.3103664244648466,-0.02207825183093131,-0.3969849730674469,0.03134522009194412,0.6170434708447952,0.36515898965779847,0.3058507218269453,0.18710160111034468,0.2553103717372968,0.09668646849697869,0.796609805539723,0.3807810317326172,-0.3851337444791773,0.08358640794469681,0.6720703035832664,0.2765760016384528,0.3447794750845716,0.2514890978094722,0.3175958141486172,0.3513065047222074,0.7251868858613011,0.35481152734195415,0.2849042213860224,0.5561412705398889,0.7484824913862563,0.2005547638316196,-0.16230939165249533,-0.11216071314542846,-0.03184230214289104,0.1872726776964631,-0.006730971895210572,0.04162781263113148,0.3644169530957754,0.39256371318681843,-0.19075349724080046,0.33402433119857905,-0.19387532650647205,0.2580738404343057,0.09255697727252528
Thal_IL_L,-0.09767287536792449,0.28860734684258577,0.5318191446425057,-0.05464182031700489,0.19860055143137864,0.6455694914314717,0.3797648794232595,-0.1246051306168036,0.31068136268123003,0.12011984778518853,0.5319121284034598,0.561637048444746,0.4206162706398732,0.6259333853291209,0.19077332898263566,0.567109780924579,0.5228810464099205,0.486119614099741,0.03651453812328156,0.4314740575033194,0.16855183592966458,0.5667504183358677,0.259643171018347,-0.026429491749602758,0.293084952805075,0.44284267367811353,0.1604970904113876,0.28004330568424834,0.5170954403095308,0.08301199549503287,1.0,0.15609374852383284,0.6223601677283047,0.21406038948712203,-0.012630514459554829,0.5940987049413456,0.4782905050735522,0.442044582958095,0.38777858240054597,0.4563320029421208,0.3458598560110462,-0.00824945905539795,0.21649411158213422,0.4271623627854401,0.16572674928802225,0.3557487574574219,0.39019784508332994,0.11503081156874037,-0.24307119253234843,0.39812705883774274,0.37353270463475446,-0.05383726847468244,0.14218879747565508,0.4170085014977464,0.14217056521430882,-0.17609088248610266,0.24615064428068179,0.42264598288929084,0.6446536482194657,-0.13063509131727227,0.5541243207021905,0.461447554784171,0.6136330947260308,0.054545139786349575,0.532782829033834,0.4513891649568302,0.4664133491751392,0.21098691454425367,0.4402130400285275,0.19288411918064052,0.3987735879794387,0.27189780755861587,0.3463489317287106,0.5890780845200201,0.15983902955321982,0.5598269779003667,0.2438412978966944,0.23986152007781877,0.1121544547194131,0.29474395477091153,0.21242342871966063,0.4029796196294753,0.48709997713619496,0.23692952449552668,0.12518319883604792,0.3553866033251532,0.39234211382549533,0.7129215581941459,0.41009116763355086,0.6485013944688925,0.2644664832796683,0.6664707026438295,-0.19743296340900263,0.36723148525566957,0.5523389485124529,0.6653712314864213,0.24198761023614088,0.28121821547447995,0.3297454888354451,0.4906851031699733,-0.19178968295712218,0.49240370942705547,0.4164837945825181,0.569083012360464,0.3980191897377426,-0.05359889133337398,0.4468561395798714,-0.03435259980836562,0.1167122206739703,0.5352984625546012,0.3212512348252415,0.49006205430025307,0.1516538047577527,0.4720408901745279,0.6388379234583977
Cerebellum_4_5_R,0.0006010997232415754,0.046744869191515215,0.5522465447719199,-0.15539515087167072,0.01473608299097269,0.23249810131674148,0.7303650097585013,-0.25494524009397257,0.030205913271614135,-0.403475716638392,0.4364939354626529,0.3530093116742031,0.3073765293178598,0.25053656778666505,0.5256901511696148,0.4782086835324752,0.44470173961774795,0.32015495276504247,0.006845274629144598,0.19126467630942495,0.5638284828959371,0.31709961980273527,0.6112233125656834,-0.07582472912498225,-0.16194937813329943,0.5093361778741079,0.022654206799513764,0.00812607730997976,0.4167201195104327,0.9720219485896902,0.15609374852383284,1.0,0.33580124416454804,-0.48718062549526947,-0.13152722814194276,0.4163686525457811,0.22387093233778785,0.4041797082537485,-0.2371766808673687,0.4367016652363024,0.6730499484632957,-0.126782141649573,-0.18692969895580464,0.42403416486059936,0.5424228962201051,0.14756226113398158,0.23980951119922786,0.4319416381365435,0.5354924977778385,-0.01319241380910398,0.11641025857037438,-0.4824563911907849,0.49526705202055754,0.5280565635586588,0.7683585808236679,0.7247443968800135,-0.24498558227319997,0.15322010677081094,0.31295716662643036,0.8243736555594603,0.5312383742664379,0.5171718955710491,0.4818121966909319,-0.01362638865465396,0.3308098067210861,0.5906973051664125,0.48190232553069906,0.21803056199865326,0.3460131104330195,0.3216807558570066,0.7758834848168598,0.31635052148847703,0.09090345101790516,0.30968689643779745,0.11595851603051475,0.34830245013244876,0.3532554425887741,-0.01393930412288741,-0.3367515719690032,0.01642594247386372,0.5745965151711627,0.4092860563640856,0.3157537997143106,0.2110821416514104,0.258458438871288,0.1599823702696131,0.8215648562005976,0.4638314761969036,-0.34808374098054307,0.13210955453902865,0.6511370735112713,0.3444151115960904,0.3099151828397558,0.2929625090866,0.3853498286077166,0.39798104287375496,0.7462667600654452,0.3755781089166796,0.3621770450749478,0.5568506074748804,0.7260884608901322,0.25575252383078384,-0.14149828679746942,-0.03287356042175706,0.04271450508403071,0.10373488675885081,0.038081755440090126,0.07368915069525263,0.3377474648248404,0.4501343442424233,-0.17443357097145618,0.37468821205017794,-0.1567827407718493,0.31375697662133406,0.20077320389018116
ACC_sup_L,-0.054707202111267395,0.5950609497315228,0.5725598547776831,0.27433604395634364,0.3619766053187747,0.506206370261026,0.4322065954794283,-0.09807856440854966,0.253840441407597,-0.10339194324000055,0.7440193891251787,0.6787518819610708,0.4722839943874635,0.8795834265052084,0.3154325152648131,0.7610166966908705,0.5785375903803648,0.6071622557276695,0.42637973783944366,0.42432041398120135,0.28905555548831013,0.621761171682144,0.3847705087722105,0.07682493978089215,0.29123397555479663,0.6594396623246642,0.03933476241766245,0.25238863344567786,0.5997632452193864,0.25443396518015227,0.6223601677283047,0.33580124416454804,1.0,0.04302589186367865,0.1809238256318698,0.6539941647598188,0.5434319812685497,0.4809276228807625,0.27405652065300756,0.5839037346146645,0.3405419026005796,-0.15751928464615586,0.39537021904720115,0.6470243881703065,0.37823763307772906,0.7044448822945988,0.27326791275155965,0.2193501101230729,-0.03832207660567511,0.48511545192860905,0.36161289667075514,-0.011801420428473212,0.2524600643623051,0.5065334358001553,0.14755171840346099,0.01996636200860176,0.36056315328747673,0.4062749730687901,0.5991138560740137,0.16963730139070615,0.5676445211553948,0.6833499272630925,0.5556141329474615,0.17251238857259704,0.4611061348013371,0.6581824720124109,0.6001587076350121,0.45796571722704826,0.6782785378436804,0.38945158046490824,0.6046976508365127,0.40318379724657494,0.40731214503412033,0.7947597482150837,-0.14548367824470376,0.6072190044781514,0.1538065311308567,0.2180638742122397,0.07256510109825685,0.11059876657298681,0.3404424500840529,0.39250295790499323,0.4712835991385476,0.17065126035114372,0.3638666831833314,0.16785314414167068,0.4675164085956105,0.7044754984223138,0.44728714444950474,0.6325752829617911,0.37769193877598234,0.7014777572677516,0.012276089736295261,0.5409912474096622,0.7538452366351004,0.6820657626909503,0.2442588964333629,0.5558383498072003,0.5030079222138593,0.456702858624888,0.1159712663520248,0.6661218950487061,0.43949078237238337,0.6471087454841241,0.419766852189596,-0.12977040876007342,0.5463712790414734,-0.013172933591394842,0.38785534745110456,0.6875543104274513,0.44426288435624056,0.6657799919047734,0.3350333366167027,0.8368544566182257,0.538304705215658
Vermis_7,-0.07991680798613339,-0.058646923295738555,0.23392854159883925,0.027495813271771363,0.1845902682729045,-0.030115300240185723,-0.468601598093286,-0.021475750027427607,0.7317672402089327,0.6311277045668244,0.11070633338039024,0.27071725616423964,0.39720486172809527,0.26709943929031293,-0.5627747319258531,0.13159736414669854,0.047751030544864785,0.09201370506789264,0.2139883775274087,0.26863546574569347,-0.5372613082112773,-0.08004864243141917,-0.35756559620017686,0.1485303762914268,-0.013391309702613074,0.013254743052022266,0.1585786188984245,-0.17137123310863137,0.18027912601478063,-0.520695088470761,0.21406038948712203,-0.48718062549526947,0.04302589186367865,1.0,0.1902313813370811,0.23576398814941182,0.2439283121479356,-0.03702622608126892,0.2410381482196704,-0.09648514278744683,-0.35177408774517865,0.086338870386843,0.06248206655825895,-0.23993196864265873,-0.5551094013886422,-0.020648167006017952,-0.11098457150238294,-0.021931082432921602,-0.2838469174674947,0.47764435441825415,-0.31807426858128895,0.13318266955597516,-0.4885588235068133,0.1841874518620137,-0.04305235044565565,-0.21942616379357208,-0.0791336506500993,0.362345375790936,0.1419072093835264,-0.3210622154723029,-0.2446125226960734,0.057756154292420946,-0.35750966432298836,0.10230868219690745,-0.29494538227168166,-0.13184896186691034,-0.3721282529953958,-0.1053007071437249,-0.015641367738028378,0.18759911527521259,-0.4944031597384792,-0.06162654387726614,0.11429826926279428,0.10529198022388658,0.1074745685217741,0.1436918793291736,0.3625166645607382,-0.07915736158542692,0.603858915046186,0.2820990855434372,-0.5534055787478023,0.08673829534630735,-0.26945112697120543,-0.123575452013579,-0.512873216784213,0.2516422897963239,-0.4016487264269025,-0.06864725533397267,0.08139239578349122,0.06919813180849153,-0.5036680160800889,0.17882487986478793,-0.367242361200883,-0.14661043575945898,0.053741057098896323,0.13363345868891618,0.049968872868306084,0.1589025605291418,0.09638154003136366,-0.3727718856475289,-0.6396649055794278,0.07053444456298996,-0.09997935396268087,0.4055109858381897,-0.08639100399107935,-0.41693260137778765,0.27254169965660746,0.29500448717164696,-0.5632176063118903,0.07764487408433927,-0.0037884971993833757,0.005421007666586229,0.007275523251247976,0.10487124498370808,0.3319655396685645
Cerebellum_10_L,0.15682580705078603,0.20593537992848432,0.13170670791231867,0.24986719390329393,0.4415190535794039,0.10521942491354212,-0.12115595253983692,0.04970726623224035,0.13714375548798344,0.0940954758240612,0.19196709163533,0.15941414065094353,0.2873824399425577,0.13052598507289367,-0.19211309574841434,0.2289941630930442,0.08034133873494734,0.12179454544085723,0.4470573845494952,0.13645734802015916,-0.05416740303530417,0.1426542048876277,-0.19858297526619714,0.22371810829455074,0.1711933377100314,0.04031782402028945,-0.07194119487159102,0.0385609212387885,0.2816728484483108,-0.15508866842110666,-0.012630514459554829,-0.13152722814194276,0.1809238256318698,0.1902313813370811,1.0,0.2088286154652784,0.2523630684943792,0.17995349986559628,0.07644662555161603,-0.04354548815920764,0.015217773851060122,-0.07296942280805149,0.2723880312363419,0.025737671786317643,-0.14707414195700808,0.2571174858104828,0.0011310717536775782,-0.02547367732687583,-0.03664900740585035,0.32315163882566555,-0.01467938729390595,0.007361265395341302,0.04864880035328582,0.11983764131484367,-0.2534210916511511,-0.16738032904605632,0.18219640921392538,0.24105276828664277,0.07429695180794338,-0.04377442589838778,0.014950354498736232,0.10584254118453956,-0.0622991055762745,0.2487355628092762,0.09569245770468274,0.16471838558871904,0.045695197525964876,-0.023608176046350928,0.05963443793332143,-0.017095629401437887,0.037055071745108796,0.17986741519449687,0.3838573415448361,0.22130957752522068,-0.1091609612395571,0.21616564518357434,-0.07810426170170925,0.3304508174082887,0.13371081395908765,-0.17351168224709723,-0.16537263726462564,0.098091662756645,0.007079460632612964,-0.0801515100767754,-0.15821463731844954,-0.010267890889590337,-0.08569913069791558,0.0983656084660943,0.21950777331088017,0.2058220679249786,-0.05094224548583018,0.12932215529149346,0.004399446861200477,0.13962977356019393,0.15083854266258376,0.1104303423196877,-0.07378169284350533,0.050285327463354235,0.02037560217732667,-0.21396534894352667,-0.16118573227354965,0.11278418666559488,0.14463355791377358,0.29196571232763124,0.0131660852838452,0.016431437540342632,0.21886954538505998,0.3293521753016815,0.015857036689767106,0.1483167695971859,0.16835426538394338,0.1463639748063244,0.2244726623292282,0.16318754216677608,0.21113129509357767
Hippocampus_R,-0.20249018131416158,0.1733964335769544,0.8974752294356965,0.028854160243605317,0.3786706084531632,0.526591655904686,0.5237030882811774,-0.2514766665521036,0.5129775171577915,0.035311326348443695,0.5904238341500048,0.5714238803806374,0.7756219521726391,0.7352363583876228,0.056703130816944655,0.7868574484747859,0.6708450577665818,0.4236933005746779,0.369566755605877,0.5586432575958611,0.09902960793624421,0.6995918889897014,0.12866044872339089,0.08154858534631904,0.07322746983697345,0.4524913163868945,0.16497895878705884,0.14505332410078225,0.8560449735937357,0.33753440262005835,0.5940987049413456,0.4163686525457811,0.6539941647598188,0.23576398814941182,0.2088286154652784,1.0,0.5669898203581526,0.6791020834671913,0.1285004089112614,0.2913133661754378,0.44130088384985805,-0.15806520352797543,0.1428786052524901,0.308030145138882,0.078538290883808,0.5464768785569748,0.22731828928047912,0.36304190068623,-0.12451430099241864,0.5162562183546974,0.07372535390411279,-0.45675726803476635,0.11360389833017016,0.7287455694637645,0.34825505879691426,0.0022408222505429076,-0.03912721635946227,0.5522769783320283,0.6913738224950489,0.1578828411202496,0.4873239943512666,0.5310872003414376,0.4854512208822065,0.18958822774452905,0.48726162418577174,0.5545199511946279,0.5384247879289205,0.03042194790033359,0.3788182736691873,0.15825759092775057,0.6214131638504714,0.40466977579255575,0.486057473895196,0.6351245986243115,-0.10146403684663309,0.7981940671980854,0.34909086281621865,0.06859518926284615,0.018431451885461927,0.16578792841500473,0.046731455664304464,0.6344222891292353,0.2092056646203879,0.07949659070891901,-0.04026428009337789,0.3571629679356941,0.5732245004981553,0.777319530234547,0.0550422517285125,0.5226102438482092,0.3427658478905791,0.7435762009133877,-0.18280923463962712,0.5506042305733969,0.5146673090163707,0.7732398653897923,0.492486529327213,0.2978669187368821,0.46669446242615625,0.4821308618144427,-0.09840354974042094,0.3469401793015658,0.10111078913974919,0.5426937881386938,0.38392286761210015,-0.3144495330907193,0.3878183124179458,0.16471182990319594,0.06957218137780971,0.5426021585443535,0.062424455692435925,0.4182859149317637,0.1273840615606008,0.6543287490388605,0.860309138843356
Heschl_R,-0.0726358498667899,0.41894425927552437,0.5600933228459528,0.17446541983876196,0.4396015669544713,0.5401103184125128,0.37441650584122177,0.018950972310237506,0.436460945277353,0.14531353681012646,0.7450234096868846,0.7675066804397663,0.5800542536392486,0.5085960948882015,0.03754061348497346,0.6493178244667108,0.4263498464955533,0.7518012763884966,0.32498690080754017,0.2904064300681566,0.17492333841228694,0.3589122732985982,0.2908162310830269,0.1475171245719998,0.2488998633287689,0.6158240683925548,0.11529651041010021,0.1495539546125952,0.5582054502674706,0.13909073341187705,0.4782905050735522,0.22387093233778785,0.5434319812685497,0.2439283121479356,0.2523630684943792,0.5669898203581526,1.0,0.48911594303481465,0.3136095571648875,0.5774668842210866,0.3284236221904065,-0.12847335661527076,0.30319067922776866,0.5961343022875388,0.07186241096678171,0.44588612043189974,0.3784741589431761,0.23993025623278758,0.12969340061358686,0.6998106301267863,0.26738997318945734,-0.16511183613963598,0.2409870719794966,0.5562567443268811,0.2624363814539804,0.059707497155535146,0.2288502772648274,0.6361570346194008,0.6022062750705922,0.12897736213242866,0.6309236528738653,0.6065365406768097,0.30172723009743957,0.1366950407770319,0.4206124642769212,0.7150086211245492,0.23936822158856513,0.2447860160596017,0.6139337045921923,0.2786962887341717,0.39876714123482526,0.33754221026767856,0.498345106973561,0.7749846561574187,0.09379647495665999,0.6397246051843319,0.3687370795921507,0.2738302891076046,0.129649279608841,0.3214685132294451,0.25337764455993816,0.5969029635236243,0.5146582771531845,0.367389148737858,-0.11845843740600316,0.43681090236099696,0.41101815741919223,0.5640056494591227,0.28909081461401953,0.5903847464485195,0.12921664715899767,0.7446793504219107,0.024973419370605827,0.31107786805227416,0.7746021942053418,0.6046563067963439,0.4468711252830352,0.37327880338419656,0.5765335919639424,0.33753690753373267,0.01222251591414975,0.7343400609675996,0.43207286562765873,0.7320761082737178,0.2305238421650718,-0.07709482879581304,0.7423905318355151,0.2354241726967457,-0.02008423358128009,0.7969404797992014,0.3056628580071274,0.7417406274599496,0.3260074330300851,0.5488936285906618,0.623641090358338
Thal_VL_L,0.006787066965962727,0.33073152257079197,0.6688633402082887,0.14476662228171674,0.30812044921753123,0.39686071795825034,0.49300556817681984,-0.030171155485233907,0.16120688180335097,-0.05969320700172812,0.4966870445942614,0.43779285063177925,0.5674802155344248,0.4205026734727484,0.04702059972245749,0.5744918582760977,0.6992085232567412,0.40422478363159975,0.2174667917258688,0.2570900577108804,0.1236738981685569,0.7178448608927921,0.09946609265039084,0.07165546464041167,0.16675394210934824,0.3623808918034236,-0.03471490804372562,0.1227830393454981,0.6187575352921071,0.338490930763141,0.442044582958095,0.4041797082537485,0.4809276228807625,-0.03702622608126892,0.17995349986559628,0.6791020834671913,0.48911594303481465,1.0,0.136125002287504,0.20380861608670514,0.3784787639693478,-0.18204703570334832,0.09435366553195244,0.39542361514095975,0.13560887466681829,0.589307998402095,0.1994873494674144,0.26795818377991454,-0.011783399129578702,0.39440693612311123,0.13204861834787734,-0.35385259679451775,0.3661324733146777,0.5610622731550428,0.17673933474876202,0.061729889625048516,0.18863006269271052,0.35987360731166784,0.7239374665237319,0.20957538498550335,0.44714883958311863,0.4241495228890553,0.3389982164476526,0.18883116103242373,0.39253973184475666,0.47623192587341373,0.37760052501142644,0.04212386962430902,0.3227211640166701,0.012212258387294185,0.5835068283107542,0.29421898487827053,0.32256151318144366,0.5816047708378069,0.06813413960750178,0.7706661124995551,0.06576782880793415,0.30639747321117655,-0.11340741482954199,-0.1447045551188305,0.20782145005167202,0.7560757981827738,0.3882957850195938,0.47306021183364017,0.005121114142230381,0.5040384113710888,0.4522066030927184,0.6260203813421763,0.10869821122873513,0.4882218908753253,0.2556302963760353,0.5150206558242797,-0.0618979722010667,0.5454272425338416,0.48120328052470496,0.6849117265550037,0.247325059319365,0.18429072846172173,0.6391685622701956,0.3584186102534988,0.11377654969597117,0.36182521043179633,0.23841372356410434,0.4114515402179635,0.2227257239535541,-0.1308787504338414,0.40082391037379167,0.1017445568454132,0.14404400155331643,0.4507580543097115,0.20669700665507915,0.43415470873001377,0.3054078809886702,0.49982906138342975,0.633854771290169
