,Vermis_1_2,Angular_L,Thal_IL_R,Thal_LP_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Vermis_9,LC_R,Thal_VL_L,Frontal_Inf_Orb_2_R,Thal_PuM_L,Calcarine_L,Thal_MDl_R,Cingulate_Post_R,Frontal_Med_Orb_L,Fusiform_R,Frontal_Inf_Oper_L,Thal_PuL_L,OFCpost_L,Hippocampus_L,Postcentral_R,Cerebellum_8_R,Occipital_Mid_L,Cerebellum_8_L,Frontal_Inf_Tri_L,Cerebellum_7b_R,Lingual_L,Cerebellum_3_L,Thal_IL_L,Rectus_R,Cerebellum_3_R,Cerebellum_4_5_R,Precuneus_R,Cerebellum_Crus1_R,Frontal_Inf_Oper_R,Postcentral_L,Vermis_3,Caudate_L,Thal_MGN_R,Precuneus_L,Cerebellum_7b_L,Heschl_R,Thal_VPL_L,Thal_LGN_R,Vermis_6,Precentral_L,Olfactory_R,ACC_pre_R,OFClat_R,Lingual_R,Thal_MDl_L,ACC_pre_L,Frontal_Sup_2_R,Thal_PuL_R,Thal_MDm_L,Cerebellum_9_R,OFCmed_L,Cerebellum_10_L,Cerebellum_Crus2_L,Caudate_R,ParaHippocampal_L,VTA_R,Cingulate_Post_L,Thal_LGN_L,Frontal_Sup_2_L,SN_pr_L,SN_pr_R,SupraMarginal_L,OFCant_R,Vermis_7,Thal_VL_R,Putamen_L,Cerebellum_6_R,Temporal_Pole_Mid_L,Cuneus_L,Cingulate_Mid_L,Temporal_Mid_R,N_Acc_R,Temporal_Inf_R,Temporal_Inf_L,Precentral_R,Occipital_Sup_L,Frontal_Sup_Medial_R,Vermis_8,OFCpost_R,Temporal_Mid_L,Thal_PuA_R,Thal_MDm_R,Heschl_L,ACC_sub_R,Temporal_Pole_Mid_R,Thal_PuI_L,Parietal_Inf_L,Temporal_Pole_Sup_L,Thal_PuA_L,Cerebellum_6_L,SupraMarginal_R,Cerebellum_4_5_L,Thal_LP_R,Fusiform_L,Frontal_Med_Orb_R,Occipital_Inf_R,Frontal_Inf_Tri_R,Red_N_L,Frontal_Mid_2_R
Thal_MDm_L,-0.10791410700698204,0.2120141039404416,0.6528202519584362,0.1359209431376723,0.37791251888983796,-0.0561064915376758,0.24391108863827463,-0.1848844544706931,0.7239374665237319,0.3911000168216541,0.6381556134476506,0.45189920072433853,0.5156692072865996,0.6084969639903215,0.07964481203857524,0.25659862719519966,0.5666783273093087,0.17310198105420058,0.2377188616505951,0.6236075719970823,0.6371132019093176,0.33846407831953984,0.10066797246964718,0.2637312338199693,0.6831006486828217,0.19329313740066154,0.33307641808101196,0.48306487776530643,0.6446536482194657,-0.3284059146708777,0.41032469513536984,0.31295716662643036,0.5317696737455944,0.03899761255730935,0.5301019564181285,0.6402747606776741,0.5180092841240782,0.6255379350560376,0.14145710255666386,0.5282797527564802,0.14216401967028297,0.6022062750705922,0.806507144998362,0.6192388563076782,0.056427009098629875,0.5846274294582863,0.3712037787319482,0.37076305941620574,0.018632408446702,0.37863700751320667,0.6635130000753893,0.16405125075103563,0.3001652205741936,0.6123138685258203,1.0,0.35229977171452914,0.21988491765715662,0.07429695180794338,-0.19529214181507673,0.6811644973317843,0.5382451488396387,0.6571360398876175,0.5133091721154901,0.5594097598893218,0.29296180125982413,0.5449887122484337,0.6130910033945013,0.5204442677795839,0.014421453525002374,0.1419072093835264,0.6352419312199967,0.5429959106005515,0.0927749721108328,-0.18555205594379112,0.2284426155897228,0.6335799508408274,0.2834439858968869,0.45069496930180275,-0.17815002575928215,0.31892936596263954,0.6293500850159724,0.18400233278452652,0.38237195881295516,0.28941579452409283,0.29860987825996754,0.392756599502338,0.4171341470015008,0.23341076096535027,0.520113363738978,0.154646743577042,0.01699200852881598,0.3870737165140993,0.5814242043995369,0.12985160149983827,0.4335872287290486,0.12427005271571205,0.4067028760099689,0.5030743508666391,0.480538275404011,0.254698067529469,-0.06806199203195383,0.3169396714478384,0.6444069941347111,0.4401788543353827,0.6457026986521738
Cerebellum_9_R,0.2526454344260801,0.3192839965783365,0.034244751602851446,0.1668418042592003,-0.02908719905857057,0.18196389795004672,0.342372321859346,-0.30351435604567484,0.16987626523833982,0.19224032372190542,0.008008863069864407,0.43725189976178586,0.31372586943298614,0.26431274599003796,0.11579309061106144,0.43532092278548556,0.37817500220281375,-0.18112408420813317,0.10575343790267061,0.36826475688405136,0.6992212178922254,0.8510757336035868,0.1646693847470164,0.7331449874254379,0.2949565878056058,0.7133854889141104,0.10603064469436382,0.33018672249416414,0.3285169562804252,0.026592163929380082,0.2566701802934179,0.4697577169852849,0.654620988389601,0.4657660297265771,0.36016209480694045,0.5786647183136076,0.22189527913536902,0.015923446213211206,0.36498433359926563,0.6287360187945741,0.7133838229237828,0.567275253044107,0.49193306998766795,0.3314556970240644,0.20509443413719705,0.5194195274938471,0.1690036717704794,-0.11799917738567768,0.1518459451243045,0.24997774964704855,0.25719588332966326,-0.0013971722145523426,-0.14510927160943338,0.2576571703684236,0.35229977171452914,1.0,-0.023286591874418748,0.0286490468858503,0.23658411836991342,0.30004418095789454,0.5334106976215731,0.4258152879380913,0.4086751547696385,0.24146149532408048,-0.22179151734489863,0.22467363307648291,0.4103469711655862,0.5382405152431496,-0.27244625463198,0.22802583457673198,0.28715908187962863,0.3315550731538783,0.4304464037908301,0.08390475689404879,0.21751249732552072,0.5511729488337247,0.2937372377327928,0.05711414040690363,-0.08199463324924162,0.5082196043001782,0.6294707070044933,0.14961171753453995,-0.06650975102117375,0.6047248553866197,0.0034922714687389287,0.4624543892490663,0.13666186885533008,0.2131152785076736,0.4232888847976306,-0.11073535978911392,0.47834194849871775,-0.023984726100077854,0.5393841342763911,0.5839804756975837,0.22889725480172,-0.1567833918642235,0.6271265204512931,0.30751752132730753,0.20394785302085677,0.3631054757146091,-0.19347697266641645,0.333223820286864,0.48300261070023254,0.5441533955539756,0.43591568226520194
OFCmed_L,0.105367838228648,0.13375875805252863,0.19934921374458883,-0.08692803514068605,0.5601975717262935,-0.19748247000846794,-0.06080348467246471,-0.05720759121466579,0.1227830393454981,0.4601095538407495,0.16747323014775356,0.2604833425672052,-0.038504255673336034,0.09469779231413074,0.209057258478415,0.04950319539582716,0.32924868865972623,-0.08761954429169105,0.635636411839419,0.09747376603053055,0.20196827447490207,-0.08315455967024221,0.2031872215029964,-0.10913560672661367,0.299367116526049,-0.19073406425071182,0.23046769971802647,0.47305461523850517,0.28004330568424834,-0.23430054604229328,0.45621232715722515,0.00812607730997976,0.12436945945562901,-0.19027887618882852,0.34426557284099557,0.2577642523232775,0.40523177015710526,0.21878585642509954,0.15809652496969592,0.09649992712678271,-0.2081160564374627,0.1495539546125952,0.2453933747612128,0.302380129349402,-0.12714443191824984,0.2961851006034909,0.5480227060295638,0.3202297155464551,-0.13671920688196282,0.17496833837031972,0.33779017432743563,0.4261435278658185,0.4134971109253196,0.030442724423242546,0.21988491765715662,-0.023286591874418748,1.0,0.0385609212387885,0.11419495726506784,-0.018723066451267745,-0.11021491558590792,0.12026893718945159,0.0032230279098346064,0.3009961304988002,0.44442286938139697,0.0749628741590093,0.12489401719520869,0.27183789921216045,0.22746291609256072,-0.17137123310863137,0.1723935395815798,0.4944747613506821,-0.2095405932089052,-0.07680814585311674,0.2740235728124605,0.1735873632367112,0.3450186588427543,0.40868838257227774,0.4199779631869617,0.2648656485498583,0.2914430258690975,0.21425860696884635,0.43779759130259066,-0.17039311153732928,0.5200406574197665,0.35587208072697063,0.34315074199384643,-0.15672946175988983,-0.11465229740757714,0.12029460203698307,-0.10691922782828944,0.03324041869140112,0.18101979023922424,0.07656040433257888,0.49678931981857205,0.3204204621841921,0.1831898671771656,0.2679655853385741,0.1133510287369734,-0.022586509870676674,0.29219851884781245,0.18853971582184742,0.27751333400005346,-0.023502484404522832,0.26431887890642836
Cerebellum_10_L,-0.27624014922241846,-0.023608176046350928,0.13962977356019393,0.4470573845494952,0.14463355791377358,0.13371081395908765,0.4415190535794039,0.0527404005442471,0.17995349986559628,0.07644662555161603,0.1426542048876277,-0.12115595253983692,-0.010267890889590337,0.16318754216677608,0.22371810829455074,-0.15508866842110666,0.025737671786317643,0.24986719390329393,-0.01467938729390595,0.21113129509357767,0.1483167695971859,-0.07378169284350533,-0.19211309574841434,0.04454589594616333,0.1679108190430006,-0.2534210916511511,0.04917187469790911,-0.21396534894352667,-0.012630514459554829,-0.05814889983427103,0.09569245770468274,-0.13152722814194276,0.04031782402028945,-0.16738032904605632,0.1862901935787086,0.15083854266258376,0.01227450805245147,0.2571174858104828,-0.05416740303530417,0.10584254118453956,-0.07810426170170925,0.2523630684943792,0.1104303423196877,0.13654803589530579,0.0940954758240612,0.11278418666559488,0.223837278963384,0.2244726623292282,0.18884679831021675,-0.04119007680833066,-0.15110987326374833,0.2723880312363419,0.21950777331088017,-0.051199590291722524,0.07429695180794338,0.0286490468858503,0.0385609212387885,1.0,-0.10191311816819341,0.02037560217732667,0.2111519772917263,0.12153727903967095,0.20281818155223738,0.21539161400267556,0.18219640921392538,0.14578705855530893,0.2816728484483108,0.05963443793332143,0.04970726623224035,0.1902313813370811,0.20636267602411604,-0.0024038105537281074,-0.04377442589838778,0.004399446861200477,-0.05094224548583018,0.2289941630930442,-0.16537263726462564,0.12772807642561526,0.016431437540342632,0.015217773851060122,0.12179454544085723,-0.14707414195700808,0.16835426538394338,0.13714375548798344,0.1711933377100314,-0.20714943593253296,0.045695197525964876,0.382901151101298,0.32315163882566555,0.2487355628092762,-0.03664900740585035,0.2202114743588086,0.1020730763339126,0.11575811707829552,-0.0622991055762745,0.015857036689767106,-0.04354548815920764,0.037055071745108796,-0.0801515100767754,0.13645734802015916,0.17511456098449812,0.17986741519449687,0.21886954538505998,0.24105276828664277,0.29196571232763124
Cerebellum_Crus2_L,0.44626794755625404,0.6431909302127712,-0.19277646409108692,-0.0779305770697751,0.18133223282176594,0.3664221015411852,0.09677193836125994,0.19503117565799463,-0.2754385917857694,0.08030166621972902,-0.28358543159902566,0.17570632852121562,-0.27357192598786645,0.01948671479505093,-0.0782573946293896,0.09433758802879404,0.36429098086925327,0.12275155684138746,0.2962337545204715,-0.3334954957063653,0.2605908230565687,0.05326925298696431,0.5089424095565273,0.2154276824415828,0.15929005244280478,0.10197722367169028,0.2770568105490356,0.13087736392354585,-0.013883962418939244,0.21574086234841752,0.055438271841716014,0.08651384884629704,0.3556074865940812,0.15652316669985908,0.25453943468998835,0.2724831528336135,0.11715592789641206,-0.12286111897935117,0.4912629865141809,0.29253407046083924,0.18659311461707417,-0.04029213179516328,-0.08973375509908348,0.0026241311081633026,-0.11024933730864575,0.3188060788853922,-0.25506030051328676,-0.0971390541765611,0.12717511139632756,0.14896267061942228,0.24758402674204677,0.042243735830014645,0.09915709564530502,0.010389252065906324,-0.19529214181507673,0.23658411836991342,0.11419495726506784,-0.10191311816819341,1.0,-0.02844445714979491,-0.23197686234467468,-0.1468275287746665,0.055728349845845356,-0.21886105138077136,0.025168741750697294,-0.13233287399774896,-0.33155973524856186,0.4250949852217892,-0.18726776730970815,-0.29687505846782253,-0.041590001440666685,0.2983839132214367,0.1144874466030838,0.15523178265110912,0.22060348698793353,0.023753241233358688,0.43609020106735813,-0.12735980101562952,0.38140527202062063,0.36032303822441375,0.2715904773213326,0.4581334195936221,0.05923373659177226,-0.0621112929506565,0.008651802884357077,0.48196688337630167,0.05616663027082342,-0.11635724017841755,-0.05860000565012936,-0.20041924240010459,0.3290205286324488,-0.2996645183306179,0.2768636962690632,0.35425368450799394,0.06643428215224824,0.4453940610251244,0.518352950597018,0.07967600702551299,0.15579653846212083,0.244128970120665,-0.050292293435798795,0.17619583601073735,0.15475380324217344,-0.053853702173423106,0.0450173563700389
Caudate_R,-0.10086362681357723,0.2776564778458982,0.4812075507923698,0.1766187218532338,0.21955675033416314,0.10015374912767383,0.23316557235734378,-0.0021225028615392194,0.6391685622701956,0.05201780709715817,0.4563264542747692,0.33658700766056976,0.4493688879094341,0.5711163088674257,0.07269792545913809,0.2849042213860224,0.5497378673091663,0.2942988968266552,-0.006382697922130167,0.42004387922883607,0.5752260737736518,0.3044626858840623,0.10383057071004183,0.2981338337770041,0.7197433390476903,0.2942247807227672,0.3314616040246606,0.2367919160873261,0.3297454888354451,-0.17573968793058448,0.07878248890207254,0.3621770450749478,0.5187928886760211,0.3309836549679531,0.3175703828576775,0.6122151615565423,0.34997366970243515,0.6425737635843699,0.05140601937852192,0.5367334067461084,0.1770818735916091,0.5765335919639424,0.5533727434722663,0.2827324314030804,0.005721978660553279,0.5647078395697654,0.24472936726723168,0.3409466979925831,0.005403691843461087,0.3460405653669284,0.5915740589946695,-0.06258471064283218,0.0830251837666441,0.657075049757942,0.6811644973317843,0.30004418095789454,-0.018723066451267745,0.02037560217732667,-0.02844445714979491,1.0,0.4452311206707031,0.6229196844964141,0.47195173379965794,0.3058837733097982,0.1696426994405733,0.44930120093709364,0.44014175121924737,0.45090321584571663,0.025183942593766703,0.09638154003136366,0.5923262701120882,0.3084248596250164,0.3709524992573791,-0.011209774673238271,0.14847878490727698,0.5496692270620454,0.30995207166772293,0.25714085446638235,-0.17064808972559575,0.2069020525993131,0.5417832490404868,0.18927000088611642,0.2157712209423581,0.28978747010458467,-0.026656310325057817,0.31502860374922415,0.14304252219010108,0.2567319630196118,0.43279383013573985,0.10052157978123111,0.21330350359230119,0.2327738999356532,0.5070153455262986,0.09066170365073117,0.13165430783989293,0.13706741173696674,0.41683167157876444,0.4228979407971833,0.5055491076520083,0.20570900063121939,-0.05230731074951502,0.2609912958619196,0.5295662911699206,0.32490590539749914,0.46301688643199046
ParaHippocampal_L,-0.0290553959767874,0.10463874066071059,0.23687421548713197,0.4509531538975121,-0.004383803808833705,0.26602163299501863,0.4349309916057217,-0.17339888344009285,0.5259946682178732,0.04674401283163746,0.4487800025554545,0.32196818655754483,0.3772540080112943,0.5983186882298002,0.12650660311363926,0.2285437833175132,0.25533830357230325,-0.04723441403615317,-0.06755583594111197,0.7790026610219526,0.6036782987796571,0.5367624950015869,-0.04088927386527958,0.5375366935891711,0.32109767289386165,0.4195521742565328,0.19078128183954104,0.2540427311749581,0.5140295459802967,0.11847464193850281,0.2830425524113496,0.3155074481156037,0.5142484248633167,0.10418946608757759,0.27020590779459963,0.5677049596570688,0.27473152450136284,0.34483276990706496,0.0802839385648681,0.5824223507874365,0.5656286943623925,0.608545824216972,0.642162318920921,0.5479511330319781,0.21352730060050593,0.4324798695028102,0.23037773701001585,-0.002332399666525168,0.2188184252428731,0.24176404543832336,0.2014230489297719,0.09497845221304317,0.005349764724112757,0.17628102406162313,0.5382451488396387,0.5334106976215731,-0.11021491558590792,0.2111519772917263,-0.23197686234467468,0.4452311206707031,1.0,0.6157974031556108,0.6511103306372755,0.476530609298427,-0.11561710379979673,0.44440768586809565,0.6810998850884937,0.40950929416459103,-0.2315523125804287,0.4120046036331172,0.5101908299682479,0.17333935314728188,0.21532565365204914,0.007851602845380846,0.18714282923664907,0.7013552986595244,-0.05758369631554353,0.006173199427110288,-0.4145869099157404,0.32059825082416776,0.48368815543564947,-0.02020213309263395,-0.014279029227087387,0.6806887705016993,-0.0037893874421507682,0.20090817119822585,0.3043959875295692,0.5732787907930501,0.5911179553455946,0.17444950095110318,-0.016821770710538086,0.4527998388790252,0.5643691294495311,0.3282551278356969,0.2901559859303139,-0.12550731402823478,0.3810990274410581,0.41686953464292625,-0.015286220350432658,0.5806688917492805,0.062246560223781916,0.32554540929850584,0.384463564980941,0.6505946439010896,0.5513345796165229
VTA_R,-0.16433935637123995,0.19189813217078427,0.4664134164050655,0.2746948489458477,0.14722260821441663,0.1950383007242178,0.28444210216553195,-0.13033661173699668,0.5129976111114344,0.1990809239677603,0.42973949910516424,0.35282241761218935,0.38122596725283975,0.5890962962392979,0.11766136285529559,0.21111997810048552,0.43983237378403656,0.13343784327511782,0.06800454296300384,0.5712012956036885,0.595874656157263,0.4315606469069194,0.02595347858253468,0.43600794600006726,0.5685624812101366,0.3098934158359632,0.2753220545411255,0.3631280651250195,0.4410432658883383,-0.18563437060653984,0.23081959011443146,0.2700023953531067,0.5265313204724075,0.1218643197772214,0.3872036116566084,0.5933829095909802,0.3904315639525171,0.5025906114150889,0.02596477759790632,0.557350015388155,0.3444927502626585,0.5794373993203341,0.6627614387581362,0.5068140367444526,0.14953257849378881,0.5140165280282346,0.26140125089884486,0.21148036064848413,0.14559891929471974,0.27966668746767154,0.4299217833296234,0.10953772554686386,0.0921962009726612,0.4521259353401631,0.6571360398876175,0.4258152879380913,0.12026893718945159,0.12153727903967095,-0.1468275287746665,0.6229196844964141,0.6157974031556108,1.0,0.5398846086782282,0.45804357072304763,0.032467632923035776,0.48056440447327414,0.6147316814077435,0.4907930800101723,-0.158969551081297,0.33401586853110243,0.5355307214753912,0.29697213018430224,0.18015498881062064,-0.22144054155991078,0.15847388733216974,0.668458522428822,0.15636625380677302,0.19444607702146394,-0.2700860166890169,0.3220335933309987,0.5445051121614337,0.09624593470562269,0.13561971998951156,0.5431111714754076,0.06024901321972184,0.3030652959626726,0.23818604116745834,0.25209373239432287,0.46335662960569235,0.05104247975092562,0.08239507246311946,0.36760125264588517,0.5912098433986728,0.14472533907231722,0.25615117850712565,0.04627072009570076,0.3933521540161714,0.4139353866062933,0.3039565672182006,0.4152949778950468,-0.009779589996286737,0.31702236723231025,0.5454340107246717,0.4457601713911228,0.5633600445565232
Cingulate_Post_L,-0.04060376812450315,0.5660459969001367,0.39851263017649735,0.40350035871047407,0.08840781796228728,0.13663625542951002,0.3354159679587052,0.13602510121887557,0.4742966759009147,-0.03502618342052425,0.6016649957698014,0.5199817392182899,0.12371460678318719,0.8689725543492921,0.012144761213581295,0.3712438420905367,0.5361434455964686,0.36861472322845884,0.061021901314148294,0.465219944734958,0.6707534238017718,0.44528406422478056,0.42519062044696687,0.32073650806138937,0.44009690883840646,0.3725475697594515,0.6405993544260966,0.28785469589716267,0.42845960288330714,-0.020244483268955477,0.273864502358929,0.4119923335247661,0.7891928700796683,0.13262046795320376,0.2887416353755735,0.6746787468401242,0.5509722296691081,0.45553899975096546,0.3316732428072052,0.8581871246220069,0.274839585117065,0.4936744105655077,0.6536903661495288,0.5431723781827136,-0.03556256027893734,0.502438071774888,0.013433985664297843,-0.07354180348111695,0.42775068491103097,0.5998669341494884,0.34293390825486453,0.05569094650961442,0.06410545720974659,0.22272242795421573,0.5133091721154901,0.4086751547696385,0.0032230279098346064,0.20281818155223738,0.055728349845845356,0.47195173379965794,0.6511103306372755,0.5398846086782282,1.0,0.36934094511858834,-0.06030191815152946,0.6535930486200775,0.5668552356353974,0.6989671990010764,-0.43553830694670187,0.11566558649745994,0.5256762109235151,0.27020951509771696,0.3649221608626534,0.006388818262002576,0.573938637137502,0.8645268856200703,0.3179355627508727,-0.06457017292427601,-0.07344766541573663,0.4594826193500767,0.4832337420737173,0.5041503864616222,0.05051704567813097,0.4045634984266472,-0.11844730375087535,0.42155384129535517,0.40651857954962417,0.30637686866474106,0.550653145264345,0.0718689804950721,0.1004659838315226,0.47542939192127337,0.872774391013138,0.26090929967724413,0.33767135993157055,0.4281151210373152,0.5974600109028684,0.5990153694553358,0.1081378288544594,0.5116657989444356,0.027484771077840753,0.46715209683746556,0.3899665819496332,0.4036610512833959,0.45437805785110685
Thal_LGN_L,0.040781969195406456,-0.006527565584037162,0.3734573358055375,0.1807006210700851,0.3925852410810191,-0.09227410539510483,0.15804369672570556,-0.18244785793486135,0.4664906457828571,0.2203038765261325,0.5931444731694203,0.4377467381630722,0.23658760496794293,0.43080871905224616,0.028619075376132338,0.1404091466428492,0.36150690824562504,0.0026726327271765857,0.3484856347483616,0.703547111158455,0.45271852502775584,0.24545958084888386,0.1775755262080902,0.2694036157963666,0.3454102418993311,0.10407062143830081,0.29577798698503793,0.529230888970202,0.6567254295350469,-0.09596326387886779,0.6194733296171693,0.1915896995167979,0.3028927873671828,-0.22423542938527513,0.3210540457115971,0.419308896911429,0.5338850674751336,0.42552239704889233,0.1700315571652236,0.3543496556046414,0.1774793815812355,0.47809611142300634,0.6281330599984547,0.6625203445594219,-0.04746799100105382,0.3174225250880999,0.3629900479791962,0.23187850018011283,0.23373648254182042,0.27830757476001255,0.37641546856082136,0.21392525647897906,0.27351935751336354,0.24213789458965393,0.5594097598893218,0.24146149532408048,0.3009961304988002,0.21539161400267556,-0.21886105138077136,0.3058837733097982,0.476530609298427,0.45804357072304763,0.36934094511858834,1.0,0.1958739392077337,0.46112222057700053,0.6358862100803421,0.2662303609249017,-0.07122646562905072,0.11231328520014605,0.438454430591839,0.4293027700021959,-0.13330390054132346,-0.09003663235525,0.3078388537049368,0.5480850006218327,0.16935469820269644,0.41789797995991645,-0.07665347661174723,0.40571525846047746,0.34362345904863045,0.1414584999981736,0.2562786433643931,0.25576148952566496,0.23956522556018436,0.3170828991063373,0.5430786721092011,0.34999776786512976,0.3289997563229107,0.08485215777713447,-0.20918115348135752,0.5542861544670645,0.45516609872036123,0.17367320893206678,0.6001824773291801,0.1478276820476419,0.3498296622845999,0.5062309949367306,0.05688116146156847,0.40888014921270766,0.08808823118517867,0.3789907305639089,0.3820556154833998,0.47239849457161165,0.4411979616935326
Frontal_Sup_2_L,-0.1327788748630465,0.11930472682229087,0.25704690465541785,0.20658676156848557,0.782285853053293,-0.1942034569250529,-0.057040240027763076,0.12005010564741711,0.18863006269271052,0.627584387226408,0.16692112252349398,-0.17576198744627577,-0.021001270012143476,0.2149416616910604,0.33392347301546,-0.25479102867941184,0.42238422254912134,0.29057200994631577,0.6072551311609814,0.0573436450013521,0.2476018309570375,-0.45271347165657394,-0.08704193158400475,-0.23482672195166054,0.5828181090437837,-0.542352784483715,0.04002107467384316,0.1182638119840251,0.24615064428068179,0.0054352815198039335,0.17996608293399743,-0.24498558227319997,0.060276218627159664,-0.2272343221462626,0.6283142666887529,0.35951763346200954,0.12497612043709222,0.50137951586286,-0.038890827612260516,-0.013379697576747044,-0.4483920218475285,0.2288502772648274,0.18572864101737674,0.1696528759645559,-0.09158433927811549,0.48831294673076814,0.4011860828958811,0.8064379660738693,-0.46075480921625345,-0.08295349032317173,0.3686541228097684,0.6920682262809558,0.8692384668906555,0.19787326029224997,0.29296180125982413,-0.22179151734489863,0.44442286938139697,0.18219640921392538,0.025168741750697294,0.1696426994405733,-0.11561710379979673,0.032467632923035776,-0.06030191815152946,0.1958739392077337,1.0,-0.07812937171737311,-0.004666866007814056,0.18742143821494822,0.6369242064716115,-0.0791336506500993,0.4558579211840626,0.5861546850378924,-0.31124054813616653,0.17979214100402233,-0.1475251816794788,-0.03337348381147551,0.1765041067093403,0.422425746750105,0.14087942953276458,-0.2170337924494742,0.41447363291326933,-0.01680212210710279,0.9352334591028032,-0.33749845243317167,0.8101290578329007,0.02853298840667166,0.19283492810391595,0.28753862714615697,0.10189437744747962,0.17815190294288485,-0.17536603805928244,-0.017296284019454464,-0.009292171784099855,0.08424478593035374,0.23542190323764062,0.1715817583868603,0.11897339506942531,0.0005356491290971142,0.20090152454363203,-0.3056169112213505,0.22090089333336854,0.029064893860468895,0.5452277773715007,0.0044981536162762605,0.5272925624279989
SN_pr_L,0.015633840411288527,0.21248475203471262,0.5970599768813442,0.12141506560628597,0.08980948426619893,-0.04895491617502087,0.32719466305327743,-0.062018196017515084,0.6336123255296885,-0.031216420740962533,0.7239889378236543,0.5648089324656483,0.30044832288623735,0.5944738578337342,-0.1601028626759958,0.3545827942291454,0.3710300133338753,0.22202237395292693,0.08260890422420387,0.4996387965046756,0.42957819493022864,0.3213766539763523,0.297064429481366,0.11438875656694053,0.351010859599069,0.26013393481829283,0.5884697571348805,0.3934028926003329,0.4275143019450243,-0.24090622524732375,0.4331372226907553,0.4175879474566604,0.4900383940250881,0.027932859006172078,0.11283988844382867,0.4340259353268488,0.6742232971106025,0.4784795981054269,0.2642963659016777,0.5481658663855197,0.09247088891542289,0.42359698878584734,0.6010513565896318,0.5225651997183116,-0.15001873973510818,0.27180294544510003,0.11477844573017636,-0.04686647825159409,0.39241655904605127,0.6133214812059211,0.34744804919474537,-0.08172084916960924,-0.01798571510161269,0.396048308546234,0.5449887122484337,0.22467363307648291,0.0749628741590093,0.14578705855530893,-0.13233287399774896,0.44930120093709364,0.44440768586809565,0.48056440447327414,0.6535930486200775,0.46112222057700053,-0.07812937171737311,1.0,0.6710436828327879,0.426887613178201,-0.4127985470561456,-0.028876760597178704,0.37008087988074134,0.20306166577725507,0.24729782772923586,-0.26051461383201613,0.45520823095899265,0.6797272588086698,0.3030841687202258,0.2004502308054977,-0.006133316770409962,0.4248118841475675,0.27899708931221906,0.3488239103589494,-0.03848747038543221,0.19839419985902587,-0.09673621946654731,0.33440799658204934,0.4375538960299958,0.08434401369048085,0.3690937682864496,0.06450516442252277,-0.02491662494915565,0.5111908040888485,0.6526908875140564,0.08168722405978555,0.3864238904389932,0.3301316829223624,0.3241443079092729,0.6347225720608994,0.30030379116694444,0.36826348408193194,-0.017582769908924104,0.3910470571233836,0.23801811558002306,0.28105376252330727,0.29499443070000764
SN_pr_R,-0.07988335600803545,-0.007939293124289813,0.5195399623064012,0.33448937183828703,0.09003851308182258,-0.028781911899906285,0.4067435820408024,-0.2080155646233883,0.6187575352921071,0.11353207879431858,0.6228400520877537,0.45817286795760775,0.4037717542200487,0.5533470464652515,0.13577436604296905,0.32670218669828177,0.2791723252067996,-0.025657128136145322,0.045514056507520245,0.7802738479955917,0.5022932661164763,0.46381723556630194,0.016939535390624396,0.3820977461020485,0.35880574628278195,0.32104843575697334,0.3106669445651414,0.3902389576745146,0.5170954403095308,-0.17056963465998726,0.45376104271354667,0.4167201195104327,0.39573965857247106,0.06899807664241606,0.24468861743397757,0.4804104148525392,0.49963200439849453,0.500139188853546,0.1549095853786488,0.4589290378043145,0.2961905429997902,0.5582054502674706,0.6574850034546299,0.6111880751461409,0.03681156414047482,0.33947896898345853,0.37931945471156864,0.13284572647045007,0.24980746653422495,0.4095472717360883,0.297926472255044,0.11193561724595585,0.051421495757137135,0.2877728133606809,0.6130910033945013,0.4103469711655862,0.12489401719520869,0.2816728484483108,-0.33155973524856186,0.44014175121924737,0.6810998850884937,0.6147316814077435,0.5668552356353974,0.6358862100803421,-0.004666866007814056,0.6710436828327879,1.0,0.32971121927191327,-0.179505463670125,0.18027912601478063,0.5204633632920289,0.2816790440193488,0.19493733492969598,-0.1497993500383149,0.3192090270394607,0.7285043424552528,0.03607891647949306,0.2406093632418861,-0.20656268089742877,0.3942738654364302,0.4114046892418423,0.05036373047713434,0.057372460927100216,0.42382691466354605,0.10979724660230551,0.19746884655441752,0.5075778788692699,0.4177730541357137,0.46474360670003156,0.20700018701785172,-0.05186509371768696,0.5144196707051709,0.5408301450727481,0.16945605849480624,0.4356668014629574,0.01668952090355413,0.2561963947642031,0.5670857435681824,0.1400035233944586,0.4452785123324378,0.09680847709198152,0.37030872930659564,0.36930934539807764,0.5293099553324293,0.5015611145778709
