,Occipital_Inf_L,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Paracentral_Lobule_L,Hippocampus_L,Putamen_R,Lingual_L,ACC_sup_R,Thal_PuI_L,Frontal_Mid_2_L,Cerebellum_6_R,Cingulate_Post_L,Thal_PuI_R,Thal_MGN_L,OFCpost_L,Occipital_Mid_R,Precentral_R,Thal_PuA_R,Cerebellum_7b_L,Rectus_L,ParaHippocampal_L,Rolandic_Oper_L,Cerebellum_9_L,Olfactory_R,Olfactory_L,Thal_MGN_R,SupraMarginal_L,LC_R,OFCpost_R,Parietal_Sup_R,Frontal_Med_Orb_R,Thal_VL_L,OFClat_L,OFCant_R,Cerebellum_3_R,Cuneus_R,Precuneus_L,Temporal_Mid_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,Thal_PuA_L,Frontal_Inf_Tri_R,Cerebellum_3_L,LC_L,Pallidum_R,OFCmed_L,Vermis_1_2,Vermis_9,Vermis_6,Thal_PuM_R,Temporal_Pole_Mid_R,Thal_VA_R,Cerebellum_7b_R,Lingual_R,Frontal_Sup_2_R,Temporal_Inf_R,Temporal_Mid_L,Cerebellum_Crus1_L,Thal_MDm_L,Frontal_Inf_Oper_L,Vermis_7,Thal_IL_L,Parietal_Sup_L,Vermis_10,Putamen_L,Cerebellum_10_L,Cerebellum_10_R,Vermis_3,Cerebellum_9_R,OFCant_L,SN_pc_L,Insula_R,Hippocampus_R,Thal_VA_L,Paracentral_Lobule_R,SN_pr_L,Angular_L,Thal_LP_R,SupraMarginal_R,Fusiform_R,Frontal_Mid_2_R,Occipital_Inf_R,Temporal_Sup_L,Raphe_D,Thal_PuL_R,Thal_PuL_L,Amygdala_R,ACC_sub_L,Occipital_Mid_L,Caudate_R,Occipital_Sup_L,Thal_IL_R,Red_N_L,Precentral_L,Cerebellum_Crus2_R,ACC_sup_L,Cerebellum_8_R,OFCmed_R,Thal_MDl_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Heschl_L,Temporal_Inf_L,Thal_MDl_R,N_Acc_R,Cerebellum_6_L,Cingulate_Mid_R,Thal_VPL_R,Thal_LGN_L,Cerebellum_8_L
SupraMarginal_L,0.16186099287371655,0.4639539602407572,0.18742143821494822,0.8588367634564625,0.2785183351699631,0.5842529952526642,0.5793954785651277,0.5746367669004048,0.07358556378913751,0.754800382058744,0.257803599185424,0.6989671990010764,0.5072244353379813,0.1610564999805604,0.4222926994010137,0.35476884123761726,0.8138978329354493,0.3196848325360595,0.3055318858123904,0.005206681217641551,0.40950929416459103,0.6696954831432376,0.6217914293819053,0.13318293771299458,0.3187947819604679,0.45349834181361987,1.0,0.02473079100649319,0.20061736739961128,0.6367282019814552,-0.08546866604511073,0.3227211640166701,0.37315952893023824,-0.1430599585149973,0.3838886321608683,0.49030207050031366,0.8555931393270327,0.5911390928392161,0.3460131104330195,0.1649970084501091,0.371095608234189,0.703190716717171,0.4705723706052658,-0.08941555421760822,0.36732343959556624,0.27183789921216045,0.16005221039950077,0.32347014391685375,-0.05713079981926205,0.4954122120870185,0.3413010503547859,0.18500285515236092,0.29703232438492694,0.5158516599124073,0.27183441455501284,0.10590664004551799,0.7095050842199795,0.1685290356791761,0.5204442677795839,0.8575906398295198,-0.015641367738028378,0.4402130400285275,0.7637676068989889,0.14443251820696384,0.5926069422643515,0.05963443793332143,0.3570819603932187,0.5473912197967983,0.5382405152431496,-0.03429342645139469,0.36524281451417173,0.619440043765687,0.3788182736691873,0.38487813049286135,0.8607631430381922,0.426887613178201,0.8037688460898528,0.3766444982585745,0.8455277697794135,0.3183246112263479,0.6207987975671313,0.3977513726612746,0.7300579948694755,0.2954543864859156,0.40934003073884256,0.28910425476868146,-0.06453620711534762,-0.02807841232268184,0.5299090795040857,0.45090321584571663,0.5955179531158858,0.3551022844125274,0.38847845949349835,0.8450308827724383,0.2877854757724802,0.6782785378436804,0.43038843551999023,0.18906154925843596,0.5282144379081668,0.4250949852217892,0.5309585354173151,0.4883495939682271,0.5315474039512301,0.12153367781990478,0.18281077666146578,0.43130390141889274,0.6810665784864404,0.45877852673849345,0.2662303609249017,0.35234583972084216
LC_R,0.15540036943730365,-0.016892404022292463,0.12005010564741711,-0.037733596489551664,-0.2746844237808475,-0.19039402085343243,0.13199676172242417,-0.04390959922449478,0.0575882782656633,-0.022011763240236782,0.00753221404906468,0.13602510121887557,-0.22661884756554235,0.07839198150626998,-0.009218691619311735,0.3039641871007262,-0.14427409608539626,-0.03030584073826671,-0.16785755537296218,-0.09750986129335641,-0.17339888344009285,-0.22078965811619883,-0.18978312395157587,-0.3330789849840129,-0.02448380223299618,0.05350393472286981,0.02473079100649319,1.0,-0.11493124729261263,0.20839924618327657,0.14465057995781808,-0.13376251242826948,-0.16659624449797883,-0.0948718557278852,-0.2166239340932064,0.20754243900308855,0.10671083828319164,0.03238348628520641,-0.15763577533073822,-0.05690342492894171,-0.18151591262782388,-0.04319087023851275,-0.20055308020397622,0.2942711455439331,-0.21931535866328983,-0.05720759121466579,-0.029890919176177727,-0.2166606885030077,-0.07806700816514754,-0.20270126789091225,-0.08066398172776851,-0.05325998055547235,-0.217064580211251,-0.021913909878086314,0.14960053873263668,0.23527544764951744,-0.11429376994308121,0.12302439215221515,-0.1848844544706931,0.08173496565166469,-0.005123710049024651,-0.1352513005139255,0.1843684903771839,-0.00589558523000328,-0.0995943127131859,0.0527404005442471,-0.19183142423369054,-0.0022385808733555047,-0.30351435604567484,-0.09660328109997503,-0.0066950954415488486,-0.06914367325150393,-0.20447658393551005,0.01068344303006229,0.011630861436676663,-0.062018196017515084,0.2134744644838273,-0.08603748207119834,0.05894600394698099,-0.1569576114725328,-0.0674685944643581,0.011734626987852518,-0.20109363314148523,0.3548930701904313,-0.1315028397157427,0.42810205443565713,-0.10220773808082155,0.17612581861966006,0.16291608104007102,-0.0021225028615392194,0.1964731157164742,-0.20905726028657298,-0.18820964455591557,-0.030907763764507563,0.09241122340487967,0.03542751065849494,-0.2745628452212156,-0.1075354824253036,-0.008625923584085067,0.19503117565799463,-0.07346801540673899,-0.05705227187758693,-0.14997142885798623,-0.33843410292664533,-0.332757069815249,0.3765587228789568,0.02241969202537135,-0.05462445161222026,-0.18244785793486135,-0.1267389394408827
OFCpost_R,0.3916490865612356,0.25122799836989423,0.8101290578329007,0.4125805340780268,0.1944860594940648,0.6849707003207787,-0.08336734974081399,0.20915891185125415,-0.1414607590649614,0.4204983272952671,-0.34954230044405327,-0.11844730375087535,0.218388982924559,0.039891840035872636,0.6826187368850831,-0.1509983136275366,0.4791892744965441,0.27282450900438965,-0.22521471462013534,-0.1260861148833914,-0.0037893874421507682,0.4031295490717167,-0.06944907398436252,0.5254341921455441,0.44943060751785047,-0.011629889806035652,0.20061736739961128,-0.11493124729261263,1.0,-0.2559363805145595,0.17510039602060992,0.16675394210934824,0.2276736976228956,0.6414117635076637,0.3724703544605524,-0.06371266045218256,-0.06604926088242973,0.06484010472416449,-0.16194937813329943,-0.23974434703842082,0.33837191645512604,0.5463039395046911,0.23233335155004192,0.11825726909222797,0.273938150085285,0.5200406574197665,0.0013724328464855692,0.07941375870976773,0.04350998347541167,0.3493576452428279,-0.15813546345282312,-0.021507962004619553,-0.3864682346156629,-0.09767903708690961,0.770335037759246,0.0607050361681865,0.12246232742585086,-0.13926735576528582,0.29860987825996754,0.3102424492326159,-0.013391309702613074,0.293084952805075,-0.12979415241311512,-0.09153828151099946,0.6664046198297309,0.1711933377100314,0.06324708158863479,0.0761188657931105,0.0034922714687389287,0.6796738019886762,0.12865920018590896,0.6308771984300223,0.07322746983697345,-0.14235592120137852,0.269583151612776,-0.09673621946654731,0.0379155536212391,0.1635595338338849,0.0817040051928236,-0.17001079281794462,0.5905213964812438,-0.04560106156985403,0.3273167096715402,-0.04071508344112809,0.08080674039107495,-0.030503922905679014,-0.061098283826958345,0.13986526750267808,-0.1736861911904071,-0.026656310325057817,-0.12319992782219817,0.17660718639317208,0.14762331601085235,0.4536861069032696,-0.08643737292946273,0.29123397555479663,-0.23774293818592573,-0.19433141425612868,0.3325063980408463,0.008651802884357077,-0.015284037221512534,0.12799032581796413,-0.07437116147446575,0.11716144698154399,0.5678089644210671,-0.040215825273827846,0.005444962406818298,0.15792177051086986,0.23956522556018436,-0.1275374040704288
Parietal_Sup_R,0.1594712038065044,0.3879181013929309,-0.1535657054327338,0.46592068243772317,0.001229458864837511,0.16936354633818088,0.3887238036688559,0.4090473533690534,0.03764008379763682,0.427012230600199,0.506523378877389,0.6223173855713785,0.17260650392853377,0.004187652440733256,-0.010349583224894095,0.48762321583050416,0.43535230828009575,-0.01501768317429305,0.4666955226001811,0.09348079595135535,0.3319120137299995,0.23088413422726312,0.5577802803955432,-0.18488580149260267,0.03224499875664065,0.2946349272017435,0.6367282019814552,0.20839924618327657,-0.2559363805145595,1.0,-0.15207031129744003,0.012212258387294185,0.2155682988263491,-0.37755663966918646,-0.1342488884320109,0.4565580992162052,0.8059156910204857,0.4172871998544453,0.3216807558570066,0.4783782235347933,-0.018726159348889077,0.34221170172293425,0.07259798050149625,-0.04382944955770756,0.12128905961915364,-0.09581393730887058,0.04466024446606135,0.10200176118075924,0.029902398899536272,0.11094430580887767,0.41100915572720204,0.13753672944774598,0.5065363551781464,0.3316524495106692,-0.09088949273521678,0.051361269054494216,0.39953611041579085,0.36236208098899686,0.19230085280426198,0.5024879781706035,0.18759911527521259,0.19288411918064052,0.9466740566973203,0.13511386341154585,0.17396082795659898,-0.017095629401437887,0.32665897830283447,0.1863951790038087,0.5650143757501632,-0.32550545079153415,0.2215924378176365,0.20317900364428151,0.15825759092775057,0.29570579265054736,0.530353745455163,0.23801606793475275,0.7681172206628426,0.1087405178600453,0.7092710172300978,0.31128932980710866,0.2896894927655292,0.3692490547151329,0.34628395284242186,0.20468545681378073,0.17619263873519855,0.2861209647797212,0.15248775984681315,0.00349312417796124,0.5010914661495595,0.38416439291633697,0.5414998461526862,0.028119579295352238,0.2505385001152875,0.4746047583191418,0.3504478610432041,0.38945158046490824,0.507441224610894,0.22928455029461742,0.24793297744829665,0.4502414285329922,0.24576586575356724,0.2806671169285918,0.323359146075062,-0.07043303386826873,-0.2404847737671888,0.308626753481014,0.5080706003313015,0.223074307439874,0.016166484934410915,0.5282643190835062
Frontal_Med_Orb_R,0.03838356225322031,-0.1625632967035261,0.22090089333336854,-0.012331559090152207,0.15785602370806798,0.006765944883573743,-0.04355281425982327,0.11246148108270414,0.18488666184463304,0.06789657495185017,-0.20761237076966452,0.027484771077840753,0.08077161280534122,0.08137416338021303,0.06914141356029539,-0.13446211341196612,-0.006909208293686975,0.010632225746239414,-0.1765345862532749,-0.2586064192934812,0.062246560223781916,-0.07004388419891493,-0.05540275137222019,0.1947522299769564,0.22122778103221924,-0.17162182964531766,-0.08546866604511073,0.14465057995781808,0.17510039602060992,-0.15207031129744003,1.0,0.02198304177346237,-0.13841557073392535,0.18931571008670486,-0.0032565399181244347,-0.18820034264521185,-0.10115425009477011,-0.25341244309997446,-0.15008815350454086,-0.16578086743417075,0.09394774106810898,-0.01595674615928818,-0.07996840737589155,0.08040383580702395,0.02225503841674037,0.29219851884781245,-0.1874409338687744,0.13492296501848466,-0.03767546035474601,0.0390758053368671,-0.2823043218458383,0.07059486168070424,-0.21487526783586663,-0.08710840003161385,0.23616613583217014,-0.04515154107130574,-0.19526130726838992,0.08702506765943589,-0.06806199203195383,-0.14134184318031726,0.06676489272192367,0.11649893724657184,-0.1160917958340041,-0.19571087272634038,-0.027404911437943307,0.17511456098449812,-0.23195013169941112,-0.07283267261439746,-0.19347697266641645,0.008850092128855189,0.0720046471345738,0.03649877199350419,0.12447560831240231,-0.1333208018219154,-0.05603385993955066,-0.017582769908924104,-0.0949093082612572,-0.31810522386396417,-0.1794638189863456,-0.17039056327852103,0.15789214276603658,0.09062378948584078,0.06194728788452341,-0.08898094467628524,-0.38170550650816953,0.025223162960443402,0.03764731072309704,0.1421856766843847,-0.2051806286706976,-0.05230731074951502,-0.22153214773155716,0.0005181722261983244,0.044667929271668946,0.006701848543743383,-0.12710636421164098,0.13129591953993316,-0.23257973788074388,-0.04999433378791696,-0.18853882232848315,-0.050292293435798795,-0.047557744676382095,-0.017348908283197014,-0.13872716118208747,-0.1852171353999115,-0.09954636409669156,0.0455721566468173,0.06736637629221028,0.06624981968330844,0.08808823118517867,-0.012590063070315093
Thal_VL_L,-0.35385259679451775,0.16267788720553913,0.18863006269271052,0.43415470873001377,0.633854771290169,0.3675284532871616,0.4200190815332433,0.4205026734727484,0.3841277318040539,0.5816047708378069,0.20957538498550335,0.4742966759009147,0.4323880379700548,0.2227257239535541,0.13204861834787734,-0.013454292739334968,0.40422478363159975,0.37760052501142644,0.06576782880793415,0.06813413960750178,0.5259946682178732,0.44714883958311863,0.42708891502960444,0.42808584641011604,0.32256151318144366,0.1236738981685569,0.3227211640166701,-0.13376251242826948,0.16675394210934824,0.012212258387294185,0.02198304177346237,1.0,0.3637233046507622,-0.030171155485233907,0.39253973184475666,0.16192086222072805,0.4241495228890553,0.20782145005167202,0.4041797082537485,0.061729889625048516,0.3389982164476526,0.40082391037379167,0.3584186102534988,-0.2557388164107032,0.7560757981827738,0.1227830393454981,-0.06547597064059714,0.30812044921753123,-0.05969320700172812,0.6260203813421763,-0.011783399129578702,0.5302213532512002,0.17673933474876202,0.4946968558339669,0.10869821122873513,-0.1308787504338414,0.29189104692215273,-0.11340741482954199,0.7239374665237319,0.39542361514095975,-0.03702622608126892,0.442044582958095,0.18429072846172173,-0.03471490804372562,0.3238070464564297,0.17995349986559628,-0.1447045551188305,0.5114837519106078,0.16987626523833982,-0.05803522871967837,0.47970349626307185,0.4882218908753253,0.6791020834671913,0.6992085232567412,0.4127566660687177,0.6336123255296885,0.04212386962430902,0.47306021183364017,0.20380861608670514,0.338490930763141,0.4114515402179635,0.29421898487827053,0.5150206558242797,0.005121114142230381,0.5632075131185396,0.14476662228171674,0.1017445568454132,0.006787066965962727,0.04702059972245749,0.6391685622701956,0.13560887466681829,0.5454272425338416,0.35987360731166784,0.36182521043179633,0.11377654969597117,0.4809276228807625,0.247325059319365,0.37776110701965443,0.5341508136765852,-0.2754385917857694,0.5835068283107542,0.39440693612311123,0.3784787639693478,0.5040384113710888,0.44209689400297825,0.14404400155331643,0.6618227971858988,0.7706661124995551,0.4664906457828571,0.06654341748453452
OFClat_L,-0.21669317253780587,0.46643470618253835,0.03034673517806153,0.44029900510587555,0.5490853250025475,0.48658627963793455,0.306048517192647,0.480623861258343,0.30282451846201736,0.5037707952199018,0.08046907370309694,0.442360436524811,0.6400117316655941,0.24536777343541502,0.4192416045987465,-0.040926367127219226,0.4216826440253527,0.453522384082339,0.40604970002338947,0.15441381072640065,0.4980885860606603,0.6310160233893644,0.5920847872851797,0.2797453576680318,0.49397808226473583,0.30082113307932234,0.37315952893023824,-0.16659624449797883,0.2276736976228956,0.2155682988263491,-0.13841557073392535,0.3637233046507622,1.0,-0.18876950237200094,0.5503277624634048,0.1226550449621832,0.4794333946645395,0.30211063573976243,0.32597435359385624,-0.033394044279607425,0.486655144069289,0.37636966817997675,0.5230361959832273,-0.39496989809116223,0.45858786394299006,0.19227472056358733,0.18368564403014312,0.13219661759878415,-0.0869085046683344,0.6451093506921727,-0.05138300910400307,0.2346609290796476,0.3012645983097958,0.3591260851532881,0.10718230760427679,-0.0738946362011184,0.43199119633558863,-0.07967637196399299,0.45452750802022013,0.3989400235100671,0.12936856081433756,0.4864234713833183,0.2646505861709173,0.35888394891979547,0.46928139046221856,0.07951006259949296,0.4158855800641249,0.44036878212845476,0.5104404674946048,0.05636646809878893,0.3698944437634242,0.5566388091146344,0.5926208207137011,0.5153226217835297,0.4537709303410702,0.37576356687216417,0.08542801922123235,0.07030785393314698,0.49369443309332467,0.30327929452652835,0.39455197177431944,0.3099762384911592,0.6237242776157662,0.018302744871092187,0.19194218449971545,-0.09898633565238917,0.0001917375947573857,-0.11994764573854538,0.25157639221186096,0.16307053214326103,0.25008764751886076,0.2183605815807043,0.4085178905744061,0.3476987044589495,-0.059050303120583285,0.4233632330240961,0.5134266542233454,0.31499088546344034,0.3486293367595778,-0.09135160312682551,0.4811733295562506,0.3127842779866703,0.48692466994053973,0.1840857086803682,0.32722341520212384,0.07621375375329102,0.48462833545834466,0.508014079559479,0.584492021504768,0.3605030698606748
OFCant_R,0.28841425048377367,-0.0643378592881137,0.6369242064716115,0.09528323430986099,-0.075211774489514,0.2326476518372126,-0.364719001321154,-0.12675572645960534,-0.36875825677238877,0.056190839667899097,-0.23017901510900027,-0.43553830694670187,-0.22500515540819124,-0.2871610933507167,0.2989059853120751,-0.16403448405296048,0.16565624014217423,-0.1919763035704236,-0.3474160561114625,-0.09236168941397292,-0.2315523125804287,0.03821597540110056,-0.3914058650773214,0.40491986665720436,0.24881231620564073,-0.33087306955751705,-0.1430599585149973,-0.0948718557278852,0.6414117635076637,-0.37755663966918646,0.18931571008670486,-0.030171155485233907,-0.18876950237200094,1.0,-0.10870275458032194,-0.1732844321764835,-0.3774304474224365,-0.17255863799189441,-0.25494524009397257,-0.021709266567803476,-0.08036154398367601,0.21183308309316345,-0.1405692162708768,0.16662829626946402,0.16803567527438354,0.22746291609256072,-0.17278894182222393,-0.133784064606724,0.02204041105394974,-0.15573553766921558,-0.053197861211643875,0.10562145749764358,-0.4043325019047951,-0.3383161608724824,0.41783835924546736,-0.11229533352928427,-0.1977820464145298,-0.19523169061070825,0.014421453525002374,0.05452312697790758,-0.021475750027427607,-0.1246051306168036,-0.35225052719465555,-0.2431139804283397,0.24868703679806028,0.04970726623224035,-0.21082988734026176,-0.3447652926305576,-0.27244625463198,0.7343455984148183,-0.14867030027014239,0.06239312225279744,-0.2514766665521036,-0.42382579303109175,-0.015399295993032764,-0.4127985470561456,-0.188587835119571,0.03882998930679963,-0.21967137742007425,-0.23947475991346592,0.20074360216379572,-0.3353828010758007,-0.041115187262715784,-0.2665499430466468,0.004965842456365611,-0.09206411553969197,0.06641313800129758,0.23918397040888492,-0.37750989910171384,0.025183942593766703,-0.3498001040066822,-0.030628928364287773,-0.07277158454847,0.16135479411468537,-0.00678942210612352,-0.09807856440854966,-0.38365754464548285,-0.1490936735332323,0.022986594222340288,-0.18726776730970815,-0.30408590585542217,-0.10418628315631025,-0.4439933971370888,0.06086214431255292,0.40518945812848745,-0.28664274340779244,-0.3705744080468366,-0.09651750125411258,-0.07122646562905072,-0.27884479018276387
Cerebellum_3_R,-0.22581113736648994,0.34022521021778523,0.17996608293399743,0.43341637644410774,0.5152154586687187,0.5704473066480477,0.44106272645598205,0.3557050607084947,0.30255528212599886,0.4393946148660136,-0.11387725584094995,0.273864502358929,0.6739738308007779,0.4677099756371625,0.6245824275755466,-0.001278488643501877,0.38535595092618236,0.6986755301689339,0.1367527934702792,0.060968635945410146,0.2830425524113496,0.7347323716631363,0.31161769505849507,0.31643163247904627,0.41958526808553465,0.5064207637595457,0.3838886321608683,-0.2166239340932064,0.3724703544605524,-0.1342488884320109,-0.0032565399181244347,0.39253973184475666,0.5503277624634048,-0.10870275458032194,1.0,0.21912034787120896,0.3044346349507787,0.414332091511844,0.3308098067210861,-0.2711527129558567,0.7829453595620499,0.29093081567752466,0.7561780071226961,-0.20436376561784866,0.31301346464846685,0.45621232715722515,0.45401052516999313,0.22549227712767733,-0.19939704658698684,0.7640226704244402,-0.08400231367656384,0.00024016431331864985,0.10157479985933157,0.4476125063651495,0.3139124084850326,0.14803042763803678,0.6208454757312947,-0.2226970532540049,0.41032469513536984,0.43142561325085993,-0.29494538227168166,0.532782829033834,-0.025983431327692107,0.13653422797682174,0.6160116072563371,0.09569245770468274,0.23796428135618566,0.6911808613662939,0.2566701802934179,0.07898224353709145,0.3270212046374791,0.6369193424757048,0.48726162418577174,0.44045233255414984,0.4569999912364572,0.4331372226907553,0.09965034820317527,0.16235772396942375,0.42213045308788827,0.28338617058199433,0.3219578761519625,0.2918372797533973,0.6082509466023717,0.2840594207744139,0.19248191589295918,-0.1246233371355136,-0.16440815578519025,-0.25622080679508824,0.3776610921064514,0.07878248890207254,0.33910181922532345,0.34752751921334835,0.35343820836610923,0.35548690931764176,-0.0377873541263499,0.4611061348013371,0.2512076892844616,0.06737316051986321,0.4669101307836089,0.055438271841716014,0.6409791672226403,0.18824151097801392,0.5790943028087278,0.18168458129652598,0.459426259749135,0.2566554367256204,0.3765135046790278,0.38156760552894287,0.6194733296171693,0.05353738068819881
Cuneus_R,-0.004370242684334376,0.15843676092190961,0.10957349256696274,0.34762933744425634,-0.240900349671508,0.11529056455603526,0.8155745639616476,0.1594185960036407,0.017475744178371246,0.31415448958480185,0.5262540447250292,0.4325022575101825,0.005737489715897129,0.16604140183666322,0.34959545626806493,0.8710118465759858,0.20865099285862912,0.3730124451250755,-0.18766667946691376,-0.032054149442835016,-0.1198312234823092,0.39749336067880076,0.2093962074702082,-0.13927014821256606,0.0202056505278588,0.5768321993963856,0.49030207050031366,0.20754243900308855,-0.06371266045218256,0.4565580992162052,-0.18820034264521185,0.16192086222072805,0.1226550449621832,-0.1732844321764835,0.21912034787120896,1.0,0.536017394943152,0.7881461342248348,0.5471074773251637,0.3558983630214742,0.3676672868331956,0.07073110573470869,0.4054068475020701,0.12103793308978071,0.013018702853669581,0.19188936433173698,0.19884083778319456,-0.17896013144525239,-0.5575243019433186,0.18281030440883608,0.41173682294124797,-0.08908801934327146,0.2250170372324148,0.7894480281816976,-0.020374234469540866,0.41787828227914203,0.5433287324006115,-0.42036229345201986,0.1534326246748224,0.6327128507748235,-0.644826000451342,0.03913108820233368,0.5037114584809416,0.02506899581898087,0.3341288155973376,-0.08428975260783705,-0.0861772185889487,0.5710614257672227,0.03612163872019188,-0.2029367893951923,-0.1507253107034891,0.16753667943916362,0.0008447511310107895,0.2434094017832168,0.47500961881390946,0.31849512060811774,0.6276247166039487,0.22334089587524414,0.5333514963517632,0.5817894644051234,-0.09238063420628036,0.32085383532342204,0.11474607342521123,0.6339239279785909,0.1770027906781176,0.3272337232425733,-0.27233232630347975,0.17604886728268285,0.8632249728435705,0.19019007968551102,0.9299579509987471,0.31184593670670546,-0.17749345493440483,0.27006865253494866,0.6837947414304159,0.33012021953040954,0.18682556058479846,-0.057132021614809764,0.3610997145181758,0.35508524230466637,0.6425162024540321,-0.18791486427501589,0.4530995204618318,-0.2504602256099764,-0.007074238399514925,0.7978458162027905,0.2605403306834143,0.17842158798975705,0.05487482149210572,-0.19942393903614664
Precuneus_L,-0.08400833114677314,0.49617977725456575,-0.013379697576747044,0.7515176044899763,0.3776623688512163,0.42872524271711604,0.6371621410812968,0.6251510876894729,0.27720012138538686,0.7533735508266244,0.48463585911425855,0.8581871246220069,0.5486569345258451,0.22894006864712768,0.22891643438924728,0.40559205499840983,0.6824112288928607,0.3430425428725772,0.45055249549762694,0.09373746173332385,0.5824223507874365,0.5917564737733241,0.7716008965648521,0.056706528535072194,0.2913951319523554,0.47179804534681036,0.8555931393270327,0.10671083828319164,-0.06604926088242973,0.8059156910204857,-0.10115425009477011,0.4241495228890553,0.4794333946645395,-0.3774304474224365,0.3044346349507787,0.536017394943152,1.0,0.5713645848137132,0.5171718955710491,0.3336039037260536,0.353363099123457,0.5557828815255418,0.4215780871696625,-0.19220168106015476,0.41207496589735143,0.09649992712678271,0.1414229086130842,0.2662194996270477,-0.08422023460761736,0.5360896161409375,0.3547040503574369,0.32450492130637004,0.5311314002599176,0.6208715889790314,0.06159111035399255,0.06036824729039013,0.6322180720418832,0.16859858539647174,0.5282797527564802,0.7549200101739983,0.057756154292420946,0.461447554784171,0.8884753093145369,0.16433271454369905,0.4244001022637245,0.10584254118453956,0.31716979489102487,0.5862410436178416,0.6287360187945741,-0.2861402686717452,0.4591767930991306,0.508534176276268,0.5310872003414376,0.6091496846989704,0.8135918116326112,0.5481658663855197,0.7308165181355396,0.286445468393669,0.8395713434233749,0.4789691325884181,0.5105284979911444,0.507554288228815,0.6859935450303883,0.28076458863533044,0.3867043814862114,0.30583543921877965,0.12144761137440466,-0.037053967062594034,0.5674051391273676,0.5367334067461084,0.6362484866199942,0.2958701292176538,0.45348206307470523,0.701775641072816,0.34070768553468617,0.6833499272630925,0.6219324667245472,0.3598466955503235,0.47983506513538715,0.29253407046083924,0.632189412973951,0.5025348145824972,0.5951375911178652,0.14405867126437452,0.015533566000114516,0.43334354371106254,0.8258938158345744,0.5876620795749876,0.3543496556046414,0.4723962173029695
Temporal_Mid_R,0.02765933025864361,0.3497256842006134,0.1765041067093403,0.550107591037412,-0.11661837307352059,0.2881387390700908,0.7056064140737219,0.13025145095137663,-0.06258196271888718,0.4466428940479764,0.4516486396443202,0.3179355627508727,0.17028143091324024,0.16295722632963985,0.5544689489790873,0.6588794987425396,0.4379547922577137,0.3719148174447718,0.03665029344748875,0.14675801383225032,-0.05758369631554353,0.66029088917243,0.41718205350606885,0.031422366927465396,0.07759886628940767,0.6699176763621946,0.5911390928392161,0.03238348628520641,0.06484010472416449,0.4172871998544453,-0.25341244309997446,0.20782145005167202,0.30211063573976243,-0.17255863799189441,0.414332091511844,0.7881461342248348,0.5713645848137132,1.0,0.5745965151711627,0.35132661538139015,0.5160894648427705,0.2863334051372526,0.6265421677673405,-0.0724898343140878,0.21872577439372437,0.3450186588427543,0.41363561412970645,-0.1928714992543221,-0.4489740275920059,0.327638274836545,0.4234171843055291,-0.21921730195203992,0.31911867935862215,0.7194442883476843,0.09308584882359697,0.5355502655102987,0.7604156262907817,-0.3665909488535329,0.2834439858968869,0.7638003316815255,-0.5534055787478023,0.21242342871966063,0.4488517272880936,0.20747413031665424,0.5460709940636825,-0.16537263726462564,0.21326412284622506,0.6730139273550656,0.2937372377327928,-0.06348741048565193,-0.10455525076270873,0.35770159407554214,0.046731455664304464,0.2512649201504099,0.6770865185507917,0.3030841687202258,0.5401029869798256,0.43078156095469916,0.6977166696259453,0.6170434708447952,0.07262878063435521,0.3540073073745626,0.32101740371376275,0.5371142206105167,0.3786389415759597,0.16235653007104778,-0.3060812104226821,0.05333621348573284,0.7947424813384113,0.30995207166772293,0.8229528793368102,0.28516928509534256,-0.05314722643963964,0.4749115378431416,0.6445440855393761,0.3404424500840529,0.36313833231569337,-0.05563744095714459,0.5784004204240174,0.43609020106735813,0.6732509579963176,-0.09441389766504085,0.6113352267138611,-0.03877703492703608,0.18165717840234558,0.6469406556183251,0.3068100413902211,0.230704924694531,0.16935469820269644,0.03648961908836452
