,Thal_MGN_R,Frontal_Sup_Medial_L,Parietal_Sup_R,Calcarine_L,Frontal_Sup_2_R,Heschl_R,Vermis_7,OFClat_L,Thal_IL_R,Frontal_Mid_2_R,Amygdala_R,Caudate_R,Thal_PuI_L,ACC_sub_L,Fusiform_L,Thal_PuL_L,Insula_L,Thal_VPL_L,Thal_VL_R,Cingulate_Mid_R,Thal_LGN_R,Thal_LP_R,Pallidum_R,SN_pr_L,Vermis_3,Cerebellum_4_5_R,Cerebellum_7b_L,Parietal_Inf_L,Cerebellum_7b_R,Vermis_10,Occipital_Sup_R,Postcentral_R,Thal_LGN_L,Cingulate_Mid_L,Supp_Motor_Area_R,Olfactory_R,Rolandic_Oper_R,OFCpost_R,Cerebellum_Crus1_L,Cerebellum_10_R,Paracentral_Lobule_R,Occipital_Inf_R,Vermis_1_2,Frontal_Sup_2_L,ACC_sub_R,OFCant_R,Parietal_Sup_L,Angular_L,Rectus_R,Temporal_Pole_Sup_R,OFCpost_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_MGN_L,Temporal_Pole_Mid_R,Vermis_8,Cerebellum_8_R,Cerebellum_8_L,LC_R,Thal_PuM_R,Cerebellum_Crus2_R,Thal_VA_L,Lingual_L,Frontal_Med_Orb_R,ACC_pre_L,Cerebellum_3_L,Vermis_4_5,Precentral_L,N_Acc_R,Frontal_Med_Orb_L,Olfactory_L,Temporal_Pole_Sup_L,Fusiform_R,Hippocampus_L,Precentral_R,SN_pc_L,VTA_L,Cingulate_Post_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Temporal_Inf_L,Temporal_Mid_R,ACC_pre_R,Thal_AV_R,Occipital_Mid_L
Cerebellum_7b_L,0.2459212618542244,-0.22720078612898514,0.4666955226001811,0.24898070871116587,-0.28668437957148807,0.3687370795921507,0.3625166645607382,0.40604970002338947,-0.1721050868126703,0.22139667641359412,0.31597292153934525,0.1770818735916091,-0.004777244624346447,-0.23629506728003605,0.6246075338789155,-0.3098556398867285,0.09518525024238465,0.3003014684652357,0.14563690717618546,0.33817017400243454,0.29020770924782896,-0.031335212305654905,0.2726457466041132,0.09247088891542289,0.04993727855232678,0.3532554425887741,1.0,0.3841065584160213,0.6866962164251861,0.17536313644839005,0.018137141667035964,0.45670340379256213,0.1774793815812355,0.3718780197283288,0.48313841120299994,-0.040089645894605765,0.26279355312503044,-0.22521471462013534,0.5063890721820427,0.4900597497136879,0.32665446888303384,0.2101732730079393,0.2836228468760965,-0.4483920218475285,-0.07398454560630763,-0.3474160561114625,0.39410073716302596,0.18259237752995125,0.22275589866565026,0.12155627311199092,-0.083879676360356,-0.29221681966115953,0.19349507965684723,-0.06007811485249324,0.23629378397119324,0.7301159893266082,0.7329185698285651,0.8061860964695385,-0.16785755537296218,0.2887142976085762,0.010128519061215454,0.34245582158944965,-0.05951593303678059,-0.1765345862532749,-0.10762705653497458,0.23285150176248998,-0.1264906244710273,0.27080917367191726,-0.1675752624019952,-0.015413683615633547,0.128056787251362,0.4859313995946091,0.3103664244648466,0.3775635968998465,0.3366667118170568,0.32397101568751185,0.4859708943687074,0.19630010564821304,0.38702037666446987,-0.05170356459369701,0.43168736468678026,0.03665029344748875,-0.2914173286642026,0.43136695331264724,0.09705200981644058
Parietal_Inf_L,0.5122789013714981,0.30895341046495794,0.6945079446592044,0.673149510299152,0.12527793385694722,0.5338206154857384,-0.016990428946669054,0.5449073064003622,0.4363716640617328,0.5079321832280653,-0.003138345467170588,0.5070153455262986,0.3818418226449212,-0.09272325163597574,0.5771724033441511,0.29523255416834426,0.4993918975313519,0.7241325906754685,0.5313248211864489,0.8576378010629992,0.635564206869313,0.2567757000555976,0.41462230922161186,0.6526908875140564,0.6965415539134076,0.538108877546816,0.3841065584160213,1.0,0.44524272530036707,0.18579459031846776,0.6042447902417184,0.8104454076889988,0.45516609872036123,0.8798074024379149,0.7668666183782162,0.06728887440770567,0.49786921002083734,-0.016290297736410313,0.13350373450388783,0.28469811296952646,0.7513315084340588,0.5433889594104225,0.16718208362699166,-0.009292171784099855,0.015045426624238698,-0.43560396658823547,0.8124603740592987,0.6853178204019458,-0.056686074478039354,0.40282104199572744,0.28756613999265607,0.1446753194652842,0.5022042066180293,0.36036401572027565,0.24205599022175217,0.3603179565400187,0.5524400197947565,0.42221224245420125,0.055358797582932114,0.6643174204974789,0.2832298906072633,0.6489272772932234,0.7349913347953856,-0.06438048640064117,0.06747322292976014,0.5184936517982869,0.5402336071835422,0.6462016763914462,0.08253398995360278,-0.018904438286297426,0.31475369317593693,0.3999955060102398,0.49330398333527764,0.4370911152498095,0.6340020549236549,0.4864137453833844,0.18016710663546218,0.7916314301649681,0.6359325912786945,0.09085404775465765,0.6594677645833754,0.57103900290884,-0.01402612384877596,0.5975193088434165,0.6044315158274294
Cerebellum_7b_R,0.3942835600837777,-0.23490525285535005,0.5065363551781464,0.5461782426635338,-0.5462524929115502,0.2624363814539804,-0.04305235044565565,0.3012645983097958,-0.007720098845177858,-0.0390364859507441,0.21167499968172013,0.2942247807227672,0.004449112810931441,-0.10028361950882596,0.31208443480228226,-0.28971435852950783,0.0851826557018783,0.3050531288400671,0.07622963945569008,0.3977260587741907,0.1356005601318506,0.1271272221897554,0.2961104082431679,0.26013393481829283,0.25538101325970797,0.7683585808236679,0.6866962164251861,0.44524272530036707,1.0,0.1647684730579463,0.39432015392467396,0.4270292031154991,0.10407062143830081,0.4361932518473823,0.42826999024056084,-0.054155617016819715,0.11227538233676244,-0.3864682346156629,0.006599598511324272,0.3121162426506676,0.36797643439901395,0.22723971539555526,0.3006778567860974,-0.542352784483715,-0.12118221047979176,-0.4043325019047951,0.473990696997908,0.2141349881725316,0.0681139634833683,0.14229989915322908,-0.15280799678634566,-0.4224272148408037,0.023511331344389985,-0.0532662007070101,0.5421246174598876,0.4431262487918223,0.9140035976780188,0.5778852738434844,-0.217064580211251,0.2880550828527999,0.45886606360704596,0.3681171542414707,0.22629703280093078,-0.21487526783586663,-0.36482446702361443,0.35090937107419945,0.24527262452350357,0.19478559609931523,-0.1880098493563469,-0.0721549875740931,-0.037020086321582636,0.3064232023066085,0.7519621063490161,0.21317137960061813,0.2823081302187191,0.07228111943830498,0.3614522133586712,0.18592369971620176,0.3113159358556639,-0.2537719323696065,0.5617030801864102,0.31911867935862215,-0.4235261335270048,0.5433550609444676,0.3256380661396514
Vermis_10,0.1507663285467226,-0.10670073625030406,0.13511386341154585,0.2178282020537425,-0.11283642973366201,0.11529651041010021,0.1585786188984245,0.35888394891979547,0.08310003721311415,0.02337008554771071,-0.2192055383135835,0.012195394800514306,0.07745268948579617,-0.14551771319058765,0.0707988764048852,-0.07380870336974085,0.10055951089606133,0.23008694386144946,0.050601185370534034,0.11428644259869233,0.21689315697084066,-0.05519883131140779,0.03696678475298328,0.11061579827740974,0.2308145759359527,0.022654206799513764,0.17536313644839005,0.18579459031846776,0.1647684730579463,1.0,0.09493304838820407,0.1230021704896582,0.19350323399069908,0.18077156891207988,0.10531596626227493,0.01618328643987893,0.16799921701527432,-0.09153828151099946,-0.06941085714372687,0.323294533476197,0.12768115980399894,0.075144638721268,-0.004945095477847547,-0.1574783864984048,-0.06456160939123737,-0.2431139804283397,0.09491441577274759,-0.011690710762485255,-0.20429834912366188,0.3276543885657395,0.16793656808418575,-0.07162373558287835,0.06224059047018473,0.08584720889434556,0.014455656396327532,0.158042622727643,0.2712366119425031,0.17088529004567143,-0.00589558523000328,0.1274887724833231,-0.068921864589371,0.0861807847152306,0.12078016771790366,-0.19571087272634038,0.008893728442364513,0.2618312387373665,0.06859262476329131,0.012438282589322969,-0.029078452204979826,-0.17362071077351032,0.07636086954724804,0.10809958969056833,0.06788976739400442,0.023560348287784496,0.0486090636800923,-0.0851800428486894,-0.015602459397049162,0.08834611855329069,0.19409779373595212,0.05827660981067289,0.2241971427583891,0.20747413031665424,-0.14515580325197078,0.1470498287018926,0.13781540495923017
Occipital_Sup_R,0.6741553130323191,0.22212119097773536,0.5049365790424323,0.6830261721133799,-0.057696493820711035,0.06767319587161581,-0.6452995760129503,0.23190257372794956,0.26956824068313884,-0.04559494165342772,-0.26852880913238897,0.20489449818000616,-0.04483495956409355,0.050306420202315766,0.04077036154344114,0.17965478127618523,0.5090813803063982,0.2791484057012876,0.23178117505763524,0.29420126366289245,0.17586687212188293,0.23556855557263867,0.09682412796871735,0.3077005566424844,0.6247122710431893,0.6553492840278314,0.018137141667035964,0.6042447902417184,0.39432015392467396,0.09493304838820407,1.0,0.4623527042470331,0.1156677201385291,0.34017173872770556,0.291228463150163,-0.09452767880315187,0.22279047017930345,-0.05528056933329044,-0.3756953954699585,0.09881658206639385,0.5637070213286551,0.3308846838515993,0.37359698959412235,0.023542193260867962,-0.11933855193609895,-0.23328655732342973,0.534895167841234,0.660201653956443,-0.016934967005206924,0.39462759925672075,0.4016694634799314,0.10870651412104691,0.11965908529702661,0.15081449523393237,0.46700033225158577,-0.2881478726976548,0.3718452597017565,-0.016305056311470813,0.08412449605237611,0.2904836211022648,0.7064014818043858,0.2712995879776919,0.7776078313016402,-0.22898672981423873,-0.08798939074028234,0.5726654505157791,0.8624176480938456,0.3481881828354369,0.013851728496758194,-0.1268092809246498,0.03489382728873888,0.2685599941567016,0.6894130726530177,-0.17039988168678066,0.3233812961961863,-0.14236862386399388,-0.3240660697880087,0.3712291424654926,0.12282407033682198,-0.1163429646863532,0.5964235966609627,0.8644299293317486,-0.1110993577396291,0.22180353403794079,0.9092505801614437
Postcentral_R,0.4466705433290576,0.5423506883492153,0.6018326886548655,0.5333486508917948,0.3044292821572403,0.7969404797992014,0.07764487408433927,0.556683115424872,0.356837368943777,0.7376105858086524,0.15292701967649777,0.5752260737736518,0.1682679665498729,-0.031505847765566426,0.37531958786578484,0.20899448628173342,0.6529548779110059,0.700063933024237,0.6603152728155547,0.7572833470823391,0.5578071332410173,0.36873628751656634,0.5813480071233296,0.42957819493022864,0.5356699651693828,0.4501343442424233,0.45670340379256213,0.8104454076889988,0.4270292031154991,0.1230021704896582,0.4623527042470331,1.0,0.45271852502775584,0.7545073385472726,0.9432192334086937,0.27838682999573805,0.600721401953401,0.2642115812937585,0.11502008226255087,0.40436288981082,0.944488692114519,0.45319558708360197,0.17393358885723323,0.2476018309570375,0.07931181045969683,-0.0958945232249363,0.706397961269077,0.606737524106185,0.007016984944771235,0.5461158992419312,0.40295612787173085,0.39307295903029765,0.8040424760766821,0.23619284712391092,0.3544634970412164,0.42033203320891743,0.589887756764063,0.49820785524586425,-0.04450461519461461,0.6443786182832859,0.3029561373326477,0.468839560936791,0.46236834676234145,-0.07338115894917663,0.27442372671177306,0.5136993090754469,0.40510977607573745,0.9077083004385074,0.23969137789514378,0.18088352726613405,0.45556602947584984,0.5569744109958151,0.39256371318681843,0.4888313805994773,0.9201014293480002,0.48327997328150707,0.321953225019657,0.7016045316010218,0.6219034329983709,0.3285122401968555,0.5459066712760804,0.5461279383066225,0.24937495676743748,0.5985500299441496,0.3810643253854795
Thal_LGN_L,0.1700315571652236,0.22173443472086815,0.016166484934410915,0.4377467381630722,0.27351935751336354,0.47809611142300634,0.11231328520014605,0.584492021504768,0.3734573358055375,0.4411979616935326,0.04399295640195476,0.3058837733097982,0.5542861544670645,-0.10561030397291783,0.40888014921270766,0.0026726327271765857,0.3968928283336368,0.6281330599984547,0.438454430591839,0.49419715552740673,0.6625203445594219,0.05688116146156847,0.49758505662540964,0.46112222057700053,0.5338850674751336,0.1915896995167979,0.1774793815812355,0.45516609872036123,0.10407062143830081,0.19350323399069908,0.1156677201385291,0.45271852502775584,1.0,0.5480850006218327,0.4319191130646158,0.3629900479791962,0.5992319379764415,0.23956522556018436,-0.09227410539510483,0.22832192472367974,0.3778494594108517,0.3789907305639089,0.040781969195406456,0.1958739392077337,0.08485215777713447,-0.07122646562905072,0.08719413948021235,-0.006527565584037162,-0.09596326387886779,0.3045398318297303,0.3484856347483616,0.2562786433643931,0.3820556154833998,0.4767737180097155,-0.20918115348135752,0.25576148952566496,0.24545958084888386,0.2694036157963666,-0.18244785793486135,0.7171036560681329,-0.20928005898364657,0.4939864169594407,0.29577798698503793,0.08808823118517867,0.21392525647897906,0.529230888970202,0.26377671046609424,0.3174225250880999,0.41789797995991645,0.028619075376132338,0.5757036001908649,0.17367320893206678,0.1404091466428492,0.703547111158455,0.34362345904863045,0.5079093064445177,0.36725311990952947,0.43080871905224616,0.6651744981478471,0.2203038765261325,0.40571525846047746,0.16935469820269644,0.23187850018011283,0.4712917163771277,0.1775755262080902
Cingulate_Mid_L,0.3833050036386661,0.23617377887173485,0.5076511557901139,0.6329833378484657,0.0919109194424569,0.6493178244667108,0.13159736414669854,0.5373902171099927,0.43304018692766677,0.5493076423998597,0.1156635617484872,0.5496692270620454,0.5247011753616696,-0.0942303787576674,0.5675373396458507,0.22370475363976672,0.3664620689365404,0.7573838816008773,0.5499372098867296,0.9641571976602507,0.674578645013166,0.24506652379697796,0.5250261576110286,0.6797272588086698,0.6725218010660695,0.4782086835324752,0.3718780197283288,0.8798074024379149,0.4361932518473823,0.18077156891207988,0.34017173872770556,0.7545073385472726,0.5480850006218327,1.0,0.755706378033523,0.19482651470598625,0.48817495849132514,-0.0387569048810827,0.1104509771658701,0.20540105358254182,0.6638401276224883,0.5331277131139,0.04429448960473755,-0.03337348381147551,0.05084286291186706,-0.4243305496239548,0.6460057769236398,0.4018243567782344,-0.12089208133524468,0.293097532018117,0.14374265939810177,0.06384534722650022,0.4869336425876553,0.4064485773727431,0.10548310522815964,0.4688004152617066,0.5619938776171428,0.4452198043933932,-0.0015372498676656625,0.7010722667339441,0.13446121051131896,0.6901939827283039,0.5854869860082029,0.054712991197491595,0.07590499633114632,0.43039875215646123,0.36778838409423587,0.5742877388006135,0.08558144869579358,0.0365545121353065,0.39896341605238267,0.3253015688397721,0.409305519766706,0.6525081780815312,0.5823850422586484,0.6046514856307672,0.40561841507364155,0.7675907546635652,0.7159906185475011,0.049689606518092524,0.5779992600840833,0.35232927880219567,0.012302761732500153,0.6842767578453341,0.3398068267370183
Supp_Motor_Area_R,0.29373698463229164,0.5251100017642637,0.6201364233010151,0.4078822968227781,0.30410946105142805,0.7675066804397663,0.27071725616423964,0.5002094899169667,0.30535536295695953,0.7845353276118342,0.2410673678651755,0.5763431912159139,0.20170961073751947,-0.022963943540473642,0.41535974337394677,0.20000513961256408,0.5386035631508355,0.7078048194282082,0.615027248471546,0.7721071866235615,0.5341044084200713,0.3271522407597262,0.5687692133316058,0.40890171081586957,0.405306290223107,0.3530093116742031,0.48313841120299994,0.7668666183782162,0.42826999024056084,0.10531596626227493,0.291228463150163,0.9432192334086937,0.4319191130646158,0.755706378033523,1.0,0.31294634832354723,0.547978260118532,0.24171652024824403,0.23328620581940923,0.4078471005015946,0.849994602196467,0.3795384100043921,0.06496372268188541,0.21452966077750873,0.11813312230183194,-0.10142969783709099,0.7376691878648804,0.5683726183048752,-0.016463470552486117,0.47381499718258674,0.2757519248799555,0.370243108595482,0.8080702342856,0.1913897122745191,0.31837211179255864,0.5701373676425607,0.5759317526414597,0.5823503236880898,-0.0680267766898176,0.6043933446083826,0.17609998845741393,0.45327060492626947,0.32564108538692693,-0.018749623368289538,0.2500513045550596,0.38481499369946004,0.21041959515041864,0.8908552455139612,0.2314261015438072,0.23108484440317725,0.43253444253251766,0.510481716820238,0.28956820265509703,0.5376641049489569,0.9004172295649183,0.5428505661454626,0.39923978011000444,0.6630661947070429,0.6316255798171994,0.373808234070383,0.4423537694869295,0.3770335691294071,0.23158623571356343,0.6165548582423768,0.21612994082660023
Olfactory_R,-0.18380272252682472,0.3655644182083788,-0.18488580149260267,0.07604935564731431,0.3002576642016403,0.3519150953522577,0.13035238765693935,0.2797453576680318,0.22464404378236533,0.4478903617833547,0.15883887394552107,0.24472936726723168,0.056826542574901634,-0.03641969487998158,-0.032698659246972364,-0.15703393190394277,0.3565923716220844,0.3489336458826511,0.3136475326295777,0.22699355641125493,0.160277083841339,0.19739389629692203,0.5272128490691126,0.11477844573017636,0.14074945662957197,0.06254966123783005,-0.040089645894605765,0.06728887440770567,-0.054155617016819715,0.01618328643987893,-0.09452767880315187,0.27838682999573805,0.3629900479791962,0.19482651470598625,0.31294634832354723,1.0,0.44452372666861867,0.5254341921455441,-0.15009352796165623,-0.023673262862971608,0.2637451781467321,0.056479894922401956,-0.12598311530104123,0.4011860828958811,0.2136644693009857,0.40491986665720436,-0.07688990358061995,-0.1072923936963606,-0.14359512685486514,0.39554873995574785,0.2893384435835361,0.40073071681953376,0.4238610558816564,-0.09646572942087096,-0.022637376427157015,0.11581106949107181,0.08247301840643305,0.09211306021338633,-0.3330789849840129,0.3534066536267167,-0.07037290312233674,0.10549097498732819,-0.06720014552554844,0.1947522299769564,0.3484201830937904,0.2579241346385398,0.006973547561901329,0.3505715794371527,0.6564254087701348,0.42428183827797394,0.5479670060135187,0.17298285592957513,0.0541031581171592,0.42796331610215477,0.42648963304683163,0.18782711492995519,0.28451066500098315,0.07773199457662675,0.2711375772178049,0.4676160573134061,0.12272239888197434,0.031422366927465396,0.4093250769742483,0.2214667335332944,-0.22867840609579884
Rolandic_Oper_R,0.39644259484226674,0.3357734256071492,-0.013025839856374203,0.5267163131156862,0.4564429792880581,0.5401103184125128,-0.030115300240185723,0.6211349525416918,0.31400243840918657,0.5960827600963343,-0.1474317461207414,0.11658718359948837,0.20008594863401807,-0.21502786852706848,0.32958314227991437,-0.11839254575425269,0.7346532939769242,0.6159111816171383,0.3971441336950933,0.4518577394496438,0.6935081815711184,0.2748687667980279,0.46917983787512074,0.33241752782072215,0.5543754667022033,0.23249810131674148,0.26279355312503044,0.49786921002083734,0.11227538233676244,0.16799921701527432,0.22279047017930345,0.600721401953401,0.5992319379764415,0.48817495849132514,0.547978260118532,0.44452372666861867,1.0,0.5703844632501917,-0.05527123276243918,0.4517750143926664,0.5541836436636163,0.26354009923441496,0.35034258933721013,0.29632360330250346,0.04381458562681261,0.029190775185547715,0.12780393010776842,0.23412747807839,0.016334200260002343,0.7374075171356432,0.6635669932438211,0.41877945262271987,0.5661099430743741,0.32866238282010035,-0.06412049816655166,0.17703116035245647,0.32269574278081414,0.25601324685593674,-0.27995825146641945,0.7797311270311528,-0.11136007220393324,0.35811483744977723,0.2633049101675095,0.025301211567172154,0.4171976547646654,0.6824520746298938,0.37506840693722243,0.5581726782649925,0.5554824292289364,0.06878538237086923,0.5169947083745928,0.41229506843273983,0.18252770842389301,0.5906517784600348,0.6196725935635806,0.41647374878274296,0.26749182637878627,0.3411094408150934,0.768029387313461,0.6342649751574342,0.5192772749535657,0.33980667748892024,0.26598912535739766,0.28260662009333576,0.23423534682239908
OFCpost_R,-0.011629889806035652,0.70528312716432,-0.2559363805145595,-0.11463714428657004,0.770335037759246,0.2488998633287689,-0.013391309702613074,0.2276736976228956,0.17660718639317208,0.5905213964812438,-0.061098283826958345,-0.026656310325057817,-0.1414607590649614,0.13986526750267808,-0.20799926048810866,-0.030503922905679014,0.5864988236624205,0.24319106050825434,0.32275007778135845,0.005444962406818298,0.25676465362979,0.1635595338338849,0.273938150085285,-0.09673621946654731,0.0761188657931105,-0.16194937813329943,-0.22521471462013534,-0.016290297736410313,-0.3864682346156629,-0.09153828151099946,-0.05528056933329044,0.2642115812937585,0.23956522556018436,-0.0387569048810827,0.24171652024824403,0.5254341921455441,0.5703844632501917,1.0,-0.13926735576528582,0.06324708158863479,0.269583151612776,-0.04560106156985403,0.0013724328464855692,0.8101290578329007,0.24881647003280546,0.6414117635076637,-0.12979415241311512,0.0379155536212391,0.06361207508971149,0.5384722118594725,0.6826187368850831,0.8375684968877316,0.5463039395046911,0.039891840035872636,-0.15813546345282312,-0.16573636417082963,-0.23774293818592573,-0.1275374040704288,-0.11493124729261263,0.3493576452428279,-0.08643737292946273,-0.14235592120137852,-0.08336734974081399,0.17510039602060992,0.7344754058927179,0.23233335155004192,0.10022173655431163,0.4536861069032696,0.5678089644210671,0.33688714659132607,0.44943060751785047,0.25122799836989423,-0.17001079281794462,0.1944860594940648,0.4791892744965441,0.12865920018590896,-0.04804101471362472,0.07852695538783147,0.218388982924559,0.8511675155011161,-0.07437116147446575,0.06484010472416449,0.6915404178149984,-0.09005997809238261,-0.1736861911904071
Cerebellum_Crus1_L,-0.20075970542919752,-0.14381967030814305,0.36236208098899686,-0.3042198386219666,0.036328653994654465,0.129649279608841,0.603858915046186,-0.07967637196399299,-0.23719317519519836,0.29792977634394785,0.2631794776337371,0.10015374912767383,-0.004285302805451265,-0.14720741990739578,0.6172247953160769,0.06479054819313709,-0.1531159825878902,0.00010562446810013955,-0.022921332958365487,0.14375106000186838,0.0883258464970881,-0.055332421805717,-0.07571121228426964,-0.04895491617502087,-0.28064233544090994,-0.3367515719690032,0.5063890721820427,0.13350373450388783,0.006599598511324272,-0.06941085714372687,-0.3756953954699585,0.11502008226255087,-0.09227410539510483,0.1104509771658701,0.23328620581940923,-0.15009352796165623,-0.05527123276243918,-0.13926735576528582,1.0,0.1589241500679671,-0.0038955155854511645,0.028250429327684196,-0.051959122737437004,-0.1942034569250529,0.01558557675376919,-0.19523169061070825,0.31625991912262874,0.26988900157232387,0.1558487028653186,-0.21507065937648376,-0.256145742294139,-0.11883608605289613,0.16968798521282863,-0.11416364514946502,-0.15324576715730637,0.6304632880270304,-0.010656893880379811,0.4977604683222363,0.12302439215221515,-0.058595944495494566,-0.38551486397719703,0.04974350428505243,-0.25763075618043546,0.08702506765943589,-0.009660073272892379,-0.32318206683587547,-0.5226402153341088,0.15597143684343784,-0.1731551879962425,-0.010220527888364715,-0.049265694430233264,0.18626070320410237,-0.3969849730674469,0.16178628157767572,0.12432771128771405,0.4322552013599575,0.26479102600295884,0.09823419517704089,0.07993730309229302,0.07543399654631587,-0.053196993484778,-0.3665909488535329,-0.10189256057325971,0.0019007014533539868,-0.21506592987511675
Cerebellum_10_R,0.2392125335233183,-0.0026882115962122964,0.32665897830283447,0.22282154055876657,0.08191892817102031,0.3214685132294451,0.2820990855434372,0.4158855800641249,-0.030995879402528407,0.310627035611215,-0.11187711561610955,0.01198758482729612,0.0539989831961274,-0.3119572114962188,0.21212860172872025,-0.05583430394650197,0.29448286258833334,0.2777891771108181,0.014775357695525924,0.16312909983857843,0.3846791222904741,0.11122240651394802,0.0820021697999831,0.03643738672504092,0.12904325651561616,0.01642594247386372,0.4900597497136879,0.28469811296952646,0.3121162426506676,0.323294533476197,0.09881658206639385,0.40436288981082,0.22832192472367974,0.20540105358254182,0.4078471005015946,-0.023673262862971608,0.4517750143926664,0.06324708158863479,0.1589241500679671,1.0,0.299351608577789,0.2161466398677828,0.2422716346632754,-0.09202727558596324,-0.23204388005268872,-0.21082988734026176,0.27716185081820977,0.2613695975426793,-0.010079485921193124,0.4003671307071404,0.22584511232901694,0.05076055602570436,0.3784178892530189,0.09575477836336782,0.07009179967934566,0.391068584005438,0.4471446766024601,0.5126250297817814,-0.19183142423369054,0.23183565754580526,-0.14651557776527285,0.04791951701618958,-0.10415514915881209,-0.23195013169941112,0.05910663435287093,0.346654777764068,-0.049144769521635316,0.29249669373997056,0.0415145168731714,-0.10169624817301184,0.0805463453419452,0.25943839600540236,0.03134522009194412,0.17494966639844026,0.35891460621041005,0.09537425164545792,0.17612000800099573,0.16614733923693356,0.4329657143512145,0.3268191043590694,0.214081476349666,0.21326412284622506,-0.10834256598413736,0.20480345452475773,0.1875861414551211
Paracentral_Lobule_R,0.5139863899733772,0.5566559613056542,0.530353745455163,0.5723404087027613,0.3037795604034139,0.7383459494416525,-0.10614205660271124,0.4537709303410702,0.33602713303410886,0.6099073983472095,0.06246725018432003,0.5473285134917082,0.09693379277056012,0.023183574808715714,0.24877835970506992,0.21395112042085135,0.7143711886645527,0.6113142750583587,0.6193632071700611,0.6574741017084132,0.4742745860468769,0.41637171648926197,0.5073622991671938,0.38232856171380963,0.5888584767271516,0.471802109196719,0.32665446888303384,0.7513315084340588,0.36797643439901395,0.12768115980399894,0.5637070213286551,0.944488692114519,0.3778494594108517,0.6638401276224883,0.849994602196467,0.2637451781467321,0.5541836436636163,0.269583151612776,-0.0038955155854511645,0.299351608577789,1.0,0.4287298809324795,0.22683118511006134,0.3094991385885087,0.09120613880537715,-0.015399295993032764,0.6298417302269123,0.6255131910314956,0.02508242481891707,0.5623883245114664,0.5059992364340157,0.4088442138839726,0.7331383418638067,0.2172575476386957,0.4082887969028629,0.23645573072840304,0.5038177770665234,0.3426263738103365,0.011630861436676663,0.5610268256518276,0.42263980029612286,0.37880801545537574,0.5387719550054375,-0.05603385993955066,0.2761701948401222,0.5421639462133023,0.5344447998941005,0.902587384849208,0.25258144038560204,0.1651900267165049,0.4060407779206478,0.5301760259133717,0.4369224540220086,0.3412228707057882,0.8813009128477486,0.34793373472853745,0.14063885034643592,0.6438723040124384,0.5105812217467922,0.27533511813617734,0.5747980868952172,0.6770865185507917,0.2670897338459926,0.4614933773473513,0.4781520553853112
Occipital_Inf_R,0.35562697649136904,0.17578821482935114,0.3692490547151329,0.47038410169393813,0.03126325296147229,0.33754221026767856,-0.06162654387726614,0.3099762384911592,0.2927165936365869,0.27863360435787055,-0.024698709753501406,0.2609912958619196,0.33269922102971916,-0.04327013625986524,0.39531775076691433,0.17774655771468484,0.253755341800373,0.4360958971610123,0.3694444187436058,0.48920116032642874,0.436098314150442,0.10107066400575418,0.20344916325617501,0.3910470571233836,0.48710474146792637,0.31635052148847703,0.2101732730079393,0.5433889594104225,0.22723971539555526,0.075144638721268,0.3308846838515993,0.45319558708360197,0.3789907305639089,0.5331277131139,0.3795384100043921,0.056479894922401956,0.26354009923441496,-0.04560106156985403,0.028250429327684196,0.2161466398677828,0.4287298809324795,1.0,-0.016276873038767296,0.029064893860468895,-0.05271924787364968,-0.3353828010758007,0.38967026110353237,0.30032740841413735,-0.16282101812296704,0.10097361010838891,0.20581609227926703,0.08059145532064489,0.31945433714822696,0.2368007390263684,0.1520850197901526,0.15163840926290675,0.3092386970723367,0.28590689748875986,0.011734626987852518,0.3896525214274113,0.21746158006691796,0.2983432933969427,0.5033434117841987,0.09062378948584078,0.0957858011225031,0.3382341328166867,0.36336943058625154,0.29826263294934036,-0.0050977334791659605,0.0910436091896942,0.3584637337296342,0.26813705508917113,0.29100962411354914,0.2712664901126656,0.31392546021958656,0.24163819100205308,0.11764992840105397,0.42681598418244726,0.37191747538353664,-0.054584143870738754,0.46339553929099453,0.3540073073745626,0.05017550406763643,0.3321949722949716,0.3792936866078762
