,VTA_L,Temporal_Inf_R,SN_pr_L,Amygdala_L,Lingual_L,Vermis_7,Olfactory_R,Thal_IL_R,Occipital_Inf_R,Thal_PuA_L,SN_pc_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,SN_pr_R,Thal_VL_R,Caudate_R,Heschl_R,Postcentral_R,Thal_MDl_R,N_Acc_R,VTA_R,Temporal_Sup_R,Angular_R,Occipital_Sup_R,Cerebellum_Crus1_R,Rolandic_Oper_R,Cerebellum_9_L,ACC_sup_R,Frontal_Inf_Oper_L,Cerebellum_6_L,Supp_Motor_Area_R,Frontal_Mid_2_L,OFCmed_R,Vermis_3,Putamen_R,Parietal_Sup_L,Thal_IL_L,Vermis_9,Thal_MGN_L,Cerebellum_4_5_L,Temporal_Mid_L,Frontal_Inf_Oper_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_9_R,Thal_PuI_R,Precentral_L,Thal_VA_L,Cerebellum_8_R,Cuneus_L,Thal_VL_L,Paracentral_Lobule_R,OFCpost_R,Vermis_10,Thal_VPL_L,ParaHippocampal_L,ACC_pre_L,Thal_VA_R,Frontal_Inf_Tri_L,Temporal_Inf_L,Red_N_L,Thal_PuL_R,Frontal_Sup_2_R,Cerebellum_10_L,Pallidum_L,Cingulate_Post_R,Rectus_L,Thal_PuI_L,Caudate_L,Temporal_Sup_L,Frontal_Mid_2_R,Raphe_M,Cingulate_Mid_L,Occipital_Inf_L,ACC_sub_R,SupraMarginal_R,Heschl_L,Cerebellum_Crus1_L,ACC_sup_L,OFCmed_L,Precuneus_R,Cerebellum_3_L,Occipital_Mid_R,ACC_pre_R,Temporal_Pole_Sup_R,Red_N_R,Thal_LGN_R,Olfactory_L,ACC_sub_L,SupraMarginal_L,Insula_L,Occipital_Sup_L,Cerebellum_10_R,Temporal_Pole_Mid_L,Cuneus_R,OFClat_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_L,SN_pc_L,Thal_MDm_R,Thal_AV_R,Postcentral_L,Thal_PuM_L,Lingual_R,Cerebellum_7b_R,Vermis_4_5,Cerebellum_6_R,Cingulate_Post_L,Angular_L,OFCant_R,OFClat_L,Raphe_D,Frontal_Sup_Medial_L,Thal_VPL_R,Insula_R
Thal_PuL_R,0.14979188860776402,0.29653283782185336,0.20736562952701093,0.1386658917881768,0.5005197023393305,-0.01586953334016783,0.16616062789063082,0.2031259508220797,0.18389689092657244,0.3068687549642246,0.032533132384908674,-0.05223808597935232,0.17389007511618235,0.1908207912435275,0.2850080448894002,0.5894813509002036,0.308536823762778,-0.020202032706539183,0.17272919765130176,0.12748447885605135,0.12205363443684136,0.6055293904192413,0.21338726132116745,0.09446978911372157,0.184298626305898,0.35936766746797744,0.2582598396471398,0.26846198868893884,0.3918994734160625,0.3004141325094321,-0.0653215981060733,-0.009796948749523698,-0.017340477509788094,0.5091000287324633,0.3912153206818919,-0.004518411448545239,0.0847618676205394,0.30594167618719686,-0.12615672691926644,0.4448691106904501,0.5439865800644795,0.2816794061847362,0.20771363619039918,0.20201126377023593,0.2928982160121229,0.6173816595279493,-0.07326471812653239,0.2300212014660814,0.1768549812450943,0.3571932853048127,0.348777405269297,-0.10717779711470664,0.11061259782656853,0.46617677602139046,0.3646871272254079,0.2569769260190471,0.07467526322221281,0.1836794362421922,0.3120693402624596,0.2156338164201134,0.031438354119431744,1.0,-0.1151044665255187,0.03183668675834616,0.2877646884548119,0.5817384700925886,-0.047572884689262476,0.6241797442231504,0.34220695387251304,0.5407791473282739,0.09719132141045206,0.29139962348988757,0.32118515426463556,0.04959775045317288,0.08533775259084476,0.21755839919013736,0.32239774538901594,0.1530331187007185,0.08186224918294147,-0.0771150560656984,0.24627575673400226,0.5045710796806664,0.12408668983321987,0.24242399588715616,0.21829558181110326,0.0445371544928235,0.2713952020735567,0.15116089866820184,0.06276264580100359,0.31513414467980255,0.3812056125060059,0.125672895784381,0.07023686883606067,0.2214922688337824,0.10520466731187028,-0.060962122401125626,0.1134869467940142,0.18762691888367777,0.18311855742002023,0.25437527384514924,0.241528276456195,0.08233849749112364,0.5364057897776473,0.5158609132577788,0.12768329158364455,0.48868622748415497,0.26646944109285425,0.5303317252453545,0.24518620112494202,-0.17392723126215073,-0.048529326556661354,0.12321584079567846,0.09019216478083288,0.367672782933203,0.5392352283042582
Frontal_Sup_2_R,-0.457554240324033,-0.37571262161504365,0.31158970670251124,-0.46689500511763304,0.27792344898750626,0.24697846747227128,-0.6267581458791878,-0.6209388898614411,0.3256981229397684,-0.14080869933097603,0.0716044894432243,0.33502265551947324,0.3322758767995366,0.12919641146111266,-0.4507828310699859,-0.381596754504157,0.14616953519127687,0.8365641929280511,-0.25630517419241244,-0.6328854419152253,-0.13490250601553455,-0.253855779412549,0.571180820028172,0.647152279094034,-0.21227163579426545,0.599393820391117,-0.3451041590168118,0.40948497739838413,0.4014704260331056,-0.1919188597946212,0.9002868970490571,0.8292837138596707,-0.43728377171821214,0.5101967539585578,0.06303601915796861,0.7293562403281385,0.02565451255960549,0.14413547355266304,-0.1908257970506771,0.09067267151475886,-0.2524786158822575,0.34206881168796055,-0.3158959696973252,0.5415194876644719,0.2204278022542768,0.11268161196999153,0.7912758073115643,0.12843440422125202,-0.4530989393554498,0.46183550404578955,-0.4478829734243004,0.8294910686508276,-0.06990876606130196,0.03901939250551966,-0.4629255483513339,-0.43242074218973037,-0.48241205891261846,-0.4048603438650762,-0.16149293964716754,-0.5360503480798522,-0.11381269646292409,-0.1151044665255187,1.0,-0.008851727457660372,-0.34042735405384306,-0.2009842961216555,0.11618156657313011,0.18209864490430702,-0.41424970517334636,-0.19921840659366588,0.8383771949603692,0.040242198940223614,0.261398771686773,-0.14509647648837895,-0.5969355119641462,0.6996551781299922,-0.6853225443844492,-0.48853669696202306,0.7765106916454805,-0.5821838723269146,0.7422094025107095,-0.09319913456492168,0.5858707975187513,-0.24866351173439932,-0.49209574657098565,-0.08182015662716889,-0.35936775235708684,-0.6061375619163889,-0.5783369049457608,0.5175838277748319,-0.4182479712874196,0.6733194250210299,-0.4641873672363102,-0.5033130631300189,0.6091048600888336,0.15894374113504756,0.6380581888768063,-0.5578664429522348,-0.23399458182181537,-0.34264435144457656,-0.6977498345960174,0.8100002200541047,-0.5519546576065724,0.22837785918702638,0.4648965572786449,-0.2785937105830437,-0.468770667959682,0.3036471674773428,0.5590224970394823,0.5116889670786633,0.055430274956021805,0.23893204650549196,0.28888670993627963,-0.25001732666202114,-0.16729991261392166
Cerebellum_10_L,0.35374598715208083,0.4130572934639062,0.3838277694466325,0.41325799794684515,-0.1355265768274602,0.10819833452452048,0.35725779825721626,0.39686539128108894,-0.4689365270602736,0.37920490271948676,0.3506465819317693,-0.36165050296925183,-0.2991911909100096,0.5586335946260617,0.49884168175972526,0.30541749001479856,0.23735460140433606,-0.28349239062266995,0.48482742242015936,0.32206959881163033,0.6073987672952865,0.32984630716850694,-0.16492783826579466,-0.22489016695981112,0.19422536715932356,0.1287175684442842,0.16839336417064715,0.3931020527524593,0.23074668424863332,0.4288248611151905,-0.03942564786324419,0.14225417174358496,0.2956604288827595,-0.11912409280767383,0.6117102970293454,-0.2924514413074739,0.5076384778349847,-0.3409150899388043,0.0640613015407407,0.27913841338823236,0.26723167625550387,0.492227300587253,-0.07823703870261776,-0.3799643187929058,-0.09339539920180973,-0.017089007250501043,-0.317505904357579,0.4712024445623508,0.3763939334444606,-0.21817738093212308,0.4732797538867756,-0.25631724333729416,0.4894819918376332,0.2086563844110687,0.49597701293428803,0.5830599868967242,0.2875695004056365,0.5702868517449006,0.49031449018547674,0.4166867065777661,0.5711258817605219,0.03183668675834616,-0.008851727457660372,1.0,0.671868498019301,0.471833876004303,0.3337676880252896,0.027113634979007775,0.48454827965279423,0.3399967073098682,0.2877862891890365,-0.03819593038607121,0.3394633136827992,-0.4810200626409593,0.28363766626563996,0.03900502371716888,0.34048179016729185,0.2872389383554437,0.06396238068856475,0.30779499651720404,-0.02811754155654646,0.2830458108443617,-0.3072761015327486,0.3208294997843534,0.15674121770638294,0.6125262984293487,0.5078421786768372,0.45365631035653675,0.34246300938490026,-0.1433790701197602,0.3693832740482709,-0.3194027044707695,0.7167687349534124,0.207005963876504,-0.14345812786997228,0.40909872683483794,0.21868380518826455,0.18220641507710297,0.5611253898708937,0.5019987560627436,0.32113362561937925,-0.20596934369208394,0.3828198590092286,-0.15538766100700085,-0.4602222841684695,0.4118806050346805,0.48121767310422964,0.2866753781152038,-0.25655000759163027,-0.25887039984031557,0.45367397873178017,-0.2663603130760041,0.206253644677409,0.5041951126339803,0.36980469787002485
Pallidum_L,0.5676519454528308,0.683059446588886,0.3549398127900667,0.7090369940844641,0.002134585504283601,0.026253019426394245,0.684976427885037,0.7708252023025906,-0.5385845501015005,0.5865850258124153,0.17733726408291786,-0.6266075034067539,-0.41872220422245854,0.442388685438417,0.8183852008035123,0.6631334410061098,0.43546317239062415,-0.5858016173740522,0.6827511323176729,0.6515468392784963,0.6855042121396923,0.6909452340285845,-0.48666829269689915,-0.5433345793020654,0.4503178347413804,0.08492437040240092,0.4581540989207045,0.36829291151134336,0.3237853677768549,0.5771074084189359,-0.318628046282719,-0.020826280704642153,0.49826025697278664,-0.21184385602727568,0.7476749853996455,-0.6988487698953019,0.6203425307702337,-0.2529322593716777,0.15236748351903884,0.4550649340769235,0.5638170588447504,0.4901930216599173,0.20974772928907287,-0.6156444800740283,-0.04022724702804232,0.018262099833399565,-0.5137980189044372,0.5794884008137318,0.6401619361506815,-0.28815204616273243,0.8196770597429465,-0.5924579691235017,0.6232733639852298,0.17733129045773574,0.8276361033652169,0.8562848245861704,0.5721246674438195,0.8359276887503605,0.7648235928230769,0.7766389178730096,0.7220841346523263,0.2877646884548119,-0.34042735405384306,0.671868498019301,1.0,0.7326275178343241,0.26953643798196053,0.04821366243916961,0.8181077104615735,0.6691950564688944,-0.020951489480025485,0.13112602802553772,0.4299320846884059,-0.3777977399853639,0.6117575011336022,-0.2503257198357814,0.7594649717660564,0.6287083007223787,-0.2251624083698584,0.5595014114851256,-0.284944321893134,0.48128110768757965,-0.5805008647728419,0.5547858944162946,0.5339604091291205,0.7542402382815926,0.7665453415599032,0.7727710380872327,0.6603196792855371,-0.3727004964832609,0.7335200299452668,-0.6318130737898809,0.838333607778132,0.49224965139269694,-0.39980359461667386,0.3804390770512695,0.24825590661770558,0.5198909590014136,0.7000463303353927,0.7873869454934196,0.6652516407072986,-0.49460308158869465,0.7437360696313728,-0.051871059158097164,-0.5664515732839852,0.7509507053747567,0.7687224884202907,0.383789859778141,-0.5386217498065604,-0.5610647014470356,0.400264162055135,-0.3002197887226841,0.30982844339951865,0.7665046730857804,0.6943471343865034
Cingulate_Post_R,0.4283337132077625,0.6560173416021202,0.3898308451719245,0.45399525760724807,0.31342300039661436,0.029051775279840975,0.4055187127666275,0.5856584956067549,-0.09290491725276376,0.602841913215916,0.202996551373823,-0.4108735943606949,-0.060527497968812516,0.37734725775813077,0.6660108167134671,0.7562483234534672,0.5006738786894953,-0.3508714129043234,0.4858725291522198,0.4470400727700577,0.44231733997808254,0.7573701758275584,-0.0014234811858183578,-0.11604180505680645,0.4714485883641913,0.31047024038024895,0.5361152288511348,0.4095244999323806,0.43669516176850803,0.6360419683364334,-0.12865823528737874,0.030146828258928567,0.2563586511073106,0.18949173651197992,0.7339993011410443,-0.40730878308163243,0.383157472783652,0.09027981830720933,0.1476981539344834,0.540671702565308,0.7197567992179422,0.576560473257305,0.025041164690521815,-0.16455038533119287,0.15274835783635488,0.4424284966672685,-0.4109008517836276,0.6029256788316572,0.5925310610867711,0.16987290629969024,0.666312695121947,-0.3961396402835601,0.33107757631833845,0.5070073718282023,0.6674321139092813,0.6209546713293176,0.2268817417655465,0.7317975686604161,0.5834901340729522,0.596198095185487,0.4510598210227246,0.5817384700925886,-0.2009842961216555,0.471833876004303,0.7326275178343241,1.0,0.07845376446331871,0.34493748388992124,0.6751742689859919,0.6437145779502959,0.15962296316194305,0.2741587628563874,0.6170975860649516,-0.08348922079586604,0.30703256270429635,0.13590365064019694,0.6293266519040439,0.5797947786117297,-0.05168597717941482,0.22389458389059147,0.09777518198273083,0.6269764170056598,-0.1463488417717529,0.406165837191431,0.3038998744113958,0.46013812107463464,0.6105725344472146,0.4815254966892676,0.3257477714294043,0.09009592096735633,0.683005272885398,-0.24626352797213213,0.5379471001919177,0.2656092019509548,-0.10257306394729154,0.06255129379858368,0.24386534359060405,0.2727789333761314,0.5656987144033216,0.6974330945560844,0.49412883299063354,-0.22521711560952323,0.7989455201057916,0.3232220271454208,-0.2519995816762627,0.7420800345433866,0.7034429507701345,0.7475352144728341,-0.06750581685549026,-0.3969588122753565,0.02102784186524344,0.04334684000285216,0.1787956844262287,0.646671330386891,0.7014073364210732
Rectus_L,-0.37729689215623696,0.44668604439006787,0.24710001724773656,0.6238707051087236,0.0828323102522859,0.5860505494872963,0.25105803645504277,-0.09512579230625628,-0.36151761536768434,0.3544725140340119,-0.0016799965307270808,-0.3854524234844796,-0.6463023355785222,0.4416542332399689,0.3371171683170157,-0.019985079544723876,0.46838765064824356,0.12617343902882938,0.5931503619633861,-0.0658945806162159,0.5307884830849535,0.22527961227481494,-0.06827863811325662,0.09275481058448949,0.2422975824612529,-0.026159389437732068,-0.014337333114468533,-0.13939009755160553,0.17273421624363702,0.30249090972801984,0.2193063481413929,0.10452214336552795,0.008517049801118386,-0.13165432806149455,0.4173614845717117,0.06353696724387119,0.7482257210669885,-0.4372414612803856,0.2964388374032817,0.08028075103164434,0.2881961488610142,0.04969581823696353,0.17594996200783644,0.00047478912560158196,-0.14651118369584254,0.07151230758662042,0.1394166626293808,0.541064630635677,0.028935302870335817,-0.05008387561528128,0.42210711352380303,0.021933778207957614,0.7028413053453225,-0.3801271510650505,0.312627747854959,0.44195740201734945,0.1458995605081326,0.09699153230436945,0.1955181945872785,0.345105867782066,0.30314256119018107,-0.047572884689262476,0.11618156657313011,0.3337676880252896,0.26953643798196053,0.07845376446331871,1.0,0.4148885084772924,0.25745957080226795,0.48879001999018895,0.27064451005106277,-0.1329068747455093,0.35955705880875516,-0.3994401633371028,-0.007774171823287506,0.065449678052417,-0.006126750648960322,0.019861176641095348,0.30202868781259584,0.028579535892835167,0.18783985878820914,0.10170459826617867,-0.0024925149557005837,0.46313006690314007,0.18699071195200687,0.33581178724905736,0.15937159760397654,0.30435424725583343,0.17473656426045955,-0.14791258393024972,-0.036391345891728245,-0.0035369495277445873,0.4820154996933713,0.4276961746025302,0.38478637379186104,0.6840036949022813,0.2593138331212012,0.232255611648174,0.015292474405863293,0.21282986779620328,-0.13164670810679346,0.1592861199687988,-0.007884627190920587,-0.17072797597277098,-0.19553242756601186,0.1344149054590178,0.15532992902163023,0.21990709302331912,-0.057902185964250244,-0.16965452363791864,0.674548604466005,-0.6242608186992106,-0.0028824377606962164,0.5886565854701425,0.15305969475715178
Thal_PuI_L,-0.46615434639990894,0.4663215642157292,0.20449955111214763,0.2063495578602486,0.6702180527862431,0.6309828519303907,-0.19169359786351828,-0.28545112640378817,0.32269146260841486,0.18702546689732877,-0.007811306843744421,-0.02431244183002876,-0.03262849437722848,0.31986474906855517,0.02904310113359657,0.11757644790697004,0.4133102389083171,0.2953371402815758,0.16908129762621782,-0.38084513219017063,0.09346088769706674,0.40856925364137603,0.49275642660299357,0.5407014754621381,0.4500110017983385,0.3256408080211369,0.2690677155516642,-0.01160144680671921,0.3420221225169713,0.5331923219071505,0.3727994066326099,0.11262842000370805,-0.2791235973994319,0.5545059500440376,0.37514575713945414,0.359088026415529,0.34238061131656905,0.3285672126412593,0.12818476872773796,0.3640477296451138,0.5322269013761398,0.1418598320141121,-0.011046871870025019,0.5445318943070135,0.4675285609393585,0.6702748412312978,0.16922685997574222,0.5222956168265638,0.1485465029076272,0.5370654155338984,0.14704792042201856,0.2002842715195557,0.21347149414042374,0.2366740582858034,0.046821458248424874,0.14389819184961258,-0.388645259137951,-0.12688675130247937,-0.08914556043705717,0.176792590878041,-0.10156242507504043,0.6241797442231504,0.18209864490430702,0.027113634979007775,0.04821366243916961,0.34493748388992124,0.4148885084772924,1.0,-0.017528449755069266,0.44076583233110483,0.4086473716422212,0.26230075564693073,0.3369921129504036,0.0703503946958949,-0.4409013110332222,0.4799442124516236,-0.14005697970592793,0.07961139783008911,0.48010346794220576,-0.5255512224212617,0.5401721479661211,0.4015618183878069,0.5514580147784836,0.11107629881717958,-0.1489047135857903,-0.11189104574754317,-0.12368751117029042,-0.1560547148592931,-0.3459492724017095,0.4358590316853889,-0.07626472398524915,0.470015505720184,0.05801340284052254,0.06613699525029201,0.6741309716933935,0.11945672573150663,0.1679899553777868,-0.14912047487287283,-0.09367023776164428,0.016091619601568595,-0.3198037841967285,0.36190467306482565,0.11123855015727052,0.46731693421358295,0.4020535659574138,0.23308154350603474,0.205550111111655,0.49152047670847543,0.483059190964823,0.14509005650287005,0.03810080999482876,-0.0855918923755407,-0.27681856371544084,0.3243315330769338,0.25736897380965373
Caudate_L,0.479233561733044,0.5346277352325065,0.42025125045707956,0.7272673082110175,-0.0767240690250093,-0.16701799899647124,0.8533972458193172,0.7892912922061798,-0.4911927800804064,0.8119553255435479,0.18329577175545067,-0.5462795831616779,-0.4275156252497318,0.3222251190570076,0.9524495823552899,0.85524074974929,0.5151083572216304,-0.5132934735454026,0.8023772845268049,0.701732389078643,0.518524271232375,0.6963839672233963,-0.4741162006548292,-0.5132845234225255,0.2721606534500485,0.05009477114187644,0.2981680902321971,0.30269976637963103,0.3910745522770818,0.32258423796489843,-0.42314198576293677,-0.09304096781120096,0.43891011560726967,-0.2126444599106499,0.7056260049002333,-0.663244683364574,0.6038846600537493,-0.36456085342825834,0.00650067868925189,0.31361916226842945,0.5876259428571894,0.47678562323927154,0.4476488617396654,-0.5417521703665503,-0.23124792901945182,0.18678395932315006,-0.389855123639235,0.42090682541258334,0.4695060333559982,-0.22088196455144582,0.9429704037017785,-0.5771422175744997,0.6162551302080654,0.07763718177975941,0.9491520275777826,0.800743605125326,0.7716855345661825,0.8702266722523362,0.8750546619829188,0.7030089011158408,0.5932314448257899,0.34220695387251304,-0.41424970517334636,0.48454827965279423,0.8181077104615735,0.6751742689859919,0.25745957080226795,-0.017528449755069266,1.0,0.7903424694769943,-0.11722161404129812,0.01965475943228249,0.5629133212839911,-0.3028434688458408,0.7618180136614952,-0.26319664589189673,0.836501967404489,0.4952215289893895,-0.27759323033331024,0.6830417638198664,-0.2708633883102193,0.35140341180791895,-0.6007737430750982,0.7341616369655334,0.7333725542267627,0.6797711793032172,0.9028850313100322,0.8622934613124263,0.8022929318880984,-0.32661851221906496,0.8356119003664968,-0.6261071065822044,0.7145064435671814,0.6950298729073827,-0.37717590126847717,0.3767098131477415,0.2525826076489792,0.7411156365520085,0.6362874250424573,0.8707300599009516,0.7255883668349944,-0.3715870678038665,0.860124012861074,-0.03716985039258894,-0.5984319483673509,0.710994600858962,0.5961111524702852,0.4234625734175868,-0.44719329616152415,-0.628685917448141,0.4629157671197322,-0.3273041980724515,0.46235198093389573,0.8592103635049958,0.7643437497393103
Temporal_Sup_L,0.11478058344344512,0.655811778239988,0.4684752897056093,0.7515826628382893,0.3846476028715452,0.19879972547357921,0.6149240830393589,0.47318774245989903,-0.2827894613376343,0.7522047624322435,0.09136316438713664,-0.4371556583781692,-0.4421657206801739,0.38847996304806515,0.7712845515898737,0.7176450981161543,0.7675251356965195,-0.1917924025708752,0.7423736115544318,0.3982264141163243,0.4544921900925488,0.8517470789915262,-0.239210251411493,-0.20279757699228926,0.4510753947054172,0.2734623117806284,0.3840832291521389,0.21761968285735317,0.5933473585585485,0.4931804912624023,-0.08292451767605837,0.046311674051322374,0.1850443777839061,0.10693262393855546,0.7307254424177388,-0.3871223510002896,0.7048093554281786,-0.1451930400843563,0.09513150876554072,0.5731554861080054,0.8184769069393044,0.45215191819160494,0.4651141988351113,-0.17699342664341217,0.07837538283565124,0.43991670150975537,-0.06082302322118361,0.5801694656773172,0.4280239630490055,0.12147536011039291,0.8477191784739788,-0.2815855902662401,0.6585271130515326,0.11231224110731028,0.8029687907570201,0.7777108062114506,0.4835559108975283,0.5730796423479521,0.7021548816585744,0.7285807040337114,0.4546706489447215,0.5407791473282739,-0.19921840659366588,0.3399967073098682,0.6691950564688944,0.6437145779502959,0.48879001999018895,0.44076583233110483,0.7903424694769943,1.0,0.06437928992145298,0.20703018921910654,0.6859154752435657,-0.13804752685245036,0.4247361761422996,-0.03564455975408447,0.6212226783674215,0.4586159055156379,0.03962059723571482,0.3582082370850932,0.07123168009708102,0.5541953146633884,-0.2678680656276907,0.684772632704727,0.6273891081568228,0.5351248867605235,0.6617056273355376,0.655642112321802,0.507478500167337,-0.0985037285190457,0.6727762287607585,-0.2937156047257821,0.5816387566384082,0.6529190984976998,0.054954081203547896,0.41020880108142505,0.37714191351744136,0.6110155715706949,0.40683870299681785,0.6723676785426463,0.4152256215565159,-0.05448454020041059,0.7017788254137329,0.2787303385785498,-0.2807609108433261,0.7905488016181402,0.5817857423445295,0.5919516385775169,-0.18329750583826596,-0.4904260988641764,0.4399535523367355,-0.3687751871815153,0.33959472164106386,0.8668619619793373,0.7883884744561581
Frontal_Mid_2_R,-0.3996097394315863,-0.00849101281000279,0.4413967276370473,-0.2061431546864393,0.3512818619737684,0.38843756549965164,-0.4343994681213693,-0.42320998623812073,0.29432964410719625,0.14793707426630645,0.14642963227945496,0.11115222741432923,0.20800450267120055,0.3202891213523705,-0.1456289537987914,-0.07468349857165588,0.3580380384024058,0.6626181282833673,0.020941351828559312,-0.4947561428035167,0.10134581341377985,0.0591867859072553,0.6407085281897636,0.678222398821424,0.047961070322067555,0.6682974245382225,-0.10385071027306039,0.49615403535208374,0.5756629636443362,0.16454903050331596,0.8228540085347249,0.7356078992642862,-0.34686786626276617,0.5303153527161101,0.4200792563286003,0.6054161718975813,0.2677077321961596,0.14259411178179077,-0.07526993450903872,0.216008471571824,0.05171060506796018,0.5961695319029402,-0.3053269925578655,0.51900674066472,0.2475066287650081,0.3376306005091507,0.5340372431607454,0.4753092078338418,-0.15429134434242614,0.5240813568964838,-0.1396729591949806,0.6039867910258417,0.14389617189531154,0.17272626342085176,-0.190679668516723,-0.1600215729515472,-0.446204003236692,-0.09749940648245588,0.05467705535728582,-0.2660078283709183,0.04612910829686195,0.09719132141045206,0.8383771949603692,0.2877862891890365,-0.020951489480025485,0.15962296316194305,0.27064451005106277,0.4086473716422212,-0.11722161404129812,0.06437928992145298,1.0,0.12265684440089569,0.5329710924824994,-0.2299594621180164,-0.5159779961571127,0.8315864164387026,-0.4706086321677191,-0.2394241925940666,0.7904764722647947,-0.5560634762442997,0.791299384954647,0.0791236595696298,0.5985382421575518,0.05151915987177212,-0.4150155537923959,0.10234611990889216,-0.1351614494610415,-0.37388199803365835,-0.4581073258092966,0.57807746605952,-0.16186426300929435,0.6098858660437513,-0.14769710016303608,-0.3346009841220418,0.6732574987111688,0.25140139674760886,0.6927089679197175,-0.4604181216754425,-0.04533111684768775,-0.020276697326035466,-0.5723446516896322,0.7101272651720505,-0.220977215508743,0.3000739998648325,0.3492612144716512,-0.04642383653231185,-0.14234506295573557,0.5425976812656239,0.5829055186253518,0.38141559966340716,0.14282361415123468,0.1358628909392475,0.19111348074631135,0.07778283868076565,0.15769025324062655
Raphe_M,0.03800294005897961,0.20863573691511855,0.06147968025774332,-0.015729345092924566,0.530704750249762,0.10340866458566692,-0.11519243101608315,0.019197107182750757,0.36361013511060525,0.06001418975371621,-0.04399323379940513,0.0825945708852266,0.22916898425221965,-0.02740444175534771,-0.04235701465065705,0.25053011786870377,0.29539258515889244,-0.008291268848031262,-0.15674359608697871,0.15211631319773353,-0.003748736740049988,0.40804711683366685,0.2115011843994984,0.14159729650971095,0.285018816855176,0.27429973850016665,0.4369372231731628,0.018251361479216056,0.3604535904942094,0.29523278189530705,0.11240371980594539,-0.021664707538345773,-0.029047496455822858,0.4624498158751173,0.2233735056660504,-0.01685191764593551,-0.137310083833105,0.5780971003299644,0.023390844604273965,0.47150059975045816,0.4588183905753951,0.26505703745005976,-0.03121442704923287,0.23757773315780786,0.5098381097600839,0.4071966065674158,-0.022348663164859214,0.16749856320553175,0.2895181105837635,0.43714506858758556,0.01222289271229809,0.05976181054664119,-0.19060024669233774,0.5472489716158944,-0.00751952523269815,0.09350083343634201,-0.19611421688271852,0.02379973302429022,-0.018143977393288883,0.19424309909875298,-0.07527964048056104,0.29139962348988757,0.040242198940223614,-0.03819593038607121,0.13112602802553772,0.2741587628563874,-0.1329068747455093,0.26230075564693073,0.01965475943228249,0.20703018921910654,0.12265684440089569,1.0,0.2456297128874145,0.4257511193457047,-0.11834904043854197,0.1508602996845925,0.13489588989282703,0.30452422295456705,0.0012774599949610477,-0.10709257121620588,0.2401488920144976,0.5051375023656859,0.2339775614332494,0.07436960452308254,0.04439295535126346,-0.054223370457849196,-0.009255640320651695,-0.025881949514848786,-0.15580900200522257,0.3137760128692498,0.25915201058792176,0.16703736442394918,-0.10291254835252361,-0.08515709160589967,0.1460556161938734,-0.41016663780847223,0.06661965017069395,-0.08656733956820443,0.03389325268980359,0.07416423412911516,-0.04419807223009945,0.0682674297577974,0.19942941510764223,0.5617173691633394,0.32413793983360667,0.31824460484678413,0.2929997787934531,0.31648098917062045,0.2045404893091245,-0.0315473806173552,-0.36779814606892586,0.4166595985271836,0.08477766677204038,-0.034413812604165504,0.30921035717636663
Cingulate_Mid_L,-0.058214811201090975,0.3895092650642691,0.6011413788863451,0.35032696571050187,0.4205469733319601,0.16131623727274907,0.21663698526303618,0.16726122740108315,0.027634123947351798,0.7204554322145398,0.163981137572316,-0.21439718066940835,-0.142734375353133,0.3431958758691745,0.5162283280694722,0.5771550234596361,0.7790063549478504,0.2381673241382344,0.49765496750131877,0.11659831153364658,0.24249302021872562,0.6279058572217835,0.21739395038840212,0.22455706020464666,0.2622469993129988,0.6019568607975971,0.20741921640175193,0.44162102401232917,0.8457834997224177,0.3290024466140881,0.355867299672038,0.41264234559779506,-0.03585317053461086,0.3114075294273581,0.7148751146949438,0.0023691573399371034,0.5279570067144234,-0.04900992986027836,0.024219338819841344,0.5004625549200672,0.5868526877987383,0.7537710872944685,0.10394163466236292,0.15727601346392447,0.08179800543447703,0.5200729920730487,0.25678162135848326,0.6221708713855253,0.20765271920006517,0.5068127002745283,0.531913156911697,0.13419900003074298,0.4296971763705087,0.21396344538463463,0.468165130599983,0.4046732746034385,0.13131851613399229,0.46248794715041647,0.5836623941726218,0.3223374492471183,0.2988069587963645,0.32118515426463556,0.261398771686773,0.3394633136827992,0.4299320846884059,0.6170975860649516,0.35955705880875516,0.3369921129504036,0.5629133212839911,0.6859154752435657,0.5329710924824994,0.2456297128874145,1.0,-0.12472981043285741,0.08894355395851901,0.48153664933156376,0.2504405528340993,0.18684440501002542,0.35229239174710364,0.03247985879816536,0.5029879890065891,0.3397727520948125,0.10201043969404917,0.5574301995278236,0.2585490280090396,0.3823854824860414,0.46947627974108436,0.26972625110551024,0.1652737238623406,0.2979762130527161,0.5001666506765677,0.11535892292016195,0.2582260940436585,0.2649498805282797,0.33899865995647116,0.3034285855998026,0.6178469805498585,0.1963433277841184,0.2220509222810819,0.5201132319266322,0.03694840168539393,0.38476174267067476,0.4497749263436961,0.41493005552914863,-0.03681485629508291,0.5641043734088899,0.3055259575367317,0.8317928416550258,0.20959541997445294,-0.17262717246000983,0.27345131716764853,-0.06805735958293999,0.46037048702304956,0.6180281442202435,0.6700618662368966
