,Cerebellum_8_L,Rolandic_Oper_R,Postcentral_R,OFCant_L,Frontal_Inf_Orb_2_R,Cerebellum_6_L,Cuneus_L,Temporal_Pole_Sup_R,Cerebellum_10_R,Thal_PuI_R,Cerebellum_4_5_L,Insula_R,VTA_R,Cerebellum_7b_R,ACC_sub_R,SN_pc_L,Temporal_Inf_R,Thal_VPL_L,Paracentral_Lobule_R,Precuneus_R,Temporal_Sup_L,Hippocampus_L,Frontal_Sup_Medial_R,Occipital_Mid_R,Thal_VA_L,Paracentral_Lobule_L,Lingual_R,Cerebellum_Crus1_R,Precentral_L,Heschl_R,Thal_IL_L,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Thal_VA_R,ParaHippocampal_R,Frontal_Sup_2_R,Thal_Re_L,Cerebellum_Crus1_L,OFCpost_L,Olfactory_L,ACC_sup_L,Thal_LGN_R,Fusiform_R,Parietal_Sup_L,Temporal_Sup_R,SN_pc_R,Frontal_Inf_Oper_R,OFCant_R,Insula_L,Rectus_L,Cerebellum_9_R,Thal_PuA_R,Supp_Motor_Area_R,Cerebellum_8_R,N_Acc_R,Thal_AV_L,Cerebellum_4_5_R,Parietal_Sup_R,Thal_MGN_L,Temporal_Mid_R,ACC_pre_L,Vermis_10,OFCmed_L,Thal_VL_L,Calcarine_L,Cerebellum_10_L,Temporal_Mid_L,Cingulate_Post_L,Vermis_3,Temporal_Inf_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Vermis_1_2,Caudate_L,Vermis_7,Raphe_D,Frontal_Sup_Medial_L,Rolandic_Oper_L,Occipital_Mid_L,Cerebellum_7b_L,VTA_L,Thal_VPL_R,Cingulate_Mid_R,Angular_L,Thal_LP_R,Frontal_Mid_2_L,Precentral_R,Cerebellum_9_L,SupraMarginal_L,Occipital_Sup_R,Thal_PuI_L,Amygdala_L,Cerebellum_3_L,N_Acc_L,Frontal_Sup_2_L,Putamen_L,Occipital_Inf_L,Thal_PuL_L,Thal_MDl_R,Pallidum_L,Vermis_9,Thal_AV_R,Frontal_Inf_Tri_L,Occipital_Inf_R,Thal_PuA_L,Heschl_L,ACC_sup_R,Vermis_4_5,Parietal_Inf_R,Supp_Motor_Area_L,Frontal_Mid_2_R,Putamen_R,Temporal_Pole_Mid_L,Parietal_Inf_L,OFCpost_R,Thal_PuM_L,Vermis_8,Red_N_R,Vermis_6
Frontal_Inf_Orb_2_L,0.4598919334799821,-0.1400125802316298,-0.555770838205477,-0.552736465208858,0.9412945057382761,-0.009416261804970585,-0.5332950042160636,0.8273106698878949,0.6415429279996504,-0.27841998069361706,0.20268413246495498,0.5450660222302145,0.4784427246445183,-0.7088703042006558,0.933515822249636,0.61070602790627,0.2606879073234308,0.8008294144592298,-0.5540409546263704,-0.5664236966347829,0.5198535054569126,0.5928685952553748,0.033099958727534726,-0.8757208540804549,0.006906702897631197,-0.5139198976943157,-0.22571088782193796,-0.0015997859681018448,-0.36841852619952237,0.18894180347006218,0.37619174739982164,0.49929916477284336,1.0,0.10824815820528187,0.6704378038173572,0.7449841411140528,-0.47977876414479775,0.4937282868585283,0.31865489618392007,0.7986455804456482,0.8697391782320467,-0.5447277631012157,0.804094343485118,0.06420183565106213,-0.7436706377984933,0.4565938689249515,0.1055905853725068,0.19812704000493758,-0.6661383788706718,0.7362390792759589,0.11390772204648854,-0.38776918733101845,0.1400167224426152,-0.5645517956954302,0.28261703905890656,0.7960968503814524,0.2352513887726065,0.34130580753625334,-0.7172539652381941,-0.065917232016642,-0.28158394991380803,0.9497710753968676,-0.07861725400676434,0.905942998219519,0.7259366628392182,-0.5260466832560031,0.37967862461145563,0.21734361122106802,-0.007634443366055443,-0.45874629442197407,0.5476665140250202,0.43136278684522716,0.4091600111159522,0.4524480886436554,0.7952336543953065,-0.4789903712732778,-0.3207291256576545,0.5600893711469171,0.49217665235351515,-0.803320359609493,-0.659203892370881,0.6378497434965573,0.5653905351008165,-0.08963241046045285,-0.7459307641832891,0.26535999422900935,-0.18943699194178001,-0.6060156319957558,0.08912285148749068,-0.6475862403106107,-0.8122969585823904,-0.38005518750044887,0.6058765160218671,0.1558536507427339,0.2127213288034819,-0.05956929716178048,0.4442783941128059,-0.40484316504491974,0.30398317641153555,0.5658778552392435,0.6749528716008102,-0.5034497175720217,0.8302966820336295,0.8075681958221671,-0.6766208189533913,0.44127266987695596,0.8195759392419394,0.1718166497684799,0.5779452077779728,-0.7155669559945108,-0.4209760043919119,-0.4123883537578147,0.3562057225784319,0.6760803010473166,-0.7000758105725686,0.5563134605752005,0.6270942804328986,0.3554217935499333,0.6690377475570839,0.2542260022277176
Thal_PuM_R,0.16667304993379123,0.3456732783028159,-0.07042944048021567,-0.06047572158429402,0.09742183837979843,0.45469399546029843,0.3966790565431609,0.20855624796297348,0.2862494423777553,0.8499226183163783,0.32712108626354836,0.6232447075197098,0.1917809783418329,-0.08459547254481206,0.0773884769958592,0.2786785059107187,0.46975809718604417,0.6056081232847915,-0.18429929181972468,0.3138111907672686,0.7268561139036559,0.6832104792220774,0.2523471834900677,0.13407388030559184,0.5741176212214321,-0.0748570421301452,0.3540225884780537,0.3176765347541991,-0.09084384853023177,0.6379115346286393,0.44538963199026543,0.17834541684149408,0.10824815820528187,1.0,0.5240694761043638,0.4038832479434044,-0.0921469428141813,0.03228597174014186,0.29845075746443367,0.209582382580053,0.3192588129237956,0.27055071285752325,0.5423833659983147,0.5178655183476532,-0.07356460879013492,0.6216137931316998,0.1087535735223054,0.5178535639559416,-0.171660016327278,0.48831291306857266,0.23902352833652774,0.0900443657757178,0.8285856311912718,-0.01359843399935507,0.27422365226294615,0.1926801360369607,0.5358546215087051,0.44323883326829394,-0.09348948551464298,0.032357646626007715,0.6002404309767672,0.08639956103349393,0.30823644469583283,-0.008475808230175125,0.6343142060369712,0.37454417664218137,0.2363548264296907,0.77715394399907,0.7333832991554655,0.3838514244123718,0.42031481915348706,0.0960113843416758,0.3945705808220412,0.21344063549136352,0.6054667413337331,0.2219383725092684,-0.03299689534021669,0.0899298540815226,0.4059991814498744,0.21824858258692828,-0.09901713808111925,-0.017680876537883475,0.7092769062788838,0.6264978059756604,0.30016873316662324,0.8433366538556369,0.047854123403689906,-0.12055801618883578,0.2671515129109044,0.3806455987577719,0.20093946527632017,0.556722175624731,0.38809465234168167,0.4870795002938878,0.18778951673205838,-0.019661349620317944,0.5896345353781088,0.10062369398177705,0.8604814236717738,0.579490837788094,0.43118386534456976,0.056340190099456344,0.1764006874665656,0.38927603735518335,0.05776645530541237,0.8228701566554408,0.37848304684137646,0.30480172783143317,0.5120932831690997,-0.04643171225739051,-0.044295564523759226,0.24472789143521306,0.6820318294007351,0.2822844429917015,0.17723544440167996,0.26335497948996206,0.6986284949971372,0.3110343617783811,0.20910185201929976,0.4326118247613423
Thal_VA_R,0.6070427145454945,0.0006522847265019551,-0.6017361002930272,-0.3591684919165555,0.6655122938248649,0.4356539762540771,-0.25668652918776275,0.5286114227593208,0.7369986430241052,0.10375781121633058,0.28315376078775284,0.6251782808110323,0.5008518449169627,-0.6172584914593223,0.6819374364110479,0.6689194707478338,0.5604240757519346,0.8436218091943196,-0.626444979335984,-0.31542761621769133,0.5730796423479521,0.7253883436159455,0.15063304854309273,-0.5598573197863493,0.4649515979560395,-0.5337277912849792,-0.09546335262080359,0.3388498045577071,-0.5417042946201955,0.38369159358437105,0.48923264248169046,0.2466912454545649,0.6704378038173572,0.5240694761043638,1.0,0.7616015862096049,-0.4048603438650762,0.48043370834054966,0.5887562961904664,0.5307341427229477,0.7581354563251357,-0.29938011475088816,0.8471339547599365,0.27736020189190036,-0.6896056798777709,0.5766841667703647,0.16763179570441247,0.4773618050448528,-0.5404096921730965,0.7796558269539737,0.09699153230436945,-0.1983474162852707,0.5466550644485901,-0.41535842477293994,0.5741673819794693,0.6902261637815389,0.44724568317496766,0.4082283618572417,-0.6885872781359677,0.08695615514401302,0.1757470235969033,0.6052317923859531,0.1867832865658356,0.6264639502857821,0.8299166673595841,-0.31212740238850767,0.5702868517449006,0.5161663055780921,0.38371436449068236,-0.26059609434460435,0.6867234351181235,0.21063591366410195,0.6822518944163679,0.5598131487758707,0.8702266722523362,-0.16902836055677065,-0.2089229676506539,0.3184533316210655,0.4814830396292717,-0.5711234472451595,-0.5551974891738464,0.5826560797593664,0.7311713113828225,0.31375713486438234,-0.4523627997561569,0.43068483157875215,-0.11660003399188223,-0.6053717152125045,0.38130453684963383,-0.29755262640855046,-0.48761854328917825,-0.12688675130247937,0.6241963087596815,0.3449121121344103,0.2582452104160498,-0.11398860153237322,0.7174611559575219,-0.23715282399550666,0.5942551025027242,0.7251891560868055,0.8359276887503605,-0.2874788946373949,0.7343818397514551,0.7354644634470309,-0.45170324561363817,0.6996593215655045,0.8017600947342365,0.33821684592530044,0.6627868581239393,-0.6278090612705907,-0.3679339056505041,-0.09749940648245588,0.6603489848841892,0.47296022622351713,-0.4835750739148492,0.4388185211344114,0.8276600039950074,0.5873879730748417,0.6330642068064508,0.5358791084656815
ParaHippocampal_R,0.5749736502407481,-0.14147285377362107,-0.6030779879148717,-0.5287359447558774,0.7450771704525503,0.5743479426954631,-0.35137999044497686,0.7267482515616446,0.917667617997939,-0.0037945911200544724,0.3856298553068226,0.6568621431820385,0.710071351168744,-0.5904288885144968,0.6962820614263472,0.6487101780297518,0.8021761365290959,0.888450690858033,-0.645916303761326,-0.40759535652399087,0.7541241476785358,0.8954819709607923,0.09150929233198435,-0.6306516071096153,0.5011842404877904,-0.428846878795946,-0.10528275921935781,0.5346962225391213,-0.5045130763892132,0.4370906116524486,0.7031170204972778,0.4243203495865583,0.7449841411140528,0.4038832479434044,0.7616015862096049,1.0,-0.505347001910385,0.5342760751359439,0.6606773926089123,0.8242559947642008,0.9106758783069794,-0.3404822096606345,0.761306851291605,0.4505390858011632,-0.7305385291969188,0.706164144131031,0.13598512058770892,0.24412884114493782,-0.6410061064620441,0.7013412704187535,0.4648330238092324,-0.10314922936836418,0.29159577131181363,-0.416485544760002,0.6683248955947306,0.6624211641602462,0.6411560098536992,0.6315902827210382,-0.6836821825889994,0.22843187802827863,0.3032164192388668,0.6842247278163269,0.009615777441161969,0.6831139886410209,0.9140639552788179,-0.2631564662168573,0.5563874151501357,0.6094629286367428,0.21728314525128767,-0.3478942697792446,0.9025341389029238,0.1929931692795202,0.799088768737775,0.6542635811849872,0.8308956960243464,0.08450176701186544,-0.5266133501554728,0.20441581532869244,0.33706410810044907,-0.6443221943699811,-0.6281678050667655,0.42683004368879174,0.8494445342058398,0.2680747499268811,-0.6420381906250575,0.4640300545440234,-0.20300952553242005,-0.5960165356704019,0.49540492084115306,-0.5585112195387522,-0.5891574629331583,0.1118452811222564,0.9294214959197226,0.444494401805588,0.17017575870701657,-0.2370306639967084,0.5286155316131386,-0.37374532809276395,0.5269944885432222,0.8012962679686444,0.8540714844055136,-0.3516697804822146,0.7001028407332804,0.7255153289959577,-0.5922120385229643,0.5941332254195809,0.8224026132242338,0.07145898135111602,0.7399554211831569,-0.7371945821588598,-0.3325020251849908,-0.21276262180036745,0.651496872038415,0.7424512769457211,-0.6823417239700794,0.7805919595587051,0.7434196417041492,0.77522419987884,0.6853800472118643,0.6900655142537061
Frontal_Sup_2_R,-0.4881315880264511,0.599393820391117,0.8365641929280511,0.4256917310011068,-0.49248829472769945,-0.1919188597946212,0.46183550404578955,-0.49209574657098565,-0.4641873672363102,0.11268161196999153,0.09067267151475886,-0.16729991261392166,-0.13490250601553455,0.4648965572786449,-0.5969355119641462,-0.23399458182181537,-0.37571262161504365,-0.4629255483513339,0.8294910686508276,0.7422094025107095,-0.19921840659366588,-0.34161653015432364,0.6380581888768063,0.5858707975187513,0.12843440422125202,0.7829824664759336,0.22837785918702638,-0.21227163579426545,0.7912758073115643,0.14616953519127687,0.02565451255960549,-0.3158959696973252,-0.47977876414479775,-0.0921469428141813,-0.4048603438650762,-0.505347001910385,1.0,-0.5398976736579756,-0.48853669696202306,-0.34265331423463063,-0.6061375619163889,0.7765106916454805,-0.35936775235708684,-0.050625131127863515,0.7293562403281385,-0.253855779412549,0.0716044894432243,0.34206881168796055,0.5116889670786633,-0.4182479712874196,0.11618156657313011,0.2204278022542768,0.12867524332304578,0.9002868970490571,-0.4530989393554498,-0.6328854419152253,-0.026127378623341208,-0.031466121249855934,0.7202378199271854,-0.1908257970506771,0.10591258233514095,-0.48241205891261846,0.03901939250551966,-0.5821838723269146,-0.4478829734243004,0.4794385586291706,-0.008851727457660372,-0.2524786158822575,0.3036471674773428,0.5101967539585578,-0.5360503480798522,-0.22021686567159185,-0.468770667959682,-0.4895103367759687,-0.41424970517334636,0.24697846747227128,0.23893204650549196,0.28888670993627963,-0.043249048388918514,0.5415194876644719,0.5236843888852551,-0.457554240324033,-0.25001732666202114,0.3738496123660384,0.5590224970394823,-0.1332270621225977,0.8292837138596707,0.895484055128103,-0.3451041590168118,0.5175838277748319,0.647152279094034,0.18209864490430702,-0.46689500511763304,-0.09319913456492168,0.17228183490827353,0.8266880723192636,-0.03427090280949389,-0.14509647648837895,-0.327353059205899,-0.25630517419241244,-0.34042735405384306,0.14413547355266304,-0.6977498345960174,-0.16149293964716754,0.3256981229397684,-0.14080869933097603,-0.6853225443844492,0.40948497739838413,-0.2785937105830437,0.7874428798188332,0.8862829407998407,0.8383771949603692,0.06303601915796861,-0.5033130631300189,0.7332254303821719,-0.06990876606130196,-0.5519546576065724,-0.3586484864032979,-0.08182015662716889,-0.37447115162021605
Thal_Re_L,0.5653909592209602,-0.287992896568896,-0.6005054301547827,-0.5439643844821263,0.48115518289165166,0.31335218847896434,-0.27894341976044823,0.5277044895565867,0.45126221691419943,-0.18931121790242883,0.3166784837349475,0.2786381424296812,0.309136407456051,-0.29200904850461323,0.5671530233391648,0.3311641967613684,0.4365264963350885,0.43277266971680656,-0.5415700044484435,-0.4612216550922222,0.31191020791000224,0.4261950277830888,-0.17265291328272672,-0.504095605241296,0.10088879555290653,-0.5961412223543658,0.03215211916977419,0.30239629709739774,-0.5242146623170495,0.0956679261182897,0.07426088371874406,0.20323562299512546,0.4937282868585283,0.03228597174014186,0.48043370834054966,0.5342760751359439,-0.5398976736579756,1.0,0.5301447894286573,0.40312035767462334,0.5078655418944653,-0.6358588113534287,0.34007809834231945,0.2974844488272457,-0.6490669991102778,0.44194941126788695,-0.01346988768728873,-0.06270662997825355,-0.5399839637036368,0.5201779440109839,-0.06275643281707802,0.09461487876767707,-0.15512991221608008,-0.47422099702541026,0.5424195686419478,0.5572842991670953,0.057930592774580056,0.3585995867317883,-0.67601021085782,0.20231118438958856,0.08323576080261993,0.4661481940887519,0.18522193689517882,0.5582174765836251,0.45257524067350063,-0.26355207363294064,0.19132464600818022,0.36434347968633585,0.023608583313415085,-0.27722009296226113,0.5745643433975456,0.3905554977070967,0.5678575270822194,0.6542903486873641,0.420469773957318,-0.17139150050726362,-0.16694636408086147,0.12781713965339325,0.30823591719824267,-0.5320397936574959,-0.37209471919644194,0.5065356450649231,0.2634299618305027,-0.1119138354281229,-0.5371612900193473,0.06340984910284475,-0.3770023227382162,-0.5969020301101654,0.49825022198815005,-0.43282321427883175,-0.5883732087898768,-0.11305704191701947,0.4628016749585369,0.35049302726960774,-0.08685762677239574,-0.3547378183294338,0.3004606569196114,0.041486669208796595,0.1757913640882889,0.26698929465094157,0.5186204457354091,0.04336201052556147,0.6860784743825793,0.3655851619370822,-0.22360308354392236,0.05658216312147391,0.665623610073204,-0.15466241678425835,0.48255476065667724,-0.648476092536679,-0.4774690923734549,-0.4581448850226135,0.10144347360995305,0.4181772895153182,-0.6158997778423938,0.17207607136056635,0.46914636636391155,0.40698320739895316,0.2796881292537541,0.5199568605433296
Cerebellum_Crus1_L,0.8289144153173903,-0.10126436773196285,-0.6718126922232432,-0.28432218930800207,0.31774831333262943,0.7646223228315432,-0.1359727386391271,0.3824006062868136,0.5897877693574992,0.07291768444883914,0.43633055745138,0.5154946467131597,0.3544875028497517,-0.23237964875228215,0.35386741473648364,0.5043305371464518,0.77108051958585,0.5240076024511705,-0.6104130173303638,-0.3637769945437687,0.4586159055156379,0.5828307663905047,0.028360503554034033,-0.33425687655812375,0.4173491659802971,-0.5843699911917812,0.10427146414831626,0.8176503604689462,-0.6023492570896231,0.2888679228510983,0.2966457356622409,0.10462706312399127,0.31865489618392007,0.29845075746443367,0.5887562961904664,0.6606773926089123,-0.48853669696202306,0.5301447894286573,1.0,0.27791622796797855,0.5566032896633081,-0.3465693298828125,0.3754056694114443,0.5152446739171832,-0.716146681333678,0.6230065298669393,0.030767055808269085,0.21424942136865324,-0.4154020799981514,0.589968309120401,0.019861176641095348,0.34068204741907604,0.06846005594960643,-0.313180125354697,0.9181606707135161,0.5166668242588263,0.2869280977096149,0.5196542591589032,-0.7322427412314584,0.28274853331753164,0.47402729919969916,0.20460388925671325,0.3119243144491294,0.3724602920000919,0.5463785401701792,-0.12882403834413797,0.2872389383554437,0.6643074103962842,0.1574757014773402,-0.17993070226884728,0.8688181660819692,0.22362679283519662,0.9142954857123334,0.735625391899799,0.4952215289893895,0.2169651484436877,-0.095990141745377,-0.09221926915028272,0.3230276651636077,-0.4173242026836798,-0.3884210472861065,0.3927125003521213,0.4212438471358097,0.20494916984172099,-0.4649587869547318,0.1792446575583865,-0.2277391617752536,-0.5837964886895671,0.8599292439114712,-0.3140211538213711,-0.40583633851483497,0.07961139783008911,0.5777898112898602,0.5343485330561626,0.19098106383197727,-0.317623902355375,0.5018046462312834,0.17232914213205994,0.4421362561248508,0.3366467918731807,0.6287083007223787,0.25557753638876485,0.5203162710151508,0.33530055195982,-0.1822599711964353,0.2870595996728301,0.6767755591780544,0.015315108066264552,0.6261899395066431,-0.6988195109659527,-0.33165692008231845,-0.2394241925940666,0.42537725251247677,0.2820306769054111,-0.5692460073744096,0.2385253279092064,0.631797117444088,0.8603426245141698,0.3634562019381481,0.9009260138425011
OFCpost_L,0.3007954499201964,-0.191801742847736,-0.3403471154737408,-0.589760480806311,0.7763369350081692,0.1689862192818225,-0.3633928910660085,0.8551137957482686,0.6926916902772803,-0.14568949757484345,0.23088487928358498,0.4998841129496017,0.5783080979612925,-0.5086482903771927,0.7513661755527661,0.4103076279649117,0.48280947026011745,0.753278319178165,-0.40646005008003083,-0.3397296642626135,0.6808628126232649,0.7043113285687347,0.1282865625044273,-0.6087593308119309,0.24667347870225517,-0.17171809293638512,-0.1480783650168546,0.2071725791042208,-0.1943599224674688,0.4380137915929975,0.640291588924165,0.6296400448000646,0.7986455804456482,0.209582382580053,0.5307341427229477,0.8242559947642008,-0.34265331423463063,0.40312035767462334,0.27791622796797855,1.0,0.8198413273713885,-0.34362665037589335,0.6344786988060036,0.20549686377832282,-0.5149247764998848,0.526082582318681,0.05410001666527092,0.09458892344835358,-0.6175455425756554,0.5723207987062304,0.5538187706597513,-0.24072158977644212,0.21696435186402052,-0.3449769494689317,0.3147486210842158,0.5348303630864938,0.5802560268599939,0.460438541056701,-0.4481237222568951,0.11360578390177427,0.048086909269855004,0.8380484858617058,-0.23299710536217505,0.7426922606978704,0.7897311986888833,-0.24270333375281347,0.37146764758765627,0.36482719041404515,0.07457273766903387,-0.3600705717910454,0.628849084551532,0.3207887480690404,0.42427896996429476,0.34364496488809987,0.7422219344955736,-0.053066028280805685,-0.6353636769923692,0.43785067052620646,0.27378103681974314,-0.5610739897442923,-0.5196899489208804,0.2216616920062386,0.7224789412446307,0.13700346981122555,-0.5897780545692864,0.36235329189949,-0.17068832847685889,-0.3974309515544489,0.17293196447333806,-0.6093973475647392,-0.5422335743749178,-0.03242213120875955,0.844568634314218,0.19287344089735536,0.061464622391114304,-0.07819801760318788,0.32089836318632103,-0.4563659539391176,0.26898270028649257,0.755348055995776,0.6048743409097788,-0.4981063938939135,0.6095888539608035,0.7149986736553984,-0.580163164728758,0.47498660657386843,0.6486288727490357,-0.06675220094009228,0.5181544914269813,-0.5331251506998547,-0.18915831036557926,-0.21390527634003406,0.44297689809413326,0.8582807717727429,-0.5591186821623366,0.8195043408816789,0.4803658543630053,0.4562256351633869,0.5932075943191183,0.34119121736597674
Olfactory_L,0.5741962150421561,-0.23562142161658098,-0.6679329042124875,-0.564916548538421,0.8697205655380462,0.3152445534683397,-0.4533789628155409,0.8145867339664981,0.8196431652073725,-0.08662309341657272,0.22524876814730752,0.6193896556517852,0.6240144663527879,-0.6873803433621393,0.8427138958708801,0.6173627341833204,0.5958869777075272,0.8857067740719645,-0.6979046059955252,-0.5470059171266901,0.655642112321802,0.7744822172231735,-0.0028447504472298413,-0.7635443820160066,0.2676227612314459,-0.53733960052333,-0.2023301399053127,0.31115425041941835,-0.5386695253558057,0.306608192955378,0.5539292871207078,0.4906513894705248,0.8697391782320467,0.3192588129237956,0.7581354563251357,0.9106758783069794,-0.6061375619163889,0.5078655418944653,0.5566032896633081,0.8198413273713885,1.0,-0.5086706785107767,0.8264736836231541,0.24809522244832388,-0.7923158495728948,0.5962931162485813,0.10451965725203627,0.1719261634060102,-0.7006797319536271,0.7448876072563515,0.30435424725583343,-0.29397916765451937,0.265477982193,-0.5890053046738525,0.5280566358055598,0.8338647125462065,0.5021470940268129,0.4533340363185542,-0.748605402780093,0.13094731011588193,0.041553779064907634,0.8336026882968582,-0.05387964508565112,0.8245888319905458,0.8766590785586497,-0.4272694307786853,0.45365631035653675,0.46265659324100283,0.07331077702240366,-0.4588505827935637,0.7866346755439054,0.2984292765132871,0.6521876188864205,0.5819522124005048,0.8622934613124263,-0.19347530418897146,-0.44660187046073124,0.29134433127476367,0.35539654887356553,-0.7338913849522195,-0.6777052918466868,0.5510206635121384,0.7510836511705721,0.07459568718417743,-0.7000364367380081,0.3952445025219849,-0.31779810525168223,-0.7029691145153963,0.34059606040039725,-0.6264588428198099,-0.7072214491574661,-0.1560547148592931,0.8298149412712191,0.31968030583016194,0.2007877492629659,-0.2790268174328801,0.46806874908886786,-0.34461990527999503,0.49062890551634797,0.7193136382170237,0.7727710380872327,-0.4438331789886659,0.7823448039517416,0.7404857155680643,-0.6225487159387488,0.5909420192004997,0.8783948964252035,0.026861801165685848,0.6451798351642966,-0.7831219388627665,-0.47366028573934915,-0.37388199803365835,0.5329168268090568,0.7758557587243162,-0.7281062601024495,0.6724641116028116,0.756135413101723,0.6125286005330574,0.6437071108869903,0.5050327754315406
ACC_sup_L,-0.5522561921014145,0.6273027116546044,0.7193009563450239,0.530827894687381,-0.5933521462314907,0.07990217491602114,0.45493424123206305,-0.5968026162069102,-0.2610628199996296,0.4059657445402018,0.06462650204390583,-0.05329956978055826,-0.04937274504045897,0.2968538833556321,-0.700100029017322,-0.19946342887312424,-0.15303651476276212,-0.2552828972599668,0.6416861412401974,0.7552289413448178,0.03962059723571482,-0.1104445134036331,0.5591558836944088,0.6128410886799653,0.36775646780473986,0.768636156459335,0.16955510305832802,-0.03835300660369712,0.6682008052366181,0.28735821543697027,0.26731493901861764,-0.31171271038845444,-0.5447277631012157,0.27055071285752325,-0.29938011475088816,-0.3404822096606345,0.7765106916454805,-0.6358588113534287,-0.3465693298828125,-0.34362665037589335,-0.5086706785107767,1.0,-0.2272347509196569,0.0661719557420308,0.6778098456086156,-0.13038652219009242,0.02625611637036663,0.36601075607117356,0.5183342138188156,-0.42059026587802223,0.30202868781259584,0.1254369424106235,0.4026916363552512,0.8084775021345133,-0.3644521735652115,-0.66837592601981,0.23984768013383043,0.0400894511849986,0.7062708636287915,-0.07907607722140243,0.30323075600354904,-0.5767919229519647,-0.03066907592668315,-0.6884964156714144,-0.23927875834445683,0.5298043503512325,0.06396238068856475,0.014467251220277531,0.40598778597162966,0.5224923186961146,-0.3270137441928245,-0.5096389970592548,-0.30765342007606833,-0.4740280705009277,-0.27759323033331024,0.5190528574140658,0.06529049782635135,-0.05552539618686061,-0.0992984868272198,0.6166884924606588,0.3664206191566601,-0.5580266274290231,0.04306865427876469,0.5350482556624812,0.6384691290409382,0.21784736270097288,0.7421990116096594,0.7758893301424087,-0.2959169352017218,0.6218005022127492,0.7066279194913941,0.48010346794220576,-0.28531682206423026,0.012239222200287808,0.23909941911918017,0.5912905131001551,0.002575328070685425,-0.07398307056699611,-0.02302666947904819,-0.004157661045209955,-0.2251624083698584,0.050917890617643,-0.7246320621056461,-0.19104462268551617,0.21230454926805054,0.14789358645725864,-0.6344369836595996,0.4708471759981184,-0.18109298494772477,0.6963805579715824,0.8027367816614921,0.7904764722647947,0.24525871454018758,-0.4521481037762591,0.7105680277780803,0.048706406500134566,-0.3534231876556508,-0.11860001642224184,-0.04798326538788184,-0.1742713490024136
Thal_LGN_R,0.4431409205911134,0.08362008898506224,-0.4664339826737832,-0.3777425769268724,0.7825697752491622,0.20596829067871514,-0.26993152348178145,0.6437727897645306,0.6856012495856477,0.15225962897025852,0.26301396198514865,0.6603556066947155,0.5368890259043916,-0.6633402854458109,0.7454454595007141,0.6659165027015052,0.40734546447557196,0.9190498064337624,-0.5143791873229073,-0.31271295799293247,0.6617056273355376,0.7585342361112234,0.17253550732055903,-0.6473496197537928,0.3028009492462637,-0.42650779655976845,-0.0858811524330333,0.12594869173190684,-0.34839071920999853,0.3659425961922719,0.5373870765479889,0.35299466649989353,0.804094343485118,0.5423833659983147,0.8471339547599365,0.761306851291605,-0.35936775235708684,0.34007809834231945,0.3754056694114443,0.6344786988060036,0.8264736836231541,-0.2272347509196569,1.0,0.24550034168535362,-0.6266564032314551,0.5558487718957212,0.1728929881439391,0.4576969890280506,-0.5393672341307272,0.7551478135814704,0.15937159760397654,-0.3428315132340861,0.5750713088505643,-0.4178098514312587,0.34830920021856854,0.716027927449613,0.4490721922742685,0.43621545459215577,-0.6137230103747802,-0.06992374277328722,0.0033726024520009143,0.7439973509719048,0.11382354343291302,0.6864942059626887,0.8611719533446129,-0.30576558478097066,0.5078421786768372,0.44072674972921727,0.3385097879489696,-0.19241218276665956,0.5890048890933788,0.2858375968048873,0.5084505426899651,0.43662088629177487,0.9028850313100322,-0.329773622525206,-0.23694885928472115,0.4687749305222269,0.5446203421079443,-0.5842433672823181,-0.6020199594585182,0.5813610659119662,0.7901281014272146,0.23928558108019027,-0.46779040904021435,0.5620124404212634,-0.0125754356401448,-0.5091167843407673,0.14413845365757544,-0.33839454643166933,-0.5416708486489239,-0.12368751117029042,0.6039547437576782,0.31731708018602117,0.3279807881116694,0.015566970084237103,0.6555466410385918,-0.37416285480836403,0.6440156260447001,0.7502491251753644,0.7665453415599032,-0.44623546402622133,0.6990759366590698,0.8308136012882027,-0.5313802086524023,0.7958597987878182,0.7904140980637322,0.4072045114051268,0.6780532115543487,-0.5661904176679065,-0.30305459270280505,-0.1351614494610415,0.6624471181843554,0.5657634289378771,-0.4532972629693822,0.5702651802035679,0.8252745144282634,0.4116841657362633,0.6599755406375927,0.35605639140054907
