,Frontal_Inf_Tri_R,Thal_LP_R,SN_pr_R,Postcentral_L,VTA_L,Vermis_10,Raphe_M,Red_N_R,ACC_pre_R,Occipital_Sup_R,Parietal_Sup_R,ParaHippocampal_L,Frontal_Inf_Tri_L,Cerebellum_Crus1_R,Parietal_Sup_L,Hippocampus_L,Cingulate_Post_R,Thal_MDl_R,Occipital_Mid_L,Frontal_Inf_Oper_L,Cerebellum_6_R,SupraMarginal_L,ACC_sup_R,Parietal_Inf_R,Cerebellum_6_L,ACC_sub_R,Thal_PuL_L,OFCpost_L,Postcentral_R,SN_pc_R,Supp_Motor_Area_R,Thal_MDm_R,Thal_VL_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,Hippocampus_R,Thal_PuA_L,Thal_Re_L,Thal_LP_L,Rolandic_Oper_L,Caudate_R,Insula_L,Thal_PuM_L,Thal_VA_L,Red_N_L,OFCant_L,Thal_VPL_R,Heschl_L,Thal_VL_R,Rolandic_Oper_R,Rectus_L,Putamen_R,Frontal_Mid_2_R,Temporal_Inf_L,Pallidum_L,Thal_PuI_L,Amygdala_L,Lingual_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Occipital_Inf_R,VTA_R,OFCmed_R,Occipital_Inf_L,OFCant_R,Calcarine_R,Cerebellum_7b_R,Cingulate_Post_L,Precuneus_L,Olfactory_L,Parietal_Inf_L,OFCpost_R,Vermis_9,OFClat_R,Thal_PuL_R,Raphe_D,Frontal_Inf_Orb_2_R,Cuneus_R,Cerebellum_10_L,Vermis_4_5,Cerebellum_3_L,Thal_PuM_R,N_Acc_R,Vermis_3,Thal_VPL_L,Olfactory_R,Cingulate_Mid_R,OFCmed_L,Vermis_7,Thal_PuA_R,Thal_PuI_R,Cerebellum_Crus2_L,Temporal_Pole_Mid_L,Temporal_Mid_L,Thal_MDm_L,Amygdala_R,Frontal_Med_Orb_L,Calcarine_L,Cerebellum_8_R,OFClat_L,Temporal_Mid_R,Cerebellum_Crus1_L,Angular_L,Precuneus_R,Thal_AV_R,Cerebellum_9_R,SN_pr_L,Putamen_L,Occipital_Sup_L,ParaHippocampal_R,Pallidum_R,Frontal_Sup_2_L,Rectus_R,Frontal_Sup_2_R,Supp_Motor_Area_L,Cerebellum_9_L,Cerebellum_4_5_L,Temporal_Pole_Mid_R,ACC_pre_L,Fusiform_L,Thal_MGN_L,Precentral_R,Temporal_Sup_L,N_Acc_L,Fusiform_R
SupraMarginal_L,-0.13110455401065624,0.20482130074693317,-0.11755029819426514,0.7392517941074698,-0.4048607525562346,0.3755561952033455,0.3137760128692498,-0.37502476829337855,-0.241653613184901,0.8154648991077862,0.6369686203515941,-0.5053908856594699,-0.3255197345575259,-0.19631783481574402,0.711297783908054,-0.2299827863712028,0.09009592096735633,-0.33379873152799716,0.834140091078892,0.3401117897239072,-0.3277985788388044,1.0,0.27542505097341313,0.7426625710433206,-0.011921739075279065,-0.6544185251749692,0.18500303503691948,-0.6093973475647392,0.5703094030614247,-0.038572637972204345,0.5433690389793675,-0.19266059019181614,-0.39172607318272895,-0.6351989416824524,-0.5910842653814621,-0.36376548015127125,0.03845765992537314,-0.43282321427883175,-0.026903046424368686,0.07329720908090329,-0.018944601335692604,-0.22389280010533227,-0.1574902162999033,0.09159614197805974,-0.42233194128604457,0.41823527224193413,-0.2429387784830864,-0.5007986742857601,-0.3916733963124502,0.5383730258910264,-0.14791258393024972,-0.003465121395160598,0.57807746605952,-0.46696990335804844,-0.3727004964832609,0.4358590316853889,-0.5561628572919148,0.37828256234542196,0.20161120115041783,-0.1290544251633907,0.601531627985785,-0.39903592051249914,-0.5031731796871632,0.36403696342761044,0.411058047922689,0.715866858102769,0.45856813978902655,0.502238656038323,0.740494850612602,-0.6264588428198099,0.8811830696433933,-0.4581809155837459,0.4062350885163291,-0.3716490244164318,0.31513414467980255,0.4771348446756029,-0.6561119551102185,0.6798168367347953,-0.1433790701197602,-0.20273771763025622,0.07439847387997969,0.3806455987577719,-0.5161931599834699,0.6823771956161756,-0.3751691694466214,-0.6448457230442712,0.4434923711747535,-0.6933247984688649,0.21450120458705701,0.33916717947955916,0.6488300383710343,0.37844482585614286,-0.5244773923773779,0.139611621253561,-0.16032548071650202,-0.512699876825643,-0.33917484558087685,0.6493560177311554,-0.3547784778886392,-0.26036574012362906,0.3512984808224327,-0.3140211538213711,0.9294158733127043,0.8182887950230903,-0.5589530711425967,0.22522636498470633,0.03479689801224672,0.04501336171366884,0.7719759015544811,-0.5585112195387522,-0.5330715103012967,0.255862304837324,0.3058897936212443,0.5175838277748319,0.3702119291152934,-0.17855432880641495,0.06489837194126884,-0.212740988525353,-0.6649468335407732,0.01776879112966201,-0.06296835531294404,0.5498554556495152,-0.0985037285190457,0.028195015979750368,0.11428527044238661
ACC_sup_R,0.3232872659252094,0.3330275650481994,0.23758420033870223,0.2641634812856658,0.3090881369886715,0.29389060788652993,0.018251361479216056,0.4429101129731818,0.015376267700458638,0.01915195457242586,-0.037159313790533374,0.11202169716958407,0.4883943332071633,-0.08141653792818397,-0.0007176331927862776,0.22006299987834288,0.4095244999323806,0.13808049951244725,-0.07561881762168701,0.5574454710759956,0.08601995152342563,0.27542505097341313,1.0,0.11791060148569064,0.09231009675945272,0.04878534214964164,0.2629025632057205,-0.06675220094009228,0.1764265888282215,0.12063258186911485,0.3135525650488217,0.32910190546179613,0.14829647531249612,-0.1643724577852641,-0.10007676675444642,0.20674640300402278,0.3822233585397208,-0.15466241678425835,0.14486742982751477,0.5448232779715473,0.3153407509321952,0.30547374784985754,0.26632570011683593,0.25759533111615907,0.36460540940299074,0.18827562358016628,0.24321070999645095,0.07388280703624317,0.20882040411603947,0.7249207367657827,-0.13939009755160553,0.4743464502820691,0.49615403535208374,-0.01758549230755658,0.36829291151134336,-0.01160144680671921,-0.15361678976097873,0.07066540686149833,0.5884598958914222,0.2566098949100316,-0.1442384860906545,0.20165779310391188,0.055964847485659316,-0.2922434914253546,0.060071028166519255,0.07103725798173122,-0.19035013492686115,0.478936155024112,0.2494440972337366,0.026861801165685848,0.2064256652386001,0.13571712416959059,-0.06780999230069834,0.23856978347955615,0.26846198868893884,0.20587765828023044,0.135904773836424,-0.038121151967010006,0.3931020527524593,0.34339161824050185,0.19479538620597048,0.30480172783143317,0.0564950399051231,0.27697879342863296,0.2744113787362974,-0.042483680907969584,0.4432018510516706,-0.001533771351908748,-0.15432631338443692,0.4383358989884533,0.1601584912966689,-0.08756651770666946,-0.2532819889814372,0.09537769015822228,0.1718507272660529,-0.07164753796063038,-0.161438896860193,0.07337343183350603,-0.02366025721445006,0.18170940986630915,0.023258059003660184,0.015315108066264552,0.07303224520110718,0.2900436929704949,0.049635173880958894,-0.061436967877892865,0.4884418343570907,0.5523539310630556,-0.0008913913519566611,0.07145898135111602,0.22560150711127605,0.636133041033147,0.033055353144509185,0.40948497739838413,0.3353069398943062,-0.09446626477381412,0.32832159518013054,-0.034516047979655136,0.05380112611148093,0.34492880531973447,-0.27157690432348774,0.22645138891602354,0.21761968285735317,0.481777433514815,0.19296219511588716
Parietal_Inf_R,-0.07465421139831066,-0.11951073847133938,-0.1006601560884297,0.9188363160857491,-0.6387599477876433,0.029973797605569966,0.044631412357704014,-0.4257011899168543,-0.31261287993454434,0.879421960924398,0.9297748720884349,-0.696895944073614,-0.4466477370313983,-0.3915354647102998,0.9577351178062287,-0.5220307328004221,-0.3498517773079804,-0.4386283044285663,0.8404061444771523,0.2522625741920965,-0.6785417831420066,0.7426625710433206,0.11791060148569064,1.0,-0.34200454997273316,-0.7454133338380599,-0.28158099283658705,-0.5331251506998547,0.9316254249611331,-0.061615001856073395,0.780578009757102,-0.523652394989253,-0.6361046229875811,-0.6655674816260664,-0.6381109223148104,-0.7448209159589186,-0.2375648617634577,-0.648476092536679,-0.3515121224574021,-0.1966760618025658,-0.4359420552272754,-0.5687556608088021,-0.6240439282997637,-0.059943158075887876,-0.4623503452188299,0.4524561944071054,-0.4318270886051841,-0.8285414874518513,-0.6394293041373386,0.48390658309358514,0.015423075079796357,-0.20369113130160127,0.6644624979067567,-0.7620746886337789,-0.6581710240429887,0.27829634214811894,-0.6418065156713092,0.2999016361466403,0.25778224547014406,-0.26321784365717166,0.5910109150095122,-0.3985719102559745,-0.6149705298811702,0.10001756309348904,0.5950117270042867,0.6470590077139038,0.6044070563131377,0.2092067048058706,0.8276212060189929,-0.7831219388627665,0.9440690750155377,-0.3078032834279862,0.2229621699157226,-0.07903650006570442,-0.04668673072405243,0.33035019678499516,-0.6822442185086893,0.7655110277176254,-0.278852637835453,-0.48505535196446165,-0.21588790252780887,-0.04643171225739051,-0.7508032787361485,0.5941076324431521,-0.6654501775410333,-0.7602913454137532,0.27577809615417515,-0.7432475284386711,0.1730244576537762,0.10692002308827157,0.2885612517569277,0.5179769876860462,-0.5294493421292478,-0.3116153490799428,-0.28420013009573836,-0.572288338575632,-0.31671147194459465,0.6490345589290208,-0.6474755193081563,-0.13632258850961929,0.10067586190965565,-0.6988195109659527,0.8393070906827571,0.8431454105621946,-0.828924128132869,0.1161785781715266,0.046622734232709385,-0.30083982339475746,0.9274962331444186,-0.7371945821588598,-0.7777220010460125,0.47251912524164064,0.4543239405458275,0.7874428798188332,0.6824953206590024,-0.47540437874544555,-0.09734476282895843,-0.31845942009153744,-0.6622856720294856,-0.3944605227454967,-0.11760847064082056,0.9027143735195742,-0.35529455362010587,-0.04877264151017667,-0.1246712270990693
Cerebellum_6_L,0.19005343066704933,0.34547993731428983,0.3827587803059667,-0.2820522843012961,0.06265103244011623,0.36548958562719747,0.29523278189530705,0.32079644545579966,0.21821565519143826,0.011887439396390552,-0.3214948798060855,0.6120526964953293,0.17855330945879028,0.8683658020747574,-0.3243366764470858,0.6353087699691006,0.6360419683364334,0.37386436112647664,-0.062419413247248985,0.21631265184915485,0.8588159995888417,-0.011921739075279065,0.09231009675945272,-0.34200454997273316,1.0,-0.027321598606709078,0.4607193438368607,0.1689862192818225,-0.3484920066033316,0.0587371327641901,0.027606117828025373,0.45031703107755267,0.45204286770544533,0.10357103520242639,-0.13656148245085492,0.5123510655971469,0.29537515479073284,0.31335218847896434,0.28195472977819774,0.1345789831437346,0.3127741234770485,0.3339234186041765,0.46045282690962414,0.7082250285308053,0.3285300275293634,-0.08899116230560869,0.4946380565252155,0.359406361558953,0.4015057366133401,0.09988844341363488,0.30249090972801984,0.5694317524354829,0.16454903050331596,0.7379616953188606,0.5771074084189359,0.5331923219071505,0.5597816150574322,0.4519004956271252,0.12851871014416383,0.6616793568934227,-0.04221612025188943,0.42568708932703825,0.17024921921256828,0.07720854222727269,-0.17740565237757933,0.28543260028575246,-0.018612693193458797,0.3760240138907274,0.04447757793568408,0.3152445534683397,-0.2379386514927543,0.3453118965211805,0.2903847289106113,0.09548312311072725,0.3004141325094321,-0.18535565265494375,0.01671902968069972,0.17273252103120904,0.4288248611151905,0.5862941776527351,0.6230320289483555,0.45469399546029843,0.15596682973948775,0.11000610232559341,0.3827211062729691,0.17507539869682684,0.5102125620008915,-0.031161505680018912,0.5852848348444789,0.20069552398856946,0.3135973577007063,-0.44295267716988374,0.16535056572597906,0.7242091680342536,0.5081810702197512,0.44176086063555,-0.029518282256534432,0.23842533313695,0.8033559311856499,-0.028428369403021504,0.7885354516811577,0.7646223228315432,-0.10709094096764257,0.042068495025251416,0.17722362756590448,0.46652078036450534,0.2401264541742731,0.4706571466629567,-0.15384453953606228,0.5743479426954631,0.40971277950558105,-0.23545383283674695,0.30185305915514715,-0.1919188597946212,-0.062191473323859596,0.7960706243105132,0.5534757847184204,-0.1089719574857539,-0.11696755360839577,0.6377325621359528,0.3832066305713324,-0.2479516431626468,0.4931804912624023,0.16146896228595345,0.7301667302920553
ACC_sub_R,0.37522566770445487,0.20852010170154772,-0.007694462364490002,-0.6459265074191468,0.6616143304340386,-0.045357757207222016,-0.11834904043854197,0.543605313029057,0.5496803134486717,-0.8036531420537983,-0.7630632822907366,0.6389489511203318,0.7476897960480834,0.023168732691051547,-0.770202199171061,0.519089330206183,0.30703256270429635,0.5056832933741144,-0.7833967540829404,0.005361474035326832,0.41848544345901817,-0.6544185251749692,0.04878534214964164,-0.7454133338380599,-0.027321598606709078,1.0,0.2981248295125135,0.7513661755527661,-0.6359609522212164,-0.009936045504900048,-0.6922371147791714,0.6059390695768095,0.6775918139269503,0.8523121442611955,0.9323598822261985,0.7370152375356287,0.36654671216324697,0.5671530233391648,0.3367573666553545,0.44000623614390433,0.5987337220426043,0.7503453516270043,0.6442956501773316,-0.08158980694746208,0.5014888347366669,-0.6033265068954562,0.4695629616632665,0.8463554279058341,0.7130399661443148,-0.27201471435841834,-0.007774171823287506,0.2511864881699452,-0.5159779961571127,0.5243590816485111,0.6117575011336022,-0.4409013110332222,0.5646156849387124,-0.32640419996683584,-0.08421574513250427,0.24054372851863995,-0.547425902797185,0.396649630022632,0.5694616459370073,-0.3024723647113563,-0.6800249994722138,-0.6195813210430332,-0.6347653016896752,-0.07834873979654203,-0.6261142070927379,0.8427138958708801,-0.719669654484586,0.42859456609946217,-0.4007845867975394,0.2531746123147418,0.08533775259084476,-0.29027575918852433,0.9273790541556461,-0.7678900099321618,0.28363766626563996,0.5071201490932125,0.09355640607237418,0.0773884769958592,0.8252583750961249,-0.48496016373715006,0.7333333552467971,0.8888906048798357,-0.17136172226013918,0.9241981584754266,-0.5484568994631408,0.08156423897064496,-0.2956615697478133,-0.3986091687133867,0.7043729432995216,0.19823173159256982,0.2492174171225233,0.6234197622228471,0.5485265305995608,-0.5486132272386262,0.34972805176012994,0.31942801047993047,-0.26685038399597133,0.35386741473648364,-0.7327116418454009,-0.6431510460976572,0.8804899272625037,-0.3397256853676768,0.0696457681325309,0.38801570802102137,-0.7761679146315043,0.6962820614263472,0.8225978598184336,-0.20019848538360313,-0.6236486039956515,-0.5969355119641462,-0.5678779505687671,0.17493008048149505,0.1140743751897987,0.5287139833027413,0.9373017977537048,0.35313048531443153,-0.05423985413219985,-0.7059235485645875,0.4247361761422996,0.12590512026070533,0.040091415397037485
Thal_PuL_L,0.3703598985778471,0.7896819364238129,0.22718475477117958,-0.12436638352367405,0.22067458898969955,0.4439521509052939,0.226599523001271,0.24481798388140008,0.4723544762160274,-0.03221596809606623,-0.3276717284754127,0.5053611974115694,0.5070816507660284,0.3453778951947997,-0.2841870251206995,0.7164015257467666,0.7513464108047572,0.500819219020897,-0.008446464066101828,0.3978973276836471,0.540084045752261,0.18500303503691948,0.2629025632057205,-0.28158099283658705,0.4607193438368607,0.2981248295125135,1.0,0.26898270028649257,-0.3042976229992511,0.09462181261764599,-0.25366700933974895,0.6344631772708034,0.6763980425144585,0.3886368503513874,0.2370236588750703,0.7240301214568385,0.7345218083676023,0.1757913640882889,0.6195343896603718,0.4887418363934583,0.7755322074951454,0.6701120577927382,0.8736910485842598,0.37609510378234345,0.19026931220220078,-0.17247481708213097,0.6536734600831968,0.6144827142327457,0.6635689380784191,0.24390523838230932,0.08170592207715183,0.6326061941096306,0.034995470696206725,0.5012009937132303,0.5169768128107003,0.4272420337464567,0.4238763692288279,0.2351280514917353,0.07877074457800542,0.4621262463239762,-0.025378107648187147,0.24864483582222238,0.23483861878286336,0.038248640677939,-0.28540249111856564,0.209791539238191,-0.19585951401557644,0.5763338885569106,-0.012399608949181908,0.49062890551634797,-0.06143073557718271,0.265928353715115,0.06728836152892956,0.03382162757026225,0.6648855736023936,0.039707142695686135,0.33010071448868394,-0.002239879939458387,0.2839087929883075,0.6103040111913661,0.49076293835799234,0.8604814236717738,0.4006449648116728,0.25027606574842515,0.7084681781504287,0.4486693486901398,0.46241367329656374,0.1868395146934914,-0.02339639726582528,0.6027403126435804,0.6966596575740409,-0.30177590202981563,0.37235834814095914,0.7380454133936641,0.522209718486953,0.4506468649896385,0.187898044665287,0.17509954064052635,0.43426011844819146,0.09945514423261058,0.4946734661865311,0.4421362561248508,0.08450320118940599,0.05477119560901534,0.4141429256666996,0.05821433829792177,0.3587201316815326,0.6549027901467173,-0.15888694608275208,0.5269944885432222,0.4895672139886914,-0.1894347260013153,-0.17902620750021334,-0.327353059205899,-0.3086001511679235,0.38139018145930853,0.3360868182157168,0.2546622072709148,0.23888499330595775,0.6246652713777365,0.06573094644172225,-0.35852529224113305,0.6788747742622864,0.23348864186200063,0.550307535665234
OFCpost_L,0.6867489196122043,0.36235329189949,0.28203537472951373,-0.34550432144539045,0.2216616920062386,-0.23299710536217505,-0.15578848243430987,0.5932075943191183,0.7092134555024933,-0.5422335743749178,-0.4481237222568951,0.7989793720800153,0.7149986736553984,0.2071725791042208,-0.5149247764998848,0.7043113285687347,0.2569462219501194,0.755348055995776,-0.5610739897442923,0.16993981604898747,0.42427896996429476,-0.6093973475647392,-0.06675220094009228,-0.5331251506998547,0.1689862192818225,0.7513661755527661,0.26898270028649257,1.0,-0.3403471154737408,0.05410001666527092,-0.3449769494689317,0.5697925023498303,0.7897311986888833,0.8732650025452812,0.7021761432262493,0.621947407359666,0.47498660657386843,0.40312035767462334,0.25399216602412095,0.27378103681974314,0.46183528494068815,0.5723207987062304,0.4803658543630053,0.24667347870225517,0.5420561344349777,-0.589760480806311,0.7224789412446307,0.6486288727490357,0.7494639625299184,-0.191801742847736,0.5538187706597513,0.44297689809413326,-0.21390527634003406,0.628849084551532,0.6048743409097788,-0.03242213120875955,0.844568634314218,-0.08554596158796628,0.1282865625044273,0.460438541056701,-0.580163164728758,0.5783080979612925,0.38149809212952995,-0.4563659539391176,-0.6175455425756554,-0.3300459703139347,-0.5086482903771927,0.07457273766903387,-0.37807217735719595,0.8198413273713885,-0.5591186821623366,0.8195043408816789,-0.4981063938939135,0.6211783714312192,0.10218033393752719,-0.6353636769923692,0.7763369350081692,-0.30406335747407287,0.37146764758765627,0.5181544914269813,0.19287344089735536,0.209582382580053,0.5348303630864938,-0.3600705717910454,0.753278319178165,0.8423371616547625,0.13700346981122555,0.7426922606978704,-0.053066028280805685,0.21696435186402052,-0.14568949757484345,-0.4922535923600215,0.8582807717727429,0.36482719041404515,0.6187712702482044,0.9027068792168164,0.6296400448000646,-0.24270333375281347,0.3147486210842158,0.6392549862892059,0.048086909269855004,0.27791622796797855,-0.5897780545692864,-0.3397296642626135,0.6095888539608035,-0.24072158977644212,0.233251419290086,0.32089836318632103,-0.5522093021533606,0.8242559947642008,0.691438703359532,-0.07819801760318788,-0.1007229433459869,-0.34265331423463063,-0.18915831036557926,0.17293196447333806,0.23088487928358498,0.3207887480690404,0.8380484858617058,0.2882019862790801,0.11360578390177427,-0.3974309515544489,0.6808628126232649,0.061464622391114304,0.20549686377832282
Postcentral_R,0.08479354464112088,-0.05396419630493253,-0.005574857192343437,0.9321319471103581,-0.6338476044057222,-0.05770089317680172,-0.008291268848031262,-0.29734901958328036,-0.21642333715386106,0.762562614922289,0.8752995994764496,-0.5483827094356729,-0.27741183581902235,-0.3282810567198436,0.8852408314554845,-0.41096817880677317,-0.3508714129043234,-0.3176172274180725,0.7289895272647376,0.3898852088108982,-0.6347984444760031,0.5703094030614247,0.1764265888282215,0.9316254249611331,-0.3484920066033316,-0.6359609522212164,-0.3042976229992511,-0.3403471154737408,1.0,-0.0591957724097539,0.852827016315247,-0.4849265331697869,-0.5136374741655547,-0.49415856987699464,-0.5564067113255643,-0.6899604762247367,-0.19546986057448446,-0.6005054301547827,-0.2852174059978512,-0.06756696854661687,-0.4216927580953829,-0.4986443729643257,-0.6063737967964176,-0.016818905749532875,-0.3372243890239338,0.37396447116090414,-0.30809787269448796,-0.7477558923364093,-0.5426854679306108,0.5729054393528383,0.12617343902882938,-0.11552487434866084,0.6626181282833673,-0.6563615611916263,-0.5858016173740522,0.2953371402815758,-0.5038042072586397,0.39298283030409537,0.41861767861052224,-0.08607071039418093,0.4830180495547279,-0.3024820320692157,-0.5660030004946857,-0.010791374801592644,0.532022209491662,0.6313229582348654,0.5745014071963165,0.2145091643583772,0.8217302232813749,-0.6679329042124875,0.8337417271589814,-0.09768515835568897,0.14947740940173507,0.13059710028423283,-0.020202032706539183,0.2072718578858125,-0.5353837250873855,0.72888248845156,-0.28349239062266995,-0.33136004923466067,-0.16395567384971893,-0.07042944048021567,-0.7188672745574733,0.5786279028542713,-0.552311337917748,-0.6397456810760169,0.3188629404441587,-0.63687845753114,0.16078057798638776,0.09281101872986793,0.21115841520828502,0.46697440094271647,-0.38448039976300913,-0.2786971897687515,-0.18660091440442994,-0.4127761538699704,-0.19916510307139618,0.670458463964394,-0.6240963031014956,-0.007251104810288312,0.07883349110481161,-0.6718126922232432,0.6793368897407702,0.8043961164664298,-0.7709784545799202,0.13230946254806694,0.19750123470665004,-0.24101072050676642,0.848202865898063,-0.6030779879148717,-0.6946004416959429,0.6277720512538052,0.47924721368563206,0.8365641929280511,0.8171250890217545,-0.45990107971974287,0.04373583413993281,-0.22313373717725235,-0.5077168164385919,-0.35352688860668824,-0.1626465190724345,0.9730639322248692,-0.1917924025708752,0.008943474122761133,-0.05178094219332614
SN_pc_R,0.1901736302198833,0.09609090829196447,0.6387108445111078,0.001200001415405415,0.14702618768545475,0.204098953527833,-0.04399323379940513,0.24321437950663954,0.11215829661100642,-0.10414649084430792,-0.08339313874989032,0.21720976573968526,0.16398896738533877,-0.03006973455616592,-0.09022242261876075,0.20581999657717515,0.202996551373823,0.18257988913485407,-0.13715224422417846,0.154127711670269,0.10094433702706757,-0.038572637972204345,0.12063258186911485,-0.061615001856073395,0.0587371327641901,-0.009936045504900048,0.09462181261764599,0.05410001666527092,-0.0591957724097539,1.0,0.020485884608917395,0.09125177184400177,0.1874641698842687,0.02560485857057775,0.022720927562584394,0.14890714395897428,0.1942425711672678,-0.01346988768728873,0.07309602561107283,0.14150498437579376,0.14855203546248225,0.0807103456827097,0.13728057300423205,0.21002311872215654,0.3153225894643918,0.02108564256749598,0.20591842251053274,0.08260644797481329,0.1922088219461786,0.025994798055558405,-0.0016799965307270808,0.2670740696441377,0.14642963227945496,0.08346940111362851,0.17733726408291786,-0.007811306843744421,0.08939622414138945,-0.022624615755721025,0.15474375142158484,0.10241277029152666,-0.11109954334796383,0.023660146811312493,-0.04472637094974634,-0.12186998047995051,-0.06970407459925788,-0.05372247551106697,-0.04934150319058333,0.1715937098221832,-0.037798912879142776,0.10451965725203627,-0.030547768445812463,0.12928047519748337,-0.1664863647794824,0.085966659427917,0.032533132384908674,0.0813617788017578,0.18418826683087666,-0.06014669668695997,0.3506465819317693,0.16601284065306995,0.1865002131565961,0.1087535735223054,0.06666708102781636,0.04547734706086595,0.1698516020044516,0.13453496657058603,0.14154381387143627,0.07749907859170181,0.0011400334519163862,0.14556123340099264,0.10480497381553303,0.03406551463975167,0.07671510129288275,0.017681797250226262,0.22318649789129677,0.13384710176503684,-0.04336569244160196,-0.010490009976969115,0.09616079803144092,0.0779599173935502,-0.008200357495029958,0.030767055808269085,-0.058500101231536455,0.026900543718926456,0.11799639620358668,0.007120383399804561,0.49681862170309105,0.16360123394647524,-0.13245743120630496,0.13598512058770892,0.14417853177732923,0.15794607839538233,-0.05546889167776489,0.0716044894432243,0.03332392533072533,0.01690409337408672,0.16660392804366606,0.07907160110146574,0.11842831695194218,0.1401207613904715,-0.017850108736586334,-0.03041650745830757,0.09136316438713664,-0.2230172127294746,0.07859853397662436
Supp_Motor_Area_R,0.16267233373378928,-0.07577393433672498,0.18440011991511426,0.8175235258914901,-0.5640379925750081,0.050133742527582105,0.11240371980594539,-0.08318961421155646,-0.21545713024714927,0.723768807816391,0.7088591253306292,-0.33165081763723864,-0.20711569120691276,0.025859394110495076,0.716806544922514,-0.25312322263993753,-0.12865823528737874,-0.21300589421452368,0.6192263347419952,0.488537546491516,-0.3065476377157112,0.5433690389793675,0.3135525650488217,0.780578009757102,0.027606117828025373,-0.6922371147791714,-0.25366700933974895,-0.3449769494689317,0.852827016315247,0.020485884608917395,1.0,-0.315816583614346,-0.39255050589554374,-0.5642065753838702,-0.6889525264993149,-0.5563019664455205,-0.13023582431454603,-0.47422099702541026,-0.33224010676649174,-0.027861607241908764,-0.39606990111333235,-0.41422506241313395,-0.5144153647772933,0.2905252286242096,-0.10733974071038996,0.399586136069451,-0.17328804932889164,-0.655405866417364,-0.4319885026518226,0.6447239340975143,0.2193063481413929,0.10980192223641429,0.8228540085347249,-0.37320691150864016,-0.318628046282719,0.3727994066326099,-0.35490253901062957,0.47923445387881775,0.6171868999788449,0.11056160269967935,0.387518309643554,-0.10641893696354394,-0.4421666493815346,-0.038428376651317514,0.4944514502286081,0.6459510049785698,0.5201722225012754,0.34798634890260577,0.8270926686611028,-0.5890053046738525,0.7295392181990473,0.00433321089800355,0.2546998667527399,0.1580827790434575,-0.0653215981060733,0.18503334542471506,-0.5632790089829386,0.7471750127756457,-0.03942564786324419,-0.15635744494837875,0.032775443349245044,-0.01359843399935507,-0.6903873117535425,0.548682949208473,-0.45221091138510505,-0.6433031663672197,0.5187874095212993,-0.6624408789738874,0.4373155416129095,0.12950887421512428,0.1927071050000523,0.25759342868641344,-0.4648549644054393,-0.07926436405759951,0.004823103561486381,-0.3227517353197979,-0.35888153344276746,0.6542452297108937,-0.29200140222850435,-0.010036860500768624,0.31985000834097804,-0.313180125354697,0.5708793151805411,0.810221775239815,-0.747972891674607,0.3212758042378506,0.33078883467695314,-0.04197341875426206,0.7251265214835545,-0.416485544760002,-0.5231605152762654,0.7023475647927079,0.6125620035597525,0.9002868970490571,0.9342300426584117,-0.16364741106679248,0.23032751282154967,-0.31781733071822166,-0.5967072888228433,-0.1612150581611881,-0.04151390227127757,0.9214269468825718,-0.08292451767605837,0.17131953504437902,0.11610632575728504
