,Thal_VL_L,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_6_R,Temporal_Sup_R,Insula_R,Fusiform_L,Thal_PuL_R,Vermis_8,Frontal_Mid_2_L,ParaHippocampal_L,Vermis_3,Paracentral_Lobule_L,Thal_LP_L,SN_pc_L,Precuneus_L,ACC_sup_R,Thal_PuA_R,Amygdala_R,Rolandic_Oper_L,OFCmed_R,ParaHippocampal_R,Red_N_R,Frontal_Sup_2_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Thal_IL_L,Cerebellum_3_R,Supp_Motor_Area_R,VTA_R,Cerebellum_7b_R,Red_N_L,OFCpost_L,Rectus_L,Cuneus_L,Frontal_Inf_Tri_L,Temporal_Mid_R,Cerebellum_8_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Thal_PuM_R,Thal_PuA_L,Thal_PuM_L,Cerebellum_9_R,Thal_AV_L,Olfactory_R,Cingulate_Post_R,Vermis_4_5,Cerebellum_Crus1_R,Lingual_R,Cerebellum_9_L,Thal_MDl_R,Cingulate_Mid_R,Rectus_R,Pallidum_L,Hippocampus_R,Amygdala_L,Parietal_Sup_L,Cerebellum_8_R,Angular_R,Thal_LP_R,Vermis_1_2,Frontal_Inf_Orb_2_L,SN_pr_R,Thal_VPL_R,SupraMarginal_L,Cerebellum_4_5_R,OFCpost_R,Raphe_M,Precuneus_R,Cerebellum_10_L,Calcarine_L,OFClat_R,Thal_MDm_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Postcentral_R,Frontal_Inf_Tri_R,Heschl_R,Frontal_Mid_2_R,Thal_VA_L,Cuneus_R,Insula_L,Occipital_Inf_R,Cerebellum_4_5_L,Vermis_7,Thal_VL_R,Occipital_Mid_L,Frontal_Inf_Oper_L
Cerebellum_Crus2_R,-0.563615267395095,-0.651276828962705,-0.2979934173620322,-0.4510628091485002,-0.279515666465507,-0.15398283698040421,-0.09849154486950337,0.04642574764190821,0.17389007511618235,-0.5268767854190151,0.18283655914379526,-0.5367595930515535,0.5874380319589846,0.08583108469907307,0.15784254445182408,-0.15946007017977099,0.4629875408046488,0.1982983877800306,-0.2522188275936866,-0.6898986240501128,0.2064751455972843,-0.16588900209415702,-0.5918974190093013,-0.3836287438998038,0.2038398290064885,1.0,0.3322758767995366,-0.6461783560282736,0.568122367759212,0.27768581884871574,-0.39885233465264464,0.5731616105335641,-0.3251776182285634,-0.5807718040809232,-0.6463023355785222,0.4360377484096195,-0.2233315962460064,-0.02492875018609484,0.03823164812892867,0.1010239202687137,-0.5473434405848464,-0.17304713917725176,-0.43915131565010646,-0.18375056756768368,0.3489884526406381,-0.7104076258309996,-0.5260612229573051,-0.060527497968812516,-0.16166643612273182,-0.2028156921537215,0.5154533464309897,-0.026988135277961532,-0.6496053238311967,-0.08359506226744162,-0.20149600755612293,-0.41872220422245854,-0.27360636657847204,-0.7050072195934789,0.42367649318546274,-0.16686425856048925,0.5067968508412113,-0.14984914172531422,-0.11819999121208001,-0.37695522848281576,-0.31346840745301735,-0.6039624353587536,0.4371136377138477,-0.11991835077310813,-0.5390692105753945,0.22916898425221965,0.33006066499718006,-0.2991911909100096,0.33206518107195954,-0.5009973855980275,-0.3556210101137546,-0.21223969320880673,-0.3294515030893594,0.37429688447749765,-0.33082330919811437,-0.2770178830910426,0.20800450267120055,-0.36576381693304005,0.09141490973922688,-0.09734968383493965,0.6519875398067727,0.11681603776198951,-0.4004888301308076,-0.527413645099515,0.4254458799952061,0.06799618974765513
Frontal_Sup_2_R,-0.4478829734243004,-0.4641873672363102,-0.49248829472769945,-0.34161653015432364,-0.468770667959682,-0.253855779412549,-0.16729991261392166,-0.2442177541146072,-0.1151044665255187,-0.3586484864032979,0.8292837138596707,-0.43242074218973037,0.5101967539585578,0.7829824664759336,-0.361586898629423,-0.23399458182181537,0.7270086842124921,0.40948497739838413,0.12867524332304578,-0.4034863393398933,-0.043249048388918514,-0.43728377171821214,-0.505347001910385,-0.08182015662716889,0.8266880723192636,0.3322758767995366,1.0,0.02565451255960549,0.1414670573299446,0.9002868970490571,-0.13490250601553455,0.4648965572786449,-0.11381269646292409,-0.34265331423463063,0.11618156657313011,0.46183550404578955,-0.16149293964716754,0.10591258233514095,-0.4881315880264511,0.34206881168796055,-0.5360503480798522,-0.0921469428141813,-0.14080869933097603,-0.5519546576065724,0.2204278022542768,-0.026127378623341208,-0.6267581458791878,-0.2009842961216555,-0.2785937105830437,-0.21227163579426545,0.22837785918702638,-0.3451041590168118,-0.25630517419241244,0.3738496123660384,0.4992394578473543,-0.34042735405384306,-0.5875824855984635,-0.46689500511763304,0.7293562403281385,-0.4530989393554498,0.571180820028172,-0.1332270621225977,-0.4895103367759687,-0.47977876414479775,0.12919641146111266,-0.25001732666202114,0.5175838277748319,-0.031466121249855934,-0.06990876606130196,0.040242198940223614,0.7422094025107095,-0.008851727457660372,0.4794385586291706,0.15894374113504756,-0.34264435144457656,-0.48853669696202306,-0.49209574657098565,0.8365641929280511,0.19119887865189736,0.14616953519127687,0.8383771949603692,0.12843440422125202,0.6091048600888336,-0.4182479712874196,0.3256981229397684,0.09067267151475886,0.24697846747227128,-0.4507828310699859,0.5415194876644719,0.4014704260331056
Thal_IL_L,0.7299606763085439,0.7144494126162957,0.3558333484025204,0.6947413696752248,0.43571847097364685,0.4520556500892266,0.4564638566175759,0.2000305272097333,0.0847618676205394,0.621115213681743,0.24807354173463197,0.6932998717336001,-0.12919482263761425,0.17506663518166005,0.06131732003812953,0.44292990034328944,-0.06046299133872217,0.18897561214389924,0.5089439232504719,0.7655808066151242,0.09338778788589103,0.16457704306172385,0.7031170204972778,0.6448369322775297,0.1607673213217842,-0.6461783560282736,0.02565451255960549,1.0,-0.17875987644197958,0.12227085967957747,0.628741580148134,-0.36423697969843716,0.5720761489811372,0.640291588924165,0.7482257210669885,-0.13764018778626,0.5292985828173984,0.36242467889157387,0.07739358551951718,0.3266760794090257,0.6032316931837706,0.44538963199026543,0.6410488267047397,0.3309330888593123,-0.09082484971268139,0.9031853688516972,0.4934595420134271,0.383157472783652,0.46269616011656317,0.4512256338112837,-0.15476795959131912,0.16277790807328546,0.823187282298506,0.5264795648065745,0.3735794334266756,0.6203425307702337,0.39750368707232664,0.7585184205999873,-0.264341989368937,0.3177387524226781,-0.29655725352578066,0.45904497633055963,0.23212895340113868,0.37619174739982164,0.627536278226024,0.8543298178055646,-0.3005897717566482,0.523418124478343,0.8483556118452973,-0.137310083833105,0.02548905702212484,0.5076384778349847,0.011392987315031468,0.7440688102434443,0.5628143226018709,0.2966457356622409,0.3376166962569747,-0.08790320279305977,0.7063922753407351,0.5580466118654283,0.2677077321961596,0.7356387794772518,0.16226176439722467,0.2622582127435906,-0.4942204851844768,0.27129184309769916,0.45125962190727875,0.6778337855737545,-0.273096466111967,0.390439987779427
Cerebellum_3_R,0.05264246981806426,-0.16489145792656956,0.10175085869955647,0.24578492377183966,0.21253087714680904,0.4463200162573965,0.43428393505707413,0.6268295763460445,0.466898682291155,-0.10985549606111393,0.19865053918595257,0.10385269882388136,0.6713854667807938,-0.1054919296333636,0.43344953045226947,0.21643051787817189,0.3554286664328899,0.3609953751444828,0.1303714950909455,-0.09203472238158192,0.6394783954893944,-0.019766440170024553,-0.00716550142210102,0.10546865679435775,0.2402573752820179,0.568122367759212,0.1414670573299446,-0.17875987644197958,1.0,0.13422567689027598,0.03891285751997771,0.28549791655518447,0.09415045360628654,-0.10698324615339759,-0.36267216797622565,0.43261328880404065,0.26726601532857,0.23274909857191237,0.3455860681328513,0.38780873696131407,0.024327273422010614,0.29095664791404885,0.0869874143984724,0.3293280971086442,0.42178910613973564,-0.258146334602284,-0.04821340818287016,0.4161838966317721,0.5079450608514877,0.028801595369850778,0.7574752300245309,0.29714213277346124,-0.1430252990015578,0.18831293967386017,-0.2116006061322454,0.1509743599284815,0.3087885349815883,-0.15431051147415584,0.021271333837439402,0.1718584765872947,0.19112043905339085,0.2809254937569122,0.40004895291982184,0.08331937348749723,0.05224470002241774,-0.005566013842748514,0.2772851155164681,0.5382761773809757,-0.09405479690030176,0.5459306105255413,0.2766094270595441,0.028992541223535367,0.433021770593582,-0.24639780035168185,0.1272995763284715,0.13792702468207557,0.17336738345884378,0.13860625089295608,0.09404187173589584,0.3037806541543756,0.13828899513909315,0.040043010898430514,-0.030933979163618147,0.4177769862763143,0.3697340960266299,0.6702338065070009,-0.3331395916143781,0.04298758141720651,0.14657156030519722,0.4595691493475036
Supp_Motor_Area_R,-0.39255050589554374,-0.38457205715593407,-0.5632790089829386,-0.25312322263993753,-0.3065476377157112,-0.10499984651324674,-0.0934319473484981,-0.1612150581611881,-0.0653215981060733,-0.16753767140771367,0.7754359754846397,-0.33165081763723864,0.548682949208473,0.8391794987797621,-0.33224010676649174,-0.24759256189341314,0.8270926686611028,0.3135525650488217,0.12950887421512428,-0.3227517353197979,-0.027861607241908764,-0.4421666493815346,-0.416485544760002,-0.08318961421155646,0.7023475647927079,0.27768581884871574,0.9002868970490571,0.12227085967957747,0.13422567689027598,1.0,-0.10641893696354394,0.5201722225012754,-0.10733974071038996,-0.3449769494689317,0.2193063481413929,0.5914931360777853,-0.20711569120691276,0.31985000834097804,-0.4277744958395931,0.32822706251783224,-0.37320691150864016,-0.01359843399935507,-0.13023582431454603,-0.5144153647772933,0.3212758042378506,0.10094207138731891,-0.6433031663672197,-0.12865823528737874,-0.15635744494837875,0.025859394110495076,0.3492164938726674,-0.16364741106679248,-0.21300589421452368,0.5187874095212993,0.6125620035597525,-0.318628046282719,-0.5563019664455205,-0.35490253901062957,0.716806544922514,-0.29200140222850435,0.6128066295407775,-0.07577393433672498,-0.3848770192920863,-0.5645517956954302,0.18440011991511426,-0.17328804932889164,0.5433690389793675,0.11056160269967935,0.00433321089800355,0.11240371980594539,0.810221775239815,-0.03942564786324419,0.6542452297108937,0.1580827790434575,-0.315816583614346,-0.313180125354697,-0.5137624169279348,0.852827016315247,0.16267233373378928,0.2681778445391654,0.8228540085347249,0.2905252286242096,0.7471750127756457,-0.41422506241313395,0.387518309643554,0.23032751282154967,0.4373155416129095,-0.4319885026518226,0.6192263347419952,0.488537546491516
VTA_R,0.5968678083651262,0.7422095697305946,0.4721960207386088,0.6239382776610918,0.5178058763589589,0.42492633284563247,0.4039925720177785,0.33560028701981587,0.12205363443684136,0.5231447210791166,0.05187942317118762,0.6870478872541738,-0.18202053796687467,-0.11097743712759098,0.22111715371776614,0.4792911864744987,-0.19786613391512375,0.20165779310391188,0.17832271516975504,0.6320339533024897,0.09808077970402942,0.41854353158710544,0.710071351168744,0.6479821313001712,-0.04609528305083098,-0.39885233465264464,-0.13490250601553455,0.628741580148134,0.03891285751997771,-0.10641893696354394,1.0,-0.48877061806704997,0.5913875815208449,0.5783080979612925,0.5307884830849535,-0.3640226089913643,0.519308064790385,0.2331065544159647,0.3087999293598857,0.2229305038384076,0.5458131118243557,0.1917809783418329,0.34713301295152615,0.3849865178219872,-0.14597599470199757,0.537146995112355,0.5159535765519804,0.44231733997808254,0.44128597026865446,0.3083219252094579,-0.1600372776485746,0.21817722888766233,0.5936748934718945,0.2414523072787402,0.13479248053523823,0.6855042121396923,0.5637704138668532,0.6186177196144704,-0.38492314223779733,0.3765607286342088,-0.3728639183952212,0.31967979093363946,0.4766503735446338,0.4784427246445183,0.49203723232268626,0.6240252476775525,-0.39903592051249914,0.48489857995631475,0.7332277047387281,-0.003748736740049988,-0.17061348386593164,0.6073987672952865,-0.23571412681856155,0.5830655716519411,0.49264275243866423,0.3544875028497517,0.3656827147920821,-0.3024820320692157,0.5075456942986724,0.27411894952321797,0.10134581341377985,0.491515465457802,-0.2004308124266534,0.35244133764716773,-0.5024457532779909,0.2568685303326967,0.1317963291561697,0.5629792133664618,-0.48320585009413686,0.12231259632218698
Cerebellum_7b_R,-0.5669747304146887,-0.682575588444502,-0.6222125448241801,-0.38969319490317006,-0.2802118475277004,-0.11835047353498879,-0.2247936144354989,-0.10873086675192489,0.12768329158364455,-0.37648286826674354,0.19296173918736825,-0.5205655141412442,0.6337562979929021,0.4137142346480176,-0.050702204622178504,-0.4946218110708712,0.6196697305170459,-0.19035013492686115,-0.23836172185995552,-0.4745528036077892,-0.13638849787897683,-0.43547095077687525,-0.5904288885144968,-0.5696339248284885,0.2057219750749469,0.5731616105335641,0.4648965572786449,-0.36423697969843716,0.28549791655518447,0.5201722225012754,-0.48877061806704997,1.0,-0.4905879507124108,-0.5086482903771927,-0.19553242756601186,0.6949894245434456,-0.4850898734356032,0.33945094954352656,-0.18636303148290717,-0.08731683465442883,-0.4240156114824923,-0.08459547254481206,-0.4410001337745536,-0.4542926449032666,0.706859361577229,-0.2961406571564898,-0.6702587124763564,-0.2519995816762627,-0.25553589169552504,0.12542924338022587,0.6076708283047932,0.15839015383209398,-0.550123340171451,0.0791647949132287,0.2863058123566303,-0.5664515732839852,-0.5327050038882686,-0.4672217311580401,0.6130418005441078,-0.09320275333082051,0.6057474278724366,-0.14708395152999595,-0.23002783084315329,-0.7088703042006558,-0.1901497343595721,-0.4986484015721892,0.45856813978902655,0.019110479243811623,-0.40999001825831966,0.32413793983360667,0.5153484925743829,-0.4602222841684695,0.6914819279734399,-0.38081165394351707,-0.5447992262038963,-0.23237964875228215,-0.34911691634922243,0.5745014071963165,-0.2092108562755294,0.009181232126443001,0.3492612144716512,-0.0807823608309496,0.5880790189162273,-0.3991622802766415,0.8045032162329455,0.1564636713856968,0.24613342106018754,-0.615276563061045,0.7112654344101218,0.13554210578716822
Red_N_L,0.5726180359570362,0.6717412660769809,0.5941370094236174,0.570556198981979,0.4956201842124638,0.4598858455519468,0.5059160377470286,0.3922170746522696,0.031438354119431744,0.5515492200389236,0.14916382336633105,0.6757841387609924,-0.22962705722377588,-0.21876120001226296,0.14819599754501714,0.7145060953502972,-0.22639171956730297,0.36460540940299074,0.18112398687825654,0.5463690311578044,0.36891282575944717,0.4473243543440825,0.6552944085195604,0.9191408003773012,0.1344964274915232,-0.3251776182285634,-0.11381269646292409,0.5720761489811372,0.09415045360628654,-0.10733974071038996,0.5913875815208449,-0.4905879507124108,1.0,0.5420561344349777,0.30314256119018107,-0.3352075264762485,0.6627575581997188,0.05485001885872932,0.38030798484040984,0.43086036095634034,0.5157139459131321,0.12357869868315413,0.3631687714225825,0.4031855273186501,-0.122135803923649,0.40259718533840066,0.5082837736681322,0.4510598210227246,0.5566897794529755,0.23683788310818002,-0.13617243397844622,0.20033000027717676,0.5035431362274889,0.24209091447924105,-0.00514474881600039,0.7220841346523263,0.5577734274555078,0.5252390540751815,-0.5119589495140515,0.3806595995721752,-0.48730559393978823,0.18803815536845594,0.4062019517630768,0.6320241903582202,0.45138210872308765,0.5580392734824716,-0.42233194128604457,0.4814033612637222,0.59865211255156,-0.07527964048056104,-0.19410640006150845,0.5711258817605219,-0.2718528072924671,0.44450466095203245,0.5302165597222679,0.3795695471994251,0.39862484599186604,-0.3372243890239338,0.5354770145131289,0.38464402699185807,0.04612910829686195,0.4377729128519164,-0.34209932818612304,0.5204663275493372,-0.5688387797546206,0.389921556806918,-0.03302354606174492,0.5634406809212615,-0.5761002002465928,0.22857908994080123
OFCpost_L,0.7897311986888833,0.6926916902772803,0.7763369350081692,0.7043113285687347,0.42427896996429476,0.526082582318681,0.4998841129496017,0.2882019862790801,0.10218033393752719,0.4562256351633869,-0.17068832847685889,0.7989793720800153,-0.3600705717910454,-0.17171809293638512,0.25399216602412095,0.4103076279649117,-0.37807217735719595,-0.06675220094009228,0.21696435186402052,0.9027068792168164,0.27378103681974314,0.38149809212952995,0.8242559947642008,0.5932075943191183,-0.07819801760318788,-0.5807718040809232,-0.34265331423463063,0.640291588924165,-0.10698324615339759,-0.3449769494689317,0.5783080979612925,-0.5086482903771927,0.5420561344349777,1.0,0.5538187706597513,-0.3633928910660085,0.7149986736553984,0.048086909269855004,0.3007954499201964,0.09458892344835358,0.628849084551532,0.209582382580053,0.47498660657386843,0.4803658543630053,-0.24072158977644212,0.5802560268599939,0.8423371616547625,0.2569462219501194,0.5181544914269813,0.2071725791042208,-0.1480783650168546,0.17293196447333806,0.755348055995776,0.13700346981122555,-0.1007229433459869,0.6048743409097788,0.621947407359666,0.844568634314218,-0.5149247764998848,0.3147486210842158,-0.6239779932321091,0.36235329189949,0.34364496488809987,0.7986455804456482,0.28203537472951373,0.7224789412446307,-0.6093973475647392,0.460438541056701,0.8195043408816789,-0.15578848243430987,-0.3397296642626135,0.37146764758765627,-0.24270333375281347,0.6211783714312192,0.5697925023498303,0.27791622796797855,0.8551137957482686,-0.3403471154737408,0.6867489196122043,0.4380137915929975,-0.21390527634003406,0.24667347870225517,-0.30406335747407287,0.5723207987062304,-0.580163164728758,0.23088487928358498,-0.053066028280805685,0.7494639625299184,-0.5610739897442923,0.16993981604898747
Rectus_L,0.42210711352380303,0.4820154996933713,0.07343345936045617,0.4530464429662793,0.15532992902163023,0.22527961227481494,0.15305969475715178,-0.05599508169708797,-0.047572884689262476,0.3802979509299348,0.10452214336552795,0.44195740201734945,-0.13165432806149455,0.4035512924044876,-0.13270674925579484,0.015292474405863293,0.08936479871764284,-0.13939009755160553,0.30642025256583666,0.6343162756193279,-0.22118360227527586,0.008517049801118386,0.4648330238092324,0.33581178724905736,0.023905941015377567,-0.6463023355785222,0.11618156657313011,0.7482257210669885,-0.36267216797622565,0.2193063481413929,0.5307884830849535,-0.19553242756601186,0.30314256119018107,0.5538187706597513,1.0,-0.05008387561528128,0.1955181945872785,0.35894370897943606,-0.23510940263856384,0.04969581823696353,0.345105867782066,0.23902352833652774,0.3544725140340119,-0.007884627190920587,-0.14651118369584254,0.8075590099555459,0.25105803645504277,0.07845376446331871,0.1344149054590178,0.2422975824612529,-0.17072797597277098,-0.014337333114468533,0.5931503619633861,0.39675928443546526,0.6018871057297432,0.26953643798196053,0.09446525519533604,0.6238707051087236,0.06353696724387119,0.028935302870335817,-0.06827863811325662,0.24544799459306463,-0.053827896560774136,0.11390772204648854,0.4416542332399689,0.5886565854701425,-0.14791258393024972,0.3171067125012376,0.7028413053453225,-0.1329068747455093,0.18783985878820914,0.3337676880252896,0.12559069604445827,0.6840036949022813,0.21282986779620328,0.019861176641095348,0.18699071195200687,0.12617343902882938,0.5509509487625946,0.46838765064824356,0.27064451005106277,0.541064630635677,0.38478637379186104,-0.036391345891728245,-0.36151761536768434,0.08028075103164434,0.5860505494872963,0.3371171683170157,0.00047478912560158196,0.17273421624363702
Cuneus_L,-0.212686202790215,-0.4662987294780967,-0.47262531436482436,-0.041252205535392314,-0.10108824403091694,0.22790541407371945,0.14698948228035394,0.20049028203245203,0.3571932853048127,-0.2093848172597534,0.2860401064616024,-0.2675837127744473,0.7495144762358089,0.427444522863485,0.048354099019282906,-0.2999833660829482,0.836064399407456,0.08227463602540186,0.28556946280774986,-0.23302681926056806,0.2386963891068894,-0.40176062267106755,-0.35137999044497686,-0.3358448795751069,0.28376470451683145,0.4360377484096195,0.46183550404578955,-0.13764018778626,0.43261328880404065,0.5914931360777853,-0.3640226089913643,0.6949894245434456,-0.3352075264762485,-0.3633928910660085,-0.05008387561528128,1.0,-0.1861700858696944,0.5412614858461895,-0.14745292584144443,0.31282724346754115,-0.22655708276577838,0.3966790565431609,0.06553670771594602,-0.06608503019542573,0.4977989482609406,-0.011114303719417707,-0.4642114545213361,0.16987290629969024,0.12028622293977269,0.12972321615770036,0.7838804355072216,0.13934951602596599,-0.21909485916183705,0.5470852325677208,0.2876878986868564,-0.28815204616273243,-0.2505298541913798,-0.289063395329834,0.581782720591726,-0.0760766910856688,0.7532995869574418,0.22717814568146907,-0.16541539058412297,-0.5332950042160636,0.0017697294011759684,-0.10539121335977829,0.7185708460082704,0.25228780560346104,-0.23239030152448517,0.43714506858758556,0.7918931116519433,-0.21817738093212308,0.9077815099845374,-0.2697118076973022,-0.14500371713791918,-0.1359727386391271,-0.2439286194278445,0.6125518549419514,0.06328793167390272,0.3888913758603677,0.5240813568964838,0.21339874212812054,0.7105901925894489,-0.058896211993294194,0.7222824090386898,0.40692120621263217,0.2090219940618271,-0.2468070138002515,0.7992169398477582,0.5497780234093396
Frontal_Inf_Tri_L,0.781301973551801,0.591868340777913,0.822557810924934,0.7163275573291064,0.4684875308060511,0.6694772546260983,0.7937811017965154,0.5061136864720733,0.3120693402624596,0.3968235319703016,0.180463717084372,0.719580735748896,-0.12423788671357518,-0.2840858316264148,0.3809214921495115,0.6105210969923393,-0.18619295537659186,0.4883943332071633,0.4175746833276463,0.6716180757369362,0.6822383630317529,0.4008869686652283,0.7255153289959577,0.7329867950066489,0.24216321250336936,-0.2233315962460064,-0.16149293964716754,0.5292985828173984,0.26726601532857,-0.20711569120691276,0.519308064790385,-0.4850898734356032,0.6627575581997188,0.7149986736553984,0.1955181945872785,-0.1861700858696944,1.0,0.07504834374668214,0.4472571111160938,0.6083076898814751,0.5282793744863014,0.38927603735518335,0.6375997004392843,0.6975180838606546,-0.17983628001730156,0.3889639674784843,0.7355041374512044,0.5834901340729522,0.7065440267972068,0.1548057189362543,0.06017834146832747,0.20922050678740858,0.6508696035627507,0.3888092222412431,-0.28512602571326784,0.7648235928230769,0.7290531422323291,0.5696533918290337,-0.5374839821422976,0.35688874349333033,-0.45367477939994494,0.49919234396278317,0.40572872357680156,0.8075681958221671,0.3095854606552084,0.7106320200394155,-0.3255197345575259,0.5339019137697232,0.6541021398295082,-0.018143977393288883,-0.1710535753875497,0.49031449018547674,-0.1560760291161914,0.4925399195384557,0.7148093929221292,0.33530055195982,0.7111719736811872,-0.27741183581902235,0.740829188534196,0.48411616295883714,0.05467705535728582,0.33115616195497327,-0.3944158094530907,0.8169967671603078,-0.44000004734596976,0.4240812038551448,-0.3074414154390676,0.7872627867657438,-0.5489074405579835,0.5500808866641289
Temporal_Mid_R,0.2926089281091161,0.22025772246803516,-0.2113238834406798,0.500053292448054,0.5538201418879155,0.6278436425317013,0.4461915126456552,0.4753532500487047,0.4542916104752439,0.4884065787105298,0.08508504268452022,0.340709211931502,0.45898956985101386,0.1223648297189371,0.2602571764494313,0.06384975464444348,0.4669330463596424,0.023258059003660184,0.33149130132062643,0.3075064529710264,0.1334288161398872,-0.12810429814195498,0.3032164192388668,0.06209048100866419,-0.06876517062672285,-0.02492875018609484,0.10591258233514095,0.36242467889157387,0.23274909857191237,0.31985000834097804,0.2331065544159647,0.33945094954352656,0.05485001885872932,0.048086909269855004,0.35894370897943606,0.5412614858461895,0.07504834374668214,1.0,0.2526590847564088,0.3323611074897142,0.4511224171188598,0.6002404309767672,0.29527182632248516,0.3080663178109395,0.5718965068501178,0.4668984155787725,-0.05236730337390226,0.5854778296419669,0.41202960558592494,0.7246783301629605,0.5351675820210051,0.649567547988767,0.24896527948169908,0.6920054818093634,0.4590415947097254,0.28250540871107144,0.26132787231393934,0.3650703566672022,0.10309067925733109,0.5385040244589018,0.4072206785462103,0.45624921270332613,0.31581830977831915,-0.28158394991380803,0.253527827782738,0.3986623307275263,0.3512984808224327,0.5872885607465176,0.25115202196237746,0.42451936853114336,0.46562014688713527,0.18546036291343995,0.624499135018359,0.022446970031894237,0.2817403883563519,0.47402729919969916,-0.004632692312139071,0.07883349110481161,0.28630936153782016,0.5849326439471746,0.43261641069856915,0.7055471641652393,0.5568137592128399,0.2142927750157498,0.3437486245056915,0.5173322302275556,0.6286263496378056,0.21276339753393536,0.39764866213570094,0.4138623241322171
Cerebellum_8_L,0.4733007439720027,0.4875620411671962,0.49853761416386977,0.49661152359808824,0.8118912408764233,0.550897861958616,0.5217103154763709,0.6864892248152763,0.14047471727426883,0.585417089366152,-0.2722481231060527,0.6031039861442868,-0.1081027137380168,-0.6638006782285352,0.36904932012144487,0.5510300402470777,-0.3622413824628549,0.04500455516358931,-0.03604132186197043,0.37398974316749795,0.4306333314859296,0.45758880252009115,0.5749736502407481,0.3553406354486802,-0.2572821168618409,0.03823164812892867,-0.4881315880264511,0.07739358551951718,0.3455860681328513,-0.4277744958395931,0.3087999293598857,-0.18636303148290717,0.38030798484040984,0.3007954499201964,-0.23510940263856384,-0.14745292584144443,0.4472571111160938,0.2526590847564088,1.0,0.24162285703201114,0.674016866023094,0.16667304993379123,0.1706910052591792,0.6517749651286638,0.34326586583721297,0.02069610978975684,0.5044855274540815,0.528834670761478,0.6078314712631278,0.5628420517269189,0.2099292731511979,0.7900078244631421,0.2280030330117561,0.029909415916989823,-0.4863688964723926,0.5922625289840999,0.7416743757364308,0.42062782487648,-0.7011083775300126,0.8684936371338113,-0.42567020890777535,0.10920159316178167,0.7478151620932415,0.4598919334799821,0.08073845892819766,0.2650918387111551,-0.37384980339581875,0.46503069560238836,0.1551888174393754,0.2973722583181638,-0.428267557946402,0.34477064239466465,-0.20193305525834282,-0.17382103724526013,0.5325006774743285,0.8289144153173903,0.531027569268456,-0.667460373930944,0.16982836907963883,0.13942697539644713,-0.26739847395193755,0.15066045060642502,-0.4947354314181433,0.6982130558859783,-0.08527009724875165,0.42678116665378624,-0.17276903195775384,0.4856654875578264,-0.48632754216196705,0.07384097147421559
Frontal_Inf_Oper_R,0.3463973377635765,0.21290243723919194,0.19152099002532147,0.4307425570107719,0.2868408329134964,0.5342689178959595,0.6936659409603901,0.48301525637726866,0.2816794061847362,0.2665285901693255,0.5334284768414951,0.2903478560021732,0.3064893278501748,0.029848133762167085,0.09103891343878137,0.4130720527728411,0.3379457289038497,0.7584072487647938,0.5935227728080062,0.17878337280355322,0.6470986984774155,0.08090798289117929,0.24412884114493782,0.4895463289837086,0.5443996784851748,0.1010239202687137,0.34206881168796055,0.3266760794090257,0.38780873696131407,0.32822706251783224,0.2229305038384076,-0.08731683465442883,0.43086036095634034,0.09458892344835358,0.04969581823696353,0.31282724346754115,0.6083076898814751,0.3323611074897142,0.24162285703201114,1.0,0.20263510907470095,0.5178535639559416,0.5643873443252969,0.4308189254422558,0.1309429704200812,0.262618654658378,0.09638233074517705,0.576560473257305,0.4953419027752594,0.17654509723459327,0.31148392940610437,0.1651448315287388,0.27324286669599407,0.7101182076311544,0.06282150226221185,0.4901930216599173,0.33040260328950116,0.08075948431135224,-0.0670472963464948,0.22218271342509588,0.18295310213038746,0.3744847417921043,0.11715079550624523,0.19812704000493758,0.28467434565980015,0.4054142201920063,0.30669757896016686,0.44475896432994344,0.2293396533385177,0.26505703745005976,0.38617418442756857,0.492227300587253,0.2619584485718987,0.1772211269349601,0.4737812573219247,0.21424942136865324,0.086881855586453,0.1313156287707769,0.626950800618207,0.5533915765316143,0.5961695319029402,0.49888447032975264,0.10883146116693236,0.5463337779164711,-0.04068672403519506,0.4747901427620306,0.002548716198961777,0.373670551511273,0.006584890443556264,0.7770908121361291
