,Temporal_Mid_L,Frontal_Sup_2_R,SN_pr_R,Frontal_Inf_Tri_L,Parietal_Sup_R,Cerebellum_4_5_L,Occipital_Inf_R,Occipital_Mid_R,Thal_PuA_L,Thal_PuM_L,ParaHippocampal_R,Calcarine_L,Thal_PuL_L,Cingulate_Mid_R,Frontal_Med_Orb_L,OFClat_L,Cerebellum_7b_R,Thal_MGN_L,Precuneus_L,SupraMarginal_L,Cerebellum_9_L,SN_pc_L,OFCpost_L,Caudate_L,Precentral_R,Hippocampus_R,Thal_PuL_R,Thal_LP_L,Cerebellum_6_L,Rectus_L,Occipital_Sup_L,Pallidum_R,VTA_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Caudate_R,Frontal_Sup_2_L,Olfactory_L,Frontal_Mid_2_R,Cerebellum_10_R,Raphe_M,Vermis_6,Thal_AV_R,Vermis_9,Cuneus_L,OFCmed_L,Olfactory_R,Lingual_R,Frontal_Sup_Medial_R,Postcentral_L,Thal_VL_L,Thal_LGN_L,Red_N_L,Temporal_Sup_R,Vermis_7,Precuneus_R,Cerebellum_7b_L,Cingulate_Mid_L,Vermis_8,Rolandic_Oper_L
OFCpost_L,0.36482719041404515,-0.34265331423463063,0.28203537472951373,0.7149986736553984,-0.4481237222568951,0.23088487928358498,-0.580163164728758,-0.6087593308119309,0.47498660657386843,0.4803658543630053,0.8242559947642008,-0.24270333375281347,0.26898270028649257,0.13700346981122555,0.6296400448000646,0.6392549862892059,-0.5086482903771927,0.11360578390177427,-0.37807217735719595,-0.6093973475647392,0.17293196447333806,0.4103076279649117,1.0,0.7422219344955736,-0.3974309515544489,0.621947407359666,0.10218033393752719,0.25399216602412095,0.1689862192818225,0.5538187706597513,-0.5522093021533606,0.691438703359532,0.5783080979612925,-0.5807718040809232,0.6867489196122043,0.46183528494068815,-0.07819801760318788,0.8198413273713885,-0.21390527634003406,0.6926916902772803,-0.15578848243430987,0.34119121736597674,0.6095888539608035,-0.4981063938939135,-0.3633928910660085,0.7426922606978704,0.8423371616547625,-0.1480783650168546,0.1282865625044273,-0.34550432144539045,0.7897311986888833,0.22943890788658686,0.5420561344349777,0.526082582318681,-0.053066028280805685,-0.3397296642626135,-0.5196899489208804,0.3095591827867448,0.4562256351633869,0.27378103681974314
Caudate_L,0.5876259428571894,-0.41424970517334636,0.3222251190570076,0.8750546619829188,-0.6488067062980499,0.31361916226842945,-0.4911927800804064,-0.6007737430750982,0.8119553255435479,0.860124012861074,0.8308956960243464,-0.2261545244551537,0.6779985920137354,0.36837216059950245,0.4476488617396654,0.4629157671197322,-0.5984319483673509,0.00650067868925189,-0.34731690618782046,-0.32661851221906496,0.2981680902321971,0.6362874250424573,0.7422219344955736,1.0,-0.561582065361308,0.8524781500194807,0.34220695387251304,0.40588833904302046,0.32258423796489843,0.25745957080226795,-0.6261071065822044,0.8724507370308817,0.518524271232375,-0.4275156252497318,0.6603136071869754,0.85524074974929,-0.04979471575335436,0.8622934613124263,-0.11722161404129812,0.7145064435671814,0.01965475943228249,0.4871849189409276,0.7255883668349944,-0.36456085342825834,-0.22088196455144582,0.6830417638198664,0.8533972458193172,-0.03716985039258894,0.2525826076489792,-0.3715870678038665,0.9429704037017785,0.680905165429182,0.5932314448257899,0.6963839672233963,-0.16701799899647124,-0.2708633883102193,-0.5652882165331142,0.5629133212839911,0.5511149551525796,0.5660935427367926
Precentral_R,-0.2822694546237471,0.895484055128103,0.05463617977353246,-0.3091006491454636,0.8485157545970117,0.08843183207769856,0.46152629446405047,0.6946647293044216,-0.2415576021550911,-0.6488093424742047,-0.5960165356704019,0.646548368692087,-0.35852529224113305,0.3354288520111067,-0.285511855971675,-0.03577274906258662,0.5894001825441959,-0.16023155410427467,0.8142714208706132,0.5498554556495152,-0.3838977855898372,-0.4193138317457822,-0.3974309515544489,-0.561582065361308,1.0,-0.7095445370492455,-0.0762655315302086,-0.33620376707726324,-0.2479516431626468,0.12587082964126298,0.8237121117637024,-0.6925269344888239,-0.26523548367066263,0.3681824681281825,0.06433620075080777,-0.48969886987274924,0.6814269374323421,-0.7029691145153963,0.720948629126658,-0.5896305301543945,0.01902165236545724,-0.4280832866006825,-0.8150373707099644,0.19783503965629246,0.5798615676602645,-0.6896787032113499,-0.702495196648451,0.33958377680668556,0.47834698245362406,0.89976818227396,-0.5470625563608065,-0.2642313487301829,-0.2891387829660221,-0.26929312162271135,0.2660149033515831,0.7901205270063341,0.5603684439801426,0.20460835677866365,-0.4528971047335806,-0.09839688933947431
Hippocampus_R,0.6688651472296776,-0.5875824855984635,0.29964842053421625,0.7290531422323291,-0.7624839396875817,0.4442934311951244,-0.4097814020310121,-0.5933320230320401,0.5913338254977881,0.933434672761597,0.8653640245045626,-0.24504249348125193,0.7240301214568385,0.18264833663735894,0.3635340232848144,0.21124608604150122,-0.5327050038882686,0.18219890985863224,-0.42631276661458,-0.36376548015127125,0.5442267870796771,0.7114093553247712,0.621947407359666,0.8524781500194807,-0.7095445370492455,1.0,0.434710260830127,0.6113685634155148,0.5123510655971469,0.09446525519533604,-0.6548737166423183,0.8782135637716952,0.5637704138668532,-0.27360636657847204,0.41555966834038033,0.7834409604740745,-0.2960981228110193,0.8586232598116244,-0.2841692785625612,0.7437935825140669,0.18041770908426416,0.6595008005849535,0.8436278042782023,-0.11679023815606347,-0.2505298541913798,0.6981808711761444,0.8004641058187362,0.10307982438656173,-0.01913803381283158,-0.6018397351677276,0.848073988132423,0.6173972100341748,0.5577734274555078,0.746093848090969,-0.19319476018781104,-0.4023371285740267,-0.5253189819561115,0.32803618406109497,0.6209997463237523,0.5461934022556901
Thal_PuL_R,0.5439865800644795,-0.1151044665255187,0.1908207912435275,0.3120693402624596,-0.06695667337755361,0.4448691106904501,0.18389689092657244,0.12408668983321987,0.3068687549642246,0.5364057897776473,0.231514998026416,0.37356120479182775,0.6648855736023936,0.3876652029360092,0.20771363619039918,-0.048529326556661354,0.12768329158364455,-0.12615672691926644,0.23912640828273962,0.31513414467980255,0.2582598396471398,0.18311855742002023,0.10218033393752719,0.34220695387251304,-0.0762655315302086,0.434710260830127,1.0,0.8646483614527914,0.3004141325094321,-0.047572884689262476,0.125672895784381,0.16864926722246334,0.12205363443684136,0.17389007511618235,0.19864087317012352,0.5894813509002036,-0.044663543612682696,0.15116089866820184,0.09719132141045206,0.07023686883606067,0.29139962348988757,0.29811021771528484,0.241528276456195,0.30594167618719686,0.3571932853048127,-0.0771150560656984,0.16616062789063082,0.5158609132577788,0.1134869467940142,0.08233849749112364,0.348777405269297,0.39871861333881864,0.031438354119431744,0.6055293904192413,-0.01586953334016783,0.24627575673400226,0.016706073951300533,0.32118515426463556,0.06131225066412785,0.46519801662567273
Thal_LP_L,0.45465442672871953,-0.361586898629423,0.20983311407050192,0.3809214921495115,-0.2979266004133648,0.3982161827784825,0.006657749117172974,-0.16117080445705845,0.17458144454033359,0.6152281741944945,0.3887111745764554,0.07900033486892853,0.6195343896603718,0.09664731623628933,0.27660447455052656,-0.02452525582415025,-0.050702204622178504,-0.04214555380306623,-0.08392696463311874,-0.026903046424368686,0.31926719439774826,0.37346666526462313,0.25399216602412095,0.40588833904302046,-0.33620376707726324,0.6113685634155148,0.8646483614527914,1.0,0.28195472977819774,-0.13270674925579484,-0.15603529152672677,0.34985048770209104,0.22111715371776614,0.15784254445182408,0.15245763290461667,0.5432181527782647,-0.2254662303282247,0.35101535575248727,-0.18093803601968714,0.23684488474739154,0.14931404261201403,0.34013186615460733,0.5150436443758871,0.21827149851682232,0.048354099019282906,0.20049392452518322,0.3715471856448043,0.3775454688915773,-0.09111434953232782,-0.26148830655613076,0.42213255456662513,0.2534729148655091,0.14819599754501714,0.5630737416556727,-0.2017872663194057,-0.11060742223043493,-0.14543043109060663,0.07747055730620507,0.13268774445782927,0.4462623098986552
Cerebellum_6_L,0.7242091680342536,-0.1919188597946212,0.3827587803059667,0.17855330945879028,-0.3214948798060855,0.5534757847184204,-0.04221612025188943,0.04723844681327083,0.29537515479073284,0.46045282690962414,0.5743479426954631,0.23842533313695,0.4607193438368607,0.5102125620008915,-0.029518282256534432,-0.028428369403021504,-0.018612693193458797,0.3832066305713324,0.04447757793568408,-0.011921739075279065,0.7960706243105132,0.3669820728773379,0.1689862192818225,0.32258423796489843,-0.2479516431626468,0.5123510655971469,0.3004141325094321,0.28195472977819774,1.0,0.30249090972801984,-0.15384453953606228,0.40971277950558105,0.42568708932703825,-0.2453556493101517,0.19005343066704933,0.3127741234770485,-0.23545383283674695,0.3152445534683397,0.16454903050331596,0.5764872841538579,0.29523278189530705,0.8781914353130855,0.17722362756590448,0.2903847289106113,0.1409111265040392,-0.031161505680018912,0.17507539869682684,0.2756232033128854,0.12851871014416383,-0.2820522843012961,0.45204286770544533,0.3541610957762305,0.3285300275293634,0.6163111587235188,0.5852848348444789,0.042068495025251416,-0.1352179740868971,0.3290024466140881,0.8145623256236919,0.1345789831437346
Rectus_L,0.2881961488610142,0.11618156657313011,0.4416542332399689,0.1955181945872785,0.16880332872603745,0.08028075103164434,-0.36151761536768434,-0.0024925149557005837,0.3544725140340119,-0.007884627190920587,0.4648330238092324,0.12559069604445827,0.08170592207715183,0.39675928443546526,0.17594996200783644,0.674548604466005,-0.19553242756601186,0.2964388374032817,0.08936479871764284,-0.14791258393024972,-0.014337333114468533,0.015292474405863293,0.5538187706597513,0.25745957080226795,0.12587082964126298,0.09446525519533604,-0.047572884689262476,-0.13270674925579484,0.30249090972801984,1.0,-0.0035369495277445873,0.16233951232217955,0.5307884830849535,-0.6463023355785222,0.5509509487625946,-0.019985079544723876,0.023905941015377567,0.30435424725583343,0.27064451005106277,0.4820154996933713,-0.1329068747455093,0.19030515723485797,-0.13164670810679346,-0.4372414612803856,-0.05008387561528128,0.028579535892835167,0.25105803645504277,-0.17072797597277098,0.2593138331212012,0.1592861199687988,0.42210711352380303,0.03161193123210816,0.30314256119018107,0.22527961227481494,0.5860505494872963,0.18783985878820914,-0.11850120009959039,0.35955705880875516,0.3802979509299348,-0.22118360227527586
Occipital_Sup_L,-0.1349196225452809,0.6733194250210299,-0.1237834961625409,-0.5087888243385625,0.8944585074874212,0.03713401260814555,0.7329767791151419,0.9250252041187149,-0.3093336895615975,-0.5369258878852742,-0.685463001676757,0.7703878775608329,-0.15888694608275208,0.29026136347757864,-0.3057993840363802,-0.26451018813146043,0.7408376050910201,-0.02971227544645381,0.8766298502541322,0.7719759015544811,-0.254279760912551,-0.5709294152957254,-0.5522093021533606,-0.6261071065822044,0.8237121117637024,-0.6548737166423183,0.125672895784381,-0.15603529152672677,-0.15384453953606228,-0.0035369495277445873,1.0,-0.7768167290544167,-0.4065567292041309,0.5173392239114509,-0.12327980409543525,-0.38309156152416646,0.29959690881095363,-0.7803991269638101,0.6098858660437513,-0.6818974921297194,0.16703736442394918,-0.396979847302193,-0.789905998630815,0.44309177832479524,0.7677774027747929,-0.8059585184463495,-0.7712837129002883,0.5132760481183856,0.16809071236434875,0.8210504597147771,-0.6158792796665175,-0.16959596187705422,-0.5159180452609337,-0.24352639856291095,0.25580373770322273,0.8542535192886398,0.7467527078011704,0.11535892292016195,-0.5328960208423247,-0.18448673882563907
Pallidum_R,0.474945315645004,-0.5111696995229844,0.2889331233477747,0.8009410916081867,-0.8021300121603048,0.32289684199071883,-0.5817159499777402,-0.7347308735604546,0.5688192024720471,0.7909166878692183,0.8777906943273136,-0.4267965026666474,0.4895672139886914,0.18527479448355938,0.3466612593955787,0.34477739100776633,-0.6828247224855188,0.10777725361875466,-0.5001818885523333,-0.5330715103012967,0.41969687587392274,0.6970085013259355,0.691438703359532,0.8724507370308817,-0.6925269344888239,0.8782135637716952,0.16864926722246334,0.34985048770209104,0.40971277950558105,0.16233951232217955,-0.7768167290544167,1.0,0.6219018268026224,-0.4187096892110721,0.4932185074969436,0.6943309380521007,-0.17776065818325307,0.8825004845258347,-0.2477403717640942,0.8356532952862299,-0.005878213217056493,0.5635595848699727,0.829555872039147,-0.3455699418086495,-0.43357628364216316,0.7696254135090682,0.8513447068800313,-0.15776920409843317,0.09282441752860336,-0.6359454101941162,0.8496411768469265,0.5111528789951565,0.6835968263636398,0.6339954312943021,-0.2099299556713842,-0.4839280181250151,-0.6655967927029912,0.33019203070464204,0.6389024412584946,0.47331604290285845
VTA_R,0.3066609156869998,-0.13490250601553455,0.49203723232268626,0.519308064790385,-0.3320148621439189,0.2568685303326967,-0.5024457532779909,-0.4086764864598082,0.34713301295152615,0.3849865178219872,0.710071351168744,-0.23571412681856155,0.24864483582222238,0.2414523072787402,0.11537051454543264,0.49063677782719617,-0.48877061806704997,0.22577933250335488,-0.19786613391512375,-0.39903592051249914,0.21817722888766233,0.4792911864744987,0.5783080979612925,0.518524271232375,-0.26523548367066263,0.5637704138668532,0.12205363443684136,0.22111715371776614,0.42568708932703825,0.5307884830849535,-0.4065567292041309,0.6219018268026224,1.0,-0.39885233465264464,0.5075456942986724,0.25140440230068756,-0.04609528305083098,0.6240144663527879,0.10134581341377985,0.7422095697305946,-0.003748736740049988,0.363301470671146,0.36121605463324347,-0.34208261225316544,-0.3640226089913643,0.41008007506054184,0.5159535765519804,-0.1600372776485746,0.16576976332091575,-0.3168475885319886,0.5968678083651262,0.206165403143224,0.5913875815208449,0.42492633284563247,0.1317963291561697,-0.17061348386593164,-0.4308586963161088,0.24249302021872562,0.5231447210791166,0.09808077970402942
Cerebellum_Crus2_R,-0.2534124434216074,0.3322758767995366,-0.31346840745301735,-0.2233315962460064,0.3082893650344996,0.11681603776198951,0.6519875398067727,0.46241012838817325,-0.43915131565010646,-0.18375056756768368,-0.5918974190093013,0.33206518107195954,-0.05741176958851847,-0.08359506226744162,-0.33498575393041774,-0.6490223762741276,0.5731616105335641,-0.21977147529206073,0.4629875408046488,0.4371136377138477,-0.026988135277961532,-0.15946007017977099,-0.5807718040809232,-0.4275156252497318,0.3681824681281825,-0.27360636657847204,0.17389007511618235,0.15784254445182408,-0.2453556493101517,-0.6463023355785222,0.5173392239114509,-0.4187096892110721,-0.39885233465264464,1.0,-0.33082330919811437,-0.12564920796556406,0.2038398290064885,-0.5378522737806486,0.20800450267120055,-0.651276828962705,0.22916898425221965,-0.3148608665706929,-0.2275504675154291,0.61897447070645,0.4360377484096195,-0.36706906475796824,-0.5260612229573051,0.5154533464309897,-0.01726231373133062,0.26799385103421425,-0.563615267395095,-0.10110789182677989,-0.3251776182285634,-0.15398283698040421,-0.4004888301308076,0.33006066499718006,0.4927746142534276,-0.142734375353133,-0.5268767854190151,0.2064751455972843
Frontal_Inf_Tri_R,0.3985877328885042,0.19119887865189736,0.4291415699682426,0.740829188534196,-0.08195236477973836,0.34719479850157264,-0.2778128415226728,-0.18022878941100354,0.6081681246836833,0.3725591085492992,0.5610844164131185,0.13751580267712102,0.3703598985778471,0.5785617352022456,0.3469790523604798,0.6198612568091693,-0.2092108562755294,-0.06112186981046019,0.11466782381390761,-0.13110455401065624,0.07798908040101027,0.37224957972993006,0.6867489196122043,0.6603136071869754,0.06433620075080777,0.41555966834038033,0.19864087317012352,0.15245763290461667,0.19005343066704933,0.5509509487625946,-0.12327980409543525,0.4932185074969436,0.5075456942986724,-0.33082330919811437,1.0,0.499457223855567,0.37949247259223556,0.5098021727868804,0.4394865434899671,0.4753366450305451,0.016244399541127053,0.22376314581742704,0.19898617444610484,-0.30463666502129555,0.06328793167390272,0.31148582239807143,0.483497554858521,0.11273076030007836,0.5837551346504924,0.14229551885054662,0.6381627005737494,0.4087168539045115,0.5354770145131289,0.559648717047415,0.10284236380659316,0.19543525290402808,-0.17270259486515496,0.6926192877267853,0.321680755523005,0.39671142264648535
Caudate_R,0.6599076132348171,-0.381596754504157,0.1541002764231515,0.7181478804414408,-0.5542043396326113,0.3958377211908209,-0.14602715993076146,-0.3391274689490814,0.725405614037289,0.8853049180780279,0.5918538639251691,0.016164318568536513,0.7755322074951454,0.4173854012099879,0.40642778219193476,0.12166367768689143,-0.31160329915165635,-0.08198816905642897,-0.13230956946594924,-0.018944601335692604,0.37926062157433726,0.5013561382773318,0.46183528494068815,0.85524074974929,-0.48969886987274924,0.7834409604740745,0.5894813509002036,0.5432181527782647,0.3127741234770485,-0.019985079544723876,-0.38309156152416646,0.6943309380521007,0.25140440230068756,-0.12564920796556406,0.499457223855567,1.0,-0.09357097691907248,0.6382303852661686,-0.07468349857165588,0.42456229696457026,0.25053011786870377,0.47132144026564365,0.6478131909422272,-0.026813456304208897,0.09469668564154371,0.48208368986062616,0.6471474938367862,0.25600028229027433,0.18558551499879972,-0.2540413125174566,0.7558298036905545,0.7721928018542515,0.3512116396731407,0.7681927028027673,-0.23780133570154258,-0.08624918371275545,-0.3174927929779054,0.5771550234596361,0.3804114484953351,0.6893974580351622
Frontal_Sup_2_L,-0.17605971814400279,0.8266880723192636,0.18780558218314455,0.24216321250336936,0.33065314526174894,0.2283868022729484,0.0728642297879191,0.16335441122894692,0.10626732034459069,-0.25831686556293426,-0.2370306639967084,0.2891117500998719,-0.1894347260013153,0.37678205288528926,-0.11736271894244259,0.18912099925982906,0.2057219750749469,-0.37153795787035226,0.47318416936142105,0.255862304837324,-0.27978316067540326,0.025082331040457345,-0.07819801760318788,-0.04979471575335436,0.6814269374323421,-0.2960981228110193,-0.044663543612682696,-0.2254662303282247,-0.23545383283674695,0.023905941015377567,0.29959690881095363,-0.17776065818325307,-0.04609528305083098,0.2038398290064885,0.37949247259223556,-0.09357097691907248,1.0,-0.2790268174328801,0.6709936510528748,-0.2738698700663371,0.011437117852415102,-0.22852023599331675,-0.35736328601034195,-0.020458287383517723,0.28376470451683145,-0.2156390662284318,-0.2811942502309957,0.1893154514374892,0.7900881478921323,0.6185199871249967,-0.14018015906289044,0.036063454257603135,0.1344964274915232,-0.03261365138505451,0.006683290776032031,0.4751971543164672,0.18979399094136362,0.4131920268057018,-0.20600221654251424,0.29516273951271493
Olfactory_L,0.46265659324100283,-0.6061375619163889,0.31609250924179316,0.7404857155680643,-0.748605402780093,0.22524876814730752,-0.6225487159387488,-0.7635443820160066,0.5909420192004997,0.756135413101723,0.9106758783069794,-0.4272694307786853,0.49062890551634797,0.07459568718417743,0.4906513894705248,0.43466351843155504,-0.6873803433621393,0.13094731011588193,-0.5700928736353075,-0.6264588428198099,0.34059606040039725,0.6173627341833204,0.8198413273713885,0.8622934613124263,-0.7029691145153963,0.8586232598116244,0.15116089866820184,0.35101535575248727,0.3152445534683397,0.30435424725583343,-0.7803991269638101,0.8825004845258347,0.6240144663527879,-0.5378522737806486,0.5098021727868804,0.6382303852661686,-0.2790268174328801,1.0,-0.37388199803365835,0.8196431652073725,-0.025881949514848786,0.5050327754315406,0.7823448039517416,-0.4438331789886659,-0.4533789628155409,0.8245888319905458,0.9534631894985348,-0.2023301399053127,-0.0028447504472298413,-0.6195957299696819,0.8766590785586497,0.44915068094686844,0.5866283534483798,0.5962931162485813,-0.19347530418897146,-0.5470059171266901,-0.6777052918466868,0.26972625110551024,0.6125286005330574,0.35539654887356553
Frontal_Mid_2_R,0.05171060506796018,0.8383771949603692,0.3202891213523705,0.05467705535728582,0.5959160956227234,0.216008471571824,0.29432964410719625,0.5985382421575518,0.14793707426630645,-0.220977215508743,-0.21276262180036745,0.5477035097290224,0.034995470696206725,0.6973394338458108,-0.3053269925578655,0.14282361415123468,0.3492612144716512,-0.07526993450903872,0.741830220794763,0.57807746605952,-0.10385071027306039,-0.04533111684768775,-0.21390527634003406,-0.11722161404129812,0.720948629126658,-0.2841692785625612,0.09719132141045206,-0.18093803601968714,0.16454903050331596,0.27064451005106277,0.6098858660437513,-0.2477403717640942,0.10134581341377985,0.20800450267120055,0.4394865434899671,-0.07468349857165588,0.6709936510528748,-0.37388199803365835,1.0,-0.14769710016303608,0.12265684440089569,-0.10464089076832815,-0.5723446516896322,0.14259411178179077,0.5240813568964838,-0.5560634762442997,-0.4343994681213693,0.3000739998648325,0.6927089679197175,0.7101272651720505,-0.1396729591949806,0.1376940922366661,0.04612910829686195,0.0591867859072553,0.38843756549965164,0.791299384954647,0.43574677759406166,0.5329710924824994,-0.06687065556656321,0.0467898966014139
Cerebellum_10_R,0.4541057800660468,-0.4641873672363102,0.5022011605279897,0.591868340777913,-0.6119466498721674,0.2358628155251027,-0.6766847841444299,-0.6126324866655596,0.5078742292205936,0.605787001482904,0.917667617997939,-0.3908463702730215,0.3999085695458063,0.23158951367255254,0.23082785609801323,0.5195834307135166,-0.682575588444502,0.24310465866485614,-0.4618121816157548,-0.5421247367164359,0.3788361709266529,0.6278444244153928,0.6926916902772803,0.7145064435671814,-0.5896305301543945,0.7437935825140669,0.07023686883606067,0.23684488474739154,0.5764872841538579,0.4820154996933713,-0.6818974921297194,0.8356532952862299,0.7422095697305946,-0.651276828962705,0.4753366450305451,0.42456229696457026,-0.2738698700663371,0.8196431652073725,-0.14769710016303608,1.0,-0.10291254835252361,0.5925522974981028,0.5974356171674414,-0.46158513844819,-0.4662987294780967,0.5833017900019426,0.7471324601946688,-0.3130994741386433,0.022412750091375718,-0.5733369197938346,0.8033212227798997,0.3130675234650656,0.6717412660769809,0.5117964182446836,0.15149852246992174,-0.41389707913870877,-0.6022242718093596,0.2582260940436585,0.7712877103749294,0.15069993277742819
Raphe_M,0.4588183905753951,0.040242198940223614,-0.02740444175534771,-0.018143977393288883,-0.08954557144668675,0.47150059975045816,0.36361013511060525,0.2339775614332494,0.06001418975371621,0.19942941510764223,0.0039937566451047945,0.40615778217027004,0.226599523001271,0.22968918992403395,-0.03121442704923287,-0.36779814606892586,0.32413793983360667,0.023390844604273965,0.28876487704692494,0.3137760128692498,0.4369372231731628,0.03389325268980359,-0.15578848243430987,0.01965475943228249,0.01902165236545724,0.18041770908426416,0.29139962348988757,0.14931404261201403,0.29523278189530705,-0.1329068747455093,0.16703736442394918,-0.005878213217056493,-0.003748736740049988,0.22916898425221965,0.016244399541127053,0.25053011786870377,0.011437117852415102,-0.025881949514848786,0.12265684440089569,-0.10291254835252361,1.0,0.37885071879727084,-0.04419807223009945,0.5780971003299644,0.43714506858758556,-0.10709257121620588,-0.11519243101608315,0.5617173691633394,0.06661965017069395,0.0682674297577974,0.01222289271229809,0.3394092591784491,-0.07527964048056104,0.40804711683366685,0.10340866458566692,0.2401488920144976,0.1958650382518452,0.2456297128874145,0.12527254599645515,0.3216065820476754
Vermis_6,0.8073161368004471,-0.37447115162021605,0.25358599803695203,0.341597957631476,-0.6004818452644907,0.6232769714520708,-0.12402052565048258,-0.2138231713985029,0.3560410145622792,0.6034523117791125,0.6900655142537061,0.13139668734704918,0.47814205027724077,0.38395401783465843,0.19056015666837753,-0.05293222396425047,-0.1103664354005525,0.3119187575882276,-0.147032856148528,-0.210157733428014,0.8739427334015918,0.42401171879398214,0.34119121736597674,0.4871849189409276,-0.4280832866006825,0.6595008005849535,0.29811021771528484,0.34013186615460733,0.8781914353130855,0.19030515723485797,-0.396979847302193,0.5635595848699727,0.363301470671146,-0.3148608665706929,0.22376314581742704,0.47132144026564365,-0.22852023599331675,0.5050327754315406,-0.10464089076832815,0.5925522974981028,0.37885071879727084,1.0,0.41755568810342114,0.28936543127280806,0.05983479398140896,0.25245061753171033,0.3945720782515203,0.2953122624256121,0.1157599722807442,-0.4345977338933295,0.5952040580107844,0.4118267183007545,0.37283442547723966,0.7483300984882051,0.38564234258694025,-0.17595785222898983,-0.3126642674189773,0.3441613853606007,0.8647365582410353,0.36517816470229947
Thal_AV_R,0.3315088336355733,-0.6977498345960174,0.06813037058021235,0.6396927924244453,-0.8401325542940459,0.2114521465212615,-0.47938976893811563,-0.7793462910328226,0.32587090986569783,0.7602430853836334,0.7001028407332804,-0.5176495800063373,0.4141429256666996,-0.1621629308935563,0.41734641357168134,0.13292579941176944,-0.6054959798372278,0.0866058387065815,-0.6444972143149748,-0.5589530711425967,0.3552407163419829,0.5974158139857231,0.6095888539608035,0.7255883668349944,-0.8150373707099644,0.8436278042782023,0.241528276456195,0.5150436443758871,0.17722362756590448,-0.13164670810679346,-0.789905998630815,0.829555872039147,0.36121605463324347,-0.2275504675154291,0.19898617444610484,0.6478131909422272,-0.35736328601034195,0.7823448039517416,-0.5723446516896322,0.5974356171674414,-0.04419807223009945,0.41755568810342114,1.0,-0.22658304208724184,-0.47813728844316017,0.8575699743132643,0.8039078970145984,-0.11348785816716732,-0.2272149506443969,-0.7513910964239925,0.6781911172040284,0.33347787123603967,0.48025125445353356,0.47558027817983006,-0.4675026872375229,-0.6450419387736551,-0.5747625466359354,0.03694840168539393,0.3992471830712755,0.47311000728138414
Vermis_9,0.25291330916323607,0.14413547355266304,-0.267310448081299,-0.3406323663756884,0.1167926988803016,0.37167770537375844,0.7255010054270795,0.5568793364890096,-0.376497185206548,-0.06900433123767861,-0.3516697804822146,0.5377912992933634,0.06728836152892956,0.08620493851424074,-0.1711725940918743,-0.7182710118264255,0.7368020109226283,0.045095670959620165,0.41213309074043547,0.4062350885163291,0.54300632206183,-0.20839084511353315,-0.4981063938939135,-0.36456085342825834,0.19783503965629246,-0.11679023815606347,0.30594167618719686,0.21827149851682232,0.2903847289106113,-0.4372414612803856,0.44309177832479524,-0.3455699418086495,-0.34208261225316544,0.61897447070645,-0.30463666502129555,-0.026813456304208897,-0.020458287383517723,-0.4438331789886659,0.14259411178179077,-0.46158513844819,0.5780971003299644,0.28936543127280806,-0.22658304208724184,1.0,0.5671289621490327,-0.4506830536094847,-0.4851983868242824,0.7009323205065302,-0.008505880735984754,0.11364502431530144,-0.3766469663970818,-0.004832566935495932,-0.3565305992313912,0.1673208745722842,0.14469356960884225,0.3022352190224327,0.4669401442915737,-0.04900992986027836,-0.056959234038420924,0.13081959656709716
Cuneus_L,0.31233949030568936,0.46183550404578955,0.0017697294011759684,-0.1861700858696944,0.4983385086961053,0.40692120621263217,0.7222824090386898,0.745804945368256,0.06553670771594602,-0.06608503019542573,-0.35137999044497686,0.9077815099845374,0.23714441095763966,0.5470852325677208,-0.13772265379336165,-0.3455968240197659,0.6949894245434456,-0.006864171796231935,0.836064399407456,0.7185708460082704,0.13934951602596599,-0.2999833660829482,-0.3633928910660085,-0.22088196455144582,0.5798615676602645,-0.2505298541913798,0.3571932853048127,0.048354099019282906,0.1409111265040392,-0.05008387561528128,0.7677774027747929,-0.43357628364216316,-0.3640226089913643,0.4360377484096195,0.06328793167390272,0.09469668564154371,0.28376470451683145,-0.4533789628155409,0.5240813568964838,-0.4662987294780967,0.43714506858758556,0.05983479398140896,-0.47813728844316017,0.5671289621490327,1.0,-0.571759804721474,-0.4642114545213361,0.7838804355072216,0.28064892924787377,0.6646671848347081,-0.212686202790215,0.24429255486665633,-0.3352075264762485,0.22790541407371945,0.2090219940618271,0.7918931116519433,0.607664587784271,0.5068127002745283,-0.2093848172597534,0.2386963891068894
