,Thal_MGN_L,Cerebellum_6_R,Vermis_8,OFCant_L,Red_N_R,Occipital_Inf_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Cuneus_L,Rolandic_Oper_R,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Vermis_7,Thal_LP_R,Thal_PuA_R,Thal_PuA_L,Postcentral_R,Angular_R,ParaHippocampal_L,Temporal_Mid_L,Thal_PuM_L,Parietal_Inf_R,Thal_MDm_R,Vermis_10,ACC_pre_R,Occipital_Sup_L,SN_pc_L,Caudate_R,N_Acc_R,Lingual_R,Insula_L,Vermis_6,Cerebellum_6_L,ACC_sup_R,OFCant_R,Fusiform_L,Angular_L,Hippocampus_L,Occipital_Sup_R,OFCpost_R,ACC_sub_L,Frontal_Sup_Medial_L,SupraMarginal_R,Thal_MDl_L,OFClat_L,ParaHippocampal_R,Frontal_Mid_2_L,OFClat_R,Frontal_Inf_Oper_R,Rolandic_Oper_L
Caudate_R,-0.08198816905642897,0.5344363021377968,0.3804114484953351,-0.4128775960383558,0.4207010294324259,-0.14602715993076146,0.6874903380973576,0.5941685157060768,0.09469668564154371,0.19314657665661902,0.7181478804414408,0.40642778219193476,-0.23780133570154258,0.6772144117326657,0.584419063878774,0.725405614037289,-0.4216927580953829,-0.17451098958070277,0.5837760784107892,0.6599076132348171,0.8853049180780279,-0.4359420552272754,0.7623745966756565,0.34031126025150615,0.6519593924472239,-0.38309156152416646,0.5013561382773318,1.0,0.638195637530899,0.25600028229027433,0.8507505431426462,0.47132144026564365,0.3127741234770485,0.3153407509321952,-0.5471674580431427,0.6352362045274209,-0.1524385371646318,0.7257992878276203,-0.2941046587577507,0.28628660327290545,0.59299931658842,0.42513176175727563,-0.06592197173406916,0.6695744231240964,0.12166367768689143,0.5918538639251691,-0.17171625861125833,0.014076630064823658,0.5426805751848959,0.6893974580351622
N_Acc_R,0.12098135776915139,0.5619837866741924,0.41545340744343084,-0.5420217014822764,0.4938994895887632,-0.42267120767220384,0.81487321554559,0.7761740471383959,-0.3870553943485254,-0.21294165243177945,0.6070757390690859,0.3365073179263206,-0.46909848767862516,0.20459528525657913,0.13347626738938115,0.39034760969774407,-0.7188672745574733,-0.637973184238202,0.6391663152550885,0.3508769624701764,0.7187205749467843,-0.7508032787361485,0.5972099415297115,0.14485498899886984,0.5171098049661874,-0.7336558599572675,0.5437867743733114,0.638195637530899,1.0,-0.08084242561654117,0.7671234925848612,0.39044234037365066,0.15596682973948775,0.0564950399051231,-0.656476980004398,0.5141690708539187,-0.640311391328277,0.5484999978200658,-0.7407643706415329,0.29804684358754835,0.7756630730419094,0.32792968603548983,-0.5696757963320981,0.4450465713787007,0.11001053777819424,0.6624211641602462,-0.40098887234506714,0.03523661142053684,0.14913876410906207,0.4378678697471247
Lingual_R,0.07513321619451108,0.19508095519820937,-0.057347122351810685,0.044965626161746854,-0.13740888815785066,0.6392691171962946,-0.0938808913253093,-0.17577278256535114,0.7838804355072216,0.5725223674126744,0.06017834146832747,0.027027779037539112,0.015068861842640668,0.3006852412398831,0.11727015124229918,0.009804487462922153,0.36949541445614514,0.44512511201211685,0.019475705664306706,0.47330032578929004,0.16864280207614632,0.33221048861431884,-0.010923704947791246,0.675992663240986,0.09481052479169473,0.5132760481183856,-0.0798758834157952,0.25600028229027433,-0.08084242561654117,1.0,0.2626639399125947,0.2953122624256121,0.2756232033128854,0.1488821792546816,0.1446775508412606,0.5800215066865493,0.4278846332821389,0.20330833949911398,0.4006577283316012,-0.10144374551420535,-0.26128805810015404,0.15673121660396538,0.46730957682533036,0.05344371850420519,-0.3878339171616013,-0.10528275921935781,0.17634157145237275,-0.26562543203670946,0.31148392940610437,0.5222584436605296
Insula_L,0.05480897297211909,0.6642410215987369,0.48217027676286545,-0.4696753856133315,0.5486214362191888,-0.2527281611207298,0.830586415572611,0.7288401706233776,-0.058896211993294194,0.20397236310012096,0.8169967671603078,0.3835195863795261,-0.3387632771148593,0.45323959929396845,0.367991112887819,0.5834676531191779,-0.4986443729643257,-0.38010002809698656,0.7115906060424086,0.6318867185293069,0.8699997635870705,-0.5687556608088021,0.7429999921744633,0.36345119281577365,0.6500198704114051,-0.5169631826465642,0.5776591535881742,0.8507505431426462,0.7671234925848612,0.2626639399125947,1.0,0.5562735430140485,0.3339234186041765,0.30547374784985754,-0.5845946782022573,0.7352835500001503,-0.3977484405393547,0.7286164768976419,-0.48685354488010635,0.37138792144810656,0.7153582626556416,0.49731878173666116,-0.20348979236216574,0.6604698219493969,0.13072123366112312,0.7013412704187535,-0.16479839373010413,0.07547730447114367,0.5463337779164711,0.7777358178316931
Vermis_6,0.3119187575882276,0.9290178478664803,0.8647365582410353,-0.2828390857857583,0.3591616830206908,-0.12402052565048258,0.5360113175268056,0.23518478643137328,0.05983479398140896,0.02685280084099341,0.341597957631476,0.19056015666837753,0.38564234258694025,0.3276900605229438,0.1610675730858852,0.3560410145622792,-0.5067082934294564,-0.30336780122922347,0.7378066422961389,0.8073161368004471,0.6034523117791125,-0.5779872305453798,0.5457412520325627,0.3270838999615028,0.33415376992191426,-0.396979847302193,0.42401171879398214,0.47132144026564365,0.39044234037365066,0.2953122624256121,0.5562735430140485,1.0,0.8781914353130855,0.02960781227726963,-0.38325960332594133,0.7334492250024968,-0.34062144584849574,0.7054740913679091,-0.27441009702097174,0.33437824558826024,0.2971573433712512,-0.06010269820755124,-0.21277452172557834,0.599004682259269,-0.05293222396425047,0.6900655142537061,-0.13444955602854636,0.018696691537317036,0.25772886898584974,0.36517816470229947
Cerebellum_6_L,0.3832066305713324,0.8588159995888417,0.8145623256236919,-0.08899116230560869,0.32079644545579966,-0.04221612025188943,0.30972691224963383,0.01671902968069972,0.1409111265040392,0.09988844341363488,0.17855330945879028,-0.029518282256534432,0.5852848348444789,0.34547993731428983,0.20069552398856946,0.29537515479073284,-0.3484920066033316,-0.013093204823324031,0.6120526964953293,0.7242091680342536,0.46045282690962414,-0.34200454997273316,0.45031703107755267,0.36548958562719747,0.21821565519143826,-0.15384453953606228,0.3669820728773379,0.3127741234770485,0.15596682973948775,0.2756232033128854,0.3339234186041765,0.8781914353130855,1.0,0.09231009675945272,-0.17740565237757933,0.6377325621359528,-0.10709094096764257,0.6353087699691006,0.011887439396390552,0.3453118965211805,0.048317407673880895,-0.2710627428247053,0.0700099591220589,0.565639495068253,-0.028428369403021504,0.5743479426954631,-0.03220258590525975,0.09548312311072725,0.27381050678291485,0.1345789831437346
ACC_sup_R,-0.27157690432348774,0.08601995152342563,0.09189211653682285,0.18827562358016628,0.4429101129731818,-0.1442384860906545,0.18154657198847882,0.135904773836424,0.08227463602540186,0.7249207367657827,0.4883943332071633,-0.161438896860193,-0.15432631338443692,0.3330275650481994,0.4383358989884533,0.3822233585397208,0.1764265888282215,0.10748783665991833,0.11202169716958407,0.09537769015822228,0.26632570011683593,0.11791060148569064,0.32910190546179613,0.29389060788652993,0.015376267700458638,-0.0008913913519566611,0.37739473374904575,0.3153407509321952,0.0564950399051231,0.1488821792546816,0.30547374784985754,0.02960781227726963,0.09231009675945272,1.0,0.060071028166519255,0.34492880531973447,0.07303224520110718,0.22006299987834288,0.01915195457242586,0.13571712416959059,-0.006034089984835406,0.4601568931984873,0.3690257794033223,0.3484317081549508,0.18170940986630915,0.07145898135111602,0.6953795095184713,0.23856978347955615,0.7584072487647938,0.5448232779715473
OFCant_R,-0.1555669020246556,-0.4605857241617908,-0.43050501674891445,0.8709388867531959,-0.446847704561096,0.4137220864463867,-0.6502976994749261,-0.6646769878345099,0.3313172870807349,0.24858513879521946,-0.5340089572694596,-0.43472299777700246,0.2167759360885824,-0.25914432267924464,-0.11710542174509705,-0.35374069986976975,0.532022209491662,0.5192949691796594,-0.6126828440253104,-0.34291660439317007,-0.5528737382222776,0.5950117270042867,-0.5180742205789016,-0.0008318604651827886,-0.49535482864976615,0.5964824546121557,-0.4246473339886918,-0.5471674580431427,-0.656476980004398,0.1446775508412606,-0.5845946782022573,-0.38325960332594133,-0.17740565237757933,0.060071028166519255,1.0,-0.3122171258878557,0.4936549665489497,-0.5353408131595858,0.5576964096715005,-0.38948790317798127,-0.7015011975690739,-0.25878745991052327,0.42468787872485736,-0.3517773590873573,-0.2445561860125822,-0.6410061064620441,0.35876369335147623,-0.16700148181540733,-0.04355379929437557,-0.3526594292148234
Fusiform_L,0.14773892342358674,0.7649609319913383,0.5359221212598125,-0.19429660049442127,0.41585009297047226,-0.03720068216423252,0.5837751198285417,0.3557673857457152,0.20049028203245203,0.3120829366224135,0.5061136864720733,0.18771086945263454,-0.04190945787645852,0.473023462064622,0.28139782892585413,0.39793959618176783,-0.35352688860668824,-0.13425529036877173,0.6521255938228012,0.7559187196757062,0.726301186659623,-0.3944605227454967,0.5638210704758483,0.6790897485967244,0.32396218426886847,-0.24204931209000527,0.5142750913991989,0.6352362045274209,0.5141690708539187,0.5800215066865493,0.7352835500001503,0.7334492250024968,0.6377325621359528,0.34492880531973447,-0.3122171258878557,1.0,-0.17208102149022894,0.7325065263143168,-0.24401401048353835,0.23594720527205323,0.3211754059223348,0.24145912463412067,-0.03729598627614573,0.5686597610609442,-0.054812553879009754,0.558755590988728,-0.016830023190046676,-0.04836239789733137,0.48301525637726866,0.6865325517561992
Angular_L,-0.040565782840330515,-0.46571147029449916,-0.4845914138075038,0.4251476070077789,-0.4991878301469038,0.6712278938792183,-0.6830011582231782,-0.7242119896846319,0.7408459476571545,0.4103865479866005,-0.46450661231982554,-0.29447498042201975,0.25978802333567175,0.1608714117994591,0.2698360002641296,-0.057940942472738524,0.6793368897407702,0.9540645082767139,-0.6056060763371828,0.027293509382956157,-0.3142618237919507,0.8393070906827571,-0.318744448967888,0.2443363603201608,-0.24201327873723213,0.8828214724966869,-0.4726192168438856,-0.1524385371646318,-0.640311391328277,0.4278846332821389,-0.3977484405393547,-0.34062144584849574,-0.10709094096764257,0.07303224520110718,0.4936549665489497,-0.17208102149022894,1.0,-0.33149091236104605,0.9207424181973658,-0.4298727647851947,-0.742736545740567,-0.20504476181592077,0.7715253742941366,-0.30651073340632373,-0.22490623840710913,-0.6420381906250575,0.2719742488480371,-0.3233644333605672,0.12161737004189267,-0.1302626948108858
Hippocampus_L,0.18297267416344645,0.760367271608553,0.6885069667191878,-0.4229046623724392,0.6344467496833344,-0.39185952766135923,0.6305582363071033,0.5868613727938988,-0.041252205535392314,0.1262692772290249,0.7163275573291064,0.4031688867812201,0.1536779122413679,0.6989197250689061,0.5053756142507065,0.7201936555532495,-0.41096817880677317,-0.3280298770203078,0.9154736222478472,0.7939085621789252,0.8087734840661147,-0.5220307328004221,0.7693914529534756,0.2510556865301166,0.6587683389866326,-0.43408302761764117,0.6102438739922592,0.7257992878276203,0.5484999978200658,0.20330833949911398,0.7286164768976419,0.7054740913679091,0.6353087699691006,0.22006299987834288,-0.5353408131595858,0.7325065263143168,-0.33149091236104605,1.0,-0.34356733706564396,0.7109051574871016,0.6045967914069856,0.24423983973593585,-0.13374378379627874,0.7022999092006119,0.43266009558161445,0.8954819709607923,-0.07466583267568683,0.4305314458360063,0.4307425570107719,0.49300379430871544
Occipital_Sup_R,0.00658777200152221,-0.4027167015665987,-0.36831665807930847,0.449862975864533,-0.44617602116953037,0.6782663856817368,-0.7470585598932792,-0.7628937705823515,0.7528974424736324,0.41528381498822686,-0.4927809679235259,-0.3291056133700547,0.41820317520655326,0.050015266735669944,0.21685178793551732,-0.1172773251367002,0.762562614922289,0.9417793975081805,-0.5625561908431752,-0.008280353713356253,-0.4357521750355833,0.879421960924398,-0.3553777562214888,0.14146082043544997,-0.2445062891258767,0.9284573929240437,-0.49298575109427656,-0.2941046587577507,-0.7407643706415329,0.4006577283316012,-0.48685354488010635,-0.27441009702097174,0.011887439396390552,0.01915195457242586,0.5576964096715005,-0.24401401048353835,0.9207424181973658,-0.34356733706564396,1.0,-0.2856222542472227,-0.7781591031469132,-0.26559488003785076,0.8447291233356924,-0.2930005747866163,-0.2211856999685264,-0.5891574629331583,0.3425799207832712,-0.1757417529729274,0.10923732308103849,-0.2475557483544756
OFCpost_R,0.17224814011240647,0.42690024122997183,0.5296197022825643,-0.3620124198817009,0.6615023783953037,-0.5138100341438535,0.3522147652702344,0.5902612579827705,-0.23239030152448517,0.07073101458336048,0.6541021398295082,0.3466837281685724,0.2036897747633228,0.43161882420088954,0.29871986307416626,0.502958909277143,-0.09768515835568897,-0.40736128600533306,0.7603585070092478,0.34558738212434487,0.3530528242320794,-0.3078032834279862,0.5003944492589774,-0.2352967573025218,0.6218656118623823,-0.3359262405643235,0.4599336008699421,0.28628660327290545,0.29804684358754835,-0.10144374551420535,0.37138792144810656,0.33437824558826024,0.3453118965211805,0.13571712416959059,-0.38948790317798127,0.23594720527205323,-0.4298727647851947,0.7109051574871016,-0.2856222542472227,1.0,0.561815060172137,0.26416693300664795,-0.07358283138919046,0.42152660290815847,0.6788680753870499,0.7805919595587051,0.1438098130508948,0.8315527685301108,0.2293396533385177,0.16625782223779326
ACC_sub_L,0.017828553718458588,0.454714265404201,0.3981400869791656,-0.6205799425752897,0.5943959727183323,-0.6181691317315322,0.8287465565199384,0.9195309190802965,-0.5225913355002856,-0.2957156267027928,0.7618856414726844,0.5741519167448959,-0.39602956206100975,0.24314348340782535,0.14400209672500563,0.43805952070365445,-0.6126513386886862,-0.7556858914016065,0.7250908190024573,0.24644237244199466,0.6322506705058674,-0.7386381432801836,0.63361266023313,-0.144150127559478,0.6369807648305653,-0.7821536373588716,0.5323177889983163,0.59299931658842,0.7756630730419094,-0.26128805810015404,0.7153582626556416,0.2971573433712512,0.048317407673880895,-0.006034089984835406,-0.7015011975690739,0.3211754059223348,-0.742736545740567,0.6045967914069856,-0.7781591031469132,0.561815060172137,1.0,0.45836434078005867,-0.5713897948185535,0.4943636053897917,0.4317323700424682,0.7834017630699356,-0.34039451485416844,0.38021538026356916,0.10133220571802913,0.3695541841124985
Frontal_Sup_Medial_L,-0.37250037878443365,-0.024857319028892634,-0.08432615047368767,-0.26706843678163755,0.40620593002833616,-0.1881922318559807,0.32353377836931657,0.5159833412020121,0.04145084855344826,0.3709375577827616,0.6734861254242924,0.30881983667244817,-0.4314914341014279,0.128770040049279,0.26031031131158866,0.320141145004782,0.12078252675122993,-0.24331486789716128,0.24258322151307382,0.04032263884271166,0.23166919114137943,-0.046714886236668855,0.275723136048748,0.09218150556624456,0.40743553970005186,-0.17459859370208,0.28080853200396627,0.42513176175727563,0.32792968603548983,0.15673121660396538,0.49731878173666116,-0.06010269820755124,-0.2710627428247053,0.4601568931984873,-0.25878745991052327,0.24145912463412067,-0.20504476181592077,0.24423983973593585,-0.26559488003785076,0.26416693300664795,0.45836434078005867,1.0,0.01972896113109615,0.21660282499226055,0.29769944019150074,0.20441581532869244,0.3996709349014325,0.25573597656311325,0.536111694908786,0.6107975881246468
SupraMarginal_R,-0.10667600150771941,-0.24892491793515284,-0.274902452823164,0.3475146372809985,-0.16063860676200947,0.5545635931178228,-0.5171062685355078,-0.47412547052598963,0.7215954056074017,0.6804969154251365,-0.10777203745094469,-0.3429690553886477,0.2500468976265813,0.1924555378639395,0.3360208457666625,0.07325648910144467,0.755442754021808,0.8595494678433813,-0.35821730294068854,0.029427117519737412,-0.2119467495749305,0.817940731595934,-0.16539565145086302,0.2723975120722299,-0.0678816274171663,0.8006648279058591,-0.2180206417513281,-0.06592197173406916,-0.5696757963320981,0.46730957682533036,-0.20348979236216574,-0.21277452172557834,0.0700099591220589,0.3690257794033223,0.42468787872485736,-0.03729598627614573,0.7715253742941366,-0.13374378379627874,0.8447291233356924,-0.07358283138919046,-0.5713897948185535,0.01972896113109615,1.0,-0.08638484712184118,-0.13378696992311892,-0.38832289575465134,0.5380364508225042,0.0354752582285604,0.4775451240077872,0.07170386674598184
Thal_MDl_L,0.03788134154953296,0.6836746215281826,0.6412552333680982,-0.23689643897215887,0.588639315802512,-0.29052618668708163,0.6938457124995908,0.4895932927849796,-0.09051197765743776,0.13930659155422062,0.6346635271765632,0.14123914191150108,0.037272624417665295,0.4763136361673287,0.4294474636533202,0.5643257521860272,-0.4665789314570892,-0.2490056474849758,0.6762637786526956,0.5716204221975907,0.7242577547231852,-0.50468741200048,0.7958852498265089,0.27921058846731117,0.4492947265134053,-0.4367847857353562,0.6259838637839379,0.6695744231240964,0.4450465713787007,0.05344371850420519,0.6604698219493969,0.599004682259269,0.565639495068253,0.3484317081549508,-0.3517773590873573,0.5686597610609442,-0.30651073340632373,0.7022999092006119,-0.2930005747866163,0.42152660290815847,0.4943636053897917,0.21660282499226055,-0.08638484712184118,1.0,0.21442837312086302,0.669894034557134,0.022916772524394044,0.19470902462072273,0.5136578677757087,0.44117249325886293
OFClat_L,0.038134130354885644,-0.002435464967373784,0.20075764975400495,-0.1683883961480526,0.5321590463657981,-0.6359623320363746,0.14554192048583275,0.3843153476200903,-0.3455968240197659,0.002240250025503828,0.439399882616237,0.31164743609935575,0.13815627343566397,0.31268667077615964,0.36669040991229607,0.44838398031951815,-0.007251104810288312,-0.3016702502108804,0.4321752346272974,0.07198522202998223,0.12143288962677957,-0.13632258850961929,0.3608383408435222,-0.43872414029626366,0.4233492183441669,-0.26451018813146043,0.21491870317706366,0.12166367768689143,0.11001053777819424,-0.3878339171616013,0.13072123366112312,-0.05293222396425047,-0.028428369403021504,0.18170940986630915,-0.2445561860125822,-0.054812553879009754,-0.22490623840710913,0.43266009558161445,-0.2211856999685264,0.6788680753870499,0.4317323700424682,0.29769944019150074,-0.13378696992311892,0.21442837312086302,1.0,0.4638257514572641,0.17140479439429282,0.7762574454161235,0.1540683876134392,-0.014359928747121721
ParaHippocampal_R,0.22843187802827863,0.799088768737775,0.77522419987884,-0.5287359447558774,0.6853800472118643,-0.5922120385229643,0.7607469382994559,0.7450771704525503,-0.35137999044497686,-0.14147285377362107,0.7255153289959577,0.4243203495865583,0.08450176701186544,0.4640300545440234,0.29159577131181363,0.5941332254195809,-0.6030779879148717,-0.6125506713199022,0.9726878659635958,0.6094629286367428,0.7434196417041492,-0.7371945821588598,0.7464909462323214,0.009615777441161969,0.6448113029571834,-0.685463001676757,0.6487101780297518,0.5918538639251691,0.6624211641602462,-0.10528275921935781,0.7013412704187535,0.6900655142537061,0.5743479426954631,0.07145898135111602,-0.6410061064620441,0.558755590988728,-0.6420381906250575,0.8954819709607923,-0.5891574629331583,0.7805919595587051,0.7834017630699356,0.20441581532869244,-0.38832289575465134,0.669894034557134,0.4638257514572641,1.0,-0.20300952553242005,0.5104518903164634,0.24412884114493782,0.33706410810044907
Frontal_Mid_2_L,-0.21218239356326452,-0.20380870635603646,-0.08163532451567049,0.3479086767261903,0.21153954670128325,0.07199272530291495,-0.31234506255313643,-0.21316629580306792,0.2860401064616024,0.6829486994946933,0.180463717084372,-0.25180816589882504,0.1769674335694212,0.06130555586894703,0.2604057982011778,0.11634202772576825,0.6218655911148001,0.27475687057383386,-0.1321820381183105,-0.08421219988702548,-0.252918810640286,0.48918436549776334,-0.07597023251009756,0.07060461391808118,-0.13850288717345602,0.3526357862706263,0.055178595671661834,-0.17171625861125833,-0.40098887234506714,0.17634157145237275,-0.16479839373010413,-0.13444955602854636,-0.03220258590525975,0.6953795095184713,0.35876369335147623,-0.016830023190046676,0.2719742488480371,-0.07466583267568683,0.3425799207832712,0.1438098130508948,-0.34039451485416844,0.3996709349014325,0.5380364508225042,0.022916772524394044,0.17140479439429282,-0.20300952553242005,1.0,0.3405588442766895,0.5334284768414951,0.19277993560659235
OFClat_R,0.06601944448649356,0.10176363097708754,0.26348591447779807,-0.1386300057505156,0.5364311229729141,-0.5041058207773746,0.10691644569517948,0.4054254714108464,-0.2697118076973022,0.10976442668807887,0.4925399195384557,0.22008391935968719,0.18225765451753378,0.2709842849236659,0.2661971334810104,0.37695653457689704,0.13059710028423283,-0.30571796167827836,0.465725241079006,0.01615996068278415,0.07143179407716732,-0.07903650006570442,0.2860135958927876,-0.412947661415475,0.38358099215035546,-0.19178843893531422,0.24423751803343363,0.014076630064823658,0.03523661142053684,-0.26562543203670946,0.07547730447114367,0.018696691537317036,0.09548312311072725,0.23856978347955615,-0.16700148181540733,-0.04836239789733137,-0.3233644333605672,0.4305314458360063,-0.1757417529729274,0.8315527685301108,0.38021538026356916,0.25573597656311325,0.0354752582285604,0.19470902462072273,0.7762574454161235,0.5104518903164634,0.3405588442766895,1.0,0.1772211269349601,-0.019062734942676175
Frontal_Inf_Oper_R,-0.2132374401975893,0.2868408329134964,0.2665285901693255,0.04659709638969135,0.4895463289837086,-0.04068672403519506,0.2560587125366537,0.19152099002532147,0.31282724346754115,0.7522031746226107,0.6083076898814751,-0.08665453233745751,0.002548716198961777,0.3744847417921043,0.5935227728080062,0.5643873443252969,0.1313156287707769,0.18295310213038746,0.2903478560021732,0.3900441448901734,0.4308189254422558,0.09100539013129609,0.4737812573219247,0.37084941910152325,0.3846302319086532,0.030627818087052183,0.4130720527728411,0.5426805751848959,0.14913876410906207,0.31148392940610437,0.5463337779164711,0.25772886898584974,0.27381050678291485,0.7584072487647938,-0.04355379929437557,0.48301525637726866,0.12161737004189267,0.4307425570107719,0.10923732308103849,0.2293396533385177,0.10133220571802913,0.536111694908786,0.4775451240077872,0.5136578677757087,0.1540683876134392,0.24412884114493782,0.5334284768414951,0.1772211269349601,1.0,0.6470986984774155
Rolandic_Oper_L,-0.1647835589964131,0.3693337468818668,0.21458169500721125,-0.24067836941928406,0.41024480302829414,-0.039296667920818366,0.5367576443216922,0.469494378186481,0.2386963891068894,0.5973280105872265,0.6822383630317529,0.2384283332353858,-0.38836154415073454,0.4107201865626899,0.3312146089949359,0.4231615238817166,-0.06756696854661687,-0.13634702183941871,0.420325997389292,0.4788531793576961,0.6096712193641588,-0.1966760618025658,0.4812212924336744,0.4847772419261329,0.3683457783753426,-0.18448673882563907,0.42505335929659926,0.6893974580351622,0.4378678697471247,0.5222584436605296,0.7777358178316931,0.36517816470229947,0.1345789831437346,0.5448232779715473,-0.3526594292148234,0.6865325517561992,-0.1302626948108858,0.49300379430871544,-0.2475557483544756,0.16625782223779326,0.3695541841124985,0.6107975881246468,0.07170386674598184,0.44117249325886293,-0.014359928747121721,0.33706410810044907,0.19277993560659235,-0.019062734942676175,0.6470986984774155,1.0
