,N_Acc_L,Thal_LGN_R,Thal_PuL_L,Lingual_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Caudate_R,Parietal_Sup_L,Cerebellum_Crus2_L,Parietal_Sup_R,SN_pc_L,Caudate_L,Temporal_Mid_L,Temporal_Inf_R,Temporal_Mid_R,Thal_VPL_L,Cerebellum_Crus2_R,ACC_sub_L,Putamen_L,Thal_LGN_L,Insula_R,Paracentral_Lobule_R,OFCant_L,ACC_sub_R,OFClat_R,Pallidum_L,Temporal_Pole_Sup_R,Fusiform_R,Supp_Motor_Area_R,Thal_AV_R,Hippocampus_R,Thal_PuM_R,OFCmed_L,Precentral_L,Temporal_Inf_L,Amygdala_L,Occipital_Sup_R,Frontal_Mid_2_L,Angular_R,Thal_MDl_R,Heschl_L,Vermis_1_2,Thal_VL_L,Occipital_Inf_R,Occipital_Inf_L,SN_pr_R,Cingulate_Post_R,Thal_PuM_L,Rolandic_Oper_R,Fusiform_L,ACC_pre_L,Parietal_Inf_R,Vermis_6,Thal_VA_L,Cerebellum_9_R,Thal_PuA_R,Raphe_D,Postcentral_R,Cerebellum_Crus1_R,Hippocampus_L,Thal_MDl_L,Frontal_Sup_Medial_L,SN_pc_R,Cerebellum_Crus1_L,Amygdala_R,Pallidum_R,Temporal_Sup_R,Frontal_Med_Orb_L,ACC_pre_R,OFCpost_L,Cingulate_Mid_L,OFCant_R,Cerebellum_6_R,Frontal_Inf_Tri_R,Thal_PuA_L,Thal_VPL_R,Temporal_Pole_Sup_L,Heschl_R,Thal_MDm_L,ACC_sup_L,Cerebellum_8_L,Lingual_L,Temporal_Pole_Mid_R,Cerebellum_8_R,Vermis_8,Frontal_Inf_Orb_2_L,Cingulate_Post_L,Thal_PuI_L,Thal_PuL_R,Thal_IL_R,Cuneus_L,Cuneus_R,Cerebellum_3_L,Thal_LP_R,OFCmed_R,ACC_sup_R,N_Acc_R,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,OFCpost_R
Fusiform_L,0.3077836701028851,0.5227757147003291,0.6246652713777365,0.5800215066865493,0.3557673857457152,0.6865325517561992,0.6352362045274209,-0.43602468250566717,-0.20210795593445055,-0.5024016896075167,0.5142750913991989,0.546447775683269,0.7559187196757062,0.5553709540037702,0.4753532500487047,0.5862534625578975,0.04642574764190821,0.3211754059223348,0.7865046815684275,0.6091772092091101,0.6995115546814582,-0.3042856142493636,-0.19429660049442127,0.35313048531443153,-0.04836239789733137,0.6210879182846698,0.4381257958267366,0.8174188746790805,-0.1612150581611881,0.5263131332237039,0.7654948011427292,0.5239218782520312,0.3467604911065292,-0.3158975062910935,0.632279148685008,0.3974694034024657,-0.24401401048353835,-0.016830023190046676,-0.13425529036877173,0.3131268726951618,0.6562717085603446,0.6901337406599956,0.5300058858093724,-0.03720068216423252,0.1988412575537994,0.2543934188855262,0.7028293502613759,0.726301186659623,0.3120829366224135,1.0,0.2624884366440375,-0.3944605227454967,0.7334492250024968,0.36405842276876843,0.3702651221195697,0.28139782892585413,0.12855491345861478,-0.35352688860668824,0.4568688405877511,0.7325065263143168,0.5686597610609442,0.24145912463412067,0.1401207613904715,0.6427070731831436,0.41081379994745487,0.558338341997265,0.7859175134590701,0.18771086945263454,0.32396218426886847,0.2882019862790801,0.4210701998048937,-0.3122171258878557,0.7649609319913383,0.30835783334334127,0.39793959618176783,0.4516703513813498,0.3794385577962257,0.5149394578046903,0.3096003208758553,-0.15363373770654637,0.6864892248152763,0.4936860474063995,0.43303975625950447,0.6488374282638335,0.5359221212598125,0.38256612844972615,0.4697209206905284,0.22206591106973403,0.5018305358301046,0.5837751198285417,0.20049028203245203,-0.16007570398556395,0.767089334990476,0.473023462064622,0.2796964185289473,0.34492880531973447,0.5141690708539187,0.14016513721488877,0.2664254748500458,0.23594720527205323
ACC_pre_L,0.08136949881769623,0.7439973509719048,0.23888499330595775,-0.2508142889369305,0.9252324721503575,0.40525488021249845,0.5498225441701259,-0.6798702398753688,-0.38123662447186346,-0.6442730699590248,0.5073703462579187,0.7716855345661825,0.14367652315828253,0.19201159488114855,-0.3316656875071524,0.7492116326407662,-0.40265983510027814,0.9349564235224437,0.32233029269395813,0.24766302951980293,0.4412132985010917,-0.5272348951315057,-0.5697985302618509,0.9373017977537048,0.3912140969614733,0.5721246674438195,0.8661748035991695,-0.018245051610817173,-0.5967072888228433,0.8035663620489649,0.658910173257895,0.08639956103349393,0.9021422068157309,-0.3194433040059045,0.46877021854985423,0.6006858438117252,-0.7757624223986846,-0.25099606259894686,-0.7645618459180238,0.5847021554647455,0.7562459942347721,0.35369978647101846,0.7051794986786101,-0.629496968294405,-0.403782583870778,0.14704756734471397,0.2268817417655465,0.554663516852715,-0.24413095883447475,0.2624884366440375,1.0,-0.6622856720294856,0.1493631456323705,-0.0503687784928596,-0.41613826739287385,0.14000925560466618,-0.3765762716513425,-0.5077168164385919,-0.07398743867265917,0.5339089069537617,0.38427390083695523,0.5687221520331739,0.11842831695194218,0.20460388925671325,0.6855948671861941,0.7562439948294609,0.378726969781029,0.595343389122759,0.6009490498303093,0.8380484858617058,0.13131851613399229,-0.6501431627627117,0.29196882512335215,0.4885128323245089,0.42331828903726776,0.5466016832210362,0.8675939369194187,0.16762535730603867,0.36603528741380176,-0.5767919229519647,0.37100752372907897,-0.3232602035163669,0.4821691223531889,0.19291662638505094,0.25422830052552814,0.9497710753968676,-0.06152697449510059,-0.388645259137951,0.07467526322221281,0.7435453103974466,-0.527095686282372,-0.6741034293122129,0.07605239123005206,0.2524642193113948,0.4885304638284886,0.05380112611148093,0.7386309682222938,0.0010603654909819252,0.7533649574117257,0.5454809926231298
Parietal_Inf_R,-0.04877264151017667,-0.5661904176679065,-0.28158099283658705,0.33221048861431884,-0.6822442185086893,-0.1966760618025658,-0.4359420552272754,0.9577351178062287,0.5179769876860462,0.9297748720884349,-0.5468720590480971,-0.6089961671709783,-0.3116153490799428,-0.5094893427578675,0.10067586190965565,-0.6654501775410333,0.44900120247325126,-0.7386381432801836,-0.30083982339475746,-0.17359563560413813,-0.3282563415765951,0.8863450009463771,0.4524561944071054,-0.7454133338380599,-0.07903650006570442,-0.6581710240429887,-0.626738150582939,-0.1246712270990693,0.780578009757102,-0.828924128132869,-0.7448209159589186,-0.04643171225739051,-0.7432475284386711,0.7718281240108366,-0.7620746886337789,-0.6418065156713092,0.879421960924398,0.48918436549776334,0.8453671226116841,-0.4386283044285663,-0.8285414874518513,-0.6708922743987003,-0.6361046229875811,0.5910109150095122,0.10001756309348904,-0.1006601560884297,-0.3498517773079804,-0.6240439282997637,0.48390658309358514,-0.3944605227454967,-0.6622856720294856,1.0,-0.5779872305453798,-0.059943158075887876,0.1161785781715266,0.10692002308827157,0.33035019678499516,0.9316254249611331,-0.3915354647102998,-0.5220307328004221,-0.50468741200048,-0.046714886236668855,-0.061615001856073395,-0.6988195109659527,-0.572288338575632,-0.7777220010460125,-0.37352398519394975,-0.31671147194459465,-0.31261287993454434,-0.5331251506998547,0.15247114051029628,0.5950117270042867,-0.6785417831420066,-0.07465421139831066,-0.2375648617634577,-0.4318270886051841,-0.6655674816260664,0.023062780026243904,-0.28420013009573836,0.6963805579715824,-0.6775770255469009,0.2999016361466403,-0.31845942009153744,-0.6474755193081563,-0.6205672923203697,-0.7155669559945108,0.2092067048058706,0.27829634214811894,-0.04668673072405243,-0.8236945876293371,0.6484739052301309,0.7655110277176254,-0.21588790252780887,-0.11951073847133938,-0.6149705298811702,0.11791060148569064,-0.7508032787361485,0.25778224547014406,-0.5294493421292478,-0.3078032834279862
Vermis_6,0.11985452836310441,0.35605639140054907,0.47814205027724077,0.2953122624256121,0.23518478643137328,0.36517816470229947,0.47132144026564365,-0.5914485823962291,-0.4407896966552335,-0.6004818452644907,0.42401171879398214,0.4871849189409276,0.8073161368004471,0.8567115868154013,0.6409352587075077,0.5340323187938195,-0.3148608665706929,0.2971573433712512,0.5307510002948894,0.4118267183007545,0.5689863097905391,-0.4819709098427302,-0.2828390857857583,0.2504263952629322,0.018696691537317036,0.639557040267844,0.3920541811151594,0.7020795177188961,-0.160272705492685,0.41755568810342114,0.6595008005849535,0.4326118247613423,0.25245061753171033,-0.42783461604912876,0.8977577834840015,0.6629338334522602,-0.27441009702097174,-0.13444955602854636,-0.30336780122922347,0.4267902043651816,0.6098507970474311,0.7145099272420148,0.5952040580107844,-0.12402052565048258,0.18631359284672522,0.25358599803695203,0.622659640910732,0.6034523117791125,0.02685280084099341,0.7334492250024968,0.1493631456323705,-0.5779872305453798,1.0,0.5545327493399181,0.46184308273425106,0.1610675730858852,-0.19636634350049384,-0.5067082934294564,0.8704077325923858,0.7054740913679091,0.599004682259269,-0.06010269820755124,0.0345353426819786,0.9009260138425011,0.570158902301644,0.5635595848699727,0.7483300984882051,0.19056015666837753,0.33415376992191426,0.34119121736597674,0.3441613853606007,-0.38325960332594133,0.9290178478664803,0.22376314581742704,0.3560410145622792,0.5308620543878234,0.3786254157766994,0.5048120713654013,0.47899204946815377,-0.1742713490024136,0.6894785944661629,0.4407895448097537,0.20572083572708447,0.8854135833239007,0.8647365582410353,0.2542260022277176,0.31712803976283527,0.33934087851326866,0.29811021771528484,0.5360113175268056,0.05983479398140896,-0.07498087244767553,0.6326295266911772,0.3276900605229438,0.2880572918341956,0.02960781227726963,0.39044234037365066,0.1157599722807442,0.34709935603727804,0.33437824558826024
Thal_VA_L,0.1847976426644272,0.3028009492462637,0.37609510378234345,0.14274358336036702,0.049805072872649556,0.13867896236656307,0.35382793791336004,-0.11076425335925268,-0.45977589779652867,-0.07341853026845713,0.34000103294410366,0.42090682541258334,0.5899968259308663,0.6886070878961394,0.7055471641652393,0.4026283485820256,-0.36576381693304005,0.06696985192186185,0.4538220209316987,0.41467632205874566,0.4721318307278885,-0.0991999339354653,-0.03495653769056867,-0.08158980694746208,0.40195752872560875,0.5794884008137318,0.0342433860288581,0.5104244363240765,0.2905252286242096,-0.028353887988976267,0.3244137121594395,0.5741176212214321,-0.11130674760233258,-0.051304245298238856,0.5281106892612635,0.5242855792833876,0.1645522711411167,0.2621615313002327,0.096553703233224,0.5719934838392917,0.16969414686121054,0.3124345332737058,0.5345003376982297,-0.11483264179847974,-0.18495590475992615,0.5383431487341656,0.6029256788316572,0.33140246624246683,0.32085465328181134,0.36405842276876843,-0.0503687784928596,-0.059943158075887876,0.5545327493399181,1.0,0.19034202102952408,0.5431181134483303,-0.2790067697277834,-0.016818905749532875,0.5842242846384718,0.6162792627321041,0.5880853731526349,-0.0165576422114431,0.21002311872215654,0.4173491659802971,0.4903788147607227,0.37960906071325046,0.5528859822547292,-0.030956930205409235,0.40519243102402874,0.24667347870225517,0.6221708713855253,-0.11317516892309268,0.5276740292362807,0.5075817604124901,0.538664704090716,0.6822338523696613,0.042339590036580256,0.6366495127706095,0.7565445096078914,0.36775646780473986,0.15066045060642502,0.3520695014147098,-0.2596094585059527,0.43386934807208144,0.6317987897236159,0.006906702897631197,0.6153420218909631,0.5222956168265638,0.2300212014660814,0.13882244105997793,0.21339874212812054,0.3611893345789932,0.45611129314173465,0.4407525614760259,0.03202752344267799,0.25759533111615907,0.03277167966387756,0.49052889507327413,0.20557124167020205,0.5327775995389243
Cerebellum_9_R,0.06307626261760337,-0.3428315132340861,0.05821433829792177,0.6442394878577392,-0.35452088879537014,0.1389832038928375,-0.010670533826835074,0.13355282906428653,0.25277901014611925,0.06487534103048646,-0.07690117697540057,-0.23124792901945182,0.3613652504145678,0.29545528603284626,0.5718965068501178,-0.250499569087295,0.3489884526406381,-0.37096414839136577,0.17463386840508102,-0.04677700257265705,0.136127021791897,0.20360437054312766,0.0868592052578683,-0.3397256853676768,-0.34696679677564507,-0.04022724702804232,-0.05927945231371185,0.613625828026737,0.3212758042378506,-0.20556779256416718,-0.04188186017752146,0.0900443657757178,-0.39626158244702764,0.10381520960759442,0.1489001468178219,-0.07100048798094002,0.30557285476370216,0.14438771139762654,0.2693690657922145,-0.2758232214483181,-0.09366409768039193,0.2904564980417574,-0.17609185449747927,0.5487585302615934,0.41374794194108866,0.017491845239257696,0.15274835783635488,-0.05836122790648665,0.24274844111438437,0.3702651221195697,-0.41613826739287385,0.1161785781715266,0.46184308273425106,0.19034202102952408,1.0,-0.21275337371058026,0.2725244012263599,0.13230946254806694,0.575006755810318,0.06362423766896634,0.10729105658095497,-0.05736102222237582,0.007120383399804561,0.34068204741907604,-0.11518100230241361,-0.18813270690859699,0.301714737274799,-0.07985251840273318,-0.1132215982781142,-0.24072158977644212,0.08179800543447703,0.22817715268728386,0.31954654717700004,-0.022710086392545018,-0.2714492293340961,-0.18371807609096977,-0.16806366624973135,0.192782024998076,-0.17283978023211105,0.1254369424106235,0.34326586583721297,0.7284565053348634,0.29778189674029903,0.47208141635385487,0.16254405280725437,-0.38776918733101845,0.21225683951005334,0.4675285609393585,0.2928982160121229,-0.1369836200269353,0.4977989482609406,0.34367161564605064,0.42994422755701794,0.021217392567655737,-0.22384067173576344,-0.061436967877892865,-0.24664119630587664,0.19123068384678465,-0.16274459512713782,-0.18793606412117098
Thal_PuA_R,0.23765022700371696,0.5750713088505643,0.6027403126435804,0.11727015124229918,0.10529313283699572,0.3312146089949359,0.584419063878774,0.01348970779299833,-0.22513790645557927,0.024210522983871274,0.24550937893932614,0.578341101208401,0.49761027478375996,0.22372091029351546,0.33149130132062643,0.5277300677087615,-0.2522188275936866,0.14400209672500563,0.4985904074009471,0.7676392877853863,0.46376211630556535,-0.023636302586834933,0.02488717971848196,0.08156423897064496,0.2661971334810104,0.34849920529638345,0.10890352336369877,0.19094164925224447,0.12950887421512428,0.03952463332068849,0.321980912109028,0.8285856311912718,0.046597433130939565,0.11151415275058268,0.22838371688674972,0.2888946366641958,0.21685178793551732,0.2604057982011778,0.22364190917044824,0.6354166567037204,0.20381197301106577,-0.07060367001819659,0.5472693354353138,-0.08654852641007764,-0.07124699369520902,0.24796632654968964,0.4885772832995275,0.48706835420272027,0.3804858123000024,0.28139782892585413,0.14000925560466618,0.10692002308827157,0.1610675730858852,0.5431181134483303,-0.21275337371058026,1.0,-0.0781024257861735,0.09281101872986793,0.061908135928351045,0.5053756142507065,0.4294474636533202,0.26031031131158866,0.14556123340099264,0.06846005594960643,0.3566168944770079,0.2934997719893076,0.3682413393500697,0.13256615187156995,0.42972262533765027,0.21696435186402052,0.7267014654669098,-0.11710542174509705,0.15242646542462723,0.5285928523742206,0.8779129316346188,0.6650960960548341,0.1301956384549216,0.605985890942771,0.6916443197688192,0.4026916363552512,-0.03604132186197043,0.07222384816571267,-0.08022088055043694,0.01793314128722238,0.19717076672720024,0.1400167224426152,0.6734682793069727,0.23641027592605945,0.22197128247462397,0.1523443547242911,0.28556946280774986,0.2981685967960703,0.22847335043271075,0.5952962474740292,-0.016180941655647603,0.4383358989884533,0.13347626738938115,0.4083587505204505,0.19946085717569567,0.29871986307416626
Raphe_D,0.21776938602448004,-0.23694885928472115,0.039707142695686135,0.45598115455718635,-0.3000734441223491,0.24192067311241056,-0.020799532306168347,0.2768350241949112,0.4413723859799202,0.1680005404150943,-0.002581591626505105,-0.3273041980724515,-0.10885427644819967,-0.397266894346298,-0.040788473273272736,-0.360277997391339,0.7656671334682472,-0.42103091022363215,0.16443964339267908,0.047891141204158064,-0.03194120252621634,0.3263429835916597,0.2411354406679186,-0.29027575918852433,-0.640447692447127,-0.3002197887226841,-0.3406602497419066,0.07859772093189306,0.18503334542471506,-0.16794862040009784,-0.15983370841781883,-0.03299689534021669,-0.31681533646025356,0.11971112373495717,-0.42622432345719097,-0.644984704157475,0.2832658911997055,0.12985824144996788,0.43352392330135125,-0.5665283144323138,-0.1774881345231589,-0.06747306503190968,-0.45983865598880685,0.536742325171348,0.4555418866377888,-0.1923678943596528,0.04334684000285216,-0.06332163350796796,0.35071955644068337,0.12855491345861478,-0.3765762716513425,0.33035019678499516,-0.19636634350049384,-0.2790067697277834,0.2725244012263599,-0.0781024257861735,1.0,0.2072718578858125,-0.21456594641731905,-0.3667020552021756,-0.1595572055256929,0.04814014867164243,0.0813617788017578,-0.095990141745377,-0.6314146755403492,-0.32703685604017485,-0.11260923555714926,-0.3233693675096521,-0.2934916975696941,-0.6353636769923692,-0.06805735958293999,0.2622999834073442,-0.18541930239044277,-0.34728183040084926,-0.26208883138141487,-0.5041154567140158,-0.42426709124403805,-0.18359570189538624,-0.4913612229027587,0.06529049782635135,0.09630445545249905,0.24366467416506232,0.18250793110467003,-0.1333046692416703,-0.38097816564007897,-0.3207291256576545,0.1296912905898074,-0.0855918923755407,0.12321584079567846,-0.14611098962997948,0.41481603194040334,0.0271104498287696,0.15019746055225588,-0.16223161445289175,-0.07046723688863167,0.20587765828023044,-0.05400095376614794,-0.01622899929750658,-0.5354229616825427,-0.6238355284907067
Postcentral_R,0.008943474122761133,-0.4664339826737832,-0.3042976229992511,0.36949541445614514,-0.5353837250873855,-0.06756696854661687,-0.4216927580953829,0.8852408314554845,0.46697440094271647,0.8752995994764496,-0.4704468536754748,-0.5132934735454026,-0.2786971897687515,-0.4446521617287427,0.07883349110481161,-0.552311337917748,0.37429688447749765,-0.6126513386886862,-0.24101072050676642,-0.21437141877786672,-0.21638361018534336,0.942445295544706,0.37396447116090414,-0.6359609522212164,0.13059710028423283,-0.5858016173740522,-0.44569730643248096,-0.05178094219332614,0.852827016315247,-0.7709784545799202,-0.6899604762247367,-0.07042944048021567,-0.63687845753114,0.923890210575213,-0.6563615611916263,-0.5038042072586397,0.762562614922289,0.6218655911148001,0.671016718460542,-0.3176172274180725,-0.7477558923364093,-0.6145165132158689,-0.5136374741655547,0.4830180495547279,-0.010791374801592644,-0.005574857192343437,-0.3508714129043234,-0.6063737967964176,0.5729054393528383,-0.35352688860668824,-0.5077168164385919,0.9316254249611331,-0.5067082934294564,-0.016818905749532875,0.13230946254806694,0.09281101872986793,0.2072718578858125,1.0,-0.3282810567198436,-0.41096817880677317,-0.4665789314570892,0.12078252675122993,-0.0591957724097539,-0.6718126922232432,-0.4127761538699704,-0.6946004416959429,-0.2567039339229828,-0.19916510307139618,-0.21642333715386106,-0.3403471154737408,0.2381673241382344,0.532022209491662,-0.6347984444760031,0.08479354464112088,-0.19546986057448446,-0.30809787269448796,-0.49415856987699464,0.14019944711129598,-0.18660091440442994,0.7193009563450239,-0.667460373930944,0.39298283030409537,-0.22313373717725235,-0.6240963031014956,-0.5509768145592099,-0.555770838205477,0.2145091643583772,0.2953371402815758,-0.020202032706539183,-0.7589306606847407,0.6125518549419514,0.72888248845156,-0.16395567384971893,-0.05396419630493253,-0.5660030004946857,0.1764265888282215,-0.7188672745574733,0.41861767861052224,-0.38448039976300913,-0.09768515835568897
Cerebellum_Crus1_R,0.11563003733983374,0.12594869173190684,0.3453778951947997,0.22939575760474484,0.04366100205503094,0.10557152231788637,0.25040022591164307,-0.3820153165244156,-0.3778673265060541,-0.3751404707483774,0.2897565585892346,0.2721606534500485,0.6289821203789685,0.8643266991227851,0.7246783301629605,0.29615669166668074,-0.2028156921537215,0.09373946043020505,0.33167117283049946,0.2200533418450878,0.4055392986631293,-0.32720506577478736,-0.15509256818509606,0.023168732691051547,0.05521773056915244,0.4503178347413804,0.205862448192791,0.6210071558339708,0.025859394110495076,0.14481422522187534,0.40323547869826737,0.3176765347541991,0.0031884967186506397,-0.32720491629763093,0.7508888987860616,0.5670943265954841,-0.036130249123190454,-0.07135757855981743,-0.1382162780645666,0.30567342318394997,0.3554825863760683,0.5495647768306703,0.4117689228197899,0.038643642078017106,0.100654812150803,0.23895745879550426,0.4714485883641913,0.37205077364194533,0.007483282284270771,0.4568688405877511,-0.07398743867265917,-0.3915354647102998,0.8704077325923858,0.5842242846384718,0.575006755810318,0.061908135928351045,-0.21456594641731905,-0.3282810567198436,1.0,0.508202353720709,0.5212602582551822,-0.20751846373367028,-0.03006973455616592,0.8176503604689462,0.4488219296894167,0.3508158858955313,0.5778202626142964,0.04592046318348771,0.22838956244838687,0.2071725791042208,0.2622469993129988,-0.1723425442277667,0.8023221444668307,0.17897491842366645,0.20355612538889928,0.40499493766852185,0.20354629814370892,0.3674645763313112,0.4205994931375112,-0.03835300660369712,0.5628420517269189,0.44863889735038764,0.055893640753221494,0.855043878211536,0.790817863530127,-0.0015997859681018448,0.2118043216687482,0.4500110017983385,0.184298626305898,0.3033832220657347,0.12972321615770036,0.12731997963519612,0.45550794380741333,0.20960947876766578,0.18978491873693965,-0.08141653792818397,0.1285400158924217,0.14025885510336278,0.223836631986121,0.32905032176080395
Hippocampus_L,0.22959664775294977,0.7585342361112234,0.7164015257467666,0.20330833949911398,0.5868613727938988,0.49300379430871544,0.7257992878276203,-0.5232873254864049,-0.5278058401030141,-0.5048223506460959,0.6102438739922592,0.8336338361154838,0.7939085621789252,0.7787321286104558,0.500053292448054,0.8849622468246852,-0.4510628091485002,0.6045967914069856,0.6911471429643531,0.6302735669120783,0.774567012351298,-0.47191903881541436,-0.4229046623724392,0.519089330206183,0.4305314458360063,0.8224024890084304,0.6369016019884551,0.6662614740528428,-0.25312322263993753,0.5721621530443247,0.8620789814256032,0.6832104792220774,0.47450326469438336,-0.34140327396585013,0.8256846803076967,0.8322158076574356,-0.34356733706564396,-0.07466583267568683,-0.3280298770203078,0.7889454963054299,0.7451837605276831,0.6279784225560642,0.9055449403538077,-0.39185952766135923,-0.22430349721806384,0.5025339101283095,0.7300002504821778,0.8087734840661147,0.1262692772290249,0.7325065263143168,0.5339089069537617,-0.5220307328004221,0.7054740913679091,0.6162792627321041,0.06362423766896634,0.5053756142507065,-0.3667020552021756,-0.41096817880677317,0.508202353720709,1.0,0.7022999092006119,0.24423983973593585,0.20581999657717515,0.5828307663905047,0.8606959592752107,0.7621640304063834,0.8385272634697037,0.4031688867812201,0.6587683389866326,0.7043113285687347,0.5574365536874748,-0.5353408131595858,0.760367271608553,0.6397259070942524,0.7201936555532495,0.8957796965324644,0.6369814129601241,0.6443355463367659,0.7739776739929096,-0.1104445134036331,0.49661152359808824,0.26727688596509486,0.23649240821436796,0.6012787653437529,0.6885069667191878,0.5928685952553748,0.49326649549161133,0.3649861704377846,0.49155529399295655,0.6305582363071033,-0.041252205535392314,-0.11944708229624414,0.6382144660430608,0.6989197250689061,0.3222728965088226,0.22006299987834288,0.5484999978200658,0.2207448529158281,0.651790494266597,0.7109051574871016
Thal_MDl_L,0.36439776141269875,0.6458152834715208,0.5902368588999393,0.05344371850420519,0.4895932927849796,0.44117249325886293,0.6695744231240964,-0.5345864403662108,-0.4981333891064858,-0.5469252405859654,0.6259838637839379,0.750644293483698,0.5716204221975907,0.6178018987522009,0.38938554913756024,0.7013408272457872,-0.18029873256987788,0.4943636053897917,0.6824801122842488,0.5376002967509058,0.6450437836788685,-0.46990047587228057,-0.23689643897215887,0.45398471750540487,0.19470902462072273,0.771138364398901,0.3846365451188346,0.42607868423838646,-0.1916416741763699,0.5118404723946973,0.7059759232973336,0.531231900888678,0.3540948024085449,-0.4349449357160805,0.6668757228732852,0.546724130517918,-0.2930005747866163,0.022916772524394044,-0.2490056474849758,0.5856847615487428,0.6493518268352538,0.5632133237358304,0.7268165698642877,-0.29052618668708163,-0.20112855754784342,0.3464666557069464,0.7356991436964934,0.7242577547231852,0.13930659155422062,0.5686597610609442,0.38427390083695523,-0.50468741200048,0.599004682259269,0.5880853731526349,0.10729105658095497,0.4294474636533202,-0.1595572055256929,-0.4665789314570892,0.5212602582551822,0.7022999092006119,1.0,0.21660282499226055,0.17891131335156235,0.6539987314743886,0.5275911621622182,0.7404617129365302,0.6182584683248846,0.14123914191150108,0.4492947265134053,0.4079132196294056,0.46318503058949545,-0.3517773590873573,0.6836746215281826,0.45249349166685243,0.5643257521860272,0.6669429765554268,0.4074347603542062,0.40917183790531103,0.5749749290098318,-0.13834518206023055,0.6032687489786979,0.09315847615530311,0.1874907191479091,0.6492124923682238,0.6412552333680982,0.4652016870727148,0.4664096297394849,0.129341842389574,0.3282743949738842,0.6938457124995908,-0.09051197765743776,-0.21864801079495444,0.43519184980186265,0.4763136361673287,0.3226490723197128,0.3484317081549508,0.4450465713787007,0.3191499586685067,0.3641337343141354,0.42152660290815847
Frontal_Sup_Medial_L,0.20686550641625634,0.4687749305222269,0.08922447095897616,0.15673121660396538,0.5159833412020121,0.6107975881246468,0.42513176175727563,-0.1696615449061855,0.032779750653947955,-0.2000505283909706,0.28080853200396627,0.46235198093389573,0.04032263884271166,-0.13401265222336134,-0.2079763322577201,0.346425463530931,0.05900740994815106,0.45836434078005867,0.4448178283882677,0.2862351287744839,0.4301432272445798,0.10840711377408363,-0.26706843678163755,0.4946561151785686,0.25573597656311325,0.30982844339951865,0.5275871712239008,0.05516720708047404,0.07733173688883502,0.30299381248193585,0.2374964217254297,0.0899298540815226,0.43220095448235063,0.2852867344426008,0.0409743510908551,0.10432209575926442,-0.26559488003785076,0.3996709349014325,-0.24331486789716128,0.21491409054386792,0.30366326317076037,0.03017812439315893,0.3021865861513708,-0.1881922318559807,-0.31187727188180636,0.08024229083833338,0.1787956844262287,0.23166919114137943,0.3709375577827616,0.24145912463412067,0.5687221520331739,-0.046714886236668855,-0.06010269820755124,-0.0165576422114431,-0.05736102222237582,0.26031031131158866,0.04814014867164243,0.12078252675122993,-0.20751846373367028,0.24423983973593585,0.21660282499226055,1.0,0.12731393123577667,-0.09221926915028272,0.2615929529389381,0.3524582447257463,0.3046390139743852,0.30881983667244817,0.40743553970005186,0.43785067052620646,0.46037048702304956,-0.25878745991052327,-0.024857319028892634,0.5885340575625994,0.320141145004782,0.23665084183375604,0.40283837350952223,0.32915375019479765,0.14584450225134593,-0.05552539618686061,0.12841574809441744,0.04065712715548982,0.5509956697783865,-0.07481653630571668,-0.08432615047368767,0.5600893711469171,0.31147498221812503,-0.27681856371544084,0.09019216478083288,0.32353377836931657,0.04145084855344826,-0.2567406427457006,0.04031404467241515,0.128770040049279,0.18084881923171706,0.4601568931984873,0.32792968603548983,0.5182345746944163,0.2822198396645856,0.26416693300664795
