,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,Heschl_R,VTA_L,Putamen_R,Vermis_7,Thal_VPL_L,Olfactory_R,Occipital_Inf_R,ACC_sup_L,Calcarine_R,Cerebellum_6_R,Thal_MGN_L,Frontal_Inf_Orb_2_R,SN_pr_L,Thal_AV_L,Thal_PuL_L,Cerebellum_8_L,Cingulate_Mid_R,Frontal_Sup_Medial_R,Rectus_R,Thal_PuI_R,Thal_VA_R,Thal_MDl_R,OFCmed_R,Olfactory_L,Precuneus_R,Cerebellum_7b_L,Frontal_Med_Orb_L,Caudate_L,Hippocampus_L,Frontal_Med_Orb_R,Frontal_Mid_2_R,Thal_IL_L,Cerebellum_4_5_L,Thal_PuL_R,Cingulate_Post_R,ParaHippocampal_L,Parietal_Sup_L,Cuneus_R,Insula_L,Thal_LP_R,Precentral_R,Thal_PuA_L,Vermis_10,Thal_Re_L,Postcentral_R,Supp_Motor_Area_R,Thal_LGN_L,SN_pr_R,ACC_pre_R,Rectus_L,Frontal_Inf_Orb_2_L,Vermis_8,OFCant_L,Temporal_Inf_R,Pallidum_L,Insula_R,Cerebellum_7b_R,ACC_sup_R,Temporal_Sup_R,Cerebellum_3_R,Thal_VL_R,Temporal_Inf_L,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Frontal_Inf_Tri_L,Rolandic_Oper_R,OFCant_R,Temporal_Pole_Sup_L,Vermis_3,Frontal_Inf_Tri_R,Vermis_4_5,Amygdala_R,Putamen_L,Vermis_6,ACC_sub_L,OFCpost_R,Thal_MDl_L,Lingual_R,Occipital_Sup_L,Occipital_Inf_L,Lingual_L,Vermis_1_2,Occipital_Mid_L,Cerebellum_9_R,Thal_MDm_R,Temporal_Sup_L,Thal_PuA_R,Calcarine_L,Occipital_Mid_R,Thal_IL_R,Temporal_Mid_L,Precentral_L,Hippocampus_R
OFCmed_R,0.18978491873693965,0.29806162949586607,-0.01787238428169547,0.49122258357787063,0.21222634592276432,-0.2656143363602186,0.4741641973106412,0.5173765029275501,-0.41494545199157584,-0.42740103399533297,-0.4932185107889294,0.42324456821516404,0.13032097288588507,0.528678812528528,0.04665987820899792,0.12430976319024906,0.23483861878286336,0.45758880252009115,-0.19011724061740298,-0.1401688589409772,-0.3204479217146951,-0.2316175410621588,0.4787261544837653,0.2902383446502371,1.0,0.5924779578847018,-0.5404271442201322,-0.46743357231072086,0.15027467122623006,0.43891011560726967,0.3222728965088226,0.46341485110661296,-0.34686786626276617,0.16457704306172385,0.00782928312321659,-0.017340477509788094,0.2563586511073106,0.45740618004191597,-0.6091433392109373,-0.5587996844700247,0.4788496771370715,0.07050386560448692,-0.5542668909511219,0.18010956458785732,-0.05735441806407504,0.3771399027834425,-0.5660030004946857,-0.4421666493815346,0.1647898274148644,0.08067143056782482,0.28104147130421797,0.008517049801118386,0.578582996068918,0.34255144744469707,-0.3046794751846135,0.29285631401923284,0.49826025697278664,0.306887191573274,-0.43547095077687525,0.055964847485659316,0.24046541023320955,-0.019766440170024553,0.44453528304237017,0.4333958295589287,-0.16588900209415702,-0.34034758333105464,0.4008869686652283,-0.18952115000487682,-0.39713025340413327,0.4569188200752526,-0.4128670478564688,0.14953993297214918,0.31833234097881785,0.3451721470226665,0.31236000350254356,0.2880572918341956,0.5536136239764289,0.26896000963695427,0.3226490723197128,-0.2381476406008559,-0.5905342473313572,-0.20307919503869698,-0.27410067246316394,0.3661006610069449,-0.5989271612545475,-0.22384067173576344,0.38220612676710286,0.1850443777839061,-0.016180941655647603,-0.48909519263205764,-0.5766632485395508,0.5948339818113066,0.1316876037379697,-0.5037936032340791,0.5425325524655896
Olfactory_L,0.31115425041941835,0.7758557587243162,0.306608192955378,0.5510206635121384,0.5329168268090568,-0.19347530418897146,0.8857067740719645,0.9534631894985348,-0.6225487159387488,-0.5086706785107767,-0.48515984072042834,0.6521876188864205,0.13094731011588193,0.8697205655380462,0.25825637977743465,0.5021470940268129,0.49062890551634797,0.5741962150421561,0.07459568718417743,-0.0028447504472298413,-0.3502994476291796,-0.08662309341657272,0.7581354563251357,0.7193136382170237,0.5924779578847018,1.0,-0.5470059171266901,-0.6777052918466868,0.4906513894705248,0.8622934613124263,0.7744822172231735,0.7218649276846831,-0.37388199803365835,0.5539292871207078,0.22524876814730752,0.15116089866820184,0.4815254966892676,0.8604725694122041,-0.7923158495728948,-0.5547492098525724,0.7448876072563515,0.3952445025219849,-0.7029691145153963,0.5909420192004997,-0.05387964508565112,0.5078655418944653,-0.6679329042124875,-0.5890053046738525,0.44915068094686844,0.31609250924179316,0.6880822071520118,0.30435424725583343,0.8697391782320467,0.6125286005330574,-0.564916548538421,0.5958869777075272,0.7727710380872327,0.6193896556517852,-0.6873803433621393,0.026861801165685848,0.5962931162485813,0.01147985495949317,0.8675443385208796,0.7866346755439054,-0.5378522737806486,-0.617484016314599,0.7404857155680643,-0.23562142161658098,-0.7006797319536271,0.8469127622410504,-0.4588505827935637,0.5098021727868804,0.6451798351642966,0.8487023265098772,0.46806874908886786,0.5050327754315406,0.8786999369819035,0.6724641116028116,0.5852533949157261,-0.2023301399053127,-0.7803991269638101,-0.34461990527999503,-0.20126566344066563,0.5819522124005048,-0.7338913849522195,-0.29397916765451937,0.7065400009059858,0.655642112321802,0.265477982193,-0.4272694307786853,-0.7635443820160066,0.8027260355284088,0.46265659324100283,-0.5386695253558057,0.8586232598116244
Precuneus_R,-0.0871667572085569,-0.35701242250521187,0.3969225917750518,-0.5469449980056657,0.20456662158651515,0.33668885149687033,-0.32999011488342805,-0.5801902498251125,0.5284734161188211,0.7552289413448178,0.8274620461607209,-0.30290510208413207,0.00228751849696394,-0.5499512344612936,0.2892152373065483,0.08961839486913557,0.05477119560901534,-0.428267557946402,0.6499899357342043,0.47009134451318463,0.5547398924142194,0.5411010224430844,-0.31542761621769133,-0.16245932505060262,-0.5404271442201322,-0.5470059171266901,1.0,0.6186434147332601,-0.2451153992080917,-0.2708633883102193,-0.09923999840658403,-0.6028693260860797,0.791299384954647,0.02548905702212484,0.29043631326032127,0.24627575673400226,0.09777518198273083,-0.3228583971208437,0.7918886635060739,0.8423718300323282,-0.2366727658092059,0.20388538879156004,0.7901205270063341,0.06225143474526309,0.2577711811668458,-0.4612216550922222,0.8043961164664298,0.810221775239815,0.13165873618078355,0.14098836671658277,-0.05594882593507038,0.18783985878820914,-0.5664236966347829,-0.2513307138034353,0.31951822859087153,-0.15405800517469656,-0.284944321893134,0.06364941719403182,0.5153484925743829,0.2900436929704949,0.06543346674080422,0.2766094270595441,-0.32484725994093566,-0.39099291443536904,0.33006066499718006,0.31495923353164956,-0.1710535753875497,0.6836367432765442,0.38568814183462263,-0.5171348022694062,0.7332590477896964,0.19543525290402808,-0.05447835800672607,-0.2714199994443505,0.0932215356858001,-0.17595785222898983,-0.6058230085302255,-0.07926166126335178,-0.1277772474285066,0.5526336348821768,0.8542535192886398,0.10454374703771097,0.5811039073303937,-0.3709479850136771,0.825847517152034,0.2799609747768534,-0.17288196764996094,0.07123168009708102,0.3575135732873883,0.8236530875380176,0.7922099255987516,-0.582425489278061,0.15344727896531105,0.6576471856371421,-0.4023371285740267
Cerebellum_7b_L,-0.19302076623037873,-0.44244124003277263,-0.016684536088035242,-0.4765410090054794,-0.20379942077402827,0.1816760274071767,-0.6220880339195712,-0.6810570098314891,0.5962135137353293,0.3664206191566601,0.5843357285347821,-0.40178725496676865,0.060317652923777054,-0.6043248398952582,0.0032442041824723594,-0.299746321876855,-0.23508843741641192,-0.29242812337324886,0.06810724057142942,0.0776586022326395,0.30943248201927087,0.30310378742204946,-0.5551974891738464,-0.4980808977595397,-0.46743357231072086,-0.6777052918466868,0.6186434147332601,1.0,-0.266660218487477,-0.5652882165331142,-0.3979555228385939,-0.5286702312917979,0.43574677759406166,-0.3695765130286563,0.07831658902989326,0.016706073951300533,-0.26680132989604305,-0.5346012204874664,0.7047279531392185,0.5664403839924367,-0.4363099192616999,-0.18666561041836569,0.5603684439801426,-0.3918433087722632,0.2857020565099354,-0.37209471919644194,0.5602459650243757,0.5010407219199852,-0.2678423410147907,-0.03114345042831979,-0.2776416959932603,-0.11850120009959039,-0.659203892370881,-0.41690587152631325,0.31198482121491417,-0.36347614456527216,-0.5143482642309984,-0.31466514437206294,0.7311346048289353,-0.0955598760669012,-0.2768572766350516,0.22128926790134715,-0.6001580779663903,-0.5530145414760765,0.4927746142534276,0.6257397588215091,-0.5151792596886283,0.2397812803638497,0.4304444440094828,-0.5340236978160645,0.5949192169923636,-0.17270259486515496,-0.3343796288458469,-0.5100733147461357,-0.17818594777066646,-0.3126642674189773,-0.658899727286879,-0.4095511765434076,-0.35839014216050374,0.4476608865656754,0.7467527078011704,0.3566136627180772,0.399588446303502,-0.31716305268821166,0.7178540687562254,0.4123119613092924,-0.4753278422466354,-0.3733829941322371,-0.11959830005961994,0.5608920948903743,0.7027281855918154,-0.6236206641157653,-0.16118374078539327,0.4212752559370652,-0.5253189819561115
Frontal_Med_Orb_L,0.04592046318348771,0.6675350151229883,0.2919927082825231,0.06724215642703928,0.13690574603794942,-0.1667339510859518,0.43321974116616163,0.5842316297761907,-0.24820927027624562,-0.31171271038845444,-0.13737116051830545,0.16304483081882,0.02166820083674699,0.48797438159752926,0.07048885986000718,0.19508448106725482,0.187898044665287,0.1508937009882371,-0.018903248783056426,0.020834645213447765,-0.17880310682056744,0.009906814003387913,0.2466912454545649,0.4253117001746182,0.15027467122623006,0.4906513894705248,-0.2451153992080917,-0.266660218487477,1.0,0.4476488617396654,0.4031688867812201,0.552780689353437,-0.3053269925578655,0.23310915376249802,0.1538585209192071,0.20771363619039918,0.025041164690521815,0.40480240543580437,-0.3055880637175763,-0.19092226802596854,0.3835195863795261,0.30840795566657125,-0.285511855971675,0.265388198896549,-0.1429082647290612,0.20323562299512546,-0.19916510307139618,-0.35888153344276746,0.18155816623559903,-0.024163037167562587,0.4823397680480376,0.17594996200783644,0.49929916477284336,0.15056766819902193,-0.4120715182444502,0.18113239916405463,0.20974772928907287,0.3132496341691894,-0.20544178922531145,-0.161438896860193,0.37375390039786255,-0.021269013785396307,0.43085778900933536,0.34933642956818695,-0.33498575393041774,-0.15437348957093391,0.3959854692384009,-0.18988263586660653,-0.43472299777700246,0.6788278567943951,-0.16182762142100413,0.3469790523604798,0.31362620852526,0.5397999674530105,0.10696170290369622,0.19056015666837753,0.5741519167448959,0.3466837281685724,0.14123914191150108,0.027027779037539112,-0.3057993840363802,-0.04736179191566076,0.028572467300628762,0.15273521842173424,-0.23771026899558398,-0.07985251840273318,0.31955212193181315,0.4651141988351113,0.13256615187156995,-0.08057956938242723,-0.3591859306814849,0.3610683788979202,0.25774080465613347,-0.03418242900839977,0.3635340232848144
Caudate_L,0.2721606534500485,0.6950298729073827,0.5151083572216304,0.479233561733044,0.7056260049002333,-0.16701799899647124,0.9491520275777826,0.8533972458193172,-0.4911927800804064,-0.27759323033331024,-0.2629972407485414,0.5961111524702852,0.00650067868925189,0.7876897870488803,0.42025125045707956,0.5600928021929811,0.6779985920137354,0.5110233157098129,0.36837216059950245,0.2525826076489792,-0.29217938452231285,0.18678395932315006,0.8702266722523362,0.8023772845268049,0.43891011560726967,0.8622934613124263,-0.2708633883102193,-0.5652882165331142,0.4476488617396654,1.0,0.8336338361154838,0.6474718330742852,-0.11722161404129812,0.6038846600537493,0.31361916226842945,0.34220695387251304,0.6751742689859919,0.800743605125326,-0.663244683364574,-0.37717590126847717,0.8356119003664968,0.615864211911423,-0.561582065361308,0.8119553255435479,0.07763718177975941,0.420469773957318,-0.5132934735454026,-0.42314198576293677,0.680905165429182,0.3222251190570076,0.7341616369655334,0.25745957080226795,0.7952336543953065,0.5511149551525796,-0.4754965950289548,0.5346277352325065,0.8181077104615735,0.7643437497393103,-0.5984319483673509,0.30269976637963103,0.6963839672233963,0.13989375838672494,0.9524495823552899,0.7030089011158408,-0.4275156252497318,-0.5462795831616779,0.8750546619829188,0.05009477114187644,-0.628685917448141,0.7411156365520085,-0.2126444599106499,0.6603136071869754,0.710994600858962,0.787940364418763,0.6735966713371029,0.4871849189409276,0.8022929318880984,0.6162551302080654,0.750644293483698,-0.03716985039258894,-0.6261071065822044,-0.3028434688458408,-0.0767240690250093,0.4769731378900188,-0.5417521703665503,-0.23124792901945182,0.8707300599009516,0.7903424694769943,0.578341101208401,-0.2261545244551537,-0.6007737430750982,0.7892912922061798,0.5876259428571894,-0.389855123639235,0.8524781500194807
Hippocampus_L,0.508202353720709,0.651790494266597,0.6443355463367659,0.2986548316448221,0.7966029322193431,0.1536779122413679,0.8849622468246852,0.7099130215658164,-0.39185952766135923,-0.1104445134036331,0.026573651421395464,0.760367271608553,0.18297267416344645,0.5868613727938988,0.4816737685414525,0.647883356935206,0.7164015257467666,0.49661152359808824,0.48388345266663485,0.2207448529158281,0.010857060998840703,0.36091329580985887,0.7253883436159455,0.7889454963054299,0.3222728965088226,0.7744822172231735,-0.09923999840658403,-0.3979555228385939,0.4031688867812201,0.8336338361154838,1.0,0.3948669303021721,0.002966488376550709,0.6947413696752248,0.5858519942808172,0.49155529399295655,0.7300002504821778,0.9154736222478472,-0.5232873254864049,-0.11944708229624414,0.7286164768976419,0.6989197250689061,-0.4188625841975167,0.7201936555532495,0.2510556865301166,0.4261950277830888,-0.41096817880677317,-0.25312322263993753,0.6302735669120783,0.5025339101283095,0.6587683389866326,0.4530464429662793,0.5928685952553748,0.6885069667191878,-0.4229046623724392,0.7787321286104558,0.8224024890084304,0.774567012351298,-0.38969319490317006,0.22006299987834288,0.8385272634697037,0.24578492377183966,0.8564043179203681,0.8256846803076967,-0.4510628091485002,-0.5278058401030141,0.7163275573291064,0.1262692772290249,-0.5353408131595858,0.6369814129601241,0.021373866184226386,0.6397259070942524,0.8363625630960203,0.8606959592752107,0.6911471429643531,0.7054740913679091,0.6045967914069856,0.7109051574871016,0.7022999092006119,0.20330833949911398,-0.43408302761764117,-0.22430349721806384,0.26727688596509486,0.6279784225560642,-0.35305768643588153,0.06362423766896634,0.7693914529534756,0.8878240358545385,0.5053756142507065,0.05721626005047559,-0.3877616437620991,0.6305582363071033,0.7939085621789252,-0.34140327396585013,0.8620789814256032
Frontal_Med_Orb_R,-0.06808215138387326,0.7008532357692643,0.01510825892658492,0.5757039095634066,0.10438766935211365,-0.5898074395117553,0.6028893579579377,0.8129471504282154,-0.4236598894877911,-0.7490819275168261,-0.5676252372054384,0.2968372757414637,-0.043306672799167244,0.8517064948813674,-0.0407803069655498,0.023037007726384506,0.2370236588750703,0.4802212869047619,-0.23914645583808855,-0.1829325231467644,-0.6941486993096448,-0.28819092533675644,0.5655546065114527,0.4127807094332894,0.46341485110661296,0.7218649276846831,-0.6028693260860797,-0.5286702312917979,0.552780689353437,0.6474718330742852,0.3948669303021721,1.0,-0.5320811796494223,0.0777978646698333,0.023135173874766338,0.08178783999655545,0.21847448249598567,0.5154290071216974,-0.6402780089666551,-0.7162098428063212,0.6576901734338276,0.15821453480440936,-0.6540466370551234,0.24434280096216127,-0.018069934009998654,0.5578423870585311,-0.5564067113255643,-0.6889525264993149,0.20561001354496572,-0.08415742702009023,0.5005301225122183,-0.07673047965236023,0.839168551188265,0.13058549373660921,-0.6024862127466387,0.16539815779223854,0.44256104153552606,0.3533121940338083,-0.5143101722825549,-0.10007676675444642,0.3175371546077036,0.07141528926048564,0.603030997739518,0.38509520606813247,-0.21157022842170753,-0.2733559175642792,0.6351913505282523,-0.36172204767130084,-0.6221379271212283,0.8315008695348817,-0.43027016638241966,0.30134022761812623,0.37041563312298287,0.5321958103856179,0.2719021478261354,0.12506186962898203,0.8811714197473014,0.3183670771719338,0.32567311529423687,-0.17193903496389526,-0.6583263882860529,-0.2447007604768652,-0.32627925119276535,0.3727354291626561,-0.6699883571967584,-0.2996180559588121,0.4929866506024167,0.3064675408071677,0.0035127412103991298,-0.5021522893567578,-0.7212756351476988,0.7725437822695206,0.11662820874413052,-0.44699522765911975,0.6306763351527681
Frontal_Mid_2_R,0.047961070322067555,-0.3346009841220418,0.3580380384024058,-0.3996097394315863,0.4200792563286003,0.38843756549965164,-0.190679668516723,-0.4343994681213693,0.29432964410719625,0.7904764722647947,0.5790394323082969,-0.14234506295573557,-0.07526993450903872,-0.3646617040147475,0.4413967276370473,0.24729741803287988,0.034995470696206725,-0.26739847395193755,0.6973394338458108,0.6927089679197175,0.5463989317853172,0.3376306005091507,-0.09749940648245588,0.020941351828559312,-0.34686786626276617,-0.37388199803365835,0.791299384954647,0.43574677759406166,-0.3053269925578655,-0.11722161404129812,0.002966488376550709,-0.5320811796494223,1.0,0.2677077321961596,0.216008471571824,0.09719132141045206,0.15962296316194305,-0.1600215729515472,0.6054161718975813,0.6732574987111688,-0.16186426300929435,0.16283614664169166,0.720948629126658,0.14793707426630645,0.17272626342085176,-0.4581448850226135,0.6626181282833673,0.8228540085347249,0.1376940922366661,0.3202891213523705,0.05151915987177212,0.27064451005106277,-0.4123883537578147,-0.06687065556656321,0.34406151318479844,-0.00849101281000279,-0.020951489480025485,0.15769025324062655,0.3492612144716512,0.49615403535208374,0.0591867859072553,0.13828899513909315,-0.1456289537987914,-0.2660078283709183,0.20800450267120055,0.11115222741432923,0.05467705535728582,0.6682974245382225,0.38141559966340716,-0.4604181216754425,0.5303153527161101,0.4394865434899671,-0.04642383653231185,-0.14642224562865186,0.2182605709842223,-0.10464089076832815,-0.4581073258092966,0.14389617189531154,0.08675905822726046,0.3000739998648325,0.6098858660437513,-0.2299594621180164,0.3512818619737684,-0.30120231945094045,0.51900674066472,0.2475066287650081,-0.020276697326035466,0.06437928992145298,0.3742213516012432,0.5477035097290224,0.5985382421575518,-0.42320998623812073,0.05171060506796018,0.5340372431607454,-0.2841692785625612
Thal_IL_L,0.4512256338112837,0.5102793870295771,0.5580466118654283,-0.05079057700344271,0.7340832789184493,0.45125962190727875,0.6302604233321674,0.4934595420134271,-0.4942204851844768,0.26731493901861764,-0.022148168919396555,0.43571847097364685,0.12272908826585352,0.3558333484025204,0.5622325932151657,0.9031853688516972,0.3182962678178623,0.07739358551951718,0.5264795648065745,0.4656116636300234,0.3735794334266756,0.11988543703668132,0.48923264248169046,0.823187282298506,0.16457704306172385,0.5539292871207078,0.02548905702212484,-0.3695765130286563,0.23310915376249802,0.6038846600537493,0.6947413696752248,0.0777978646698333,0.2677077321961596,1.0,0.27129184309769916,0.0847618676205394,0.383157472783652,0.6932998717336001,-0.264341989368937,0.16226176439722467,0.2622582127435906,0.45904497633055963,-0.05182575748153898,0.6410488267047397,-0.2551331390962243,0.07426088371874406,-0.08790320279305977,0.12227085967957747,0.2858378939448456,0.627536278226024,0.5495082358026674,0.7482257210669885,0.37619174739982164,0.621115213681743,-0.17102722471035012,0.6126137099218468,0.6203425307702337,0.4564638566175759,-0.36423697969843716,0.18897561214389924,0.4520556500892266,-0.17875987644197958,0.6778337855737545,0.6032316931837706,-0.6461783560282736,-0.5838241786401358,0.5292985828173984,0.11928970619293455,-0.25741539270774366,0.3906826253442597,-0.12919482263761425,0.7063922753407351,0.46269616011656317,0.7655808066151242,0.32932753389528846,0.4333090449999691,0.38017583407942457,0.8483556118452973,0.5284904028993723,-0.15476795959131912,-0.3006514639563204,-0.48878966347632674,0.08732313414035614,0.23212895340113868,-0.273096466111967,-0.09082484971268139,0.5628143226018709,0.7048093554281786,0.5089439232504719,0.011392987315031468,-0.26604338875528855,0.24619766853495553,0.44444518273580996,0.014615620968738738,0.39750368707232664
Cerebellum_4_5_L,0.4432937708098486,0.1969409131794153,0.6033573531171229,0.15686206579222373,0.5188245223717164,0.09096072291288158,0.3302341183206818,0.12827816236448794,0.09117787075114153,0.06462650204390583,0.46268160513227463,0.5702933911748602,0.13745945004094381,0.20277466673817424,0.47547860719594937,0.1486425923523004,0.3360868182157168,0.42678116665378624,0.5066519259559155,0.38533675708418613,0.1270121156516022,0.2875531545448665,0.28315376078775284,0.1756154531511351,0.00782928312321659,0.22524876814730752,0.29043631326032127,0.07831658902989326,0.1538585209192071,0.31361916226842945,0.5858519942808172,0.023135173874766338,0.216008471571824,0.27129184309769916,1.0,0.4448691106904501,0.540671702565308,0.5313979663131562,-0.1678033706378379,0.09676825365605779,0.5091209832123784,0.3292987269003658,0.08843183207769856,0.19727180001649594,0.5986363557016376,0.3166784837349475,0.04373583413993281,0.23032751282154967,0.3387413594940938,0.36992117693693627,0.2790372669335201,0.08028075103164434,0.20268413246495498,0.4353129150831365,-0.16139794610261032,0.4764421733559034,0.4550649340769235,0.6152405586445647,0.1564636713856968,0.32832159518013054,0.7495895859116068,0.6702338065070009,0.2636294612170797,0.4676981062843853,0.11681603776198951,-0.06968835607929758,0.4240812038551448,0.5390387203504384,-0.18661455386669792,0.2200235188667594,0.4637246531173902,0.34719479850157264,0.8335838710468076,0.33272773453658455,0.6351770329420611,0.6232769714520708,0.12101333720227839,0.30140114052857636,0.41203456338614136,0.7359087890607585,0.03713401260814555,0.12915014840252154,0.7836462729372017,0.5899239563182681,0.00803754536350321,0.5286564093478375,0.30135826931445114,0.5731554861080054,0.14408107520968294,0.5259657399109493,-0.028703604915140474,0.2865120101179072,0.6239672239357658,0.09911854687107588,0.4442934311951244
Thal_PuL_R,0.184298626305898,0.2214922688337824,0.308536823762778,0.14979188860776402,0.3912153206818919,-0.01586953334016783,0.3646871272254079,0.16616062789063082,0.18389689092657244,0.08186224918294147,0.4045650856232404,0.26646944109285425,-0.12615672691926644,0.14508024357009225,0.20736562952701093,0.0313994448549052,0.6648855736023936,0.14047471727426883,0.3876652029360092,0.1134869467940142,-0.0353055259768048,0.6173816595279493,0.1836794362421922,0.17272919765130176,-0.017340477509788094,0.15116089866820184,0.24627575673400226,0.016706073951300533,0.20771363619039918,0.34220695387251304,0.49155529399295655,0.08178783999655545,0.09719132141045206,0.0847618676205394,0.4448691106904501,1.0,0.5817384700925886,0.2569769260190471,-0.004518411448545239,0.10520466731187028,0.3812056125060059,0.8187924327164805,-0.0762655315302086,0.3068687549642246,0.46617677602139046,0.16314219110174394,-0.020202032706539183,-0.0653215981060733,0.39871861333881864,0.1908207912435275,0.24242399588715616,-0.047572884689262476,0.09778675628486264,0.06131225066412785,-0.1614692050214987,0.29653283782185336,0.2877646884548119,0.5392352283042582,0.12768329158364455,0.26846198868893884,0.6055293904192413,0.466898682291155,0.2850080448894002,0.2156338164201134,0.17389007511618235,-0.05223808597935232,0.3120693402624596,0.35936766746797744,-0.17392723126215073,0.18762691888367777,0.5091000287324633,0.19864087317012352,0.48868622748415497,0.201727206271293,0.4291104391249341,0.29811021771528484,0.06276264580100359,0.11061259782656853,0.3282743949738842,0.5158609132577788,0.125672895784381,0.04959775045317288,0.5005197023393305,0.3441797384890688,0.20201126377023593,0.2928982160121229,0.25437527384514924,0.5407791473282739,0.22197128247462397,0.37356120479182775,0.12408668983321987,0.2031259508220797,0.5439865800644795,-0.07326471812653239,0.434710260830127
Cingulate_Post_R,0.4714485883641913,0.2656092019509548,0.5006738786894953,0.4283337132077625,0.7339993011410443,0.029051775279840975,0.6674321139092813,0.4055187127666275,-0.09290491725276376,-0.05168597717941482,0.15988363071954653,0.7034429507701345,0.1476981539344834,0.37733855926172666,0.3898308451719245,0.37018820407992703,0.7513464108047572,0.528834670761478,0.5968298853925202,0.24386534359060405,-0.09600577413867172,0.4424284966672685,0.7317975686604161,0.4858725291522198,0.2563586511073106,0.4815254966892676,0.09777518198273083,-0.26680132989604305,0.025041164690521815,0.6751742689859919,0.7300002504821778,0.21847448249598567,0.15962296316194305,0.383157472783652,0.540671702565308,0.5817384700925886,1.0,0.6209546713293176,-0.40730878308163243,-0.10257306394729154,0.683005272885398,0.6283363908348679,-0.34745888401315966,0.602841913215916,0.5070073718282023,0.40064237163162064,-0.3508714129043234,-0.12865823528737874,0.680773955222652,0.37734725775813077,0.406165837191431,0.07845376446331871,0.32190600988161583,0.5253367541808467,-0.2696091986613975,0.6560173416021202,0.7326275178343241,0.7014073364210732,-0.2519995816762627,0.4095244999323806,0.7573701758275584,0.4161838966317721,0.6660108167134671,0.596198095185487,-0.060527497968812516,-0.4108735943606949,0.5834901340729522,0.31047024038024895,-0.3969588122753565,0.2727789333761314,0.18949173651197992,0.3795799364109608,0.7420800345433866,0.4492563825847674,0.7890793667563217,0.622659640910732,0.3257477714294043,0.33107757631833845,0.7356991436964934,0.3232220271454208,-0.24626352797213213,-0.08348922079586604,0.31342300039661436,0.6104691716305175,-0.16455038533119287,0.15274835783635488,0.6974330945560844,0.6437145779502959,0.4885772832995275,0.14842733138995856,-0.1463488417717529,0.5856584956067549,0.7197567992179422,-0.4109008517836276,0.7394977688845665
ParaHippocampal_L,0.5469008524050869,0.6951183338700314,0.49837798748666234,0.40845498993499363,0.6801820784065694,0.10434805181172961,0.8629069482632437,0.7930132565295668,-0.5494932355255622,-0.29401805770425804,-0.214035799462925,0.8223564759327919,0.2587317217087823,0.6972419805544335,0.387006505180827,0.607845148459711,0.5053611974115694,0.6031039861442868,0.31250592715617603,0.14250777245691293,-0.06864981984070463,0.031387420325634074,0.7397857631584138,0.7684119207520329,0.45740618004191597,0.8604725694122041,-0.3228583971208437,-0.5346012204874664,0.40480240543580437,0.800743605125326,0.9154736222478472,0.5154290071216974,-0.1600215729515472,0.6932998717336001,0.5313979663131562,0.2569769260190471,0.6209546713293176,1.0,-0.6963677449371465,-0.32038333960595555,0.7115906060424086,0.4563374532935227,-0.5283645317291261,0.5539597170248424,0.12262150109338918,0.561807893103238,-0.5483827094356729,-0.33165081763723864,0.4157302941895515,0.5071035172493139,0.6113931720807554,0.44195740201734945,0.7162166155524865,0.7912885958181508,-0.5118825551152348,0.7911218076339809,0.8562848245861704,0.6760968234678716,-0.5205655141412442,0.11202169716958407,0.7463767791579455,0.10385269882388136,0.8396920550073169,0.9082985225659473,-0.5367595930515535,-0.6158204764771722,0.719580735748896,-0.0565280565033691,-0.6126828440253104,0.7240007389021968,-0.2379232952847514,0.5730582434582732,0.8124935914731123,0.8970352308161518,0.5978092436985726,0.7378066422961389,0.7250908190024573,0.7603585070092478,0.6762637786526956,0.019475705664306706,-0.6322392926177507,-0.30525993212026536,0.12082883673751851,0.7180977666068808,-0.5949438711661338,0.0030388877001882924,0.7335303510095752,0.7777108062114506,0.2793480309220487,-0.16165375385762698,-0.5919372305879101,0.7362045030637877,0.6618609539537746,-0.43399596852127836,0.8612278112149077
