,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L
Parietal_Inf_R,0.10579798905841913,0.5074421035036296,-0.07004421784196233,0.08960692493463332,0.05953943695191267,0.7479546021117369,0.7155241938424315,-0.13616750368446356,0.17335449225237218,0.1357502877933197,-0.1600888038554409,0.12305249904806964,0.16916909841030497,0.5544223282778676,0.3253348286619424,-0.11846553847728794,0.5228356523609349,0.1820817997654977,0.03710295447461312,0.25983516293576836,0.07153671631548135,0.21418821998374601,0.44969026316647964,0.17180714212743925,0.0019071310282630788,0.08274118273891053,-0.4762838847143987,0.3832715970698019,0.7459214239377789,0.828785641735953,0.1847696861762114,0.4854501258787443,0.682955610832061,0.45716530189719945,0.663650357751343,0.1974361991896645,-0.3446519051462848,0.0904382868183873,0.2702367163424601,0.3300644474806259,0.355813380182631,0.7886903579635091,-0.08923460882456287,0.5034266639496436,0.4095361510926395,0.02517175818838576,0.5347564044275485,0.30159269064002664,0.5511808108268258,1.0,0.3312144903944495,0.30794543805699526,0.43861747318275396,-0.15204128666700356,-0.10467077911255418,0.4038055552776826,0.09737429420956421,0.09564192813928052,-0.0389294469745221,0.9033803704152581,0.14020768592525937,0.4940179027906829,0.2829349047065068,0.5389553669728873,0.08454625342910334,-0.11929108370262383,0.3707556470533082,0.5304882480947309,0.11669794572032191,0.03250138830208789,0.6675717537046179,0.4955461792130405,-0.0019320609669500873,0.08627241895589925,0.5034331786127468,0.16329208567049508,0.34087961821814955,-0.17071726515895763,0.7246933830974464,0.5314582100925275,0.22350059296700844,0.5219304942623934,0.20614721303965877,-0.39971242527272616,0.80915632836003,0.34101139254944685,-0.035519004488532575,0.20067586270987975,0.3275276797377098,0.29178514549825,0.4358383647102815,0.4009554009735204,0.4977821490394538,0.06487233005915889,0.4300563597341134,0.6550049648810362,0.8957505121722393,0.3465150639499125,0.3202795094494928,0.6408480685707156
Thal_VPL_L,0.5227133370552342,0.3986381411908864,0.10129182239870338,0.18990696589345654,-0.132517714892376,0.5598520756283727,0.134552426479396,-0.16826105327974236,0.21516729742369925,0.039065171317437086,-0.1559635252464353,0.37658606713521703,-0.18950425506689622,0.21518345786828624,0.04549169432709887,0.532383715518306,0.17236432852858652,0.6777169598942323,0.09998152713821125,0.3808060665170051,0.4031421361482432,0.21606311332902584,0.289529096474168,0.23985969852921768,0.17290492273347513,0.08593607504518669,-0.0684871404577755,-0.13273087598696334,0.2133502591334444,0.565844817701195,-0.27350480206105177,-0.07453972745963375,-0.04459989149396955,0.05438694842622523,0.4038642799380749,0.395569087902991,0.10347639635435527,-0.20811513070437132,0.10962651387290909,-0.1361811649160744,0.525203381657066,0.503475357982803,0.27430753130839997,0.08509174768014673,0.34400433043024914,0.0017226949307342166,-0.16798278294638044,0.3918732670506118,0.4531514054942641,0.3312144903944495,1.0,0.3169709375787699,0.3441583897136782,0.4552777729844534,0.06525106819468349,0.5326554861843383,0.17269369144351088,0.19249731578155693,0.4174246488811453,0.4837120493827267,0.007555109667267839,0.2504705181477806,-0.2505368043466989,0.5798643266910231,0.1977442258678126,-0.15556091798381236,0.1293194540792033,0.054009484918308426,0.20164036684505154,0.19938972467066346,0.48061683564288904,0.36956494040469795,0.06862278301144495,0.6015797014046876,-0.023564061787019513,0.31780969907287554,0.3423927290878199,0.18471886237928184,0.5487597259370636,0.5933817054955707,0.6342556593875386,0.5842281276722381,0.68784678926855,-0.23271381138538252,0.160687568728998,0.39354028170412597,-0.25826913456426703,0.019360041558057196,0.243501917463052,-0.18578743369453926,0.2498466415530082,-0.1858368273845636,0.4683235340495492,0.5240669429712722,0.579166849440714,0.21671627887750045,0.06669278345579806,0.29806390594940985,0.03519557456475262,0.3729819941082947
Vermis_10,0.22152567088667027,0.40822083484364613,0.10135555298344316,0.5714955195000934,0.2907367296363838,0.3994674354664733,0.26203395239373534,0.13625103461018637,0.5590285991762965,0.27519646391586494,-0.021201987534456547,0.42592903528504267,0.4592883644091241,0.5067321811945161,0.26574766050189746,0.36723461176735167,0.48556338416542705,0.23362216913684974,0.15066176002171322,0.5555293774051563,0.19969162354711148,0.4508867524770498,0.6589504207561215,0.5186216051799006,-0.03607708827066155,0.6551905625900866,0.3464536608511179,0.29246542927413594,0.4943609103026267,0.460299027633785,0.3278935010753386,0.2747885809680249,0.26884052452240514,0.4300666195789241,0.5824011453859692,0.6725626391017341,-0.07880581278879141,0.31540394357826795,0.04622984583988219,0.00469064354683817,0.61768905515133,0.6549868003621128,0.3976269492998973,0.1997531851743304,0.5550703674316261,0.6739108379798201,0.1347243604889231,0.3170272984924723,0.6686786780638544,0.30794543805699526,0.3169709375787699,1.0,0.45080476213183596,-0.01942533478314711,0.14549057715066133,0.5376746707955404,0.1915920549952243,0.2714032014854883,0.029638523907989756,0.4721545141248813,0.06719219331844398,0.590454780920053,0.24727817787394554,0.44233763464542103,0.34184580592388325,0.17595450649836808,0.5561536265890034,0.4611231683909393,0.38039379186496863,0.26137842374247305,0.606723371861223,0.3290745973893274,0.24369189199070282,0.046597365405925226,0.22739539301018818,0.03006000249100661,0.4473052839692781,0.44314762690686244,0.3924060275616877,0.531493587942812,-0.005103611478206377,0.5031878236726324,0.2603809339035969,0.2671767329402073,0.3628331593426325,0.19031807016718272,0.13730787911985531,0.40074409062245364,0.4107946855083612,0.4414207997212205,0.5799968531452573,0.17642225957756963,0.7603412922174604,0.137694956032758,0.09132482901646016,0.6099773543261173,0.21940642448145042,0.37940667308406056,0.08839504243415454,0.3725157261574731
Frontal_Sup_Medial_L,0.2487110502004741,0.32561444155046154,0.1294789871672502,0.6434965134383536,0.08025260434822037,0.2971380855852554,0.40389184026632524,0.08665737295889418,0.3221088971844362,0.3119930882357553,0.040102895618486664,0.23267020791973356,0.1834804819937056,0.31818397217252714,0.36307786079483606,0.21023633028927885,0.5801318609433231,0.5307592899060599,0.01245902138713073,0.23875359833311077,0.10514450692649717,0.3239473956332479,0.488846094223812,0.2452736833178477,0.23912193511617535,0.5296691323937894,0.16044075081141262,0.31625365241531256,0.5943882254889652,0.4759534905387969,0.21491324085287675,0.16409340585109852,0.4423541398713105,0.34128310982699206,0.3183279829688936,0.27829253078489974,0.2198082533364988,0.1991768915687044,0.22743682086137038,0.43530800241719625,0.684229497430801,0.6455817810092749,0.2853510113871389,0.24459319821107084,0.4407580196961809,0.4416803074861712,0.4130194781733936,0.32361251295965976,0.4786187232398157,0.43861747318275396,0.3441583897136782,0.45080476213183596,1.0,-0.0037641655123191826,0.22675279069286225,0.37065195777761817,0.2267033957471969,0.3101067239006251,0.12793903494153056,0.5181008576639903,0.31858681913216447,0.48234482499132286,0.30864111253011234,0.6024194342447807,0.18318082737130859,0.07959381128507673,0.5028299903680976,0.4462293220177883,0.3044062962514292,0.31401629499448774,0.6889806749445814,0.8938625122545532,0.22048714159059304,-0.017424084174760695,0.41562594252083923,0.24956390368555406,0.4714941137349611,0.5246391932322357,0.4540182128937449,0.7741937251185829,0.1484471031991293,0.36738432615144356,0.14848736515888752,0.13993372586580832,0.462191740723995,0.33590538632451866,0.1412237079923896,0.44585182629403286,0.47752985030936485,0.37218402959123364,0.5119045118333214,0.34954863069346265,0.5805877222592163,0.05069975605251942,0.35179236742112924,0.3741993643478409,0.40398609744037284,0.4899624942911411,0.27922428063328164,0.5915944897369485
VTA_L,0.40822083414032445,0.04113453776243124,-0.1663931522454999,-0.09780729888130542,-0.0595151471486148,0.10864659982114605,-0.18143955738331372,-0.04867119790620296,0.00037337729311887307,0.06253619461769841,0.10362524701446467,0.23537678080979388,-0.5002639911179338,-0.16192069139992557,-0.1020514546332648,0.4551167272035252,-0.15029024633739801,0.372701774498863,0.12455194293903639,0.1292774294444069,0.33104303905965227,-0.29120045690269275,-0.025806391092360288,0.08150732507600271,0.3114316591105066,-0.10131309303771308,-0.10260446407804662,-0.23005276827773094,-0.1909331590161003,0.053248136988729385,-0.4337657690480472,-0.5366858939714512,-0.2441591530170264,-0.48891122529633385,-0.144390248873219,0.062441610576018304,0.2344007996698672,-0.26385278228543385,-0.029773675150858128,-0.27804117781667714,0.12490056875525235,-0.1154237455078629,0.22176607982053162,-0.13085095922095064,-0.09454056130722872,-0.15612804920472215,-0.3353624526020829,-0.04859611207031674,-0.1758075603741056,-0.15204128666700356,0.4552777729844534,-0.01942533478314711,-0.0037641655123191826,1.0,0.26967902376471503,0.14872951814165608,-0.2653575869823818,0.13558865835371958,0.5135002919513925,-0.02764717474771384,0.19571151024493522,-0.07297023111929757,-0.4133665246629577,0.11875703738967984,0.13746464606332728,-0.41004010717325434,-0.03710638716284222,-0.29868500491538447,-0.16134899779281958,0.058737170123455584,-0.06905778552006325,0.043066513397141695,-0.17997343295061075,0.40660934374015534,-0.2377839124664852,0.09695284519938671,-0.14527884407631522,-0.04681298038055855,0.061199049229517716,0.13059768343996153,0.5976056666244569,0.01647761417737074,0.224904169319494,-0.049593242185678926,-0.22146965570378657,0.10462774315994254,-0.3798232420312526,-0.03241212209743113,0.054386634857440275,-0.4899932483496268,0.02753558839502423,-0.21766026450778214,0.027741806131732064,0.4798194360056618,0.2744447236334273,-0.3166931685984749,-0.28534674315445674,0.05280384904795337,-0.011636961729339972,-0.07224752672826067
Frontal_Med_Orb_R,0.34575393587143916,0.2094037485275138,-0.3671270989631827,0.27830198077691265,0.3782015417224598,-0.05286469447153678,-0.2049203089535895,0.24482608262924244,0.28344236170729137,0.6951257529341983,0.28147031966429353,0.03903096546466847,-0.33870094046597554,0.09650755216927273,0.09915475243599588,0.26464262327948407,0.21562069961256417,0.1333707450496929,-0.3168388415876561,0.17917549375882166,0.04881019801270751,-0.10560086122656143,0.19676710216355373,0.281380691501121,0.3348393763037251,0.5396054044916232,0.21503941449998618,0.16254468388359414,0.11215895997534281,-0.09286472391861718,0.006078772083143952,-0.3152129839163221,0.13464474257938217,-0.29632252986684116,-0.05315391106176764,0.18372789942796372,0.053638518287678766,0.22078268805516618,0.282653322797099,-0.005193037762173282,0.15394356828021483,0.02802299070674646,0.4520915373566934,-0.1544662615858977,0.08214774703465513,0.4237353316440441,0.036410781470484904,0.007804390891431574,0.12713360209197702,-0.10467077911255418,0.06525106819468349,0.14549057715066133,0.22675279069286225,0.26967902376471503,1.0,-0.07839870524262345,-0.24668621461614362,0.3874810695866782,0.38010702960415055,0.06753620616569372,0.2043022035232755,0.050997815759659185,0.09587529221438783,0.15969209282458385,0.4931613947544152,-0.22370457260170348,0.5595447208953318,0.1855236954345114,-0.055849237073824436,0.34268694148235407,0.11560204237178867,0.24544377969180228,-0.07679542126140926,-0.3196049203330517,0.09918974361780783,-0.09145640429506882,0.08825770699765936,0.22955059662768262,0.0776995981880129,0.13848114264720593,0.348565294417523,0.01786979186888545,-0.20847734772260926,0.3524881778660716,-0.07687487044420944,-0.11971351973841399,-0.1667038725682322,0.5848856138554863,0.3345663125319421,0.008923524615057323,0.23006735810739012,0.12478389062400547,0.23917769932131594,-0.13188977702511698,0.20895873869029113,-0.03798905234256112,-0.04454307185748896,0.46648323663176694,0.0744404054743527,-0.12590253229010367
Pallidum_L,0.19790696296221333,0.4039543694053969,0.06844094120892831,0.2848993320881332,-0.07648499376026575,0.5163467121226875,0.34693593991891025,-0.08392863699742052,0.24860746171125123,-0.05831944701272838,-0.22511783583304645,0.4325854196738509,0.22012579658834072,0.46900619051219317,0.21508296849775133,0.409105079658378,0.22278630585793946,0.3263248734148752,0.2617397442533599,0.5664260782496985,0.476928787696567,0.2568352339173808,0.4174663643919401,0.48166303178639486,-0.07369030735692919,0.16217970271269697,-0.026086229496157694,0.25937867755759536,0.5038831561167499,0.6101760343885168,0.12916877879566835,0.38547942066818247,0.21177994251508506,0.3783082929326716,0.6148616713801932,0.37026095169040685,0.03015488450252419,0.0413145448692531,0.06589822780017517,-0.08897667200348522,0.5644545313043979,0.6056442577862524,0.19375932324263365,0.23947428505768903,0.49492653348704435,0.26123903529617404,0.16653443270042181,0.17317142848843758,0.47132401360358817,0.4038055552776826,0.5326554861843383,0.5376746707955404,0.37065195777761817,0.14872951814165608,-0.07839870524262345,1.0,0.013008609776096657,0.12169410211068722,0.09009665448364318,0.5699883022751351,0.07571041973427049,0.46005731004058215,0.2217605788646545,0.3791149102744066,0.23732785036597426,0.05641955788383993,0.22692733256109812,0.1672205079596527,0.18673540848895082,-0.004137912382838916,0.5311668296320129,0.35776150320900363,-0.03144151676064488,0.4683703829787788,0.06552686947893623,0.14645985608504872,0.50530906216428,0.16327334673704944,0.59425931169888,0.5082212544360799,0.14701447344007126,0.323163190544538,0.30126607211052986,-0.21066127056754905,0.400555446145066,0.3573667380807817,0.09713205632750205,0.10790871983138806,0.09134448044571311,0.0990783156787356,0.34374560081709266,0.17658886707790494,0.6328175620357038,0.45883585322034726,0.36241858709173314,0.5219038692387479,0.3079488228517881,0.34760698634068893,0.1754971115255108,0.34799807799872196
Rectus_L,0.00724561355422488,0.1320421133081522,0.2747957346510089,0.2645510762425652,0.045966115374923074,0.17197931939408911,0.044322555990429176,-0.028940989064268917,0.22352691094472762,-0.10063325991819556,-0.2113329265196769,0.06546210672026954,0.26039152355274164,0.07761358656500175,-0.0021588161979540547,0.07403457392193163,0.14648480818817558,0.2964494777934334,-0.17433603285741145,-0.02753641681812689,-0.11233060310928311,0.4197006214871658,0.09479009823171455,-0.07394430534770809,-0.16523480517839537,0.18253441532262815,0.2087959101350303,-0.031972923966183835,0.049677792342432435,0.20953090308171496,0.12312977363230203,0.23967132978421055,0.02251284455239253,0.2999910265212621,0.12075302243936169,0.4013221546155677,-0.1809538687125179,0.08287378563629455,0.031088897631047364,0.13542906068391397,0.144446321951787,0.23272440559889257,0.0017298379267624512,0.07660972150746892,0.12505521782907558,0.10459173531136151,-0.027792546668082275,0.36559637704720716,0.40600872694660506,0.09737429420956421,0.17269369144351088,0.1915920549952243,0.2267033957471969,-0.2653575869823818,-0.24668621461614362,0.013008609776096657,1.0,-0.02118176776741153,-0.12129734155848702,0.08631259450516247,-0.29690723818568154,0.05085662632133919,0.022826201666455125,0.23353161847448592,-0.0092094167334712,0.3976864014637946,-0.021286622105971962,0.11283439069709857,0.5365559445476409,0.30731786047813775,0.2128003645022629,0.13528107666515454,0.7367130840775237,-0.07222698402450535,-0.0004569440938578014,0.1597396746721135,0.23820344637284688,0.4501915122923322,-0.02172243147487197,0.2789909960155992,-0.10135369678416603,0.30366010865582355,0.42924355684521276,0.01416377146675125,0.0874351074460214,0.2188118146167752,0.21329100780905466,0.00500718375261144,0.20966603964955866,0.29032004548022977,0.05491833621989862,-0.14440817565957365,0.15687917244252603,-0.0032591190419120754,-0.010529067050975683,0.1348975840325336,0.06227562631252819,0.032476215996036284,-0.2019634953844253,0.3207313475811837
Cerebellum_6_R,0.08671580802811753,0.04071502832783055,-0.2938752652305583,0.4646234984331523,0.28264911174985935,0.05576461335346859,0.3138191234822245,0.7367542293264796,0.6585130532415225,0.38740390302693145,0.6774367705903995,0.11384923520700163,-0.08200007137120964,0.2929832069102084,0.7486965633816884,0.24015598584634137,0.6290947907315207,0.07847474038855037,-0.2369712218913447,0.24724774555146223,-0.03947440738631471,-0.23854842266364293,0.20737267905604845,0.30390336399171824,0.6957114970895177,0.4092391006081229,0.18366479990207354,0.36352576104390477,0.35316335708330454,0.12136370794274602,0.5460599344394327,-0.1502539374393553,0.47539417993676597,-0.20256058509790362,0.16100725274745303,0.3154212553138816,-0.06957420500966023,0.67382033681469,0.47659056163479313,0.425478081238838,0.4133205788101774,0.2607160330308812,0.16975852896605764,0.38807202289812087,0.05599726285730736,0.3297447505271177,0.33961262114034946,-0.03685383848034004,0.20639450336396165,0.09564192813928052,0.19249731578155693,0.2714032014854883,0.3101067239006251,0.13558865835371958,0.3874810695866782,0.12169410211068722,-0.02118176776741153,1.0,0.012818758400901959,0.1943431192552505,0.5902473987823991,0.6234809410212209,0.23089691952278585,0.2769853530224767,0.08882294595032612,-0.28331940793352683,0.5196866315145896,0.5329550418287236,0.3242291534113154,0.04574597419815473,0.21710775350800188,0.29233510863420126,-0.16207674243902864,-0.10865809623244191,0.55883463250914,0.30893669592529394,0.09328131718153941,0.2845349662122784,0.16898579720668405,0.12737360316327137,0.1283582053064929,0.044554389848399836,0.08740897951939543,0.5650342080638094,0.2384516183408811,-0.1197416842973617,0.010666734883733963,0.38528850144153853,0.4937475755993269,0.309006989784155,0.729561714886915,0.5687782439775143,0.42739955042541183,0.03141283168324409,0.5141558648012736,0.15074570127389933,0.17103870665512236,0.43455281710261184,0.2151806450528701,0.22572360557843812
VTA_R,0.7841563509285456,0.28677333480591893,-0.0889187368002751,0.00871630717735381,0.04861310950542262,0.1851279056710684,-0.32353451446665854,-0.1482011338341141,0.003120211411373986,0.4041367124527373,0.038900343242083836,0.28596539400028614,-0.2261670727195922,0.12374524583093055,-0.18580990034807757,0.29168107796815557,0.06670656183699532,0.4666145944828574,-0.008924402552454509,0.15630338530716387,0.060687057379802796,-0.03533478596619278,0.03618067799021015,0.1163721514519828,0.24368301846049636,0.18695481149601265,-0.07644898933517263,-0.23115572124832376,-0.11117086651742027,0.05547112759239986,-0.49143591914197315,-0.2536341116587111,-0.24716165387645728,-0.26876433168076225,0.0433777957281728,0.2430604163939222,0.22644369271757972,-0.2013359542561043,-0.24766775160471427,-0.16981178555412438,0.18494920057652486,0.10934985873227389,0.44573747390355006,-0.15214888547206135,0.0631188942365383,0.11969877283397007,-0.3907253572621258,0.4021776575520756,0.2192336391285552,-0.0389294469745221,0.4174246488811453,0.029638523907989756,0.12793903494153056,0.5135002919513925,0.38010702960415055,0.09009665448364318,-0.12129734155848702,0.012818758400901959,1.0,0.08177677369252244,-0.05487061155012757,-0.022039544037271496,-0.3355814769691993,0.24672072195108014,0.23466199598393223,-0.22466740543221192,0.2682755149914654,0.01542116806324381,-0.16635180351229134,0.6070776498299807,0.13213613973253535,0.23178981261203244,-0.025436582512000244,-0.022241053282113055,-0.06135350250026577,0.11697570493388593,0.07073099404116057,0.14910487019750135,0.2534398348624137,0.21643281729479089,0.5853418851648455,0.19353586817885315,0.2848262247978409,-0.10809171559507845,-0.09699977393575783,0.16489821971982843,-0.307606334275001,0.4434449738674013,0.09866055774509458,-0.4178750676241249,0.023061344932120476,-0.2529438078386219,0.1520406913271864,-0.04323209760040366,0.23848663797965985,-0.05253187653106869,-0.20715885212960156,0.3455973471583211,-0.05089860137672316,0.10844465738123707
Postcentral_R,0.2743108055436216,0.5331817284724997,-0.11613717852907321,0.2920515970690593,0.11311633344982087,0.8260351606793864,0.6435530481816534,-0.0530363077946663,0.3451894409717761,0.25375681103568803,-0.22754025254432755,0.2938065892959895,0.11596624629149765,0.6823840745170403,0.3718216120646669,0.09174774346563498,0.523251856917405,0.36671156151571277,-0.0203099553095517,0.547636574202758,0.14934654658669153,0.26984545411945715,0.4937912992247733,0.46822823670670927,0.012020449025953403,0.2661488321260646,-0.371425193032288,0.45128893391647396,0.7991798725284321,0.903384342300097,0.1755416779816233,0.4169541905554284,0.6180273658317972,0.36763856048940274,0.7929832365783617,0.39324373335220825,-0.27895131457511024,0.18643807040872118,0.28860886642239136,0.14139688743814927,0.59132287100924,0.8793639522487661,0.17639824076607838,0.37723049024031124,0.535607742508151,0.2517987602355983,0.4559794301858807,0.3048975703582919,0.6714465991584944,0.9033803704152581,0.4837120493827267,0.4721545141248813,0.5181008576639903,-0.02764717474771384,0.06753620616569372,0.5699883022751351,0.08631259450516247,0.1943431192552505,0.08177677369252244,1.0,0.1387411979657944,0.6029775877205198,0.25300899179907,0.6898438680214463,0.20012730466986,-0.11988390375044586,0.5442614578757626,0.5012461962275883,0.14648386939442712,0.09030513467127446,0.7906422919539718,0.5330678620621695,0.03762826347830261,0.1490470103427205,0.36611662383206617,0.060033833500349014,0.5540746001106044,0.032471828566464966,0.8514781063920877,0.6706053390810951,0.34099145025845945,0.5307938476631842,0.24513984368552835,-0.379494804975467,0.7832260739892218,0.3585723871595578,-0.0536376560454764,0.2893462198695293,0.38408112070453165,0.24682759192431314,0.5563397994656729,0.37707148912455923,0.7322898027511195,0.15340348182715477,0.5207890416185685,0.743284240143975,0.7942272302350193,0.46463841732618677,0.3852621126741957,0.5768115798820922
Cerebellum_8_L,-0.0430456732415047,-0.005115191869210508,-0.21958476438289568,0.2302773619353165,-0.04047241070758244,0.02009336777559088,0.2909977779005108,0.36282483164502405,0.15179416654903172,0.23229404646435878,0.53809254934549,0.0015114340073046192,-0.12552182619570784,0.03729793008893331,0.6206100764387111,0.18006149032697777,0.4903575798726153,0.09690345161072662,0.09234937706651263,0.030822519041009886,0.1084085262456671,-0.2476585370463661,0.32665379130400796,0.0804859763358223,0.5346629240664797,0.1509972642850863,-0.11800364523306178,0.1898035687362681,0.2558793634818649,0.1053911540533265,0.32342469738190577,-0.22668344499127135,0.389162831493005,-0.19007932270976888,-0.030134322678651994,-0.03355608756961337,0.15429901698334278,0.3172007955507223,0.2501772430001236,0.4954040233607175,0.3112865173661201,0.09697067431289765,0.09470925321713522,0.44770644018281364,0.005943987776129874,0.16579422216318843,0.3290789742873456,-0.17464020282486176,-0.0649420754790672,0.14020768592525937,0.007555109667267839,0.06719219331844398,0.31858681913216447,0.19571151024493522,0.2043022035232755,0.07571041973427049,-0.29690723818568154,0.5902473987823991,-0.05487061155012757,0.1387411979657944,1.0,0.5060818481197309,0.16760716740737125,0.20620093179106794,0.0627701034682396,-0.330684819433431,0.32154098177645474,0.4275235309321107,-0.037385549906960455,-0.07344341739035322,0.1632571578870372,0.3414241817016063,-0.28475773356369144,0.035593711706531445,0.504062273365785,0.18096488000040714,-0.09014554814504676,0.016021060511605054,0.10831865487989101,0.1980666008887882,0.13374983565585413,0.0603234027046953,-0.17157964270785916,0.3548103075495576,0.22665184857202744,-0.056236229858148704,-0.11760824036968838,0.2294212141396205,0.37639033509126996,0.09444383549428287,0.5453058878990865,0.5175175058929535,0.22794376089301188,0.14232626944224788,0.31700579639370785,0.008614046469609197,0.15988022443144173,0.27345303612555427,0.5350038980621333,0.28110116893569026
Lingual_L,0.13582707412550746,0.2090992505270679,-0.0200477737830099,0.5753080525931035,0.13181321563019263,0.41646658021164534,0.6553281513187518,0.5387007310688345,0.6217442696932703,0.23729175019598597,0.30690873672187474,0.29868885626472513,0.4113827965695644,0.6546771298989237,0.7996517362987733,0.18340113569556962,0.7508726706583121,0.20605265809047033,0.01500631765315515,0.524213069798295,0.012588267920442023,0.15823007677404557,0.4718303875783792,0.5083508608045137,0.388153491212463,0.4793725540371079,-0.04240525539576994,0.5118964492428046,0.6691285935116813,0.5673362165476711,0.5795405727152083,0.2826644886338422,0.6282372323012342,0.22589339294056995,0.6185866976396686,0.5104445468266021,-0.11883176980165899,0.658091429644368,0.20631539605703017,0.386388584055802,0.7293781272221004,0.6676468708210633,0.24118504509112165,0.4842587873902359,0.3392776370090017,0.5105699753474037,0.4602489505051292,0.19462709897785527,0.5710165933675752,0.4940179027906829,0.2504705181477806,0.590454780920053,0.48234482499132286,-0.07297023111929757,0.050997815759659185,0.46005731004058215,0.05085662632133919,0.6234809410212209,-0.022039544037271496,0.6029775877205198,0.5060818481197309,1.0,0.2960373649303324,0.49601958850280387,0.11455721733541126,-0.029769638609010482,0.6219094975757687,0.6865488754482325,0.36711098994449587,0.11899588186927648,0.6033253543899356,0.44165243026006223,0.029610012109567693,-0.007882102205587948,0.5651619982420997,0.2022123282706872,0.35872980430905693,0.3499871059562034,0.5346851884068726,0.44246475383318606,0.001211247660085826,0.2778630157518435,0.23420968207896503,0.20174058823504984,0.6899063808038091,0.12020504309267506,0.08197482905995894,0.38700405705801677,0.4732808400589858,0.4510315777544227,0.9175265097132785,0.6300250104431198,0.7728229036589294,0.062152028637136224,0.3810090053738875,0.6368752665609448,0.47848645500492304,0.47981442597783885,0.42060248303478115,0.5504096030006853
Raphe_D,-0.27505512352185135,0.09637370067327898,-0.13801139552014088,0.3812808731537997,0.13045660895995062,-0.010998796050975998,0.27560371040851184,0.28158550293388196,0.2087062105009897,0.21038205384034445,0.08961996775229661,-0.10714205433774815,0.24632990681242087,0.2544655886646089,0.4093056688264886,-0.18240803661525104,0.29414390522856054,-0.2431910448614954,-0.16802355361636717,0.11057443271391425,0.03686796785113298,0.060514058120917924,0.11292076595349287,0.1791562206610524,-0.14421808193458657,0.31523202342285733,0.2427493498234678,0.4878682392723137,0.4993536118655584,0.17419973582355577,0.6519898604274714,0.440575757958748,0.5174044102386427,0.4410811067182461,0.2393687279182831,0.07184621373530971,-0.1381459024700826,0.4408591764176799,0.40364800853065197,0.39521625454472364,0.17216447140174576,0.2694577237254069,-0.013986700572482469,0.2125117695373986,0.24149409777019046,0.3400674845864046,0.56644289176522,-0.017662837588489674,0.13159862367541963,0.2829349047065068,-0.2505368043466989,0.24727817787394554,0.30864111253011234,-0.4133665246629577,0.09587529221438783,0.2217605788646545,0.022826201666455125,0.23089691952278585,-0.3355814769691993,0.25300899179907,0.16760716740737125,0.2960373649303324,1.0,-0.0291145105147731,0.08526666808246508,0.23133802486562577,0.3511220101150355,0.42185839281218634,0.37965604938180647,-0.07005724741995992,0.26534004085261764,0.2541758716743817,0.023662609881104305,-0.4013190039198736,0.3031609716377095,0.07347701285550313,0.24503942695941752,0.12503542734058645,0.14573487357282677,0.09496862402552822,-0.4325390286764912,-0.10006768375429265,-0.29497542429892076,0.2788037647724072,0.3367096480302595,0.05938734952076705,0.4036010883866702,0.30568969292499615,0.09451100414950572,0.6464536899984789,0.27302335327112226,0.47514578104256333,0.32216536328186013,-0.22043437824296022,0.04273116294270558,0.3563953121680555,0.43860539930356157,0.3346690355120758,0.30187539251904105,0.11038948587902796
