,OFCmed_R,Paracentral_Lobule_L,Thal_MDm_L,Frontal_Inf_Tri_L,SN_pr_R,VTA_R,Cerebellum_4_5_R,Occipital_Sup_R,N_Acc_L,Frontal_Sup_Medial_R,ParaHippocampal_L,Thal_LP_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Caudate_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Insula_R,Temporal_Mid_L,Thal_PuM_R,Frontal_Inf_Tri_R,Temporal_Mid_R,Frontal_Mid_2_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Paracentral_Lobule_R,Cerebellum_10_R,OFClat_R,Thal_VL_R,Thal_PuL_R,Thal_PuI_L,Frontal_Med_Orb_L,Cerebellum_8_L,Vermis_4_5,Putamen_L,Heschl_L,Frontal_Med_Orb_R,Hippocampus_R,Cingulate_Mid_R,Cerebellum_4_5_L,Pallidum_L,Angular_R,Red_N_L,Thal_VL_L,Rectus_L,Cingulate_Post_R,Temporal_Inf_L,SN_pr_L,Thal_IL_L,Frontal_Sup_2_R,Lingual_L,Amygdala_L,Cerebellum_8_R,Temporal_Sup_R,Cingulate_Mid_L,Thal_MDm_R,OFCant_L,Thal_VPL_L,OFCant_R,Occipital_Mid_L,OFClat_L,Amygdala_R,Olfactory_L,Raphe_D,Cuneus_R,Rectus_R,Angular_L,Supp_Motor_Area_R,Pallidum_R,Parietal_Inf_R,Thal_PuI_R,Thal_MGN_R,Calcarine_L,Fusiform_R,SupraMarginal_R,Thal_IL_R,Occipital_Mid_R,ACC_pre_L,Occipital_Inf_L,Thal_LGN_R
OFClat_R,-0.30413739674522294,0.03883937559380141,0.052108311250218226,0.2913636870515685,-0.025273249455177362,0.45823843674070436,-0.03860353992797451,-0.11743556757945472,0.17045022853477956,0.37953680322229844,-0.01403187903997484,0.35302014867261183,-0.10097245646063313,0.05005327399366837,0.03281483571573348,0.37770803150314863,0.03969540354984294,0.24755168587232537,0.2273145364240783,0.14728324456056566,0.24327930254460145,-0.08351562966845129,-0.028811714235935062,0.10389908157278926,-0.0337453831289207,-0.20473930786521585,-0.002897773755658441,1.0,0.14017611128488525,0.12303133088254184,-0.03730925484777603,0.20993994679065647,0.1990977917628461,0.107531883967149,-0.13652414408193067,0.2509049138267594,0.1365588215827883,0.08872191440465418,0.04832222764332457,0.016832803892531795,-0.0408720095587001,-0.15484330680992692,0.048603175372594384,0.1520288100025826,0.05764463287001231,-0.0008606057564690671,0.15668144112567292,0.11561781748222245,-0.15062664995580624,0.10221092393443491,0.03773938940216301,0.25130747247566115,0.05556226111344913,0.09284189089391157,-0.03251548075164182,0.16075823083084895,0.596640863627795,0.38648742562015154,0.44355014135141835,-0.13203031690745384,-0.07991241058346203,0.19586711629586367,0.4738210020398303,-0.37060139664910824,-0.03701800210817351,-0.15340518039067388,-0.24607912637983761,-0.2182665300329094,-0.16039676993036175,-0.011967281373894963,0.008756020168117842,0.125310435424947,0.118419219032933,-0.1317783480014379,0.018076549565138485,0.20814408636064208,-0.18483448779297706,0.3140614947357228,0.08356615527205685,-0.04075845252318722
Thal_VL_R,0.08948126785501613,0.622166697726394,0.6631227044292903,0.6302759169582774,0.4850317398910425,0.18627376482443675,0.6621551080538534,0.33927822864153895,0.4769067605261798,0.5981256765228868,0.4960296600582851,0.5322478332007023,0.023253142504197848,0.6754061416872773,0.7992564088554209,0.568199299337831,0.5702437942516708,0.6578391254448152,0.3969220559355579,0.3155095910220994,0.5884196627881345,0.25951575333459287,0.6135814079789811,0.03621704422199276,0.4318221515852402,0.6515365331259446,0.06229937149529478,0.14017611128488525,1.0,0.23444243029611406,0.3065116933913546,-0.1044735951260823,0.13665047666482746,0.7118554771107891,0.4574837759310193,0.3242364118792557,0.11434032803261308,0.48604041933824393,0.6761685842734603,0.7321120384350269,0.5678178078119834,0.4076768475001487,0.21755049893252842,0.6570719202502449,0.21481248325042826,0.4555070036994266,0.362807116236863,0.22355450159714887,0.5093396060230481,0.7730587716021909,0.6194618219375139,0.22138605481703266,0.30652928207355484,0.46983578384928637,0.6476884491737266,0.45243210057457656,0.2122904711470962,0.3824336420576572,-0.10353901377112765,0.2066587338181633,0.1601792326054398,0.14342876578585073,0.37473714997841806,0.2650976551155443,0.48673326377315274,0.19145645407067255,0.2399035936360115,0.7408459365996585,0.5098922781861264,0.5415597081238605,0.5478687667652103,-0.01719482389688688,0.5681863017440295,0.6211424495629293,0.5602429352943882,0.5117077492897907,0.1922989520616138,0.6238118659875803,0.17768138988103285,0.447367270324162
Thal_PuL_R,0.24831373009578006,-0.2869368584386815,0.05823303455771649,-0.18280847036540865,-0.11000164698819372,-0.14382812547110482,0.06920983413231631,0.17646647372057378,0.2267108134574338,0.20836880535220473,0.11137106741633052,0.13020168687239583,0.5243733383490823,0.037104847480189204,0.0865411374990273,0.09552606227935484,-0.14522420010599246,0.09316000845962931,0.2867781444807008,-0.02890245932432925,-0.09431288328081074,0.573659511988944,-0.04924228107042798,0.3912732303324259,0.22539870837846654,-0.001012584852874477,0.5822471201630594,0.12303133088254184,0.23444243029611406,1.0,0.5665522201677896,-0.01855724609096318,0.1585017720421416,0.08430760803302026,-0.04396753863211329,0.13677303807021557,0.0483848875882591,0.34038711590513204,-0.05662999551478908,0.12010711324842381,-0.07565814060064079,0.016520639731629733,-0.16262007087877328,0.1644786847922266,0.269031560801344,-0.07485501215016992,0.0950827063255297,0.025656562635471215,0.2510666782580199,0.0985867233401125,0.28430698430343104,0.3949572889911469,0.6396638953029731,0.4669345457054685,-0.17971848363560444,0.1319431974467701,-0.11374887003734524,-0.08080015335857106,0.17260122039858303,0.30387270196926863,0.18159815307753774,-0.04572301330076402,0.16824606453117033,0.33270969702763464,0.007321585578751677,0.3247112527612188,0.2761804523156966,0.02716339658158827,0.08025425775639282,-0.2328028024257637,0.3364101125194828,-0.3261231573075604,0.32223801711553535,0.2671420609041267,-0.2524169811497431,0.09477270147641,0.22559220814615355,-0.008808161785253591,0.46667560884548137,0.3637304182738515
Thal_PuI_L,0.2653406069203807,-0.029549492846335543,0.22322055835253699,0.2293883456730093,0.0825134404509626,-0.16635180351229134,0.3540622876536006,0.2599536886235806,0.2168262349636831,0.18523511830543882,0.2656304977277217,0.33458897565062734,0.35787231017753435,0.2810342136152231,0.3518992461966655,0.3845799986692467,0.314673261768345,0.1278411604802018,0.25501690401986127,0.008714808031115906,0.1653244715128736,0.4705172426481006,0.16274098117879293,0.1553261179493172,0.29392479738305105,0.14240546770538623,0.35571629353011164,-0.03730925484777603,0.3065116933913546,0.5665522201677896,1.0,-0.010828752400019915,-0.037385549906960455,0.25670461927542143,0.3115898141012963,0.3973687019772299,-0.055849237073824436,0.2861521473993,0.13005999605076093,0.4302610878251448,0.18673540848895082,0.2922606666977788,-0.023727031134547612,0.21703754345071474,0.5365559445476409,0.25808664215595983,0.23843243392396055,0.07976355580810841,0.3224623138699283,0.22604527759359844,0.36711098994449587,0.30048643061453295,0.4116856031792625,0.3688951916099482,0.07227174812631428,0.05344094326211352,0.06049629773267349,0.20164036684505154,-0.2714572230223013,0.15512976163075481,0.20324306351613552,0.1263022247638434,0.2117267615935918,0.37965604938180647,0.177780841759614,0.3219749870252666,0.13236207377350004,0.17339390294646836,0.2699174948331415,0.11669794572032191,0.371548156035543,-0.15530165334342574,0.39494869441794284,0.4012830868874649,0.24900282412972652,0.24854790995193266,0.2620298143517105,0.2681166134438149,0.2275947212820696,0.32326772116580715
Frontal_Med_Orb_L,-0.14745790300905276,-0.010207724995317753,-0.15357831601880467,0.03636616922767905,-0.12353051537307819,0.09269984481666406,-0.09341494073024997,-0.13840964947260972,-0.2640104044770037,0.12757149268301954,-0.09857477819738776,0.05617065039039807,-0.1813946597259388,-0.12532968483881707,-0.05637456065934035,0.12322999185574758,-0.2137322611765374,-0.08690385702123185,-0.1619596490572358,0.09599819303001915,0.08173680264834363,-0.09647545904336072,-0.07443274171510054,-0.09983368612961518,-0.20668737160152825,-0.17116504766321794,-0.018045725165104748,0.20993994679065647,-0.1044735951260823,-0.01855724609096318,-0.010828752400019915,1.0,0.10670212343089981,-0.10571694536542549,0.05361508609438401,0.008012945513868506,-0.19331914558401672,-0.1658060261438489,0.02305160434970227,-0.05072802291554352,-0.06728828274371837,-0.07507527405034316,0.017656355212256263,-0.0546563052067029,0.22772426342674248,-0.017932259551056814,-0.12544773464160586,-0.2279316232293477,-0.17694948319266823,-0.05052947529589104,-0.0859589543750242,-0.01713563666790898,-0.13913432730130193,-0.029064384100428425,0.009574720829233658,0.02893269142031631,0.3800168437765171,0.23222751300112396,0.16935565674366276,-0.14919903124677306,-0.2074316930823683,0.178620216215728,0.08601776052382128,-0.2567998727397339,-0.056204645717136854,0.02352325552694324,-0.1597838265236644,-0.17522975973976607,-0.17112547316620727,0.019013917489615655,-0.34907118652664193,0.3082202423344736,-0.10224279116396255,-0.12889103206314995,0.13912381344937197,0.1497585008373615,-0.1439826268763719,0.21788429646251592,-0.0918615619314006,-0.266205188280912
Cerebellum_8_L,-0.11760824036968838,0.10831865487989101,0.032157180947121375,0.21863060638420492,-0.09413206618496736,-0.05487061155012757,0.22794376089301188,0.389162831493005,0.2294212141396205,0.3414241817016063,-0.19007932270976888,-0.17464020282486176,0.36282483164502405,-0.21605342126227256,-0.0649420754790672,0.28110116893569026,0.05982377233651849,0.2498320725507576,0.504062273365785,0.31700579639370785,0.09450908534966711,0.26990420030984413,0.16983278970767793,0.6497565241637885,0.16579422216318843,0.03729793008893331,-0.11800364523306178,0.1990977917628461,0.13665047666482746,0.1585017720421416,-0.037385549906960455,0.10670212343089981,1.0,0.37433104818164126,-0.1068832907636325,0.37639033509126996,0.2043022035232755,0.1509972642850863,0.19872300997763867,0.14376073132103312,0.07571041973427049,0.25823462763589833,0.0627701034682396,0.3053401262865471,-0.29690723818568154,-0.04296432186701193,0.44770644018281364,0.23229404646435878,-0.10744531576738665,0.27793770935564144,0.5060818481197309,0.4954040233607175,0.4434819103626553,0.2302773619353165,0.12741693946391214,0.12772870218412447,-0.11360379757642605,0.007555109667267839,0.15429901698334278,0.5175175058929535,-0.04047241070758244,0.18006149032697777,-0.07344341739035322,0.16760716740737125,0.22665184857202744,-0.330684819433431,0.310132580697566,0.008614046469609197,-0.23785274610906074,0.14020768592525937,0.0440873259787379,0.035593711706531445,0.5453058878990865,0.17618662732529036,0.1053911540533265,-0.056236229858148704,0.35700834020723515,0.1980666008887882,0.6606049836707243,-0.12552182619570784
Vermis_4_5,0.021612965814313562,0.7822946093426195,0.5397846725080209,0.7225100780695677,0.32315158750964057,0.19855945758613677,0.859954437266977,0.555915529681214,0.4869950002336064,0.5705147712533621,0.3048573843772078,0.36322528039564594,0.22186740306052496,0.4926647920751146,0.7084591093928868,0.5741230939095919,0.6266667899611748,0.6675351984288154,0.5079670658302954,0.5592139506179803,0.6006994989995972,0.41592653214644676,0.7553101379388083,0.1508808147532145,0.47550483776301056,0.7522560468302372,-0.06394168236753307,0.107531883967149,0.7118554771107891,0.08430760803302026,0.25670461927542143,-0.10571694536542549,0.37433104818164126,1.0,0.5064650469188491,0.41388864319472457,0.22399449075808933,0.5367336582792551,0.790498249359315,0.8493188012839298,0.6009740363196782,0.5834034007625879,0.20494402313675128,0.6891946204539345,0.033236426805655236,0.6243119103721443,0.5171969057598057,0.38472703493232874,0.38835711590802596,0.8475346876966151,0.8220850639738527,0.24641413654140365,0.3726279540977169,0.5829276389932353,0.7342886989304477,0.39323878838109594,0.06374734377857395,0.4597247271528001,-0.021299209994981663,0.4679264071797644,0.05741693335151992,0.25710666110824637,0.21284364226250957,0.27685760296712614,0.662665676890425,-0.08585946212079838,0.4692322958018669,0.7235142454218747,0.23160153745509596,0.6016230951812125,0.5483119505166739,0.025065680217241284,0.7789267713717476,0.794008633348084,0.6633231281546506,0.24350162652977358,0.4006683904589609,0.6272149108851618,0.36665401434418676,0.23265881689137333
Putamen_L,0.01653660278364529,0.4752089871311055,0.3891557269156368,0.5984259456056853,0.24515325395603343,0.2732156197469655,0.7240678191492392,0.06633061652761754,0.19549708321235706,0.15593229323744096,-0.0024515565562636564,0.27224012078357135,0.17991307517647345,0.44716933024355565,0.6399583588528392,0.22400888595923252,0.48560260721568843,0.44864867507694556,-0.1460902792119652,0.2837633179333561,0.661446832284702,0.4637716249926195,0.7177970328455918,-0.21220804660137751,0.5061378383199103,0.584731178749582,0.042683086714147604,-0.13652414408193067,0.4574837759310193,-0.04396753863211329,0.3115898141012963,0.05361508609438401,-0.1068832907636325,0.5064650469188491,1.0,0.28108588317512634,0.07318796556169199,0.37936399263021336,0.4483714430096904,0.7601193532943586,0.5491576140817114,0.18740906878800023,0.272516621959217,0.5181237252130694,0.28785280443522504,0.5397946295266378,-0.07985679903472231,0.1561270593384481,0.1490417051600859,0.4134585356558659,0.5086348289457892,-0.30574391802784556,0.20743927415941876,0.40541458467326164,0.6172671839509463,0.21243944479452892,0.184909831355123,0.48727020244299707,-0.16861723508050605,0.03485133967797102,0.11263097677283647,0.5069125096497772,0.24261081865269674,-0.08601119384374199,0.2934694589717884,0.09107313760649334,0.1771997946218698,0.48171898451616224,0.13010224517381602,0.17701823342781936,0.16777819546689277,0.2296447383710476,0.44190275362396136,0.5344112733786381,0.5297778673673824,0.18288005547266498,0.022658831962532065,0.4596950916285464,-0.08936746865498195,0.14449846771046576
Heschl_L,-0.16107729107370783,0.15382747931322083,0.1620859189979764,0.5766410509552256,0.04268725492640832,0.09866055774509458,0.4405242269207834,0.4204293019175015,0.5427684669515078,0.42976018739622385,-0.03463845885522547,0.28986773009562256,0.3634153957721266,0.3053019329472,0.40849366371851725,0.5721522415413025,0.5770346573132374,0.5761479252440187,0.5878441324760155,0.32856524047922797,0.3504370779095541,0.36978144022756415,0.2401420510780365,0.39922856995118433,0.4643074025219707,0.159036485824031,-0.03171560519611923,0.2509049138267594,0.3242364118792557,0.13677303807021557,0.3973687019772299,0.008012945513868506,0.37639033509126996,0.41388864319472457,0.28108588317512634,1.0,0.3345663125319421,0.4829524297979741,0.282162424528814,0.4523347010204975,0.09134448044571311,0.42650006903433235,0.3249546741274239,0.4906674949054616,0.20966603964955866,0.21312178628245743,0.3567080550303645,0.5624536609962194,-0.1622696462655827,0.3584610930207377,0.4732808400589858,0.4660185713506866,0.45056787537987913,0.2910892660108636,0.2820088874794888,0.2228762014876942,0.2571561344690468,0.243501917463052,-0.2726567171689548,0.303594889535254,0.35620143174406604,0.20484889462187286,0.38370978309722054,0.09451100414950572,0.31811326264342465,-0.3045357684805856,0.11615593470969637,0.09579982714724887,-0.18347522172043798,0.3275276797377098,0.31441472166263884,-0.1599091408693017,0.6142172296144419,0.25814318539678555,0.3592912375623696,0.059483653082714166,0.3863125647911128,0.4662338400845873,0.4620671598803153,-0.013988630450337753
Frontal_Med_Orb_R,-0.1667038725682322,0.0776995981880129,0.15915730591907412,0.13816105862103642,0.12434321236736788,0.38010702960415055,0.23917769932131594,0.13464474257938217,0.5848856138554863,0.24544377969180228,-0.29632252986684116,0.007804390891431574,0.24482608262924244,0.016833207957256263,0.12713360209197702,-0.12590253229010367,0.1801159491747924,0.49851941823933593,0.09918974361780783,0.20895873869029113,0.28133584508895987,0.2832718900961812,0.15822797033313865,0.26282921185629815,0.4237353316440441,0.09650755216927273,0.21503941449998618,0.1365588215827883,0.11434032803261308,0.0483848875882591,-0.055849237073824436,-0.19331914558401672,0.2043022035232755,0.22399449075808933,0.07318796556169199,0.3345663125319421,1.0,0.5396054044916232,0.12337357687755102,0.11166616255632668,-0.07839870524262345,0.017978453506920303,0.4931613947544152,0.5274618671544212,-0.24668621461614362,-0.014643586409328927,-0.1544662615858977,0.6951257529341983,-0.4232237485042566,0.11897315921554763,0.050997815759659185,-0.005193037762173282,0.39271702327275365,0.27830198077691265,0.13286011357862204,0.4087622556438598,0.04538499008676783,0.06525106819468349,0.053638518287678766,0.12478389062400547,0.3782015417224598,0.26464262327948407,0.34268694148235407,0.09587529221438783,-0.07687487044420944,-0.22370457260170348,0.17101963782837198,-0.03798905234256112,-0.4423304909349655,-0.10467077911255418,0.045150604067856,-0.3196049203330517,0.23006735810739012,0.04451598461306478,-0.09286472391861718,-0.11971351973841399,0.08813217382356689,0.13848114264720593,0.1326245240192813,-0.33870094046597554
Hippocampus_R,0.09939987747388634,0.27014566612224694,0.40836718349051426,0.38253800415226086,0.3616799343152601,0.18695481149601265,0.6195082252855831,0.3282292022719286,0.7217599364192026,0.44698579321534915,0.22419872916217837,0.29615909870273865,0.3392243439636168,0.5488887454051509,0.5446951894474776,0.17975084494316357,0.417498493943653,0.7567787505618807,0.26831684497179714,0.1324994545953608,0.6028450199750266,0.5842850323602842,0.48087398989535846,0.20906647278052418,0.8295083414633105,0.41690653932259214,0.4425409443167753,0.08872191440465418,0.48604041933824393,0.34038711590513204,0.2861521473993,-0.1658060261438489,0.1509972642850863,0.5367336582792551,0.37936399263021336,0.4829524297979741,0.5396054044916232,1.0,0.2871346118293281,0.5909424281401023,0.16217970271269697,0.2205593372381879,0.49295103601113244,0.6956061527969561,0.18253441532262815,0.32486315435607793,0.041509593712496386,0.6622943193135228,0.06758765469545663,0.4999284226065642,0.4793725540371079,0.1257874043652746,0.6250589326455008,0.7418407930472405,0.3180424980768311,0.29112361288648675,0.14269221631539242,0.08593607504518669,0.09534810484388342,0.28683905907638074,0.32554970503151515,0.24090699575588564,0.5246958462383627,0.31523202342285733,0.25860298381620767,0.11773379721959731,0.3740468674340281,0.396770629151025,0.014305305825221416,0.08274118273891053,0.5720570181552774,-0.39426082467901646,0.5725856060553299,0.5714709537472978,0.1475609052199737,0.04572666251097609,0.25456416030690726,0.44960143196976426,0.281535458521197,0.28922219686945433
Cingulate_Mid_R,-0.058969651684255685,0.8125996902598823,0.42936675778120303,0.6494665456017885,0.2921833580771815,0.1418957355413126,0.7197795591383457,0.4474079128359763,0.24241232742315147,0.5421393724000245,0.31317855550057455,0.28420502344147475,0.04551799502849162,0.43354635202869873,0.6378092936388322,0.4912492513975299,0.5734703813606173,0.5901094844040788,0.34626778464066577,0.5410982734092895,0.49233262251051724,0.21871457332277458,0.7132576358889005,-0.007563022055886469,0.21926841805582087,0.6855409336305291,-0.13069632371864612,0.04832222764332457,0.6761685842734603,-0.05662999551478908,0.13005999605076093,0.02305160434970227,0.19872300997763867,0.790498249359315,0.4483714430096904,0.282162424528814,0.12337357687755102,0.2871346118293281,1.0,0.7156989244441554,0.5756043490676643,0.5717228954398936,0.089069576703167,0.4920522166601804,-0.010277349384267371,0.5674103896344638,0.323041058180678,0.171180771904523,0.34349887218075104,0.8155345287851965,0.633003249381896,0.10196989023062683,0.21505969016230142,0.3780491991036725,0.8909693834164895,0.46440812283412036,0.001382031752770925,0.518192902839211,-0.15560105750565822,0.3630702708053546,0.13803391404833742,0.1995854999017344,0.08600308543972461,0.1740906087962594,0.5872316525375646,-0.10387576805026101,0.4227141948268017,0.7182516829875536,0.2834401184548366,0.7020537658114703,0.27023519194081863,0.2055060724746106,0.6010081723801708,0.6513379840954621,0.7491384443996539,0.3697892475254267,0.30592320666582096,0.5596074969555351,0.17084260707573973,0.06242088944860433
Cerebellum_4_5_L,0.09962377559892004,0.6735114316728815,0.5330452073809423,0.790345751263511,0.42699043365070016,0.16632419938396392,0.938256209305098,0.4296757085674878,0.43722959044700643,0.47716011199328434,0.3881000373804054,0.43585320207766853,0.21631472741478194,0.6858478012904342,0.8123820766490909,0.5678914402946759,0.7162271855102698,0.6854179158368366,0.3133988572179191,0.36051409354795055,0.7452625032486372,0.48699278682321817,0.8411275537109019,-0.027596492965253062,0.6200470246406579,0.7645848129401458,0.06898961070554112,0.016832803892531795,0.7321120384350269,0.12010711324842381,0.4302610878251448,-0.05072802291554352,0.14376073132103312,0.8493188012839298,0.7601193532943586,0.4523347010204975,0.11166616255632668,0.5909424281401023,0.7156989244441554,1.0,0.6202425316241813,0.520913258919644,0.26011090376078133,0.6380386129005483,0.26429559068625,0.6569069309496895,0.30200084607878314,0.2917318802766894,0.4196613896701737,0.8013346296399678,0.8128659488451455,0.1044405156787636,0.3789366590900608,0.627477005514373,0.7591011621547306,0.28661649142012935,0.1636116597705655,0.47041066328037856,-0.11980021767947704,0.3347145812165701,0.15246559971850465,0.3376858373520933,0.32272639083934435,0.2467684762067831,0.6249463194546643,0.1452232855157992,0.4063149402983217,0.7608772128487984,0.36135249866285,0.5324159931066771,0.5582231438947174,0.05917560395127223,0.7397957958898878,0.8346898388753513,0.7101699002325373,0.30245153657813134,0.3091427615428426,0.6590291977511931,0.21957465117982566,0.3960898192511053
Pallidum_L,0.09713205632750205,0.59425931169888,0.645375816907405,0.5399870989612732,0.5077095671920951,0.09009665448364318,0.6328175620357038,0.21177994251508506,0.10790871983138806,0.35776150320900363,0.3783082929326716,0.17317142848843758,-0.08392863699742052,0.33970416058194064,0.47132401360358817,0.34799807799872196,0.5492871080649776,0.2788638781313782,0.06552686947893623,0.36241858709173314,0.5197530331805483,0.12944442536444015,0.595897564971145,-0.21888539257774248,0.26123903529617404,0.46900619051219317,-0.026086229496157694,-0.0408720095587001,0.5678178078119834,-0.07565814060064079,0.18673540848895082,-0.06728828274371837,0.07571041973427049,0.6009740363196782,0.5491576140817114,0.09134448044571311,-0.07839870524262345,0.16217970271269697,0.5756043490676643,0.6202425316241813,1.0,0.3000672617013028,0.23732785036597426,0.3901374928129235,0.013008609776096657,0.5449514654870481,0.23947428505768903,-0.05831944701272838,0.5437417829875529,0.5824961550785467,0.46005731004058215,-0.08897667200348522,0.022097699062433925,0.2848993320881332,0.6382668606175581,0.1673112362082122,0.00197748015423791,0.5326554861843383,0.03015488450252419,0.17658886707790494,-0.07648499376026575,0.409105079658378,-0.004137912382838916,0.2217605788646545,0.400555446145066,0.05641955788383993,0.28877459269064126,0.5219038692387479,0.5214774382202563,0.4038055552776826,0.21113847857925241,0.4683703829787788,0.34374560081709266,0.5190560677545629,0.6101760343885168,0.3573667380807817,0.11410021609300824,0.5082212544360799,-0.055129742056658715,0.22012579658834072
Angular_R,0.1344412988366218,0.5037865995002228,0.27738661414025206,0.43050518607278604,0.11988231164823913,-0.20780782369927334,0.5255101134144119,0.9223191981302478,0.30623075690424406,0.44809008654839594,0.2790018058015223,0.040168990699610975,0.3174180677720106,0.32548930805382936,0.40781716305260224,0.5202484612415951,0.4977412619023462,0.35312103280385737,0.5871416600501596,0.4073865132973657,0.16862334230814577,0.32775962106463086,0.33749697362054315,0.10123371832449814,0.20519143955027574,0.5391786791205906,-0.29683619641720743,-0.15484330680992692,0.4076768475001487,0.016520639731629733,0.2922606666977788,-0.07507527405034316,0.25823462763589833,0.5834034007625879,0.18740906878800023,0.42650006903433235,0.017978453506920303,0.2205593372381879,0.5717228954398936,0.520913258919644,0.3000672617013028,1.0,0.05896247405926369,0.31096801512665145,0.12530312848160952,0.361835587284586,0.460106083271495,0.24781276425341422,0.3360023778016952,0.6400305431594935,0.6183061337133071,0.4559263990580368,0.15746438322296363,0.284229247595763,0.49376577456459714,0.28690160290140204,-0.1788970320957392,0.06756473155647005,-0.36820594441807986,0.7324581640609438,0.24467947881460173,-0.11857685491452646,-0.02399289816586519,0.48296814760130286,0.8550202169071058,-0.10481679703400153,0.609253952851217,0.5468359870536607,0.24572016871081367,0.8264633946027403,0.4816833669971019,-0.16781625071582912,0.6107543663786746,0.5184531175943518,0.6781398930056858,0.12507778405884962,0.8712312791643471,0.36920389770878626,0.4884008737337728,0.19589968326862897
Red_N_L,-0.10340150512438633,0.20562213755591038,0.32297969874007243,0.296670352900986,0.4165170842311209,0.23466199598393223,0.31740828045902375,0.09143385254146154,0.3967336349342028,0.17250842117891413,0.0214548846882456,0.09683812491113669,0.004442783727105414,0.3015773826188015,0.31052259131333787,0.035735391590985585,0.36790012114125265,0.44912794065720735,0.0007409641374503081,0.17306106708654695,0.4302256233096179,0.1264557987988261,0.18603050340264662,-0.01698263210440203,0.42420244157098363,0.1275945332307437,0.05981096960858055,0.048603175372594384,0.21755049893252842,-0.16262007087877328,-0.023727031134547612,0.017656355212256263,0.0627701034682396,0.20494402313675128,0.272516621959217,0.3249546741274239,0.4931613947544152,0.49295103601113244,0.089069576703167,0.26011090376078133,0.23732785036597426,0.05896247405926369,1.0,0.41239767901274493,-0.0092094167334712,0.06047674161814474,-0.06970042378181343,0.4549185599360436,-0.1792041675534926,0.1370812806494313,0.11455721733541126,-0.0689687502045586,0.15028063420795632,0.15571838142811154,0.23366232135440623,0.2699205888230507,0.17801267429697573,0.1977442258678126,-0.10180173992988344,-0.022492308707999516,0.1333670487177937,0.44113426521896915,0.3831146469244256,0.08526666808246508,0.07883756621423677,-0.07512232327241115,0.009844918010637086,0.0544141052655977,-0.12447740481038674,0.08454625342910334,0.12046102489360726,0.044627035569367056,0.17632131410857696,0.1082151651724991,0.17350079477345806,-0.07968261881023408,0.02560993119340314,0.27082922711623697,-0.034101892867655303,-0.12138720337514203
Thal_VL_L,-0.021310912445164355,0.5230955019514494,0.5925069930384835,0.5692583770245376,0.29702769015898983,0.405321204283945,0.6894675774375406,0.32187061527867344,0.6748585531122282,0.5496740417928586,0.0474649294322459,0.3929886797473238,0.25754443555368556,0.4121284272047047,0.6137950010260471,0.37489176472864777,0.45650943374130903,0.7942707806724432,0.30336259569427615,0.5318368662876389,0.6597645550329668,0.45104195197470176,0.5757804193966637,0.18460338222337763,0.617589170922485,0.5343197847936579,0.09349522950083554,0.1520288100025826,0.6570719202502449,0.1644786847922266,0.21703754345071474,-0.0546563052067029,0.3053401262865471,0.6891946204539345,0.5181237252130694,0.4906674949054616,0.5274618671544212,0.6956061527969561,0.4920522166601804,0.6380386129005483,0.3901374928129235,0.31096801512665145,0.41239767901274493,1.0,0.09735770737182588,0.4410673730174057,0.1895855144765065,0.6057176458924123,0.08120621175766919,0.5815319287350125,0.542520692469523,0.1698033332301698,0.4257520787873198,0.6160354973392098,0.5116691945390092,0.5990124797061382,0.22881607917885077,0.3681650706180837,0.03761995095227468,0.25398465322439356,0.1801219926364517,0.3132647977087094,0.49838808983851624,0.2280224069477783,0.356551614021083,-0.07623098898273833,0.2888513265817581,0.43993422659702347,-0.039224557266704055,0.2791685564764796,0.41135939489289003,-0.1771978255030098,0.5893124110306694,0.5076245351176523,0.3736522127965567,0.24720495032987116,0.21953184849890048,0.5906105343699998,0.2861453060310453,0.004082987913260307
