,Temporal_Inf_R,Precentral_R,Hippocampus_R,VTA_R,Cerebellum_9_R,Fusiform_R,Pallidum_R,ACC_sup_R,Occipital_Inf_L,ParaHippocampal_L,Vermis_1_2,Rolandic_Oper_R,Thal_VA_L,Parietal_Sup_L,Temporal_Sup_L,Thal_LGN_R,SN_pr_R,Cerebellum_4_5_R,Heschl_L,SN_pr_L,Fusiform_L,Thal_MDl_R,Insula_R,Vermis_9,N_Acc_L,Frontal_Mid_2_R,Thal_MGN_R,OFCpost_L,Olfactory_L,Temporal_Inf_L,Parietal_Sup_R,Amygdala_L,Frontal_Inf_Orb_2_L,Vermis_10,Cerebellum_10_R,Vermis_4_5,OFCmed_L,OFCmed_R,Caudate_R,Thal_IL_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,ACC_sub_L,Cuneus_L,Thal_VL_L,Thal_PuA_L,ACC_pre_L,Pallidum_L,Cingulate_Post_R,Frontal_Med_Orb_R,Cingulate_Post_L,Supp_Motor_Area_L,Cerebellum_3_L,Heschl_R,OFClat_R
Frontal_Mid_2_R,0.583475228168604,0.6747267970682382,0.5465226676303571,0.18494920057652486,0.09465593493738812,0.7516424494359498,0.16180112761548907,0.6892720340846863,0.23700077411661,0.23975234351050076,0.518973121858672,0.5718154027695549,0.46475315505209597,0.4187414596669717,0.5134947564948814,0.19825207525123523,0.3035436588700974,0.8511541316653882,0.3406186665563928,0.21680080172136065,0.4023607781538175,0.19657918643738495,0.6315139236644759,0.5072783966239911,0.2957760196499578,1.0,0.22744179140883183,0.30109047251108584,0.20694202216684146,0.1361389593859895,0.2525406253344918,0.09411467115929484,0.40762270051291666,0.61768905515133,0.19324682899093684,0.7515453196272939,0.1940830951394215,0.05458856775063693,0.46941894028076986,0.2617068458587122,0.380859652795347,0.20389040071550663,0.04922142468251066,0.45339090674762933,0.5974432657803596,0.28290241551916867,0.705461589396748,0.5644545313043979,0.6205144932348124,0.15394356828021483,0.6078288149921746,0.6392314550774475,0.5353023536378704,0.3813014570093025,0.20945128020103163
Thal_MGN_R,-0.11080089739437116,0.31027782581673796,-0.39426082467901646,-0.022241053282113055,-0.36602337055557327,-0.006176953056426501,0.12096063214572977,0.16123195329094833,-0.3228770459491205,-0.015342422088034408,0.14271252452023467,-0.323509149769596,-0.09388168519150311,-0.2173690442801712,-0.25698860874564383,-0.2129232793578968,0.019795360887681225,0.06679694831775759,-0.1599091408693017,-0.4884643645043415,-0.3572360015968166,0.3015022389560424,-0.14665461078490097,-0.12892678247868505,-0.5681620040481885,0.22744179140883183,1.0,-0.21636224944228455,-0.3434872290793112,-0.027830756401187966,-0.11159465373078745,-0.30087258398567496,-0.15008211531409985,0.046597365405925226,-0.1701896089057877,0.025065680217241284,-0.14970267712558796,-0.1797023570968729,-4.555999876752318e-05,0.09054770398434958,-0.4014889961086595,0.20039477200054634,-0.502894795514451,0.10132006979318076,-0.1771978255030098,-0.09626416154902352,0.20610344299491723,0.4683703829787788,0.09489337518254701,-0.3196049203330517,0.07253462711376472,0.17475421518583395,-0.021202926183680547,0.270082265254188,0.125310435424947
OFCpost_L,0.1379019850137311,0.26891188367991625,0.4103615867092214,0.3459684658938661,0.028177295097836622,0.16633303719802991,0.027181194726369682,0.39979693279462203,0.19570702778826315,0.20257976756003876,0.22029042327549186,0.34976119763301744,0.22545147941785904,-0.10290474987920402,0.5742895266990123,0.16448594161073973,0.19207222782301123,0.34443778429641997,0.6306959231526884,0.40726766416497767,0.4175531982001966,0.25720455670667036,0.4868104499627013,0.16832195671661138,0.5320290291617343,0.30109047251108584,-0.21636224944228455,1.0,0.7542428717767321,0.2939007933207978,0.2124225854733283,0.4464307588519563,0.5438434247900048,0.30411157063172856,-0.06623741248245753,0.3337911908227558,0.6044899946073455,-0.039567103863636106,0.38716304317914413,0.020222154313757637,0.08502620445537254,0.4633873810613626,0.5455094210287615,0.1187243900031986,0.4943248469792859,0.46813467101537887,0.5915300769530957,0.060629527100351514,0.3263417502174016,0.13993562668735987,0.2392223305563362,0.1457156199324095,0.5647469964686652,0.42351204422281147,0.42444125378367603
Olfactory_L,0.11977586154992068,0.07595554864628551,0.5246958462383627,0.6070776498299807,0.1770301868861815,0.035958046276543816,-0.017868376348489853,0.25627606516586116,0.02580657519313862,0.12317350833159385,0.13070270263754896,0.46716001021386416,0.42887876378456813,-0.1931743178756217,0.3257883135919159,0.15447706874337372,0.32864557906117536,0.2285109541607102,0.38370978309722054,0.511643116418063,0.2922439056223075,0.2522427122493019,0.5019307645781452,-0.029536564635300726,0.6983476334402193,0.20694202216684146,-0.3434872290793112,0.7542428717767321,1.0,-0.016472044661578127,-0.08283825724002256,0.1693018297131923,0.5244617356945053,0.26137842374247305,0.1331756371227092,0.21284364226250957,0.4399950301450315,-0.08627243757978968,0.46134445274935776,-0.08738983673584093,0.005013218393872715,0.12639765235680928,0.6150931779450889,-0.21919234701140253,0.49838808983851624,0.5197617703808896,0.38606211786928524,-0.004137912382838916,0.21908435295871337,0.34268694148235407,0.13391163575217568,0.022815022554156877,0.45460193874838684,0.14198939780991168,0.4738210020398303
Temporal_Inf_L,0.22024331053282348,0.3688650094786447,0.041509593712496386,-0.15214888547206135,0.05799518311186687,0.3449407352257338,0.20884138897081916,0.17326189217110494,0.5017353863567066,0.3250466219506956,0.15550429425102233,-0.02416386379556364,-0.28239762986793904,0.1335575027083045,0.6726635417321176,0.22470451882242884,0.05416212386809064,0.2576740237781178,0.3567080550303645,0.07088890515516039,0.6453061677823523,0.038506019165319594,0.19684447099471775,0.4407756516771167,0.18404169448165517,0.1361389593859895,-0.027830756401187966,0.2939007933207978,-0.016472044661578127,1.0,0.4794729175243889,0.5801541706413043,0.20828040811746307,0.1997531851743304,-0.2634811831620824,0.5171969057598057,-0.1506825306763263,0.044199914994831765,-0.10621046809691571,0.37336396778740133,0.1676125514545897,0.22128216625287425,0.09098826583115194,0.4218780825612883,0.1895855144765065,0.37108507285246606,0.2088844845843303,0.23947428505768903,0.21404269760778086,-0.1544662615858977,0.0793318665747023,0.2871028576607968,0.12286021629235955,0.40224198287790397,0.15668144112567292
Parietal_Sup_R,0.23953346849659343,0.592028266417612,0.13302408873737318,-0.20715885212960156,-0.28814166335419295,0.430212990935556,0.35798059189976267,0.36076535467868853,0.3527935741768886,0.39703414706908924,0.2752246384111582,0.054277550091942524,-0.16842201299083948,0.6426229235051797,0.4977819089961109,0.21595161704837254,0.19908443660155295,0.40190127719656493,0.2672045350149015,0.16408733233710854,0.5271558334500591,0.00043946728211004667,0.3178580295043497,0.38329011147605524,0.23071906869822192,0.2525406253344918,-0.11159465373078745,0.2124225854733283,-0.08283825724002256,0.4794729175243889,1.0,0.38020210257583165,0.37894842621241903,0.21940642448145042,-0.37840111712251867,0.5348612229510247,-0.03894165192435858,0.061724655360931344,0.1323151675496578,0.4176572858584962,0.24810378543165318,0.07132657229289592,0.040036933972907036,0.7998265478001871,0.2274390126235675,0.16904080312978167,0.34669624157871914,0.3079488228517881,0.29342856822667657,-0.04454307185748896,0.30375319928073014,0.540768830641347,0.07471629635102729,0.541213134202473,-0.1531233145469594
Amygdala_L,0.05219889593539606,0.005304367292159276,0.1257874043652746,-0.16981178555412438,0.3151953104761225,0.11540157934349152,-0.009011524161828155,0.07323862504982986,0.6888820917813685,0.19575867190267088,0.04308311358006614,0.11187618260636373,-0.26007859835561653,0.09469616355476983,0.6501035398808164,0.16309601206704655,-0.09291378483048428,0.06184149940470383,0.4660185713506866,0.2589180376531227,0.5806880834116861,-0.20599963894691836,0.16760429672738722,0.5308304954055325,0.3635184039327336,0.09411467115929484,-0.30087258398567496,0.4464307588519563,0.1693018297131923,0.5801541706413043,0.38020210257583165,1.0,0.05483813099243642,0.00469064354683817,-0.09110772725592481,0.24641413654140365,-0.0373880243566051,0.11605561879776276,0.01882618204260001,0.1602509673646384,0.3397046082164088,0.26173824929242756,0.2032856681761446,0.3817249309711524,0.1698033332301698,0.13846207025174298,0.17269086638535172,-0.08897667200348522,-0.009111390436376854,-0.005193037762173282,-0.09840930608033661,-0.07296956291115732,0.04585185509089576,0.03754608107292794,0.25130747247566115
Frontal_Inf_Orb_2_L,0.2848021173015562,0.5665900946202234,0.5488887454051509,0.14078126356027823,-0.10100736245282634,0.5238008076399839,0.5845264766184074,0.497493497819955,-0.003912987671170719,0.6474493572635149,0.5034702906269091,0.4924999184588911,0.2661374343594105,0.1669965425447915,0.44054208885975793,0.6014916085481661,0.5730833572185211,0.5587318332623268,0.3053019329472,0.26864519388490055,0.531808412304615,0.030497491613708124,0.6274602336903171,0.05967198947538621,0.45753154417259906,0.40762270051291666,-0.15008211531409985,0.5438434247900048,0.5244617356945053,0.20828040811746307,0.37894842621241903,0.05483813099243642,1.0,0.6329432637294402,0.028736920949833464,0.4926647920751146,0.39281052508313175,0.06089647356238155,0.27458832234394026,0.476186049272156,0.12097396728414345,0.06874385528746314,0.5904791306862432,0.2411374895290117,0.4121284272047047,0.6656114194312762,0.5363811026027994,0.33970416058194064,0.47667755894970665,0.016833207957256263,0.435954928539898,0.6308433197124922,0.5146946732909599,0.4841822857446123,0.05005327399366837
Vermis_10,0.5590285991762965,0.5190553859880048,0.6551905625900866,0.029638523907989756,0.2671767329402073,0.7192356259206986,0.37252737770028793,0.44233763464542103,0.07239180624922177,0.4300666195789241,0.5550703674316261,0.6739108379798201,0.3976269492998973,0.29246542927413594,0.48556338416542705,0.4592883644091241,0.5190093057395051,0.7603412922174604,0.4107946855083612,0.27519646391586494,0.4611231683909393,-0.005103611478206377,0.5865165354563125,0.26574766050189746,0.40074409062245364,0.61768905515133,0.046597365405925226,0.30411157063172856,0.26137842374247305,0.1997531851743304,0.21940642448145042,0.00469064354683817,0.6329432637294402,1.0,0.3464536608511179,0.625087031436903,0.24369189199070282,0.13730787911985531,0.16207706776187136,0.3387465996369275,0.31540394357826795,0.1534360327605451,0.28245694608064836,0.26203395239373534,0.47598479029500423,0.5093020945729049,0.531493587942812,0.5376746707955404,0.4591708700290472,0.14549057715066133,0.4473052839692781,0.5824011453859692,0.6725626391017341,0.3994674354664733,-0.04550706212513193
Cerebellum_10_R,0.31498822437128887,-0.3341242376227569,0.4425409443167753,-0.07644898933517263,0.6995562407295141,0.23109731623623897,0.04942955093712519,-0.08407647995776246,-0.045618217742463454,0.18016669302972704,0.10032260514702293,0.3664496146039763,0.29497925281195975,0.07783972127794829,-0.04320525095572681,0.21418182163678343,0.21936537371530132,0.09840010785322748,-0.03171560519611923,0.025634063180001776,-0.00493716433353765,-0.34065467445196357,0.04914935766719543,-0.07154515799771186,0.10123161597978013,0.19324682899093684,-0.1701896089057877,-0.06623741248245753,0.1331756371227092,-0.2634811831620824,-0.37840111712251867,-0.09110772725592481,0.028736920949833464,0.3464536608511179,1.0,-0.06394168236753307,0.266893018307108,0.2571795807168876,0.08086952792908014,0.06035203760984302,0.14117694451781373,-0.20373676088269377,0.08297216804313991,-0.2616630260613796,0.09349522950083554,-0.030793499970342968,-0.013454389578376368,-0.026086229496157694,-0.0030593357191135216,0.21503941449998618,0.04646010244775238,-0.11693332546579244,0.1633737018495062,-0.4871670249666353,-0.002897773755658441
Vermis_4_5,0.6341435409871965,0.7953618557394257,0.5367336582792551,0.19855945758613677,0.05046511018316739,0.794008633348084,0.23160153745509596,0.6524857553495951,0.36665401434418676,0.3048573843772078,0.5038156969055712,0.47550483776301056,0.32751001385762946,0.47199574378027764,0.7141843704088897,0.23265881689137333,0.32315158750964057,0.859954437266977,0.41388864319472457,0.38472703493232874,0.721121024702361,0.27310850982285023,0.6675351984288154,0.583840928412415,0.4869950002336064,0.7515453196272939,0.025065680217241284,0.3337911908227558,0.21284364226250957,0.5171969057598057,0.5348612229510247,0.24641413654140365,0.4926647920751146,0.625087031436903,-0.06394168236753307,1.0,-0.025038847094654152,0.021612965814313562,0.4059427921084184,0.38835711590802596,0.433324779115535,0.11027458365440831,0.13705630856274878,0.5167371960825585,0.6891946204539345,0.4600736174213533,0.6272149108851618,0.6009740363196782,0.6243119103721443,0.22399449075808933,0.5757526225945381,0.7260141264157621,0.5179099211453745,0.6060424764763065,0.107531883967149
OFCmed_L,0.2209659701585549,-0.000722562468877888,0.2968474563295603,-0.025436582512000244,0.06648525101727423,0.23823353271802203,0.19113471712502775,0.18119288906124628,-0.16887430537073764,0.22729270821284484,0.0600926741590513,0.27905750884698677,0.22555549973117853,-0.0035396049717712616,0.04410117367280981,0.24048849876354725,0.11072889572405954,0.20442821854893328,0.20208565893811054,-0.011684469360933957,-1.57536686678377e-06,-0.08223395417421665,0.14627897974057852,-0.018825559273553977,0.0582092844083953,0.1940830951394215,-0.14970267712558796,0.6044899946073455,0.4399950301450315,-0.1506825306763263,-0.03894165192435858,-0.0373880243566051,0.39281052508313175,0.24369189199070282,0.266893018307108,-0.025038847094654152,1.0,0.24050797991823444,0.19512325115152837,0.11231934375000512,0.10602974858156261,0.3454480842480068,0.3135835807018268,-0.044390407477410534,0.18592966997481955,0.06694270678690702,0.3495401848224174,-0.03144151676064488,0.22669244062802527,-0.07679542126140926,0.2538005079644665,0.058611779801269075,0.4550785109623299,0.095927808348131,0.017056802320817625
OFCmed_R,0.1463523040799649,-0.07513102104973318,0.09939987747388634,-0.307606334275001,0.1824979560359477,0.2793643375845648,0.31704761729696307,-0.10300558847581003,0.042349262654266834,0.33570738915801646,0.04772454372276968,0.18885264403248184,-0.1434046094179248,0.19894275974079167,0.038755974692878024,0.35553483924943174,0.08164563402032111,0.10721104653344274,-0.16107729107370783,-0.15614300642110024,0.10163491559265665,-0.4530802695268562,-0.09634664423178423,0.1382870763360014,-0.03417232581877788,0.05458856775063693,-0.1797023570968729,-0.039567103863636106,-0.08627243757978968,0.044199914994831765,0.061724655360931344,0.11605561879776276,0.06089647356238155,0.13730787911985531,0.2571795807168876,0.021612965814313562,0.24050797991823444,1.0,-0.14834706413466303,0.33953940866861,0.247439799550021,0.011874324488320107,0.012748444595875543,0.07380966345592765,-0.021310912445164355,-0.01227092269615846,-0.029383303586904986,0.09713205632750205,0.11069519802822277,-0.1667038725682322,0.18738842412437112,0.07053952197303728,0.00910454416000699,-0.170788296993301,-0.30413739674522294
Caudate_R,0.31323260057580155,0.36505421055854104,0.3378375891408821,0.4798743209524782,0.052652289731823065,0.2292637655126951,-0.014159909720660262,0.6706906883997439,0.0851421136683745,-0.03511753222755836,0.16309739835240264,0.16727697742453604,0.5522426094379208,0.12121159411864847,0.2477423400791956,-0.08586847590036202,0.04405170972472401,0.37544620378629834,0.23084575511294422,0.250291818093615,0.2266936828243534,0.5508445124890317,0.5423147945860528,0.1698423290346612,0.38117941300638225,0.46941894028076986,-4.555999876752318e-05,0.38716304317914413,0.46134445274935776,-0.10621046809691571,0.1323151675496578,0.01882618204260001,0.27458832234394026,0.16207706776187136,0.08086952792908014,0.4059427921084184,0.19512325115152837,-0.14834706413466303,1.0,0.034230970536725795,0.0924728251352445,-0.02372482289657614,0.14559094706238024,0.11545600878942654,0.6176210251834049,0.1741041914922861,0.5089760685968403,0.20030602530586616,0.24715459715169094,0.36406966682347264,0.2139306944142824,0.3132097876169519,0.28719106509131087,0.220547816763389,0.3518420514271898
Thal_IL_L,0.22661309879646138,0.3952326681489929,0.06758765469545663,-0.34129269305882615,-0.0917085447639426,0.5158640134902517,0.8488685014930254,0.19078741605462912,0.11022435608121978,0.7478207761722343,0.27406187534660975,0.08615715939033891,-0.1493199925594172,0.3149584599770353,0.1869910032190471,0.6836187701083667,0.3738348027627866,0.3102907343578461,-0.1622696462655827,-0.3541252725304988,0.34011163442896253,-0.34761709896361376,0.06049824265790502,0.20589489206069148,-0.05803211633330429,0.2617068458587122,0.09054770398434958,0.020222154313757637,-0.08738983673584093,0.37336396778740133,0.4176572858584962,0.1602509673646384,0.476186049272156,0.3387465996369275,0.06035203760984302,0.38835711590802596,0.11231934375000512,0.33953940866861,0.034230970536725795,1.0,0.12986210696236075,-0.09506853187471222,-0.0315719387545884,0.4345236490359637,0.08120621175766919,0.33207049844739445,0.24270896460248634,0.5437417829875529,0.3782502957839637,-0.4232237485042566,0.3207257172927359,0.507270409584494,0.05577426846251842,0.2042506125305781,-0.15062664995580624
Cerebellum_Crus1_R,0.6553681221876989,0.11825580061579381,0.5019682869100333,-0.2013359542561043,0.43378702502180566,0.5723398696781501,-0.10031878895800767,0.14826398355863882,0.6351095229426553,-0.06623989244584705,0.023299137184028144,0.5362810741556052,0.15876172130965518,0.5696145325261857,0.5110271228915573,0.2114047481231198,-0.12511877072412303,0.4698895752595751,0.32019788562481616,0.3537249714045842,0.5095800764249088,-0.2544132556530723,0.3588014486128068,0.8025943640815224,0.3946014066591327,0.380859652795347,-0.4014889961086595,0.08502620445537254,0.005013218393872715,0.1676125514545897,0.24810378543165318,0.3397046082164088,0.12097396728414345,0.31540394357826795,0.14117694451781373,0.433324779115535,0.10602974858156261,0.247439799550021,0.0924728251352445,0.12986210696236075,1.0,0.12389220869418678,0.05184450906227008,0.3771516698792864,0.4098218865641007,0.025796109810592206,0.02696512573727973,0.0413145448692531,0.1547761545226043,0.22078268805516618,0.2343371318298479,0.2852557018761045,0.3816481588000231,-0.030703271191305483,-0.302681067003459
Temporal_Pole_Mid_L,-0.003925126462740871,0.1603346823400634,-0.04611393597877534,-0.0430410143914561,-0.1490809790598678,0.05713252922423907,-0.07348131453133588,0.15652265986098948,0.09177756102010266,-0.13242429846301312,0.11840622562447416,0.1218081334727028,-0.04396917592143373,-0.08394813167355007,0.2926026386887229,-0.08568251531798693,-0.02513250307097942,0.2342349459340235,0.47936416335964754,0.07433317836238905,-0.016253401995846063,0.08128487648821833,0.07107985592333478,0.24907085771214404,0.03882245386875792,0.20389040071550663,0.20039477200054634,0.4633873810613626,0.12639765235680928,0.22128216625287425,0.07132657229289592,0.26173824929242756,0.06874385528746314,0.1534360327605451,-0.20373676088269377,0.11027458365440831,0.3454480842480068,0.011874324488320107,-0.02372482289657614,-0.09506853187471222,0.12389220869418678,1.0,0.021957072498117583,0.15530812379130013,0.12311162779448571,0.06307908365560648,0.29525187209607745,0.2220674725310684,0.23598635040434315,-0.1143074274010406,0.18215737260801498,0.10474379057581909,0.5289153592798832,0.401881301662713,0.07295066367790512
ACC_sub_L,0.10763094028446103,0.02676403244856348,0.4976488774606986,0.1934161605671324,0.1667241955831725,0.09796138634683663,0.09171306217539774,0.22591568981167193,0.05261216538650772,0.2500159191038813,0.1364142645050264,0.42202297862295934,0.22560409586997082,-0.09693235999908434,0.36823759669751904,0.35610864231427375,0.21082640665637947,0.10830631396097504,0.32269131255855765,0.49596754612141397,0.4221403196724092,0.01191078065985475,0.4565818679512079,-0.08939749725934906,0.5608762246192337,0.04922142468251066,-0.502894795514451,0.5455094210287615,0.6150931779450889,0.09098826583115194,0.040036933972907036,0.2032856681761446,0.5904791306862432,0.28245694608064836,0.08297216804313991,0.13705630856274878,0.3135835807018268,0.012748444595875543,0.14559094706238024,-0.0315719387545884,0.05184450906227008,0.021957072498117583,1.0,-0.11219023190632743,0.27021624736574285,0.5019930718390935,0.2502102267875478,-0.2481311591025451,0.1289469430516405,0.2288156353985165,0.08077760665502211,0.023778676053842332,0.24448078533622356,0.046491449442058845,0.2512384123461873
Cuneus_L,0.3525488805300886,0.5123993498180848,0.10149985906545482,-0.32353451446665854,-0.1624239685121758,0.5061060346245643,0.31554310135143415,0.3575565313954556,0.5194177160358465,0.2939082014807105,0.1496131359464692,0.04076937224658792,-0.22503692282089535,0.6517164519164124,0.5011854975114947,0.31047812475478176,0.0022354643179631297,0.42505977825387364,0.2640641358703753,-0.05112781648231573,0.400532453902376,-0.08410156608584615,0.2601193351585791,0.5751033778625866,0.038524440291201445,0.45339090674762933,0.10132006979318076,0.1187243900031986,-0.21919234701140253,0.4218780825612883,0.7998265478001871,0.3817249309711524,0.2411374895290117,0.26203395239373534,-0.2616630260613796,0.5167371960825585,-0.044390407477410534,0.07380966345592765,0.11545600878942654,0.4345236490359637,0.3771516698792864,0.15530812379130013,-0.11219023190632743,1.0,0.13256444867348838,0.1512629045840447,0.29909095671043895,0.34693593991891025,0.21879988640938997,-0.2049203089535895,0.21543854135201923,0.4937328014206564,0.10442143979873851,0.3806262922767041,0.0024749206615924564
Thal_VL_L,0.5121149230377271,0.5075107792400322,0.6956061527969561,0.405321204283945,0.2176930850410199,0.5076245351176523,-0.039224557266704055,0.6137649454462761,0.2861453060310453,0.0474649294322459,0.34421726966941346,0.617589170922485,0.6116262734372184,0.2796847223450775,0.5826114350564954,0.004082987913260307,0.29702769015898983,0.6894675774375406,0.4906674949054616,0.6057176458924123,0.5761781505547979,0.4501875728486454,0.7942707806724432,0.41098458311179,0.6748585531122282,0.5974432657803596,-0.1771978255030098,0.4943248469792859,0.49838808983851624,0.1895855144765065,0.2274390126235675,0.1698033332301698,0.4121284272047047,0.47598479029500423,0.09349522950083554,0.6891946204539345,0.18592966997481955,-0.021310912445164355,0.6176210251834049,0.08120621175766919,0.4098218865641007,0.12311162779448571,0.27021624736574285,0.13256444867348838,1.0,0.3176213127868574,0.5906105343699998,0.3901374928129235,0.4410673730174057,0.5274618671544212,0.42819255506843534,0.43303973533791124,0.5219485413027853,0.3849058630043632,0.1520288100025826
Thal_PuA_L,0.19817088838717672,0.3963652882616214,0.36508544920421715,0.3080356774844732,0.04276717392157771,0.2959751457723579,0.35343230829751326,0.3252645142700521,0.08415291284316805,0.45616416288118034,0.27375146042013765,0.3577730319034628,0.1418859650263467,-0.0716877847593697,0.47249418051272046,0.5255790862423574,0.4273833540834006,0.33604597955545845,0.28717140554426046,0.2073955068158841,0.44544750742772227,0.10647795708530311,0.4417720497938732,0.036796657899285684,0.4086774122805603,0.28290241551916867,-0.09626416154902352,0.46813467101537887,0.5197617703808896,0.37108507285246606,0.16904080312978167,0.13846207025174298,0.6656114194312762,0.5093020945729049,-0.030793499970342968,0.4600736174213533,0.06694270678690702,-0.01227092269615846,0.1741041914922861,0.33207049844739445,0.025796109810592206,0.06307908365560648,0.5019930718390935,0.1512629045840447,0.3176213127868574,1.0,0.36360894491939033,0.27215028171522876,0.2984942648362977,-0.011718038100538496,0.14877948605616118,0.43286739097229654,0.43244664735458593,0.39125830236210923,0.3362189768148485
ACC_pre_L,0.27862722051152555,0.691172458288547,0.44960143196976426,0.21643281729479089,-0.1090668489024934,0.4896307575229044,0.2709998485125753,0.7801838843626092,0.01591785630929103,0.3525317423158889,0.5125274023387411,0.425313948443598,0.40809620806759733,0.12270164947834719,0.45257381004650665,0.1171685302245098,0.402131528857516,0.668867212630368,0.4662338400845873,0.2713361965942073,0.35035782693123957,0.3786634223195141,0.5996486918052795,0.2119960334101779,0.3439691907638149,0.705461589396748,0.20610344299491723,0.5915300769530957,0.38606211786928524,0.2088844845843303,0.34669624157871914,0.17269086638535172,0.5363811026027994,0.531493587942812,-0.013454389578376368,0.6272149108851618,0.3495401848224174,-0.029383303586904986,0.5089760685968403,0.24270896460248634,0.02696512573727973,0.29525187209607745,0.2502102267875478,0.29909095671043895,0.5906105343699998,0.36360894491939033,1.0,0.5082212544360799,0.6032991252723827,0.13848114264720593,0.5621903351778557,0.48322514358159024,0.46335350809968007,0.5748440787822815,0.3140614947357228
Pallidum_L,0.24860746171125123,0.6608056921118188,0.16217970271269697,0.09009665448364318,-0.21066127056754905,0.5190560677545629,0.5214774382202563,0.3791149102744066,-0.055129742056658715,0.3783082929326716,0.49492653348704435,0.26123903529617404,0.19375932324263365,0.25937867755759536,0.22278630585793946,0.22012579658834072,0.5077095671920951,0.6328175620357038,0.09134448044571311,-0.05831944701272838,0.1672205079596527,0.14701447344007126,0.2788638781313782,0.21508296849775133,0.10790871983138806,0.5644545313043979,0.4683703829787788,0.060629527100351514,-0.004137912382838916,0.23947428505768903,0.3079488228517881,-0.08897667200348522,0.33970416058194064,0.5376746707955404,-0.026086229496157694,0.6009740363196782,-0.03144151676064488,0.09713205632750205,0.20030602530586616,0.5437417829875529,0.0413145448692531,0.2220674725310684,-0.2481311591025451,0.34693593991891025,0.3901374928129235,0.27215028171522876,0.5082212544360799,1.0,0.5449514654870481,-0.07839870524262345,0.50530906216428,0.6148616713801932,0.37026095169040685,0.5163467121226875,-0.0408720095587001
Cingulate_Post_R,0.32852035418083253,0.6105174895052015,0.32486315435607793,0.17422517576255658,-0.2316154060266533,0.5487052263350106,0.2695936200641732,0.4842294475756693,-0.026167985539104738,0.32180794147712394,0.5429748193675042,0.3934107762227035,0.2748383763092309,0.30380515893520366,0.38351090795272164,0.14621862431699614,0.38277100201955605,0.6762193104937353,0.21312178628245743,0.19074687016557132,0.2865757256368632,0.1439563450031343,0.41125421469101153,0.21835410349409762,0.2619009176015388,0.6205144932348124,0.09489337518254701,0.3263417502174016,0.21908435295871337,0.21404269760778086,0.29342856822667657,-0.009111390436376854,0.47667755894970665,0.4591708700290472,-0.0030593357191135216,0.6243119103721443,0.22669244062802527,0.11069519802822277,0.24715459715169094,0.3782502957839637,0.1547761545226043,0.23598635040434315,0.1289469430516405,0.21879988640938997,0.4410673730174057,0.2984942648362977,0.6032991252723827,0.5449514654870481,1.0,-0.014643586409328927,0.9170560898291522,0.5622743632454978,0.4631973494738913,0.5668670763868879,-0.0008606057564690671
Frontal_Med_Orb_R,0.28344236170729137,-0.013168387580871176,0.5396054044916232,0.38010702960415055,0.3524881778660716,0.04451598461306478,-0.4423304909349655,0.15969209282458385,0.1326245240192813,-0.29632252986684116,0.08214774703465513,0.4237353316440441,0.4520915373566934,0.16254468388359414,0.21562069961256417,-0.33870094046597554,0.12434321236736788,0.23917769932131594,0.3345663125319421,0.6951257529341983,0.1855236954345114,0.348565294417523,0.49851941823933593,0.09915475243599588,0.5848856138554863,0.15394356828021483,-0.3196049203330517,0.13993562668735987,0.34268694148235407,-0.1544662615858977,-0.04454307185748896,-0.005193037762173282,0.016833207957256263,0.14549057715066133,0.21503941449998618,0.22399449075808933,-0.07679542126140926,-0.1667038725682322,0.36406966682347264,-0.4232237485042566,0.22078268805516618,-0.1143074274010406,0.2288156353985165,-0.2049203089535895,0.5274618671544212,-0.011718038100538496,0.13848114264720593,-0.07839870524262345,-0.014643586409328927,1.0,0.08825770699765936,-0.05315391106176764,0.18372789942796372,-0.05286469447153678,0.1365588215827883
Cingulate_Post_L,0.36132593325296497,0.5804431085670324,0.3807060976151289,0.07073099404116057,-0.23015441924285263,0.5631153511183405,0.22374277129656822,0.4367200819017385,-0.03792289253422096,0.2681897089780832,0.5337370711223589,0.4605280593309565,0.2858738502613612,0.41162838751078423,0.3027265709565386,0.08081462792823213,0.3690636220792461,0.6918006671873609,0.1870630913725827,0.22858716354996708,0.22744750149753534,0.0745305660914767,0.41211216088290975,0.2130245573354019,0.23938618079313673,0.6078288149921746,0.07253462711376472,0.2392223305563362,0.13391163575217568,0.0793318665747023,0.30375319928073014,-0.09840930608033661,0.435954928539898,0.4473052839692781,0.04646010244775238,0.5757526225945381,0.2538005079644665,0.18738842412437112,0.2139306944142824,0.3207257172927359,0.2343371318298479,0.18215737260801498,0.08077760665502211,0.21543854135201923,0.42819255506843534,0.14877948605616118,0.5621903351778557,0.50530906216428,0.9170560898291522,0.08825770699765936,1.0,0.556351856419979,0.4413970759781669,0.4945402075823378,-0.1512769748312534
