,Thal_PuM_R,Angular_R,OFCant_R,Rectus_L,Cerebellum_8_R,Calcarine_R,Pallidum_R,Olfactory_R,Cerebellum_8_L,Heschl_R,Calcarine_L,N_Acc_R,Vermis_4_5,VTA_R,Thal_PuI_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Thal_VA_L,Pallidum_L,Cerebellum_9_R,Lingual_R,Cerebellum_6_L,Cerebellum_10_L,Cerebellum_7b_R,Rolandic_Oper_R,ACC_sup_R,Angular_L,Cerebellum_9_L,Thal_LGN_L,Thal_VL_R,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Vermis_7,Thal_VPL_R,ACC_sub_R,Frontal_Sup_2_L,OFCpost_R,Frontal_Sup_Medial_L,Precuneus_R,Amygdala_R,Cerebellum_Crus2_R,Raphe_D,Cerebellum_7b_L,Putamen_R,Frontal_Inf_Oper_L,ACC_pre_L,Postcentral_L,Cerebellum_Crus2_L,OFCmed_R,Caudate_R,Thal_VL_L,ACC_pre_R,N_Acc_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_MDl_L,ACC_sub_L,SupraMarginal_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Inf_L,Temporal_Inf_R,Rectus_R,SupraMarginal_R,Occipital_Sup_R,ParaHippocampal_L,Thal_MDm_L,Thal_PuL_R,Occipital_Inf_R,Hippocampus_L,Vermis_8,Precuneus_L,Temporal_Sup_L,Temporal_Inf_L,Thal_AV_R,Parietal_Sup_R,Thal_PuA_R,Frontal_Med_Orb_R,Cerebellum_10_R,Frontal_Inf_Oper_R,Fusiform_L,Temporal_Pole_Sup_L,Thal_AV_L,VTA_L,Thal_IL_L,Cerebellum_6_R,Thal_MGN_R,Rolandic_Oper_L,ParaHippocampal_R,Temporal_Pole_Mid_L,Cuneus_R,Vermis_3,Cingulate_Mid_R,SN_pr_R,Amygdala_L,Thal_MDm_R,Temporal_Sup_R,Thal_VA_R,Heschl_L,Paracentral_Lobule_R,Thal_PuL_L,Occipital_Inf_L,Vermis_1_2,Cerebellum_4_5_L,Precentral_L,Cerebellum_3_L,Precentral_R,Postcentral_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Thal_PuM_L,Thal_Re_L,Cuneus_L,Thal_LP_L,Thal_PuA_L,Cingulate_Post_L,Temporal_Pole_Mid_R,Olfactory_L,Insula_L
Cerebellum_7b_R,0.19548232356249987,0.3644757152217617,-0.3779448349111002,0.31459999531317057,0.14522630420173716,0.38170018290799956,0.3241136019254199,-0.018835458707864895,-0.15834318360593122,0.5212955352770334,0.3476995549450112,0.03203228236844547,0.3865165207416692,-0.10722225827967752,0.27334450962630163,0.545772929711753,0.376217573758879,0.1307741398696634,0.43550146500056863,-0.22141601841917385,0.326819869237599,0.0014446815352066624,0.43399761321083,1.0,0.2874205826722302,0.4199519888005227,0.20468714117780257,0.2854779563797623,0.32333685500269616,0.4503658730932304,0.5411111028497722,0.47384774584274186,-0.26299920261425036,-0.281288544451889,0.145954796547497,0.14161071392207433,0.5928998405340581,-0.021786934590458662,0.17700817362431376,0.4606168833916431,0.23402051670619448,0.36365987484949386,0.18741292945412089,0.14717592384047057,0.42781778409672316,0.5866291128599619,0.3715416294135691,0.47882376949258626,0.04460515227689259,0.099495449992231,0.08631328280650123,0.18272343969907381,0.27316339504518455,0.039921555427197025,0.5754535328605935,0.48664680743801725,0.2896794702891858,-0.01775811504674953,0.23449680609303017,0.3148697792733576,0.44394242020144103,0.4468642322732108,0.3127894811259959,0.13032283575429868,0.5616522181193369,0.2037429800683659,0.28900583174473,0.31410359615896966,-0.08732273413757508,0.057028482237092504,0.3249748102707104,-0.20020143728583506,0.4117129064605601,0.23084878472115383,0.08812756960440557,0.16326314200747644,0.3331897192982792,0.2980428902176359,-0.1701271348192609,-0.048101581693098985,0.22011129848636085,0.21013205216012443,0.2693033879251645,0.38444991467406936,-0.1912426039719174,0.30693270538201745,0.1013297594603701,0.23725159543597704,0.3418098766089427,0.17078074696574766,0.3536105028107125,0.3736635454442944,0.322564285587047,0.4498445356005816,0.28435918950261474,-0.04944831726395052,0.03869333563259139,0.19545475580549754,0.07395237442516976,0.20990453262129732,0.5525484143353686,0.27133484328334717,-0.09472707147109133,0.4512387867338327,0.5793846993684493,0.5647702575003412,0.5356666117187212,0.5547100470055115,0.5383469808152714,0.1538455968891661,0.46387600247600475,0.5032151636710598,-0.02638865400091917,0.3259637240956623,0.24218365350068408,0.25340885838915994,0.4711836750963395,0.04699668813904291,-0.029962384074253532,0.2761324725792215
Rolandic_Oper_R,-0.02812633771765232,0.20519143955027574,0.011290307031741173,0.10459173531136151,0.5981806929364755,0.5861763845903596,0.07270034927648476,0.5356869528930989,0.16579422216318843,0.1003665535647249,0.5450675760470788,0.4286302034902954,0.47550483776301056,0.11969877283397007,0.29392479738305105,0.6552959372939922,0.6882806334921882,0.4860849213344825,0.26123903529617404,0.40910042706034633,0.6360548977402325,0.34000911161222974,0.3577214638977009,0.2874205826722302,1.0,0.3067446720955801,0.375068037399389,0.570010815810986,0.4157363416884058,0.4318221515852402,0.47865961851668026,0.4924999184588911,0.1905297244182009,0.058505540085412644,0.5123046025318074,0.1903803749464035,0.4075220595385223,-0.08539396123207733,0.4416803074861712,0.4832975754831812,0.2924606202639324,0.5648186632794924,0.3400674845864046,-0.03082559772229008,0.3617725363191478,0.5040925928526776,0.425313948443598,0.5372387211370265,0.17871423342581666,0.18885264403248184,0.16727697742453604,0.617589170922485,0.26246836397675927,0.6710011940933568,0.5423920285283799,0.22959855620265146,0.3389555456316194,0.42202297862295934,0.4055221653749727,0.5362810741556052,0.5718154027695549,0.35809110754809187,0.5069214083937409,0.1370378609861519,0.19895440965174527,0.261156338371672,0.1814028809057175,0.491930407511838,0.22539870837846654,0.38031636231133314,0.17084873088258887,0.12219834495562115,0.34865777623142064,0.4760496163122486,-0.02416386379556364,-0.02709897658108419,0.054277550091942524,0.07871530749321833,0.4237353316440441,0.3664496146039763,0.793038279990942,0.434825166213555,0.16508275771248682,0.2693106360230443,-0.15612804920472215,0.08615715939033891,0.3297447505271177,-0.323509149769596,0.46388426384550996,-0.19266686782739484,0.1218081334727028,0.20763060645148101,0.631559158189577,0.21926841805582087,0.463941029364636,0.11187618260636373,0.030258232026766394,0.7068077703089475,0.25626164785637723,0.4643074025219707,0.3919691026231782,-0.0381915865654323,0.26073230500093914,0.4007643823761953,0.6200470246406579,0.42843004272171953,0.5890286989656904,0.2477372769566524,0.2517987602355983,0.647419601591642,0.43490669826911676,0.13331166018437235,-0.07394956923922917,0.04076937224658792,0.22971884331247067,0.3577730319034628,0.4605280593309565,0.5274598128691314,0.46716001021386416,0.5858856373236024
ACC_sup_R,0.4834403227973877,0.3395127512280116,0.020975856899438712,0.23353161847448592,0.20231678583808452,0.4322229104185616,0.19140928507406718,0.24981880509356305,0.20620093179106794,0.5644809100163627,0.505747599698736,0.3001018410085892,0.6524857553495951,0.24672072195108014,0.13878681240860402,0.6515672511528318,0.6195106757641269,0.43423117280024476,0.3791149102744066,-0.09628303726343382,0.368391296535503,0.16388396195139887,0.6218569440030042,0.4199519888005227,0.3067446720955801,1.0,0.15627343040872435,0.20753768032089578,0.09984068989308943,0.7129371373943408,0.8705030716906297,0.497493497819955,-0.06524451272492586,0.18745209036778543,0.5233535192238433,0.0069757552960986995,0.709968343762656,0.13577975880978493,0.6024194342447807,0.4460975536451999,0.250414364145453,0.11755142502747827,-0.0291145105147731,0.3254343302646383,0.6657040262496235,0.45910190615176305,0.7801838843626092,0.41160967784462665,0.35606675758530687,-0.10300558847581003,0.6706906883997439,0.6137649454462761,0.6394967150232597,0.28456170179567164,0.6384041369282538,0.6724728339929968,0.3954374927445244,0.22591568981167193,0.2812387173754261,0.14826398355863882,0.6892720340846863,0.4064497769787155,0.4261797032652467,-0.00014767111008657214,0.6012950239643277,0.2582706611955537,0.1750423769765426,0.40696931039277406,0.042410113363297204,-0.06264818154016714,0.5687045266590088,-0.08382508106402743,0.5450132237775905,0.4542424235568563,0.17326189217110494,0.14098489360303396,0.36076535467868853,0.19538123312505806,0.15969209282458385,-0.08407647995776246,0.4726568219795778,0.43016337814617767,0.49536369339672864,0.42259351602902967,0.11875703738967984,0.19078741605462912,0.2769853530224767,0.16123195329094833,0.5730422933090854,0.14128245426209107,0.15652265986098948,0.4201890020669634,0.5751521596868368,0.697385398782678,0.19119642806698148,0.07323862504982986,0.5551543967670687,0.47842603298019626,0.5115695988743397,0.37942768009933164,0.549731056030243,0.3489543568107832,0.07248966337060694,0.4064161347850284,0.6479400272440253,0.5035611836552862,0.406089729129785,0.7337899775268696,0.6898438680214463,0.35582270211751976,0.7386018169099805,0.43159605825189057,-0.03312098381686098,0.3575565313954556,0.43002757483681264,0.3252645142700521,0.4367200819017385,-0.03628541913060493,0.25627606516586116,0.40681855248715987
Angular_L,0.302672225513908,0.609253952851217,0.030491525070737654,-0.12502261498178505,0.4510485101215441,0.6514774403125796,0.06889099048149966,-0.02908332999004591,0.310132580697566,0.009467034084239266,0.5030776689120797,0.17318048625812707,0.4692322958018669,-0.20135450014368073,0.13236207377350004,0.478117566454725,0.10817109845836324,0.0853495327952273,0.28877459269064126,0.16785427741846404,0.6403341934302127,0.4719608426387087,0.09599471677466209,0.20468714117780257,0.375068037399389,0.15627343040872435,1.0,0.3411003377068803,0.3468642048227917,0.2399035936360115,0.3279646127323846,0.09295802887963278,0.15031371933732696,0.15518326676768826,0.32034930424166186,-0.10342446638390679,0.4019582809988213,-0.1693435322392672,0.3967065134844586,0.7177494856664399,0.059352881290213585,0.35500780078998306,0.4955273052661805,0.17516328750272825,0.12878625098289614,0.21957096034911694,0.12102230851328843,0.6515267617750103,0.324410141441946,0.1969596006235493,0.08304249143808971,0.2888513265817581,-0.11287583464054331,0.27670751509315805,0.43437694267504146,0.31388872638318543,-0.08142978466512235,-0.12762746070125883,0.7986690162313491,0.5876094851503945,0.4872054180603553,0.8436554800868855,0.46564334321298456,-0.02526039823770719,0.1970830784559745,0.7025552974388596,0.09804922849607627,0.23047512373662218,0.2761804523156966,0.47748763826213414,-0.16604273332021235,0.11794929143460534,0.7212368924032986,0.4207990569290115,0.1626113662643722,0.41009552816021994,0.5359468375644779,0.24668413142095197,0.17101963782837198,0.16031276733466795,0.4395766420431501,0.3773556516873447,0.05886850493164771,0.09141628090793313,-0.21633549287191745,0.2878751875534548,0.45291773733848223,-0.17288283641760985,0.24737702931014788,-0.08319040512328833,-0.07259327195130238,0.5975630349719957,0.20860135723467954,0.4227141948268017,0.13372323426574176,0.2088336626648573,0.19990112852113126,0.4849291012504147,0.046189156796627974,0.11615593470969637,0.540018572221507,-0.3308750644217988,0.5478725641360739,0.19574267604442977,0.4063149402983217,0.5229013399105296,0.09713123079906666,0.2527581435069784,0.36660255306892525,0.3068592792413235,0.5244881043910228,-0.1287716183284462,-0.2098150945724521,0.6181105090026843,-0.2887863364103154,-0.06726193794142844,0.45549729801258243,0.33614182906309203,-0.18466260409646718,0.08783077602350169
Cerebellum_9_L,0.04217464826416225,0.30683509762839584,-0.18228223917196687,0.23294379475853141,0.8094373621022533,0.5646141946693571,0.13338733929875507,0.3694677146465217,0.28004611245593725,0.023372288379907104,0.6762293464837351,0.26213220843019497,0.4365978231695559,-0.11121183256234814,0.5982996425160148,0.4969585498403458,0.23415103726209335,0.3181881398733792,0.1009211186199343,0.7147353474557702,0.7064470057203021,0.6272761119796596,0.34659214969930946,0.2854779563797623,0.570010815810986,0.20753768032089578,0.3411003377068803,1.0,0.6725433780401073,0.479158203295657,0.35538058131866934,0.3723893256151426,0.5243535011405672,0.26550671292626044,0.4025040206269247,0.14437485726675278,0.341407713841184,0.030880705555978258,0.30883819203172075,0.42596201685778806,0.12731828186354704,0.5450903667952284,0.4653591998553723,-0.21373043660891788,0.21307740790143576,0.3161501247044106,0.1726043253628657,0.25478228320160123,0.12647594997467834,0.1947514833241707,0.19843626068185272,0.4245408351408138,-0.036890528375987636,0.45729975186361915,0.3608409211408855,0.023890296740349558,0.11770335524987173,0.24590587048044113,0.3420876576941654,0.6397969614745862,0.4028406193681631,0.22390909366744433,0.5747303994984115,0.22276137631499796,0.1339544095405031,0.3614551346417995,0.24741396757949388,0.23769167643041128,0.6137765540436801,0.569699970114892,0.2133041789494,0.4876459354921263,0.31731107086312516,0.6106858485286447,0.25581419263324146,0.2367696193352687,0.12512466094457175,0.16792430295594377,0.19839332328155826,0.521057041578349,0.5377584222911845,0.615806184226684,0.30873790078977176,0.18324676816823804,-0.2496668231458992,0.21044474489292603,0.606437058750035,-0.3503210313610161,0.1890224579715503,-0.14222009580103778,0.10989385665519624,0.2254954114378067,0.5541227886610648,0.29156309823995386,0.20776234726405107,0.38537348666608423,0.08236637833070108,0.5660372713965784,0.17306280059545662,0.4703729965977802,0.3297343809129502,0.14008966713591556,0.4821363884754414,0.21503002216256484,0.5409384199734077,0.23292600693545254,0.5413667179535503,0.10967324132958524,0.1452748947884783,0.43862047489461564,0.3821064452879419,0.30239384894532867,-0.08998561975571909,0.20463018440023295,0.2180409037184563,0.3142871142048003,0.1194883393850676,0.39521882745796577,0.2808892372780736,0.340360880252563
Thal_LGN_L,-0.054961481133846773,0.4840544070324317,-0.29390972594955345,0.29032004548022977,0.46026510952968713,0.3612908272869617,0.36711546598312206,0.20114558540248917,0.09444383549428287,0.05669409816107523,0.45566122917787716,0.15444907499669275,0.2939920132438824,-0.4178750676241249,0.5636070429582226,0.36405332730600576,0.10440000005274835,0.009174418371806142,0.0990783156787356,0.403856041773422,0.5461283678013023,0.5187001726191461,0.29295685060946136,0.32333685500269616,0.4157363416884058,0.09984068989308943,0.3468642048227917,0.6725433780401073,1.0,0.3857875511330123,0.33667166783876246,0.37509873049806985,0.22824418172745733,-0.05021667398377065,0.23874672229801983,0.3797626308773333,0.37470390648542373,0.010794888977924681,0.37218402959123364,0.43626031095072476,-0.12445776067085534,0.4411273236762636,0.6464536899984789,-0.13065848678158767,0.1837656351450641,0.33496412823160376,0.19435885805295075,0.0948423436917319,0.10851863291662638,0.43344637826818305,0.01682974531503846,0.2006775475006291,-0.12929914480398794,0.2959985663267856,0.17686847885959983,0.03998200569659324,0.16619225034982923,0.21083492539768486,0.2450531937930215,0.5299764087383411,0.23943041762079958,0.1982309467265401,0.37388601870794924,0.32486754577769544,0.23610405750826652,0.4816792514102625,0.48957536760403275,0.21930777271142912,0.45455522222722616,0.36682697620089205,0.11940070719282214,0.22297477310862582,0.42418956144232045,0.4781526770144837,0.2868141241752032,0.3456641640368584,0.37626003788794454,0.3877061835044126,0.008923524615057323,0.28624482635897297,0.3489274179271858,0.4842886545566531,0.3355727770054078,0.011568803405755494,-0.4899932483496268,0.4113195325729495,0.309006989784155,-0.3619170639441599,-0.027609018922102747,-0.20252327815658047,0.15855994293351042,0.3483755589206753,0.23221620734768428,0.19531907986656596,0.2211593282066857,0.49277570920589964,-0.002289809746985733,0.43188777293586655,-0.11978175038122268,0.36059774130692346,0.2686061203467094,0.0053688253995671535,0.39059810859500893,0.2754901320701023,0.3958197277951755,0.05482136329380581,0.3491334764230265,0.1148613748385915,0.24682759192431314,0.26934536601255477,0.3926774545912366,0.2875597821886398,-0.11390850120090551,0.35573441324100674,0.16860727774722953,0.20943883434108546,0.18526926981491823,0.3536360207128293,0.08132713696386287,0.32352574957053293
Thal_VL_R,0.3155095910220994,0.4076768475001487,-0.10353901377112765,0.21481248325042826,0.30652928207355484,0.44016062787388865,0.5098922781861264,0.29617454081380723,0.13665047666482746,0.48735523502063843,0.5681863017440295,0.3173306771574077,0.7118554771107891,0.18627376482443675,0.3065116933913546,0.6621551080538534,0.5884196627881345,0.41163865085567797,0.5678178078119834,0.08668626046242463,0.5085920755177495,0.338561275790334,0.6705289648627907,0.4503658730932304,0.4318221515852402,0.7129371373943408,0.2399035936360115,0.479158203295657,0.3857875511330123,1.0,0.8037626327033756,0.6754061416872773,0.03621704422199276,0.13640353861307078,0.6395352366507152,0.2250448409465156,0.766149554888058,0.16530769132097792,0.5665311919247049,0.5399688599676008,0.14342876578585073,0.31744517746932605,0.2650976551155443,0.1669991920250264,0.7803319926916079,0.5702437942516708,0.6238118659875803,0.340973697555201,0.23834385179450202,0.08948126785501613,0.5584974179026488,0.6570719202502449,0.32842595400887786,0.4769067605261798,0.6135814079789811,0.622166697726394,0.5383935500309782,0.2811193321585861,0.33994722071387795,0.2675925349765642,0.5991909434680508,0.3739309739646803,0.43292244341420194,0.19145645407067255,0.5602429352943882,0.33927822864153895,0.4960296600582851,0.6631227044292903,0.23444243029611406,0.023253142504197848,0.5477797289757238,0.04140380875949899,0.6010845702751528,0.5794049535283312,0.362807116236863,0.08018105023351048,0.4202286481488987,0.5017026028169703,0.11434032803261308,0.06229937149529478,0.542579723998957,0.5965603080406903,0.568199299337831,0.43531196620341317,-0.11106060706835814,0.5093396060230481,0.28757419087549974,-0.01719482389688688,0.359172604726366,-0.003014955686169762,0.12452680053920986,0.48673326377315274,0.5981636059307439,0.6761685842734603,0.4850317398910425,0.22138605481703266,0.45243210057457656,0.46983578384928637,0.31995504305220124,0.3242364118792557,0.6515365331259446,0.32083368568497617,0.17768138988103285,0.47404699681773294,0.7321120384350269,0.4397099248936264,0.49548256218667014,0.6755665271089987,0.630869226833249,0.3257961275517672,0.7730587716021909,0.507996720606514,0.09694636581424793,0.37299129208040144,0.5322478332007023,0.5789527976751124,0.36031457793882454,0.05608806414207518,0.37473714997841806,0.5075179371379409
ACC_sup_L,0.312468606712868,0.5202295331661542,-0.0656497271401379,0.2128003645022629,0.237237687421901,0.5129458058833558,0.44431738077099664,0.29549087375182875,0.1632571578870372,0.5928829072305439,0.5880174941264076,0.29516788299018404,0.7202422092543735,0.13213613973253535,0.30021113229664803,0.7624764064802314,0.7088009432837197,0.38059446195687585,0.5311668296320129,-0.0745511288459203,0.5347104366543883,0.2240799337881835,0.7325380936647031,0.5411111028497722,0.47865961851668026,0.8705030716906297,0.3279646127323846,0.35538058131866934,0.33667166783876246,0.8037626327033756,1.0,0.665651563978491,-0.08869339935928691,0.04519914304471817,0.5721515933040663,0.17918550129427008,0.8559349727783302,0.17508042273306776,0.6889806749445814,0.6292617703673647,0.1870823868152649,0.2723413894029254,0.26534004085261764,0.329316677413775,0.7836498869068781,0.683094868103588,0.8113010175371728,0.47795616526798446,0.33615559124386546,0.030751055631663794,0.529761418993765,0.5779421178876045,0.5349094949291362,0.3923927618130846,0.7329292095979366,0.7119500356951354,0.503776424884973,0.25481793984468926,0.4576000864425814,0.1959846450206188,0.746751698806181,0.5192559192563552,0.3944308698480858,0.1462785844507855,0.7259076567247683,0.4204353673820271,0.45408835500239,0.5775691350269787,0.086023368258697,-0.04579193446523546,0.5848621432471063,-0.1465157645560337,0.7129972912525313,0.5429903899619373,0.24166926019966892,0.12942493846692213,0.5239717815313775,0.37170653062330267,0.11560204237178867,0.00051973047115184,0.592362182736438,0.5136376929782904,0.595500787971441,0.4061660927517085,-0.06905778552006325,0.397024288624644,0.21710775350800188,0.0782091029161801,0.5619943848084992,0.1064965542408501,0.16729150992373715,0.5694459550445964,0.6143917814194333,0.7569322686773982,0.4798426626886281,0.17090519348830552,0.38473602542523494,0.5249569164000157,0.32419565424133256,0.4129474524014989,0.6341745358076313,0.2867732615419284,0.12035158354338543,0.5621089196275788,0.7812407923466989,0.5494836281402508,0.47623065008714704,0.789953425593577,0.7906422919539718,0.37260129073931497,0.8652867618076294,0.5382009091294764,0.08021006200898699,0.4751214523275683,0.4852836486048523,0.4479738194283507,0.5657277580021737,0.05992633181291704,0.30060059681963525,0.5664364007946442
Frontal_Inf_Orb_2_L,-0.005804133894449942,0.32548930805382936,-0.18552593445499144,0.3785655890187991,0.06489040158819394,0.2059609838760521,0.5845264766184074,0.4277281213420475,-0.21605342126227256,0.4841822857446123,0.33478184743873785,0.19744189130356682,0.4926647920751146,0.14078126356027823,0.2810342136152231,0.5587318332623268,0.5973944152901437,0.2661374343594105,0.33970416058194064,-0.10100736245282634,0.29869386034351036,0.06828884735492635,0.6604719268910684,0.47384774584274186,0.4924999184588911,0.497493497819955,0.09295802887963278,0.3723893256151426,0.37509873049806985,0.6754061416872773,0.665651563978491,1.0,-0.22371700356920604,-0.17244059856345823,0.4123449208488783,0.5002424906061766,0.6820401314268896,0.3011246355008678,0.38136944299545705,0.40226154245822693,-0.0633845082942711,0.2756338309269393,0.15165851694566526,0.01730384113591772,0.7248722580274506,0.6244832521258576,0.5363811026027994,0.273220325731567,0.12496317010154494,0.06089647356238155,0.27458832234394026,0.4121284272047047,0.2572385335870175,0.45753154417259906,0.5125290081835503,0.48086056200574645,0.5152391989397168,0.5904791306862432,0.148035610022767,0.12097396728414345,0.40762270051291666,0.21347588044035853,0.2848021173015562,0.36287058182750925,0.48616886447147345,0.23225964127980303,0.6474493572635149,0.459965562786739,0.037104847480189204,-0.17570974364889516,0.6616019321288222,-0.302462007115904,0.44801228326978537,0.44054208885975793,0.20828040811746307,-0.18396178968665347,0.37894842621241903,0.5672525465373275,0.016833207957256263,0.028736920949833464,0.4839437212060913,0.531808412304615,0.5121833724446769,0.25784677781964527,-0.3477132202423485,0.476186049272156,-0.06960383124556395,-0.15008211531409985,0.24603025499637182,-0.20318118089988413,0.06874385528746314,0.46338877249757066,0.41072625352768,0.43354635202869873,0.5730833572185211,0.05483813099243642,0.17081648123577586,0.3510049694026838,0.0035216384820515373,0.3053019329472,0.5589936605435918,0.2746544641420561,-0.003912987671170719,0.5034702906269091,0.6858478012904342,0.3387519724855844,0.5146946732909599,0.5665900946202234,0.557681439210404,0.32147111455048044,0.5736492706002112,0.5875407404525211,0.06732442549107436,0.2411374895290117,0.6252037284147247,0.6656114194312762,0.435954928539898,0.1294112429593623,0.5244617356945053,0.5521509367956193
Cerebellum_Crus1_L,0.07822505539877307,0.10123371832449814,-0.05952640679516642,-0.2884073495291421,0.6295378246369442,0.40268967794774224,-0.3168115654348358,0.1617421244594851,0.6497565241637885,-0.2134403450173067,0.49826204374136773,0.14658157101111144,0.1508808147532145,-0.0810746470181597,0.1553261179493172,0.0011907689811482124,-0.1839369896480404,0.060131646833753626,-0.21888539257774248,0.668540112007073,0.4291730375775163,0.6821072951961729,-0.06421055076224588,-0.26299920261425036,0.1905297244182009,-0.06524451272492586,0.15031371933732696,0.5243535011405672,0.22824418172745733,0.03621704422199276,-0.08869339935928691,-0.22371700356920604,1.0,0.6425451995074377,0.2153822988282599,-0.32625754570741333,-0.14041420446545613,-0.24410353337744012,0.024571260792318823,0.13157204875858225,-0.04654795981741981,0.16192924612990298,0.17034541545977344,-0.2271320466914062,-0.20877781805123452,-0.04765227116593732,-0.151218306253713,-0.09126939011413733,0.2028789857775223,-0.07633333977771498,-0.027944963687799484,0.18460338222337763,-0.2548155629480578,0.3016305393336578,-0.07237372486062509,-0.24615670914579785,-0.07165979615254482,0.03028484235187146,0.2430901764359656,0.44850703905278205,-0.014610873104545972,-0.08091899157754699,0.23948072112396893,-0.29205139287926485,-0.2193218057410471,0.28411184348879825,-0.2674126471069458,-0.10415184907845973,0.3912732303324259,0.6131160599143477,-0.1422557861544003,0.7713398609577606,-0.016252657595061237,0.4507656066438107,0.3578114161275344,0.20970827343805623,-0.024721419495542386,-0.26222222135157214,0.26282921185629815,0.11880215088823667,0.3428520583054424,0.3883270133669899,0.10978511629555497,-0.12329980171835722,0.07235752576433803,-0.20685538782881427,0.6589897005163485,-0.2864834616262808,0.11637214051895758,-0.12341509999768253,0.01055975774458888,0.0048592024908946825,0.14645133376892885,-0.007563022055886469,-0.21751422455380903,0.4726671976132026,-0.0016912852168654024,0.10959670450236156,0.2661255123221397,0.39922856995118433,-0.07321030266619474,-0.14138940148841295,0.6816658304281816,-0.24925083812752072,-0.027596492965253062,-0.1596635718455099,0.0278743597247386,-0.19446752652370008,-0.14921228189556446,-0.04583380459793877,-0.024589277032717308,-0.2545193759280601,0.0022896408057704945,0.09675629848717975,-0.15869480406476574,0.04254705664547588,-0.37136896180762125,-0.035752600679653454,0.007789804661619353,0.17148432694405563
Vermis_7,0.3357082159139901,0.14103533594104684,0.07631903842731647,-0.16523480517839537,0.48090908668874377,0.38596348464160685,-0.38603045374485867,0.16596545335623192,0.5346629240664797,-0.036942947960636636,0.4882979024031272,0.25760834719670406,0.2872192022191206,0.24368301846049636,0.09096606955356772,0.049140869961595175,-0.0477840591298642,0.06280300893304429,-0.07369030735692919,0.3963381926738838,0.27559094173867416,0.44506403075756185,0.14044314770477637,-0.281288544451889,0.058505540085412644,0.18745209036778543,0.15518326676768826,0.26550671292626044,-0.05021667398377065,0.13640353861307078,0.04519914304471817,-0.17244059856345823,0.6425451995074377,1.0,0.38210500773242917,-0.4954128015676907,0.03551882010389316,-0.0919040172576659,0.23912193511617535,0.15244313246978622,0.03998121645631541,-0.016112276639675915,-0.14421808193458657,-0.19078624093706045,-0.04917953646816244,-0.046386738389996116,0.07419033453101573,-0.03339419960145026,0.03610473490343873,-0.24829161396913954,0.37979049180654784,0.29811704437745756,0.13091638193875615,0.31436819993084775,-0.035258731593158024,-0.0042785312406438515,0.04951040648047053,0.0048731872712220745,0.24266402438686296,0.2795404606079005,0.16801994903612838,0.027500873045256505,0.2875278868020487,-0.37573001848293336,-0.06907945739125629,0.2906238672954623,-0.33568782867416275,-0.002230169452087146,0.3625380456167667,0.5220289386207072,-0.0700526906575425,0.6578511863000681,0.07473173372344111,0.4602519627868698,0.2807195492584111,0.20183646656951115,0.05951361907225277,-0.3042221523497739,0.3348393763037251,-0.010496692285516382,0.35448718247646094,0.29273025887307735,0.26888626014950545,-0.03870004592161613,0.3114316591105066,-0.18428845717397435,0.6957114970895177,-0.07150336798300168,0.305825969340063,-0.04754544920232726,0.051741011620894214,0.14183696021558104,0.23790082731225282,0.18965307510985296,-0.2873174741989436,0.41933146019287204,0.3107115632655952,0.15049489560119292,0.5314381472287703,0.42546156630453236,0.03656046463763141,0.15407228861306857,0.6162637499732941,-0.2166605643366811,0.07638064362521096,-0.0706029536078129,0.07277832926705585,-0.04327469055254277,0.012020449025953403,0.09864737618807508,0.13588321641571693,-0.08982436588453198,-0.0747562074126943,0.2239926261099633,0.002256275676319135,0.13087962129725383,-0.23803025014154078,-0.13812847776540063,0.1869319187175328,0.13317107329831557
