,Thal_VPL_L,Cerebellum_8_L,Calcarine_R,Thal_AV_L,Thal_LGN_R,SupraMarginal_L,Cerebellum_8_R,Cerebellum_Crus2_L,Rolandic_Oper_R,Cerebellum_6_L,SN_pc_R,Temporal_Mid_R,Occipital_Mid_R,SN_pr_L,Thal_PuI_R,Rolandic_Oper_L,Thal_PuL_L,Temporal_Inf_L,N_Acc_R,OFCmed_L,Thal_MGN_L,Putamen_L,Hippocampus_L,Olfactory_L,Precuneus_L,N_Acc_L,Vermis_1_2,Cuneus_R,Rectus_R,Paracentral_Lobule_L,Occipital_Inf_R,Raphe_D,Temporal_Pole_Mid_L,Caudate_L,Occipital_Mid_L,Precentral_R,Frontal_Inf_Tri_R,Precentral_L,Angular_L,OFClat_R,Red_N_L,Cingulate_Mid_R,Fusiform_R,Thal_VA_L,Vermis_6,Thal_AV_R,Lingual_L,Temporal_Pole_Mid_R,SN_pc_L,ACC_sup_R,Vermis_8,Postcentral_L,Cingulate_Post_L,Cerebellum_Crus1_L,Vermis_7,Frontal_Inf_Orb_2_R,Putamen_R,Thal_IL_L,Olfactory_R,Cerebellum_4_5_R,OFCant_R,Parietal_Inf_L,Cerebellum_10_L,Frontal_Mid_2_L,Insula_L,Cerebellum_3_L,ParaHippocampal_L,OFCpost_L,ACC_sup_L,Frontal_Inf_Tri_L,Thal_PuI_L,Heschl_L,Temporal_Inf_R,Thal_LP_R,Cerebellum_4_5_L,Amygdala_R,Thal_VPL_R,Heschl_R,OFCmed_R,Frontal_Mid_2_R,ParaHippocampal_R,Hippocampus_R,Frontal_Inf_Oper_L,Thal_LGN_L,Parietal_Inf_R,Vermis_9,Red_N_R,Parietal_Sup_L,Cingulate_Post_R,SN_pr_R,Thal_PuA_L,Thal_MDm_L,Occipital_Inf_L,Thal_VA_R,Frontal_Sup_2_L,Cerebellum_Crus2_R,Vermis_3,Thal_IL_R,VTA_R,Cerebellum_6_R,Thal_LP_L,Supp_Motor_Area_L,Paracentral_Lobule_R,Cerebellum_10_R,Cerebellum_3_R,Frontal_Inf_Orb_2_L,Vermis_10,Thal_PuL_R,Thal_VL_R,Cerebellum_7b_L,Caudate_R,Pallidum_L,Thal_VL_L,Vermis_4_5,Frontal_Sup_Medial_L,Thal_MDm_R,Thal_PuM_R,Insula_R,Precuneus_R,Cerebellum_Crus1_R,VTA_L,Supp_Motor_Area_R,Pallidum_R,Rectus_L,Temporal_Sup_R
Raphe_D,-0.2505368043466989,0.16760716740737125,0.33330875696716733,-0.10714205433774815,0.24632990681242087,0.36634105987692894,0.28827042353344184,0.30187539251904105,0.3400674845864046,0.5413659929802217,-0.27505512352185135,0.2895038767724116,0.5163802099116068,0.21038205384034445,0.48302587401545743,-0.062209717172754954,-0.29497542429892076,0.2125117695373986,0.21892274420459937,0.023662609881104305,0.31891303397420884,-0.08601119384374199,-0.10006768375429265,-0.07005724741995992,0.4993536118655584,0.30568969292499615,0.24149409777019046,0.3367096480302595,0.23133802486562577,0.14573487357282677,0.28158550293388196,1.0,-0.08842055975640818,0.13159862367541963,0.47514578104256333,0.1304966509466627,0.0747933547735139,0.11057443271391425,0.4955273052661805,-0.37060139664910824,0.08526666808246508,0.1740906087962594,0.4218348993635026,-0.013986700572482469,0.6519898604274714,0.40364800853065197,0.2960373649303324,0.3576930938856538,-0.14767874542741208,-0.0291145105147731,0.08961996775229661,0.1791562206610524,0.24503942695941752,0.17034541545977344,-0.14421808193458657,0.060514058120917924,0.1549293550884703,0.3964564364309925,0.07369269814807208,0.32216536328186013,-0.1381459024700826,0.31894953289691164,0.1038275145169187,0.15023101665169156,0.11292076595349287,0.07184621373530971,0.4410811067182461,-0.006338730379941504,0.26534004085261764,-0.0018197945969039445,0.37965604938180647,0.09451100414950572,0.2087062105009897,0.07347701285550313,0.2467684762067831,-0.18240803661525104,0.3346690355120758,-0.010998796050975998,0.4036010883866702,0.17216447140174576,-0.22043437824296022,0.31523202342285733,0.26292887393298786,0.6464536899984789,0.2829349047065068,0.4093056688264886,0.03686796785113298,0.4878682392723137,0.19056528886870927,0.3576420537559166,-0.09100885018572227,0.3387249453139702,0.3032431871271968,-0.2147358131021135,0.2694577237254069,0.2629014098194508,0.10065052729705494,0.05938734952076705,-0.3355814769691993,0.23089691952278585,-0.017662837588489674,0.2393687279182831,0.2544655886646089,0.2427493498234678,0.09870357887062821,0.15165851694566526,0.24727817787394554,0.33270969702763464,0.2650976551155443,0.07019966169697091,-0.04762328106868757,0.2217605788646545,0.2280224069477783,0.27685760296712614,0.30864111253011234,0.07791775213609686,0.04273116294270558,0.13415708380414487,0.47523967640669207,0.4408591764176799,-0.4133665246629577,0.3563953121680555,0.32864650511009147,0.022826201666455125,0.3812808731537997
Temporal_Pole_Mid_L,0.2247516601762155,0.1347212166771662,0.2766105505638251,0.09108983291129731,-0.08568251531798693,-0.13299516790470847,0.06732817530978497,-0.08773250249967834,0.1218081334727028,-0.03747509744084328,0.09062462859933047,0.17969205910959746,0.12069830385584764,0.07433317836238905,-0.034438195177939744,0.341053492411971,0.3491051675729085,0.22128216625287425,0.08967219718292042,0.3454480842480068,-0.47889823141360366,0.3959499932110977,0.1375106654560666,0.12639765235680928,-0.027838643745185573,0.03882245386875792,0.11840622562447416,0.16055085789220275,-0.11758070315204378,0.03402174097993857,0.1406120281014671,-0.08842055975640818,1.0,0.20727291592586544,0.04513492064952752,0.1603346823400634,0.1913020412529392,0.08199456363338535,-0.07259327195130238,0.07295066367790512,0.1740995914861905,0.07876101791121022,0.05713252922423907,-0.04396917592143373,-0.0392323746352682,0.09844302927798629,0.22899099816690124,-0.176334446293871,0.16601142612536324,0.15652265986098948,0.027068375007234607,0.044629365059846014,0.18215737260801498,0.01055975774458888,0.051741011620894214,-0.04885170462007344,0.01524398838267138,-0.09506853187471222,0.09853010675863835,0.2342349459340235,-0.29933369028094786,-0.01817704096579857,0.27743957993445795,0.14223881425027887,0.351134509360915,0.5289153592798832,-0.13242429846301312,0.4633873810613626,0.16729150992373715,0.4200417953024665,0.3316606117573625,0.47936416335964754,-0.003925126462740871,-0.026942339965868426,0.26404485079447426,0.376407246369813,0.08291862166889237,0.401881301662713,0.011874324488320107,0.20389040071550663,0.32538233587415205,-0.04611393597877534,0.38824863635611634,0.15855994293351042,0.16921641909687232,0.24907085771214404,0.23385634274052594,-0.08394813167355007,0.23598635040434315,-0.02513250307097942,0.06307908365560648,0.09405363812702416,0.09177756102010266,0.24865803765109118,0.2161575564116242,0.1367703899042046,0.17477999567295385,0.015042259316616138,-0.0430410143914561,0.12237726310007879,0.1797811852549141,0.10474379057581909,0.05235347539644604,-0.20373676088269377,0.26997665878148397,0.06874385528746314,0.1534360327605451,-0.06152717878162634,0.12452680053920986,-0.04365320545513535,-0.02372482289657614,0.2220674725310684,0.12311162779448571,0.11027458365440831,0.14608420526527272,-0.10644683074753793,0.20474801545285531,0.07107985592333478,0.17440702674662822,0.12389220869418678,0.0719271990928135,-0.0547148061023898,-0.07348131453133588,0.39393337545260865,-0.04069087074837924
Caudate_L,0.4531514054942641,-0.0649420754790672,0.41739296233617923,0.45924272125967663,0.3710200198664433,0.22519088302150225,0.20377912777474375,0.18543855336242093,0.476728871124087,0.17859034313655073,0.3586010926931235,0.2582602093727924,0.14979430923805176,0.30714321292729596,0.5320705492293687,0.4367389817103301,0.40773712677714474,0.2807653886882878,0.3369548282707329,0.3431318207258849,0.06771249779747052,0.6399583588528392,0.6662583991320055,0.4337989669184118,0.567550945682178,0.4630655707559918,0.5584278633613615,0.47980232379215704,0.18960271170714418,0.6567639615579962,-0.026928110677077125,0.13159862367541963,0.20727291592586544,1.0,0.08324267025858156,0.7092929719967802,0.6427955138280245,0.5129637417481379,0.15523921233539859,0.03281483571573348,0.31052259131333787,0.6378092936388322,0.661301104242239,0.40510151875713174,0.22421417623198386,0.08707424605013249,0.5710165933675752,0.0828469774380998,0.20360966809015954,0.6915496827949704,-0.13934654441244057,0.4091867977232282,0.5469035965581083,-0.17131044425709596,0.008341149699891609,0.5624904038246655,0.7416626723163887,0.4053662942192033,0.3732607343087241,0.72019539068404,-0.21316716502615324,0.34938267483896124,0.7193479628110608,0.6602483338386093,0.512924726185386,0.6498496940125023,0.4557362552959709,0.5258499214323235,0.7594401858176306,0.6882866678459572,0.3518992461966655,0.40849366371851725,0.4789559165744141,0.21684051007940303,0.8123820766490909,0.1511574425059745,0.5245217914546672,0.6107204518454242,0.004110456131767379,0.5886696429727829,-0.054085751274283125,0.5446951894474776,0.6601852780929981,0.3437228329914693,0.5511808108268258,0.24196513115245802,0.002075400136504325,0.2380150753129135,0.5917847955916758,0.4187805248807818,0.5660788331221388,0.497864909085212,0.04952530833256874,0.2873359152284892,0.8111448168269698,0.30668199702403476,0.5970801660268864,0.39286525029597585,0.2192336391285552,0.20639450336396165,0.6421594772014142,0.7649892156899167,0.6989687259978259,0.017361722854228424,0.5547813394697054,0.821544323288256,0.6686786780638544,0.0865411374990273,0.7992564088554209,0.08690549799221155,0.5102104715863921,0.47132401360358817,0.6137950010260471,0.7084591093928868,0.4786187232398157,0.40251065000319053,0.3241000576746507,0.7092615269457438,0.5551122951178681,0.2761620158703384,-0.1758075603741056,0.7450818100973412,0.4146114790683007,0.40600872694660506,0.46666918450968464
Occipital_Mid_L,-0.1858368273845636,0.5175175058929535,0.7127894551881162,-0.038179463720753,0.18118869963230833,0.7008300346504335,0.4611936168557522,0.3354212360920769,0.27792892444423134,0.6367869366480459,-0.19562671189606576,0.5533310425960483,0.861623452771107,0.2637364865730831,0.4029802088842803,0.25037963317163864,-0.26727459983059615,0.37972026548903176,0.18301854117080557,-0.18699986081852732,0.17174324951247474,0.03485133967797102,-0.17050893124267924,-0.1576671898650972,0.6573241044724158,0.3186075692368931,0.04230573452001874,0.7042738233251371,-0.1844948956378131,0.22952152832626513,0.6063734086918885,0.47514578104256333,0.04513492064952752,0.08324267025858156,1.0,0.20378719680738616,-0.02098028164111927,0.28681094401023177,0.8636208501821173,-0.13203031690745384,-0.022492308707999516,0.3630702708053546,0.4244123316378129,-0.09223985225916982,0.5731223590805544,0.4294808029347237,0.6300250104431198,0.1387482864386674,-0.11549961913802013,0.09825071816505346,0.3618205300203834,0.41268151466105835,0.17523431796859198,0.4126074173611161,0.38096469833159163,-0.20833931917903187,0.029080468614528947,0.22723209953771462,-0.015902989607757982,0.37184204168764357,-0.10170490684804806,0.6451688011334844,0.10768936997610905,0.25774169937014085,0.1777491121561337,0.05345726027093865,0.028155266378347938,0.013521480203069567,0.2531457426310616,0.1462463182288937,0.15512976163075481,0.303594889535254,0.402294665382052,-0.00044504688727571454,0.3347145812165701,-0.06541687524671531,0.3574892942395285,0.05745600680795894,0.11934399892358452,0.35486822419761144,-0.13534391900439086,0.28683905907638074,0.21543578267088664,0.3929697389495597,0.4009554009735204,0.6973111198398035,-0.13096333864173787,0.8126547263391859,0.12339647918505621,-0.0240134316086423,-0.011773589399547186,0.13371213308239682,0.7781898262179425,0.07971843711934547,0.34283426388283694,0.26451119251832667,0.10354564157922198,-0.09464617041928633,-0.2529438078386219,0.5687782439775143,-0.2827722657095698,0.25539736421379394,0.43560261802048755,-0.04365421305221614,0.05975710049093857,0.02656267454428705,0.17642225957756963,0.30387270196926863,0.2066587338181633,0.0742976055913009,0.023893680335926315,0.17658886707790494,0.25398465322439356,0.4679264071797644,0.34954863069346265,0.19197382706487046,0.3257626658133329,0.24737102235281222,0.712996905728155,0.6229590625017131,-0.21766026450778214,0.3470220349444412,-0.0007088858306492466,-0.14440817565957365,0.3258660036592083
Precentral_R,0.5825240210849894,0.15845417434646195,0.5092235404836528,0.41934513089080117,0.14282939849237244,0.4222579158402958,-0.05783567733043408,0.4476203353697956,0.2477372769566524,0.13889282571535239,0.3208459649259322,0.030486755245722457,0.22765958043090304,0.14283145162735844,0.3114612780645845,0.5928395475335638,0.30994646904426015,0.3688650094786447,0.22683978316746517,-0.000722562468877888,0.28405699307621146,0.5536267765874444,0.6025153290240326,0.07595554864628551,0.7169637502962458,0.19910079177178028,0.5840446485725551,0.662023126017767,-0.061370606517945896,0.9110951164348481,-0.15537955106903578,0.1304966509466627,0.1603346823400634,0.7092929719967802,0.20378719680738616,1.0,0.6476284602348364,0.6379190364571391,0.2527581435069784,0.017302393260115755,0.18338734510173352,0.8076270724740036,0.6447768975601835,0.27585432089205725,0.1434778042761649,0.12416852632862176,0.6202218432600418,-0.2626013197143573,-0.06640868011673268,0.7337899775268696,-0.2797694591982191,0.5103204087590422,0.5804431085670324,-0.19446752652370008,-0.04327469055254277,0.376772248414334,0.7947617703148022,0.3952326681489929,0.037956215266471915,0.7702726340701668,-0.10676743255291189,0.5482769496769967,0.6995060975510425,0.7736488868187223,0.46280396219797404,0.41151003293105287,0.38691580447125723,0.26891188367991625,0.789953425593577,0.7863456668733324,0.05393742500470228,0.25113562430941966,0.34080483868392625,0.1207183512316914,0.768268891206624,0.19975304560320695,0.405523164618128,0.8046414244212733,-0.07513102104973318,0.6747267970682382,0.2501470928200621,0.2440434052790787,0.6698094456787534,0.1148613748385915,0.7782535352479379,0.31422005311268647,0.19066885791850713,0.30576251438074303,0.6105174895052015,0.39961476663045653,0.3963652882616214,0.4904265972154303,0.027604267032430033,0.28242450940180924,0.8631903422563107,0.07716168770678572,0.4918077044856076,0.4001983465405985,0.16320902323129646,0.1372606574732438,0.37668686624437997,0.8602618624847432,0.71870265875707,-0.3341242376227569,0.6784804885430442,0.5665900946202234,0.5190553859880048,-0.2721700350135853,0.6755665271089987,0.46316139072647594,0.36505421055854104,0.6608056921118188,0.5075107792400322,0.7953618557394257,0.46147221224117224,0.375066781694476,0.5191803949864389,0.5794393541173372,0.6374972653391744,0.11825580061579381,0.051478379612916375,0.7906601298311355,0.39306685813364284,0.04193254389200174,0.3175565826887827
Frontal_Inf_Tri_R,0.4968074601542487,0.09450908534966711,0.43618022985670607,0.4590124722990066,0.18072401085931095,0.2844872052699836,0.17598897803781943,0.2665311899558945,0.6882806334921882,0.0014800615858424416,0.534756352262623,0.2341471143062322,-0.029491555258612526,0.3547410143862985,0.32005153052608876,0.6378490819259443,0.28243449432685275,-0.013445659514402587,0.4347611010509072,0.3400273098726358,0.13560771517793377,0.661446832284702,0.5296940473926584,0.5206813109975663,0.4222908744090011,0.4411959850256384,0.5452596830325114,0.27792973091313455,0.15636788123626952,0.6151530454478006,-0.07577776289378144,0.0747933547735139,0.1913020412529392,0.6427955138280245,-0.02098028164111927,0.6476284602348364,1.0,0.5693878290159855,0.10817109845836324,0.24327930254460145,0.4302256233096179,0.49233262251051724,0.5337384533180232,0.5609920743244036,0.012723956867434178,-0.15343738857676922,0.46943042162547083,0.1638712731555806,0.17148037907760383,0.6195106757641269,-0.23357042486572724,0.5294732596528741,0.5440042917441746,-0.1839369896480404,-0.0477840591298642,0.5360422370446914,0.712802204848514,0.15897278225126762,0.46642283912430665,0.7513939488941486,0.12784948110009586,0.35447674122613704,0.6142719539184452,0.7301475959636415,0.5959475646516006,0.591182703288384,0.3011670933244553,0.4596843077675002,0.7088009432837197,0.7702120948352355,0.1653244715128736,0.3504370779095541,0.3722556785086636,-0.06555853093884047,0.7452625032486372,0.4702305186718192,0.5118248543198449,0.4718191686852227,-0.02690571714176979,0.753088305001891,0.21230517195367363,0.6028450199750266,0.6204341422640343,0.10440000005274835,0.2984035722743707,0.16813789371287924,0.3076867657719087,0.11269491723340912,0.5508769244701474,0.5676137306486071,0.4467257178510936,0.5738545107090511,-0.10342439092870688,0.3836704636685014,0.6177273488339206,0.2935968313315919,0.7298294553889255,0.4086477923123565,0.39017850535371273,0.08005056556257847,0.4611031287122199,0.5610266435965686,0.47352050872933876,0.08783411217137792,0.7311991057528747,0.5973944152901437,0.6173961821032055,-0.09431288328081074,0.5884196627881345,0.3281965756124548,0.44882539464159626,0.5197530331805483,0.6597645550329668,0.6006994989995972,0.5251348595373535,0.2646381785307681,0.20481631321332927,0.7189376137154119,0.4467801434878488,0.10905004311404921,0.1576563818615191,0.5089752585409055,0.2414390263510804,0.16664090175408558,0.5778982495665428
Precentral_L,0.3808060665170051,0.030822519041009886,0.6004194256315433,0.5037181118383174,0.07064129470464116,0.5673239856978952,0.2652337868830727,0.264637324647355,0.42843004272171953,0.010626259689722686,0.2984876883288312,0.4147073183094659,0.11863239477455162,0.14611597783148314,0.13748753639451416,0.5049868218997924,0.07135166480510227,-0.056421607149837134,0.21341697200670937,0.048453768035652475,0.015009675328072264,0.7585248923741783,0.15971385886514455,-0.04455629711113496,0.5836638354590244,0.13850226489166453,0.44306145874843655,0.42809187592669457,0.06423704040432568,0.6156440804511627,0.16379843502463173,0.11057443271391425,0.08199456363338535,0.5129637417481379,0.28681094401023177,0.6379190364571391,0.5693878290159855,1.0,0.5229013399105296,-0.2285271115636773,0.2050972179044552,0.6063714982076475,0.6509295112932337,0.4776434485823136,0.2081522351878725,0.14523376217968414,0.524213069798295,0.14183343009794747,-0.05191837557433806,0.5035611836552862,-0.22096234994802616,0.9540500882635825,0.6086334781634839,-0.1596635718455099,-0.0706029536078129,0.25910369003605616,0.4651522535944272,0.19518615906096767,-0.023635985646837852,0.7603382501347242,-0.04662440801700106,0.8211725476581452,0.3348387691841275,0.8794526477887435,0.1490991014260731,0.5238928402948481,0.04353758569828673,-0.05362577445292861,0.5494836281402508,0.5169972736364346,0.09760020852619754,0.06286878351132912,0.5360024525385475,-0.1843550371254786,0.711978818093007,0.45974348258901443,0.33481555375814226,0.41449451121922753,-0.0027095359954568622,0.6986781909975719,0.26367867836780673,0.38582615256521574,0.49119202380424054,0.05482136329380581,0.25983516293576836,0.2789243632483401,0.13853624628544275,0.5956522716972202,0.54654007502361,0.33634376324485626,0.16567326019469525,0.37715702176890975,-0.03868756419692027,0.2626528411040403,0.5859235188517551,0.3857148170393566,0.5630527472244271,0.20594559221744727,0.15630338530716387,0.24724774555146223,0.03128570864221256,0.7533871157473955,0.7768776261952002,0.09267056782516978,0.6905754522102867,0.3387519724855844,0.5555293774051563,-0.06313332842814949,0.4397099248936264,0.2928361083587365,0.29720646290247343,0.5664260782496985,0.4651752093182826,0.6063742040821529,0.23875359833311077,0.2796901624236923,0.3574633869809227,0.44874817277646806,0.598178050339093,0.355537803504582,0.1292774294444069,0.6578146576388256,0.1354418941553586,-0.02753641681812689,0.42307427066805037
Angular_L,-0.11904379721186774,0.310132580697566,0.6514774403125796,0.09141628090793313,0.16143917323281007,0.7986690162313491,0.4510485101215441,0.324410141441946,0.375068037399389,0.4719608426387087,-0.148656401845443,0.5624251467099202,0.6795035084984845,0.2247424317349537,0.32923277028123604,0.24737702931014788,-0.3308750644217988,0.1626113662643722,0.17318048625812707,-0.12267632929676703,0.2462216783885768,0.1771997946218698,-0.16604273332021235,-0.18466260409646718,0.7212368924032986,0.27670751509315805,0.19574267604442977,0.5975630349719957,-0.02526039823770719,0.31388872638318543,0.47748763826213414,0.4955273052661805,-0.07259327195130238,0.15523921233539859,0.8636208501821173,0.2527581435069784,0.10817109845836324,0.5229013399105296,1.0,-0.24607912637983761,0.009844918010637086,0.4227141948268017,0.5193715383729979,0.0853495327952273,0.5397054776847341,0.41009552816021994,0.522279831976442,0.33614182906309203,-0.16449986947010015,0.15627343040872435,0.11794929143460534,0.6515267617750103,0.45549729801258243,0.15031371933732696,0.15518326676768826,-0.029348732238423172,0.12878625098289614,0.2878751875534548,-0.02908332999004591,0.478117566454725,0.030491525070737654,0.8436554800868855,0.09599471677466209,0.43437694267504146,0.08783077602350169,0.09713123079906666,0.09804922849607627,-0.10386024405814528,0.3279646127323846,0.11563338771674533,0.13236207377350004,0.11615593470969637,0.46564334321298456,-0.10538948507641156,0.4063149402983217,0.059352881290213585,0.32034930424166186,0.009467034084239266,0.1969596006235493,0.4872054180603553,-0.08319040512328833,0.3740468674340281,0.21957096034911694,0.3468642048227917,0.29621051905041235,0.5427191224059681,-0.1114711996259635,0.9031603750425282,0.35871889411105323,0.13372323426574176,-0.06726193794142844,0.23047512373662218,0.5478725641360739,0.046189156796627974,0.4019582809988213,0.35500780078998306,0.20860135723467954,-0.050100850052446654,-0.20135450014368073,0.45291773733848223,-0.2887863364103154,0.3667010047575183,0.540018572221507,0.16031276733466795,0.2257368115951152,0.09295802887963278,0.2763083256510077,0.2761804523156966,0.2399035936360115,0.17516328750272825,0.08304249143808971,0.28877459269064126,0.2888513265817581,0.4692322958018669,0.3967065134844586,0.19990112852113126,0.302672225513908,0.2732214430457876,0.7177494856664399,0.5876094851503945,-0.21633549287191745,0.45167015933102966,0.06889099048149966,-0.12502261498178505,0.4849291012504147
OFClat_R,0.38648742562015154,0.1990977917628461,-0.05398432453657563,0.06621556241678593,-0.04075845252318722,-0.033543739416778344,0.05556226111344913,-0.14644179151948056,-0.0337453831289207,-0.07112465865881404,0.465250519722142,-0.08351562966845129,-0.18483448779297706,0.11561781748222245,0.008756020168117842,0.2755144575302593,0.3588985878402331,0.15668144112567292,0.1678191771014923,0.017056802320817625,0.09469975808637941,-0.13652414408193067,0.3226411954022197,0.4738210020398303,-0.10761457195696292,0.17045022853477956,-0.08358197788313011,-0.03701800210817351,-0.15340518039067388,0.03883937559380141,-0.10097245646063313,-0.37060139664910824,0.07295066367790512,0.03281483571573348,-0.13203031690745384,0.017302393260115755,0.24327930254460145,-0.2285271115636773,-0.24607912637983761,1.0,0.048603175372594384,0.04832222764332457,-0.1317783480014379,0.045393762243093785,-0.38121003909444734,-0.25397043274014725,0.03773938940216301,-0.16742878251394647,0.1764138006078463,0.24092728822938006,0.1926708937386314,-0.26621838274211707,-0.1512769748312534,0.10389908157278926,0.4657687494392335,0.1275164286018556,0.18329961989051102,-0.15062664995580624,0.380670857371121,-0.03860353992797451,0.44355014135141835,-0.19714196383501012,0.30546811278291625,-0.028811714235935062,0.24523541166956,0.035860015709806986,-0.01403187903997484,0.42444125378367603,0.1285057168610302,0.2913636870515685,-0.03730925484777603,0.2509049138267594,-0.03595867647487856,0.4035420881863908,0.016832803892531795,0.19586711629586367,0.16885286428922733,0.03578036591590836,-0.30413739674522294,0.20945128020103163,0.20997728102833105,0.08872191440465418,0.03969540354984294,-0.211590672989173,-0.011967281373894963,-0.04926239157610868,0.20407919465383642,-0.319354917247914,-0.0008606057564690671,-0.025273249455177362,0.3362189768148485,0.052108311250218226,0.08356615527205685,0.4351742252593467,0.06918992334279198,-0.1653272195014058,0.24257097819773574,0.20814408636064208,0.45823843674070436,0.10003528929420348,0.35302014867261183,-0.1916167895515931,-0.20473930786521585,-0.002897773755658441,0.07393540060707261,0.05005327399366837,-0.04550706212513193,0.12303133088254184,0.14017611128488525,0.05699481356900708,0.3518420514271898,-0.0408720095587001,0.1520288100025826,0.107531883967149,0.2952685489068052,0.16075823083084895,0.14728324456056566,0.24755168587232537,-0.12926472325916244,-0.302681067003459,0.36911971687677564,-0.2182665300329094,-0.16039676993036175,0.05764463287001231,0.09284189089391157
Red_N_L,0.1977442258678126,0.0627701034682396,0.1849837356518284,0.1609947639024256,-0.12138720337514203,0.12031642476122428,0.15028063420795632,0.11220424799198193,0.42420244157098363,0.06927083928842985,0.229297592918468,0.1264557987988261,0.02560993119340314,0.4549185599360436,0.12046102489360726,0.4155800152584105,0.006070310355785458,-0.06970042378181343,0.6302023791758694,0.1433968777172435,0.0014871979613975263,0.272516621959217,0.2898492538542235,0.3831146469244256,0.09699866789396103,0.3967336349342028,0.2872299138167745,0.07883756621423677,-0.07512232327241115,0.20562213755591038,0.004442783727105414,0.08526666808246508,0.1740995914861905,0.31052259131333787,-0.022492308707999516,0.18338734510173352,0.4302256233096179,0.2050972179044552,0.009844918010637086,0.048603175372594384,1.0,0.089069576703167,0.1082151651724991,0.2842814769536175,-0.11678897636583839,0.11073421605224902,0.11455721733541126,0.01986513910714531,0.06528756988608063,0.08316103479400822,0.018187630198047536,0.23817047205752837,0.13335755752478867,-0.01698263210440203,0.01132575467936949,0.05427379378384809,0.28913331745515686,-0.1792041675534926,0.48630631773871347,0.31740828045902375,-0.10180173992988344,0.1012303485046052,0.1333241967265146,0.18603050340264662,0.49645964852863694,0.4004590343108163,0.0214548846882456,0.28404707802913753,0.12809443412654606,0.296670352900986,-0.023727031134547612,0.3249546741274239,0.17242721478901704,-0.19888437637847017,0.26011090376078133,0.44113426521896915,0.4165933476449468,0.1737964341257966,-0.10340150512438633,0.18232325131914962,0.10694673667881774,0.49295103601113244,0.36790012114125265,0.1262098580066538,0.08454625342910334,0.05395660902162754,0.17576749784158502,0.013340386676326272,0.06047674161814474,0.4165170842311209,0.12804953001892455,0.32297969874007243,-0.034101892867655303,0.3931627493834241,0.17991683282044182,0.16376921873969102,0.36039425918866286,-0.07968261881023408,0.23466199598393223,0.08882294595032612,0.09683812491113669,0.12562074822919764,0.1275945332307437,0.05981096960858055,0.3019452426158887,0.3015773826188015,0.34184580592388325,-0.16262007087877328,0.21755049893252842,0.032723459462363186,0.1834734574799701,0.23732785036597426,0.41239767901274493,0.20494402313675128,0.18318082737130859,0.2699205888230507,0.17306106708654695,0.44912794065720735,0.18429367304638555,0.0889281820370896,0.13746464606332728,0.0544141052655977,-0.12447740481038674,-0.0092094167334712,0.15571838142811154
Cingulate_Mid_R,0.518192902839211,0.19872300997763867,0.5518871288845769,0.39429212724900403,0.06242088944860433,0.6010142825851144,0.21505969016230142,0.31402325069338466,0.21926841805582087,0.28831199512961164,0.3570326780046141,0.21871457332277458,0.30592320666582096,0.171180771904523,0.27023519194081863,0.5608883932605125,0.28200010991932783,0.323041058180678,0.2943642548999378,-0.09631770282441215,0.3035846571649887,0.4483714430096904,0.4862804775943245,0.08600308543972461,0.7469738180346555,0.24241232742315147,0.5234726336272507,0.5872316525375646,-0.10387576805026101,0.8125996902598823,0.04551799502849162,0.1740906087962594,0.07876101791121022,0.6378092936388322,0.3630702708053546,0.8076270724740036,0.49233262251051724,0.6063714982076475,0.4227141948268017,0.04832222764332457,0.089069576703167,1.0,0.6513379840954621,0.2697262821811633,0.25731473159749896,0.2425026227945501,0.633003249381896,-0.1693221761343594,-0.07837908693402376,0.697385398782678,-0.00039598609888627983,0.5180670587007917,0.5310783668876886,-0.007563022055886469,0.18965307510985296,0.27154675057967564,0.6817148075417712,0.34349887218075104,0.055076258055719654,0.7197795591383457,-0.15560105750565822,0.6256965142653755,0.6637185834595146,0.7132576358889005,0.3689700251417161,0.3905460097134066,0.31317855550057455,0.17599508385928178,0.7569322686773982,0.6494665456017885,0.13005999605076093,0.282162424528814,0.4708751695546799,0.22471451098481163,0.7156989244441554,0.1995854999017344,0.4469556864533915,0.6487198423176157,-0.058969651684255685,0.6646276905218552,0.2314613712474137,0.2871346118293281,0.5734703813606173,0.19531907986656596,0.7020537658114703,0.40654567787996,0.16760845767928037,0.41944047564818726,0.5674103896344638,0.2921833580771815,0.36168915833690246,0.42936675778120303,0.17084260707573973,0.35762491540596597,0.7925084571622959,0.1479663176240022,0.5671084381548928,0.3697892475254267,0.1418957355413126,0.39702777830519526,0.28420502344147475,0.7910893003442753,0.6855409336305291,-0.13069632371864612,0.5786528953947232,0.43354635202869873,0.4884402093875359,-0.05662999551478908,0.6761685842734603,0.29416068049772315,0.47467046842917715,0.5756043490676643,0.4920522166601804,0.790498249359315,0.48648094018386284,0.46440812283412036,0.5410982734092895,0.5901094844040788,0.6743861056619741,0.22844075834009384,0.0808290276555092,0.7182516829875536,0.2834401184548366,-0.010277349384267371,0.3780491991036725
