,Cerebellum_10_L,Cerebellum_7b_R,Thal_VL_L,Thal_PuI_L,Vermis_4_5,SN_pc_L,Frontal_Med_Orb_L,Cingulate_Mid_R,Thal_MDm_L,Frontal_Sup_2_R,Raphe_D,Supp_Motor_Area_R,Frontal_Mid_2_R,ACC_sub_L,Rectus_R,Frontal_Sup_2_L,SupraMarginal_L,Cerebellum_7b_L,Cerebellum_6_R,Amygdala_R,Frontal_Sup_Medial_L,Thal_AV_R,Frontal_Inf_Orb_2_R,Thal_IL_R,Thal_MDl_L,Thal_IL_L,Cerebellum_8_L,Temporal_Mid_L,OFCmed_L,Cuneus_L,Vermis_8,Cuneus_R,Cerebellum_3_R,Thal_VL_R,Rectus_L,OFCpost_R,Cingulate_Mid_L,Cerebellum_9_L,Thal_Re_L,Cerebellum_3_L,Rolandic_Oper_R,Thal_PuM_L,Cerebellum_Crus1_L,Frontal_Med_Orb_R,OFClat_R,Insula_R,ParaHippocampal_R,Insula_L,Red_N_L,Caudate_R
OFCmed_L,0.24519945630867704,0.20528978460690792,0.18592966997481955,0.48289660957355857,-0.025038847094654152,0.2772993185484387,0.26306819576772533,-0.09631770282441215,0.10774019711525977,0.05432585398117815,0.023662609881104305,0.09433831960471949,0.1940830951394215,0.3135835807018268,0.5591143359016385,0.14791131474899455,-0.364876563867729,-0.18028486234655514,-0.16207674243902864,0.16981344389876873,0.22048714159059304,-0.06882592337836665,0.4878223804279843,0.20828482288540373,0.09636213266587493,0.11231934375000512,-0.28475773356369144,-0.19217190736781928,1.0,-0.044390407477410534,-0.2740598388853331,0.0461056484346974,0.17812553529238595,0.1487055849190948,0.7367130840775237,0.24487137844905388,-0.07129204413299535,0.25813496736137,-0.13819486251416171,0.4550785109623299,0.27905750884698677,0.3689186310115665,-0.2895371022477317,-0.07679542126140926,0.017056802320817625,0.14627897974057852,0.08833702461256768,0.14233322461378065,0.1433968777172435,0.19512325115152837
Cuneus_L,0.4013980602631792,0.3259637240956623,0.13256444867348838,0.1785426520755435,0.5167371960825585,-0.04861599608813502,-0.0006235037476329816,0.5501633320777708,0.16032733620891004,0.6262859234139059,0.27560371040851184,0.5255788995080088,0.45339090674762933,-0.11219023190632743,-0.08775623330537083,0.5810846570335092,0.4987930556955349,0.18366202872780008,0.3138191234822245,-0.09510845017230375,0.40389184026632524,0.35014066985664616,0.07221239059717728,0.13494743192132286,0.10161497813643508,0.4345236490359637,0.2909977779005108,0.5153510701885367,-0.044390407477410534,1.0,0.07583785888848013,0.8769296237222052,0.25048496448170277,0.37299129208040144,0.044322555990429176,0.010196996638732865,0.48038086413938835,0.20463018440023295,0.020017011817365038,0.10442143979873851,0.04076937224658792,0.18612471662147578,0.09675629848717975,-0.2049203089535895,0.0024749206615924564,0.2601193351585791,0.13080336922359279,0.28148261043772665,-0.09501385932621642,0.11545600878942654
Vermis_8,-0.08821226276839171,-0.20020143728583506,0.13905494940803173,0.09819775911766729,0.11579944842522849,0.05084991231951302,-0.0479149487787821,-0.00039598609888627983,-0.07592595405662039,-0.06012977691932937,0.08961996775229661,-0.2050129096994047,-0.01296077015210334,-0.008251834340590994,-0.32404279655400675,-0.15350060354703746,0.20433540969993932,-0.22939850946201296,0.6774367705903995,0.041168060362518945,0.040102895618486664,0.2361409860345443,-0.4584440125055598,-0.24171846703230554,-0.05263480024191736,-0.23144702773826334,0.53809254934549,0.5228809996301912,-0.2740598388853331,0.07583785888848013,1.0,-0.042465750142679386,-0.22379881390403103,0.04140380875949899,-0.2113329265196769,-0.280240153231383,-0.06432916288092276,0.4876459354921263,-0.07366405974304278,0.04411127041176773,0.12219834495562115,-0.21039292859120426,0.7713398609577606,0.28147031966429353,0.1926708937386314,0.06870612672930518,-0.15333045888717287,0.06325970563037199,0.018187630198047536,0.09520553063512233
Cuneus_R,0.5055801032597207,0.3736635454442944,0.356551614021083,0.177780841759614,0.662665676890425,-0.02670453196469993,-0.056204645717136854,0.5872316525375646,0.3442032837688884,0.7111666804716159,0.3367096480302595,0.6702348431429815,0.4881052280750222,0.04824356993680616,-0.0654585891563984,0.7331864758019412,0.5024280735139798,0.1673692876304996,0.2384516183408811,-0.07366306558536322,0.462191740723995,0.247402210485342,0.1358838537234818,0.1761621150842235,0.30998770851966406,0.4388727884248218,0.22665184857202744,0.5505626563637398,0.0461056484346974,0.8769296237222052,-0.042465750142679386,1.0,0.30960260195988953,0.48673326377315274,0.0874351074460214,-0.07334473583946326,0.5709603920601657,0.2254954114378067,-0.053789228097466474,0.26238597934412056,0.20763060645148101,0.257872334513956,0.0048592024908946825,-0.07687487044420944,-0.03701800210817351,0.4165524977201304,-0.033210325920635116,0.3654416047443176,0.07883756621423677,0.17062520504942422
Cerebellum_3_R,0.5769418156926459,0.5371101404848796,0.42167838717562156,0.1812878758707161,0.6164941508209781,0.1123247584862645,0.058741659329549785,0.5786528953947232,0.43413626435425173,0.6376080998614342,0.09870357887062821,0.5325079923903899,0.7855076301502372,-0.02720828787431512,0.11258083548385474,0.6411265173524213,0.38401109839651393,0.42897573318067106,0.16792342112864986,0.5567037213736491,0.44437735829930936,0.017595297106661394,0.4194248609783721,0.270142302732285,0.29291654858888816,0.2531420115871105,0.13699150877313604,-0.03210574354782733,0.17812553529238595,0.25048496448170277,-0.22379881390403103,0.30960260195988953,1.0,0.5162880305383795,0.12930464530311897,0.14504266950921993,0.6737922302875705,0.2842284068239911,0.16854999392638037,0.613484527785028,0.4885343669100612,0.47167154778959436,-0.16247975886226063,0.03256358811354844,0.07393540060707261,0.4792577404076151,0.4622435346813515,0.49430961059718187,0.3019452426158887,0.21753754353340962
Thal_VL_R,0.6705289648627907,0.4503658730932304,0.6570719202502449,0.3065116933913546,0.7118554771107891,0.20948701901484643,-0.1044735951260823,0.6761685842734603,0.6631227044292903,0.7730587716021909,0.2650976551155443,0.7408459365996585,0.5991909434680508,0.2811193321585861,0.19145645407067255,0.766149554888058,0.33994722071387795,0.1669991920250264,0.28757419087549974,0.14342876578585073,0.5665311919247049,0.08018105023351048,0.5005335595148083,0.5117077492897907,0.5383935500309782,0.5093396060230481,0.13665047666482746,0.3969220559355579,0.1487055849190948,0.37299129208040144,0.04140380875949899,0.48673326377315274,0.5162880305383795,1.0,0.21481248325042826,0.16530769132097792,0.6476884491737266,0.479158203295657,0.09694636581424793,0.49548256218667014,0.4318221515852402,0.507996720606514,0.03621704422199276,0.11434032803261308,0.14017611128488525,0.6578391254448152,-0.003014955686169762,0.5075179371379409,0.21755049893252842,0.5584974179026488
Rectus_L,0.30965043533830156,0.31459999531317057,0.09735770737182588,0.5365559445476409,0.033236426805655236,0.17072590622685144,0.22772426342674248,-0.010277349384267371,0.04862738040621387,0.1094342070625919,0.022826201666455125,0.1348975840325336,0.144446321951787,0.3084437056169556,0.3976864014637946,0.23272440559889257,-0.3310274414753922,-0.15659190694243752,-0.02118176776741153,0.07403457392193163,0.2267033957471969,0.031088897631047364,0.4197006214871658,0.2188118146167752,0.1320421133081522,0.24807683695576713,-0.29690723818568154,-0.0004569440938578014,0.7367130840775237,0.044322555990429176,-0.2113329265196769,0.0874351074460214,0.12930464530311897,0.21481248325042826,1.0,0.2747957346510089,-0.0278716817712993,0.23294379475853141,-0.17433603285741145,0.4013221546155677,0.10459173531136151,0.4882080555829286,-0.2884073495291421,-0.24668621461614362,0.05764463287001231,0.11636221984544845,-0.0032591190419120754,0.09479009823171455,-0.0092094167334712,0.16978845934389095
OFCpost_R,0.21966140190673464,-0.021786934590458662,-0.159057471402764,0.10601281437062658,-0.06200023694246109,0.3112561586789309,0.17085891765823158,0.007247546476565208,0.053244862485674095,0.13130678408966268,-0.13801139552014088,0.15465335265165006,0.1450022104461029,0.1458013032531506,0.5603119935074796,0.07171429414060972,-0.1727139489977486,0.10710727747116208,-0.2938752652305583,-0.134327951661575,0.1294789871672502,-0.39061352607705396,0.6038212874879118,0.3193239446646641,-0.07567346625110559,0.4366771985610917,-0.21958476438289568,-0.13056117688856794,0.24487137844905388,0.010196996638732865,-0.280240153231383,-0.07334473583946326,0.14504266950921993,0.16530769132097792,0.2747957346510089,1.0,-0.07865088039896788,0.030880705555978258,0.3229297230369134,-0.09795168909567072,-0.08539396123207733,0.24874552766567506,-0.24410353337744012,-0.3671270989631827,0.31074506376711336,-0.005741454397985977,0.12123753995723047,-0.016802238153515146,-0.25831495340754324,0.07424420933420177
Cingulate_Mid_L,0.6211631290653415,0.5798893907322697,0.5116691945390092,0.07227174812631428,0.7342886989304477,-0.0016639214463939121,0.009574720829233658,0.8909693834164895,0.4869944962556392,0.7486970495056333,0.12474597255491535,0.7229023621371827,0.6653138659149661,-0.04151114633538403,-0.12407544695642625,0.7830209325611635,0.571675567105915,0.3212345106489256,0.31782602497940093,0.314138719533513,0.36685869541553506,0.20242330601819725,0.23100170120699692,0.33026739083864,0.4377244813050199,0.2652674464513914,0.12741693946391214,0.20749505388329537,-0.07129204413299535,0.48038086413938835,-0.06432916288092276,0.5709603920601657,0.6737922302875705,0.6476884491737266,-0.0278716817712993,-0.07865088039896788,1.0,0.27451493999374027,0.009919600840712289,0.5017449708095223,0.32542182516351364,0.4758895997075127,-0.08446327419770434,0.13286011357862204,-0.03251548075164182,0.5860979952969098,0.2566840545043936,0.43010869963686366,0.23366232135440623,0.4118846632894622
Cerebellum_9_L,0.34659214969930946,0.2854779563797623,0.4245408351408138,0.5982996425160148,0.4365978231695559,0.30174347344174784,-0.13416482500450216,0.29156309823995386,0.23769167643041128,0.3821064452879419,0.4653591998553723,0.39083248120784947,0.4028406193681631,0.24590587048044113,0.22276137631499796,0.341407713841184,0.3420876576941654,-0.21373043660891788,0.606437058750035,0.12731828186354704,0.30883819203172075,0.2367696193352687,0.192518122829039,0.08056318792567552,0.11770335524987173,0.21044474489292603,0.28004611245593725,0.47031808423639776,0.25813496736137,0.20463018440023295,0.4876459354921263,0.2254954114378067,0.2842284068239911,0.479158203295657,0.23294379475853141,0.030880705555978258,0.27451493999374027,1.0,-0.08998561975571909,0.5413667179535503,0.570010815810986,0.30239384894532867,0.5243535011405672,0.19839332328155826,-0.07912585835597276,0.42881243303364336,-0.14222009580103778,0.340360880252563,0.15196150666078723,0.19843626068185272
Thal_Re_L,0.19611456073417444,-0.02638865400091917,-0.18608904809966317,-0.1123072827645795,0.02259836590071152,0.3437723605592161,0.04982740204819865,0.01235630994477938,0.15067688716087077,0.05832003167861578,-0.16802355361636717,0.020238681421154116,0.05022055568378867,0.009168804715372614,0.017485755091124336,0.08960110487622146,0.013540699466536278,0.22243782463750625,-0.2369712218913447,0.0679492368149192,0.01245902138713073,-0.4589008219037743,0.14128435071001505,0.20335918574828998,0.15773004778048977,0.18656733169727138,0.09234937706651263,0.1023391563284698,-0.13819486251416171,0.020017011817365038,-0.07366405974304278,-0.053789228097466474,0.16854999392638037,0.09694636581424793,-0.17433603285741145,0.3229297230369134,0.009919600840712289,-0.08998561975571909,1.0,-0.10375959154829902,-0.07394956923922917,0.08065089478549485,0.0022896408057704945,-0.3168388415876561,0.31083812257236293,-0.12795609719824244,0.3490622804467142,0.3286862517443646,-0.11612774748367344,-0.27569505135987316
Cerebellum_3_L,0.5696997585387635,0.5356666117187212,0.5219485413027853,0.5108610840008917,0.5179099211453745,0.3198384884002868,0.014130039429689153,0.3905460097134066,0.36257831883947794,0.3740644904228261,0.07184621373530971,0.36958542018007223,0.5353023536378704,0.24448078533622356,0.0736954345899454,0.5294102657280251,0.13413531556458408,-0.1581144080777003,0.3154212553138816,0.47153400831784953,0.27829253078489974,0.06490355268318332,0.24309260760064272,0.16088631918156762,0.4547741139621496,0.05577426846251842,-0.03355608756961337,0.15455106042660258,0.4550785109623299,0.10442143979873851,0.04411127041176773,0.26238597934412056,0.613484527785028,0.49548256218667014,0.4013221546155677,-0.09795168909567072,0.5017449708095223,0.5413667179535503,-0.10375959154829902,1.0,0.5890286989656904,0.5716767579928482,0.0278743597247386,0.18372789942796372,0.035860015709806986,0.5170277775804428,0.16340674462405186,0.46433221870073604,0.4004590343108163,0.28719106509131087
Rolandic_Oper_R,0.3577214638977009,0.2874205826722302,0.617589170922485,0.29392479738305105,0.47550483776301056,0.2856266842213901,-0.20668737160152825,0.21926841805582087,0.491930407511838,0.43490669826911676,0.3400674845864046,0.3806582244933804,0.5718154027695549,0.42202297862295934,0.1370378609861519,0.4075220595385223,0.4055221653749727,-0.03082559772229008,0.3297447505271177,0.2924606202639324,0.4416803074861712,-0.02709897658108419,0.29280982481500245,0.010862720544201274,0.3389555456316194,0.08615715939033891,0.16579422216318843,0.19939782603875417,0.27905750884698677,0.04076937224658792,0.12219834495562115,0.20763060645148101,0.4885343669100612,0.4318221515852402,0.10459173531136151,-0.08539396123207733,0.32542182516351364,0.570010815810986,-0.07394956923922917,0.5890286989656904,1.0,0.13331166018437235,0.1905297244182009,0.4237353316440441,-0.0337453831289207,0.6429345109616444,-0.19266686782739484,0.5858856373236024,0.42420244157098363,0.16727697742453604
Thal_PuM_L,0.6844049433622185,0.5032151636710598,0.2051200898818963,0.5866112361431114,0.42677945760564207,0.2750979128301587,0.09232274367182773,0.4707666224063175,0.3424467740457485,0.4480012227297799,0.025341311900857123,0.43847382823639747,0.3706437949150396,0.1447444468521398,0.23175828868159967,0.6096770924968347,-0.017614503462484457,0.004238960672274564,0.037817688934400455,0.23024488180032243,0.3039800483001254,0.0561324553065218,0.45810310515603825,0.42316235478723885,0.4719747951124012,0.4049372784795172,-0.26047301137804535,0.1438763727913226,0.3689186310115665,0.18612471662147578,-0.21039292859120426,0.257872334513956,0.47167154778959436,0.507996720606514,0.4882080555829286,0.24874552766567506,0.4758895997075127,0.30239384894532867,0.08065089478549485,0.5716767579928482,0.13331166018437235,1.0,-0.2545193759280601,-0.153384914946148,0.115912584088812,0.28782442748356796,0.2830066502525859,0.37387649366113007,0.11082755636662923,0.30716842403199457
Cerebellum_Crus1_L,-0.06421055076224588,-0.26299920261425036,0.18460338222337763,0.1553261179493172,0.1508808147532145,0.16544962506143127,-0.09983368612961518,-0.007563022055886469,-0.10415184907845973,-0.024589277032717308,0.17034541545977344,-0.1300130796541459,-0.014610873104545972,0.03028484235187146,-0.29205139287926485,-0.14041420446545613,0.2430901764359656,-0.2271320466914062,0.6589897005163485,-0.04654795981741981,0.024571260792318823,0.20970827343805623,-0.36969328376744887,-0.21146663523528234,-0.07165979615254482,-0.20685538782881427,0.6497565241637885,0.547210018919116,-0.2895371022477317,0.09675629848717975,0.7713398609577606,0.0048592024908946825,-0.16247975886226063,0.03621704422199276,-0.2884073495291421,-0.24410353337744012,-0.08446327419770434,0.5243535011405672,0.0022896408057704945,0.0278743597247386,0.1905297244182009,-0.2545193759280601,1.0,0.26282921185629815,0.10389908157278926,0.14612230935172188,-0.12341509999768253,0.17148432694405563,-0.01698263210440203,-0.027944963687799484
Frontal_Med_Orb_R,-0.014935697803262453,-0.1701271348192609,0.5274618671544212,-0.055849237073824436,0.22399449075808933,-0.057378879624264086,-0.19331914558401672,0.12337357687755102,0.15915730591907412,0.11897315921554763,0.09587529221438783,-0.03798905234256112,0.15394356828021483,0.2288156353985165,-0.22370457260170348,0.02802299070674646,0.33593308537237304,-0.1677779760702354,0.3874810695866782,0.26464262327948407,0.22675279069286225,0.282653322797099,-0.10560086122656143,-0.11971351973841399,0.2094037485275138,-0.4232237485042566,0.2043022035232755,0.09918974361780783,-0.07679542126140926,-0.2049203089535895,0.28147031966429353,-0.07687487044420944,0.03256358811354844,0.11434032803261308,-0.24668621461614362,-0.3671270989631827,0.13286011357862204,0.19839332328155826,-0.3168388415876561,0.18372789942796372,0.4237353316440441,-0.153384914946148,0.26282921185629815,1.0,0.1365588215827883,0.49851941823933593,-0.13188977702511698,0.19676710216355373,0.4931613947544152,0.36406966682347264
OFClat_R,0.30546811278291625,-0.29176122655240533,0.1520288100025826,-0.03730925484777603,0.107531883967149,0.1764138006078463,0.20993994679065647,0.04832222764332457,0.052108311250218226,0.10221092393443491,-0.37060139664910824,-0.2182665300329094,0.20945128020103163,0.2512384123461873,-0.15340518039067388,0.06918992334279198,-0.033543739416778344,0.05699481356900708,0.10003528929420348,0.19586711629586367,0.2952685489068052,-0.25397043274014725,0.1275164286018556,0.20814408636064208,0.24763744237031443,-0.15062664995580624,0.1990977917628461,0.2273145364240783,0.017056802320817625,0.0024749206615924564,0.1926708937386314,-0.03701800210817351,0.07393540060707261,0.14017611128488525,0.05764463287001231,0.31074506376711336,-0.03251548075164182,-0.07912585835597276,0.31083812257236293,0.035860015709806986,-0.0337453831289207,0.115912584088812,0.10389908157278926,0.1365588215827883,1.0,0.24755168587232537,0.20997728102833105,0.24523541166956,0.048603175372594384,0.3518420514271898
Insula_R,0.5935149880086347,0.2649316511865106,0.7942707806724432,0.1278411604802018,0.6675351984288154,0.08173704558276722,-0.08690385702123185,0.5901094844040788,0.38734566746314386,0.6712672154601961,0.13415708380414487,0.5354714114138918,0.6315139236644759,0.4565818679512079,-0.08617465626296503,0.6364971055876886,0.4327503003990122,0.11952755418802408,0.4241422445175482,0.21417039068389723,0.5521533413843704,0.09772051692178023,0.3989788377813337,0.22406319543157105,0.5014721707673709,0.06049824265790502,0.2498320725507576,0.3739457790453648,0.14627897974057852,0.2601193351585791,0.06870612672930518,0.4165524977201304,0.4792577404076151,0.6578391254448152,0.11636221984544845,-0.005741454397985977,0.5860979952969098,0.42881243303364336,-0.12795609719824244,0.5170277775804428,0.6429345109616444,0.28782442748356796,0.14612230935172188,0.49851941823933593,0.24755168587232537,1.0,-0.09463169421282004,0.6303850250032105,0.44912794065720735,0.5423147945860528
ParaHippocampal_R,0.1862492983197376,0.17078074696574766,-0.07569778445016913,0.08281878442753333,0.09760188508593527,0.036044790665401054,0.320558696119289,0.2314613712474137,0.042770318104423076,0.11351166117164656,-0.22043437824296022,-0.047290136507481685,0.30829488880635353,-0.45804297180986353,-0.04110284476346179,0.1225615308202493,0.058480670801275725,0.3519039863531776,0.03141283168324409,0.623268511882152,0.05069975605251942,0.056823103469667825,0.0976174338147603,0.2253053672427817,0.0195403386161675,-0.009137188340438633,0.14232626944224788,-0.23039533681664073,0.08833702461256768,0.13080336922359279,-0.15333045888717287,-0.033210325920635116,0.4622435346813515,-0.003014955686169762,-0.0032591190419120754,0.12123753995723047,0.2566840545043936,-0.14222009580103778,0.3490622804467142,0.16340674462405186,-0.19266686782739484,0.2830066502525859,-0.12341509999768253,-0.13188977702511698,0.20997728102833105,-0.09463169421282004,1.0,0.15311596340123645,0.10694673667881774,0.014285697609112857
Insula_L,0.6119144268888317,0.2761324725792215,0.44579448726871956,0.19310770932337196,0.4922287135388822,0.43587041695302514,-0.060556616956753725,0.3689700251417161,0.4565424043772294,0.5059283262791545,0.11292076595349287,0.3312549348955393,0.4319633512752767,0.39550634401522505,-0.11671646159093821,0.5722261280837742,0.3066997998981138,0.17698841398625811,0.20737267905604845,0.3028635441004982,0.488846094223812,-0.06572908958199002,0.29302371476052047,0.1826190890731558,0.6773507789291828,0.13057695410261475,0.32665379130400796,0.4868703279901175,0.14233322461378065,0.28148261043772665,0.06325970563037199,0.3654416047443176,0.49430961059718187,0.5075179371379409,0.09479009823171455,-0.016802238153515146,0.43010869963686366,0.340360880252563,0.3286862517443646,0.46433221870073604,0.5858856373236024,0.37387649366113007,0.17148432694405563,0.19676710216355373,0.24523541166956,0.6303850250032105,0.15311596340123645,1.0,0.49645964852863694,0.07191288757207936
Red_N_L,0.1333241967265146,0.15795432691509573,0.41239767901274493,-0.023727031134547612,0.20494402313675128,0.06528756988608063,0.017656355212256263,0.089069576703167,0.32297969874007243,0.1370812806494313,0.08526666808246508,0.0544141052655977,0.18232325131914962,0.1096728169747782,-0.07512232327241115,0.17991683282044182,0.12031642476122428,0.032723459462363186,0.08882294595032612,0.44113426521896915,0.18318082737130859,0.11073421605224902,0.05427379378384809,-0.07968261881023408,0.4309458726455613,-0.1792041675534926,0.0627701034682396,0.0007409641374503081,0.1433968777172435,-0.09501385932621642,0.018187630198047536,0.07883756621423677,0.3019452426158887,0.21755049893252842,-0.0092094167334712,-0.25831495340754324,0.23366232135440623,0.15196150666078723,-0.11612774748367344,0.4004590343108163,0.42420244157098363,0.11082755636662923,-0.01698263210440203,0.4931613947544152,0.048603175372594384,0.44912794065720735,0.10694673667881774,0.49645964852863694,1.0,0.1834734574799701
Caudate_R,0.3784422434539313,0.08631328280650123,0.6176210251834049,0.1922625456409228,0.4059427921084184,-0.018006452311529066,0.16351083242037187,0.47467046842917715,0.3422092592677701,0.43145992832991675,-0.04762328106868757,0.25661548910456794,0.46941894028076986,0.14559094706238024,0.032946591263389315,0.38085522833910573,0.12131765481432615,0.08688349509937132,0.310368379922759,0.19842002868886946,0.4684426373086419,0.2673858486405227,0.2414269087202928,0.48693220944040244,0.24784709422010875,0.034230970536725795,0.07766652293093158,0.05071426270517717,0.19512325115152837,0.11545600878942654,0.09520553063512233,0.17062520504942422,0.21753754353340962,0.5584974179026488,0.16978845934389095,0.07424420933420177,0.4118846632894622,0.19843626068185272,-0.27569505135987316,0.28719106509131087,0.16727697742453604,0.30716842403199457,-0.027944963687799484,0.36406966682347264,0.3518420514271898,0.5423147945860528,0.014285697609112857,0.07191288757207936,0.1834734574799701,1.0
