,ACC_pre_R,OFCant_L,Calcarine_L,Occipital_Sup_R,Rolandic_Oper_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_PuA_L,Thal_MDm_R,ParaHippocampal_L,Occipital_Inf_R,OFCpost_R,Temporal_Inf_L,Cerebellum_7b_R,Cerebellum_8_R,Putamen_L,Cerebellum_9_L,Cingulate_Post_R,Precuneus_R,Cerebellum_8_L,Thal_PuA_R,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Thal_VA_R,Red_N_L,Frontal_Mid_2_R,Frontal_Inf_Tri_L,Parietal_Sup_R,Postcentral_R,Thal_MDl_R,ParaHippocampal_R,Calcarine_R,Vermis_6,Angular_R,Parietal_Inf_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Mid_L,Thal_LP_L,Rectus_L,Vermis_4_5,Precuneus_L,SupraMarginal_L,Frontal_Inf_Oper_L,OFCmed_L,Rolandic_Oper_R,Vermis_7,Thal_VL_L,Insula_R,Thal_VPL_L,Postcentral_L,SN_pc_L,SN_pr_L,Temporal_Pole_Mid_L,Paracentral_Lobule_R,Raphe_D,Putamen_R,SN_pr_R,Thal_MDm_L,Frontal_Inf_Orb_2_L,Precentral_L,Vermis_9,Heschl_L,Parietal_Sup_L,Cerebellum_9_R,Vermis_10,Supp_Motor_Area_L,Vermis_1_2,Thal_PuL_R,Thal_MGN_L,N_Acc_R,Thal_LGN_L,VTA_L,Thal_VL_R,Thal_PuM_L,OFCpost_L,Olfactory_L,Vermis_3,Fusiform_L,Red_N_R,Pallidum_L,Temporal_Pole_Sup_R,Hippocampus_R,Amygdala_R,Hippocampus_L,Thal_PuI_R,Thal_AV_L,Precentral_R,Cerebellum_Crus1_R,Amygdala_L,Thal_IL_R,Thal_PuL_L,Insula_L,Thal_MGN_R,Frontal_Sup_2_R
Red_N_L,0.1944950627825763,0.17801267429697573,0.17632131410857696,0.09143385254146154,0.4155800152584105,0.18603050340264662,0.20562213755591038,0.12804953001892455,0.2699205888230507,0.0214548846882456,0.004442783727105414,-0.25831495340754324,-0.06970042378181343,0.15795432691509573,0.15028063420795632,0.272516621959217,0.15196150666078723,0.06047674161814474,0.18429367304638555,0.0627701034682396,-0.08258358281789338,0.035735391590985585,0.39260192581660197,0.3931627493834241,1.0,0.18232325131914962,0.296670352900986,0.04578981368069256,0.20012730466986,0.2572548220307032,0.10694673667881774,0.1849837356518284,-0.11678897636583839,0.05896247405926369,0.08454625342910334,0.07883756621423677,0.17991683282044182,-0.022492308707999516,0.09683812491113669,-0.0092094167334712,0.20494402313675128,0.09699866789396103,0.12031642476122428,0.36790012114125265,0.1433968777172435,0.42420244157098363,0.01132575467936949,0.41239767901274493,0.44912794065720735,0.1977442258678126,0.23817047205752837,0.06528756988608063,0.4549185599360436,0.1740995914861905,0.1275945332307437,0.08526666808246508,0.28913331745515686,0.4165170842311209,0.32297969874007243,0.3015773826188015,0.2050972179044552,0.05395660902162754,0.3249546741274239,0.013340386676326272,0.06393328203572453,0.34184580592388325,0.12562074822919764,0.2872299138167745,-0.16262007087877328,0.0014871979613975263,0.6302023791758694,0.1262098580066538,0.13746464606332728,0.21755049893252842,0.11082755636662923,0.28404707802913753,0.3831146469244256,0.36039425918866286,0.12287660137877593,0.17576749784158502,0.23732785036597426,0.149011384852518,0.49295103601113244,0.44113426521896915,0.2898492538542235,0.12046102489360726,0.1609947639024256,0.18338734510173352,0.0889281820370896,-0.0689687502045586,-0.07968261881023408,0.006070310355785458,0.49645964852863694,0.044627035569367056,0.1370812806494313
Frontal_Mid_2_R,0.5886519031771454,0.13691954756235408,0.6947480006647208,0.3357179145338193,0.6458653241254835,0.8312914149784678,0.6276508413661053,0.28290241551916867,0.30366389602307003,0.23975234351050076,0.2557003189390017,0.1450022104461029,0.1361389593859895,0.44394242020144103,0.44860432957468843,0.6450859568319016,0.4028406193681631,0.6205144932348124,0.6063359543874498,0.3112865173661201,0.09433764894654699,0.4202055956018943,0.5541264913166489,0.42429850373465455,0.18232325131914962,1.0,0.6741653490430927,0.2525406253344918,0.59132287100924,0.19657918643738495,0.30829488880635353,0.7387496949150859,0.283008877387899,0.37539459817353765,0.355813380182631,0.4881052280750222,0.7180277572133004,0.35486822419761144,0.26062259864772824,0.144446321951787,0.7515453196272939,0.6206875548365733,0.5766251055323478,0.4927279369710638,0.1940830951394215,0.5718154027695549,0.16801994903612838,0.5974432657803596,0.6315139236644759,0.525203381657066,0.6767731040172126,0.004112659706099996,0.21680080172136065,0.20389040071550663,0.5828616329215534,0.17216447140174576,0.5832926094723463,0.3035436588700974,0.4267614834508088,0.40762270051291666,0.6986781909975719,0.5072783966239911,0.3406186665563928,0.4187414596669717,0.09465593493738812,0.61768905515133,0.6392314550774475,0.518973121858672,0.20246156291990386,0.23576372188988987,0.29662715719257027,0.23943041762079958,0.12490056875525235,0.5991909434680508,0.3706437949150396,0.30109047251108584,0.20694202216684146,0.7419040038341486,0.4023607781538175,0.17467910547525548,0.5644545313043979,0.6507402331923817,0.5465226676303571,0.48646777613824344,0.38474403592365797,0.29622904204502487,0.5012408599915568,0.6747267970682382,0.380859652795347,0.09411467115929484,0.29099268199173245,0.2868357944804523,0.4319633512752767,0.22744179140883183,0.8008578438528341
Frontal_Inf_Tri_L,0.6300971505077991,0.41096316424536034,0.6100178382203366,0.3073124934667227,0.7638724650290414,0.7505368348124053,0.6627803576432116,0.5594765238544047,0.22155985054440977,0.2764530447512139,-0.05311266261770633,0.0398692136417847,0.38574725373613117,0.4842122471939626,0.13706554087973638,0.5984259456056853,0.25880392859218876,0.5599246564485728,0.5839323025493138,0.21863060638420492,0.10330106955694028,0.7073386834450099,0.5913886970831117,0.44033497586410586,0.296670352900986,0.6741653490430927,1.0,0.38053422025660627,0.7505485284845819,0.4364160399268702,0.29505559363713324,0.5370358409805821,0.018576961472161674,0.43050518607278604,0.6075513231007488,0.5293461814440185,0.7854867122991547,0.1462463182288937,0.5291423563572137,0.14289532608811623,0.7225100780695677,0.5058123734939424,0.39012705917400164,0.839253775620996,0.16385172563307623,0.45068449180348785,0.12105060483603497,0.5692583770245376,0.6792401067217946,0.5839740909182384,0.4212936090154357,0.22178976881012802,0.34785447225361854,0.4200417953024665,0.5507581830345694,-0.0018197945969039445,0.7023420285459099,0.4438034187281248,0.47338300692877266,0.6062730300535256,0.5169972736364346,0.3126008067477042,0.5766410509552256,0.12978866501168304,-0.18148859249089389,0.6178670703008565,0.6576468495083987,0.5168762699251903,-0.18280847036540865,0.04827418474933719,0.3408431950671078,0.14352431829042028,0.15169734689266665,0.6302759169582774,0.5589086961087975,0.5745617296646195,0.4104275979229533,0.6604297693210106,0.4713014657189462,0.33665973196901916,0.5399870989612732,0.2266484948889591,0.38253800415226086,0.3652753450931445,0.6754682025855716,0.3447071955891961,0.397249981004966,0.7863456668733324,0.10125714219078821,0.1489050741872227,0.38938927950851887,0.40713069353058123,0.7218806853995954,0.21867889510793875,0.6842937776861923
Parietal_Sup_R,-0.048341973355353327,-0.16780949998858452,0.44040574632225593,0.8584532676858427,0.24728603242146768,0.2718528894403149,0.5823895743688209,0.16904080312978167,0.33046082053996667,0.39703414706908924,0.04938327346927332,-0.16265894293673344,0.4794729175243889,0.3331897192982792,-0.05044972384178277,0.0636229541016496,0.12512466094457175,0.29342856822667657,0.7320323346222883,0.15988022443144173,0.5292916011032227,0.4800102946525634,0.39488822928639394,0.008864179327578568,0.04578981368069256,0.2525406253344918,0.38053422025660627,1.0,0.7942272302350193,0.00043946728211004667,-0.10214586920560527,0.40271342848192704,0.34794068183106286,0.9045892284908921,0.8957505121722393,0.8702520345368258,0.6740544020850181,0.6398430860691166,0.06338173902101926,0.06227562631252819,0.5348612229510247,0.8156397470145207,0.43713788817583177,0.4713222608235117,-0.03894165192435858,0.054277550091942524,0.05951361907225277,0.2274390126235675,0.3178580295043497,0.06669278345579806,0.22720780291712028,-0.1197597668430395,0.16408733233710854,0.07132657229289592,0.555972648530441,0.43860539930356157,0.40532146698435784,0.19908443660155295,0.2816723533431536,0.37894842621241903,0.24059043070905198,0.38329011147605524,0.2672045350149015,0.6426229235051797,-0.28814166335419295,0.21940642448145042,0.540768830641347,0.2752246384111582,-0.08706422276411416,0.2529868021674959,0.1625111662126381,0.37626003788794454,-0.28534674315445674,0.4202286481488987,0.21478334044160802,0.2124225854733283,-0.08283825724002256,0.050154734879607636,0.5271558334500591,-0.05871678212575798,0.3079488228517881,-0.14298587372869792,0.13302408873737318,-0.2465709479844857,0.25553194711311417,0.4490687341274946,-0.00371050003464589,0.592028266417612,0.24810378543165318,0.38020210257583165,0.20090733707547395,-0.03033393156702005,0.32173596085802536,-0.11159465373078745,0.645629782246346
Postcentral_R,0.36671156151571277,0.05987147078282806,0.5563397994656729,0.6180273658317972,0.5954629710385267,0.6578037596500629,0.8514781063920877,0.3388733791848379,0.4388954427912071,0.36763856048940274,-0.0530363077946663,-0.11613717852907321,0.37723049024031124,0.5383469808152714,-0.020518019504882593,0.47022146611355387,0.1452748947884783,0.5660817750973703,0.7370493227465922,0.1387411979657944,0.4169541905554284,0.5768115798820922,0.5442614578757626,0.29316075520184554,0.20012730466986,0.59132287100924,0.7505485284845819,0.7942272302350193,1.0,0.34099145025845945,0.15340348182715477,0.535109820049131,0.1755416779816233,0.7603275945059249,0.9033803704152581,0.7832260739892218,0.8793639522487661,0.37707148912455923,0.3048975703582919,0.08631259450516247,0.7539856785840993,0.7991798725284321,0.4679691097555482,0.7206634979951076,0.03762826347830261,0.2517987602355983,0.012020449025953403,0.49902040388310126,0.5850036089710304,0.4837120493827267,0.46822823670670927,-0.08102427538784175,0.25375681103568803,0.19298001599991269,0.6823840745170403,0.25300899179907,0.7044564625571939,0.35922907306788615,0.45488526167828064,0.557681439210404,0.547636574202758,0.3718216120646669,0.38408112070453165,0.45128893391647396,-0.379494804975467,0.4721545141248813,0.7929832365783617,0.535607742508151,-0.2389330890013978,0.235540426984849,0.31850620592397416,0.24682759192431314,-0.02764717474771384,0.630869226833249,0.4862428080735238,0.3373263552001895,0.09030513467127446,0.4330488398895039,0.5012461962275883,0.14934654658669153,0.5699883022751351,0.032471828566464966,0.2661488321260646,0.09174774346563498,0.5307938476631842,0.38289281480611675,0.2938065892959895,0.9185504077476172,0.18643807040872118,0.14139688743814927,0.3585723871595578,0.24513984368552835,0.4937912992247733,0.1490470103427205,0.8275835034636394
Thal_MDl_R,0.56051784527103,0.4358216558878121,0.09028862402286768,-0.11113194306806833,0.5568411458386656,0.25684956294092826,0.44176436888159504,0.10647795708530311,0.6248463208025037,-0.3149708795411941,-0.23338246052737688,-0.15681600989639977,0.038506019165319594,-0.014699491698296553,-0.14975568052698165,0.23583081693287358,-0.25460275080702627,0.1439563450031343,0.05559848605545894,0.13374983565585413,-0.32641832321206526,0.1734741672854232,0.18755059558562293,0.6740750171836686,0.2572548220307032,0.19657918643738495,0.4364160399268702,0.00043946728211004667,0.34099145025845945,1.0,0.3070378380995583,0.04033180227390152,-0.45114820188596916,-0.03995522037836374,0.22350059296700844,0.010880566361058957,0.21974077462990804,-0.2452215338369265,0.25813119195732914,-0.10135369678416603,0.27310850982285023,0.049959250210288526,0.004229040236506215,0.1985982070773672,-0.08223395417421665,-0.12944800512478472,0.2775476109339377,0.4501875728486454,0.45179252578941625,0.6342556593875386,0.10386052264403997,-0.15760446704893205,0.255483355438795,0.08128487648821833,0.1320650113157034,-0.4325390286764912,0.3226279084715406,-0.08203213536926464,0.07630757445786743,0.030497491613708124,0.20251864870974964,-0.06622837325271656,0.25461688782390357,-0.21000891751472475,-0.2682019220470786,-0.005103611478206377,0.16523991669128532,0.07025173361137488,-0.3533520875440884,0.02620332656657506,0.421611762317117,-0.4469672457711852,0.5976056666244569,0.21593670459927475,0.15012052481625748,0.25720455670667036,0.2522427122493019,0.32011011962864533,0.03528264422954869,0.17437150379915387,0.14701447344007126,-0.08448610576462019,0.04271590940987871,0.32099750849626124,0.42267166178160426,-0.2868633636554265,0.22317240072224034,0.39924179132205045,-0.2544132556530723,-0.20599963894691836,0.2628455571068661,0.27890290099178755,0.1615027576273579,0.3015022389560424,0.18900926773555637
ParaHippocampal_R,0.3580287823751132,0.17166447379470873,0.0633789335661745,-0.12228539074928815,0.35841014622016715,0.25682197462907425,0.16079093289043883,-0.10394244308705235,-0.050741908078287566,-0.03616040134821019,-0.13298985359149773,0.12123753995723047,0.07059934366678833,0.17078074696574766,-0.06906817253035125,0.2600475153393782,-0.14222009580103778,0.15236778539025397,-0.008893530240858623,0.14232626944224788,-0.2843668740445865,0.10144833259474553,-0.24657005342619667,0.17950995611634749,0.10694673667881774,0.30829488880635353,0.29505559363713324,-0.10214586920560527,0.15340348182715477,0.3070378380995583,1.0,0.07310343000527651,-0.1807692881895177,-0.03687366149679501,0.06487233005915889,-0.033210325920635116,0.1225615308202493,-0.13534391900439086,-0.09845926042931899,-0.0032591190419120754,0.09760188508593527,0.03130796465629905,0.058480670801275725,0.1549493535074758,0.08833702461256768,-0.19266686782739484,-0.04754544920232726,-0.07569778445016913,-0.09463169421282004,0.5240669429712722,0.14871018103197084,0.036044790665401054,-0.3501208498797201,0.32538233587415205,-0.08007719685162322,-0.22043437824296022,0.17899236698670418,0.035316639931730585,0.042770318104423076,-0.20318118089988413,0.26367867836780673,0.047626183204163015,0.020289081602933367,-0.0962407329457745,-0.16759533106624994,0.137694956032758,0.1375691920239955,0.08493484968264363,-0.19040131723795004,-0.049439256585942594,-0.053533465544806105,-0.20252327815658047,0.4798194360056618,-0.003014955686169762,0.2830066502525859,-0.0640328813186711,-0.21352235811812936,0.29308442299818777,-0.33704871954553056,0.6150466308727994,0.45883585322034726,0.041410275038138,-0.2309060064027438,0.623268511882152,0.23797927203596442,-0.4616696577927445,0.26670574902170135,0.2501470928200621,-0.24181205277464146,-0.2589240870740541,0.2253053672427817,0.3438929737232147,0.15311596340123645,0.7355129572940914,0.11351166117164656
Calcarine_R,0.2495025751733224,-0.2185386781619836,0.9056747190742906,0.6405822521176227,0.6115889310687193,0.6720504820950506,0.4602518302661831,0.17017806423283183,0.2597718413006543,-0.04544953013733388,0.6676481692494686,-0.28409004646102987,0.31907589504271827,0.38170018290799956,0.6277863913827884,0.5286698539777231,0.5646141946693571,0.3948103989788923,0.7656328042885794,0.5613108983022471,0.03830091473894589,0.36212305708716563,0.6952640439346012,0.42701277591108605,0.1849837356518284,0.7387496949150859,0.5370358409805821,0.40271342848192704,0.535109820049131,0.04033180227390152,0.07310343000527651,1.0,0.5309285616575175,0.5998918511575808,0.35861829658322303,0.6126827413424446,0.5555487104239898,0.7127894551881162,-0.008921555110364457,-0.033649546175956516,0.7481130640535062,0.6166456708818044,0.65813243135162,0.4665574582431687,0.005589271224489975,0.5861763845903596,0.38596348464160685,0.5856353573338661,0.5380474315987623,0.19369925018545153,0.6566994883935663,-0.031070827112261546,0.41299485359030164,0.2766105505638251,0.5952405699636868,0.33330875696716733,0.28687285354081354,0.060573015620638083,0.3061207804237919,0.2059609838760521,0.6004194256315433,0.8304320255056699,0.507104328856071,0.6009600741015709,0.23480255738581554,0.49933348235860636,0.49807030821753895,0.27328512313081155,0.22796097688336095,0.055317637627944345,0.34601058641870086,0.3612908272869617,0.02412205388709125,0.44016062787388865,0.09872107514420746,0.22238345202030424,0.06293490655020563,0.5510344849965805,0.5619598567712212,0.016372987671945293,0.3862720545499488,0.38370587511632676,0.5121465744279786,0.30350825871184384,0.08957463569204273,0.40355562601057654,0.29001762339074083,0.5092235404836528,0.743363757863547,0.314038817969453,-0.0073450494502458755,0.061341723490161496,0.3853998352829004,-0.061148092117918953,0.6256964950682139
Vermis_6,-0.29638415516991456,-0.4871909369032785,0.5310932327970965,0.5461177810696335,-0.06803775440447478,0.2745107036846741,0.1288061682097694,-0.011942823567621401,-0.006691629863579068,0.3216193244991541,0.5431391804184954,-0.03021224995694092,0.40409637069059257,0.22403722641078316,0.541256099936483,0.04122047158653725,0.6335559226459687,0.16723846990676244,0.5568904677439862,0.32342469738190577,0.4412605719067758,0.12173032092020637,0.2994394818138647,-0.2311176718212314,-0.11678897636583839,0.283008877387899,0.018576961472161674,0.34794068183106286,0.1755416779816233,-0.45114820188596916,-0.1807692881895177,0.5309285616575175,1.0,0.4699789973807842,0.1847696861762114,0.34334679486744996,0.28077932770122,0.5731223590805544,-0.0866181693608335,0.12312977363230203,0.4455031679014924,0.5366985632866764,0.40987524570098116,0.14367552785318205,0.048023334415005246,0.3560477510509508,0.06671709337903403,0.22465390593677406,0.18819419445731414,-0.27350480206105177,0.25718708106153937,-0.1136835832214373,0.06903102007786117,-0.0392323746352682,0.4025370735757621,0.6519898604274714,0.08994754345343073,0.04762187935834816,0.15150624087331024,0.11510989487399532,0.2081522351878725,0.6734278468596775,0.10639961733423639,0.5450184577550929,0.4742273789019883,0.3278935010753386,0.31535311528882454,0.16618376242484814,0.45823562584797417,0.2792365394430298,0.012775610964205125,0.6433125554052109,-0.4337657690480472,0.2861818730996739,0.006978126256172919,-0.08508457934768937,-0.20636587902121042,0.16844627129403164,0.608108030986096,-0.18689176421473488,0.12916877879566835,0.2621049908473282,0.36418369326538613,-0.11761845862111742,-0.06032028450515607,0.5055564400257736,-0.008729207148510764,0.1434778042761649,0.741433950834717,0.40462285674379905,-0.08344836260086344,-0.19887138274553032,0.07466330757576274,-0.3199473094378582,0.3993211840326241
Angular_R,0.02667614122543492,-0.1788970320957392,0.6107543663786746,0.9223191981302478,0.3340126004074563,0.33749697362054315,0.5037865995002228,0.12777379151937546,0.28690160290140204,0.2790018058015223,0.3174180677720106,-0.2402778769395018,0.460106083271495,0.3644757152217617,0.15746438322296363,0.18740906878800023,0.30683509762839584,0.361835587284586,0.8135355448958121,0.25823462763589833,0.39309398194459383,0.5202484612415951,0.49449181691302097,0.11140282962108759,0.05896247405926369,0.37539459817353765,0.43050518607278604,0.9045892284908921,0.7603275945059249,-0.03995522037836374,-0.03687366149679501,0.5998918511575808,0.4699789973807842,1.0,0.8264633946027403,0.8550202169071058,0.6571216713688246,0.7324581640609438,0.040168990699610975,0.12530312848160952,0.5834034007625879,0.7970627335624407,0.48406434437989315,0.4977412619023462,0.0891273387304785,0.20519143955027574,0.14103533594104684,0.31096801512665145,0.35312103280385737,0.06756473155647005,0.2892961239965595,-0.08499210217674492,0.24781276425341422,0.24043735050374587,0.5391786791205906,0.48296814760130286,0.3255743119918195,0.11988231164823913,0.27738661414025206,0.32548930805382936,0.2667700343103816,0.60492269820588,0.42650006903433235,0.674429025437836,-0.1401081271282833,0.2894669382302838,0.49983769396671035,0.24132548949850338,0.016520639731629733,0.13652456526904927,0.23325792355679645,0.4840544070324317,-0.255982560786973,0.4076768475001487,0.2231253837499247,0.30743547780569475,-0.02399289816586519,0.18088311148209624,0.5398824847794323,-0.04522543877194824,0.3000672617013028,0.02932437854565694,0.2205593372381879,-0.11857685491452646,0.1792382326336933,0.4816833669971019,0.02137570294390334,0.5418960187005831,0.4644048542729367,0.4559263990580368,0.12507778405884962,0.035481719773325114,0.35609672265346576,-0.16781625071582912,0.6400305431594935
Parietal_Inf_R,0.1820817997654977,0.06599854228668482,0.4358383647102815,0.682955610832061,0.39152701846619725,0.40364820346388935,0.7246933830974464,0.3266421953003348,0.35388686585560447,0.45716530189719945,-0.13616750368446356,-0.07004421784196233,0.5034266639496436,0.4466684681827417,-0.14867396612959496,0.17701823342781936,0.09023070542453575,0.387957301573584,0.6639790148676256,0.14020768592525937,0.4854501258787443,0.6408480685707156,0.3707556470533082,0.12938671394883522,0.08454625342910334,0.355813380182631,0.6075513231007488,0.8957505121722393,0.9033803704152581,0.22350059296700844,0.06487233005915889,0.35861829658322303,0.1847696861762114,0.8264633946027403,1.0,0.80915632836003,0.7886903579635091,0.4009554009735204,0.30159269064002664,0.09737429420956421,0.6016230951812125,0.7459214239377789,0.36317810692153696,0.6006702070999587,-0.0019320609669500873,0.02517175818838576,0.0019071310282630788,0.2791685564764796,0.4148596954421798,0.3312144903944495,0.17180714212743925,-0.07799489606316379,0.1357502877933197,0.16921641909687232,0.5544223282778676,0.2829349047065068,0.5948273690706756,0.2654118302882347,0.34148558114449457,0.5072692750278484,0.25983516293576836,0.3253348286619424,0.3275276797377098,0.3832715970698019,-0.39971242527272616,0.30794543805699526,0.663650357751343,0.4095361510926395,-0.2328028024257637,0.2786109560516791,0.18707090437370166,0.29178514549825,-0.15204128666700356,0.5415597081238605,0.4354617657388704,0.34665395589764153,0.03250138830208789,0.19109616037844313,0.5304882480947309,0.07153671631548135,0.4038055552776826,-0.17071726515895763,0.08274118273891053,-0.11846553847728794,0.5219304942623934,0.3885327604487344,0.12305249904806964,0.7782535352479379,0.0904382868183873,0.3300644474806259,0.34101139254944685,0.20614721303965877,0.44969026316647964,0.08627241895589925,0.7154802665380808
Cuneus_R,0.10837007057913643,-0.0864599304039787,0.6198130015733243,0.835521975342767,0.3566769158002178,0.47015160207972156,0.6157683147527231,0.3094276967511102,0.3076150726563647,0.3425105194510255,0.206791880098729,-0.07334473583946326,0.475103995687,0.3736635454442944,0.08411184709547653,0.2934694589717884,0.2254954114378067,0.37482295381714703,0.7840500342157362,0.22665184857202744,0.4897446555195505,0.5587693646621423,0.4803307950798088,0.092328579482148,0.07883756621423677,0.4881052280750222,0.5293461814440185,0.8702520345368258,0.7832260739892218,0.010880566361058957,-0.033210325920635116,0.6126827413424446,0.34334679486744996,0.8550202169071058,0.80915632836003,1.0,0.7331864758019412,0.7042738233251371,0.14329238156857166,0.0874351074460214,0.662665676890425,0.8021158801453115,0.5024280735139798,0.5084332142351105,0.0461056484346974,0.20763060645148101,0.14183696021558104,0.356551614021083,0.4165524977201304,0.160687568728998,0.416039818164234,-0.02670453196469993,0.1768389873831663,0.16055085789220275,0.6785244916639214,0.3367096480302595,0.45098398250503013,0.19906186423882502,0.3442032837688884,0.46338877249757066,0.42809187592669457,0.5319020534708349,0.31811326264342465,0.6800460758106577,-0.25487630840871733,0.3628331593426325,0.627112103480046,0.28338484819001336,0.007321585578751677,0.16632830867946918,0.15782845574181942,0.3483755589206753,-0.22146965570378657,0.48673326377315274,0.257872334513956,0.32019115027619155,0.026583348182028694,0.19303559328366363,0.5688080269474104,-0.05079754584975861,0.400555446145066,0.06954313197867133,0.25860298381620767,-0.07366306558536322,0.24329411379622082,0.5398306359617915,0.0921349622156149,0.662023126017767,0.38619369171203743,0.3618542253358959,0.1761621150842235,0.09107562040478799,0.3654416047443176,-0.047310722486544686,0.7111666804716159
Frontal_Sup_2_L,0.43350967935765233,0.17996702813937215,0.6143250481001571,0.5272052867760848,0.571777412282006,0.7563490776107195,0.8168823393280412,0.5415199525013387,0.35238864127734615,0.5218173162242404,-0.02155633571542317,0.07171429414060972,0.4591428066860747,0.5928998405340581,0.17290445072140223,0.5354313177638823,0.341407713841184,0.6970731757609622,0.7653884606665803,0.09697067431289765,0.44728991854010425,0.6733120764594642,0.5648613665155876,0.27730209546267753,0.17991683282044182,0.7180277572133004,0.7854867122991547,0.6740544020850181,0.8793639522487661,0.21974077462990804,0.1225615308202493,0.5555487104239898,0.28077932770122,0.6571216713688246,0.7886903579635091,0.7331864758019412,1.0,0.34283426388283694,0.49493553467324136,0.23272440559889257,0.8226898372759543,0.8094556675668784,0.5171940031105032,0.7491798294870172,0.14791131474899455,0.4075220595385223,0.03551882010389316,0.5442515749261171,0.6364971055876886,0.503475357982803,0.4858135691647094,0.08754224607120037,0.2455446959024791,0.2161575564116242,0.7542761578132314,0.2694577237254069,0.762369392055258,0.45751308512840067,0.5413018950810118,0.6820401314268896,0.5859235188517551,0.3673175879855197,0.4087813159472076,0.43488866363882694,-0.1748160660068368,0.6549868003621128,0.8321355080100037,0.6271103148399451,-0.009012150301707864,0.24240228080182102,0.2671717037641201,0.37470390648542373,-0.1154237455078629,0.766149554888058,0.6096770924968347,0.44689304475955277,0.2200448819628015,0.5961015229789511,0.6054232542247077,0.1494333453357417,0.6056442577862524,0.2847939560952068,0.4310986619101374,0.1881476320788393,0.6167274899844374,0.511915170664605,0.40971103387388613,0.8631903422563107,0.2499264800017904,0.21363896638566712,0.4083723176481542,0.3429202016809549,0.5722261280837742,0.10216646319631864,0.9052716320397104
Occipital_Mid_L,-0.20014662610301814,-0.45570468389917623,0.6391856202265058,0.8668527084789222,0.25037963317163864,0.25774169937014085,0.22952152832626513,-0.011773589399547186,0.19197382706487046,0.028155266378347938,0.6063734086918885,-0.28163532902130317,0.37972026548903176,0.09596747134670813,0.4611936168557522,0.03485133967797102,0.3830321670318385,0.12339647918505621,0.712996905728155,0.5175175058929535,0.19892527358868103,0.2342809111642822,0.4748922955848026,0.07971843711934547,-0.022492308707999516,0.35486822419761144,0.1462463182288937,0.6398430860691166,0.37707148912455923,-0.2452215338369265,-0.13534391900439086,0.7127894551881162,0.5731223590805544,0.7324581640609438,0.4009554009735204,0.7042738233251371,0.34283426388283694,1.0,-0.2827722657095698,-0.14440817565957365,0.4679264071797644,0.6573241044724158,0.7008300346504335,0.21543578267088664,-0.18699986081852732,0.27792892444423134,0.38096469833159163,0.25398465322439356,0.24737102235281222,-0.1858368273845636,0.41268151466105835,-0.11549961913802013,0.2637364865730831,0.04513492064952752,0.43560261802048755,0.47514578104256333,0.029080468614528947,-0.0240134316086423,0.13371213308239682,0.02656267454428705,0.28681094401023177,0.6973111198398035,0.303594889535254,0.8126547263391859,0.20832358386484012,0.17642225957756963,0.25539736421379394,0.04230573452001874,0.30387270196926863,0.17174324951247474,0.18301854117080557,0.3929697389495597,-0.21766026450778214,0.2066587338181633,-0.17793571297425914,0.013521480203069567,-0.1576671898650972,0.10354564157922198,0.5037767235818746,-0.13096333864173787,0.17658886707790494,0.11564769293219618,0.28683905907638074,-0.06541687524671531,-0.17050893124267924,0.4029802088842803,-0.038179463720753,0.20378719680738616,0.6229590625017131,0.47720506017011827,-0.09464617041928633,-0.26727459983059615,0.1777491121561337,-0.24519229646961296,0.4589335389954635
Thal_LP_L,0.48808506599998136,0.5858038756702322,0.1674358348775386,-0.10243594996225969,0.18042427579869344,0.2794229332887864,0.35960552222954184,0.6363924996332762,0.2080344682206763,0.41498719156227243,-0.25385632237818434,0.2805698641718108,0.29934970835069413,0.24218365350068408,-0.02706737920394182,0.27224012078357135,0.2180409037184563,0.41221335497989137,0.1417214191342766,-0.17464020282486176,0.249465133556473,0.6089699987541481,0.2766804580999856,0.16709666668422965,0.09683812491113669,0.26062259864772824,0.5291423563572137,0.06338173902101926,0.3048975703582919,0.25813119195732914,-0.09845926042931899,-0.008921555110364457,-0.0866181693608335,0.040168990699610975,0.30159269064002664,0.14329238156857166,0.49493553467324136,-0.2827722657095698,1.0,0.36559637704720716,0.36322528039564594,0.11528149001553663,-0.14141453633150583,0.4313504990179133,0.3115068364794362,0.22971884331247067,0.002256275676319135,0.3929886797473238,0.44342455085195637,0.3918732670506118,-0.1019309032015019,0.27166648826717615,0.2619245136830993,0.1797811852549141,0.25468702564671375,-0.017662837588489674,0.5098496476930988,0.31869034538401514,0.329995095318025,0.6252037284147247,0.03128570864221256,-0.010988798473997705,0.28986773009562256,-0.280982198913424,-0.06362111753760759,0.3170272984924723,0.36177836129553004,0.3476636461425225,0.13020168687239583,0.007260607421686657,0.27848399599154877,0.16860727774722953,-0.04859611207031674,0.5322478332007023,0.635282708347713,0.6579769483746136,0.6335842298874954,0.3626262644043457,0.3995720499875819,0.10645712792303139,0.17317142848843758,0.24592123429075227,0.29615909870273865,-0.004097358516502919,0.5912409433197777,0.40670971798066274,0.19736095989411953,0.37668686624437997,-0.06696469876657149,0.22472605188663358,0.3960362515149564,0.5298385187257753,0.3419724258075482,-0.11669803906903783,0.33962778942505556
