,Cerebellum_Crus1_R,Cerebellum_8_L,Thal_VL_R,Frontal_Mid_2_R,SupraMarginal_R,Putamen_L,Amygdala_R,Occipital_Inf_R,Precentral_R,Occipital_Sup_L,OFClat_R,ACC_sup_R,Raphe_D,ACC_sub_L,Hippocampus_R,Cingulate_Mid_L,Cuneus_L,Thal_PuL_R,Temporal_Pole_Sup_R,Red_N_L,Thal_MGN_L,OFCpost_L,Calcarine_R,Olfactory_L,Rolandic_Oper_L,Thal_PuI_L,SN_pc_R,Putamen_R,SN_pr_L,OFCpost_R,Occipital_Sup_R,Vermis_9,Cerebellum_9_L,Frontal_Inf_Orb_2_R,OFCant_R,Thal_LGN_L,Thal_PuL_L,Cerebellum_6_R,Thal_VPL_L,Parietal_Sup_L,N_Acc_R,OFClat_L,SN_pr_R,Temporal_Pole_Mid_L,Insula_R,Thal_VA_L,Cerebellum_6_L,Angular_R,Thal_LGN_R,Olfactory_R,Thal_Re_L,SupraMarginal_L,VTA_R,Occipital_Mid_R,Thal_MGN_R,Frontal_Inf_Tri_R,Vermis_10,Thal_PuM_R,Cerebellum_4_5_L,Thal_MDm_R,Angular_L,Vermis_6,Frontal_Mid_2_L,Paracentral_Lobule_R,Postcentral_L,Cerebellum_9_R,ACC_sup_L,Frontal_Sup_2_R,Occipital_Inf_L,Postcentral_R,Caudate_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_MDl_L,Temporal_Inf_L,Cerebellum_7b_R,Frontal_Inf_Oper_L,Occipital_Mid_L,Thal_AV_R,Thal_IL_R,Vermis_8,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Cingulate_Mid_R,ParaHippocampal_R,Thal_LP_R,OFCmed_L,Cerebellum_Crus1_L,Precuneus_R,Cerebellum_10_R,Frontal_Sup_Medial_R,Fusiform_L,Vermis_7,Thal_AV_L,Heschl_R,Supp_Motor_Area_R,Pallidum_R,Cingulate_Post_L,Cerebellum_10_L
Olfactory_R,0.13548867074432056,0.10082607392795427,0.29617454081380723,0.19246061841277487,0.03223254151066489,0.08874580989469737,0.15845531856831982,0.05972251591992807,0.037956215266471915,-0.031641779372823316,0.380670857371121,0.24981880509356305,0.07369269814807208,0.6669288509193901,0.6750957128821871,0.056487992856503175,-0.17445312099922092,0.1529247990208826,0.40263877917995294,0.48630631773871347,0.02323425965869736,0.674076417875093,0.15290818732813427,0.7790449914931574,0.3633474115182222,0.16653695736780663,0.4108041099683854,0.24457577094469193,0.7280895135551542,-0.08244968543331592,0.09815005150616646,0.06173370185681282,0.3694677146465217,0.26127543143347937,0.05721596641767037,0.20114558540248917,0.05173563527220716,0.19020728199886486,0.08507361659418801,-0.059771550189115376,0.6083328146461991,0.23097592837057462,0.28272176950047656,0.09853010675863835,0.6032507017695147,0.41541353449114377,0.2079970843473688,0.06736476814556999,-0.007569443025916137,1.0,-0.08335477906258487,0.08085236631840553,0.44277992973031743,0.011929922572613286,-0.45464843351891693,0.46642283912430665,0.2844589682873464,0.05457984561201255,0.2473380715292699,0.2780387729851582,-0.02908332999004591,-0.06052366349330743,0.15188121946316938,0.08090875402213307,0.030798039918076035,0.3251488578597845,0.29549087375182875,0.17338816323776376,0.11646186548308116,0.10115635646962746,0.3732607343087241,0.28236159525103766,0.17544712641901594,0.023028516024101803,0.48502237866021114,0.0015523770205273224,-0.018835458707864895,0.330368573187445,-0.015902989607757982,-0.02034696472033561,0.1670398310952594,0.188445502955513,0.4277281213420475,0.2614589302427639,0.055076258055719654,-0.23334176868947643,0.053561836712361865,0.35507776335096103,0.1617421244594851,0.214796876750872,0.21535411381659855,0.3699011690472383,0.3703523112994445,0.16596545335623192,0.09351682912701569,0.07660999486986926,0.032613898622725984,-0.20821080855762159,0.1383723253561982,0.28200526579287394
Thal_Re_L,-0.3983796542548779,0.09234937706651263,0.09694636581424793,0.05022055568378867,0.08432972547476518,-0.11815755007426065,0.0679492368149192,-0.34327836719291627,0.11316567271312927,-0.13714170334056314,0.31083812257236293,-0.03312098381686098,-0.16802355361636717,0.009168804715372614,-0.16585359833324884,0.009919600840712289,0.020017011817365038,-0.16350716622515252,-0.15568174321817405,-0.11612774748367344,0.1678945000737097,-0.020835608766533883,-0.1278369713061077,-0.02835815732377703,0.08492862692091828,-0.1123072827645795,0.04018923272771388,0.1942049910411273,-0.2854180109183285,0.3229297230369134,-0.17993740963779586,-0.2000006235394607,-0.08998561975571909,0.14128435071001505,0.18306014568122495,-0.11390850120090551,0.07719793100588754,-0.2369712218913447,0.09998152713821125,-0.29721721682178986,-0.4215011437624837,-0.2408358862332192,0.2699392620844347,0.027162683620784656,-0.12795609719824244,-0.07984290494774475,-0.14269559396555911,-0.16457932240279569,0.24734750865518434,-0.08335477906258487,1.0,0.013540699466536278,-0.008924402552454509,-0.2331139826142802,0.33496495217974415,0.0995014817645973,0.15066176002171322,-0.2332839923747379,-0.003442187961303058,-0.4188926280142504,-0.2098150945724521,-0.1764647804595395,0.07675762980058154,-0.12423119124396373,-0.22266957690735326,-0.04843131474474512,0.08021006200898699,0.05832003167861578,-0.12985917209462197,-0.0203099553095517,-0.06429212017106298,0.2362527863227376,-0.3061757462571864,0.04982740204819865,0.15773004778048977,0.25176222441639046,-0.02638865400091917,0.11409854809020158,-0.17169548364381298,-0.4589008219037743,0.20335918574828998,-0.07366405974304278,0.06732442549107436,0.1023391563284698,0.01235630994477938,0.3490622804467142,0.13559569710255712,-0.13819486251416171,0.0022896408057704945,-0.12599822873402522,-0.029268523095995373,0.012894270893830453,-0.06611092270602387,-0.0747562074126943,0.18809926144597605,0.11536233655840233,0.020238681421154116,0.2950047849727817,-0.103270495162678,0.19611456073417444
SupraMarginal_L,0.40411153713163656,0.4110458697569199,0.33994722071387795,0.5766251055323478,0.3166899716749996,0.1623032933311891,0.20287008084861913,0.32201588158037703,0.4222579158402958,0.570744941485824,-0.033543739416778344,0.2812387173754261,0.36634105987692894,-0.08182636974286467,0.4087529730249248,0.571675567105915,0.4987930556955349,0.08744568513494921,0.16218351975140038,0.12031642476122428,0.41690511238559297,-0.11533391880786587,0.65813243135162,-0.10060099696311191,0.5066254886362903,-0.012851571069359318,0.09599025594399085,0.3224780133167086,0.34619541016257366,-0.1727139489977486,0.5664277607421944,0.4750274919107777,0.3420876576941654,0.005176711568962349,0.0721351850794229,0.2450531937930215,-0.25056579078022256,0.5227774588648735,0.11331362313891666,0.666028401175483,0.2771975005329597,0.21351178347974648,0.267575036940803,-0.13299516790470847,0.4327503003990122,0.19407392118726463,0.4747858458511827,0.48406434437989315,0.04726194019260446,0.08085236631840553,0.013540699466536278,1.0,-0.008184552334222179,0.46334176507637775,0.01337958866808991,0.2844872052699836,0.41923223238617047,0.3489264229988373,0.47563249171723915,0.19043998738033202,0.7986690162313491,0.40987524570098116,0.6183426604663339,0.527729605029656,0.6413149672056195,0.20083471858655755,0.4576000864425814,0.6353817141419246,0.44384016213490257,0.4679691097555482,0.22519088302150225,0.1482978509841233,0.3801563580493739,-0.18426087789169954,0.09684755580590233,0.24104168678372392,0.23449680609303017,0.4322667797607331,0.7008300346504335,0.31497148536671044,0.016092380548293227,0.20433540969993932,0.148035610022767,0.43456569243645715,0.6010142825851144,0.058480670801275725,-0.045976471715621026,-0.364876563867729,0.2430901764359656,0.706412077136146,0.13523944194758886,0.4156401176722266,0.4594465073192973,0.24266402438686296,0.24155695788757367,0.17304792503231886,0.4908831940555237,0.007551459542160284,0.398434209174226,0.26955992835418563
VTA_R,-0.2013359542561043,-0.05487061155012757,0.18627376482443675,0.18494920057652486,0.05547112759239986,0.2732156197469655,0.29168107796815557,-0.1482011338341141,0.16320902323129646,-0.3907253572621258,0.45823843674070436,0.24672072195108014,-0.3355814769691993,0.1934161605671324,0.18695481149601265,0.20058261845116537,-0.32353451446665854,-0.14382812547110482,0.14910487019750135,0.23466199598393223,-0.1081003068917949,0.3459684658938661,0.016059634968432886,0.6070776498299807,0.32451844836217625,-0.16635180351229134,0.7841563509285456,0.2110019146048033,0.4041367124527373,-0.0889187368002751,-0.24716165387645728,-0.18580990034807757,-0.11121183256234814,-0.03533478596619278,0.22644369271757972,-0.4178750676241249,0.2848262247978409,0.012818758400901959,0.4174246488811453,-0.23115572124832376,0.45062343299096874,0.04861310950542262,0.10769458725163732,-0.0430410143914561,0.3109056670486466,0.44573747390355006,-0.22906691348089542,-0.20780782369927334,-0.2261670727195922,0.44277992973031743,-0.008924402552454509,-0.008184552334222179,1.0,-0.37272088047110197,-0.022241053282113055,0.39017850535371273,0.029638523907989756,0.23848663797965985,0.16632419938396392,0.38835777302297864,-0.20135450014368073,-0.49143591914197315,0.20189770344463484,0.12374524583093055,0.1163721514519828,-0.10809171559507845,0.13213613973253535,0.04756174461069423,-0.1782693789454162,0.08177677369252244,0.2192336391285552,0.10844465738123707,-0.04811466928076976,0.09269984481666406,0.28677333480591893,-0.15214888547206135,-0.10722225827967752,0.11206728674703573,-0.2529438078386219,-0.24766775160471427,0.16489821971982843,0.038900343242083836,0.14078126356027823,-0.06135350250026577,0.1418957355413126,-0.04323209760040366,0.11697570493388593,-0.025436582512000244,-0.0810746470181597,-0.015662995821200103,-0.07644898933517263,0.23178981261203244,0.01542116806324381,0.24368301846049636,0.28596539400028614,0.1851279056710684,-0.05253187653106869,-0.3102102744949947,0.07073099404116057,0.17227369179473703
Occipital_Mid_R,0.5837354309841872,0.35700834020723515,0.1922989520616138,0.24987171176492048,0.37179368072017416,0.022658831962532065,-0.20977653486643266,0.5615085073834797,0.22765958043090304,0.9048435848654646,-0.18483448779297706,0.11951847834881303,0.5163802099116068,-0.02386068202143302,0.25456416030690726,0.22837376013012248,0.7961827806225742,0.22559220814615355,0.07451440638401437,0.02560993119340314,0.11374129714383911,0.139304031015862,0.6047931214266377,-0.1287432436248714,0.20038647826833397,0.2620298143517105,-0.27753981980252274,0.04448852261150175,0.23862125602324719,-0.29710662639772956,0.9516168199954259,0.649948249479072,0.33750906444648354,-0.14870021305103284,-0.2650807321927797,0.49897757062957776,-0.15979550190995787,0.4504335836496366,-0.16471425269485973,0.7205688629386946,0.18184703899376786,0.31490343407361215,-0.06627734173219968,0.12069830385584764,0.2445082934699141,-0.18706512778566545,0.5584579217378284,0.8712312791643471,0.20048107683782634,0.011929922572613286,-0.2331139826142802,0.46334176507637775,-0.37272088047110197,1.0,-0.29832965835967407,-0.029491555258612526,0.17291072580095732,0.29524444676723144,0.3091427615428426,0.21786037097271177,0.6795035084984845,0.5645368843016656,0.11540484758831067,0.3403994167808761,0.227051404927497,0.10273086355419075,0.2683671683484354,0.43745139205817846,0.669833098809242,0.47844566977849295,0.14979430923805176,0.287725625109945,0.49107517127489025,-0.1439826268763719,0.061340857627351385,0.35556490976763494,0.12452566700200252,0.2551967356379838,0.861623452771107,0.5411812276189274,-0.08315479488988063,0.24046023287690704,0.10055463214209259,0.5700229879016189,0.30592320666582096,-0.15422133345765454,-0.01976749170312661,0.03172068913808312,0.3004790599994898,0.672685065852794,-0.1416261791888822,0.3406340459094238,0.46516669545267897,0.2825192278604366,-0.13293575833251092,0.1811441901598115,0.33792071600554463,0.09517716545024907,0.15549464939612548,0.19935980430684028
Thal_MGN_R,-0.4014889961086595,0.035593711706531445,-0.01719482389688688,0.22744179140883183,0.3132183438544564,0.2296447383710476,0.4782008184592679,-0.31179201837333687,0.31027782581673796,-0.24750813303585803,0.125310435424947,0.16123195329094833,-0.4013190039198736,-0.502894795514451,-0.39426082467901646,0.2844350044344728,0.10132006979318076,-0.3261231573075604,-0.1508088339447268,0.044627035569367056,0.059236868231256845,-0.21636224944228455,-0.061148092117918953,-0.3434872290793112,0.28654418336647,-0.15530165334342574,0.06613666672194267,0.25782645573108987,-0.4884643645043415,0.1919542439725573,-0.2515001902824216,-0.12892678247868505,-0.3503210313610161,0.04556544557947326,0.16739298822516138,-0.3619170639441599,0.33578992694109944,-0.10865809623244191,0.6015797014046876,-0.2173690442801712,-0.25188206243319655,-0.3712374460818472,0.019795360887681225,0.20039477200054634,-0.14665461078490097,-0.09388168519150311,-0.3714318008291074,-0.16781625071582912,-0.2129232793578968,-0.45464843351891693,0.33496495217974415,0.01337958866808991,-0.022241053282113055,-0.29832965835967407,1.0,0.12972708316733916,0.046597365405925226,0.2599938638991045,0.05917560395127223,-0.09006898230930972,-0.17288283641760985,-0.3199473094378582,0.20048929336371857,-0.07738650791498147,0.10639475694238834,-0.36602337055557327,0.0782091029161801,0.07653437085942492,-0.3228770459491205,0.1490470103427205,-0.037084832933617425,0.03289585966176039,-0.2573233864514949,0.3082202423344736,0.01889653602784428,-0.027830756401187966,0.23725159543597704,0.06816421911982748,-0.24519229646961296,-0.05863419657638331,0.19766883752326997,-0.2584196133707447,-0.15008211531409985,-0.2908267327194915,0.2055060724746106,0.7355129572940914,0.0411994822582197,-0.14970267712558796,-0.2864834616262808,-0.16171093148826546,-0.1701896089057877,-0.017436128322406708,-0.3572360015968166,-0.07150336798300168,0.2484789324458342,0.270082265254188,-0.03653563274786412,0.12096063214572977,0.07253462711376472,0.14106080790768658
Frontal_Inf_Tri_R,0.10905004311404921,0.09450908534966711,0.5884196627881345,0.753088305001891,0.57340224581724,0.661446832284702,0.4702305186718192,-0.07577776289378144,0.6476284602348364,-0.03942986974491211,0.24327930254460145,0.6195106757641269,0.0747933547735139,0.28045848583208965,0.6028450199750266,0.5811587320078034,0.08430512241616342,-0.09431288328081074,0.5571402104428816,0.4302256233096179,0.13560771517793377,0.4596843077675002,0.43618022985670607,0.5206813109975663,0.6378490819259443,0.1653244715128736,0.534756352262623,0.712802204848514,0.3547410143862985,0.14223419225583317,0.0918794780352379,0.16813789371287924,0.23415103726209335,0.5360422370446914,0.12784948110009586,0.10440000005274835,0.28243449432685275,0.08005056556257847,0.4968074601542487,0.11269491723340912,0.4347611010509072,0.03556530777063467,0.5676137306486071,0.1913020412529392,0.7189376137154119,0.5609920743244036,0.0014800615858424416,0.16862334230814577,0.18072401085931095,0.46642283912430665,0.0995014817645973,0.2844872052699836,0.39017850535371273,-0.029491555258612526,0.12972708316733916,1.0,0.6173961821032055,0.20481631321332927,0.7452625032486372,0.2646381785307681,0.10817109845836324,0.012723956867434178,0.7301475959636415,0.47352050872933876,0.5294732596528741,-0.042234349742059155,0.7088009432837197,0.6260193743289055,-0.10342439092870688,0.5471479787573833,0.6427955138280245,0.35832375994703847,0.2341471143062322,0.08173680264834363,0.4871460064970404,-0.013445659514402587,0.376217573758879,0.6204341422640343,-0.02098028164111927,-0.15343738857676922,0.4086477923123565,-0.23357042486572724,0.5973944152901437,-0.01516069973041687,0.49233262251051724,0.21230517195367363,-0.06555853093884047,0.3400273098726358,-0.1839369896480404,0.4467801434878488,0.08783411217137792,0.5232158718327283,0.3054699892806424,-0.0477840591298642,0.4590124722990066,0.4718191686852227,0.5089752585409055,0.2414390263510804,0.5440042917441746,0.6142719539184452
Vermis_10,0.31540394357826795,0.06719219331844398,0.6169424129780052,0.61768905515133,0.460299027633785,0.5929053569572729,0.36723461176735167,0.13625103461018637,0.5190553859880048,0.1347243604889231,-0.04550706212513193,0.44233763464542103,0.24727817787394554,0.28245694608064836,0.6551905625900866,0.5918897987455443,0.26203395239373534,0.13767126373803057,0.44314762690686244,0.34184580592388325,0.1348818694964446,0.30411157063172856,0.49933348235860636,0.26137842374247305,0.494919703498716,0.38039379186496863,0.22152567088667027,0.5952233274244775,0.27519646391586494,0.10135555298344316,0.26884052452240514,0.26574766050189746,0.5883478895618004,0.4508867524770498,-0.07880581278879141,0.4414207997212205,0.2603809339035969,0.2714032014854883,0.3169709375787699,0.29246542927413594,0.21499069750189206,0.2907367296363838,0.5190093057395051,0.1534360327605451,0.5865165354563125,0.3976269492998973,0.21257370488635666,0.2894669382302838,0.4592883644091241,0.2844589682873464,0.15066176002171322,0.41923223238617047,0.029638523907989756,0.17291072580095732,0.046597365405925226,0.6173961821032055,1.0,0.09132482901646016,0.7840708301563429,0.033986621612751726,0.2763083256510077,0.3278935010753386,0.6743027952602644,0.5067321811945161,0.5186216051799006,0.2671767329402073,0.606723371861223,0.6125451549438943,0.07239180624922177,0.4721545141248813,0.6686786780638544,0.3725157261574731,0.40941983059138287,-0.14406926156626862,0.40822083484364613,0.1997531851743304,0.4728773122167279,0.6583051163351428,0.17642225957756963,0.04622984583988219,0.19031807016718272,-0.021201987534456547,0.6329432637294402,0.22739539301018818,0.4884402093875359,0.137694956032758,0.03006000249100661,0.24369189199070282,0.06971237116405474,0.49566890984008155,0.3464536608511179,0.3290745973893274,0.4611231683909393,-0.03607708827066155,0.42592903528504267,0.3994674354664733,0.6099773543261173,0.37252737770028793,0.4473052839692781,0.604736112101144
Thal_PuM_R,0.2229447622384978,0.31700579639370785,0.3155095910220994,0.4303465257808232,0.4141428599368768,0.2837633179333561,0.3005274489835925,0.18987128571939596,0.5191803949864389,0.24311093497715833,0.14728324456056566,0.4834403227973877,0.04273116294270558,-0.2138126028747226,0.1324994545953608,0.48209372031163134,0.37429124064713654,-0.02890245932432925,0.05664509420894627,0.17306106708654695,0.1648123802916993,0.18771890546101247,0.4601825269449464,-0.02799159798774151,0.5762925983106015,0.008714808031115906,0.21588308847520613,0.31716767363563036,0.2551145554010398,-0.33173807006593636,0.37081385978665826,0.42543096284234333,0.04217464826416225,-0.12003239494736902,0.014951523233215035,-0.054961481133846773,0.18840100562048087,0.5141558648012736,0.579166849440714,0.2624926841758777,0.42847454998149476,-0.09449184117954482,-0.18413007555108882,0.20474801545285531,0.44052886098843547,0.12201901589030394,0.3072609070633238,0.4073865132973657,-0.3727731249813756,0.05457984561201255,-0.2332839923747379,0.3489264229988373,0.23848663797965985,0.29524444676723144,0.2599938638991045,0.20481631321332927,0.09132482901646016,1.0,0.36051409354795055,0.6513798909684496,0.302672225513908,0.10990979873927992,0.3784546550220734,0.40411932838287234,0.3236828101499694,-0.14376429175173636,0.312468606712868,0.45377850378486506,0.2788083439795181,0.5207890416185685,0.3241000576746507,0.31478441930760714,0.2107118784941046,0.09599819303001915,0.26016351259636944,0.33294117290274206,0.19548232356249987,0.2775574303156602,0.3257626658133329,0.4196670040097471,0.1065563788671886,0.13067483185479348,-0.005804133894449942,0.3113317876519511,0.5410982734092895,0.23142672184085444,0.2622076743623909,-0.13289737217558287,0.07822505539877307,0.4651471159299926,-0.2630750561424464,0.3590412516662451,0.3737833741702694,0.3357082159139901,0.18944515292724784,0.494288672950295,0.2304787371079041,-0.22108538120801385,0.3197411573417412,0.30604776691565216
Cerebellum_4_5_L,0.4411567882016822,0.14376073132103312,0.7321120384350269,0.8262131309707805,0.7101699002325373,0.7601193532943586,0.3376858373520933,0.21631472741478194,0.768268891206624,0.24920915697965224,0.016832803892531795,0.6479400272440253,0.2467684762067831,0.19690862328537312,0.5909424281401023,0.7591011621547306,0.4666730088154246,0.12010711324842381,0.4986404400648268,0.26011090376078133,0.06860923940740293,0.45475024872931297,0.7216447494787267,0.32272639083934435,0.5930084302031342,0.4302610878251448,0.35333946618890816,0.6959815675434906,0.2917318802766894,0.07143307773212373,0.4296757085674878,0.4911459262687051,0.5409384199734077,0.444981614278347,-0.11980021767947704,0.3958197277951755,0.3767700374984581,0.36129356012714087,0.47041066328037856,0.43479786541242565,0.3141132793590476,0.15246559971850465,0.42699043365070016,0.26404485079447426,0.6854179158368366,0.420234813962617,0.2678588901224093,0.520913258919644,0.3960898192511053,0.2473380715292699,-0.003442187961303058,0.47563249171723915,0.16632419938396392,0.3091427615428426,0.05917560395127223,0.7452625032486372,0.7840708301563429,0.36051409354795055,1.0,0.28661649142012935,0.4063149402983217,0.3676654744053469,0.8411275537109019,0.7645848129401458,0.65508391062092,0.022941704245613346,0.7812407923466989,0.8013346296399678,0.21957465117982566,0.7240825710039122,0.8123820766490909,0.5678914402946759,0.48699278682321817,-0.05072802291554352,0.4091259848788918,0.30200084607878314,0.5793846993684493,0.7162271855102698,0.3347145812165701,0.10245954706658499,0.30245153657813134,-0.07000110401441711,0.6858478012904342,0.3133988572179191,0.7156989244441554,0.14513930496682903,0.09831961678103789,0.294100734807187,-0.027596492965253062,0.7224179661357517,0.06898961070554112,0.47716011199328434,0.5853140424688584,0.07638064362521096,0.45490946710275776,0.6213700851754365,0.7608772128487984,0.36135249866285,0.6367801231263788,0.7479259925757665
Thal_MDm_R,0.17741060248549587,0.12772870218412447,0.45243210057457656,0.30366389602307003,0.26993174400551057,0.21243944479452892,0.10265099476290127,0.10555138950195912,0.375066781694476,0.16033951679419145,0.16075823083084895,0.5551543967670687,0.07791775213609686,-0.0033320353497672886,0.29112361288648675,0.3915835481847871,0.2132554964243321,0.1319431974467701,0.13197746336371413,0.2699205888230507,0.16252667382635014,0.23805519231123656,0.2597718413006543,0.2419364311596415,0.31682063642040076,0.05344094326211352,0.38354829449395633,0.3453946286514256,0.31336804737602986,-0.19900903987959434,0.296577852438015,0.24185818357519992,0.08236637833070108,0.036203920970651345,-0.007906786029029991,-0.002289809746985733,0.13107412004720448,0.34540648057672263,0.4036232585461763,0.26832056590780945,0.616409054146536,0.13807122465899835,-0.0790501751127122,-0.10644683074753793,0.5657624315339369,0.3032022419240432,0.22265477804952225,0.28690160290140204,-0.23296097411425418,0.2780387729851582,-0.4188926280142504,0.19043998738033202,0.38835777302297864,0.21786037097271177,-0.09006898230930972,0.2646381785307681,0.033986621612751726,0.6513798909684496,0.28661649142012935,1.0,0.19990112852113126,-0.006691629863579068,0.24373065625725668,0.371394650572977,0.25857385338819655,-0.05136241763831032,0.38473602542523494,0.41640568321037547,0.1825733173967494,0.4388954427912071,0.40251065000319053,0.15860324558716155,0.1774136537247022,0.02893269142031631,0.18472720629289777,0.061128948773496984,0.03869333563259139,0.12924916164520803,0.19197382706487046,0.37150496873360633,0.30307620334006313,0.07664989942973977,0.17081648123577586,0.15838292154743167,0.46440812283412036,-0.050741908078287566,0.2898917035847805,-0.006771009221409553,-0.0016912852168654024,0.3241597558817877,-0.12771828521230302,0.4433559957687144,0.31746820761745154,0.3107115632655952,0.16038046486298432,0.2820018917158011,0.26835588797583304,-0.1193807283558298,0.14148359620478326,0.21545304816499766
Angular_L,0.5876094851503945,0.310132580697566,0.2399035936360115,0.4872054180603553,0.1970830784559745,0.1771997946218698,0.059352881290213585,0.47748763826213414,0.2527581435069784,0.7469536241170207,-0.24607912637983761,0.15627343040872435,0.4955273052661805,-0.12762746070125883,0.3740468674340281,0.38402229206420324,0.6181105090026843,0.2761804523156966,0.3068592792413235,0.009844918010637086,0.2462216783885768,-0.10386024405814528,0.6514774403125796,-0.18466260409646718,0.24737702931014788,0.13236207377350004,-0.148656401845443,0.12878625098289614,0.2247424317349537,-0.1693435322392672,0.7025552974388596,0.5427191224059681,0.3411003377068803,-0.029348732238423172,0.030491525070737654,0.3468642048227917,-0.3308750644217988,0.45291773733848223,-0.11904379721186774,0.9031603750425282,0.17318048625812707,0.21418786902494716,0.13372323426574176,-0.07259327195130238,0.2732214430457876,0.0853495327952273,0.4719608426387087,0.609253952851217,0.16143917323281007,-0.02908332999004591,-0.2098150945724521,0.7986690162313491,-0.20135450014368073,0.6795035084984845,-0.17288283641760985,0.10817109845836324,0.2763083256510077,0.302672225513908,0.4063149402983217,0.19990112852113126,1.0,0.5397054776847341,0.43437694267504146,0.540018572221507,0.6515267617750103,0.16785427741846404,0.3279646127323846,0.5244881043910228,0.5478725641360739,0.36660255306892525,0.15523921233539859,0.05886850493164771,0.5624251467099202,-0.1597838265236644,-0.08142978466512235,0.1626113662643722,0.20468714117780257,0.21957096034911694,0.8636208501821173,0.41009552816021994,-0.050100850052446654,0.11794929143460534,0.09295802887963278,0.35363656874716654,0.4227141948268017,-0.08319040512328833,-0.10538948507641156,-0.12267632929676703,0.15031371933732696,0.7177494856664399,0.16031276733466795,0.34579339894710165,0.3773556516873447,0.15518326676768826,0.09141628090793313,0.009467034084239266,0.45167015933102966,0.06889099048149966,0.45549729801258243,0.09599471677466209
Vermis_6,0.741433950834717,0.32342469738190577,0.2861818730996739,0.283008877387899,0.1192725267692436,0.04122047158653725,-0.11761845862111742,0.5431391804184954,0.1434778042761649,0.522875866519227,-0.38121003909444734,0.05834259458664274,0.6519898604274714,0.0072099000675172765,0.36418369326538613,0.1386021479401327,0.3895974410281475,0.45823562584797417,0.2621049908473282,-0.11678897636583839,0.2792365394430298,-0.08508457934768937,0.5309285616575175,-0.20636587902121042,-0.06803775440447478,0.39146492313729864,-0.3905555029077572,0.08994754345343073,0.06903102007786117,-0.03021224995694092,0.5461177810696335,0.6734278468596775,0.6335559226459687,0.1245084912642706,-0.14112358550758064,0.6433125554052109,-0.19887138274553032,0.5460599344394327,-0.27350480206105177,0.5450184577550929,0.012775610964205125,0.08444741190353468,0.04762187935834816,-0.0392323746352682,0.18819419445731414,-0.028008337325142324,0.7485953244578445,0.4699789973807842,0.3691490518061224,-0.06052366349330743,-0.1764647804595395,0.40987524570098116,-0.49143591914197315,0.5645368843016656,-0.3199473094378582,0.012723956867434178,0.3278935010753386,0.10990979873927992,0.3676654744053469,-0.006691629863579068,0.5397054776847341,1.0,0.2745107036846741,0.4025370735757621,0.25718708106153937,0.4742273789019883,0.2068588069781857,0.3993211840326241,0.4972379262388079,0.1755416779816233,0.22421417623198386,0.12173032092020637,0.5607745774860485,-0.27149545292296223,-0.11644730166792748,0.40409637069059257,0.22403722641078316,0.14367552785318205,0.5731223590805544,0.3550735240193518,-0.08344836260086344,0.2859534823938059,0.11510989487399532,0.4101520280914012,0.25731473159749896,-0.1807692881895177,0.17645025634047984,0.048023334415005246,0.3769911446127064,0.5568904677439862,0.25595745247121265,0.09983900360121406,0.608108030986096,0.06671709337903403,-0.008729207148510764,-0.060944467448450494,0.4612721624575889,0.26050533659836167,0.2159362814957082,0.136289692463235
Frontal_Mid_2_L,0.3412636397890158,0.16983278970767793,0.6135814079789811,0.8312914149784678,0.5967377871897963,0.7177970328455918,0.42911768337191997,0.10811960842222364,0.7736488868187223,0.11060566796081898,-0.028811714235935062,0.6384041369282538,0.15023101665169156,0.0773450683398821,0.48087398989535846,0.7931280718814081,0.33217581834888077,-0.04924228107042798,0.39175151217585097,0.18603050340264662,0.20104996954881135,0.16619260753771753,0.6720504820950506,0.13897722362345355,0.629399747942163,0.16274098117879293,0.3787381490685291,0.6543847899813681,0.24512228841719044,0.0342362518416402,0.24980936289868977,0.3840326944240967,0.3608409211408855,0.42532620741822086,-0.01227175958372464,0.17686847885959983,0.17838594216337458,0.30477946041924353,0.46611946496769263,0.4437986086388646,0.24414501103611178,0.01644137232668148,0.43298533717234766,0.14223881425027887,0.6285114799552162,0.5044411163477651,0.1684204713136365,0.33749697362054315,0.1836292881918424,0.15188121946316938,0.07675762980058154,0.6183426604663339,0.20189770344463484,0.11540484758831067,0.20048929336371857,0.7301475959636415,0.6743027952602644,0.3784546550220734,0.8411275537109019,0.24373065625725668,0.43437694267504146,0.2745107036846741,1.0,0.7702014411874069,0.8165297587209033,-0.05115389529642493,0.7329292095979366,0.7471082427472086,0.055956501152736475,0.6578037596500629,0.6602483338386093,0.3089397270256563,0.36545176937774937,-0.07443274171510054,0.2786677112431754,0.17362155975077906,0.5754535328605935,0.655201200262999,0.25774169937014085,0.04527267556732577,0.3011492282369865,-0.1612654656857982,0.5125290081835503,0.11333393046065722,0.7132576358889005,0.25682197462907425,-0.050931539551224994,0.0752532504608881,-0.07237372486062509,0.6665012384681004,0.05614593878862762,0.3211293914792275,0.42443736672204957,-0.035258731593158024,0.5316753998193621,0.5446044179121141,0.746583870683078,0.2260719131718439,0.6622009720461689,0.5743689888681474
