,Thal_MDl_R,OFCpost_R,Cuneus_R,Pallidum_L,Thal_LP_L,Angular_L,Lingual_R,Fusiform_L,Parietal_Sup_L,Precuneus_R,Vermis_6,Cerebellum_6_R,Thal_PuI_R,Temporal_Pole_Sup_L,Thal_MDl_L,Thal_IL_R,Cingulate_Mid_R,Raphe_D,Thal_LP_R,Fusiform_R,SN_pr_L,Temporal_Sup_R,Frontal_Sup_Medial_R,Occipital_Inf_L,Supp_Motor_Area_L,N_Acc_R,Vermis_3,N_Acc_L,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,OFCant_R,Thal_PuL_L,ACC_pre_R,SN_pc_R,Frontal_Inf_Orb_2_R,OFClat_L,Frontal_Mid_2_R,ACC_pre_L,Calcarine_L,Thal_PuL_R,Vermis_8,Red_N_R,ACC_sup_L,VTA_L,VTA_R,Cingulate_Post_L,Thal_AV_R,Frontal_Med_Orb_L,Cerebellum_9_L,SupraMarginal_R,Paracentral_Lobule_L,Precentral_L,ACC_sup_R,Red_N_L,Cingulate_Post_R,Precuneus_L,Occipital_Mid_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_10_L,OFCpost_L,Frontal_Inf_Oper_R,ACC_sub_R,Thal_MDm_L,Vermis_1_2,SupraMarginal_L,Temporal_Pole_Mid_R,Occipital_Sup_R,Putamen_R,Thal_VA_L,Cingulate_Mid_L,Amygdala_R,Thal_AV_L,Cerebellum_8_L,SN_pc_L,Thal_VPL_R,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Vermis_4_5,Frontal_Inf_Tri_R,OFCmed_L,Cerebellum_8_R,Thal_PuM_R,Cerebellum_7b_R,Cerebellum_7b_L,Thal_PuM_L,Olfactory_R,Thal_PuI_L,Angular_R,Rolandic_Oper_L,Cerebellum_Crus1_L,Olfactory_L,Rolandic_Oper_R,ACC_sub_L,Insula_L,Caudate_R,Thal_VL_R,Cerebellum_Crus1_R,Putamen_L,Vermis_10,Thal_VA_R,Heschl_R,Amygdala_L,Vermis_9,Parietal_Inf_L
Occipital_Inf_L,-0.17298519525707207,-0.2015723115489529,0.4694520076246352,-0.055129742056658715,-0.0848588813164253,0.5478725641360739,0.6018689735682596,0.5876652202343429,0.42066733078976426,0.4486208520209887,0.4972379262388079,0.6716058502711877,0.40350371098574056,0.35676519711987165,-0.03852254345543097,-0.1851964369656185,0.17084260707573973,0.3032431871271968,0.18367145523208397,0.2513780921069039,0.3177938569191507,0.2994547922890351,0.3351532871901731,1.0,0.009287929977162913,0.18950525176676922,0.06483396380716848,0.4009582529417303,-0.003912987671170719,0.2755879813049506,-0.04764317838346779,-0.13441177300331764,-0.13485898694831022,-0.14908950161358003,-0.2792581798447825,0.18098931315429967,0.23700077411661,0.01591785630929103,0.654132789780474,0.46667560884548137,0.614613430098322,-0.23131196760872674,0.12035158354338543,-0.18943572267292064,-0.1782693789454162,-0.03792289253422096,0.2851551335121205,-0.0918615619314006,0.4821363884754414,0.026118719545099933,0.023046899942641814,-0.03868756419692027,0.07248966337060694,-0.034101892867655303,-0.026167985539104738,0.33154839765194694,0.669833098809242,0.10447426279159666,0.055956501152736475,0.12408834355740235,0.19570702778826315,0.4538371354851691,-0.24470818913514286,5.460622908919076e-05,-0.09665500615266397,0.44384016213490257,0.10408979645816017,0.638870047735534,-0.06709689771578614,-0.09521448545789088,0.0520038615414082,-0.1585607968886782,-0.15466222747499633,0.6606049836707243,0.024380295302780446,0.3389203748534439,0.19341642544016066,0.13221565667308938,0.36665401434418676,-0.10342439092870688,-0.16887430537073764,0.5756182921003183,0.2788083439795181,-0.09472707147109133,-0.0479634386391621,-0.1796842727459966,0.11646186548308116,0.2275947212820696,0.4884008737337728,0.18565427455176933,0.6816658304281816,0.02580657519313862,0.26073230500093914,0.05261216538650772,0.21945608390772053,0.0851421136683745,0.17768138988103285,0.6351095229426553,-0.08936746865498195,0.07239180624922177,0.18763731288487093,-0.05324736519286625,0.6888820917813685,0.7524574354425352,0.23709070512910846
Supp_Motor_Area_L,0.16523991669128532,0.08341584802148251,0.627112103480046,0.6148616713801932,0.36177836129553004,0.3667010047575183,0.5142982694435282,0.48373361572116014,0.44255834950771833,0.6591589611053755,0.31535311528882454,0.16100725274745303,0.3753634733612368,0.39171760038797027,0.3466790874657435,0.3909179319290232,0.7910893003442753,0.2393687279182831,0.09101261763710572,0.7337762468956597,0.06547763373265032,0.3308540668950553,0.3052488857784567,0.009287929977162913,1.0,0.1495756041766232,0.4713512103022196,0.1588826609014688,0.6308433197124922,0.7755843395124744,-0.222189099061051,0.261285810791203,0.24457412026678946,0.25731381288213284,0.4440714754242441,0.04051528709823492,0.6392314550774475,0.48322514358159024,0.49029206854696833,-0.09272231705920245,-0.24526169714857932,0.09874333592090444,0.7538864990955901,-0.144390248873219,0.0433777957281728,0.556351856419979,0.1285234526909023,-0.08038591391308794,0.2882560324621136,0.7181506054346296,0.8200992340836111,0.7533871157473955,0.6322631727317342,0.12562074822919764,0.5622743632454978,0.7126664084353376,0.2239093017396992,0.18364939440144687,0.8147790389417404,0.6121739693704994,0.1457156199324095,0.41848932838596614,0.12949869412295284,0.45768949152110244,0.5967252303522272,0.4603256475810168,-0.0208756336487296,0.3666859630576712,0.712418281950896,0.2635392317949355,0.8345611953770795,0.1445126281133916,0.4607013482108878,-0.030134322678651994,-0.027401442039750253,0.3677506946733492,0.8583879573260551,0.14581787105423774,0.7260141264157621,0.5610266435965686,0.058611779801269075,0.08573438543019149,0.36083995953459985,0.6751494836245353,0.2987598853368227,0.5325480229617172,-0.01850420228710791,0.1769108024807792,0.49983769396671035,0.3969344707553234,-0.20862123584715803,0.022815022554156877,0.30707120143053684,0.023778676053842332,0.3145545701188265,0.3132097876169519,0.715174065041037,0.2852557018761045,0.627106119823807,0.5824011453859692,0.09761915571823075,0.6412979971363642,-0.07296956291115732,0.3165648336518436,0.6340626416925647
N_Acc_R,0.421611762317117,-0.39521359898928954,0.15782845574181942,0.14447119017845822,0.27848399599154877,0.17318048625812707,0.25949655240144015,0.33292787664610973,0.15932685010946263,0.3619908527609016,0.012775610964205125,0.38999983228156476,0.20567034683548055,0.15530547476724377,0.4220917548181326,0.05658000003761539,0.2943642548999378,0.21892274420459937,0.06183914233063019,0.18019457248820822,0.7242258497507915,0.2866810614852142,0.4352254203772749,0.18950525176676922,0.1495756041766232,1.0,0.48715030043487306,0.7136465049195719,0.19744189130356682,0.2859797031008552,-0.057029150288932955,0.08935256994772682,0.3429938009122786,0.4608702246123669,-0.04396017936863427,0.2774497356569191,0.29662715719257027,0.33661934003154975,0.34501618744802176,0.0886437421753366,0.22694106891864865,0.12071034114521298,0.29516788299018404,0.2245429821899142,0.45062343299096874,0.18756143208163303,0.34576242255532996,-0.052308746233941376,0.26213220843019497,0.2263529816044522,0.3243857986413717,0.21341697200670937,0.3001018410085892,0.6302023791758694,0.1367602526151101,0.25521265638397456,0.18184703899376786,0.05719329153302253,0.24414501103611178,0.2256087223150185,0.40091545530346656,0.6246782487446833,-0.22853018787354415,0.30485147666519263,0.25764371097030525,0.2771975005329597,0.09613917054820016,0.2625160657308979,0.2776502502275739,0.4053594928576604,0.29812520442848806,0.3382186863663494,0.11267942337709341,0.190522333110505,-0.10991356414582863,0.6292015459133209,0.21314571627168144,0.24399424931872368,0.37499081995167083,0.4347611010509072,0.0740641246946885,0.3177452435102234,0.42847454998149476,0.03203228236844547,-0.045988039921493105,0.12640160735391945,0.6083328146461991,0.1531578244070448,0.23325792355679645,0.47759535728167435,0.14658157101111144,0.5305366235577614,0.4286302034902954,0.19551718007418475,0.2983575311746756,0.534743722474581,0.3173306771574077,0.2612538731956637,0.2210650620415013,0.21499069750189206,0.6167991894638668,0.1780175246879916,0.17245595164773692,0.27384199714127466,0.20023808754300948
Vermis_3,0.32011011962864533,0.022456770222161266,0.19303559328366363,0.4900787160331997,0.3626262644043457,0.20860135723467954,0.5737945233735955,0.37425746603552207,0.17911852373136936,0.451019539810569,0.16844627129403164,0.45758383371684125,0.2704001537445037,0.35673630022909014,0.40360913256349107,0.31903875409851584,0.5671084381548928,0.10065052729705494,0.17754879567888346,0.6194800815403457,0.3933098738502782,0.640737015544139,0.4874823162771328,0.06483396380716848,0.4713512103022196,0.48715030043487306,1.0,0.47652524813747965,0.41072625352768,0.590300061746854,0.06410960160858349,0.3841091638341382,0.5293406169002206,0.5578147481498746,0.30474849672772647,0.2853726227941187,0.7419040038341486,0.6312439472277136,0.606833098556796,0.2033210351743655,0.13966461019033735,0.344415675390088,0.6143917814194333,0.29182102300566537,0.38950196984884455,0.4240991371636568,0.12363158430603077,0.03998369131173732,0.5541227886610648,0.46378349412689346,0.4364859033997636,0.5630527472244271,0.5751521596868368,0.36039425918866286,0.4671546350341787,0.4029503647423253,0.03597840762213621,0.031435832882580644,0.6827679560882476,0.6159990637870729,0.398393615904516,0.6234292274246956,-0.05793253420198736,0.48833621335033817,0.5054504216087843,0.4159701896893291,0.15864872539334332,0.15211287429678297,0.54379726574532,0.6203865220070861,0.6098170361127969,0.5874518886757004,0.5351517925580785,0.19662433318021505,0.27409592957027806,0.4982977997327979,0.42189112697602515,0.5720519587635255,0.6659732902664832,0.7298294553889255,0.23349730610121852,0.5473337439187741,0.2950087251705301,0.322564285587047,0.08928819746611459,0.47560376448134545,0.4329590916614404,0.38426364836220345,0.18088311148209624,0.6602784856502311,0.14645133376892885,0.43713647814048234,0.631559158189577,0.18012927313149932,0.5360522742709818,0.4997942624254849,0.5981636059307439,0.2608682681931655,0.6251229066105145,0.7409829734657462,0.577306062471563,0.370453825998257,-0.012663726945574718,0.29547098999497784,0.40066487419056523
N_Acc_L,0.14776149232280114,-0.24798417828160696,0.27626562748893363,0.10790871983138806,0.4105734263567086,0.27670751509315805,0.4006972919202724,0.5925984625864673,0.22320996848275285,0.45995018395096465,0.16548348840401417,0.38528850144153853,0.6115136549577268,0.3460068454053816,0.5141682634309112,0.0554801421452391,0.24241232742315147,0.30568969292499615,0.0766638994093047,0.25004301610585794,0.8443064196980237,0.3983597059843336,0.5091399011335455,0.4009582529417303,0.1588826609014688,0.7136465049195719,0.47652524813747965,1.0,0.45753154417259906,0.3638430189983959,-0.0692124004793142,-0.010794124089124427,0.21445907509146073,0.39435379296941914,0.061008342587884366,0.3939985572035644,0.2957760196499578,0.3439691907638149,0.48779618993049556,0.2267108134574338,0.3070842690772053,-0.07390591998667351,0.3923927618130846,-0.03241212209743113,0.4434449738674013,0.23938618079313673,0.08300630714359741,-0.2640104044770037,0.45729975186361915,0.1367776459777867,0.24770691782679163,0.13850226489166453,0.28456170179567164,0.3967336349342028,0.2619009176015388,0.32187600066859845,0.2756024970624135,0.06524772974181703,0.28255059236317737,0.3434555464952637,0.5320290291617343,0.8118977118936327,-0.022886751128841202,0.43904685255624565,0.24015542243588517,0.33799401775544113,0.18239469741733802,0.3634860824405236,0.33134990513292073,0.4179305564251301,0.24243783908834027,0.028101372413632045,0.09886535319292408,0.2294212141396205,0.23121998745001823,0.6840321938613462,0.3302234018364667,0.32828857423873864,0.4869950002336064,0.4411959850256384,0.0582092844083953,0.4458158499077463,0.17893593097156063,0.039921555427197025,-0.18913630370020024,0.07670358508177176,0.7408946577554777,0.2168262349636831,0.30623075690424406,0.39743225544900845,0.3016305393336578,0.6983476334402193,0.6710011940933568,0.5608762246192337,0.4657912861383169,0.38117941300638225,0.4769067605261798,0.3946014066591327,0.19549708321235706,0.40074409062245364,0.44963863763025846,0.1680622772466902,0.3635184039327336,0.31888365480772907,0.1633009754633008
Frontal_Inf_Orb_2_L,0.030497491613708124,0.3011246355008678,0.46338877249757066,0.33970416058194064,0.6252037284147247,0.09295802887963278,0.29869386034351036,0.531808412304615,0.1669965425447915,0.40226154245822693,0.11510989487399532,-0.06960383124556395,0.6465462797616164,0.5121833724446769,0.5152391989397168,0.3683357567821298,0.43354635202869873,0.15165851694566526,0.04967754561152364,0.5238008076399839,0.26864519388490055,0.3510049694026838,0.36227639429354147,-0.003912987671170719,0.6308433197124922,0.19744189130356682,0.41072625352768,0.45753154417259906,1.0,0.5736492706002112,-0.18552593445499144,0.2746544641420561,0.2572385335870175,0.2666814276660599,0.7029891469465407,0.14608236130549618,0.40762270051291666,0.5363811026027994,0.33478184743873785,0.037104847480189204,-0.302462007115904,-0.054003741239179455,0.665651563978491,-0.3477132202423485,0.14078126356027823,0.435954928539898,-0.18396178968665347,-0.12532968483881707,0.3723893256151426,0.48616886447147345,0.48086056200574645,0.3387519724855844,0.497493497819955,0.3015773826188015,0.47667755894970665,0.44801228326978537,0.10055463214209259,0.12718338126785442,0.5125290081835503,0.6604719268910684,0.5438434247900048,0.4839437212060913,0.5002424906061766,0.459965562786739,0.5034702906269091,0.148035610022767,0.1294112429593623,0.23225964127980303,0.7248722580274506,0.2661374343594105,0.4820323004547319,-0.0633845082942711,0.25784677781964527,-0.21605342126227256,0.39253489921887086,0.4123449208488783,0.5589936605435918,0.32147111455048044,0.4926647920751146,0.5973944152901437,0.39281052508313175,0.06489040158819394,-0.005804133894449942,0.47384774584274186,0.01730384113591772,0.5875407404525211,0.4277281213420475,0.2810342136152231,0.32548930805382936,0.24603025499637182,-0.22371700356920604,0.5244617356945053,0.4924999184588911,0.5904791306862432,0.5521509367956193,0.27458832234394026,0.6754061416872773,0.12097396728414345,0.44716933024355565,0.6329432637294402,0.0035216384820515373,0.4841822857446123,0.05483813099243642,0.05967198947538621,0.21347588044035853
Frontal_Sup_2_R,0.18900926773555637,0.13130678408966268,0.7111666804716159,0.5824961550785467,0.33962778942505556,0.5244881043910228,0.6733166388282441,0.6260838363804417,0.528081449951475,0.7803147740667918,0.3993211840326241,0.35588795912000987,0.5004266515861013,0.5709189221452184,0.3893883862246387,0.3906121953363531,0.8155345287851965,0.36304397502689834,0.22889101439972503,0.7822309902165173,0.22513067332365624,0.6204857875495252,0.7146490340462549,0.2755879813049506,0.7755843395124744,0.2859797031008552,0.590300061746854,0.3638430189983959,0.5736492706002112,1.0,0.025187737035961496,0.18530034575282622,0.38010354329913876,0.2621857585057267,0.4417373681492715,0.11514904495921428,0.8008578438528341,0.7304303411512953,0.6704960415280093,0.0985867233401125,-0.06012977691932937,0.12602842615146878,0.8652867618076294,-0.10621432654664531,0.04756174461069423,0.5847511029688148,0.23672335393711727,-0.05052947529589104,0.3821064452879419,0.7172096999981278,0.7938191115662806,0.5846137117374633,0.7386018169099805,0.1370812806494313,0.6156988578843414,0.8801657831591657,0.43745139205817846,0.43856906585524513,0.7471082427472086,0.7010158994590995,0.3107433549116715,0.5925569504849952,0.0964394016247781,0.5180287254600214,0.5724140433889541,0.6353817141419246,0.0592508263341091,0.5809356092137342,0.745772293283204,0.2773184049894902,0.7486970495056333,0.16825253404849314,0.35545142567528626,0.27793770935564144,-0.018007009138357975,0.5173781448686715,0.7166006519015039,0.35356311783274885,0.8475346876966151,0.6260193743289055,0.05432585398117815,0.2800598290729865,0.45377850378486506,0.46387600247600475,0.39477008163459665,0.4480012227297799,0.17338816323776376,0.22604527759359844,0.6400305431594935,0.543950520005054,-0.024589277032717308,0.13705774711372856,0.43490669826911676,0.11734445690421569,0.5059283262791545,0.43145992832991675,0.7730587716021909,0.31427535281983715,0.4134585356558659,0.6125451549438943,0.27662340445118344,0.567704233704651,0.2520942181442793,0.478859037715736,0.6623036163583446
OFCant_R,0.07896677207967581,0.34003173432473055,-0.2079059711065414,0.03015488450252419,-0.01806610081708887,0.030491525070737654,-0.047065913753865186,-0.13537417768254945,-0.11565090483014906,-0.22184959465084544,-0.14112358550758064,-0.06957420500966023,-0.1385769121755723,-0.11341176104716492,-0.1997183091678875,0.02379276037098438,-0.15560105750565822,-0.1381459024700826,0.19422358495785555,-0.05567411557885343,-0.08981291054529465,0.27710633457178846,0.1898765176400478,-0.04764317838346779,-0.222189099061051,-0.057029150288932955,0.06410960160858349,-0.0692124004793142,-0.18552593445499144,0.025187737035961496,1.0,-0.039313110906380025,0.20624779736759086,0.06954070469584454,0.15825031015017663,-0.32327054187147225,0.22869477783047154,0.11931324877196386,-0.13280019425141038,0.17260122039858303,-0.03985953134593169,0.056740507420094455,-0.0656497271401379,0.2344007996698672,0.22644369271757972,-0.0009812334654670084,-0.18402722525956078,0.16935565674366276,-0.18228223917196687,-0.27384844103406986,-0.04584161889259187,-0.04662440801700106,0.020975856899438712,-0.10180173992988344,0.02284091932593029,-0.08979116292414241,-0.2650807321927797,0.3566190943075099,-0.01227175958372464,-0.15490928339808918,-0.08898661126837654,-0.14787421144218152,0.03187065244872112,-0.011488761910347239,-0.051136451988717704,0.0721351850794229,0.18944744839310937,-0.24832473581031164,0.014105801480031514,0.1430934076047163,-0.19938275928533622,0.158577301082824,0.10101583277942981,0.15429901698334278,-0.11607591950201311,-0.0643164248608421,-0.21032465851485466,0.33492453034670727,-0.021299209994981663,0.12784948110009586,-0.11223007351587919,0.010580072922671206,0.014951523233215035,-0.3779448349111002,0.3025784879043154,-0.20777070221441674,0.05721596641767037,-0.2714572230223013,-0.36820594441807986,-0.026372498762038312,-0.05952640679516642,0.04870235081324268,0.011290307031741173,-0.025328689552129746,-0.11199775681757734,0.11797479368742879,-0.10353901377112765,-0.24118033063420655,-0.16861723508050605,-0.07880581278879141,0.08858788682295692,-0.38753408135058515,-0.051319677096744926,-0.12748565528195796,0.030911614784285
Thal_PuL_L,0.27890290099178755,0.1984810082246035,0.09107562040478799,0.30126607211052986,0.5298385187257753,-0.3308750644217988,-0.01172354848774672,0.012839739096017596,-0.3114140423901051,-0.01214058163899243,-0.19887138274553032,0.08740897951939543,0.07456653635593029,0.46533238156997697,0.32494608526356317,0.27235767154422513,0.28200010991932783,-0.29497542429892076,0.38968978375132424,0.15957937232171962,-0.0787857839076765,0.06378287949134416,0.18958520106622595,-0.13441177300331764,0.261285810791203,0.08935256994772682,0.3841091638341382,-0.010794124089124427,0.2746544641420561,0.18530034575282622,-0.039313110906380025,1.0,0.5018168951164923,0.4359419196853171,0.1889957001261887,-0.04459666066940297,0.2868357944804523,0.3810309288725783,0.22667401430108225,0.10226480087566002,-0.005103867224733521,0.2531190574015168,0.2867732615419284,0.224904169319494,0.2848262247978409,0.10072515640233627,-0.057653368495894135,0.22263862601203926,0.14008966713591556,0.4424090125524098,0.2666663268732912,0.07135166480510227,0.3489543568107832,0.006070310355785458,0.22815928954364015,-0.029850299546250746,-0.15979550190995787,-0.2614888120744818,0.17838594216337458,0.5130800601091362,0.44424430916322083,-0.011508041045424305,-0.06959416133747384,0.17797463773933275,0.13792573173692926,-0.25056579078022256,-0.2034677302998849,-0.10761811936199642,0.3461183093993217,0.07814693096821924,0.3049997286570733,0.30652611395682006,0.28834426501810934,-0.17157964270785916,0.2764055144828032,0.11347943269714857,0.07855572465200612,0.19219228226249355,0.2621390574954639,0.28243449432685275,0.3046978845398985,-0.015756501296761344,0.18840100562048087,0.27133484328334717,-0.070301770190978,0.776449969712946,0.05173563527220716,0.43954291855900823,0.035481719773325114,0.23961121645416913,-0.14138940148841295,0.32444534315337703,-0.0381915865654323,0.06032738498425397,0.20006685816664496,0.3796309071469962,0.32083368568497617,-0.1139074343870611,0.4324870231796714,0.2603809339035969,0.286063156164237,0.38781254229382495,0.027202498860164688,0.0329913496887069,-0.1087027957581571
ACC_pre_R,0.56051784527103,0.15681247162473566,0.10837007057913643,0.3263248734148752,0.48808506599998136,-0.11287583464054331,0.09908115408029995,0.04062188110517734,-0.1373809821592736,0.16970554933487958,-0.29638415516991456,0.07847474038855037,-0.056094943043425625,0.4774595155761868,0.4207342248806688,0.3888881277259289,0.32981919841647345,-0.2431910448614954,0.11834196974472051,0.1844635690095443,0.21767844161155034,0.3228332167710167,0.5191979002201021,-0.13485898694831022,0.24457412026678946,0.3429938009122786,0.5293406169002206,0.21445907509146073,0.2572385335870175,0.38010354329913876,0.20624779736759086,0.5018168951164923,1.0,0.5573611472756207,0.28619154086808246,-0.18322954672081013,0.5886519031771454,0.7750481774791012,0.23864003680098805,-0.07605839967817976,-0.19426739287578548,0.32261814926134746,0.5349094949291362,0.372701774498863,0.4666145944828574,0.4573578122893688,-0.06973428115735732,0.3377578973153649,-0.036890528375987636,0.44591566139852823,0.41427032566609984,0.3149973035224961,0.6394967150232597,0.1944950627825763,0.5136343374354708,0.1407232445840272,-0.19609816073872682,-0.07517503680338128,0.4481592935336037,0.49214487509776966,0.5877966268364399,0.264849196586743,-0.10667828163784654,0.32747240588823967,0.30701134933235036,9.643234666178108e-05,-0.0542173104214142,-0.10760310776849433,0.43082951557536836,0.39001499430244935,0.3529069156573815,0.4872527253409025,0.32554294976546444,0.09690345161072662,0.09859222744818669,0.3196337074231688,0.17448519900810314,0.4684991572415116,0.3693095947300136,0.6575234793785113,0.37327480888743797,0.02622804679806603,0.3793040823971978,0.27316339504518455,0.2843307005438628,0.41842005148316636,0.36038211135484327,0.19282899763391695,0.02667614122543492,0.6081108925978037,-0.2548155629480578,0.4592257577897973,0.26246836397675927,0.16563921369507134,0.3453439644110986,0.5469219831120146,0.32842595400887786,-0.08897690559666559,0.5074882663250408,0.23362216913684974,0.569203252801933,0.45713507955125116,0.023289985945261826,0.07839401838775312,0.13579735670045348
SN_pc_R,0.562077446534379,0.020716523560501632,0.025354691589416323,0.19790696296221333,0.47041728448012754,-0.148656401845443,0.029194294265377924,0.051134967809374356,-0.15180389600938943,0.12038987988431382,-0.3905555029077572,0.08671580802811753,0.04837843513745947,0.2542669184411299,0.4005942850495725,0.3246888767951986,0.3570326780046141,-0.27505512352185135,0.13190002105629658,0.04774277548045312,0.3461884942295666,0.10608054040878642,0.3355345881750548,-0.14908950161358003,0.25731381288213284,0.4608702246123669,0.5578147481498746,0.39435379296941914,0.2666814276660599,0.2621857585057267,0.06954070469584454,0.4359419196853171,0.5573611472756207,1.0,0.10226389138228399,0.23657066227465084,0.3501923910435354,0.3893394584407059,0.19606908839388656,-0.08391511912020837,0.0059279554943991175,0.2677589129941298,0.383685255534626,0.40822083414032445,0.7841563509285456,0.1581204256581864,-0.17600728800838256,0.12267984929408206,0.048998767735443115,0.2572728433460667,0.3536765938018691,0.2984876883288312,0.4393941023690145,0.229297592918468,0.27196277177605366,0.04537322294832102,-0.27753981980252274,-0.1038340014242573,0.3787381490685291,0.4269913934013375,0.40884705784139025,0.3905839100941727,-0.1691369881579026,0.3596357215612446,0.17315522566243605,0.09599025594399085,-0.1298213129803021,-0.1519576452648975,0.3612035650059802,0.49649343257710593,0.40030812031259383,0.3965877592257941,0.35976921536704476,-0.0430456732415047,0.17951964123570688,0.42863191201892226,0.22589049929660587,0.22490359605956742,0.30746739068907897,0.534756352262623,0.07556700050554514,0.07955208335712655,0.21588308847520613,0.07416632241222951,-0.046190900189443274,0.32483950677429113,0.4108041099683854,0.025672213632390757,-0.07314157944885163,0.4522210726985623,-0.03834242814571106,0.5895238798083229,0.22258086013455236,0.181882765856255,0.21334180405120415,0.557032201891373,0.39162686510493855,-0.13916371245572914,0.4091242047712024,0.22152567088667027,0.593719602647615,0.34107083907882807,-0.1462406679927354,-0.07320815338159158,0.07202752775627067
Frontal_Inf_Orb_2_R,-0.0008244860563634809,0.6038212874879118,0.1358838537234818,0.2568352339173808,0.46310006021907335,-0.029348732238423172,0.16701899635896453,0.2214224289262926,0.04154923910224632,0.13717005181847555,0.1245084912642706,-0.23854842266364293,0.3205891179328805,0.26311297391707794,0.1780561368237446,0.45019360744890646,0.27154675057967564,0.060514058120917924,0.1323064014601048,0.4778135550896385,-0.0945893834072906,0.440506882811125,0.23876735164971355,-0.2792581798447825,0.4440714754242441,-0.04396017936863427,0.30474849672772647,0.061008342587884366,0.7029891469465407,0.4417373681492715,0.15825031015017663,0.1889957001261887,0.28619154086808246,0.10226389138228399,1.0,-0.12970512005116258,0.4002274506773923,0.477498050219348,0.06608115456683189,0.10544260890532481,-0.4584440125055598,0.04572760262249698,0.5608265291883516,-0.29120045690269275,-0.03533478596619278,0.3898812755624831,-0.25875307302873396,0.018009352748839007,0.192518122829039,0.28683002009908004,0.3004036926147721,0.25910369003605616,0.46541213489555133,0.05427379378384809,0.4146449137943439,0.3023870395119311,-0.14870021305103284,0.2721205352599077,0.42532620741822086,0.46130337925911674,0.29710205675211787,0.09549376999251177,0.6638499930930962,0.2836232383034528,0.3847881690564938,0.005176711568962349,0.30072924990783867,-0.056191710701779814,0.6267234226671279,0.2642328320224652,0.23100170120699692,0.06215985825714179,0.23708130880068526,-0.2476585370463661,0.2379865232687127,0.10964036056387337,0.3001368948640003,0.47132557274866493,0.267637168294596,0.5360422370446914,0.4878223804279843,-0.01818454137686658,-0.12003239494736902,0.3024560530039855,0.21830906511248072,0.45810310515603825,0.26127543143347937,0.20696769654183683,0.03357778664910872,0.030239350214874047,-0.36969328376744887,0.31287317324255487,0.29280982481500245,0.4372074098889616,0.29302371476052047,0.2414269087202928,0.5005335595148083,-0.09168858214492495,0.2820440240023967,0.4508867524770498,-0.18809628370926154,0.17845936607364227,-0.14410196150508803,-0.0892938922481197,0.1425474435493684
OFClat_L,-0.04335926777756786,-0.18354934999536435,0.10483959506410462,-0.07648499376026575,-0.06604101826538009,0.21418786902494716,0.19834839906468013,0.11074345326410066,0.29687663966239747,0.20959445378248737,0.08444741190353468,0.28264911174985935,0.2850005900128716,-0.029240137192841603,0.13295304969545663,-0.07134385918879493,0.13803391404833742,0.13045660895995062,-0.14877056888735365,0.07574341322505605,0.3315982831173922,0.12705548261275199,0.09690553440475873,0.18098931315429967,0.04051528709823492,0.2774497356569191,0.2853726227941187,0.3939985572035644,0.14608236130549618,0.11514904495921428,-0.32327054187147225,-0.04459666066940297,-0.18322954672081013,0.23657066227465084,-0.12970512005116258,1.0,0.008147627558720413,-0.046251710993668024,0.266465726881986,0.18159815307753774,0.24144683002601483,-0.056409046861178334,0.11281107704553764,-0.0595151471486148,0.04861310950542262,-0.05454832078004802,0.26195997023008627,-0.2074316930823683,0.3629302623476692,-0.017701126579304855,-0.10420652141269396,0.09588477809624547,0.02175135045190913,0.1333670487177937,-0.0688472911891639,0.15220974361540252,0.31490343407361215,-0.21226104817496244,0.01644137232668148,0.08396585607199712,0.10055178982503672,0.4700426419872196,-0.034002417280640095,0.03393538111686609,0.023608918344042728,0.21351178347974648,0.16259490815264233,0.28884328038297613,-0.047793962717591544,0.2040821728452138,0.1630318947854221,-0.05229327615833523,0.014131487360669692,-0.04047241070758244,0.24397126784426568,0.2641126669617284,0.12427597108786187,0.11037240227663593,0.05741693335151992,0.03556530777063467,0.03698311212654047,0.40317848023779673,-0.09449184117954482,0.03745443076177772,-0.4436341555678812,0.05645046779055465,0.23097592837057462,0.20324306351613552,0.24467947881460173,0.1260224663781376,0.2864582698022007,0.24420651909059424,0.3237488426500385,0.1711141632357629,0.18464933428753483,0.14258627746250008,0.1601792326054398,0.23519071313577256,0.11263097677283647,0.2907367296363838,0.222988094529642,0.01791838559910114,0.04265528045990883,0.06016415327082358,0.09965085010053384
