,Occipital_Mid_L,Cerebellum_Crus2_L,Red_N_R,Temporal_Pole_Mid_R,Calcarine_R,Cerebellum_Crus1_L,Parietal_Inf_L,Cerebellum_10_R,OFCpost_L,Cerebellum_Crus1_R,SN_pc_L,ACC_sup_L,Paracentral_Lobule_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Postcentral_R,Thal_PuL_L,OFCmed_R,ACC_sub_L,OFClat_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Temporal_Mid_R,Cerebellum_8_L,Occipital_Inf_L,Fusiform_R,Temporal_Pole_Mid_L,Hippocampus_L,Pallidum_R,Thal_MDl_R,Frontal_Inf_Oper_R,ACC_pre_L,Paracentral_Lobule_L,Lingual_L,Amygdala_R,Precuneus_L,SN_pr_L,Thal_VPL_R,Thal_VPL_L,Lingual_R,Cerebellum_Crus2_R,ACC_sub_R,Thal_VA_L,Frontal_Mid_2_L,Thal_PuA_R,Frontal_Med_Orb_R,Occipital_Sup_L,OFCmed_L,Cuneus_R,Frontal_Inf_Orb_2_L,Cerebellum_9_L,Thal_LP_L,Temporal_Sup_L,Thal_PuI_L,Thal_MGN_R,Pallidum_L,Thal_PuI_R,Thal_PuL_R,Angular_L,Precentral_L,Cingulate_Mid_L,Thal_MDm_L,OFCpost_R,Putamen_L,Thal_MDm_R,Cerebellum_6_R,Angular_R,VTA_L,Cingulate_Mid_R,Insula_R,Supp_Motor_Area_L,SN_pc_R,Thal_AV_L,Occipital_Sup_R,OFCant_L,N_Acc_R,Frontal_Sup_2_L,Red_N_L,Vermis_1_2,Thal_VL_R,Calcarine_L,Precuneus_R,Cingulate_Post_R,Vermis_7,Thal_VA_R,Thal_PuM_L,Thal_IL_R,Temporal_Pole_Sup_R,Caudate_L,Thal_Re_L,Cerebellum_9_R,Temporal_Inf_R,SN_pr_R,Cerebellum_6_L,Cuneus_L,SupraMarginal_L,Cerebellum_3_R,Postcentral_L,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Thal_PuM_R,Insula_L,Vermis_9,Rolandic_Oper_L,Heschl_L,Cerebellum_8_R,Cerebellum_7b_L,Hippocampus_R,Rectus_L,ACC_sup_R,ParaHippocampal_L,Temporal_Sup_R,Thal_IL_L,Thal_LP_R,Cerebellum_3_L
Angular_L,0.8636208501821173,0.324410141441946,-0.1114711996259635,0.33614182906309203,0.6514774403125796,0.15031371933732696,0.8436554800868855,0.16031276733466795,-0.10386024405814528,0.5876094851503945,-0.16449986947010015,0.3279646127323846,0.540018572221507,0.375068037399389,0.21957096034911694,0.36660255306892525,-0.3308750644217988,0.1969596006235493,-0.12762746070125883,-0.24607912637983761,0.4063149402983217,0.5244881043910228,0.5624251467099202,0.310132580697566,0.5478725641360739,0.5193715383729979,-0.07259327195130238,-0.16604273332021235,0.06889099048149966,-0.25660262680282625,0.4395766420431501,0.12102230851328843,0.31388872638318543,0.522279831976442,0.059352881290213585,0.7212368924032986,0.2247424317349537,0.32034930424166186,-0.11904379721186774,0.6403341934302127,0.35500780078998306,-0.10342446638390679,0.0853495327952273,0.43437694267504146,0.24668413142095197,0.17101963782837198,0.7469536241170207,-0.12267632929676703,0.5975630349719957,0.09295802887963278,0.3411003377068803,-0.2887863364103154,0.4207990569290115,0.13236207377350004,-0.17288283641760985,0.28877459269064126,0.32923277028123604,0.2761804523156966,1.0,0.5229013399105296,0.38402229206420324,0.23047512373662218,-0.1693435322392672,0.1771997946218698,0.19990112852113126,0.45291773733848223,0.609253952851217,-0.21633549287191745,0.4227141948268017,0.2732214430457876,0.3667010047575183,-0.148656401845443,0.09141628090793313,0.7025552974388596,-0.46533530158854575,0.17318048625812707,0.4019582809988213,0.009844918010637086,0.19574267604442977,0.2399035936360115,0.5030776689120797,0.7177494856664399,0.35871889411105323,0.15518326676768826,0.046189156796627974,-0.1287716183284462,-0.050100850052446654,0.3068592792413235,0.15523921233539859,-0.2098150945724521,0.16785427741846404,0.46564334321298456,0.13372323426574176,0.4719608426387087,0.6181105090026843,0.7986690162313491,0.2257368115951152,0.6515267617750103,0.05886850493164771,0.10817109845836324,0.302672225513908,0.08783077602350169,0.5427191224059681,0.24737702931014788,0.11615593470969637,0.4510485101215441,0.17516328750272825,0.3740468674340281,-0.12502261498178505,0.15627343040872435,0.09804922849607627,0.4849291012504147,0.2878751875534548,-0.10538948507641156,0.09713123079906666
Precentral_L,0.28681094401023177,0.264637324647355,0.13853624628544275,0.14183343009794747,0.6004194256315433,-0.1596635718455099,0.8211725476581452,0.09267056782516978,-0.05362577445292861,0.355537803504582,-0.05191837557433806,0.5494836281402508,0.7768776261952002,0.42843004272171953,0.49119202380424054,0.547636574202758,0.07135166480510227,-0.0027095359954568622,-0.1476485808658394,-0.2285271115636773,0.711978818093007,0.5846137117374633,0.4147073183094659,0.030822519041009886,-0.03868756419692027,0.6509295112932337,0.08199456363338535,0.15971385886514455,0.1354418941553586,0.20251864870974964,0.4178075282527005,0.367511419220504,0.6156440804511627,0.524213069798295,0.45974348258901443,0.5836638354590244,0.14611597783148314,0.33481555375814226,0.3808060665170051,0.5468783787610279,0.3857148170393566,-0.06090972058484684,0.4776434485823136,0.8794526477887435,0.16915648067430625,0.17917549375882166,0.0915507579378341,0.048453768035652475,0.42809187592669457,0.3387519724855844,0.23292600693545254,0.03128570864221256,0.20181579880971443,0.09760020852619754,0.2251878686720746,0.5664260782496985,0.13748753639451416,-0.06313332842814949,0.5229013399105296,1.0,0.7399026131732632,0.37715702176890975,-0.07437496622671366,0.7585248923741783,0.2796901624236923,0.24724774555146223,0.2667700343103816,0.1292774294444069,0.6063714982076475,0.44874817277646806,0.7533871157473955,0.2984876883288312,0.5037181118383174,0.22111738358485714,-0.16134100611070568,0.21341697200670937,0.5859235188517551,0.2050972179044552,0.44306145874843655,0.4397099248936264,0.462879572012194,0.598178050339093,0.54654007502361,-0.0706029536078129,0.2626528411040403,0.25589025158785866,0.20594559221744727,0.33916576784467267,0.5129637417481379,-0.1269360501358663,-0.1258882338458586,0.5360024525385475,0.33634376324485626,0.010626259689722686,0.3077434988109092,0.5673239856978952,0.6905754522102867,0.9540500882635825,0.02446187869870403,0.5693878290159855,0.3574633869809227,0.1490991014260731,0.2789243632483401,0.5049868218997924,0.06286878351132912,0.2652337868830727,0.2928361083587365,0.38582615256521574,-0.02753641681812689,0.5035611836552862,0.04353758569828673,0.42307427066805037,0.19518615906096767,-0.1843550371254786,0.5238928402948481
Cingulate_Mid_L,0.2922731653106563,0.27217647903036624,0.22485657422409697,-0.18350483774186196,0.5648267548504029,-0.08446327419770434,0.6721604836586899,-0.1282888495488601,0.1451151311714048,0.22083063563735036,-0.0016639214463939121,0.7262429847339008,0.7183817096283487,0.32542182516351364,0.6492983641576148,0.8140181511425023,0.3049997286570733,-0.14203313027862302,-0.04151114633538403,-0.03251548075164182,0.7591011621547306,0.7486970495056333,0.22695351612602477,0.12741693946391214,0.0520038615414082,0.6185401424063861,0.11724175227509517,0.4795431164173953,0.25386645770985583,0.35721464813347503,0.5264364218499175,0.5338970187433106,0.816710949477801,0.607183783687642,0.314138719533513,0.6646764395357475,0.2133924572197991,0.4618339320390158,0.551744588126146,0.49015264461271213,0.24219840209108717,-0.16607420445405052,0.3619058595902276,0.7931280718814081,0.28101600753975564,0.13286011357862204,0.18455483699476138,-0.07129204413299535,0.5709603920601657,0.4820323004547319,0.27451493999374027,0.23021702340965813,0.4241269929373158,0.07227174812631428,0.2844350044344728,0.6382668606175581,0.24668736068378097,-0.17971848363560444,0.38402229206420324,0.7399026131732632,1.0,0.4869944962556392,-0.07865088039896788,0.6172671839509463,0.3915835481847871,0.31782602497940093,0.49376577456459714,0.12492280916567322,0.8909693834164895,0.5860979952969098,0.8345611953770795,0.40030812031259383,0.5083355460888315,0.3754295337469539,-0.019393128970183197,0.29812520442848806,0.7830209325611635,0.23366232135440623,0.5808405221849295,0.6476884491737266,0.5608218063589019,0.6383828531427054,0.5453045359330192,0.07083082176673795,0.4032310758797273,0.4758895997075127,0.33026739083864,0.11929057544382284,0.6562248565621827,0.009919600840712289,-0.17745338826814985,0.45502396807148765,0.39429055488908243,0.15413658137083075,0.48038086413938835,0.571675567105915,0.6737922302875705,0.6580817996720438,0.3716587578724572,0.5811587320078034,0.48209372031163134,0.43010869963686366,0.3275217029560054,0.6490936201525292,0.2820088874794888,0.19741578087495365,0.3212345106489256,0.3180424980768311,-0.0278716817712993,0.6611873916939219,0.24629106619468877,0.3177033535201339,0.2652674464513914,0.022448249158624017,0.5017449708095223
Thal_MDm_L,0.13371213308239682,0.10509381841378772,0.40196602864031744,0.08053893858009441,0.3061207804237919,-0.10415184907845973,0.3583787414066508,0.06427928130517939,0.28667510141531266,0.12591304420137192,0.26615827292055433,0.5775691350269787,0.46122877498867854,0.491930407511838,0.4995904821421938,0.45488526167828064,0.17797463773933275,0.15481885936130935,0.1090388595892167,0.052108311250218226,0.5330452073809423,0.5180287254600214,0.17027133137143455,0.032157180947121375,5.460622908919076e-05,0.37834293547407954,0.09405363812702416,0.26335851381949527,0.4389926226842146,0.07630757445786743,0.45808899707692036,0.5359521808109624,0.4952757349340021,0.3717216519768497,0.2612446472052882,0.46559677153430945,0.26961898568936576,0.6632125835266834,0.32493860646549333,0.34398008926539914,0.2173974934523073,0.15506938810738827,0.34537190443723736,0.4556680662936106,0.4550782994639522,0.15915730591907412,0.13856476492289216,0.10774019711525977,0.3442032837688884,0.459965562786739,0.23769167643041128,0.329995095318025,0.2778069937377414,0.22322055835253699,0.07221622160452604,0.645375816907405,0.48288675781125273,0.05823303455771649,0.23047512373662218,0.37715702176890975,0.4869944962556392,1.0,0.053244862485674095,0.3891557269156368,0.18623143270181833,0.08740596230208655,0.27738661414025206,-0.012338538145255746,0.42936675778120303,0.38734566746314386,0.45768949152110244,0.3596357215612446,0.3698924862573205,0.23731114970930028,0.15584897809512416,0.30485147666519263,0.5413018950810118,0.32297969874007243,0.3421129354806854,0.6631227044292903,0.30284676805195443,0.44261839558081395,0.45170611229109386,-0.002230169452087146,0.19119726307076643,0.3424467740457485,0.40101285717767543,0.28097758313850196,0.497864909085212,0.15067688716087077,0.015537649791462667,0.2306897312971836,0.6314890067860326,0.16431325266188526,0.16032733620891004,0.28817143811825996,0.43413626435425173,0.3390798423795114,0.3235566513187992,0.5738545107090511,0.1773687960019008,0.4565424043772294,0.1450677120435557,0.31752398089084594,0.1620859189979764,0.1529833364756065,0.1534950528697712,0.40836718349051426,0.04862738040621387,0.40696931039277406,0.37965154395936546,0.3664644317301515,0.4573847501032553,0.1481623076228388,0.36257831883947794
OFCpost_R,-0.28163532902130317,-0.10907303980397723,0.05437679744719777,0.1833153396052384,-0.28409004646102987,-0.24410353337744012,-0.12249400736629167,0.29553564763370843,0.08381642239912697,-0.2532940631134357,0.3112561586789309,0.17508042273306776,-0.05338488807477102,-0.08539396123207733,-0.1090692324286887,-0.11613717852907321,0.1984810082246035,0.06688791156001682,0.1458013032531506,0.31074506376711336,0.07143307773212373,0.13130678408966268,-0.1822504582113362,-0.21958476438289568,-0.2015723115489529,0.11034321852649823,-0.18784925576302988,0.23949313215629614,0.5107076561643877,-0.15681600989639977,-0.27493921307365,0.18601816270653868,-0.05215008980837883,-0.0200477737830099,-0.134327951661575,-0.021194921244714043,-0.492953236540572,-0.1692443316869041,0.10129182239870338,-0.061467392846211194,-0.009578224306477721,0.5159279288465861,0.009625864373793666,0.0342362518416402,0.2809205980766691,-0.3671270989631827,-0.1376002515271035,0.24487137844905388,-0.07334473583946326,0.3011246355008678,0.030880705555978258,0.2805698641718108,-0.13172586503436234,0.10601281437062658,0.1919542439725573,0.06844094120892831,0.08719021067651266,0.21351306290812344,-0.1693435322392672,-0.07437496622671366,-0.07865088039896788,0.053244862485674095,1.0,-0.05860776498226381,-0.19900903987959434,-0.2938752652305583,-0.2402778769395018,-0.1663931522454999,0.007247546476565208,-0.005741454397985977,0.08341584802148251,0.020716523560501632,0.03150466392292981,-0.27110972573713726,0.30903127758135995,-0.39521359898928954,0.07171429414060972,-0.25831495340754324,0.036859633769790776,0.16530769132097792,-0.13857639429845392,-0.25799397697297066,0.07449332528643089,-0.0919040172576659,-0.3159578893168901,0.24874552766567506,0.3193239446646641,0.3012457797379258,0.12326259618997015,0.3229297230369134,0.012662524278914839,-0.018506113879077562,0.26398319924879426,-0.20271396505258227,0.010196996638732865,-0.1727139489977486,0.14504266950921993,-0.1579695332845807,0.1706398363191651,0.14223419225583317,-0.33173807006593636,-0.016802238153515146,-0.1838137066774321,-0.2625501831359967,-0.2758988544639094,-0.10055360067315444,0.10710727747116208,-0.020830101021346577,0.2747957346510089,0.13577975880978493,0.4983115351988699,0.1848913635318088,0.4366771985610917,0.27288253804484475,-0.09795168909567072
Putamen_L,0.03485133967797102,0.08825389210244344,0.11697367915666067,0.13190783464180647,0.5286698539777231,-0.21220804660137751,0.4543522548423454,0.042683086714147604,0.30488179061029136,0.3147356265801828,0.1718951898899432,0.5049741396570593,0.584731178749582,0.5061378383199103,0.48560260721568843,0.47022146611355387,0.4324870231796714,0.01653660278364529,0.02426994308943913,-0.13652414408193067,0.7601193532943586,0.4134585356558659,0.4637716249926195,-0.1068832907636325,-0.08936746865498195,0.5344112733786381,0.3959499932110977,0.26828683736398495,0.13010224517381602,0.23583081693287358,0.40850364803252126,0.4596950916285464,0.4752089871311055,0.5086348289457892,0.5069125096497772,0.28340166844171927,0.1561270593384481,0.3252358579632481,0.48727020244299707,0.40626511632655643,0.3875051525943734,0.00200007891515217,0.5135549833652812,0.7177970328455918,0.08906380866069444,0.07318796556169199,-0.13157257460656752,0.40723298066294983,0.2934694589717884,0.44716933024355565,0.2660487795976527,0.27224012078357135,0.23875900556288118,0.3115898141012963,0.2296447383710476,0.5491576140817114,0.16777819546689277,-0.04396753863211329,0.1771997946218698,0.7585248923741783,0.6172671839509463,0.3891557269156368,-0.05860776498226381,1.0,0.21243944479452892,0.17078016629891207,0.18740906878800023,0.15047276384101604,0.4483714430096904,0.44864867507694556,0.627106119823807,0.4091242047712024,0.539863349288138,0.06633061652761754,0.184909831355123,0.2210650620415013,0.5354313177638823,0.272516621959217,0.4002568002043806,0.4574837759310193,0.44190275362396136,0.3927110416317349,0.5397946295266378,-0.05428390055060821,0.33586078835505234,0.4610618482887292,0.18288005547266498,0.4763646847895644,0.6399583588528392,-0.11815755007426065,-0.13960199771413842,0.4666422791443572,0.24515325395603343,-0.13413527251046586,0.1493141500820473,0.1623032933311891,0.6767005197092916,0.6985647303437627,0.22400888595923252,0.661446832284702,0.2837633179333561,0.298888033958575,0.23452356371439628,0.5190507036452628,0.28108588317512634,0.20743927415941876,0.06842559237082084,0.37936399263021336,0.28785280443522504,0.4977233888879972,-0.0024515565562636564,0.40541458467326164,0.1490417051600859,-0.1639862131009603,0.7537930011556987
Thal_MDm_R,0.19197382706487046,0.32676927616801466,-0.14540717074844633,-0.02727914884855554,0.2597718413006543,-0.0016912852168654024,0.28986296744661744,-0.12771828521230302,0.23805519231123656,0.17741060248549587,-0.33347163189780205,0.38473602542523494,0.371394650572977,0.030258232026766394,0.12924916164520803,0.4388954427912071,0.13107412004720448,-0.15637596186368785,-0.0033320353497672886,0.16075823083084895,0.28661649142012935,0.41640568321037547,0.1774136537247022,0.12772870218412447,0.1825733173967494,0.23542840276557514,-0.10644683074753793,0.2149920438896656,-0.1193807283558298,0.6248463208025037,0.37685006633950263,0.31623838798723364,0.4848271006785948,0.23049029221337688,0.10265099476290127,0.3836360675374936,0.31336804737602986,0.5838843374518043,0.4036232585461763,0.149450642457029,-0.10949255680813719,-0.20233855460112787,0.3032022419240432,0.24373065625725668,0.07997401284093614,0.4087622556438598,0.16033951679419145,-0.006771009221409553,0.3076150726563647,0.17081648123577586,0.08236637833070108,0.2080344682206763,0.278229410417333,0.05344094326211352,-0.09006898230930972,0.1673112362082122,0.05552385977911142,0.1319431974467701,0.19990112852113126,0.2796901624236923,0.3915835481847871,0.18623143270181833,-0.19900903987959434,0.21243944479452892,1.0,0.34540648057672263,0.28690160290140204,0.2363286792543967,0.46440812283412036,0.5657624315339369,0.3263822465981712,0.38354829449395633,0.16038046486298432,0.296577852438015,0.06514330769516799,0.616409054146536,0.35238864127734615,0.2699205888230507,0.13470560483911287,0.45243210057457656,0.2975076389987117,0.3241597558817877,0.1402284422704022,0.3107115632655952,0.5473822671196373,0.1302596090858689,0.30307620334006313,0.13197746336371413,0.40251065000319053,-0.4188926280142504,-0.05136241763831032,0.3258175129501921,-0.0790501751127122,0.22265477804952225,0.2132554964243321,0.19043998738033202,0.09677976674160654,0.25857385338819655,0.15860324558716155,0.2646381785307681,0.6513798909684496,0.00977205348596492,0.24185818357519992,0.31682063642040076,0.2228762014876942,0.11688964687867259,0.10834242719706327,0.29112361288648675,0.046583722614836606,0.5551543967670687,-0.10012676254349177,0.2537621807674813,-0.01225635913118377,0.2898917035847805,0.1433430640368224
Cerebellum_6_R,0.5687782439775143,0.2151806450528701,-0.03947440738631471,0.10778795362914922,0.7036541620540273,0.6589897005163485,0.3604992424756264,0.18366479990207354,0.0931771636594679,0.67382033681469,-0.054104650051213524,0.21710775350800188,0.2929832069102084,0.3297447505271177,0.19967933507778204,0.1943431192552505,0.08740897951939543,0.010666734883733963,-0.041996476027893435,0.10003528929420348,0.36129356012714087,0.35588795912000987,0.7067092037846482,0.5902473987823991,0.6716058502711877,0.4711981891206858,0.12237726310007879,0.044554389848399836,-0.2973188692481109,0.1283582053064929,0.5196866315145896,0.12737360316327137,0.16898579720668405,0.6234809410212209,0.24015598584634137,0.35316335708330454,0.38740390302693145,0.43455281710261184,0.19249731578155693,0.669905060781878,0.2956963796612751,-0.4558175052468154,0.16975852896605764,0.30477946041924353,-0.1502539374393553,0.3874810695866782,0.33961262114034946,-0.16207674243902864,0.2384516183408811,-0.06960383124556395,0.606437058750035,-0.03685383848034004,0.6290947907315207,0.3242291534113154,-0.10865809623244191,0.12169410211068722,0.23903079398695398,0.48588511075940866,0.45291773733848223,0.24724774555146223,0.31782602497940093,0.08740596230208655,-0.2938752652305583,0.17078016629891207,0.34540648057672263,1.0,0.3428306453680341,0.13558865835371958,0.39702777830519526,0.4241422445175482,0.16100725274745303,0.08671580802811753,0.11384923520700163,0.47539417993676597,-0.2598037275934534,0.38999983228156476,0.2607160330308812,0.08882294595032612,0.05599726285730736,0.28757419087549974,0.729561714886915,0.4906628428007079,0.10673264622516616,0.6957114970895177,0.4888484275505926,0.037817688934400455,-0.1197416842973617,0.2845349662122784,0.20639450336396165,-0.2369712218913447,0.5650342080638094,0.6585130532415225,-0.1958241477562743,0.7498370174986995,0.3138191234822245,0.5227774588648735,0.16792342112864986,0.30390336399171824,0.22572360557843812,0.08005056556257847,0.5141558648012736,0.20737267905604845,0.7486965633816884,0.44179904937466086,0.4937475755993269,0.784355941703526,-0.06041506438952281,0.4092391006081229,-0.02118176776741153,0.2769853530224767,-0.20256058509790362,0.4646234984331523,-0.033579694934626064,0.30893669592529394,0.3154212553138816
Angular_R,0.7324581640609438,0.2817625037424461,-0.04522543877194824,-0.07243258033088207,0.5998918511575808,0.10123371832449814,0.5418000651392296,-0.29683619641720743,0.30743547780569475,0.4644048542729367,-0.08499210217674492,0.5202295331661542,0.5391786791205906,0.20519143955027574,0.4977412619023462,0.7603275945059249,0.035481719773325114,0.1344412988366218,0.029268335293902676,-0.15484330680992692,0.520913258919644,0.6400305431594935,0.32775962106463086,0.25823462763589833,0.4884008737337728,0.5184531175943518,0.24043735050374587,0.1792382326336933,0.24572016871081367,-0.03995522037836374,0.49449181691302097,0.36920389770878626,0.5037865995002228,0.6183061337133071,-0.11857685491452646,0.7970627335624407,0.24781276425341422,0.3723035991626654,0.06756473155647005,0.5349109142572219,0.17330145333922978,-0.07241851334488221,-0.10053950435400685,0.33749697362054315,0.39309398194459383,0.017978453506920303,0.8006433050611584,0.0891273387304785,0.8550202169071058,0.32548930805382936,0.30683509762839584,0.040168990699610975,0.611653342901011,0.2922606666977788,-0.16781625071582912,0.3000672617013028,0.4816833669971019,0.016520639731629733,0.609253952851217,0.2667700343103816,0.49376577456459714,0.27738661414025206,-0.2402778769395018,0.18740906878800023,0.28690160290140204,0.3428306453680341,1.0,-0.255982560786973,0.5717228954398936,0.35312103280385737,0.49983769396671035,-0.07314157944885163,0.02137570294390334,0.9223191981302478,-0.1788970320957392,0.23325792355679645,0.6571216713688246,0.05896247405926369,0.24132548949850338,0.4076768475001487,0.6107543663786746,0.8135355448958121,0.361835587284586,0.14103533594104684,0.11140282962108759,0.2231253837499247,0.12507778405884962,0.02932437854565694,0.40781716305260224,-0.16457932240279569,-0.1401081271282833,0.36739839312211076,0.11988231164823913,0.4525598430519592,0.8184333005855713,0.48406434437989315,0.20024523094338104,0.2892961239965595,0.5202484612415951,0.16862334230814577,0.4073865132973657,0.35609672265346576,0.60492269820588,0.3340126004074563,0.42650006903433235,0.15746438322296363,0.04261994711319458,0.2205593372381879,0.12530312848160952,0.3395127512280116,0.2790018058015223,0.284229247595763,0.3360023778016952,0.04487483776138576,0.2446672396221332
VTA_L,-0.21766026450778214,-0.011636961729339972,0.33104303905965227,-0.3685712530918076,0.02412205388709125,0.07235752576433803,-0.0193539024274895,-0.10260446407804662,-0.03418957719400686,-0.26385278228543385,-0.007349313568801473,-0.06905778552006325,-0.16192069139992557,-0.15612804920472215,-0.08012962559586037,-0.02764717474771384,0.224904169319494,-0.3798232420312526,-0.2632594661038664,0.36911971687677564,-0.046814028415928036,-0.10621432654664531,-0.0492459120941838,0.19571151024493522,-0.18943572267292064,-0.18689471567545382,0.0719271990928135,0.01647761417737074,-0.4153502340262262,0.5976056666244569,-0.03710638716284222,0.13059768343996153,0.061199049229517716,-0.07297023111929757,0.4551167272035252,-0.1909331590161003,0.06253619461769841,0.05280384904795337,0.4552777729844534,-0.1416928812906868,-0.17828593432531878,-0.5036442869485823,0.22176607982053162,0.06505414715849499,-0.5366858939714512,0.26967902376471503,-0.3353624526020829,-0.17997343295061075,-0.22146965570378657,-0.3477132202423485,-0.2496668231458992,-0.04859611207031674,-0.15029024633739801,-0.16134899779281958,0.40660934374015534,0.14872951814165608,-0.4825330439877328,-0.19636614838925193,-0.21633549287191745,0.1292774294444069,0.12492280916567322,-0.012338538145255746,-0.1663931522454999,0.15047276384101604,0.2363286792543967,0.13558865835371958,-0.255982560786973,1.0,0.0808290276555092,0.02125318785201674,-0.144390248873219,0.40822083414032445,0.23537678080979388,-0.2441591530170264,0.23252231876475637,0.2245429821899142,-0.1154237455078629,0.13746464606332728,-0.09454056130722872,-0.11106060706835814,0.02753558839502423,-0.17176809280246494,-0.10635963529910109,0.3114316591105066,0.5407484079249457,-0.0614048371698607,0.10462774315994254,-0.04681298038055855,-0.1758075603741056,0.12455194293903639,-0.049593242185678926,0.00037337729311887307,-0.15810247346688178,-0.2411568728280741,-0.18143955738331372,0.0027477496108593742,0.14153504246523058,0.08150732507600271,-0.07224752672826067,0.1576563818615191,0.2744447236334273,-0.025806391092360288,-0.1020514546332648,0.3840241794369385,0.054386634857440275,-0.05147748562988335,0.07222305270874818,-0.10131309303771308,-0.2653575869823818,0.11875703738967984,-0.48891122529633385,-0.09780729888130542,-0.4389799958185124,0.09695284519938671,0.062441610576018304
Cingulate_Mid_R,0.3630702708053546,0.31402325069338466,0.16760845767928037,-0.1693221761343594,0.5518871288845769,-0.007563022055886469,0.6256965142653755,-0.13069632371864612,0.17599508385928178,0.22844075834009384,-0.07837908693402376,0.7569322686773982,0.6855409336305291,0.21926841805582087,0.5734703813606173,0.8078007941172369,0.28200010991932783,-0.058969651684255685,-0.02215348433659363,0.04832222764332457,0.7156989244441554,0.8155345287851965,0.21871457332277458,0.19872300997763867,0.17084260707573973,0.6513379840954621,0.07876101791121022,0.4862804775943245,0.2834401184548366,0.35714626038518765,0.48733114026216123,0.5596074969555351,0.8125996902598823,0.633003249381896,0.1995854999017344,0.7469738180346555,0.171180771904523,0.4469556864533915,0.518192902839211,0.5165109423875438,0.1479663176240022,-0.15637078291076115,0.2697262821811633,0.7132576358889005,0.33987057538953674,0.12337357687755102,0.3079105823998906,-0.09631770282441215,0.5872316525375646,0.43354635202869873,0.29156309823995386,0.28420502344147475,0.5270301389998397,0.13005999605076093,0.2055060724746106,0.5756043490676643,0.27023519194081863,-0.05662999551478908,0.4227141948268017,0.6063714982076475,0.8909693834164895,0.42936675778120303,0.007247546476565208,0.4483714430096904,0.46440812283412036,0.39702777830519526,0.5717228954398936,0.0808290276555092,1.0,0.5901094844040788,0.7910893003442753,0.3570326780046141,0.39429212724900403,0.4474079128359763,0.001382031752770925,0.2943642548999378,0.7925084571622959,0.089069576703167,0.5234726336272507,0.6761685842734603,0.6010081723801708,0.6743861056619741,0.5674103896344638,0.18965307510985296,0.35762491540596597,0.4707666224063175,0.3697892475254267,0.1390567413902506,0.6378092936388322,0.01235630994477938,-0.10401093065761323,0.4708751695546799,0.2921833580771815,0.28831199512961164,0.5501633320777708,0.6010142825851144,0.5786528953947232,0.5180670587007917,0.4912492513975299,0.49233262251051724,0.5410982734092895,0.3689700251417161,0.40654567787996,0.5608883932605125,0.282162424528814,0.21505969016230142,0.29416068049772315,0.2871346118293281,-0.010277349384267371,0.697385398782678,0.31317855550057455,0.3780491991036725,0.34349887218075104,0.22471451098481163,0.3905460097134066
Insula_R,0.24737102235281222,0.3931601875749171,-0.05149704070467525,0.13279658079485612,0.5380474315987623,0.14612230935172188,0.37235607976060064,0.04914935766719543,0.4868104499627013,0.3588014486128068,0.08173704558276722,0.7001759268221108,0.537868958870966,0.6429345109616444,0.6065607250770038,0.5850036089710304,0.12608378844081614,-0.09634664423178423,0.4565818679512079,0.24755168587232537,0.6854179158368366,0.6712672154601961,0.35154926818168014,0.2498320725507576,0.280705716436736,0.5670206554264081,0.07107985592333478,0.5601381908205463,0.0482319916454554,0.45179252578941625,0.8117100333150976,0.5996486918052795,0.5702914901115276,0.5704149744033649,0.21417039068389723,0.5334656732254116,0.6074499791084718,0.6738759843984686,0.3709449488030338,0.530228409190447,0.2662068562159575,-0.021418650186275368,0.46123811676679927,0.6285114799552162,0.11622279303669703,0.49851941823933593,0.20142676228306078,0.14627897974057852,0.4165524977201304,0.6274602336903171,0.42881243303364336,0.44342455085195637,0.6457315616135743,0.1278411604802018,-0.14665461078490097,0.2788638781313782,0.45024944670781464,0.09316000845962931,0.2732214430457876,0.44874817277646806,0.5860979952969098,0.38734566746314386,-0.005741454397985977,0.44864867507694556,0.5657624315339369,0.4241422445175482,0.35312103280385737,0.02125318785201674,0.5901094844040788,1.0,0.5292182863833277,0.4529160869626277,0.28056919657021645,0.36243657279521685,0.2444186783457003,0.5873843914221882,0.6364971055876886,0.44912794065720735,0.4360919050005923,0.6578391254448152,0.6320615649651874,0.5509411733217464,0.41125421469101153,0.279230868352879,0.5348374306225518,0.28782442748356796,0.22406319543157105,0.4362572904900022,0.7092615269457438,-0.12795609719824244,0.1673162691500403,0.5364011935394858,0.34665398326462304,0.3815140457206897,0.2601193351585791,0.4327503003990122,0.4792577404076151,0.4657601920413969,0.42350639496590786,0.7189376137154119,0.44052886098843547,0.6303850250032105,0.3674384630177453,0.6620481940747635,0.5761479252440187,0.41639242104049284,0.11952755418802408,0.7567787505618807,0.11636221984544845,0.7035369611146381,0.20408333167807527,0.594633845658078,0.06049824265790502,0.03189505588124557,0.5170277775804428
