,Occipital_Sup_R,Thal_AV_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_4_5_L,Cerebellum_8_R,Thal_MDl_L,Frontal_Inf_Tri_R,ACC_sub_L,Hippocampus_L,Thal_MDl_R,Insula_R,Frontal_Mid_2_L,Cerebellum_3_R,Frontal_Med_Orb_L,OFCpost_L,Thal_VPL_L,SN_pc_R,OFClat_R,Temporal_Pole_Mid_R,Rolandic_Oper_L,ACC_sub_R,Thal_IL_R,Frontal_Med_Orb_R,Temporal_Sup_R,Temporal_Inf_R,Caudate_L,Frontal_Sup_2_L,SN_pc_L,Vermis_4_5,Vermis_8,Vermis_7,ACC_sup_L,Frontal_Inf_Oper_L,Thal_PuM_L,Thal_PuL_L,Vermis_1_2,Pallidum_R,Vermis_3,Cerebellum_4_5_R,Thal_Re_L,Raphe_D,Angular_R,Cingulate_Post_R,Cerebellum_9_R,Fusiform_R,SupraMarginal_R,Occipital_Mid_R,Temporal_Pole_Sup_L,Precentral_L,Pallidum_L,OFCmed_R,Amygdala_L,Thal_PuL_R,OFCant_L,Amygdala_R,Thal_VL_R,Heschl_R,Cerebellum_Crus1_L,Cingulate_Mid_L,Thal_MDm_R,Lingual_R,SN_pr_R,Thal_MGN_L,VTA_R,Cerebellum_7b_L,OFCant_R,Temporal_Sup_L,Thal_AV_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Thal_LP_L,Occipital_Inf_L,Postcentral_R,Red_N_R
Vermis_4_5,0.555915529681214,0.36647461307082246,0.3693095947300136,0.6941859471616395,0.8493188012839298,0.3726279540977169,0.45332860904536193,0.6006994989995972,0.13705630856274878,0.4750576824979914,0.27310850982285023,0.6675351984288154,0.7553101379388083,0.6164941508209781,-0.10571694536542549,0.3337911908227558,0.4597247271528001,0.30746739068907897,0.107531883967149,-0.03615382242533907,0.6198869454860897,-0.12632456355212796,0.24350162652977358,0.22399449075808933,0.5829276389932353,0.6341435409871965,0.7084591093928868,0.8226898372759543,0.000587789883004059,1.0,0.11579944842522849,0.2872192022191206,0.7202422092543735,0.6266667899611748,0.42677945760564207,0.2621390574954639,0.5038156969055712,0.23160153745509596,0.6659732902664832,0.859954437266977,0.02259836590071152,0.27685760296712614,0.5834034007625879,0.6243119103721443,0.05046511018316739,0.794008633348084,0.6633231281546506,0.4006683904589609,0.5741230939095919,0.6063742040821529,0.6009740363196782,0.021612965814313562,0.24641413654140365,0.08430760803302026,0.06374734377857395,0.25710666110824637,0.7118554771107891,0.6060424764763065,0.1508808147532145,0.7342886989304477,0.39323878838109594,0.7398486357577815,0.32315158750964057,0.28768869201984754,0.19855945758613677,0.2582195668390338,-0.021299209994981663,0.7141843704088897,0.21047120770914227,0.609040446304724,0.5846393835956617,0.36322528039564594,0.36665401434418676,0.7539856785840993,0.12079943092209273
Vermis_8,0.21493795597457943,-0.013561664547658798,-0.19426739287578548,-0.08821226276839171,-0.07000110401441711,0.6376841605689002,-0.05263480024191736,-0.23357042486572724,-0.008251834340590994,-0.18805175029588342,-0.06320502238081417,0.06870612672930518,-0.1612654656857982,-0.22379881390403103,-0.0479149487787821,0.038529373513437805,-0.1559635252464353,0.0059279554943991175,0.1926708937386314,-0.006198224039791413,0.0855636685257451,-0.3650825142108517,-0.24171846703230554,0.28147031966429353,0.0708124988798923,0.2116902946361718,-0.13934654441244057,-0.15350060354703746,0.05084991231951302,0.11579944842522849,1.0,0.6578511863000681,-0.1465157645560337,-0.14532599267034285,-0.21039292859120426,-0.005103867224733521,-0.23811535152428434,-0.4095481785606113,0.13966461019033735,-0.07138327276228124,-0.07366405974304278,0.08961996775229661,0.04946540553312668,-0.3510290154871255,0.6574270723684689,-0.023623076918135824,-0.239354774934514,0.24046023287690704,0.0988413902218454,-0.22096234994802616,-0.22511783583304645,-0.040260886529220365,0.5274308068118948,0.4469057115977651,-0.19548721783681855,0.041168060362518945,0.04140380875949899,-0.27453813363380936,0.7713398609577606,-0.06432916288092276,0.07664989942973977,0.29864517345723507,-0.3268026447839632,-0.05539998948146077,0.038900343242083836,-0.22939850946201296,-0.03985953134593169,0.3946075103157845,0.2361409860345443,-0.08962183656881283,0.040102895618486664,-0.08837111037467041,0.614613430098322,-0.22754025254432755,-0.08732068544142263
Vermis_7,0.2906238672954623,-0.03870004592161613,0.13091638193875615,0.14044314770477637,0.07638064362521096,0.48090908668874377,0.04951040648047053,-0.0477840591298642,0.0048731872712220745,-0.0700526906575425,0.2775476109339377,0.279230868352879,-0.035258731593158024,-0.11096315041618339,0.035945675609809574,0.17394998739759762,0.17290492273347513,0.24627297460606207,0.4657687494392335,-0.13812847776540063,0.305825969340063,-0.4954128015676907,-0.10679577687504789,0.3348393763037251,0.15049489560119292,0.2875278868020487,0.008341149699891609,0.03551882010389316,0.09745625997047307,0.2872192022191206,0.6578511863000681,1.0,0.04519914304471817,-0.046386738389996116,-0.08982436588453198,0.15407228861306857,-0.2166605643366811,-0.38603045374485867,0.23790082731225282,0.049140869961595175,-0.0747562074126943,-0.14421808193458657,0.14103533594104684,-0.17606930195680554,0.3963381926738838,0.007706584666162416,-0.06907945739125629,0.2825192278604366,0.26888626014950545,-0.0706029536078129,-0.07369030735692919,-0.24829161396913954,0.41933146019287204,0.3625380456167667,0.01256415512852048,0.03998121645631541,0.13640353861307078,-0.036942947960636636,0.6425451995074377,0.07083082176673795,0.3107115632655952,0.27559094173867416,-0.2873174741989436,-0.059929470198301436,0.24368301846049636,-0.19078624093706045,0.07631903842731647,0.4602519627868698,0.20183646656951115,0.027500873045256505,0.23912193511617535,0.002256275676319135,0.6162637499732941,0.012020449025953403,-0.04221259298221168
ACC_sup_L,0.4204353673820271,0.4061660927517085,0.5349094949291362,0.7325380936647031,0.7812407923466989,0.237237687421901,0.503776424884973,0.7088009432837197,0.25481793984468926,0.5848621432471063,0.2351995813833364,0.7001759268221108,0.7329292095979366,0.6161096280977841,-0.009735266591682742,0.43524610087550497,0.48061683564288904,0.383685255534626,0.1285057168610302,0.05992633181291704,0.5619943848084992,0.17918550129427008,0.5219424507692701,0.11560204237178867,0.5249569164000157,0.3944308698480858,0.7594401858176306,0.8559349727783302,0.12634578032343718,0.7202422092543735,-0.1465157645560337,0.04519914304471817,1.0,0.683094868103588,0.5382009091294764,0.2867732615419284,0.5621089196275788,0.44431738077099664,0.6143917814194333,0.7624764064802314,0.08021006200898699,0.26534004085261764,0.5202295331661542,0.5988178417281582,-0.0745511288459203,0.6431052437669392,0.7259076567247683,0.2683671683484354,0.595500787971441,0.5494836281402508,0.5311668296320129,0.030751055631663794,0.17090519348830552,0.086023368258697,0.22822303972244723,0.1870823868152649,0.8037626327033756,0.5928829072305439,-0.08869339935928691,0.7262429847339008,0.38473602542523494,0.5347104366543883,0.4798426626886281,0.2628003515443312,0.13213613973253535,0.329316677413775,-0.0656497271401379,0.5429903899619373,0.12942493846692213,0.5192559192563552,0.6889806749445814,0.4852836486048523,0.12035158354338543,0.7906422919539718,0.19428860905158948
Frontal_Inf_Oper_L,0.3925454348088494,0.2327502283577112,0.36718662212293063,0.7149666074143293,0.7162271855102698,0.18112849399171757,0.6888729082087309,0.6204341422640343,0.22652123921184975,0.5599259160562935,0.1985982070773672,0.6065607250770038,0.655201200262999,0.5883763581347817,-0.2137322611765374,0.4167203558531536,0.4058389007959529,0.3477150794207962,0.03969540354984294,-0.12210615697219104,0.6586759305070793,-0.035013543776019174,0.29719902176623864,0.1801159491747924,0.23231317974969287,0.2720971252091821,0.6601852780929981,0.7491798294870172,0.22197055830119786,0.6266667899611748,-0.14532599267034285,-0.046386738389996116,0.683094868103588,1.0,0.5485359825989223,0.2230605725071967,0.5739489936687077,0.3100729052018026,0.5537893028689805,0.7031487719865367,0.11409854809020158,0.26292887393298786,0.4977412619023462,0.5522116307553633,-0.14240362192180483,0.5206888934683871,0.6738032773061764,0.2551967356379838,0.5429402401439094,0.49119202380424054,0.5492871080649776,-0.05564363840042295,0.1487179405128278,-0.14522420010599246,0.1280419441328352,0.24967170803175262,0.5702437942516708,0.7236460329500313,-0.04765227116593732,0.6492983641576148,0.12924916164520803,0.4804309590217706,0.5555138087663917,0.01908052744045448,0.11206728674703573,0.1255345014583233,-0.3418645758956155,0.5457501910987178,0.10940748751310085,0.3890674631699805,0.3800530785265443,0.4313504990179133,0.06758090912434042,0.7206634979951076,0.3524593811825135
Thal_PuM_L,0.05365060675205461,0.2792012292252919,0.41842005148316636,0.6844049433622185,0.5840395374412247,0.022081304485006226,0.4719747951124012,0.4235518796703158,0.1447444468521398,0.6288209615551889,0.15012052481625748,0.28782442748356796,0.38345978103068856,0.47167154778959436,0.09232274367182773,0.46375614800863263,0.6408397576283403,0.32483950677429113,0.115912584088812,-0.08150337390971615,0.28255144186962394,0.173207907405185,0.42316235478723885,-0.153384914946148,0.17635530515299278,0.25057298374067044,0.6414533116990413,0.6096770924968347,0.2750979128301587,0.42677945760564207,-0.21039292859120426,-0.08982436588453198,0.5382009091294764,0.5485359825989223,1.0,0.776449969712946,0.41390786758939396,0.462649753800717,0.47560376448134545,0.4600657501919382,0.08065089478549485,0.025341311900857123,0.2231253837499247,0.44887274304046276,-0.12287097999066905,0.4187697822269846,0.5949154801730148,-0.04862180200865986,0.5450114777348534,0.25589025158785866,0.44106039449275214,-0.00044060012526174204,0.020248737681451096,0.08990118636954605,0.37380820898402983,0.23024488180032243,0.507996720606514,0.5553960276331918,-0.2545193759280601,0.4758895997075127,0.1302596090858689,0.1639729171535751,0.3179896899566425,-0.07592198665160403,0.08502157759169046,0.004238960672274564,-0.20777070221441674,0.28859188776848516,0.0561324553065218,0.08442410528091417,0.3039800483001254,0.635282708347713,-0.1796842727459966,0.4862428080735238,0.3259901989931574
Thal_PuL_L,-0.10761811936199642,0.28834426501810934,0.5018168951164923,0.5130800601091362,0.3767700374984581,-0.015756501296761344,0.32494608526356317,0.28243449432685275,0.06032738498425397,0.4195759069003833,0.27890290099178755,0.12608378844081614,0.17838594216337458,0.3365885554404854,0.22263862601203926,0.44424430916322083,0.68784678926855,0.4359419196853171,0.3588985878402331,-0.2034677302998849,0.23961121645416913,-0.06959416133747384,0.27235767154422513,-0.20847734772260926,0.06378287949134416,0.17947663771697644,0.40773712677714474,0.3429202016809549,0.2764055144828032,0.2621390574954639,-0.005103867224733521,0.15407228861306857,0.2867732615419284,0.2230605725071967,0.776449969712946,1.0,0.13792573173692926,0.16458399046376482,0.3841091638341382,0.24477920382568205,0.07719793100588754,-0.29497542429892076,0.035481719773325114,0.22815928954364015,-0.13057186206911822,0.15957937232171962,0.4424090125524098,-0.15979550190995787,0.46533238156997697,0.07135166480510227,0.30126607211052986,-0.1335604132906956,0.027202498860164688,0.10226480087566002,0.4469784977467336,0.30652611395682006,0.32083368568497617,0.38781254229382495,-0.14138940148841295,0.3049997286570733,0.13107412004720448,-0.01172354848774672,-0.021849075955312925,-0.2614888120744818,0.2848262247978409,-0.070301770190978,-0.039313110906380025,0.17271239622995854,-0.057653368495894135,-0.1087027957581571,0.14848736515888752,0.5298385187257753,-0.13441177300331764,0.24513984368552835,0.2531190574015168
Vermis_1_2,0.13165341918231344,0.3032863055017718,0.30701134933235036,0.5352836589516199,0.5857394228057128,0.08467533212238974,0.37621817392635465,0.5452596830325114,0.1364142645050264,0.49227056858292173,0.07025173361137488,0.4360919050005923,0.5626913363750454,0.6341998448602593,-0.050170072608688776,0.22029042327549186,0.34400433043024914,0.17315522566243605,-0.08358197788313011,0.08619089082207278,0.41421778430891465,0.13358639521187918,0.25054193629144916,0.08214774703465513,0.34793683600736713,0.18072382602964904,0.5584278633613615,0.6271103148399451,0.010590938897350018,0.5038156969055712,-0.23811535152428434,-0.2166605643366811,0.5621089196275788,0.5739489936687077,0.41390786758939396,0.13792573173692926,1.0,0.32733896746621843,0.5054504216087843,0.6210110433085058,0.04495729394414476,0.24149409777019046,0.24132548949850338,0.5429748193675042,-0.10192383583459144,0.5005232385059467,0.5622963273489328,0.02332760411709302,0.3466960907185923,0.44306145874843655,0.49492653348704435,0.04772454372276968,0.04308311358006614,-0.11497445610259154,0.08404974572041811,0.23214215991885345,0.47404699681773294,0.4586525346293089,-0.24925083812752072,0.5808405221849295,0.13470560483911287,0.35852747692959736,0.494106481519703,0.2133456033486993,0.0631188942365383,0.38940604320819305,-0.051136451988717704,0.3166856348048873,0.05796507416377102,0.3726466656478422,0.4407580196961809,0.3476636461425225,-0.09665500615266397,0.535607742508151,0.1385137636745789
Pallidum_R,0.1506913953788834,0.12170648886534478,-0.08499927592395233,0.3954973451564073,0.36135249866285,-0.19664650370737335,0.19731085170338725,0.2414390263510804,0.09171306217539774,0.32505495253594746,-0.32911071568372746,0.0482319916454554,0.2260719131718439,0.2963701967047765,-0.17112547316620727,0.027181194726369682,0.06686165711713749,-0.14264056355727103,-0.16039676993036175,0.0746440905817342,-0.20094054418064447,0.6476644750932469,0.470671816104525,-0.4423304909349655,0.14039823830924003,0.030358574067813487,0.4146114790683007,0.4208760535925281,0.3011625650372454,0.23160153745509596,-0.4095481785606113,-0.38603045374485867,0.44431738077099664,0.3100729052018026,0.462649753800717,0.16458399046376482,0.32733896746621843,1.0,0.05735937754052211,0.24982313306825701,0.2950047849727817,0.32864650511009147,0.24572016871081367,0.2695936200641732,-0.1873272536714799,0.40576586289117905,0.38458116252387187,0.09517716545024907,0.2984576116086046,0.1354418941553586,0.5214774382202563,0.31704761729696307,-0.009011524161828155,0.08025425775639282,0.0053198132559076905,-0.23055219737873145,0.5098922781861264,0.2333553157737118,-0.3168115654348358,0.25386645770985583,-0.1193807283558298,0.17988387222157234,0.5195721557277464,0.25454277782269236,-0.3102102744949947,0.20583392145890966,-0.09944835049020834,0.02871528589406479,-0.15496279982995165,0.14213001246662207,0.18022381372115212,0.27026298868694526,-0.1588375743747874,0.3461978448760255,0.1652790849931401
Vermis_3,0.15211287429678297,0.5351517925580785,0.5293406169002206,0.6159990637870729,0.7549523085365413,0.5473337439187741,0.40360913256349107,0.7298294553889255,0.18012927313149932,0.47488535688010935,0.32011011962864533,0.6400460068906881,0.6827679560882476,0.7245957141108975,0.03998369131173732,0.398393615904516,0.5492037759787767,0.5578147481498746,0.24257097819773574,0.15864872539334332,0.6602784856502311,-0.05793253420198736,0.31903875409851584,0.39771581734357997,0.640737015544139,0.5728101752487542,0.5970801660268864,0.5961015229789511,0.27409592957027806,0.6659732902664832,0.13966461019033735,0.23790082731225282,0.6143917814194333,0.5537893028689805,0.47560376448134545,0.3841091638341382,0.5054504216087843,0.05735937754052211,1.0,0.7838122035895723,0.07942830298626204,0.10065052729705494,0.18088311148209624,0.4671546350341787,0.34377327124966883,0.6194800815403457,0.46378349412689346,0.03597840762213621,0.35673630022909014,0.5630527472244271,0.4900787160331997,-0.025336464256077294,-0.012663726945574718,0.2033210351743655,0.298068163089803,0.5874518886757004,0.5981636059307439,0.370453825998257,0.14645133376892885,0.6098170361127969,0.3016209067559177,0.5737945233735955,0.38729283147131266,0.031435832882580644,0.38950196984884455,0.08928819746611459,0.06410960160858349,0.49426393545882263,0.12363158430603077,0.40066487419056523,0.5434453494328374,0.3626262644043457,0.06483396380716848,0.4330488398895039,0.344415675390088
Cerebellum_4_5_R,0.45123367784120644,0.44113120450829496,0.4614902815830894,0.6747301261234308,0.938256209305098,0.42144208377568604,0.3763673685070369,0.7513939488941486,0.10830631396097504,0.4482287564217001,0.19459994658845112,0.7010090160560045,0.8648384949983366,0.8058171999640146,-0.09341494073024997,0.34443778429641997,0.4683235340495492,0.32879424551433656,-0.03860353992797451,0.17434017634480836,0.6679022928050372,0.0021154745877041982,0.24396127357420702,0.23917769932131594,0.6898811892011405,0.6459015392313292,0.72019539068404,0.8054749324608916,0.05224307449199723,0.859954437266977,-0.07138327276228124,0.049140869961595175,0.7624764064802314,0.7031487719865367,0.4600657501919382,0.24477920382568205,0.6210110433085058,0.24982313306825701,0.7838122035895723,1.0,-0.06756313089932377,0.32216536328186013,0.5255101134144119,0.6762193104937353,0.04131670470065567,0.847513958427202,0.6954025765440989,0.3349796417822307,0.45250776371457097,0.7603382501347242,0.6328175620357038,0.10721104653344274,0.06184149940470383,0.06920983413231631,0.0573476844109319,0.43632598638418923,0.6621551080538534,0.5924148908734748,0.0011907689811482124,0.7650791644205905,0.33364259303405197,0.774432595567735,0.41051420636207747,0.14821693175999284,0.1520406913271864,0.25614964692988396,-0.06191981751560946,0.5982006134378278,0.20140831415898344,0.6727141348429091,0.5805877222592163,0.3099034555239899,0.20742650793408537,0.7322898027511195,0.15796844385325554
Thal_Re_L,-0.17993740963779586,0.18809926144597605,0.030830576225662126,0.19611456073417444,-0.003442187961303058,-0.15958458602776987,0.15773004778048977,0.0995014817645973,0.009168804715372614,0.27502012970700995,-0.024496144424423508,-0.12795609719824244,0.07675762980058154,0.16854999392638037,0.04982740204819865,-0.020835608766533883,0.09998152713821125,0.04018923272771388,0.31083812257236293,-0.2873633064908792,0.08492862692091828,0.10607215233002591,0.20335918574828998,-0.3168388415876561,-0.12706469723135969,-0.25781749800256865,-0.06429212017106298,0.08960110487622146,0.3437723605592161,0.02259836590071152,-0.07366405974304278,-0.0747562074126943,0.08021006200898699,0.11409854809020158,0.08065089478549485,0.07719793100588754,0.04495729394414476,0.2950047849727817,0.07942830298626204,-0.06756313089932377,1.0,-0.16802355361636717,-0.16457932240279569,0.06283516062244116,-0.04843131474474512,-0.03840716146741379,0.08432972547476518,-0.2331139826142802,0.2362527863227376,-0.1269360501358663,0.2617397442533599,-0.06595148342705875,-0.03496398949300573,-0.16350716622515252,0.2722692329807636,0.0679492368149192,0.09694636581424793,0.11536233655840233,0.0022896408057704945,0.009919600840712289,-0.4188926280142504,-0.05446819283712028,0.2699392620844347,0.1678945000737097,-0.008924402552454509,0.22243782463750625,0.18306014568122495,0.03235050903790158,-0.4589008219037743,-0.1497659059942038,0.01245902138713073,0.10667299457673472,-0.12985917209462197,-0.0203099553095517,0.37749236575077827
Raphe_D,0.5174044102386427,-0.10714205433774815,-0.2431910448614954,0.1038275145169187,0.2467684762067831,0.28827042353344184,0.09637370067327898,0.0747933547735139,-0.06975729236754451,-0.10006768375429265,-0.4325390286764912,0.13415708380414487,0.15023101665169156,0.09870357887062821,-0.2567998727397339,-0.006338730379941504,-0.2505368043466989,-0.27505512352185135,-0.37060139664910824,0.3576930938856538,-0.062209717172754954,0.23512768852599483,0.05938734952076705,0.09587529221438783,0.3812808731537997,0.2087062105009897,0.13159862367541963,0.2694577237254069,-0.14767874542741208,0.27685760296712614,0.08961996775229661,-0.14421808193458657,0.26534004085261764,0.26292887393298786,0.025341311900857123,-0.29497542429892076,0.24149409777019046,0.32864650511009147,0.10065052729705494,0.32216536328186013,-0.16802355361636717,1.0,0.48296814760130286,0.19056528886870927,0.2788037647724072,0.4218348993635026,0.17419973582355577,0.5163802099116068,0.11038948587902796,0.11057443271391425,0.2217605788646545,0.4036010883866702,0.39521625454472364,0.33270969702763464,-0.4195008657647026,-0.18240803661525104,0.2650976551155443,-0.010998796050975998,0.17034541545977344,0.12474597255491535,0.07791775213609686,0.5259467352220096,0.3576420537559166,0.31891303397420884,-0.3355814769691993,0.07019966169697091,-0.1381459024700826,0.29414390522856054,0.40364800853065197,0.31894953289691164,0.30864111253011234,-0.017662837588489674,0.3032431871271968,0.25300899179907,0.03686796785113298
Angular_R,0.9223191981302478,0.02137570294390334,0.02667614122543492,0.44543864396027505,0.520913258919644,0.15746438322296363,0.3098616746728277,0.16862334230814577,0.029268335293902676,0.1792382326336933,-0.03995522037836374,0.35312103280385737,0.33749697362054315,0.20024523094338104,-0.07507527405034316,0.30743547780569475,0.06756473155647005,-0.07314157944885163,-0.15484330680992692,-0.07243258033088207,0.3340126004074563,-0.07241851334488221,0.12507778405884962,0.017978453506920303,0.284229247595763,0.36739839312211076,0.40781716305260224,0.6571216713688246,-0.08499210217674492,0.5834034007625879,0.04946540553312668,0.14103533594104684,0.5202295331661542,0.4977412619023462,0.2231253837499247,0.035481719773325114,0.24132548949850338,0.24572016871081367,0.18088311148209624,0.5255101134144119,-0.16457932240279569,0.48296814760130286,1.0,0.361835587284586,-0.1401081271282833,0.5184531175943518,0.6781398930056858,0.8712312791643471,0.5202484612415951,0.2667700343103816,0.3000672617013028,0.1344412988366218,0.4559263990580368,0.016520639731629733,-0.1788970320957392,-0.11857685491452646,0.4076768475001487,0.5202405504413815,0.10123371832449814,0.49376577456459714,0.28690160290140204,0.5349109142572219,0.11988231164823913,0.13652456526904927,-0.20780782369927334,0.04261994711319458,-0.36820594441807986,0.611653342901011,0.46852312974419186,0.5418000651392296,0.45271514111833455,0.040168990699610975,0.4884008737337728,0.7603275945059249,-0.04522543877194824
Cingulate_Post_R,0.1733638958816544,0.30547017731760917,0.5136343374354708,0.5947145776545192,0.6569069309496895,0.07773858814998555,0.3861250701075727,0.5508769244701474,0.1289469430516405,0.4065187343191455,0.1439563450031343,0.41125421469101153,0.6797099749906778,0.6041637351101985,-0.017932259551056814,0.3263417502174016,0.4257148570695656,0.27196277177605366,-0.0008606057564690671,0.12325985811402013,0.4484434241609562,0.05133253366377211,0.2808718401581461,-0.014643586409328927,0.4921980641311131,0.32852035418083253,0.5917847955916758,0.6970731757609622,0.018743197641624933,0.6243119103721443,-0.3510290154871255,-0.17606930195680554,0.5988178417281582,0.5522116307553633,0.44887274304046276,0.22815928954364015,0.5429748193675042,0.2695936200641732,0.4671546350341787,0.6762193104937353,0.06283516062244116,0.19056528886870927,0.361835587284586,1.0,-0.2316154060266533,0.5487052263350106,0.5427358626282496,0.0818319352935191,0.43119299908317676,0.54654007502361,0.5449514654870481,0.11069519802822277,-0.009111390436376854,-0.07485501215016992,0.19958999315698103,0.2680814039392922,0.4555070036994266,0.5668670763868879,-0.32336952986184436,0.5453045359330192,0.1402284422704022,0.3994966508497095,0.38277100201955605,0.13340685038593175,0.17422517576255658,0.29594139254869206,0.02284091932593029,0.38351090795272164,-0.011989056614955699,0.5045302253750995,0.47763623414307005,0.41221335497989137,-0.026167985539104738,0.5660817750973703,0.14493777084547646
Cerebellum_9_R,0.059524746040057634,0.011294002446947254,-0.20321200943302503,-0.07703987733484403,0.022941704245613346,0.7881836862479558,-0.13456571138016385,-0.042234349742059155,0.1667241955831725,-0.08197327381183472,-0.2682019220470786,0.1673162691500403,-0.05115389529642493,-0.06402817603028364,-0.07892025417957423,0.028177295097836622,-0.23271381138538252,-0.07643448190069142,0.08082490978365424,0.45329466246645506,-0.030619562476169683,0.028582491969059248,-0.1338614165648643,0.3524881778660716,0.45056030759598553,0.39620707493656615,-0.06274919323231082,-0.1748160660068368,0.22798515782952952,0.05046511018316739,0.6574270723684689,0.3963381926738838,-0.0745511288459203,-0.14240362192180483,-0.12287097999066905,-0.13057186206911822,-0.10192383583459144,-0.1873272536714799,0.34377327124966883,0.04131670470065567,-0.04843131474474512,0.2788037647724072,-0.1401081271282833,-0.2316154060266533,1.0,0.20024740313055503,-0.3810009173806464,0.10273086355419075,-0.08545042655644078,-0.1258882338458586,-0.21066127056754905,0.1824979560359477,0.3151953104761225,0.682568772755139,-0.11110219286062341,0.11228278498915754,0.08668626046242463,-0.48154763421656127,0.668540112007073,-0.17745338826814985,-0.05136241763831032,0.4124797972206611,-0.028836037005390263,0.11714060266881342,-0.10809171559507845,-0.259193404034634,0.1330035661774935,0.2932612090893632,0.1489564012480725,-0.06587019852565441,0.13993372586580832,-0.06362111753760759,0.41905824301040784,-0.379494804975467,-0.02602850993396103
Fusiform_R,0.496817315512754,0.3654010785196514,0.1844635690095443,0.5847937140968016,0.8346898388753513,0.4668023777979688,0.14919050212548468,0.5337384533180232,0.09796138634683663,0.40121279897127726,-0.036051213230472196,0.5670206554264081,0.7550682210042601,0.6709213444451086,-0.12889103206314995,0.16633303719802991,0.27396688951365533,0.04774277548045312,-0.1317783480014379,0.3177125621427492,0.39703362068516346,0.17950543503507513,0.18880460034567204,0.04451598461306478,0.738328114052049,0.7696347061996197,0.661301104242239,0.7307706147719689,-0.006483750466605259,0.794008633348084,-0.023623076918135824,0.007706584666162416,0.6431052437669392,0.5206888934683871,0.4187697822269846,0.15957937232171962,0.5005232385059467,0.40576586289117905,0.6194800815403457,0.847513958427202,-0.03840716146741379,0.4218348993635026,0.5184531175943518,0.5487052263350106,0.20024740313055503,1.0,0.5517791320515455,0.4157659388631716,0.3569816550163716,0.6509295112932337,0.5190560677545629,0.2793643375845648,0.11540157934349152,0.2671420609041267,-0.1005693001478895,0.2297767728026225,0.6211424495629293,0.39214264331139026,0.04908928858275378,0.6185401424063861,0.23542840276557514,0.8069740289011446,0.29090659431849464,0.2905207820224161,-0.13312759859856044,0.21840755471931816,-0.05567411557885343,0.5496485861824251,0.23998095236827396,0.6418673041975794,0.48471678782191907,0.2241324644810283,0.2513780921069039,0.6007364558802538,-0.0223175168315927
SupraMarginal_R,0.48507528836265096,0.3345986905896098,0.44591566139852823,0.7350124820506119,0.7101699002325373,-0.07100076837058608,0.5059941707190351,0.57340224581724,-0.017526600380924195,0.5551841882116957,0.28003124411279123,0.42613569895247516,0.5967377871897963,0.6097521149840227,0.13912381344937197,0.38126017628569686,0.565844817701195,0.2572728433460667,0.018076549565138485,-0.2779110617647194,0.5665059980025517,-0.0316145877263307,0.3984575703136238,-0.09286472391861718,0.2541072640852996,0.2605967679330898,0.6157336076231175,0.8044077838142341,0.0022639744806902864,0.6633231281546506,-0.239354774934514,-0.06907945739125629,0.7259076567247683,0.6738032773061764,0.5949154801730148,0.4424090125524098,0.5622963273489328,0.38458116252387187,0.46378349412689346,0.6954025765440989,0.08432972547476518,0.17419973582355577,0.6781398930056858,0.5427358626282496,-0.3810009173806464,0.5517791320515455,1.0,0.37179368072017416,0.6144987774962355,0.4443942600501921,0.6101760343885168,-0.017596886083938324,0.1242911748843007,-0.2524169811497431,0.17149830961300178,0.21321947644939224,0.5602429352943882,0.8161357461525034,-0.2193218057410471,0.760875809489636,0.26993174400551057,0.39788064518374183,0.3249609353872603,0.11406553589128789,0.05547112759239986,0.3262196967183256,-0.27384844103406986,0.4259486096881345,0.2153819711593018,0.43340866256435406,0.4759534905387969,0.3363919905168796,0.026118719545099933,0.903384342300097,0.30844505291020974
Occipital_Mid_R,0.9516168199954259,-0.13293575833251092,-0.19609816073872682,0.19935980430684028,0.3091427615428426,0.3158323905698907,0.061340857627351385,-0.029491555258612526,-0.02386068202143302,-0.09671321847956975,-0.2272846772399298,0.2445082934699141,0.11540484758831067,-0.008007058149272108,-0.1439826268763719,0.139304031015862,-0.16471425269485973,-0.27753981980252274,-0.18483448779297706,0.10943561325982785,0.20038647826833397,-0.10241367668244468,-0.08315479488988063,0.08813217382356689,0.31574749312395045,0.3931792287367842,0.14979430923805176,0.37053476873055796,-0.11276838065732328,0.4006683904589609,0.24046023287690704,0.2825192278604366,0.2683671683484354,0.2551967356379838,-0.04862180200865986,-0.15979550190995787,0.02332760411709302,0.09517716545024907,0.03597840762213621,0.3349796417822307,-0.2331139826142802,0.5163802099116068,0.8712312791643471,0.0818319352935191,0.10273086355419075,0.4157659388631716,0.37179368072017416,1.0,0.287725625109945,0.11863239477455162,0.11410021609300824,0.20037185931279025,0.4945111540448648,0.22559220814615355,-0.37092708152415005,-0.20977653486643266,0.1922989520616138,0.1811441901598115,0.3004790599994898,0.22837376013012248,0.21786037097271177,0.5503406840179036,-0.06627734173219968,0.11374129714383911,-0.37272088047110197,-0.06653222477241837,-0.2650807321927797,0.525472288166268,0.5411812276189274,0.4619613012632719,0.3595289333980502,-0.22694295210146156,0.669833098809242,0.47844566977849295,-0.17407804265657897
