,Vermis_9,Parietal_Inf_R,Thal_PuA_L,Frontal_Sup_Medial_L,Thal_PuM_R,Angular_L,Frontal_Med_Orb_R,Cerebellum_6_R,VTA_L,Cerebellum_9_L,Vermis_7,Temporal_Mid_R,Calcarine_L,ACC_pre_L,ACC_sup_R,Heschl_L,Temporal_Inf_L,Rectus_R,Cerebellum_Crus2_L,OFClat_R,Cerebellum_3_R,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Thal_PuI_L,Calcarine_R,Thal_IL_R,Frontal_Inf_Orb_2_L,Occipital_Sup_R,Cerebellum_6_L,Red_N_R,Thal_Re_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_VL_R,Precuneus_R,Rolandic_Oper_R,Amygdala_R,Postcentral_R,Thal_PuM_L,Occipital_Mid_R,Thal_VPL_R,Cerebellum_3_L,Thal_MDm_R,Thal_MDl_R,SN_pc_L,ACC_pre_R,Occipital_Sup_L,Red_N_L,Vermis_4_5,Parietal_Inf_L,Vermis_1_2,Insula_R,Lingual_R,Temporal_Pole_Mid_R,Fusiform_R,VTA_R,Temporal_Sup_L,Temporal_Mid_L,Cerebellum_7b_R,OFCmed_L,Frontal_Mid_2_L,Thal_PuA_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Thal_VPL_L,Cerebellum_10_R,Postcentral_L,Thal_VL_L,OFCant_R,Cerebellum_9_R,Olfactory_L,Frontal_Sup_2_R,SupraMarginal_L,Vermis_8,Hippocampus_L,Thal_PuL_R,Cerebellum_Crus1_L,Cerebellum_8_L,Putamen_R,Heschl_R,Thal_LP_R,Vermis_10,OFCant_L,Thal_PuI_R,Cerebellum_8_R,Vermis_3,Olfactory_R,Temporal_Sup_R,Thal_AV_L,Raphe_D,Thal_LGN_L,Thal_PuL_L,SN_pr_L,Cerebellum_Crus1_R,ACC_sup_L,Occipital_Mid_L,Thal_VA_L,Cuneus_L,Precentral_L,OFClat_L,Caudate_R,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Putamen_L,N_Acc_R,Caudate_L,Parietal_Sup_L,ACC_sub_R,Fusiform_L,Vermis_6,SN_pc_R,Occipital_Inf_R,ACC_sub_L,Paracentral_Lobule_R,Precentral_R,Pallidum_R,Frontal_Sup_2_L,Amygdala_L,Thal_MDm_L,Parietal_Sup_R,Pallidum_L,OFCpost_L,Cingulate_Mid_R,Thal_AV_R,OFCpost_R,Thal_LGN_R,Cuneus_R,Angular_R
Temporal_Mid_L,0.5610536864080128,0.5034331786127468,0.4182023185769494,0.41562594252083923,0.3113317876519511,0.35363656874716654,0.09918974361780783,0.55883463250914,-0.2377839124664852,0.47031808423639776,0.5194829280111781,0.2465831871063787,0.6085757338106366,0.20184135819617316,0.19712496987762243,0.5878441324760155,0.7785801598767689,-0.27538067065346494,0.16363540746081506,0.2273145364240783,-0.03210574354782733,-0.2908267327194915,0.2779036730798132,0.15692437139630655,-0.1619596490572358,0.25501690401986127,0.46764001119818815,-0.0050860382987051875,0.2495538420717837,0.6459415690448584,0.7250226361582758,-0.06238940107234177,0.1023391563284698,-0.032547179140516545,0.18490982733852018,0.3969220559355579,0.5428724993659576,0.19939782603875417,-0.170732221867862,0.36611662383206617,0.1438763727913226,0.5700229879016189,0.3736368890867249,0.15455106042660258,0.15838292154743167,-0.035052059070059045,0.12248383807198501,-0.05074487721774497,0.5619938001360586,0.0007409641374503081,0.5079670658302954,0.12887503880444542,0.12207161434122103,0.3739457790453648,0.4754007732982768,-0.14092954981281963,0.2871466929140738,-0.06135350250026577,0.8635287453854719,1.0,0.04069698429884651,-0.19217190736781928,0.11333393046065722,0.17770723280654557,0.2611494673286798,0.3133988572179191,-0.023564061787019513,-0.14779418335923747,-0.1099159633738509,0.30336259569427615,-0.19145735269748188,0.28304911387731724,0.1893396594356341,0.4455620064037187,0.43456569243645715,0.5228809996301912,0.28166207876533744,0.2867781444807008,0.547210018919116,0.504062273365785,0.19369964363766917,0.2797054683630633,0.3779852146253946,0.22739539301018818,0.0009518166738208179,0.5441577916419652,0.4057407121008565,0.1790679618716601,0.2614589302427639,0.17646389296743803,-0.09842101026747715,0.3031609716377095,0.4343476835383205,0.05211456803282156,0.37098607696728386,0.375054555332734,0.31026043111424934,0.6121595858129116,-0.1970795254210554,0.5153510701885367,-0.1259372833127693,0.2211900331005227,0.05071426270517717,0.10920725128705273,0.4829105485440017,-0.1460902792119652,0.21211698357793135,0.27941629665661016,0.2508445644414289,-0.22532532775037512,0.7605951454859011,0.4101520280914012,0.01411492209336115,0.3395339550333284,0.270010741157236,0.2759300130082294,0.23583271668450045,0.024858253202228068,0.4566490915166242,0.7989768571382961,0.161339915851187,0.5461460653463555,0.06552686947893623,0.4236754070648336,0.34626778464066577,0.1861857127841944,-0.13056117688856794,0.25240591369590887,0.5505626563637398,0.5871416600501596
Cerebellum_7b_R,0.2370031123268706,0.4466684681827417,0.25340885838915994,0.17700817362431376,0.19548232356249987,0.20468714117780257,-0.1701271348192609,0.1013297594603701,-0.1912426039719174,0.2854779563797623,-0.281288544451889,0.2077947175832248,0.3476995549450112,0.3715416294135691,0.4199519888005227,0.20990453262129732,0.08812756960440557,0.13032283575429868,0.04460515227689259,-0.29176122655240533,0.5371101404848796,0.23725159543597704,0.5543630065955734,0.3536105028107125,-0.024161682193920023,0.27334450962630163,0.38170018290799956,0.22264250504241156,0.47384774584274186,0.2037429800683659,0.0014446815352066624,0.11159920415167762,-0.02638865400091917,0.1538455968891661,0.44394242020144103,0.4503658730932304,0.4606168833916431,0.2874205826722302,0.23402051670619448,0.5383469808152714,0.5032151636710598,0.12452566700200252,0.145954796547497,0.5356666117187212,0.03869333563259139,-0.014699491698296553,0.041874665113448443,0.27316339504518455,0.05340828254203883,0.15795432691509573,0.3865165207416692,0.4468642322732108,0.4512387867338327,0.2649316511865106,0.326819869237599,0.04699668813904291,0.5142306217476732,-0.10722225827967752,0.23084878472115383,0.04069698429884651,1.0,0.20528978460690792,0.5754535328605935,0.2980428902176359,0.545772929711753,0.5793846993684493,0.319118041315197,-0.048101581693098985,0.47882376949258626,0.18272343969907381,-0.3779448349111002,-0.22141601841917385,-0.029962384074253532,0.46387600247600475,0.23449680609303017,-0.20020143728583506,0.3249748102707104,-0.08732273413757508,-0.26299920261425036,-0.15834318360593122,0.42781778409672316,0.5212955352770334,-0.10794694346458782,0.4728773122167279,-0.07216139754779463,0.2314233084683498,0.14522630420173716,0.322564285587047,-0.018835458707864895,0.19545475580549754,0.38444991467406936,0.18741292945412089,0.32333685500269616,0.27133484328334717,0.031725592926878834,0.3148697792733576,0.5411111028497722,0.09596747134670813,0.1307741398696634,0.3259637240956623,0.5647702575003412,0.03745443076177772,0.08631328280650123,0.36365987484949386,0.22011129848636085,0.5523155858112762,0.03203228236844547,0.5691025866746998,0.25471940733526,0.14161071392207433,0.21013205216012443,0.22403722641078316,0.07416632241222951,0.057028482237092504,-0.01775811504674953,0.5525484143353686,0.5547100470055115,0.3241136019254199,0.5928998405340581,-0.04944831726395052,0.31410359615896966,0.3331897192982792,0.43550146500056863,0.16837519757441083,0.4498445356005816,0.16326314200747644,-0.021786934590458662,0.21965720463435687,0.3736635454442944,0.3644757152217617
OFCmed_L,-0.018825559273553977,-0.0019320609669500873,0.06694270678690702,0.22048714159059304,-0.13289737217558287,-0.12267632929676703,-0.07679542126140926,-0.16207674243902864,-0.17997343295061075,0.25813496736137,-0.24870713644862502,0.2480908403247771,0.027007328339235005,0.3495401848224174,0.18119288906124628,0.20208565893811054,-0.1506825306763263,0.5591143359016385,-0.1612651394495087,0.017056802320817625,0.17812553529238595,-0.14970267712558796,0.09433831960471949,0.3454480842480068,0.26306819576772533,0.48289660957355857,0.005589271224489975,0.20828482288540373,0.39281052508313175,-0.009732255421040599,-0.16612959182625986,-0.019918058983845428,-0.13819486251416171,0.6003958885435058,0.1940830951394215,0.1487055849190948,0.0383801883992981,0.27905750884698677,0.16981344389876873,0.03762826347830261,0.3689186310115665,0.03172068913808312,0.039259654272342834,0.4550785109623299,-0.006771009221409553,-0.08223395417421665,0.2772993185484387,0.37327480888743797,-0.09803143233494563,0.1433968777172435,-0.025038847094654152,-0.0931845927572233,0.0600926741590513,0.14627897974057852,0.03587076370154488,0.4216826946597862,0.23823353271802203,-0.025436582512000244,0.04410117367280981,-0.19217190736781928,0.20528978460690792,1.0,0.0752532504608881,0.09000235176829419,0.20442821854893328,0.294100734807187,0.06862278301144495,0.266893018307108,0.02974088725645764,0.18592966997481955,-0.11223007351587919,0.06648525101727423,0.4399950301450315,0.05432585398117815,-0.364876563867729,-0.2740598388853331,0.2562683391505834,0.19374535708244886,-0.2895371022477317,-0.28475773356369144,0.08005192140698106,0.095927808348131,-0.057220049061410344,0.24369189199070282,0.5250316439176645,0.1349411172264252,0.047033383792014216,0.23349730610121852,0.35507776335096103,0.344138641015081,0.08801820327319343,0.023662609881104305,0.28077306798031776,0.3046978845398985,-0.011684469360933957,0.10602974858156261,0.20240507154615733,-0.18699986081852732,0.22555549973117853,-0.044390407477410534,0.048453768035652475,0.03698311212654047,0.19512325115152837,0.22064942892967818,0.07760970125485282,0.40723298066294983,0.0740641246946885,0.3431318207258849,-0.0035396049717712616,0.5032908593343014,-1.57536686678377e-06,0.048023334415005246,0.07556700050554514,-0.0037889242795143656,0.3135835807018268,0.06694149322000449,-0.000722562468877888,0.19113471712502775,0.14791131474899455,-0.0373880243566051,0.10774019711525977,-0.03894165192435858,-0.03144151676064488,0.6044899946073455,-0.09631770282441215,-0.06882592337836665,0.24487137844905388,0.24048849876354725,0.0461056484346974,0.0891273387304785
Frontal_Mid_2_L,0.3840326944240967,0.40364820346388935,0.3891338433507083,0.406113556866297,0.3784546550220734,0.43437694267504146,0.15822797033313865,0.30477946041924353,0.06505414715849499,0.3608409211408855,-0.035258731593158024,0.36545176937774937,0.612687306745355,0.5610238081331541,0.6384041369282538,0.2401420510780365,0.17362155975077906,0.04997767488764871,0.3479358432032855,-0.028811714235935062,0.7797547788389174,0.20048929336371857,0.746583870683078,0.14223881425027887,-0.07443274171510054,0.16274098117879293,0.6720504820950506,0.3011492282369865,0.5125290081835503,0.24980936289868977,0.1684204713136365,0.20230874995043274,0.07675762980058154,0.39175151217585097,0.8312914149784678,0.6135814079789811,0.6665012384681004,0.5423920285283799,0.42911768337191997,0.6578037596500629,0.38345978103068856,0.11540484758831067,0.37787924191472505,0.5719923360547866,0.24373065625725668,0.25684956294092826,0.034359638024170754,0.4481592935336037,0.11060566796081898,0.18603050340264662,0.7553101379388083,0.718330103049094,0.5626913363750454,0.6285114799552162,0.6654730757147946,0.1009363033355498,0.7550682210042601,0.20189770344463484,0.45541537620408545,0.11333393046065722,0.5754535328605935,0.0752532504608881,1.0,0.18745713660520416,0.8648384949983366,0.8411275537109019,0.46611946496769263,0.05614593878862762,0.8165297587209033,0.5757804193966637,-0.01227175958372464,-0.05115389529642493,0.13897722362345355,0.7471082427472086,0.6183426604663339,-0.1612654656857982,0.43827483594197914,-0.04924228107042798,-0.07237372486062509,0.16983278970767793,0.6543847899813681,0.5446044179121141,-0.050931539551224994,0.6743027952602644,0.033957647858665875,0.292330188132442,0.32063702422428536,0.6827679560882476,0.15188121946316938,0.5447207036920882,0.5316753998193621,0.15023101665169156,0.17686847885959983,0.17838594216337458,0.24512228841719044,0.3412636397890158,0.7329292095979366,0.25774169937014085,0.5044411163477651,0.33217581834888077,0.8794526477887435,0.01644137232668148,0.33063718926875163,0.3682512099944617,0.5515895611614251,0.7177970328455918,0.24414501103611178,0.6602483338386093,0.4437986086388646,-0.00594515949370769,0.42443736672204957,0.2745107036846741,0.3787381490685291,0.10811960842222364,0.0773450683398821,0.7702014411874069,0.7736488868187223,0.2260719131718439,0.7563490776107195,-0.1430544221321354,0.4556680662936106,0.2718528894403149,0.595897564971145,0.16619260753771753,0.7132576358889005,0.04527267556732577,0.0342362518416402,0.1836292881918424,0.47015160207972156,0.33749697362054315
Thal_PuA_R,0.1005245544799919,0.4854501258787443,0.3344420292943018,0.16409340585109852,-0.038012257105263514,0.24668413142095197,-0.3152129839163221,-0.1502539374393553,-0.5366858939714512,0.16792430295594377,-0.3042221523497739,-0.06920553524022041,0.09996661484211262,0.14842995860392982,0.19538123312505806,-0.21121264632965622,0.29597875580551625,0.4626874968231473,0.2107015009804243,-0.31994303033631855,0.13995412625082804,-0.1474397697021395,0.673097097816505,-0.1836849302678919,-0.2102712465273362,0.1641256968840027,0.03830091473894589,0.252597759704413,0.5672525465373275,0.34272215286839053,0.2010313824272171,-0.15080636861944938,0.004658701850056773,0.005079337350195377,0.09433764894654699,0.5017026028169703,0.3489984164552138,0.07871530749321833,-0.3677567682993713,0.4169541905554284,0.32120152852198347,0.2711956531724395,0.23893823140980344,0.04099020515228209,0.07997401284093614,-0.32641832321206526,0.01819427378368733,-0.2236906739057289,0.3540852306170403,-0.08258358281789338,0.36986166861074005,0.24876370412374646,0.2927514626561505,0.11622279303669703,0.2119202059483095,0.12463297174189508,0.4642851347873105,-0.2536341116587111,0.14230455480850177,0.17770723280654557,0.2980428902176359,0.09000235176829419,0.18745713660520416,1.0,0.2703155508416118,0.3677285849958767,-0.07453972745963375,-0.07632992586666659,0.10731924450435612,0.1208941921324618,-0.1718848858714668,-0.17778044461928943,-0.014758631172337206,0.4444662555843286,0.08948282044979676,-0.2879430462209302,0.19253781234252368,0.08984311483704398,-0.26222222135157214,-0.22668344499127135,0.49489674648715576,0.24188624650494042,0.2202067783663786,0.2747885809680249,-0.15385353861319767,0.6003454516037696,-0.16060917144863238,-0.05043668734243912,-0.1756207019535193,0.1711375864209583,0.04444268868995981,0.440575757958748,0.3877061835044126,0.024240393001993963,-0.17658599840099706,0.14863576850353197,0.37170653062330267,0.19892527358868103,-0.09259453314487709,0.372976820790079,0.16915648067430625,-0.06354718251855995,0.008359231976792936,0.1129223827063428,0.06789022011915714,0.08906380866069444,-0.1352934735935706,0.44827875335822415,0.3454090859358512,0.5306489627565162,0.4363918304339027,0.4412605719067758,-0.17816671257798863,-0.18126180890209032,0.12747251573171597,0.4958047359059802,0.4169416107897912,0.78460799697374,0.44728991854010425,0.10753750958383042,0.4550782994639522,0.5292916011032227,0.38547942066818247,0.03267374282390422,0.33987057538953674,-0.03459537439254942,0.2809205980766691,0.6199313830818595,0.4897446555195505,0.39309398194459383
Cerebellum_4_5_R,0.533459320800758,0.4977821490394538,0.33604597955545845,0.5805877222592163,0.44666604971457713,0.478117566454725,0.23917769932131594,0.42739955042541183,0.027741806131732064,0.4969585498403458,0.049140869961595175,0.5135393510877923,0.7277252899026166,0.668867212630368,0.6515672511528318,0.4405242269207834,0.2576740237781178,0.04267334821316765,0.3601396610174065,-0.03860353992797451,0.8058171999640146,0.06679694831775759,0.7158380333223991,0.2342349459340235,-0.09341494073024997,0.3540622876536006,0.7657513470109248,0.24396127357420702,0.5587318332623268,0.45123367784120644,0.3256187436096523,0.15796844385325554,-0.06756313089932377,0.5023624766434248,0.8511541316653882,0.6621551080538534,0.7504115837787743,0.6552959372939922,0.43632598638418923,0.7322898027511195,0.4600657501919382,0.3349796417822307,0.5261177334183408,0.7007458229086061,0.33364259303405197,0.19459994658845112,0.05224307449199723,0.4614902815830894,0.2921212547980832,0.31740828045902375,0.859954437266977,0.6727141348429091,0.6210110433085058,0.7010090160560045,0.774432595567735,0.17434017634480836,0.847513958427202,0.1520406913271864,0.5982006134378278,0.2611494673286798,0.545772929711753,0.20442821854893328,0.8648384949983366,0.2703155508416118,1.0,0.938256209305098,0.4683235340495492,0.09840010785322748,0.7305333103277875,0.6894675774375406,-0.06191981751560946,0.04131670470065567,0.2285109541607102,0.8092425479705339,0.56925814039738,-0.07138327276228124,0.4482287564217001,0.06920983413231631,0.0011907689811482124,0.22794376089301188,0.6663829568248796,0.5924148908734748,0.02666309484594151,0.7603412922174604,0.0573476844109319,0.4703807322634266,0.42144208377568604,0.7838122035895723,0.23810435738493888,0.6898811892011405,0.44113120450829496,0.32216536328186013,0.36405332730600576,0.24477920382568205,0.3736177607480962,0.4698895752595751,0.7624764064802314,0.37184204168764357,0.4634032718559664,0.42505977825387364,0.7603382501347242,0.12931494275881164,0.37544620378629834,0.4391715081529224,0.6745691745045299,0.7240678191492392,0.4221245705826757,0.72019539068404,0.48629831921742406,0.0021154745877041982,0.5494769429985911,0.40054748842647636,0.32879424551433656,0.25043979501843255,0.10830631396097504,0.7226039625941287,0.7702726340701668,0.24982313306825701,0.8054749324608916,0.06184149940470383,0.5260398240802469,0.40190127719656493,0.6328175620357038,0.34443778429641997,0.7197795591383457,0.20140831415898344,-0.05434018620297767,0.24010476612185785,0.5789301764647204,0.5255101134144119
Cerebellum_4_5_L,0.4911459262687051,0.5324159931066771,0.5062497584401835,0.5558913394818261,0.36051409354795055,0.4063149402983217,0.11166616255632668,0.36129356012714087,-0.046814028415928036,0.5409384199734077,0.07638064362521096,0.48699278682321817,0.7397957958898878,0.6590291977511931,0.6479400272440253,0.4523347010204975,0.30200084607878314,0.1452232855157992,0.28049048872923915,0.016832803892531795,0.7700621046238362,0.05917560395127223,0.7608772128487984,0.26404485079447426,-0.05072802291554352,0.4302610878251448,0.7216447494787267,0.30245153657813134,0.6858478012904342,0.4296757085674878,0.2678588901224093,0.13198189987702363,-0.003442187961303058,0.4986404400648268,0.8262131309707805,0.7321120384350269,0.7224179661357517,0.6200470246406579,0.3376858373520933,0.7240825710039122,0.5840395374412247,0.3091427615428426,0.5059259176642663,0.7536712564774026,0.28661649142012935,0.1433493825987467,0.19071736388344998,0.46015482025745047,0.24920915697965224,0.26011090376078133,0.8493188012839298,0.5959164894432827,0.5857394228057128,0.6854179158368366,0.7344952594841149,0.1451024513137334,0.8346898388753513,0.16632419938396392,0.636042669410352,0.3133988572179191,0.5793846993684493,0.294100734807187,0.8411275537109019,0.3677285849958767,0.938256209305098,1.0,0.47041066328037856,0.06898961070554112,0.65508391062092,0.6380386129005483,-0.11980021767947704,0.022941704245613346,0.32272639083934435,0.8013346296399678,0.47563249171723915,-0.07000110401441711,0.5091997133150425,0.12010711324842381,-0.027596492965253062,0.14376073132103312,0.6959815675434906,0.6213700851754365,0.09831961678103789,0.7840708301563429,0.1636116597705655,0.5582231438947174,0.3789366590900608,0.7549523085365413,0.2473380715292699,0.627477005514373,0.45490946710275776,0.2467684762067831,0.3958197277951755,0.3767700374984581,0.2917318802766894,0.4411567882016822,0.7812407923466989,0.3347145812165701,0.420234813962617,0.4666730088154246,0.711978818093007,0.15246559971850465,0.38747524835400504,0.45846924752003176,0.6457335495072948,0.7601193532943586,0.3141132793590476,0.8123820766490909,0.43479786541242565,0.11047603273286327,0.5853140424688584,0.3676654744053469,0.35333946618890816,0.21631472741478194,0.19690862328537312,0.7645848129401458,0.768268891206624,0.36135249866285,0.8389855564308563,0.1044405156787636,0.5330452073809423,0.4157906241592163,0.6202425316241813,0.45475024872931297,0.7156989244441554,0.10245954706658499,0.07143307773212373,0.3960898192511053,0.6249463194546643,0.520913258919644
Thal_VPL_L,0.04549169432709887,0.3312144903944495,0.22584778448511472,0.3441583897136782,0.579166849440714,-0.11904379721186774,0.06525106819468349,0.19249731578155693,0.4552777729844534,-0.00685871952632344,0.17290492273347513,-0.0012554022184968028,0.2498466415530082,0.5933817054955707,0.5798643266910231,0.243501917463052,0.08509174768014673,-0.15556091798381236,0.03519557456475262,0.38648742562015154,0.5486020998106456,0.6015797014046876,0.21671627887750045,0.2247516601762155,0.23222751300112396,0.20164036684505154,0.19369925018545153,0.39354028170412597,0.24058841846900672,-0.04459989149396955,-0.17726721998852937,0.4031421361482432,0.09998152713821125,0.18471886237928184,0.525203381657066,0.3824336420576572,0.15803334101267363,0.0017226949307342166,0.532383715518306,0.4837120493827267,0.6408397576283403,-0.16471425269485973,0.29806390594940985,0.395569087902991,0.4036232585461763,0.6342556593875386,0.018699731315221044,0.6777169598942323,-0.16798278294638044,0.1977442258678126,0.4597247271528001,0.21781735787550596,0.34400433043024914,0.3709449488030338,0.09112003291702947,-0.2849491238265404,0.27396688951365533,0.4174246488811453,0.17236432852858652,-0.023564061787019513,0.319118041315197,0.06862278301144495,0.46611946496769263,-0.07453972745963375,0.4683235340495492,0.47041066328037856,1.0,-0.0684871404577755,0.23985969852921768,0.3681650706180837,0.10347639635435527,-0.23271381138538252,0.19938972467066346,0.42121839889891904,0.11331362313891666,-0.1559635252464353,0.5842281276722381,-0.08080015335857106,-0.23256868256873134,0.007555109667267839,0.5839376142734414,0.5598520756283727,0.31780969907287554,0.3169709375787699,0.3914516803433343,-0.08027533067759993,-0.015600112517815725,0.5492037759787767,0.08507361659418801,0.18990696589345654,0.37658606713521703,-0.2505368043466989,-0.18578743369453926,0.68784678926855,0.039065171317437086,-0.20811513070437132,0.48061683564288904,-0.1858368273845636,0.27430753130839997,0.134552426479396,0.3808060665170051,-0.132517714892376,0.5533722785128504,-0.04513063302776288,0.1293194540792033,0.48727020244299707,0.2767027150726512,0.4531514054942641,-0.13273087598696334,-0.29153754989895336,0.054009484918308426,-0.27350480206105177,0.5227133370552342,-0.16826105327974236,-0.11960995932230879,0.21518345786828624,0.5825240210849894,0.06686165711713749,0.503475357982803,-0.1361811649160744,0.32493860646549333,0.06669278345579806,0.5326554861843383,0.2914191729546496,0.518192902839211,0.10962651387290909,0.10129182239870338,-0.18950425506689622,0.160687568728998,0.06756473155647005
Cerebellum_10_R,-0.07154515799771186,-0.4762838847143987,-0.030793499970342968,0.16044075081141262,-0.2630750561424464,0.16031276733466795,0.21503941449998618,0.18366479990207354,-0.10260446407804662,0.521057041578349,-0.010496692285516382,0.4058727994523101,0.016997343679228782,-0.013454389578376368,-0.08407647995776246,-0.03171560519611923,-0.2634811831620824,0.42229983533966325,-0.23783757628319716,-0.002897773755658441,0.11051008354071878,-0.1701896089057877,0.002120741577138046,-0.20373676088269377,-0.018045725165104748,0.35571629353011164,-0.008073504316605716,0.0233670547392884,0.028736920949833464,-0.16965860836065244,0.09120489168379699,0.06606453740641907,-0.029268523095995373,0.5676425539108606,0.19324682899093684,0.06229937149529478,-0.10370088321216983,0.3664496146039763,0.2399961344927336,-0.371425193032288,0.06803535389092681,-0.1416261791888822,0.03958314601287081,0.1633737018495062,-0.12771828521230302,-0.34065467445196357,0.22919581940442646,-0.06394829156888121,-0.07956612806985104,0.05981096960858055,-0.06394168236753307,0.07322343869019421,0.10032260514702293,0.04914935766719543,0.22359614827587876,0.6266596204137729,0.23109731623623897,-0.07644898933517263,-0.04320525095572681,-0.14779418335923747,-0.048101581693098985,0.266893018307108,0.05614593878862762,-0.07632992586666659,0.09840010785322748,0.06898961070554112,-0.0684871404577755,1.0,0.1434905588399577,0.09349522950083554,0.2877297954354431,0.6995562407295141,0.1331756371227092,0.003613310079587944,0.13523944194758886,0.15990126123620796,-0.044174122259372194,0.5822471201630594,0.11880215088823667,-0.11800364523306178,-0.050665916976295786,-0.4871670249666353,0.09899014197011706,0.3464536608511179,-0.023564912081870396,0.08890321460390291,0.5552831705005556,0.370177250384206,0.21535411381659855,0.48908881783866764,0.13023666599502157,0.2427493498234678,0.28624482635897297,-0.049168842712768536,0.025634063180001776,0.14117694451781373,0.00051973047115184,-0.04365421305221614,0.29497925281195975,-0.2616630260613796,0.09267056782516978,0.23715380883267284,0.08086952792908014,0.409109490379308,0.08404009868568942,0.042683086714147604,0.045720476027251926,0.017361722854228424,0.07783972127794829,0.2734721936041131,-0.00493716433353765,0.25595745247121265,-0.02522083267801979,0.20899610638079683,0.08297216804313991,-0.10075963824787998,-0.3341242376227569,0.04942955093712519,-0.09747567239080072,-0.09110772725592481,0.06427928130517939,-0.37840111712251867,-0.026086229496157694,-0.06623741248245753,-0.13069632371864612,0.06499651946703142,0.29553564763370843,0.21418182163678343,-0.33758624475218213,-0.29683619641720743
Postcentral_L,0.32661126640338395,0.17180714212743925,0.06242941095613597,0.2452736833178477,0.3236828101499694,0.6515267617750103,0.281380691501121,0.30390336399171824,0.08150732507600271,0.25478228320160123,-0.03339419960145026,0.5199305712308067,0.477005821392591,0.2930303746665029,0.41160967784462665,0.08519203203262549,-0.13903202320022906,0.024005401292104277,0.2993302603757455,-0.26621838274211707,0.6109173474807695,0.10639475694238834,0.566349840904476,0.044629365059846014,-0.1277551517836862,0.06812856621575047,0.6566994883935663,0.07396829948557104,0.273220325731567,0.2964996904235249,0.08462472978584962,0.05776936357990962,-0.22266957690735326,0.399286621796885,0.6767731040172126,0.340973697555201,0.6094969341990402,0.5372387211370265,0.4225681185355388,0.46822823670670927,0.09079487960659426,0.227051404927497,0.3574946700752609,0.47493260139286175,0.25857385338819655,0.10386052264403997,-0.08107140185475654,0.24688114323908128,0.20406847115615886,0.23817047205752837,0.5485042745877271,0.8642222555512318,0.3958320835115818,0.4657601920413969,0.5850102875295912,0.2762669097116541,0.6110223649131188,0.1163721514519828,0.20705831552474313,-0.1099159633738509,0.47882376949258626,0.02974088725645764,0.8165297587209033,0.10731924450435612,0.7305333103277875,0.65508391062092,0.23985969852921768,0.1434905588399577,1.0,0.4808259495692502,-0.013297811103488117,-0.03223753584543069,-0.03204040751485324,0.5227501166351486,0.6413149672056195,-0.1561464415002018,0.022791517586083974,-0.017055937735893503,-0.09126939011413733,0.0804859763358223,0.35841373483335154,0.27766215270734157,-0.3188669564352974,0.5186216051799006,-0.25850219451538925,0.16768630675467333,0.3590045202515558,0.5167156482277335,0.030798039918076035,0.4831736487959169,0.42050339573145556,0.1791562206610524,0.0948423436917319,-0.07544779633551717,0.264455864872265,0.4603482245816795,0.47795616526798446,0.41268151466105835,0.4806131282742936,0.30488593248665674,0.9540500882635825,0.16988738690395502,0.2527103083873005,0.4198899934335379,0.500772700954597,0.6985647303437627,0.2767664569505727,0.4091867977232282,0.6888541718691528,-0.09379514877921848,0.18650197142048236,0.25718708106153937,0.22673837987432097,0.29326267437629133,-0.11014119614765433,0.7162263482569957,0.5103204087590422,0.03244998057683436,0.4858135691647094,-0.31584828633859013,0.3390798423795114,0.22720780291712028,0.48166303178639486,-0.08880116008169796,0.5180670587007917,0.19579344949078745,-0.1579695332845807,0.04329599507488778,0.416039818164234,0.2892961239965595
