,Red_N_L,Thal_LP_L,Thal_MDm_R,OFClat_L,Precuneus_L,VTA_R,Thal_MGN_L,SupraMarginal_R,Cerebellum_7b_L,Thal_IL_L,ACC_pre_R,Thal_Re_L,Thal_IL_R,Frontal_Sup_2_L,Thal_MGN_R,Vermis_8,ACC_pre_L,Temporal_Sup_L,Frontal_Mid_2_R,Thal_MDl_R,ACC_sub_R,N_Acc_L,Red_N_R,Thal_VA_L,VTA_L,Occipital_Inf_L,Vermis_9,Frontal_Mid_2_L,Cerebellum_8_R,Occipital_Sup_L,Rolandic_Oper_L,SN_pc_R,OFCant_R,Insula_L,Cerebellum_10_L,Fusiform_R,Cerebellum_Crus1_R,Hippocampus_L,Rectus_L,Thal_LGN_R,Cerebellum_7b_R,ParaHippocampal_L,Supp_Motor_Area_L,Calcarine_R,ACC_sup_L,Putamen_R,Supp_Motor_Area_R,Cingulate_Mid_L,OFCmed_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_L,Insula_R,Occipital_Sup_R,Hippocampus_R,ACC_sub_L,Raphe_D,Vermis_6,Lingual_L,Cerebellum_10_R,Thal_PuL_L,Cerebellum_6_R,SN_pr_R,Thal_LGN_L,Frontal_Med_Orb_R,Thal_PuM_L,Cerebellum_4_5_L,Thal_VPL_R,Frontal_Inf_Oper_R,Thal_AV_R,Thal_PuA_L,Frontal_Sup_Medial_R,OFCpost_L,Frontal_Med_Orb_L,Putamen_L,Temporal_Pole_Mid_R,Thal_PuL_R,Temporal_Pole_Sup_R,Vermis_10,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_R,Amygdala_L,Thal_LP_R,Occipital_Mid_L,Temporal_Pole_Sup_L,Paracentral_Lobule_R,Temporal_Mid_L,Caudate_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Paracentral_Lobule_L,Cerebellum_3_L,SN_pc_L,Temporal_Sup_R,Precentral_L,ParaHippocampal_R,ACC_sup_R,SN_pr_L,Lingual_R,Cerebellum_8_L,OFCpost_R,Frontal_Inf_Tri_R,Frontal_Sup_2_R,Vermis_4_5,Cuneus_L,Thal_VPL_L,Cingulate_Mid_R,Pallidum_R,Cerebellum_Crus1_L,Precuneus_R,OFCant_L
N_Acc_L,0.3967336349342028,0.4105734263567086,0.3710022073803622,0.3939985572035644,0.32187600066859845,0.4434449738674013,0.06524772974181703,0.1367776459777867,-0.18913630370020024,-0.05803211633330429,0.21445907509146073,-0.18295865126724198,0.0554801421452391,0.3627250032956795,-0.5681620040481885,0.3070842690772053,0.3439691907638149,0.611871776676317,0.2957760196499578,0.14776149232280114,-0.022886751128841202,1.0,-0.07390591998667351,0.4179305564251301,-0.03241212209743113,0.4009582529417303,0.31888365480772907,0.28255059236317737,0.4458158499077463,0.24332273911749996,0.39743225544900845,0.39435379296941914,-0.0692124004793142,0.4657912861383169,0.3434555464952637,0.25004301610585794,0.3946014066591327,0.20828130980567422,0.00500718375261144,0.14848377715558692,0.039921555427197025,0.05472718871186463,0.1588826609014688,0.43421209228978086,0.3923927618130846,0.33134990513292073,0.24824514133922995,0.24243783908834027,-0.03417232581877788,0.03882245386875792,0.45753154417259906,0.6503631832545528,0.3634860824405236,0.7217599364192026,0.5608762246192337,0.30568969292499615,0.16548348840401417,0.38700405705801677,0.10123161597978013,-0.010794124089124427,0.38528850144153853,0.30627014685328674,0.2959985663267856,0.5848856138554863,0.07670358508177176,0.43722959044700643,0.6840321938613462,0.8118977118936327,0.08300630714359741,0.4086774122805603,0.5091399011335455,0.5320290291617343,-0.2640104044770037,0.19549708321235706,0.18239469741733802,0.2267108134574338,0.32828857423873864,0.40074409062245364,0.4559132622853022,0.061008342587884366,0.3635184039327336,0.0766638994093047,0.3186075692368931,0.3460068454053816,0.3302234018364667,0.4966092185878976,0.4630655707559918,0.23938618079313673,0.44585182629403286,0.24770691782679163,0.4282362248787496,0.23121998745001823,0.3983597059843336,0.13850226489166453,-0.41909103574688694,0.28456170179567164,0.8443064196980237,0.4006972919202724,0.2294212141396205,-0.24798417828160696,0.4411959850256384,0.3638430189983959,0.4869950002336064,0.038524440291201445,0.019360041558057196,0.24241232742315147,-0.08712499937817654,0.3016305393336578,0.45995018395096465,0.167907393267331
Red_N_R,0.17576749784158502,0.10645712792303139,-0.14540717074844633,-0.056409046861178334,0.05115644536100822,0.060687057379802796,0.023663920652977385,0.30844505291020974,0.2265492913034454,0.05803735121115032,0.32261814926134746,0.37749236575077827,0.43502558187118123,0.1494333453357417,0.48013243583049076,-0.08732068544142263,0.30891395186588316,-0.05893597895266107,0.17467910547525548,0.17437150379915387,-0.13954207467261057,-0.07390591998667351,1.0,0.061020356670260095,0.33104303905965227,-0.23131196760872674,-0.06825284784805882,0.20230874995043274,-0.025607764798879978,-0.10492330489899816,0.3042511126326173,0.2677589129941298,0.056740507420094455,0.3244502454923478,0.24677383879310724,-0.0223175168315927,-0.3142100006849374,0.23614578668769676,-0.11233060310928311,-0.12093217578244983,0.11159920415167762,0.11409972188044404,0.09874333592090444,0.016372987671945293,0.19428860905158948,0.29524477948036737,-0.030918594828118845,0.22485657422409697,-0.11088554765780224,0.23385634274052594,-0.054003741239179455,-0.05149704070467525,-0.09291671637133025,-0.0868354129636611,-0.23462317428413323,0.03686796785113298,-0.18689176421473488,0.012588267920442023,0.06606453740641907,0.2531190574015168,-0.03947440738631471,0.43020642149620686,-0.038217149598083464,0.04881019801270751,0.3259901989931574,0.13198189987702363,0.09736082209083427,0.0031312211044134293,0.03427487174206548,0.13286227694985653,0.14541358413651154,0.05530024933464991,0.1019562541239723,0.11697367915666067,-0.22217771337312836,-0.12398855379912137,-0.05138799928576143,0.19969162354711148,0.3524593811825135,0.04572760262249698,-0.09683157721921701,0.12836846747492428,-0.13096333864173787,0.13966451940751248,-0.09302269531548339,-0.06238940107234177,0.002075400136504325,0.11806250049991253,0.10514450692649717,0.14031410059437668,0.18161142841819247,0.2910656523910414,-0.06518497387596565,0.13853624628544275,0.6150466308727994,0.042560585608239755,-0.06005537307542397,0.06553253585820096,0.1084085262456671,0.05437679744719777,0.3076867657719087,0.12602842615146878,0.12079943092209273,-0.036253701461431226,0.4031421361482432,0.16760845767928037,0.1652790849931401,-0.051184333536802684,0.05895711230404159,0.19153252593807824
Thal_VA_L,0.2842814769536175,0.18788317029445795,0.3032022419240432,0.2040821728452138,0.13356159128967734,0.44573747390355006,0.003982694813011941,0.13196347165264316,0.07425985818886138,-0.1493199925594172,0.39001499430244935,-0.07984290494774475,0.2234332184502686,0.22559250516187962,-0.09388168519150311,-0.007735145210161494,0.40809620806759733,0.12634237434328485,0.46475315505209597,0.3122689890830433,0.10630137049011183,0.4179305564251301,0.061020356670260095,1.0,0.22176607982053162,-0.09521448545789088,0.03936938237838286,0.5044411163477651,0.3281380419243431,-0.2592365413482705,0.34188881433306395,0.49649343257710593,0.1430934076047163,0.15338013881212023,0.1830230652702399,0.28359441057666057,0.15876172130965518,0.21996734722599068,0.0017298379267624512,-0.053800338518369156,0.1307741398696634,-0.09147411018387097,0.2635392317949355,0.30738974047713213,0.38059446195687585,0.31016975893435705,0.2678865086675359,0.3619058595902276,-0.1434046094179248,-0.04396917592143373,0.2661374343594105,0.46123811676679927,-0.12429389434740501,0.5161671069257341,0.22560409586997082,-0.013986700572482469,-0.028008337325142324,0.24118504509112165,0.29497925281195975,0.07814693096821924,0.16975852896605764,0.28110422460615514,0.009174418371806142,0.4520915373566934,0.09581245375325285,0.420234813962617,0.40866601443108247,0.4548007534779233,0.046453196322035054,0.1418859650263467,0.2640428229211037,0.22545147941785904,0.10627346466611538,0.5135549833652812,0.22246226005791606,0.08603180177453752,0.4566890266512026,0.3976269492998973,0.177511360497308,0.2642328320224652,-0.26007859835561653,-0.01191077585364133,-0.09223985225916982,-0.016558859937060532,0.3126699700954756,-0.1970795254210554,0.40510151875713174,0.2858738502613612,0.2853510113871389,0.2251741565069568,0.4078058881095927,0.1646551765168094,0.4478696843226038,0.4776434485823136,0.016064449401506725,0.43423117280024476,0.3609215254255673,0.2805362954035967,0.09470925321713522,0.009625864373793666,0.5609920743244036,0.2773184049894902,0.32751001385762946,-0.22503692282089535,0.27430753130839997,0.2697262821811633,-0.0790659372428967,0.060131646833753626,0.14074850699493624,0.26632687897338697
VTA_L,0.13746464606332728,-0.04859611207031674,0.2363286792543967,-0.0595151471486148,-0.1909331590161003,0.5135002919513925,-0.10562861903102115,0.053248136988729385,0.07222305270874818,-0.4389799958185124,0.372701774498863,0.12455194293903639,0.10462774315994254,-0.1154237455078629,0.40660934374015534,0.10362524701446467,0.13059768343996153,-0.15029024633739801,0.12490056875525235,0.5976056666244569,-0.5036442869485823,-0.03241212209743113,0.33104303905965227,0.22176607982053162,1.0,-0.18943572267292064,-0.1020514546332648,0.06505414715849499,-0.05147748562988335,-0.3353624526020829,0.3840241794369385,0.40822083414032445,0.2344007996698672,-0.025806391092360288,-0.03306471306308977,-0.18689471567545382,-0.26385278228543385,0.01647761417737074,-0.2653575869823818,-0.5002639911179338,-0.1912426039719174,-0.48891122529633385,-0.144390248873219,0.02412205388709125,-0.06905778552006325,-0.004710613690772705,-0.3166931685984749,0.12492280916567322,-0.3798232420312526,0.0719271990928135,-0.3477132202423485,0.02125318785201674,-0.2441591530170264,-0.10131309303771308,-0.2632594661038664,-0.4133665246629577,-0.4337657690480472,-0.07297023111929757,-0.10260446407804662,0.224904169319494,0.13558865835371958,-0.15810247346688178,-0.4899932483496268,0.26967902376471503,-0.0614048371698607,-0.046814028415928036,0.05280384904795337,-0.03710638716284222,-0.029773675150858128,-0.11695824766568103,0.043066513397141695,-0.03418957719400686,0.22445160751424842,0.15047276384101604,-0.3685712530918076,-0.19636614838925193,-0.04681298038055855,-0.01942533478314711,-0.08012962559586037,-0.29120045690269275,-0.27804117781667714,0.09695284519938671,-0.21766026450778214,-0.07224752672826067,-0.16192069139992557,-0.2377839124664852,-0.1758075603741056,-0.14527884407631522,-0.0037641655123191826,0.061199049229517716,0.062441610576018304,-0.007349313568801473,-0.09780729888130542,0.1292774294444069,0.4798194360056618,0.11875703738967984,0.06253619461769841,-0.1416928812906868,0.19571151024493522,-0.1663931522454999,0.1576563818615191,-0.10621432654664531,0.028424719209297844,-0.18143955738331372,0.4552777729844534,0.0808290276555092,-0.4153502340262262,0.07235752576433803,-0.17176809280246494,0.23252231876475637
Occipital_Inf_L,-0.034101892867655303,-0.0848588813164253,0.1825733173967494,0.18098931315429967,0.33154839765194694,-0.1782693789454162,0.10447426279159666,0.026118719545099933,-0.0479634386391621,0.11022435608121978,-0.13485898694831022,-0.12985917209462197,-0.1851964369656185,0.16450422833300835,-0.3228770459491205,0.614613430098322,0.01591785630929103,0.6770228844383467,0.23700077411661,-0.17298519525707207,-0.24470818913514286,0.4009582529417303,-0.23131196760872674,-0.09521448545789088,-0.18943572267292064,1.0,0.7524574354425352,0.055956501152736475,0.5756182921003183,0.6181832122313007,0.18565427455176933,-0.14908950161358003,-0.04764317838346779,0.21945608390772053,0.12408834355740235,0.2513780921069039,0.6351095229426553,-0.11076002316822066,-0.12269665032874977,0.1826675101775115,-0.09472707147109133,-0.07201157433454701,0.009287929977162913,0.6459123677133609,0.12035158354338543,-0.06709689771578614,0.10293329576035938,0.0520038615414082,0.042349262654266834,0.09177756102010266,-0.003912987671170719,0.280705716436736,0.638870047735534,0.281535458521197,0.05261216538650772,0.3032431871271968,0.4972379262388079,0.6184488480156034,-0.045618217742463454,-0.13441177300331764,0.6716058502711877,-0.21964392228079696,0.39059810859500893,0.1326245240192813,-0.1796842727459966,0.21957465117982566,0.3389203748534439,0.4538371354851691,0.2851551335121205,0.08415291284316805,0.3351532871901731,0.19570702778826315,-0.0918615619314006,-0.08936746865498195,0.10408979645816017,0.46667560884548137,0.13221565667308938,0.07239180624922177,0.06758090912434042,-0.2792581798447825,0.6888820917813685,0.18367145523208397,0.7781898262179425,0.35676519711987165,0.19341642544016066,0.7639578929870183,0.04952530833256874,-0.03792289253422096,0.3243300367548135,0.023046899942641814,0.05906443151468931,0.024380295302780446,0.2994547922890351,-0.03868756419692027,-0.25584808395622494,0.07248966337060694,0.3177938569191507,0.6018689735682596,0.6606049836707243,-0.2015723115489529,-0.10342439092870688,0.2755879813049506,0.36665401434418676,0.5194177160358465,-0.2056205015405097,0.17084260707573973,-0.1588375743747874,0.6816658304281816,0.4486208520209887,-0.2718376226198248
Vermis_9,0.05395660902162754,-0.010988798473997705,0.24185818357519992,0.06016415327082358,0.5026838412553598,-0.18580990034807757,0.1079483326125869,0.34102639238105525,0.07035964508930298,0.20589489206069148,0.07839401838775312,-0.2000006235394607,-0.06604500379305434,0.3673175879855197,-0.12892678247868505,0.4725338617937334,0.2119960334101779,0.6448058414441725,0.5072783966239911,-0.06622837325271656,-0.2125621174491772,0.31888365480772907,-0.06825284784805882,0.03936938237838286,-0.1020514546332648,0.7524574354425352,1.0,0.3840326944240967,0.6023687992906734,0.5515990284204905,0.33931710842320534,-0.07320815338159158,-0.12748565528195796,0.23748341929870062,0.29218625444174573,0.5790956118977784,0.8025943640815224,-0.01025481395094679,-0.0021588161979540547,0.13724930292249468,0.2370031123268706,-0.010299935005213414,0.3165648336518436,0.8304320255056699,0.32005661484520725,0.14502715284052584,0.3142696014495387,0.3275217029560054,0.1382870763360014,0.24907085771214404,0.05967198947538621,0.3674384630177453,0.648473385111668,0.3327387236755187,-0.08939749725934906,0.4093056688264886,0.6734278468596775,0.7996517362987733,-0.07154515799771186,0.0329913496887069,0.7486965633816884,-0.12462043434865683,0.4576027055208806,0.09915475243599588,0.029867525358822533,0.4911459262687051,0.365856755570579,0.47643362628160063,0.39475365115445693,0.036796657899285684,0.30279786704595196,0.16832195671661138,-0.03336785249928406,0.23452356371439628,0.13341577448637423,0.38431121102140003,0.2689580962903767,0.26574766050189746,0.26159025716480794,-0.0892938922481197,0.5308304954055325,0.21006401837462818,0.6973111198398035,0.37294753099384037,0.38244022686735213,0.5610536864080128,0.24196513115245802,0.2130245573354019,0.36307786079483606,0.28951394599532226,0.3108483747796635,-0.11513279568242148,0.4890594518171723,0.2789243632483401,0.047626183204163015,0.2662543462208109,0.25148171195983793,0.7986816865299134,0.6206100764387111,-0.1838137066774321,0.16813789371287924,0.478859037715736,0.583840928412415,0.5751033778625866,0.04549169432709887,0.40654567787996,-0.03886417517548337,0.514867820167091,0.6278353412646921,-0.31679663181253664
Frontal_Mid_2_L,0.18603050340264662,0.2794229332887864,0.24373065625725668,0.01644137232668148,0.6369589188219825,0.20189770344463484,0.20104996954881135,0.5967377871897963,0.3781374295680122,0.255309041061604,0.4481592935336037,0.07675762980058154,0.3011492282369865,0.7563490776107195,0.20048929336371857,-0.1612654656857982,0.5610238081331541,0.45541537620408545,0.8312914149784678,0.25684956294092826,-0.00594515949370769,0.28255059236317737,0.20230874995043274,0.5044411163477651,0.06505414715849499,0.055956501152736475,0.3840326944240967,1.0,0.32063702422428536,0.11060566796081898,0.629399747942163,0.3787381490685291,-0.01227175958372464,0.40635032141209676,0.5743689888681474,0.7550682210042601,0.3412636397890158,0.43827483594197914,0.02121012165170021,0.1836292881918424,0.5754535328605935,0.24275201467020444,0.8147790389417404,0.6720504820950506,0.7329292095979366,0.6543847899813681,0.746583870683078,0.7931280718814081,0.019081021949312438,0.14223881425027887,0.5125290081835503,0.6285114799552162,0.24980936289868977,0.48087398989535846,0.0773450683398821,0.15023101665169156,0.2745107036846741,0.665109928621905,0.05614593878862762,0.17838594216337458,0.30477946041924353,0.43298533717234766,0.17686847885959983,0.15822797033313865,0.38345978103068856,0.8411275537109019,0.37787924191472505,0.5515895611614251,0.04527267556732577,0.3891338433507083,0.3211293914792275,0.16619260753771753,-0.07443274171510054,0.7177970328455918,0.1009363033355498,-0.04924228107042798,0.39175151217585097,0.6743027952602644,0.655201200262999,0.42532620741822086,-0.1430544221321354,-0.050931539551224994,0.25774169937014085,0.3089397270256563,0.7702014411874069,0.11333393046065722,0.6602483338386093,0.6622009720461689,0.406113556866297,0.7128743478577354,0.5719923360547866,0.034359638024170754,0.5447207036920882,0.8794526477887435,0.25682197462907425,0.6384041369282538,0.24512228841719044,0.6654730757147946,0.16983278970767793,0.0342362518416402,0.7301475959636415,0.7471082427472086,0.7553101379388083,0.33217581834888077,0.46611946496769263,0.7132576358889005,0.2260719131718439,-0.07237372486062509,0.6665012384681004,0.033957647858665875
Cerebellum_8_R,0.15028063420795632,-0.02706737920394182,0.11688964687867259,0.40317848023779673,0.22838286968215546,-0.05890691715372648,-0.0016435902713375495,-0.07100076837058608,-0.16703890352390446,-0.027504796046544332,0.02622804679806603,-0.15958458602776987,-0.11040592164669435,0.17290445072140223,-0.26512956468602206,0.6376841605689002,0.11140736149121158,0.5229310598302839,0.44860432957468843,-0.14975568052698165,-0.1333085133015252,0.4458158499077463,-0.025607764798879978,0.3281380419243431,-0.05147748562988335,0.5756182921003183,0.6023687992906734,0.32063702422428536,1.0,0.2360584288396336,0.3095418214530098,0.07955208335712655,0.010580072922671206,0.26956144963033113,0.17131982839998702,0.4668023777979688,0.6960998108449471,-0.017537777929885284,0.04737793617229024,0.16474066878237723,0.14522630420173716,-0.09404052462133727,0.08573438543019149,0.6277863913827884,0.237237687421901,0.03466663013673513,0.14543184142462914,0.19741578087495365,0.0754569955902214,0.06732817530978497,0.06489040158819394,0.41639242104049284,0.3079681948837409,0.6250589326455008,0.12638782548843386,0.28827042353344184,0.541256099936483,0.5481841730108615,0.5552831705005556,-0.015756501296761344,0.784355941703526,0.008698773352422572,0.46026510952968713,0.39271702327275365,0.022081304485006226,0.3789366590900608,0.3853739741615386,0.5464054016263932,0.3034774770797323,0.1155465800850827,0.24844638702603616,0.11490369316273859,-0.13913432730130193,0.20743927415941876,0.4589348809048027,0.6396638953029731,0.5308022020878536,0.43860591785092684,0.18112849399171757,-0.01818454137686658,0.3209627064971622,0.13396889583196958,0.4611936168557522,0.08424391230115708,0.20035091960697213,0.4057407121008565,0.20377912777474375,0.0891084848963371,0.30910748397103627,-0.05468756782878013,0.40467634730424423,0.17900909584666072,0.6140316012008076,0.2652337868830727,-0.06906817253035125,0.20231678583808452,0.4039656562064674,0.6990020053317784,0.4434819103626553,-0.10055360067315444,0.17598897803781943,0.2800598290729865,0.3726279540977169,0.15557744239097726,-0.015600112517815725,0.21505969016230142,-0.19664650370737335,0.6295378246369442,0.36602015370962027,-0.21006442802767214
Occipital_Sup_L,-0.027432938887369362,-0.20740215933165665,0.16033951679419145,0.22466444775010688,0.6886049708881556,-0.3907253572621258,0.3209190731453525,0.32742853056420246,0.08346281528983063,0.3668277837906832,-0.21672181021859624,-0.13714170334056314,-0.023365928733536483,0.3753713345058051,-0.24750813303585803,0.10626837935428018,0.14056670451583317,0.46050291888867007,0.25386166051844433,-0.27532889748378797,-0.05002198425779512,0.24332273911749996,-0.10492330489899816,-0.2592365413482705,-0.3353624526020829,0.6181832122313007,0.5515990284204905,0.11060566796081898,0.2360584288396336,1.0,0.1372283295910136,-0.30790896194650824,-0.09339442567590403,0.21486450475818436,0.19410385427420696,0.3872264640599813,0.42686678625417923,-0.06299595932075897,-0.027792546668082275,0.23165630979608481,0.05340828254203883,0.2649967722376705,0.19995471374044757,0.48817792611208,0.27668074151423855,0.11680475699095456,0.33509902367208555,0.18455483699476138,0.17409305364738117,-0.03352384258917797,0.12205942437049934,0.20142676228306078,0.8957292325527167,0.22404387640723333,-0.047181774405629366,0.56644289176522,0.522875866519227,0.4602489505051292,-0.07956612806985104,-0.2623955457764663,0.33961262114034946,0.0605452130780426,0.44722870311362467,0.036410781470484904,-0.07406855547726048,0.24920915697965224,0.2681772410407571,0.3771041599154527,0.44600818187181596,-0.07069221202505632,0.397147232824516,0.04465055802145029,-0.16463472006835683,-0.13157257460656752,0.11645260914580141,0.23242609478661527,0.05647582100271398,0.1347243604889231,0.2603050105090496,-0.044750165204911777,0.4917117787942043,0.032666574868725894,0.856632759951864,0.2771857749395239,0.27134140103033066,0.5619938001360586,0.07819948300021427,0.21838351573144263,0.4130194781733936,0.22832591139419142,-0.09514253835844229,-0.14747476679666824,0.3167679581422247,0.0915507579378341,-0.14666441832579494,0.07358437449291713,0.18176079114396093,0.5142905688908259,0.3290789742873456,-0.1376002515271035,-0.03942986974491211,0.47748214255300925,0.38427846798951454,0.7753618841304422,-0.16798278294638044,0.3079105823998906,0.19923494089620739,0.18780897211781442,0.6311288894792423,-0.38775569358751283
Rolandic_Oper_L,0.4155800152584105,0.18042427579869344,0.31682063642040076,0.1260224663781376,0.40849281779161395,0.32451844836217625,0.030925766912107827,0.5665059980025517,0.2929107172301549,-0.1737446462768008,0.6081108925978037,0.08492862692091828,0.15303927342569282,0.571777412282006,0.28654418336647,0.0855636685257451,0.6254248094666748,0.5374829250213298,0.6458653241254835,0.5568411458386656,-0.46103717694003693,0.39743225544900845,0.3042511126326173,0.34188881433306395,0.3840241794369385,0.18565427455176933,0.33931710842320534,0.629399747942163,0.3095418214530098,0.1372283295910136,1.0,0.4522210726985623,-0.026372498762038312,0.6545846738834992,0.5322171304556835,0.39703362068516346,0.14969085067074106,0.49355417460562356,-0.0476114160364846,-0.23493143913637346,0.3418098766089427,-0.09824894985723193,0.3969344707553234,0.6115889310687193,0.5619943848084992,0.47920527113879685,0.2658128630731117,0.6490936201525292,-0.28406790310163366,0.341053492411971,0.24603025499637182,0.6620481940747635,0.3090632995118959,0.4300215200239953,0.0687351577835723,-0.062209717172754954,-0.06803775440447478,0.48977239616175783,-0.10660572639749147,0.23961121645416913,0.44179904937466086,0.21085600517833908,-0.027609018922102747,0.3720873860808031,0.28255144186962394,0.5930084302031342,0.4617095237522261,0.6355186386265776,0.15953510640965307,0.24787862344056927,0.47060536222456906,0.3578926933897222,0.08676396403648708,0.5190507036452628,-0.19209260587066818,-0.20606038852888436,0.22714774886139835,0.494919703498716,0.6586759305070793,0.030239350214874047,0.05277898807549352,-0.09896063856560824,0.25037963317163864,0.4038382820562805,0.35238531725520417,0.2879245121587957,0.4367389817103301,0.43661699074377586,0.47015280826737393,0.554197124075363,0.526167835751718,0.04350464628327748,0.34883925950884975,0.5049868218997924,0.35841014622016715,0.5730422933090854,0.5059167769080923,0.4314450439987499,0.38113711185294813,-0.2625501831359967,0.6378490819259443,0.543950520005054,0.6198869454860897,0.2882738026149446,0.6110387776715461,0.5608883932605125,-0.20094054418064447,0.11637214051895758,0.518445837657169,0.23416814843729655
SN_pc_R,0.229297592918468,0.47041728448012754,0.38354829449395633,0.23657066227465084,0.04537322294832102,0.7841563509285456,-0.1038340014242573,0.2572728433460667,-0.046190900189443274,-0.18190340162496543,0.5573611472756207,0.04018923272771388,0.3246888767951986,0.31583931978068136,0.06613666672194267,0.0059279554943991175,0.3893394584407059,0.17107251878495794,0.3501923910435354,0.562077446534379,-0.1691369881579026,0.39435379296941914,0.2677589129941298,0.49649343257710593,0.40822083414032445,-0.14908950161358003,-0.07320815338159158,0.3787381490685291,0.07955208335712655,-0.30790896194650824,0.4522210726985623,1.0,0.06954070469584454,0.21334180405120415,0.4269913934013375,0.04774277548045312,-0.13916371245572914,0.3211846255610445,0.00724561355422488,-0.14016498799592503,0.07416632241222951,-0.1262453205680583,0.25731381288213284,0.136957235606501,0.383685255534626,0.3612035650059802,0.13762812564048804,0.40030812031259383,-0.32112335239036094,0.09062462859933047,0.2666814276660599,0.4529160869626277,-0.1519576452648975,0.24834126392943534,0.181882765856255,-0.27505512352185135,-0.3905555029077572,0.13582707412550746,-0.02522083267801979,0.4359419196853171,0.08671580802811753,0.2611005234031583,-0.23542767433054962,0.34575393587143916,0.32483950677429113,0.35333946618890816,0.42863191201892226,0.3905839100941727,-0.17600728800838256,0.4369090744976122,0.3355345881750548,0.40884705784139025,0.12267984929408206,0.4091242047712024,-0.1298213129803021,-0.08391511912020837,0.22490359605956742,0.22152567088667027,0.3477150794207962,0.10226389138228399,-0.1462406679927354,0.13190002105629658,-0.19562671189606576,0.2542669184411299,0.22589049929660587,0.01411492209336115,0.3586010926931235,0.1581204256581864,0.2487110502004741,0.3536765938018691,0.4127441223295691,0.17951964123570688,0.10608054040878642,0.2984876883288312,0.14136580914818062,0.4393941023690145,0.3461884942295666,0.029194294265377924,-0.0430456732415047,0.020716523560501632,0.534756352262623,0.2621857585057267,0.30746739068907897,-0.15314156495043507,0.5227133370552342,0.3570326780046141,-0.14264056355727103,-0.03834242814571106,0.12038987988431382,0.4875117815868553
OFCant_R,-0.10180173992988344,-0.01806610081708887,-0.007906786029029991,-0.32327054187147225,-0.08979116292414241,0.22644369271757972,0.3566190943075099,-0.27384844103406986,0.3025784879043154,-0.03766586574388808,0.20624779736759086,0.18306014568122495,0.02379276037098438,-0.1595135032209067,0.16739298822516138,-0.03985953134593169,0.11931324877196386,-0.1871003425657007,0.22869477783047154,0.07896677207967581,0.03187065244872112,-0.0692124004793142,0.056740507420094455,0.1430934076047163,0.2344007996698672,-0.04764317838346779,-0.12748565528195796,-0.01227175958372464,0.010580072922671206,-0.09339442567590403,-0.026372498762038312,0.06954070469584454,1.0,-0.11199775681757734,-0.15490928339808918,-0.05567411557885343,-0.24118033063420655,-0.035976669753584566,-0.1809538687125179,-0.03571744202858141,-0.3779448349111002,-0.026844248781591213,-0.222189099061051,-0.11010367007788328,-0.0656497271401379,0.014105801480031514,-0.18277698796989444,-0.19938275928533622,-0.026014711951207636,-0.29933369028094786,-0.18552593445499144,-0.0061104216555887035,-0.24832473581031164,0.09534810484388342,-0.025328689552129746,-0.1381459024700826,-0.14112358550758064,-0.11883176980165899,0.2877297954354431,-0.039313110906380025,-0.06957420500966023,0.0036779285920954703,-0.29390972594955345,0.053638518287678766,-0.20777070221441674,-0.11980021767947704,-0.0643164248608421,-0.14787421144218152,-0.18402722525956078,-0.06811233584359475,0.1898765176400478,-0.08898661126837654,0.16935565674366276,-0.16861723508050605,0.18944744839310937,0.17260122039858303,0.33492453034670727,-0.07880581278879141,-0.3418645758956155,0.15825031015017663,-0.051319677096744926,0.19422358495785555,-0.10170490684804806,-0.11341176104716492,-0.21032465851485466,-0.19145735269748188,-0.21316716502615324,-0.0009812334654670084,0.2198082533364988,-0.04584161889259187,-0.2662629702858483,-0.11607591950201311,0.27710633457178846,-0.04662440801700106,0.1192019760755592,0.020975856899438712,-0.08981291054529465,-0.047065913753865186,0.15429901698334278,0.34003173432473055,0.12784948110009586,0.025187737035961496,-0.021299209994981663,-0.1366489092553249,0.10347639635435527,-0.15560105750565822,-0.09944835049020834,-0.05952640679516642,-0.22184959465084544,0.21840072252897297
