,Thal_PuM_L,Temporal_Sup_R,Postcentral_R,Cerebellum_3_R,OFCpost_L,Thal_PuL_L,Cerebellum_8_L,Thal_MDm_L,Thal_LGN_R,Calcarine_R,Parietal_Sup_R,Temporal_Pole_Sup_L,Vermis_1_2,Rolandic_Oper_R,VTA_R,Occipital_Sup_L,Frontal_Inf_Oper_R,Raphe_D,Temporal_Mid_L,Occipital_Mid_R,Olfactory_L,Thal_PuI_L,Temporal_Sup_L,SN_pr_L,Precuneus_L,Supp_Motor_Area_L,Thal_PuL_R,Vermis_9,Thal_MGN_L,ACC_pre_R,Lingual_L,Frontal_Inf_Tri_L,Postcentral_L,Paracentral_Lobule_L,OFCmed_R,SupraMarginal_L,Cingulate_Mid_L,N_Acc_L,Thal_VA_L,Cerebellum_Crus2_L,Insula_R,Cingulate_Post_R,Fusiform_L,Cerebellum_Crus1_R,Red_N_L,Thal_LGN_L,Frontal_Inf_Tri_R,Rolandic_Oper_L,Occipital_Mid_L,Cerebellum_8_R,OFClat_L,Pallidum_R,Olfactory_R,Frontal_Med_Orb_R,Occipital_Sup_R,Frontal_Sup_2_L,ParaHippocampal_L,Temporal_Pole_Mid_L,Thal_VPL_L,OFClat_R
SN_pr_L,-0.02210847777323019,0.29515540246828714,0.25375681103568803,0.08386872429482309,0.40726766416497767,-0.0787857839076765,0.23229404646435878,0.26961898568936576,-0.1628185991802852,0.41299485359030164,0.16408733233710854,0.1636212448618907,0.1913885513042833,0.6108054957296625,0.4041367124527373,0.18176079114396093,0.767822952840181,0.21038205384034445,0.37098607696728386,0.23862125602324719,0.511643116418063,0.07976355580810841,0.4998629586194646,1.0,0.224336218885712,0.06547763373265032,0.025656562635471215,0.25148171195983793,0.014516298034956125,0.21767844161155034,0.23729175019598597,0.34785447225361854,0.264455864872265,0.21696763426538926,-0.15614300642110024,0.34619541016257366,0.2133924572197991,0.8443064196980237,0.3609215254255673,0.16871975562972794,0.6074499791084718,0.19074687016557132,0.46026000423773744,0.3537249714045842,0.4549185599360436,0.17396732640586304,0.3547410143862985,0.5059167769080923,0.2637364865730831,0.4039656562064674,0.3315982831173922,-0.37433714736466267,0.7280895135551542,0.6951257529341983,0.31146997487097106,0.2455446959024791,-0.1698955900644832,0.07433317836238905,0.039065171317437086,0.11561781748222245
Precuneus_L,0.2843601959785129,0.5243876043922379,0.7991798725284321,0.45450350835666237,0.14983790052841317,-0.029850299546250746,0.2558793634818649,0.46559677153430945,0.27540946390575394,0.6166456708818044,0.8156397470145207,0.4105202456654197,0.4511399988380328,0.34865777623142064,-0.11117086651742027,0.6886049708881556,0.5466940568294616,0.4993536118655584,0.43754280904989773,0.6473396989317264,-0.028654180050689898,0.20975108438699333,0.5570133995504559,0.224336218885712,1.0,0.7126664084353376,0.06656531115466202,0.5026838412553598,0.4209733335997358,0.1407232445840272,0.6691285935116813,0.5058123734939424,0.57142837400832,0.7303836159229216,0.14583034115102442,0.6862318824693746,0.6646764395357475,0.32187600066859845,0.13356159128967734,0.4006988582725917,0.5334656732254116,0.5554105749054804,0.6072996041547566,0.4081580363294899,0.09699866789396103,0.42418956144232045,0.4222908744090011,0.40849281779161395,0.6573241044724158,0.22838286968215546,0.15220974361540252,0.39333160560300673,0.08010767622561256,0.11215895997534281,0.7741504896990385,0.8094556675668784,0.45188829504465094,-0.027838643745185573,0.2133502591334444,-0.10761457195696292
Supp_Motor_Area_L,0.5325480229617172,0.3308540668950553,0.7929832365783617,0.6363950496533277,0.1457156199324095,0.261285810791203,-0.030134322678651994,0.45768949152110244,0.30146207813404,0.49807030821753895,0.540768830641347,0.39171760038797027,0.5967252303522272,0.30707120143053684,0.0433777957281728,0.19995471374044757,0.41848932838596614,0.2393687279182831,0.1786620533911127,0.2239093017396992,0.022815022554156877,0.1769108024807792,0.40499443369009414,0.06547763373265032,0.7126664084353376,1.0,-0.09272231705920245,0.3165648336518436,0.18364939440144687,0.24457412026678946,0.6185866976396686,0.6576468495083987,0.6366956922518301,0.8200992340836111,0.07053952197303728,0.4603256475810168,0.8345611953770795,0.1588826609014688,0.2635392317949355,0.318903357294945,0.5292182863833277,0.5622743632454978,0.48373361572116014,0.2852557018761045,0.12562074822919764,0.2679951788171685,0.5610266435965686,0.3969344707553234,0.25539736421379394,0.08573438543019149,0.04051528709823492,0.49126086340947933,-0.01850420228710791,-0.05315391106176764,0.3666859630576712,0.8321355080100037,0.46546792970060663,0.10474379057581909,0.4038642799380749,-0.1916167895515931
Thal_PuL_R,0.08990118636954605,0.4669345457054685,-0.2389330890013978,-0.07515327010782032,0.1318927582972038,0.10226480087566002,0.1585017720421416,0.05823303455771649,0.3637304182738515,0.22796097688336095,-0.08706422276411416,0.09552606227935484,-0.11497445610259154,0.22539870837846654,-0.14382812547110482,0.23242609478661527,0.1445545970913189,0.33270969702763464,0.2867781444807008,0.22559220814615355,0.16824606453117033,0.5665522201677896,0.2717426355104786,0.025656562635471215,0.06656531115466202,-0.09272231705920245,1.0,0.38431121102140003,0.0034605457038000037,-0.07605839967817976,0.28430698430343104,-0.18280847036540865,-0.017055937735893503,-0.2869368584386815,0.24831373009578006,0.08744568513494921,-0.17971848363560444,0.2267108134574338,0.08603180177453752,-0.030629079118121107,0.09316000845962931,-0.07485501215016992,0.27342109859766484,0.4413391863767176,-0.16262007087877328,0.45455522222722616,-0.09431288328081074,-0.20606038852888436,0.30387270196926863,0.6396638953029731,0.18159815307753774,0.08025425775639282,0.1529247990208826,0.0483848875882591,0.17646647372057378,-0.009012150301707864,0.11137106741633052,-0.06152717878162634,-0.08080015335857106,0.12303133088254184
Vermis_9,0.029867525358822533,0.4890594518171723,0.3718216120646669,0.2756261517010037,0.16832195671661138,0.0329913496887069,0.6206100764387111,0.1450677120435557,0.13724930292249468,0.8304320255056699,0.38329011147605524,0.37294753099384037,0.07264666630976856,0.35757489239543894,-0.18580990034807757,0.5515990284204905,0.47643362628160063,0.4093056688264886,0.5610536864080128,0.649948249479072,-0.029536564635300726,0.36563260756823823,0.6448058414441725,0.25148171195983793,0.5026838412553598,0.3165648336518436,0.38431121102140003,1.0,0.1079483326125869,0.07839401838775312,0.7996517362987733,0.3126008067477042,0.32661126640338395,0.28951394599532226,0.1382870763360014,0.4750274919107777,0.3275217029560054,0.31888365480772907,0.03936938237838286,0.4338847139439738,0.3674384630177453,0.21835410349409762,0.5684513443968872,0.8025943640815224,0.05395660902162754,0.4576027055208806,0.16813789371287924,0.33931710842320534,0.6973111198398035,0.6023687992906734,0.06016415327082358,-0.03886417517548337,0.06173370185681282,0.09915475243599588,0.648473385111668,0.3673175879855197,-0.010299935005213414,0.24907085771214404,0.04549169432709887,-0.04926239157610868
Thal_MGN_L,-0.07592198665160403,0.30435263180649164,0.235540426984849,0.11341790934353742,-0.1723287685247624,-0.2614888120744818,0.2803704271949329,0.16970682060113432,0.10151697742299276,0.055317637627944345,0.2529868021674959,0.06724754063094819,0.2133456033486993,0.029771609320664635,-0.1081003068917949,0.3209190731453525,0.09210174820783404,0.31891303397420884,0.1900704211176738,0.11374129714383911,-0.11332717027974713,-0.21317600594525557,0.14239632786874962,0.014516298034956125,0.4209733335997358,0.18364939440144687,0.0034605457038000037,0.1079483326125869,1.0,-0.07517503680338128,0.13028809553737078,0.04827418474933719,0.027646907430011455,0.33057419628431917,0.11983864201745717,0.41690511238559297,0.174754817311796,0.06524772974181703,0.003982694813011941,0.45514047392489343,0.24438296039241098,0.13340685038593175,0.3879383426314032,-0.05048265784816463,0.0014871979613975263,0.16018252083467116,0.13560771517793377,0.030925766912107827,0.17174324951247474,-0.0016435902713375495,-0.21226104817496244,0.25454277782269236,0.02323425965869736,0.0513267991409933,0.1848452704626147,0.24240228080182102,0.44843498646403085,-0.47889823141360366,0.04566093796319833,0.09469975808637941
ACC_pre_R,0.41842005148316636,0.3228332167710167,0.36671156151571277,0.5204078533369811,0.5877966268364399,0.5018168951164923,0.09690345161072662,0.32747240588823967,-0.18928947987777686,0.2495025751733224,-0.048341973355353327,0.4774595155761868,0.30701134933235036,0.26246836397675927,0.4666145944828574,-0.21672181021859624,0.264849196586743,-0.2431910448614954,-0.05074487721774497,-0.19609816073872682,0.4592257577897973,0.19282899763391695,0.22858085018822005,0.21767844161155034,0.1407232445840272,0.24457412026678946,-0.07605839967817976,0.07839401838775312,-0.07517503680338128,1.0,0.20605265809047033,0.6300971505077991,0.24688114323908128,0.41427032566609984,-0.16918101817590714,9.643234666178108e-05,0.3529069156573815,0.21445907509146073,0.39001499430244935,0.09027222047757737,0.4376508084162141,0.5136343374354708,0.04062188110517734,-0.08897690559666559,0.1944950627825763,-0.12929914480398794,0.6575234793785113,0.6081108925978037,-0.20014662610301814,0.02622804679806603,-0.18322954672081013,-0.08499927592395233,0.36038211135484327,0.1333707450496929,-0.10760310776849433,0.43350967935765233,-0.03965145455473221,0.4180440453318025,0.6777169598942323,0.4677003448540993
Lingual_L,0.299561841880095,0.5753080525931035,0.6029775877205198,0.5460803489211076,0.29235883300615584,0.23420968207896503,0.5060818481197309,0.3717216519768497,0.4113827965695644,0.8840656172204946,0.47848645500492304,0.5504096030006853,0.3392776370090017,0.5105699753474037,-0.022039544037271496,0.4602489505051292,0.6219094975757687,0.2960373649303324,0.5651619982420997,0.5577415199823639,0.11899588186927648,0.36711098994449587,0.7508726706583121,0.23729175019598597,0.6691285935116813,0.6185866976396686,0.28430698430343104,0.7996517362987733,0.13028809553737078,0.20605265809047033,1.0,0.614827784381535,0.5083508608045137,0.5346851884068726,0.08197482905995894,0.5478873090946604,0.607183783687642,0.38700405705801677,0.24118504509112165,0.42060248303478115,0.5704149744033649,0.3899350522156151,0.6865488754482325,0.658091429644368,0.11455721733541126,0.4510315777544227,0.46943042162547083,0.48977239616175783,0.6300250104431198,0.5481841730108615,0.13181321563019263,0.22819693848843411,0.09479568065289837,0.050997815759659185,0.6282372323012342,0.6676468708210633,0.22589339294056995,0.22899099816690124,0.2504705181477806,0.03773938940216301
Frontal_Inf_Tri_L,0.5589086961087975,0.3074953405376086,0.7505485284845819,0.6735919209173377,0.5745617296646195,0.40713069353058123,0.21863060638420492,0.47338300692877266,0.13890517415250442,0.5370358409805821,0.38053422025660627,0.7073386834450099,0.5168762699251903,0.45068449180348785,0.3155542518671972,0.11780596498327162,0.5913886970831117,-0.0018197945969039445,0.3699255881575894,0.14570987125900584,0.4104275979229533,0.2293883456730093,0.6198556063029492,0.34785447225361854,0.5058123734939424,0.6576468495083987,-0.18280847036540865,0.3126008067477042,0.04827418474933719,0.6300971505077991,0.614827784381535,1.0,0.4212936090154357,0.6627803576432116,-0.17364591283148484,0.39012705917400164,0.6942798440609025,0.40311034538960305,0.3388765345145833,0.23077749200322892,0.6792401067217946,0.5599246564485728,0.4713014657189462,0.10125714219078821,0.296670352900986,0.14352431829042028,0.7702120948352355,0.7638724650290414,0.1462463182288937,0.13706554087973638,0.0635951144929828,0.21396593325231014,0.3671622443747769,0.13816105862103642,0.3073124934667227,0.7854867122991547,0.2764530447512139,0.4200417953024665,0.5839740909182384,0.2913636870515685
Postcentral_L,0.09079487960659426,0.4831736487959169,0.46822823670670927,0.6109173474807695,-0.08880116008169796,-0.07544779633551717,0.0804859763358223,0.3390798423795114,0.04329599507488778,0.6566994883935663,0.22720780291712028,-0.07447974065977135,0.3958320835115818,0.5372387211370265,0.1163721514519828,0.20406847115615886,0.500772700954597,0.1791562206610524,-0.1099159633738509,0.227051404927497,-0.03204040751485324,0.06812856621575047,0.20705831552474313,0.264455864872265,0.57142837400832,0.6366956922518301,-0.017055937735893503,0.32661126640338395,0.027646907430011455,0.24688114323908128,0.5083508608045137,0.4212936090154357,1.0,0.5132514272161224,0.04271848603768038,0.6413149672056195,0.6580817996720438,0.230544317307023,0.4806131282742936,0.2993302603757455,0.4657601920413969,0.49067495879009837,0.18650197142048236,0.4603482245816795,0.23817047205752837,0.0948423436917319,0.5294732596528741,0.5021989609111985,0.41268151466105835,0.3590045202515558,0.16988738690395502,0.03244998057683436,0.030798039918076035,0.281380691501121,0.2964996904235249,0.4858135691647094,-0.040277500344074624,0.044629365059846014,0.23985969852921768,-0.26621838274211707
Paracentral_Lobule_L,0.4270293585408952,0.31362466360315955,0.8514781063920877,0.5750785841121971,0.20385229158888493,0.2666663268732912,0.10831865487989101,0.4952757349340021,0.04349903699976486,0.4602518302661831,0.5823895743688209,0.42631431361726024,0.566836346143242,0.22959855620265146,0.2534398348624137,0.22832591139419142,0.4509381830828244,0.14573487357282677,0.22601461534946513,0.20924479207490318,0.10623913564314869,-0.029549492846335543,0.4048499940091468,0.21696763426538926,0.7303836159229216,0.8200992340836111,-0.2869368584386815,0.28951394599532226,0.33057419628431917,0.41427032566609984,0.5346851884068726,0.6627803576432116,0.5132514272161224,1.0,-0.07966382655552338,0.46685015425391146,0.816710949477801,0.24770691782679163,0.2251741565069568,0.3821531263927524,0.5702914901115276,0.6161387046212073,0.4667975703503407,0.1320352735495521,0.20562213755591038,0.03998200569659324,0.6151530454478006,0.554197124075363,0.22952152832626513,-0.05468756782878013,-0.10420652141269396,0.28670575708358836,0.06745706577323789,0.0776995981880129,0.3795388908960105,0.8168823393280412,0.3297885142743667,0.03402174097993857,0.5487597259370636,0.03883937559380141
OFCmed_R,-0.00044060012526174204,0.27732531272792543,-0.0536376560454764,0.03197377932963884,-0.039567103863636106,-0.1335604132906956,-0.11760824036968838,0.15481885936130935,0.35553483924943174,0.08434312664205938,0.061724655360931344,-0.010174165334795137,0.04772454372276968,0.18885264403248184,-0.307606334275001,0.17409305364738117,-0.022908332293329663,0.4036010883866702,-0.011980017938633836,0.20037185931279025,-0.08627243757978968,0.2653406069203807,0.038755974692878024,-0.15614300642110024,0.14583034115102442,0.07053952197303728,0.24831373009578006,0.1382870763360014,0.11983864201745717,-0.16918101817590714,0.08197482905995894,-0.17364591283148484,0.04271848603768038,-0.07966382655552338,1.0,0.014434585787565773,-0.14203313027862302,-0.03417232581877788,-0.1434046094179248,0.03786826732913938,-0.09634664423178423,0.11069519802822277,0.10163491559265665,0.247439799550021,-0.10340150512438633,0.43344637826818305,-0.02690571714176979,-0.28406790310163366,0.11934399892358452,0.0754569955902214,-0.07262606300651955,0.31704761729696307,-0.10906458973793282,-0.1667038725682322,0.1492991837763852,0.05400307496581394,0.33570738915801646,0.011874324488320107,-0.25826913456426703,-0.30413739674522294
SupraMarginal_L,-0.017614503462484457,0.4218449571872904,0.4679691097555482,0.38401109839651393,-0.11533391880786587,-0.25056579078022256,0.4110458697569199,0.28817143811825996,0.04726194019260446,0.65813243135162,0.43713788817583177,0.1482978509841233,0.36191828366095274,0.4055221653749727,-0.008184552334222179,0.570744941485824,0.5472564653189066,0.36634105987692894,0.43456569243645715,0.46334176507637775,-0.10060099696311191,-0.012851571069359318,0.512713603461609,0.34619541016257366,0.6862318824693746,0.4603256475810168,0.08744568513494921,0.4750274919107777,0.41690511238559297,9.643234666178108e-05,0.5478873090946604,0.39012705917400164,0.6413149672056195,0.46685015425391146,0.014434585787565773,1.0,0.571675567105915,0.33799401775544113,0.19407392118726463,0.329240783856842,0.4327503003990122,0.3382808579239095,0.4594465073192973,0.40411153713163656,0.12031642476122428,0.2450531937930215,0.2844872052699836,0.5066254886362903,0.7008300346504335,0.4861501433013301,0.21351178347974648,0.007551459542160284,0.08085236631840553,0.33593308537237304,0.5664277607421944,0.5171940031105032,0.13156863289440696,-0.13299516790470847,0.11331362313891666,-0.033543739416778344
Cingulate_Mid_L,0.4758895997075127,0.3177033535201339,0.8140181511425023,0.6737922302875705,0.1451151311714048,0.3049997286570733,0.12741693946391214,0.4869944962556392,0.0630084729704285,0.5648267548504029,0.4983230439766947,0.3716587578724572,0.5808405221849295,0.32542182516351364,0.20058261845116537,0.18455483699476138,0.5264364218499175,0.12474597255491535,0.20749505388329537,0.22837376013012248,0.09719655583626087,0.07227174812631428,0.4241269929373158,0.2133924572197991,0.6646764395357475,0.8345611953770795,-0.17971848363560444,0.3275217029560054,0.174754817311796,0.3529069156573815,0.607183783687642,0.6942798440609025,0.6580817996720438,0.816710949477801,-0.14203313027862302,0.571675567105915,1.0,0.24243783908834027,0.3619058595902276,0.27217647903036624,0.5860979952969098,0.5453045359330192,0.4023832333936841,0.22083063563735036,0.23366232135440623,0.13239384042421024,0.5811587320078034,0.6490936201525292,0.2922731653106563,0.19741578087495365,0.1630318947854221,0.25386645770985583,0.056487992856503175,0.13286011357862204,0.3754295337469539,0.7830209325611635,0.24629106619468877,0.11724175227509517,0.551744588126146,-0.03251548075164182
N_Acc_L,0.07670358508177176,0.3983597059843336,0.2893462198695293,0.11924479303209498,0.5320290291617343,-0.010794124089124427,0.2294212141396205,0.43904685255624565,0.14848377715558692,0.43421209228978086,0.23071906869822192,0.3460068454053816,0.24015542243588517,0.6710011940933568,0.4434449738674013,0.24332273911749996,0.8118977118936327,0.30568969292499615,0.4966092185878976,0.2756024970624135,0.6983476334402193,0.2168262349636831,0.611871776676317,0.8443064196980237,0.32187600066859845,0.1588826609014688,0.2267108134574338,0.31888365480772907,0.06524772974181703,0.21445907509146073,0.38700405705801677,0.40311034538960305,0.230544317307023,0.24770691782679163,-0.03417232581877788,0.33799401775544113,0.24243783908834027,1.0,0.4179305564251301,0.17477444548153953,0.6503631832545528,0.2619009176015388,0.5925984625864673,0.3946014066591327,0.3967336349342028,0.2959985663267856,0.4411959850256384,0.39743225544900845,0.3186075692368931,0.4458158499077463,0.3939985572035644,-0.08712499937817654,0.7408946577554777,0.5848856138554863,0.3634860824405236,0.3627250032956795,0.05472718871186463,0.03882245386875792,0.019360041558057196,0.17045022853477956
Thal_VA_L,0.09581245375325285,0.4478696843226038,0.17639824076607838,0.4074363987165598,0.22545147941785904,0.07814693096821924,0.09470925321713522,0.34537190443723736,-0.053800338518369156,0.30738974047713213,-0.16842201299083948,-0.016558859937060532,0.27380236736270086,0.4860849213344825,0.44573747390355006,-0.2592365413482705,0.4548007534779233,-0.013986700572482469,-0.1970795254210554,-0.18706512778566545,0.42887876378456813,0.04237134815396957,0.12634237434328485,0.3609215254255673,0.13356159128967734,0.2635392317949355,0.08603180177453752,0.03936938237838286,0.003982694813011941,0.39001499430244935,0.24118504509112165,0.3388765345145833,0.4806131282742936,0.2251741565069568,-0.1434046094179248,0.19407392118726463,0.3619058595902276,0.4179305564251301,1.0,0.22221377265880216,0.46123811676679927,0.2748383763092309,0.15822284248565513,0.15876172130965518,0.2842814769536175,0.009174418371806142,0.5609920743244036,0.34188881433306395,-0.09223985225916982,0.3281380419243431,0.2040821728452138,-0.0790659372428967,0.41541353449114377,0.4520915373566934,-0.12429389434740501,0.22559250516187962,-0.09147411018387097,-0.04396917592143373,0.27430753130839997,0.045393762243093785
Cerebellum_Crus2_L,-0.16140063928852927,0.287539166102271,0.3852621126741957,0.25375336824349753,-0.01537237589592589,-0.24496136565103016,0.5350038980621333,0.10509381841378772,-0.06923436584763612,0.43254301491999797,0.30777571575318424,0.14828772613138477,0.21981234244245176,0.17871423342581666,-0.05089860137672316,0.29550081419222884,0.30516941397305825,0.30187539251904105,0.16363540746081506,0.2724171483344826,-0.10444479312946968,-0.15598364468254208,0.28784060983603876,0.16871975562972794,0.4006988582725917,0.318903357294945,-0.030629079118121107,0.4338847139439738,0.45514047392489343,0.09027222047757737,0.42060248303478115,0.23077749200322892,0.2993302603757455,0.3821531263927524,0.03786826732913938,0.329240783856842,0.27217647903036624,0.17477444548153953,0.22221377265880216,1.0,0.3931601875749171,0.14850840200082147,0.4371951315616216,0.27900027832886115,0.11220424799198193,0.10851863291662638,0.2665311899558945,0.25084372780519887,0.3354212360920769,0.07675855390834654,-0.2674856259627529,0.05060610898839005,0.04137321352261423,0.0744404054743527,0.3202506864958333,0.241935330314051,0.06532373081256367,-0.08773250249967834,0.03519557456475262,-0.14644179151948056
Insula_R,0.28782442748356796,0.594633845658078,0.5850036089710304,0.4792577404076151,0.4868104499627013,0.12608378844081614,0.2498320725507576,0.38734566746314386,0.11124090062265649,0.5380474315987623,0.3178580295043497,0.42350639496590786,0.4360919050005923,0.6429345109616444,0.3109056670486466,0.20142676228306078,0.8117100333150976,0.13415708380414487,0.3739457790453648,0.2445082934699141,0.5019307645781452,0.1278411604802018,0.6457315616135743,0.6074499791084718,0.5334656732254116,0.5292182863833277,0.09316000845962931,0.3674384630177453,0.24438296039241098,0.4376508084162141,0.5704149744033649,0.6792401067217946,0.4657601920413969,0.5702914901115276,-0.09634664423178423,0.4327503003990122,0.5860979952969098,0.6503631832545528,0.46123811676679927,0.3931601875749171,1.0,0.41125421469101153,0.6269055302267649,0.3588014486128068,0.44912794065720735,0.2487776435765544,0.7189376137154119,0.6620481940747635,0.24737102235281222,0.41639242104049284,0.2663852382999373,0.0482319916454554,0.6032507017695147,0.49851941823933593,0.36243657279521685,0.6364971055876886,0.20408333167807527,0.07107985592333478,0.3709449488030338,0.24755168587232537
Cingulate_Post_R,0.44887274304046276,0.4921980641311131,0.5660817750973703,0.6041637351101985,0.3263417502174016,0.22815928954364015,-0.04296432186701193,0.45170611229109386,0.14621862431699614,0.3948103989788923,0.29342856822667657,0.43119299908317676,0.5429748193675042,0.3934107762227035,0.17422517576255658,0.15905792252379455,0.35263733777558276,0.19056528886870927,0.13084409332281025,0.0818319352935191,0.21908435295871337,0.25808664215595983,0.38351090795272164,0.19074687016557132,0.5554105749054804,0.5622743632454978,-0.07485501215016992,0.21835410349409762,0.13340685038593175,0.5136343374354708,0.3899350522156151,0.5599246564485728,0.49067495879009837,0.6161387046212073,0.11069519802822277,0.3382808579239095,0.5453045359330192,0.2619009176015388,0.2748383763092309,0.14850840200082147,0.41125421469101153,1.0,0.2865757256368632,0.1547761545226043,0.06047674161814474,0.15747452824103686,0.5508769244701474,0.4484434241609562,0.12339647918505621,0.07773858814998555,-0.0688472911891639,0.2695936200641732,0.1628520163201209,-0.014643586409328927,0.1733638958816544,0.6970731757609622,0.32180794147712394,0.23598635040434315,0.4257148570695656,-0.0008606057564690671
Fusiform_L,0.22094738653114834,0.4582350374545773,0.5012461962275883,0.20662905145045887,0.4175531982001966,0.012839739096017596,0.4275235309321107,0.33342230099522074,0.3468260699610213,0.5619598567712212,0.5271558334500591,0.5709037214558935,0.3460867357372184,0.434825166213555,0.01542116806324381,0.44095913699793304,0.6302041857177374,0.42185839281218634,0.7605951454859011,0.46516669545267897,0.2922439056223075,0.247253015255127,0.8166546650709509,0.46026000423773744,0.6072996041547566,0.48373361572116014,0.27342109859766484,0.5684513443968872,0.3879383426314032,0.04062188110517734,0.6865488754482325,0.4713014657189462,0.18650197142048236,0.4667975703503407,0.10163491559265665,0.4594465073192973,0.4023832333936841,0.5925984625864673,0.15822284248565513,0.4371951315616216,0.6269055302267649,0.2865757256368632,1.0,0.5095800764249088,0.12287660137877593,0.4842886545566531,0.3054699892806424,0.31144453987886206,0.5037767235818746,0.4397228276940223,0.11074345326410066,0.18856891647137444,0.3703523112994445,0.1855236954345114,0.5876138611168431,0.6054232542247077,0.39567572362541514,-0.016253401995846063,0.054009484918308426,0.03265958038837118
Cerebellum_Crus1_R,-0.06664887248992227,0.5388514522136776,0.18643807040872118,0.16099948092814875,0.08502620445537254,-0.1139074343870611,0.3172007955507223,0.12591304420137192,0.2114047481231198,0.743363757863547,0.24810378543165318,0.07718660176991825,0.023299137184028144,0.5362810741556052,-0.2013359542561043,0.42686678625417923,0.5290781110883191,0.4408591764176799,0.375054555332734,0.5837354309841872,0.005013218393872715,0.3527647019737817,0.5110271228915573,0.3537249714045842,0.4081580363294899,0.2852557018761045,0.4413391863767176,0.8025943640815224,-0.05048265784816463,-0.08897690559666559,0.658091429644368,0.10125714219078821,0.4603482245816795,0.1320352735495521,0.247439799550021,0.40411153713163656,0.22083063563735036,0.3946014066591327,0.15876172130965518,0.27900027832886115,0.3588014486128068,0.1547761545226043,0.5095800764249088,1.0,0.0889281820370896,0.5299764087383411,0.10905004311404921,0.14969085067074106,0.6229590625017131,0.6960998108449471,0.23519071313577256,-0.10031878895800767,0.13548867074432056,0.22078268805516618,0.5334961908536294,0.2499264800017904,-0.06623989244584705,0.12389220869418678,-0.20811513070437132,-0.302681067003459
Red_N_L,0.11082755636662923,0.15571838142811154,0.20012730466986,0.3019452426158887,0.28404707802913753,0.006070310355785458,0.0627701034682396,0.32297969874007243,-0.12138720337514203,0.1849837356518284,0.04578981368069256,0.035735391590985585,0.2872299138167745,0.42420244157098363,0.23466199598393223,-0.027432938887369362,0.39260192581660197,0.08526666808246508,0.0007409641374503081,0.02560993119340314,0.3831146469244256,-0.023727031134547612,0.1422196075272109,0.4549185599360436,0.09699866789396103,0.12562074822919764,-0.16262007087877328,0.05395660902162754,0.0014871979613975263,0.1944950627825763,0.11455721733541126,0.296670352900986,0.23817047205752837,0.20562213755591038,-0.10340150512438633,0.12031642476122428,0.23366232135440623,0.3967336349342028,0.2842814769536175,0.11220424799198193,0.44912794065720735,0.06047674161814474,0.12287660137877593,0.0889281820370896,1.0,0.1262098580066538,0.4302256233096179,0.4155800152584105,-0.022492308707999516,0.15028063420795632,0.1333670487177937,-0.12447740481038674,0.48630631773871347,0.4931613947544152,0.09143385254146154,0.17991683282044182,0.0214548846882456,0.1740995914861905,0.1977442258678126,0.048603175372594384
Thal_LGN_L,0.2875597821886398,0.43188777293586655,0.24682759192431314,0.14998124224668208,0.2647550318172753,0.0053688253995671535,0.09444383549428287,0.21930777271142912,0.478726299411068,0.3612908272869617,0.37626003788794454,0.3355727770054078,0.2754901320701023,0.4157363416884058,-0.4178750676241249,0.44722870311362467,0.3489274179271858,0.6464536899984789,0.4343476835383205,0.49897757062957776,0.08132713696386287,0.5636070429582226,0.4781526770144837,0.17396732640586304,0.42418956144232045,0.2679951788171685,0.45455522222722616,0.4576027055208806,0.16018252083467116,-0.12929914480398794,0.4510315777544227,0.14352431829042028,0.0948423436917319,0.03998200569659324,0.43344637826818305,0.2450531937930215,0.13239384042421024,0.2959985663267856,0.009174418371806142,0.10851863291662638,0.2487776435765544,0.15747452824103686,0.4842886545566531,0.5299764087383411,0.1262098580066538,1.0,0.10440000005274835,-0.027609018922102747,0.3929697389495597,0.46026510952968713,0.23074187448757896,0.36711546598312206,0.20114558540248917,0.008923524615057323,0.4816792514102625,0.37470390648542373,0.48957536760403275,0.15855994293351042,-0.18578743369453926,-0.211590672989173
Frontal_Inf_Tri_R,0.4235518796703158,0.5778982495665428,0.5471479787573833,0.7311991057528747,0.4596843077675002,0.28243449432685275,0.09450908534966711,0.5738545107090511,0.18072401085931095,0.43618022985670607,0.11594906575485164,0.35832375994703847,0.5452596830325114,0.6882806334921882,0.39017850535371273,-0.03942986974491211,0.6255120961878181,0.0747933547735139,-0.01516069973041687,-0.029491555258612526,0.5206813109975663,0.1653244715128736,0.33601729249035883,0.3547410143862985,0.4222908744090011,0.5610266435965686,-0.09431288328081074,0.16813789371287924,0.13560771517793377,0.6575234793785113,0.46943042162547083,0.7702120948352355,0.5294732596528741,0.6151530454478006,-0.02690571714176979,0.2844872052699836,0.5811587320078034,0.4411959850256384,0.5609920743244036,0.2665311899558945,0.7189376137154119,0.5508769244701474,0.3054699892806424,0.10905004311404921,0.4302256233096179,0.10440000005274835,1.0,0.6378490819259443,-0.02098028164111927,0.17598897803781943,0.03556530777063467,0.2414390263510804,0.46642283912430665,0.28133584508895987,0.0918794780352379,0.6177273488339206,0.3011670933244553,0.1913020412529392,0.4968074601542487,0.24327930254460145
