,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R
Hippocampus_R,0.24834126392943534,0.34075540728578013,-0.020830101021346577,0.7418407930472405,0.32554970503151515,0.07246100642764941,0.10149985906545482,0.3392243439636168,0.6322391038251878,0.6622943193135228,0.1703451142463646,0.263849970556544,0.28922219686945433,0.41690653932259214,0.3327387236755187,0.24090699575588564,0.5233660153974764,0.23676575275189482,-0.16585359833324884,0.38582615256521574,-0.0868354129636611,0.3659730939172045,0.5148438906393984,0.46957885565748864,0.15592231198334514,1.0,0.4425409443167753,0.3560199301576086,0.4387104429086612,0.1475609052199737,0.36418369326538613,0.12600927026811168,0.3282292022719286,0.22419872916217837,0.28957793855826536,0.5273926011098697,0.09534810484388342,0.5019682869100333,0.08396987156474976,0.1257874043652746,0.5465226676303571,0.4310986619101374,0.5161671069257341,0.041509593712496386,0.3492937161981322,0.8295083414633105,0.22404387640723333,0.29615909870273865,0.5446951894474776,0.08274118273891053,0.08593607504518669,0.6551905625900866,0.5296691323937894,-0.10131309303771308,0.5396054044916232
Cerebellum_10_R,-0.02522083267801979,-0.20301416573690478,0.29553564763370843,0.48908881783866764,0.23715380883267284,-0.4871670249666353,-0.2616630260613796,0.20899610638079683,0.31498822437128887,0.025634063180001776,0.15990126123620796,0.13023666599502157,0.21418182163678343,-0.10075963824787998,-0.07154515799771186,0.2399961344927336,-0.04320525095572681,-0.06394829156888121,-0.029268523095995373,0.09267056782516978,0.06606453740641907,0.25439819992821716,-0.02671152411023514,0.1434905588399577,-0.010496692285516382,0.4425409443167753,1.0,0.07783972127794829,-0.060372871147046335,-0.3386203465966269,0.25595745247121265,-0.07632992586666659,-0.16965860836065244,0.18016669302972704,-0.11693332546579244,0.1633737018495062,0.2877297954354431,0.14117694451781373,0.06499651946703142,-0.09110772725592481,0.19324682899093684,-0.09747567239080072,0.29497925281195975,-0.2634811831620824,0.10032260514702293,0.3664496146039763,-0.07956612806985104,-0.022954805974323096,0.017361722854228424,-0.4762838847143987,-0.0684871404577755,0.3464536608511179,0.16044075081141262,-0.10260446407804662,0.21503941449998618
Parietal_Sup_L,-0.15180389600938943,-0.08811027281844938,-0.16262702412972596,0.430731675220716,0.29687663966239747,0.10492606934703272,0.6517164519164124,0.42961365212731556,0.5184355763153999,0.1710018079459773,-0.006928670990700143,0.07263029221951012,0.21482309192216079,0.6379666141208602,0.4832307926141688,-0.005841941185948951,0.33593061729340484,-0.1373809821592736,-0.29721721682178986,0.5956522716972202,-0.13287725421989785,0.04154923910224632,0.0285319447639759,0.6888541718691528,0.096951255168826,0.3560199301576086,0.07783972127794829,1.0,0.7909273716418338,0.24636030147109464,0.5450184577550929,0.3454090859358512,0.7522731605552125,0.11889792172382914,0.44255834950771833,0.13712317219136663,-0.11565090483014906,0.5696145325261857,0.4330989327984134,0.09469616355476983,0.4187414596669717,0.43488866363882694,0.08977865727846755,0.1335575027083045,0.14856739641228237,0.3127748223217924,0.7328891838303692,-0.280982198913424,0.2380150753129135,0.3832715970698019,-0.13273087598696334,0.29246542927413594,0.31625365241531256,-0.23005276827773094,0.16254468388359414
Precuneus_L,0.04537322294832102,0.3035790968543591,-0.021194921244714043,0.5243876043922379,0.15220974361540252,0.4849876109435044,0.7246069201114327,0.14796842674084554,0.5540280682311977,0.224336218885712,-0.09299909922932852,0.22432576258281414,0.27540946390575394,0.7608421068847426,0.5026838412553598,0.038663604267056145,0.5570133995504559,0.1407232445840272,-0.06661468997419555,0.5836638354590244,0.05115644536100822,0.3023870395119311,0.3610064503997154,0.57142837400832,0.07473173372344111,0.4387104429086612,-0.060372871147046335,0.7909273716418338,1.0,0.6375594566030881,0.5366985632866764,0.5287952876345792,0.7741504896990385,0.45188829504465094,0.7126664084353376,0.25289183350520056,-0.08979116292414241,0.4081580363294899,0.37795171715922915,0.22957725379665572,0.6206875548365733,0.8094556675668784,0.13356159128967734,0.4191454527942657,0.4511399988380328,0.34865777623142064,0.6886049708881556,0.11528149001553663,0.567550945682178,0.7459214239377789,0.2133502591334444,0.4943609103026267,0.5943882254889652,-0.1909331590161003,0.11215895997534281
SupraMarginal_R,0.2572728433460667,0.5059941707190351,-0.053195161550093656,0.2541072640852996,-0.017701126579304855,0.8161357461525034,0.5749419394891649,-0.09507446475289148,0.2605967679330898,0.10847771271348677,-0.239354774934514,0.3345986905896098,0.11347652233069003,0.507640702940896,0.34102639238105525,0.21321947644939224,0.4259486096881345,0.44591566139852823,0.08432972547476518,0.4443942600501921,0.30844505291020974,0.28683002009908004,0.5064126908899033,0.34137346658793677,-0.06907945739125629,0.1475609052199737,-0.3386203465966269,0.24636030147109464,0.6375594566030881,1.0,0.1192725267692436,0.3348132033035059,0.48507528836265096,0.3788511660055463,0.7181506054346296,0.45099333487230064,-0.27384844103406986,0.08786105931813372,0.2153819711593018,0.1242911748843007,0.5984342074566502,0.8044077838142341,0.13196347165264316,0.33393711945979826,0.5622963273489328,0.19895440965174527,0.32742853056420246,0.3363919905168796,0.6157336076231175,0.828785641735953,0.565844817701195,0.460299027633785,0.4759534905387969,0.053248136988729385,-0.09286472391861718
Vermis_6,-0.3905555029077572,-0.11644730166792748,-0.03021224995694092,0.5388020078726053,0.08444741190353468,-0.060944467448450494,0.3895974410281475,0.5431391804184954,0.5995918885868116,0.06903102007786117,0.2859534823938059,-0.008729207148510764,0.3691490518061224,0.4025370735757621,0.6734278468596775,-0.11761845862111742,0.4514983976217388,-0.29638415516991456,-0.1764647804595395,0.2081522351878725,-0.18689176421473488,0.1245084912642706,0.07466330757576274,0.25718708106153937,0.06671709337903403,0.36418369326538613,0.25595745247121265,0.5450184577550929,0.5366985632866764,0.1192725267692436,1.0,0.4412605719067758,0.5461177810696335,0.3216193244991541,0.31535311528882454,0.14438807920312668,-0.14112358550758064,0.741433950834717,0.3550735240193518,0.40462285674379905,0.283008877387899,0.28077932770122,-0.028008337325142324,0.40409637069059257,0.16618376242484814,0.3560477510509508,0.522875866519227,-0.0866181693608335,0.22421417623198386,0.1847696861762114,-0.27350480206105177,0.3278935010753386,0.21491324085287675,-0.4337657690480472,0.006078772083143952
Thal_PuA_R,-0.17816671257798863,0.2080217875982011,0.2809205980766691,0.1711375864209583,-0.06354718251855995,0.24188624650494042,0.372976820790079,-0.18126180890209032,0.1880039351762973,-0.17658599840099706,-0.2879430462209302,0.04444268868995981,0.6199313830818595,0.4958047359059802,0.1005245544799919,-0.3677567682993713,0.14230455480850177,-0.2236906739057289,0.004658701850056773,0.16915648067430625,-0.15080636861944938,0.4522488266933177,0.053106667845153444,0.10731924450435612,-0.3042221523497739,0.12600927026811168,-0.07632992586666659,0.3454090859358512,0.5287952876345792,0.3348132033035059,0.4412605719067758,1.0,0.34272215286839053,0.7106685411584368,0.5417187944939162,0.04099020515228209,-0.1718848858714668,0.14863576850353197,-0.03459537439254942,0.10753750958383042,0.09433764894654699,0.44728991854010425,-0.09259453314487709,0.29597875580551625,0.2927514626561505,0.07871530749321833,0.3540852306170403,0.249465133556473,0.44827875335822415,0.4854501258787443,-0.07453972745963375,0.2747885809680249,0.16409340585109852,-0.5366858939714512,-0.3152129839163221
Occipital_Sup_R,-0.1519576452648975,0.2029875542780925,-0.27110972573713726,0.32777298794531723,0.28884328038297613,0.30914282183084163,0.8251530650351173,0.4487309755271424,0.4395725549667916,0.31146997487097106,0.21493795597457943,-0.06552500912355015,0.21871285708366547,0.479358504410246,0.648473385111668,-0.14002671496227936,0.6169950502889807,-0.10760310776849433,-0.17993740963779586,0.22111738358485714,-0.09291671637133025,-0.056191710701779814,0.33986919756451883,0.2964996904235249,0.2906238672954623,0.3282292022719286,-0.16965860836065244,0.7522731605552125,0.7741504896990385,0.48507528836265096,0.5461177810696335,0.34272215286839053,1.0,0.20016294035211032,0.3666859630576712,0.13272119592562523,-0.24832473581031164,0.5334961908536294,0.5100938392597648,0.49286532080564366,0.3357179145338193,0.5272052867760848,-0.12429389434740501,0.4644665444093514,0.13165341918231344,0.261156338371672,0.8957292325527167,-0.10243594996225969,0.28244774595779537,0.682955610832061,-0.04459989149396955,0.26884052452240514,0.4423541398713105,-0.2441591530170264,0.13464474257938217
ParaHippocampal_L,-0.1262453205680583,0.30842295739896936,0.4983115351988699,0.28510941510047244,-0.07563498626840898,0.22158577299141097,0.2939082014807105,-0.31184052852903255,0.1088392332168078,-0.1698955900644832,-0.2992690955683463,0.08216246608125898,0.6462618782899954,0.2942471318319629,-0.010299935005213414,-0.22530749495166774,0.2294639867822691,-0.03965145455473221,0.304411191208092,0.04353758569828673,0.11409972188044404,0.6498879764219896,0.3657250364426364,-0.040277500344074624,-0.33568782867416275,0.22419872916217837,0.18016669302972704,0.11889792172382914,0.45188829504465094,0.3788511660055463,0.3216193244991541,0.7106685411584368,0.20016294035211032,1.0,0.46546792970060663,0.09691413578046114,-0.026844248781591213,-0.06623989244584705,-0.11252936927720988,0.19575867190267088,0.23975234351050076,0.5218173162242404,-0.09147411018387097,0.3250466219506956,0.4428592892466327,0.1814028809057175,0.2649967722376705,0.41498719156227243,0.4557362552959709,0.45716530189719945,0.05438694842622523,0.4300666195789241,0.34128310982699206,-0.48891122529633385,-0.29632252986684116
Supp_Motor_Area_L,0.25731381288213284,0.3466790874657435,0.08341584802148251,0.3308540668950553,0.04051528709823492,0.6412979971363642,0.4937328014206564,-0.03441631215396413,0.45958763680004344,0.06547763373265032,-0.24526169714857932,0.4607013482108878,0.30146207813404,0.8583879573260551,0.3165648336518436,0.1445126281133916,0.40499443369009414,0.24457412026678946,-0.01638854465472518,0.7533871157473955,0.09874333592090444,0.4440714754242441,0.3145545701188265,0.6366956922518301,-0.1323362376928677,0.28957793855826536,-0.11693332546579244,0.44255834950771833,0.7126664084353376,0.7181506054346296,0.31535311528882454,0.5417187944939162,0.3666859630576712,0.46546792970060663,1.0,0.48832097712646705,-0.222189099061051,0.2852557018761045,0.1285234526909023,-0.07296956291115732,0.6392314550774475,0.8321355080100037,0.2635392317949355,0.2871028576607968,0.5967252303522272,0.30707120143053684,0.19995471374044757,0.36177836129553004,0.7649892156899167,0.663650357751343,0.4038642799380749,0.5824011453859692,0.3183279829688936,-0.144390248873219,-0.05315391106176764
Cerebellum_3_L,0.4127441223295691,0.4547741139621496,-0.09795168909567072,0.39242324727970485,0.27028158741434716,0.5043957670631576,0.10442143979873851,0.27437980863743255,0.4853313049586237,0.3744499301250802,0.04411127041176773,0.38449380065066013,0.1684108284549467,0.473200266710047,0.3108483747796635,0.47153400831784953,0.47071485576911953,0.4871287262236862,-0.10375959154829902,0.5238928402948481,0.18161142841819247,0.24309260760064272,0.46433221870073604,0.47493260139286175,0.07277832926705585,0.5273926011098697,0.1633737018495062,0.13712317219136663,0.25289183350520056,0.45099333487230064,0.14438807920312668,0.04099020515228209,0.13272119592562523,0.09691413578046114,0.48832097712646705,1.0,-0.2662629702858483,0.3816481588000231,0.06490355268318332,0.04585185509089576,0.5353023536378704,0.5294102657280251,0.4078058881095927,0.12286021629235955,0.4497096900671868,0.5890286989656904,-0.09514253835844229,0.46123190157946886,0.6498496940125023,0.1974361991896645,0.395569087902991,0.6725626391017341,0.27829253078489974,0.062441610576018304,0.18372789942796372
OFCant_R,0.06954070469584454,-0.1997183091678875,0.34003173432473055,0.27710633457178846,-0.32327054187147225,-0.38753408135058515,-0.1366489092553249,-0.12458897525428296,-0.007830016090931558,-0.08981291054529465,-0.03985953134593169,0.10101583277942981,-0.03571744202858141,-0.21032465851485466,-0.12748565528195796,0.158577301082824,-0.1871003425657007,0.20624779736759086,0.18306014568122495,-0.04662440801700106,0.056740507420094455,0.15825031015017663,-0.11199775681757734,-0.013297811103488117,0.07631903842731647,0.09534810484388342,0.2877297954354431,-0.11565090483014906,-0.08979116292414241,-0.27384844103406986,-0.14112358550758064,-0.1718848858714668,-0.24832473581031164,-0.026844248781591213,-0.222189099061051,-0.2662629702858483,1.0,-0.24118033063420655,-0.18402722525956078,-0.051319677096744926,0.22869477783047154,-0.1595135032209067,0.1430934076047163,-0.14774633110789037,-0.051136451988717704,0.011290307031741173,-0.09339442567590403,-0.01806610081708887,-0.21316716502615324,-0.3446519051462848,0.10347639635435527,-0.07880581278879141,0.2198082533364988,0.2344007996698672,0.053638518287678766
Cerebellum_Crus1_R,-0.13916371245572914,-0.05980098391563147,-0.2532940631134357,0.5388514522136776,0.23519071313577256,-0.030703271191305483,0.3771516698792864,0.8340471884623488,0.6553681221876989,0.3537249714045842,0.44564986131290596,0.10208030691118959,0.2114047481231198,0.4622534169447557,0.8025943640815224,0.025367699832602286,0.5110271228915573,-0.08897690559666559,-0.3983796542548779,0.355537803504582,-0.3142100006849374,-0.09168858214492495,0.0771954131821882,0.4603482245816795,0.2795404606079005,0.5019682869100333,0.14117694451781373,0.5696145325261857,0.4081580363294899,0.08786105931813372,0.741433950834717,0.14863576850353197,0.5334961908536294,-0.06623989244584705,0.2852557018761045,0.3816481588000231,-0.24118033063420655,1.0,0.381235563051176,0.3397046082164088,0.380859652795347,0.2499264800017904,0.15876172130965518,0.1676125514545897,0.023299137184028144,0.5362810741556052,0.42686678625417923,-0.06696469876657149,0.2761620158703384,0.0904382868183873,-0.20811513070437132,0.31540394357826795,0.1991768915687044,-0.26385278228543385,0.22078268805516618
Thal_AV_R,-0.17600728800838256,-0.033747597364169546,-0.39061352607705396,0.1636838400083214,0.26195997023008627,0.048653800588880795,0.35014066985664616,0.3812791500888366,0.2815438432571704,0.18495345843809952,0.2361409860345443,0.03425026648947368,-0.3041453023789214,0.13909775594874368,0.39475365115445693,0.04420933958024803,0.1923627041334891,-0.06973428115735732,-0.4589008219037743,0.14523376217968414,0.03427487174206548,-0.25875307302873396,-0.06572908958199002,0.19579344949078745,0.20183646656951115,0.08396987156474976,0.06499651946703142,0.4330989327984134,0.37795171715922915,0.2153819711593018,0.3550735240193518,-0.03459537439254942,0.5100938392597648,-0.11252936927720988,0.1285234526909023,0.06490355268318332,-0.18402722525956078,0.381235563051176,1.0,0.22693124749186433,0.13888114744375202,0.16397113102813612,0.046453196322035054,0.06595663966023714,0.05796507416377102,-0.02709897658108419,0.44600818187181596,-0.25145516543597757,0.08707424605013249,0.2702367163424601,0.10962651387290909,0.04622984583988219,0.22743682086137038,-0.029773675150858128,0.282653322797099
Amygdala_L,-0.1462406679927354,0.2364395879045632,-0.06290986138143821,0.16585520614525906,0.04265528045990883,0.03754608107292794,0.3817249309711524,0.3442341829080197,0.05219889593539606,0.2589180376531227,0.5274308068118948,-0.22190209065170668,0.16309601206704655,-0.01970076089160682,0.5308304954055325,-0.22914680865110493,0.6501035398808164,0.023289985945261826,-0.03496398949300573,-0.36753948347515614,-0.09683157721921701,-0.14410196150508803,0.3067890597948304,-0.31584828633859013,0.41933146019287204,0.1257874043652746,-0.09110772725592481,0.09469616355476983,0.22957725379665572,0.1242911748843007,0.40462285674379905,0.10753750958383042,0.49286532080564366,0.19575867190267088,-0.07296956291115732,0.04585185509089576,-0.051319677096744926,0.3397046082164088,0.22693124749186433,1.0,0.09411467115929484,0.21363896638566712,-0.26007859835561653,0.5801541706413043,0.04308311358006614,0.11187618260636373,0.4917117787942043,0.22472605188663358,0.07985919905224731,0.3300644474806259,-0.1361811649160744,0.00469064354683817,0.43530800241719625,-0.27804117781667714,-0.005193037762173282
Frontal_Mid_2_R,0.3501923910435354,0.20627840924709903,0.1450022104461029,0.7616297412386742,0.008147627558720413,0.3813014570093025,0.45339090674762933,0.2557003189390017,0.583475228168604,0.21680080172136065,-0.01296077015210334,0.5012408599915568,0.19825207525123523,0.5828616329215534,0.5072783966239911,0.48646777613824344,0.5134947564948814,0.5886519031771454,0.05022055568378867,0.6986781909975719,0.17467910547525548,0.4002274506773923,0.4319633512752767,0.6767731040172126,0.16801994903612838,0.5465226676303571,0.19324682899093684,0.4187414596669717,0.6206875548365733,0.5984342074566502,0.283008877387899,0.09433764894654699,0.3357179145338193,0.23975234351050076,0.6392314550774475,0.5353023536378704,0.22869477783047154,0.380859652795347,0.13888114744375202,0.09411467115929484,1.0,0.7180277572133004,0.46475315505209597,0.1361389593859895,0.518973121858672,0.5718154027695549,0.25386166051844433,0.26062259864772824,0.5886696429727829,0.355813380182631,0.525203381657066,0.61768905515133,0.684229497430801,0.12490056875525235,0.15394356828021483
Frontal_Sup_2_L,0.31583931978068136,0.5647590890959152,0.07171429414060972,0.47501231100634056,0.1047125571034618,0.7262240508574619,0.5810846570335092,-0.02155633571542317,0.46496649097176646,0.2455446959024791,-0.15350060354703746,0.40971103387388613,0.3219372714682507,0.7542761578132314,0.3673175879855197,0.1881476320788393,0.6557708805102141,0.43350967935765233,0.08960110487622146,0.5859235188517551,0.1494333453357417,0.42811798605323537,0.5722261280837742,0.4858135691647094,0.03551882010389316,0.4310986619101374,-0.09747567239080072,0.43488866363882694,0.8094556675668784,0.8044077838142341,0.28077932770122,0.44728991854010425,0.5272052867760848,0.5218173162242404,0.8321355080100037,0.5294102657280251,-0.1595135032209067,0.2499264800017904,0.16397113102813612,0.21363896638566712,0.7180277572133004,1.0,0.22559250516187962,0.4591428066860747,0.6271103148399451,0.4075220595385223,0.3753713345058051,0.49493553467324136,0.8111448168269698,0.7886903579635091,0.503475357982803,0.6549868003621128,0.6455817810092749,-0.1154237455078629,0.02802299070674646
Thal_VA_L,0.49649343257710593,0.16133551705110813,0.009625864373793666,0.4478696843226038,0.2040821728452138,0.08565989281904979,-0.22503692282089535,0.062416574780324335,0.296066412742603,0.3609215254255673,-0.007735145210161494,0.5300295741456055,-0.053800338518369156,0.3126699700954756,0.03936938237838286,0.3385862579379821,0.12634237434328485,0.39001499430244935,-0.07984290494774475,0.4776434485823136,0.061020356670260095,0.2642328320224652,0.15338013881212023,0.4806131282742936,0.06280300893304429,0.5161671069257341,0.29497925281195975,0.08977865727846755,0.13356159128967734,0.13196347165264316,-0.028008337325142324,-0.09259453314487709,-0.12429389434740501,-0.09147411018387097,0.2635392317949355,0.4078058881095927,0.1430934076047163,0.15876172130965518,0.046453196322035054,-0.26007859835561653,0.46475315505209597,0.22559250516187962,1.0,-0.28239762986793904,0.27380236736270086,0.4860849213344825,-0.2592365413482705,0.18788317029445795,0.40510151875713174,-0.08923460882456287,0.27430753130839997,0.3976269492998973,0.2853510113871389,0.22176607982053162,0.4520915373566934
Temporal_Inf_L,-0.09064907939191573,0.3110391917261259,-0.042710460043565435,0.057450359791825154,-0.10438014246342774,0.40224198287790397,0.4218780825612883,0.06209268678487749,0.22024331053282348,0.07088890515516039,0.23095918385747802,-0.06365566919323991,0.22470451882242884,0.30209404370081283,0.4407756516771167,-0.09171555892977422,0.6726635417321176,-0.025385603130657824,0.25176222441639046,-0.056421607149837134,0.07350960433035207,0.013057254234218045,0.38620433046301145,-0.13903202320022906,0.2807195492584111,0.041509593712496386,-0.2634811831620824,0.1335575027083045,0.4191454527942657,0.33393711945979826,0.40409637069059257,0.29597875580551625,0.4644665444093514,0.3250466219506956,0.2871028576607968,0.12286021629235955,-0.14774633110789037,0.1676125514545897,0.06595663966023714,0.5801541706413043,0.1361389593859895,0.4591428066860747,-0.28239762986793904,1.0,0.15550429425102233,-0.02416386379556364,0.3771949957299041,0.29934970835069413,0.2807653886882878,0.5034266639496436,0.08509174768014673,0.1997531851743304,0.24459319821107084,-0.13085095922095064,-0.1544662615858977
Vermis_1_2,0.17315522566243605,0.37621817392635465,0.036859633769790776,0.34793683600736713,0.023608918344042728,0.4586525346293089,0.1496131359464692,-0.21874424677017007,0.18072382602964904,0.1913885513042833,-0.23811535152428434,0.3032863055017718,0.16063516760152058,0.4163413156500295,0.07264666630976856,0.23214215991885345,0.3166856348048873,0.30701134933235036,0.04495729394414476,0.44306145874843655,0.1385137636745789,0.3847881690564938,0.444557291359411,0.3958320835115818,-0.2166605643366811,0.3492937161981322,0.10032260514702293,0.14856739641228237,0.4511399988380328,0.5622963273489328,0.16618376242484814,0.2927514626561505,0.13165341918231344,0.4428592892466327,0.5967252303522272,0.4497096900671868,-0.051136451988717704,0.023299137184028144,0.05796507416377102,0.04308311358006614,0.518973121858672,0.6271103148399451,0.27380236736270086,0.15550429425102233,1.0,0.4007643823761953,0.0856995402693119,0.3476636461425225,0.5584278633613615,0.4095361510926395,0.34400433043024914,0.5550703674316261,0.4407580196961809,-0.09454056130722872,0.08214774703465513
Rolandic_Oper_R,0.22258086013455236,0.3389555456316194,-0.08539396123207733,0.7068077703089475,0.3237488426500385,0.1003665535647249,0.04076937224658792,0.38031636231133314,0.5069214083937409,0.6108054957296625,0.12219834495562115,0.2693106360230443,0.34539130589907246,0.3919691026231782,0.35757489239543894,0.2924606202639324,0.4760496163122486,0.26246836397675927,-0.07394956923922917,0.42843004272171953,0.04508515203733264,0.29280982481500245,0.5858856373236024,0.5372387211370265,0.058505540085412644,0.8295083414633105,0.3664496146039763,0.3127748223217924,0.34865777623142064,0.19895440965174527,0.3560477510509508,0.07871530749321833,0.261156338371672,0.1814028809057175,0.30707120143053684,0.5890286989656904,0.011290307031741173,0.5362810741556052,-0.02709897658108419,0.11187618260636373,0.5718154027695549,0.4075220595385223,0.4860849213344825,-0.02416386379556364,0.4007643823761953,1.0,0.1746215640652797,0.22971884331247067,0.476728871124087,0.02517175818838576,0.0017226949307342166,0.6739108379798201,0.4416803074861712,-0.15612804920472215,0.4237353316440441
Occipital_Sup_L,-0.30790896194650824,0.06061823587020918,-0.1376002515271035,0.3167679581422247,0.22466444775010688,0.10737533836883946,0.7753618841304422,0.381695574445737,0.2685057684975228,0.18176079114396093,0.10626837935428018,-0.2021055931115357,0.23165630979608481,0.27134140103033066,0.5515990284204905,-0.2540921980043587,0.46050291888867007,-0.21672181021859624,-0.13714170334056314,0.0915507579378341,-0.10492330489899816,-0.044750165204911777,0.21486450475818436,0.20406847115615886,0.18136845285544986,0.22404387640723333,-0.07956612806985104,0.7328891838303692,0.6886049708881556,0.32742853056420246,0.522875866519227,0.3540852306170403,0.8957292325527167,0.2649967722376705,0.19995471374044757,-0.09514253835844229,-0.09339442567590403,0.42686678625417923,0.44600818187181596,0.4917117787942043,0.25386166051844433,0.3753713345058051,-0.2592365413482705,0.3771949957299041,0.0856995402693119,0.1746215640652797,1.0,-0.20740215933165665,0.07819948300021427,0.5347564044275485,-0.16798278294638044,0.1347243604889231,0.4130194781733936,-0.3353624526020829,0.036410781470484904
Thal_LP_L,0.47041728448012754,0.5771543244014745,0.2805698641718108,0.1588256998447307,-0.06604101826538009,0.39350175283683064,-0.0789628671892537,-0.25385632237818434,0.06884783721141466,0.2619245136830993,-0.08837111037467041,0.19736095989411953,0.23980336272255473,0.25468702564671375,-0.010988798473997705,-0.004097358516502919,0.3743295197877883,0.48808506599998136,0.10667299457673472,0.03128570864221256,0.10645712792303139,0.46310006021907335,0.3419724258075482,-0.1019309032015019,0.002256275676319135,0.29615909870273865,-0.022954805974323096,-0.280982198913424,0.11528149001553663,0.3363919905168796,-0.0866181693608335,0.249465133556473,-0.10243594996225969,0.41498719156227243,0.36177836129553004,0.46123190157946886,-0.01806610081708887,-0.06696469876657149,-0.25145516543597757,0.22472605188663358,0.26062259864772824,0.49493553467324136,0.18788317029445795,0.29934970835069413,0.3476636461425225,0.22971884331247067,-0.20740215933165665,1.0,0.6421594772014142,0.30159269064002664,0.3918732670506118,0.3170272984924723,0.32361251295965976,-0.04859611207031674,0.007804390891431574
Caudate_L,0.3586010926931235,0.5373230336699351,0.12326259618997015,0.46666918450968464,0.15462859257815417,0.6107204518454242,0.28482701520521964,-0.026928110677077125,0.4789559165744141,0.30714321292729596,-0.13934654441244057,0.45924272125967663,0.3710200198664433,0.6989687259978259,0.24196513115245802,0.1511574425059745,0.5478128731980592,0.4266029450867314,-0.06429212017106298,0.5129637417481379,0.002075400136504325,0.5624904038246655,0.512924726185386,0.4091867977232282,0.008341149699891609,0.5446951894474776,0.017361722854228424,0.2380150753129135,0.567550945682178,0.6157336076231175,0.22421417623198386,0.44827875335822415,0.28244774595779537,0.4557362552959709,0.7649892156899167,0.6498496940125023,-0.21316716502615324,0.2761620158703384,0.08707424605013249,0.07985919905224731,0.5886696429727829,0.8111448168269698,0.40510151875713174,0.2807653886882878,0.5584278633613615,0.476728871124087,0.07819948300021427,0.6421594772014142,1.0,0.5511808108268258,0.4531514054942641,0.6686786780638544,0.4786187232398157,-0.1758075603741056,0.12713360209197702
Parietal_Inf_R,0.10579798905841913,0.5074421035036296,-0.07004421784196233,0.08960692493463332,0.05953943695191267,0.7479546021117369,0.7155241938424315,-0.13616750368446356,0.17335449225237218,0.1357502877933197,-0.1600888038554409,0.12305249904806964,0.16916909841030497,0.5544223282778676,0.3253348286619424,-0.11846553847728794,0.5228356523609349,0.1820817997654977,0.03710295447461312,0.25983516293576836,0.07153671631548135,0.21418821998374601,0.44969026316647964,0.17180714212743925,0.0019071310282630788,0.08274118273891053,-0.4762838847143987,0.3832715970698019,0.7459214239377789,0.828785641735953,0.1847696861762114,0.4854501258787443,0.682955610832061,0.45716530189719945,0.663650357751343,0.1974361991896645,-0.3446519051462848,0.0904382868183873,0.2702367163424601,0.3300644474806259,0.355813380182631,0.7886903579635091,-0.08923460882456287,0.5034266639496436,0.4095361510926395,0.02517175818838576,0.5347564044275485,0.30159269064002664,0.5511808108268258,1.0,0.3312144903944495,0.30794543805699526,0.43861747318275396,-0.15204128666700356,-0.10467077911255418
Thal_VPL_L,0.5227133370552342,0.3986381411908864,0.10129182239870338,0.18990696589345654,-0.132517714892376,0.5598520756283727,0.134552426479396,-0.16826105327974236,0.21516729742369925,0.039065171317437086,-0.1559635252464353,0.37658606713521703,-0.18950425506689622,0.21518345786828624,0.04549169432709887,0.532383715518306,0.17236432852858652,0.6777169598942323,0.09998152713821125,0.3808060665170051,0.4031421361482432,0.21606311332902584,0.289529096474168,0.23985969852921768,0.17290492273347513,0.08593607504518669,-0.0684871404577755,-0.13273087598696334,0.2133502591334444,0.565844817701195,-0.27350480206105177,-0.07453972745963375,-0.04459989149396955,0.05438694842622523,0.4038642799380749,0.395569087902991,0.10347639635435527,-0.20811513070437132,0.10962651387290909,-0.1361811649160744,0.525203381657066,0.503475357982803,0.27430753130839997,0.08509174768014673,0.34400433043024914,0.0017226949307342166,-0.16798278294638044,0.3918732670506118,0.4531514054942641,0.3312144903944495,1.0,0.3169709375787699,0.3441583897136782,0.4552777729844534,0.06525106819468349
