,Vermis_1_2,Parietal_Inf_L,Thal_AV_R,Frontal_Med_Orb_L,Cerebellum_8_R,Thal_PuI_L,Paracentral_Lobule_R,Red_N_L,Cerebellum_9_R,Fusiform_L,Cerebellum_3_L,VTA_R,Thal_Re_L,SN_pc_R,Raphe_D,Frontal_Inf_Tri_L,Thal_VL_L,Thal_PuI_R,Pallidum_L,Cerebellum_7b_L,Postcentral_L,Lingual_L,SupraMarginal_R,Olfactory_R,Rolandic_Oper_R,Thal_VPL_L,Parietal_Inf_R,Thal_MGN_R,Precuneus_L,Cingulate_Mid_R,Amygdala_R,Precentral_R,Vermis_6,Thal_VPL_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_PuA_R,SN_pc_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,Red_N_R,Cerebellum_3_R,Hippocampus_R,Cuneus_L,Frontal_Mid_2_L,Angular_R,Thal_LGN_L,Amygdala_L,Insula_R,Thal_LP_L,Thal_PuM_R,Temporal_Pole_Sup_L,Thal_MDm_L,Vermis_8,Cerebellum_Crus2_L,Vermis_3,Occipital_Mid_L,Thal_VA_L,OFCant_R,SupraMarginal_L,Thal_VL_R,Occipital_Sup_R,Calcarine_L,Caudate_R,Postcentral_R,Precentral_L,N_Acc_L,Rectus_L,Cerebellum_10_L,N_Acc_R,OFCpost_R,OFCant_L,ACC_sup_L,Supp_Motor_Area_R,Supp_Motor_Area_L,Vermis_7,Temporal_Mid_R,Olfactory_L,Thal_LGN_R,Frontal_Inf_Tri_R,ACC_sub_R,Thal_PuL_R,Thal_LP_R,Cerebellum_9_L,Cerebellum_4_5_L,Parietal_Sup_R,VTA_L,Cerebellum_6_L,Frontal_Sup_Medial_L,Temporal_Sup_R,Calcarine_R,Fusiform_R,Vermis_10,OFCmed_R,Occipital_Mid_R,Thal_AV_L,Occipital_Sup_L,Thal_IL_R,Temporal_Inf_L,Occipital_Inf_R,Rolandic_Oper_L,Heschl_L,Lingual_R,Cerebellum_Crus1_R,Cingulate_Post_L,SN_pr_L,Frontal_Inf_Oper_L,OFCpost_L,Frontal_Mid_2_R,Hippocampus_L,Rectus_R,Thal_PuL_L,ParaHippocampal_R,Putamen_R,Thal_MDm_R,Pallidum_R,Temporal_Pole_Mid_L,Frontal_Sup_2_L,ACC_pre_L,Temporal_Mid_L,Caudate_L,Vermis_4_5,Thal_MGN_L,Cerebellum_8_L,Precuneus_R,OFClat_L,Cerebellum_10_R,Thal_MDl_L,Thal_MDl_R,Cerebellum_4_5_R,ACC_pre_R,Cingulate_Post_R,Cuneus_R,Cerebellum_Crus2_R
Thal_LGN_R,0.16063516760152058,0.10524732501726804,-0.3041453023789214,-0.266205188280912,0.16474066878237723,0.32326772116580715,0.3112662476003754,-0.12138720337514203,0.15577072491922267,0.3468260699610213,0.1684108284549467,-0.2261670727195922,0.24734750865518434,-0.14016498799592503,0.24632990681242087,0.13890517415250442,0.004082987913260307,0.677514916329785,0.22012579658834072,-0.07227274024582941,0.04329599507488778,0.4113827965695644,0.11347652233069003,-0.007569443025916137,0.34539130589907246,-0.18950425506689622,0.16916909841030497,-0.2129232793578968,0.27540946390575394,0.06242088944860433,-0.22533762569494586,0.14282939849237244,0.3691490518061224,0.12112972953594142,0.0630084729704285,-0.018674706160513924,0.04349903699976486,0.6199313830818595,0.4649293933615563,0.30023540447656016,0.31677945943914537,-0.12093217578244983,0.17957760890292834,0.28922219686945433,0.31047812475478176,0.1836292881918424,0.19589968326862897,0.478726299411068,0.16309601206704655,0.11124090062265649,0.23980336272255473,-0.3727731249813756,0.28265438829337225,0.3004364768384706,-0.060926610579852304,-0.06923436584763612,0.10615948745322057,0.18118869963230833,-0.053800338518369156,-0.03571744202858141,0.04726194019260446,0.447367270324162,0.21871285708366547,0.2525142204379693,-0.08586847590036202,0.11596624629149765,0.07064129470464116,0.14848377715558692,0.26039152355274164,0.340705172238615,-0.30129990042487725,0.44980772930401214,0.034920863847691934,0.30509098587638417,0.48910436688018616,0.30146207813404,-0.1359435542246261,0.2134448251684034,0.15447706874337372,1.0,0.18072401085931095,0.6503145249932107,0.3637304182738515,0.13818000136375858,0.3954664450295023,0.3960898192511053,0.21595161704837254,-0.5002639911179338,0.13326056134284375,0.1834804819937056,0.3261845008565119,0.13772488800808372,0.4213490518515302,0.4592883644091241,0.35553483924943174,0.20048107683782634,0.06479137106139325,0.23165630979608481,0.17393141536548873,0.22470451882242884,0.06679409649286186,-0.23493143913637346,-0.013988630450337753,0.3592457606736461,0.2114047481231198,0.08081462792823213,-0.1628185991802852,0.18610848352552878,0.16448594161073973,0.19825207525123523,0.1684261676119526,0.5389460737875035,0.10514250329167794,-0.2680147749223197,0.3555028987616729,-0.23296097411425418,0.7144428082268897,-0.08568251531798693,0.3219372714682507,0.1171685302245098,0.25240591369590887,0.3710200198664433,0.23265881689137333,0.10151697742299276,-0.12552182619570784,0.19792185976071933,0.09460099039570667,0.21418182163678343,0.04585135736668689,-0.5313204027707821,0.24010476612185785,-0.18928947987777686,0.14621862431699614,0.33839303331951015,0.4314991978328313
Frontal_Inf_Tri_R,0.5452596830325114,0.35447674122613704,-0.15343738857676922,0.08173680264834363,0.17598897803781943,0.1653244715128736,0.47352050872933876,0.4302256233096179,-0.042234349742059155,0.3054699892806424,0.591182703288384,0.39017850535371273,0.0995014817645973,0.534756352262623,0.0747933547735139,0.7702120948352355,0.6597645550329668,0.32005153052608876,0.5197530331805483,0.3281965756124548,0.5294732596528741,0.46943042162547083,0.57340224581724,0.46642283912430665,0.6882806334921882,0.4968074601542487,0.2984035722743707,0.12972708316733916,0.4222908744090011,0.49233262251051724,0.4702305186718192,0.6476284602348364,0.012723956867434178,0.5118248543198449,0.5811587320078034,-0.1839369896480404,0.6151530454478006,0.12022364497886033,0.17148037907760383,0.5571402104428816,0.1638712731555806,0.3076867657719087,0.7311991057528747,0.6028450199750266,0.08430512241616342,0.7301475959636415,0.16862334230814577,0.10440000005274835,-0.1116419753967792,0.7189376137154119,0.4611031287122199,0.20481631321332927,0.35832375994703847,0.5738545107090511,-0.23357042486572724,0.2665311899558945,0.7298294553889255,-0.02098028164111927,0.5609920743244036,0.12784948110009586,0.2844872052699836,0.5884196627881345,0.0918794780352379,0.43295815123451525,0.44882539464159626,0.5471479787573833,0.5693878290159855,0.4411959850256384,0.16664090175408558,0.6142719539184452,0.4347611010509072,0.14223419225583317,0.41606890149220954,0.7088009432837197,0.5089752585409055,0.5610266435965686,-0.0477840591298642,0.2341471143062322,0.5206813109975663,0.18072401085931095,1.0,0.19490979033960623,-0.09431288328081074,-0.06555853093884047,0.23415103726209335,0.7452625032486372,0.11594906575485164,0.1576563818615191,0.0014800615858424416,0.5251348595373535,0.5778982495665428,0.43618022985670607,0.5337384533180232,0.6173961821032055,-0.02690571714176979,-0.029491555258612526,0.4590124722990066,-0.03942986974491211,0.4086477923123565,-0.013445659514402587,-0.07577776289378144,0.6378490819259443,0.3504370779095541,0.44852445048648937,0.10905004311404921,0.5440042917441746,0.3547410143862985,0.6204341422640343,0.4596843077675002,0.753088305001891,0.5296940473926584,0.15636788123626952,0.28243449432685275,0.21230517195367363,0.712802204848514,0.2646381785307681,0.2414390263510804,0.1913020412529392,0.6177273488339206,0.7370051876664702,-0.01516069973041687,0.6427955138280245,0.6006994989995972,0.13560771517793377,0.09450908534966711,0.4467801434878488,0.03556530777063467,0.08783411217137792,0.4871460064970404,0.34977486385129297,0.7513939488941486,0.6575234793785113,0.5508769244701474,0.27792973091313455,0.2935968313315919
ACC_sub_R,0.13358639521187918,-0.13099405679189977,-0.24638881200821985,-0.016120237916655754,-0.1333085133015252,0.1732918696684138,0.0806414953202073,-0.02392782028256344,0.028582491969059248,0.03328248090055433,0.006394578363707634,-0.22482519437847995,0.10607215233002591,-0.1691369881579026,0.23512768852599483,-0.08403699295266326,-0.10777877388971711,0.3307989959496753,-0.02410107520166872,0.003294319047318028,-0.09379514877921848,-0.06055213284015209,-0.0316145877263307,0.11304959881592246,0.1903803749464035,-0.29153754989895336,-0.011503382765042236,-0.24474859930523998,0.05959339747397572,-0.15637078291076115,-0.29179373255267665,-0.012015799836864396,0.1683007110908298,-0.06764787245840798,-0.16607420445405052,-0.32625754570741333,-0.09324984325085359,0.5306489627565162,0.2625121546268722,0.29177476435469124,0.40829912278905045,-0.13954207467261057,0.05217831982778015,0.19070618850852264,-0.07987634678998307,-0.00594515949370769,-0.07241851334488221,0.3797626308773333,-0.11201082276885722,-0.021418650186275368,0.21097429501263312,-0.5523291499970225,0.005098756332079819,0.15506938810738827,-0.3650825142108517,-0.009408515362511026,-0.05793253420198736,-0.22183440264583978,0.10630137049011183,0.03187065244872112,-0.25299719503590995,0.2250448409465156,-0.11084791866841935,-0.18027829666815634,-0.02822266572760599,-0.06176446734031781,-0.06090972058484684,-0.022886751128841202,0.3608472850081592,0.07535051617193661,-0.22853018787354415,0.5159279288465861,0.17646940213325593,0.17918550129427008,0.2995325957836071,0.12949869412295284,-0.4954128015676907,-0.09935358424269851,0.21398739498394279,0.6503145249932107,0.19490979033960623,1.0,0.19363517955839787,-0.0023621375235337934,0.14437485726675278,0.11047603273286327,-0.008805649315732064,-0.5036442869485823,-0.14295394421506186,0.09759706891146089,0.2077886867221102,-0.2533428548341188,0.17950543503507513,0.1921388024534608,0.36148590335211267,-0.10241367668244468,0.055796522591383964,-0.05002198425779512,0.25918026247338494,-0.1624546133905341,-0.2765623224660468,-0.46103717694003693,-0.24691296197608317,-0.012341174505402052,-0.05010108712361002,0.0706976053838827,-0.27090853211675736,-0.035013543776019174,0.13960817390298347,-0.0019120410086503371,0.13147882435954347,0.7930838531576054,-0.06959416133747384,-0.22841202154228082,0.2167923639010759,-0.20233855460112787,0.6476644750932469,-0.1959427703805011,0.05875080351276597,0.11076666139974312,-0.22532532775037512,0.23717837675856365,-0.12632456355212796,0.15285280104784257,-0.35439388675221317,-0.09262420321921169,-0.034002417280640095,0.2734721936041131,-0.08063701350839521,-0.4420529455849962,0.0021154745877041982,-0.10667828163784654,0.05133253366377211,-0.024491742956888846,0.20920190059541258
Thal_PuL_R,-0.11497445610259154,0.05457589984048324,0.21098445147444153,-0.01855724609096318,0.6396638953029731,0.5665522201677896,-0.001012584852874477,-0.16262007087877328,0.682568772755139,0.27342109859766484,0.13351769145431416,-0.14382812547110482,-0.16350716622515252,-0.08391511912020837,0.33270969702763464,-0.18280847036540865,0.1644786847922266,0.3364101125194828,-0.07565814060064079,-0.21861671755161233,-0.017055937735893503,0.28430698430343104,-0.2524169811497431,0.1529247990208826,0.22539870837846654,-0.08080015335857106,-0.2328028024257637,-0.3261231573075604,0.06656531115466202,-0.05662999551478908,-0.04572301330076402,-0.2721700350135853,0.45823562584797417,0.2789232444572045,-0.17971848363560444,0.3912732303324259,-0.2869368584386815,0.08984311483704398,0.17756226571193295,0.4963985765886768,0.48195162797690877,-0.12398855379912137,-0.07515327010782032,0.34038711590513204,0.11792732522420474,-0.04924228107042798,0.016520639731629733,0.45455522222722616,0.3949572889911469,0.09316000845962931,0.13020168687239583,-0.02890245932432925,0.09552606227935484,0.05823303455771649,0.4469057115977651,-0.030629079118121107,0.2033210351743655,0.30387270196926863,0.08603180177453752,0.17260122039858303,0.08744568513494921,0.23444243029611406,0.17646647372057378,0.32223801711553535,0.2755293061387489,-0.2389330890013978,-0.06313332842814949,0.2267108134574338,0.269031560801344,0.061498816761275395,0.0886437421753366,0.21351306290812344,-0.11374887003734524,0.086023368258697,0.02716339658158827,-0.09272231705920245,0.3625380456167667,0.573659511988944,0.16824606453117033,0.3637304182738515,-0.09431288328081074,0.19363517955839787,1.0,0.5019740912836768,0.6137765540436801,0.12010711324842381,-0.08706422276411416,-0.19636614838925193,0.43905941424619327,0.2617178324506051,0.4669345457054685,0.22796097688336095,0.2671420609041267,0.13767126373803057,0.24831373009578006,0.22559220814615355,-0.031146124874132354,0.23242609478661527,0.09477270147641,0.0950827063255297,0.5243733383490823,-0.20606038852888436,0.13677303807021557,0.39941369876321287,0.4413391863767176,-0.10804048256583929,0.025656562635471215,-0.14522420010599246,0.1318927582972038,0.20246156291990386,-0.12422397896181159,0.3247112527612188,0.10226480087566002,-0.19040131723795004,-0.072334737544739,0.1319431974467701,0.08025425775639282,-0.06152717878162634,-0.009012150301707864,-0.008808161785253591,0.2867781444807008,0.0865411374990273,0.08430760803302026,0.0034605457038000037,0.1585017720421416,0.051152625085305915,0.18159815307753774,0.5822471201630594,-0.20185100003584422,-0.3533520875440884,0.06920983413231631,-0.07605839967817976,-0.07485501215016992,0.007321585578751677,0.3308834398639974
Thal_LP_R,0.006062171997669725,-0.12744621138267817,0.1476082206446446,0.13527985462776101,0.13396889583196958,0.30906694688915365,0.032778216503496174,-0.19888437637847017,0.23191559170268278,0.34135853688526374,0.025855132772198832,0.11697570493388593,0.13559569710255712,0.13190002105629658,0.07347701285550313,0.08337155949220414,0.14324564382619806,0.17245124226972672,0.14645985608504872,0.0014414984816625187,-0.3188669564352974,0.2022123282706872,0.08645978230273282,0.053561836712361865,-0.26110079619055715,0.31780969907287554,0.16329208567049508,0.0411994822582197,0.13432474074683923,0.22471451098481163,-0.03672045936497865,0.1207183512316914,0.17645025634047984,0.20896972873517938,0.022448249158624017,0.19894954128259476,0.13284731933404648,0.2202067783663786,0.03983309950453528,0.05224168400478554,-0.17608991181628092,0.12836846747492428,-0.01973203996496913,-0.04215666438306145,0.13064271282746587,-0.050931539551224994,0.04487483776138576,0.13369643127246195,0.40179360105568895,0.03189505588124557,0.41014867378426534,0.2622076743623909,0.43006871050919443,0.1481623076228388,0.30857204557358414,0.007831380416215296,0.17754879567888346,-0.00044504688727571454,-0.01191077585364133,0.19422358495785555,-0.045976471715621026,0.40157254055589564,0.06112842484375372,0.1752632426452044,0.3808966275964328,0.060033833500349014,-0.1843550371254786,0.0766638994093047,0.1597396746721135,0.29506490946100383,0.06183914233063019,0.27288253804484475,0.22711447244996866,0.15713423115600403,0.11381293174653986,0.09101261763710572,0.36008561316442533,-0.005236461695467474,0.1412111747325433,0.13818000136375858,-0.06555853093884047,-0.0023621375235337934,0.5019740912836768,1.0,0.22672689382042502,0.09831961678103789,0.09294450895114079,0.09695284519938671,0.3022569749275038,0.24956390368555406,0.10295653795115962,-0.02467292371616827,0.1818953432968103,0.03006000249100661,-0.01223197947023221,-0.01976749170312661,0.07141316635847551,0.032666574868725894,0.36056703047339267,0.47194623317057766,-0.010835664571548723,-0.09896063856560824,0.03290072505675369,0.0916437318730585,-0.026913614362784936,-0.15113915256173718,-0.14522549263108192,-0.04327084663235976,0.22519210466260567,0.1062688195303719,0.2931426348309755,0.08163072133221941,0.38968978375132424,0.10464498357399185,0.23730953606914323,0.2898917035847805,0.20593343087926133,-0.026942339965868426,0.20488438066158565,0.2002875889217596,0.3779852146253946,0.21684051007940303,0.3067630145269176,0.20475881776733995,0.18096488000040714,0.025793125178679488,-0.14877056888735365,0.09899014197011706,0.13629717600529767,0.16827793225673338,0.02666309484594151,0.11834196974472051,0.01514675265883765,0.07643087975184455,-0.12424416557582416
Cerebellum_9_L,0.21503002216256484,0.22390909366744433,0.2367696193352687,-0.13416482500450216,0.8094373621022533,0.5982996425160148,0.3297343809129502,0.15196150666078723,0.7147353474557702,0.615806184226684,0.5413667179535503,-0.11121183256234814,-0.08998561975571909,0.048998767735443115,0.4653591998553723,0.25880392859218876,0.4245408351408138,0.5291640122107447,0.1009211186199343,-0.21373043660891788,0.25478228320160123,0.617905997961377,0.1339544095405031,0.3694677146465217,0.570010815810986,-0.00685871952632344,0.09023070542453575,-0.3503210313610161,0.31731107086312516,0.29156309823995386,0.12731828186354704,0.10967324132958524,0.6335559226459687,0.4025040206269247,0.27451493999374027,0.5243535011405672,0.023890296740349558,0.16792430295594377,0.30174347344174784,0.43862047489461564,0.39521882745796577,-0.01971304702095906,0.2842284068239911,0.6198970316756628,0.20463018440023295,0.3608409211408855,0.30683509762839584,0.6725433780401073,0.38537348666608423,0.42881243303364336,0.2180409037184563,0.04217464826416225,0.30873790078977176,0.23769167643041128,0.4876459354921263,0.12647594997467834,0.5541227886610648,0.3830321670318385,0.3181881398733792,-0.18228223917196687,0.3420876576941654,0.479158203295657,0.3614551346417995,0.6762293464837351,0.19843626068185272,0.1452748947884783,0.23292600693545254,0.45729975186361915,0.23294379475853141,0.34659214969930946,0.26213220843019497,0.030880705555978258,-0.10759815588717574,0.35538058131866934,0.39083248120784947,0.2882560324621136,0.26550671292626044,0.660027808035069,0.2808892372780736,0.3954664450295023,0.23415103726209335,0.14437485726675278,0.6137765540436801,0.22672689382042502,1.0,0.5409384199734077,0.12512466094457175,-0.2496668231458992,0.6272761119796596,0.30883819203172075,0.5660372713965784,0.5646141946693571,0.5940059496834793,0.5883478895618004,0.1947514833241707,0.33750906444648354,0.18324676816823804,0.22924818019032348,0.08056318792567552,0.25581419263324146,0.569699970114892,0.1890224579715503,0.4703729965977802,0.7064470057203021,0.6397969614745862,0.1194883393850676,0.3230906742827717,0.3161501247044106,0.30871910223523163,0.4028406193681631,0.2133041789494,0.22276137631499796,0.14008966713591556,-0.14222009580103778,0.21307740790143576,0.08236637833070108,0.13338733929875507,0.10989385665519624,0.341407713841184,0.1726043253628657,0.47031808423639776,0.4264359004510778,0.4365978231695559,0.02586323361394956,0.28004611245593725,0.42596201685778806,0.3629302623476692,0.521057041578349,0.11770335524987173,-0.25460275080702627,0.4969585498403458,-0.036890528375987636,0.1461938197973934,0.2254954114378067,0.5450903667952284
Cerebellum_4_5_L,0.5857394228057128,0.5959164894432827,0.10245954706658499,-0.05072802291554352,0.3789366590900608,0.4302610878251448,0.7645848129401458,0.26011090376078133,0.022941704245613346,0.5853140424688584,0.7536712564774026,0.16632419938396392,-0.003442187961303058,0.35333946618890816,0.2467684762067831,0.790345751263511,0.6380386129005483,0.5582231438947174,0.6202425316241813,0.17537015208379186,0.65508391062092,0.8128659488451455,0.7101699002325373,0.2473380715292699,0.6200470246406579,0.47041066328037856,0.5324159931066771,0.05917560395127223,0.6826787662014033,0.7156989244441554,0.3376858373520933,0.768268891206624,0.3676654744053469,0.5059259176642663,0.7591011621547306,-0.027596492965253062,0.6735114316728815,0.3677285849958767,0.19071736388344998,0.4986404400648268,0.1451024513137334,0.13198189987702363,0.7700621046238362,0.5909424281401023,0.4666730088154246,0.8411275537109019,0.520913258919644,0.3958197277951755,0.1044405156787636,0.6854179158368366,0.43585320207766853,0.36051409354795055,0.5678914402946759,0.5330452073809423,-0.07000110401441711,0.28049048872923915,0.7549523085365413,0.3347145812165701,0.420234813962617,-0.11980021767947704,0.47563249171723915,0.7321120384350269,0.4296757085674878,0.7397957958898878,0.38747524835400504,0.7240825710039122,0.711978818093007,0.43722959044700643,0.26429559068625,0.7479259925757665,0.3141132793590476,0.07143307773212373,0.1636116597705655,0.7812407923466989,0.7608772128487984,0.7975808199308881,0.07638064362521096,0.48699278682321817,0.32272639083934435,0.3960898192511053,0.7452625032486372,0.11047603273286327,0.12010711324842381,0.09831961678103789,0.5409384199734077,1.0,0.4157906241592163,-0.046814028415928036,0.2678588901224093,0.5558913394818261,0.627477005514373,0.7216447494787267,0.8346898388753513,0.7840708301563429,0.09962377559892004,0.3091427615428426,0.45490946710275776,0.24920915697965224,0.30245153657813134,0.30200084607878314,0.21631472741478194,0.5930084302031342,0.4523347010204975,0.7344952594841149,0.4411567882016822,0.6367801231263788,0.2917318802766894,0.7162271855102698,0.45475024872931297,0.8262131309707805,0.5091997133150425,0.1452232855157992,0.3767700374984581,0.14513930496682903,0.6959815675434906,0.28661649142012935,0.36135249866285,0.26404485079447426,0.8389855564308563,0.6590291977511931,0.3133988572179191,0.8123820766490909,0.8493188012839298,0.06860923940740293,0.14376073132103312,0.7224179661357517,0.15246559971850465,0.06898961070554112,0.4091259848788918,0.1433493825987467,0.938256209305098,0.46015482025745047,0.6569069309496895,0.6249463194546643,0.45846924752003176
Parietal_Sup_R,0.2752246384111582,0.5101396027036855,0.40332689171254105,-0.095610303781,-0.05044972384178277,0.12251994268437752,0.555972648530441,0.04578981368069256,-0.28814166335419295,0.5271558334500591,0.07471629635102729,-0.20715885212960156,-0.10636683844060463,-0.09938259140057604,0.43860539930356157,0.38053422025660627,0.2274390126235675,0.4490687341274946,0.3079488228517881,0.14706786457606383,0.22720780291712028,0.47848645500492304,0.6406641318064316,-0.005062768547405221,0.054277550091942524,0.06669278345579806,0.8957505121722393,-0.11159465373078745,0.8156397470145207,0.5620928545281026,-0.2465709479844857,0.592028266417612,0.34794068183106286,0.37427480745221486,0.4983230439766947,-0.024721419495542386,0.5823895743688209,0.5292916011032227,-0.1197597668430395,-0.14298587372869792,-0.19408573654786232,-0.05871678212575798,0.1195781618076159,0.13302408873737318,0.7998265478001871,0.2718528894403149,0.9045892284908921,0.37626003788794454,0.38020210257583165,0.3178580295043497,0.06338173902101926,0.3746704566807124,0.4800102946525634,0.2816723533431536,-0.0829121746489701,0.30777571575318424,0.050154734879607636,0.6398430860691166,-0.16842201299083948,-0.34094910348690816,0.43713788817583177,0.4202286481488987,0.8584532676858427,0.44040574632225593,0.1323151675496578,0.7942272302350193,0.24059043070905198,0.23071906869822192,0.06227562631252819,0.426745427962383,0.1625111662126381,-0.16265894293673344,-0.16780949998858452,0.5239717815313775,0.6111159089822802,0.540768830641347,0.05951361907225277,0.07448718232454091,-0.08283825724002256,0.21595161704837254,0.11594906575485164,-0.008805649315732064,-0.08706422276411416,0.09294450895114079,0.12512466094457175,0.4157906241592163,1.0,-0.28534674315445674,0.3577548115365684,0.40398609744037284,0.12999007832323847,0.40271342848192704,0.430212990935556,0.21940642448145042,0.061724655360931344,0.7699537329192496,-0.00371050003464589,0.7616755377506815,0.20090733707547395,0.4794729175243889,0.04938327346927332,0.24728603242146768,0.2672045350149015,0.36502853281097825,0.24810378543165318,0.30375319928073014,0.16408733233710854,0.4713222608235117,0.2124225854733283,0.2525406253344918,0.25553194711311417,-0.09014725317934044,-0.03033393156702005,-0.10214586920560527,0.40532146698435784,0.33046082053996667,0.35798059189976267,0.07132657229289592,0.6740544020850181,0.34669624157871914,0.5461460653463555,0.41243339269775925,0.5348612229510247,0.2529868021674959,0.15988022443144173,0.7320323346222883,0.18115202835565491,-0.37840111712251867,0.357361137234498,0.00043946728211004667,0.40190127719656493,-0.048341973355353327,0.29342856822667657,0.8702520345368258,0.034798098325839355
VTA_L,-0.09454056130722872,-0.0193539024274895,-0.029773675150858128,0.22445160751424842,-0.05147748562988335,-0.16134899779281958,-0.16192069139992557,0.13746464606332728,-0.049593242185678926,-0.29868500491538447,0.062441610576018304,0.5135002919513925,0.12455194293903639,0.40822083414032445,-0.4133665246629577,0.15169734689266665,0.11921167596823977,-0.4825330439877328,0.14872951814165608,0.07222305270874818,0.08150732507600271,-0.07297023111929757,0.053248136988729385,0.03866589841436079,-0.15612804920472215,0.4552777729844534,-0.15204128666700356,0.40660934374015534,-0.1909331590161003,0.0808290276555092,0.4551167272035252,0.051478379612916375,-0.4337657690480472,0.05280384904795337,0.12492280916567322,0.07235752576433803,0.061199049229517716,-0.5366858939714512,-0.007349313568801473,-0.04681298038055855,-0.3685712530918076,0.33104303905965227,0.14153504246523058,-0.10131309303771308,-0.18143955738331372,0.06505414715849499,-0.255982560786973,-0.4899932483496268,-0.27804117781667714,0.02125318785201674,-0.04859611207031674,0.2744447236334273,-0.07224752672826067,-0.012338538145255746,0.10362524701446467,-0.011636961729339972,0.29182102300566537,-0.21766026450778214,0.22176607982053162,0.2344007996698672,0.0027477496108593742,-0.11106060706835814,-0.2441591530170264,0.02753558839502423,0.2731032651116732,-0.02764717474771384,0.1292774294444069,-0.03241212209743113,-0.2653575869823818,-0.03306471306308977,0.2245429821899142,-0.1663931522454999,0.23252231876475637,-0.06905778552006325,-0.3166931685984749,-0.144390248873219,0.3114316591105066,-0.0492459120941838,0.058737170123455584,-0.5002639911179338,0.1576563818615191,-0.5036442869485823,-0.19636614838925193,0.09695284519938671,-0.2496668231458992,-0.046814028415928036,-0.28534674315445674,1.0,-0.2411568728280741,-0.0037641655123191826,-0.09780729888130542,0.02412205388709125,-0.18689471567545382,-0.01942533478314711,-0.3798232420312526,-0.28296774250802853,0.23537678080979388,-0.3353624526020829,0.10462774315994254,-0.13085095922095064,-0.04867119790620296,0.3840241794369385,0.054386634857440275,-0.1416928812906868,-0.26385278228543385,-0.14527884407631522,0.06253619461769841,-0.08012962559586037,-0.03418957719400686,0.12490056875525235,0.01647761417737074,-0.41004010717325434,0.224904169319494,0.4798194360056618,-0.004710613690772705,0.2363286792543967,-0.4153502340262262,0.0719271990928135,-0.1154237455078629,0.13059768343996153,-0.2377839124664852,-0.1758075603741056,0.028424719209297844,-0.10562861903102115,0.19571151024493522,-0.17176809280246494,-0.0595151471486148,-0.10260446407804662,0.04113453776243124,0.5976056666244569,0.027741806131732064,0.372701774498863,-0.10635963529910109,-0.22146965570378657,-0.17828593432531878
Cerebellum_6_L,0.08698148031331777,0.22326669362529844,0.3814524599920937,-0.1812655345491479,0.6314605479730786,0.25361071814473846,0.27151790691310296,0.06927083928842985,0.5634904891974502,0.7755437808336056,0.08141309782432397,-0.22906691348089542,-0.14269559396555911,-0.1771779764692588,0.5413659929802217,0.12486241865302548,0.4266017385600915,0.46556744169416137,0.04576411003871643,0.050687093962582856,0.08462472978584962,0.5850630533346968,0.08095212401358011,0.2079970843473688,0.34000911161222974,-0.17726721998852937,0.2434373774702649,-0.3714318008291074,0.44591134947552497,0.28831199512961164,-0.09642340811782926,0.13889282571535239,0.7485953244578445,0.3904834346337706,0.15413658137083075,0.6821072951961729,0.15643206707520213,0.2010313824272171,-0.07362419314740466,0.11642920366279247,0.16514218499169958,-0.12881346147644182,0.003017014990724153,0.4187966770525277,0.342381342821518,0.1684204713136365,0.4525598430519592,0.5187001726191461,0.6511260683425857,0.3815140457206897,0.028412888213064574,0.3072609070633238,0.3063930680961848,0.16431325266188526,0.5943525906131452,0.4707442679771121,0.20523968640804544,0.6367869366480459,0.023820896654094183,-0.09917453642034979,0.4747858458511827,0.338561275790334,0.5908142148152967,0.620294660095887,0.0729214578894267,0.20436083555853027,0.010626259689722686,0.46218948399237986,-0.07661144737040897,0.17856886788319806,0.32203352722694045,-0.20271396505258227,-0.31670522108964816,0.2240799337881835,0.2800077918124331,0.15506231051226083,0.44506403075756185,0.46595097734672586,0.02780902084514621,0.13326056134284375,0.0014800615858424416,-0.14295394421506186,0.43905941424619327,0.3022569749275038,0.6272761119796596,0.2678588901224093,0.3577548115365684,-0.2411568728280741,1.0,0.3306034347637356,0.41678581117230307,0.5810951282846912,0.4603848156331053,0.21257370488635666,0.17782244103312256,0.5584579217378284,-0.07470129551080175,0.5314010611147826,-0.11427730130789816,0.5950580773729949,0.5429315963287433,0.16715344968505147,0.3821144476749695,0.6790607657299943,0.6666392420999182,0.03698153054170301,0.38620935344378676,0.1665005975411076,0.11970021536967529,0.22907823957345771,0.07563855648317672,-0.11429397756258029,-0.1882877705068502,-0.221339642503006,0.12334329286506703,0.22265477804952225,-0.023450304676146942,-0.03747509744084328,0.25442030706514185,0.0969456868543463,0.7250226361582758,0.17859034313655073,0.5002923399009527,0.3589835607746262,0.6734124459648423,0.5225359865727086,0.11727072788270514,0.09120489168379699,0.10818961544154473,-0.13575805109407463,0.3256187436096523,-0.17564455341164997,0.04616347360868619,0.3457484104276921,0.19705985365107812
