,SN_pr_R,Thal_MGN_L,Thal_PuL_L,OFCant_R,Temporal_Sup_L,Cuneus_L,Precentral_L,Thal_VL_L,Frontal_Med_Orb_R,Pallidum_L,Olfactory_L,Thal_Re_L,SN_pc_L,Amygdala_R,Fusiform_R,Thal_PuA_L,Vermis_10,Precuneus_R,Cerebellum_6_L,Parietal_Sup_L,Cerebellum_4_5_L,Angular_L,Paracentral_Lobule_L,Insula_L,Temporal_Mid_R,Occipital_Mid_L,Vermis_8,Olfactory_R,SN_pc_R,Occipital_Inf_L,OFClat_L,SupraMarginal_R,N_Acc_R,Occipital_Sup_L,Cerebellum_9_L,Frontal_Sup_2_L,Thal_MDm_L,Frontal_Inf_Orb_2_R,Thal_PuA_R,ACC_sub_L,VTA_R,Cerebellum_7b_R,Thal_PuL_R,Hippocampus_R,OFCmed_R,Lingual_L,Thal_VL_R,Thal_LGN_R,Cingulate_Post_R,ACC_sup_R,Temporal_Pole_Sup_R,Frontal_Mid_2_L,Cerebellum_Crus2_L,Supp_Motor_Area_R,Heschl_R,N_Acc_L,Occipital_Sup_R,Putamen_L,OFCant_L,Vermis_1_2,Occipital_Inf_R,OFCpost_L,Precentral_R,Putamen_R,Temporal_Mid_L,Cerebellum_10_L,Rectus_L,Frontal_Mid_2_R,Thal_MGN_R,Thal_PuM_L,SN_pr_L,Thal_IL_L,Fusiform_L,Vermis_6,Thal_PuI_L,Frontal_Inf_Tri_R,Cerebellum_4_5_R,Parietal_Sup_R,Caudate_L,Insula_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Vermis_4_5,ACC_sub_R,Thal_MDm_R,Thal_LGN_L,Cerebellum_3_R,Rolandic_Oper_L,Temporal_Pole_Mid_L,Temporal_Sup_R
Occipital_Mid_L,-0.0240134316086423,0.17174324951247474,-0.26727459983059615,-0.10170490684804806,0.571615774102582,0.7479227190410482,0.28681094401023177,0.25398465322439356,0.12478389062400547,0.17658886707790494,-0.1576671898650972,-0.17169548364381298,-0.11549961913802013,-0.06541687524671531,0.4244123316378129,-0.011773589399547186,0.17642225957756963,0.712996905728155,0.6367869366480459,0.8126547263391859,0.3347145812165701,0.8636208501821173,0.22952152832626513,0.1777491121561337,0.5533310425960483,1.0,0.3618205300203834,-0.015902989607757982,-0.19562671189606576,0.7781898262179425,0.26312291238899194,0.22888784363159465,0.18301854117080557,0.856632759951864,0.3830321670318385,0.34283426388283694,0.13371213308239682,-0.20833931917903187,0.19892527358868103,-0.08852113974831638,-0.2529438078386219,0.09596747134670813,0.30387270196926863,0.28683905907638074,0.11934399892358452,0.6300250104431198,0.2066587338181633,0.18118869963230833,0.12339647918505621,0.09825071816505346,0.11564769293219618,0.25774169937014085,0.3354212360920769,0.3470220349444412,0.05745600680795894,0.3186075692368931,0.8668527084789222,0.03485133967797102,-0.45570468389917623,0.04230573452001874,0.6063734086918885,0.013521480203069567,0.20378719680738616,0.029080468614528947,0.6121595858129116,0.10768936997610905,-0.14440817565957365,0.35486822419761144,-0.24519229646961296,-0.17793571297425914,0.2637364865730831,0.22723209953771462,0.5037767235818746,0.5731223590805544,0.15512976163075481,-0.02098028164111927,0.37184204168764357,0.6398430860691166,0.08324267025858156,0.24737102235281222,0.4748922955848026,0.27792892444423134,0.4679264071797644,-0.22183440264583978,0.19197382706487046,0.3929697389495597,0.05975710049093857,0.25037963317163864,0.04513492064952752,0.3258660036592083
Vermis_8,-0.3268026447839632,-0.05539998948146077,-0.005103867224733521,-0.03985953134593169,0.3946075103157845,0.07583785888848013,-0.22096234994802616,0.13905494940803173,0.28147031966429353,-0.22511783583304645,0.08568531784442249,-0.07366405974304278,0.05084991231951302,0.041168060362518945,-0.023623076918135824,0.09775095738592901,-0.021201987534456547,0.07437559329473277,0.5943525906131452,-0.006928670990700143,-0.07000110401441711,0.11794929143460534,-0.22854783239960683,0.06325970563037199,0.4426484681199285,0.3618205300203834,1.0,0.188445502955513,0.0059279554943991175,0.614613430098322,0.24144683002601483,-0.239354774934514,0.22694106891864865,0.10626837935428018,0.4876459354921263,-0.15350060354703746,-0.07592595405662039,-0.4584440125055598,-0.2879430462209302,-0.008251834340590994,0.038900343242083836,-0.20020143728583506,0.4469057115977651,0.1703451142463646,-0.040260886529220365,0.30690873672187474,0.04140380875949899,-0.060926610579852304,-0.3510290154871255,-0.08382508106402743,0.01849566059911229,-0.1612654656857982,0.01616318988226987,-0.2050129096994047,-0.27453813363380936,0.3070842690772053,0.21493795597457943,-0.20826970215773274,-0.19548721783681855,-0.23811535152428434,0.6154394023959614,0.038529373513437805,-0.2797694591982191,-0.2547575192899171,0.5228809996301912,-0.08821226276839171,-0.2113329265196769,-0.01296077015210334,-0.2584196133707447,-0.21039292859120426,0.2784601212256951,-0.23144702773826334,0.31915563619699144,0.2859534823938059,0.09819775911766729,-0.23357042486572724,-0.07138327276228124,-0.0829121746489701,-0.13934654441244057,0.06870612672930518,0.2625142093740944,0.12219834495562115,0.11579944842522849,-0.3650825142108517,0.07664989942973977,0.22297477310862582,-0.22379881390403103,0.0855636685257451,0.027068375007234607,0.0708124988798923
Olfactory_R,0.28272176950047656,0.02323425965869736,0.05173563527220716,0.05721596641767037,0.411789177463775,-0.17445312099922092,-0.023635985646837852,0.5273687614301252,0.5853065024870638,-0.1432218149541009,0.7790449914931574,-0.08335477906258487,0.26351508374847804,0.15845531856831982,0.08110158696817456,0.3682918977601673,0.2844589682873464,0.214796876750872,0.2079970843473688,-0.059771550189115376,0.2473380715292699,-0.02908332999004591,0.06745706577323789,0.4684208009558231,0.17544712641901594,-0.015902989607757982,0.188445502955513,1.0,0.4108041099683854,0.11646186548308116,0.23097592837057462,0.03223254151066489,0.6083328146461991,-0.031641779372823316,0.3694677146465217,0.1971761756351045,0.23836026290631748,0.26127543143347937,-0.1756207019535193,0.6669288509193901,0.44277992973031743,-0.018835458707864895,0.1529247990208826,0.6750957128821871,-0.10906458973793282,0.09479568065289837,0.29617454081380723,-0.007569443025916137,0.1628520163201209,0.24981880509356305,0.40263877917995294,0.15188121946316938,0.04137321352261423,0.032613898622725984,0.07660999486986926,0.7408946577554777,0.09815005150616646,0.08874580989469737,0.5171554300665496,0.14199970740271606,0.05972251591992807,0.674076417875093,0.037956215266471915,0.24457577094469193,0.2614589302427639,0.28200526579287394,0.19032472971460127,0.19246061841277487,-0.45464843351891693,0.14288056389932335,0.7280895135551542,-0.28608049842628613,0.3703523112994445,-0.06052366349330743,0.16653695736780663,0.46642283912430665,0.23810435738493888,-0.005062768547405221,0.3732607343087241,0.6032507017695147,0.5993470562223511,0.5356869528930989,0.22811060662810365,0.11304959881592246,0.2780387729851582,0.20114558540248917,0.07542740930181864,0.3633474115182222,0.09853010675863835,0.3148876418565679
SN_pc_R,0.2611005234031583,-0.1038340014242573,0.4359419196853171,0.06954070469584454,0.17107251878495794,-0.15314156495043507,0.2984876883288312,0.48773088930482567,0.34575393587143916,0.19790696296221333,0.5895238798083229,0.04018923272771388,0.17951964123570688,0.3965877592257941,0.04774277548045312,0.4369090744976122,0.22152567088667027,0.12038987988431382,-0.1771779764692588,-0.15180389600938943,0.35333946618890816,-0.148656401845443,0.3536765938018691,0.21334180405120415,0.056195308703799005,-0.19562671189606576,0.0059279554943991175,0.4108041099683854,1.0,-0.14908950161358003,0.23657066227465084,0.2572728433460667,0.4608702246123669,-0.30790896194650824,0.048998767735443115,0.31583931978068136,0.3596357215612446,0.10226389138228399,-0.17816671257798863,0.181882765856255,0.7841563509285456,0.07416632241222951,-0.08391511912020837,0.24834126392943534,-0.32112335239036094,0.13582707412550746,0.39162686510493855,-0.14016498799592503,0.27196277177605366,0.4393941023690145,0.22490359605956742,0.3787381490685291,-0.09858792366236567,0.13762812564048804,0.34107083907882807,0.39435379296941914,-0.1519576452648975,0.4091242047712024,0.4875117815868553,0.17315522566243605,-0.0999751123834457,0.40884705784139025,0.3208459649259322,0.3612035650059802,0.01411492209336115,0.4269913934013375,0.00724561355422488,0.3501923910435354,0.06613666672194267,0.32483950677429113,0.3461884942295666,-0.18190340162496543,0.051134967809374356,-0.3905555029077572,0.025672213632390757,0.534756352262623,0.32879424551433656,-0.09938259140057604,0.3586010926931235,0.4529160869626277,0.3905839100941727,0.22258086013455236,0.30746739068907897,-0.1691369881579026,0.38354829449395633,-0.23542767433054962,0.3263185288335449,0.4522210726985623,0.09062462859933047,0.10608054040878642
Occipital_Inf_L,-0.21964392228079696,0.10447426279159666,-0.13441177300331764,-0.04764317838346779,0.6770228844383467,0.5194177160358465,-0.03868756419692027,0.2861453060310453,0.1326245240192813,-0.055129742056658715,0.02580657519313862,-0.12985917209462197,0.024380295302780446,-0.1585607968886782,0.2513780921069039,0.08415291284316805,0.07239180624922177,0.4486208520209887,0.7716279707348871,0.42066733078976426,0.21957465117982566,0.5478725641360739,0.023046899942641814,0.21945608390772053,0.539460854466363,0.7781898262179425,0.614613430098322,0.11646186548308116,-0.14908950161358003,1.0,0.18098931315429967,0.026118719545099933,0.18950525176676922,0.6181832122313007,0.4821363884754414,0.16450422833300835,5.460622908919076e-05,-0.2792581798447825,0.017084241848196777,0.05261216538650772,-0.1782693789454162,-0.09472707147109133,0.46667560884548137,0.281535458521197,0.042349262654266834,0.6184488480156034,0.17768138988103285,0.1826675101775115,-0.026167985539104738,0.07248966337060694,0.13221565667308938,0.055956501152736475,0.33150064449388716,0.10293329576035938,-0.05324736519286625,0.4009582529417303,0.638870047735534,-0.08936746865498195,-0.2718376226198248,-0.09665500615266397,0.6872371418860379,0.19570702778826315,0.027604267032430033,-0.06709689771578614,0.7639578929870183,0.12408834355740235,-0.12269665032874977,0.23700077411661,-0.3228770459491205,-0.1796842727459966,0.3177938569191507,0.11022435608121978,0.5876652202343429,0.4972379262388079,0.2275947212820696,-0.10342439092870688,0.20742650793408537,0.3527935741768886,0.04952530833256874,0.280705716436736,0.4538371354851691,0.26073230500093914,0.36665401434418676,-0.24470818913514286,0.1825733173967494,0.39059810859500893,-0.09269777856787569,0.18565427455176933,0.09177756102010266,0.2994547922890351
OFClat_L,0.1307745123586714,-0.21226104817496244,-0.04459666066940297,-0.32327054187147225,0.22517723482864974,0.0914132943088007,0.09588477809624547,0.1801219926364517,0.3782015417224598,-0.07648499376026575,0.24420651909059424,-0.2408358862332192,0.24397126784426568,-0.05229327615833523,0.07574341322505605,0.15762444068131615,0.2907367296363838,0.20959445378248737,0.11727072788270514,0.29687663966239747,0.15246559971850465,0.21418786902494716,-0.10420652141269396,0.18464933428753483,0.3650956574367257,0.26312291238899194,0.24144683002601483,0.23097592837057462,0.23657066227465084,0.18098931315429967,1.0,-0.017701126579304855,0.2774497356569191,0.22466444775010688,0.3629302623476692,0.1047125571034618,0.03393538111686609,-0.12970512005116258,-0.06354718251855995,0.1711141632357629,0.04861310950542262,0.03745443076177772,0.18159815307753774,0.32554970503151515,-0.07262606300651955,0.13181321563019263,0.1601792326054398,0.09460099039570667,-0.0688472911891639,0.02175135045190913,0.11037240227663593,0.01644137232668148,-0.2674856259627529,0.1074907608315599,0.01791838559910114,0.3939985572035644,0.28884328038297613,0.11263097677283647,-0.12939708632316776,0.023608918344042728,0.3476448230143031,0.10055178982503672,-0.10314069629757981,-0.047793962717591544,0.2211900331005227,0.08396585607199712,0.045966115374923074,0.008147627558720413,-0.3712374460818472,0.05645046779055465,0.3315982831173922,-0.1156414250535981,0.11074345326410066,0.08444741190353468,0.20324306351613552,0.03556530777063467,0.12931494275881164,0.18115202835565491,0.15462859257815417,0.2663852382999373,0.4700426419872196,0.3237488426500385,0.05741693335151992,-0.034002417280640095,0.13807122465899835,0.23074187448757896,-0.044587088056711834,0.1260224663781376,-0.017589698785634423,0.12705548261275199
SupraMarginal_R,0.3249609353872603,0.11406553589128789,0.4424090125524098,-0.27384844103406986,0.4259486096881345,0.5749419394891649,0.4443942600501921,0.3736522127965567,-0.09286472391861718,0.6101760343885168,0.10126452683675627,0.08432972547476518,0.0022639744806902864,0.21321947644939224,0.5517791320515455,0.30542477448788946,0.460299027633785,0.6067015422099797,0.08095212401358011,0.24636030147109464,0.7101699002325373,0.1970830784559745,0.764649486313897,0.5064126908899033,0.07173103554059869,0.22888784363159465,-0.239354774934514,0.03223254151066489,0.2572728433460667,0.026118719545099933,-0.017701126579304855,1.0,0.2263529816044522,0.32742853056420246,0.1339544095405031,0.8044077838142341,0.43065947336377,0.28683002009908004,0.3348132033035059,-0.017526600380924195,0.05547112759239986,0.5616522181193369,-0.2524169811497431,0.1475609052199737,-0.017596886083938324,0.5673362165476711,0.5602429352943882,0.11347652233069003,0.5427358626282496,0.6012950239643277,0.06748579763752514,0.5967377871897963,0.2765153756821079,0.6152566602278352,0.8161357461525034,0.1367776459777867,0.48507528836265096,0.5297778673673824,0.17149830961300178,0.5622963273489328,-0.09507446475289148,0.38126017628569686,0.8575889041686671,0.6608854933462611,0.2514732846401815,0.7350124820506119,0.20953090308171496,0.5984342074566502,0.3132183438544564,0.5949154801730148,0.10847771271348677,0.33898977348166415,0.34772319338568203,0.1192725267692436,0.24900282412972652,0.57340224581724,0.6954025765440989,0.6406641318064316,0.6157336076231175,0.42613569895247516,0.3910905137612523,0.19895440965174527,0.6633231281546506,-0.0316145877263307,0.26993174400551057,0.23610405750826652,0.6097521149840227,0.5665059980025517,0.36374756436885247,0.2541072640852996
N_Acc_R,0.1820514226822723,0.05719329153302253,0.08935256994772682,-0.057029150288932955,0.34528648123967737,-0.028899187095763557,0.21341697200670937,0.6452900476797535,0.6963209215777537,0.14447119017845822,0.5305366235577614,-0.4215011437624837,-0.10991356414582863,0.3382186863663494,0.18019457248820822,0.06114503719643537,0.21499069750189206,0.3619908527609016,0.32203352722694045,0.15932685010946263,0.3141132793590476,0.17318048625812707,0.3243857986413717,0.2983575311746756,0.2812795562381504,0.18301854117080557,0.22694106891864865,0.6083328146461991,0.4608702246123669,0.18950525176676922,0.2774497356569191,0.2263529816044522,1.0,0.13157101128619,0.26213220843019497,0.2671717037641201,0.30485147666519263,-0.04396017936863427,-0.1352934735935706,0.19551718007418475,0.45062343299096874,0.03203228236844547,0.0886437421753366,0.5546058097825645,-0.14985226354868436,0.21456811604697718,0.3173306771574077,-0.30129990042487725,0.1367602526151101,0.3001018410085892,0.24399424931872368,0.24414501103611178,0.20206749485045755,0.09103641162134372,0.1780175246879916,0.7136465049195719,0.2625160657308979,0.2210650620415013,0.12291534038693726,0.25764371097030525,0.20791723069247825,0.40091545530346656,0.22683978316746517,0.2776502502275739,0.21211698357793135,0.2256087223150185,-0.025531119635382363,0.29662715719257027,-0.25188206243319655,0.12640160735391945,0.7242258497507915,-0.26238952756337647,0.33292787664610973,0.012775610964205125,0.1531578244070448,0.4347611010509072,0.4221245705826757,0.1625111662126381,0.3369548282707329,0.5873843914221882,0.6246782487446833,0.4286302034902954,0.37499081995167083,-0.22853018787354415,0.616409054146536,0.15444907499669275,0.17423860555982348,0.47759535728167435,0.08967219718292042,0.2866810614852142
Occipital_Sup_L,0.0605452130780426,0.3209190731453525,-0.2623955457764663,-0.09339442567590403,0.46050291888867007,0.7753618841304422,0.0915507579378341,0.14875837734536027,0.036410781470484904,0.16653443270042181,-0.1644650287172969,-0.13714170334056314,-0.14747476679666824,-0.2540921980043587,0.3872264640599813,-0.07069221202505632,0.1347243604889231,0.6311288894792423,0.5314010611147826,0.7328891838303692,0.24920915697965224,0.7469536241170207,0.22832591139419142,0.21486450475818436,0.31886990148864625,0.856632759951864,0.10626837935428018,-0.031641779372823316,-0.30790896194650824,0.6181832122313007,0.22466444775010688,0.32742853056420246,0.13157101128619,1.0,0.22924818019032348,0.3753713345058051,0.13856476492289216,-0.044750165204911777,0.3540852306170403,-0.047181774405629366,-0.3907253572621258,0.05340828254203883,0.23242609478661527,0.22404387640723333,0.17409305364738117,0.4602489505051292,0.16852451814476424,0.23165630979608481,0.15905792252379455,0.07358437449291713,0.05647582100271398,0.11060566796081898,0.29550081419222884,0.33509902367208555,0.10737533836883946,0.24332273911749996,0.8957292325527167,-0.13157257460656752,-0.38775569358751283,0.0856995402693119,0.381695574445737,0.04465055802145029,0.222978808565545,0.11680475699095456,0.5619938001360586,0.19410385427420696,-0.027792546668082275,0.25386166051844433,-0.24750813303585803,-0.07406855547726048,0.18176079114396093,0.3668277837906832,0.44095913699793304,0.522875866519227,0.19483845177486003,-0.03942986974491211,0.2921212547980832,0.7616755377506815,0.07819948300021427,0.20142676228306078,0.3771041599154527,0.1746215640652797,0.38427846798951454,-0.05002198425779512,0.16033951679419145,0.44722870311362467,-0.007173819410145632,0.1372283295910136,-0.03352384258917797,0.3167679581422247
Cerebellum_9_L,0.20776234726405107,0.02586323361394956,0.14008966713591556,-0.18228223917196687,0.6106858485286447,0.20463018440023295,0.23292600693545254,0.4245408351408138,0.19839332328155826,0.1009211186199343,0.2808892372780736,-0.08998561975571909,0.30174347344174784,0.12731828186354704,0.5940059496834793,0.3142871142048003,0.5883478895618004,0.42596201685778806,0.6272761119796596,0.2982520589655043,0.5409384199734077,0.3411003377068803,0.023890296740349558,0.340360880252563,0.660027808035069,0.3830321670318385,0.4876459354921263,0.3694677146465217,0.048998767735443115,0.4821363884754414,0.3629302623476692,0.1339544095405031,0.26213220843019497,0.22924818019032348,1.0,0.341407713841184,0.23769167643041128,0.192518122829039,0.16792430295594377,0.24590587048044113,-0.11121183256234814,0.2854779563797623,0.6137765540436801,0.6198970316756628,0.1947514833241707,0.617905997961377,0.479158203295657,0.3954664450295023,0.1461938197973934,0.20753768032089578,0.43862047489461564,0.3608409211408855,0.12647594997467834,0.39083248120784947,0.023372288379907104,0.45729975186361915,0.3614551346417995,0.2660487795976527,-0.10759815588717574,0.21503002216256484,0.569699970114892,0.30871910223523163,0.10967324132958524,0.21307740790143576,0.47031808423639776,0.34659214969930946,0.23294379475853141,0.4028406193681631,-0.3503210313610161,0.30239384894532867,0.3230906742827717,0.21044474489292603,0.615806184226684,0.6335559226459687,0.5982996425160148,0.23415103726209335,0.4969585498403458,0.12512466094457175,0.4264359004510778,0.42881243303364336,0.5377584222911845,0.570010815810986,0.4365978231695559,0.14437485726675278,0.08236637833070108,0.6725433780401073,0.2842284068239911,0.1890224579715503,0.10989385665519624,0.5660372713965784
Frontal_Sup_2_L,0.45751308512840067,0.24240228080182102,0.3429202016809549,-0.1595135032209067,0.6557708805102141,0.5810846570335092,0.5859235188517551,0.5442515749261171,0.02802299070674646,0.6056442577862524,0.2200448819628015,0.08960110487622146,0.08754224607120037,0.1881476320788393,0.7307706147719689,0.5415199525013387,0.6549868003621128,0.7653884606665803,0.25442030706514185,0.43488866363882694,0.8389855564308563,0.4019582809988213,0.8168823393280412,0.5722261280837742,0.22667668225340862,0.34283426388283694,-0.15350060354703746,0.1971761756351045,0.31583931978068136,0.16450422833300835,0.1047125571034618,0.8044077838142341,0.2671717037641201,0.3753713345058051,0.341407713841184,1.0,0.5413018950810118,0.42811798605323537,0.44728991854010425,0.19920500676895342,0.10934985873227389,0.5928998405340581,-0.009012150301707864,0.4310986619101374,0.05400307496581394,0.6676468708210633,0.766149554888058,0.3219372714682507,0.6970731757609622,0.709968343762656,0.2847939560952068,0.7563490776107195,0.241935330314051,0.8162850521360964,0.7262240508574619,0.3627250032956795,0.5272052867760848,0.5354313177638823,0.17996702813937215,0.6271103148399451,-0.02155633571542317,0.44689304475955277,0.8631903422563107,0.762369392055258,0.4566490915166242,0.8003434481513265,0.23272440559889257,0.7180277572133004,0.10216646319631864,0.6096770924968347,0.2455446959024791,0.4784199384093658,0.6054232542247077,0.28077932770122,0.29836716972091226,0.6177273488339206,0.8054749324608916,0.6740544020850181,0.8111448168269698,0.6364971055876886,0.5648613665155876,0.4075220595385223,0.8226898372759543,0.05875080351276597,0.35238864127734615,0.37470390648542373,0.6411265173524213,0.571777412282006,0.2161575564116242,0.47501231100634056
Thal_MDm_L,0.6314890067860326,0.16970682060113432,0.17797463773933275,-0.011488761910347239,0.2778069937377414,0.16032733620891004,0.37715702176890975,0.5925069930384835,0.15915730591907412,0.645375816907405,0.3735245418009616,0.15067688716087077,0.26615827292055433,0.2612446472052882,0.37834293547407954,0.4172193644196163,0.4774095485507374,0.44261839558081395,0.16431325266188526,0.22484889878527997,0.5330452073809423,0.23047512373662218,0.4952757349340021,0.4565424043772294,0.17027133137143455,0.13371213308239682,-0.07592595405662039,0.23836026290631748,0.3596357215612446,5.460622908919076e-05,0.03393538111686609,0.43065947336377,0.30485147666519263,0.13856476492289216,0.23769167643041128,0.5413018950810118,1.0,0.2836232383034528,0.4550782994639522,0.1090388595892167,0.2271364719799051,0.31410359615896966,0.05823303455771649,0.40836718349051426,0.15481885936130935,0.3717216519768497,0.6631227044292903,0.3004364768384706,0.45170611229109386,0.40696931039277406,0.28097758313850196,0.4556680662936106,0.10509381841378772,0.4782219866295325,0.3521370131094439,0.43904685255624565,0.23731114970930028,0.3891557269156368,0.15584897809512416,0.3421129354806854,-0.045923642058943386,0.28667510141531266,0.4904265972154303,0.6615314265214376,0.161339915851187,0.46718969205771554,0.04862738040621387,0.4267614834508088,0.07221622160452604,0.3424467740457485,0.26961898568936576,0.4573847501032553,0.33342230099522074,0.15150624087331024,0.22322055835253699,0.5738545107090511,0.5260398240802469,0.2816723533431536,0.497864909085212,0.38734566746314386,0.45808899707692036,0.491930407511838,0.5397846725080209,0.15506938810738827,0.18623143270181833,0.21930777271142912,0.43413626435425173,0.31752398089084594,0.09405363812702416,0.3664644317301515
Frontal_Inf_Orb_2_R,0.45635294321559233,0.2721205352599077,0.1889957001261887,0.15825031015017663,0.08418714396583234,0.07221239059717728,0.25910369003605616,0.20267527854810055,-0.10560086122656143,0.2568352339173808,0.31287317324255487,0.14128435071001505,0.2379865232687127,0.06215985825714179,0.4778135550896385,0.3661568560693014,0.4508867524770498,0.13717005181847555,-0.09861444503540319,0.04154923910224632,0.444981614278347,-0.029348732238423172,0.3004036926147721,0.29302371476052047,-0.05522208205055674,-0.20833931917903187,-0.4584440125055598,0.26127543143347937,0.10226389138228399,-0.2792581798447825,-0.12970512005116258,0.28683002009908004,-0.04396017936863427,-0.044750165204911777,0.192518122829039,0.42811798605323537,0.2836232383034528,1.0,0.4522488266933177,0.4372074098889616,-0.03533478596619278,0.3024560530039855,0.10544260890532481,0.3659730939172045,0.18308831437001022,0.15823007677404557,0.5005335595148083,0.52202023211702,0.4146449137943439,0.46541213489555133,0.47132557274866493,0.42532620741822086,0.09314697621090348,0.5240552296807137,0.17845936607364227,0.061008342587884366,-0.056191710701779814,0.2820440240023967,0.39880194743868946,0.3847881690564938,-0.3500073504858248,0.29710205675211787,0.376772248414334,0.6267234226671279,-0.11672559168210186,0.46130337925911674,0.4197006214871658,0.4002274506773923,0.04556544557947326,0.45810310515603825,-0.0945893834072906,0.4781663402117775,0.2214224289262926,0.1245084912642706,0.20696769654183683,0.5360422370446914,0.38499878882309424,0.07817985593673826,0.5624904038246655,0.3989788377813337,0.09549376999251177,0.29280982481500245,0.267637168294596,0.6638499930930962,0.036203920970651345,0.2485517202817192,0.4194248609783721,0.030239350214874047,-0.04885170462007344,0.440506882811125
Thal_PuA_R,0.4027112549617782,0.3205134071014786,0.024240393001993963,-0.1718848858714668,0.14230455480850177,0.372976820790079,0.16915648067430625,0.1208941921324618,-0.3152129839163221,0.38547942066818247,-0.014758631172337206,0.004658701850056773,0.01819427378368733,-0.3677567682993713,0.4642851347873105,0.3344420292943018,0.2747885809680249,0.3489984164552138,0.2010313824272171,0.3454090859358512,0.3677285849958767,0.24668413142095197,0.4024041277084528,0.053106667845153444,-0.06920553524022041,0.19892527358868103,-0.2879430462209302,-0.1756207019535193,-0.17816671257798863,0.017084241848196777,-0.06354718251855995,0.3348132033035059,-0.1352934735935706,0.3540852306170403,0.16792430295594377,0.44728991854010425,0.4550782994639522,0.4522488266933177,1.0,0.12747251573171597,-0.2536341116587111,0.2980428902176359,0.08984311483704398,0.12600927026811168,0.3485568970573902,0.2826644886338422,0.5017026028169703,0.6199313830818595,0.2775552273702274,0.19538123312505806,0.005079337350195377,0.18745713660520416,0.2107015009804243,0.673097097816505,0.24188624650494042,0.07741989913959202,0.34272215286839053,0.08906380866069444,-0.15385353861319767,0.2927514626561505,-0.18126180890209032,0.03267374282390422,0.4169416107897912,0.49489674648715576,0.17770723280654557,0.3010315679066279,0.23967132978421055,0.09433764894654699,-0.1474397697021395,0.32120152852198347,-0.17658599840099706,0.8307398002885381,0.4363918304339027,0.4412605719067758,0.1641256968840027,0.12022364497886033,0.2703155508416118,0.5292916011032227,0.44827875335822415,0.11622279303669703,0.06789022011915714,0.07871530749321833,0.36986166861074005,0.5306489627565162,0.07997401284093614,0.3877061835044126,0.13995412625082804,-0.2605043791664633,-0.1836849302678919,0.1711375864209583
ACC_sub_L,0.21082640665637947,0.07316842093584652,0.06032738498425397,-0.025328689552129746,0.36823759669751904,-0.11219023190632743,-0.1476485808658394,0.27021624736574285,0.2288156353985165,-0.2481311591025451,0.6150931779450889,0.009168804715372614,0.42292594290300206,-0.22025840656844103,0.09796138634683663,0.5019930718390935,0.28245694608064836,0.08042956394290342,0.10053766522840764,-0.09693235999908434,0.19690862328537312,-0.12762746070125883,0.0003929891138463001,0.39550634401522505,0.01095175844761898,-0.08852113974831638,-0.008251834340590994,0.6669288509193901,0.181882765856255,0.05261216538650772,0.1711141632357629,-0.017526600380924195,0.19551718007418475,-0.047181774405629366,0.24590587048044113,0.19920500676895342,0.1090388595892167,0.4372074098889616,0.12747251573171597,1.0,0.1934161605671324,-0.01775811504674953,0.12008988097339786,0.4976488774606986,0.012748444595875543,0.07706425569759193,0.2811193321585861,0.35610864231427375,0.1289469430516405,0.22591568981167193,0.28816407394219085,0.0773450683398821,-0.04174918105727263,0.16857987120987405,0.046491449442058845,0.5608762246192337,0.03416813723226647,0.02426994308943913,0.4665553851559449,0.1364142645050264,-0.09934300642510045,0.5455094210287615,0.02676403244856348,0.23748893855145498,0.270010741157236,0.2917489048695903,0.3084437056169556,0.04922142468251066,-0.502894795514451,0.1447444468521398,0.49596754612141397,-0.0315719387545884,0.4221403196724092,0.0072099000675172765,0.10214384835126901,0.28045848583208965,0.10830631396097504,0.040036933972907036,0.42367087467364517,0.4565818679512079,0.39934426024220065,0.42202297862295934,0.13705630856274878,0.35383756547870154,-0.0033320353497672886,0.21083492539768486,-0.02720828787431512,0.0687351577835723,0.021957072498117583,0.21423983894613793
